"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"68","동물위탁관리업","02_03_10_P","3740000","374000004820240005","2024-02-20","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 권선구 곡반정동 ***-*","경기도 수원시 권선구 곡반정로**번길 **, *(일부)층 (곡반정동)","16672","그루몽실","2026-01-08 08:54:29","U","2026-01-10 02:40:00","","202379.618411918","414747.726067376","동물위탁관리업","동물위탁관리업","000","0",
"69","동물위탁관리업","02_03_10_P","5710000","571000004820220018","2022-12-09","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 청원구 내수읍 마산리 **-*","충청북도 청주시 청원구 내수읍 충청대로 ***, *층","28145","바우보우(BAWBOW)","2026-01-08 17:40:42","U","2026-01-10 02:40:00","","248217.576624943","357855.226026953","동물위탁관리업","동물위탁관리업","000","0",
"70","동물위탁관리업","02_03_10_P","3380000","338000004820220002","2022-10-27","","01","영업/정상","0000","정상","","","","","0507-1359-2745","0","","부산광역시 수영구 망미동 ***-*","부산광역시 수영구 연수로***번길 **-** (망미동)","48208","오킨더","2026-01-06 16:22:04","U","2026-01-10 02:40:00","","392930.145889542","187172.629480906","동물위탁관리업","동물위탁관리업","L00","0",
"71","동물위탁관리업","02_03_10_P","5710000","571000004820210029","2021-08-11","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청북도 청주시 서원구 수곡동 **-**","충청북도 청주시 서원구 청남로 ****(수곡동)","28709","어바웃댕댕","2026-01-07 16:22:01","U","2026-01-10 02:40:00","","243408.009466473","346008.724521293","동물위탁관리업","동물위탁관리업","000","0",
"72","동물위탁관리업","02_03_10_P","3930000","393000004820180044","2018-08-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 일동 ***-*","경기도 안산시 상록구 석삼말로 ** (일동)","15517","마이펫스토리","2026-01-08 15:05:16","U","2026-01-10 02:40:00","","188078.601508506","422429.359600942","동물위탁관리업","동물위탁관리업","000","0",
"73","동물위탁관리업","02_03_10_P","3930000","393000004820180087","2018-09-27","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 고잔동 ***-* 삼성홈플러스","경기도 안산시 단원구 광덕대로 ***, 삼성홈플러스 (고잔동)","15471","웰리스동물병원 고잔점","2026-01-08 14:57:06","U","2026-01-10 02:40:00","","184766.070784522","423338.223688148","동물위탁관리업","동물위탁관리업","000","0",
"74","동물위탁관리업","02_03_10_P","3930000","393000004820180102","2018-11-05","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","5021877","0","","경기도 안산시 상록구 본오동 ***-**","경기도 안산시 상록구 본오로 *** (본오동)","15536","하우스독","2026-01-08 14:56:49","U","2026-01-10 02:40:00","","188127.189860102","421717.558245117","동물위탁관리업","동물위탁관리업","000","0",
"75","동물위탁관리업","02_03_10_P","3930000","393000004820190003","2019-01-15","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 본오동 ***-**","경기도 안산시 상록구 본오로 **, *층 (본오동)","15551","마이펫아카데미","2026-01-08 14:57:46","U","2026-01-10 02:40:00","","188068.578785506","421211.437574897","동물위탁관리업","동물위탁관리업","000","0",
"76","동물위탁관리업","02_03_10_P","3930000","393000004820200025","2020-09-29","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 양상동 ***-*","경기도 안산시 상록구 버대길 ***, *층 (양상동)","15208","디비독","2026-01-08 14:58:24","U","2026-01-10 02:40:00","","186336.327179867","427699.41769198","동물위탁관리업","동물위탁관리업","000","0",
"77","동물위탁관리업","02_03_10_P","3930000","393000004820200033","2020-12-09","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 고잔동 *** 안산법조타운","경기도 안산시 단원구 광덕서로 **, 안산법조타운 ***호 (고잔동)","15471","멍멍아준비땅","2026-01-08 14:57:25","U","2026-01-10 02:40:00","","184655.783469792","423382.735893935","동물위탁관리업","동물위탁관리업","000","0",
"78","동물위탁관리업","02_03_10_P","3990000","399000004820200031","2020-05-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 다산동 ***-*","경기도 남양주시 가운로*길 **, *층 (다산동)","12267","멍브라더 반려견 유치원 호텔","2026-01-08 11:27:57","U","2026-01-10 02:40:00","","213834.239298843","455295.648024491","동물위탁관리업","동물위탁관리업","000","0",
"79","동물위탁관리업","02_03_10_P","4010000","401000004820200028","2020-07-13","","03","폐업","0002","폐업","2026-01-08","","","2026-01-08","1877-1722","0","","경기도 시흥시 포동 **-*","경기도 시흥시 신현로 *** (포동)","14961","레인바우","2026-01-08 13:36:48","U","2026-01-10 02:40:00","","180169.46829783","433443.559711059","동물위탁관리업","동물위탁관리업","000","0",
"80","동물위탁관리업","02_03_10_P","3410000","341000004820230006","2023-11-27","","03","폐업","0002","폐업","2025-12-20","","","","","0","","대구광역시 중구 삼덕동*가 ***-*","대구광역시 중구 달구벌대로 ****-**, *층 (삼덕동*가)","41948","콩콩 강아지 유치원 호텔 놀이방","2026-01-08 10:16:26","U","2026-01-10 02:40:00","","344845.036324991","263884.336097288","동물위탁관리업","동물위탁관리업","000","0",
"81","동물위탁관리업","02_03_10_P","4010000","401000004820260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 배곧동 *** 서영베니스스퀘어 ***호","경기도 시흥시 서울대학로***번길 **, 서영베니스스퀘어 ***호 (배곧동)","15011","냥스살롱","2026-01-09 17:58:51","I","2026-01-11 00:20:02","","176072.60072494","429602.843996773","동물위탁관리업","동물위탁관리업","000","0",
"82","동물위탁관리업","02_03_10_P","5350000","535000004820260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 진영읍 방동리 ***-*","경상남도 김해시 진영읍 하계로***번길 **-**","50871","숲속 댕댕이 애견 유치원","2026-01-09 10:17:15","I","2026-01-11 00:20:02","","356336.291790923","200087.035825998","동물위탁관리업","동물위탁관리업","000","0",
"83","동물위탁관리업","02_03_10_P","3060000","306000004820240004","2024-09-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 중랑구 면목동 **** 면목동신성미소지움아파트","서울특별시 중랑구 용마산로**길 *-**, *층 ***호 (면목동, 면목동신성미소지움아파트)","02192","도그매니스트","2026-01-09 09:25:39","U","2026-01-11 02:40:00","","208417.642812602","453882.78538043","동물위탁관리업","동물위탁관리업","000","0",
"84","동물위탁관리업","02_03_10_P","3020000","302000004820230001","2023-03-16","","03","폐업","0002","폐업","2025-04-30","","","","07040102561","0","","서울특별시 용산구 남영동 **-*","서울특별시 용산구 한강대로**길 **(남영동)","04352","페츠베리머치 카페","2026-01-09 13:49:54","U","2026-01-11 02:40:00","","197601.685379703","449037.788561661","동물위탁관리업","동물위탁관리업","L00","0",
"85","동물위탁관리업","02_03_10_P","3530000","353000004820220009","2022-02-24","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 남동구 구월동 ****-*","인천광역시 남동구 선수촌공원로**번길 *-**, ***호 (구월동)","21582","아따멍멍","2026-01-09 15:26:13","U","2026-01-11 02:40:00","","174210.327060356","437789.809750001","동물위탁관리업","동물위탁관리업","000","0",
"86","동물위탁관리업","02_03_10_P","3070000","307000004820190015","2019-05-14","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성북구 안암동*가 **","서울특별시 성북구 고려대로**길 **, *층 (안암동*가)","02850","행복하개키울고양","2026-01-09 15:00:00","U","2026-01-11 02:40:00","","201860.984211451","453898.319249398","동물위탁관리업","동물위탁관리업","000","0",
"87","동물위탁관리업","02_03_10_P","4010000","401000004820180052","2018-09-21","","03","폐업","0002","폐업","2024-06-20","","","","070-7763-1105","0","","경기도 시흥시 정왕동 ****-** 그린프라자","경기도 시흥시 중심상가*길 **, 그린프라자 *층 (정왕동)","15066","까페 개정촌","2026-01-09 11:09:53","U","2026-01-11 02:40:00","","176632.562718335","427026.977285136","동물위탁관리업","동물위탁관리업","000","0",
"88","동물위탁관리업","02_03_10_P","4490000","565000004820260001","2026-01-10","","01","영업/정상","0000","정상","","","","","","0","","충청남도 천안시 동남구 청수동 *** *층 , 서영빌딩","충청남도 천안시 동남구 청수*로 ***, 서영빌딩 *층 (청수동)","31198","미니마니몽 미용·고양이호텔","2026-01-10 16:56:33","I","2026-01-12 00:20:09","","213782.672622119","365313.953847804","동물위탁관리업","동물위탁관리업","000","0",
"89","동물위탁관리업","02_03_10_P","4050000","562000004820260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 처인구 모현읍 일산리 ***-*","경기도 용인시 처인구 모현읍 외개일로**번길 **","17033","BOLD 독트레이닝 센터","2026-01-12 09:55:12","I","2026-01-14 00:20:02","","220580.510392278","427474.24649394","동물위탁관리업","동물위탁관리업","000","0",
"90","동물위탁관리업","02_03_10_P","3600000","360000004820260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 서구 쌍촌동 ***-**","광주광역시 서구 금호운천길 **-*, *층 (쌍촌동)","62002","멍케아","2026-01-12 16:26:58","I","2026-01-14 00:20:02","","186818.540210527","182578.513099371","동물위탁관리업","동물위탁관리업","000","0",
"91","동물위탁관리업","02_03_10_P","3470000","347000004820240004","2024-05-20","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 대천동 ***-* 애플 프라자","대구광역시 달서구 진천로 **, 애플 프라자 *층 ***호 (대천동)","42760","Dogpamin(독파민)","2026-01-12 10:23:45","U","2026-01-14 02:40:00","","337528.698115515","258456.826438156","동물위탁관리업","동물위탁관리업","000","0",
"92","동물위탁관리업","02_03_10_P","3590000","359000004820240001","2024-05-28","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 동구 소태동 ***-**","광주광역시 동구 학소로 ** (소태동)","61502","더 빛나개","2026-01-12 10:53:52","U","2026-01-14 02:40:00","","193959.489222539","180421.994904097","동물위탁관리업","동물위탁관리업","000","0",
"93","동물위탁관리업","02_03_10_P","5690000","569000004820250003","2025-08-05","","01","영업/정상","0000","정상","","","","","","0","","세종특별자치시 연기면 연기리 ***","세종특별자치시 연기면 세종로 ****","30058","영국식 퍼피 교육 클럽(British Puppy Club)","2026-01-12 10:34:51","U","2026-01-14 02:40:00","","224594.128831028","338801.085808562","동물위탁관리업","동물위탁관리업","F00","0",
"94","동물위탁관리업","02_03_10_P","3930000","393000004820180094","2018-10-01","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 초지동 ***-* 국제프라자","경기도 안산시 단원구 광덕*로 **-**, 국제프라자 *층 (초지동)","15445","하비멍 루프탑","2026-01-12 16:25:54","U","2026-01-14 02:40:00","","183650.190000001","423080.265","동물위탁관리업","동물위탁관리업","000","0",
"95","동물위탁관리업","02_03_10_P","3670000","367000004820190016","2019-07-29","","03","폐업","0002","폐업","2025-12-31","","","","825-6000","0","","대전광역시 유성구 원신흥동 ***-*","대전광역시 유성구 봉명로 **-*, *층 (원신흥동)","34190","쿠쿠펫(KOOKOOPET)","2026-01-12 17:01:21","U","2026-01-14 02:40:00","","230695.821866027","315784.513242571","동물위탁관리업","동물위탁관리업","L00","0",
"96","동물위탁관리업","02_03_10_P","4810000","481000004820260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","전라남도 여수시 문수동 ***-*","전라남도 여수시 여문*로 ** (문수동)","59702","뽀송댕 애견미용","2026-01-13 10:14:25","I","2026-01-15 00:20:35","","264302.666679751","139747.302394722","동물위탁관리업","동물위탁관리업","000","0",
"97","동물위탁관리업","02_03_10_P","5540000","554000004820260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","경기도 광주시 양벌동 ***-* *층","경기도 광주시 마루들길 ***-**, *층 (양벌동)","12793","THE GRAND CAT","2026-01-13 15:42:59","I","2026-01-15 00:20:35","","","","동물위탁관리업","동물위탁관리업","000","0",
"98","동물위탁관리업","02_03_10_P","4231000","423100004820260001","2026-01-13","","01","영업/정상","0000","정상","","","","","0336377778","0","","강원특별자치도 속초시 조양동 ****-**","강원특별자치도 속초시 동해대로 ****, *층 ***호 (조양동)","24872","차멍펫","2026-01-13 10:54:25","I","2026-01-15 00:20:35","","339562.195482133","522000.988103454","동물위탁관리업","동물위탁관리업","000","0",
"99","동물위탁관리업","02_03_10_P","4641000","464100004820220018","2022-08-22","","03","폐업","0002","폐업","2026-01-13","","","","","0","","전북특별자치도 전주시 완산구 효자동*가 ****-*","전북특별자치도 전주시 완산구 홍산중앙로 **, *층 (효자동*가)","54969","힙독 애견카페","2026-01-13 17:34:07","U","2026-01-15 02:40:00","","209810.93","257359.69","동물위탁관리업","동물위탁관리업","000","0",
"100","동물위탁관리업","02_03_10_P","4900000","490000004820240001","2024-09-27","","01","영업/정상","0000","정상","","","","","","0","","전라남도 화순군 화순읍 유천리 ***-*","전라남도 화순군 화순읍 대교로 ***","58115","화멍화멍","2026-01-13 13:50:24","U","2026-01-15 02:40:00","","199270.573546431","173839.424531014","동물위탁관리업","동물위탁관리업","000","0",
"101","동물위탁관리업","02_03_10_P","4080000","408000004820240004","2024-03-25","","01","영업/정상","0000","정상","","","","","","0","","경기도 안성시 원곡면 외가천리 ***-**","경기도 안성시 원곡면 만세로 ****, ***호","17556","해피 댕 데이","2026-01-13 17:09:21","U","2026-01-15 02:40:00","","","","동물위탁관리업","동물위탁관리업","000","0",
"102","동물위탁관리업","02_03_10_P","3470000","347000004820180033","2018-07-06","","03","폐업","0002","폐업","2026-01-13","","","","053-555-7585","0","","대구광역시 달서구 두류동 ***-** *층","대구광역시 달서구 두류공원로 ***, *층 (두류동)","42647","한마음종합동물병원","2026-01-13 10:03:59","U","2026-01-15 02:40:00","","340628.216825993","262980.54793173","동물위탁관리업","동물위탁관리업","000","0",
"103","동물위탁관리업","02_03_10_P","3210000","321000004820200015","2020-12-14","","01","영업/정상","0000","정상","","","","","070-7776-1105","0","","서울특별시 서초구 서초동 ****-**","서울특별시 서초구 서초대로**길 **, *층 (서초동)","06633","주식회사 하울팟","2026-01-13 11:07:27","U","2026-01-15 02:40:00","","201512.445454127","443438.983845733","동물위탁관리업","동물위탁관리업","L00","0",
"104","동물위탁관리업","02_03_10_P","3290000","329000004820180008","2018-05-23","","03","폐업","0002","폐업","2026-01-12","","","","","0","","부산광역시 부산진구 양정동 ***-*","부산광역시 부산진구 거제대로 **, *층 (양정동)","47211","댕댕별","2026-01-13 16:17:49","U","2026-01-15 02:40:00","","388315.375681938","188203.399276174","동물위탁관리업","동물위탁관리업","000","0",
"105","동물위탁관리업","02_03_10_P","5130000","513000004820230007","2023-11-01","","01","영업/정상","0000","정상","","","","","","0","","경상북도 경산시 진량읍 신상리 ***-*","경상북도 경산시 진량읍 다문로 **","38457","해님달님 애견미용실","2026-01-13 15:00:34","U","2026-01-15 02:40:00","","364434.185436334","265489.631537379","동물위탁관리업","동물위탁관리업","000","0",
"106","동물위탁관리업","02_03_10_P","5100000","510000004820260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","경상북도 영천시 망정동 ***-**","경상북도 영천시 언하공단로 **, ***호 (망정동)","38827","댕그루루","2026-01-14 14:00:10","I","2026-01-16 00:20:02","","376427.279457797","278022.674051717","동물위탁관리업","동물위탁관리업","000","0",
"107","동물위탁관리업","02_03_10_P","4020000","402000004820260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","경기도 군포시 금정동 ***-* 산본역사상가 ***호","경기도 군포시 번영로 ***, 산본역사상가 ***호 (금정동)","15862","딥잉 산본점","2026-01-14 14:20:41","I","2026-01-16 00:20:02","","194031.265459022","428398.019922306","동물위탁관리업","동물위탁관리업","000","0",
"108","동물위탁관리업","02_03_10_P","3930000","393000004820260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 선부동 ****-**","경기도 안산시 단원구 달미로 ***, *층 (선부동)","15213","사랑해 댕댕아","2026-01-14 10:02:19","I","2026-01-16 00:20:02","","183548.049846739","427030.821622246","동물위탁관리업","동물위탁관리업","000","0",
"109","동물위탁관리업","02_03_10_P","4641000","464100004820180021","2018-07-25","","03","폐업","0002","폐업","2022-12-23","","","","","0","","전라북도 전주시 덕진구 동산동 ***-**","전북특별자치도 전주시 덕진구 덕용*길 *, *층 (동산동)","54848","숑숑이네 애견샵","2022-12-30 15:26:44","I","2026-01-16 01:36:36","","206973.017758138","263360.614195523","동물위탁관리업","동물위탁관리업","000","0",
"110","동물위탁관리업","02_03_10_P","3640000","364000004820250002","2025-05-21","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 동구 이사동 **","대전광역시 동구 이사로 *** (이사동)","34710","댕댕휴개소","2026-01-14 13:22:50","U","2026-01-16 02:40:00","","240021.541854945","309589.64009551","동물위탁관리업","동물위탁관리업","000","0",
"111","동물위탁관리업","02_03_10_P","4530000","453000004820190008","2019-09-10","","03","폐업","0002","폐업","2026-01-14","","","","","0","","충청남도 서산시 갈산동 ***-**","충청남도 서산시 충의로 ***-* (갈산동)","31964","킹스독","2026-01-14 17:02:52","U","2026-01-16 02:40:00","","149453.45903562","365396.318708486","동물위탁관리업","동물위탁관리업","000","0",
"112","동물위탁관리업","02_03_10_P","5100000","510000004820190004","2019-02-07","","03","폐업","0002","폐업","2026-01-14","","","","","0","","경상북도 영천시 야사동 ***-**","경상북도 영천시 호국로 **-* (야사동)","38860","희동이의 하루","2026-01-14 13:41:05","U","2026-01-16 02:40:00","","375272.358115428","276510.386301202","동물위탁관리업","동물위탁관리업","000","0",
"113","동물위탁관리업","02_03_10_P","4060000","406000004820190026","2019-07-24","","03","폐업","0002","폐업","2026-01-13","","","","","0","","경기도 파주시 금촌동 ***-* 경남빌딩","경기도 파주시 동산*길 **, 경남빌딩 (금촌동)","10927","해피하개","2026-01-14 10:35:04","U","2026-01-16 02:40:00","","179559.205645809","473032.101506479","동물위탁관리업","동물위탁관리업","000","0",
"114","동물위탁관리업","02_03_10_P","3990000","399000004820240010","2024-07-26","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 금곡동 ***-*","경기도 남양주시 홍유릉로 ***-* (금곡동)","12236","하남애견훈련소","2024-07-26 13:22:44","D","2026-01-16 18:51:40","","217357.848808728","457801.365099736","동물위탁관리업","동물위탁관리업","000","0",
"115","동물위탁관리업","02_03_10_P","4060000","406000004820240009","2024-07-13","","01","영업/정상","0000","정상","","","","","","","","경기도 파주시 문발동 ***-*","경기도 파주시 구절초길 ** (문발동)","10884","야옹아놀자 파주점","2024-07-13 15:16:08","D","2026-01-16 18:51:40","","174432.149034902","468606.428487069","동물위탁관리업","동물위탁관리업","000","0",
"116","동물위탁관리업","02_03_10_P","3690000","369000004820250004","2025-04-28","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 중구 우정동 ***-*","울산광역시 중구 당산*길 *, *층 (우정동)","44534","멍그리","2025-04-28 21:04:43","D","2026-01-16 18:51:40","","409368.183013028","230762.823443858","동물위탁관리업","동물위탁관리업","000","0",
"117","동물위탁관리업","02_03_10_P","5120000","512000004820180004","2018-10-17","","01","영업/정상","0000","정상","","","","","054-556-8800","0","","경상북도 문경시 모전동 **-**","경상북도 문경시 중앙로 ** (모전동)","36953","개털깎는집","2022-04-28 18:09:53","D","2026-01-16 18:51:40","","306799.339474877","343819.313598965","동물위탁관리업","동물위탁관리업","000","0",
"118","동물위탁관리업","02_03_10_P","5120000","512000004820200009","2020-08-27","","01","영업/정상","0000","정상","","","","","","0","","경상북도 문경시 문경읍 진안리 ***-*","경상북도 문경시 문경읍 문경대로 ****","36919","문경새재반려동물힐링센터(젠틀펫파라다이스)","2022-04-28 18:09:54","D","2026-01-16 18:51:40","","296570.138224363","360655.576332738","동물위탁관리업","동물위탁관리업","000","0",
"119","동물위탁관리업","02_03_10_P","5590000","559000004820180043","2018-10-22","","01","영업/정상","0000","정상","","","","","","0","","경기도 양주시 만송동 ***-*","경기도 양주시 고읍북로 ***-** (만송동)","11494","디어마이독","2022-04-28 18:09:20","D","2026-01-16 18:51:40","","207653.813614103","476780.891043945","동물위탁관리업","동물위탁관리업","000","0",
"120","동물위탁관리업","02_03_10_P","4540000","454000004820080004","2018-08-24","","01","영업/정상","0000","정상","","","","","","0","","충청남도 논산시 반월동 ***-*","충청남도 논산시 중앙로 *** (반월동)","","놀뫼애견","2023-03-29 15:40:15","D","2026-01-16 18:51:40","","207582.900520943","300372.956600874","동물위탁관리업","동물위탁관리업","000","0",
"121","동물위탁관리업","02_03_10_P","3510500","351050004820180026","2018-09-28","","01","영업/정상","0000","정상","","","","","032-432-8557","0","","인천광역시 미추홀구 주안동 ****-**","인천광역시 미추홀구 경인로 *** (주안동)","22145","펫앤펫","2022-04-28 18:11:13","D","2026-01-16 18:51:40","","172940.421327005","439790.839522267","동물위탁관리업","동물위탁관리업","000","0",
"122","동물위탁관리업","02_03_10_P","3560000","356000004820220015","2022-03-21","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 원당동 ****-* 새샘프라자","인천광역시 서구 이음*로 **, 새샘프라자 *층 ***,***호 (원당동)","22865","핀 독","2022-04-28 18:11:43","D","2026-01-16 18:51:40","","","","동물위탁관리업","동물위탁관리업","000","0",
"123","동물위탁관리업","02_03_10_P","4050000","563000004820220015","2022-04-29","","01","영업/정상","0000","정상","","","","","0312136700","0","","경기도 용인시 기흥구 영덕동 ***-*","경기도 용인시 기흥구 흥덕*로**번길 *-**(영덕동)","16954","뉴케어 동물병원","2022-04-29 15:29:14","D","2026-01-16 18:51:40","","206485.835","419146.575","동물위탁관리업","동물위탁관리업","000","0",
"124","동물위탁관리업","02_03_10_P","6520000","652000004820250001","2025-02-14","","01","영업/정상","0000","정상","","","","","","","","제주특별자치도 서귀포시 남원읍 신례리 ***-*","제주특별자치도 서귀포시 남원읍 하신로 ***","63612","우프","2025-02-14 16:22:14","D","2026-01-16 18:51:40","","165609.370538409","-23898.0044765664","동물위탁관리업","동물위탁관리업","000","0",
"125","동물위탁관리업","02_03_10_P","5380000","538000004820260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 어곡동 ****","경상남도 양산시 어실로 ***-*** (어곡동)","50590","도기하우스 양산점","2026-01-15 14:26:21","I","2026-01-17 00:20:02","","382145.707769769","211919.293100098","동물위탁관리업","동물위탁관리업","000","0",
"126","동물위탁관리업","02_03_10_P","4050000","564000004820260001","2026-01-15","","01","영업/정상","0000","정상","","","","","0312630322","0","","경기도 용인시 수지구 상현동 ***-** 원희캐슬프라자 B동 ***호","경기도 용인시 수지구 만현로 ***, 원희캐슬프라자 B동 ***호 (상현동)","16930","도그캐슬","2026-01-15 12:56:39","I","2026-01-17 00:20:02","","207423.63432336","422761.143603176","동물위탁관리업","동물위탁관리업","000","0",
"127","동물위탁관리업","02_03_10_P","3740000","374000004820260003","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 권선구 권선동 ****-**","경기도 수원시 권선구 권광로 **, ***호 (권선동)","16568","댕글댕글유치원","2026-01-15 17:13:46","I","2026-01-17 00:20:02","","202513.938354186","417052.948385941","동물위탁관리업","동물위탁관리업","000","0",
"128","동물위탁관리업","02_03_10_P","3150000","315000004820250007","2025-08-28","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강서구 등촌동 ***-* 현대교육센터 *층","서울특별시 강서구 강서로**길 **, 현대교육센터 *층 (등촌동)","07586","아몽 애견토탈케어 유치원","2026-01-15 09:57:20","U","2026-01-17 02:40:00","","186236.399275519","451054.437108698","동물위탁관리업","동물위탁관리업","000","0",
"129","동물위탁관리업","02_03_10_P","3400000","340000004820250004","2025-09-08","","01","영업/정상","0000","정상","","","","","051-724-1509","0","","부산광역시 기장군 철마면 안평리 ***-**","","","일로우 유치원","2026-01-15 16:57:21","U","2026-01-17 02:40:00","","","","동물위탁관리업","동물위탁관리업","000","0",
"130","동물위탁관리업","02_03_10_P","4810000","481000004820220006","2022-12-30","","03","폐업","0002","폐업","2023-06-15","","","","","0","","전라남도 여수시 화장동 ***-**","전라남도 여수시 화산*길 **-*, *층 (화장동)","59643","늘 너에개","2026-01-15 09:16:32","U","2026-01-17 02:40:00","","258696.474909192","141538.90994644","동물위탁관리업","동물위탁관리업","000","0",
"131","동물위탁관리업","02_03_10_P","4820000","482000004820200003","2020-01-31","","03","폐업","0002","폐업","2026-01-15","","","","061-723-1401","0","","전라남도 순천시 왕지동 ***-*","전라남도 순천시 왕지*길 **-*, *층 (왕지동)","57932","조물조물","2026-01-15 17:24:37","U","2026-01-17 02:40:00","","247936.78218273","163386.28010203","동물위탁관리업","동물위탁관리업","000","0",
"132","동물위탁관리업","02_03_10_P","3910000","391000004820180147","2018-12-28","","01","영업/정상","0000","정상","","","","","","0","","경기도 평택시 신장동 ***-** ,*층","경기도 평택시 탄현로 ***-*, *층 (신장동)","17765","딩굴댕굴 애견호텔&유치원 송탄점","2026-01-15 17:54:43","U","2026-01-17 02:40:00","","204882.621066624","396898.197923413","동물위탁관리업","동물위탁관리업","000","0",
"133","동물위탁관리업","02_03_10_P","3990000","399000004820210033","2021-05-24","","03","폐업","0002","폐업","2026-01-15","","","","","0","","경기도 남양주시 오남읍 오남리 ***","경기도 남양주시 오남읍 진건오남로***번길 **-**","12041","주식회사 보듬컴퍼니","2026-01-15 16:11:22","U","2026-01-17 02:40:00","","218312.7943709","465557.708313232","동물위탁관리업","동물위탁관리업","L00","0",
"134","동물위탁관리업","02_03_10_P","3150000","315000004820180084","2018-10-15","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강서구 화곡동 ****-** 아림빌딩 ***호","서울특별시 강서구 강서로**가길 **, 아림빌딩 *층 ***호 (화곡동)","07705","묘한호텔","2026-01-15 10:03:47","U","2026-01-17 02:40:00","","185410.679547894","449443.817066507","동물위탁관리업","동물위탁관리업","000","0",
"135","동물위탁관리업","02_03_10_P","3060000","306000004820200010","2020-08-26","","03","폐업","0002","폐업","2026-01-15","","","","","0","","서울특별시 중랑구 망우동 *** 신내역 프라디움 더 테라스","서울특별시 중랑구 용마산로 ***, c동 ***호 (망우동, 신내역 프라디움 더 테라스)","02057","내안에너있DOG","2026-01-15 15:11:11","U","2026-01-17 02:40:00","","208947.072330515","456501.735079654","동물위탁관리업","동물위탁관리업","000","0",
