"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"70","동물판매업","02_03_07_P","4050000","564000004520230002","2023-12-11","","03","폐업","0002","폐업","2026-01-09","","","","","0","","경기도 용인시 수지구 죽전동 ****-* 보람프라자 ***-*호","경기도 용인시 수지구 죽전로 ***, 보람프라자 *층 ***-*호 (죽전동)","16889","나나캣(nanacat)","2026-01-09 15:46:05","U","2026-01-11 02:40:00","","210912.298397326","424655.485528575","동물판매업","동물판매업(일반)","000","0",
"71","동물판매업","02_03_07_P","3940000","396010004520230002","2023-06-20","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 일산동구 백석동 ****-* 지하층","경기도 고양시 일산동구 강송로**번길 *-**, 지하층 (백석동)","10446","이음pet 강아지분양 고양이분양 일산점","2026-01-12 13:42:42","U","2026-01-14 02:40:00","","181252.81","460612.855","동물판매업","동물판매업(일반)","000","0",
"72","동물판매업","02_03_07_P","4010000","401000004520240009","2024-09-06","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 능곡동 *** 시흥 플랑드르 ****호","경기도 시흥시 장현능곡로 ***, 시흥 플랑드르 ****호 (능곡동)","15121","위드멍","2026-01-12 14:00:12","U","2026-01-14 02:40:00","","182864.742763587","429902.071373508","동물판매업","동물판매업(일반)","000","0",
"73","동물판매업","02_03_07_P","3820000","382000004520240001","2024-02-01","","01","영업/정상","0000","정상","","","","","","0","","경기도 의정부시 가능동 ***-*","경기도 의정부시 녹양로 **, *층 (가능동)","11616","의정부 고양이분양 강아지분양 이쁘냥 애견샵","2026-01-12 16:14:23","U","2026-01-14 02:40:00","","202795.328202622","472571.763122215","동물판매업","동물판매업(일반)","000","0",
"74","동물판매업","02_03_07_P","5020000","502000004520120005","2012-09-04","","03","폐업","0002","폐업","2026-01-12","","","","","","","경상북도 포항시 남구 상도동 ***","경상북도 포항시 남구 중흥로 ** (상도동)","","서울 아쿠아룸(홈플러스 포항점)","2026-01-12 10:15:32","U","2026-01-14 02:40:00","","411699.716488058","281700.620899084","동물판매업","동물판매업(일반)","000","0",
"75","동물판매업","02_03_07_P","3940000","394000004520170018","2017-09-21","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 일산동구 풍동 ***-*","경기도 고양시 일산동구 고양대로 ***, *층 (풍동)","10319","펫페스티벌","2026-01-12 15:11:33","U","2026-01-14 02:40:00","","181720.590149701","464070.731606167","동물판매업","동물판매업(일반)","000","0",
"76","동물판매업","02_03_07_P","3590000","359000004520250001","2025-01-17","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 동구 소태동 ***-**","광주광역시 동구 학소로 ** (소태동)","61502","더 빛나개","2026-01-12 10:50:51","U","2026-01-14 02:40:00","","193959.489222539","180421.994904097","동물판매업","동물판매업(일반)","000","0",
"77","동물판매업","02_03_07_P","4610000","461000004520240001","2024-08-02","","03","폐업","0002","폐업","2026-01-13","","","","","0","","충청남도 예산군 삽교읍 창정리 ***-***","충청남도 예산군 삽교읍 창정길 **","32411","꾸꾸하우스","2026-01-13 20:32:19","U","2026-01-15 02:40:00","","172857.507492481","357147.446663157","동물판매업","동물판매업(일반)","000","0",
"78","동물판매업","02_03_07_P","3290000","329000004520250001","2025-07-29","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 초읍동 ***-***","부산광역시 부산진구 성지로***번길 **, *층 (초읍동)","47125","퍼피슈가 앤 키튼슈가","2026-01-13 16:22:59","U","2026-01-15 02:40:00","","386835.304125867","188538.576073861","동물판매업","동물판매업(일반)","000","0",
"79","동물판매업","02_03_07_P","4610000","461000004520080006","2008-09-19","","03","폐업","0002","폐업","2026-01-13","","","","","","","충청남도 예산군 예산읍 주교리 ***-**","","","애견나라","2026-01-13 20:34:59","U","2026-01-15 02:40:00","","","","동물판매업","동물판매업(일반)","000","0",
"80","동물판매업","02_03_07_P","3110000","311000004520170004","2017-05-08","","01","영업/정상","0000","정상","","","","","02-2097-2600","0","","서울특별시 은평구 진관동 ** 롯데몰 은평점","서울특별시 은평구 통일로 ****, 롯데몰 은평점 (진관동)","03306","롯데쇼핑토이저러스은평점","2026-01-13 11:13:12","U","2026-01-15 02:40:00","","192694.92374224","459461.236119623","동물판매업","동물판매업(일반)","L00","0",
"81","동물판매업","02_03_07_P","3520000","352000004520260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 연수구 송도동 ***-* 비알씨(주) 연구소","인천광역시 연수구 송도미래로 *, 비알씨(주) 연구소 ***~*** 일부호 (송도동)","21988","애니멀클럽 송도점","2026-01-14 09:12:01","I","2026-01-16 00:20:02","","168648.098572795","429896.253273978","동물판매업","동물판매업(일반)","000","0",
"82","동물판매업","02_03_07_P","5350000","535000004520260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 내동 ***-*","경상남도 김해시 금관대로****번길 **-* (내동)","50891","해피멍데이","2026-01-14 17:45:51","I","2026-01-16 00:20:02","","369266.152016586","195084.887080664","동물판매업","동물판매업(일반)","000","0",
"83","동물판매업","02_03_07_P","3940000","394000004520120014","2012-09-27","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 덕양구 화정동 *** 이마트","경기도 고양시 덕양구 백양로 **, 이마트 (화정동)","10500","㈜이마트 화정점","2022-06-24 13:22:58","I","2026-01-16 00:20:02","","185226.158241731","458936.976683497","동물판매업","동물판매업(일반)","000","0",
"84","동물판매업","02_03_07_P","3860000","386000004520140017","2014-08-29","","03","폐업","0002","폐업","2022-12-27","","","","032-324-8575","0","","","경기도 부천시 길주로 *** (상동)","14545","펫츠고동물병원","2022-12-27 15:45:12","I","2026-01-16 01:36:36","","178267.428293028","444706.144749999","동물판매업","동물판매업(일반)","000","0",
"85","동물판매업","02_03_07_P","3860000","386000004520140021","2014-11-24","","03","폐업","0002","폐업","","","","","032-323-8866","0","","","경기도 부천시 경인로 ** (송내동)","14728","메디펫종합동물병원","2022-04-28 18:09:07","I","2026-01-16 01:36:36","","178984.194323843","442395.717376002","동물판매업","동물판매업(일반)","000","0",
"86","동물판매업","02_03_07_P","3860000","386000004520140023","2014-12-29","","03","폐업","0002","폐업","2022-12-29","","","","032-321-7603","0","","","경기도 부천시 길주로 *** (중동)","14539","지중해동물병원","2022-12-29 11:12:36","I","2026-01-16 01:36:36","","179887.751542004","444658.193379039","동물판매업","동물판매업(일반)","000","0",
"87","동물판매업","02_03_07_P","3860000","386000004520150001","2015-01-06","","03","폐업","0002","폐업","2019-04-29","","","","032-661-6979","0","","","경기도 부천시 석천로 ** (상동)","14621","똘이야","2022-04-28 18:09:07","I","2026-01-16 01:36:36","","178747.741133992","443172.384467513","동물판매업","동물판매업(일반)","000","0",
"88","동물판매업","02_03_07_P","3860000","386000004520150002","2015-01-13","","03","폐업","0002","폐업","2022-01-24","","","","032-345-0630","0","","","경기도 부천시 역곡로**번길 ** (역곡동)","14663","도미나펫","2022-04-28 18:09:07","I","2026-01-16 01:36:36","","182912.474146427","443078.332351559","동물판매업","동물판매업(일반)","000","0",
"89","동물판매업","02_03_07_P","3860000","386000004520150006","2015-04-10","","03","폐업","0002","폐업","2015-12-28","","","","","0","","","경기도 부천시 옥산로 * (중동)","14574","Boong's Home","2022-12-13 13:15:14","I","2026-01-16 01:36:36","","180426.824272726","443677.015902217","동물판매업","동물판매업(일반)","000","0",
"90","동물판매업","02_03_07_P","3860000","386000004520130008","2013-04-30","","03","폐업","0002","폐업","2014-04-25","","","","2055035","0","","","경기도 부천시 길주로 **, *층 ***호 (상동, 리파인빌 )","14543","달콤펫","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","177871.750083275","444936.910693052","동물판매업","동물판매업(일반)","000","0",
"91","동물판매업","02_03_07_P","3860000","386000004520140001","2014-02-07","","03","폐업","0002","폐업","2022-12-27","","","","032-661-7575","0","","","경기도 부천시 부일로 *** (중동)","14626","월드펫동물병원","2022-12-27 15:12:03","I","2026-01-16 01:36:36","","179217.735668121","442906.324979069","동물판매업","동물판매업(일반)","000","0",
"92","동물판매업","02_03_07_P","3860000","386000004520140005","2014-02-17","","03","폐업","0002","폐업","2020-01-09","","","","346-5672","0","","","경기도 부천시 안곡로 ** (괴안동)","14689","개편한세상","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","183373.874911845","441863.67762916","동물판매업","동물판매업(일반)","000","0",
"93","동물판매업","02_03_07_P","3860000","386000004520140006","2014-03-21","","03","폐업","0002","폐업","2020-02-05","","","","","0","","","경기도 부천시 조종로 ** (원미동)","14569","캣츠하우스","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","181086.146729211","443483.469801729","동물판매업","동물판매업(일반)","000","0",
"94","동물판매업","02_03_07_P","3860000","386000004520140007","2014-04-14","","03","폐업","0002","폐업","2020-01-23","","","","341-5590","0","","","경기도 부천시 지봉로 ***, *층 ***호 (역곡동)","14667","루미펫","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","183418.961031353","443061.656968157","동물판매업","동물판매업(일반)","000","0",
"95","동물판매업","02_03_07_P","3860000","386000004520140008","2014-04-24","","03","폐업","0002","폐업","2014-12-18","","","","","0","","","경기도 부천시 고강로***번길 **-* (고강동)","14406","복뎅이강아지","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","184296.574269361","447430.157531264","동물판매업","동물판매업(일반)","000","0",
"96","동물판매업","02_03_07_P","3860000","386000004520140010","2014-05-22","","03","폐업","0002","폐업","2022-08-17","","","","677-5262","0","","","경기도 부천시 소사로 *** (원종동)","14427","24시 아이동물 메디컬센터","2022-08-17 15:43:54","I","2026-01-16 01:36:36","","182650.503950396","447065.179024815","동물판매업","동물판매업(일반)","000","0",
"97","동물판매업","02_03_07_P","3860000","386000004520140011","2014-05-23","","03","폐업","0002","폐업","2021-08-17","","","","","0","","","경기도 부천시 소사로 *** (소사본동)","14758","메리벨 하우스","2022-04-28 18:09:06","I","2026-01-16 01:36:36","","181824.355151037","441364.040310593","동물판매업","동물판매업(일반)","000","0",
"98","동물판매업","02_03_07_P","3860000","386000004520140014","2014-07-01","","03","폐업","0002","폐업","2014-12-29","","","","032-325-7975","0","","","경기도 부천시 조마루로 ** (상동)","14589","우리앤동물병원","2022-04-28 18:09:07","I","2026-01-16 01:36:36","","178134.929808988","444301.494109922","동물판매업","동물판매업(일반)","000","0",
"99","동물판매업","02_03_07_P","5710000","571000004520240009","2024-10-11","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청북도 청주시 서원구 성화동 ***","충청북도 청주시 서원구 신화로**번길 **, ***호 (성화동)","28637","느티나무 플랫폼","2026-01-14 15:11:50","U","2026-01-16 02:40:00","","240827.05270898","346449.143630545","동물판매업","동물판매업(알선ㆍ중개)","000","0",
"100","동물판매업","02_03_07_P","5710000","571000004520240010","2024-10-11","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청북도 청주시 서원구 성화동 ***","충청북도 청주시 서원구 신화로**번길 **, ***호 (성화동)","28637","느티나무 플랫폼","2026-01-14 15:26:56","U","2026-01-16 02:40:00","","240827.05270898","346449.143630545","동물판매업","동물판매업(일반)","000","0",
"101","동물판매업","02_03_07_P","3480000","348000004520220002","2022-10-25","","03","폐업","0002","폐업","2026-01-14","","","","","0","","대구광역시 달성군 다사읍 죽곡리 *-*","대구광역시 달성군 다사읍 다사로 *","42910","메리펫","2026-01-14 09:35:34","U","2026-01-16 02:40:00","","332021.019234033","263376.885824567","동물판매업","동물판매업(일반)","000","0",
"102","동물판매업","02_03_07_P","3210000","321000004520220014","2022-10-20","","03","폐업","0002","폐업","2026-01-14","","","","","0","","서울특별시 서초구 양재동 ***-** 대원빌딩","서울특별시 서초구 언남**길 **, 대원빌딩 *층 (양재동)","06775","트리펫(TREEPET)","2026-01-14 15:46:59","U","2026-01-16 02:40:00","","203941.102691985","441525.999613989","동물판매업","동물판매업(알선ㆍ중개)","000","0",
"103","동물판매업","02_03_07_P","3170000","317000004520200002","2020-05-01","","03","폐업","0002","폐업","2026-01-13","","","","","0","","서울특별시 금천구 가산동 ***-** 대륭테크노타운**차 B***호","서울특별시 금천구 가산디지털*로 **, 대륭테크노타운**차 B***호 (가산동)","08589","도치퀸","2026-01-14 09:49:18","U","2026-01-16 02:40:00","","189504.258704224","441390.738560411","동물판매업","동물판매업(일반)","000","0",
"104","동물판매업","02_03_07_P","3120000","312000004520190008","2019-08-01","","01","영업/정상","0000","정상","","","","","02-332-7660","0","","서울특별시 서대문구 창천동 ***-**","서울특별시 서대문구 신촌로 **, *층 (창천동)","03785","몽냥몽냥","2020-03-18 09:06:17","U","2026-01-16 02:40:00","","193834.597408525","450575.375014397","동물판매업","동물판매업(일반)","000","0",
"105","동물판매업","02_03_07_P","3290000","329000004520230004","2023-07-10","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 부산진구 전포동 ***-*","부산광역시 부산진구 동성로 ***, **시 온동물의료센터 *층 (전포동)","47241","온레스트 그루밍","2023-07-10 14:25:23","D","2026-01-16 18:51:40","","387881.159143105","186682.844239515","동물판매업","동물판매업(일반)","000","0",
"106","동물판매업","02_03_07_P","4440000","444000004520230001","2023-07-24","","01","영업/정상","0000","정상","","","","","","","","충청북도 영동군 황간면 소계리 ***-* 음식점","충청북도 영동군 황간면 민주지산로 ****, 음식점","29115","oz","2023-07-24 09:33:27","D","2026-01-16 18:51:40","","282483.181275751","302911.862819219","동물판매업","동물판매업(일반)","000","0",
"107","동물판매업","02_03_07_P","4040000","404000004520240003","2024-07-26","","01","영업/정상","0000","정상","","","","","","0","","경기도 하남시 신장동 *** 스타필드 하남","경기도 하남시 미사대로 ***, 스타필드 하남 *층 ***호 (신장동)","12942","오픈주 하남스타필드점","2024-07-26 17:45:36","D","2026-01-16 18:51:40","","219699.010520355","449270.371200837","동물판매업","동물판매업(일반)","000","0",
"108","동물판매업","02_03_07_P","3860000","386000004520140022","2014-12-05","","01","영업/정상","0000","정상","","","","","032-325-2885","0","","경기도 부천시 원미구 상동 ***-**","경기도 부천시 중동로**번길 * (상동)","14625","이쁘개","2022-04-28 18:09:07","D","2026-01-16 18:51:40","","179116.144226425","442839.744503897","동물판매업","동물판매업(일반)","000","0",
"109","동물판매업","02_03_07_P","3400000","340000004520230003","2023-03-29","","01","영업/정상","0000","정상","","","","","","","","부산광역시 기장군 일광읍 삼성리 ***-*","부산광역시 기장군 일광읍 해빛로 **, ***호","46048","리프패럿","2023-03-29 15:17:57","D","2026-01-16 18:51:40","","402161.174881507","198709.380937915","동물판매업","동물판매업(일반)","000","0",
"110","동물판매업","02_03_07_P","4040000","404000004520250005","2025-05-26","","01","영업/정상","0000","정상","","","","","","0","","경기도 하남시 망월동 ***-*","경기도 하남시 미사강변한강로***번안길 *, *층 (망월동)","12903","더독스 미니","2025-05-26 18:00:24","D","2026-01-16 18:51:40","","216717.687473797","452656.588453782","동물판매업","동물판매업(일반)","000","0",
"111","동물판매업","02_03_07_P","5420000","542000004520140002","2014-12-03","","01","영업/정상","0000","정상","","","","","","0","","","경상남도 고성군 구만면 화림*길 **","52908","제시카 켄넬","2022-04-28 18:09:28","D","2026-01-16 18:51:40","","321114.712482597","178658.668802132","동물판매업","동물판매업(일반)","000","0",
"112","동물판매업","02_03_07_P","5070000","507000004520160001","2016-07-01","","01","영업/정상","0000","정상","","","","","054-856-0049","0","","","경상북도 안동시 경동로 *** (운흥동)","36706","야옹아 멍멍해봐","2022-04-28 18:09:54","D","2026-01-16 18:51:40","","354952.107319681","341596.058255812","동물판매업","동물판매업(일반)","000","0",
"113","동물판매업","02_03_07_P","5070000","507000004520170001","2017-07-05","","01","영업/정상","0000","정상","","","","","","0","","경상북도 안동시 평화동 ***-**","경상북도 안동시 경동로 ***, *동 *층 ***호 (평화동, 현대아파트 상가)","36655","강남애견","2022-04-28 18:09:54","D","2026-01-16 18:51:40","","353159.740484048","342038.842850621","동물판매업","동물판매업(일반)","000","0",
"114","동물판매업","02_03_07_P","3990000","399000004520200016","2020-03-16","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 평내동 ***-** *층","경기도 남양주시 경춘로****번안길 **, *층 (평내동)","12223","이소퍼피 강아지 남양주점","2022-04-28 18:09:27","D","2026-01-16 18:51:40","","220794.413320865","460454.704930691","동물판매업","동물판매업(일반)","000","0",
"115","동물판매업","02_03_07_P","3940000","394000004520200034","2020-03-10","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 일산서구 대화동 **** 힐스테이트 일산 상가동 ***호","경기도 고양시 일산서구 킨텍스로 ***-**, 힐스테이트 일산 상가동동 *층 ***호 (대화동)","10390","Angel pet grooming","2022-04-28 18:09:10","D","2026-01-16 18:51:40","","177513.871733707","462465.078007617","동물판매업","동물판매업(일반)","000","0",
"116","동물판매업","02_03_07_P","4020000","402000004520220001","2022-05-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 군포시 부곡동 ****","경기도 군포시 군포로 ***, 상훈오피스텔 ***호 (부곡동)","15874","pet08우0479","2022-05-04 09:09:13","D","2026-01-16 18:51:40","","194011.372642787","425920.88472934","동물판매업","동물판매업(일반)","000","0",
"117","동물판매업","02_03_07_P","3940000","394000004520160001","2016-01-27","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 덕양구 내유동 ***-*","경기도 고양시 덕양구 통일로****번길 **-** (내유동)","10262","알프스애견","2022-04-28 18:08:59","D","2026-01-16 18:51:40","","185680.962254442","469305.395849404","동물판매업","동물판매업(일반)","000","0",
"118","동물판매업","02_03_07_P","4060000","406000004520220020","2022-05-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 파주시 상지석동 ***-*","경기도 파주시 운정*길 **, 블루밍 *동 ***호 (상지석동)","10910","pet59가9295","2022-05-02 13:22:51","D","2026-01-16 18:51:40","","180114.123163367","469146.698204272","동물판매업","동물판매업(일반)","000","0",
"119","동물판매업","02_03_07_P","4060000","406000004520220021","2022-05-02","","01","영업/정상","0000","정상","","","","","","0","","경기도 파주시 와동동 ****-* 센타프라자","경기도 파주시 가람로 *, 센타프라자 ***호 (와동동)","10895","플레르퍼피","2022-05-02 17:59:41","D","2026-01-16 18:51:40","","177952.923599476","470103.700847803","동물판매업","동물판매업(일반)","000","0",
"120","동물판매업","02_03_07_P","3560000","356000004520220014","2022-03-21","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 원당동 ****-* 새샘프라자","인천광역시 서구 이음*로 **, 새샘프라자 *층 ***,***호 (원당동)","22865","핀 독","2022-04-28 18:11:43","D","2026-01-16 18:51:40","","","","동물판매업","동물판매업(일반)","000","0",
"121","동물판매업","02_03_07_P","3020000","302000004520120001","2012-01-29","","01","영업/정상","0000","정상","","","","","07082105453","","","서울특별시 용산구 한강로*가 ***-*","서울특별시 용산구 한강대로 *** (한강로*가)","","쿨독앤핫독","2022-04-28 18:10:59","D","2026-01-16 18:51:40","","197269.60480727","447630.777424575","동물판매업","동물판매업(일반)","000","0",
"122","동물판매업","02_03_07_P","3620000","362000004520260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 북구 신용동 *** (주)어울림 ***호","광주광역시 북구 첨단연신로**번길 **, (주)어울림 ***호 (신용동)","61087","광주강아지분양 애견만세 애견샵","2026-01-15 10:40:58","I","2026-01-17 00:20:02","","187440.95","189712.4","동물판매업","동물판매업(일반)","000","0",
"123","동물판매업","02_03_07_P","3650000","365000004520240001","2024-05-02","","03","폐업","0002","폐업","2026-01-14","","","","","0","","대전광역시 중구 은행동 **-**","대전광역시 중구 대종로***번길 **, *층 (은행동)","34923","냥이싸롱","2026-01-15 08:52:14","U","2026-01-17 02:40:00","","238431.448155879","314221.068910756","동물판매업","동물판매업(일반)","000","0",
"124","동물판매업","02_03_07_P","3380000","338000004520250007","2025-12-19","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 민락동 ***-*** 민락동 바다마루 ***, ***호","부산광역시 수영구 민락수변로 **, 민락동 바다마루 ***, ***호 (민락동)","48283","애니멀숲","2026-01-15 14:43:32","U","2026-01-17 02:40:00","","393541.97525727","185857.946450056","동물판매업","동물판매업(일반)","000","0",
"125","동물판매업","02_03_07_P","4020000","402000004520250001","2025-04-15","","03","폐업","0002","폐업","2026-01-15","","","","","0","","경기도 군포시 금정동 ***-* 산본역사상가","경기도 군포시 번영로 ***, 산본역사상가 ***호 (금정동)","15862","딥잉 산본점","2026-01-15 15:18:18","U","2026-01-17 02:40:00","","194031.265459022","428398.019922306","동물판매업","동물판매업(일반)","000","0",
"126","동물판매업","02_03_07_P","4530000","453000004520180001","2018-01-31","","03","폐업","0002","폐업","2026-01-15","","","","","0","","충청남도 서산시 오남동 *-*","충청남도 서산시 장동오남길 ** (오남동)","32011","서산벤지","2026-01-15 11:13:57","U","2026-01-17 02:40:00","","154586.611871679","360859.227972304","동물판매업","동물판매업(일반)","000","0",
"127","동물판매업","02_03_07_P","3460000","346000004520170001","2017-04-06","","03","폐업","0002","폐업","2026-01-15","","","","0537842667","0","","","대구광역시 수성구 지범로 ** (지산동)","42189","아지발바닥","2026-01-15 15:20:45","U","2026-01-17 02:40:00","","347423.504226728","259619.73434507","동물판매업","동물판매업(일반)","000","0",
"128","동물판매업","02_03_07_P","3650000","365000004520130011","2012-05-24","","03","폐업","0002","폐업","2026-01-14","","","","221-9444","0","","대전광역시 중구 대흥동 ***-**","대전광역시 중구 대흥로***번길 ** (대흥동)","34925","야옹아 멍멍해봐 대흥점","2026-01-15 08:53:13","U","2026-01-17 02:40:00","","238382.041546845","314081.827727473","동물판매업","동물판매업(일반)","000","0",
