"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"62","이용업","05_19_01_P","5340000","5340000-203-2026-00001","2026-01-07","","01","영업/정상","01","영업","","","","","055 855 0002","9.90","664-833","경상남도 사천시 벌리동 35","경상남도 사천시 벌용길 93, 2층 일부 (벌리동)","52552","삼천포사우나이용원","2026-01-07 13:59:24","I","2026-01-09 00:20:01","일반이용업","298427.740395414","161227.924803362","일반이용업","0","0","2","2","0","0","1","","","","","0","1","0","N",
"63","이용업","05_19_01_P","3420000","3420000-203-2001-00001","2001-01-22","","03","폐업","02","폐업","2026-01-07","","","","053 9427080","33.00","701-820","대구광역시 동구 신암동 781-2","대구광역시 동구 평화로 18 (신암동)","41196","대전","2026-01-07 16:25:35","U","2026-01-09 02:40:00","일반이용업","345821.454363649","266112.983641127","일반이용업","3","0","1","1","0","0","3","","","","임대","0","0","0","N",
"64","이용업","05_19_01_P","3940000","3960100-203-2007-00001","2007-03-13","","01","영업/정상","01","영업","","","","","031 9048604","25.00","410-837","경기도 고양시 일산동구 장항동 883 호수마을5단지","경기도 고양시 일산동구 노루목로 107, 호수마을 상가동 211호 (장항동)","10413","청구이용원","2026-01-06 11:13:42","U","2026-01-09 02:40:00","일반이용업","180178.123632085","460901.421408613","일반이용업","2","1","0","0","1","1","4","","","","","","","0","N",
"65","이용업","05_19_01_P","3910000","3910038-203-2019-00003","2019-07-29","","03","폐업","02","폐업","2026-01-07","","","","","9.90","451-822","경기도 평택시 포승읍 도곡리 1126-3 포승프라자","경기도 평택시 포승읍 평택항로268번길 69, 포승프라자 6층","17955","스파렉스사우나","2026-01-07 16:13:09","U","2026-01-09 02:40:00","일반이용업","186108.149556364","387063.038023316","일반이용업","6","2","6","6","0","0","1","","","","","0","0","0","N",
"66","이용업","05_19_01_P","3420000","3420000-203-2025-00007","2025-11-18","","01","영업/정상","01","영업","","","","","","63.50","701-360","대구광역시 동구 사복동 845-1","대구광역시 동구 메디밸리로8길 4-2, 1층 102호 (사복동)","41071","머리생각","2026-01-07 15:24:40","U","2026-01-09 02:40:00","일반이용업","357946.7472487","265349.395743973","일반이용업","3","0","1","1","0","0","3","","","","임대","1","1","0","N",
"67","이용업","05_19_01_P","3780000","3810000-203-2025-00012","2025-12-17","","01","영업/정상","01","영업","","","","","","62.15","463-829","경기도 성남시 분당구 이매동 115-2 이수프라자 1층 일부","경기도 성남시 분당구 이매로 45, 이수프라자 1층 일부호 (이매동)","13567","블루클럽","2026-01-06 15:49:29","U","2026-01-09 02:40:00","일반이용업","211075.414504468","432554.577507596","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"68","이용업","05_19_01_P","4390000","4390000-203-2025-00002","2025-12-08","","01","영업/정상","01","영업","","","","","","34.00","380-951","충청북도 충주시 교현동 610-1","충청북도 충주시 봉현로 236, 102호 (교현동)","27377","필두바버샵(남성컷트전문점)","2026-01-06 13:40:50","U","2026-01-09 02:40:00","일반이용업","282746.643470299","386604.074301214","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"69","이용업","05_19_01_P","3540000","3540000-203-2025-00007","2025-12-04","","01","영업/정상","01","영업","","","","","","22.89","403-820","인천광역시 부평구 부평동 252-35 다동 24호","인천광역시 부평구 부흥로304번길 27, 다동 24호 (부평동)","21391","컷트전문점","2026-01-06 15:00:40","U","2026-01-09 02:40:00","일반이용업","175678.256989256","443905.095220373","일반이용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"70","이용업","05_19_01_P","3050000","3050000-203-1997-01036","1997-10-07","","03","폐업","02","폐업","2026-01-05","","","","02 9659445","24.00","130-825","서울특별시 동대문구 이문동 72-15","서울특별시 동대문구 한천로 383-9, 1층 (이문동)","02429","행운이용원","2026-01-06 14:57:52","U","2026-01-09 02:40:00","일반이용업","205902.411239611","454725.644115352","일반이용업","3","0","1","1","0","0","3","","","","임대","0","0","0","N",
"71","이용업","05_19_01_P","3940000","3950000-203-2025-00003","2025-07-29","","01","영업/정상","01","영업","","","","","","99.72","412-120","경기도 고양시 덕양구 지축동 1007-2 공감타워","경기도 고양시 덕양구 지축1로 69, 공감타워 5층 502호 (지축동)","10585","쎄아떼 바버샵 지축점","2026-01-07 10:28:13","U","2026-01-09 02:40:00","일반이용업","","","일반이용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"72","이용업","05_19_01_P","3740000","3770000-203-2022-00005","2022-10-31","","03","폐업","02","폐업","2026-01-06","","","","","59.50","442-081","경기도 수원시 팔달구 매산로1가 61-12","경기도 수원시 팔달구 덕영대로 913-1, 3층 (매산로1가)","16455","하우디바버샵 수원점","2026-01-06 13:25:54","U","2026-01-09 02:40:00","일반이용업","200064.325221035","418370.553147862","일반이용업","0","0","3","3","0","0","2","","","","","0","0","0","N",
"73","이용업","05_19_01_P","5710000","5730000-203-1988-02004","1988-06-21","","03","폐업","02","폐업","2026-01-05","","","","","23.40","361-841","충청북도 청주시 흥덕구 운천동 689 (1층)","충청북도 청주시 흥덕구 흥덕로151번길 55 (운천동,(1층))","28472","신우이용원","2026-01-06 16:57:16","U","2026-01-09 02:40:00","일반이용업","242310.826711292","349946.370446684","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"74","이용업","05_19_01_P","5710000","5725000-203-2017-00002","2017-03-29","","03","폐업","02","폐업","2026-01-07","","","","","33.92","362-828","충청북도 청주시 서원구 사직동 265-7 (1층) 12호","충청북도 청주시 서원구 사운로99번길 23, 1층 12호 (사직동)","28555","돌담이용원","2026-01-07 13:30:29","U","2026-01-09 02:40:00","일반이용업","242653.348931368","348595.462356059","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"75","이용업","05_19_01_P","3170000","3170000-203-2022-00004","2022-07-06","","03","폐업","02","폐업","2026-01-07","","","","","56.63","153-801","서울특별시 금천구 가산동 60-15 삼성리더스타워 B121호","서울특별시 금천구 벚꽃로 286, 삼성리더스타워 지하1층 B121호 (가산동)","08511","골든벅 바버샵","2026-01-07 15:11:01","U","2026-01-09 02:40:00","일반이용업","189685.715834343","442026.454121483","일반이용업","15","1","0","0","1","1","3","","","","","1","0","0","N",
"76","이용업","05_19_01_P","3130000","3130000-203-2018-00011","2018-12-12","","01","영업/정상","01","영업","","","","","","26.64","121-837","서울특별시 마포구 서교동 486 서교푸르지오 101동 1층131호","서울특별시 마포구 홍익로 10, 101동 1층 131호 (서교동, 서교푸르지오)","04055","맨즈헤어바버샵더크림홍대점","2026-01-06 11:32:24","U","2026-01-09 02:40:00","일반이용업","193187.802952358","450172.178899424","일반이용업","0","0","1","1","","","3","","","","","0","0","0","N",
"77","이용업","05_19_01_P","3030000","3030000-203-2022-00003","2022-05-25","","03","폐업","02","폐업","2026-01-06","","","","","26.45","133-828","서울특별시 성동구 성수동2가 355-1","서울특별시 성동구 둘레9길 16-1, 1층 (성수동2가)","04775","마춘바버샵","2026-01-06 11:35:00","U","2026-01-09 02:40:00","일반이용업","204445.931083004","448357.858518612","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"78","이용업","05_19_01_P","3520000","3520000-203-2023-00005","2023-11-27","","01","영업/정상","01","영업","","","","","","55.93","406-081","인천광역시 연수구 송도동 21-2 하늘빌딩 106호","인천광역시 연수구 해돋이로172번길 38, 하늘빌딩 106호 (송도동)","22002","송도 맨즈헤어","2026-01-06 15:20:24","U","2026-01-09 02:40:00","일반이용업","168743.218663481","432916.208091371","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"79","이용업","05_19_01_P","3180000","3180000-203-2026-00001","2026-01-08","","01","영업/정상","01","영업","","","","","","52.74","150-031","서울특별시 영등포구 영등포동1가 49","서울특별시 영등포구 경인로114가길 12-1, 2층 (영등포동1가)","07308","FPP바버샵","2026-01-08 15:05:40","I","2026-01-10 00:20:07","일반이용업","192308.847221703","446136.379895121","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"80","이용업","05_19_01_P","5590000","5590000-203-2026-00001","2026-01-08","","01","영업/정상","01","영업","","","","","","49.28","482-130","경기도 양주시 옥정동 998-2 1층 일부(102호)","경기도 양주시 옥정로10라길 30, 1층 일부(102호) (옥정동)","11465","비엔토 바버샵","2026-01-08 16:19:32","I","2026-01-10 00:20:07","일반이용업","208208.213146451","481584.669926812","일반이용업","0","0","1","1","0","0","0","","","","","0","0","0","N",
"81","이용업","05_19_01_P","3170000","3170000-203-2026-00001","2026-01-08","","01","영업/정상","01","영업","","","","","07048335843","56.63","153-801","서울특별시 금천구 가산동 60-15 삼성리더스타워 B121호","서울특별시 금천구 벚꽃로 286, 삼성리더스타워 B121호 (가산동)","08511","골든벅 바버샵","2026-01-08 16:47:07","I","2026-01-10 00:20:07","일반이용업","189685.715834343","442026.454121483","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"82","이용업","05_19_01_P","5540000","5540000-203-2026-00001","2026-01-07","","01","영업/정상","01","영업","","","","","","17.55","","경기도 광주시 능평동 366-1","경기도 광주시 대명대길 18-17, 2층 (능평동)","12772","중앙스파월드 남성컷트 전문점","2026-01-08 13:55:37","I","2026-01-10 00:20:07","일반이용업","","","일반이용업","0","0","2","2","0","0","2","","","","임대","0","0","0","N",
"83","이용업","05_19_01_P","4510000","4510000-203-2010-00005","2010-06-04","","01","영업/정상","01","영업","","","","","041 9353382","6.30","355-931","충청남도 보령시 대천동 618-282","충청남도 보령시 원동1길 84, 2층 (대천동)","33466","대림이용원","2026-01-08 14:32:34","U","2026-01-10 02:40:00","일반이용업","163988.241378385","316672.754777742","일반이용업","4","1","2","2","0","0","1","","","","임대","","","0","N",
"84","이용업","05_19_01_P","4050000","5640000-203-1996-00015","1996-01-10","","03","폐업","02","폐업","2026-01-08","","","","031  2628526","40.50","448-553","경기도 용인시 수지구 풍덕천동 703 수지마을동보아파트","경기도 용인시 수지구 풍덕천로 155, 수지마을동보아파트  상가A동 1층 107호, 108호, 109호 (풍덕천동)","16832","대성이발관","2026-01-08 15:02:55","U","2026-01-10 02:40:00","일반이용업","208625.29704675","424863.609464453","일반이용업","2","1","0","1","0","0","4","","","","","0","0","0","N",
"85","이용업","05_19_01_P","3740000","3760000-203-2019-00002","2019-03-05","","01","영업/정상","01","영업","","","","","","27.00","441-870","경기도 수원시 권선구 세류동 524-3","경기도 수원시 권선구 정조로 562, 102호 (세류동)","16577","별이발관","2026-01-08 09:28:15","U","2026-01-10 02:40:00","일반이용업","201050.797902997","417464.370133063","일반이용업","0","0","1","1","","","3","","","","","0","0","0","N",
"86","이용업","05_19_01_P","3830000","3850000-203-2025-00004","2025-12-26","","01","영업/정상","01","영업","","","","","","69.57","431-806","경기도 안양시 동안구 관양동 1406-34","경기도 안양시 동안구 관악대로 317, 2층 전체호 (관양동)","13937","상상나래 헤어샵","2026-01-08 16:58:27","U","2026-01-10 02:40:00","일반이용업","196232.116527815","433499.140358285","일반이용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"87","이용업","05_19_01_P","3680000","3680000-203-2025-00002","2025-12-09","","01","영업/정상","01","영업","","","","","","9.60","306-815","대전광역시 대덕구 신탄진동 141-28 골든리버","대전광역시 대덕구 신탄진로810번길 20, 3층 301호 (신탄진동, 골든리버)","34311","금강이발소","2026-01-08 09:36:30","U","2026-01-10 02:40:00","일반이용업","238511.239988312","327725.555464737","일반이용업","15","3","3","3","0","0","2","","","","임대","0","1","0","N",
"88","이용업","05_19_01_P","3190000","3190000-203-2024-00001","2024-02-29","","03","폐업","02","폐업","2026-01-08","","","","","138.50","156-816","서울특별시 동작구 사당동 145-11 조양","서울특별시 동작구 동작대로27가길 36, 조양 3층 (사당동)","07008","벨센트 이수점","2026-01-08 13:17:22","U","2026-01-10 02:40:00","일반이용업","198248.25171786","442647.1302872","일반이용업","0","0","0","0","0","0","7","","","","","0","1","0","N",
"89","이용업","05_19_01_P","3110000","3110000-203-2025-00005","2025-08-14","","03","폐업","02","폐업","2026-01-08","","","","","16.48","122-830","서울특별시 은평구 녹번동 100-11","서울특별시 은평구 녹번로 37, 1층 (녹번동)","03376","명성이발관","2026-01-08 12:58:37","U","2026-01-10 02:40:00","일반이용업","193655.07394653","455900.922296365","일반이용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"90","이용업","05_19_01_P","3200000","3200000-203-2005-00016","2005-11-25","","01","영업/정상","01","영업","","","","","02 8846313","6.00","151-864","서울특별시 관악구 신림동 343-3","서울특별시 관악구 광신길 225, 우성사우나 1층 (신림동)","08846","우성사우나 이용원","2026-01-08 10:42:08","U","2026-01-10 02:40:00","일반이용업","193721.863991816","440545.946420334","일반이용업","4","2","1","0","0","0","1","","","","임대","0","0","0","N",
"91","이용업","05_19_01_P","4671000","4671000-203-2005-00016","2005-02-16","","01","영업/정상","01","영업","","","","","043 8730315","10.00","","전북특별자치도 군산시 나운동 100-14 지하1층","전북특별자치도 군산시 하나운로 70, 지하1층 (나운동)","54140","유앤미이용원","2026-01-08 13:16:00","U","2026-01-10 02:40:00","일반이용업","173081.140951224","273852.871738357","일반이용업","4","0","2","2","0","0","2","","","","임대","0","0","0","N",
"92","이용업","05_19_01_P","4691000","4691000-203-1975-00003","1975-09-16","","01","영업/정상","01","영업","","","","","","17.86","","전북특별자치도 정읍시 태인면 태흥리 442-2","전북특별자치도 정읍시 태인면 태인로 88","56115","마을이발관","2026-01-08 14:52:32","U","2026-01-10 02:40:00","일반이용업","195196.30173445","239264.781497299","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"93","이용업","05_19_01_P","3140000","3140000-203-2025-00001","2025-02-26","","03","폐업","02","폐업","2026-01-08","","","","","20.80","158-724","서울특별시 양천구 목동 961 현대하이페리온2","서울특별시 양천구 오목로 300, 205동 1층 111호 (목동, 현대하이페리온2)","08004","레드폴바버샵 목동점","2026-01-08 16:00:57","U","2026-01-10 02:40:00","일반이용업","188431.286329151","446909.365903882","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"94","이용업","05_19_01_P","3120000","3120000-203-2026-00001","2026-01-09","","01","영업/정상","01","영업","","","","","","23.14","120-805","서울특별시 서대문구 남가좌동 188-24","서울특별시 서대문구 모래내로15길 66, 1층 일부호 (남가좌동)","03710","위트바버샵","2026-01-09 17:19:02","I","2026-01-11 00:20:02","일반이용업","192769.506937885","452462.781243809","일반이용업","0","0","1","1","0","0","1","","","","","0","0","0","N",
"95","이용업","05_19_01_P","4010000","4010000-203-2026-00001","2026-01-09","","01","영업/정상","01","영업","","","","","","38.11","429-420","경기도 시흥시 장현동 671-5 시티프론트 561 The Five","경기도 시흥시 시청로 25, 시티프론트 561 The Five 2층 204호 (장현동)","14998","바버샵브엘로","2026-01-09 15:18:29","I","2026-01-11 00:20:02","일반이용업","182588.840684945","430776.747702976","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"96","이용업","05_19_01_P","3340000","3340000-203-2015-00010","2015-12-24","","01","영업/정상","01","영업","","","","","051 262 7353","19.00","604-819","부산광역시 사하구 다대동 35","부산광역시 사하구 다대로429번길 15, 양덕상가동 지층 38호 (다대동)","49518","엘샤론코리아","2026-01-09 09:23:09","U","2026-01-11 02:40:00","일반이용업","380626.214261892","175652.172546864","일반이용업","5","1","","","1","1","2","","","","","0","0","0","N",
"97","이용업","05_19_01_P","5020000","5040000-203-1965-00001","1965-05-01","","01","영업/정상","01","영업","","","","","054 2328603","0.00","791-922","경상북도 포항시 북구 청하면 덕성리 306-2","","","광신이용소","2026-01-09 11:13:22","U","2026-01-11 02:40:00","일반이용업","","","일반이용업","1","0","1","0","0","0","2","","","","","0","0","0","N",
"98","이용업","05_19_01_P","5020000","5040000-203-1992-00003","1992-10-15","","01","영업/정상","01","영업","","","","","054 2520666","22.00","791-280","경상북도 포항시 북구 환호동 508-5","경상북도 포항시 북구 삼호로 455-6 (환호동)","37601","명진이용소","2026-01-09 11:13:07","U","2026-01-11 02:40:00","일반이용업","415948.237627025","288179.159643995","일반이용업","3","0","1","0","0","0","3","","","","","0","0","0","N",
"99","이용업","05_19_01_P","3550000","3550000-203-2025-00003","2025-05-07","","01","영업/정상","01","영업","","","","","","37.80","407-804","인천광역시 계양구 계산동 922-14","인천광역시 계양구 주부토로 563, 1층 일부호 (계산동)","21040","남자는머리빨투","2026-01-09 10:53:47","U","2026-01-11 02:40:00","일반이용업","175926.8","449181.344","일반이용업","2","1","1","1","0","0","4","","","","임대","0","0","0","N",
"100","이용업","05_19_01_P","3410000","3410000-203-1985-00001","1985-02-15","","01","영업/정상","01","영업","","","","","053 4231473","13.00","700-846","대구광역시 중구 동인동4가 0031-0013 1층","대구광역시 중구 동덕로36길 68, 1층 (동인동4가)","41908","현대이용소","2026-01-09 11:20:39","U","2026-01-11 02:40:00","일반이용업","345154.985429011","264472.163964285","일반이용업","3","1","1","1","0","0","3","","","","","","1","0","N",
"101","이용업","05_19_01_P","3140000","3140000-203-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","20.80","158-724","서울특별시 양천구 목동 961 현대하이페리온2","서울특별시 양천구 오목로 300, 205동 111호 (목동, 현대하이페리온2)","08004","레드폴바버샵 목동점","2026-01-12 13:12:11","I","2026-01-14 00:20:02","일반이용업","188431.286329151","446909.365903882","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"102","이용업","05_19_01_P","3490000","3490000-203-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","8.90","400-320","인천광역시 중구 중산동 1886-7 블루오션1차 111호(일부)","인천광역시 중구 영종대로 911, 블루오션1차 111(일부)호 (중산동)","22397","라이튼 바버샵","2026-01-12 10:43:06","I","2026-01-14 00:20:02","일반이용업","161327.36998922","442885.295069563","일반이용업","0","0","1","1","0","0","1","","","","","0","0","0","N",
"103","이용업","05_19_01_P","4070000","4070000-203-2026-00001","2026-01-12","","01","영업/정상","01","영업","","","","","","15.00","467-901","경기도 이천시 장호원읍 장호원리 110-2 이기쁨음악학원","경기도 이천시 장호원읍 장감로 41, 이기쁨음악학원 1층","17419","맨즈헤어살롱엘리","2026-01-12 11:59:35","I","2026-01-14 00:20:02","일반이용업","255697.282105931","401835.800765854","일반이용업","0","0","1","0","0","0","1","","","","","0","0","0","N",
"104","이용업","05_19_01_P","3110000","3110000-203-2026-00002","2026-01-12","","01","영업/정상","01","영업","","","","","","30.58","122-040","서울특별시 은평구 불광동 643 북한산 힐스테이트7차","서울특별시 은평구 통일로 796, 상가동 지하2층 111호 (불광동, 북한산 힐스테이트7차)","03357","거북 아버지는 이발사","2026-01-12 15:18:42","I","2026-01-14 00:20:02","일반이용업","193457.698457409","457135.217659827","일반이용업","0","0","0","0","2","0","4","","","","임대","0","1","0","N",
"105","이용업","05_19_01_P","3400000","3400000-203-2005-00007","2005-02-01","","01","영업/정상","01","영업","","","","","054 3324141","13.00","","부산광역시 기장군 일광읍 삼성리 109-17 유성탕","부산광역시 기장군 일광읍 일역길 86, 2층","46044","일광복지목욕탕이용원","2026-01-12 14:23:58","U","2026-01-14 02:40:00","일반이용업","403117.401768242","198131.321411492","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"106","이용업","05_19_01_P","4050000","5620000-203-2000-00016","2000-11-17","","03","폐업","02","폐업","2026-01-12","","","","031  3215824","35.00","","경기도 용인시 처인구 이동읍 송전리 610-3","경기도 용인시 처인구 이동읍 경기동로 712","17136","송전이발관","2026-01-12 11:18:18","U","2026-01-14 02:40:00","일반이용업","217548.7626381","404045.540441557","일반이용업","2","0","1","0","0","0","4","","","","","0","0","0","N",
"107","이용업","05_19_01_P","3860000","3891000-203-1991-00958","1991-04-04","","01","영업/정상","01","영업","","","","","032  6716998","28.71","","경기도 부천시 오정구 오정동 545-1 1층","경기도 부천시 오정구 부천로476번가길 102-7 (오정동,1층)","14436","오정이발관","2026-01-12 16:50:00","U","2026-01-14 02:40:00","일반이용업","181178.57539563","447465.188804043","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"108","이용업","05_19_01_P","3050000","3050000-203-1988-00657","1988-11-24","","01","영업/정상","01","영업","","","","","02966 7972","16.00","130-863","서울특별시 동대문구 제기동 895","서울특별시 동대문구 약령시로14길 19, 1층 (제기동)","02571","제일","2026-01-12 16:55:04","U","2026-01-14 02:40:00","일반이용업","203399.553298478","453300.369125443","일반이용업","1","","","1","","","3","","","","임대","","","","N",
"109","이용업","05_19_01_P","5100000","5100000-203-1979-00001","1979-05-24","","03","폐업","02","폐업","2024-12-18","","","","054 331 0602","18.91","770-905","경상북도 영천시 완산동 903-5","경상북도 영천시 역전로 29 (완산동)","38890","경북이용소","2026-01-12 13:11:25","U","2026-01-14 02:40:00","일반이용업","374647.249999766","275236.013555253","일반이용업","1","0","0","0","0","0","0","","","","","0","0","0","N",
"110","이용업","05_19_01_P","3490000","3490000-203-2022-00002","2022-06-07","","01","영업/정상","01","영업","","","","","","18.10","400-320","인천광역시 중구 중산동 1886-7 블루오션1차","인천광역시 중구 영종대로 911, 블루오션1차 111호 (중산동)","22397","Cactus Barbershop(칵투스바버샵)","2026-01-12 10:45:05","U","2026-01-14 02:40:00","일반이용업","161327.36998922","442885.295069563","일반이용업","4","0","0","0","0","0","2","","","","","0","0","0","N",
"111","이용업","05_19_01_P","5250000","5250000-203-2026-00001","2026-01-13","","01","영업/정상","01","영업","","","","","","49.91","767-894","경상북도 울진군 북면 부구리 179-12","경상북도 울진군 북면 울진북로 2114","36305","레드우드 바버샵","2026-01-13 13:30:48","I","2026-01-15 00:20:35","일반이용업","411001.416881059","402988.9771906","일반이용업","2","0","1","1","0","0","2","","","","임대","0","1","0","N",
"112","이용업","05_19_01_P","4060000","4060000-203-2017-00004","2017-06-19","","03","폐업","02","폐업","2026-01-13","","","","","22.00","413-030","경기도 파주시 금릉동 211-5 파주 메트로프라자1 5층","경기도 파주시 가나무로 143 (금릉동, 파주 메트로프라자1 5층)","10922","지앤지스파 이용원","2026-01-13 14:00:34","U","2026-01-15 02:40:00","일반이용업","180645.332434837","472458.611225545","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"113","이용업","05_19_01_P","5670000","5670184-203-2014-00002","2014-03-13","","03","폐업","02","폐업","2026-01-13","","","","055 292 2334","19.80","630-826","경상남도 창원시 마산회원구 회성동 456-3","경상남도 창원시 마산회원구 북성로 339-1, 지상1층 (회성동)","51311","대웅","2026-01-13 17:11:50","U","2026-01-15 02:40:00","일반이용업","341969.736898213","193797.634470779","일반이용업","0","0","1","1","0","0","1","","","","임대","1","1","0","N",
"114","이용업","05_19_01_P","5350000","5350000-203-2004-00033","2004-12-07","","03","폐업","02","폐업","2026-01-13","","","","055  3315737","33.15","621-280","경상남도 김해시 대청동 333-3 갑오마을부영아파트상가동 104호","경상남도 김해시 계동로102번길 28, 104호 (대청동, 갑오마을부영아파트상가동)","50994","블루클럽갑오마을점","2026-01-13 14:39:23","U","2026-01-15 02:40:00","일반이용업","363629.685668958","188766.405169108","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"115","이용업","05_19_01_P","4191000","4191000-203-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","14.47","","강원특별자치도 원주시 무실동 1857-10 시네시티타워","강원특별자치도 원주시 능라동길 51, 시네시티타워 3층 309호 (무실동)","26392","올리다두피탈모전문센터원주점","2026-01-13 19:10:48","U","2026-01-15 02:40:00","일반이용업","282361.656343235","426273.540502002","일반이용업","10","4","3","3","0","0","0","","","","임대","0","0","2","N",
"116","이용업","05_19_01_P","3620000","3620000-203-2024-00004","2024-05-23","","03","폐업","02","폐업","2026-01-13","","","","","16.50","500-855","광주광역시 북구 운암동 488-11 1층 101호","광주광역시 북구 북문대로8번길 4, 1층 101호 (운암동)","61117","광주","2026-01-13 13:08:55","U","2026-01-15 02:40:00","일반이용업","189397.675305317","186060.158011589","일반이용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"117","이용업","05_19_01_P","5710000","5730000-203-2025-00008","2025-12-05","","01","영업/정상","01","영업","","","","","","25.90","361-801","충청북도 청주시 흥덕구 가경동 1416 청주센트럴시티(터미널복합) 705호","충청북도 청주시 흥덕구 2순환로 1225, 청주센트럴시티(터미널복합) 705호 (가경동)","28396","바버샵 제이엠","2026-01-13 10:21:56","U","2026-01-15 02:40:00","일반이용업","238449.433440246","347396.698510935","일반이용업","0","0","7","7","0","0","1","","","","","0","0","0","N",
"118","이용업","05_19_01_P","4641000","4661000-203-2005-00001","2005-01-12","","01","영업/정상","01","영업","","","","","","17.08","","전북특별자치도 전주시 덕진구 우아동3가 732-7","전북특별자치도 전주시 덕진구 우아1길 29, 1동 2층 일부호 (우아동3가)","54909","풍남보석이용원","2026-01-13 16:25:08","U","2026-01-15 02:40:00","일반이용업","213833.835596346","260834.08885697","일반이용업","5","0","5","1","0","0","3","","","","임대","0","0","0","N",
"119","이용업","05_19_01_P","4641000","4651000-203-2003-00008","2003-02-26","","01","영업/정상","01","영업","","","","","063 2882242","0.00","","전북특별자치도 전주시 완산구 경원동1가 126-18 외 2필지","전북특별자치도 전주시 완산구 전동성당길 40 (경원동1가,외 2필지)","55039","한옥바버샵","2026-01-13 17:02:09","U","2026-01-15 02:40:00","일반이용업","213369.272635583","257460.094673164","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"120","이용업","05_19_01_P","3450000","3450000-203-2026-00005","2026-01-14","","01","영업/정상","01","영업","","","","","","28.00","702-753","대구광역시 북구 고성동2가 112-3 고성아파트 101동 18호","대구광역시 북구 고성북로 3, 101동 1층 18호 (고성동2가, 고성아파트)","41596","소브리오(SOBRIO)","2026-01-14 15:53:19","I","2026-01-16 00:20:02","일반이용업","342798.542546603","265596.122154297","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"121","이용업","05_19_01_P","3450000","3450000-203-2026-00004","2026-01-14","","01","영업/정상","01","영업","","","","","","42.98","702-831","대구광역시 북구 복현동 413-22","대구광역시 북구 경진로1길 26, 1층 (복현동)","41562","바이준헤어필","2026-01-14 10:59:24","I","2026-01-16 00:20:02","일반이용업","345835.503430461","267376.400966552","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"122","이용업","05_19_01_P","5070000","5070000-203-2026-00001","2026-01-14","","01","영업/정상","01","영업","","","","","","4.00","760-140","경상북도 안동시 신안동 274-1 M컨벤션웨딩","경상북도 안동시 퇴계로 167, M컨벤션웨딩 2층 (신안동)","36688","제이원스파랜드 이발소","2026-01-14 15:40:00","I","2026-01-16 00:20:02","일반이용업","354974.688431737","342640.233747256","일반이용업","2","1","2","2","0","0","1","","","","","0","1","0","N",
"123","이용업","05_19_01_P","3460000","3460000-203-2026-00002","2026-01-14","","01","영업/정상","01","영업","","","","","","0.00","706-811","대구광역시 수성구 범물동 1261 108동 1층 4호","대구광역시 수성구 용학로 336, 108동 1층 4호 (범물동, 범물 하이츠)","42191","팔복이발관","2026-01-14 16:55:31","I","2026-01-16 00:20:02","일반이용업","348506.422520115","259488.824789494","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
