"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"1079","의원","01_01_02_P","5310000","PHMA120245310029041100013","2024-11-08","","01","영업/정상","13","영업중","","","","","055-795-0461","","","경상남도 진주시 평거동 903","경상남도 진주시 순환로 539, 3, 4층 (평거동)","52703","밴스의원","2026-01-08 23:13:25","U","2026-01-10 02:40:00","의원","296549.164501078","186393.157333391","의원","8","0","0","854.2","114 108","성형외과, 피부과","","","","0","0","","","0","",
"1080","의원","01_01_02_P","5670000","PHMA120245670554041100028","2024-11-07","","01","영업/정상","13","영업중","","","","","055-261-8582","","","경상남도 창원시 성산구 상남동 77-2 상남 큐비 메종드테라스","경상남도 창원시 성산구 상남로 107, 상남 큐비 메종드테라스 307.308.310호 (상남동)","51494","바노바기의원","2026-01-07 18:12:59","U","2026-01-10 02:40:00","의원","353049.091413111","192851.166867716","의원","1","0","0","380.26","114 108","성형외과, 피부과","","","","0","0","","","0","",
"1081","의원","01_01_02_P","5530000","PHMA120245530507041100018","2024-11-07","","01","영업/정상","13","영업중","","","","","031-8067-7535","","","경기도 화성시 병점동 887-7","경기도 화성시 병점노을4로 29, 4층 403~405호 (병점동)","18371","더블유워너비여성의원","2026-01-08 23:15:01","U","2026-01-10 02:40:00","의원","202757.862821755","411554.261625472","의원","1","0","0","221.19","114 110","산부인과, 피부과","","","","0","0","","","0","",
"1082","의원","01_01_02_P","5080000","PHMA120165080035041100002","2016-03-15","","01","영업/정상","13","영업중","","","","","0544538886","","","경상북도 구미시 옥계동 834번지 1호","경상북도 구미시 옥계북로 36, 4층 401호 (옥계동, 메디칼타워)","39185","다윈마취통증의학과의원","2026-01-08 20:43:27","U","2026-01-10 02:40:00","의원","327879.875811743","293992.702492907","의원","1","1","2","350.76","122 120 114 109 106 105 102 101","내과, 신경과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1083","의원","01_01_02_P","5210000","PHMA120135210013041100003","2013-04-25","","01","영업/정상","13","영업중","","","","","054-933-7535","","719-802","경상북도 성주군 성주읍 경산리 698번지 4호","경상북도 성주군 성주읍 시장길 11","40028","명성한의원","2026-01-08 22:13:21","U","2026-01-10 02:40:00","한의원","316041.705764197","269328.667772401","한의원","1","0","0","108.76","308 302 303 306 301 307 305 304 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1084","의원","01_01_02_P","5090000","PHMA120015090024041100003","2001-10-16","","01","영업/정상","13","영업중","","","","","054-633-1116","","","경상북도 영주시 하망동 345-46","경상북도 영주시 영주로 230, 1층 (하망동)","36075","자연한의원","2026-01-08 20:13:22","U","2026-01-10 02:40:00","한의원","344906.397422175","370579.364886211","한의원","1","0","0","132","301 308","한방내과, 침구과","","","","0","0","","","0","",
"1085","의원","01_01_02_P","3510500","PHMA120163510021041100004","2016-02-26","","01","영업/정상","13","영업중","","","","","032-888-4975","","","인천광역시 미추홀구 도화동 101-1번지 지하1층, 1층, 3층, 4층","인천광역시 미추홀구 숙골로 59 (도화동, 지하1층, 1층, 3층, 4층)","22102","도화신경외과의원","2026-01-08 22:43:28","U","2026-01-10 02:40:00","의원","170305.297530736","440700.588650796","의원","1","12","26","791.29","122 120 116 115 114 113 112 111 109 107 106 105 104 101","내과, 외과, 정형외과, 신경외과, 심장혈관흉부외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1086","의원","01_01_02_P","3180000","PHMA120193180034041100025","2019-10-18","","01","영업/정상","13","영업중","","","","","02-6212-1100","","","서울특별시 영등포구 당산동4가 38번지 1호 삼성생명 당산동 빌딩","서울특별시 영등포구 국회대로 559, 삼성생명 당산동 빌딩 2층 (당산동4가)","07219","서울본재활의학과의원","2026-01-08 20:43:19","U","2026-01-10 02:40:00","의원","190811.867953425","447351.665282289","의원","1","0","0","346","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1087","의원","01_01_02_P","5580000","PHMA120195580013041100002","2019-11-12","","01","영업/정상","13","영업중","","","","","042-550-4788","","","충청남도 계룡시 신도안면 부남리 167","충청남도 계룡시 신도안면 계룡대로 663, 계룡대지구병원, 사서함 501 1층","32800","계룡대지구의원","2026-01-08 17:22:03","U","2026-01-10 02:40:00","의원","219673.060051033","311078.661619873","의원","28","0","0","1651","120 119 116 115 114 113 112 106 105 104 101","내과, 외과, 정형외과, 신경외과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과","","","","0","0","","","0","",
"1088","의원","01_01_02_P","3910000","PHMA120193910168041100034","2019-12-31","","01","영업/정상","13","영업중","","","","","031-692-2882","","","경기도 평택시 동삭동 0번지","경기도 평택시 동삭로 370-4, 3층 (동삭동)","17845","키즈앤패밀리치과의원","2026-01-08 22:43:31","U","2026-01-10 02:40:00","치과의원","208463.013749653","390748.690407623","치과의원","4","0","0","186","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1089","의원","01_01_02_P","4761000","PHMA120034760012041100001","2003-02-03","","01","영업/정상","13","영업중","","","","","063-644-2400","","","","전북특별자치도 임실군 임실읍 봉황로 203 (다사랑의원)","55925","다사랑의원","2026-01-08 22:13:21","U","2026-01-10 02:40:00","의원","225553.754914182","235390.408650322","의원","2","0","0","290","101 104 111 122","내과, 외과, 소아청소년과, 가정의학과","","","","0","0","","","0","",
"1090","의원","01_01_02_P","3220000","PHMA120193220033041100150","2019-10-07","","01","영업/정상","13","영업중","","","","","02-3411-8275","","","서울특별시 강남구 일원동 717 삼성생명 일원역 빌딩","서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 B동 303호 (일원동)","06355","연세재활의학과의원","2026-01-08 22:43:51","U","2026-01-10 02:40:00","의원","207399.55165484","442426.399301013","의원","3","1","1","325.92","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1091","의원","01_01_02_P","3520000","PHMA120223520019041100006","2022-02-16","","01","영업/정상","13","영업중","","","","","032-721-7580","","","","인천광역시 연수구 해돋이로151번길 4, 304호 (송도동)","22003","아레나한의원","2026-01-08 20:01:29","U","2026-01-10 02:40:00","한의원","168579.036221453","432493.19034106","한의원","1","0","0","154.9","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1092","의원","01_01_02_P","3520000","PHMA120223520019041100005","2022-01-26","","01","영업/정상","13","영업중","","","","","032-721-8255","","","","인천광역시 연수구 해돋이로151번길 4, 인피니티타워 4층 401,402호 (송도동)","22003","송도마디재활의학과의원","2026-01-08 20:43:22","U","2026-01-10 02:40:00","의원","168579.036221453","432493.19034106","의원","1","1","2","343.19","101 105 106 109 120","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1093","의원","01_01_02_P","4050000","PHMA120224050149041100004","2022-04-06","","01","영업/정상","13","영업중","","","","","031-261-2280","","","경기도 용인시 수지구 상현동 257-1 IT프라자","경기도 용인시 수지구 만현로 92, IT프라자 307호 (상현동)","16930","수지메디이음내과의원","2026-01-08 21:13:39","U","2026-01-10 02:40:00","의원","207459.467909611","422950.778322999","의원","3","0","0","266.24","113 111 101","내과, 소아청소년과, 이비인후과","","","","0","0","","","0","",
"1094","의원","01_01_02_P","3420000","PHMA120223420023041100003","2022-02-08","","01","영업/정상","13","영업중","","","","","053-985-3799","","","","대구광역시 동구 팔공로 149, M빌딩 3층 302호 (불로동)","41034","불로한의원","2026-01-06 11:02:30","U","2026-01-10 02:40:00","한의원","348018.176924996","269221.810698659","한의원","1","0","0","191.73","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1095","의원","01_01_02_P","3560000","PHMA120223560021041100014","2022-03-15","","01","영업/정상","13","영업중","","","","","032-568-7573","","","인천광역시 서구 원당동 0 로뎀타워","인천광역시 서구 이음대로 378, 로뎀타워 304~306호 (원당동)","22866","서울바로치과의원","2026-01-08 21:13:49","U","2026-01-10 02:40:00","치과의원","","","치과의원","3","0","0","224.17","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1096","의원","01_01_02_P","3540000","PHMA120223540021041100003","2022-02-07","","01","영업/정상","13","영업중","","","","","032-546-7582","","","인천광역시 부평구 산곡동 100-26","인천광역시 부평구 길주로 382, 지하1층, 1층~4층 (산곡동)","21361","서울정형외과신경과의원","2026-01-08 21:13:23","U","2026-01-10 02:40:00","의원","173795.986809079","445164.108192506","의원","3","0","0","416.42","114 103 122 104 105 125 106 111 101 102 120 109","내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"1097","의원","01_01_02_P","4880000","PHMA120224880017041100001","2022-03-10","","01","영업/정상","13","영업중","","","","","061-843-3075","","","전라남도 고흥군 도덕면 신양리 947-1","전라남도 고흥군 도덕면 학동2길 19","59546","도덕행복의원","2026-01-08 15:28:52","U","2026-01-10 02:40:00","의원","216040.862032088","118831.998583802","의원","1","0","0","163.05","122 114 113 111 109 105 101","내과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1098","의원","01_01_02_P","3240000","PHMA120233240033041100015","2023-05-25","","01","영업/정상","13","영업중","","","","","02-426-0365","","","","서울특별시 강동구 올림픽로 787, 태성프라자 6층 (암사동)","05241","암사탑정형외과의원","2026-01-08 22:43:46","U","2026-01-10 02:40:00","의원","211216.359129232","449919.980434795","의원","2","1","1","375.05","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1099","의원","01_01_02_P","3670000","PHMA120243670022041100018","2024-06-24","","01","영업/정상","13","영업중","","","","","042-825-1990","","","","대전광역시 유성구 온천로 33, 유성온천대온탕 4층 (봉명동)","34168","바로그의원","2026-01-08 22:43:16","U","2026-01-10 02:40:00","의원","230584.026448234","317288.393959093","의원","4","0","0","732.05","114 122 125","피부과, 가정의학과, 응급의학과","","","","0","0","","","0","",
"1100","의원","01_01_02_P","3190000","PHMA120243190033041100015","2024-06-26","","01","영업/정상","13","영업중","","","","","02-6956-8837","","","","서울특별시 동작구 성대로 36, 2층 (상도동)","07044","상도팔팔한의원","2026-01-06 17:32:17","U","2026-01-10 02:40:00","한의원","194020.507766195","444096.459358934","한의원","1","0","0","119.45","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1101","의원","01_01_02_P","5210000","PHMA120245210013041100001","2024-07-16","","01","영업/정상","13","영업중","","","","","054-933-2875","","","경상북도 성주군 성주읍 성산리 545-1","경상북도 성주군 성주읍 성주로 3289, A동 2층","40031","서울온정치과의원","2026-01-08 23:13:27","U","2026-01-10 02:40:00","치과의원","316705.610985155","269440.212087491","치과의원","4","0","0","392.06","412 411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"1102","의원","01_01_02_P","3630000","PHMA120243630020041100011","2024-07-08","","01","영업/정상","13","영업중","","","","","0629462755","","","광주광역시 광산구 도산동 1004-2","광주광역시 광산구 상무대로 106, 2,3층 (도산동)","62449","재단법인 서울의과학연구소 에스씨엘(SCL) 광주의원","2026-01-08 17:45:28","U","2026-01-10 02:40:00","의원","180497.261061528","181203.109488329","의원","1","0","0","387.12","119 118","병리과, 진단검사의학과","","","","0","0","","","0","",
"1103","의원","01_01_02_P","3530000","PHMA120243530019041100010","2024-07-10","","01","영업/정상","13","영업중","","","","","032-433-3650","","","","인천광역시 남동구 청능대로 575, 3층 303호 (논현동)","21653","연세365온의원","2026-01-08 21:13:29","U","2026-01-10 02:40:00","의원","","","의원","5","0","0","561.89","120 114 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과","","","","0","0","","","0","",
"1104","의원","01_01_02_P","3210000","PHMA120243210034041100096","2024-08-05","","01","영업/정상","13","영업중","","","","","02-6956-1010","","","서울특별시 서초구 서초동 1328 홍우빌딩 3층 일부호","서울특별시 서초구 강남대로 373, 홍우빌딩 3층 일부호 (서초동)","06621","강남스마트신경과의원","2026-01-08 21:13:19","U","2026-01-10 02:40:00","의원","202403.66","443766.244999999","의원","1","0","0","116.22","106 102 101","내과, 신경과, 신경외과","","","","0","0","","","0","",
"1105","의원","01_01_02_P","4490000","PHMA120244490261041100008","2024-07-02","","01","영업/정상","13","영업중","","","","","041-553-7588","","","","충청남도 천안시 서북구 업성수변로 94, 2층 201호 (성성동)","31079","성성하나로내과의원","2026-01-08 21:13:30","U","2026-01-10 02:40:00","의원","","","의원","2","0","0","352.53","101 102 103 105 106 109 113 114 115 116 119 120 122","내과, 신경과, 정신건강의학과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1106","의원","01_01_02_P","3510500","PHMA120243510513041100018","2024-07-09","","01","영업/정상","13","영업중","","","","","032-866-6688","","","","인천광역시 미추홀구 남주길 150, 상가 2층 205,211~213,219~226호 (주안동, 힐스테이트 푸르지오 주안)","22159","서울튼튼재활의학과의원","2026-01-08 21:13:23","U","2026-01-10 02:40:00","의원","","","의원","5","0","0","492.85","105 106 109 120","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"1107","의원","01_01_02_P","3610000","PHMA119913610019041100003","1991-06-10","","01","영업/정상","13","영업중","","","","","062-364-7575","","","광주광역시 남구 월산4동963-15","광주광역시 남구 대남대로 390 (월산동)","61617","양동희내과의원","2026-01-08 22:13:15","U","2026-01-10 02:40:00","의원","189954.501587231","182976.060872725","의원","1","0","0","108.69","101 111 116 118 114 115","내과, 소아청소년과, 피부과, 비뇨의학과, 영상의학과, 병리과","","","","0","0","","","0","",
"1108","의원","01_01_02_P","3320000","PHMA120073320045041200005","2007-04-06","","01","영업/정상","13","영업중","","","","","051-342-3355","","","","부산광역시 북구 시랑로 12 (구포동)","46630","김호일정형외과의원","2026-01-08 22:13:20","U","2026-01-10 02:40:00","의원","382432.079055173","191321.22131069","의원","1","9","23","596.52","101 104 105 106 114","내과, 외과, 정형외과, 신경외과, 피부과","","","","0","0","","","0","",
"1109","의원","01_01_02_P","5110000","PHMA120115110034041100001","2011-01-03","","01","영업/정상","13","영업중","","","","","054-536-3804","","","경상북도 상주시 남성동 119-11","경상북도 상주시 상산로 241, 2층 (남성동)","37211","서울연합내과의원","2026-01-08 13:50:50","U","2026-01-10 02:40:00","의원","","","의원","4","0","0","704.5","101 113 115 111","내과, 소아청소년과, 이비인후과, 비뇨의학과","","","","0","0","","","0","",
"1110","의원","01_01_02_P","3690000","PHMA119993690018041100002","1999-06-29","","01","영업/정상","13","영업중","","","","","052-241-2000","","","울산광역시 중구 학산동 75번지 5호","울산광역시 중구 번영로 360 (학산동)","44519","한국건강관리협회 건강증진의원","2026-01-08 20:13:13","U","2026-01-10 02:40:00","의원","410900.687069119","231068.767601592","의원","47","0","0","12928.38","101 110 119 116","내과, 산부인과, 영상의학과, 진단검사의학과","","","","0","0","","","0","",
"1111","의원","01_01_02_P","3700000","PHMA120133700018041100044","2013-11-05","","01","영업/정상","13","영업중","","","","","052-269-5114","","","울산광역시 남구 삼산동 1479-5","울산광역시 남구 삼산로 274, 7층, 13층 일부 (삼산동)","44719","라엘라의원","2026-01-08 20:43:29","U","2026-01-10 02:40:00","의원","411882.953599232","229090.260810239","의원","4","0","0","867.06","114","피부과","","","","0","0","","","0","",
"1112","의원","01_01_02_P","3710000","PHMA120033710033041100014","2003-06-30","","01","영업/정상","13","영업중","","","","","052-234-6119","","682-804","울산광역시 동구 방어동 930번지 8호","울산광역시 동구 방어진순환도로 482 (방어동)","44096","현대정형외과의원","2026-01-08 22:13:16","U","2026-01-10 02:40:00","의원","419569.709649906","223522.59785869","의원","1","7","29","1084","101 104 105 106 109 113 114 115 116 118 120","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과","","","","0","0","","","0","",
"1113","의원","01_01_02_P","3540000","PHMA120053540021041100019","2005-05-06","","01","영업/정상","13","영업중","","","","","032-507-2875","","","","인천광역시 부평구 체육관로 38, 402호 (삼산동, 세원빌딩)","21344","연세주니어치과의원","2026-01-08 20:13:22","U","2026-01-10 02:40:00","치과의원","176570.720223104","445148.419037257","치과의원","1","0","0","141.12","402 403 404 405 407","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치과보존과","","","","0","0","","","0","",
"1114","의원","01_01_02_P","3510500","PHMA120053510021041100014","2005-04-11","","01","영업/정상","13","영업중","","","","","032-861-7733","","402-041","인천광역시 미추홀구 학익1동 677-1","인천광역시 미추홀구 매소홀로 442 (학익동)","22226","거북이한의원","2026-01-08 22:13:24","U","2026-01-10 02:40:00","한의원","170818.749320253","437539.009665175","한의원","1","0","0","142","309 308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1115","의원","01_01_02_P","3540000","PHMA120053540021041100040","2005-08-16","","01","영업/정상","13","영업중","","","","","032-521-7119","","403-020","인천광역시 부평구 산곡동 99번지 5호 에스코빌딩 1층일부, 2층전부","인천광역시 부평구 마장로 334 (산곡동,에스코빌딩 1층일부, 2층전부)","21361","부평현대정형외과의원","2026-01-08 20:13:23","U","2026-01-10 02:40:00","의원","173750.193087712","445104.013071397","의원","2","8","29","640.11","105 106 104 111 101 114 115 120","내과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"1116","의원","01_01_02_P","3530000","PHMA120173530019041100018","2017-06-27","","01","영업/정상","13","영업중","","","","","032-469-7575","","","","인천광역시 남동구 서창남순환로 223, A동 410호 (서창동, 서창아페리온)","21614","인천서창 오케이한의원","2026-01-08 20:43:31","U","2026-01-10 02:40:00","한의원","177692.445011698","435885.502080795","한의원","3","0","0","100.25","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1117","의원","01_01_02_P","3510500","PHMA119993510021041100012","2013-10-30","","01","영업/정상","13","영업중","","","","","032-873-0663","","402-021","인천광역시 미추홀구 용현1동 69-3","인천광역시 미추홀구 인주대로266번길 18-1 (용현동)","22209","서울가정의원","2026-01-08 20:13:22","U","2026-01-10 02:40:00","의원","170323.909020018","438912.768651991","의원","2","0","0","114","101","내과","","","","0","0","","","0","",
"1118","의원","01_01_02_P","3560000","PHMA120143560021041100007","2014-04-17","","01","영업/정상","13","영업중","","","","","032-568-3375","","","","인천광역시 서구 청라라임로 65, 라임타워 404,405,806,901호 (청라동)","22736","소통부부한의원","2026-01-08 20:43:45","U","2026-01-10 02:40:00","한의원","169252.5","447968.905","한의원","7","16","22","784.78","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1119","의원","01_01_02_P","3570000","PHMA120113570013041100002","2011-10-17","","01","영업/정상","13","영업중","","","","","933-0087","","417-943","인천광역시 강화군 강화읍 신문리 6번지 2호","인천광역시 강화군 강화읍 신문길 4","23035","제일한의원","2026-01-08 20:43:17","U","2026-01-10 02:40:00","한의원","154664.292609474","471575.096629605","한의원","1","0","0","100","301 304 307 302 305 308 303 306","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1120","의원","01_01_02_P","3560000","PHMA119933560021041100003","1993-04-03","","01","영업/정상","13","영업중","","","","","032-573-0114","","","","인천광역시 서구 가정로 199 (석남동)","22795","김성진한의원","2026-01-08 22:13:49","U","2026-01-10 02:40:00","한의원","170912.54415106","444525.071658739","한의원","11","0","0","180.2","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1121","의원","01_01_02_P","3560000","PHMA119933560021041100007","1993-08-25","","01","영업/정상","13","영업중","","","","","-579-6090","","","","인천광역시 서구 가정로 201-1 (석남동)","22795","연세열린내과의원","2026-01-07 15:48:08","U","2026-01-10 02:40:00","의원","170906.920761266","444572.653467112","의원","6","0","0","165","101 111 113 114 122","내과, 소아청소년과, 이비인후과, 피부과, 가정의학과","","","","0","0","","","0","",
"1122","의원","01_01_02_P","3520000","PHMA120153520019041100009","2015-04-22","","01","영업/정상","13","영업중","","","","","032-831-4975","","","","인천광역시 연수구 해돋이로 107, 58~60호 (송도동, 더샵퍼스트월드h동)","21997","인천송도리아한의원","2026-01-08 19:58:46","U","2026-01-10 02:40:00","한의원","168780.099913799","432168.287166052","한의원","2","0","0","166.12","301 302 303 304 305 306 307 308 309","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과, 한방응급과","","","","0","0","","","0","",
"1123","의원","01_01_02_P","3520000","PHMA120173520019041100007","2017-06-02","","01","영업/정상","13","영업중","","","","","032-832-1075","","","","인천광역시 연수구 해돋이로 161, 204호 (송도동, 세종프라자)","22003","원당한의원","2026-01-08 20:27:35","U","2026-01-10 02:40:00","한의원","168526.624296172","432549.265455257","한의원","2","0","0","141.4","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1124","의원","01_01_02_P","4840000","PHMA120034840022041100007","2003-03-22","","01","영업/정상","13","영업중","","","","","061-762-2275","","","전라남도 광양시 광양읍 인동리 357번지","전라남도 광양시 광양읍 신재로 29","57752","광양연합치과의원","2026-01-08 10:29:05","U","2026-01-10 02:40:00","치과의원","253697.834973077","164063.189739816","치과의원","2","0","0","303.13","411 410 409 408 407 406 405 404 403 402","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과","","","","0","0","","","0","",
"1125","의원","01_01_02_P","4880000","PHMA119824880017041100002","1982-03-02","","01","영업/정상","13","영업중","","","","","061-830-5456","","548-922","전라남도 고흥군 도덕면 도덕리 29번지 9호","전라남도 고흥군 도덕면 고흥로 494","59546","도덕보건지소","2026-01-08 15:32:27","U","2026-01-10 02:40:00","보건지소","216224.44969656","118644.925953553","보건지소","3","0","0","205","602","보건지소","","","","0","0","","","0","",
"1126","의원","01_01_02_P","4820000","PHMA120034820026041100010","2003-07-08","","01","영업/정상","13","영업중","","","","","061-752-7562","","","전라남도 순천시 장천동 28번지 17호","전라남도 순천시 중앙로 10, 6층 (장천동, 김안과의원)","57956","한전국마취통증의학과의원","2026-01-08 20:13:17","U","2026-01-10 02:40:00","의원","244464.783316947","161094.218064927","의원","1","0","0","219.97","109 106 105 120 116 101","내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0","",
"1127","의원","01_01_02_P","4940000","PHMA120084940017041100003","2008-10-20","","01","영업/정상","13","영업중","","","","","061-473-9788","","","","전라남도 영암군 학산면 영산로 6-1, 1층","58439","장한의원","2026-01-07 10:34:55","U","2026-01-10 02:40:00","한의원","160540.470597267","136337.595803104","한의원","1","0","0","140","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"1128","의원","01_01_02_P","4810000","PHMA119934810029041100007","1993-07-31","","01","영업/정상","13","영업중","","","","","061-644-0106","","556-901","전라남도 여수시 돌산읍 군내리167-6","전라남도 여수시 돌산읍 돌산로 1187","59777","돌산성심의원","2026-01-08 22:13:25","U","2026-01-10 02:40:00","의원","266768.89283663","124489.041802638","의원","1","0","0","382.35","101 104 105 111 113 114 122 115 118 120 116","내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"1129","의원","01_01_02_P","6510000","PHMA119946510096041100007","1994-04-29","","01","영업/정상","13","영업중","","","","","064-754-7400","","","","제주특별자치도 제주시 월구1길 73 (오라삼동)","63148","사회복지법인춘강부설제주춘강의원","2026-01-08 15:32:14","U","2026-01-10 02:40:00","의원","153606.87354672","-181.811176507327","의원","3","0","0","2767.14","101 120","내과, 재활의학과","","","","0","0","","","0","",
"1130","의원","01_01_02_P","6510000","PHMA120126510096041100012","2012-04-16","","01","영업/정상","13","영업중","","","","","064-749-1275","","690-817","제주특별자치도 제주시 연동 1371번지 5호","제주특별자치도 제주시 연북로 78 (연동)","63138","아이틴즈치과의원","2026-01-08 20:43:58","U","2026-01-10 02:40:00","치과의원","152488.201782126","-1533.80061178131","치과의원","1","0","0","248.96","405","소아치과","","","","0","0","","","0","",
"1131","의원","01_01_02_P","6510000","PHMA120116510096041100020","2011-10-24","","03","폐업","03","폐업","2026-01-07","","","","064-744-2875","","","","제주특별자치도 제주시 연북로 36, 2층 (노형동)","63085","이철승치과의원","2026-01-08 09:22:37","U","2026-01-10 02:40:00","치과의원","152074.953795744","-1518.8377638317","치과의원","1","0","0","196","412","통합치의학과","","","","0","0","","","0","",
"1132","의원","01_01_02_P","3010000","PHMA120193010033041100028","2019-12-24","","01","영업/정상","13","영업중","","","","","02-6952-7975","","","","서울특별시 중구 퇴계로 432, 1,2층 (신당동)","04577","도손한의원","2026-01-08 22:43:19","U","2026-01-10 02:40:00","한의원","201659.71246566","451467.89798196","한의원","3","8","16","315.23","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
