"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명","기타내역2",
"163","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022024000018","2024-07-04","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 상동 532-3 대야복합타워","경기도 부천시 원미구 길주로77번길 55-25, 대야복합타워 105호 (상동)","14543","메가PC","2026-01-05 10:21:21","U","2026-01-07 02:40:00","","177886.8917604","445031.358690195","인터넷컴퓨터게임시설제공업","유통관련업","0","","","37.44","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"164","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022009000034","2009-08-18","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 삼산동 1563-6 1층","울산광역시 남구 삼산로331번길 3, 1층 (삼산동)","44713","포도PC","2026-01-05 14:12:54","U","2026-01-07 02:40:00","","412424.697020017","229263.191356516","인터넷컴퓨터게임시설제공업","유통관련업","2","","","60","2","0","근린생활시설","0","70.3","0","0","","","","","","","","","","","","8","","전체이용가","","","","","성인PC방",
"165","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022010000016","2010-09-30","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 방어동 381","울산광역시 동구 중진길 13, 2층 (방어동)","44110","하트PC","2026-01-05 13:31:55","U","2026-01-07 02:40:00","","419840.66562921","223269.55856467","인터넷컴퓨터게임시설제공업","유통관련업","4","","","157.5","2","0","","0","0","0","0","","","","","","","","","","","","57","","","","","","","",
"166","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022024000014","2024-04-17","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 1250-3","울산광역시 남구 왕생로45번길 5, 1층 (달동)","44718","달동PC","2026-01-05 14:14:40","U","2026-01-07 02:40:00","","411342.185742788","228894.256875345","인터넷컴퓨터게임시설제공업","유통관련업","0","","","160.37","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"167","인터넷컴퓨터게임시설제공업","03_05_05_P","3550000","CDFF2241022024000005","2024-04-17","","03","폐업","03","폐업","2026-01-05","","","","","","","인천광역시 계양구 계산동 961-24","인천광역시 계양구 계산천동로 29-1 (계산동)","21052","딸기 PC","2026-01-05 17:03:53","U","2026-01-07 02:40:00","","175675.558147786","448445.070255817","인터넷컴퓨터게임시설제공업","유통관련업","0","유흥업소밀집지역","","23","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","5","","","","","","일반주거지역","성인PC방",
"168","인터넷컴퓨터게임시설제공업","03_05_05_P","3780000","CDFF2241022024000009","2024-04-04","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 중원구 성남동 2201 수진역 코아루 천년가 오피스텔 114호","경기도 성남시 중원구 광명로 103, 수진역 코아루 천년가 오피스텔 114호 (성남동)","13357","아트PC","2026-01-05 09:41:35","U","2026-01-07 02:40:00","","212302.913203928","437083.4803032","인터넷컴퓨터게임시설제공업","유통관련업","0","","","28.39","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","","성인PC방",
"169","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022024000024","2024-03-28","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 성정동 668-5","충청남도 천안시 서북구 서부12길 42, 1층 (성정동)","31137","퍼펙트PC","2026-01-05 14:15:33","U","2026-01-07 02:40:00","","212478.812173043","368767.593950719","인터넷컴퓨터게임시설제공업","유통관련업","0","","","126.5","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"170","인터넷컴퓨터게임시설제공업","03_05_05_P","3860000","CDFF2241022023000019","2023-09-18","","01","영업/정상","13","영업중","","","","","","","","경기도 부천시 원미구 상동 538-7 다승프라자","경기도 부천시 원미구 길주로 125, 다승프라자 125호 (상동)","14542","메가PC","2026-01-05 10:20:49","U","2026-01-07 02:40:00","","178387.502207314","444910.026901548","인터넷컴퓨터게임시설제공업","유통관련업","0","","","57.42","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
"171","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000058","2025-12-19","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 삼산동 199-3","울산광역시 남구 돋질로422번길 14, 1층 (삼산동)","44712","바니PC","2026-01-05 14:17:06","U","2026-01-07 02:40:00","","413102.77385342","229453.412253459","인터넷컴퓨터게임시설제공업","유통관련업","0","","","38.64","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"172","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000047","2025-10-24","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 무거동 1190-4","울산광역시 남구 와와로 7, 1층 (무거동)","44627","COZY PC(코지PC)","2026-01-05 14:16:31","U","2026-01-07 02:40:00","","406159.949025668","230193.854808316","인터넷컴퓨터게임시설제공업","유통관련업","0","","","65","0","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"173","인터넷컴퓨터게임시설제공업","03_05_05_P","4080000","CDFF2241022024000001","2024-01-30","","03","폐업","03","폐업","2026-01-02","","","","","","","경기도 안성시 원곡면 외가천리 211","경기도 안성시 원곡면 가천중앙2길 30, 1층","17556","노리터 PC","2026-01-05 08:31:31","U","2026-01-07 02:40:00","","211662.808355785","393157.55050757","인터넷컴퓨터게임시설제공업","유통관련업","2","기타","인터넷컴퓨터시설게임제공업","40.55","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","일반주거지역","성인PC방",
"174","인터넷컴퓨터게임시설제공업","03_05_05_P","4070000","CDFF2241022024000006","2024-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 이천시 신둔면 수광리 312-2 1층","경기도 이천시 신둔면 경충대로 3136, 1층","17303","천국PC방","2026-01-05 17:08:07","U","2026-01-07 02:40:00","","235688.362956189","422802.457547629","인터넷컴퓨터게임시설제공업","유통관련업","0","","","56.2","0","0","","0","0","0","0","","","","","","","","","","","","4","","청소년이용불가","","","","","성인PC방",
"175","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022025000075","2025-10-02","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 서탄면 수월암리 215-13","경기도 평택시 서탄면 발안로 1226, 1층","17703","맘모스PC","2026-01-05 16:32:09","U","2026-01-07 02:40:00","","203118.575980486","403825.944412772","인터넷컴퓨터게임시설제공업","유통관련업","0","","","43.18","0","0","","0","0","0","0","","","","","","","","","","","","7","","청소년이용불가","","","","","성인PC방",
"176","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022025000079","2025-09-11","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 비봉면 삼화리 1847 105호","경기도 화성시 비봉면 간곡2길 8, 105호","18283","OK PC","2026-01-05 09:07:28","U","2026-01-07 02:40:00","","","","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방(바둑이, 홀덤, 슬롯 등)","44.65","0","0","","0","0","0","0","","","","","","","","","","","","9","","청소년이용불가","","","","","",
"177","인터넷컴퓨터게임시설제공업","03_05_05_P","3930000","CDFF2241022025000060","2025-09-05","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 상록구 본오동 874-3 상림프라자","경기도 안산시 상록구 상록수로 44, 상림프라자 207호 (본오동)","15532","꿀벌PC","2026-01-05 11:32:40","U","2026-01-07 02:40:00","","187940.917106611","422257.965310359","인터넷컴퓨터게임시설제공업","유통관련업","0","","","44.16","0","0","","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","","","",
"178","인터넷컴퓨터게임시설제공업","03_05_05_P","3940000","CDFF2241022025000023","2025-08-01","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 장항동 547-12 1층일부호","경기도 고양시 일산동구 장항로 303, 1층 일부호 (장항동)","10428","장항PC","2026-01-05 15:22:00","U","2026-01-07 02:40:00","","179269.364384832","460095.556002751","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30.75","0","0","","0","0","0","0","","","","","","","","","","","","5","","청소년이용불가","","","","","성인PC방",
"179","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022025000004","2025-07-21","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 전하동 544-144","울산광역시 동구 방어진순환도로 793, 2층 (전하동)","44034","강남PC","2026-01-05 15:02:07","U","2026-01-07 02:40:00","","420440.035930448","226364.756334954","인터넷컴퓨터게임시설제공업","유통관련업","0","","","93.4","2","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
"180","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022022000052","2022-12-13","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 삼산동 1487-5","울산광역시 남구 삼신로 44-1, 1층 (삼산동)","44696","모모PC","2026-01-05 14:11:23","U","2026-01-07 02:40:00","","411070.78657714","230132.390822191","인터넷컴퓨터게임시설제공업","유통관련업","1","","","126.56","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"181","인터넷컴퓨터게임시설제공업","03_05_05_P","3200000","CDFF2241022009000028","2009-05-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1738 파로스프라자 A동 205~206호","서울특별시 관악구 난곡로 100, A동 205~206호 (신림동, 파로스프라자)","08860","5스타 PC방","2026-01-05 17:58:13","U","2026-01-07 02:40:00","","192817.818457133","440263.768319604","인터넷컴퓨터게임시설제공업","유통관련업","9","주택가주변","","216.22","2","0","다가구용 주택(공동주택적용)","0","0","0","0","","","","","","","","","","","","108","","전체이용가","","","","일반주거지역","",
"182","인터넷컴퓨터게임시설제공업","03_05_05_P","3510500","CDFF2241022025000017","2025-06-25","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 용현동 621-22","인천광역시 미추홀구 낙섬서로 36, 1층 (용현동)","22186","메이저PC","2026-01-05 12:06:15","U","2026-01-07 02:40:00","","167689.364883677","438995.013372442","인터넷컴퓨터게임시설제공업","유통관련업","0","","","54.4","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","준주거지역","",
"183","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022025000030","2025-05-22","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 성정동 948","충청남도 천안시 서북구 도원4길 19, 101호 (성정동)","31139","원샷PC","2026-01-05 14:55:59","U","2026-01-07 02:40:00","","211905.572448279","368671.381110564","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30","0","0","","0","0","0","0","","","","","","","","","","","","4","","","","","","","",
"184","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022025000031","2025-06-20","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 무거동 1527-1","울산광역시 남구 대학로161번길 15, 2층 (무거동)","44602","따봉PC","2026-01-05 14:14:03","U","2026-01-07 02:40:00","","405009.893124288","230117.726036139","인터넷컴퓨터게임시설제공업","유통관련업","0","","","105.32","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"185","인터넷컴퓨터게임시설제공업","03_05_05_P","5710000","CDFF2241022025000047","2025-07-21","","01","영업/정상","13","영업중","","","","","","","","충청북도 청주시 흥덕구 복대동 2880 세일빌라","충청북도 청주시 흥덕구 진재로9번길 3, 세일빌라 102호 (복대동)","28419","등대PC","2026-01-05 11:43:05","U","2026-01-07 02:40:00","","238408.113624466","347949.978561844","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33.55","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"186","인터넷컴퓨터게임시설제공업","03_05_05_P","3530000","CDFF2241022021000004","2021-04-20","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 구월동 1535 누리자타운 107호","인천광역시 남동구 선수촌공원로23번길 10-21, 누리자타운 107호 (구월동)","21582","오다가다PC","2026-01-05 14:09:09","U","2026-01-07 02:40:00","","174143.57698431","437801.25172195","인터넷컴퓨터게임시설제공업","유통관련업","0","유흥업소밀집지역","기타게임물(PC)","48.67","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","","전체이용가","","","","일반상업지역","성인PC방",
"187","인터넷컴퓨터게임시설제공업","03_05_05_P","3720000","CDFF2241022025000005","2025-03-21","","01","영업/정상","13","영업중","","","","","","","","울산광역시 북구 연암동 401-2 명보연암상가","울산광역시 북구 화봉로 60, 명보연암상가 지상 1층 110, 113호 (연암동)","44242","당근PC","2026-01-05 16:25:46","U","2026-01-07 02:40:00","","414351.378504598","234589.586493551","인터넷컴퓨터게임시설제공업","유통관련업","5","기타","","57.37","0","0","판매시설","0","0","0","0","","","","","","","","","","","","7","","","","","","일반상업지역","성인PC방",
"188","인터넷컴퓨터게임시설제공업","03_05_05_P","4800000","CDFF2241022018000023","2018-11-02","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 옥암동 1152-7","전라남도 목포시 당가두로 24, 3층 (옥암동)","58674","헌터PC플러스","2026-01-05 14:52:56","U","2026-01-07 02:40:00","","148559.920257556","145666.197305077","인터넷컴퓨터게임시설제공업","유통관련업","3","","","172.09","3","","근린생활시설","","","","","","","","","","","","","","","","75","","","","","","일반주거지역","",
"189","인터넷컴퓨터게임시설제공업","03_05_05_P","4490000","CDFF2241022018000051","2018-11-14","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 동남구 목천읍 신계리 136-1 손짜장0번지","충청남도 천안시 동남구 목천읍 충절로 889, 2동 201호","31233","MASSTIGE PREMIUM PC CAFE","2026-01-05 09:26:13","U","2026-01-07 02:40:00","","218605.883629645","363580.809881343","인터넷컴퓨터게임시설제공업","유통관련업","0","","","231","0","0","","0","0","0","0","","","","","","","","","","","","82","","전체이용가","","","","","",
"190","인터넷컴퓨터게임시설제공업","03_05_05_P","6510000","CDFF2241022023000039","2023-11-08","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 외도일동 485-3 해담은 106호","제주특별자치도 제주시 우정로7길 25, 1층 106호 (외도일동, 해담은)","63070","스타성인PC게임장(외도)","2026-01-05 13:31:03","U","2026-01-07 02:40:00","","147306.200979495","-630.509398718611","인터넷컴퓨터게임시설제공업","유통관련업","13","","성인PC","163.35","12","1","근린생활시설","0","0","0","0","","","","","","","","","","","","13","","청소년이용불가","","","","준주거지역","성인PC방",
"191","인터넷컴퓨터게임시설제공업","03_05_05_P","3710000","CDFF2241022023000037","2023-09-14","","01","영업/정상","13","영업중","","","","","","","","울산광역시 동구 방어동 91-7","울산광역시 동구 슬도로 33, 1층 (방어동)","44059","조이PC","2026-01-05 15:00:57","U","2026-01-07 02:40:00","","420379.486281953","223539.420210594","인터넷컴퓨터게임시설제공업","유통관련업","4","기타","","62.64","1","0","단독주택","0","0","0","0","","","","","","","","","","","","9","","","","","","주거지역","성인PC방",
"192","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022023000092","2023-09-27","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 신정동 454-15","울산광역시 남구 중앙로 302-1, 1층 (신정동)","44679","킹PC","2026-01-05 14:15:34","U","2026-01-07 02:40:00","","409349.937923312","229998.989273597","인터넷컴퓨터게임시설제공업","유통관련업","0","","","58","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"193","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 달동 597-14","울산광역시 남구 신정로68번길 14, 1층 (달동)","44694","콩이PC","2026-01-07 18:04:57","I","2026-01-09 00:20:01","","410584.327831294","228969.40247547","인터넷컴퓨터게임시설제공업","유통관련업","0","","","99.6","0","0","","0","0","0","0","","","","","","","","","","","","5","","","","","","","성인PC방",
"194","인터넷컴퓨터게임시설제공업","03_05_05_P","3700000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","울산광역시 남구 신정동 864-9","울산광역시 남구 수암로 114, 2층 201호 (신정동)","44748","황금두꺼비PC","2026-01-07 18:05:27","I","2026-01-09 00:20:01","","410327.973361042","227862.923145023","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66.1","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"195","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 고아읍 문성리 56-9","경상북도 구미시 고아읍 문성9길 18, 1층","39147","정글PC","2026-01-07 11:52:44","I","2026-01-09 00:20:01","","321514.471120079","296387.978647536","인터넷컴퓨터게임시설제공업","유통관련업","0","","","68.08","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","",
"196","인터넷컴퓨터게임시설제공업","03_05_05_P","5080000","CDFF2241022026000003","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 원평동 1066","경상북도 구미시 송원서로6길 54-1, 1층 (원평동)","39232","크레용PC","2026-01-07 11:53:56","I","2026-01-09 00:20:01","","321401.190263468","292216.338365092","인터넷컴퓨터게임시설제공업","유통관련업","0","","","93.42","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","",
"197","인터넷컴퓨터게임시설제공업","03_05_05_P","4201000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 옥천동 158 4층","강원특별자치도 강릉시 옥가로 20, 4층 (옥천동)","25552","레딧고PC","2026-01-07 16:54:43","I","2026-01-09 00:20:01","","367324.204409461","474530.449407538","인터넷컴퓨터게임시설제공업","유통관련업","0","","","234.49","0","0","","0","0","0","0","","","","","","","","","","","","80","","","","","","","",
"198","인터넷컴퓨터게임시설제공업","03_05_05_P","4201000","CDFF2241022026000003","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 교동 137-12 1층","강원특별자치도 강릉시 강릉대로 272, 1층 (교동)","25551","와우PC","2026-01-07 17:19:04","I","2026-01-09 00:20:01","","367286.163906441","474920.087917258","인터넷컴퓨터게임시설제공업","유통관련업","0","","","314.04","0","0","","0","0","0","0","","","","","","","","","","","","85","","","","","","","",
"199","인터넷컴퓨터게임시설제공업","03_05_05_P","3180000","CDFF2241022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동3가 5","서울특별시 영등포구 영등포로 222, 1, 2층 (영등포동3가)","07302","왕채굴PC","2026-01-06 15:07:15","I","2026-01-09 00:20:01","","191626.989430711","446370.303360468","인터넷컴퓨터게임시설제공업","유통관련업","2","","","187.34","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","60","","전체이용가","","","","","",
"200","인터넷컴퓨터게임시설제공업","03_05_05_P","3540000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","인천광역시 부평구 십정동 422-11 두두빌딩","인천광역시 부평구 배곶로 8, 두두빌딩 4층 (십정동)","21452","초대PC게임랜드","2026-01-07 10:35:34","I","2026-01-09 00:20:01","","173394.312850419","440906.14311472","인터넷컴퓨터게임시설제공업","유통관련업","0","","","234.14","0","0","","0","0","0","0","","","","","","","","","","","","80","","청소년이용불가","","","","","",
"201","인터넷컴퓨터게임시설제공업","03_05_05_P","3980000","CDFF2241022026000001","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 구리시 수택동 377-47","경기도 구리시 안골로63번길 13, 1층 (수택동)","11927","팡팡PC","2026-01-07 14:40:03","I","2026-01-09 00:20:01","","212126.130376371","455093.576603561","인터넷컴퓨터게임시설제공업","유통관련업","0","","","32.09","0","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","","성인PC방",
"202","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 병점동 846 태안프라자","경기도 화성시 병점1로 216-13, 태안프라자 101호 (병점동)","18405","라스베가스PC","2026-01-07 16:59:57","I","2026-01-09 00:20:01","","203802.52657401","412473.005772346","인터넷컴퓨터게임시설제공업","유통관련업","0","","포커, 바둑이","46.8","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","",
"203","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022026000002","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 장안동 437-1","경기도 평택시 추담로 58-59, 102호 (장안동)","17731","랜덤PC","2026-01-07 17:53:53","I","2026-01-09 00:20:01","","206892.603552815","395477.498931112","인터넷컴퓨터게임시설제공업","유통관련업","0","","","52.9","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"204","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022026000003","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 고덕동 2249-2","경기도 평택시 고덕여염5길 15-13, 101호 (고덕동)","18017","도니마니PC","2026-01-07 17:54:04","I","2026-01-09 00:20:01","","203760.177","392762.708","인터넷컴퓨터게임시설제공업","유통관련업","0","","","94.28","0","0","","0","0","0","0","","","","","","","","","","","","8","","","","","","","성인PC방",
"205","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022026000004","2026-01-07","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 고덕동 2230-7","경기도 평택시 고덕여염6길 138, 102호 (고덕동)","18018","슈퍼문PC","2026-01-07 17:55:10","I","2026-01-09 00:20:01","","203981.220446637","392955.835591626","인터넷컴퓨터게임시설제공업","유통관련업","0","","","33","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"206","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 모종동 553-20","충청남도 아산시 번영로217번길 23 (모종동)","31522","포세이돈PC","2026-01-06 15:39:07","I","2026-01-09 00:20:01","","201228.956383953","364987.242869411","인터넷컴퓨터게임시설제공업","유통관련업","0","","","46.05","1","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","",
"207","인터넷컴퓨터게임시설제공업","03_05_05_P","3740000","CDFF2241022026000002","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 매탄동 196","경기도 수원시 영통구 동수원로 512, 1층 (매탄동)","16524","울프PC","2026-01-06 18:01:12","I","2026-01-09 00:20:01","","204064.544722066","418970.647918381","인터넷컴퓨터게임시설제공업","유통관련업","0","","","29.31","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","",
"208","인터넷컴퓨터게임시설제공업","03_05_05_P","4820000","CDFF2241022019000003","2019-02-19","","01","영업/정상","13","영업중","","","","","","","","전라남도 순천시 동외동 195-11 대성인쇄사,1층","전라남도 순천시 환선로 31, 대성인쇄사 1층 (동외동)","57939","그린PC","2026-01-06 13:04:25","U","2026-01-09 02:40:00","","244413.330421763","162251.626808023","인터넷컴퓨터게임시설제공업","유통관련업","1","","","33.39","1","0","","0","0","0","0","","","","","","","","","","","","7","","","","","","","성인PC방",
"209","인터넷컴퓨터게임시설제공업","03_05_05_P","3690000","CDFF2241022023000046","2023-09-06","","01","영업/정상","13","영업중","","","","","","","","울산광역시 중구 반구동 873-3","울산광역시 중구 반구정17길 11 (반구동)","44498","땅콩PC","2026-01-06 13:15:04","U","2026-01-09 02:40:00","","412759.018091811","231462.865059293","인터넷컴퓨터게임시설제공업","유통관련업","0","","","66.74","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"210","인터넷컴퓨터게임시설제공업","03_05_05_P","4520000","CDFF2241022023000054","2023-09-06","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 탕정면 명암리 320-9","충청남도 아산시 탕정면 명암길3번길 10-1, 104호","31452","복날PC","2026-01-06 15:40:14","U","2026-01-09 02:40:00","","205110.099113104","368895.156608979","인터넷컴퓨터게임시설제공업","유통관련업","0","","","45.47","0","0","","0","0","0","0","","","","","","","","","","","","9","","","","","","","성인PC방",
"211","인터넷컴퓨터게임시설제공업","03_05_05_P","3660000","CDFF2241022023000003","2023-07-05","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 갈마동 294-4","대전광역시 서구 신갈마로211번길 3, 109호 (갈마동)","35275","바닐라PC","2026-01-06 14:00:30","U","2026-01-09 02:40:00","","232913.446239091","316948.066135273","인터넷컴퓨터게임시설제공업","유통관련업","0","","PC","29.7","0","0","","0","0","0","0","","","","","","","","","","","","5","","청소년이용불가","","","","","성인PC방",
"212","인터넷컴퓨터게임시설제공업","03_05_05_P","3640000","CDFF2241022019000006","2019-03-28","","03","폐업","03","폐업","2025-05-31","","","","","","","대전광역시 동구 용운동 661","대전광역시 동구 대학로 36, 1층 (용운동)","34526","스토리PC","2026-01-07 10:15:00","U","2026-01-09 02:40:00","","240832.335646845","314786.62563406","인터넷컴퓨터게임시설제공업","유통관련업","3","주택가주변","","271.93","3","","근린생활시설","","","","","","","","","","","","","","","","126","","","","","","준주거지역","",
"213","인터넷컴퓨터게임시설제공업","03_05_05_P","5570000","CDFF2241022022000002","2022-04-19","","01","영업/정상","13","영업중","","","","","","","","충청북도 증평군 증평읍 교동리 60 1충 1호","충청북도 증평군 증평읍 중앙로10길 8, 1층 1호","27931","7PC","2026-01-07 22:39:24","U","2026-01-09 02:40:00","","252039.895627982","365045.958369815","인터넷컴퓨터게임시설제공업","유통관련업","0","","","30.26","0","0","","0","0","0","0","","","","","","","","","","","","6","","","","","","","성인PC방",
"214","인터넷컴퓨터게임시설제공업","03_05_05_P","3910000","CDFF2241022015000022","2015-05-04","","03","폐업","03","폐업","2026-01-05","","","","031-662-2244","","","경기도 평택시 비전동 829-3","경기도 평택시 평택5로114번길 20 (비전동)","17885","슈퍼맨피시방","2026-01-06 10:29:09","U","2026-01-09 02:40:00","","209870.187499948","388250.398401483","인터넷컴퓨터게임시설제공업","유통관련업","4","","리니지","278.65","3","1","","0","0","0","0","","","","","","","","","","","","92","","전체이용가","","","","","",
"215","인터넷컴퓨터게임시설제공업","03_05_05_P","5530000","CDFF2241022024000071","2024-10-07","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 봉담읍 덕리 70-3","경기도 화성시 봉담읍 삼천병마로 709, 1층","18336","베스PC","2026-01-07 15:02:15","U","2026-01-09 02:40:00","","194235.486956381","407696.300800223","인터넷컴퓨터게임시설제공업","유통관련업","0","","성인PC방","62","0","0","","0","0","0","0","","","","","","","","","","","","8","","청소년이용불가","","","","","성인PC방",
