"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"95","종합여행업","03_12_03_P","3860000","CDFI2260042016000003","2016-06-13","","02","휴업","02","휴업","","2026-01-01","2026-12-31","","","","","경기도 부천시 원미구 중동 808","경기도 부천시 원미구 부일로 322 (중동)","14626","쎈투어(SSEN TOUR)","2026-01-06 17:56:27","U","2026-01-09 02:40:00","","179217.735668121","442906.324979069","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20240616","20250615","","0","",
"96","종합여행업","03_12_03_P","3220000","CDFI2260042020000009","2016-02-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 도곡동 467-24 우성캐릭터199 3003호","서울특별시 강남구 언주로 118, 3003호 (도곡동, 우성캐릭터199)","06295","주식회사 케이피이엠","2026-01-06 13:22:48","U","2026-01-09 02:40:00","","203878.661321417","442331.15866787","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20250618","20260617","","0","",
"97","종합여행업","03_12_03_P","3130000","CDFI2260042025000097","2023-08-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 도화동 538 성지빌딩","서울특별시 마포구 큰우물로 75, 성지빌딩 1207호 (도화동)","04158","주식회사 제이엠커넥티드","2026-01-06 16:53:36","U","2026-01-09 02:40:00","","195184.335899857","448780.26877488","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","JM CONNECTED Co., Ltd","General Travel Business","0","0","","0","0","","0","135.08","","0","","","","","","","94421784","20250814","20260813","","135","",
"98","종합여행업","03_12_03_P","5020000","CDFI2260042023000001","2023-04-24","","01","영업/정상","13","영업중","","","","","","","","경상북도 포항시 남구 대잠동 987-7","경상북도 포항시 남구 대이로63번길 3-1, 2층 (대잠동)","37684","(주)독도코리아","2026-01-06 14:35:39","U","2026-01-09 02:40:00","","410903.705332278","282548.023210128","종합여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250421","20260420","","0","",
"99","종합여행업","03_12_03_P","3930000","CDFI2260042023000008","2020-01-17","","01","영업/정상","13","영업중","","","","","","","","경기도 안산시 단원구 원곡동 787-11","경기도 안산시 단원구 중앙대로 449, 3호 (원곡동)","15394","주식회사 이나인","2026-01-07 18:06:50","U","2026-01-09 02:40:00","","181255.272581982","425192.836220569","종합여행업","","준주거지역","0","주택가주변","","서울보증보험주식회사","","1","0","0","0","E9 Travels Co., Ltd","General Travel Business","0","0","","0","0","","0","26.44","","0","","","","","","","100000000","20230525","20240524","","26","",
"100","종합여행업","03_12_03_P","3740000","CDFI2260042024000006","2024-04-23","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 영통구 이의동 1248-3","경기도 수원시 영통구 대학4로 17, 205-C2호 (이의동)","16226","코리투어","2026-01-07 15:09:47","U","2026-01-09 02:40:00","","204053.159882023","422057.64974689","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260101","20261231","","0","",
"101","종합여행업","03_12_03_P","3670000","CDFI2260042014000001","2014-03-10","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 전민동 466-3 엑스포코아","대전광역시 유성구 엑스포로 488, 엑스포코아 1층 131-1호 (전민동)","34049","(주)아미투어","2026-01-07 14:03:14","U","2026-01-09 02:40:00","","236327.64761344","322197.703380981","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","AMI TOUR CO.,LTD.","GENERAL TRAVEL AGENCY","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260321","20270321","","0","",
"102","종합여행업","03_12_03_P","3740000","CDFI2260042016000009","2016-10-19","","01","영업/정상","13","영업중","","","","","031-255-8001,7001","","","경기도 수원시 팔달구 팔달로3가 25-8","경기도 수원시 팔달구 정조로 772-1 (팔달로3가)","16262","주식회사 세운여행사","2026-01-06 15:14:20","U","2026-01-09 02:40:00","","201432.645272604","419446.804149613","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20251021","20261021","","0","",
"103","종합여행업","03_12_03_P","3670000","CDFI2260042021000002","2021-11-13","","01","영업/정상","13","영업중","","","","","042-826-6555","","","대전광역시 유성구 복용동 592-7","대전광역시 유성구 복용남로 57-9 (복용동)","34161","주식회사 나무투어","2026-01-06 14:45:04","U","2026-01-09 02:40:00","","228001.149653365","315653.060306809","종합여행업","","","0","","","서울보증보험","","0","0","0","0","NAMU TOUR","","0","0","","0","0","","0","0","","0","","","","","","","0","20251113","20261112","","0","",
"104","종합여행업","03_12_03_P","3150000","CDFI2260042025000055","2013-07-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 화곡동 918-2 인터시티오피스텔 409호","서울특별시 강서구 강서로7길 20-32, 인터시티오피스텔 409호 (화곡동)","07777","해브코리아","2026-01-06 11:41:30","U","2026-01-09 02:40:00","","186259.469736231","447565.350302185","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20250122","20270122","","0","",
"105","종합여행업","03_12_03_P","3210000","CDFI2260042025000065","2019-08-14","","02","휴업","02","휴업","","2026-01-07","2029-01-06","","","","","서울특별시 서초구 서초동 1595-1 지젤시그니티 서초","서울특별시 서초구 효령로53길 50, 지젤시그니티 서초 비112-디37호 (서초동)","06651","주식회사 스마트피플인터내셔널","2026-01-07 16:50:25","U","2026-01-09 02:40:00","","201096.166530262","442769.552530239","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","SPI Inc.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20240620","20250619","","0","",
"106","종합여행업","03_12_03_P","3000000","CDFI2260042023000014","2023-01-03","","01","영업/정상","13","영업중","","","","","02-739-0077","","","서울특별시 종로구 명륜2가 8-34","서울특별시 종로구 창경궁로33길 12 (명륜2가)","03075","주식회사 블루스카이마린","2026-01-06 10:56:27","U","2026-01-09 02:40:00","","199862.935606468","453551.082167922","종합여행업","","","0","","","한국여행업협회(50,000,000원)","","0","0","0","0","Blue Sky Marine Co., Ltd","General travel business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260201","20270131","","0","",
"107","종합여행업","03_12_03_P","3180000","CDFI2260042024000008","2024-02-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동 618-79","서울특별시 영등포구 영신로19길 7, 3층 8호 (영등포동)","07366","런닝코리아","2026-01-07 10:32:01","U","2026-01-09 02:40:00","","191701.27652105","445782.250190617","종합여행업","","","0","","","서울보증보험","","0","0","0","0","RUNNING KOREA","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260222","20270221","","0","",
"108","종합여행업","03_12_03_P","3270000","CDFI2260042025000013","2025-08-11","","01","영업/정상","13","영업중","","","","","051-553-1001","","","부산광역시 동구 범일동 830-130 슈랜드빌딩","부산광역시 동구 자성로133번길 31, 슈랜드빌딩 2층 202호 (범일동)","48741","(주)웨이브트래블","2026-01-07 14:13:18","U","2026-01-09 02:40:00","","387986.03016614","184214.882290836","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250828","20260827","","0","",
"109","종합여행업","03_12_03_P","3010000","CDFI2260042025000054","2025-08-19","","01","영업/정상","13","영업중","","","","","070-8065-1791","","","서울특별시 중구 수표동 99 시그니쳐타워","서울특별시 중구 청계천로 100, 시그니쳐타워 9층 955호 (수표동)","04542","멘토여행사","2026-01-06 09:14:39","U","2026-01-09 02:40:00","","198916.653480187","451694.842893728","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250818","20260819","","0","",
"110","종합여행업","03_12_03_P","3180000","CDFI2260042023000003","2023-01-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 문래동4가 67 리버뷰 신안인스빌","서울특별시 영등포구 경인로77길 49, 109동 상가 2층 202-17호 (문래동4가, 리버뷰 신안인스빌)","07287","오케이엔트리 스포츠 투어","2026-01-07 17:18:12","U","2026-01-09 02:40:00","","190079.219797466","445778.895201988","종합여행업","","","0","","","한국관광협회 관광공제회","","0","0","0","0","OKENTRY SPORTS TOUR","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260228","20270228","","0","",
"111","종합여행업","03_12_03_P","6510000","CDFI2260042023000001","2023-01-03","","01","영업/정상","13","영업중","","","","","1899-1326","","","제주특별자치도 제주시 영평동 2181","제주특별자치도 제주시 첨단로 242 (영평동)","63309","주식회사 카카오","2026-01-06 14:40:40","U","2026-01-09 02:40:00","","159957.041136087","-5041.37222080749","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","44544827000","20260101","20261231","","0","",
"112","종합여행업","03_12_03_P","3210000","CDFI2260042020000029","2020-09-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 9-11","서울특별시 서초구 강남대로30길 31 (양재동)","06742","(주)에스엘아이평생교육원","2026-01-06 09:14:30","U","2026-01-09 02:40:00","","200684.695478724","443248.360039264","종합여행업","","","0","","","서울브종보","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250709","20260708","","0","",
"113","종합여행업","03_12_03_P","3220000","CDFI2260042020000052","1994-10-22","","01","영업/정상","13","영업중","","","","","02-737-0484","","","서울특별시 강남구 논현동 10-31 청구빌딩","서울특별시 강남구 도산대로16길 13-20, 청구빌딩 3.층 (논현동)","06040","(주)트래블노트","2026-01-07 11:06:50","U","2026-01-09 02:40:00","","202260.923668142","446156.703344253","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","Travelnote Co., Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","0","20260111","20270111","","0","",
"114","종합여행업","03_12_03_P","3180000","CDFI2260042024000001","2024-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 문래동6가 33 에이스엔에스타워","서울특별시 영등포구 문래북로 8, 에이스엔에스타워 219호 (문래동6가)","07280","주식회사 건화국제","2026-01-07 17:56:48","U","2026-01-09 02:40:00","","189825.743146319","446574.176568125","종합여행업","","","0","","","서울보증보험","","0","0","0","0","JIANHUA CO,.Ltd","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260102","20270101","","0","",
"115","종합여행업","03_12_03_P","3410000","CDFI2260042025000004","2025-04-17","","01","영업/정상","13","영업중","","","","","","","","대구광역시 중구 북성로1가 6-1 대구스테이션센터 10층","대구광역시 중구 태평로 160, 대구스테이션센터 10층 (북성로1가)","41910","더컴퍼니씨협동조합","2026-01-06 11:39:03","U","2026-01-09 02:40:00","","343991.737064305","265000.02150015","종합여행업","","","0","","","서울보증보험 142-88-01524","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","20250417","20260416","73584048","20250417","20260416","","0","",
"116","종합여행업","03_12_03_P","3000000","CDFI2260042023000077","2023-12-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 제10층 제1025호 (신문로1가)","03186","삼육오(365일) 여행","2026-01-06 14:45:45","U","2026-01-09 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","한국관광협회중앙회(오천만원)","","0","0","0","0","TSF(365Days) Travel","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260115","20270115","","0","",
"117","종합여행업","03_12_03_P","3620000","CDFI2260042017000001","2017-01-26","","01","영업/정상","13","영업중","","","","","062-226-1111","","","광주광역시 북구 운암동 1781 남양휴튼 2차","광주광역시 북구 북문대로 88, 상가동 210호 (운암동, 남양휴튼 2차)","61100","(주)다음투어","2026-01-07 16:58:42","U","2026-01-09 02:40:00","","188760.100353208","186601.090842501","종합여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20260125","20270125","","0","",
"118","종합여행업","03_12_03_P","3230000","CDFI2260042022000011","2022-06-23","","01","영업/정상","13","영업중","","","","","02-430-5740","","","서울특별시 송파구 문정동 642-3 문정역SKV1","서울특별시 송파구 법원로 128, 문정역SKV1 B동 1017호 (문정동)","05854","주식회사 채널케이","2026-01-07 09:04:34","U","2026-01-09 02:40:00","","","","종합여행업","","","0","","","서울보증보험(265-88-02336)","","0","0","0","0","","","0","0","","0","0","","0","179.2","","0","","","","","20250511","20260510","50000000","20250623","20260622","","179","",
"119","종합여행업","03_12_03_P","3380000","CDFI2260042023000004","2017-03-03","","01","영업/정상","13","영업중","","","","","051-514-9111","","","부산광역시 수영구 망미동 186-11","부산광역시 수영구 구락로 158 (망미동)","48212","해운대고속관광 협동조합","2026-01-06 11:05:49","U","2026-01-09 02:40:00","","392580.33487922","188897.979953472","종합여행업","","일반주거지역","0","","","한국관광협회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","159000000","20241023","20251023","","0","",
"120","종합여행업","03_12_03_P","3180000","CDFI2260042025000003","2017-05-26","","01","영업/정상","13","영업중","","","","","02-1544-1748","","","서울특별시 영등포구 영등포동 602-6","서울특별시 영등포구 신길로 243, 지하1층 (영등포동)","07307","스타투어","2026-01-07 11:30:15","U","2026-01-09 02:40:00","","192044.478795586","445724.25309597","종합여행업","","","0","","","서울보증보험","","0","0","0","0","STARTOUR","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","30.6","","0","","","","","","","112177520","20260120","20270119","","31","",
"121","종합여행업","03_12_03_P","3130000","CDFI2260042026000003","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상암동 1602 서울경제진흥원","서울특별시 마포구 월드컵북로 400, 서울경제진흥원 2층 201호 (상암동)","03925","주식회사 채움여행","2026-01-08 10:24:29","I","2026-01-10 00:20:07","","190182.067334395","453141.676626027","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"122","종합여행업","03_12_03_P","3300000","CDFI2260042026000001","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 47-6 1층","부산광역시 동래구 석사로 13, 1층 (사직동)","47859","트립온리","2026-01-08 09:26:14","I","2026-01-10 00:20:07","","387658.555527766","190756.730788398","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","51280096","20240726","20250725","","0","",
"123","종합여행업","03_12_03_P","5080000","CDFI2260042026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 공단동 262 낙동상가 206호","경상북도 구미시 산호대로 187, 낙동상가 206호 (공단동)","39375","여행가는길","2026-01-08 16:08:23","I","2026-01-10 00:20:07","","324649.765240728","289775.308526913","종합여행업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","38","","0","","","","","","","50000000","","","","38","",
"124","종합여행업","03_12_03_P","3370000","CDFI2260042026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","051-507-8535","","","부산광역시 연제구 거제동 121-14 화신빌딩","부산광역시 연제구 중앙대로 1229, 화신빌딩 103호 (거제동)","47505","주식회사 구영애여행","2026-01-08 17:26:39","I","2026-01-10 00:20:07","","389285.021844097","190624.483213086","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","","","","0","",
"125","종합여행업","03_12_03_P","3010000","CDFI2260042026000003","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 태평로1가 76-3 오양수산빌딩","서울특별시 중구 세종대로21길 49, 오양수산빌딩 603호 (태평로1가)","04519","주식회사 토토부킹재팬","2026-01-08 14:07:58","I","2026-01-10 00:20:07","","197792.860310492","451842.045761983","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","210000000","","","","0","",
"126","종합여행업","03_12_03_P","3150000","CDFI2260042026000002","2018-09-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 업무시설동 606호","서울특별시 강서구 공항대로 103, 업무시설동 606호 (마곡동, 마곡 엠밸리 9단지)","07600","주식회사 네비투어","2026-01-08 16:11:56","I","2026-01-10 00:20:07","","","","종합여행업","","","0","","","서울보증(2023 0042 8249호)","","0","0","0","0","NAVITOUR Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20241231","20251231","","0","",
"127","종합여행업","03_12_03_P","3150000","CDFI2260042026000003","2024-08-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 업무시설동 604호","서울특별시 강서구 공항대로 103, 업무시설동 604호 (마곡동, 마곡 엠밸리 9단지)","07600","주식회사 비즈앤트립","2026-01-08 16:12:52","I","2026-01-10 00:20:07","","","","종합여행업","","","0","","","공제회(제01-24-1100호)","","0","0","0","0","Biz N Trip Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20240901","20250901","","0","",
"128","종합여행업","03_12_03_P","3150000","CDFI2260042026000004","2025-07-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 업무시설동 604호","서울특별시 강서구 공항대로 103, 업무시설동 604호 (마곡동, 마곡 엠밸리 9단지)","07600","(주)트립서포터즈","2026-01-08 16:12:26","I","2026-01-10 00:20:07","","","","종합여행업","","","0","","","관광공제회(01-25-0943호)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250801","20260731","","0","",
"129","종합여행업","03_12_03_P","3150000","CDFI2260042026000005","2024-05-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 744 마곡 엠밸리 9단지 업무시설동 605호","서울특별시 강서구 공항대로 103, 업무시설동 605호 (마곡동, 마곡 엠밸리 9단지)","07600","주식회사 시청국제여행사","2026-01-08 16:13:44","I","2026-01-10 00:20:07","","","","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","City Hall International Tour","General travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250530","20260530","","0","",
"130","종합여행업","03_12_03_P","4900000","CDFI2260042026000001","2026-01-06","","01","영업/정상","13","영업중","","","","","","","","전라남도 화순군 화순읍 삼천리 636-8","전라남도 화순군 화순읍 쌍충로 79, 3층 302호","58121","주식회사 웰니스힐링투어","2026-01-08 12:57:48","I","2026-01-10 00:20:07","","198227.535051953","173332.922546433","종합여행업","","일반주거지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","66","","0","","","","","","","50000000","","","","66","",
"131","종합여행업","03_12_03_P","3990000","CDFI2260042026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 다산동 6193-1","경기도 남양주시 경춘로 508-4, 더 리더스타워 7층 708호 (다산동)","12284","메디코리아컨설팅(MediKoreaConsulting)","2026-01-08 09:10:21","I","2026-01-10 00:20:07","","214832.630283343","456523.319510242","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"132","종합여행업","03_12_03_P","3620000","CDFI2260042026000001","2026-01-08","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 연제동 1011","광주광역시 북구 첨단연신로 284, 더센텀하이테크 제산업시설동근린 1층 137호 (연제동)","61088","한국씨제이티(한국CJT)","2026-01-08 15:47:42","I","2026-01-10 00:20:07","","186961.606798303","189590.335915094","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","63176576","","","","0","",
"133","종합여행업","03_12_03_P","6510000","CDFI2260042019000002","2019-01-08","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 2332-6 삼무원룸아파트 202호","제주특별자치도 제주시 도령로 123, 202호 (연동, 삼무원룸아파트)","63126","주식회사 헬리오스인터내셔널","2026-01-08 14:34:43","U","2026-01-10 02:40:00","","152550.628870487","-294.969649844622","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260117","20270117","","0","",
"134","종합여행업","03_12_03_P","6510000","CDFI2260042013001085","2013-11-04","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 용담이동 779-4","제주특별자치도 제주시 용해로 119 (용담이동)","63159","(주)제주케이여행사","2026-01-08 14:32:58","U","2026-01-10 02:40:00","","153990.837154629","1284.33878227915","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","JejuKtour","General Travel Business","0","0","","0","0","","0","68.8","","0","","","","","","","350000000","20260108","20270108","","69","",
"135","종합여행업","03_12_03_P","3820000","CDFI2260042014000003","2014-11-07","","03","폐업","03","폐업","2025-11-30","","","","031-853-3500","","480-865","경기도 의정부시 금오동 473-3 505호","경기도 의정부시 청사로 37, 505호 (금오동)","11757","서울가스트로투어","2026-01-08 10:36:34","U","2026-01-10 02:40:00","","206087.860061554","472116.57310828","종합여행업","","","0","","","서울보증(50,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20241201","20251130","","0","",
"136","종합여행업","03_12_03_P","4321000","CDFI2260042023000001","2023-01-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양구군 양구읍 상리 258-19","강원특별자치도 양구군 양구읍 중심로 155, 2층","24534","주식회사 커네듀","2026-01-08 10:39:42","U","2026-01-10 02:40:00","","286838.983535186","511733.682319957","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260115","20270114","","0","",
"137","종합여행업","03_12_03_P","3430000","CDFI2260042024000003","2024-09-04","","01","영업/정상","13","영업중","","","","","","","","대구광역시 서구 중리동 37-2","대구광역시 서구 국채보상로 182, 3층 (중리동)","41833","주식회사 대명여행사","2026-01-08 11:16:51","U","2026-01-10 02:40:00","","340010.088746448","264355.014666546","종합여행업","","","0","","","SGI 서울보증","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","70","","0","","","","","","","50000000","20240904","20250903","","70","",
"138","종합여행업","03_12_03_P","3290000","CDFI2260042016000001","2010-10-21","","01","영업/정상","13","영업중","","","","","051-637-1615","","","부산광역시 부산진구 범천동 1644 범천엘에이치아파트","부산광역시 부산진구 신암로 66, 103호 (범천동, 범천엘에이치아파트)","47343","NO.1 TOURNET KOREA","2026-01-08 11:30:33","U","2026-01-10 02:40:00","","387201.839887157","185079.903856028","종합여행업","","일반상업지역","0","아파트지역","","서울보증보험주식회사","아파트","0","0","0","0","","","0","0","","0","0","","0","140.11","","0","","","","","","","202000000","20251101","20261031","","140","",
"139","종합여행업","03_12_03_P","3860000","CDFI2260042023000017","2023-07-06","","02","휴업","02","휴업","","2026-01-07","2028-01-07","","032-323-1345","","","경기도 부천시 원미구 상동 412-2 대명앤스빌(1차) 203호","경기도 부천시 원미구 부일로205번길 26, 대명앤스빌(1차) 203호 (상동)","14598","주식회사 디엠디월드투어","2026-01-08 11:39:33","U","2026-01-10 02:40:00","","178110.31","443074.89","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251101","20261031","","0","",
"140","종합여행업","03_12_03_P","3150000","CDFI2260042026000001","2026-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 774-8 장흥빌딩 403호","서울특별시 강서구 마곡중앙6로 40, 장흥빌딩 403호 (마곡동)","07802","주식회사 삼천리네트웍스","2026-01-08 09:48:42","U","2026-01-10 02:40:00","","185047.167437213","450888.092530121","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20260105","20270105","","0","",
"141","종합여행업","03_12_03_P","6510000","CDFI2260042025000031","2025-12-31","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 월평동 357-1","제주특별자치도 제주시 월평9길 13 (월평동)","63311","(주)동서양고속","2026-01-08 15:26:03","U","2026-01-10 02:40:00","","160869.604932215","-2631.44682974002","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","35000000","20251231","20261230","","0","",
"142","종합여행업","03_12_03_P","4490000","CDFI2260042024000003","2024-05-01","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 부대동 623","충청남도 천안시 서북구 부성33길 7, 101호 (부대동)","31080","주식회사 코브","2026-01-08 14:12:21","U","2026-01-10 02:40:00","","213159.40968699","371802.028268543","종합여행업","","일반주거지역","2","주택가주변","","관광공제회","근린생활시설","1","1","0","0","","","0","0","","0","0","","0","48.37","","0","","","","","","","50000000","20251204","20261204","","48","",
"143","종합여행업","03_12_03_P","6510000","CDFI2260042025000029","2025-12-23","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 한림읍 한림리 936-3","제주특별자치도 제주시 한림읍 한림중앙로 44, 103호","63032","(주)골드여행사","2026-01-08 15:44:33","U","2026-01-10 02:40:00","","131579.832649544","-9246.27469229396","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","500000000","20251223","20261222","","0","",
"144","종합여행업","03_12_03_P","4900000","CDFI2260042025000001","2024-02-21","","01","영업/정상","13","영업중","","","","","","","","전라남도 화순군 능주면 잠정리 7-8","전라남도 화순군 능주면 능주농공길 42","58153","섬나드리","2026-01-08 15:17:42","U","2026-01-10 02:40:00","","196429.746164684","164691.386606948","종합여행업","","","0","","","서울보증보험주식회사","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20240223","20260222","","0","",
"145","종합여행업","03_12_03_P","3150000","CDFI2260042024000010","2023-08-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 849 더리브골드타워","서울특별시 강서구 양천로 400-12, 더리브골드타워 711호 (등촌동)","07573","주식회사 차차미","2026-01-08 16:30:27","U","2026-01-10 02:40:00","","186317.207037672","451462.350090067","종합여행업","","","0","","","관광공제회","","0","0","0","0","CHACHAMI Co.,Ltd","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250820","20260820","","0","",
