"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"70","축산가공업","07_22_05_P","6410000","641000000420220086","2022-07-13","","01","영업/정상","0000","정상","","","","","0316473428","462","","경기도 평택시 안중읍 금곡리 447번지 16호","경기도 평택시 안중읍 금곡3길 78-37","","(주)잎슬푸드","2026-01-12 16:51:00","U","2026-01-14 02:40:00","식육가공업","195384.44725806","388670.66947145","축산물가공업","식육가공업","0","L00","4",
"71","축산가공업","07_22_05_P","6530000","653000000420230003","2023-08-23","","01","영업/정상","0000","정상","","","","","","189.07","","강원특별자치도 원주시 명륜동  833번지 2호","강원특별자치도 원주시 남원로469번길 11, 1층 (명륜동)","","주식회사 서강식품","2026-01-13 18:05:23","U","2026-01-15 02:40:00","식육가공업","283443.077687389","425472.733111479","축산물가공업","식육가공업","0","000","2",
"72","축산가공업","07_22_05_P","6430000","643000000420260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","549.68","","충청북도 청주시 흥덕구 강내면 다락리 339번지 9호","충청북도 청주시 흥덕구 강내면 태성탑연로 144","","조방식품(주)농업회사법인","2026-01-13 09:33:20","U","2026-01-15 02:40:00","식육가공업","231947.062455789","344132.970304115","축산물가공업","식육가공업","0","L00","0",
"73","축산가공업","07_22_05_P","6410000","641000000420070044","2007-05-29","","01","영업/정상","0000","정상","","","","","03180710250","2214.8","413-852","경기도 파주시 광탄면 용미리 340번지 2호","경기도 파주시 광탄면 세류길 53","413-855","케이쿡 주식회사","2026-01-13 11:30:37","U","2026-01-15 02:40:00","식육가공업","189453.490582159","470784.697339071","축산물가공업","식육가공업","0","L00","54",
"74","축산가공업","07_22_05_P","6270000","627000000420220011","2022-05-24","","01","영업/정상","0000","정상","","","","","","125.6","","대구광역시 동구 부동  652번지 5호","대구광역시 동구 옻골로 56 (부동)","","마마푸드","2026-01-13 13:58:21","U","2026-01-15 02:40:00","식육가공업","351788.56358899","267496.219038648","축산물가공업","식육가공업","0","000","4",
"75","축산가공업","07_22_05_P","6300000","630000000420170019","2017-11-28","","01","영업/정상","0000","정상","","","","","","417.42","","대전광역시 중구 안영동  684번지 5호","대전광역시 중구 뿌리공원로7번길 45 (안영동)","","주식회사돈우농업회사법인","2026-01-14 14:04:23","U","2026-01-16 02:40:00","식육가공업","234105.468802228","309767.715355743","축산물가공업","식육가공업","0","L00","6",
"76","축산가공업","07_22_05_P","6300000","630000000419960001","1996-03-30","","01","영업/정상","0000","정상","","","","","","9566","306-220","대전광역시 대덕구 문평동  78번지 4호","대전광역시 대덕구 문평동로18번길 21 (문평동)","306-220","롯데웰푸드(주)","2026-01-14 17:27:45","U","2026-01-16 02:40:00","유가공업","236045.950353804","327521.017250644","축산물가공업","유가공업","0","L00","0",
"77","축산가공업","07_22_05_P","6410000","641000000420190133","2019-09-11","","01","영업/정상","0000","정상","","","","","","303.29","","경기도 용인시 기흥구 지곡동  359번지 3호","경기도 용인시 기흥구 지삼로 116 (지곡동)","","일승푸드","2026-01-14 15:30:29","U","2026-01-16 02:40:00","식육가공업","211519.062341962","416111.361798261","축산물가공업","식육가공업","0","000","0",
"78","축산가공업","07_22_05_P","6540000","654000000420240009","2024-09-19","","01","영업/정상","0000","정상","","","","","0635314141","1053.53","","전북특별자치도 정읍시 하북동  853번지 1호","전북특별자치도 정읍시 정신로 22-12 (하북동)","","(주)삼정푸드","2026-01-14 10:13:00","U","2026-01-16 02:40:00","식육가공업","188114.245995493","232900.60702618","축산물가공업","식육가공업","0","L00","9",
"79","축산가공업","07_22_05_P","6410000","641000000420210193","2021-12-16","","03","폐업","0002","폐업","2025-12-31","2025-01-17","2026-01-16","","","171.5","","경기도 파주시 문산읍 사목리 166번지 13호","경기도 파주시 문산읍 반구정로 46-40, 4층","","주식회사 매니멀 바베큐 프로덕션","2026-01-14 14:56:42","U","2026-01-16 02:40:00","식육가공업","178637.163888456","485051.137698543","축산물가공업","식육가공업","0","L00","0",
"80","축산가공업","07_22_05_P","5690000","569000000420210003","2021-10-13","","01","영업/정상","0000","정상","","","","","044-715-7950","0","","세종특별자치시 전의면 금사리 25","세종특별자치시 전의면 의당전의로 114-33","30008","농업회사법인 영신푸드 주식회사 세종지점","2026-01-14 11:17:21","U","2026-01-16 02:40:00","알가공업","215899.12360144","345568.292386842","축산물가공업","알가공업","0","L00","0",
"81","축산가공업","07_22_05_P","5310000","531000000420210007","2021-06-29","","01","영업/정상","0000","정상","","","","2026-01-01","055-762-5188","2310","","경상남도 진주시 지수면 청담리 1435","경상남도 진주시 지수면 청담길175번길 16-16","52610","농업회사법인 현대씨앤에프(주)","2026-01-14 00:00:11","U","2026-01-16 02:40:00","식육가공업","314081.974556031","195136.378826143","축산물가공업","식육가공업","0","L00","0",
"82","축산가공업","07_22_05_P","6260000","626000000419990005","1999-05-20","","01","영업/정상","0000","정상","","","","","0513044477","616.5","617-825","부산광역시 사상구 삼락동  73번지 3호 주식회사국제식품","부산광역시 사상구 낙동대로 1498, 주식회사국제식품 2,4층 (삼락동)","617-825","(주)국제식품","2026-01-14 09:33:39","U","2026-01-16 02:40:00","식육가공업","380532.53564127","189914.973613836","축산물가공업","식육가공업","0","L00","0",
"83","축산가공업","07_22_05_P","6410000","641000000420150155","2015-12-11","","01","영업/정상","0000","정상","","","","","","271.54","","경기도 고양시 덕양구 내유동  479번지","경기도 고양시 덕양구 통일로1170번길 35 (내유동)","","주식회사 한결푸드","2026-01-14 14:54:53","U","2026-01-16 02:40:00","식육가공업","186648.11816184","468611.906684268","축산물가공업","식육가공업","0","L00","3",
"84","축산가공업","07_22_05_P","6410000","641000000420030044","2003-06-30","","01","영업/정상","0000","정상","","","","","0316737214","1767","456-842","경기도 안성시 미양면 강덕리 91번지 1호","경기도 안성시 미양면 강덕1길 58-15","456-842","농업회사법인 영신푸드 주식회사","2026-01-14 17:14:10","U","2026-01-16 02:40:00","알가공업","220195.469589903","383586.679085012","축산물가공업","알가공업","0","L00","24",
"85","축산가공업","07_22_05_P","6410000","641000000420170014","2017-02-07","","01","영업/정상","0000","정상","","","","","0316188683","198.3","","경기도 안성시 원곡면 외가천리 224번지 19호","경기도 안성시 원곡면 가천중앙2길 10-18","","주식회사 치킨팩토리","2026-01-14 13:39:04","U","2026-01-16 02:40:00","식육가공업","211446.577391339","392992.371855548","축산물가공업","식육가공업","0","L00","0",
"86","축산가공업","07_22_05_P","6280000","628000000420260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","257.76","","인천광역시 남동구 고잔동  686번지 7호 남동우리타운B동 308호","인천광역시 남동구 남동서로53번길 38, 남동우리타운B동 308호 (고잔동)","","프라이드 제이디","2026-01-15 18:02:06","I","2026-01-17 00:20:02","식육가공업","171792.966003058","432912.228316958","축산물가공업","식육가공업","0","000","1",
"87","축산가공업","07_22_05_P","6440000","644000000420190001","2019-01-07","","01","영업/정상","0000","정상","","","","2024-01-31","0416359197","885.8","","충청남도 홍성군 갈산면 와리 2번지 11호","충청남도 홍성군 갈산면 백야로246번길 65","","아토한우 영농조합법인","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","160982.323669435","342322.098228744","축산물가공업","식육가공업","0","L00","0",
"88","축산가공업","07_22_05_P","6480000","648000000420220002","2022-04-16","","03","폐업","0002","폐업","2026-01-15","","","","0553335333","306.55","","경상남도 김해시 봉황동  121번지 1호 회현연가","경상남도 김해시 가야의길 20, 회현연가 1동(봉황동)","","회현마을공동체회현연가협동조합","2026-01-15 10:41:09","U","2026-01-17 02:40:00","유가공업","370641.410503054","193667.874269913","축산물가공업","유가공업","0","L00","3",
"89","축산가공업","07_22_05_P","6440000","644000000420240014","2024-09-30","","01","영업/정상","0000","정상","","","","","","18450.54","","충청남도 아산시 음봉면 신수리 112번지 1호","충청남도 아산시 음봉면 염치산단2길 44","","삼성웰스토리 Central Kitchen 아산","2026-01-15 21:07:05","U","2026-01-17 02:40:00","유가공업","","","축산물가공업","유가공업","0","L00","0",
"90","축산가공업","07_22_05_P","6440000","644000000420240015","2024-09-30","","01","영업/정상","0000","정상","","","","","","20354.87","","충청남도 아산시 음봉면 신수리 112번지 1호","충청남도 아산시 음봉면 염치산단2길 44","","삼성웰스토리 Central Kitchen 아산","2026-01-15 21:09:42","U","2026-01-17 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","0",
"91","축산가공업","07_22_05_P","6440000","644000000420190021","2019-10-24","","01","영업/정상","0000","정상","","","","2024-04-23","0415415224","659.75","","충청남도 아산시 둔포면 송용리 25번지 7호","충청남도 아산시 둔포면 운교길 50","","더원푸드 주식회사","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","203197.852054907","379544.978539264","축산물가공업","식육가공업","0","L00","0",
"92","축산가공업","07_22_05_P","6440000","644000000420020016","2002-06-03","","01","영업/정상","0000","정상","","","","2025-08-14","0415431616","0","336-911","충청남도 아산시 도고면 시전리 424번지 9호","충청남도 아산시 도고면 도고산로659번길 27","336-911","디케이냉동식품(주)","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","190345.756149536","360412.964966669","축산물가공업","식육가공업","0","L00","0",
"93","축산가공업","07_22_05_P","6270000","627000000420220004","2022-01-17","","01","영업/정상","0000","정상","","","","","0537192644","287","","대구광역시 달성군 논공읍 금포리 0번지 0호","대구광역시 달성군 논공읍 금강로1길 12-4","","(주)푸코스클린팩토리","2026-01-15 15:37:12","U","2026-01-17 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","0",
"94","축산가공업","07_22_05_P","6440000","644000000420210021","2021-10-25","","01","영업/정상","0000","정상","","","","2024-01-01","0415334208","330.58","","충청남도 아산시 송악면 역촌리 15번지 15호","충청남도 아산시 송악면 송악로 795-1, 1층","","디아이프랜즈 주식회사","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","200715.272433818","359028.7668723","축산물가공업","식육가공업","0","L00","0",
"95","축산가공업","07_22_05_P","6410000","641000000420200126","2020-08-18","","02","휴업","0001","휴업","","2026-01-15","2028-01-14","","0315359590","196","","경기도 포천시 군내면 용정리 410번지 3호","경기도 포천시 군내면 어가길 131-23, 가동","","D&D Food","2026-01-15 16:15:46","U","2026-01-17 02:40:00","식육가공업","217434.006542186","485870.258308179","축산물가공업","식육가공업","0","000","0",
"96","축산가공업","07_22_05_P","6440000","644000000420210014","2021-08-26","","01","영업/정상","0000","정상","","","","2024-01-01","07047547832","905.02","","충청남도 아산시 배방읍 구령리 868번지 0호","충청남도 아산시 배방읍 온천대로 1819-24, 1층","","(주)맘마유 농업회사법인","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","203411.435473184","363788.141543571","축산물가공업","식육가공업","0","L00","0",
"97","축산가공업","07_22_05_P","6440000","644000000420200027","2020-09-09","","01","영업/정상","0000","정상","","","","2023-01-01","","557.44","","충청남도 금산군 추부면 신평리 1005번지 4호","충청남도 금산군 추부면 신평공단1로 26","","청풍","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","245156.491722901","302186.641674749","축산물가공업","식육가공업","0","000","0",
"98","축산가공업","07_22_05_P","6290000","629000000420250005","2025-06-05","","03","폐업","0002","폐업","2026-01-12","","","","","374.9","","광주광역시 광산구 월전동  912번지 11호 E동 303호","광주광역시 광산구 평동산단로 246-27, E동 303호 (월전동)","","주식회사 최고의순간","2026-01-15 14:25:32","U","2026-01-17 02:40:00","식육가공업","179032.149290434","181179.907326568","축산물가공업","식육가공업","0","L00","0",
"99","축산가공업","07_22_05_P","6270000","627000000420250011","2025-05-07","","01","영업/정상","0000","정상","","","","","0537192646","374.29","","대구광역시 달성군 논공읍 금포리 2472번지 10호 1,2층호","대구광역시 달성군 논공읍 금포새터길 13, 1,2층","","(주)스테디푸드","2026-01-15 15:28:09","U","2026-01-17 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","10",
"100","축산가공업","07_22_05_P","6440000","644000000420020017","2002-06-07","","01","영업/정상","0000","정상","","","","2024-11-30","0413635574","101.89","343-914","충청남도 당진시 우강면 송산리 558번지 8호","충청남도 당진시 우강면 덕평로 777","343-914","뉴서울식품","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","179251.2930392","369542.087546021","축산물가공업","식육가공업","0","000","0",
"101","축산가공업","07_22_05_P","6440000","644000000420120003","2012-05-31","","01","영업/정상","0000","정상","","","","2024-01-01","0419316054","783.17","","충청남도 보령시 청소면 장곡리 1179번지 1호","충청남도 보령시 청소면 충서로 3647-11","336-812","(주)동우에프엔씨","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","162856.779284321","325397.329796318","축산물가공업","식육가공업","0","L00","0",
"102","축산가공업","07_22_05_P","6440000","644000000420130003","2013-02-18","","01","영업/정상","0000","정상","","","","2024-01-01","","214.34","","충청남도 예산군 삽교읍 가리 324번지 10호","충청남도 예산군 삽교읍 상성성미길 18-54","340-901","한국식품","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","173949.747815923","355328.116998221","축산물가공업","식육가공업","0","000","0",
"103","축산가공업","07_22_05_P","6440000","644000000420180013","2018-08-22","","01","영업/정상","0000","정상","","","","2025-10-06","0418345834","198","","충청남도 부여군 구룡면 용당리 41번지 0호","충청남도 부여군 구룡면 부두로277번길 13-6","","두리목장","2026-01-15 19:34:23","U","2026-01-17 02:40:00","유가공업","185768.45748807","304375.126516445","축산물가공업","유가공업","0","000","0",
"104","축산가공업","07_22_05_P","6440000","644000000419990006","1999-08-31","","01","영업/정상","0000","정상","","","","2026-01-01","0416418667","106.72","350-905","충청남도 홍성군 광천읍 벽계리 267번지","충청남도 홍성군 광천읍 벽계2길 66","350-905","우솔팜영농조합법인","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","165845.567577071","336391.246120198","축산물가공업","식육가공업","0","L00","0",
"105","축산가공업","07_22_05_P","6440000","644000000420050008","2005-12-09","","01","영업/정상","0000","정상","","","","2015-07-31","0416338220","1084.44","350-834","52번지 3호","충청남도 홍성군 홍북면 홍북로 88-19","350-834","가원(주)","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","170778.270815545","347513.27482921","축산물가공업","식육가공업","0","L00","3",
"106","축산가공업","07_22_05_P","6440000","644000000420060008","2006-02-23","","01","영업/정상","0000","정상","","","","2024-01-01","0419434448","48.76","345-822","충청남도 청양군 화성면 장계리 249번지 3호","충청남도 청양군 화성면 대청로 64","","(주)혜선영농축산조합법인","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","173206.562408795","323519.020677283","축산물가공업","식육가공업","0","L00","2",
"107","축산가공업","07_22_05_P","6440000","644000000420140025","2014-08-14","","01","영업/정상","0000","정상","","","","2023-12-11","0417512351","180.8","","충청남도 금산군 복수면 목소리 383번지 0호","충청남도 금산군 복수면 도랜말길 33","312-942","우림식품","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","237209.638406007","297309.639572064","축산물가공업","식육가공업","0","000","5",
"108","축산가공업","07_22_05_P","6440000","644000000420130027","2013-11-06","","01","영업/정상","0000","정상","","","","2022-02-20","0415841606","735.97","","충청남도 천안시 서북구 직산읍 부송리 72번지 14호","충청남도 천안시 서북구 직산읍 부송1길 62","331-815","(주)코드바이오","2026-01-15 19:34:23","U","2026-01-17 02:40:00","식육가공업","212124.970428408","375247.122291319","축산물가공업","식육가공업","0","L00","0",
