"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"57","인쇄사","04_16_01_P","4060000","CDFG1252002026000003","2026-01-12","","01","영업/정상","13","영업중","","","","","031-937-8788","","","경기도 파주시 신촌동 ***-* *동 *층","경기도 파주시 신촌*로 *-**, *동 *층 (신촌동)","10880","(주)백경아트","2026-01-12 10:40:22","I","2026-01-14 00:20:02","","173039.038438693","469650.88473991","인쇄사","출판인쇄업","0","","","50","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"58","인쇄사","04_16_01_P","5670000","CDFG1252002008100004","2008-03-19","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 마산회원구 양덕동 **-*","경상남도 창원시 마산회원구 양덕천길 ***, *층 (양덕동)","51361","이레웍스","2026-01-12 11:08:16","U","2026-01-14 02:40:00","","344619.237593509","194013.801135887","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"59","인쇄사","04_16_01_P","3130000","CDFG1252002023000001","2023-01-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 ***-*","서울특별시 마포구 모래내로 **, ***호 (성산동)","03939","우오프린트 스튜디오","2026-01-12 18:27:16","U","2026-01-14 02:40:00","","191660.993569788","451398.661258728","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"60","인쇄사","04_16_01_P","3530000","CDFG1252002021000002","2021-06-08","","01","영업/정상","13","영업중","","","","","","","","인천광역시 남동구 고잔동 ***-* 태화전자주식회사","인천광역시 남동구 남동동로***번길 **, 태화전자주식회사 *동 *층 (고잔동)","21691","주식회사 피케이팜","2026-01-12 16:03:29","U","2026-01-14 02:40:00","","173573.099991483","432851.34998126","인쇄사","출판인쇄업","0","기타","","363","0","0","기타","0","0","0","0","","","","","","","","","","","","0","","","","","","일반공업지역",
"61","인쇄사","04_16_01_P","5690000","CDFG1252002025000005","2025-03-31","","01","영업/정상","13","영업중","","","","","070-5222-3903","","","세종특별자치시 조치원읍 상리 **-*","세종특별자치시 조치원읍 조치원로 **-*, *층","30026","조은커뮤니케이션","2026-01-12 13:23:52","U","2026-01-14 02:40:00","","227050.067793231","344602.010463175","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"62","인쇄사","04_16_01_P","3330000","CDFG1252002026000001","2005-09-15","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 재송동 **** 센텀아이에스타워","부산광역시 해운대구 센텀북대로 **, 센텀아이에스타워 ***호 (재송동)","48059","동서문화기획","2026-01-13 15:55:12","I","2026-01-15 00:20:35","","393527.757337839","188440.756376893","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"63","인쇄사","04_16_01_P","3010000","CDFG1252002010000075","2010-12-21","","03","폐업","03","폐업","2025-12-30","","","","02-2268-2451","","","서울특별시 중구 오장동 ***-*","서울특별시 중구 퇴계로**길 **, ****호 (오장동, 넥서스타워)","04559","이음앤커뮤니케이션(주)","2026-01-13 11:17:28","U","2026-01-15 02:40:00","","200098.006851067","451307.510521326","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"64","인쇄사","04_16_01_P","3010000","CDFG1252002017000036","2007-10-16","","01","영업/정상","13","영업중","","","","","02-2279-1524","","","서울특별시 중구 충무로*가 **-* 예관빌딩","서울특별시 중구 창경궁로*길 *, *층 ***호 (충무로*가)","04558","(주)엔투디","2026-01-13 13:27:33","U","2026-01-15 02:40:00","","","","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"65","인쇄사","04_16_01_P","4191000","CDFG1252002024000001","2024-08-13","","03","폐업","03","폐업","2026-01-13","","","","033-746-8878","","","강원특별자치도 원주시 무실동 ****-*","강원특별자치도 원주시 행가리*길 **-*, 지층 (무실동)","26396","동행 장애인보호작업장","2026-01-13 14:32:48","U","2026-01-15 02:40:00","","281191.931827513","424760.75296598","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"66","인쇄사","04_16_01_P","5060000","CDFG1252002025000001","2025-09-01","","03","폐업","03","폐업","2026-01-12","","","","","","","경상북도 김천시 부곡동 ***-*","경상북도 김천시 부곡중앙*길 **, *층 (부곡동)","39628","혜경에드컴","2026-01-13 13:46:41","U","2026-01-15 02:40:00","","299168.142424964","292284.398224839","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"67","인쇄사","04_16_01_P","3590000","CDFG1252002022000012","2022-11-03","","03","폐업","03","폐업","2025-12-26","","","","","","","광주광역시 동구 남동 ***-*","광주광역시 동구 문화전당로 **-* (남동)","61487","에이팀","2026-01-13 17:54:11","U","2026-01-15 02:40:00","","192621.946649788","182709.724896313","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"68","인쇄사","04_16_01_P","4721000","CDFG1252002023000001","2023-04-06","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 완주군 삼례읍 삼례리 **-*","전북특별자치도 완주군 삼례읍 삼례나들목로 ***, ***호","55335","우리마을 행복센터 협동조합","2026-01-13 09:24:56","U","2026-01-15 02:40:00","","208345.467088677","267548.467542827","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"69","인쇄사","04_16_01_P","3080000","CDFG1252002026000001","2019-08-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강북구 수유동 ***-***","서울특별시 강북구 인수봉로**길 *-*, *호 (수유동)","01096","참글농","2026-01-14 16:01:11","I","2026-01-16 00:20:02","","201023.884687319","458550.203279378","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"70","인쇄사","04_16_01_P","3590000","CDFG1252001995000019","1995-10-06","","01","영업/정상","13","영업중","","","","","","","","광주광역시 동구 금동 ***-*","광주광역시 동구 백서로***번길 **-* (금동)","61487","금성문화사","2026-01-14 10:28:35","U","2026-01-16 02:40:00","","192536.64728204","182672.11417074","인쇄사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","상업지역",
"71","인쇄사","04_16_01_P","3820000","CDFG1252002013000003","2013-11-26","","04","취소/말소/만료/정지/중지","35","직권말소","2025-12-10","","","","031-853-1575","","480-761","경기도 의정부시 용현동 ***-*","경기도 의정부시 산단로***번길 ** (용현동, (용현동))","480-761","주식회사 동신케이스","2026-01-14 10:08:00","U","2026-01-16 02:40:00","","207067.426608554","471178.615478509","인쇄사","출판인쇄업","2","기타","","442.2","2","0","유통시설","0","0","0","0","","","","","","","","","","","","0","","","","","","준공업지역",
"72","인쇄사","04_16_01_P","4641000","CDFG1252002013000003","2013-01-28","","01","영업/정상","13","영업중","","","","","063-905-8235","","","전북특별자치도 전주시 완산구 서노송동 ***-*** 다올빌딩","전북특별자치도 전주시 완산구 기린대로 ***, 다올빌딩 *층 (서노송동)","54994","유한회사 다올","2026-01-14 17:00:56","U","2026-01-16 02:40:00","","213207.182069952","258365.547112788","인쇄사","출판인쇄업","0","","","50","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"73","인쇄사","04_16_01_P","4060000","CDFG1252002026000004","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","경기도 파주시 신촌동 ***-*","경기도 파주시 신촌*로 ** (신촌동)","10880","제이유프로세스","2026-01-15 17:02:24","I","2026-01-17 00:20:02","","172996.425742992","469762.434254923","인쇄사","출판인쇄업","0","","","252.89","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"74","인쇄사","04_16_01_P","5220000","CDFG1252002012000001","2011-07-04","","03","폐업","03","폐업","2026-01-15","","","","053-382-4400","","718-800","경상북도 칠곡군 왜관읍 왜관리 ***-*","경상북도 칠곡군 왜관읍 관문로 **-*","718-800","주식회사 한성유아이","2026-01-15 11:31:13","U","2026-01-17 02:40:00","","326284.546663956","277201.236546348","인쇄사","출판인쇄업","3","기타","","312.56","3","0","사무실","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"75","인쇄사","04_16_01_P","5450000","CDFG1252002002000001","2002-12-09","","01","영업/정상","13","영업중","","","","","055-973-1331","","666-805","경상남도 산청군 산청읍 옥산리 ***-*","경상남도 산청군 산청읍 꽃봉산로**번길 **","666-800","삼화인쇄소","2026-01-15 15:45:23","U","2026-01-17 02:40:00","","279409.609615333","213182.316341208","인쇄사","출판인쇄업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"76","인쇄사","04_16_01_P","5390000","CDFG1252001996000002","1996-11-15","","01","영업/정상","13","영업중","","","","","","","","경상남도 의령군 의령읍 서동리 ***-*","경상남도 의령군 의령읍 의병로*길 *-*","52138","의령협진인쇄사","2026-01-15 11:02:31","U","2026-01-17 02:40:00","","313929.534004999","203002.047671109","인쇄사","출판인쇄업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
