"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"69","동물미용업","02_03_11_P","3450000","345000004920230011","2026-01-05","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 북구 복현동 ***-*","대구광역시 북구 동북로 ***-*, *층 (복현동)","41529","욜로독","2026-01-05 17:20:55","U","2026-01-07 02:40:00","","346197.488416662","267184.605043825","동물미용업","동물미용업(일반)","000","0",
"70","동물미용업","02_03_11_P","5530000","553000004920260001","2026-01-07","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 청계동 *** 동탄역시범대원칸타빌아파트","경기도 화성시 동탄대로시범길 **, 상가*동 지***호 (청계동, 동탄역시범대원칸타빌아파트)","18477","오아시스펫살롱","2026-01-07 13:30:13","I","2026-01-09 00:20:01","","209334.893203017","410805.146191826","동물미용업","동물미용업(일반)","000","0",
"71","동물미용업","02_03_11_P","3450000","345000004920260001","2026-01-07","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 북구 읍내동 **** 대구읍내 행복주택","대구광역시 북구 칠곡중앙대로 ***, ***호 (읍내동, 대구읍내 행복주택)","41438","퍼플리독","2026-01-07 14:33:19","I","2026-01-09 00:20:01","","339731.40434905","271557.940207262","동물미용업","동물미용업(일반)","000","0",
"72","동물미용업","02_03_11_P","5670000","567000004920260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창원시 성산구 대방동 *** 대동디지털황토아파트","경상남도 창원시 성산구 창이대로***번길 *, 대동디지털황토아파트 ***동 ***호 (대방동)","51467","디어 그루밍","2026-01-06 18:15:47","I","2026-01-09 00:20:01","","355530.222425336","191046.098972575","동물미용업","동물미용업(일반)","000","0",
"73","동물미용업","02_03_11_P","3930000","393000004920260002","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 성곡동 *** 반달섬라군타워","경기도 안산시 단원구 엠티브이**로 *, 반달섬라군타워 ***호 (성곡동)","15656","동그링","2026-01-06 10:24:57","I","2026-01-09 00:20:01","","176527.097312908","422450.135016669","동물미용업","동물미용업(일반)","000","0",
"74","동물미용업","02_03_11_P","4231000","423100004920230001","2023-06-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 동해대로 ****, *층 (교동)","24862","하이멍","2026-01-07 11:11:43","U","2026-01-09 02:40:00","","337331.082698102","523267.368187986","동물미용업","동물미용업(일반)","000","0",
"75","동물미용업","02_03_11_P","4090000","409000004920240005","2024-03-27","","03","폐업","0002","폐업","2026-01-06","","","","","0","","경기도 김포시 감정동 *** 삼환아파트","경기도 김포시 봉화로***번길 **, ***호 (감정동, 삼환아파트)","10102","더 도도하개","2026-01-06 15:09:13","U","2026-01-09 02:40:00","","173418.444486411","458381.226210813","동물미용업","동물미용업(일반)","000","0",
"76","동물미용업","02_03_11_P","3640000","364000004920240002","2024-02-06","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 동구 판암동 ***","대전광역시 동구 동부로**번길 **, *층 (판암동)","34675","까꿍#","2026-01-07 16:21:30","U","2026-01-09 02:40:00","","241400.662970742","313221.980189925","동물미용업","동물미용업(일반)","000","0",
"77","동물미용업","02_03_11_P","4520000","452000004920180061","2018-10-01","","01","영업/정상","0000","정상","","","","","","0","","충청남도 아산시 둔포면 둔포리 ***-**","충청남도 아산시 둔포면 둔포로 **","31405","둔포애견","2026-01-06 11:31:12","U","2026-01-09 02:40:00","","203180.744682983","380602.812299947","동물미용업","동물미용업(일반)","000","0",
"78","동물미용업","02_03_11_P","5670000","567000004920180017","2018-06-27","","02","휴업","0001","휴업","","2026-01-01","2028-12-31","","","0","","경상남도 창원시 의창구 북면 화천리 ***-*","경상남도 창원시 의창구 북면 구룡로 ***, *층","51110","댕댕이 애견카페","2026-01-06 14:10:46","U","2026-01-09 02:40:00","","345991.91481388","201243.711352911","동물미용업","동물미용업(일반)","000","0",
"79","동물미용업","02_03_11_P","4050000","563000004920190003","2019-02-25","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 기흥구 구갈동 *** 가현마을 신안아파트","경기도 용인시 기흥구 관곡로 **, 가현마을 신안아파트 상가동 ***호 (구갈동)","16963","또보자 반려견목욕탕","2026-01-07 09:57:10","U","2026-01-09 02:40:00","","209886.27431126","420232.942992066","동물미용업","동물미용업(일반)","000","0",
"80","동물미용업","02_03_11_P","4050000","564000004920180063","2018-11-06","","01","영업/정상","0000","정상","","","","","","0","","경기도 용인시 수지구 고기동 ***-*","경기도 용인시 수지구 이종무로 *** (고기동)","16800","파리봉강아지미용실","2026-01-07 16:44:52","U","2026-01-09 02:40:00","","203292.803162122","428798.691422833","동물미용업","동물미용업(일반)","000","0",
"81","동물미용업","02_03_11_P","3080000","308000004920210006","2021-04-29","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강북구 번동 ***-***","서울특별시 강북구 도봉로**길 **, *층 (번동)","01060","하이펫스(hi pet`s)","2026-01-06 17:08:28","U","2026-01-09 02:40:00","","202776.322937747","459601.212038162","동물미용업","동물미용업(일반)","000","0",
"82","동물미용업","02_03_11_P","3040000","304000004920180072","2018-11-06","","01","영업/정상","0000","정상","","","","","02-455-7570","0","","서울특별시 광진구 광장동 ***-**","서울특별시 광진구 광나루로 *** (광장동)","04984","쥬라기동물병원","2026-01-06 10:31:26","U","2026-01-09 02:40:00","","208344.912915338","448875.286459939","동물미용업","동물미용업(일반)","000","0",
"83","동물미용업","02_03_11_P","3600000","360000004920230011","2023-09-15","","03","폐업","0002","폐업","2026-01-06","","","","","0","","광주광역시 서구 화정동 ***-*","광주광역시 서구 염화로 ***-* (화정동)","62040","아르떼몽","2026-01-06 14:06:36","U","2026-01-09 02:40:00","","188993.905626336","182670.382675208","동물미용업","동물미용업(일반)","000","0",
"84","동물미용업","02_03_11_P","3860000","386000004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 부천시 오정구 작동 **","경기도 부천시 오정구 역곡로 ***, *층 (작동)","14470","멍편한미용실","2026-01-08 15:57:57","I","2026-01-10 00:20:07","","183537.29428642","446229.899043715","동물미용업","동물미용업(일반)","000","0",
"85","동물미용업","02_03_11_P","3560000","356000004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 당하동 ****-* ***호","인천광역시 서구 이음*로 **, ***호 (당하동)","22869","몽시앙","2026-01-08 09:10:59","I","2026-01-10 00:20:07","","","","동물미용업","동물미용업(일반)","000","0",
"86","동물미용업","02_03_11_P","3560000","356000004920260002","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 당하동 **** 금강펜테리움더시글로*차 ***호","인천광역시 서구 원당대로 ***, ***호 (당하동, 금강펜테리움더시글로*차)","22869","아라몽드","2026-01-08 09:28:46","I","2026-01-10 00:20:07","","","","동물미용업","동물미용업(일반)","000","0",
"87","동물미용업","02_03_11_P","3210000","321000004920260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 서초구 서초동 ****-** 서초빌딩 ***호","서울특별시 서초구 서초중앙로**길 ***, 서초빌딩 *층 ***호 (서초동)","06631","옐레드 애견유치원&애견호텔 서초교대역점","2026-01-06 10:36:12","I","2026-01-10 00:20:07","","201672.414997537","443598.413885358","동물미용업","동물미용업(일반)","000","0",
"88","동물미용업","02_03_11_P","3210000","321000004920260002","2026-01-07","","01","영업/정상","0000","정상","","","","","02-6245-2023","0","","서울특별시 서초구 양재동 **-* 소정빌딩","서울특별시 서초구 양재천로**길 *, 소정빌딩 (양재동)","06746","보위그 그루밍","2026-01-07 10:25:16","I","2026-01-10 00:20:07","","203745.408971311","441989.283513976","동물미용업","동물미용업(일반)","L00","0",
"89","동물미용업","02_03_11_P","5310000","531000004920260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 진주시 평거동 *-*","경상남도 진주시 진양호로 ***, *층 (평거동)","52677","오늘도 빛나개","2026-01-06 17:48:34","I","2026-01-10 00:20:07","","296741.847072898","186945.716996329","동물미용업","동물미용업(일반)","000","0",
"90","동물미용업","02_03_11_P","5350000","535000004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 외동 ***-*","경상남도 김해시 평전로**번길 *-* (외동)","50892","깨비네 목욕탕","2026-01-08 16:59:34","I","2026-01-10 00:20:07","","368881.076406132","194863.900993291","동물미용업","동물미용업(일반)","000","0",
"91","동물미용업","02_03_11_P","3650000","365000004920260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 중구 선화동 ***-**","대전광역시 중구 선화로**번길 **-* (선화동)","34860","단아몽","2026-01-06 16:06:46","I","2026-01-10 00:20:07","","237253.989124471","314063.680004665","동물미용업","동물미용업(일반)","000","0",
"92","동물미용업","02_03_11_P","4641000","464100004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 전주시 덕진구 송천동*가 ***","전북특별자치도 전주시 덕진구 붓내*길 ** (송천동*가)","54829","베이지 퍼피","2026-01-08 15:21:35","I","2026-01-10 00:20:07","","211340.841084731","262901.374475933","동물미용업","동물미용업(일반)","000","0",
"93","동물미용업","02_03_11_P","5710000","571000004920260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 서원구 산남동 *** ***호","충청북도 청주시 서원구 두꺼비로 **, *층 ***호 (산남동)","28629","댕그루프","2026-01-08 13:27:36","I","2026-01-10 00:20:07","","241653.066852246","345373.561700892","동물미용업","동물미용업(일반)","000","0",
"94","동물미용업","02_03_11_P","3860000","386000004920180006","2018-04-10","","01","영업/정상","0000","정상","","","","","","0","","경기도 부천시 원미구 중동 **** 이마트","경기도 부천시 원미구 석천로 ***, 이마트 (중동)","14547","마이뷰티독 이마트중동점","2026-01-06 10:02:15","U","2026-01-10 02:40:00","","179059.890468202","444675.160533494","동물미용업","동물미용업(일반)","L00","0",
"95","동물미용업","02_03_11_P","3930000","393000004920240010","2024-05-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 초지동 *** 그린빌주공**단지아파트 상가","경기도 안산시 단원구 화정천서로 ***, 그린빌주공**단지아파트 상가 ***호 (초지동)","15442","꽃댕댕싸롱","2026-01-08 13:18:23","U","2026-01-10 02:40:00","","183875.420066154","423293.993186418","동물미용업","동물미용업(일반)","000","0",
"96","동물미용업","02_03_11_P","3460000","346000004920240012","2024-04-29","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 수성구 지산동 ****-*","대구광역시 수성구 용학로**길 *, *층 (지산동)","42218","개린이 하우스","2026-01-06 17:00:48","U","2026-01-10 02:40:00","","346354.731900258","261356.841766941","동물미용업","동물미용업(일반)","000","0",
"97","동물미용업","02_03_11_P","5410000","541000004920220004","2022-11-28","","03","폐업","0002","폐업","2025-12-30","","","","","0","","경상남도 창녕군 대지면 효정리 **-**","경상남도 창녕군 대지면 우포*로 ****-*","50318","위너","2026-01-06 16:28:58","U","2026-01-10 02:40:00","","334742.43773199","228243.344964034","동물미용업","동물미용업(일반)","000","0",
"98","동물미용업","02_03_11_P","3380000","338000004920220006","2022-10-27","","01","영업/정상","0000","정상","","","","","0507-1359-2745","0","","부산광역시 수영구 망미동 ***-*","부산광역시 수영구 연수로***번길 **-** (망미동)","48208","오킨더","2026-01-06 16:17:12","U","2026-01-10 02:40:00","","392930.145889542","187172.629480906","동물미용업","동물미용업(일반)","L00","0",
"99","동물미용업","02_03_11_P","5370000","537000004920180018","2018-07-10","","01","영업/정상","0000","정상","","","","","","0","","경상남도 거제시 옥포동 ***-**","경상남도 거제시 옥포성안로 **, *층 (옥포동)","53229","고고펫살롱","2026-01-08 16:00:52","U","2026-01-10 02:40:00","","354838.4652206","156189.739866755","동물미용업","동물미용업(일반)","000","0",
"100","동물미용업","02_03_11_P","5710000","571000004920210028","2021-08-11","","03","폐업","0002","폐업","2025-12-31","","","","","0","","충청북도 청주시 서원구 수곡동 **-**","충청북도 청주시 서원구 청남로 ****(수곡동)","28709","어바웃댕댕","2026-01-07 16:20:38","U","2026-01-10 02:40:00","","243408.009466473","346008.724521293","동물미용업","동물미용업(일반)","000","0",
"101","동물미용업","02_03_11_P","3650000","365000004920210004","2021-04-06","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 중구 용두동 **-**","대전광역시 중구 중앙로 **, *층 (용두동)","34870","블레스독","2026-01-08 11:29:54","U","2026-01-10 02:40:00","","237130.423322222","313657.48165053","동물미용업","동물미용업(일반)","000","0",
"102","동물미용업","02_03_11_P","3930000","393000004920210021","2021-07-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 본오동 ***-**","경기도 안산시 상록구 샘골로 **, ***호 (본오동)","15567","본 동물월드","2026-01-08 15:01:37","U","2026-01-10 02:40:00","","187873.567587975","420589.867703906","동물미용업","동물미용업(일반)","000","0",
"103","동물미용업","02_03_11_P","3930000","393000004920210032","2021-12-08","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 원곡동 **** 단지내  상가 ***호","경기도 안산시 단원구 화랑로 ***, 초지역메이져타운에코단지 상가*동 ***호 (원곡동)","15388","트리밍아유","2026-01-08 15:00:01","U","2026-01-10 02:40:00","","182498.919083968","424680.284722269","동물미용업","동물미용업(일반)","000","0",
"104","동물미용업","02_03_11_P","3630000","363000004920190038","2019-12-30","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 광산구 흑석동 *** 광주 수완지구 이지 더원 아파트","광주광역시 광산구 풍영로***번길 **, 광주 수완지구 이지 더원 아파트 B동 ***호 (흑석동, 광주 수완지구 이지 더원 아파트)","62234","몽글하우스","2026-01-08 10:30:18","U","2026-01-10 02:40:00","","182723.742001912","187029.840411954","동물미용업","동물미용업(일반)","000","0",
"105","동물미용업","02_03_11_P","3740000","374000004920200048","2020-08-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 권선구 곡반정동 ***-*","경기도 수원시 권선구 곡반정로**번길 **, *층 (곡반정동)","16672","그루몽실","2026-01-08 09:07:41","U","2026-01-10 02:40:00","","202379.618411918","414747.726067376","동물미용업","동물미용업(일반)","000","0",
"106","동물미용업","02_03_11_P","3930000","393000004920180030","2018-07-06","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","031-415-0135","0","","경기도 안산시 상록구 본오동 *** 롯데마트","경기도 안산시 상록구 반석로 **, 롯데마트 *층 (본오동)","15540","웰니스동물병원","2026-01-08 15:00:59","U","2026-01-10 02:40:00","","187595.980278835","421479.053985183","동물미용업","동물미용업(일반)","000","0",
"107","동물미용업","02_03_11_P","3930000","393000004920180044","2018-08-20","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 상록구 일동 ***-*","경기도 안산시 상록구 석삼말로 ** (일동)","15517","마이펫스토리","2026-01-08 15:03:22","U","2026-01-10 02:40:00","","188078.601508506","422429.359600942","동물미용업","동물미용업(일반)","000","0",
"108","동물미용업","02_03_11_P","3930000","393000004920180087","2018-09-27","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","","0","","경기도 안산시 단원구 고잔동 ***-* 삼성홈플러스","경기도 안산시 단원구 광덕대로 ***, 삼성홈플러스 (고잔동)","15471","웰리스동물병원 고잔점","2026-01-08 15:00:18","U","2026-01-10 02:40:00","","184766.070784522","423338.223688148","동물미용업","동물미용업(일반)","000","0",
"109","동물미용업","02_03_11_P","3930000","393000004920180102","2018-11-05","","04","취소/말소/만료/정지/중지","0004","말소","2025-12-31","","","","5021877","0","","경기도 안산시 상록구 본오동 ***-**","경기도 안산시 상록구 본오로 *** (본오동)","15536","하우스독","2026-01-08 14:59:42","U","2026-01-10 02:40:00","","188127.189860102","421717.558245117","동물미용업","동물미용업(일반)","000","0",
"110","동물미용업","02_03_11_P","3660000","366000004920180065","2018-09-14","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 서구 갈마동 ***-*","대전광역시 서구 계룡로 *** (갈마동)","35275","안호영 동물병원","2026-01-08 16:48:06","U","2026-01-10 02:40:00","","232985.672036553","316978.198021525","동물미용업","동물미용업(일반)","000","0",
"111","동물미용업","02_03_11_P","3660000","366000004920190006","2019-02-19","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 서구 갈마동 **** 동원빌딩","대전광역시 서구 대덕대로***번길 **, 동원빌딩 *층 (갈마동)","35265","대전종합동물병원","2026-01-08 16:51:19","U","2026-01-10 02:40:00","","233789.367127086","316315.228964832","동물미용업","동물미용업(일반)","000","0",
"112","동물미용업","02_03_11_P","3990000","399000004920200032","2020-05-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 다산동 ***-*","경기도 남양주시 가운로*길 **, *층 (다산동)","12267","멍브라더 반려견 유치원 호텔","2026-01-08 11:27:05","U","2026-01-10 02:40:00","","213834.239298843","455295.648024491","동물미용업","동물미용업(일반)","000","0",
"113","동물미용업","02_03_11_P","3650000","365000004920180004","2018-04-27","","02","휴업","0001","휴업","","2026-01-06","2031-01-06","","042-252-7522","0","","대전광역시 중구 대흥동 *-*","대전광역시 중구 대흥로***번길 **, *층 (대흥동)","34926","투투 동물병원","2026-01-06 17:16:33","U","2026-01-10 02:40:00","","238462.490793938","314114.922457117","동물미용업","동물미용업(일반)","000","0",
"114","동물미용업","02_03_11_P","4681000","468100004920260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 익산시 부송동 **** 푸른솔아파트","전북특별자치도 익산시 부송로 **, 푸른솔아파트 상가 *층 (부송동)","54560","퍼피데이","2026-01-09 14:40:50","I","2026-01-11 00:20:02","","199189.274386685","272943.88327523","동물미용업","동물미용업(일반)","000","0",
"115","동물미용업","02_03_11_P","4010000","401000004920260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","경기도 시흥시 배곧동 *** 서영베니스스퀘어 ***호","경기도 시흥시 서울대학로***번길 **, 서영베니스스퀘어 ***호 (배곧동)","15011","냥스살롱","2026-01-09 17:59:37","I","2026-01-11 00:20:02","","176072.60072494","429602.843996773","동물미용업","동물미용업(일반)","000","0",
"116","동물미용업","02_03_11_P","4020000","402000004920260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","경기도 군포시 당동 *** 쌍용아파트 상가 ***호","경기도 군포시 용호*로 **, 쌍용아파트 상가 ***호 (당동)","15875","백설이와 그","2026-01-09 10:56:47","I","2026-01-11 00:20:02","","194820.70077645","426988.491213198","동물미용업","동물미용업(일반)","000","0",
"117","동물미용업","02_03_11_P","3060000","306000004920240009","2024-09-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 중랑구 면목동 **** 면목동신성미소지움아파트","서울특별시 중랑구 용마산로**길 *-**, *층 ***호 (면목동, 면목동신성미소지움아파트)","02192","도그매니스트","2026-01-09 09:28:17","U","2026-01-11 02:40:00","","208417.642812602","453882.78538043","동물미용업","동물미용업(일반)","000","0",
"118","동물미용업","02_03_11_P","4030000","403000004920240004","2024-08-21","","03","폐업","0002","폐업","2025-11-30","","","","","0","","경기도 의왕시 삼동 ***-** e-빌리지","경기도 의왕시 부곡시장*길 *, ***호 (삼동, e-빌리지)","16090","멍빨래","2026-01-09 13:32:24","U","2026-01-11 02:40:00","","195759.546776299","424121.798976155","동물미용업","동물미용업(자동차 이용)","000","0",
"119","동물미용업","02_03_11_P","3780000","378000004920240008","2024-05-08","","03","폐업","0002","폐업","2026-01-20","","","","","0","","경기도 성남시 중원구 도촌동 *** 휴먼시아섬마을*단지아파트","경기도 성남시 중원구 도촌남로 ***, B동 ***호 (도촌동, 휴먼시아섬마을*단지아파트)","13430","디어마이몽","2026-01-09 14:21:10","U","2026-01-11 02:40:00","","214131.618431026","434436.343419795","동물미용업","동물미용업(일반)","000","0",
"120","동물미용업","02_03_11_P","3020000","302000004920230002","2023-03-16","","03","폐업","0002","폐업","2025-04-30","","","","07040102561","0","","서울특별시 용산구 남영동 **-*","서울특별시 용산구 한강대로**길 **, *, *층 (남영동)","04352","페츠베리머치 카페","2026-01-09 13:49:14","U","2026-01-11 02:40:00","","197601.685379703","449037.788561661","동물미용업","동물미용업(일반)","L00","0",
"121","동물미용업","02_03_11_P","3070000","307000004920190016","2019-05-14","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성북구 안암동*가 **","서울특별시 성북구 고려대로**길 **, *층 (안암동*가)","02850","행복하개키울고양","2026-01-09 15:07:43","U","2026-01-11 02:40:00","","201860.984211451","453898.319249398","동물미용업","동물미용업(일반)","000","0",
"122","동물미용업","02_03_11_P","4010000","401000004920200044","2020-11-06","","03","폐업","0002","폐업","2024-06-20","","","","","0","","경기도 시흥시 정왕동 ****-** 그린프라자","경기도 시흥시 중심상가*길 **, 그린프라자 *층 (정왕동)","15066","까페 개정촌","2026-01-09 11:10:07","U","2026-01-11 02:40:00","","176632.562718335","427026.977285136","동물미용업","동물미용업(일반)","000","0",
"123","동물미용업","02_03_11_P","3740000","374000004920180130","2018-10-12","","03","폐업","0002","폐업","2026-01-08","","","","070-8183-8892","0","","경기도 수원시 영통구 이의동 ****-*","경기도 수원시 영통구 대학*로**번길 **, ***호 (이의동)","16226","똥콜라 펫살롱","2026-01-09 10:01:45","U","2026-01-11 02:40:00","","203833.371389303","421875.673128698","동물미용업","동물미용업(일반)","000","0",
"124","동물미용업","02_03_11_P","3040000","304000004920210006","2021-06-23","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 광진구 중곡동 ***-**","서울특별시 광진구 긴고랑로**길 **, *층 (중곡동)","04915","꿀강아지 테리하우스","2026-01-09 08:37:14","U","2026-01-11 02:40:00","","206978.736672669","451028.317525745","동물미용업","동물미용업(일반)","000","0",
"125","동물미용업","02_03_11_P","4490000","565000004920260001","2026-01-10","","01","영업/정상","0000","정상","","","","","","0","","충청남도 천안시 동남구 청수동 ***","충청남도 천안시 동남구 청수*로 ***, 서영빌딩 *층 (청수동)","31198","미니마니몽 미용·고양이호텔","2026-01-10 17:03:01","I","2026-01-12 00:20:09","","213782.672622119","365313.953847804","동물미용업","동물미용업(일반)","000","0",
"126","동물미용업","02_03_11_P","3360000","336000004920260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 **** 엘크루 블루오션","부산광역시 강서구 명지오션시티**로 **, C*동 B***호 (명지동, 엘크루 블루오션)","46764","다니아미","2026-01-12 17:16:15","I","2026-01-14 00:20:02","","373744.112440201","177424.186311305","동물미용업","동물미용업(일반)","000","0",
"127","동물미용업","02_03_11_P","4201000","420000004920200010","2020-05-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 포남동 ****-*","강원특별자치도 강릉시 성덕포남로***번길 * (포남동)","25572","댕구르르","2026-01-12 14:24:17","U","2026-01-14 02:40:00","","368243.684752969","475674.603296152","동물미용업","동물미용업(일반)","000","0",
"128","동물미용업","02_03_11_P","3590000","359000004920240002","2024-05-28","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 동구 소태동 ***-**","광주광역시 동구 학소로 ** (소태동)","61502","더 빛나개","2026-01-12 10:55:39","U","2026-01-14 02:40:00","","193959.489222539","180421.994904097","동물미용업","동물미용업(일반)","000","0",
"129","동물미용업","02_03_11_P","3470000","347000004920240009","2024-05-24","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 대천동 ***-* 애플 프라자","대구광역시 달서구 진천로 **, 애플 프라자 *층 ***호 (대천동)","42760","Dogpamin(독파민)","2026-01-12 10:20:24","U","2026-01-14 02:40:00","","337528.698115515","258456.826438156","동물미용업","동물미용업(일반)","000","0",
"130","동물미용업","02_03_11_P","3600000","360000004920240002","2024-01-22","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 서구 유촌동 ***-*","광주광역시 서구 유덕로*번길 ** (유촌동)","61901","허벌라개","2026-01-12 16:46:28","U","2026-01-14 02:40:00","","186410.067070029","185262.159830941","동물미용업","동물미용업(자동차 이용)","000","0",
"131","동물미용업","02_03_11_P","4010000","401000004920240001","2024-01-24","","03","폐업","0002","폐업","2025-11-25","","","","","0","","경기도 시흥시 배곧동 *** 골든프라자","경기도 시흥시 배곧*로 **-*, 골든프라자 *층 ***호 (배곧동)","15010","댕댕미용실 / 도그마캣","2026-01-12 16:40:32","U","2026-01-14 02:40:00","","175765.244425981","430553.878700729","동물미용업","동물미용업(일반)","000","0",
"132","동물미용업","02_03_11_P","5350000","535000004920210017","2021-06-11","","03","폐업","0002","폐업","2026-01-09","","","","","0","","경상남도 김해시 서상동 ***-*","경상남도 김해시 가락로**번길 **, *층 (서상동)","50916","다이아몬독","2026-01-12 09:33:36","U","2026-01-14 02:40:00","","370908.304814684","194329.80544386","동물미용업","동물미용업(일반)","000","0",
"133","동물미용업","02_03_11_P","4520000","452000004920210003","2021-02-10","","03","폐업","0002","폐업","2026-01-09","","","","0415323332","0","","충청남도 아산시 모종동 ***","충청남도 아산시 모종남로**번길 **, ***호 (모종동)","31528","아산아이윌24시동물메디컬센터","2026-01-12 13:06:17","U","2026-01-14 02:40:00","","202081.153872246","364055.342471443","동물미용업","동물미용업(일반)","000","0",
"134","동물미용업","02_03_11_P","4090000","409000004920190031","2019-03-26","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, ***호 (구래동)","10070","필몽","2026-01-12 10:09:55","U","2026-01-14 02:40:00","","167176.117395418","459717.427046044","동물미용업","동물미용업(일반)","000","0",
"135","동물미용업","02_03_11_P","3410000","341000004920180004","2018-04-16","","03","폐업","0002","폐업","2025-12-26","","","","","0","","대구광역시 중구 태평로*가 **-*","대구광역시 중구 태평로**길 ** (태평로*가)","41917","도그 윤","2026-01-12 11:25:16","U","2026-01-14 02:40:00","","343660.96600438","264994.500765158","동물미용업","동물미용업(일반)","000","0",
"136","동물미용업","02_03_11_P","3670000","367000004920190017","2019-07-29","","03","폐업","0002","폐업","2025-12-31","","","","825-6000","0","","대전광역시 유성구 원신흥동 ***-*","대전광역시 유성구 봉명로 **-*, *층층 (원신흥동)","34190","쿠쿠펫(KOOKOOPET)","2026-01-12 17:00:59","U","2026-01-14 02:40:00","","230695.821866027","315784.513242571","동물미용업","동물미용업(일반)","L00","0",
"137","동물미용업","02_03_11_P","3930000","393000004920180094","2018-10-01","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 초지동 ***-* 국제프라자","경기도 안산시 단원구 광덕*로 **-**, 국제프라자 *층 (초지동)","15445","하비멍 루프탑","2026-01-12 16:19:16","U","2026-01-14 02:40:00","","183650.190000001","423080.265","동물미용업","동물미용업(일반)","000","0",
"138","동물미용업","02_03_11_P","4090000","409000004920190010","2019-01-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 장기동 ****-*","경기도 김포시 김포한강*로**번길 **-** (장기동)","10079","The 쇼독","2026-01-12 10:55:50","U","2026-01-14 02:40:00","","171057.554054639","460615.654532637","동물미용업","동물미용업(일반)","000","0",
"139","동물미용업","02_03_11_P","3480000","348000004920230004","2023-09-25","","03","폐업","0002","폐업","2026-01-12","","","","","0","","대구광역시 달성군 옥포읍 교항리 ****","대구광역시 달성군 옥포읍 돌미상업로 *, ***호","42974","둥그루밍","2026-01-12 16:00:16","U","2026-01-14 02:40:00","","330344.839018146","254491.015250028","동물미용업","동물미용업(일반)","000","0",
