"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"74","동물병원","02_03_01_P","3530000","353000001020140004","2014-05-09","","01","영업/정상","0000","정상","","","","","715-7959","564","","인천광역시 남동구 구월동 1608 신영구월지웰시티푸르지오","인천광역시 남동구 남동대로799번길 34, 판매시설동 3층 C307~315호 (구월동, 신영구월지웰시티푸르지오)","21555","인천 24시 스카이동물메디컬센터","2026-01-14 12:33:31","U","2026-01-16 02:40:00","","174014.837508448","439163.467530452","동물병원","","000","0",
"75","동물병원","02_03_01_P","6510000","651000001019981001","2008-10-08","","01","영업/정상","0000","정상","","","","","780-0149","0","","제주특별자치도 제주시 조천읍 교래리 25-2 한국마사회 제주육성목장","제주특별자치도 제주시 조천읍 남조로 1660 (한국마사회 제주육성목장)","63346","한국마사회 제주육성목장 동물병원","2026-01-14 14:16:51","U","2026-01-16 02:40:00","","170292.461053861","-8634.98730926508","동물병원","","L00","0",
"76","동물병원","02_03_01_P","3460000","346000001020260001","2026-01-08","","01","영업/정상","0000","정상","","","","","0532150076","","","대구광역시 수성구 시지동 579-6","대구광역시 수성구 알파시티2로 25 (시지동)","42251","대구치유동물의료센터","2026-01-14 17:02:32","U","2026-01-16 02:40:00","","352789.606492091","261356.568302417","동물병원","","000","0",
"77","동물병원","02_03_01_P","5670000","567000001020120005","2012-05-22","","01","영업/정상","0000","정상","","","","","055-273-0075","173.63","","경상남도 창원시 성산구 상남동 45-1 스카이웰빙파크","경상남도 창원시 성산구 동산로 122, 스카이웰빙파크 211호 (상남동)","51499","스카이동물병원","2026-01-14 18:19:08","U","2026-01-16 02:40:00","","353991.929834837","192136.233221503","동물병원","","000","0",
"78","동물병원","02_03_01_P","3780000","378000001020080005","2008-04-17","","01","영업/정상","0000","정상","","","","","031-706-7588","0","","경기도 성남시 분당구 야탑동 367-6 노블리치2 오피스텔","경기도 성남시 분당구 야탑로 103, 노블리치2 오피스텔 2층 206호 (야탑동)","13506","우리들 동물병원","2026-01-14 17:41:53","U","2026-01-16 02:40:00","","211453.585480512","434232.899729905","동물병원","","000","0",
"79","동물병원","02_03_01_P","3210000","321000001020200001","2020-10-12","","01","영업/정상","0000","정상","","","","","02-6925-2225","164.9","","서울특별시 서초구 방배동 926-3","서울특별시 서초구 방배로19길 19, 1층 (방배동)","06682","서울종합동물병원방배","2026-01-14 10:19:25","U","2026-01-16 02:40:00","","199403.05235635","442528.893128334","동물병원","","000","0",
"80","동물병원","02_03_01_P","4681000","468100001020100002","2010-09-27","","01","영업/정상","0000","정상","","","","","831-1253","174.42","","전북특별자치도 익산시 마동 297-4","전북특별자치도 익산시 중앙로 121 (마동)","54596","동물진료법인하림애니멀클리닉센터","2026-01-14 11:20:54","U","2026-01-16 02:40:00","","196317.377427262","270803.302525968","동물병원","","L00","0",
"81","동물병원","02_03_01_P","4681000","468100001020050002","2005-11-18","","01","영업/정상","0000","정상","","","","","063-862-5557","253.14","","전북특별자치도 익산시 함라면 함열리 209-1","전북특별자치도 익산시 함라면 용산로 497","54502","익산군산축협동물병원","2026-01-14 11:06:59","U","2026-01-16 02:40:00","","192238.242140145","284021.348190139","동물병원","","L00","0",
"82","동물병원","02_03_01_P","3860000","386000001019980001","1998-02-16","","01","영업/정상","0000","정상","","","","","683-5137","0","","경기도 부천시 오정구 고강동 474-1","경기도 부천시 오정구 역곡로 473 (고강동)","14416","고강동물병원","2026-01-14 17:32:01","U","2026-01-16 02:40:00","","183649.740705872","447197.158819036","동물병원","","000","0",
"83","동물병원","02_03_01_P","6510000","651000001020210001","2021-01-07","","01","영업/정상","0000","정상","","","","","064-732-2660","50","","제주특별자치도 제주시 조천읍 교래리 552-4","제주특별자치도 제주시 조천읍 비자림로 685-8, 1층","63346","해올동물병원","2026-01-14 15:01:36","U","2026-01-16 02:40:00","","170197.163592309","-6563.14011914837","동물병원","","000","0",
"84","동물병원","02_03_01_P","3220000","322000001020260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 역삼동 721-37 유일 빌딩","서울특별시 강남구 언주로 415, 유일 빌딩 1층 (역삼동)","06222","에르동물의료센터","2026-01-15 13:08:32","I","2026-01-17 00:20:02","","203782.829943718","444198.180003259","동물병원","","000","0",
"85","동물병원","02_03_01_P","5400000","540000001020260001","2026-01-15","","01","영업/정상","0000","정상","","","","","055-584-7022","","","경상남도 함안군 가야읍 도항리 323-1 1층","경상남도 함안군 가야읍 성내남길 7-4, 1층","52044","소망동물병원","2026-01-15 14:21:04","I","2026-01-17 00:20:02","","327245.602775269","198162.657852349","동물병원","","000","0",
"86","동물병원","02_03_01_P","4610000","461000001019860001","1986-05-26","","03","폐업","0002","폐업","2026-01-14","","","","","0","","충청남도 예산군 덕산면 읍내리 234-12 2통","충청남도 예산군 덕산면 예덕로 8","32406","김태오 동물병원","2026-01-14 17:20:34","U","2026-01-17 02:40:00","","170392.049710946","355985.508381678","동물병원","","000","0",
"87","동물병원","02_03_01_P","3140000","314000001020160001","2016-08-29","","01","영업/정상","0000","정상","","","","","02-2061-5277","44","","서울특별시 양천구 신정동 1028-4","서울특별시 양천구 신월로 320 (신정동)","08082","밀리언동물병원","2026-01-15 09:30:51","U","2026-01-17 02:40:00","","187241.641102914","446575.501620137","동물병원","","000","0",
"88","동물병원","02_03_01_P","4490000","449000001020040008","2004-09-10","","01","영업/정상","0000","정상","","","","","563-0075","0","","충청남도 천안시 서북구 성정동 1485 롯데마트 2층","충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)","31109","펫가든동물병원","2026-01-15 18:00:56","U","2026-01-17 02:40:00","","212478.663749874","369462.286024265","동물병원","","000","0",
"89","동물병원","02_03_01_P","3820000","382000001020160003","2016-06-29","","01","영업/정상","0000","정상","","","","","031-851-0901","260.8","","경기도 의정부시 의정부동 16-1 탑빌딩","경기도 의정부시 호국로 1336, 탑빌딩 2층 (의정부동)","11693","펫인쥬동물메디컬센터","2026-01-15 15:14:58","U","2026-01-17 02:40:00","","204544.135021253","471287.903852171","동물병원","","000","0",
"90","동물병원","02_03_01_P","3520000","352000001020190003","2019-08-08","","01","영업/정상","0000","정상","","","","","032-817-5182","0","","인천광역시 연수구 연수동 600-3","인천광역시 연수구 샘말로7번길 9 (연수동)","21929","연수동물메디컬센터","2026-01-15 13:40:03","U","2026-01-17 02:40:00","","171361.194288949","434513.672294064","동물병원","","000","0",
"91","동물병원","02_03_01_P","4191000","419000001020200001","2020-03-16","","01","영업/정상","0000","정상","","","","","033-813-9975","531.72","","강원특별자치도 원주시 단구동 1599-6 골드프라자","강원특별자치도 원주시 서원대로 502, 골드프라자 1,2층 (단구동)","26487","원주24시스카이동물메디컬센터","2026-01-15 10:17:51","U","2026-01-17 02:40:00","","284863.761886809","425194.844467867","동물병원","","000","0",
"92","동물병원","02_03_01_P","3200000","320000001020260001","2026-01-06","","01","영업/정상","0000","정상","","","","","0220886259","","","서울특별시 관악구 봉천동 1680-11","서울특별시 관악구 남부순환로 1895, 2층 (봉천동)","08742","서울행운동물병원","2026-01-15 11:11:55","U","2026-01-17 02:40:00","","196409.202870272","441837.788616059","동물병원","","000","0",
"93","동물병원","02_03_01_P","5410000","541000001020200001","2020-05-08","","01","영업/정상","0000","정상","","","","","055-530-7425","0","","경상남도 창녕군 장마면 신구리 125 따오기 구조치료센터","경상남도 창녕군 장마면 신구윗담길 180, 따오기 구조치료센터","50336","우포 따오기 구조 치료센터","2026-01-15 09:35:56","U","2026-01-17 02:40:00","","332398.791722784","221359.981948789","동물병원","","000","0",
"94","동물병원","02_03_01_P","3200000","320000001020120001","2012-01-20","","01","영업/정상","0000","정상","","","","","02-880-8661","1963.64","","서울특별시 관악구 신림동 149","서울특별시 관악구 관악로 1 (신림동, 서울대학교)","08826","서울대학교 수의과대학 동물병원","2026-01-15 10:33:16","U","2026-01-17 02:40:00","","195663.052611569","440670.382746186","동물병원","","000","0",
"95","동물병원","02_03_01_P","5540000","554000001020160003","2016-07-28","","01","영업/정상","0000","정상","","","","","031-769-5675","66","","경기도 광주시 곤지암읍 곤지암리 453-7","경기도 광주시 곤지암읍 곤지암로 70-14","12804","곤지암동물병원","2026-01-14 17:32:33","U","2026-01-17 02:40:00","","229916.122096733","427616.189606234","동물병원","","000","0",
"96","동물병원","02_03_01_P","5370000","537000001020220002","2022-07-15","","01","영업/정상","0000","정상","","","","","736-0075","0","","경상남도 거제시 고현동 1018 황제빌딩 2층","경상남도 거제시 중곡로1길 49, 황제빌딩 2층 (고현동)","53249","서울웰동물의료센터","2026-01-14 16:33:02","U","2026-01-17 02:40:00","","348486.032130718","156044.608324008","동물병원","","000","0",
"97","동물병원","02_03_01_P","3150000","315000001020180002","2018-03-14","","01","영업/정상","0000","정상","","","","","3662-8661","66","","서울특별시 강서구 염창동 265-23 9,10호","서울특별시 강서구 양천로 674, 9,10호 (염창동)","07554","서서울동물병원","2026-01-14 10:20:59","U","2026-01-17 02:40:00","","188538.531422494","449904.147360799","동물병원","","000","0",
"98","동물병원","02_03_01_P","4251000","425100001020230001","2023-09-18","","01","영업/정상","0000","정상","","","","","","213.42","","강원특별자치도 홍천군 홍천읍 갈마곡리 551-1","강원특별자치도 홍천군 홍천읍 소옥개로 66","25129","도담동물의료센터","2026-01-15 10:55:46","U","2026-01-17 02:40:00","","279329.274282394","466494.194927197","동물병원","","000","0",
