"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"71","식육포장처리업","07_22_06_P","3910000","391000010420130002","2013-03-25","","02","휴업","0001","휴업","","2026-01-08","2027-01-09","","655-3556","235.08","","경기도 평택시 통복동 95-47","경기도 평택시 통복시장로21번길 11 (통복동)","17893","동우 평택대리점","2026-01-08 13:11:37","U","2026-01-10 02:40:00","","207468.304521689","388398.678741951","식육포장처리업","식육포장처리업","0","000","0",
"72","식육포장처리업","07_22_06_P","5540000","554000010420240009","2024-07-12","","01","영업/정상","0000","정상","","","","","","0","","경기도 광주시 곤지암읍 신대리 116-4","경기도 광주시 곤지암읍 신대길 45","12801","주식회사 건국푸드","2026-01-08 09:25:10","U","2026-01-10 02:40:00","","229539.123962384","428294.004374679","식육포장처리업","식육포장처리업","0","L00","0",
"73","식육포장처리업","07_22_06_P","3030000","303000010420240024","2024-07-02","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 465-13","서울특별시 성동구 청계천로10가길 72-24, 1층 (마장동)","04704","주식회사 신호에프엔디","2026-01-08 18:03:06","U","2026-01-10 02:40:00","","203155.638632247","452103.524242384","식육포장처리업","식육포장처리업","0","L00","0",
"74","식육포장처리업","07_22_06_P","3440000","344000010420230001","2023-02-02","","01","영업/정상","0000","정상","","","","","657-9120","0","","대구광역시 남구 봉덕동 708-11","대구광역시 남구 이천로7길 66, 1층 (봉덕동)","42446","대건축산","2026-01-08 13:19:53","U","2026-01-10 02:40:00","","343966.794670263","261595.692691752","식육포장처리업","식육포장처리업","0","000","0",
"75","식육포장처리업","07_22_06_P","4080000","408000000420090003","2009-08-24","","03","폐업","0002","폐업","2026-01-08","","","","031-675-9876","20832","","경기도 안성시 숭인동 88 동신상가동 102호","경기도 안성시 혜산로 37-24 (숭인동)","17588","(주)안성미트","2026-01-08 17:35:56","U","2026-01-10 02:40:00","","224451.738949771","390097.17836923","식육포장처리업","식육포장처리업","0","L00","0",
"76","식육포장처리업","07_22_06_P","4010000","401000010420180001","2018-01-11","","03","폐업","0002","폐업","2026-01-08","","","","","381.3","","경기도 시흥시 정왕동 2257-2","경기도 시흥시 봉우순환로 23-4 (정왕동)","15047","칠리향푸드","2026-01-08 12:16:04","U","2026-01-10 02:40:00","","178336.73499756","428654.422106399","식육포장처리업","식육포장처리업","0","000","0",
"77","식육포장처리업","07_22_06_P","3440000","344000010420250001","2025-07-09","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 남구 대명동 1716-28","대구광역시 남구 대명서로 43 (대명동)","42500","자연미트","2026-01-08 13:18:35","U","2026-01-10 02:40:00","","340922.403084453","260030.128179206","식육포장처리업","식육포장처리업","0","000","0",
"78","식육포장처리업","07_22_06_P","4681000","468100000420040005","2002-03-29","","01","영업/정상","0000","정상","","","","","063-857-7733","0","","전북특별자치도 익산시 현영동 94-8 (주)중앙축산","전북특별자치도 익산시 현영길 94, (주)중앙축산 (현영동)","54535","(주)중앙축산 농업회사법인","2026-01-08 15:41:34","U","2026-01-10 02:40:00","","194105.985503454","274346.011913008","식육포장처리업","식육포장처리업","0","L00","0",
"79","식육포장처리업","07_22_06_P","3440000","344000010420120002","2012-07-03","","01","영업/정상","0000","정상","","","","","475-6915","132","","대구광역시 남구 봉덕동 960-2","대구광역시 남구 대봉로 79-1 (봉덕동)","42439","태경미트","2026-01-08 13:23:16","U","2026-01-10 02:40:00","","344832.136829819","261832.585558762","식육포장처리업","식육포장처리업","0","000","0",
"80","식육포장처리업","07_22_06_P","3440000","344000010420130001","2013-01-08","","01","영업/정상","0000","정상","","","","","652-3660","111","","대구광역시 남구 대명동 1561-1 1층","대구광역시 남구 대명서로 58, 1층 (대명동)","42499","이건푸드","2026-01-08 13:22:44","U","2026-01-10 02:40:00","","340926.946392873","260134.268143916","식육포장처리업","식육포장처리업","0","000","0",
"81","식육포장처리업","07_22_06_P","3440000","344000010420220001","2022-07-15","","01","영업/정상","0000","정상","","","","","053-656-8807","183.8","","대구광역시 남구 대명동 1607-28","대구광역시 남구 대명복개로 126, 1층 (대명동)","42476","(주)오감축산","2026-01-08 13:20:24","U","2026-01-10 02:40:00","","341396.541118601","261265.35526037","식육포장처리업","식육포장처리업","0","L00","0",
"82","식육포장처리업","07_22_06_P","3480000","348000010420180003","2018-05-02","","01","영업/정상","0000","정상","","","","","","396.7","","대구광역시 달성군 옥포읍 기세리 130-4","대구광역시 달성군 옥포읍 비슬로458길 8-5","42972","(주)대가한우","2026-01-08 10:36:39","U","2026-01-10 02:40:00","","333010.039119765","255397.777676449","식육포장처리업","식육포장처리업","0","L00","0",
"83","식육포장처리업","07_22_06_P","3440000","344000000420090001","2009-08-14","","01","영업/정상","0000","정상","","","","","053-623-1160","0","","대구광역시 남구 대명동 2680-17","대구광역시 남구 큰골길 198 (대명동)","42453","가야축산물도소매","2026-01-08 13:23:41","U","2026-01-10 02:40:00","","343211.31199977","260512.7448401","식육포장처리업","식육포장처리업","0","000","0",
"84","식육포장처리업","07_22_06_P","3440000","344000010420240001","2024-12-20","","01","영업/정상","0000","정상","","","","","471-6022","0","","대구광역시 남구 봉덕동 1205","대구광역시 남구 앞산순환로 732-5, B호 (봉덕동)","42503","더원미트","2026-01-08 13:19:25","U","2026-01-10 02:40:00","","344914.164328619","260525.565224514","식육포장처리업","식육포장처리업","0","000","0",
"85","식육포장처리업","07_22_06_P","3430000","343000010420260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 서구 내당동 414-2","대구광역시 서구 당산로53길 25, 1층 (내당동)","41847","정직축산","2026-01-09 13:49:22","I","2026-01-11 00:20:02","","339494.387496404","263259.605016756","식육포장처리업","식육포장처리업","0","000","0",
"86","식육포장처리업","07_22_06_P","4090000","409000010420260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","3641","","경기도 김포시 대곶면 초원지리 349-1","경기도 김포시 대곶면 대곶북로 24-1","10038","주식회사 바로팜","2026-01-09 09:40:25","I","2026-01-11 00:20:02","","164492.757185688","461658.91837184","식육포장처리업","식육포장처리업","0","L00","0",
"87","식육포장처리업","07_22_06_P","3030000","303000000420070024","2007-08-21","","03","폐업","0002","폐업","2026-01-09","","","","","0","","서울특별시 성동구 마장동 768-16","서울특별시 성동구 마장로39나길 14, 1층 (마장동)","04756","신호식품","2026-01-09 16:22:00","U","2026-01-11 02:40:00","","203841.825024193","451738.537753542","식육포장처리업","식육포장처리업","0","000","0",
"88","식육포장처리업","07_22_06_P","3030000","303000010420130015","2013-05-30","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 470-1 희운빌딩 2,3층","서울특별시 성동구 청계천로10가길 102, 희운빌딩 2,3층 (마장동)","04704","주식회사 한우본부","2026-01-09 18:21:46","U","2026-01-11 02:40:00","","203246.123340028","452138.17136839","식육포장처리업","식육포장처리업","0","L00","0",
"89","식육포장처리업","07_22_06_P","3030000","303000010420130001","2013-01-07","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 458-4 1층","서울특별시 성동구 청계천로10다길 25, 1층 (마장동)","04704","주식회사 우성축산유통","2026-01-09 18:17:58","U","2026-01-11 02:40:00","","203001.137315235","451933.29536974","식육포장처리업","식육포장처리업","0","L00","0",
"90","식육포장처리업","07_22_06_P","5380000","538000010420190011","2019-12-23","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 물금읍 범어리 671-1","경상남도 양산시 물금읍 오봉로 112, 2층","50600","아이엠 미트","2026-01-09 09:10:49","U","2026-01-11 02:40:00","","381904.027279315","205595.465327121","식육포장처리업","식육포장처리업","0","000","0",
"91","식육포장처리업","07_22_06_P","3360000","336000010420210023","2021-11-22","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 351-32","부산광역시 강서구 대저중앙로 370-5, 101호 (대저1동)","46702","해운에프엔디","2026-01-09 08:57:06","U","2026-01-11 02:40:00","","380816.089024885","192949.19373502","식육포장처리업","식육포장처리업","0","000","0",
"92","식육포장처리업","07_22_06_P","5530000","553000010420250017","2025-08-27","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 장안면 금의리 601-44","경기도 화성시 장안면 수정고개길202번길 151-18","18580","(주)엠케이커머스 화성지점","2026-01-09 16:17:50","U","2026-01-11 02:40:00","","","","식육포장처리업","식육포장처리업","0","L00","0",
"93","식육포장처리업","07_22_06_P","4050000","405000010420210004","2021-03-29","","01","영업/정상","0000","정상","","","","","031-281-7271","427","","경기도 용인시 기흥구 고매동 546-12","경기도 용인시 기흥구 동탄기흥로 776, 2층 (고매동)","17101","농업회사법인 스탁키퍼파트너스","2026-01-09 16:00:28","U","2026-01-11 02:40:00","","209096.123463663","413961.077103802","식육포장처리업","식육포장처리업","0","L00","0",
"94","식육포장처리업","07_22_06_P","5350000","535000000419970005","1997-02-19","","01","영업/정상","0000","정상","","","","","055-338-7756","2151","","경상남도 김해시 주촌면 내삼리 871-11","경상남도 김해시 주촌면 서부로1403번길 22, 1, 2층","50877","두원식품(주)","2026-01-09 16:29:41","U","2026-01-11 02:40:00","","365337.811642579","193261.984319051","식육포장처리업","식육포장처리업","0","L00","0",
"95","식육포장처리업","07_22_06_P","4691000","469100010420240004","2024-09-13","","01","영업/정상","0000","정상","","","","","063-531-4141","19752.9","","전북특별자치도 정읍시 하북동 853-1","전북특별자치도 정읍시 정신로 22-12, B동 (하북동)","56168","(주)삼정푸드","2026-01-11 09:25:09","U","2026-01-13 02:40:00","","188114.245995493","232900.60702618","식육포장처리업","식육포장처리업","0","L00","0",
"96","식육포장처리업","07_22_06_P","3400000","340000010420260001","2026-01-12","","01","영업/정상","0000","정상","","","","","051-724-4091","2457","","부산광역시 기장군 정관읍 모전리 산 102-1","부산광역시 기장군 정관읍 양수길 31","46006","주식회사 이프라임 영남","2026-01-12 09:45:47","I","2026-01-14 00:20:02","","396460.550292801","205593.656875734","식육포장처리업","식육포장처리업","0","L00","0",
"97","식육포장처리업","07_22_06_P","3360000","336000010420260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 강동동 29-176","부산광역시 강서구 낙동북로 125 (강동동)","46705","마리","2026-01-12 17:30:12","I","2026-01-14 00:20:02","","376844.375237919","192518.563682933","식육포장처리업","식육포장처리업","0","000","0",
"98","식육포장처리업","07_22_06_P","4060000","406000010420150009","2015-12-16","","01","영업/정상","0000","정상","","","","","","0","","","경기도 파주시 광탄면 세류길 53","10955","케이쿡 주식회사","2026-01-12 17:09:04","U","2026-01-14 02:40:00","","189453.490582159","470784.697339071","식육포장처리업","식육포장처리업","0","000","0",
"99","식육포장처리업","07_22_06_P","6510000","651000010420190005","2019-04-10","","03","폐업","0002","폐업","2026-01-12","","","","","0","","제주특별자치도 제주시 화북일동 4700-3","제주특별자치도 제주시 일주동로 91 (화북일동)","63293","제주마축산유통","2026-01-12 17:51:22","U","2026-01-14 02:40:00","","158710.554428189","2142.38070139386","식육포장처리업","식육포장처리업","0","000","0",
"100","식육포장처리업","07_22_06_P","3360000","336000010420190015","2019-06-25","","01","영업/정상","0000","정상","","","","","051-972-2017","0","","부산광역시 강서구 강동동 29-415","부산광역시 강서구 낙동북로102번길 5, 1층 우측호 (강동동)","46706","주식회사 담올","2026-01-12 17:48:18","U","2026-01-14 02:40:00","","376603.216649126","192539.409644742","식육포장처리업","식육포장처리업","0","L00","0",
"101","식육포장처리업","07_22_06_P","3490000","349000010420250001","2025-10-28","","01","영업/정상","0000","정상","","","","","032-716-5444","0","","인천광역시 중구 항동7가 85-6","인천광역시 중구 연안부두로75번길 4, 3층 2호 (항동7가)","22350","(주)와이비씨푸드","2026-01-12 20:08:15","U","2026-01-14 02:40:00","","164421.589778993","439021.244779446","식육포장처리업","식육포장처리업","0","L00","0",
"102","식육포장처리업","07_22_06_P","3560000","356000010420250022","2025-12-29","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 서구 금곡동 745-17 2동 201호","인천광역시 서구 소담2로 36, 2동 2층 201호 (금곡동)","22648","(주)동부엠티","2026-01-12 14:15:45","U","2026-01-14 02:40:00","","167649.460338849","456536.085248018","식육포장처리업","식육포장처리업","0","L00","0",
"103","식육포장처리업","07_22_06_P","3480000","348000010420230003","2023-03-03","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 현풍읍 중리 472","대구광역시 달성군 현풍읍 테크노중앙대로5길 1-21","43014","주식회사 천지천우에프엔비","2026-01-12 16:21:48","U","2026-01-14 02:40:00","","331610.289789595","245154.915146253","식육포장처리업","식육포장처리업","0","L00","0",
"104","식육포장처리업","07_22_06_P","3780000","378000010420180001","2018-01-02","","03","폐업","0002","폐업","2026-01-12","","","","","269.4","","경기도 성남시 중원구 금광동 645 101호","경기도 성남시 중원구 희망로400번길 30, 1층 101호 (금광동)","13199","(주)부경","2026-01-12 11:26:16","U","2026-01-14 02:40:00","","214340.4794184","437762.544327661","식육포장처리업","식육포장처리업","0","L00","0",
"105","식육포장처리업","07_22_06_P","3740000","374000010420220003","2022-06-15","","01","영업/정상","0000","정상","","","","","0312787281","297.3","","경기도 수원시 권선구 탑동 776-1","경기도 수원시 권선구 탑동로47번길 65-16, 지하1층 (탑동)","16603","주식회사 유월푸드","2026-01-12 16:34:17","U","2026-01-14 02:40:00","","197454.428927034","418915.043565022","식육포장처리업","식육포장처리업","0","L00","0",
"106","식육포장처리업","07_22_06_P","5350000","535000010420250002","2025-01-06","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 어방동 1196-4","경상남도 김해시 동김해로 15, 1층 (어방동)","50935","주식회사 청년시대","2026-01-12 10:00:43","U","2026-01-14 02:40:00","","","","식육포장처리업","식육포장처리업","0","L00","0",
"107","식육포장처리업","07_22_06_P","3620000","362000010420260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 북구 본촌동 3075","광주광역시 북구 양산로71번길 38, 1층, 양산택지로 78, 제1호 1층 (본촌동)","61026","친절한고깃집양산점","2026-01-13 15:31:14","I","2026-01-15 00:20:35","","189163.046470826","190364.624809248","식육포장처리업","식육포장처리업","0","000","0",
"108","식육포장처리업","07_22_06_P","4400000","440000010420260001","2026-01-13","","01","영업/정상","0000","정상","","","","","043-647-0055","0","","충청북도 제천시 하소동 209-45","충청북도 제천시 용두대로5길 33-4 (하소동)","27187","청춘한우","2026-01-13 14:21:08","I","2026-01-15 00:20:35","","306137.872064222","404108.360855781","식육포장처리업","식육포장처리업","0","000","0",
"109","식육포장처리업","07_22_06_P","3360000","336000010420260002","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 354-14","부산광역시 강서구 대저중앙로394번가길 50-17 (대저1동)","46702","(주)푸드람미트","2026-01-13 16:48:31","I","2026-01-15 00:20:35","","380760.424486354","192747.591410077","식육포장처리업","식육포장처리업","0","L00","0",
"110","식육포장처리업","07_22_06_P","4470000","447000010420260001","2026-01-13","","01","영업/정상","0000","정상","","","","","043-883-7790","0","","충청북도 음성군 대소면 성본리 671-1","충청북도 음성군 대소면 대동로692번길 178","27662","(주)유라에프에스","2026-01-13 10:13:19","I","2026-01-15 00:20:35","","246058.916727702","384802.62204304","식육포장처리업","식육포장처리업","0","L00","0",
"111","식육포장처리업","07_22_06_P","4470000","447000010420260002","2026-01-13","","01","영업/정상","0000","정상","","","","","","0","","충청북도 음성군 맹동면 용촌리 604-23","충청북도 음성군 맹동면 덕금로87번길 111-1","27734","(주)몬스터지에프앤","2026-01-13 11:38:56","I","2026-01-15 00:20:35","","246265.390607182","380608.554835977","식육포장처리업","식육포장처리업","0","L00","0",
"112","식육포장처리업","07_22_06_P","4450000","445000010420230002","2023-06-15","","01","영업/정상","0000","정상","","","","","","0","","충청북도 진천군 진천읍 신정리 407-2","충청북도 진천군 진천읍 농다리로 1394","27836","I wol Korea","2026-01-13 09:20:26","U","2026-01-15 02:40:00","","240929.605555491","371655.299492905","식육포장처리업","식육포장처리업","0","000","0",
"113","식육포장처리업","07_22_06_P","4060000","406000010420190007","2019-11-02","","03","폐업","0002","폐업","2026-01-13","","","","","2469","","경기도 파주시 월롱면 영태리 844","경기도 파주시 월롱면 황소바위길 342-40","10945","주식회사 미락","2026-01-13 13:02:18","U","2026-01-15 02:40:00","","182645.85263039","475483.588058226","식육포장처리업","식육포장처리업","0","L00","0",
"114","식육포장처리업","07_22_06_P","4291000","429000010420130001","2013-12-23","","03","폐업","0002","폐업","2026-01-07","","","","563-1801","848","","강원특별자치도 정선군 정선읍 봉양리","강원특별자치도 정선군 정선읍 정선로 1336-1","26131","축협정선지점축산물판매장","2026-01-13 10:41:32","U","2026-01-15 02:40:00","","347172.595330542","432095.499860867","식육포장처리업","식육포장처리업","0","L00","0",
"115","식육포장처리업","07_22_06_P","3990000","399000010420240006","2024-06-20","","01","영업/정상","0000","정상","","","","","","1196.99","","경기도 남양주시 진접읍 진벌리 570-10 3층","경기도 남양주시 진접읍 진벌로 52, 3층","12021","엄마네한우","2026-01-13 15:45:59","U","2026-01-15 02:40:00","","218539.161158934","471376.500359616","식육포장처리업","식육포장처리업","0","L00","0",
"116","식육포장처리업","07_22_06_P","5080000","508000010420130001","2013-03-04","","03","폐업","0002","폐업","2026-01-13","","","","","230","","경상북도 구미시 장천면 상장리 937-3 나동 1층","경상북도 구미시 장천면 강동로 171-4","39454","약감푸드","2026-01-13 11:18:36","U","2026-01-15 02:40:00","","334501.595881837","292604.907167504","식육포장처리업","식육포장처리업","0","000","0",
"117","식육포장처리업","07_22_06_P","4040000","404000010420230003","2023-04-18","","01","영업/정상","0000","정상","","","","","","330","","경기도 하남시 초일동 101-6","경기도 하남시 풍초로 120 (초일동)","12983","태성푸드","2026-01-13 13:10:52","U","2026-01-15 02:40:00","","216235.461868058","448654.025956219","식육포장처리업","식육포장처리업","0","000","0",
"118","식육포장처리업","07_22_06_P","5410000","541000000420060002","2006-05-22","","01","영업/정상","0000","정상","","","","","055-532-4643","1557","","경상남도 창녕군 대지면 효정리 431-1","경상남도 창녕군 대지면 경남대로 4897-55","50319","(주)새일진식품","2026-01-13 19:34:57","U","2026-01-15 02:40:00","","334211.932768819","229708.217861267","식육포장처리업","식육포장처리업","0","000","0",
"119","식육포장처리업","07_22_06_P","3630000","363000010420240003","2024-01-23","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 광산구 우산동 220-19","광주광역시 광산구 상무대로 507-15 (우산동)","62362","두리푸드","2026-01-13 13:52:18","U","2026-01-15 02:40:00","","183585.721828705","182767.87102922","식육포장처리업","식육포장처리업","0","000","0",
"120","식육포장처리업","07_22_06_P","4160000","416000010420170001","2017-11-16","","03","폐업","0002","폐업","2026-01-12","","","","031-582-8381","217","","경기도 가평군 가평읍 읍내리 444-1","경기도 가평군 가평읍 가화로 134","12412","가평다비축산","2026-01-13 13:10:50","U","2026-01-15 02:40:00","","245077.017429358","481129.600840775","식육포장처리업","식육포장처리업","0","000","0",
"121","식육포장처리업","07_22_06_P","6510000","651000010420200007","2020-11-19","","01","영업/정상","0000","정상","","","","","743-1812","0","","제주특별자치도 제주시 화북일동 2008","제주특별자치도 제주시 일주동로 180-1 (화북일동)","63298","(주)대한에프앤비","2026-01-13 10:05:26","U","2026-01-15 02:40:00","","159500.329094163","2519.43627611266","식육포장처리업","식육포장처리업","0","L00","0",
"122","식육포장처리업","07_22_06_P","5710000","571000000420030004","2003-08-29","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 서원구 미평동 59-3","충청북도 청주시 서원구 궁뜰로33번길 77 (미평동)","28802","대신축산유통","2026-01-13 10:39:11","U","2026-01-15 02:40:00","","243188.22409864","344559.888971208","식육포장처리업","식육포장처리업","0","000","0",
"123","식육포장처리업","07_22_06_P","5710000","571000010420143010","2014-08-25","","01","영업/정상","0000","정상","","","","","253-5252","0","","충청북도 청주시 청원구 오창읍 탑리 298-6","충청북도 청주시 청원구 오창읍 탑리1길 39","28131","(주)세영푸드","2026-01-13 09:44:59","U","2026-01-15 02:40:00","","240014.559092829","356683.680893972","식육포장처리업","식육포장처리업","0","L00","0",
"124","식육포장처리업","07_22_06_P","3980000","398000010420220007","2022-06-24","","03","폐업","0002","폐업","2026-01-13","","","","","0","","경기도 구리시 인창동 648-144 1층","경기도 구리시 인창2로77번길 27, 1층 (인창동)","11913","(주)삼원미트코리아","2026-01-13 13:41:16","U","2026-01-15 02:40:00","","211212.102932292","456177.753707528","식육포장처리업","식육포장처리업","0","L00","0",
"125","식육포장처리업","07_22_06_P","3400000","340000010420260002","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 기장읍 대라리 143-9 강림원룸","부산광역시 기장군 기장읍 차성로242번길 25 (강림원룸)","46070","아름푸드","2026-01-14 18:06:27","I","2026-01-16 00:20:02","","401544.387997504","195550.439417641","식육포장처리업","식육포장처리업","0","000","0",
"126","식육포장처리업","07_22_06_P","4430000","443000010420260001","2026-01-14","","01","영업/정상","0000","정상","","","","","043-731-8650","0","","충청북도 옥천군 동이면 적하리 960-10","충청북도 옥천군 동이면 동이농공길 73-16","29023","농업회사법인주식회사옥천향수푸드","2026-01-14 17:08:27","I","2026-01-16 00:20:02","","256045.496960235","308061.315381701","식육포장처리업","식육포장처리업","0","L00","0",
"127","식육포장처리업","07_22_06_P","3650000","365000010420260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 중구 산성동 298-1","대전광역시 중구 보문산로 78, 1층 (산성동)","35055","시온","2026-01-14 18:48:00","I","2026-01-16 00:20:02","","234875.907875553","311686.897996457","식육포장처리업","식육포장처리업","0","000","0",
"128","식육포장처리업","07_22_06_P","3830000","383000010420150003","2015-08-17","","01","영업/정상","0000","정상","","","","2021-07-21","031-456-4646","672.7","","경기도 안양시 동안구 호계동 959-16","경기도 안양시 동안구 흥안대로109번길 36 (호계동)","14116","탄불이푸드","2026-01-14 00:00:09","U","2026-01-16 02:40:00","","196127.448453099","429969.031864387","식육포장처리업","식육포장처리업","0","000","0",
"129","식육포장처리업","07_22_06_P","3390000","339000010420180007","2018-06-29","","01","영업/정상","0000","정상","","","","","303-3838","0","","부산광역시 사상구 모라동 274-6","부산광역시 사상구 사상로551번길 8 (모라동)","46916","(주)남영축산","2026-01-14 09:10:26","U","2026-01-16 02:40:00","","381148.692943177","190084.371753098","식육포장처리업","식육포장처리업","0","L00","0",
"130","식육포장처리업","07_22_06_P","4050000","405000010420180010","2018-06-11","","01","영업/정상","0000","정상","","","","","","2782","","경기도 용인시 처인구 남사읍 완장리 557-1","경기도 용인시 처인구 남사읍 완장천로394번길 19, 나동 103호","17117","대운유통","2026-01-14 08:42:35","U","2026-01-16 02:40:00","","215937.067414243","406203.371985443","식육포장처리업","식육포장처리업","0","000","0",
"131","식육포장처리업","07_22_06_P","6510000","651000010420120011","2012-12-21","","01","영업/정상","0000","정상","","","","","1899-6555","0","","제주특별자치도 제주시 한림읍 금악리 536-2","제주특별자치도 제주시 한림읍 한창로 1115, 1층","63020","농업회사법인(주)프레쉬팜","2026-01-14 13:12:01","U","2026-01-16 02:40:00","","135786.273012786","-16272.9123375359","식육포장처리업","식육포장처리업","0","L00","0",
"132","식육포장처리업","07_22_06_P","3670000","367000010420230002","2023-06-05","","02","휴업","0001","휴업","","2026-01-02","2030-12-31","","","1309","","대전광역시 유성구 지족동 609-1","대전광역시 유성구 지족동로 176 (지족동)","34070","미트클럽스토어","2026-01-14 10:21:24","U","2026-01-16 02:40:00","","227569.017482108","321000.122008861","식육포장처리업","식육포장처리업","0","L00","0",
"133","식육포장처리업","07_22_06_P","4050000","405000010420200006","2020-03-20","","02","휴업","0001","휴업","","2024-10-18","2028-10-17","","","11281.7","","경기도 용인시 처인구 이동읍 덕성리 618-5 주식회사 프레시지","경기도 용인시 처인구 이동읍 삼배울로 23, 주식회사 프레시지","17130","주식회사 프레시지","2026-01-14 15:42:02","U","2026-01-16 02:40:00","","218148.297812907","408452.487871934","식육포장처리업","식육포장처리업","0","L00","0",
"134","식육포장처리업","07_22_06_P","3400000","340000010420200001","2020-01-08","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 기장읍 청강리 157-6 A동","부산광역시 기장군 기장읍 청강로85번길 101-4, A동 1층","46080","의성상회","2026-01-14 18:05:46","U","2026-01-16 02:40:00","","401975.001097615","195126.516919655","식육포장처리업","식육포장처리업","0","000","0",
"135","식육포장처리업","07_22_06_P","3360000","336000010420210017","2021-08-12","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저2동 3730","부산광역시 강서구 금호순서길282번길 80, 가동 (대저2동)","46722","미트 마스터","2026-01-14 16:55:46","U","2026-01-16 02:40:00","","376942.03754333","186412.916244304","식육포장처리업","식육포장처리업","0","000","0",
"136","식육포장처리업","07_22_06_P","5310000","531000010420210005","2021-06-25","","01","영업/정상","0000","정상","","","","2026-01-01","055-762-5188","2310","","경상남도 진주시 지수면 청담리 1435","경상남도 진주시 지수면 청담길175번길 16-16","52610","농업회사법인 현대씨앤에프(주)","2026-01-14 00:00:11","U","2026-01-16 02:40:00","","314081.974556031","195136.378826143","식육포장처리업","식육포장처리업","0","L00","0",
"137","식육포장처리업","07_22_06_P","3030000","303000010420250011","2025-06-11","","03","폐업","0002","폐업","2026-01-14","","","","","0","","서울특별시 성동구 마장동 481-62","서울특별시 성동구 마장로35나길 7-18, 1층 (마장동)","04752","소다육가공(주)","2026-01-14 09:33:56","U","2026-01-16 02:40:00","","203501.596304936","451849.252023218","식육포장처리업","식육포장처리업","0","L00","0",
"138","식육포장처리업","07_22_06_P","4731000","473100010420170001","2017-05-23","","01","영업/정상","0000","정상","","","","2024-06-15","0634333999","887","","","전북특별자치도 진안군 진안읍 중앙로 73 (축협)","55428","무진장축산업협동조합","2026-01-14 00:00:13","U","2026-01-16 02:40:00","","238395.833070861","254722.610104511","식육포장처리업","식육포장처리업","0","L00","0",
"139","식육포장처리업","07_22_06_P","3480000","348000010420170003","2017-07-07","","01","영업/정상","0000","정상","","","","","","3521.8","","대구광역시 달성군 유가면 유곡리 1163-3","대구광역시 달성군 유가면 테크노중앙대로2길 14","42993","세연식품","2026-01-14 09:26:31","U","2026-01-16 02:40:00","","332069.028761499","242313.644674073","식육포장처리업","식육포장처리업","0","000","0",
"140","식육포장처리업","07_22_06_P","4830000","483000010420260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","0","","전라남도 나주시 삼영동 267-2","전라남도 나주시 구진포로 361 (삼영동)","58263","에이스축산","2026-01-15 14:21:37","I","2026-01-17 00:20:02","","172636.921830983","167345.535915883","식육포장처리업","식육포장처리업","0","L00","0",
"141","식육포장처리업","07_22_06_P","3400000","340000010420260003","2026-01-14","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 기장읍 청강리 157-6 B동","부산광역시 기장군 기장읍 청강로85번길 101-4, B동 1층","46080","일광축산","2026-01-15 09:37:58","I","2026-01-17 00:20:02","","401975.001097615","195126.516919655","식육포장처리업","식육포장처리업","0","000","0",
