"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"70","사료제조업","02_04_05_P","3020000","302000003420260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 용산구 한강로3가 98","서울특별시 용산구 서빙고로 17, 용산센트럴파크 A동 2071호 (한강로3가)","04387","장수멍멍","2026-01-06 14:29:33","I","2026-01-10 00:20:07","단미","197056.728931087","447077.126289262","사료제조업","단미","0","000","0",
"71","사료제조업","02_04_05_P","4830000","483000003420260001","2026-01-07","","01","영업/정상","0000","정상","","","","","","","","전라남도 나주시 빛가람동 197 중흥s클래스 메가티움 1차 A동 1014호","전라남도 나주시 상야2길 7, 중흥s클래스 메가티움 1차 (빛가람동)","58217","젠틀마켓","2026-01-07 09:52:26","I","2026-01-10 00:20:07","보조","180655.797180094","169351.291312889","사료제조업","보조","0","000","0",
"72","사료제조업","02_04_05_P","4050000","405000003420260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","경기도 용인시 기흥구 공세동 734-6","경기도 용인시 기흥구 공세로 150-29, 지하1층 비01-씨196호 (공세동)","17084","주식회사 스탠다드190","2026-01-08 09:22:29","I","2026-01-10 00:20:07","수입","209714.027222914","415112.443559383","사료제조업","수입","0","L00","0",
"73","사료제조업","02_04_05_P","6260000","626000050220260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저2동  3138번지 1호 216호","부산광역시 강서구 유통단지1로 50, 215동 216호 (대저2동)","46721","주오 주식회사","2026-01-08 13:06:27","I","2026-01-10 00:20:07","사료제조업(수입)","377988.039931223","187305.367579404","사료제조업","","0","L00","0",
"74","사료제조업","02_04_05_P","3830000","383000003420260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 안양시 동안구 호계동 1055","경기도 안양시 동안구 동안로 37, 지층 5호 (호계동)","14100","포올리","2026-01-08 17:17:43","I","2026-01-10 00:20:07","단미","195908.177952798","431130.98145858","사료제조업","단미","0","000","0",
"75","사료제조업","02_04_05_P","6430000","643000050220260006","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","충청북도 괴산군 괴산읍 동부리 5번지 0호 중원대학교산학협력단창업보육센터 215호","충청북도 괴산군 괴산읍 문무로 85, 중원대학교산학협력단창업보육센터 215호","28024","소토피아","2026-01-08 15:39:24","I","2026-01-10 00:20:07","사료제조업(보조)","271272.010724907","368945.941173581","사료제조업","","0","000","0",
"76","사료제조업","02_04_05_P","6270000","627000050220200035","2020-09-21","","03","폐업","0002","폐업","2026-01-08","","","","","","","대구광역시 군위군 효령면 화계리 591번지 0호 경북대학교친환경농업교육센터 111호","대구광역시 군위군 효령면 치산효령로 1610, 경북대학교친환경농업교육센터 111호","43161","(주)케이앤유 친환경농업연구센터","2026-01-08 13:27:59","U","2026-01-10 02:40:00","사료제조업(보조)","347908.539774417","291567.147064087","사료제조업","","0","000","0",
"77","사료제조업","02_04_05_P","4050000","405000003420180006","2018-04-01","","03","폐업","0002","폐업","2026-01-08","","","","031-336-0462","0","","경기도 용인시 기흥구 중동 849-2 씨티프라자 에이835호","경기도 용인시 기흥구 동백중앙로 191, 씨티프라자 8층 에이8351호 (중동)","17006","미성상사","2026-01-08 10:13:49","U","2026-01-10 02:40:00","수입","213491.170141499","418778.755712447","사료제조업","수입","0","000","0",
"78","사료제조업","02_04_05_P","3780000","378000003420220003","2022-01-15","","01","영업/정상","0000","정상","","","","","031-718-2756","0","","경기도 성남시 분당구 구미동 9-1 분당엠코헤리츠","경기도 성남시 분당구 성남대로 151, 분당엠코헤리츠 1240호 (구미동)","13630","주식회사 코피드인터내셔널","2026-01-08 15:57:37","U","2026-01-10 02:40:00","수입","209526.984726257","427477.243753026","사료제조업","수입","0","000","0",
"79","사료제조업","02_04_05_P","6270000","627000050220220001","2022-01-05","","03","폐업","0002","폐업","2026-01-07","","","","","","","대구광역시 북구 침산동  473번지 1호 104호","대구광역시 북구 성북로 36, 104호(침산동)","","개포동월드","2026-01-08 13:26:00","U","2026-01-10 02:40:00","사료제조업(단미)","343293.467414077","266758.595000739","사료제조업","","0","000","0",
"80","사료제조업","02_04_05_P","3990000","399000003420250021","2025-12-18","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 화도읍 차산리 215-8","경기도 남양주시 화도읍 재재기로71번길 17, C동","12199","주식회사 동방플러스","2026-01-06 10:13:27","U","2026-01-10 02:40:00","수입","226658.950476713","458563.1857952","사료제조업","수입","0","L00","0",
"81","사료제조업","02_04_05_P","3780000","378000003420250016","2025-09-11","","01","영업/정상","0000","정상","","","","","","0","","경기도 성남시 분당구 금곡동 210 코오롱트리폴리스1","경기도 성남시 분당구 정자일로 1, 코오롱트리폴리스1 C동 2310호 (금곡동)","13616","(주)제이케이바이오","2026-01-08 10:18:17","U","2026-01-10 02:40:00","수입","209268.321106193","427643.0746251","사료제조업","수입","0","000","0",
"82","사료제조업","02_04_05_P","6500000","650000050220210012","2021-06-03","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 조천읍 와산리 1559번지 20호 스위스마을 103동 101호","제주특별자치도 제주시 조천읍 와산서1길 34, 스위스마을 103동 101호","63342","한라마테우리","2026-01-08 17:16:36","U","2026-01-10 02:40:00","사료제조업(단미)","169836.838427018","-175.83624923438","사료제조업","","0","000","0",
"83","사료제조업","02_04_05_P","6500000","650000050220210013","2021-06-03","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 조천읍 와산리 1559번지 20호 스위스마을 301동 101호","제주특별자치도 제주시 조천읍 와산서1길 34, 스위스마을 301동 101호","63342","한라마테우리","2026-01-08 17:16:46","U","2026-01-10 02:40:00","사료제조업(단미)","169836.838427018","-175.83624923438","사료제조업","","0","000","0",
"84","사료제조업","02_04_05_P","6500000","650000050220210014","2021-06-03","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 조천읍 와산리 1559번지 20호 스위스마을 301동 101호","제주특별자치도 제주시 조천읍 와산서1길 34, 스위스마을 301동 101호","63342","한라마테우리","2026-01-08 17:16:54","U","2026-01-10 02:40:00","사료제조업(단미)","169836.838427018","-175.83624923438","사료제조업","","0","000","0",
"85","사료제조업","02_04_05_P","6540000","654000050220230018","2023-05-12","","01","영업/정상","0000","정상","","","","","0635316410","0","","전북특별자치도 정읍시 신정동  1503번지 2호","전북특별자치도 정읍시 첨단로 101 (신정동)","","(주)에코비즈넷","2026-01-08 07:07:13","U","2026-01-10 02:40:00","사료제조업(보조)","185698.987436951","222818.798990283","사료제조업","","0","000","0",
"86","사료제조업","02_04_05_P","6540000","654000050220230019","2023-05-12","","01","영업/정상","0000","정상","","","","","0635316410","0","","전북특별자치도 정읍시 신정동  1503번지 2호","전북특별자치도 정읍시 첨단로 101 (신정동)","","(주)에코비즈넷","2026-01-08 07:08:23","U","2026-01-10 02:40:00","사료제조업(보조)","185698.987436951","222818.798990283","사료제조업","","0","000","0",
"87","사료제조업","02_04_05_P","6540000","654000050220230021","2023-05-12","","01","영업/정상","0000","정상","","","","","0635316415","0","","전북특별자치도 정읍시 신정동  1503번지 2호","전북특별자치도 정읍시 첨단로 101 (신정동)","","(주)에코비즈넷","2026-01-08 07:09:58","U","2026-01-10 02:40:00","사료제조업(보조)","185698.987436951","222818.798990283","사료제조업","","0","000","0",
"88","사료제조업","02_04_05_P","6540000","654000050220230022","2023-05-12","","01","영업/정상","0000","정상","","","","","0635316415","0","","전북특별자치도 정읍시 신정동  1503번지 2호","전북특별자치도 정읍시 첨단로 101 (신정동)","","(주)에코비즈넷","2026-01-08 07:10:18","U","2026-01-10 02:40:00","사료제조업(보조)","185698.987436951","222818.798990283","사료제조업","","0","000","0",
"89","사료제조업","02_04_05_P","6540000","654000050220230017","2023-05-12","","01","영업/정상","0000","정상","","","","","0635316410","0","","전북특별자치도 정읍시 신정동  1503번지 2호","전북특별자치도 정읍시 첨단로 101 (신정동)","","(주)에코비즈넷","2026-01-08 07:06:19","U","2026-01-10 02:40:00","사료제조업(보조)","185698.987436951","222818.798990283","사료제조업","","0","000","0",
"90","사료제조업","02_04_05_P","6110000","611000050220260002","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","서울특별시 양천구 신정동  119번지 8호 302호","서울특별시 양천구 목동동로12길 50, 3층 302호 (신정동)","08009","씨에스켐 주식회사","2026-01-09 14:00:42","I","2026-01-11 00:20:02","사료제조업(수입)","189030.971172215","446677.987149842","사료제조업","","0","000","0",
"91","사료제조업","02_04_05_P","4080000","408000003420190005","2019-07-12","","03","폐업","0002","폐업","2026-01-09","","","","070-7731-0099","0","","경기도 안성시 대덕면 삼한리 309-9","경기도 안성시 대덕면 동산말안길 22-13","17540","성풍양행(주)","2026-01-09 10:47:04","U","2026-01-11 02:40:00","단미","224615.963154117","394817.381467088","사료제조업","단미","0","000","0",
"92","사료제조업","02_04_05_P","3740000","374000003420030001","2003-12-19","","01","영업/정상","0000","정상","","","","","031-202-0018","0","","경기도 수원시 영통구 영통동 980-3 디지털엠파이어빌딩 1104호","경기도 수원시 영통구 덕영대로1556번길 16, 디지털엠파이어빌딩 1104호 (영통동)","16690","한국방역위생센터(주)","2026-01-09 11:24:02","U","2026-01-11 02:40:00","수입","205249.495788632","415913.273839865","사료제조업","수입","0","L00","0",
"93","사료제조업","02_04_05_P","6310000","631000050220240001","2024-01-23","","01","영업/정상","0000","정상","","","","","0522765123","0","","울산광역시 남구 여천동  426번지 23호 신흥유업(주)","울산광역시 남구 여천로 215-47, 신흥유업(주) (여천동)","","(주)에스에이치지앤씨","2026-01-09 15:30:59","U","2026-01-11 02:40:00","사료제조업(단미)","413493.50197627","228219.797831962","사료제조업","","0","L00","0",
"94","사료제조업","02_04_05_P","6300000","630000050220260001","2026-01-11","","01","영업/정상","0000","정상","","","","","0426701724","","","대전광역시 대덕구 오정동  62번지 1호","대전광역시 대덕구 한밭대로 1027, 7층 (오정동)","34379","(주)우성사료","2026-01-11 16:21:57","I","2026-01-13 00:20:11","사료제조업(수입)","236964.035464558","317641.120686496","사료제조업","","0","000","0",
"95","사료제조업","02_04_05_P","6410000","641000050220260002","2026-01-12","","01","영업/정상","0000","정상","","","","","07042270126","","","경기도 남양주시 금곡동  404번지 205호 서래빌딩","경기도 남양주시 금곡로 29-1, 서래빌딩 지하1층 (금곡동)","12234","(주)안스펫","2026-01-12 17:28:14","I","2026-01-14 00:20:02","사료제조업(배합)","218145.275661668","459120.949852905","사료제조업","","0","000","0",
"96","사료제조업","02_04_05_P","6280000","628000050220260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","인천광역시 중구 운서동  3099번지 4호 운서역반도유보라퍼스티지 114호","인천광역시 중구 영종대로196번길 15-25, 114동 114호 (운서동, 운서역 반도유보라 퍼스티지)","","미르키친","2026-01-12 15:29:50","I","2026-01-14 00:20:02","사료제조업(단미)","155609.312334472","443092.888842973","사료제조업","","0","000","0",
"97","사료제조업","02_04_05_P","6280000","628000050220260002","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","인천광역시 중구 운서동  3099번지 4호 운서역반도유보라퍼스티지 114호","인천광역시 중구 영종대로196번길 15-25, 114동 114호 (운서동, 운서역 반도유보라 퍼스티지)","","미르키친","2026-01-12 15:37:37","I","2026-01-14 00:20:02","사료제조업(배합)","155609.312334472","443092.888842973","사료제조업","","0","000","0",
"98","사료제조업","02_04_05_P","3780000","378000003420210002","2021-01-22","","01","영업/정상","0000","정상","","","","","070-4221-2091","0","","경기도 성남시 중원구 하대원동 235-2 성남냉동","경기도 성남시 중원구 둔촌대로 352, 성남냉동 (하대원동)","13404","(주)제이비케이랩","2026-01-12 17:46:44","U","2026-01-14 02:40:00","보조","213841.658770301","436586.079040459","사료제조업","보조","0","L00","0",
"99","사료제조업","02_04_05_P","6270000","627000050220260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","대구광역시 수성구 상동  195번지 5호","대구광역시 수성구 신천동로 108 (상동)","42159","다이아몬드 유통 강아지 사랑","2026-01-13 15:25:53","I","2026-01-15 00:20:35","사료제조업(수입)","345150.330370701","260588.683980339","사료제조업","","0","000","0",
"100","사료제조업","02_04_05_P","6480000","648000050220260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","경상남도 거제시 거제면 내간리 121번지 21호","경상남도 거제시 거제면 거제남서로 3939","","펫츠아일랜드","2026-01-13 10:25:27","I","2026-01-15 00:20:35","사료제조업(수입)","342701.744145867","149590.525932586","사료제조업","","0","000","0",
"101","사료제조업","02_04_05_P","6470000","647000050220260002","2026-01-14","","01","영업/정상","0000","정상","","","","","0548524600","","","경상북도 안동시 풍산읍 괴정리 663번지 5호 104동","경상북도 안동시 풍산읍 괴정2길 106-30, 104동","","케이바이오(주)","2026-01-13 23:22:23","I","2026-01-15 00:20:35","사료제조업(보조)","337075.704469909","346031.827531383","사료제조업","","0","000","0",
"102","사료제조업","02_04_05_P","6280000","628000050220260003","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","인천광역시 중구 운남동  1600번지 6호 211호","인천광역시 중구 흰바위로 248, 2층 211호 (운남동)","22376","코히","2026-01-13 12:28:23","I","2026-01-15 00:20:35","사료제조업(단미)","","","사료제조업","","0","000","0",
"103","사료제조업","02_04_05_P","3140000","314000003420240002","2024-03-19","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","","서울특별시 양천구 신정동 1029-18","서울특별시 양천구 은행정로5길 40-1 (신정동)","08082","PAWS N PAWS(포즈앤포즈)","2026-01-13 10:21:43","U","2026-01-15 02:40:00","단미","187133.701695584","446527.452259236","사료제조업","단미","0","000","0",
"104","사료제조업","02_04_05_P","6430000","643000050220110021","2011-08-08","","01","영업/정상","0000","정상","","","","","0432013913","0","","충청북도 청주시 상당구 남일면 효촌리 92번지 2호","충청북도 청주시 상당구 남일면 단재로 480","","청주시농업기술센터","2026-01-14 17:30:01","U","2026-01-16 02:40:00","사료제조업(보조)","245140.334660409","343201.875866482","사료제조업","","0","000","0",
"105","사료제조업","02_04_05_P","6440000","644000050220010008","2001-07-02","","01","영업/정상","0000","정상","","","","","0415343233","0","","충청남도 아산시 인주면 대음리 254번지","충청남도 아산시 인주면 아산만로 1386-20","","(주)청광비이에프","2026-01-14 11:04:56","U","2026-01-16 02:40:00","사료제조업(단미)","187250.782975312","372467.899347024","사료제조업","","0","000","0",
"106","사료제조업","02_04_05_P","6430000","643000050220160040","2016-06-24","","01","영업/정상","0000","정상","","","","","0432013913","0","","충청북도 청주시 상당구 낭성면 관정리 154번지 1호","충청북도 청주시 상당구 낭성면 관정길 215","","청주시농업기술센터","2026-01-14 17:30:28","U","2026-01-16 02:40:00","사료제조업(보조)","257142.633931389","347122.641077497","사료제조업","","0","000","0",
"107","사료제조업","02_04_05_P","6430000","643000050220160042","2016-07-04","","01","영업/정상","0000","정상","","","","","0313035341","","","충청북도 음성군 금왕읍 행제리 109번지","충청북도 음성군 금왕읍 신내로695번길 175","","(주)엠케이생명과학","2026-01-14 18:48:18","U","2026-01-16 02:40:00","사료제조업(단미)","246757.255264512","389026.327401713","사료제조업","","0","000","0",
"108","사료제조업","02_04_05_P","6430000","643000050220170032","2017-06-01","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 서원구 수곡동  174번지 0호 2호","충청북도 청주시 서원구 매봉로76번길 39, 2호 (수곡동)","","메이드코어","2026-01-14 19:47:11","U","2026-01-16 02:40:00","사료제조업(단미)","242915.731005858","346329.40541517","사료제조업","","0","000","0",
"109","사료제조업","02_04_05_P","6260000","626000050220220020","2022-04-22","","03","폐업","0002","폐업","2026-01-14","","","","","","","부산광역시 동래구 온천동  442번지 5호","부산광역시 동래구 금강로62번길 3, 2층(온천동)","","인누온","2026-01-14 11:27:07","U","2026-01-16 02:40:00","사료제조업(단미)","389080.556660685","192592.064498458","사료제조업","","0","000","0",
"110","사료제조업","02_04_05_P","3830000","383000003420100001","2010-07-16","","01","영업/정상","0000","정상","","","","","031-381-3881","0","","경기도 안양시 동안구 관양동 1591 평촌아크로타워","경기도 안양시 동안구 시민대로 230, 평촌아크로타워 B동 1808호 (관양동)","14067","주식회사 다볼","2026-01-14 14:32:40","U","2026-01-16 02:40:00","수입","196080.532197962","432244.867412549","사료제조업","수입","0","L00","0",
"111","사료제조업","02_04_05_P","6470000","647000050220190038","2019-12-06","","01","영업/정상","0000","정상","","","","","0548236667","0","","경상북도 안동시 용상동  974번지 1호 경동아파트","경상북도 안동시 중들길 65, (용상동, 경동아파트)","","(주)엠텍","2026-01-14 11:23:10","U","2026-01-16 02:40:00","사료제조업(보조)","357241.884764361","341090.008697007","사료제조업","","0","000","0",
"112","사료제조업","02_04_05_P","6300000","630000050220240011","2024-06-26","","03","폐업","0002","폐업","2026-01-14","","","","","","","대전광역시 서구 도안동  1133번지 0호","대전광역시 서구 원도안로207번길 8-34 (도안동)","","포유댕","2026-01-14 18:03:51","U","2026-01-16 02:40:00","사료제조업(단미)","230874.036899439","313710.149323822","사료제조업","","0","000","0",
"113","사료제조업","02_04_05_P","6430000","643000050220200026","2020-03-25","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 상당구 문의면 남계리 667번지 0호","충청북도 청주시 상당구 문의면 덕유남계로 880","","발라당눕스","2026-01-14 19:48:58","U","2026-01-16 02:40:00","사료제조업(단미)","243070.771957535","338399.234743056","사료제조업","","0","000","0",
"114","사료제조업","02_04_05_P","6430000","643000050220200025","2020-03-25","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 상당구 문의면 남계리 667번지 0호","충청북도 청주시 상당구 문의면 덕유남계로 880","","발라당눕스","2026-01-14 19:48:08","U","2026-01-16 02:40:00","사료제조업(단미)","243070.771957535","338399.234743056","사료제조업","","0","000","0",
"115","사료제조업","02_04_05_P","6430000","643000050220200027","2020-03-25","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 상당구 문의면 남계리 667번지 0호","충청북도 청주시 상당구 문의면 덕유남계로 880","","발라당눕스","2026-01-14 19:49:34","U","2026-01-16 02:40:00","사료제조업(단미)","243070.771957535","338399.234743056","사료제조업","","0","000","0",
"116","사료제조업","02_04_05_P","6430000","643000050220230030","2023-05-08","","01","영업/정상","0000","정상","","","","","0437311235","0","","충청북도 옥천군 청산면 인정리 1370번지 0호","충청북도 옥천군 청산면 인정1길 19","","(주)엔에이치에이바이오","2026-01-14 20:10:42","U","2026-01-16 02:40:00","사료제조업(보조)","","","사료제조업","","0","000","0",
"117","사료제조업","02_04_05_P","6430000","643000050220240032","2024-05-06","","01","영업/정상","0000","정상","","","","","","","","충청북도 괴산군 문광면 광덕리 258번지 0호 (주)아비스모생활건강","충청북도 괴산군 문광면 괴산로 3492, (주)아비스모생활건강","","(주)아비스모 생활건강","2026-01-14 20:10:02","U","2026-01-16 02:40:00","사료제조업(보조)","270125.310702299","366159.233283632","사료제조업","","0","000","0",
"118","사료제조업","02_04_05_P","6430000","643000050220240033","2024-05-07","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 청원구 율량동  972번지 0호","충청북도 청주시 청원구 율봉로176번길 33, 1층 (율량동)","","럽멍럽잇","2026-01-14 19:52:21","U","2026-01-16 02:40:00","사료제조업(단미)","243594.33407923","351882.450319321","사료제조업","","0","000","0",
"119","사료제조업","02_04_05_P","6430000","643000050220210082","2021-10-22","","01","영업/정상","0000","정상","","","","","0432322025","","","충청북도 청주시 흥덕구 오송읍 정중리 676번지 0호","충청북도 청주시 흥덕구 오송읍 오송생명14로 8-7","","(주)케일 농업회사법인","2026-01-14 09:27:53","U","2026-01-16 02:40:00","사료제조업(배합)","227345.797754243","347544.899321586","사료제조업","","0","000","0",
"120","사료제조업","02_04_05_P","6430000","643000050220230017","2023-03-23","","01","영업/정상","0000","정상","","","","","","","","충청북도 청주시 흥덕구 오송읍 정중리 676번지 0호","충청북도 청주시 흥덕구 오송읍 오송생명14로 8-7, (주)케일농업회사법인","","(주)케일 농업회사법인","2026-01-14 09:20:46","U","2026-01-16 02:40:00","사료제조업(수입)","227345.797754243","347544.899321586","사료제조업","","0","000","0",
"121","사료제조업","02_04_05_P","6430000","643000050220240020","2024-03-21","","01","영업/정상","0000","정상","","","","","","","","충청북도 제천시 송학면 무도리 471번지 2호","충청북도 제천시 송학면 내토로 1143","","토교산업 주식회사","2026-01-14 19:53:30","U","2026-01-16 02:40:00","사료제조업(단미)","310613.469110747","408621.852024296","사료제조업","","0","000","0",
"122","사료제조업","02_04_05_P","6430000","643000050220240021","2024-03-21","","01","영업/정상","0000","정상","","","","","","0","","충청북도 제천시 두학동  35번지 3호","충청북도 제천시 의병대로57길 87 (두학동)","","대성엠디아이(주) 제천사업소","2026-01-14 18:54:10","U","2026-01-16 02:40:00","사료제조업(단미)","314185.479123133","404513.06295468","사료제조업","","0","000","0",
"123","사료제조업","02_04_05_P","6430000","643000050220250044","2025-09-01","","01","영업/정상","0000","정상","","","","","0432530007","","","충청북도 청주시 청원구 내수읍 덕암리 4번지 0호 충북보건과학대학교창업보육지원센터5관 102호","충청북도 청주시 청원구 내수읍 덕암길 10, 충북보건과학대학교창업보육지원센터5관 102호","","다파라케이바이오(주)","2026-01-14 09:30:17","U","2026-01-16 02:40:00","사료제조업(보조)","249530.564480267","355354.347195804","사료제조업","","0","000","0",
"124","사료제조업","02_04_05_P","6430000","643000050220250041","2025-08-14","","01","영업/정상","0000","정상","","","","","0435258999","","","충청북도 옥천군 군북면 이백리 683번지 58호","충청북도 옥천군 군북면 옥천로 1060, 2층","","주식회사 하이닥","2026-01-14 19:52:52","U","2026-01-16 02:40:00","사료제조업(단미)","247437.036075136","314857.466316265","사료제조업","","0","000","0",
"125","사료제조업","02_04_05_P","6430000","643000050220210025","2021-04-05","","01","영업/정상","0000","정상","","","","","","","","충청북도 음성군 금왕읍 각회리 324번지 0호","충청북도 음성군 금왕읍 각구실길223번길 37","","주식회사 참바이오","2026-01-14 19:40:11","U","2026-01-16 02:40:00","사료제조업(단미)","251586.796305665","389276.315809352","사료제조업","","0","000","0",
"126","사료제조업","02_04_05_P","6430000","643000050220250034","2025-04-29","","01","영업/정상","0000","정상","","","","","0436525895","","","충청북도 제천시 금성면 양화리 22번지 0호","충청북도 제천시 금성면 적성로 1344","","제일신소재(주)","2026-01-14 18:56:00","U","2026-01-16 02:40:00","사료제조업(단미)","","","사료제조업","","0","000","0",
"127","사료제조업","02_04_05_P","6260000","626000050220260002","2026-01-15","","01","영업/정상","0000","정상","","","","","0514189801","","","부산광역시 해운대구 좌동  1413번지 0호 삼성아파트 108동 602호","부산광역시 해운대구 세실로 174, 108동 602호 (좌동, 삼성아파트)","","삼원 씨푸드","2026-01-15 10:37:05","I","2026-01-17 00:20:02","사료제조업(수입)","398375.978241032","188861.300752056","사료제조업","","0","000","0",
"128","사료제조업","02_04_05_P","6410000","641000050220260003","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","경기도 양주시 남면 상수리 161번지 13호","경기도 양주시 남면 화합로610번길 55","11426","주식회사 페츠랑","2026-01-15 09:20:49","I","2026-01-17 00:20:02","사료제조업(배합)","200019.43014707","485350.048845514","사료제조업","","0","000","0",
"129","사료제조업","02_04_05_P","6540000","654000050220260001","2026-01-15","","01","영업/정상","0000","정상","","","","","0632366088","","","전북특별자치도 완주군 봉동읍 구미리 537번지 0호","전북특별자치도 완주군 봉동읍 구미2길 99-5","","유진바이오","2026-01-15 11:20:18","I","2026-01-17 00:20:02","사료제조업(보조)","212012.635109694","270414.857412373","사료제조업","","0","000","0",
"130","사료제조업","02_04_05_P","6460000","646000050220260001","2026-01-15","","01","영업/정상","0000","정상","","","","","","","","전라남도 순천시 해룡면 신대리 1997번지 6호","전라남도 순천시 해룡면 향매1길 4-3","58011","주식회사 컬리버","2026-01-15 14:57:09","I","2026-01-17 00:20:02","사료제조업(보조)","250573.632382547","159486.520751208","사료제조업","","0","000","0",
"131","사료제조업","02_04_05_P","3990000","399000003420230014","2023-08-10","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 오남읍 양지리 9-2","경기도 남양주시 오남읍 경복대로 120, 2층 일부","12036","그린피아","2026-01-15 09:16:48","U","2026-01-17 02:40:00","수입","218017.227185446","467528.571422927","사료제조업","수입","0","000","0",
"132","사료제조업","02_04_05_P","3990000","399000003420190006","2019-09-30","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 별내동 1132-3","경기도 남양주시 식송1로 101-8, 1,2,3층 (별내동)","12101","주식회사 주진","2026-01-15 09:15:28","U","2026-01-17 02:40:00","수입","210071.620862437","461750.887480974","사료제조업","수입","0","000","0",
"133","사료제조업","02_04_05_P","3990000","399000003420190005","2019-07-22","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 화도읍 차산리 602-1","경기도 남양주시 화도읍 재재기로122번길 27","12199","(주)씽크라이크펫","2026-01-15 09:14:33","U","2026-01-17 02:40:00","수입","226422.655711217","457878.898958928","사료제조업","수입","0","000","0",
"134","사료제조업","02_04_05_P","3990000","399000003420210012","2021-12-21","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 와부읍 율석리 240-10","경기도 남양주시 와부읍 석실로408번길 145-55","12201","(주)펫신드룸","2026-01-15 09:22:18","U","2026-01-17 02:40:00","수입","219602.449038837","457017.436837195","사료제조업","수입","0","L00","0",
"135","사료제조업","02_04_05_P","3990000","399000003420200009","2020-05-26","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 다산동 6055-4 다산진건지구 상업2-6-2","경기도 남양주시 다산중앙로146번길 12-19, 602호 (다산동)","12285","(주)더안컴퍼니","2026-01-15 09:17:57","U","2026-01-17 02:40:00","수입","213598.005285365","458149.975458347","사료제조업","수입","0","000","0",
"136","사료제조업","02_04_05_P","3990000","399000003420200007","2020-04-21","","02","휴업","0001","휴업","","","","","031-527-3749","0","","경기도 남양주시 오남읍 양지리 7-5","경기도 남양주시 오남읍 경복대로 120-60","12036","주식회사 핑크쥬코리아","2026-01-15 09:17:13","U","2026-01-17 02:40:00","수입","218161.097891999","467460.203028507","사료제조업","수입","0","L00","0",
"137","사료제조업","02_04_05_P","3990000","399000003420230005","2023-03-06","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 화도읍 답내리 433-3","경기도 남양주시 화도읍 경춘로2347번길 64","12188","주식회사 케이에스브리지","2026-01-15 09:19:48","U","2026-01-17 02:40:00","수입","230357.288462912","462330.312633015","사료제조업","수입","0","L00","0",
"138","사료제조업","02_04_05_P","3990000","399000003420230007","2023-03-27","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 진접읍 장현리 415-8","경기도 남양주시 진접읍 장현천로 81","12006","주식회사 아쿠아리오","2026-01-15 09:50:36","U","2026-01-17 02:40:00","수입","215797.262731532","468960.062741215","사료제조업","수입","0","L00","0",
"139","사료제조업","02_04_05_P","3990000","399000003420230004","2023-02-09","","02","휴업","0001","휴업","","","","","","0","","경기도 남양주시 진접읍 금곡리 519","경기도 남양주시 진접읍 주곡로119번길 9","12051","비케이컴퍼니","2026-01-15 09:23:01","U","2026-01-17 02:40:00","단미","218037.076779606","469269.628418316","사료제조업","단미","0","000","0",
