"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"503","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198600006","1986-07-16","","01","영업/정상","11","영업","","","","","323724","","449-820","경기도 용인시 처인구 양지읍 양지리 575-221","","","양지 목욕탕","2026-01-02 10:54:55","U","2026-01-04 02:40:00","기타 서비스업","","","대기배출업소관리","기타 서비스업","5종","","0","0","0","0","",
"504","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201500001","2015-01-16","","01","영업/정상","11","영업","","","","","031-766-4448","","","경기도 광주시 도척면 노곡리 31-2","경기도 광주시 도척면 도척로 478","464-882","(주)현대프라스틱","2026-01-02 10:51:12","U","2026-01-04 02:40:00","화학섬유 방적업","229415.520729968","423257.807591568","대기배출업소관리","화학섬유 방적업","5종","합성섬유사","8","300","0","0","2338103362",
"505","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201500006","2015-02-11","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 곤지암읍 수양리 141-27","경기도 광주시 곤지암읍 경충대로184번길 7-27","12813","(주)은성특수산업","2026-01-02 10:51:46","U","2026-01-04 02:40:00","플라스틱 포대, 봉투 및 유사제품 제조업","233695.834632214","425862.252555463","대기배출업소관리","플라스틱 포대, 봉투 및 유사제품 제조업","5종","플라스틱 봉투 및 유사품","8","300","8","300","1260319307",
"506","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201500008","2015-03-06","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 초월읍 대쌍령리 38-1","경기도 광주시 초월읍 무들로8번길 50-14","464-862","(주)승화분체도장","2026-01-02 10:52:21","U","2026-01-04 02:40:00","플라스틱 포대, 봉투 및 유사제품 제조업","226056.962632662","431367.879111448","대기배출업소관리","플라스틱 포대, 봉투 및 유사제품 제조업","5종","쇼핑백","8","300","8","300","6548802915",
"507","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201500013","2015-03-26","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 도척면 진우리 48-4","경기도 광주시 도척면 도척로 252","464-883","해영케미칼","2026-01-02 10:52:57","U","2026-01-04 02:40:00","기타 인쇄업","229824.250753405","425419.37576375","대기배출업소관리","기타 인쇄업","5종","포장지","8","300","8","300","1262853254",
"508","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198800001","1988-02-06","","01","영업/정상","11","영업","","","","","323627","","449-820","경기도 용인시 처인구 양지읍 평창리 627-20","","","정신에나멜(주)","2026-01-02 10:54:58","U","2026-01-04 02:40:00","기타 전기장비 제조업","","","대기배출업소관리","기타 전기장비 제조업","5종","","0","0","0","0","",
"509","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199700015","1997-09-29","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 남곡리 434","경기도 용인시 처인구 양지읍 남곡로 59","","웅비화섬(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","봉제의복 및 모피제품 제조업","224933.008677522","414078.084891339","대기배출업소관리","봉제의복 및 모피제품 제조업","4종","","8","300","8","300","",
"510","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199700016","1997-09-29","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 남곡리 147-7","","","부국개발(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","유리 및 유리제품 제조업","","","대기배출업소관리","유리 및 유리제품 제조업","5종","","8","300","8","300","",
"511","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199700019","1998-01-06","","01","영업/정상","11","영업","","","","","","","","경기도 용인시 처인구 양지읍 주북리 720-1","","","유진정공","2026-01-02 10:55:03","U","2026-01-04 02:40:00","","","","대기배출업소관리","","5종","","8","300","8","300","",
"512","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201600019","2016-03-29","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 곤지암읍 오향리 116","경기도 광주시 곤지암읍 광여로 419","","국일피앤피(주)","2026-01-02 11:20:35","U","2026-01-04 02:40:00","골판지 및 골판지상자 제조업","233610.626872916","429519.479420125","대기배출업소관리","골판지 및 골판지상자 제조업","5종","식품포장지","8","300","8","300","1268160406",
"513","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201600028","2016-05-03","","01","영업/정상","11","영업","","","","","7609500","","","경기도 광주시 도척면 방도리 244-3","경기도 광주시 도척면 마도로 112-51 (현대해상화재보험 연수원)","12818","현대해상화재보험(주) 연수원","2026-01-02 11:28:57","U","2026-01-04 02:40:00","사회서비스 관리 행정","230062.92294035","420374.606418047","대기배출업소관리","사회서비스 관리 행정","5종","-","4","90","4","90","1268514782",
"514","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201600029","2016-05-10","","01","영업/정상","11","영업","","","","","0317648188","","","경기도 광주시 초월읍 학동리 304","경기도 광주시 초월읍 동막골길 112-18","12731","옥수목공","2026-01-02 13:09:22","U","2026-01-04 02:40:00","기타 목재가구 제조업","229015.762184259","430885.728607171","대기배출업소관리","기타 목재가구 제조업","5종","목재가구","8","300","8","300","8927200221",
"515","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200221","2002-09-12","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 남곡리 555","경기도 용인시 처인구 양지읍 용곡로123번길 22","","(주)제일테크노셀","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","225114.686774443","413818.381485269","대기배출업소관리","","","","0","0","0","0","",
"516","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567014021201500033","2015-12-15","","04","취소/말소/만료/정지/중지","4","폐쇄","2025-12-24","","","","055-600-5022","","","경상남도 창원시 성산구 대원동 121-0","경상남도 창원시 성산구 원이대로 320, T-309호 (대원동, 더시티세븐쇼핑몰)","51408","더 시티세븐몰 관리단","2026-01-02 16:33:21","U","2026-01-04 02:40:00","사업시설 유지ㆍ관리 서비스업","350381.455011533","194669.203835745","대기배출업소관리","사업시설 유지ㆍ관리 서비스업","4종","","13","365","","0","6098272419",
"517","대기오염물질배출시설설치사업장","09_30_08_P","4390000","439000021202000004","2020-09-14","","01","영업/정상","11","영업","","","","","043-843-0647","","","충청북도 충주시 동량면 대전리 1310","충청북도 충주시 동량면 대전리2길 161","27319","(주)배일산업","2026-01-02 13:04:23","U","2026-01-04 02:40:00","플라스틱 접착테이프 및 기타 표면도포제품 제조업","283327.325953196","394818.834944714","대기배출업소관리","플라스틱 접착테이프 및 기타 표면도포제품 제조업","5종","산업보호테이프","20","300","20","300","6738102241",
"518","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202000032","2020-09-07","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 도척면 방도리 198-16","경기도 광주시 도척면 방등길 25, 영화식품(주) 광주제2공장","12818","영화식품(주) 광주제2공장","2026-01-02 14:20:01","U","2026-01-04 02:40:00","천연 및 혼합조제 조미료 제조업","230154.100882627","419673.43502963","대기배출업소관리","천연 및 혼합조제 조미료 제조업","5종","BBQ 소스","8","300","0","0","8378501164",
"519","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202000037","2020-10-13","","01","영업/정상","11","영업","","","","","0317658410","","","경기도 광주시 초월읍 신월리 164","경기도 광주시 초월읍 두월길 155-5","12729","(주)주경","2026-01-02 14:20:34","U","2026-01-04 02:40:00","기타 금속가공제품 제조업","228253.292433515","432748.485887515","대기배출업소관리","기타 금속가공제품 제조업","5종","","8","180","8","180","1268132216",
"520","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202000039","2020-11-10","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 문형동 85","경기도 광주시 봉골길134번길 77","12774","진보","2026-01-02 14:21:07","U","2026-01-04 02:40:00","기타 목재가구 제조업","","","대기배출업소관리","기타 목재가구 제조업","4종","","8","300","8","300","2290761422",
"521","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202000042","2020-11-12","","01","영업/정상","11","영업","","","","","1577-0996","","","경기도 광주시 문형동 749-5","경기도 광주시 오포안로 77","12774","주식회사 펫포레스트","2026-01-02 14:21:44","U","2026-01-04 02:40:00","애완동물 장묘 및 보호 서비스업","","","대기배출업소관리","애완동물 장묘 및 보호 서비스업","4종","","5","365","5","365","2558100588",
"522","대기오염물질배출시설설치사업장","09_30_08_P","4351000","435100021202500003","2025-06-17","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양양군 양양읍 포월리 73-11 스카니아AS센터","강원특별자치도 양양군 양양읍 정손길 12, 스카니아AS센터","25013","주식회사 양양베스트모터스","2026-01-02 12:57:05","U","2026-01-04 02:40:00","자동차 중고 부품 및 내장품 판매업","342680.583359443","511646.623849154","대기배출업소관리","자동차 중고 부품 및 내장품 판매업","5종","","6","300","6","300","7508803570",
"523","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202500044","2025-05-13","","01","영업/정상","11","영업","","","","","0319993925","","","경기도 김포시 사우동 925 김포아트홀","경기도 김포시 돌문로 26, 김포아트홀 (사우동)","10110","김포아트홀","2026-01-02 13:23:59","U","2026-01-04 02:40:00","","175224.179294509","457432.297956018","대기배출업소관리","","5종","","24","365","24","365","4638200037",
"524","대기오염물질배출시설설치사업장","09_30_08_P","4351000","435100021202500002","2025-05-23","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양양군 현남면 주리 115-1 115-6","","","하정현","2026-01-02 12:56:45","U","2026-01-04 02:40:00","기타 개인 서비스업","352673.081470888","492758.783179466","대기배출업소관리","기타 개인 서비스업","4종","","4","150","4","150","",
"525","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001202500016","2025-04-22","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 완주군 봉동읍 장구리 654번지","전북특별자치도 완주군 봉동읍 첨단산업3로 57","55313","덕산에테르씨티 주식회사","2026-01-02 16:08:50","U","2026-01-04 02:40:00","","","","대기배출업소관리","운송용 컨테이너 제조업","3종","압력용기차량","0","0","0","0","1698701819",
"526","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021202500007","2025-06-26","","01","영업/정상","11","영업","","","","","","","","충청북도 진천군 이월면 중산리 128-14 제이에스인더스트리(주)","충청북도 진천군 이월면 마산길 37, 제이에스인더스트리(주)","27820","다담PL","2026-01-02 15:48:45","U","2026-01-04 02:40:00","포장용 플라스틱 성형용기 제조업","239651.256952765","377829.167605143","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","","24","300","","0","6173756119",
"527","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202200036","2022-10-04","","01","영업/정상","11","영업","","","","","031 8027 0873","","","경기도 광주시 매산동 276-3","경기도 광주시 매자리길 73","12798","(주)알뜰에프앤지","2026-01-02 14:47:54","U","2026-01-04 02:40:00","기타 식품 제조업","","","대기배출업소관리","기타 식품 제조업","5종","","","0","","0","2368801440",
"528","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021202200013","2022-10-18","","01","영업/정상","11","영업","","","","","","","","경기도 용인시 처인구 양지읍 주북리 749-6 성보테크타운 E동","경기도 용인시 처인구 양지읍 주북로5번길 124, E동 (성보테크타운)","17039","제이텍","2026-01-02 10:55:03","U","2026-01-04 02:40:00","반도체 제조용 기계 제조업","221602.424294985","417180.236927496","대기배출업소관리","반도체 제조용 기계 제조업","5종","","10","300","","0","7105400721",
"529","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001200800011","2015-12-18","","01","영업/정상","01","영업","","","","","0604646175","","","전북특별자치도 군산시 소룡동   228-2번지","전북특별자치도 군산시 외항4길 57 (소룡동)","573-879","대상(주)라이신공장","2026-01-02 16:29:15","U","2026-01-04 02:40:00","","168626.568319962","275358.059636188","대기배출업소관리","동물용 사료 및 조제식품 제조업","1종","질소화합물","20","300","0","0","1098114886",
"530","대기오염물질배출시설설치사업장","09_30_08_P","6540000","654000001201100008","2011-07-21","","01","영업/정상","01","영업","","","","","","","","전북특별자치도 군산시 소룡동   1633번지","전북특별자치도 군산시 외항로 884 (소룡동)","573-879","대상(주)군산전분당공장","2026-01-02 16:28:10","U","2026-01-04 02:40:00","","161574.516630209","273063.235172381","대기배출업소관리","전분제품 및 당류 제조업","1종","전분","24","330","0","0","",
"531","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021200200007","2002-05-27","","01","영업/정상","11","영업","","","","","8318791","","","부산광역시 강서구 송정동 1608-3","부산광역시 강서구 녹산산업중로 296 (송정동)","","Mt.H콘트롤밸브(주)","2026-01-02 14:52:50","U","2026-01-04 02:40:00","탭, 밸브 및 유사장치 제조업","368809.131108416","178670.641502029","대기배출업소관리","탭, 밸브 및 유사장치 제조업","5종","","4","300","4","300","6038133920",
"532","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202100023","2021-04-14","","01","영업/정상","11","영업","","","","","0317626353","","","경기도 광주시 곤지암읍 열미리 387-6","경기도 광주시 곤지암읍 열미길 139-60","12717","완전식품","2026-01-02 14:29:06","U","2026-01-04 02:40:00","기타 곡물가공품 제조업","231429.56075925","428467.13883489","대기배출업소관리","기타 곡물가공품 제조업","5종","","8","264","8","264","3201401803",
"533","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202100012","2021-02-25","","01","영업/정상","11","영업","","","","","031-738-5611","","","경기도 광주시 태전동 332-6","경기도 광주시 옥토골길 33-28 (태전동)","12783","(주)영동복층유리 성남공장B","2026-01-02 14:25:05","U","2026-01-04 02:40:00","판유리가공품 제조업","219418.336013673","432336.267444115","대기배출업소관리","판유리가공품 제조업","5종","","8","300","8","300","2208520306",
"534","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200353","2002-12-16","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 남곡리 472","경기도 용인시 처인구 양지읍 용곡로 87","","한화제약(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","225218.17486037","413820.541444424","대기배출업소관리","","","의약품","0","0","0","0","",
"535","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200356","2002-12-17","","01","영업/정상","11","영업","","","","","","","449-824","경기도 용인시 처인구 양지읍 추계리 185-2","","","선일자동냉장","2026-01-02 10:55:00","U","2026-01-04 02:40:00","","","","대기배출업소관리","","","","0","0","0","0","",
"536","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021201300021","2013-09-25","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-01-02","","","","5526231","","","충청남도 천안시 서북구 백석동 555-52","충청남도 천안시 서북구 백석공단3길 33 (백석동)","","(주)켐코","2026-01-02 19:03:54","U","2026-01-04 02:40:00","플라스틱  적층, 도포 및 기타 표면처리 제품 제조업","209853.039651631","369590.566181212","대기배출업소관리","플라스틱  적층, 도포 및 기타 표면처리 제품 제조업","4종","기능성접착테이프","8","300","8","300","3128617465",
"537","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198200002","1982-06-05","","03","폐업","2","폐업","2012-11-21","","","","363218","","","경기도 용인시 처인구 양지읍 평창리 산 71","","","대원화성(주)","2026-01-02 10:54:58","U","2026-01-04 02:40:00","","","","대기배출업소관리","","5종","","0","0","0","0","",
"538","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198300007","1983-12-27","","01","영업/정상","11","영업","","","","","353950","","449-820","경기도 용인시 처인구 양지읍 송문리 155","경기도 용인시 처인구 양지읍 중부대로1960번길 2","","신우실업(주)","2026-01-02 10:55:04","U","2026-01-04 02:40:00","기타 식품 제조업","222959.747609228","413678.474483166","대기배출업소관리","기타 식품 제조업","5종","","0","0","0","0","",
"539","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198300008","2000-01-25","","01","영업/정상","11","영업","","","","","383216","","449-820","경기도 용인시 처인구 양지읍 남곡리 472","경기도 용인시 처인구 양지읍 용곡로 87","","한화제약(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","의료용품 및 기타 의약관련제품 제조업","225218.17486037","413820.541444424","대기배출업소관리","의료용품 및 기타 의약관련제품 제조업","5종","의약품","0","0","0","0","",
"540","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199300012","1993-02-25","","01","영업/정상","11","영업","","","","","0513141201","","","부산광역시 사상구 감전동 160-9","부산광역시 사상구 가야대로133번길 15 (감전동)","617-801","DS Motors","2026-01-02 15:27:22","U","2026-01-04 02:40:00","자동차 종합 수리업","381017.105553097","185323.872055176","대기배출업소관리","자동차 종합 수리업","4종","","6","300","6","300","3613001823",
"541","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199700024","1997-12-16","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 주북리 801-1","","","서광종합목재산업(주)","2026-01-02 10:55:03","U","2026-01-04 02:40:00","","","","대기배출업소관리","","5종","","8","300","8","300","",
"542","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200100015","2001-07-24","","01","영업/정상","11","영업","","","","","","","449-825","경기도 용인시 처인구 양지읍 제일리 81","경기도 용인시 처인구 양지읍 중부대로2565번길 21","","(주)지나월드","2026-01-02 10:54:59","U","2026-01-04 02:40:00","그외 기타 서비스업","228091.595938157","415735.06002221","대기배출업소관리","그외 기타 서비스업","","","0","0","0","0","",
"543","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199900026","1999-10-20","","01","영업/정상","11","영업","","","","","0335336 2525","","449-820","경기도 용인시 처인구 양지읍 대대리 135","경기도 용인시 처인구 양지읍 대대로 87","","(주)에리트","2026-01-02 10:55:02","U","2026-01-04 02:40:00","","223362.455382036","418531.446409076","대기배출업소관리","","5종","","8","300","8","300","",
"544","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199900033","1999-12-22","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 양지리 4-3","","","화신가구","2026-01-02 10:54:55","U","2026-01-04 02:40:00","","","","대기배출업소관리","","5종","목재가구","8","300","8","300","",
"545","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200100067","2001-10-17","","01","영업/정상","11","영업","","","","","","","449-823","경기도 용인시 처인구 양지읍 양지리 493-29","","","현대자동차공업사","2026-01-02 10:54:55","U","2026-01-04 02:40:00","","","","대기배출업소관리","","","자동차정비","0","0","0","0","",
"546","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021199600008","1996-11-29","","01","영업/정상","11","영업","","","","","0335338 4795","","449-820","경기도 용인시 처인구 양지읍 양지리 493-29","","","양지공업사","2026-01-02 10:54:55","U","2026-01-04 02:40:00","자동차 부품 및 부속품 판매업","","","대기배출업소관리","자동차 부품 및 부속품 판매업","5종","","8","300","8","300","",
"547","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198500005","1985-05-13","","01","영업/정상","11","영업","","","","","323611","","449-820","경기도 용인시 처인구 양지읍 남곡리 496-1","","","명신실업(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","석유화학계 기초 화합물 제조업","","","대기배출업소관리","석유화학계 기초 화합물 제조업","5종","","0","0","0","0","",
"548","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021198600002","1999-07-24","","01","영업/정상","11","영업","","","","","","","449-010","경기도 용인시 처인구 고림동 627-2","","","대청자동차공업사","2026-01-02 10:55:03","U","2026-01-04 02:40:00","자동차 부품 및 부속품 판매업","","","대기배출업소관리","자동차 부품 및 부속품 판매업","5종","자동차정비","0","0","0","0","",
"549","대기오염물질배출시설설치사업장","09_30_08_P","3390000","339000021199100103","1991-11-05","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-01-02","","","","0513049800","","","부산광역시 사상구 덕포동 412-3","부산광역시 사상구 삼덕로 96 (덕포동)","617-815","한일시멘트(주)부산공장","2026-01-02 15:40:15","U","2026-01-04 02:40:00","","380942.069989855","187727.60466547","대기배출업소관리","","4종","","8","325","8","325","4168531762",
"550","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200008","2002-01-22","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 남곡리 472","경기도 용인시 처인구 양지읍 용곡로 87","","한화제약(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","225218.17486037","413820.541444424","대기배출업소관리","","","의약품","0","0","0","0","",
"551","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200011","2002-01-22","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","449-822","경기도 용인시 처인구 양지읍 주북리 429-3","","","(주)엠에스가스용인공장","2026-01-02 10:55:03","U","2026-01-04 02:40:00","설치용 금속탱크 및 저장용기 제조업","","","대기배출업소관리","설치용 금속탱크 및 저장용기 제조업","5종","","8","300","8","300","",
"552","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200300138","2003-03-28","","01","영업/정상","11","영업","","","","","","","449-822","경기도 용인시 처인구 양지읍 대대리 산 281-1","","","아시아나씨씨(주)","2026-01-02 10:55:02","U","2026-01-04 02:40:00","","","","대기배출업소관리","","","","0","0","0","0","",
"553","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201400050","2014-08-17","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 도척면 진우리 388-3","경기도 광주시 도척면 도척로 379-41","464-883","(주)대성포장산업","2026-01-02 10:47:47","U","2026-01-04 02:40:00","플라스틱 포대, 봉투 및 유사제품 제조업","229803.525716937","424102.611430981","대기배출업소관리","플라스틱 포대, 봉투 및 유사제품 제조업","5종","비닐","8","300","8","300","6248100218",
"554","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021197800003","1998-08-28","","01","영업/정상","11","영업","","","","","214411","","449-820","경기도 용인시 처인구 양지읍 남곡리 474","경기도 용인시 처인구 양지읍 용곡로 92","","부성실업(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","조립금속제품 제조업 기계 및 가구 제외","225276.361046913","413937.677721631","대기배출업소관리","조립금속제품 제조업 기계 및 가구 제외","5종","","8","300","8","300","",
"555","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200000107","2000-09-22","","01","영업/정상","11","영업","","","","","0313367850","","","경기도 용인시 처인구 양지읍 평창리 263-1","경기도 용인시 처인구 양지읍 평창로 65","","주식회사 유림","2026-01-02 10:54:58","U","2026-01-04 02:40:00","포장용 플라스틱 성형용기 제조업","228070.088666707","414394.651119268","대기배출업소관리","포장용 플라스틱 성형용기 제조업","5종","","0","0","0","0","1358182909",
"556","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200188","2002-08-13","","01","영업/정상","11","영업","","","","","031 3214411","","449-821","경기도 용인시 처인구 양지읍 남곡리 474","경기도 용인시 처인구 양지읍 용곡로 92","","에이아이테크(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","225276.361046913","413937.677721631","대기배출업소관리","","","","0","0","0","0","",
"557","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200300183","2003-04-30","","01","영업/정상","11","영업","","","","","","","449-823","경기도 용인시 처인구 양지읍 양지리 138-18","","","신촌댁설렁탕","2026-01-02 10:54:55","U","2026-01-04 02:40:00","","","","대기배출업소관리","","","","0","0","0","0","",
"558","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201400062","2014-10-13","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 추자동 459-5","경기도 광주시 오포읍 오포안로 320","464-909","브이아이피 모터스","2026-01-02 10:50:31","U","2026-01-04 02:40:00","자동차 종합 수리업","","","대기배출업소관리","자동차 종합 수리업","5종","세차","8","300","8","300","4221002702",
"559","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021197800005","1978-11-27","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 남곡리 555","경기도 용인시 처인구 양지읍 용곡로123번길 22","","한국종합수지공업(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","플라스틱제품 제조업","225114.686774443","413818.381485269","대기배출업소관리","플라스틱제품 제조업","5종","프라스틱","0","0","0","0","",
"560","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021197900002","1979-07-30","","01","영업/정상","11","영업","","","","","","","449-820","경기도 용인시 처인구 양지읍 남곡리 250-1","","","조양(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","","","대기배출업소관리","","4종","","0","0","0","0","",
"561","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200100001","2001-07-11","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 평창리 325-1","","","코리아에어텍","2026-01-02 10:54:58","U","2026-01-04 02:40:00","일반 기계 수리업","","","대기배출업소관리","일반 기계 수리업","","","0","0","0","0","1358100377",
"562","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200100004","2001-07-11","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 남곡리 329-1","","","한국물산(주)","2026-01-02 10:54:57","U","2026-01-04 02:40:00","플라스틱제품 제조업","","","대기배출업소관리","플라스틱제품 제조업","","","0","0","0","0","",
"563","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200000039","2000-05-29","","04","취소/말소/만료/정지/중지","4","폐쇄","2006-03-07","","","","3221145","","","경기도 용인시 처인구 양지읍 주북리 34-1","경기도 용인시 처인구 양지읍 주북로342번길 9-14","","이진전관","2026-01-02 10:55:03","U","2026-01-04 02:40:00","기타 제품 제조업","223967.290030621","415962.145019986","대기배출업소관리","기타 제품 제조업","5종","","0","0","0","0","1352461371",
"564","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200000040","2000-05-29","","01","영업/정상","11","영업","","","","","3383311","","449-820","경기도 용인시 처인구 양지읍 제일리 678-3","경기도 용인시 처인구 양지읍 남평로 134-14","","동아일렉콤(주)","2026-01-02 10:54:59","U","2026-01-04 02:40:00","유선통신기기 제조업","226490.405815081","413917.206278014","대기배출업소관리","유선통신기기 제조업","5종","","0","0","0","0","",
"565","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200043","2002-01-22","","04","취소/말소/만료/정지/중지","4","폐쇄","2012-09-11","","","","","","","경기도 용인시 처인구 양지읍 주북리 산 49","","","(주)수강화학","2026-01-02 10:55:03","U","2026-01-04 02:40:00","","","","대기배출업소관리","","5종","","0","0","0","0","",
"566","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200050","2002-01-28","","01","영업/정상","11","영업","","","","","","","449-822","경기도 용인시 처인구 양지읍 주북리 715-2","","","현대엔지니어링","2026-01-02 10:55:03","U","2026-01-04 02:40:00","자동차 수리업","","","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","",
"567","대기오염물질배출시설설치사업장","09_30_08_P","4050000","562000021200200069","2002-03-06","","01","영업/정상","11","영업","","","","","","","449-821","경기도 용인시 처인구 양지읍 남곡리 311-2","","","은하산업","2026-01-02 10:54:57","U","2026-01-04 02:40:00","","","","대기배출업소관리","","","","0","0","0","0","",
