"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"76","동물약국","02_03_02_P","3220000","322000001120260002","2026-01-06","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 신사동 620 압구정스퀘어","서울특별시 강남구 압구정로34길 11, 압구정스퀘어 107호 (신사동)","06023","채움약국","2026-01-06 13:55:41","I","2026-01-10 00:20:07","","202666.717097955","447239.218593207","동물약국","","000","0",
"77","동물약국","02_03_02_P","3480000","348000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","대구광역시 달성군 화원읍 천내리 38-6","대구광역시 달성군 화원읍 비슬로 2595","42955","화원우정 약국","2026-01-08 09:05:26","I","2026-01-10 00:20:07","","335539.595725001","257100.502776805","동물약국","","000","0",
"78","동물약국","02_03_02_P","4020000","402000001120260002","2026-01-06","","01","영업/정상","0000","정상","","","","","","","","경기도 군포시 산본동 1240 래미안 하이어스 아파트 상가(145동) 145동 1105호","경기도 군포시 금산로 89, 래미안 하이어스 아파트 상가(145동) 145동 1105호 (산본동)","15815","힐링약국","2026-01-06 11:40:00","I","2026-01-10 00:20:07","","194189.37215072","429607.667400243","동물약국","","000","0",
"79","동물약국","02_03_02_P","3210000","321000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","02-6447-9879","","","서울특별시 서초구 서초동 1757-1","서울특별시 서초구 효령로 403, 204호 (서초동)","06630","서초자이약국","2026-01-08 10:30:56","I","2026-01-10 00:20:07","","202245.377899369","442987.986999742","동물약국","","000","0",
"80","동물약국","02_03_02_P","4671000","467100001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 군산시 나운동 100-17 군산제일신협","전북특별자치도 군산시 하나운로 71, 1층 (나운동)","54139","다나은온누리약국","2026-01-08 14:08:51","I","2026-01-10 00:20:07","","173037.925525442","273884.920827997","동물약국","","000","0",
"81","동물약국","02_03_02_P","3550000","355000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","인천광역시 계양구 박촌동 55","인천광역시 계양구 장제로1009번길 1, 1층 (박촌동)","21021","단아약국","2026-01-08 17:18:08","I","2026-01-10 00:20:07","","177424.723755456","450401.494270039","동물약국","","000","0",
"82","동물약국","02_03_02_P","4390000","439000001120260003","2026-01-08","","01","영업/정상","0000","정상","","","","","","256.02","","충청북도 충주시 칠금동 867","충청북도 충주시 계명대로 30, 1층 (칠금동)","27361","열린약국","2026-01-08 11:23:42","I","2026-01-10 00:20:07","","281630.11429651","387113.009151579","동물약국","","000","0",
"83","동물약국","02_03_02_P","4641000","464100001120260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 전주시 완산구 효자동1가 454-3 굿모닝빌딩 101호","전북특별자치도 전주시 완산구 효자천변2길 7, 굿모닝빌딩 (효자동1가)","55080","광혜당약국","2026-01-06 16:51:46","I","2026-01-10 00:20:07","","210222.449095045","256167.184095348","동물약국","","000","0",
"84","동물약국","02_03_02_P","3360000","336000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","051-507-5896","","","부산광역시 강서구 명지동 3239","부산광역시 강서구 명지오션시티11로 74, 103호 (명지동)","46764","스마일약국","2026-01-08 09:57:08","I","2026-01-10 00:20:07","","373576.028819345","177767.860366837","동물약국","","000","0",
"85","동물약국","02_03_02_P","3460000","346000001120260001","2026-01-06","","01","영업/정상","0000","정상","","","","","","","","대구광역시 수성구 범어동 179 두산위브더제니스","대구광역시 수성구 달구벌대로 2435, 3층 (범어동, 두산위브더제니스)","42028","대영약국","2026-01-06 10:00:43","I","2026-01-10 00:20:07","","347067.226051368","263458.521990653","동물약국","","000","0",
"86","동물약국","02_03_02_P","4490000","565000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","충청남도 천안시 동남구 봉명동 208-3","충청남도 천안시 동남구 봉명로 58 (봉명동)","31151","메가센트럴약국","2026-01-08 14:43:19","I","2026-01-10 00:20:07","","211976.663648754","367289.597631146","동물약국","","000","0",
"87","동물약국","02_03_02_P","4490000","566000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","0415541555","","","충청남도 천안시 서북구 백석동 875 백석매디칼빌딩","충청남도 천안시 서북구 백석4길 3, 백석매디칼빌딩 105호 (백석동)","31158","혜광약국","2026-01-08 17:37:58","I","2026-01-10 00:20:07","","211046.226833704","369023.230600571","동물약국","","000","0",
"88","동물약국","02_03_02_P","3350000","335000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","부산광역시 금정구 구서동 175-18","부산광역시 금정구 중앙대로 1933-1, 1층 (구서동)","46230","키다리약국","2026-01-08 16:29:02","I","2026-01-10 00:20:07","","390225.981906968","197307.440535705","동물약국","","000","0",
"89","동물약국","02_03_02_P","5130000","513000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","경상북도 경산시 와촌면 소월리 31-1","경상북도 경산시 와촌면 금송로 405","38412","와촌경북약국","2026-01-08 16:40:18","I","2026-01-10 00:20:07","","365553.671757835","273230.947650608","동물약국","","000","0",
"90","동물약국","02_03_02_P","3820000","382000001120260001","2026-01-08","","01","영업/정상","0000","정상","","","","","031-871-7234","","","경기도 의정부시 호원동 326-6 화성프라자","경기도 의정부시 호동로 67, 화성프라자 1층 111호, 112호 (호원동)","11631","별빛온누리약국","2026-01-08 16:17:39","I","2026-01-10 00:20:07","","203747.064323036","469498.514417136","동물약국","","000","0",
"91","동물약국","02_03_02_P","5530000","553000001120260004","2026-01-08","","01","영업/정상","0000","정상","","","","","","","","경기도 화성시 봉담읍 와우리 73-1","경기도 화성시 봉담읍 참샘길 2","18321","새수정약국","2026-01-08 17:16:24","I","2026-01-10 00:20:07","","197812.699774782","412650.688998211","동물약국","","000","0",
"92","동물약국","02_03_02_P","4490000","566000001120130004","2013-05-08","","03","폐업","0002","폐업","2026-01-03","","","","554-1555","","","충청남도 천안시 서북구 백석동 875","충청남도 천안시 서북구 백석4길 3 (백석동)","31158","천안동물약국","2026-01-08 17:36:56","U","2026-01-10 02:40:00","","211046.226833704","369023.230600571","동물약국","","000","0",
"93","동물약국","02_03_02_P","4641000","464100001120210009","2021-06-16","","03","폐업","0002","폐업","2026-01-07","","","","063-225-3584","0","","전북특별자치도 전주시 완산구 효자동1가 454-3 굿모닝빌딩 101호","전북특별자치도 전주시 완산구 효자천변2길 7, 굿모닝빌딩 101호 (효자동1가)","55080","광혜당약국","2026-01-07 16:51:30","U","2026-01-10 02:40:00","","210222.449095045","256167.184095348","동물약국","","000","0",
"94","동물약국","02_03_02_P","3390000","339000001120200001","2020-02-26","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 주례동 189-16","부산광역시 사상구 가야대로 326-5 (주례동)","47007","은하온누리약국","2026-01-08 19:05:05","U","2026-01-10 02:40:00","","382967.646404837","185327.3816612","동물약국","","000","0",
"95","동물약국","02_03_02_P","3390000","339000001120150001","2015-03-09","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 주례동 1163-7","부산광역시 사상구 가야대로 296 (주례동)","47013","주례늘푸른약국","2026-01-08 19:07:09","U","2026-01-10 02:40:00","","382625.888947788","185310.306120728","동물약국","","000","0",
"96","동물약국","02_03_02_P","3400000","340000001120200005","2020-09-07","","03","폐업","0002","폐업","2025-12-24","","","","","0","","부산광역시 기장군 기장읍 동부리 275-4 모두의약국","부산광역시 기장군 기장읍 읍내로 108-1, 모두의약국","46066","기장동물약국","2026-01-08 13:42:53","U","2026-01-10 02:40:00","","401651.445549012","196206.78676576","동물약국","","000","0",
"97","동물약국","02_03_02_P","4020000","402000001120250002","2025-06-04","","03","폐업","0002","폐업","2025-12-31","","","","","","","경기도 군포시 산본동 1142-2 대우디오플러스 1호","경기도 군포시 번영로 505, 대우디오플러스 1호 (산본동)","15865","주차편한365약국","2026-01-06 13:14:06","U","2026-01-10 02:40:00","","194028.371987654","428538.874931021","동물약국","","000","0",
"98","동물약국","02_03_02_P","5130000","513000001120250003","2025-07-02","","03","폐업","0002","폐업","2026-01-07","","","","053-255-6151","","","경상북도 경산시 와촌면 소월리 31-1","경상북도 경산시 와촌면 금송로 405","38412","와촌경북약국","2026-01-08 09:53:31","U","2026-01-10 02:40:00","","365553.671757835","273230.947650608","동물약국","","000","0",
"99","동물약국","02_03_02_P","4520000","452000001120250008","2025-04-21","","03","폐업","0002","폐업","2026-01-07","","","","","","","충청남도 아산시 배방읍 북수리 1449 햇살빌딩","충청남도 아산시 배방읍 북수로 103, 햇살빌딩 1층","31491","노벨약국","2026-01-08 09:10:43","U","2026-01-10 02:40:00","","206376.324367875","363628.683180266","동물약국","","000","0",
"100","동물약국","02_03_02_P","3390000","339000001120180007","2018-12-13","","03","폐업","0002","폐업","2026-01-06","","","","0513253119","","","부산광역시 사상구 주례동 1162-17 M-square 메디컬센터","부산광역시 사상구 가야대로 276, M-square 메디컬센터 101호 (주례동)","47012","스마트약국","2026-01-06 17:25:18","U","2026-01-10 02:40:00","","382431.851489011","185266.269678965","동물약국","","000","0",
"101","동물약국","02_03_02_P","5590000","559000001120230016","2023-11-16","","03","폐업","0002","폐업","2026-01-08","","","","","","","경기도 양주시 덕계동 928-7","경기도 양주시 덕계로 132-12, 제이타워빌딩 109 1층 9호 (덕계동)","11444","약사랑 온누리 약국","2026-01-08 15:12:46","U","2026-01-10 02:40:00","","204818.198656222","479562.802632092","동물약국","","000","0",
"102","동물약국","02_03_02_P","3390000","339000001120230003","2023-09-14","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사상구 주례동 1162-11 메디칼센타","부산광역시 사상구 가야대로 272, 메디칼센타 1층 (주례동)","47012","조은약국","2026-01-08 19:07:43","U","2026-01-10 02:40:00","","382389.307427364","185263.752714717","동물약국","","000","0",
"103","동물약국","02_03_02_P","3340000","334000001120260002","2026-01-09","","01","영업/정상","0000","정상","","","","","0512064422","","","부산광역시 사하구 신평동 589-2","부산광역시 사하구 하신번영로 199, 1층 (신평동)","49431","하남우리들약국","2026-01-09 13:51:30","I","2026-01-11 00:20:02","","378513.090586414","179501.049341468","동물약국","","000","0",
"104","동물약국","02_03_02_P","3030000","303000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","서울특별시 성동구 금호동3가 413","서울특별시 성동구 독서당로 295 (금호동3가)","04730","유명한약국","2026-01-09 16:30:27","I","2026-01-11 00:20:02","","201860.846791013","449570.490231009","동물약국","","000","0",
"105","동물약국","02_03_02_P","4910000","491000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","061-863-0690","","","전라남도 장흥군 장흥읍 건산리 720-67","전라남도 장흥군 장흥읍 건산로 39","59324","새장흥약국","2026-01-09 16:37:28","I","2026-01-11 00:20:02","","191493.50635665","131295.274192101","동물약국","","000","0",
"106","동물약국","02_03_02_P","3160000","316000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","02-862-0157","","","서울특별시 구로구 구로동 685-154 다원그린빌","서울특별시 구로구 구일로10길 49, 101동 1층 (구로동, 다원그린빌)","08323","온누리 한라약국","2026-01-09 13:47:10","I","2026-01-11 00:20:02","","188827.42661003","443736.545612462","동물약국","","000","0",
"107","동물약국","02_03_02_P","3460000","346000001120260002","2026-01-09","","01","영업/정상","0000","정상","","","","","0537541014","","","대구광역시 수성구 신매동 224-4","대구광역시 수성구 달구벌대로 3250, 1층 103호 (신매동)","42277","기쁨약국","2026-01-09 10:45:15","I","2026-01-11 00:20:02","","354562.880456567","261161.23834989","동물약국","","000","0",
"108","동물약국","02_03_02_P","3090000","309000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","서울특별시 도봉구 창동 661-38 1층 102호","서울특별시 도봉구 도봉로 496, 1층 102호 (창동)","01453","참좋은약국","2026-01-09 09:09:34","I","2026-01-11 00:20:02","","203084.15164045","460814.414238496","동물약국","","000","0",
"109","동물약국","02_03_02_P","3540000","354000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","인천광역시 부평구 부평동 534-48 스테이션 타워 105호","인천광역시 부평구 경원대로 1366, 스테이션 타워 105호 (부평동)","21404","봄약국","2026-01-09 11:07:41","I","2026-01-11 00:20:02","","175224.311282633","443233.018452387","동물약국","","000","0",
"110","동물약국","02_03_02_P","3670000","367000001120260001","2026-01-09","","01","영업/정상","0000","정상","","","","","042-825-7581","","","대전광역시 유성구 봉명동 550-6","대전광역시 유성구 계룡로 109, 1층 (봉명동)","34187","유엔약국","2026-01-09 09:28:29","I","2026-01-11 00:20:02","","230707.314579647","317030.561743198","동물약국","","000","0",
"111","동물약국","02_03_02_P","3610000","361000001120260002","2026-01-09","","01","영업/정상","0000","정상","","","","","","","","광주광역시 남구 백운동 2-2","광주광역시 남구 백운로 87 (백운동)","61645","다정 한약국","2026-01-09 15:33:34","I","2026-01-11 00:20:02","","191353.100493816","182440.773808226","동물약국","","000","0",
"112","동물약국","02_03_02_P","3320000","332000001120220001","2022-03-25","","01","영업/정상","0000","정상","","","","","051-332-4082","","","부산광역시 북구 구포동 930-6","부산광역시 북구 구남로14번길 75, 1층 (구포동)","46648","새한약국","2026-01-09 17:07:48","U","2026-01-11 02:40:00","","381786.116680517","190946.771191955","동물약국","","000","0",
"113","동물약국","02_03_02_P","3310000","331000001120160006","2016-07-05","","03","폐업","0002","폐업","2026-01-09","","","","051-622-6421","","","부산광역시 남구 대연동 73-18","부산광역시 남구 수영로 299 (대연동, 대한결핵협회 부산광역시지부)","48434","대학온누리약국","2026-01-09 15:06:13","U","2026-01-11 02:40:00","","391224.21582126","184018.67025578","동물약국","","000","0",
"114","동물약국","02_03_02_P","3030000","303000001120210005","2021-06-17","","03","폐업","0002","폐업","2026-01-09","","","","02-2237-5875","","","서울특별시 성동구 금호동3가 413","서울특별시 성동구 독서당로 295, 1층 (금호동3가)","04730","유명한약국","2026-01-09 15:04:04","U","2026-01-11 02:40:00","","201860.846791013","449570.490231009","동물약국","","000","0",
"115","동물약국","02_03_02_P","3200000","320000001120220010","2022-07-27","","03","폐업","0002","폐업","2026-01-08","","","","","0","","서울특별시 관악구 신림동 1602-1","서울특별시 관악구 신원로 23, 105호 (신림동)","08774","은약국","2026-01-09 09:11:23","U","2026-01-11 02:40:00","","193558.722989156","442164.620829978","동물약국","","000","0",
"116","동물약국","02_03_02_P","3060000","306000001120220007","2022-06-12","","03","폐업","0002","폐업","2026-01-09","","","","","","","서울특별시 중랑구 면목동 473-16","서울특별시 중랑구 사가정로 395, 1층 (면목동)","02214","드림약국","2026-01-09 10:41:56","U","2026-01-11 02:40:00","","207761.604066557","453177.187155618","동물약국","","000","0",
"117","동물약국","02_03_02_P","3740000","374000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","경기도 수원시 팔달구 인계동 1033 107,108,109호","경기도 수원시 팔달구 인계로108번길 31, 107,108,109호 (인계동)","16489","인계백화점약국","2026-01-12 09:49:53","I","2026-01-14 00:20:02","","202512.374365321","418268.742363655","동물약국","","000","0",
"118","동물약국","02_03_02_P","5590000","559000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","경기도 양주시 덕계동 928-7","경기도 양주시 덕계로 132-12, 제이타워 1층 8,9호 (덕계동)","11444","약사랑온누리 약국","2026-01-12 14:17:28","I","2026-01-14 00:20:02","","204818.198656222","479562.802632092","동물약국","","000","0",
"119","동물약국","02_03_02_P","3120000","312000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서대문구 홍은동 430-2","서울특별시 서대문구 연희로 262-29, 1층 (홍은동)","03653","사랑약국","2026-01-12 14:42:20","I","2026-01-14 00:20:02","","194350.187309607","453242.696328021","동물약국","","000","0",
"120","동물약국","02_03_02_P","3010000","301000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중구 명동2가 54-30","서울특별시 중구 명동4길 19, 1~3층 (명동2가)","04536","에이트명동1번가약국","2026-01-12 13:23:52","I","2026-01-14 00:20:02","","198506.606542076","451169.659942791","동물약국","","000","0",
"121","동물약국","02_03_02_P","4820000","482000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","전라남도 순천시 덕암동 157-9","전라남도 순천시 팔마로 217 (덕암동)","57964","새하나약국","2026-01-12 09:36:24","I","2026-01-14 00:20:02","","246516.337801062","160288.246587363","동물약국","","000","0",
"122","동물약국","02_03_02_P","3330000","333000001120260002","2026-01-12","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 재송동 1094-29","부산광역시 해운대구 해운대로 133 (재송동)","48055","소나무약국","2026-01-12 11:03:51","I","2026-01-14 00:20:02","","393154.982660292","189403.474258719","동물약국","","000","0",
"123","동물약국","02_03_02_P","4170000","417000001120260001","2026-01-12","","01","영업/정상","0000","정상","","","","","031-775-7273","","","경기도 양평군 양평읍 양근리 183-11","경기도 양평군 양평읍 시민로 40","12561","신우리약국","2026-01-12 10:28:03","I","2026-01-14 00:20:02","","243799.953542541","443225.810142543","동물약국","","000","0",
"124","동물약국","02_03_02_P","4170000","417000001120240003","2024-08-23","","03","폐업","0002","폐업","2026-01-12","","","","","145.1","","경기도 양평군 양평읍 양근리 183-11","경기도 양평군 양평읍 시민로 40","12561","신우리약국","2026-01-12 10:27:26","U","2026-01-14 02:40:00","","243799.953542541","443225.810142543","동물약국","","000","0",
"125","동물약국","02_03_02_P","3600000","360000001120180002","2018-07-06","","03","폐업","0002","폐업","2026-01-12","","","","","","","광주광역시 서구 치평동 1239 롯데마트","광주광역시 서구 시청로 40, 롯데마트 (치평동)","61948","마트약국","2026-01-12 11:31:52","U","2026-01-14 02:40:00","","186476.010874769","183702.292924632","동물약국","","000","0",
"126","동물약국","02_03_02_P","3300000","330000001120040018","2004-07-09","","01","영업/정상","0000","정상","","","","","501-8891","0","","부산광역시 동래구 사직동 46-8","부산광역시 동래구 사직북로19번길 6 (사직동)","47864","365김해약국","2026-01-12 15:16:17","U","2026-01-14 02:40:00","","387548.502484563","190658.279478443","동물약국","","000","0",
"127","동물약국","02_03_02_P","3330000","333000001120240004","2024-03-13","","03","폐업","0002","폐업","2026-01-05","","","","","0","","부산광역시 해운대구 재송동 1094-29","부산광역시 해운대구 해운대로 133 (재송동)","48055","소나무약국","2026-01-12 11:07:24","U","2026-01-14 02:40:00","","393154.982660292","189403.474258719","동물약국","","000","0",
"128","동물약국","02_03_02_P","5600000","560000001120250003","2025-08-13","","03","폐업","0002","폐업","2026-01-12","","","","031-532-2466","","","경기도 포천시 내촌면 내리 389-6","경기도 포천시 내촌면 내촌로 60","11189","서울약국","2026-01-12 18:36:06","U","2026-01-14 02:40:00","","219939.509453034","475899.489947461","동물약국","","000","0",
"129","동물약국","02_03_02_P","3740000","374000001120250008","2025-02-04","","03","폐업","0002","폐업","2026-01-12","","","","","","","경기도 수원시 팔달구 인계동 1033","경기도 수원시 팔달구 인계로108번길 31, 1층 (인계동)","16489","인계백화점약국","2026-01-12 14:16:59","U","2026-01-14 02:40:00","","202512.374365321","418268.742363655","동물약국","","000","0",
"130","동물약국","02_03_02_P","3460000","346000001120260003","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","대구광역시 수성구 신매동 10-13","대구광역시 수성구 달구벌대로 3302, 1층 (신매동)","42279","시지레몬약국","2026-01-13 14:15:26","I","2026-01-15 00:20:35","","355052.395237962","260997.523638187","동물약국","","000","0",
"131","동물약국","02_03_02_P","3100000","310000001120260002","2026-01-13","","01","영업/정상","0000","정상","","","","","02-832-2799","","","서울특별시 노원구 월계동 13 월계미륭아파트,월계삼호아파트","서울특별시 노원구 마들로 111, 207,208호 (월계동, 월계미륭아파트,월계삼호아파트)","01909","삼호약국","2026-01-13 15:25:30","I","2026-01-15 00:20:35","","205705.336876035","458028.977530331","동물약국","","000","0",
"132","동물약국","02_03_02_P","4671000","467100001120260002","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 군산시 나운동 316-12","전북특별자치도 군산시 공단대로 388 (나운동)","54139","하나약국","2026-01-13 13:05:54","I","2026-01-15 00:20:35","","172823.483382324","273618.730181127","동물약국","","000","0",
"133","동물약국","02_03_02_P","3130000","313000001120260001","2026-01-13","","01","영업/정상","0000","정상","","","","","023257188","","","서울특별시 마포구 망원동 424-18","서울특별시 마포구 월드컵로25길 58, 1층 (망원동)","03964","연세진약국","2026-01-13 09:59:25","I","2026-01-15 00:20:35","","191481.633860861","450632.871097349","동물약국","","000","0",
"134","동물약국","02_03_02_P","3940000","394000001120260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","경기도 고양시 일산동구 장항동 891 일산법조빌딩","경기도 고양시 일산동구 장백로 212, 일산법조빌딩 1층 (장항동)","10414","휴베이스명인약국","2026-01-13 14:08:23","I","2026-01-15 00:20:35","","180145.933942359","461268.126485876","동물약국","","000","0",
"135","동물약국","02_03_02_P","4181000","418100001120260002","2026-01-13","","01","영업/정상","0000","정상","","","","","033-257-5789","","","강원특별자치도 춘천시 동면 만천리 632-17","강원특별자치도 춘천시 동면 춘천순환로 446","24213","춘천메디타운약국","2026-01-13 16:35:23","I","2026-01-15 00:20:35","","267464.440597458","486807.752370905","동물약국","","000","0",
"136","동물약국","02_03_02_P","5590000","559000001120260002","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","경기도 양주시 광적면 가납리 851-1","경기도 양주시 광적면 가래비12길 10, 1층 일부호","11419","대성약국","2026-01-13 15:07:47","I","2026-01-15 00:20:35","","198560.047101232","480371.371784492","동물약국","","000","0",
"137","동물약국","02_03_02_P","3730000","373000001120260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","울산광역시 울주군 범서읍 천상리 610-15","울산광역시 울주군 범서읍 천상중앙길 80","44928","천상약국","2026-01-13 16:47:53","I","2026-01-15 00:20:35","","401907.614524927","231542.624183339","동물약국","","000","0",
"138","동물약국","02_03_02_P","3060000","306000001120260001","2026-01-13","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 면목동 473-16","서울특별시 중랑구 사가정로 395, 1층 (면목동)","02214","드림약국","2026-01-13 10:27:54","I","2026-01-15 00:20:35","","207761.604066557","453177.187155618","동물약국","","000","0",
"139","동물약국","02_03_02_P","3460000","346000001120130022","2013-08-12","","03","폐업","0002","폐업","2026-01-12","","","","053-795-2112","","","대구광역시 수성구 신매동 10-7 시지퍼스트 1동 107호-108호","대구광역시 수성구 달구벌대로 3294, 1동 107호-108호 (신매동, 시지퍼스트)","42279","앵두동물약국","2026-01-13 15:32:22","U","2026-01-15 02:40:00","","354976.751149176","261000.098432516","동물약국","","000","0",
"140","동물약국","02_03_02_P","3990000","399000001120220008","2022-04-11","","03","폐업","0002","폐업","2026-01-12","","","","031-575-1727","","","경기도 남양주시 진접읍 장현리 216-1 홈플러스","경기도 남양주시 진접읍 금강로 1447, 홈플러스 1층 일부호","12008","더하기약국","2026-01-13 14:53:39","U","2026-01-15 02:40:00","","216587.285919176","468805.572134094","동물약국","","000","0",
"141","동물약국","02_03_02_P","5530000","553000001120240022","2024-07-24","","04","취소/말소/만료/정지/중지","0004","말소","","","","","031-224-8211","0","","경기도 화성시 봉담읍 와우리 73-1 1층 2호","경기도 화성시 봉담읍 참샘길 2, 1층 2호","18321","새수정약국","2026-01-13 09:57:45","U","2026-01-15 02:40:00","","197812.699774782","412650.688998211","동물약국","","000","0",
"142","동물약국","02_03_02_P","3330000","333000001120140001","2014-03-16","","03","폐업","0002","폐업","2026-01-18","","","","051-523-3485","","","","부산광역시 해운대구 선수촌로 98 (반여동)","48037","새씨앗약국","2026-01-13 15:41:34","U","2026-01-15 02:40:00","","392956.485222407","191299.167783606","동물약국","","000","0",
"143","동물약국","02_03_02_P","5360000","536000001120200002","2020-06-17","","03","폐업","0002","폐업","2026-01-13","","","","055-352-1314","","","경상남도 밀양시 내일동 389","경상남도 밀양시 중앙로 358 (내일동)","50429","배약국","2026-01-13 13:23:20","U","2026-01-15 02:40:00","","359013.33291606","223044.742066349","동물약국","","000","0",
"144","동물약국","02_03_02_P","3240000","324000001120210009","2021-05-12","","03","폐업","0002","폐업","2026-01-12","","","","02-3426-5384","","","서울특별시 강동구 암사동 502-22 이에스타워","서울특별시 강동구 상암로 31, 이에스타워 1층 (암사동)","05241","바른메디칼약국","2026-01-13 13:21:38","U","2026-01-15 02:40:00","","211165.95995659","449812.95523133","동물약국","","000","0",
"145","동물약국","02_03_02_P","3660000","366000001120250004","2025-04-24","","03","폐업","0002","폐업","2026-01-13","","","","042-581-1224","0","","대전광역시 서구 정림동 산 30-15","대전광역시 서구 혜천로 15 (정림동)","35403","대청정문약국","2026-01-13 15:31:16","U","2026-01-15 02:40:00","","","","동물약국","","000","0",
"146","동물약국","02_03_02_P","3040000","304000001120220005","2022-06-09","","03","폐업","0002","폐업","2025-12-30","","","","","0","","서울특별시 광진구 자양동 1-1 1층 나1호","서울특별시 광진구 아차산로 244, 1층 나1호 (자양동)","05073","건대애플약국","2026-01-13 14:05:54","U","2026-01-15 02:40:00","","206135.089385369","448605.479182886","동물약국","","000","0",
"147","동물약국","02_03_02_P","3020000","302000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","0237851031","","","서울특별시 용산구 한강로2가 210-1","서울특별시 용산구 한강대로 66, 306호 (한강로2가)","04387","기분좋은약국","2026-01-14 13:16:32","I","2026-01-16 00:20:02","","196919.617115446","447106.168036632","동물약국","","000","0",
"148","동물약국","02_03_02_P","3700000","370000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","","","울산광역시 남구 신정동 1911 신정 지웰","울산광역시 남구 월평로171번길 26, 1층 125호 (신정동, 신정 지웰)","44686","새울산약국","2026-01-14 14:16:51","I","2026-01-16 00:20:02","","410607.019895053","230000.410472011","동물약국","","000","0",
"149","동물약국","02_03_02_P","5060000","506000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","054-437-6004","","","경상북도 김천시 모암동 84-3","경상북도 김천시 용암로 19-17 (모암동)","39579","천사약국","2026-01-14 09:33:21","I","2026-01-16 00:20:02","","301410.946014328","291846.069459337","동물약국","","000","0",
"150","동물약국","02_03_02_P","3010000","301000001120260002","2026-01-14","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중구 충무로1가 22-9","서울특별시 중구 명동8나길 28-1, 1층 (충무로1가)","04536","충무로 에이트약국","2026-01-14 10:01:57","I","2026-01-16 00:20:02","","198464.198552809","451016.190204612","동물약국","","000","0",
"151","동물약국","02_03_02_P","5600000","560000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","031-532-2466","","","경기도 포천시 내촌면 내리 389-6","경기도 포천시 내촌면 내촌로 60","11189","서울약국","2026-01-14 07:50:11","I","2026-01-16 00:20:02","","219939.509453034","475899.489947461","동물약국","","000","0",
"152","동물약국","02_03_02_P","4060000","406000001120260001","2026-01-14","","01","영업/정상","0000","정상","","","","","","","","경기도 파주시 와동동 1738","경기도 파주시 가람로 129, 106호 (와동동)","10896","별빛약국","2026-01-14 13:35:39","I","2026-01-16 00:20:02","","","","동물약국","","000","0",
"153","동물약국","02_03_02_P","3220000","322000001120240052","2024-09-13","","03","폐업","0002","폐업","2025-12-16","","","","0507-1326-8547","","","서울특별시 강남구 논현동 209 삼환아르누보3","서울특별시 강남구 학동로 224, 삼환아르누보3 B1층 09호 (논현동)","06104","장약국","2026-01-14 11:00:52","U","2026-01-16 02:40:00","","202877.191343983","445803.422821433","동물약국","","000","0",
