"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"229","축산판매업","07_22_04_P","6510000","651000000920041008","2004-09-13","","01","영업/정상","0000","정상","","","","","","142","","제주특별자치도 제주시 한림읍 금능리 407-24","제주특별자치도 제주시 한림읍 금능농공길 48-16","63016","(주)청록담","2026-01-05 11:32:16","U","2026-01-07 02:40:00","식육판매업","129401.390608005","-14796.8234945789","축산물판매업","식육판매업","0","L00","0",
"230","축산판매업","07_22_04_P","6510000","651000000920010044","2001-12-13","","01","영업/정상","0000","정상","","","","","752-6388-","10","","제주특별자치도 제주시 삼도일동","제주특별자치도 제주시 서광로13길 12 (삼도일동)","63183","삼조닭집","2026-01-05 11:29:51","U","2026-01-07 02:40:00","식육판매업","155129.614506355","622.478648726773","축산물판매업","식육판매업","0","000","0",
"231","축산판매업","07_22_04_P","6510000","651000000920021003","2002-06-12","","01","영업/정상","0000","정상","","","","","742-8193-","92.56","","제주특별자치도 제주시 추자면 대서리 4-21","제주특별자치도 제주시 추자면 추자로 1","63000","추자수협바다식육점","2026-01-05 11:27:27","U","2026-01-07 02:40:00","식육판매업","135015.609456693","51902.6622419562","축산물판매업","식육판매업","0","L00","0",
"232","축산판매업","07_22_04_P","6510000","651000000920050037","2005-11-10","","01","영업/정상","0000","정상","","","","","","48","","제주특별자치도 제주시 연동 2327-7","제주특별자치도 제주시 성신로2길 19 (연동)","63126","한영유통","2026-01-05 11:35:27","U","2026-01-07 02:40:00","식육판매업","152260.672363697","-344.776769948175","축산물판매업","식육판매업","0","000","0",
"233","축산판매업","07_22_04_P","6510000","651000000919841001","1984-12-12","","01","영업/정상","0000","정상","","","","","","52.5","","제주특별자치도 제주시 조천읍 함덕리 1002-101","제주특별자치도 제주시 조천읍 신북로 544","63333","신선식육점","2026-01-05 11:15:10","U","2026-01-07 02:40:00","식육판매업","169062.767565127","5010.31941226921","축산물판매업","식육판매업","0","000","0",
"234","축산판매업","07_22_04_P","6510000","651000000920030021","2003-06-24","","01","영업/정상","0000","정상","","","","2025-02-19","064-747-8383","306.45","","제주특별자치도 제주시 도평동 532-2","제주특별자치도 제주시 신산마을길 113 (도평동)","63075","(주)제주바생푸즈","2026-01-05 11:28:07","U","2026-01-07 02:40:00","식육판매업","149101.759732456","-1012.96865650596","축산물판매업","식육판매업","0","L00","0",
"235","축산판매업","07_22_04_P","6510000","651000000920061019","2006-12-07","","01","영업/정상","0000","정상","","","","","","206.66","","제주특별자치도 제주시 일도이동","제주특별자치도 제주시 동문로 152 (일도이동)","63251","제주뜰","2026-01-05 11:36:26","U","2026-01-07 02:40:00","식육판매업","157426.629431647","1939.32422520629","축산물판매업","식육판매업","0","000","0",
"236","축산판매업","07_22_04_P","6510000","651000000920090051","2009-12-30","","01","영업/정상","0000","정상","","","","","","33","","제주특별자치도 제주시 삼양이동 2175-2","제주특별자치도 제주시 지석8길 13-1, 지하1층 (삼양이동)","63321","농업회사법인 에스케이","2026-01-05 11:40:05","U","2026-01-07 02:40:00","식육판매업","161062.770058996","2712.84600158327","축산물판매업","식육판매업","0","L00","0",
"237","축산판매업","07_22_04_P","6510000","651000000920110043","2011-10-04","","01","영업/정상","0000","정상","","","","","712-9920","190","","제주특별자치도 제주시 도평동 641-7","제주특별자치도 제주시 신산마을길 96 (도평동)","63075","호식이두마리치킨 제주지역본부","2026-01-05 13:20:22","U","2026-01-07 02:40:00","식육판매업","148971.82015043","-859.507485623512","축산물판매업","식육판매업","0","000","0",
"238","축산판매업","07_22_04_P","6510000","651000000920110060","2011-12-02","","01","영업/정상","0000","정상","","","","","744-9933","13.2","","제주특별자치도 제주시 노형동 1040-2","제주특별자치도 제주시 다랑곶2길 52 (노형동)","63096","탐라식육점","2026-01-05 13:20:39","U","2026-01-07 02:40:00","식육판매업","151204.758615338","-491.982697449566","축산물판매업","식육판매업","0","000","0",
"239","축산판매업","07_22_04_P","6510000","651000000920100015","2010-04-16","","01","영업/정상","0000","정상","","","","","743-3354","78.2","","제주특별자치도 제주시 노형동 1053-3","제주특별자치도 제주시 월랑로 30 (노형동)","63097","제일축산","2026-01-05 11:41:37","U","2026-01-07 02:40:00","식육판매업","151316.313391989","-732.999817102574","축산물판매업","식육판매업","0","000","0",
"240","축산판매업","07_22_04_P","6510000","651000000920120015","2012-02-28","","01","영업/정상","0000","정상","","","","","","132","","제주특별자치도 제주시 도남동 905-7","제주특별자치도 제주시 신성로 39 (도남동)","63201","제유말산업 유통","2026-01-05 13:22:51","U","2026-01-07 02:40:00","식육판매업","155667.173066178","104.893886975084","축산물판매업","식육판매업","0","000","0",
"241","축산판매업","07_22_04_P","6510000","651000000920040041","2004-10-01","","01","영업/정상","0000","정상","","","","","744-2937-","0","","제주특별자치도 제주시 노형동 945 유나이티드아파트","제주특별자치도 제주시 원노형10길 28 (노형동, 유나이티드아파트)","63084","유나이트","2026-01-05 11:31:00","U","2026-01-07 02:40:00","식육판매업","152137.469890284","-1308.06444079106","축산물판매업","식육판매업","0","000","0",
"242","축산판매업","07_22_04_P","6510000","651000000920040043","2004-10-08","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 일도이동 1028-1","제주특별자치도 제주시 성지로 72 (일도이동)","63268","한솔","2026-01-05 11:31:21","U","2026-01-07 02:40:00","식육판매업","156340.115015749","1757.89794496255","축산물판매업","식육판매업","0","000","0",
"243","축산판매업","07_22_04_P","6510000","651000000919980227","1998-10-27","","01","영업/정상","0000","정상","","","","","757-7849-","51.8","","제주특별자치도 제주시 일도이동 100-3","제주특별자치도 제주시 태성로 30-1 (일도이동)","63261","일도수입쇠고기","2026-01-05 11:18:05","U","2026-01-07 02:40:00","식육판매업","158017.204094351","527.37566358261","축산물판매업","식육판매업","0","000","0",
"244","축산판매업","07_22_04_P","6510000","651000000919980228","1998-10-27","","01","영업/정상","0000","정상","","","","","757-9800","44.51","","제주특별자치도 제주시 도남동 905-28","제주특별자치도 제주시 신성로 37 (도남동)","63201","애진","2026-01-05 11:18:31","U","2026-01-07 02:40:00","식육판매업","155652.663223289","100.987029535817","축산물판매업","식육판매업","0","000","0",
"245","축산판매업","07_22_04_P","6510000","651000000919981007","1998-12-22","","01","영업/정상","0000","정상","","","","","","66","","제주특별자치도 제주시 애월읍 어음리 2467-1번지","제주특별자치도 제주시 애월읍 천덕로 451","63038","금정육","2026-01-05 11:21:22","U","2026-01-07 02:40:00","식육판매업","138604.739552606","-8312.30127369701","축산물판매업","식육판매업","0","000","0",
"246","축산판매업","07_22_04_P","6510000","651000000919980010","1998-07-20","","01","영업/정상","0000","정상","","","","","","20.71","","제주특별자치도 제주시 일도이동 328","제주특별자치도 제주시 고마로9길 14 (일도이동)","63253","인화","2026-01-05 11:14:23","U","2026-01-07 02:40:00","식육판매업","157229.289550779","1644.35476642359","축산물판매업","식육판매업","0","000","0",
"247","축산판매업","07_22_04_P","6510000","651000000919980012","1998-07-20","","01","영업/정상","0000","정상","","","","","064-747-6260","154.4","","제주특별자치도 제주시 오라삼동 2773-1","제주특별자치도 제주시 연삼로 113 (오라삼동)","63148","제주시농협하나로마트 오라점","2026-01-05 11:09:52","U","2026-01-07 02:40:00","식육판매업","153901.916773711","-184.491675980705","축산물판매업","식육판매업","0","L00","0",
"248","축산판매업","07_22_04_P","6510000","651000000920040014","2004-03-23","","01","영업/정상","0000","정상","","","","","","26.4","","제주특별자치도 제주시 이호이동 842-12","제주특별자치도 제주시 오도길 13 (이호이동)","63109","대림축산","2026-01-05 11:30:34","U","2026-01-07 02:40:00","식육판매업","149758.311458993","-149.422797558294","축산물판매업","식육판매업","0","000","0",
"249","축산판매업","07_22_04_P","6510000","651000000920100002","2010-01-18","","01","영업/정상","0000","정상","","","","","796-4622","33","","제주특별자치도 제주시 한림읍 한림리 1002","제주특별자치도 제주시 한림읍 한림상로 180","63028","한림정육","2026-01-05 11:40:27","U","2026-01-07 02:40:00","식육판매업","131978.710124325","-8863.07418585995","축산물판매업","식육판매업","0","000","0",
"250","축산판매업","07_22_04_P","6510000","651000000920100003","2010-02-03","","01","영업/정상","0000","정상","","","","","","115.2","","제주특별자치도 제주시 애월읍 하귀2리 1331-5","제주특별자치도 제주시 애월읍 항몽로 61, 1층","63051","청정곶자왈 식육유통","2026-01-05 11:41:03","U","2026-01-07 02:40:00","식육판매업","144852.701615788","-1814.14645613134","축산물판매업","식육판매업","0","000","0",
"251","축산판매업","07_22_04_P","6510000","651000000920100012","1998-12-28","","01","영업/정상","0000","정상","","","","","783-6285","22","","제주특별자치도 제주시 조천읍 신촌리 2220-3","제주특별자치도 제주시 조천읍 신촌3길 34","63337","조천농협 신촌지소","2026-01-05 11:41:23","U","2026-01-07 02:40:00","식육판매업","164539.650870003","4450.87728042461","축산물판매업","식육판매업","0","L00","0",
"252","축산판매업","07_22_04_P","6510000","651000000919981009","1998-12-28","","01","영업/정상","0000","정상","","","","","","33","","제주특별자치도 제주시 구좌읍 세화리 1521-1","제주특별자치도 제주시 구좌읍 구좌로 33-7","63361","희옥식육점","2026-01-05 11:22:01","U","2026-01-07 02:40:00","식육판매업","186438.768855704","3052.24550207534","축산물판매업","식육판매업","0","000","0",
"253","축산판매업","07_22_04_P","6510000","651000000919981010","1998-12-28","","01","영업/정상","0000","정상","","","","","783-6282","22","","제주특별자치도 제주시 조천읍 조천리 2325-1","제주특별자치도 제주시 조천읍 신북로 240","63331","조천농업협동조합","2026-01-05 11:22:36","U","2026-01-07 02:40:00","식육판매업","166341.132967802","4507.91716449734","축산물판매업","식육판매업","0","L00","0",
"254","축산판매업","07_22_04_P","6510000","651000000920040050","2004-11-18","","01","영업/정상","0000","정상","","","","","727-4546-","0","","제주특별자치도 제주시 건입동 657-9","제주특별자치도 제주시 임항로 265 (건입동)","63283","나우리쎄븐마트","2026-01-05 11:31:56","U","2026-01-07 02:40:00","식육판매업","157074.484438292","2390.74264313753","축산물판매업","식육판매업","0","000","0",
"255","축산판매업","07_22_04_P","6510000","651000000920100027","2010-07-13","","01","영업/정상","0000","정상","","","","","","66.6","","제주특별자치도 제주시 용담이동 608-34","제주특별자치도 제주시 용화로5길 18 (용담이동)","63157","꽃돼지 축산","2026-01-05 11:42:15","U","2026-01-07 02:40:00","식육판매업","154087.343644901","1791.72452043377","축산물판매업","식육판매업","0","000","0",
"256","축산판매업","07_22_04_P","6510000","651000000920100031","2010-07-28","","01","영업/정상","0000","정상","","","","","","336","","제주특별자치도 제주시 내도동 96-4","제주특별자치도 제주시 논세길 116-1(내도동)","63074","치키덕스","2026-01-05 11:42:37","U","2026-01-07 02:40:00","식육판매업","148158.020446569","-1252.06548901242","축산물판매업","식육판매업","0","000","0",
"257","축산판매업","07_22_04_P","6510000","651000000920000002","2000-01-11","","01","영업/정상","0000","정상","","","","","712-3618","66","","제주특별자치도 제주시 용담이동 593-2","제주특별자치도 제주시 용담로 44 (용담이동)","63157","제주거성축산직매장","2026-01-05 11:24:58","U","2026-01-07 02:40:00","식육판매업","154151.699892977","1922.73871911293","축산물판매업","식육판매업","0","000","0",
"258","축산판매업","07_22_04_P","6510000","651000000920100044","2010-09-07","","01","영업/정상","0000","정상","","","","","","66.6","","제주특별자치도 제주시 도남동 64 백록아파트","제주특별자치도 제주시 도남로 104, 1층 (도남동, 백록아파트)","63219","도매와 소매","2026-01-05 11:42:54","U","2026-01-07 02:40:00","식육판매업","156057.040549426","-483.27618727066","축산물판매업","식육판매업","0","000","0",
"259","축산판매업","07_22_04_P","6510000","651000000920100048","2010-09-13","","01","영업/정상","0000","정상","","","","","","55","","제주특별자치도 제주시 노형동 682 천마에코피아","제주특별자치도 제주시 진군남4길 7-1, B201호 (노형동, 천마에코피아)","63092","만어","2026-01-05 11:44:24","U","2026-01-07 02:40:00","식육판매업","151664.037979076","-2139.93712892158","축산물판매업","식육판매업","0","000","0",
"260","축산판매업","07_22_04_P","6510000","651000000920080030","2008-07-14","","01","영업/정상","0000","정상","","","","","799-7135-","31.3","","제주특별자치도 제주시 애월읍 어음리 2533","제주특별자치도 제주시 애월읍 해암이길 215","63038","제주축산농협 축산물판매장","2026-01-05 11:36:50","U","2026-01-07 02:40:00","식육판매업","138268.499637298","-8475.01486821339","축산물판매업","식육판매업","0","L00","0",
"261","축산판매업","07_22_04_P","6510000","651000000920110004","2011-02-15","","01","영업/정상","0000","정상","","","","","064-782-1650-","660.1","","제주특별자치도 제주시 조천읍 조천리 1892-1","제주특별자치도 제주시 조천읍 신조로 152, 1층","63335","(주)제주돈돈포크","2026-01-05 13:17:33","U","2026-01-07 02:40:00","식육판매업","166052.752839567","2509.46208215493","축산물판매업","식육판매업","0","L00","0",
"262","축산판매업","07_22_04_P","6510000","651000000920110006","2011-03-10","","01","영업/정상","0000","정상","","","","","","32.01","","제주특별자치도 제주시 화북일동 1017-2 A동","제주특별자치도 제주시 화삼로1길 15, A동 (화북일동)","63303","삼춘네 가게","2026-01-05 13:17:49","U","2026-01-07 02:40:00","식육판매업","160352.158676249","2116.8000956432","축산물판매업","식육판매업","0","000","0",
"263","축산판매업","07_22_04_P","6510000","651000000920030020","2003-07-21","","01","영업/정상","0000","정상","","","","","755-8080-","19.8","","제주특별자치도 제주시 일도이동 331-8","제주특별자치도 제주시 삼성로18길 10-5, 101호 (일도이동)","63273","제주마트","2026-01-05 11:27:46","U","2026-01-07 02:40:00","식육판매업","157015.103774484","1528.63237690994","축산물판매업","식육판매업","0","000","0",
"264","축산판매업","07_22_04_P","6510000","651000000920110007","2011-03-14","","01","영업/정상","0000","정상","","","","","","57.6","","제주특별자치도 제주시 한림읍 한림리 1346-8","제주특별자치도 제주시 한림읍 사가동길 2","63032","동양 월마트","2026-01-05 13:18:16","U","2026-01-07 02:40:00","식육판매업","131417.20007369","-8714.45335373658","축산물판매업","식육판매업","0","000","0",
"265","축산판매업","07_22_04_P","6510000","651000000920110008","2011-03-21","","01","영업/정상","0000","정상","","","","","064-744-3389-","46","","제주특별자치도 제주시 노형동 1095","제주특별자치도 제주시 일주서로 7785, 1층 (노형동)","63116","농업회사법인 주식회사 백하동축산","2026-01-05 13:23:22","U","2026-01-07 02:40:00","식육판매업","151454.473822488","-169.633532483022","축산물판매업","식육판매업","0","L00","0",
"266","축산판매업","07_22_04_P","6510000","651000000920090018","2009-05-11","","01","영업/정상","0000","정상","","","","","","36","","제주특별자치도 제주시 애월읍 하귀2리 1910-1","제주특별자치도 제주시 애월읍 하귀로 34","63051","청정제주축산","2026-01-05 11:39:31","U","2026-01-07 02:40:00","식육판매업","144232.071886612","-1661.08512030148","축산물판매업","식육판매업","0","000","0",
"267","축산판매업","07_22_04_P","6510000","651000000919980265","1998-11-12","","01","영업/정상","0000","정상","","","","","748-0586-","19.3","","제주특별자치도 제주시 연동 252-57 삼성주택","제주특별자치도 제주시 연동1길 31 (연동, 삼성주택)","63131","제원","2026-01-05 11:20:41","U","2026-01-07 02:40:00","식육판매업","152221.763829146","-907.523789803316","축산물판매업","식육판매업","0","000","0",
"268","축산판매업","07_22_04_P","6510000","651000000920100064","2010-12-23","","01","영업/정상","0000","정상","","","","","746-5361","280.55","","제주특별자치도 제주시 오라이동 1302-10","제주특별자치도 제주시 사평8길 14 (오라이동)","","신흥미트 영농조합법인","2026-01-05 13:16:35","U","2026-01-07 02:40:00","식육판매업","154812.906693458","-444.310080621595","축산물판매업","식육판매업","0","L00","0",
"269","축산판매업","07_22_04_P","6510000","651000000920100066","2010-12-31","","01","영업/정상","0000","정상","","","","","064-784-8399","10.3","","제주특별자치도 제주시 조천읍 와흘리 443","제주특별자치도 제주시 조천읍 남조로 2509-24","63344","주식회사 온평축산","2026-01-05 13:16:55","U","2026-01-07 02:40:00","식육판매업","167242.669575898","-779.787774041074","축산물판매업","식육판매업","0","L00","0",
"270","축산판매업","07_22_04_P","6510000","651000000920050025","2005-07-08","","01","영업/정상","0000","정상","","","","","711-9836","22.74","","제주특별자치도 제주시 연동 290-2","제주특별자치도 제주시 신광로1길 10, 101호 (연동, 연동학산맨션)","63118","그린마트 신제주","2026-01-05 11:35:06","U","2026-01-07 02:40:00","식육판매업","152884.220059344","-243.477473833964","축산물판매업","식육판매업","0","000","0",
"271","축산판매업","07_22_04_P","6510000","651000000920030041","2003-08-20","","01","영업/정상","0000","정상","","","","","","63","","제주특별자치도 제주시 연동 2302-1","제주특별자치도 제주시 성신북길 34 (연동)","63127","조은이웃","2026-01-05 11:28:31","U","2026-01-07 02:40:00","식육판매업","152029.093364208","-240.359034811147","축산물판매업","식육판매업","0","000","0",
"272","축산판매업","07_22_04_P","6510000","651000000920090004","2009-01-15","","01","영업/정상","0000","정상","","","","","","32","","제주특별자치도 제주시 연동 2526-4","제주특별자치도 제주시 도령로 190, 1층 (연동)","63117","말한마리가든","2026-01-05 11:37:19","U","2026-01-07 02:40:00","식육판매업","153014.392990424","148.266603483162","축산물판매업","식육판매업","0","000","0",
"273","축산판매업","07_22_04_P","6510000","651000000920031024","2003-07-05","","01","영업/정상","0000","정상","","","","","","65","","제주특별자치도 제주시 노형동 1101-1","제주특별자치도 제주시 오일장동길 21 (노형동)","63116","오일장축산물도매센터","2026-01-05 11:29:16","U","2026-01-07 02:40:00","식육판매업","151390.889399021","-34.0015923040427","축산물판매업","식육판매업","0","000","0",
"274","축산판매업","07_22_04_P","6510000","651000000920040002","2004-01-31","","01","영업/정상","0000","정상","","","","","722-0782-","238.38","","제주특별자치도 제주시 삼도이동 1053-23","제주특별자치도 제주시 중앙로8길 35 (삼도이동)","63166","닭대표","2026-01-05 11:30:15","U","2026-01-07 02:40:00","식육판매업","155420.659124129","2123.15234941088","축산물판매업","식육판매업","0","000","0",
"275","축산판매업","07_22_04_P","6510000","651000000920020014","2002-04-10","","01","영업/정상","0000","정상","","","","","","432","","제주특별자치도 제주시 영평동 622","제주특별자치도 제주시 영평5길 50, 1층 (영평동)","63308","제주육돈포크(주)","2026-01-05 11:26:24","U","2026-01-07 02:40:00","식육판매업","160677.564631954","-1074.78046107898","축산물판매업","식육판매업","0","L00","0",
"276","축산판매업","07_22_04_P","6510000","651000000920100021","2010-05-27","","01","영업/정상","0000","정상","","","","","","20.4","","제주특별자치도 제주시 애월읍 고내리 202","제주특별자치도 제주시 애월읍 고내동길 6","63046","청량축산유통 축산물판매장","2026-01-05 11:41:58","U","2026-01-07 02:40:00","식육판매업","139455.094245112","-3090.6100964615","축산물판매업","식육판매업","0","000","0",
"277","축산판매업","07_22_04_P","6510000","651000000920110062","2011-12-12","","01","영업/정상","0000","정상","","","","","746-0021","16.53","","제주특별자치도 제주시 연동 310-38","제주특별자치도 제주시 신대로7길 29-1 (연동)","63119","유그린마트","2026-01-05 13:21:04","U","2026-01-07 02:40:00","식육판매업","153449.381596373","-385.08769368597","축산물판매업","식육판매업","0","000","0",
"278","축산판매업","07_22_04_P","4170000","417000000919820002","1982-09-03","","01","영업/정상","0000","정상","","","","","771-3302","4725","","경기도 양평군 양평읍 공흥리 788-1","경기도 양평군 양평읍 흥청길 20","","서울우유 양평고객센터","2026-01-05 16:55:26","U","2026-01-07 02:40:00","우유류판매업","243778.209440428","443575.955223923","축산물판매업","우유류판매업","0","000","0",
"279","축산판매업","07_22_04_P","3360000","336000000920190048","2019-09-10","","01","영업/정상","0000","정상","","","","","","99.24","","부산광역시 강서구 명지동 3250-19","부산광역시 강서구 명지오션시티8로 10-5, 1층 (명지동)","46763","연세푸드","2026-01-05 18:02:30","U","2026-01-07 02:40:00","식육판매업","374230.527510135","178165.102089275","축산물판매업","식육판매업","0","000","0",
"280","축산판매업","07_22_04_P","3360000","336000000920190049","2019-09-10","","01","영업/정상","0000","정상","","","","","","99.24","","부산광역시 강서구 명지동 3250-19","부산광역시 강서구 명지오션시티8로 10-5, 1층 (명지동)","46763","연세푸드","2026-01-05 18:03:33","U","2026-01-07 02:40:00","축산물유통전문판매업","374230.527510135","178165.102089275","축산물판매업","축산물유통전문판매업","0","000","0",
"281","축산판매업","07_22_04_P","6510000","651000000920190031","2019-07-15","","01","영업/정상","0000","정상","","","","","","65.95","","제주특별자치도 제주시 화북일동 1994-4","제주특별자치도 제주시 일주동로 215 (화북일동)","63289","기천한우직판장","2026-01-05 13:45:37","U","2026-01-07 02:40:00","식육판매업","159826.521143059","2619.23530346171","축산물판매업","식육판매업","0","000","0",
"282","축산판매업","07_22_04_P","6510000","651000000920190038","2019-09-16","","01","영업/정상","0000","정상","","","","","","95","","제주특별자치도 제주시 도남동 51-8","제주특별자치도 제주시 도남로10길 30 (도남동)","63203","기프트 축산","2026-01-05 13:46:06","U","2026-01-07 02:40:00","식육판매업","155787.848267611","-89.7609186888352","축산물판매업","식육판매업","0","000","0",
"283","축산판매업","07_22_04_P","6510000","651000000920240038","2024-09-24","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 오라이동 1770","제주특별자치도 제주시 연북로 257, 다동 제지하2층 제지201호 (오라이동)","63145","제주 섬곳간","2026-01-05 14:20:25","U","2026-01-07 02:40:00","식육판매업","154315.743408198","-1502.64230964387","축산물판매업","식육판매업","0","L00","0",
"284","축산판매업","07_22_04_P","6510000","651000000920240036","2024-08-29","","01","영업/정상","0000","정상","","","","","064-729-7979","54.9","","제주특별자치도 제주시 노형동 1053-4","제주특별자치도 제주시 월랑로 26, 1층 (노형동)","63097","제주양돈축산업협동조합 하나로마트(본점)","2026-01-05 11:47:32","U","2026-01-07 02:40:00","식육판매업","151327.643587027","-758.085578047671","축산물판매업","식육판매업","0","L00","0",
"285","축산판매업","07_22_04_P","3650000","365000000920020003","2002-01-11","","01","영업/정상","0000","정상","","","","","222-4525","88","","대전광역시 중구 중촌동 25-10","대전광역시 중구 대종로704번길 15 (중촌동)","34803","소망 축산유통","2026-01-05 13:37:55","U","2026-01-07 02:40:00","식육판매업","236732.272013033","315814.830342244","축산물판매업","식육판매업","0","000","0",
"286","축산판매업","07_22_04_P","6510000","651000000920230005","2023-01-31","","01","영업/정상","0000","정상","","","","","","49.5","","제주특별자치도 제주시 일도이동 83-5","제주특별자치도 제주시 태성중1길 13-2(일도이동)","63260","주식회사 흑소랑","2026-01-05 14:06:11","U","2026-01-07 02:40:00","식육판매업","157767.625456857","548.729709247034","축산물판매업","식육판매업","0","L00","0",
"287","축산판매업","07_22_04_P","6510000","651000000920160008","2016-03-23","","01","영업/정상","0000","정상","","","","","755-3212","220.22","","제주특별자치도 제주시 화북일동 2096-3","제주특별자치도 제주시 청풍남6길 15 (화북일동)","63300","건강한닭영농조합법인","2026-01-05 13:32:47","U","2026-01-07 02:40:00","식육판매업","159864.234483139","2391.19528976128","축산물판매업","식육판매업","0","L00","0",
"288","축산판매업","07_22_04_P","6510000","651000000920160011","2016-04-18","","01","영업/정상","0000","정상","","","","","","26.4","","제주특별자치도 제주시 애월읍 어음리 2525","제주특별자치도 제주시 애월읍 천덕로 440-17, 103호","63038","(주)유네스코제주돈가네","2026-01-05 13:33:11","U","2026-01-07 02:40:00","식육판매업","138374.081623771","-8437.01982720448","축산물판매업","식육판매업","0","L00","0",
"289","축산판매업","07_22_04_P","6510000","651000000920160012","2016-04-26","","01","영업/정상","0000","정상","","","","","","26.4","","제주특별자치도 제주시 연동 260-46","제주특별자치도 제주시 삼무로1길 9, 1층 (연동)","63125","가시버시 정육","2026-01-05 13:33:27","U","2026-01-07 02:40:00","식육판매업","152495.375","-526.345000000191","축산물판매업","식육판매업","0","000","0",
"290","축산판매업","07_22_04_P","6510000","651000000920160015","2016-05-23","","01","영업/정상","0000","정상","","","","","747-6663","141.32","","제주특별자치도 제주시 용담이동 358-15","제주특별자치도 제주시 용담로 98-14, 1층 (용담이동)","63156","(주)효성미트","2026-01-05 13:33:42","U","2026-01-07 02:40:00","식육판매업","154593.142471833","1717.84872571728","축산물판매업","식육판매업","0","L00","0",
"291","축산판매업","07_22_04_P","6510000","651000000920160016","2019-07-08","","01","영업/정상","0000","정상","","","","","","147.45","","제주특별자치도 제주시 화북일동 1973","제주특별자치도 제주시 진남로6길 22, 1층 (화북일동)","63289","경인축산유통","2026-01-05 14:01:06","U","2026-01-07 02:40:00","식육판매업","159599.212549735","2778.62997520155","축산물판매업","식육판매업","0","000","0",
"292","축산판매업","07_22_04_P","6510000","651000000920180030","2018-06-07","","01","영업/정상","0000","정상","","","","","","128","","제주특별자치도 제주시 노형동 1050-13","제주특별자치도 제주시 월랑로8길 31 (노형동)","63097","제주섬축산유통","2026-01-05 13:41:39","U","2026-01-07 02:40:00","식육판매업","151495.175191638","-530.034114995743","축산물판매업","식육판매업","0","000","0",
"293","축산판매업","07_22_04_P","6510000","651000000920170037","2017-12-27","","01","영업/정상","0000","정상","","","","","","15.67","","제주특별자치도 제주시 한림읍 대림리 1698-4 한림민속오일장","제주특별자치도 제주시 한림읍 한수풀로4길 10, 한림민속오일장","63026","명물 정육","2026-01-05 13:38:09","U","2026-01-07 02:40:00","식육판매업","132399.520321752","-8185.09501195922","축산물판매업","식육판매업","0","000","0",
"294","축산판매업","07_22_04_P","6510000","651000000920180019","2018-03-30","","01","영업/정상","0000","정상","","","","","","28","","제주특별자치도 제주시 도남동 918-7","제주특별자치도 제주시 도남로 45 (도남동)","63200","남문유통","2026-01-05 13:39:37","U","2026-01-07 02:40:00","식육판매업","155966.619460398","83.4369529584637","축산물판매업","식육판매업","0","000","0",
"295","축산판매업","07_22_04_P","6510000","651000000920180024","2018-05-11","","01","영업/정상","0000","정상","","","","","","66","","제주특별자치도 제주시 한림읍 한림리 942-8","제주특별자치도 제주시 한림읍 한림중앙로 36","63032","제주청춘푸줏간축산","2026-01-05 13:39:53","U","2026-01-07 02:40:00","식육판매업","131557.129549126","-9173.86008645612","축산물판매업","식육판매업","0","000","0",
"296","축산판매업","07_22_04_P","6510000","651000000920140052","2014-12-16","","01","영업/정상","0000","정상","","","","","901-2335","169.12","","제주특별자치도 제주시 화북일동 4090-8","제주특별자치도 제주시 진남로 21, 지하1층, 1층 (화북일동)","63286","유빈축산","2026-01-05 13:28:54","U","2026-01-07 02:40:00","식육판매업","159290.70806003","3030.12452379019","축산물판매업","식육판매업","0","000","0",
"297","축산판매업","07_22_04_P","6510000","651000000920150001","2015-01-12","","01","영업/정상","0000","정상","","","","","0647725999-","9.92","","제주특별자치도 제주시 한림읍 동명리 1870","제주특별자치도 제주시 한림읍 한림상로 48","63013","(주)제주화산포크","2026-01-05 13:29:12","U","2026-01-07 02:40:00","식육판매업","131144.307940707","-9844.71809908397","축산물판매업","식육판매업","0","L00","0",
"298","축산판매업","07_22_04_P","6510000","651000000920180026","2018-05-17","","01","영업/정상","0000","정상","","","","","","49.5","","제주특별자치도 제주시 삼도일동 721-4","제주특별자치도 제주시 전농로 17 (삼도일동)","63173","참조은 양돈축산","2026-01-05 13:41:08","U","2026-01-07 02:40:00","식육판매업","154861.090968588","1017.73509822228","축산물판매업","식육판매업","0","000","0",
"299","축산판매업","07_22_04_P","6510000","651000000920180037","2018-06-26","","01","영업/정상","0000","정상","","","","","","33","","제주특별자치도 제주시 아라일동 2082-1","제주특별자치도 제주시 아란서길 110, B동 (아라일동)","63239","우리정육점","2026-01-05 13:42:21","U","2026-01-07 02:40:00","식육판매업","157111.678436728","-2975.86143282493","축산물판매업","식육판매업","0","000","0",
