"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"54","테마파크업(기타)","03_07_08_P","4030000","CDFI5272002025000001","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","경기도 의왕시 삼동 602-5","경기도 의왕시 장안남북로2길 6, 201호 (삼동)","16103","힐링점프 방방정글짐 키즈카페","2026-01-08 11:01:44","U","2026-01-10 02:40:00","","196256.344345389","424130.359100664","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"55","테마파크업(기타)","03_07_08_P","3900000","CDFI5272002025000001","2025-11-18","","01","영업/정상","13","영업중","","","","","","","","경기도 광명시 일직동 513 광명역 써밋플레이스","경기도 광명시 양지로 16, 제판매시설동 지하2층 제비2-85,86,88,89호 (일직동, 광명역 써밋플레이스)","14346","브레드이발소키즈카페 광명점","2026-01-06 17:06:39","U","2026-01-10 02:40:00","","189353.72220814","434931.453645216","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"56","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002025000005","2025-12-09","","03","폐업","03","폐업","2025-12-16","","","","","","","강원특별자치도 삼척시 오분동 40 삼척누리유치원","강원특별자치도 삼척시 동해대로 3783-24, 삼척누리유치원 (오분동)","25931","이동식가상현실(VR)체험버스 삼척누리유치원","2026-01-06 15:05:59","U","2026-01-10 02:40:00","","393596.753476171","438005.345976192","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"57","테마파크업(기타)","03_07_08_P","3320000","CDFI5272002025000002","2025-10-29","","01","영업/정상","13","영업중","","","","","051-333-3736","","","부산광역시 북구 화명동 2070-7 포도원교회 교육관","부산광역시 북구 용당로 13, 포도원교회 교육관 1층 (화명동)","46527","포도송이 키즈카페","2026-01-08 10:28:48","U","2026-01-10 02:40:00","","382798.989869124","194318.861923482","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"58","테마파크업(기타)","03_07_08_P","3900000","CDFI5272002024000001","2024-01-30","","01","영업/정상","13","영업중","","","","","","","","경기도 광명시 하안동 303","경기도 광명시 오리로651번길 8, 현대테라타워 B119,B120,B127호 (하안동)","14303","리틀치프플러스 광명점","2026-01-06 19:33:39","U","2026-01-10 02:40:00","","188899.711468479","439672.019267804","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1132","","3","","","","","","","0","","","","1132",
"59","테마파크업(기타)","03_07_08_P","5530000","CDFI5272002024000002","2024-03-11","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 영천동 675-1","경기도 화성시 동탄순환대로29길 52, 201~202호 (영천동)","18472","펀노리터","2026-01-08 13:20:55","U","2026-01-10 02:40:00","","209497.854409264","411431.018790175","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"60","테마파크업(기타)","03_07_08_P","3620000","CDFI5272002021000002","2021-05-11","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 신용동 602-10","광주광역시 북구 임방울대로1042번길 49, 3층 (신용동)","61075","점핑존","2026-01-07 13:23:54","U","2026-01-10 02:40:00","","187931.243730564","190047.260095174","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"61","테마파크업(기타)","03_07_08_P","3900000","CDFI5272002015000001","2015-01-23","","01","영업/정상","13","영업중","","","","","0233972870","","423-844","경기도 광명시 하안동 38 뉴코아아울렛 7층","경기도 광명시 하안로287번길 8, 7층 (하안동, 뉴코아아울렛)","14305","브루미즈 광명점","2026-01-06 19:37:03","U","2026-01-10 02:40:00","","189263.01222247","439900.832910796","신고테마파크업","","일반상업지역","11","","","","","7","4","0","0","","","0","0","","0","0","","0","239.39","01088009691미니기차 1대,미니모험놀이(볼대포) 1대,회전목마,팽이,팜트리,물쏘기(아이스건),망치치기(개구리),공쏘기(디노랜드)","13","","","","","","","0","","","","239",
"62","테마파크업(기타)","03_07_08_P","5530000","CDFI5272002020000005","2020-09-11","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 석우동 44 화성 동탄 이마트","경기도 화성시 동탄중앙로 376, 화성 동탄 이마트 2층 (석우동)","18451","주식회사케이커머스","2026-01-08 13:14:42","U","2026-01-10 02:40:00","","207005.769592372","412503.434111401","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"63","테마파크업(기타)","03_07_08_P","4641000","CDFI5272002025000001","2025-07-14","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 중인동 161-2","전북특별자치도 전주시 완산구 중인1길 11 (중인동)","55077","허브원캠프 전주점","2026-01-08 13:40:11","U","2026-01-10 02:40:00","","209167.251696176","252871.433691025","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"64","테마파크업(기타)","03_07_08_P","3900000","CDFI5272002022000002","2022-10-02","","01","영업/정상","13","영업중","","","","","02-6918-1234","","","경기도 광명시 소하동 1339-3","경기도 광명시 소하로 97, 이마트광명소하점 3층 (소하동)","14316","주식회사케이커머스","2026-01-06 19:38:17","U","2026-01-10 02:40:00","","189714.449800306","438279.937828733","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","40","","0","","","","","","","0","","","","40",
"65","테마파크업(기타)","03_07_08_P","4641000","CDFI5272002022000001","2022-01-24","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 덕진구 장동 1111 전북혁신도시 더 M city 센텀","전북특별자치도 전주시 덕진구 기지로 77, 2층 B225~234호 (장동, 전북혁신도시 더 M city 센텀)","54865","키즈다쿵2 (전주혁신점)","2026-01-08 13:56:12","U","2026-01-10 02:40:00","","205360.64276712","259875.953149564","신고테마파크업","","일반주거지역","0","아파트지역","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","699","","1","","","","","","","0","","","","699",
"66","테마파크업(기타)","03_07_08_P","3620000","CDFI5272002015000002","2015-09-16","","01","영업/정상","13","영업중","","","","","","","","광주광역시 북구 생용동 90","광주광역시 북구 우치로 677 (생용동, 우치공원 금호패밀리랜드)","61028","드라이빙 스쿨","2026-01-07 11:08:00","U","2026-01-10 02:40:00","","190877.798436879","191627.377324222","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"67","테마파크업(기타)","03_07_08_P","3600000","CDFI5272002021000001","2021-01-05","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 화정동 12-13 광주 이마트","광주광역시 서구 죽봉대로 61, 광주 이마트 2층 (화정동)","61937","주식회사케이커머스","2026-01-08 16:54:16","U","2026-01-10 02:40:00","","189175.074193215","184413.56266082","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"68","테마파크업(기타)","03_07_08_P","3600000","CDFI5272002020000002","2020-11-25","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 화정동 12-13 광주 이마트","광주광역시 서구 죽봉대로 61, 광주 이마트 2층 (화정동)","61937","KIDS GAMEZONE","2026-01-08 16:53:27","U","2026-01-10 02:40:00","","189175.074193215","184413.56266082","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"69","테마파크업(기타)","03_07_08_P","3210000","CDFI5272002026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 양재동 126-1","서울특별시 서초구 양재천동자전거길 484 (양재동)","06754","양재천수영장","2026-01-09 13:51:28","I","2026-01-11 00:20:02","","203092.529310154","441254.062485526","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","Y","Y","Y","","","0","","","","0",
"70","테마파크업(기타)","03_07_08_P","3830000","CDFI5272002026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 안양동 1349-2","경기도 안양시 만안구 예술공원로 156-1, 1층 (안양동)","13911","풍선터트리기","2026-01-09 15:35:52","I","2026-01-11 00:20:02","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"71","테마파크업(기타)","03_07_08_P","3600000","CDFI5272002016000003","2016-12-16","","01","영업/정상","13","영업중","","","","","062-655-7006","","","광주광역시 서구 풍암동 1109-1 롯데슈퍼센터 5층","광주광역시 서구 풍암2로 2, 5층 (풍암동, 롯데슈퍼센터)","62058","월드킹","2026-01-09 16:43:28","U","2026-01-11 02:40:00","","188904.107197849","180906.816500147","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"72","테마파크업(기타)","03_07_08_P","3330000","CDFI5272002015000002","2015-04-22","","03","폐업","03","폐업","2024-05-02","","","","","","612-833","부산광역시 해운대구 재송동 1124-6 2층","부산광역시 해운대구 재반로84번길 17, 2층 (재송동)","48053","아이야 놀자","2026-01-09 11:19:07","U","2026-01-11 02:40:00","","393594.571389738","189566.342729929","신고테마파크업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀 1종 1대, 배터리카 1종 3대","0","","","","","","","0","","","","0",
"73","테마파크업(기타)","03_07_08_P","3330000","CDFI5272002016000002","2016-05-04","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 좌동","부산광역시 해운대구 대천로 187 (좌동, 해운대화목타운)","48107","화목방방랜드","2026-01-09 11:23:25","U","2026-01-11 02:40:00","","398431.390184482","188030.860145389","신고테마파크업","","일반주거지역","0","","","","근린생활시설","0","1","0","0","","","0","0","","0","0","","0","160","붕붕뜀틀 3대","0","","","","","","","0","","","","160",
"74","테마파크업(기타)","03_07_08_P","3330000","CDFI5272002016000006","2016-07-14","","01","영업/정상","13","영업중","","","","","051-912-0555","","","부산광역시 해운대구 좌동 1485-5 좌동메디컬센타","부산광역시 해운대구 세실로 33, 좌동메디컬센타 2층 (좌동)","48111","타요키즈카페 부산좌동점","2026-01-09 11:31:13","U","2026-01-11 02:40:00","","398449.974768463","187599.341906768","신고테마파크업","","상업지역","0","","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","436","","0","","","","","","","0","","","","436",
"75","테마파크업(기타)","03_07_08_P","3510500","CDFI5272002017000002","2017-03-15","","01","영업/정상","13","영업중","","","","","032-889-5353","","","인천광역시 미추홀구 용현동 665-12 10층 1001,1002호","인천광역시 미추홀구 독배로 311, 10층 1001,1002호 (용현동, 비젼프라자)","22188","도로시 키즈카페","2026-01-09 14:58:30","U","2026-01-11 02:40:00","","168882.656177771","438500.526680045","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","119.98","","0","","","","","","","0","","","","120",
"76","테마파크업(기타)","03_07_08_P","3510500","CDFI5272002017000005","2017-10-19","","01","영업/정상","13","영업중","","","","","032-881-3632","","","인천광역시 미추홀구 용현동 665-4 801호","인천광역시 미추홀구 독배로317번길 23, 801호 (용현동, 해성프라자)","22188","쁘띠몽드 인하","2026-01-09 13:43:27","U","2026-01-11 02:40:00","","168728.546964356","438472.636363785","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","240.14","","0","","","","","","","0","","","","240",
"77","테마파크업(기타)","03_07_08_P","3510500","CDFI5272002014000004","2014-07-21","","01","영업/정상","13","영업중","","","","","032-437-4004","","402-858","인천광역시 미추홀구 주안동 1497-16 2층","인천광역시 미추홀구 인하로 328, 2층 (주안동)","22230","점핑빌리지","2026-01-09 14:41:39","U","2026-01-11 02:40:00","","172031.456553803","438454.690934444","신고테마파크업","","일반주거지역","5","","","","근린생활시설","5","0","0","0","","","0","0","","0","0","","0","192.22","","1","","","","","","","0","","","","192",
"78","테마파크업(기타)","03_07_08_P","3510500","CDFI5272002016000004","2016-08-31","","01","영업/정상","13","영업중","","","","","032-874-0808","","","인천광역시 미추홀구 숭의동 31-46 2층","인천광역시 미추홀구 수봉로 42, 2층 (숭의동)","22168","패밀리방방","2026-01-09 14:56:33","U","2026-01-11 02:40:00","","169578.095532298","440093.205019004","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","129.52","","0","","","","","","","0","","","","130",
"79","테마파크업(기타)","03_07_08_P","3510500","CDFI5272002017000006","2017-11-10","","01","영업/정상","13","영업중","","","","","032-763-2080","","","인천광역시 미추홀구 용현동 648 홈플러스 1층 A16호","인천광역시 미추홀구 소성로 6, 1층 A16호 (용현동)","22201","인하점 맥스라이더","2026-01-09 14:20:36","U","2026-01-11 02:40:00","","169028.062637712","438450.444079289","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","33.7","","0","","","","","","","0","","","","34",
"80","테마파크업(기타)","03_07_08_P","4070000","CDFI5272002019000007","2019-12-19","","01","영업/정상","13","영업중","","","","","031-631-0554","","","경기도 이천시 안흥동 317-2 (주)이천설봉온천","경기도 이천시 애련정로 67-16 (주)이천설봉온천 (안흥동)","17372","(주)이천설봉온천","2026-01-09 16:38:51","U","2026-01-11 02:40:00","","239991.447045696","419516.980943631","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","코로나이후 버켓사용x,출입안되게 함,  야외에서 두달만/  담당자  deaconchlee@gmail.com","0","","","","","","","0","","","","0",
"81","테마파크업(기타)","03_07_08_P","3370000","CDFI5272002016000001","2016-01-27","","03","폐업","03","폐업","2021-02-28","","","","051-868-0971","","","부산광역시 연제구 연산동 105-1 홈플러스 부산연산점","부산광역시 연제구 반송로 88, 홈플러스 부산연산점 (연산동)","47552","챔피언더블랙벨트","2026-01-09 15:52:44","U","2026-01-11 02:40:00","","390220.95452402","189976.508572936","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"82","테마파크업(기타)","03_07_08_P","5670000","CDFI5272002019000011","2019-06-25","","01","영업/정상","13","영업중","","","","","055-292-5060","","","경상남도 창원시 마산회원구 양덕동 149-20 메트로센텀 1동 1302호","경상남도 창원시 마산회원구 용마로 130, 메트로센텀 1동 13층 1302호 (양덕동)","51320","밤비플린","2026-01-09 09:46:09","U","2026-01-11 02:40:00","","344314.546433922","192727.352451467","신고테마파크업","","일반상업지역","13","기타","","","근린생활시설","13","0","0","0","","","0","0","","0","0","","0","401.38","","1","","","","","","","0","","","","401",
"83","테마파크업(기타)","03_07_08_P","3330000","CDFI5272002019000001","2019-12-23","","01","영업/정상","13","영업중","","","","","051-747-9200","","","부산광역시 해운대구 우동 1499 홈플러스 센텀시티점 G4, 5호","부산광역시 해운대구 센텀동로 6, 홈플러스 센텀시티점 G4, 5호 (우동)","48059","시크릿쥬쥬또봇키즈카페 센텀점","2026-01-09 11:37:34","U","2026-01-11 02:40:00","","394314.881157365","187833.00164775","신고테마파크업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"84","테마파크업(기타)","03_07_08_P","3000000","CDFI5272002024000001","2024-04-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로2가 1-348","서울특별시 종로구 경희궁3길 3-5, 지하1층 (신문로2가)","03176","주식회사 카르디아(팜시티)","2026-01-09 10:39:32","U","2026-01-11 02:40:00","","197109.824727699","452294.844859138","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","409.14","자동차경주1, 건슈팅1, 뮤직댄스2","0","","","","","","","0","","","","409",
"85","테마파크업(기타)","03_07_08_P","3740000","CDFI5272002019000020","2019-11-20","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 금곡동 1113-4 해피라움","경기도 수원시 권선구 금곡로 205, 해피라움 7층 (금곡동)","16391","노리파크 수원호매실점","2026-01-09 13:43:28","U","2026-01-11 02:40:00","","195757.702462627","419153.589242908","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"86","테마파크업(기타)","03_07_08_P","3740000","CDFI5272002020000001","2020-05-21","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 당수동 260-1 정진빌딩","경기도 수원시 권선구 당진로15번길 30, 정진빌딩 202호 (당수동)","16376","방방스타","2026-01-09 13:42:42","U","2026-01-11 02:40:00","","194533.307365929","421051.479433915","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"87","테마파크업(기타)","03_07_08_P","4950000","CDFI5272002020000002","2020-05-14","","01","영업/정상","13","영업중","","","","","061-450-5648","","","전라남도 무안군 해제면 유월리 1 생태갯벌과학관","전라남도 무안군 해제면 황토갯벌길 110, 생태갯벌과학관","58504","갯벌키즈놀이터","2026-01-09 11:40:38","U","2026-01-11 02:40:00","","139176.186419182","178322.280234909","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"88","테마파크업(기타)","03_07_08_P","4020000","CDFI5272002020000001","2020-06-08","","01","영업/정상","13","영업중","","","","","031-399-1808","","","경기도 군포시 산본동 1061","경기도 군포시 고산로 685, 8층 (산본동)","15802","점핑몬스터 산본점","2026-01-09 15:20:10","U","2026-01-11 02:40:00","","194132.001556279","429945.262484134","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","294","","1","","","","","","","0","","","","294",
"89","테마파크업(기타)","03_07_08_P","4930000","CDFI5272002025000004","2025-10-30","","03","폐업","03","폐업","2025-11-03","","","","043-269-3650","","","전라남도 해남군 삼산면 구림리 205-1","","","2025 해남미남축제","2026-01-09 17:58:55","U","2026-01-11 02:40:00","","164759.783246092","111195.496671608","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"90","테마파크업(기타)","03_07_08_P","4641000","CDFI5272002025000003","2025-08-01","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 평화동3가 258-2","전북특별자치도 전주시 완산구 용와길 4-27 (평화동3가)","55138","삼천빌리지","2026-01-09 09:19:58","U","2026-01-11 02:40:00","","210258.960770209","253230.47457754","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"91","테마파크업(기타)","03_07_08_P","4010000","CDFI5272002025000003","2025-08-22","","03","폐업","03","폐업","2025-08-29","","","","","","","충청북도 청주시 청원구 사천동 441","충청북도 청주시 청원구 새터로176번길 37 (사천동)","28341","(주)와와플레이","2026-01-09 15:45:01","U","2026-01-11 02:40:00","","242199.451838497","351596.709523053","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"92","테마파크업(기타)","03_07_08_P","4930000","CDFI5272002025000003","2025-09-18","","03","폐업","03","폐업","2025-09-22","","","","","","","전라남도 해남군 문내면 학동리 1021-3 전라우수영명량대첩공원","전라남도 해남군 문내면 관광레저로 12, 전라우수영명량대첩공원","59004","2025 명량대첩축제 종합놀이터","2026-01-09 17:58:27","U","2026-01-11 02:40:00","","136470.698204241","119606.941811571","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"93","테마파크업(기타)","03_07_08_P","3680000","CDFI5272002015000005","2015-06-23","","01","영업/정상","13","영업중","","","","","042-636-3544","","","대전광역시 대덕구 비래동 140-7 비래프라자","대전광역시 대덕구 비래서로 43, 비래프라자 4층 (비래동)","34418","조이점프","2026-01-09 15:48:40","U","2026-01-11 02:40:00","","240289.982608979","317155.375842864","신고테마파크업","","","0","","","","","7","2","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"94","테마파크업(기타)","03_07_08_P","4641000","CDFI5272002022000002","2022-04-11","","01","영업/정상","13","영업중","","","","","","","","전북특별자치도 전주시 완산구 고사동 181 씨네Q 전주영화의거리","전북특별자치도 전주시 완산구 전주객사4길 74-12, 씨네Q 전주영화의거리 (고사동)","54999","유한회사 메가시네마","2026-01-09 09:57:12","U","2026-01-11 02:40:00","","212915.821566068","257873.519672889","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"95","테마파크업(기타)","03_07_08_P","3930000","CDFI5272002021000001","2021-04-21","","01","영업/정상","13","영업중","","","","","031-418-2888","","","경기도 안산시 상록구 본오동 874 501호","경기도 안산시 상록구 상록수로 34, 501호 (본오동)","15532","(주)키즈팡팡","2026-01-09 10:40:15","U","2026-01-11 02:40:00","","187852.53559403","422244.178054338","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1381.1","","14","","","","","","","0","","","","1381",
"96","테마파크업(기타)","03_07_08_P","4450000","CDFI5272002015000001","2015-11-13","","03","폐업","03","폐업","2025-03-03","","","","043-534-6472","","","충청북도 진천군 진천읍 읍내리 149-9","충청북도 진천군 진천읍 중앙서로 5-31, 3층 (리버뷰)","27831","상상나무","2026-01-09 13:41:52","U","2026-01-11 02:40:00","","239505.680827761","373140.013031126","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"97","테마파크업(기타)","03_07_08_P","3860000","CDFI5272002016000009","2016-06-07","","01","영업/정상","13","영업중","","","","","032-624-8051,","","","경기도 부천시 원미구 상동 539-1 4층호","경기도 부천시 원미구 송내대로 239, 4층 (상동, 부천터미널소풍)","14545","(주)이키즈랜드 코코몽키즈랜드 부천점","2026-01-09 17:40:13","U","2026-01-11 02:40:00","","178411.442079953","444684.405331659","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1221","붕붕뜀틀 1대(12.2㎡), 코인라이더 2대, 망치치기 1대, 미니농구 1대, 공쏘기 1대, 플레이스페이스 1대","7","","","","","","","0","","","","1221",
"98","테마파크업(기타)","03_07_08_P","3330000","CDFI5272002018000008","2018-12-30","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 반여동 1217-16 반여아시아드몰","부산광역시 해운대구 선수촌로 109-1, 반여아시아드몰 7층 (반여동)","48038","정글방방","2026-01-09 11:34:21","U","2026-01-11 02:40:00","","392954.815257868","191435.646014627","신고테마파크업","","","0","","","","근린생활시설","7","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"99","테마파크업(기타)","03_07_08_P","5530000","CDFI5272002022000004","2022-05-13","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 오산동 985 동탄역 파라곤","경기도 화성시 동탄기흥로 393-20, 지하층 144-1호 (오산동, 동탄역 파라곤)","18479","리틀아이보리","2026-01-09 11:03:57","U","2026-01-11 02:40:00","","207987.601352987","410503.173649684","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"100","테마파크업(기타)","03_07_08_P","4050000","CDFI5272002025000005","2025-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 용인시 기흥구 영덕동 1315 힉스유타워","경기도 용인시 기흥구 중부대로 184, 힉스유타워 A동 B181호 (영덕동)","17095","플레이월드 용인키즈카페","2026-01-09 13:05:15","U","2026-01-11 02:40:00","","207954.10748572","418552.765838324","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"101","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002017000005","2017-05-18","","01","영업/정상","13","영업중","","","","","064-758-7278","","","제주특별자치도 제주시 일도이동 416-15","제주특별자치도 제주시 천수로 53, 3층 (일도이동, 수은빌딩)","63255","지니어스 키즈카페","2026-01-11 16:32:58","U","2026-01-13 02:40:00","","157389.800201992","951.678960263465","신고테마파크업","","일반상업지역","7","","","","근린생활시설","6","1","0","0","","","0","0","","0","0","","0","247.62","붕붕뜀틀 1종 2대","0","","","","","","","0","","","","248",
"102","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002017000012","2017-07-07","","01","영업/정상","13","영업중","","","","","064-742-5953","","","제주특별자치도 제주시 외도일동 439-9","제주특별자치도 제주시 우정로4길 25 (외도일동)","63069","한라방방","2026-01-11 16:34:03","U","2026-01-13 02:40:00","","146785.835837304","-433.352717538992","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀 1종 1대","0","","","","","","","0","","","","0",
"103","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002021000002","2021-08-26","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 오라이동 1758","제주특별자치도 제주시 연사6길 61 (오라이동)","63145","바운스 제주센터","2026-01-11 16:31:56","U","2026-01-13 02:40:00","","154327.978070448","-1450.694820272","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","10종 36대","0","","","","","","","0","","","","0",
"104","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002018000008","2018-09-13","","01","영업/정상","13","영업중","","","","","064-745-2233","","","제주특별자치도 제주시 연동 1543","제주특별자치도 제주시 과원로 84, 3층 (연동)","63142","딸기가좋아 신제주점","2026-01-11 16:35:02","U","2026-01-13 02:40:00","","152710.195905392","-1984.80378091839","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","336.02","회전형라이더 1종 1대, 미니라이더 1종 2대(추가신고 24.2.14.)","0","","","","","","","0","","","","336",
"105","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002020000002","2020-10-06","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 한경면 청수리 2130","제주특별자치도 제주시 한경면 낙수로 271-40","63006","돌하르방 캠핑장","2026-01-11 16:30:51","U","2026-01-13 02:40:00","","129072.145881232","-18872.2457669662","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀 1종 1대","0","","","","","","","0","","","","0",
"106","테마파크업(기타)","03_07_08_P","6510000","CDFI5272002018000010","2018-10-25","","01","영업/정상","13","영업중","","","","","064-755-5800","","","제주특별자치도 제주시 삼양이동 1477-8","제주특별자치도 제주시 삼봉로 11 (삼양이동)","63316","게임토피아","2026-01-11 16:36:14","U","2026-01-13 02:40:00","","161670.032095287","2752.67814033921","신고테마파크업","","자연녹지지역","4","주택가주변","","","문화시설","3","1","0","0","","","0","0","","0","0","","0","0","관리자 신성현() 11종 18대","0","Y","","","Y","","","0","","","","0",
