"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"74","방문판매업","08_26_02_P","3490000","2026349024223200001","2026-01-06","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 중구 신흥동*가 *-* 대성신용협동조합","인천광역시 중구 서해대로***번길 *-*, 대성신용협동조합 *층 (신흥동*가)","22329","중구지사","2026-01-06 10:21:33","I","2026-01-09 00:20:01","","167682.685581285","440534.743178329","0","0","0","",
"75","방문판매업","08_26_02_P","3860000","2026387100723200002","2026-01-06","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 춘의동 *** 삼보테크노타워","경기도 부천시 원미구 조마루로***번길 ***, 삼보테크노타워 **층 ****-C호 (춘의동)","14556","에코프르고","2026-01-06 10:37:26","I","2026-01-09 00:20:01","","181500.171358432","444400.914500838","0","0","0","",
"76","방문판매업","08_26_02_P","4510000","2026451023123200001","2024-11-04","","01","영업/정상","01","정상영업","","","","","","","","충청남도 보령시 대천동 ***-***","충청남도 보령시 중앙로 **, *층 (대천동)","33466","아울렛굿모닝","2026-01-06 16:42:00","I","2026-01-09 00:20:01","","163894.101750128","316526.030715319","0","0","0","",
"77","방문판매업","08_26_02_P","4820000","2026482033723200001","2026-01-06","","01","영업/정상","01","정상영업","","","","","","","","전라남도 순천시 저전동 ***-* 궁전웨딩홀, 뷔페","전라남도 순천시 중앙로 **, 궁전웨딩홀, 뷔페 (저전동)","57957","코카리스","2026-01-06 13:42:28","I","2026-01-09 00:20:01","","244203.879859736","161317.885939715","0","0","0","",
"78","방문판매업","08_26_02_P","3000000","2019300020223200007","2019-05-10","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 이화동 ***번지 지층","서울특별시 종로구 이화장길 **, 지층 (이화동)","03100","해피월드","2026-01-06 14:04:05","U","2026-01-09 02:40:00","","200250.695850549","452710.424349095","0","0","0","",
"79","방문판매업","08_26_02_P","3110000","2015311013123200025","2015-10-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02 723 5211","","","서울특별시 은평구 대조동 **번지 ***호","서울특별시 은평구 역말로 *** (대조동)","03392","(주)제이피에스","2026-01-07 11:15:25","U","2026-01-09 02:40:00","","193001.227729695","456367.5470828","326824640","290478144","5000000","",
"80","방문판매업","08_26_02_P","3110000","2010311013123200038","2010-12-23","","03","폐업","03","폐업처리","2026-01-05","","","","02-358-0055","","122-051","서울특별시 은평구 갈현동 ***번지 **호","서울특별시 은평구 연서로**길 **-* (갈현동)","122-051","에치와이 갈현점","2026-01-06 11:47:27","U","2026-01-09 02:40:00","","192442.199840566","456883.82378268","0","0","0","",
"81","방문판매업","08_26_02_P","5710000","2024571029323200017","2024-11-04","","01","영업/정상","01","정상영업","","","","","043-272-8090","","","충청북도 청주시 흥덕구 봉명동 **** 청주 파비뇽 아울렛","충청북도 청주시 흥덕구 월명로 ***, 청주 파비뇽 아울렛 가동 *층 P***호 (봉명동)","28462","포켓드림 주식회사","2026-01-07 16:43:59","U","2026-01-09 02:40:00","","240618.093580519","350373.725552173","110758968","0","40000000","",
"82","방문판매업","08_26_02_P","3820000","2024382038023200004","2024-09-04","","03","폐업","03","폐업처리","2026-01-06","","","","031-871-9436","","","경기도 의정부시 의정부동 ***-*","경기도 의정부시 경의로 **, *층 (의정부동)","11626","새론정보통신","2026-01-07 13:54:40","U","2026-01-09 02:40:00","","203512.070511878","470024.958817648","0","0","0","",
"83","방문판매업","08_26_02_P","3000000","2019300020223200012","2019-08-01","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 이화동 *번지 ***호 *층","서울특별시 종로구 낙산*길 **, *층 (이화동)","03088","인셀덤제이코리아","2026-01-06 14:03:24","U","2026-01-09 02:40:00","","200566.56373032","452840.032018633","0","0","0","",
"84","방문판매업","08_26_02_P","3740000","2013561001823200001","1999-01-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","031 215 2400","","","경기도 수원시 영통구 매탄동 ***-* 우진빌딩","경기도 수원시 영통구 중부대로 ***, 우진빌딩 *층 (매탄동)","16525","지엠쉐보레동수원자동차판매(주)","2026-01-07 10:32:45","U","2026-01-09 02:40:00","","204226.768490807","419022.232873623","80000000","1","80000000","",
"85","방문판매업","08_26_02_P","3740000","2015561001823200021","2015-03-24","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","1661-7312","","","경기도 수원시 영통구 매탄동 ***-**","경기도 수원시 영통구 산남로**번길 **, ***호 (매탄동)","16524","(주)초록느낌","2026-01-07 10:32:19","U","2026-01-09 02:40:00","","204079.946686659","418674.406504898","105615552","215714048","50000000","",
"86","방문판매업","08_26_02_P","3000000","2022300020223200002","2022-01-26","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 계동 ***-**","서울특별시 종로구 창덕궁*길 **, 지하층 (계동)","03058","창덕133","2026-01-06 14:00:18","U","2026-01-09 02:40:00","","198814.852977728","452995.885146635","0","0","0","",
"87","방문판매업","08_26_02_P","3000000","2022300020223200003","2022-02-24","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 익선동 **-* 운현신화타워","서울특별시 종로구 삼일대로**길 **, *층 ***호 (익선동, 운현신화타워)","03132","일조통상 주식회사","2026-01-06 13:59:40","U","2026-01-09 02:40:00","","198970.736456772","452534.45478172","59543728","13479000","50000000","",
"88","방문판매업","08_26_02_P","3700000","2022370016023200006","2022-03-18","","03","폐업","03","폐업처리","2025-12-31","","","","0529166000","","","울산광역시 남구 선암동 ***-**","울산광역시 남구 두왕로 **, *층 (선암동)","44774","주식회사 제이정보통신","2026-01-06 15:37:38","U","2026-01-09 02:40:00","","","","193877376","32717042","161160336","",
"89","방문판매업","08_26_02_P","3000000","2016300016923200006","2016-04-04","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-743-1707","","","서울특별시 종로구 창신동 ***번지 *호 금호팔레스빌딩 ***호","서울특별시 종로구 지봉로 **, 금호팔레스빌딩 ***호 (창신동)","03121","(주)엔비의료기","2026-01-06 14:05:46","U","2026-01-09 02:40:00","","201282.378349367","452249.643664396","137789456","404817632","20000000","",
"90","방문판매업","08_26_02_P","3000000","2017300016923200011","2017-07-04","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","1577-8480","","","서울특별시 종로구 운니동 **번지 *호 삼환빌딩 *층","서울특별시 종로구 율곡로 **, *층 (운니동, 삼환빌딩)","03131","휴먼크루즈 주식회사","2026-01-06 14:04:58","U","2026-01-09 02:40:00","","198952.501606235","452729.319337378","2989860100","2659627520","50000000","",
"91","방문판매업","08_26_02_P","3000000","2013300012923200004","2013-03-15","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-734-7161","","","","서울특별시 종로구 통일로**길 *, *층 ***호 (무악동)","110-080","대승상사","2026-01-06 14:07:50","U","2026-01-09 02:40:00","","196215.891675956","452514.036271542","0","0","0","",
"92","방문판매업","08_26_02_P","3000000","2014300016923200013","2014-06-10","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-3443-2066","","110-888","서울특별시 종로구 종로*가 **번지","서울특별시 종로구 종로 ** (종로*가, 르메이에르종로타운 ***-*,***-*호)","110-888","아이통신","2026-01-06 14:07:18","U","2026-01-09 02:40:00","","198150.300374121","452019.212642931","0","0","0","",
"93","방문판매업","08_26_02_P","3000000","2015300016923200024","2015-08-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-552-7546","","","서울특별시 종로구 내수동 **번지 용비어천가 제*층 ***호","서울특별시 종로구 새문안로*길 **, ***호 (내수동, 용비어천가 제*층)","03173","주식회사 뷰티트리","2026-01-06 14:06:32","U","2026-01-09 02:40:00","","197567.747824202","452347.973860449","14797238","1280619","50000000","",
"94","방문판매업","08_26_02_P","3000000","2011300012923200013","2011-04-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-2231-4064~5","","","서울특별시 종로구 숭인동 ***번지 **호 계명빌딩 ***호","서울특별시 종로구 종로**길 **, 계명빌딩 ***호 (숭인동)","03115","한미유니크","2026-01-06 14:08:35","U","2026-01-09 02:40:00","","201850.462764525","452407.508781009","0","0","0","",
"95","방문판매업","08_26_02_P","3000000","2020300020223200007","2020-03-25","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 창신동 ***번지 *호 영화빌딩 지층","서울특별시 종로구 창신길 *, 영화빌딩 지층 (창신동)","03101","한강 아울렛","2026-01-06 14:02:51","U","2026-01-09 02:40:00","","200830.570275099","452174.480627819","0","0","0","",
"96","방문판매업","08_26_02_P","3000000","2021300020223200011","2021-12-22","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 창신동 ***","서울특별시 종로구 종로 ***-*, *층 (창신동)","03104","마임종로동부사랑지사","2026-01-06 14:01:01","U","2026-01-09 02:40:00","","201160.626054927","452293.688736855","0","0","0","",
"97","방문판매업","08_26_02_P","3200000","2006320010623200811","2006-01-23","","03","폐업","03","폐업처리","2026-01-05","","","","02  856 3306","","151-015","서울특별시 관악구 신림동 ***번지 *호 *층","서울특별시 관악구 난곡로 *** (신림동,*층)","","사임당화장품제일지사","2026-01-06 16:02:09","U","2026-01-09 02:40:00","","192383.765488175","442250.737967702","9","9","9","",
"98","방문판매업","08_26_02_P","3000000","2021300020223200009","2021-10-19","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","서울특별시 종로구 종로*가 ***-**","서울특별시 종로구 종로**길 **, *층 *호 (종로*가)","03125","자연담 유통","2026-01-06 14:02:16","U","2026-01-09 02:40:00","","200438.102064147","452339.55653695","0","0","0","",
"99","방문판매업","08_26_02_P","3060000","2024306020223200001","2024-01-18","","01","영업/정상","01","정상영업","","","","","02-491-5720","","","서울특별시 중랑구 중화동 **-** *층 ***호","서울특별시 중랑구 봉화산로**가길 **, *층 ***호 (중화동)","02048","연세우유신내대리점","2026-01-06 09:37:30","U","2026-01-09 02:40:00","","207115.041132194","455183.092911367","0","0","0","",
"100","방문판매업","08_26_02_P","5710000","2025571029323200027","2025-09-10","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 상당구 남문로*가 ***-*","충청북도 청주시 상당구 성안로 **, *층 (남문로*가)","28532","해피모아","2026-01-06 11:26:32","U","2026-01-09 02:40:00","","241023.772760639","348378.63310463","0","0","0","",
"101","방문판매업","08_26_02_P","3190000","2025319027123200004","2025-04-01","","03","폐업","03","폐업처리","2026-01-05","","","","02-583-2428","","","서울특별시 동작구 사당동 ****-**","서울특별시 동작구 남부순환로 ****, *층 (사당동)","07024","나비힐 주식회사(NAVIHILL Co., Ltd.)","2026-01-06 16:14:59","U","2026-01-09 02:40:00","","197875.792292363","441637.16783987","1792779010","974552960","818226050","",
"102","방문판매업","08_26_02_P","3830000","2025385003723200001","2022-08-31","","01","영업/정상","01","정상영업","","","","","02-849-8210","","","경기도 안양시 동안구 비산동 **** 금강벤처텔","경기도 안양시 동안구 시민대로 ***, 금강벤처텔 ****-*호 (비산동)","14048","코웨이 스마트렌탈 대리점","2026-01-06 17:30:22","U","2026-01-09 02:40:00","","195504.751140429","432119.445439727","0","0","0","",
"103","방문판매업","08_26_02_P","3260000","2026326010823200001","2026-01-08","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 서구 충무동*가 *-*","부산광역시 서구 천마로 ***, *층 (충무동*가)","49253","에치와이 토성점","2026-01-08 18:02:23","I","2026-01-10 00:20:07","","384362.237651805","179260.188693394","0","0","0","",
"104","방문판매업","08_26_02_P","5530000","2026553029323200001","2026-01-08","","01","영업/정상","01","정상영업","","","","","031-355-1150","","","경기도 화성시 남양읍 남양리 ****","경기도 화성시 남양읍 남양성지로 ***, ***호","18261","다성휠링","2026-01-08 16:37:14","I","2026-01-10 00:20:07","","183880.171197271","411986.021668185","0","0","0","",
"105","방문판매업","08_26_02_P","5680000","2026568037023200001","2026-01-08","","01","영업/정상","01","정상영업","","","","","0414307987","","","충청남도 당진시 읍내동 ***-* 진원스타타워","충청남도 당진시 당진중앙*로 ***-*, ***호 (읍내동, 진원스타타워)","31770","당진 소망보청기","2026-01-08 15:58:15","I","2026-01-10 00:20:07","","166994.732359346","377065.76074724","0","0","0","",
"106","방문판매업","08_26_02_P","3530000","2026353017923200001","2026-01-08","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 남동구 논현동 ***-* 칼리오페 ***호","인천광역시 남동구 논고개로***번길 **, 칼리오페 *층 ***호 (논현동)","21653","이병열팀웍연구소","2026-01-08 15:55:45","I","2026-01-10 00:20:07","","175322.829762396","433304.243386176","0","0","0","",
"107","방문판매업","08_26_02_P","3220000","2026322024923200002","2026-01-08","","01","영업/정상","01","정상영업","","","","","02-565-3480","","","서울특별시 강남구 역삼동 ***-*","서울특별시 강남구 논현로**길 *-**, ***호 (역삼동)","06237","주식회사 아우라비앤더블유","2026-01-08 07:27:10","I","2026-01-10 00:20:07","","203178.445875229","444044.750081142","105755072","421622976","30000000","",
"108","방문판매업","08_26_02_P","3620000","2026362026123200001","2026-01-07","","01","영업/정상","01","정상영업","","","","","062-974-9944","","","광주광역시 북구 월출동 ***-** 디디텔레콤(주)","광주광역시 북구 첨단벤처소로**번길 **-*, 디디텔레콤(주) (월출동)","61007","디디텔레콤 주식회사","2026-01-08 13:48:07","I","2026-01-10 00:20:07","","187320.491771065","192605.586816284","5929307100","2927154940","150000000","",
"109","방문판매업","08_26_02_P","6510000","2026651024423200001","2026-01-07","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 제주시 일도이동 ***-**","제주특별자치도 제주시 동광로 ***, *층 (일도이동)","63275","윤선생제주영어교실","2026-01-08 09:25:46","I","2026-01-10 00:20:07","","157112.535951301","1172.69562816429","0","0","0","",
"110","방문판매업","08_26_02_P","3460000","2017346014023200026","2017-07-19","","03","폐업","03","폐업처리","2026-01-09","","","","","","","대구광역시 수성구 노변동 *번지 *호 *층","대구광역시 수성구 달구벌대로 ****, *층 (노변동)","42256","대성텔레콤","2026-01-08 13:14:11","U","2026-01-10 02:40:00","","353598.690615569","261522.944853529","0","0","0","",
"111","방문판매업","08_26_02_P","4060000","2022406040723200012","2019-10-29","","01","영업/정상","01","정상영업","","","","","02-2646-1800","","","경기도 파주시 문발동 ***-*","경기도 파주시 파주로 **(문발동)","10880","주식회사 티지오","2026-01-08 16:28:03","U","2026-01-10 02:40:00","","173318.07720609","469112.458547912","6000000000","1900000000","1065859970","",
"112","방문판매업","08_26_02_P","3100000","2021310018423200009","2021-03-25","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 공릉동 ***-*","서울특별시 노원구 동일로***길 **, *층 *호 (공릉동)","01848","이든네이처노원공릉지사","2026-01-08 13:40:19","U","2026-01-10 02:40:00","","206598.602821189","457778.829279572","0","0","0","",
"113","방문판매업","08_26_02_P","3130000","2022313022523200008","2019-05-08","","01","영업/정상","01","정상영업","","","","","02-336-8666","","","서울특별시 마포구 성산동 ***-*","서울특별시 마포구 월드컵북로 **, *층 ***호 (성산동)","03986","(주)에이펙셀생활건강","2026-01-08 14:17:21","U","2026-01-10 02:40:00","","192603.399811438","450847.135604774","440092096","535640832","40000000","",
"114","방문판매업","08_26_02_P","6510000","2026651024423200002","2013-09-24","","01","영업/정상","01","정상영업","","","","2017-07-05","","","","제주특별자치도 제주시 일도이동 ***-* 제주은행동광로지점","제주특별자치도 제주시 동광로 ***, 지하*층 (일도이동)","63275","해피안힐링센터 제주지점","2026-01-09 09:38:22","I","2026-01-11 00:20:02","","157092.711909653","1146.21495390144","0","0","0","",
"115","방문판매업","08_26_02_P","3060000","2026306021523200001","2026-01-09","","01","영업/정상","01","정상영업","","","","","02-2039-2620","","","서울특별시 중랑구 상봉동 ***-** 이레** *층","서울특별시 중랑구 봉우재로**길 **, *층 (상봉동, 이레**)","02154","주식회사 한국메디케어","2026-01-09 14:01:27","I","2026-01-11 00:20:02","","207651.765361212","454623.145146086","10000000","0","10000000","",
"116","방문판매업","08_26_02_P","4050000","2026564001823200002","2022-05-19","","01","영업/정상","01","정상영업","","","","","031-698-3091","","","경기도 용인시 수지구 동천동 *** 분당수지 U-TOWER","경기도 용인시 수지구 신수로 ***, 분당수지 U-TOWER 에이동 ****호 (동천동)","16827","(주)인투씨엔에스","2026-01-09 15:47:01","I","2026-01-11 00:20:02","","208940.745787289","426247.566686926","6488327200","3062483970","1351101060","",
"117","방문판매업","08_26_02_P","3780000","2026378039423200001","2026-01-09","","01","영업/정상","01","정상영업","","","","","","","","경기도 성남시 중원구 금광동 ****","경기도 성남시 중원구 자혜로*번길 *, *층 *호 (금광동)","13170","에치와이 양지점","2026-01-09 10:32:50","I","2026-01-11 00:20:02","","214116.563633307","438699.334654731","0","0","0","",
"118","방문판매업","08_26_02_P","6510000","2018651014623200010","2018-06-05","","03","폐업","03","폐업처리","2026-01-09","","","","","","","제주특별자치도 제주시 일도이동 ***번지 **호 인화빌딩 *층","제주특별자치도 제주시 동광로 ***, 인화빌딩 *층 (일도이동)","63275","윤선생제주영어교실","2026-01-09 13:16:05","U","2026-01-11 02:40:00","","157112.535951301","1172.69562816429","0","0","0","",
"119","방문판매업","08_26_02_P","3830000","2026384003323200001","2026-01-08","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 만안구 안양동 ***-**","경기도 안양시 만안구 안양로***번길 **, *층 *호 (안양동)","13992","로하스원코리아","2026-01-10 16:06:51","I","2026-01-12 00:20:09","","","","0","0","0","",
"120","방문판매업","08_26_02_P","4641000","2026466100623200001","2026-01-12","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 만성동 ****-*","전북특별자치도 전주시 덕진구 만성중앙로 **-**, *층 ***호 (만성동)","54868","에스에프교육","2026-01-12 11:09:17","I","2026-01-14 00:20:02","","206831.644824101","260131.111828383","0","0","0","",
"121","방문판매업","08_26_02_P","4191000","2026419100623200001","2025-12-18","","01","영업/정상","01","정상영업","","","","","","","","강원특별자치도 원주시 문막읍 문막리 ***-*","강원특별자치도 원주시 문막읍 문막시장*길 **, *층","26373","신선","2026-01-12 12:52:21","I","2026-01-14 00:20:02","","272357.841668652","423092.913112503","0","0","0","",
"122","방문판매업","08_26_02_P","4550000","2026455012823200001","2026-01-12","","01","영업/정상","01","정상영업","","","","","","","","충청남도 금산군 복수면 다복리 ***-* 대성 사슴농장","충청남도 금산군 복수면 다복로 ***, 대성 사슴농장","32703","대경사슴농원","2026-01-12 13:24:43","I","2026-01-14 00:20:02","","238249.063254197","296482.058555533","0","0","0","",
"123","방문판매업","08_26_02_P","3230000","2026323029123200002","2013-06-19","","01","영업/정상","01","정상영업","","","","","02-3485-9300","","","서울특별시 송파구 가락동 *-* 중앙일보사","서울특별시 송파구 오금로 ***, 중앙일보사 *층 (가락동)","05701","주식회사 참존","2026-01-12 11:24:57","I","2026-01-14 00:20:02","","211083.079854507","444474.489315972","30987221000","57791599000","24522465300","",
"124","방문판매업","08_26_02_P","5670000","2026567056823200001","2024-07-09","","01","영업/정상","01","정상영업","","","","","","","","경상남도 창원시 성산구 남양동 ** 한성종합상가","경상남도 창원시 성산구 대암로 **, 한성종합상가 ***호 (남양동)","51484","유로코리아","2026-01-12 11:45:39","I","2026-01-14 00:20:02","","354754.104691942","191846.660579956","0","0","0","",
"125","방문판매업","08_26_02_P","3170000","2026317025723200002","2010-05-17","","01","영업/정상","01","정상영업","","","","","02-851-7177","","","서울특별시 금천구 가산동 *** 하우스디 더 스카이밸리 가산*차","서울특별시 금천구 범안로 ****, 하우스디 더 스카이밸리 가산*차 **층 ****호 (가산동)","08595","(주)한국생활건강그룹","2026-01-12 09:33:13","I","2026-01-14 00:20:02","","190099.41176063","440416.170972838","50000000","0","50000000","",
"126","방문판매업","08_26_02_P","4490000","2026566002923200001","2026-01-12","","01","영업/정상","01","정상영업","","","","","","","","충청남도 천안시 서북구 백석동 **** ***호","충청남도 천안시 서북구 한들*로 ***, ***호 (백석동)","31087","주식회사 엠아이티티","2026-01-12 17:14:58","I","2026-01-14 00:20:02","","210688.781651584","370806.700438195","10000000","0","10000000","",
"127","방문판매업","08_26_02_P","3650000","2024365014723200009","2024-07-15","","03","폐업","03","폐업처리","2026-01-12","","","","042-221-1291","","","대전광역시 중구 문화동 *-** 기독교연합봉사회관","대전광역시 중구 계백로 ****, 기독교연합봉사회관 *층 (문화동)","34956","대전건강생활","2026-01-12 11:29:04","U","2026-01-14 02:40:00","","236728.137784731","313443.505831575","0","0","0","",
"128","방문판매업","08_26_02_P","3940000","2018396012823200005","2018-03-23","","03","폐업","03","폐업처리","2025-12-31","","","","031-904-3624","","","경기도 고양시 일산동구 백석동 ****번지 *호","경기도 고양시 일산동구 강송로***번길 *-*, *층 (백석동)","10420","에치와이일산점","2026-01-12 13:42:13","U","2026-01-14 02:40:00","","181098.38","460724.155","0","0","0","",
"129","방문판매업","08_26_02_P","4641000","2023466008123200011","2023-07-07","","03","폐업","03","폐업처리","2026-01-13","","","","","","","전북특별자치도 전주시 덕진구 우아동*가 ***-**","전북특별자치도 전주시 덕진구 우아*길 **, 타파웨어 (우아동*가)","54908","루비라 홈파티스 스튜디오 전주역점","2026-01-12 16:07:31","U","2026-01-14 02:40:00","","214127.769722508","261214.742238328","0","0","0","",
"130","방문판매업","08_26_02_P","3400000","2026340013223200001","2024-11-07","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 기장군 기장읍 동부리 ***-*","부산광역시 기장군 기장읍 차성로***번길 **","46061","파인셈메디칼","2026-01-13 11:34:14","I","2026-01-15 00:20:35","","401483.793773317","196315.935246941","0","0","0","",
"131","방문판매업","08_26_02_P","3940000","2026410012523200001","2026-01-13","","01","영업/정상","01","정상영업","","","","","031-924-5000","","","경기도 고양시 일산서구 덕이동 ****-**","경기도 고양시 일산서구 송포로***번길 ***-**, *층 (덕이동)","10215","(주)케이원컴퍼니","2026-01-13 15:35:27","I","2026-01-15 00:20:35","","176071.294655686","464687.015895169","40000000","0","40000000","",
"132","방문판매업","08_26_02_P","3540000","2026354016123200002","2026-01-13","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 부평구 부평동 ***-*","인천광역시 부평구 경인로 ***, *층 전체, *층 일부 ***호 (부평동)","21406","현대동소정판매대리점","2026-01-13 16:00:25","I","2026-01-15 00:20:35","","175935.448791867","442852.888614809","0","0","0","",
"133","방문판매업","08_26_02_P","5050000","2026505038023200001","2026-01-13","","01","영업/정상","01","정상영업","","","","","","","","경상북도 경주시 감포읍 오류리 ***-* 경보해변빌라트 ***호","경상북도 경주시 감포읍 감포로 ***, ***호 (경보해변빌라트)","38125","라온상사","2026-01-13 16:07:27","I","2026-01-15 00:20:35","","426828.036363904","260413.665117151","0","0","0","",
"134","방문판매업","08_26_02_P","3290000","2026329018623200001","2026-01-13","","01","영업/정상","01","정상영업","","","","","051-803-2823","","","부산광역시 부산진구 연지동 ***-*","부산광역시 부산진구 동평로***번길 * (연지동)","47134","에치와이 연지점","2026-01-13 11:10:42","I","2026-01-15 00:20:35","","386922.633608293","187630.02782893","0","0","0","",
"135","방문판매업","08_26_02_P","5220000","2026522011823200002","2018-01-11","","01","영업/정상","01","정상영업","","","","","07071637004","","","경상북도 칠곡군 북삼읍 인평리 ***-*","경상북도 칠곡군 북삼읍 북삼로 ***, *층","39808","(주)유성네트웍스","2026-01-13 14:03:20","I","2026-01-15 00:20:35","","320437.624476473","285347.146681398","150000000","0","150000000","",
"136","방문판매업","08_26_02_P","5150000","2026515021823200001","2025-02-05","","01","영업/정상","01","정상영업","","","","","","","","경상북도 의성군 금성면 대리리 **-*","경상북도 의성군 금성면 탑리*길 **-*, *층","37356","팔자유통","2026-01-13 10:17:41","I","2026-01-15 00:20:35","","351175.037369828","307212.2543423","0","0","0","",
"137","방문판매업","08_26_02_P","3780000","2017378021923200022","2017-06-29","","03","폐업","03","폐업처리","2026-01-08","","","","","","","경기도 성남시 중원구 금광동 ****","경기도 성남시 중원구 광명로***번길 **, *층 (금광동)","13172","남양유업 (신성남 가정대리점)","2026-01-13 16:59:05","U","2026-01-15 02:40:00","","214204.285020613","438403.889459894","0","0","0","",
"138","방문판매업","08_26_02_P","3980000","2020398012923200004","2020-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 구리시 수택동 ***-**","경기도 구리시 이문안로***번길 **-*, *층 (수택동)","11941","위그다(wigda)","2026-01-13 17:58:05","U","2026-01-15 02:40:00","","212672.925690391","454484.27767319","10000000","5000000","5000000","",
"139","방문판매업","08_26_02_P","5220000","2026522011823200001","2023-03-29","","01","영업/정상","01","정상영업","","","","2024-11-20","","","","경상북도 칠곡군 북삼읍 인평리 ****-* 프라임하우스","경상북도 칠곡군 북삼읍 금오대로*길 *, *층 (프라임하우스)","39813","한빛라이프","2026-01-13 14:03:06","U","2026-01-15 02:40:00","","321391.583240492","286298.825830616","30000000","0","0","",
"140","방문판매업","08_26_02_P","3100000","2021310018423200018","2021-10-05","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 공릉동 ***-**","서울특별시 노원구 동일로***길 *, *층 (공릉동)","01848","주하","2026-01-13 14:32:56","U","2026-01-15 02:40:00","","206598.259810854","457530.576738013","0","0","0","",
"141","방문판매업","08_26_02_P","5250000","2025525014623200002","2016-06-03","","01","영업/정상","01","정상영업","","","","","","","","경상북도 울진군 북면 부구리 ***-*","경상북도 울진군 북면 울진북로 ****, *층 ***호","36305","그린","2026-01-13 17:39:08","U","2026-01-15 02:40:00","","410830.796124136","402622.5708121","0","0","0","",
"142","방문판매업","08_26_02_P","5530000","2020553005123200001","2018-11-08","","03","폐업","03","폐업처리","2026-01-13","","","","031-374-1561","","","경기도 화성시 영천동 ***-*","경기도 화성시 동탄첨단산업*로 **-**, *층 ***호 (영천동)","18469","루마프라임","2026-01-13 16:23:59","U","2026-01-15 02:40:00","","208176.492852752","412642.308137592","0","0","0","",
"143","방문판매업","08_26_02_P","4810000","2026481045123200001","2025-12-08","","01","영업/정상","01","정상영업","","","","","","","","전라남도 여수시 충무동 *** 한국투자증권","전라남도 여수시 중앙로 **, 한국투자증권 *층 (충무동)","59732","웰빙플러스","2026-01-14 11:32:58","I","2026-01-16 00:20:02","","266927.923513148","138237.383285567","0","0","0","",
"144","방문판매업","08_26_02_P","3740000","2026376003423200001","2026-01-14","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 권선동 ****-* 우덕빌딩","경기도 수원시 권선구 효원로***번길 **, 우덕빌딩 *층 (권선동)","16571","주식회사 우연","2026-01-14 14:00:15","I","2026-01-16 00:20:02","","202625.96058698","417621.501829675","1036844030","113172712","923671300","",
"145","방문판매업","08_26_02_P","4010000","2026401031723200003","2026-01-14","","01","영업/정상","01","정상영업","","","","","031- 433-3336","","","경기도 시흥시 정왕동 ****-*","경기도 시흥시 산기대학로 **, ***-**호,**호 (정왕동)","15080","에치와이 시화점","2026-01-14 09:59:56","I","2026-01-16 00:20:02","","174671.836199636","427701.348477276","0","0","0","",
"146","방문판매업","08_26_02_P","3820000","2026382042223200001","2010-09-03","","01","영업/정상","01","정상영업","","","","","070-4060-3155","","","경기도 의정부시 고산동 *** 고산 디에트르 에듀파크 아파트","경기도 의정부시 서광로 ***, ***동 ****호 (고산동, 고산 디에트르 에듀파크 아파트)","11819","제이피라이프","2026-01-14 17:04:15","I","2026-01-16 00:20:02","","209952.334517339","470285.685176406","0","0","0","",
