번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),지정일자,민원종류명,Unnamed: 30,record_key
684,담배소매업,11_43_02_P,3390000,2026339010905600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 사상구 학장동 571-3 신구덕우성아파트,"부산광역시 사상구 학감대로 109-14, 신구덕우성아파트 B층 04, 05, 06호 (학장동)",47052,씨유 신구덕우성점,2026-02-10 17:32:33,I,2026-02-12 00:20:02,,381022.207485785,184140.540676667,20260210.0,제7조의3제2항에따른경우,,씨유신구덕우성점_부산광역시사상구학장동571-3신구덕우성아파트
683,담배소매업,11_43_02_P,5240000,2026524011405600001,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상북도 봉화군 재산면 현동리 591,경상북도 봉화군 재산면 명재로 797,36262,아시아마트봉화재산점,2026-02-10 17:12:45,I,2026-02-12 00:20:02,,375303.2286785,371299.428211231,20260210.0,제7조의3제2항에따른경우,,아시아마트봉화재산점_경상북도봉화군재산면현동리591
681,담배소매업,11_43_02_P,3990000,2026399051205600007,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경기도 남양주시 화도읍 가곡리 268,"경기도 남양주시 화도읍 가곡로 39, 1층",12032,세븐일레븐 남양주가곡점,2026-02-10 16:29:38,I,2026-02-12 00:20:02,,226574.668208455,464689.526608481,20260210.0,제7조의3제2항에따른경우,,세븐일레븐남양주가곡점_경기도남양주시화도읍가곡리268
679,담배소매업,11_43_02_P,3010000,2026301024405600004,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 중구 황학동 1719,"서울특별시 중구 난계로23길 27, B01호 (황학동)",04573,씨유 황학블루카운티점,2026-02-10 17:31:04,I,2026-02-12 00:20:02,,201880.863311542,452001.282161008,20260210.0,제7조의3제2항에따른경우,,씨유황학블루카운티점_서울특별시중구황학동1719
678,담배소매업,11_43_02_P,5130000,2026513018005600007,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상북도 경산시 하양읍 대학리 1107,"경상북도 경산시 하양읍 지식산업로4길 8, 118,119호",38408,세븐일레븐 경산더퍼스트점,2026-02-10 17:36:01,I,2026-02-12 00:20:02,,364309.407752138,271955.81969793,20260210.0,제7조의3제2항에따른경우,,세븐일레븐경산더퍼스트점_경상북도경산시하양읍대학리1107
677,담배소매업,11_43_02_P,3710000,2026371015005600001,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 동구 화정동 137-1,"울산광역시 동구 학문로 103, 1층 (화정동)",44061,프레쉬마켓,2026-02-10 17:58:21,I,2026-02-12 00:20:02,,419313.999157625,225372.020579318,20260210.0,제7조의3제2항에따른경우,,프레쉬마켓_울산광역시동구화정동137-1
676,담배소매업,11_43_02_P,3900000,2026390037305600004,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경기도 광명시 소하동 36-91,"경기도 광명시 금하로 523, 101호 (소하동)",14314,신도시부동산,2026-02-10 13:19:36,I,2026-02-12 00:20:02,,190204.879781055,438785.62217336,20260210.0,제7조의3제2항에따른경우,,신도시부동산_경기도광명시소하동36-91
667,담배소매업,11_43_02_P,4191000,2026419100605600010,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,강원특별자치도 원주시 태장동 891-1 영진2차아파트,"강원특별자치도 원주시 현충로 157, 영진2차아파트 상가동 1층 1호 (태장동)",26320,세븐일레븐 원주태장영진점,2026-02-10 13:23:30,I,2026-02-12 00:20:02,,284094.583228923,430001.237603248,20260210.0,제7조의3제2항에따른경우,,세븐일레븐원주태장영진점_강원특별자치도원주시태장동891-1영진2차아파트
671,담배소매업,11_43_02_P,3180000,2026318027005600009,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 영등포구 당산동5가 11-33 당산디오빌,"서울특별시 영등포구 당산로 222, 1층 106호 (당산동5가, 당산디오빌)",07214,야채오빠과일언니,2026-02-10 14:25:54,I,2026-02-12 00:20:02,,191292.095160096,447892.078672003,20260210.0,제7조의3제2항에따른경우,,야채오빠과일언니_서울특별시영등포구당산동5가11-33당산디오빌
670,담배소매업,11_43_02_P,5350000,2026535037405600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상남도 김해시 외동 1259-1 가야빌딩,"경상남도 김해시 함박로119번길 25, 가야빌딩 101호 (외동)",50948,지에스(GS)25 김해덕산점,2026-02-10 17:35:03,I,2026-02-12 00:20:02,,369919.321617739,194372.738948289,20260210.0,제7조의3제2항에따른경우,,지에스(GS)25김해덕산점_경상남도김해시외동1259-1가야빌딩
669,담배소매업,11_43_02_P,3500000,2026350017805600004,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 동구 금곡동 35-30,인천광역시 동구 송림로 20 (금곡동),22554,배다리 전자담배,2026-02-10 13:52:08,I,2026-02-12 00:20:02,,167859.47850599,441298.048549981,20260210.0,제7조의3제2항에따른경우,,배다리전자담배_인천광역시동구금곡동35-30
668,담배소매업,11_43_02_P,3500000,2026350017805600003,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 동구 송림동 348 동인천역 파크푸르지오,"인천광역시 동구 화도진로 16, 110호 (송림동, 동인천역 파크푸르지오)",22552,지에스25 송림나눔귀뚜라미점,2026-02-10 11:30:42,I,2026-02-12 00:20:02,,167706.497696784,441448.659089296,20260210.0,제7조의3제2항에따른경우,,지에스25송림나눔귀뚜라미점_인천광역시동구송림동348동인천역파크푸르지오
688,담배소매업,11_43_02_P,5200000,2026520014305600001,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상북도 고령군 덕곡면 예리 290-2,경상북도 고령군 덕곡면 덕운로 573,40127,지에스(GS)25 고령 덕곡점,2026-02-10 16:05:28,I,2026-02-12 00:20:02,,311287.337973457,253851.246856281,20260210.0,제7조의3제2항에따른경우,,지에스(GS)25고령덕곡점_경상북도고령군덕곡면예리290-2
665,담배소매업,11_43_02_P,3450000,2026345018905600010,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 북구 산격동 434-19,대구광역시 북구 동북로37길 54-1 (산격동),41517,씨유 산격대우점,2026-02-10 09:38:12,I,2026-02-12 00:20:02,,345374.345244653,268052.149207547,20260210.0,제7조의3제2항에따른경우,,씨유산격대우점_대구광역시북구산격동434-19
664,담배소매업,11_43_02_P,3910000,2026391041805600004,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경기도 평택시 세교동 541-1 상가동 133호,"경기도 평택시 세교산단로 37, 지제센트럴타워 상가동 133호 (세교동)",17843,사랑마트,2026-02-10 10:13:44,I,2026-02-12 00:20:02,,207167.651264901,389923.244467125,20260210.0,제7조의3제2항에따른경우,,사랑마트_경기도평택시세교동541-1상가동133호
662,담배소매업,11_43_02_P,4050000,2026564001805600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경기도 용인시 수지구 상현동 869 만현마을9단지엘지자이아파트,"경기도 용인시 수지구 만현로133번길 35, 상가동 101호 (상현동)",16930,자이마트,2026-02-10 10:01:37,I,2026-02-12 00:20:02,,207961.804871769,422479.810596198,20260210.0,제7조의3제2항에따른경우,,자이마트_경기도용인시수지구상현동869만현마을9단지엘지자이아파트
661,담배소매업,11_43_02_P,5710000,2026572502705600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,충청북도 청주시 서원구 분평동 1261-2,"충청북도 청주시 서원구 1순환로1137번길 78, 101호 (분평동)",28794,세븐일레븐 청주분평제일점,2026-02-10 16:30:54,I,2026-02-12 00:20:02,,244078.13289289,345511.569589045,20260210.0,제7조의3제2항에따른경우,,세븐일레븐청주분평제일점_충청북도청주시서원구분평동1261-2
687,담배소매업,11_43_02_P,5330000,2026533029205600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상남도 통영시 평림동 440,경상남도 통영시 평인일주로 856 (평림동),53056,대평편의점,2026-02-10 14:01:08,I,2026-02-12 00:20:02,,327802.175449615,151669.001880675,20260210.0,제7조의3제2항에따른경우,,대평편의점_경상남도통영시평림동440
792,담배소매업,11_43_02_P,3720000,2026372021005600002,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 북구 진장동 754-1,"울산광역시 북구 명촌3길 7-15, 1층 (진장동)",44254,씨유 울산명촌히어로점,2026-02-11 15:18:06,I,2026-02-13 00:20:38,,413718.402530084,231454.805792043,20260210.0,제7조의3제2항에따른경우,,씨유울산명촌히어로점_울산광역시북구진장동754-1
774,담배소매업,11_43_02_P,3620000,2026362026105600009,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,광주광역시 북구 연제동 1116 광주 연제 골드클래스,"광주광역시 북구 양산제로 95, 1층 103,104호 (연제동, 광주 연제 골드클래스)",61079,씨유 뉴연제골드점,2026-02-11 09:05:44,I,2026-02-13 00:20:38,,187950.055753079,189261.369414396,20260210.0,제7조의3제2항에따른경우,,씨유뉴연제골드점_광주광역시북구연제동1116광주연제골드클래스
691,담배소매업,11_43_02_P,3560000,2026356028505600012,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 서구 원당동 995,"인천광역시 서구 서로4로 102, 1층 (원당동)",22862,(주)아라홈마트,2026-02-10 14:07:07,I,2026-02-12 00:20:02,,,,20260210.0,제7조의3제2항에따른경우,,(주)아라홈마트_인천광역시서구원당동995
692,담배소매업,11_43_02_P,3560000,2026356028505600013,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 서구 청라동 102-2 청라한양수자인,"인천광역시 서구 비즈니스로 41, 상가동 104, 105호 (청라동, 청라한양수자인)",22766,지에스25 청라한양점,2026-02-10 14:15:42,I,2026-02-12 00:20:02,,166450.958326785,447246.057330747,20260210.0,제7조의3제2항에따른경우,,지에스25청라한양점_인천광역시서구청라동102-2청라한양수자인
694,담배소매업,11_43_02_P,4500000,2026450036505600002,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,충청남도 공주시 유구읍 석남리 260-6,충청남도 공주시 유구읍 중앙1길 100-1,32506,세븐일레븐공주유구본점,2026-02-10 15:29:26,I,2026-02-12 00:20:02,,195567.425496392,339181.098135611,20260210.0,제7조의3제2항에따른경우,,세븐일레븐공주유구본점_충청남도공주시유구읍석남리260-6
695,담배소매업,11_43_02_P,5050000,2026505031205600001,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상북도 경주시 안강읍 산대리 2381 우방타운상가 205동 101호,경상북도 경주시 안강읍 구부랑길 68-7,38012,이마트24 경주우방점,2026-02-10 16:35:44,I,2026-02-12 00:20:02,,398107.959586129,280423.935601013,20260210.0,제7조의3제2항에따른경우,,이마트24경주우방점_경상북도경주시안강읍산대리2381우방타운상가205동101호
772,담배소매업,11_43_02_P,3510500,2026351057905600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 미추홀구 주안동 1519-23,"인천광역시 미추홀구 미추홀대로586번길 129, 1층 (주안동)",22228,(주)코리아세븐 주안타운점,2026-02-11 09:12:24,I,2026-02-13 00:20:38,,172248.326878567,438655.806332424,20260210.0,제7조의3제2항에따른경우,,(주)코리아세븐주안타운점_인천광역시미추홀구주안동1519-23
690,담배소매업,11_43_02_P,4510000,2026451023105600003,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,충청남도 보령시 동대동 411,"충청남도 보령시 한내로터리길 33-1, 1층 105호 (동대동)",33478,행복한 건어물,2026-02-10 11:48:55,I,2026-02-12 00:20:02,,164679.60335098,316000.965000311,20260210.0,제7조의3제2항에따른경우,,행복한건어물_충청남도보령시동대동411
776,담배소매업,11_43_02_P,5100000,2026510023705600001,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,경상북도 영천시 대창면 대창리 743-1,경상북도 영천시 대창면 금창로 672-4,38911,주식회사 보궁(대창점),2026-02-11 15:33:59,I,2026-02-13 00:20:38,,371132.08913512,265668.627608408,20260210.0,제7조의3제2항에따른경우,,주식회사보궁(대창점)_경상북도영천시대창면대창리743-1
775,담배소매업,11_43_02_P,3620000,2026362026105600010,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,광주광역시 북구 매곡동 42-5,"광주광역시 북구 매곡로 45, 1층 (매곡동)",61061,씨유 광주매곡점,2026-02-11 09:06:35,I,2026-02-13 00:20:38,,190283.135517837,187754.972571594,20260210.0,제7조의3제2항에따른경우,,씨유광주매곡점_광주광역시북구매곡동42-5
777,담배소매업,11_43_02_P,3170000,2026317025705600005,2026-02-10,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 금천구 독산동 904-42,"서울특별시 금천구 남부순환로128길 49, 1층 (독산동)",08549,씨유(CU)독산럭키점,2026-02-11 13:56:16,I,2026-02-13 00:20:38,,191811.657758234,441803.817855254,20260210.0,제7조의3제2항에따른경우,,씨유(CU)독산럭키점_서울특별시금천구독산동904-42
577,담배소매업,11_43_02_P,5540000,2026554035805600004,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경기도 광주시 송정동 130-14 순흥빌딩,"경기도 광주시 광주대로129번길 13, 순흥빌딩 1층 일부호 (송정동)",12739,씨유(CU) 광주송정현대점,2026-02-09 10:03:17,I,2026-02-11 00:20:41,,222718.680666679,435120.384264268,20260209.0,제7조의3제2항에따른경우,,씨유(CU)광주송정현대점_경기도광주시송정동130-14순흥빌딩
576,담배소매업,11_43_02_P,3520000,2026352030005600007,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,인천광역시 연수구 송도동 21-64 인천송도힐스테이트,"인천광역시 연수구 컨벤시아대로 90, 502동 114호 (송도동, 인천송도힐스테이트)",22002,지에스25 송도힐스점,2026-02-09 14:00:43,I,2026-02-11 00:20:41,,168774.510913756,432592.813697187,20260209.0,제7조의3제2항에따른경우,,지에스25송도힐스점_인천광역시연수구송도동21-64인천송도힐스테이트
584,담배소매업,11_43_02_P,3380000,2026338009405600004,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 수영구 광안동 188-11,부산광역시 수영구 남천바다로 11 (광안동),48301,빅세일마트,2026-02-09 10:45:29,I,2026-02-11 00:20:41,,392412.864510305,185481.655539629,20260209.0,제7조의3제2항에따른경우,,빅세일마트_부산광역시수영구광안동188-11
561,담배소매업,11_43_02_P,4641000,2026466100605600005,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,전북특별자치도 전주시 덕진구 송천동2가 199 1층,"전북특별자치도 전주시 덕진구 붓내3길 28, 1층 (송천동2가)",54829,지에스25송천뜨란채점,2026-02-09 17:09:36,I,2026-02-11 00:20:41,,211201.427755664,262938.695531159,20260209.0,제7조의3제2항에따른경우,,지에스25송천뜨란채점_전북특별자치도전주시덕진구송천동2가1991층
560,담배소매업,11_43_02_P,3700000,2026370023305600008,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 남구 야음동 384-15,"울산광역시 남구 수암로 288, 1층 1호 (야음동)",44765,부영식품상회,2026-02-09 17:54:46,I,2026-02-11 00:20:41,,411814.188080704,227141.814789655,20260209.0,제7조의3제2항에따른경우,,부영식품상회_울산광역시남구야음동384-15
579,담배소매업,11_43_02_P,4050000,2026562002705600012,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경기도 용인시 처인구 남사읍 봉명리 646-2 경기도소방학교,"경기도 용인시 처인구 남사읍 천덕산로11번길 42, 경기도소방학교 다동 1층",17118,경기소방학교 매점 및 카페,2026-02-09 14:26:55,I,2026-02-11 00:20:41,,210362.961431873,402468.79004264,20260209.0,제7조의3제2항에따른경우,,경기소방학교매점및카페_경기도용인시처인구남사읍봉명리646-2경기도소방학교
580,담배소매업,11_43_02_P,4181000,2026418108105600002,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,강원특별자치도 춘천시 후평동 224-2,"강원특별자치도 춘천시 공단로 70, 103호 (후평동)",24233,씨유 춘천후평공단점,2026-02-09 14:15:56,I,2026-02-11 00:20:41,,265831.174271654,488002.300186362,20260209.0,제7조의3제2항에따른경우,,씨유춘천후평공단점_강원특별자치도춘천시후평동224-2
581,담배소매업,11_43_02_P,4450000,2026445014905600006,2026-02-09,,1,영업/정상,0,정상영업,,,,,043-532-4401,,,충청북도 진천군 진천읍 성석리 686-3,충청북도 진천군 진천읍 문화로 362,27849,엔마트 진천점,2026-02-09 14:11:29,I,2026-02-11 00:20:41,,240017.204221851,373517.730196412,20260209.0,제7조의3제2항에따른경우,,엔마트진천점_충청북도진천군진천읍성석리686-3
582,담배소매업,11_43_02_P,4450000,2026445014905600007,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청북도 진천군 진천읍 신정리 675-6 천호빌라타운,"충청북도 진천군 진천읍 문화3길 61, 2층 202,203호 (천호빌라타운)",27841,씨스페이스 진천우석대점,2026-02-09 14:14:14,I,2026-02-11 00:20:41,,239489.241805082,371615.161630094,20260209.0,제7조의3제2항에따른경우,,씨스페이스진천우석대점_충청북도진천군진천읍신정리675-6천호빌라타운
578,담배소매업,11_43_02_P,5580000,2026558008305600001,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청남도 계룡시 엄사면 엄사리 137-7,"충청남도 계룡시 엄사면 전원로 5-5, 1층",32805,전자담배 담타 계룡점,2026-02-09 14:32:29,I,2026-02-11 00:20:41,,221616.245723081,309921.840252278,20260209.0,제7조의3제2항에따른경우,,전자담배담타계룡점_충청남도계룡시엄사면엄사리137-7
563,담배소매업,11_43_02_P,5310000,2026531033805600004,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경상남도 진주시 초전동 676-3 초전흥한황토방아파트,"경상남도 진주시 초전남로 36, 초전흥한황토방아파트 114동 102호 (초전동)",52738,씨유진주초전흥한점,2026-02-09 17:33:52,I,2026-02-11 00:20:41,,301448.365146228,189454.239628433,20260209.0,제7조의3제2항에따른경우,,씨유진주초전흥한점_경상남도진주시초전동676-3초전흥한황토방아파트
562,담배소매업,11_43_02_P,4641000,2026466100605600006,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,"전북특별자치도 전주시 덕진구 덕진동1가 1263-18 1층, 지하1층","전북특별자치도 전주시 덕진구 명륜3길 17, 1층, 지하1층 (덕진동1가)",54898,씨유 전북대타운점,2026-02-09 15:48:12,I,2026-02-11 00:20:41,,211472.263051371,260300.595524096,20260209.0,제7조의3제3항에따른경우,,"씨유전북대타운점_전북특별자치도전주시덕진구덕진동1가1263-181층,지하1층"
575,담배소매업,11_43_02_P,5480000,2026548013605600002,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경상남도 합천군 봉산면 김봉리 352-6,경상남도 합천군 봉산면 서부로 4346,50211,형제슈퍼,2026-02-09 10:53:55,I,2026-02-11 00:20:41,,294408.538937445,236961.314502174,20260209.0,제7조의3제2항에따른경우,,형제슈퍼_경상남도합천군봉산면김봉리352-6
573,담배소매업,11_43_02_P,3420000,2026342020705600011,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 동구 검사동 1111 태왕아너스 르네상스,"대구광역시 동구 동촌로 100, 401동 104호 (검사동, 태왕아너스 르네상스)",41156,동촌역태왕아너스공인중개사사무소,2026-02-09 13:29:46,I,2026-02-11 00:20:41,,349091.721218489,266402.147218804,20260209.0,제7조의3제2항에따른경우,,동촌역태왕아너스공인중개사사무소_대구광역시동구검사동1111태왕아너스르네상스
572,담배소매업,11_43_02_P,3350000,2026335015605600005,2026-02-09,,1,영업/정상,0,정상영업,,,,,051-516-1235,,,부산광역시 금정구 남산동 998-10,"부산광역시 금정구 금강로633번길 49, 1층 (남산동)",46225,씨유뉴남산 두실로점,2026-02-09 15:53:54,I,2026-02-11 00:20:41,,389832.199776767,197981.211689829,20260209.0,제7조의3제2항에따른경우,,씨유뉴남산두실로점_부산광역시금정구남산동998-10
564,담배소매업,11_43_02_P,3410000,2026341018205600007,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 중구 공평동 61-5,"대구광역시 중구 동성로4길 69, 1층 (공평동)",41941,전담스팟 삼덕점,2026-02-09 13:20:30,I,2026-02-11 00:20:41,,344356.031053603,264262.314410496,20260209.0,제7조의3제2항에따른경우,,전담스팟삼덕점_대구광역시중구공평동61-5
565,담배소매업,11_43_02_P,3700000,2026370023305600007,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,울산광역시 남구 신정동 1639-29,"울산광역시 남구 문수로423번길 8, 1층 107호 (신정동)",44655,본(BON),2026-02-09 17:43:16,I,2026-02-11 00:20:41,,408538.108484603,228498.875836037,20260209.0,제7조의3제2항에따른경우,,본(BON)_울산광역시남구신정동1639-29
566,담배소매업,11_43_02_P,3740000,2026377004105600005,2026-02-09,,1,영업/정상,0,정상영업,,,,,070-8027-8852,,,경기도 수원시 팔달구 지동 280-12,경기도 수원시 팔달구 세지로 325 (지동),16243,세지로텔레콤,2026-02-09 16:21:48,I,2026-02-11 00:20:41,,202038.663872411,419792.043092172,20260209.0,제7조의3제2항에따른경우,,세지로텔레콤_경기도수원시팔달구지동280-12
567,담배소매업,11_43_02_P,6510000,2026651003705600002,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,제주특별자치도 제주시 한림읍 귀덕리 1179-1,제주특별자치도 제주시 한림읍 일주서로 5876,63024,일광로또,2026-02-09 09:15:03,I,2026-02-11 00:20:41,,134267.979309239,-5635.85146392784,20260209.0,제7조의3제2항에따른경우,,일광로또_제주특별자치도제주시한림읍귀덕리1179-1
568,담배소매업,11_43_02_P,5530000,2026574000705600001,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경기도 화성시 만세구 양감면 대양리 1180-1,경기도 화성시 만세구 양감면 은행나무로 455-7,18631,지에스25 양감대양점,2026-02-09 17:26:51,I,2026-02-11 00:20:41,,194440.091975394,399561.333501786,20260209.0,제7조의3제2항에따른경우,,지에스25양감대양점_경기도화성시만세구양감면대양리1180-1
571,담배소매업,11_43_02_P,3100000,2026310030005600002,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 노원구 상계동 1293 불암현대아파트,"서울특별시 노원구 덕릉로118길 29, 상가동동 2층 210호 (상계동, 불암현대아파트)",01646,이마트24 불암아이파크,2026-02-09 16:26:44,I,2026-02-11 00:20:41,,207131.576339305,462829.18165682,20260209.0,제7조의3제2항에따른경우,,이마트24불암아이파크_서울특별시노원구상계동1293불암현대아파트
569,담배소매업,11_43_02_P,5530000,2026574000705600002,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경기도 화성시 만세구 양감면 신왕리 701-1,"경기도 화성시 만세구 양감면 은행나무로 235, 103호",18634,지에스25 화성신왕리점,2026-02-09 17:49:46,I,2026-02-11 00:20:41,,194875.675270719,397598.627891452,20260209.0,제7조의3제2항에따른경우,,지에스25화성신왕리점_경기도화성시만세구양감면신왕리701-1
583,담배소매업,11_43_02_P,3470000,2026347022705600009,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,대구광역시 달서구 용산동 580-3,"대구광역시 달서구 선원로53길 6, 1층 (용산동)",42607,세븐일레븐 대구용산햇빛점,2026-02-09 10:52:06,I,2026-02-11 00:20:41,,337386.398813818,263176.97377987,20260209.0,제7조의3제2항에따른경우,,세븐일레븐대구용산햇빛점_대구광역시달서구용산동580-3
570,담배소매업,11_43_02_P,3030000,2026303009105600003,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 성동구 용답동 253 청계 SK VIEW,"서울특별시 성동구 천호대로 244, 1층 1301호 (용답동, 청계 SK VIEW)",04803,씨유 용답SK점,2026-02-09 17:16:41,I,2026-02-11 00:20:41,,,,20260209.0,제7조의3제2항에따른경우,,씨유용답SK점_서울특별시성동구용답동253청계SKVIEW
673,담배소매업,11_43_02_P,4520000,2026452038305600009,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청남도 아산시 권곡동 409-1 아담솔밭맨션,"충청남도 아산시 권곡로14번길 6, 1층 101호 (권곡동, 아담솔밭맨션)",31518,아담슈퍼,2026-02-10 09:01:58,I,2026-02-12 00:20:02,,200888.569983258,365546.404640945,20260209.0,제7조의3제2항에따른경우,,아담슈퍼_충청남도아산시권곡동409-1아담솔밭맨션
587,담배소매업,11_43_02_P,5360000,2026536020005600003,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경상남도 밀양시 하남읍 파서리 883-4,경상남도 밀양시 하남읍 하남로 189,50454,카페 소풍,2026-02-09 13:09:17,I,2026-02-11 00:20:41,,358484.379961677,211392.166438346,20260209.0,제7조의3제2항에따른경우,,카페소풍_경상남도밀양시하남읍파서리883-4
689,담배소매업,11_43_02_P,3370000,2026337015005600005,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,부산광역시 연제구 연산동 1279-9,"부산광역시 연제구 월드컵대로153번길 21, 1층 (연산동)",47540,씨유 연산애플점,2026-02-10 15:35:54,I,2026-02-12 00:20:02,,389300.82383091,189366.628687284,20260209.0,제7조의3제2항에따른경우,,씨유연산애플점_부산광역시연제구연산동1279-9
680,담배소매업,11_43_02_P,4060000,2026406055205600012,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,경기도 파주시 월롱면 영태리 527-3,"경기도 파주시 월롱면 아동로 172, 1층 일부호",10945,씨유(CU)파주정목점,2026-02-10 09:12:39,I,2026-02-12 00:20:02,,181337.518975791,474643.792757233,20260209.0,제7조의3제2항에따른경우,,씨유(CU)파주정목점_경기도파주시월롱면영태리527-3
674,담배소매업,11_43_02_P,4490000,2026565003205600003,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청남도 천안시 동남구 신방동 1258,충청남도 천안시 동남구 통정9로 10 (신방동),31208,세븐일레븐 천안신방유안점,2026-02-10 10:04:57,I,2026-02-12 00:20:02,,211311.665432369,363662.422137734,20260209.0,제7조의3제2항에따른경우,,세븐일레븐천안신방유안점_충청남도천안시동남구신방동1258
672,담배소매업,11_43_02_P,4520000,2026452038305600008,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청남도 아산시 탕정면 용두리 722 월드메르디앙웰리지A동,"충청남도 아산시 탕정면 용머리길 41, A동 1층 116호",31457,세븐일레븐 아산아영점,2026-02-10 09:00:40,I,2026-02-12 00:20:02,,204464.464699653,366065.680124762,20260209.0,제7조의3제2항에따른경우,,세븐일레븐아산아영점_충청남도아산시탕정면용두리722월드메르디앙웰리지A동
666,담배소매업,11_43_02_P,3630000,2026363034405600010,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,광주광역시 광산구 신가동 1068,"광주광역시 광산구 수완로11번길 45, 1층 (신가동)",62308,지에스25 신가아름점,2026-02-10 14:41:32,I,2026-02-12 00:20:02,,184077.272522127,187452.515322149,20260209.0,제7조의3제2항에따른경우,,지에스25신가아름점_광주광역시광산구신가동1068
663,담배소매업,11_43_02_P,3230000,2026323029105600010,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,서울특별시 송파구 신천동 17-6,"서울특별시 송파구 올림픽로 329, 상가동 B1층 116호 (신천동)",05509,행운마트,2026-02-10 08:41:27,I,2026-02-12 00:20:02,,209393.076054654,446147.977949052,20260209.0,제7조의3제2항에따른경우,,행운마트_서울특별시송파구신천동17-6
590,담배소매업,11_43_02_P,4400000,2026440029705600004,2026-02-09,,1,영업/정상,0,정상영업,,,,,,,,충청북도 제천시 화산동 988,충청북도 제천시 내토로 568 (화산동),27197,(주)대왕푸드,2026-02-09 11:35:20,I,2026-02-11 00:20:41,,308264.543555659,403586.096004226,20260209.0,제7조의3제2항에따른경우,,(주)대왕푸드_충청북도제천시화산동988
