번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
10,동물위탁관리업,02_03_10_P,5530000,577000004820250016,2025-08-19,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 오산동  *** 동탄역 유림노르웨이숲,"경기도 화성시 동탄구 동탄감배산로 ***, ***동 *층 ***호 (오산동, 동탄역 유림노르웨이숲)",18479,쏠티그루밍,2025-08-19 09:34:10,I,2026-02-04 01:35:23,,207822.739588256,410789.35102542,동물위탁관리업,동물위탁관리업,000,0,,쏠티그루밍_경기도화성시동탄구오산동***동탄역유림노르웨이숲
207,동물위탁관리업,02_03_10_P,5530000,574000004820250015,2025-08-18,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 새솔동 **-*,"경기도 화성시 만세구 꽃내음*길 **-**, *층 ***호,***호 (새솔동)",18244,도담,2025-08-18 08:57:51,I,2026-02-04 01:35:23,,183835.531944624,420134.082496897,동물위탁관리업,동물위탁관리업,000,0,,도담_경기도화성시만세구새솔동**-*
320,동물위탁관리업,02_03_10_P,5590000,559000004820250005,2025-08-07,,1,영업/정상,0,정상,,,,,,0.0,,경기도 양주시 덕계동 ***-**,경기도 양주시 회천남로 ***-** (덕계동),11460,스너글리,2026-02-20 16:50:26,U,2026-02-22 02:40:00,,205423.978332307,479763.888440129,동물위탁관리업,동물위탁관리업,000,0,,스너글리_경기도양주시덕계동***-**
302,동물위탁관리업,02_03_10_P,5530000,577000004820250014,2025-07-29,,3,폐업,2,폐업,2026-02-10,,,,031-372-1988,0.0,,경기도 화성시 동탄구 목동  ***-* 우성스타파크 A,"경기도 화성시 동탄구 동탄순환대로**길 ***, 우성스타파크 A ***-***호 (목동)",18484,솜길동물의료센터,2026-02-12 11:18:13,U,2026-02-14 02:40:00,,,,동물위탁관리업,동물위탁관리업,000,0,,솜길동물의료센터_경기도화성시동탄구목동***-*우성스타파크A
210,동물위탁관리업,02_03_10_P,5530000,574000004820250013,2025-07-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 새솔동 ***-*,"경기도 화성시 만세구 노들길 **-**, *층 (새솔동)",18242,스마트독애견유치원,2025-07-23 09:02:39,I,2026-02-04 01:35:23,,184056.013515707,419449.366219939,동물위탁관리업,동물위탁관리업,000,0,,스마트독애견유치원_경기도화성시만세구새솔동***-*
206,동물위탁관리업,02_03_10_P,5530000,574000004820250012,2025-07-10,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 남양읍 남양리 ***-*,"경기도 화성시 만세구 남양읍 남양시장로**번길 **-**, *층",18258,강아지풀 애견유치원,2025-07-10 13:23:07,I,2026-02-04 01:35:23,,183291.408597522,412086.170287249,동물위탁관리업,동물위탁관리업,000,0,,강아지풀애견유치원_경기도화성시만세구남양읍남양리***-*
204,동물위탁관리업,02_03_10_P,5530000,574000004820250010,2025-06-26,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 남양읍 남양리 ****-**,"경기도 화성시 만세구 남양읍 역골로 **-**, *층 ***호",18267,이담펫반려동물호텔위탁센터,2025-06-26 14:07:07,I,2026-02-04 01:35:23,,184450.803260136,411665.483514143,동물위탁관리업,동물위탁관리업,000,0,,이담펫반려동물호텔위탁센터_경기도화성시만세구남양읍남양리****-**
203,동물위탁관리업,02_03_10_P,5530000,574000004820250009,2025-06-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 향남읍 도이리 ***-*,경기도 화성시 만세구 향남읍 도이*길 ***-**,18588,카인드독,2025-06-23 13:56:51,I,2026-02-04 01:35:23,,193884.22631571,403912.888434761,동물위탁관리업,동물위탁관리업,000,0,,카인드독_경기도화성시만세구향남읍도이리***-*
303,동물위탁관리업,02_03_10_P,4820000,482000004820250002,2025-06-18,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 순천시 연향동 ****-**,"전라남도 순천시 연향*로 **, *층 (연향동)",57979,견과 하루,2026-02-12 13:07:35,U,2026-02-14 02:40:00,,247176.564636699,160813.957780016,동물위탁관리업,동물위탁관리업,000,0,,견과하루_전라남도순천시연향동****-**
316,동물위탁관리업,02_03_10_P,3420000,342000004820250002,2025-06-04,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 동구 신천동 ***-**,"대구광역시 동구 송라로**길 **, *층 (신천동)",41259,미용집사,2026-02-19 18:06:40,U,2026-02-21 02:40:00,,346254.521785265,264787.45111489,동물위탁관리업,동물위탁관리업,000,0,,미용집사_대구광역시동구신천동***-**
310,동물위탁관리업,02_03_10_P,3370000,337000004820250003,2025-05-27,,1,영업/정상,0,정상,,,,,,0.0,,부산광역시 연제구 연산동 ***-* 행복한교회,"부산광역시 연제구 쌍미천로 ***, 행복한교회 *층 (연산동)",47554,멍쓰쿨 부산본점,2026-02-13 21:55:19,U,2026-02-15 02:40:00,,390071.819774913,189514.075562421,동물위탁관리업,동물위탁관리업,000,0,,멍쓰쿨부산본점_부산광역시연제구연산동***-*행복한교회
46,동물위탁관리업,02_03_10_P,5530000,577000004820250007,2025-05-19,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 반송동  **-**,"경기도 화성시 동탄구 동탄반송*길 **-*, *층 (반송동)",18434,퍼피앤캣,2025-05-19 11:05:07,I,2026-02-04 01:35:23,,205525.49677392,412070.584214299,동물위탁관리업,동물위탁관리업,000,0,,퍼피앤캣_경기도화성시동탄구반송동**-**
45,동물위탁관리업,02_03_10_P,5530000,577000004820250006,2025-05-12,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 오산동  *** 동탄역 유림노르웨이숲,"경기도 화성시 동탄구 동탄감배산로 ***, ***동 *층 ***호 (오산동, 동탄역 유림노르웨이숲)",18479,아지묭실,2025-05-12 14:03:05,I,2026-02-04 01:35:23,,207822.739588256,410789.35102542,동물위탁관리업,동물위탁관리업,000,0,,아지묭실_경기도화성시동탄구오산동***동탄역유림노르웨이숲
44,동물위탁관리업,02_03_10_P,5530000,577000004820250005,2025-04-22,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 반송동  ***-**,"경기도 화성시 동탄구 **용사*길 **, *층 (반송동)",18439,개이쁨,2025-04-22 11:13:01,I,2026-02-04 01:35:23,,205862.521022508,410204.262582639,동물위탁관리업,동물위탁관리업,000,0,,개이쁨_경기도화성시동탄구반송동***-**
131,동물위탁관리업,02_03_10_P,5530000,576000004820250004,2025-04-07,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 병점구 병점동  ***-*,"경기도 화성시 병점구 떡전골로 **, 글로벌타워 *층 ***호 (병점동)",18412,문펫(Moon Pet),2025-04-07 14:19:16,I,2026-02-04 01:35:23,,203055.14558616,411350.928578771,동물위탁관리업,동물위탁관리업,000,0,,문펫(MoonPet)_경기도화성시병점구병점동***-*
221,동물위탁관리업,02_03_10_P,3580000,358000004820250001,2025-03-28,,1,영업/정상,0,정상,,,,,,0.0,,인천광역시 옹진군 영흥면 내리 ***-*,인천광역시 옹진군 영흥면 영흥로***번길 **-**,23119,주식회사 고양이역,2026-02-02 10:21:52,U,2026-02-04 02:40:00,,154301.602774206,417118.065042033,동물위탁관리업,동물위탁관리업,L00,0,,주식회사고양이역_인천광역시옹진군영흥면내리***-*
202,동물위탁관리업,02_03_10_P,5530000,574000004820250003,2025-03-27,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 새솔동 **-*,"경기도 화성시 만세구 꽃내음*길 **, ***호 (새솔동)",18244,꽃내음나개,2025-03-27 11:20:30,I,2026-02-04 01:35:23,,183552.244212609,420561.826368045,동물위탁관리업,동물위탁관리업,000,0,,꽃내음나개_경기도화성시만세구새솔동**-*
326,동물위탁관리업,02_03_10_P,4850000,485000004820210001,2025-03-19,,1,영업/정상,0,정상,,,,,,0.0,,전라남도 담양군 가사문학면 연천리 ***-*,전라남도 담양군 가사문학면 가사문학로 ****,57392,휴식(HUSIK),2026-02-23 16:14:29,U,2026-02-25 02:40:00,,202805.573976779,186401.469160454,동물위탁관리업,동물위탁관리업,000,0,,휴식(HUSIK)_전라남도담양군가사문학면연천리***-*
346,동물위탁관리업,02_03_10_P,3140000,314000004820250002,2025-03-07,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 양천구 신정동 ***-*,"서울특별시 양천구 신월로 ***, ***호 (신정동)",8021,다녀오개습니다,2026-02-26 14:19:10,U,2026-02-28 02:40:00,,187597.062750911,446687.543698413,동물위탁관리업,동물위탁관리업,000,0,,다녀오개습니다_서울특별시양천구신정동***-*
255,동물위탁관리업,02_03_10_P,3820000,382000004820250001,2025-02-27,,3,폐업,2,폐업,2026-02-26,,,,,0.0,,경기도 의정부시 고산동 ***-* 백봉프라자 ***호,"경기도 의정부시 문충로 ***, 백봉프라자 *층 ***호 (고산동)",11821,뭉티의 하루,2026-02-05 15:46:06,U,2026-02-07 02:40:00,,209328.779051126,469754.325456554,동물위탁관리업,동물위탁관리업,000,0,,뭉티의하루_경기도의정부시고산동***-*백봉프라자***호
43,동물위탁관리업,02_03_10_P,5530000,577000004820250002,2025-02-24,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 금곡동  **-*,경기도 화성시 동탄구 금곡로 ***-** (금곡동),18511,캐롯독,2025-02-24 10:17:59,I,2026-02-04 01:35:23,,206677.285795088,409237.418612443,동물위탁관리업,동물위탁관리업,000,0,,캐롯독_경기도화성시동탄구금곡동**-*
341,동물위탁관리업,02_03_10_P,3780000,378000004820250001,2025-02-12,,1,영업/정상,0,정상,,,,,,0.0,,경기도 성남시 수정구 창곡동 ***-* 우성위례타워,"경기도 성남시 수정구 위례광장로 ***, 우성위례타워 ***호 (창곡동)",13640,아지트댕댕 위례,2026-02-25 10:56:17,U,2026-02-27 02:40:00,,212560.960312092,441023.737503288,동물위탁관리업,동물위탁관리업,000,0,,아지트댕댕위례_경기도성남시수정구창곡동***-*우성위례타워
42,동물위탁관리업,02_03_10_P,5530000,577000004820240027,2024-12-26,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 동탄대로 ***, 서강프라자 *층 (영천동)",18471,피피독 동탄애견유치원 애견호텔 애견교육,2025-02-20 17:21:31,I,2026-02-04 01:35:23,,208656.76034828,411635.791813438,동물위탁관리업,동물위탁관리업,000,0,,피피독동탄애견유치원애견호텔애견교육_경기도화성시동탄구영천동***-*
201,동물위탁관리업,02_03_10_P,5530000,574000004820240026,2024-12-24,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 새솔동 **-**,"경기도 화성시 만세구 꽃내음*길 **, ***호 (새솔동)",18244,몽글몽글애견유치원(호텔&미용),2024-12-24 11:15:33,I,2026-02-04 01:35:23,,183776.597963163,420248.453966178,동물위탁관리업,동물위탁관리업,000,0,,몽글몽글애견유치원(호텔&미용)_경기도화성시만세구새솔동**-**
224,동물위탁관리업,02_03_10_P,3210000,321000004820240004,2024-12-23,,3,폐업,2,폐업,2026-02-02,,,,,0.0,,서울특별시 서초구 반포동 ***-**,"서울특별시 서초구 주흥**길 **-*, *층 및 지하*층 (반포동)",6533,우유,2026-02-02 09:02:28,U,2026-02-04 02:40:00,,201511.948854324,445192.02575385,동물위탁관리업,동물위탁관리업,000,0,,우유_서울특별시서초구반포동***-**
225,동물위탁관리업,02_03_10_P,3230000,323000004820240014,2024-12-16,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 송파구 풍납동 ***-**,"서울특별시 송파구 풍성로 **, 지하*층 (풍납동)",5522,제로네간식타임,2026-02-02 14:19:17,U,2026-02-04 02:40:00,,210420.396115269,447977.810390237,동물위탁관리업,동물위탁관리업,000,0,,제로네간식타임_서울특별시송파구풍납동***-**
349,동물위탁관리업,02_03_10_P,3980000,398000004820240002,2024-11-29,,1,영업/정상,0,정상,,,,,,0.0,,경기도 구리시 수택동 ***-* *층,"경기도 구리시 검배로**번길 **, *층 (수택동)",11942,온기동물보호센터,2026-02-26 17:35:09,U,2026-02-28 02:40:00,,212892.869489133,454641.865855893,동물위탁관리업,동물위탁관리업,000,0,,온기동물보호센터_경기도구리시수택동***-**층
41,동물위탁관리업,02_03_10_P,5530000,577000004820240025,2024-11-25,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 오산동  *** 동탄역 유림노르웨이숲,"경기도 화성시 동탄구 동탄감배산로 ***, ***동 ***-***호 (오산동, 동탄역 유림노르웨이숲)",18479,이리온,2024-11-25 16:14:45,I,2026-02-04 01:35:23,,207822.739588256,410789.35102542,동물위탁관리업,동물위탁관리업,000,0,,이리온_경기도화성시동탄구오산동***동탄역유림노르웨이숲
200,동물위탁관리업,02_03_10_P,5530000,574000004820240024,2024-11-22,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 남양읍 신남리 ***-*,경기도 화성시 만세구 남양읍 신남안길 **-*,18269,옹기종기,2025-02-14 10:53:59,I,2026-02-04 01:35:23,,182371.522615981,409398.584551325,동물위탁관리업,동물위탁관리업,000,0,,옹기종기_경기도화성시만세구남양읍신남리***-*
40,동물위탁관리업,02_03_10_P,5530000,577000004820240023,2024-11-11,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 신동  ***-* 힐스테이트 동탄포레,"경기도 화성시 동탄구 동탄신리천로*길 **, 상가동 ***호 (신동, 힐스테이트 동탄포레)",18495,반애,2025-11-26 12:31:44,I,2026-02-04 01:35:23,,211972.55862379,408153.44114525,동물위탁관리업,동물위탁관리업,000,0,,반애_경기도화성시동탄구신동***-*힐스테이트동탄포레
199,동물위탁관리업,02_03_10_P,5530000,574000004820240022,2024-11-06,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 마도면 쌍송리 **-*,"경기도 화성시 만세구 마도면 마도로 ***, ***호",18541,워킹앤워킹 애견유치원&애견호텔,2024-11-25 16:56:58,I,2026-02-04 01:35:23,,181286.282895979,410074.673832461,동물위탁관리업,동물위탁관리업,000,0,,워킹앤워킹애견유치원&애견호텔_경기도화성시만세구마도면쌍송리**-*
239,동물위탁관리업,02_03_10_P,3780000,378000004820240015,2024-10-10,,1,영업/정상,0,정상,,,,,,0.0,,경기도 성남시 수정구 금토동 **-*,"경기도 성남시 수정구 달래내로***번길 **-*, *,*층 (금토동)",13450,헬로우버디 애견유치원 애견호텔 판교밸리점,2026-02-04 13:33:32,U,2026-02-06 02:40:00,,206870.664622995,435182.104022064,동물위탁관리업,동물위탁관리업,000,0,,헬로우버디애견유치원애견호텔판교밸리점_경기도성남시수정구금토동**-*
331,동물위탁관리업,02_03_10_P,4191000,419100004820240012,2024-09-27,,4,취소/말소/만료/정지/중지,4,말소,2026-02-24,,,,,0.0,,강원특별자치도 원주시 반곡동 ****-*,"강원특별자치도 원주시 세계로 *, *층 (반곡동)",26464,푸젤 강아지유치원,2026-02-24 13:52:48,U,2026-02-26 02:40:00,,287507.652957799,425180.634405302,동물위탁관리업,동물위탁관리업,000,0,,푸젤강아지유치원_강원특별자치도원주시반곡동****-*
39,동물위탁관리업,02_03_10_P,5530000,577000004820240021,2024-09-26,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 신동  *** 동탄* 신동포레 경기행복주택,"경기도 화성시 동탄구 동탄신리천로*길 **, 상가동 B***호 (신동, 동탄* 신동포레 경기행복주택)",18495,귀엽꾸멍,2025-12-09 18:42:56,I,2026-02-04 01:35:23,,211216.037950978,408198.824707341,동물위탁관리업,동물위탁관리업,000,0,,귀엽꾸멍_경기도화성시동탄구신동***동탄*신동포레경기행복주택
276,동물위탁관리업,02_03_10_P,3230000,323000004820240013,2024-09-24,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 송파구 잠실동 ***-** 정방빌딩,"서울특별시 송파구 백제고분로 ***, 정방빌딩 *층 (잠실동)",5575,서울고양이분양 모아캣 잠실본점,2026-02-09 10:13:55,U,2026-02-11 02:40:00,,207141.250179028,444860.056935492,동물위탁관리업,동물위탁관리업,000,0,,서울고양이분양모아캣잠실본점_서울특별시송파구잠실동***-**정방빌딩
198,동물위탁관리업,02_03_10_P,5530000,574000004820240020,2024-09-09,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 향남읍 행정리 ***-**,"경기도 화성시 만세구 향남읍 행정서남로 **-*, *층",18597,쓰담,2024-09-09 13:12:37,I,2026-02-04 01:35:23,,191983.244742575,403042.830437165,동물위탁관리업,동물위탁관리업,000,0,,쓰담_경기도화성시만세구향남읍행정리***-**
330,동물위탁관리업,02_03_10_P,4490000,565000004820240007,2024-09-05,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 천안시 동남구 청당동 *** ***호,"충청남도 천안시 동남구 청수**길 **, ***호 (청당동)",31197,"데이,그룸",2026-02-24 10:59:06,U,2026-02-26 02:40:00,,214331.24841565,364588.671777947,동물위탁관리업,동물위탁관리업,000,0,,"데이,그룸_충청남도천안시동남구청당동******호"
130,동물위탁관리업,02_03_10_P,5530000,576000004820240019,2024-08-30,,1,영업/정상,0,정상,,,,,031-232-8886,0.0,,경기도 화성시 병점구 진안동  ***-*,"경기도 화성시 병점구 병점노을*로 *, *층 (진안동)",18369,놀러오개 애견유치원 애견호텔(화성 병점진안점),2024-08-30 09:30:47,I,2026-02-04 01:35:23,,202444.587646093,411634.493861795,동물위탁관리업,동물위탁관리업,000,0,,놀러오개애견유치원애견호텔(화성병점진안점)_경기도화성시병점구진안동***-*
205,동물위탁관리업,02_03_10_P,5530000,574000004820240018,2024-08-20,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 남양읍 남양리 ***-*,경기도 화성시 만세구 남양읍 수작이길 *-**,18254,라포독,2024-11-25 09:03:49,I,2026-02-04 01:35:23,,182590.204767785,411853.331901656,동물위탁관리업,동물위탁관리업,000,0,,라포독_경기도화성시만세구남양읍남양리***-*
37,동물위탁관리업,02_03_10_P,5530000,577000004820240016,2024-08-02,,3,폐업,2,폐업,2025-02-13,,,,,0.0,,경기도 화성시 동탄구 오산동  *** 동탄역 유림노르웨이숲,"경기도 화성시 동탄구 동탄감배산로 ***, ***동 ***호 (오산동, 동탄역 유림노르웨이숲)",18479,마리 앤 라일라 1대1 애견호텔 애견데이케어,2025-03-05 17:12:08,I,2026-02-04 01:35:23,,207822.739588256,410789.35102542,동물위탁관리업,동물위탁관리업,F00,0,,마리앤라일라1대1애견호텔애견데이케어_경기도화성시동탄구오산동***동탄역유림노르웨이숲
38,동물위탁관리업,02_03_10_P,5530000,577000004820240017,2024-08-02,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 산척동  ***-*,"경기도 화성시 동탄구 동탄대로*길 **, 파케이드 스타 ***호 (산척동)",18501,런독,2024-08-02 13:17:42,I,2026-02-04 01:35:23,,209612.504364063,407438.673185965,동물위탁관리업,동물위탁관리업,000,0,,런독_경기도화성시동탄구산척동***-*
333,동물위탁관리업,02_03_10_P,4620000,462000004820240003,2024-07-25,,1,영업/정상,0,정상,,,,,,0.0,,충청남도 태안군 근흥면 수룡리 ***-**,충청남도 태안군 근흥면 수룡길 ***-**,32125,우당탕 랜드,2026-02-24 21:14:53,U,2026-02-26 02:40:00,,132461.868616228,361850.965081119,동물위탁관리업,동물위탁관리업,000,0,,우당탕랜드_충청남도태안군근흥면수룡리***-**
95,동물위탁관리업,02_03_10_P,5530000,574000004820240015,2024-07-22,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 만세구 향남읍 상신리 ****-*,"경기도 화성시 만세구 향남읍 상신하길로***번길 **-*, ***호",18617,도도하개,2024-07-22 13:57:45,I,2026-02-04 01:35:23,,191077.450202708,400248.559730364,동물위탁관리업,동물위탁관리업,000,0,,도도하개_경기도화성시만세구향남읍상신리****-*
36,동물위탁관리업,02_03_10_P,5530000,577000004820240014,2024-07-17,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 오산동  *** 동탄역 삼정그린코아,"경기도 화성시 동탄구 동탄광역환승로 **, 동탄역 삼정그린코아 ***동 ***호 (오산동, 동탄역 삼정그린코아)",18479,몽쉘댕댕,2025-05-12 14:42:02,I,2026-02-04 01:35:23,,207823.19668343,411025.004545365,동물위탁관리업,동물위탁관리업,000,0,,몽쉘댕댕_경기도화성시동탄구오산동***동탄역삼정그린코아
35,동물위탁관리업,02_03_10_P,5530000,577000004820240013,2024-06-28,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 영천동  ***-*,"경기도 화성시 동탄구 지산*길 **-*, *층 (영천동)",18466,메이저독,2024-06-28 14:11:41,I,2026-02-04 01:35:23,,209878.231444404,411886.359152648,동물위탁관리업,동물위탁관리업,000,0,,메이저독_경기도화성시동탄구영천동***-*
228,동물위탁관리업,02_03_10_P,3920000,392000004820240005,2024-06-13,,3,폐업,2,폐업,2026-01-30,,,,031-894-4511,0.0,,경기도 동두천시 보산동 ***-**,"경기도 동두천시 평화로 ****, *층 (보산동)",11311,유달리아,2026-01-30 17:30:21,U,2026-02-04 11:04:37,,205020.541147794,490067.468147378,동물위탁관리업,동물위탁관리업,000,0,,유달리아_경기도동두천시보산동***-**
252,동물위탁관리업,02_03_10_P,4090000,409000004820240008,2024-06-13,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,경기도 김포시 월곶면 군하리 **-*,"경기도 김포시 월곶면 점동로 *, *층",10024,맑은오늘 애견유치원&amp;호텔,2026-02-05 17:13:51,U,2026-02-07 02:40:00,,160918.191764555,468487.412880878,동물위탁관리업,동물위탁관리업,000,0,,맑은오늘애견유치원&amp;호텔_경기도김포시월곶면군하리**-*
284,동물위탁관리업,02_03_10_P,3710000,371000004820240003,2024-06-12,,3,폐업,2,폐업,2026-02-10,,,,050219058858,0.0,,울산광역시 동구 서부동 ***-*,"울산광역시 동구 안산들로 **, *층 (서부동)",44016,딩동댕 애견 카페,2026-02-10 16:05:29,U,2026-02-12 02:40:00,,419987.046963564,229286.478817678,동물위탁관리업,동물위탁관리업,000,0,,딩동댕애견카페_울산광역시동구서부동***-*
315,동물위탁관리업,02_03_10_P,3740000,374000004820240018,2024-05-30,,1,영업/정상,0,정상,,,,,,0.0,,경기도 수원시 팔달구 인계동 ****-**,"경기도 수원시 팔달구 효원로***번길 **, *층 일부(우측)호 (인계동)",16490,댕댕플래닛,2026-02-19 17:23:23,U,2026-02-21 02:40:00,,202321.254689059,418165.709150266,동물위탁관리업,동물위탁관리업,000,0,,댕댕플래닛_경기도수원시팔달구인계동****-**
9,동물위탁관리업,02_03_10_P,5530000,577000004820240011,2024-05-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 동탄구 반송동  **-* 로드프라자,"경기도 화성시 동탄구 동탄중심상가*길 **-**, 로드프라자 *층 (반송동)",18453,털로덮인친구들 동탄북광장점,2024-05-23 09:06:21,I,2026-02-04 01:35:23,,206499.11359578,411653.363297932,동물위탁관리업,동물위탁관리업,000,0,,털로덮인친구들동탄북광장점_경기도화성시동탄구반송동**-*로드프라자
229,동물위탁관리업,02_03_10_P,3420000,342000004820240003,2024-05-20,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,대구광역시 동구 지저동 ***-**,대구광역시 동구 공항로 *** (지저동),41047,앙앙 pet salon,2026-01-30 10:27:13,U,2026-02-04 11:04:37,,348172.53283189,267272.969084558,동물위탁관리업,동물위탁관리업,000,0,,앙앙petsalon_대구광역시동구지저동***-**
8,동물위탁관리업,02_03_10_P,5530000,577000004820240010,2024-05-14,,3,폐업,2,폐업,2025-01-07,,,,,0.0,,경기도 화성시 동탄구 반송동  **-*,"경기도 화성시 동탄구 동탄반송*길 **-**, *층 (반송동)",18434,해피투개더,2025-01-21 16:50:38,I,2026-02-04 01:35:23,,205514.587545255,412044.092328079,동물위탁관리업,동물위탁관리업,000,0,,해피투개더_경기도화성시동탄구반송동**-*
286,동물위탁관리업,02_03_10_P,3940000,396010004820240005,2024-05-10,,1,영업/정상,0,정상,,,,,,0.0,,경기도 고양시 일산동구 중산동 **-*,경기도 고양시 일산동구 고양대로 ***-** (중산동),10311,견학당,2026-02-10 16:04:11,U,2026-02-12 02:40:00,,181440.724192946,464023.912526142,동물위탁관리업,동물위탁관리업,000,0,,견학당_경기도고양시일산동구중산동**-*
230,동물위탁관리업,02_03_10_P,5540000,554000004820240004,2024-05-08,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,경기도 광주시 역동 ***-*,"경기도 광주시 순암로**번길 **, *층 (역동)",12777,멍앤미 경기광주점,2026-01-30 15:09:42,U,2026-02-04 11:04:37,,221909.188433851,432913.708481537,동물위탁관리업,동물위탁관리업,000,0,,멍앤미경기광주점_경기도광주시역동***-*
7,동물위탁관리업,02_03_10_P,5530000,577000004820240009,2024-04-18,,3,폐업,2,폐업,2025-07-01,,,,,0.0,,경기도 화성시 동탄구 석우동  **-*,"경기도 화성시 동탄구 노작로 ***-*, ***-***호 (석우동)",18460,옐레드 동탄예당점,2025-07-09 17:40:24,I,2026-02-04 01:35:23,,206824.654033636,411699.030618818,동물위탁관리업,동물위탁관리업,000,0,,옐레드동탄예당점_경기도화성시동탄구석우동**-*
218,동물위탁관리업,02_03_10_P,3660000,366000004820240005,2024-04-18,,3,폐업,2,폐업,2026-02-02,,,,,0.0,,대전광역시 서구 도안동 ****,"대전광역시 서구 원도안로**번길 *-**, ***호 (도안동)",35366,몽실몽실,2026-02-02 16:22:27,U,2026-02-04 02:40:00,,231169.799928637,311853.139992446,동물위탁관리업,동물위탁관리업,000,0,,몽실몽실_대전광역시서구도안동****
285,동물위탁관리업,02_03_10_P,3940000,396010004820240003,2024-04-05,,3,폐업,2,폐업,2026-02-09,,,,,0.0,,경기도 고양시 일산동구 식사동 ***-* ***호,"경기도 고양시 일산동구 고양대로****번길 **, *층 ***호 (식사동)",10299,화이트루나,2026-02-10 10:09:21,U,2026-02-12 02:40:00,,183665.045941648,462614.974534655,동물위탁관리업,동물위탁관리업,000,0,,화이트루나_경기도고양시일산동구식사동***-****호
163,동물위탁관리업,02_03_10_P,5530000,575000004820240008,2024-04-03,,1,영업/정상,0,정상,,,,,031-227-1570,0.0,,경기도 화성시 효행구 봉담읍 수영리 ***-**,"경기도 화성시 효행구 봉담읍 진등*길 **, *층 ***호",18313,대박펫살롱,2025-06-30 08:58:24,I,2026-02-04 01:35:23,,195362.018687524,413207.590445355,동물위탁관리업,동물위탁관리업,000,0,,대박펫살롱_경기도화성시효행구봉담읍수영리***-**
162,동물위탁관리업,02_03_10_P,5530000,575000004820240006,2024-03-14,,1,영업/정상,0,정상,,,,,,0.0,,경기도 화성시 효행구 봉담읍 와우리 *** 봉담 휴먼빌,"경기도 화성시 효행구 봉담읍 와우로 **, 봉담 휴먼빌 상가동 ***호",18321,냥스터치 고양이 미용&호텔,2025-04-30 10:55:13,I,2026-02-04 01:35:23,,197402.623749108,412491.320804442,동물위탁관리업,동물위탁관리업,000,0,,냥스터치고양이미용&호텔_경기도화성시효행구봉담읍와우리***봉담휴먼빌
