번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
33,식육포장처리업,07_22_06_P,5710000,571000010420123013,2012-11-05,,2,휴업,1,휴업,,2026-02-27,2028-02-26,,,981.0,,충청북도 청주시 서원구 남이면 대련리 264-2,충청북도 청주시 서원구 남이면 대림로 47,28180,농업회사법인 주식회사 고가네,2026-03-03 18:02:23,U,2026-03-05 02:40:00,,240273.876193678,342000.920226423,식육포장처리업,식육포장처리업,0,L00,0,,농업회사법인주식회사고가네_충청북도청주시서원구남이면대련리264-2
59,식육포장처리업,07_22_06_P,5710000,571000010420120005,2012-04-17,,1,영업/정상,0,정상,,,,,043-213-5333,520.0,,충청북도 청주시 청원구 율량동 1826,충청북도 청주시 청원구 공항로97번길 27 (율량동),28351,태복청풍미트(주),2026-03-04 13:19:45,U,2026-03-06 02:40:00,,243314.366103285,351653.09107989,식육포장처리업,식육포장처리업,0,L00,0,,태복청풍미트(주)_충청북도청주시청원구율량동1826
2,식육포장처리업,07_22_06_P,4181000,418000010420110016,2011-08-25,,1,영업/정상,0,정상,,,,2026-03-01,,0.0,,강원특별자치도 춘천시 후평동 623-42 2동 2호,"강원특별자치도 춘천시 후석로462번길 21, 2동 2호 (후평동)",24232,춘천애닭갈비,2026-03-01 00:00:11,U,2026-03-04 02:40:00,,265337.030473427,487891.43582197,식육포장처리업,식육포장처리업,0,000,0,,춘천애닭갈비_강원특별자치도춘천시후평동623-422동2호
76,식육포장처리업,07_22_06_P,5710000,571000010420103010,2010-12-21,,1,영업/정상,0,정상,,,,2014-02-05,043-218-0541,0.0,,충청북도 청주시 서원구 남이면 갈원리 268-1,충청북도 청주시 서원구 남이면 저산척북로 344-46,28184,(주)포정유통 농업회사법인 남이지점,2026-03-05 09:57:05,U,2026-03-07 02:40:00,,235281.511031782,340573.006007065,식육포장처리업,식육포장처리업,0,L00,0,,(주)포정유통농업회사법인남이지점_충청북도청주시서원구남이면갈원리268-1
6,식육포장처리업,07_22_06_P,5670000,567000010420100004,2010-11-29,,3,폐업,2,폐업,2026-02-27,,,,055-266-5253,0.0,,경상남도 창원시 성산구 상남동 16 상남재래시장 C동 104호,"경상남도 창원시 성산구 마디미로 28, C동 104호 (상남동, 상남재래시장)",51496,길샘푸드,2026-03-03 09:14:22,U,2026-03-05 02:40:00,,353189.423782494,192735.097969597,식육포장처리업,식육포장처리업,0,000,0,,길샘푸드_경상남도창원시성산구상남동16상남재래시장C동104호
53,식육포장처리업,07_22_06_P,5710000,571000010420100008,2010-07-28,,1,영업/정상,0,정상,,,,,043-225-5017,0.0,,충청북도 청주시 청원구 율량동 953,충청북도 청주시 청원구 율천북로 153 (율량동),28331,청풍명월조합공동사업법인,2026-03-04 13:21:10,U,2026-03-06 02:40:00,,243489.173687103,351720.775061482,식육포장처리업,식육포장처리업,0,L00,0,,청풍명월조합공동사업법인_충청북도청주시청원구율량동953
38,식육포장처리업,07_22_06_P,3180000,318000010420100001,2010-03-26,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 영등포구 대림동 777-1 신동아상가 지층1호,"서울특별시 영등포구 대림로31길 40, 신동아상가 지층 1호 (대림동)",7411,원준미트,2026-03-04 10:09:59,U,2026-03-06 02:40:00,,190616.195026806,443878.031701893,식육포장처리업,식육포장처리업,0,000,0,,원준미트_서울특별시영등포구대림동777-1신동아상가지층1호
5,식육포장처리업,07_22_06_P,5540000,554000000420090008,2009-09-03,,3,폐업,2,폐업,2026-03-03,,,,762-9934,1332.0,,경기도 광주시 초월읍 신월리 480-2,경기도 광주시 초월읍 산수로508번길 11,12729,동양식품,2026-03-03 11:21:44,U,2026-03-05 02:40:00,,227374.11026783,433814.943334553,식육포장처리업,식육포장처리업,0,000,0,,동양식품_경기도광주시초월읍신월리480-2
52,식육포장처리업,07_22_06_P,5710000,571000000420090005,2009-08-18,,1,영업/정상,0,정상,,,,,043-264-3500,0.0,,"충청북도 청주시 흥덕구 송절동 89 동아식품(주), 2층","충청북도 청주시 흥덕구 사운로 391-1, 동아식품(주) 2층 (송절동)",28454,(주)산들미트,2026-03-04 13:27:09,U,2026-03-06 02:40:00,,241350.642846807,351032.372996738,식육포장처리업,식육포장처리업,0,L00,0,,"(주)산들미트_충청북도청주시흥덕구송절동89동아식품(주),2층"
32,식육포장처리업,07_22_06_P,4040000,404000000420090002,2009-02-26,,1,영업/정상,0,정상,,,,,,471.0,,경기도 하남시 춘궁동 384-3,경기도 하남시 대성로 113 (춘궁동),13020,(주)파머스,2026-03-03 20:17:49,U,2026-03-05 02:40:00,,217351.101758483,446473.350810623,식육포장처리업,식육포장처리업,0,L00,0,,(주)파머스_경기도하남시춘궁동384-3
58,식육포장처리업,07_22_06_P,5710000,571000000420070005,2007-08-22,,1,영업/정상,0,정상,,,,,043-223-5949,0.0,,충청북도 청주시 상당구 영동 41-11,충청북도 청주시 상당구 교서로 69 (영동),28541,음매꿀꿀육류센타,2026-03-04 13:16:50,U,2026-03-06 02:40:00,,243314.343431802,349178.778439759,식육포장처리업,식육포장처리업,0,000,0,,음매꿀꿀육류센타_충청북도청주시상당구영동41-11
50,식육포장처리업,07_22_06_P,5710000,571000000420040008,2004-12-03,,1,영업/정상,0,정상,,,,,260-5666,0.0,,충청북도 청주시 흥덕구 봉명동 2443,충청북도 청주시 흥덕구 덕암로29번길 56(봉명동),28461,(주)성지축산,2026-03-04 13:25:09,U,2026-03-06 02:40:00,,240854.825583182,350583.900982931,식육포장처리업,식육포장처리업,0,L00,0,,(주)성지축산_충청북도청주시흥덕구봉명동2443
49,식육포장처리업,07_22_06_P,5710000,571000000420040002,2004-09-08,,1,영업/정상,0,정상,,,,,237-3400,138.2,,충청북도 청주시 흥덕구 신성동 57-4,충청북도 청주시 흥덕구 신성로 70 (신성동),28355,대원축산유통,2026-03-04 13:26:36,U,2026-03-06 02:40:00,,237174.170903542,350259.44298284,식육포장처리업,식육포장처리업,0,000,0,,대원축산유통_충청북도청주시흥덕구신성동57-4
37,식육포장처리업,07_22_06_P,3560000,356000000420010004,2001-06-14,,1,영업/정상,0,정상,,,,,07041936160,0.0,,인천광역시 서구 가좌동 482 인천축산물백화점,"인천광역시 서구 백범로630번길 22, 2층 219-222,226-232,247-249호 5층 510,511호 (가좌동)",22824,(주)아일푸드,2026-03-04 15:43:54,U,2026-03-06 02:40:00,,172251.750904332,441952.265914597,식육포장처리업,식육포장처리업,0,L00,0,,(주)아일푸드_인천광역시서구가좌동482인천축산물백화점
31,식육포장처리업,07_22_06_P,5350000,535000000419990002,1999-03-16,,1,영업/정상,0,정상,,,,,055-336-9077,464.4,,경상남도 김해시 외동 290-1,"경상남도 김해시 분성로172번길 19, 1층 (외동)",50962,주식회사 로드172,2026-03-03 17:52:32,U,2026-03-05 02:40:00,,369828.994243136,193765.696257621,식육포장처리업,식육포장처리업,0,L00,0,,주식회사로드172_경상남도김해시외동290-1
70,식육포장처리업,07_22_06_P,3660000,366000000419970001,1997-12-01,,1,영업/정상,0,정상,,,,,,315.2,,대전광역시 서구 정림동 124-11,대전광역시 서구 계백로1286번길 45 (정림동),35396,미트밀,2026-03-05 16:07:51,U,2026-03-07 02:40:00,,232856.214129858,311764.368784301,식육포장처리업,식육포장처리업,0,L00,0,,미트밀_대전광역시서구정림동124-11
