"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"80","국내외여행업","03_12_02_P","3150000","CDFI2260022024000015","2023-09-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인","서울특별시 강서구 공항대로 247, 퀸즈파크나인 512호 (마곡동)","07803","주식회사 너처그룹코리아","2026-02-04 16:57:48","U","2026-02-06 02:40:00","","185371.298773738","450793.771245265","국내외여행업","","","0","","","","사무실","0","0","0","0","","","0","0","","0","0","","0","51.5","","0","","","","","","","30000000","20250923","20260922","","52","",
"81","국내외여행업","03_12_02_P","3270000","CDFI2260022017000001","2010-10-25","","03","폐업","03","폐업","2026-02-04","","","","051-553-0059","","","부산광역시 동구 범일동 830-260 동양빌딩 501호","부산광역시 동구 범일로102번길 16-10, 동양빌딩 501호 (범일동)","48744","(주)굿월드관광","2026-02-04 10:42:01","U","2026-02-06 02:40:00","","387770.445370824","184100.20738473","국내외여행업","","","7","","","한국관광협회","사무실","3","0","0","0","","","0","0","","0","0","","0","101.39","","0","","","","","","","60000000","20251025","20261025","","101","",
"82","국내외여행업","03_12_02_P","3600000","CDFI2260022020000003","2018-03-15","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 치평동 1236-3","광주광역시 서구 상무중앙로 58, 타임스퀘어 5층 (치평동)","61949","(주)청년트레블","2026-02-04 15:56:50","U","2026-02-06 02:40:00","","186158.987353987","183683.776854367","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Youth Treble","Domestic&Overseas Travel Service","0","0","","0","0","","0","0","","0","","","","","","","0","20251205","20261204","","0","",
"83","국내외여행업","03_12_02_P","4810000","CDFI2260022026000002","2026-01-27","","01","영업/정상","13","영업중","","","","","07087700001","","","전라남도 여수시 웅천동 1869-1","전라남도 여수시 웅천로 83, 102동 312호 (웅천동)","59692","체크 인 트립","2026-02-04 14:52:16","U","2026-02-06 02:40:00","","261740.873509938","138595.540497969","국내외여행업","","일반상업지역","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","61.47","","0","","","","","","","30000000","20260127","20270126","","61","",
"84","국내외여행업","03_12_02_P","4490000","CDFI2260022025000007","2025-12-30","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 쌍용동 1295","충청남도 천안시 서북구 서부대로 371, 8층 (쌍용동)","31166","스카이유학투어","2026-02-03 17:07:20","U","2026-02-06 02:40:00","","211206.341005306","366577.499585283","국내외여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30019204","20260203","20270203","","0","",
"85","국내외여행업","03_12_02_P","3210000","CDFI2260022026000003","2026-01-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1545-6 D&O빌딩","서울특별시 서초구 반포대로20길 7-4, D&O빌딩 지층 102호 (서초동)","06649","글로벌 스튜디오 마틴","2026-02-03 13:46:18","U","2026-02-06 02:40:00","","200845.034805922","442846.507139983","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260119","20270118","","0","",
"86","국내외여행업","03_12_02_P","3670000","CDFI2260022026000002","2026-01-15","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 지족동 906-3 양지빌딩","대전광역시 유성구 은구비남로33번길 13-8, 3343호 (지족동)","34086","you love trip","2026-02-03 14:54:17","U","2026-02-06 02:40:00","","228544.008863506","319177.997217091","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","you love trip","Domestic and Foreign Travel Business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260115","20270114","","0","",
"87","국내외여행업","03_12_02_P","3740000","CDFI2260022026000002","2026-01-30","","01","영업/정상","13","영업중","","","","","031-241-0600","","","경기도 수원시 권선구 호매실동 402-11","경기도 수원시 권선구 노림로 19, 2층 12호 (호매실동)","16399","오리엔탈여행사","2026-02-04 06:59:20","U","2026-02-06 02:40:00","","195866.386416045","418413.796451563","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260130","20270129","","0","",
"88","국내외여행업","03_12_02_P","3600000","CDFI2260022026000002","2026-01-30","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 화정동 178-131 201호","광주광역시 서구 죽봉대로 29, 2층 201호 (화정동)","61978","안테나여행사","2026-02-03 09:03:41","U","2026-02-06 02:40:00","","189250.671589399","184102.598855262","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260130","20270129","","0","",
"89","국내외여행업","03_12_02_P","3010000","CDFI2260022026000005","2007-06-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 서소문동 57-7","서울특별시 중구 서소문로 101, 803호 (서소문동)","04516","(주)재라여행","2026-02-04 16:32:11","U","2026-02-06 02:40:00","","197492.659472589","451177.629381773","국내외여행업","관광사업","","0","","","관광공제회","","0","0","0","0","Je'era travel","Overseas&Domestic Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250228","20260228","","0","",
"90","국내외여행업","03_12_02_P","3670000","CDFI2260022015000001","2015-01-28","","01","영업/정상","13","영업중","","","","","042-488-8338","","305-301","대전광역시 유성구 봉명동 669","대전광역시 유성구 한밭대로 502 (봉명동)","34184","주식회사 힐투어","2026-02-03 14:51:08","U","2026-02-06 02:40:00","","231731.951925609","317572.617410814","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Heal Tour","Domestic and Foreign Travel Business","0","0","","0","0","","0","0","","0","","","","","","","90000000","20260203","20270202","","0","",
"91","국내외여행업","03_12_02_P","3670000","CDFI2260021996000001","1996-07-27","","01","영업/정상","13","영업중","","","","","","","305-363","대전광역시 유성구 용계동 271","대전광역시 유성구 용계로 101-4 (용계동)","34218","모두여행사(합)","2026-02-03 15:32:25","U","2026-02-06 02:40:00","","229394.414998721","313894.240003319","국내외여행업","관광사업","준주거지역","0","기타","","한국관광협회","근린생활시설","0","0","0","0","MODETRAVEL","Domestic and foreign travel business","0","0","","0","0","","0","30","","0","","","","","","","100000000","20260127","20270127","","30","",
"92","국내외여행업","03_12_02_P","3740000","CDFI2260022019000011","2019-06-03","","01","영업/정상","13","영업중","","","","","031-205-5747","","","경기도 수원시 팔달구 팔달로1가 87","경기도 수원시 팔달구 정조로801번길 6-1 (팔달로1가)","16261","사단법인 공예문화협회","2026-02-04 14:26:13","U","2026-02-06 02:40:00","","201364.719515102","419764.618999104","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","127243608","20260221","20270220","","0","",
"93","국내외여행업","03_12_02_P","3740000","CDFI2260022004000001","2004-01-07","","01","영업/정상","13","영업중","","","","","031-246-0500","","","경기도 수원시 장안구 영화동 301-2 금강라사 103호","경기도 수원시 장안구 정조로 958, 금강라사 1층 103호 (영화동)","16269","지구항공여행사(주)","2026-02-04 14:42:45","U","2026-02-06 02:40:00","","200953.899426348","421203.136345102","국내외여행업","관광사업","일반상업지역","0","유흥업소밀집지역","","서울보증보험주식회사","","0","0","0","0","GIGU AIR TRAVEL SERVICE co., Ltd","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260301","20270228","","0","",
"94","국내외여행업","03_12_02_P","3740000","CDFI2260022003000007","2003-02-26","","01","영업/정상","13","영업중","","","","","031-223-0130","","","경기도 수원시 권선구 권선동 1043-9","경기도 수원시 권선구 세권로 219, 1층 (권선동)","16568","주식회사 서교여행사","2026-02-04 10:05:58","U","2026-02-06 02:40:00","","202434.214594954","416991.979819286","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20260228","20270227","","0","",
"95","국내외여행업","03_12_02_P","3150000","CDFI2260022020000018","2014-07-14","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-409-4001","","","서울특별시 강서구 등촌동 652-14 영빌딩","서울특별시 강서구 공항대로 471, 영빌딩 2층 (등촌동)","07570","(주)세계로여행사","2026-02-03 17:31:37","U","2026-02-06 02:40:00","","187500.590129418","450188.600549336","국내외여행업","","","0","","","한국관광협회(215-87-92836)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20190716","20200716","","0","",
"96","국내외여행업","03_12_02_P","3150000","CDFI2260022020000012","2019-09-02","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","1670-3397","","","서울특별시 강서구 가양동 449-4 한화비즈메트로1차 614-2호","서울특별시 강서구 양천로 551-17, 614-2호 (가양동, 한화비즈메트로1차)","07532","주식회사 에어포유","2026-02-03 17:47:28","U","2026-02-06 02:40:00","","187645.622009373","450792.695579673","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20190917","20200916","","0","",
"97","국내외여행업","03_12_02_P","3030000","CDFI2260022021000009","2018-06-27","","01","영업/정상","13","영업중","","","","","02-515-8077","","","서울특별시 성동구 성수동2가 289-21 효정빌딩","서울특별시 성동구 아차산로7길 15-1, 효정빌딩 4층 406호 (성수동2가)","04793","사계절투어","2026-02-03 08:59:58","U","2026-02-06 02:40:00","","204743.677915464","449357.9464135","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260128","20270128","","0","",
"98","국내외여행업","03_12_02_P","3190000","CDFI2260022025000003","2002-08-02","","01","영업/정상","13","영업중","","","","","02-846-2229","","","서울특별시 동작구 신대방동 708 해태보라매타워","서울특별시 동작구 보라매로3길 29, 1층 3호 (신대방동, 해태보라매타워)","07071","(주)태평양리조트","2026-02-04 13:06:26","U","2026-02-06 02:40:00","","193279.599095483","443230.418234155","국내외여행업","관광사업","","0","","","SGI보증보험(서울시관광협회)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"99","국내외여행업","03_12_02_P","3220000","CDFI2260022023000006","2023-02-10","","01","영업/정상","13","영업중","","","","","02-540-0701","","","서울특별시 강남구 논현동 203-1 거평타운오피스텔","서울특별시 강남구 봉은사로 129, 거평타운오피스텔 626호 (논현동)","06121","디어 트래블앤투어","2026-02-04 16:50:34","U","2026-02-06 02:40:00","","202425.73","444852.88","국내외여행업","","","6","기타","","서울보증보험(3천만 원)","근린생활시설","5","1","0","0","","","0","0","","0","0","","0","1994.41","","0","","","","","20250210","20260209","35000000","20250210","20260209","","1994","",
"100","국내외여행업","03_12_02_P","5310000","CDFI2260022000000002","2000-01-11","","01","영업/정상","13","영업중","","","","","756-1001","","660-832","경상남도 진주시 금곡면 두문리 610-5","경상남도 진주시 금곡면 월아산로 114","52843","(주)진양관광여행사","2026-02-03 17:55:56","U","2026-02-06 02:40:00","","308185.054967331","177610.383683407","국내외여행업","관광사업","","0","","","한국관광협회중앙회 관광공제회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","56.2","","0","","","","","","","150000000","20250206","20260206","","56","",
"101","국내외여행업","03_12_02_P","3150000","CDFI2260022014000004","2014-02-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","6204-0980","","157-861","서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 B동 1710호","서울특별시 강서구 양천로 583, B동 1710호 (염창동, 우림블루나인비즈니스센터)","07547","(주)메가차터아시아","2026-02-03 17:30:24","U","2026-02-06 02:40:00","","187952.560027898","450562.020225978","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20140221","20150220","","0","",
"102","국내외여행업","03_12_02_P","3150000","CDFI2260022014000011","2014-04-15","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","070-8234-0380","","157-925","서울특별시 강서구 화곡동 1073-9 거영오피스텔 504호","서울특별시 강서구 화곡로 140, 504호 (화곡동, 거영오피스텔)","157-925","아이리스여행사","2026-02-03 18:06:53","U","2026-02-06 02:40:00","","185547.942221295","448700.041888626","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","68400000","","","","0","",
"103","국내외여행업","03_12_02_P","3150000","CDFI2260022014000013","2014-10-21","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","070-8873-4401","","157-010","서울특별시 강서구 화곡동 24-122 송원오피스텔 B-01호","서울특별시 강서구 화곡로42가길 5-6, B층 01호 (화곡동, 송원오피스텔)","07679","e트래블","2026-02-03 18:07:27","U","2026-02-06 02:40:00","","186330.582147696","449319.694213667","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","62000000","20151022","20171021","","0","",
"104","국내외여행업","03_12_02_P","3150000","CDFI2260022012000003","2010-11-26","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","157-030","서울특별시 강서구 등촌동 699-3 아카데미프라자  3층 301-3호","서울특별시 강서구 공항대로41길 44, 3층 301-3호 (등촌동, 아카데미프라자)","157-030","(주)서진항공여행사","2026-02-03 17:22:59","U","2026-02-06 02:40:00","","186324.832095725","450838.384642533","국내외여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20150102","20160101","","0","",
"105","국내외여행업","03_12_02_P","3150000","CDFI2260022012000008","2012-09-12","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","157-925","서울특별시 강서구 화곡동 1075-37 2층","서울특별시 강서구 강서로 157, 2층 (화곡동)","07715","신광투어","2026-02-03 17:58:57","U","2026-02-06 02:40:00","","185860.671565318","448737.946658609","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","51.21","","0","","","","","","","60000000","","","","51","",
"106","국내외여행업","03_12_02_P","3150000","CDFI2260022012000013","2007-11-27","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2655-2148","","157-771","서울특별시 강서구 등촌동 701 진로.미주아파트상가 1층 113호","서울특별시 강서구 공항대로 351-21, 1층 113호 (등촌동, 미주진로아파트 상가 )","157-771","(주)준트래블","2026-02-03 18:02:07","U","2026-02-06 02:40:00","","186414.512866944","450851.460122005","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20121128","20131127","","0","",
"107","국내외여행업","03_12_02_P","3150000","CDFI2260022012000015","2007-05-03","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-737-1211","","157-924","서울특별시 강서구 화곡동 1065-6 강서포스텔 403호","서울특별시 강서구 강서로33길 19, 403호 (화곡동, 강서포스텔)","157-924","주)유원투어","2026-02-03 17:01:04","U","2026-02-06 02:40:00","","185686.391109346","448841.648043701","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","46.21","","0","","","","","","","0","20170106","20180105","","46","",
"108","국내외여행업","03_12_02_P","3220000","CDFI2260022009000047","2009-07-29","","01","영업/정상","13","영업중","","","","","02-576-2008","","","서울특별시 강남구 개포동 1218-23 1층3호","서울특별시 강남구 개포로22길 21, 1층 3호 (개포동)","06308","기분좋은여행","2026-02-03 13:28:18","U","2026-02-06 02:40:00","","204234.081675761","441721.115058693","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260203","20270202","","0","",
"109","국내외여행업","03_12_02_P","3190000","CDFI2260022010000001","2010-01-21","","01","영업/정상","13","영업중","","","","","","","156-051","서울특별시 동작구 노량진동 310-164","서울특별시 동작구 장승배기로 102 (노량진동)","","아도 여행사","2026-02-04 11:32:43","U","2026-02-06 02:40:00","","194623.506241481","444947.524960019","국내외여행업","","일반상업지역","2","주택가주변","","서울보증보험","근린생활시설","2","1","0","0","","","0","0","","0","0","","0","56","","0","","","","","","","118341000","20250225","20260224","","56","",
"110","국내외여행업","03_12_02_P","3530000","CDFI2260022016000002","2016-03-10","","01","영업/정상","13","영업중","","","","","070-4239-5236","","","인천광역시 남동구 논현동 652-6 102호","인천광역시 남동구 소래역서로2번길 23, 102호 (논현동)","21668","USO KOREA","2026-02-03 09:03:40","U","2026-02-06 02:40:00","","176139.476516318","433432.534442981","국내외여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","91000000","20260130","20270130","","0","",
"111","국내외여행업","03_12_02_P","3670000","CDFI2260022025000006","2025-09-01","","01","영업/정상","13","영업중","","","","","042-721-4400","","","대전광역시 유성구 도룡동 397-53","대전광역시 유성구 대덕대로 562, 1층 (도룡동)","34121","(주)어썸트래블대전","2026-02-03 14:55:39","U","2026-02-06 02:40:00","","233922.847766007","320325.798581353","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250901","20260831","","0","",
"112","국내외여행업","03_12_02_P","3320000","CDFI2260022025000001","2025-08-01","","01","영업/정상","13","영업중","","","","","","","","부산광역시 북구 화명동 2275-2 대성빌딩 80122호","부산광역시 북구 화명대로 20, 대성빌딩 801-22호 (화명동)","46527","아라이투어&카운셀러","2026-02-04 13:22:36","U","2026-02-06 02:40:00","","382914.855661455","194677.236669963","국내외여행업","","","0","","","SGI서울보증","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250824","20260823","","0","",
"113","국내외여행업","03_12_02_P","3670000","CDFI2260022022000008","2014-03-06","","01","영업/정상","13","영업중","","","","","","","","대전광역시 유성구 봉명동 551-7 한진오피스텔 2동 203-비호","대전광역시 유성구 계룡로105번길 15, 한진오피스텔 2층 203-비44호 (봉명동)","34187","주식회사 우리유학센터","2026-02-03 14:48:50","U","2026-02-06 02:40:00","","230674.332483699","317108.585084676","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","Woori global corporation","Domestic and foreign travel business","0","0","","0","0","","0","0","","0","","","","","","","60000000","20251226","20261225","","0","",
"114","국내외여행업","03_12_02_P","5070000","CDFI2260022009000001","2009-08-25","","01","영업/정상","13","영업중","","","","","","","","경상북도 안동시 운흥동 175-19","경상북도 안동시 경동로 681 (운흥동)","36700","(합)고려관광","2026-02-03 17:20:03","U","2026-02-06 02:40:00","","355024.331140099","341642.715153922","국내외여행업","관광사업","일반상업지역","3","기타","","한국관광협회중앙회 관광공제회","근린생활시설","3","0","0","0","Korea Express Travel Service Firm","Overseas Travel Agency","0","0","","0","0","","0","49.58","","0","","","","","","","100000000","20250708","20260708","","50","",
"115","국내외여행업","03_12_02_P","3040000","CDFI2260022026000001","2026-02-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 645-7","서울특별시 광진구 긴고랑로14길 64, 지층 (중곡동)","04918","지투어(G TOUR)","2026-02-04 09:07:14","U","2026-02-06 02:40:00","","207002.785697952","450846.436421639","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260203","20270202","","0","",
"116","국내외여행업","03_12_02_P","3150000","CDFI2260022011000011","2011-02-17","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","070-4099-7856","","157-925","서울특별시 강서구 화곡동 1075-39 등대빌딩 501호","서울특별시 강서구 강서로 155, 501호 (화곡동,등대빌딩)","","(주)월드바우처","2026-02-03 17:24:32","U","2026-02-06 02:40:00","","185857.758983415","448712.576195721","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","132.6","","0","","","","","","","100000000","","","","133","",
"117","국내외여행업","03_12_02_P","3220000","CDFI2260022017000087","2013-01-04","","01","영업/정상","13","영업중","","","","","02-566-3707","","","서울특별시 강남구 대치동 890-54 선릉역 풍림아이원레몬 O1102호","서울특별시 강남구 테헤란로64길 13, 11층 1102호 (대치동, 선릉역 풍림아이원레몬)","06193","에이스비즈컴즈 주식회사","2026-02-04 13:31:22","U","2026-02-06 02:40:00","","204480.307828948","444672.281771242","국내외여행업","","","8","","","서울보증보험(5천5백만원)","","6","2","0","0","","","0","0","","0","0","","0","91.02","","0","","","","","","","60000000","20230801","20250731","","91","",
"118","국내외여행업","03_12_02_P","3150000","CDFI2260022001000010","2001-11-22","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2608-3822","","157-872","서울특별시 강서구 화곡동 109-58 정림빌딩 7층","서울특별시 강서구 화곡로 190 (화곡동,정림빌딩 7층)","","(주)트레블스토리","2026-02-03 17:01:41","U","2026-02-06 02:40:00","","186015.785649741","448933.998692314","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20081121","20091121","","0","",
"119","국내외여행업","03_12_02_P","3150000","CDFI2260022002000003","2002-10-21","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2663-6565","","157-853","서울특별시 강서구 방화동 621-24 동아빌딩 110호","서울특별시 강서구 개화동로 565 (방화동,동아빌딩 110호)","","(주)중국과 미래","2026-02-03 17:18:05","U","2026-02-06 02:40:00","","182915.512696033","451103.668631398","국내외여행업","관광사업","","0","","","한국관광협회 여행공제회","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","49.5","","0","","","","","","","100000000","20021024","20031024","","50","",
"120","국내외여행업","03_12_02_P","3150000","CDFI2260022005000012","2005-11-28","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2658-5876","","157-800","서울특별시 강서구 가양동 18-24 홈에버가양점 비2-1","서울특별시 강서구 양천로 431 (가양동,홈에버가양점 비2-1)","","(주)화이트샌드비치클럽","2026-02-03 18:08:32","U","2026-02-06 02:40:00","","186687.131804431","451342.773451086","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20100507","20110506","","0","",
"121","국내외여행업","03_12_02_P","3150000","CDFI2260022008000013","2008-11-10","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","6406-7133","","157-030","서울특별시 강서구 등촌동 667-12","서울특별시 강서구 강서로54길 101 (등촌동)","","(주)뚜벅이 투어","2026-02-03 17:20:40","U","2026-02-06 02:40:00","","186172.44015429","450730.562048105","국내외여행업","관광사업","상업지역","5","유흥업소밀집지역","","서울보증보험","사무실","4","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20081130","20091129","","0","",
"122","국내외여행업","03_12_02_P","3150000","CDFI2260022008000014","2008-08-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2603-7922","","157-016","서울특별시 강서구 화곡동 1098-15 1층2호","서울특별시 강서구 공항대로44길 47 (화곡동,1층2호)","","이지웰비앤피(주)","2026-02-03 17:20:02","U","2026-02-06 02:40:00","","186683.927874201","450225.521090807","국내외여행업","","상업지역","4","유흥업소밀집지역","","한국관광협회중앙회 여행공제회","사무실","3","1","0","0","","","0","0","","0","0","","0","64","","0","","","","","","","100000000","20110822","20120822","","64","",
"123","국내외여행업","03_12_02_P","3150000","CDFI2260022011000001","2011-02-01","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","2668-1999","","","서울특별시 강서구 염창동 275-2 주영빌딩","서울특별시 강서구 공항대로65길 12, 주영빌딩 3층 (염창동)","07560","주식회사 브이아이피관광여행사","2026-02-04 11:41:11","U","2026-02-06 02:40:00","","188245.686899069","449758.746455637","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","200000000","20110201","20120131","","0","",
"124","국내외여행업","03_12_02_P","3150000","CDFI2260022016000003","2016-03-03","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02 26621500","","","서울특별시 강서구 방화동 621-24 207호","서울특별시 강서구 개화동로 565, 207호 (방화동)","07620","강서탑항공","2026-02-03 18:10:31","U","2026-02-06 02:40:00","","182915.512696033","451103.668631398","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","71845384","20190306","20200305","","0","",
"125","국내외여행업","03_12_02_P","3150000","CDFI2260021997000003","1997-10-24","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-2665-2222","","","서울특별시 강서구 방화동 621-15 1층","서울특별시 강서구 방화동로 1, 1층 (방화동)","07620","공항국제관광(주)","2026-02-03 16:38:28","U","2026-02-06 02:40:00","","182952.663773451","451103.634437619","국내외여행업","관광사업","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","35.04","","0","","","","","","","150000000","20170327","20180327","","35","",
"126","국내외여행업","03_12_02_P","3150000","CDFI2260022009000004","2009-04-16","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","02-3664-4496","","157-838","서울특별시 강서구 등촌동 628-16 강변샤르망오피스텔101호901","서울특별시 강서구 양천로 520 (등촌동,강변샤르망오피스텔101호901)","","유로 이층버스","2026-02-03 17:59:26","U","2026-02-06 02:40:00","","187318.488409371","450810.520480469","국내외여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20100510","20110510","","0","",
"127","국내외여행업","03_12_02_P","3150000","CDFI2260022009000009","2009-07-14","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","157-847","서울특별시 강서구 방화동 567-3","서울특별시 강서구 양천로 63-1 (방화동)","","(주)오르비스트래블","2026-02-03 17:22:27","U","2026-02-06 02:40:00","","183224.024732977","452362.041759725","국내외여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","105000000","20110811","20120811","","0","",
"128","국내외여행업","03_12_02_P","3220000","CDFI2260022018000060","2016-02-05","","01","영업/정상","13","영업중","","","","","02-2085-7815","","","서울특별시 강남구 신사동 566-29","서울특별시 강남구 논현로159길 11, 4층 (신사동)","06032","주식회사 여행스토리","2026-02-03 17:47:41","U","2026-02-06 02:40:00","","202335.159782824","446742.177206686","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250928","20260927","","0","",
"129","국내외여행업","03_12_02_P","3150000","CDFI2260022018000020","2018-09-11","","04","취소/말소/만료/정지/중지","35","직권말소","2026-02-03","","","","","","","서울특별시 강서구 마곡동 797-1 퀸즈파크나인 611호","서울특별시 강서구 공항대로 247, 퀸즈파크나인 611호 (마곡동)","07803","크루즈뱅크주식회사","2026-02-03 17:44:15","U","2026-02-06 02:40:00","","185371.298773738","450793.771245265","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","106.86","","0","","","","","","","30000000","20190904","20200903","","107","",
