"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"151","통신판매업","08_26_04_P","3100000","2026310030030200487","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 상계동 ***-**","서울특별시 노원구 한글비석로**길 **, ***호 (상계동)","01679","아스낫","2026-04-01 11:35:19","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","205824.653789432","462324.834358135","0","0","0","인터넷",
"152","통신판매업","08_26_04_P","3100000","2026310030030200488","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 월계동 ***-* 성원아파트","서울특별시 노원구 마들로*길 **, ***동 ****호 (월계동, 성원아파트)","01907","리브엔","2026-04-01 13:42:51","I","2026-04-03 00:20:02","종합몰","205448.805750683","458564.347940661","0","0","0","인터넷",
"153","통신판매업","08_26_04_P","3100000","2026310030030200489","2021-03-31","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 상계동 ***-*** 당고개빌딩","서울특별시 노원구 덕릉로 ***, 당고개빌딩 *층 ****호 (상계동)","01646","에버그린","2026-04-01 20:11:28","I","2026-04-03 00:20:02","종합몰","206930.188287629","462809.765083288","0","0","0","인터넷",
"154","통신판매업","08_26_04_P","3590000","2026359023430200105","2020-08-10","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 동구 계림동 ***","광주광역시 동구 독립로***번길 **, *층 (계림동)","61400","스튜디오 라","2026-04-01 09:45:13","I","2026-04-03 00:20:02","기타","192327.262008229","184847.938647142","0","0","0","인터넷",
"155","통신판매업","08_26_04_P","3590000","2026359023430200106","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 동구 학동 ***-**","광주광역시 동구 남문로 ***, *층 (학동)","61463","학동네일","2026-04-01 11:06:15","I","2026-04-03 00:20:02","기타","193519.56590722","181268.831308591","0","0","0","인터넷",
"156","통신판매업","08_26_04_P","3670000","2026367021530200627","2024-01-16","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 지족동 ****-* 스타주차프라자","대전광역시 유성구 지족로***번길 **, 스타주차프라자 *층 ***-C***호 (지족동)","34074","스피놀라","2026-04-01 10:30:58","I","2026-04-03 00:20:02","종합몰","227303.568576954","319736.622500284","0","0","0","인터넷, 기타",
"157","통신판매업","08_26_04_P","3670000","2026367021530200628","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 죽동 ***-*","대전광역시 유성구 죽동로***번길 **, *층 (죽동)","34127","스파커치 헤어살롱","2026-04-01 10:50:47","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","230380.208347877","318746.144989995","0","0","0","인터넷",
"158","통신판매업","08_26_04_P","3670000","2026367021530200629","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 노은동 ***-* 열매마을아파트 **단지","대전광역시 유성구 왕가봉로 **, ****동 ***호 (노은동, 열매마을아파트 **단지)","34145","오로라스토어","2026-04-01 10:56:04","I","2026-04-03 00:20:02","종합몰","228153.997190295","318295.202078109","0","0","0","인터넷",
"159","통신판매업","08_26_04_P","3670000","2026367021530200630","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 지족동 ****-* 스타주차프라자","대전광역시 유성구 지족로***번길 **, 스타주차프라자 *층 ***-E***호 (지족동)","34074","트러스트리리","2026-04-01 11:30:06","I","2026-04-03 00:20:02","종합몰","227303.568576954","319736.622500284","0","0","0","인터넷",
"160","통신판매업","08_26_04_P","3670000","2026367021530200631","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 전민동 ***-**","대전광역시 유성구 전민로**번길 **, 투투벌룬 ***호 (전민동)","34052","투투벌룬","2026-04-01 16:59:25","I","2026-04-03 00:20:02","기타","235895.476176475","321912.178814972","0","0","0","인터넷",
"161","통신판매업","08_26_04_P","3670000","2026367021530200632","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 지족동 ****-* 스타주차프라자","대전광역시 유성구 지족로***번길 **, 스타주차프라자 *층 ***-E***호 (지족동)","34074","렌투아","2026-04-01 17:09:00","I","2026-04-03 00:20:02","종합몰","227303.568576954","319736.622500284","0","0","0","인터넷",
"162","통신판매업","08_26_04_P","3670000","2026367021530200633","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 봉명동 ***-* 한진오피스텔","대전광역시 유성구 계룡로***번길 **, 한진오피스텔 *층 ***-S***호 (봉명동)","34187","이앤디비즈니스","2026-04-01 17:14:37","I","2026-04-03 00:20:02","종합몰","230674.332483699","317108.585084676","0","0","0","TV홈쇼핑, 인터넷",
"163","통신판매업","08_26_04_P","3670000","2026367021530200634","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","대전광역시 유성구 노은동 ***-*","대전광역시 유성구 노은동로**번길 **, *층 ***호 (노은동)","34091","라이즈펫","2026-04-01 17:18:37","I","2026-04-03 00:20:02","기타","228835.68","318574.949999999","0","0","0","인터넷",
"164","통신판매업","08_26_04_P","4010000","2026401031730200752","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 정왕동 **** 웨이브파크","경기도 시흥시 거북섬둘레길 **, 웨이브파크 (정왕동)","15119","바다이브","2026-04-01 14:18:09","I","2026-04-03 00:20:02","레져/여행/공연","171571.868139886","424584.599880149","0","0","0","인터넷",
"165","통신판매업","08_26_04_P","5530000","2026574000730200107","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 만세구 우정읍 석천리 ***","경기도 화성시 만세구 우정읍 작은낭깨길 **-*","18572","가미상회","2026-04-01 09:29:05","I","2026-04-03 00:20:02","종합몰","180224.124075983","394624.442875997","0","0","0","인터넷",
"166","통신판매업","08_26_04_P","5530000","2026574000730200108","2026-03-31","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 만세구 우정읍 화수리 **** *층","경기도 화성시 만세구 우정읍 화수동길 **-*, *층","18558","주식회사 헤일로스","2026-04-01 09:32:42","I","2026-04-03 00:20:02","건강/식품 의류/패션/잡화/뷰티","181618.790828863","400341.24159836","0","0","0","인터넷",
"167","통신판매업","08_26_04_P","5530000","2026574000730200109","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 만세구 향남읍 하길리 **** 화성향남오색마을사랑으로부영**단지 ****동 ****호","경기도 화성시 만세구 향남읍 하길로 **, ****동 ****호 (화성향남오색마을사랑으로부영**단지)","18610","코지데이","2026-04-01 12:28:05","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","192952.950287919","401069.214404434","0","0","0","인터넷",
"168","통신판매업","08_26_04_P","5530000","2026575000730200121","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 효행구 봉담읍 마하리 ***","경기도 화성시 효행구 봉담읍 시청로 ****","18335","디제이셀렉","2026-04-01 09:46:21","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","194676.739868518","408340.856996342","0","0","0","인터넷",
"169","통신판매업","08_26_04_P","5530000","2026575000730200122","2021-10-22","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 효행구 기안동 *** 화성 우방 아이유쉘 MEGA CITY *단지","경기도 화성시 효행구 기배로 **, ***동 ****호 (기안동, 화성 우방 아이유쉘 MEGA CITY *단지)","18338","담담(Damdam)","2026-04-01 11:37:41","I","2026-04-03 00:20:02","건강/식품","","","0","0","0","인터넷",
"170","통신판매업","08_26_04_P","5590000","2026559032130201391","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ","경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ ***호 전부 B*** (옥정동)","11473","오르딕","2026-04-01 13:58:09","I","2026-04-03 00:20:02","종합몰","208153.74","479703.91","0","0","0","인터넷",
"171","통신판매업","08_26_04_P","5590000","2026559032130201392","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 힐스테이트양주옥정파티오포레*단지","경기도 양주시 월정로 **, ***동 *호 (옥정동, 힐스테이트양주옥정파티오포레*단지)","11470","에이원비투 (A1B2)","2026-04-01 14:05:40","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","207093.105046644","480147.126631874","0","0","0","인터넷",
"172","통신판매업","08_26_04_P","5590000","2026559032130201393","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 *** 양주옥정 더 원 파크빌리지","경기도 양주시 독바위로***번길 **, ****동 ***호 (옥정동, 양주옥정 더 원 파크빌리지)","11470","크래버대게나라","2026-04-01 14:07:29","I","2026-04-03 00:20:02","건강/식품","206407.649649421","479947.364251333","0","0","0","인터넷",
"173","통신판매업","08_26_04_P","5590000","2026559032130201394","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*다길 **, *층 ***호 A*** (옥정동)","11473","글로벌픽스","2026-04-01 14:09:03","I","2026-04-03 00:20:02","종합몰","208104.024806274","479899.71080286","0","0","0","인터넷",
"174","통신판매업","08_26_04_P","5590000","2026559032130201395","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*다길 **, ***호 A*** (옥정동)","11473","라보니움","2026-04-01 14:10:39","I","2026-04-03 00:20:02","종합몰","208104.024806274","479899.71080286","0","0","0","인터넷",
"175","통신판매업","08_26_04_P","5590000","2026559032130201397","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ","경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ ***호 B*** (옥정동)","11473","브릿지커머스","2026-04-01 14:37:41","I","2026-04-03 00:20:02","종합몰","208153.74","479703.91","0","0","0","인터넷",
"176","통신판매업","08_26_04_P","5590000","2026559032130201398","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*다길 **, *층 ***호 A*** (옥정동)","11473","엠비픽","2026-04-01 14:40:40","I","2026-04-03 00:20:02","종합몰","208104.024806274","479899.71080286","0","0","0","인터넷",
"177","통신판매업","08_26_04_P","5590000","2026559032130201399","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ","경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ *층 ***호 D*** (옥정동)","11473","유니트레이드","2026-04-01 14:45:48","I","2026-04-03 00:20:02","종합몰","208153.74","479703.91","0","0","0","인터넷",
"178","통신판매업","08_26_04_P","5590000","2026559032130201400","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ","경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ *층 ***호 B*** (옥정동)","11473","올데이소싱","2026-04-01 14:47:52","I","2026-04-03 00:20:02","종합몰","208153.74","479703.91","0","0","0","인터넷",
"179","통신판매업","08_26_04_P","5590000","2026559032130201401","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*다길 **, ***호 A*** (옥정동)","11473","모다베이스","2026-04-01 15:16:35","I","2026-04-03 00:20:02","종합몰","208104.024806274","479899.71080286","0","0","0","인터넷",
"180","통신판매업","08_26_04_P","5590000","2026559032130201402","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*다길 **, ***호 A*** (옥정동)","11473","냠냠마켓3","2026-04-01 15:19:27","I","2026-04-03 00:20:02","종합몰","208104.024806274","479899.71080286","0","0","0","인터넷",
"181","통신판매업","08_26_04_P","5590000","2026559032130201403","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ","경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ ***호 B** (옥정동)","11473","냠냠마켓4","2026-04-01 15:20:55","I","2026-04-03 00:20:02","종합몰","208153.74","479703.91","0","0","0","인터넷",
"182","통신판매업","08_26_04_P","5590000","2026559032130201404","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 덕정동 **-**","경기도 양주시 화합로****번길 ***-** (덕정동)","11449","주식회사 한길자원","2026-04-01 15:23:17","I","2026-04-03 00:20:02","컴퓨터/사무용품","206193.695158127","482819.338475974","0","0","0","인터넷",
"183","통신판매업","08_26_04_P","5590000","2026559032130201405","2025-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*길 **, *층 ***-A**호 (옥정동)","11473","로마차우","2026-04-01 16:55:06","I","2026-04-03 00:20:02","종합몰","208222.327733651","479912.652164739","0","0","0","인터넷",
"184","통신판매업","08_26_04_P","5590000","2026559032130201406","2025-04-08","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 옥정동 ***-*","경기도 양주시 옥정동로*길 **, *층 ***-A**호 (옥정동)","11473","기차호우","2026-04-01 16:57:03","I","2026-04-03 00:20:02","종합몰","208222.327733651","479912.652164739","0","0","0","인터넷",
"185","통신판매업","08_26_04_P","5590000","2026559032130201407","2019-03-14","","01","영업/정상","01","정상영업","","","","","","","","경기도 양주시 회정동 *** 금용아파트","경기도 양주시 평화로 ****-*, ***동 ****호 (회정동, 금용아파트)","11438","더함상사","2026-04-01 17:02:05","I","2026-04-03 00:20:02","종합몰","204655.590104497","480511.887401929","0","0","0","인터넷",
"186","통신판매업","08_26_04_P","5710000","2026571029330200872","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 서원구 사창동 ***","충청북도 청주시 서원구 내수동로***번길 **, *층 *호 (사창동)","28643","씨에스컴퍼니","2026-04-01 09:11:06","I","2026-04-03 00:20:02","교육/도서/완구/오락 의류/패션/잡화/뷰티","240887.631839294","348029.991599314","0","0","0","인터넷",
"187","통신판매업","08_26_04_P","5710000","2026571029330200873","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 흥덕구 오송읍 봉산리 **** 오송역 동아라이크텐","충청북도 청주시 흥덕구 오송읍 오송생명**로 ***, ***동 ****호 (오송역 동아라이크텐)","28221","웰스노드","2026-04-01 09:27:34","I","2026-04-03 00:20:02","종합몰","227614.459964746","346064.625274303","0","0","0","인터넷",
"188","통신판매업","08_26_04_P","5710000","2026571029330200874","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 서원구 분평동 ****","충청북도 청주시 서원구 원마루로*번길 * (분평동)","28794","맘마 먹으러 오시개","2026-04-01 09:31:35","I","2026-04-03 00:20:02","기타","244238.505289617","345414.121419221","0","0","0","인터넷",
"189","통신판매업","08_26_04_P","5710000","2026571029330200875","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 서원구 사직동 *** 청주푸르지오캐슬*단지","충청북도 청주시 서원구 창직로 **, ***동 ***호 (사직동, 청주푸르지오캐슬*단지)","28661","청주역 삼부자 토마토","2026-04-01 09:36:45","I","2026-04-03 00:20:02","기타","241681.593526622","347711.268089678","0","0","0","인터넷",
"190","통신판매업","08_26_04_P","5710000","2026571029330200876","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 흥덕구 오송읍 공북리 ***-*","충청북도 청주시 흥덕구 오송읍 공북*길 ***-*, *층","28156","용아컴퍼니","2026-04-01 09:40:29","I","2026-04-03 00:20:02","기타","","","0","0","0","인터넷",
"191","통신판매업","08_26_04_P","5710000","2026571029330200877","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 청원구 우암동 ***-*","충청북도 청주시 청원구 교서로***번길 *, ***-제이**호 (우암동)","28485","장하오트레이딩 유한회사","2026-04-01 09:45:25","I","2026-04-03 00:20:02","종합몰","242599.472230664","350489.102551812","0","0","0","인터넷",
"192","통신판매업","08_26_04_P","5070000","2026507028630200100","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상북도 안동시 태화동 ***-*","경상북도 안동시 태화길 **, **-* (태화동)","36677","안동한옥 봄날애","2026-04-01 18:03:48","I","2026-04-03 00:20:02","교육/도서/완구/오락 기타","353245.875705809","341258.807812576","0","0","0","인터넷",
"193","통신판매업","08_26_04_P","5070000","2026507028630200101","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경상북도 안동시 송현동 *** 주공아파트","경상북도 안동시 합전*길 **-*, *동 ***호 (송현동, 주공아파트)","36643","데일리마켓","2026-04-01 18:04:23","I","2026-04-03 00:20:02","종합몰","352195.187707941","342395.058046412","0","0","0","인터넷",
"194","통신판매업","08_26_04_P","3860000","2026387100730200629","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 심곡동 ***-*","경기도 부천시 원미구 부천로**번길 *, *층 ***호 S**호 (심곡동)","14634","오늘의발견","2026-04-01 15:30:45","I","2026-04-03 00:20:02","종합몰","180713.17123244","442768.956714268","0","0","0","인터넷",
"195","통신판매업","08_26_04_P","3860000","2026387100730200630","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 원미동 ***-* 원미스카이뷰","경기도 부천시 원미구 부천로**번길 **, A동 ***호 (원미동, 원미스카이뷰)","14571","대박퀵화물","2026-04-01 16:27:18","I","2026-04-03 00:20:02","종합몰 기타","181309.461849312","443375.456927936","0","0","0","인터넷",
"196","통신판매업","08_26_04_P","3860000","2026387100730200631","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 역곡동 **-*","경기도 부천시 원미구 역곡로**번길 **, *층 ***호 (역곡동)","14670","다누리상회","2026-04-01 16:44:42","I","2026-04-03 00:20:02","종합몰 건강/식품 컴퓨터/사무용품","183310.527351644","442821.679964299","0","0","0","인터넷",
"197","통신판매업","08_26_04_P","3860000","2026387100730200632","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 심곡동 **-* 부천우림필유에듀파크","경기도 부천시 원미구 조마루로 ***, 부천우림필유에듀파크 ***동 ****호 (심곡동, 부천우림필유에듀파크)","14554","모루아뜰리에","2026-04-01 16:47:49","I","2026-04-03 00:20:02","기타","180819.316970448","444062.606724712","0","0","0","인터넷",
"198","통신판매업","08_26_04_P","3860000","2026387100730200633","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 원미구 춘의동 **-* 춘의 디아크원","경기도 부천시 원미구 길주로***번길 **, 춘의 디아크원 ***호 (춘의동)","14488","나눔지원센터","2026-04-01 17:24:47","I","2026-04-03 00:20:02","가구/수납용품","181183.75587794","444756.480647158","0","0","0","인터넷",
"199","통신판매업","08_26_04_P","3860000","2026388100630200252","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 송내동 ***-* SG하이온","경기도 부천시 소사구 성주로***번길 **, ***호 (송내동, SG하이온)","14746","앤에이치상회","2026-04-01 13:25:33","I","2026-04-03 00:20:02","기타","179658.61780826","441788.505306371","0","0","0","인터넷",
"200","통신판매업","08_26_04_P","3860000","2026388100630200253","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 옥길동 ***-* 우성테크노파크Ⅰ","경기도 부천시 소사구 부광로 ***, 우성테크노파크Ⅰ ***호 (옥길동)","14786","한울","2026-04-01 13:43:14","I","2026-04-03 00:20:02","종합몰","184472.227024617","440620.766829376","0","0","0","인터넷",
"201","통신판매업","08_26_04_P","3860000","2026388100630200254","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 소사본동 ***-* 소새울역중흥S클래스","경기도 부천시 소사구 소사동로**번길 **, ***동 ***호 (소사본동, 소새울역중흥S클래스)","14772","개(열린)판인 세상","2026-04-01 17:10:07","I","2026-04-03 00:20:02","종합몰","182513.911974109","440999.180840099","0","0","0","인터넷",
"202","통신판매업","08_26_04_P","3860000","2026388100630200255","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 부천시 소사구 송내동 ***-* 한성아트빌","경기도 부천시 소사구 송내대로**번길 **, ***호 (송내동, 한성아트빌)","14731","디자인클럽","2026-04-01 17:27:18","I","2026-04-03 00:20:02","종합몰 가전 의류/패션/잡화/뷰티","178354.611931154","442666.498240759","0","0","0","인터넷",
"203","통신판매업","08_26_04_P","3860000","2026388100630200256","2024-06-18","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강남구 세곡동 *** 강남투엠캐슬","서울특별시 강남구 헌릉로***길 *, 강남투엠캐슬 ***호 (세곡동)","06376","더보기닷컴","2026-04-01 17:42:58","I","2026-04-03 00:20:02","종합몰","208894.833656679","440517.958320304","0","0","0","인터넷",
"204","통신판매업","08_26_04_P","3740000","2026375003230200279","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 장안구 정자동 **-* 정자 케이티 이-편한세상 ***동 ***호","경기도 수원시 장안구 정자천로***번길 **, ***동 ***호 (정자동, 정자 케이티 이-편한세상)","16315","픽커코리아","2026-04-01 15:44:07","I","2026-04-03 00:20:02","종합몰","199732.349828868","421560.162878535","0","0","0","인터넷",
"205","통신판매업","08_26_04_P","3740000","2026376003430200366","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 금곡동 ****-*","경기도 수원시 권선구 금호로 **-* (금곡동)","16393","판다팜 호매실점","2026-04-01 11:39:28","I","2026-04-03 00:20:02","종합몰","196355.306703819","418864.339210821","0","0","0","인터넷",
"206","통신판매업","08_26_04_P","3740000","2026376003430200367","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 권선동 ***-*","경기도 수원시 권선구 세지로 ***, *층 (권선동)","16569","이루자(IRUJA)","2026-04-01 11:44:26","I","2026-04-03 00:20:02","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 상품권 기타","201722.58662258","417926.87340039","0","0","0","인터넷",
"207","통신판매업","08_26_04_P","3740000","2026376003430200368","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 호매실동 **** 호매실경남아너스빌 ****동 ***호","경기도 수원시 권선구 호매실로***번길 **, ****동 ***호 (호매실동, 호매실경남아너스빌)","16628","노드","2026-04-01 11:48:15","I","2026-04-03 00:20:02","종합몰","195708.698988714","417601.450438215","0","0","0","인터넷",
"208","통신판매업","08_26_04_P","3740000","2026376003430200369","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 세류동 ***-**","경기도 수원시 권선구 덕영대로****번길 ** (세류동)","16654","엘리오컴퍼니","2026-04-01 13:16:06","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","200635.451147084","416938.467159855","0","0","0","인터넷",
"209","통신판매업","08_26_04_P","3740000","2026376003430200370","2020-03-13","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 권선구 금곡동 **** ***호","경기도 수원시 권선구 금곡로***번길 **, ***호 (금곡동)","16391","주식회사 와로","2026-04-01 13:30:22","I","2026-04-03 00:20:02","건강/식품","195884.942342209","419297.007330664","0","0","0","인터넷",
"210","통신판매업","08_26_04_P","3740000","2026377004130200276","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 팔달구 장안동 *** *층 메리굿즈","경기도 수원시 팔달구 화서문로**번길 *, *층 (장안동)","16250","메리굿즈","2026-04-01 09:46:29","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","201078.732912824","420388.009743746","0","0","0","인터넷",
"211","통신판매업","08_26_04_P","3740000","2026377004130200277","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 팔달구 화서동 ***-** ***호","경기도 수원시 팔달구 수성로***번길 *-**, ***호 (화서동)","16321","혀니스토어","2026-04-01 10:33:10","I","2026-04-03 00:20:02","종합몰","198989.462975028","420554.097200357","0","0","0","인터넷",
"212","통신판매업","08_26_04_P","3740000","2026377004130200278","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 팔달구 구천동 **-* ***호","경기도 수원시 팔달구 매산로 ***-**, ***호 (구천동)","16263","히릿지","2026-04-01 13:48:35","I","2026-04-03 00:20:02","종합몰","201530.497225789","419105.469607176","0","0","0","인터넷",
"213","통신판매업","08_26_04_P","3740000","2026377004130200279","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 팔달구 우만동 ***-** 한일베라체에코플러스 ***동 ****호","경기도 수원시 팔달구 중부대로 ***, ***동 ****호 (우만동, 한일베라체에코플러스)","16498","라온","2026-04-01 14:40:08","I","2026-04-03 00:20:02","의류/패션/잡화/뷰티","203349.93235105","419441.806698452","0","0","0","인터넷",
"214","통신판매업","08_26_04_P","3740000","2026561001830200417","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 영통구 이의동 ****-* 광교엘포트아이파크","경기도 수원시 영통구 광교중앙로 ***, 광교엘포트아이파크 C***호 (이의동)","16508","한수현","2026-04-01 10:49:59","I","2026-04-03 00:20:02","종합몰 가전 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품","205049.975071918","420565.686783422","0","0","0","인터넷",
"215","통신판매업","08_26_04_P","3740000","2026561001830200418","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 영통구 이의동 **** 한국나노기술원","경기도 수원시 영통구 광교로 ***, 비* (이의동)","16229","럭스텝헬스케어","2026-04-01 10:50:20","I","2026-04-03 00:20:02","종합몰 교육/도서/완구/오락 기타","203613.241401203","421228.043386021","0","0","0","TV홈쇼핑, 인터넷",
"216","통신판매업","08_26_04_P","3740000","2026561001830200419","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 영통구 신동 ***-*","경기도 수원시 영통구 권선로***번길 **-**, *층 ***호 (신동)","16683","오사랑케이크","2026-04-01 10:51:18","I","2026-04-03 00:20:02","건강/식품 기타","203741.318957314","416405.316358122","0","0","0","기타",
"217","통신판매업","08_26_04_P","3740000","2026561001830200420","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 수원시 영통구 하동 **** 광교 효성해링턴 타워","경기도 수원시 영통구 광교중앙로 ***, 광교 효성해링턴 타워 *층 ***호 (하동)","16514","스웨르떼 광교호수점","2026-04-01 10:53:14","I","2026-04-03 00:20:02","종합몰","205311.283256449","420682.801161761","0","0","0","인터넷",
"218","통신판매업","08_26_04_P","4160000","2026416017530200073","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 가평군 청평면 고성리 **-**","경기도 가평군 청평면 고재길 ***-***","12456","라서","2026-04-01 13:31:23","I","2026-04-03 00:20:02","레져/여행/공연","245534.183453105","466441.598380413","0","0","0","인터넷",
"219","통신판매업","08_26_04_P","3970000","2026397012030200120","2026-04-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 과천시 과천동 ***-*","경기도 과천시 뒷골로 **-**, *층 (과천동)","13814","(주) 아디트","2026-04-01 14:21:25","I","2026-04-03 00:20:02","가전 가구/수납용품 기타","200012.173154663","439074.696012906","0","0","0","인터넷, 카다로그, 기타",
