번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
2165,대기오염물질배출시설설치사업장,09_30_08_P,4040000,404000021202600002,2026-01-20,,1,영업/정상,11,영업,,,,,02-3496-0324,,,경기도 하남시 초이동 621,"경기도 하남시 감초로 170, 1,6층 (초이동)",12988,엘앤티토요타(주),2026-02-19 17:38:56,U,2026-02-22 02:40:00,자동차 전문 수리업,214513.927619298,447343.094637124,대기배출업소관리,자동차 전문 수리업,5종,,,0.0,,0.0,2118829866.0,,엘앤티토요타(주)_경기도하남시초이동621
2164,대기오염물질배출시설설치사업장,09_30_08_P,4040000,404000021202600001,2026-01-20,,1,영업/정상,11,영업,,,,,080-465-3800,,,경기도 하남시 초이동 621,"경기도 하남시 감초로 170, 3,7층 (초이동)",12988,엘앤티렉서스(주) 하남지점,2026-02-19 17:35:34,U,2026-02-22 02:40:00,자동차 종합 수리업,214513.927619298,447343.094637124,대기배출업소관리,자동차 종합 수리업,5종,,,0.0,,0.0,1398513509.0,,엘앤티렉서스(주)하남지점_경기도하남시초이동621
2058,대기오염물질배출시설설치사업장,09_30_08_P,3170000,317000021202600001,2026-01-19,,1,영업/정상,11,영업,,,,,,,,서울특별시 금천구 가산동 345-40,"서울특별시 금천구 가산디지털2로 41, 401~407호 (가산동)",08593,(주)아느로인터내셔널,2026-02-19 13:12:27,U,2026-02-21 02:40:00,도금업,189511.975416074,441089.209367837,대기배출업소관리,도금업,5종,,8.0,240.0,8.0,240.0,6198602937.0,,(주)아느로인터내셔널_서울특별시금천구가산동345-40
468,대기오염물질배출시설설치사업장,09_30_08_P,4170000,417000021202600001,2026-01-19,,1,영업/정상,11,영업,,,,,,,,경기도 양평군 서종면 수능리 85-1 외 1필지,"경기도 양평군 서종면 서능로 16-5, 외 1필지",12504,주식회사 세스크멘슬,2026-02-06 17:02:30,U,2026-02-08 02:40:00,육류 기타 가공 및 저장 처리업(가금류 제외),234552.473048356,453580.410430187,대기배출업소관리,육류 기타 가공 및 저장 처리업(가금류 제외),5종,,6.0,192.0,,0.0,4288702250.0,,주식회사세스크멘슬_경기도양평군서종면수능리85-1외1필지
2061,대기오염물질배출시설설치사업장,09_30_08_P,4201000,420100021202600001,2026-01-16,,1,영업/정상,11,영업,,,,,,,,강원특별자치도 강릉시 옥계면 남양리 산 287,강원특별자치도 강릉시 옥계면 산계길 559-1136,25646,한라시멘트(주) 석회석광업소,2026-02-19 10:19:48,U,2026-02-21 02:40:00,석회석 및 점토 광업,374823.666298077,451229.772679481,대기배출업소관리,석회석 및 점토 광업,5종,"석회석(7,262,485톤)/골재(748,800톤)",,0.0,,365.0,6808503116.0,,한라시멘트(주)석회석광업소_강원특별자치도강릉시옥계면남양리산287
374,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021202600002,2026-01-16,,1,영업/정상,11,영업,,,,,070-7477-5025,,,경상남도 양산시 주남동 542-2,경상남도 양산시 소주공단1길 11 (주)성우하이텍 (주남동),50511,㈜성우하이텍,2026-02-05 11:43:31,U,2026-02-07 02:40:00,자동차부품 제조업,395979.378329706,215334.379812797,대기배출업소관리,자동차부품 제조업,4종,,20.0,300.0,20.0,300.0,6218514064.0,,㈜성우하이텍_경상남도양산시주남동542-2
1746,대기오염물질배출시설설치사업장,09_30_08_P,5310000,531000021202600001,2026-01-16,,1,영업/정상,11,영업,,,,,,,,경상남도 진주시 지수면 압사리 523-2,경상남도 진주시 지수면 용봉로149번길 23-13,52609,그린메탈릭스,2026-02-12 16:25:57,U,2026-02-14 02:40:00,금속 열처리업,314357.128939172,193435.122293237,대기배출업소관리,금속 열처리업,5종,,16.0,300.0,16.0,300.0,3862802022.0,,그린메탈릭스_경상남도진주시지수면압사리523-2
2438,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202600002,2026-01-14,,1,영업/정상,11,영업,,,,,,,,"경기도 김포시 통진읍 가현리 428 ,-1,-2",경기도 김포시 통진읍 율마로 243,10038,(주)루텍,2026-02-25 16:40:35,U,2026-02-27 02:40:00,폴리스티렌 발포 성형제품 제조업,164400.788178741,463503.048837296,대기배출업소관리,폴리스티렌 발포 성형제품 제조업,4종,,10.0,264.0,10.0,264.0,2578603062.0,,"(주)루텍_경기도김포시통진읍가현리428,-1,-2"
375,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021202600001,2026-01-13,,1,영업/정상,11,영업,,,,,0314933903,,,경기도 안산시 단원구 원시동 729-5,"경기도 안산시 단원구 범지기로 109, 사동 (원시동)",15429,(주)삼영피엔텍,2026-02-05 09:57:51,U,2026-02-07 02:40:00,,181134.371788562,422970.118705147,대기배출업소관리,,4종,,24.0,300.0,24.0,300.0,1348616890.0,,(주)삼영피엔텍_경기도안산시단원구원시동729-5
582,대기오염물질배출시설설치사업장,09_30_08_P,3480000,348000021202600001,2026-01-13,,1,영업/정상,11,영업,,,,,,,,대구광역시 달성군 구지면 화산리 1113-7,대구광역시 달성군 구지면 국가산단서로60길 41,43011,(주)재영정밀,2026-02-09 09:15:49,U,2026-02-11 02:40:00,자동차 엔진용 신품 부품 제조업,326689.401053201,240392.64955125,대기배출업소관리,자동차 엔진용 신품 부품 제조업,5종,자동차부품,10.0,240.0,10.0,240.0,5148179024.0,,(주)재영정밀_대구광역시달성군구지면화산리1113-7
2328,대기오염물질배출시설설치사업장,09_30_08_P,4390000,439000021202500015,2026-01-09,,1,영업/정상,11,영업,,,,,,,,충청북도 충주시 대소원면 금곡리 232 외 2필지,,,금곡기공,2026-02-24 14:18:40,U,2026-02-26 02:40:00,육상 금속 골조 구조재 제조업,272976.626642301,384032.938025725,대기배출업소관리,육상 금속 골조 구조재 제조업,5종,금속구조물(육상 및 수상),5.0,200.0,5.0,200.0,,,금곡기공_충청북도충주시대소원면금곡리232외2필지
2245,대기오염물질배출시설설치사업장,09_30_08_P,5400000,540000021202500026,2026-01-08,,1,영업/정상,11,영업,,,,,0555857078,,,경상남도 함안군 군북면 사도리 1280,경상남도 함안군 군북면 함안산단6길 64,52061,선진테크,2026-02-23 16:14:50,U,2026-02-25 02:40:00,"알루미늄 압연, 압출 및 연신제품 제조업",320526.049542303,199799.090638013,대기배출업소관리,"알루미늄 압연, 압출 및 연신제품 제조업",5종,,12.0,250.0,12.0,250.0,6132223932.0,,선진테크_경상남도함안군군북면사도리1280
200,대기오염물질배출시설설치사업장,09_30_08_P,3910000,391000021202600001,2026-01-08,,1,영업/정상,11,영업,,,,,,,,경기도 평택시 모곡동 435-2,"경기도 평택시 산단로 35-16, B동 일부 (모곡동)",17744,(주)강우건설 평택지점,2026-02-03 14:29:50,U,2026-02-06 02:40:00,,206582.689038627,393002.27611972,대기배출업소관리,,5종,,8.0,0.0,,240.0,8518101560.0,,(주)강우건설평택지점_경기도평택시모곡동435-2
2329,대기오염물질배출시설설치사업장,09_30_08_P,5310000,531000021202500010,2026-01-06,,1,영업/정상,11,영업,,,,,761-0909,,,경상남도 진주시 상평동 231-6,경상남도 진주시 남강로 1049 (상평동),52815,타타대우진주정비사업소,2026-02-24 09:29:40,U,2026-02-26 02:40:00,건설 및 채광용 기계장비 제조업,300779.515476264,186168.480515758,대기배출업소관리,건설 및 채광용 기계장비 제조업,5종,,8.0,300.0,8.0,300.0,6132964970.0,,타타대우진주정비사업소_경상남도진주시상평동231-6
36,대기오염물질배출시설설치사업장,09_30_08_P,3990000,399000021202500018,2026-01-05,,1,영업/정상,11,영업,,,,,0315297061,,,경기도 남양주시 진접읍 팔야리 398,경기도 남양주시 진접읍 금강로 1954-87,12018,하나리사이클링,2026-02-02 14:26:43,U,2026-02-04 02:40:00,비금속류 원료 재생업,219417.317498148,472846.121907167,대기배출업소관리,비금속류 원료 재생업,5종,,8.0,300.0,8.0,300.0,1273314433.0,,하나리사이클링_경기도남양주시진접읍팔야리398
2439,대기오염물질배출시설설치사업장,09_30_08_P,4181000,418100021202500003,2026-01-05,,1,영업/정상,11,영업,,,,,033-257-6662,,,강원특별자치도 춘천시 동면 만천리 278-24,강원특별자치도 춘천시 동면 한솔만천로 34,24218,대한정비사업소,2026-02-25 16:43:55,U,2026-02-27 02:40:00,자동차 수리업,268160.310536947,486187.691275546,대기배출업소관리,자동차 수리업,5종,,8.0,300.0,8.0,300.0,4890603615.0,,대한정비사업소_강원특별자치도춘천시동면만천리278-24
1929,대기오염물질배출시설설치사업장,09_30_08_P,5400000,540000021202500025,2026-01-02,,1,영업/정상,11,영업,,,,,,,,경상남도 함안군 칠서면 계내리 623-2,경상남도 함안군 칠서면 공단북길 100,52001,아이제이테크(주),2026-02-13 15:19:21,U,2026-02-15 02:40:00,금속 열처리업,333848.195018756,209186.318028361,대기배출업소관리,금속 열처리업,5종,,8.0,280.0,,0.0,4128803057.0,,아이제이테크(주)_경상남도함안군칠서면계내리623-2
10,대기오염물질배출시설설치사업장,09_30_08_P,6410000,641000001202600006,2026-01-01,,1,영업/정상,1,영업,,,,,,,,경기도 안산시 단원구 성곡동 673-18,경기도 안산시 단원구 별망로 175 (성곡동),15418,금은산업[임차. 지에스산천],2026-02-02 17:26:59,I,2026-02-04 00:20:02,,177464.224547745,423445.8806196,대기배출업소관리,제재 및 목재 가공업,3종,,0.0,0.0,0.0,0.0,,,금은산업[임차.지에스산천]_경기도안산시단원구성곡동673-18
553,대기오염물질배출시설설치사업장,09_30_08_P,6410000,641000001202600008,2026-01-01,,1,영업/정상,1,영업,,,,,,,,경기도 평택시 팽성읍 추팔리 392-1,경기도 평택시 팽성읍 추팔산단1길 234,17998,(주)테라선,2026-02-09 16:48:45,I,2026-02-11 00:20:41,,206498.554184293,384021.070954778,대기배출업소관리,반도체 제조업,5종,,0.0,0.0,0.0,0.0,,,(주)테라선_경기도평택시팽성읍추팔리392-1
674,대기오염물질배출시설설치사업장,09_30_08_P,6410000,641000001202600009,2026-01-01,,1,영업/정상,1,영업,,,,,,,,경기도 김포시 양촌읍 학운리 3338번지,경기도 김포시 양촌읍 학운산단2로 50,10049,제이피엘,2026-02-10 18:03:45,I,2026-02-12 00:20:02,,163701.640860984,455578.645921144,대기배출업소관리,기타 인쇄업,5종,,0.0,0.0,0.0,0.0,,,제이피엘_경기도김포시양촌읍학운리3338번지
469,대기오염물질배출시설설치사업장,09_30_08_P,4610000,461000021202500005,2025-12-31,,1,영업/정상,11,영업,,,,,041-331-5540,,,충청남도 예산군 예산읍 주교리 511-8,충청남도 예산군 예산읍 예산산업단지로 53,32427,(주)아마존허브,2026-02-06 13:06:03,U,2026-02-08 02:40:00,건강기능식품 제조업,183736.179324988,353355.096757299,대기배출업소관리,건강기능식품 제조업,5종,건강기능식품,8.0,250.0,8.0,250.0,3168118063.0,,(주)아마존허브_충청남도예산군예산읍주교리511-8
2062,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202500083,2025-12-30,,1,영업/정상,11,영업,,,,,0319898031,,,경기도 김포시 하성면 원산리 693,경기도 김포시 하성면 애기봉로 763-31,10011,극동중전기(주),2026-02-19 15:45:27,U,2026-02-21 02:40:00,변압기 제조업,,,대기배출업소관리,변압기 제조업,5종,,8.0,300.0,8.0,300.0,1378151396.0,,극동중전기(주)_경기도김포시하성면원산리693
2059,대기오염물질배출시설설치사업장,09_30_08_P,4440000,444000021202500003,2025-12-29,,1,영업/정상,11,영업,,,,,063-466-2700,,,"충청북도 영동군 양강면 쌍암리 532 , 616",,,육군탄약지원사령부(8탄약창),2026-02-19 20:17:30,U,2026-02-21 02:40:00,국방 행정,263942.007575645,294858.44500097,대기배출업소관리,국방 행정,5종,,5.0,220.0,5.0,220.0,6188300968.0,,"육군탄약지원사령부(8탄약창)_충청북도영동군양강면쌍암리532,616"
2071,대기오염물질배출시설설치사업장,09_30_08_P,4090000,409000021202500082,2025-12-29,,1,영업/정상,11,영업,,,,,,,,경기도 김포시 월곶면 고양리 157-2 157-10,경기도 김포시 월곶면 고양로 140-78,10025,후퍼니처,2026-02-19 09:57:09,U,2026-02-21 02:40:00,기타 목재 가구 제조업,159660.691391048,466187.956547441,대기배출업소관리,기타 목재 가구 제조업,5종,가구,8.0,300.0,8.0,300.0,5460702371.0,,후퍼니처_경기도김포시월곶면고양리157-2157-10
2060,대기오염물질배출시설설치사업장,09_30_08_P,4520000,452000021202500047,2025-12-29,,1,영업/정상,11,영업,,,,,0415303026,,,충청남도 아산시 배방읍 장재리 2132,충청남도 아산시 배방읍 이순신대로 813-26,31462,순천향대학교산학협력단,2026-02-19 09:57:33,U,2026-02-21 02:40:00,의학 및 약학 연구개발업,207857.626110029,366487.190345138,대기배출업소관리,의학 및 약학 연구개발업,5종,,12.0,365.0,12.0,365.0,3128210071.0,,순천향대학교산학협력단_충청남도아산시배방읍장재리2132
213,대기오염물질배출시설설치사업장,09_30_08_P,4060000,406000021202500055,2025-12-26,,1,영업/정상,11,영업,,,,,,,,경기도 파주시 야동동 293-5 3동,"경기도 파주시 풀무골로 102, 3동 (야동동)",10849,대광금속,2026-02-03 13:08:36,U,2026-02-06 02:40:00,그 외 기타 금속 가공업,178727.191530644,475282.963080197,대기배출업소관리,그 외 기타 금속 가공업,5종,조형물,8.0,300.0,8.0,300.0,1410549629.0,,대광금속_경기도파주시야동동293-53동
104,대기오염물질배출시설설치사업장,09_30_08_P,6540000,654000001202500029,2025-12-26,,1,영업/정상,1,영업,,,,,07088568143,,,전북특별자치도 남원시 사매면 월평리 1157번지,전북특별자치도 남원시 사매면 산단로 98-10,55703,주식회사 다이나믹인더스트리,2026-01-30 17:59:54,U,2026-02-04 11:04:37,,,,대기배출업소관리,금속류 원료 재생업,5종,,0.0,0.0,0.0,0.0,2798702022.0,,주식회사다이나믹인더스트리_전북특별자치도남원시사매면월평리1157번지
1938,대기오염물질배출시설설치사업장,09_30_08_P,4080000,408000021202500023,2025-12-24,,1,영업/정상,11,영업,,,,,0313233366,,,경기도 안성시 보개면 북좌리 379 (주)아이팩피앤디 안성공장,경기도 안성시 보개면 보개산로 129 (주)아이팩피앤디 안성공장,17508,(주)아이팩피앤디,2026-02-13 15:46:55,U,2026-02-15 02:40:00,포장용 플라스틱 성형용기 제조업,228356.438112346,392987.297283377,대기배출업소관리,포장용 플라스틱 성형용기 제조업,5종,,8.0,300.0,8.0,300.0,2158712017.0,,(주)아이팩피앤디_경기도안성시보개면북좌리379(주)아이팩피앤디안성공장
706,대기오염물질배출시설설치사업장,09_30_08_P,3910000,391000021202500049,2025-12-23,,1,영업/정상,11,영업,,,,,031-668-9461,,,경기도 평택시 서탄면 내천리 484-2,경기도 평택시 서탄면 서탄1로 339,17700,유진물산,2026-02-10 09:43:32,U,2026-02-12 02:40:00,,200607.753529482,401893.711748183,대기배출업소관리,,5종,,8.0,0.0,,300.0,3121881589.0,,유진물산_경기도평택시서탄면내천리484-2
473,대기오염물질배출시설설치사업장,09_30_08_P,3390000,339000021202500011,2025-12-23,,1,영업/정상,11,영업,,,,,070-7525-7073,,,부산광역시 사상구 삼락동 342-21,부산광역시 사상구 낙동대로1420번길 17 (삼락동),46904,㈜그린풋웨어,2026-02-06 11:17:38,U,2026-02-08 02:40:00,신발 부분품 제조업,380175.252583491,189306.700145799,대기배출업소관리,신발 부분품 제조업,5종,,12.0,300.0,12.0,300.0,3378703195.0,,㈜그린풋웨어_부산광역시사상구삼락동342-21
106,대기오염물질배출시설설치사업장,09_30_08_P,5430000,543000021202500004,2025-12-22,,1,영업/정상,11,영업,,,,,055-864-0882,,,경상남도 남해군 남해읍 차산리 231,경상남도 남해군 남해읍 선소로76번길 6,52413,남해군농협 연합미곡종합처리장,2026-01-30 13:56:29,U,2026-02-04 11:04:37,곡물 가공품 제조업,282662.008117653,150150.827609162,대기배출업소관리,곡물 가공품 제조업,4종,,8.0,250.0,8.0,250.0,6138214913.0,,남해군농협연합미곡종합처리장_경상남도남해군남해읍차산리231
382,대기오염물질배출시설설치사업장,09_30_08_P,5020000,502000021202500016,2025-12-19,,1,영업/정상,11,영업,,,,,054-272-0311,,,경상북도 포항시 남구 장흥동 1824-5,경상북도 포항시 남구 철강로492번길 24 (장흥동),37872,(주)한중,2026-02-05 19:06:26,U,2026-02-07 02:40:00,레미콘 제조업,414799.451375351,276764.226691075,대기배출업소관리,레미콘 제조업,5종,,,0.0,,300.0,5068101369.0,,(주)한중_경상북도포항시남구장흥동1824-5
2338,대기오염물질배출시설설치사업장,09_30_08_P,3560000,356000021202500031,2025-12-18,,1,영업/정상,11,영업,,,,,,,,인천광역시 서구 원창동 393-119,"인천광역시 서구 북항로177번길 36, B동 (원창동)",22856,청라모터스,2026-02-24 14:51:39,U,2026-02-26 02:40:00,자동차 종합 수리업,167021.601084114,444641.854158301,대기배출업소관리,자동차 종합 수리업,5종,,,0.0,,0.0,,,청라모터스_인천광역시서구원창동393-119
379,대기오염물질배출시설설치사업장,09_30_08_P,5350000,535000021202503170,2025-12-16,,1,영업/정상,11,영업,,,,,055-345-3777,,,경상남도 김해시 진례면 송현리 645,경상남도 김해시 진례면 고모로216번길 59-5,50875,제일전자공업(주) 제2공장,2026-02-05 11:01:41,U,2026-02-07 02:40:00,그 외 자동차용 신품 부품 제조업,361416.703510025,195609.519267828,대기배출업소관리,그 외 자동차용 신품 부품 제조업,5종,,24.0,365.0,24.0,365.0,6228111403.0,,제일전자공업(주)제2공장_경상남도김해시진례면송현리645
1757,대기오염물질배출시설설치사업장,09_30_08_P,5680000,568000021202500015,2025-12-16,,1,영업/정상,11,영업,,,,,041-352-8713,,,충청남도 당진시 송산면 무수리 205-9,충청남도 당진시 송산면 무수로 84,31712,(주)케이에스엔,2026-02-12 16:55:03,U,2026-02-14 02:40:00,기타 플라스틱제품 제조업,171324.053639669,383391.451253986,대기배출업소관리,기타 플라스틱제품 제조업,4종,,8.0,300.0,8.0,300.0,1378189058.0,,(주)케이에스엔_충청남도당진시송산면무수리205-9
471,대기오염물질배출시설설치사업장,09_30_08_P,4480000,448000021202500002,2025-12-15,,1,영업/정상,11,영업,,,,,0434233930,,,충청북도 단양군 어상천면 대전리 575-3,충청북도 단양군 어상천면 대전3길 67,27015,농업회사법인 태림(주)단양지점,2026-02-06 09:32:52,U,2026-02-08 02:40:00,비료 및 질소화합물 제조업,318847.841867587,405289.09036585,대기배출업소관리,비료 및 질소화합물 제조업,5종,,8.0,300.0,8.0,300.0,4628501897.0,,농업회사법인태림(주)단양지점_충청북도단양군어상천면대전리575-3
472,대기오염물질배출시설설치사업장,09_30_08_P,5380000,538000021202500018,2025-12-15,,1,영업/정상,11,영업,,,,,0553655304,,,경상남도 양산시 어곡동 858-4 세진기술산업(주),"경상남도 양산시 어곡공단5길 15, 세진기술산업(주) (어곡동)",50591,대양R&I,2026-02-06 13:43:19,U,2026-02-08 02:40:00,제재 및 목재 가공업,383464.082709642,210905.076177515,대기배출업소관리,제재 및 목재 가공업,5종,RIGID INSULATION(60),10.0,240.0,10.0,240.0,1014413253.0,,대양R&I_경상남도양산시어곡동858-4세진기술산업(주)
474,대기오염물질배출시설설치사업장,09_30_08_P,4711000,471100021202500002,2025-12-12,,1,영업/정상,11,영업,,,,,063-544-3666,,,전북특별자치도 김제시 백구면 학동리 600-9,전북특별자치도 김제시 백구면 학동2길 35,54330,신영산업,2026-02-06 08:19:28,U,2026-02-08 02:40:00,석재 성형 가공품 제조업,198214.466435284,263257.22071967,대기배출업소관리,석재 성형 가공품 제조업,4종,,8.0,260.0,8.0,260.0,4471501255.0,,신영산업_전북특별자치도김제시백구면학동리600-9
1031,대기오염물질배출시설설치사업장,09_30_08_P,4610000,461000021202500004,2025-12-12,,1,영업/정상,11,영업,,,,,041-337-1730,,,충청남도 예산군 삽교읍 효림리 514,충청남도 예산군 삽교읍 산단2길 87,32415,(주)네오오토 예산4공장,2026-02-11 15:06:45,U,2026-02-13 02:40:00,자동차부품 제조업,177937.077777847,352519.894200646,대기배출업소관리,자동차부품 제조업,5종,,22.0,300.0,,0.0,5728502795.0,,(주)네오오토예산4공장_충청남도예산군삽교읍효림리514
2341,대기오염물질배출시설설치사업장,09_30_08_P,4490000,449000021202500053,2025-12-12,,1,영업/정상,11,영업,,,,,,,,충청남도 천안시 서북구 입장면 유리 359-1,충청남도 천안시 서북구 입장면 내유리1길 3,31027,(주)제이앤푸드,2026-02-24 09:57:02,U,2026-02-26 02:40:00,곡물 가공품 제조업,218959.305282384,380114.784774294,대기배출업소관리,곡물 가공품 제조업,5종,곡류가공품,24.0,300.0,24.0,300.0,5138802915.0,,(주)제이앤푸드_충청남도천안시서북구입장면유리359-1
214,대기오염물질배출시설설치사업장,09_30_08_P,3430000,343000021202500009,2025-12-12,,1,영업/정상,11,영업,,,,,,,,대구광역시 서구 비산동 2028-50,대구광역시 서구 염색공단천로 64 (비산동),41701,휠매니아,2026-02-03 17:18:19,U,2026-02-06 02:40:00,자동차 전문 수리업,339545.824555059,266655.027586748,대기배출업소관리,자동차 전문 수리업,5종,,8.0,300.0,8.0,300.0,7371301120.0,,휠매니아_대구광역시서구비산동2028-50
1033,대기오염물질배출시설설치사업장,09_30_08_P,5350000,535000021202503168,2025-12-10,,1,영업/정상,11,영업,,,,,,,,경상남도 김해시 유하동 502,경상남도 김해시 유하로133번길 92-12 (유하동),50970,(주)금성아이엔디,2026-02-11 14:43:39,U,2026-02-13 02:40:00,운송장비 조립용 플라스틱제품 제조업,364633.830428431,192499.920913287,대기배출업소관리,운송장비 조립용 플라스틱제품 제조업,4종,,,0.0,,0.0,1988803393.0,,(주)금성아이엔디_경상남도김해시유하동502
1032,대기오염물질배출시설설치사업장,09_30_08_P,3650000,365000021202500001,2025-12-09,,1,영업/정상,11,영업,,,,,,,,대전광역시 중구 유천동 341-67,대전광역시 중구 유등천동로324번길 56 (유천동),34987,선운기업,2026-02-11 17:55:18,U,2026-02-13 02:40:00,자동차 종합 수리업,234840.746490658,312596.895636982,대기배출업소관리,자동차 종합 수리업,5종,,8.0,300.0,,0.0,1652601932.0,,선운기업_대전광역시중구유천동341-67
2072,대기오염물질배출시설설치사업장,09_30_08_P,5710000,573500021202500010,2025-12-08,,1,영업/정상,11,영업,,,,,0432147767,,,"충청북도 청주시 청원구 오창읍 가좌리 175-1 , 183-1",,,주식회사 엔에스일렉트릭(NS ELECTRIC. LTD.),2026-02-19 14:58:21,U,2026-02-21 02:40:00,"전기회로 개폐, 보호 장치 제조업",233866.655160711,359409.936992014,대기배출업소관리,"전기회로 개폐, 보호 장치 제조업",4종,,12.0,276.0,12.0,276.0,3178116302.0,,"주식회사엔에스일렉트릭(NSELECTRIC.LTD.)_충청북도청주시청원구오창읍가좌리175-1,183-1"
1937,대기오염물질배출시설설치사업장,09_30_08_P,5330000,533000021202500001,2025-12-05,,1,영업/정상,11,영업,,,,,055-646-3979,,,경상남도 통영시 도산면 법송리 1369,경상남도 통영시 도산면 법송4길 95,53002,빅마마씨푸드 주식회사,2026-02-13 13:50:36,U,2026-02-15 02:40:00,천연 및 혼합조제 조미료 제조업,325461.979883363,156082.633570813,대기배출업소관리,천연 및 혼합조제 조미료 제조업,5종,엑기스,8.0,240.0,8.0,240.0,6128139568.0,,빅마마씨푸드주식회사_경상남도통영시도산면법송리1369
210,대기오염물질배출시설설치사업장,09_30_08_P,3930000,393000021202500050,2025-12-03,,1,영업/정상,11,영업,,,,,0314936187,,,경기도 안산시 단원구 원시동 729-5,"경기도 안산시 단원구 범지기로 109, 다동 (원시동)",15429,(주)이엠,2026-02-04 11:15:34,U,2026-02-06 02:40:00,,181134.371788562,422970.118705147,대기배출업소관리,,5종,,24.0,25.0,24.0,300.0,5358100863.0,,(주)이엠_경기도안산시단원구원시동729-5
590,대기오염물질배출시설설치사업장,09_30_08_P,5690000,569000021202500011,2025-12-02,,1,영업/정상,11,영업,,,,,044-905-6063,,,세종특별자치시 전동면 노장리 442-4,세종특별자치시 전동면 노장산단북로 35,30011,(주)엠케이코리아 2공장,2026-02-09 11:05:42,U,2026-02-11 02:40:00,"알루미늄 압연, 압출 및 연신제품 제조업",224427.405858709,351022.717578195,대기배출업소관리,"알루미늄 압연, 압출 및 연신제품 제조업",5종,,,0.0,,0.0,4888503015.0,,(주)엠케이코리아2공장_세종특별자치시전동면노장리442-4
2070,대기오염물질배출시설설치사업장,09_30_08_P,4520000,452000021202500044,2025-12-02,,1,영업/정상,11,영업,,,,,0415486382,,,충청남도 아산시 배방읍 세교리 671-1 천지콘텍㈜,"충청남도 아산시 배방읍 세교길 187, 천지콘텍㈜",31475,(주)천지건업,2026-02-19 13:25:59,U,2026-02-21 02:40:00,그 외 기타 화학제품 제조업,208802.642622013,362976.300176978,대기배출업소관리,그 외 기타 화학제품 제조업,5종,,8.0,300.0,8.0,300.0,3128195767.0,,(주)천지건업_충청남도아산시배방읍세교리671-1천지콘텍㈜
593,대기오염물질배출시설설치사업장,09_30_08_P,5060000,506000021202500018,2025-12-01,,1,영업/정상,11,영업,,,,,,,,경상북도 김천시 어모면 남산리 1937-2,,,(주)스웨코 김천공장,2026-02-09 20:26:07,U,2026-02-11 02:40:00,전기용 탄소제품 및 절연제품 제조업,,,대기배출업소관리,전기용 탄소제품 및 절연제품 제조업,4종,,10.0,255.0,10.0,255.0,2758502532.0,,(주)스웨코김천공장_경상북도김천시어모면남산리1937-2
2526,대기오염물질배출시설설치사업장,09_30_08_P,5010000,501000021202500005,2025-11-27,,1,영업/정상,11,영업,,,,,,,,전라남도 신안군 자은면 백산리 633-98,전라남도 신안군 자은면 자은서부2길 508-37,58831,자은면 땅콩가공시설,2026-02-26 14:53:30,U,2026-02-28 02:40:00,기타 식품 제조업,108225.895084932,153661.664698693,대기배출업소관리,기타 식품 제조업,5종,,8.0,240.0,,0.0,4118300348.0,,자은면땅콩가공시설_전라남도신안군자은면백산리633-98
2444,대기오염물질배출시설설치사업장,09_30_08_P,3430000,343000021202500008,2025-11-25,,1,영업/정상,11,영업,,,,,0533568382,,,대구광역시 서구 비산동 2041-114,대구광역시 서구 염색공단천로19길 23 (비산동),41704,비에스지티,2026-02-25 16:35:43,U,2026-02-27 02:40:00,섬유 염색 및 가공업,339423.513673034,266255.249235127,대기배출업소관리,섬유 염색 및 가공업,5종,,10.0,240.0,10.0,240.0,1202200719.0,,비에스지티_대구광역시서구비산동2041-114
2445,대기오염물질배출시설설치사업장,09_30_08_P,3500000,350000021202500003,2025-11-25,,1,영업/정상,11,영업,,,,,,,,인천광역시 동구 만석동 1-4,"인천광역시 동구 보세로26번길 23, 지하 1층 (만석동)",22501,주식회사 모듈러,2026-02-25 14:09:45,U,2026-02-27 02:40:00,가구 제조업,166256.518216715,443084.706301593,대기배출업소관리,가구 제조업,4종,,8.0,300.0,8.0,300.0,6908802264.0,,주식회사모듈러_인천광역시동구만석동1-4
591,대기오염물질배출시설설치사업장,09_30_08_P,6430000,643000001202500048,2025-11-19,,1,영업/정상,1,영업,,,,,,,,충청북도 진천군 덕산읍 산수리 1080번지 (주)엠알인프라오토,"충청북도 진천군 덕산읍 산수산단1로 32, (주)엠알인프라오토",27856,(주)엠알인프라오토,2026-02-09 10:27:37,U,2026-02-11 02:40:00,,243007.877643907,377180.878389231,대기배출업소관리,그외 기타 자동차 부품 제조업,5종,,0.0,0.0,0.0,0.0,1398121452.0,,(주)엠알인프라오토_충청북도진천군덕산읍산수리1080번지(주)엠알인프라오토
