번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
7,동물약국,02_03_02_P,5530000,553000001120260008,2026-02-02,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 병점구 진안동  877-4 아시아빌딩,"경기도 화성시 병점구 효행로 1036, 아시아빌딩 (진안동)",18404,토매당365약국,2026-02-02 09:17:30,I,2026-02-04 00:20:02,,203542.416641477,412371.665682868,동물약국,,000,0,,토매당365약국_경기도화성시병점구진안동877-4아시아빌딩
6,동물약국,02_03_02_P,5370000,537000001120260001,2026-02-02,,1,영업/정상,0,정상,,,,,055-637-3196,,,경상남도 거제시 거제면 서정리 645,경상남도 거제시 거제면 기성로 37,53285,다정약국,2026-02-02 11:13:51,I,2026-02-04 00:20:02,,345260.744357424,151406.964355579,동물약국,,000,0,,다정약국_경상남도거제시거제면서정리645
5,동물약국,02_03_02_P,4490000,566000001120260002,2026-02-02,,1,영업/정상,0,정상,,,,,,,,충청남도 천안시 서북구 불당동 1486 한성필하우스 라드니체,"충청남도 천안시 서북구 불당23로 73-8, 한성필하우스 라드니체 116호 (불당동)",31156,디노약국,2026-02-02 11:31:23,I,2026-02-04 00:20:02,,209727.933371258,368542.761237341,동물약국,,000,0,,디노약국_충청남도천안시서북구불당동1486한성필하우스라드니체
4,동물약국,02_03_02_P,3110000,311000001120260006,2026-02-02,,1,영업/정상,0,정상,,,,,0507-1331-8755,,,서울특별시 은평구 녹번동 38-29 유림빌딩 101호,"서울특별시 은평구 통일로 626, 유림빌딩 101호 (녹번동)",03372,녹번온누리약국,2026-02-02 16:11:49,I,2026-02-04 00:20:02,,194228.02282041,455582.763189018,동물약국,,000,0,,녹번온누리약국_서울특별시은평구녹번동38-29유림빌딩101호
3,동물약국,02_03_02_P,3130000,313000001120260004,2026-02-02,,1,영업/정상,0,정상,,,,,,,,서울특별시 마포구 신공덕동 167 메트로디오빌,"서울특별시 마포구 백범로 199, 메트로디오빌 103A호 (신공덕동)",04195,365열린온누리약국,2026-02-02 11:14:32,I,2026-02-04 00:20:02,,195764.944565229,449028.002731859,동물약국,,000,0,,365열린온누리약국_서울특별시마포구신공덕동167메트로디오빌
11,동물약국,02_03_02_P,4070000,407000001120260001,2026-01-30,,1,영업/정상,0,정상,,,,,031-641-7194,0.0,,경기도 이천시 장호원읍 이황리 430,경기도 이천시 장호원읍 경충대로 596,17414,다나약국,2026-02-02 09:21:07,U,2026-02-04 02:40:00,,251307.630127409,405740.540864171,동물약국,,000,0,,다나약국_경기도이천시장호원읍이황리430
10,동물약국,02_03_02_P,3130000,313000001120260003,2026-01-30,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 마포구 노고산동 31-135,"서울특별시 마포구 신촌로 102-1, 1층 (노고산동)",04101,용약국,2026-02-02 11:04:23,U,2026-02-04 02:40:00,,194397.553052703,450261.160409978,동물약국,,000,0,,용약국_서울특별시마포구노고산동31-135
1,동물약국,02_03_02_P,3560000,356000001120260002,2026-01-29,,1,영업/정상,0,정상,,,,,032-579-7571,,,인천광역시 서구 가정동 516 창대빌딩,"인천광역시 서구 가정로 364-1, 창대빌딩 1층 (가정동)",22783,굿모닝온누리약국,2026-01-29 09:25:50,I,2026-02-03 01:35:10,,171039.272046351,446179.269645796,동물약국,,000,0,,굿모닝온누리약국_인천광역시서구가정동516창대빌딩
8,동물약국,02_03_02_P,5530000,553000001120260007,2026-01-29,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 동탄구 영천동  880-5,"경기도 화성시 동탄구 동탄영천로 81-5, 107호 (영천동)",18467,다원약국,2026-01-29 09:47:37,I,2026-02-04 01:35:23,,209040.741882331,411970.326950963,동물약국,,000,0,,다원약국_경기도화성시동탄구영천동880-5
64,동물약국,02_03_02_P,3080000,308000001120260001,2026-01-28,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 강북구 수유동 57-116 진주빌딩 104호,"서울특별시 강북구 삼양로 308, 진주빌딩 104호 (수유동)",01112,코리아약국,2026-02-03 14:11:37,U,2026-02-07 02:40:00,,201522.175825751,458722.544970762,동물약국,,000,0,,코리아약국_서울특별시강북구수유동57-116진주빌딩104호
166,동물약국,02_03_02_P,4000000,400000001120260001,2026-01-14,,1,영업/정상,0,정상,,,,,031-377-7893,0.0,,경기도 오산시 세교동 601-1 101호,"경기도 오산시 수목원로 600, 101호 (세교동)",18106,경담온누리약국,2026-02-13 16:58:18,U,2026-02-15 02:40:00,,203709.364653278,409245.437661098,동물약국,,000,0,,경담온누리약국_경기도오산시세교동601-1101호
173,동물약국,02_03_02_P,4000000,400000001120250011,2025-11-05,,1,영업/정상,0,정상,,,,,031-8055-8092,0.0,,경기도 오산시 수청동 618-3 111호,"경기도 오산시 내삼미로79번길 23, 111호 (수청동)",18114,오산맑음약국,2026-02-13 16:57:29,U,2026-02-15 02:40:00,,205638.67,407563.295,동물약국,,000,0,,오산맑음약국_경기도오산시수청동618-3111호
121,동물약국,02_03_02_P,3830000,383000001120250020,2025-10-20,,1,영업/정상,0,정상,,,,,,,,경기도 안양시 동안구 관양동 1725,"경기도 안양시 동안구 동편로 16, 1층 104호 (관양동)",13929,샤론약국,2026-02-11 17:23:15,U,2026-02-13 02:40:00,,197406.860864542,433770.389379229,동물약국,,000,0,,샤론약국_경기도안양시동안구관양동1725
178,동물약국,02_03_02_P,4000000,400000001120250009,2025-09-11,,1,영업/정상,0,정상,,,,,031-376-0711,0.0,,경기도 오산시 누읍동 664-1 103호,"경기도 오산시 고을1길 36, 103호 (누읍동)",18127,세교까치약국,2026-02-13 16:56:52,U,2026-02-15 02:40:00,,,,동물약국,,000,0,,세교까치약국_경기도오산시누읍동664-1103호
179,동물약국,02_03_02_P,4000000,400000001120250008,2025-08-25,,1,영업/정상,0,정상,,,,,031-374-0360,0.0,,경기도 오산시 원동 423-1,"경기도 오산시 경기대로 133, 1층 102호 (원동)",18143,365열린약국,2026-02-13 17:11:56,U,2026-02-15 02:40:00,,206396.426728334,403877.068604594,동물약국,,000,0,,365열린약국_경기도오산시원동423-1
123,동물약국,02_03_02_P,5530000,553000001120250024,2025-08-19,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 동탄구 능동 1145-3 102호,"경기도 화성시 동탄구 여울로 19, 102호 (능동)",18427,구름약국,2026-02-11 09:26:05,U,2026-02-13 02:40:00,,204646.401016834,411020.342115678,동물약국,,000,0,,구름약국_경기도화성시동탄구능동1145-3102호
18,동물약국,02_03_02_P,3630000,363000001120250004,2025-06-24,,3,폐업,2,폐업,2026-01-29,,,,,0.0,,광주광역시 광산구 쌍암동 664-5,"광주광역시 광산구 첨단중앙로182번길 28, 가동 1층 (쌍암동)",62274,첨단모아약국,2026-01-30 09:41:38,U,2026-02-04 11:04:37,,185756.60986706,191390.986343702,동물약국,,000,0,,첨단모아약국_광주광역시광산구쌍암동664-5
17,동물약국,02_03_02_P,3130000,313000001120250010,2025-06-11,,1,영업/정상,0,정상,,,,,0507-1436-0866,0.0,,서울특별시 마포구 망원동 481-1 동성빌딩,"서울특별시 마포구 월드컵로 123, 동성빌딩 1층 전부, 2층 일부호 (망원동)",03963,마포제일큰약국,2026-01-30 10:46:11,U,2026-02-04 11:04:37,,191701.245521276,450756.814391291,동물약국,,000,0,,마포제일큰약국_서울특별시마포구망원동481-1동성빌딩
16,동물약국,02_03_02_P,3820000,382000001120250010,2025-06-09,,3,폐업,2,폐업,2026-01-28,,,,,,,경기도 의정부시 신곡동 726-1 박사빌딩,"경기도 의정부시 동일로 456, 박사빌딩 1층 109호 (신곡동)",11738,영진약국,2026-01-30 15:47:09,U,2026-02-04 11:04:37,,205198.720218989,469616.772437993,동물약국,,000,0,,영진약국_경기도의정부시신곡동726-1박사빌딩
182,동물약국,02_03_02_P,4000000,400000001120250006,2025-06-09,,1,영업/정상,0,정상,,,,,031-372--6634,0.0,,"경기도 오산시 오산동 393-8 , 1층, 2층","경기도 오산시 오산로 305, 1층, 2층 (오산동)",18136,튼튼약국,2026-02-13 16:54:07,U,2026-02-15 02:40:00,,206011.468468437,405822.755793159,동물약국,,000,0,,"튼튼약국_경기도오산시오산동393-8,1층,2층"
181,동물약국,02_03_02_P,4000000,400000001120250005,2025-06-01,,1,영업/정상,0,정상,,,,,0507-1389-7953,0.0,,경기도 오산시 고현동 12 가동 L101호,"경기도 오산시 동부대로 332-13, 가동 L101호 (고현동)",18151,테라스약국,2026-02-13 16:53:12,U,2026-02-15 02:40:00,,206980.535244214,403378.747494224,동물약국,,000,0,,테라스약국_경기도오산시고현동12가동L101호
180,동물약국,02_03_02_P,4000000,400000001120250004,2025-05-22,,1,영업/정상,0,정상,,,,,031-375-7100,0.0,,경기도 오산시 원동 560-41,경기도 오산시 밀머리로1번길 12-6 (원동),18144,윤온누리약국,2026-02-13 16:51:37,U,2026-02-15 02:40:00,,206574.483205434,404362.001995555,동물약국,,000,0,,윤온누리약국_경기도오산시원동560-41
20,동물약국,02_03_02_P,3130000,313000001120250006,2025-04-23,,1,영업/정상,0,정상,,,,,02-393-1137,0.0,,서울특별시 마포구 아현동 330-13,서울특별시 마포구 굴레방로9길 8 (아현동),04116,행복한약국,2026-01-30 10:42:25,U,2026-02-04 11:04:37,,195979.19780622,450517.633776917,동물약국,,000,0,,행복한약국_서울특별시마포구아현동330-13
21,동물약국,02_03_02_P,3130000,313000001120250007,2025-04-23,,1,영업/정상,0,정상,,,,,02-706-6482,0.0,,서울특별시 마포구 대흥동 12-27 이대역 푸르지오 시티,"서울특별시 마포구 신촌로 170, 이대역 푸르지오 시티 212호 (대흥동)",04104,수미약국,2026-01-30 10:43:00,U,2026-02-04 11:04:37,,195006.913064988,450457.146504977,동물약국,,000,0,,수미약국_서울특별시마포구대흥동12-27이대역푸르지오시티
23,동물약국,02_03_02_P,3130000,313000001120250005,2025-04-21,,1,영업/정상,0,정상,,,,,0507-1411-3506,0.0,,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오,"서울특별시 마포구 월드컵로3길 14, 309호 (합정동, 마포 한강 2차 푸르지오)",04024,두리봄약국,2026-01-30 10:41:41,U,2026-02-04 11:04:37,,192142.27136309,449868.964586499,동물약국,,000,0,,두리봄약국_서울특별시마포구합정동473마포한강2차푸르지오
185,동물약국,02_03_02_P,5710000,571000001120250007,2025-04-07,,3,폐업,2,폐업,2026-02-13,,,,043-237-2351,,,충청북도 청주시 흥덕구 복대동 2463,"충청북도 청주시 흥덕구 진재로 55, 1층 (복대동)",28416,365약국,2026-02-13 13:47:00,U,2026-02-15 02:40:00,,238327.160829146,348408.003274148,동물약국,,000,0,,365약국_충청북도청주시흥덕구복대동2463
101,동물약국,02_03_02_P,4050000,563000001120250006,2025-03-26,,3,폐업,2,폐업,2026-02-09,,,,031-286-8681,,,경기도 용인시 기흥구 보라동 555 제일은행,"경기도 용인시 기흥구 사은로126번길 25, 제일은행 (보라동)",17079,보라시민약국,2026-02-09 15:54:44,U,2026-02-11 02:40:00,,210567.849202969,416906.338894804,동물약국,,000,0,,보라시민약국_경기도용인시기흥구보라동555제일은행
22,동물약국,02_03_02_P,3130000,313000001120250003,2025-03-14,,1,영업/정상,0,정상,,,,,0507-1384-7841,0.0,,서울특별시 마포구 아현동 402 삼성래미안공덕2차,"서울특별시 마포구 만리재옛길 101-1, 삼성래미안공덕2차 상가2동 102호 (아현동)",04202,참약사유명약국,2026-01-30 10:40:40,U,2026-02-04 11:04:37,,196535.062549459,449909.702771502,동물약국,,000,0,,참약사유명약국_서울특별시마포구아현동402삼성래미안공덕2차
184,동물약국,02_03_02_P,4000000,400000001120250002,2025-03-07,,1,영업/정상,0,정상,,,,,031-378-5368,0.0,,경기도 오산시 궐동 781-1 제1동 107호,"경기도 오산시 죽담3로 6, 제1동 107호 (궐동)",18124,세교마루약국,2026-02-13 16:49:35,U,2026-02-15 02:40:00,,,,동물약국,,000,0,,세교마루약국_경기도오산시궐동781-1제1동107호
153,동물약국,02_03_02_P,3100000,310000001120250001,2025-02-27,,3,폐업,2,폐업,2026-02-19,,,,,,,서울특별시 노원구 월계동 562 월계아파트형공장,"서울특별시 노원구 월계로45길 28, 월계아파트형공장 1층 2-3호 (월계동)",01882,월계약국,2026-02-11 17:02:34,U,2026-02-14 02:40:00,,204454.974085477,458289.069882291,동물약국,,000,0,,월계약국_서울특별시노원구월계동562월계아파트형공장
19,동물약국,02_03_02_P,3210000,321000001120250004,2025-02-26,,3,폐업,2,폐업,2026-01-30,,,,,,,서울특별시 서초구 서초동 1757-1,"서울특별시 서초구 효령로 403, 4층 418호 (서초동)",06630,서초구름약국,2026-01-30 13:34:52,U,2026-02-04 11:04:37,,202245.377899369,442987.986999742,동물약국,,000,0,,서초구름약국_서울특별시서초구서초동1757-1
52,동물약국,02_03_02_P,3550000,355000001120250002,2025-02-19,,3,폐업,2,폐업,2026-02-03,,,,,,,인천광역시 계양구 계산동 918-6 인평프라자 107호,"인천광역시 계양구 경명대로 1115, 인평프라자 1층 107호 (계산동)",21030,365햇살약국,2026-02-03 15:39:13,U,2026-02-06 02:40:00,,176137.852610443,449065.153215463,동물약국,,000,0,,365햇살약국_인천광역시계양구계산동918-6인평프라자107호
25,동물약국,02_03_02_P,3130000,313000001120250002,2025-02-11,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 마포구 성산동 152-7,"서울특별시 마포구 월드컵북로 224, 209호 (성산동)",03941,은약국,2026-01-30 10:39:02,U,2026-02-04 11:04:37,,191489.555608103,451951.966810481,동물약국,,000,0,,은약국_서울특별시마포구성산동152-7
189,동물약국,02_03_02_P,4000000,400000001120250001,2025-01-02,,1,영업/정상,0,정상,,,,,070-4032-8864,0.0,,"경기도 오산시 궐동 783-6 , 1층 103호","경기도 오산시 죽담안로 38-15, 1층 103호 (궐동)",18124,365스마일약국,2026-02-13 16:48:54,U,2026-02-15 02:40:00,,,,동물약국,,000,0,,"365스마일약국_경기도오산시궐동783-6,1층103호"
187,동물약국,02_03_02_P,4000000,400000001120240013,2024-12-26,,1,영업/정상,0,정상,,,,,031-8077-2348,0.0,,"경기도 오산시 외삼미동 299-8 ,1층","경기도 오산시 북삼미로 183-6, 1층 (외삼미동)",18111,삼성약국,2026-02-13 16:48:19,U,2026-02-15 02:40:00,,205353.654968731,410024.244005343,동물약국,,000,0,,"삼성약국_경기도오산시외삼미동299-8,1층"
190,동물약국,02_03_02_P,4000000,400000001120240010,2024-12-06,,1,영업/정상,0,정상,,,,,031-374-2905,0.0,,경기도 오산시 가수동 408-4 104호,"경기도 오산시 초평중앙로 127-4, 104호 (가수동)",18125,세교오약국,2026-02-13 16:47:20,U,2026-02-15 02:40:00,,,,동물약국,,000,0,,세교오약국_경기도오산시가수동408-4104호
188,동물약국,02_03_02_P,4000000,400000001120240009,2024-11-28,,1,영업/정상,0,정상,,,,,031-378-5999,0.0,,경기도 오산시 양산동 377-5 소명빌딩,"경기도 오산시 한신대길 117, 소명빌딩 (양산동)",18101,소명약국,2026-02-13 16:46:49,U,2026-02-15 02:40:00,,202011.859160987,410508.159896461,동물약국,,000,0,,소명약국_경기도오산시양산동377-5소명빌딩
46,동물약국,02_03_02_P,3170000,317000001120240012,2024-11-01,,3,폐업,2,폐업,2026-02-04,,,,,0.0,,서울특별시 금천구 독산동 985,서울특별시 금천구 독산로93길 41 (독산동),08543,다원약국,2026-02-04 09:55:48,U,2026-02-06 02:40:00,,191166.287524488,441302.206536311,동물약국,,000,0,,다원약국_서울특별시금천구독산동985
119,동물약국,02_03_02_P,3070000,307000001120240015,2024-08-05,,1,영업/정상,0,정상,,,,,050714111384,,,서울특별시 성북구 길음동 542-1 길음역롯데캐슬트윈골드아파트,"서울특별시 성북구 길음로 11, 1층 159호 (길음동, 길음역롯데캐슬트윈골드아파트)",02722,길음역온누리약국,2026-02-11 10:56:17,U,2026-02-13 02:40:00,,201973.88683884,455713.244570106,동물약국,,000,0,,길음역온누리약국_서울특별시성북구길음동542-1길음역롯데캐슬트윈골드아파트
47,동물약국,02_03_02_P,4060000,406000001120240012,2024-07-26,,1,영업/정상,0,정상,,,,,,0.0,,경기도 파주시 와동동 1436,"경기도 파주시 경의로1240번길 30, 112호 (와동동)",10896,운정샤인약국,2026-02-03 13:21:32,U,2026-02-06 02:40:00,,179004.739236074,469506.909391938,동물약국,,000,0,,운정샤인약국_경기도파주시와동동1436
9,동물약국,02_03_02_P,3210000,321000001120240020,2024-07-26,,3,폐업,2,폐업,2026-02-02,,,,02-6677-7888,,,서울특별시 서초구 서초동 1445-3 국제전자센터 1016호,"서울특별시 서초구 효령로 304, 국제전자센터 지하1층 1016호 (서초동)",06720,에이스약국,2026-02-02 14:53:07,U,2026-02-04 02:40:00,,201501.672660443,442505.573142545,동물약국,,000,0,,에이스약국_서울특별시서초구서초동1445-3국제전자센터1016호
164,동물약국,02_03_02_P,4000000,400000001120240008,2024-07-12,,1,영업/정상,0,정상,,,,,031-8043-4451,0.0,,경기도 오산시 원동 715-15 106호,"경기도 오산시 원당로 22, 106호 (원동)",18149,열린 온누리약국,2026-02-13 17:11:22,U,2026-02-15 02:40:00,,,,동물약국,,000,0,,열린온누리약국_경기도오산시원동715-15106호
170,동물약국,02_03_02_P,4000000,400000001120240005,2024-05-07,,1,영업/정상,0,정상,,,,,031-373-9901,0.0,,경기도 오산시 금암동 516-2 정원프라자 102호,"경기도 오산시 수청로 199, 정원프라자 102호 (금암동)",18109,가온약국,2026-02-13 17:10:55,U,2026-02-15 02:40:00,,203908.962681785,408290.893528001,동물약국,,000,0,,가온약국_경기도오산시금암동516-2정원프라자102호
171,동물약국,02_03_02_P,4000000,400000001120240004,2024-04-26,,1,영업/정상,0,정상,,,,,070-4038-2706,0.0,,경기도 오산시 금암동 516-1 센타프라자 105호,"경기도 오산시 수청로 201, 센타프라자 105호 (금암동)",18109,원약국,2026-02-13 17:10:28,U,2026-02-15 02:40:00,,203883.564653761,408284.768948717,동물약국,,000,0,,원약국_경기도오산시금암동516-1센타프라자105호
169,동물약국,02_03_02_P,4000000,400000001120240003,2024-03-27,,1,영업/정상,0,정상,,,,,070-7724-6865,0.0,,경기도 오산시 누읍동 431-1 석선빌딩 103호,"경기도 오산시 발안로 1367, 석선빌딩 103호 (누읍동)",18125,다사랑온누리약국,2026-02-13 17:10:05,U,2026-02-15 02:40:00,,204178.035039685,404488.253458231,동물약국,,000,0,,다사랑온누리약국_경기도오산시누읍동431-1석선빌딩103호
148,동물약국,02_03_02_P,3330000,333000001120240006,2024-03-14,,3,폐업,2,폐업,2026-02-12,,,,,,,부산광역시 해운대구 우동 1544 해운대 동백 두산위브더제니스,"부산광역시 해운대구 해운대로 540, 104동 103호 (우동, 해운대 동백 두산위브더제니스)",48093,동백약국,2026-02-12 14:22:30,U,2026-02-14 02:40:00,,395916.692173269,186622.834081765,동물약국,,000,0,,동백약국_부산광역시해운대구우동1544해운대동백두산위브더제니스
174,동물약국,02_03_02_P,4000000,400000001120240002,2024-02-14,,1,영업/정상,0,정상,,,,,031-375-6535,0.0,,경기도 오산시 갈곶동 675 106호,"경기도 오산시 오산로 79, 1층 106호 (갈곶동)",18147,사랑약국,2026-02-13 16:42:27,U,2026-02-15 02:40:00,,206042.924099895,403580.897034108,동물약국,,000,0,,사랑약국_경기도오산시갈곶동675106호
186,동물약국,02_03_02_P,4000000,400000001120230005,2023-11-28,,1,영업/정상,0,정상,,,,,031-376-8997,0.0,,경기도 오산시 수청동 618-5,"경기도 오산시 내삼미로79번길 19, 1층 102, 103호 (수청동)",18114,세교엘약국,2026-02-13 17:09:27,U,2026-02-15 02:40:00,,205647.234260691,407516.829454405,동물약국,,000,0,,세교엘약국_경기도오산시수청동618-5
113,동물약국,02_03_02_P,3470000,347000001120230017,2023-10-12,,1,영업/정상,0,정상,,,,,053-657-1486,,,대구광역시 달서구 송현동 1031-2,"대구광역시 달서구 월배로 473, 107호 (송현동)",42737,바로온누리 약국,2026-02-10 10:28:50,U,2026-02-12 02:40:00,,340487.51232169,260602.02116772,동물약국,,000,0,,바로온누리약국_대구광역시달서구송현동1031-2
53,동물약국,02_03_02_P,3930000,393000001120230026,2023-09-15,,3,폐업,2,폐업,2026-01-31,,,,031-493-4590,,,경기도 안산시 단원구 신길동 1612,"경기도 안산시 단원구 신길로 8, 107호 (신길동)",15402,봄약국,2026-02-03 15:20:33,U,2026-02-06 02:40:00,,181037.727297625,425451.54445531,동물약국,,000,0,,봄약국_경기도안산시단원구신길동1612
154,동물약국,02_03_02_P,3630000,363000001120230009,2023-09-13,,3,폐업,2,폐업,2025-12-31,,,,,,,광주광역시 광산구 산정동 942-8,"광주광역시 광산구 목련로 74, 1층 (산정동)",62343,수한약국,2026-02-11 14:27:56,U,2026-02-14 02:40:00,,182228.974143992,185903.157635053,동물약국,,000,0,,수한약국_광주광역시광산구산정동942-8
159,동물약국,02_03_02_P,4000000,400000001120230004,2023-08-16,,1,영업/정상,0,정상,,,,,031-372-5131,0.0,,경기도 오산시 원동 811-5 메디칼프라자 102동,"경기도 오산시 성호대로 122, 메디칼프라자 102동 (원동)",18139,센타약국,2026-02-13 17:09:08,U,2026-02-15 02:40:00,,206576.93572288,405190.227478128,동물약국,,000,0,,센타약국_경기도오산시원동811-5메디칼프라자102동
167,동물약국,02_03_02_P,4000000,400000001120230003,2023-06-01,,1,영업/정상,0,정상,,,,,031-831-5678,0.0,,경기도 오산시 오산동 875-13 메디타워 101-1호,"경기도 오산시 오산로 235, 메디타워 101-1호 (오산동)",18137,그린약국,2026-02-13 17:08:39,U,2026-02-15 02:40:00,,205997.518164107,405131.94664567,동물약국,,000,0,,그린약국_경기도오산시오산동875-13메디타워101-1호
131,동물약국,02_03_02_P,5530000,553000001120230026,2023-06-01,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 동탄구 능동 1066-5 동탄포레스트프라자 103호,"경기도 화성시 동탄구 동탄원천로 338, 동탄포레스트프라자 103호 (능동)",18423,유진약국,2026-02-11 09:26:05,U,2026-02-13 02:40:00,,205133.791293337,412806.039073587,동물약국,,000,0,,유진약국_경기도화성시동탄구능동1066-5동탄포레스트프라자103호
168,동물약국,02_03_02_P,4000000,400000001120230002,2023-05-18,,1,영업/정상,0,정상,,,,,031-377-9775,0.0,,경기도 오산시 궐동 619-7 보성학원,"경기도 오산시 궐리사로 41, 보성학원 1층 (궐동)",18121,벚꽃약국,2026-02-13 17:08:10,U,2026-02-15 02:40:00,,205013.974057025,406493.221897057,동물약국,,000,0,,벚꽃약국_경기도오산시궐동619-7보성학원
136,동물약국,02_03_02_P,5530000,553000001120230015,2023-04-04,,1,영업/정상,0,정상,,,,,,,,경기도 화성시 동탄구 능동 1154-7 다건빌딩,"경기도 화성시 동탄구 10용사로 316, 다건빌딩 1층 (능동)",18428,참사랑약국,2026-02-11 09:26:04,U,2026-02-13 02:40:00,,204586.392875645,410820.157767641,동물약국,,000,0,,참사랑약국_경기도화성시동탄구능동1154-7다건빌딩
66,동물약국,02_03_02_P,5530000,553000001120230014,2023-03-31,,3,폐업,2,폐업,2026-01-27,,,,,0.0,,경기도 화성시 동탄구 영천동  880-6,"경기도 화성시 동탄구 동탄영천로 81-5, 1층 (영천동)",18467,다원약국,2026-02-05 19:22:58,U,2026-02-07 02:40:00,,209040.741882331,411970.326950963,동물약국,,000,0,,다원약국_경기도화성시동탄구영천동880-6
15,동물약국,02_03_02_P,4830000,483000001120220005,2022-12-30,,3,폐업,2,폐업,2026-01-30,,,,0613328555,630.74,,전라남도 나주시 빛가람동 235-1 에스엠주차타워,"전라남도 나주시 도민길 24-3, 에스엠주차타워 105호 (빛가람동)",58323,대형약국,2026-01-30 09:37:32,U,2026-02-04 11:04:37,,181580.693245326,169422.180227796,동물약국,,000,0,,대형약국_전라남도나주시빛가람동235-1에스엠주차타워
50,동물약국,02_03_02_P,3370000,337000001120220015,2022-11-21,,3,폐업,2,폐업,2026-02-03,,,,051-502-1450,0.0,,부산광역시 연제구 거제동 900-7,"부산광역시 연제구 아시아드대로 79, 1층 (거제동)",47501,초록약국,2026-02-04 10:33:32,U,2026-02-06 02:40:00,,388180.987441625,189993.019873454,동물약국,,000,0,,초록약국_부산광역시연제구거제동900-7
133,동물약국,02_03_02_P,5530000,553000001120220026,2022-09-20,,3,폐업,2,폐업,2025-03-26,,,,,,,경기도 화성시 동탄구 능동 1113-6 한솔프라자,"경기도 화성시 동탄구 동탄지성로 134, 한솔프라자 108호 (능동)",18433,정약국,2026-02-11 09:26:02,U,2026-02-13 02:40:00,,205341.597887556,411971.668142113,동물약국,,000,0,,정약국_경기도화성시동탄구능동1113-6한솔프라자
82,동물약국,02_03_02_P,3060000,306000001120220013,2022-07-08,,3,폐업,2,폐업,2026-02-08,,,,02-6949-0227,,,서울특별시 중랑구 망우동 598 신내역 힐데스하임 참좋은아파트,"서울특별시 중랑구 봉화산로 301, 511동 지하1층 105호 (망우동, 신내역 힐데스하임 참좋은아파트)",02057,포레스트약국,2026-02-06 13:41:44,U,2026-02-08 02:40:00,,209260.893826078,456404.206110095,동물약국,,000,0,,포레스트약국_서울특별시중랑구망우동598신내역힐데스하임참좋은아파트
142,동물약국,02_03_02_P,3410000,341000001120220009,2022-06-03,,3,폐업,2,폐업,2026-02-10,,,,422-4868,,,대구광역시 중구 동인동2가 248,"대구광역시 중구 국채보상로140길 40, 1층 (동인동2가)",41944,메디칼약국,2026-02-11 10:29:12,U,2026-02-13 02:40:00,,344981.096400749,264176.771040513,동물약국,,000,0,,메디칼약국_대구광역시중구동인동2가248
147,동물약국,02_03_02_P,4221000,422000001120210001,2021-09-27,,3,폐업,2,폐업,2026-02-12,,,,033-553-2288,0.0,,강원특별자치도 태백시 황지동 30-15,"강원특별자치도 태백시 번영로 359-1, 1층 (황지동)",26012,푸른약국,2026-02-12 17:25:20,U,2026-02-14 02:40:00,,376919.137789734,409624.914554496,동물약국,,000,0,,푸른약국_강원특별자치도태백시황지동30-15
65,동물약국,02_03_02_P,5670000,567000001120210040,2021-09-13,,3,폐업,2,폐업,2026-02-03,,,,,0.0,,경상남도 창원시 마산회원구 석전동 230-7,"경상남도 창원시 마산회원구 석전동14길 18, 1층 (석전동)",51303,동마산봄약국,2026-02-03 09:25:28,U,2026-02-07 02:40:00,,343546.362214419,193870.725011906,동물약국,,000,0,,동마산봄약국_경상남도창원시마산회원구석전동230-7
132,동물약국,02_03_02_P,5360000,536000001120210001,2021-08-20,,3,폐업,2,폐업,2026-02-11,,,,055-352-5554,,,경상남도 밀양시 내이동 703-3,"경상남도 밀양시 중앙로 413, 1층 102호 (내이동)",50427,조은약국,2026-02-11 16:44:30,U,2026-02-13 02:40:00,,358519.612077685,223279.176068329,동물약국,,000,0,,조은약국_경상남도밀양시내이동703-3
177,동물약국,02_03_02_P,4000000,400000001120210007,2021-08-18,,1,영업/정상,0,정상,,,,,031-376-1865,0.0,,경기도 오산시 오산동 868 롯데마트오산점,"경기도 오산시 경기대로 271, 롯데마트오산점 (오산동)",18135,오산온누리약국,2026-02-13 17:07:45,U,2026-02-15 02:40:00,,206416.225089197,405292.957866229,동물약국,,000,0,,오산온누리약국_경기도오산시오산동868롯데마트오산점
