"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"97","종합여행업","03_12_03_P","3270000","CDFI2260042026000005","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1213-1","부산광역시 동구 중앙대로180번길 12, 쿨스혁신센터 402-2호 (초량동)","48822","주식회사 트래블리","2026-03-05 09:17:34","I","2026-03-07 00:20:02","","385929.486193938","181211.338216422","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"98","종합여행업","03_12_03_P","3270000","CDFI2260042026000006","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1143-13 부산YMCA빌딩","부산광역시 동구 중앙대로 319, 부산YMCA빌딩 9층 9104호 (초량동)","48792","모아투어","2026-03-05 10:31:17","I","2026-03-07 00:20:02","","386328.536513895","182601.921680056","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"99","종합여행업","03_12_03_P","6510000","CDFI2260042026000005","2020-06-09","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 용담이동 1564 제주시 삼영교통 사옥","제주특별자치도 제주시 공항로1길 14, 제주시 삼영교통 사옥 (용담이동)","63164","주식회사 제니스에이엔티","2026-03-05 15:07:39","I","2026-03-07 00:20:02","","153278.67518847","880.891107861494","종합여행업","","","0","","","제주특별자치도 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20230615","20240615","","0","",
"100","종합여행업","03_12_03_P","4520000","CDFI2260042026000001","2026-03-05","","01","영업/정상","13","영업중","","","","","041-549-2030","","","충청남도 아산시 권곡동 422-7 백제빌딩","충청남도 아산시 충무로 112, 백제빌딩 2층 202호 (권곡동)","31516","(주)이순신여행사","2026-03-05 17:20:17","I","2026-03-07 00:20:02","","200629.577281427","365526.091009153","종합여행업","","일반주거지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"101","종합여행업","03_12_03_P","3000000","CDFI2260042026000009","2026-03-04","","01","영업/정상","13","영업중","","","","","02-395-0524","","","서울특별시 종로구 평창동 462-4","서울특별시 종로구 평창30길 27 (평창동)","03004","주식회사에이루덴스","2026-03-05 15:40:15","I","2026-03-07 00:20:02","","197704.136693111","456670.79610764","종합여행업","","","0","","","서울보증보험(50,000,000원)","근린생활시설","0","0","0","0","Aludens","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","160","","0","","","","","","","150000000","20260305","20270304","","160","",
"102","종합여행업","03_12_03_P","3010000","CDFI2260042026000029","2026-03-05","","01","영업/정상","13","영업중","","","","","1644-3070","","","서울특별시 중구 남대문로5가 581 서울시티타워","서울특별시 중구 후암로 110, 서울시티타워 12층 트래블커넥트호 (남대문로5가)","04637","주식회사 티머니모빌리티","2026-03-05 18:57:03","I","2026-03-07 00:20:02","","197633.853821626","450220.266556941","종합여행업","","","0","","","","","0","0","0","0","Tmoney Mobility Co. Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","47500001000","","","","0","",
"103","종합여행업","03_12_03_P","4281000","CDFI2260042023000001","2023-08-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 평창읍 하리 148-8","강원특별자치도 평창군 평창읍 백오로 96, 1층","25376","나무여행사","2026-03-05 17:12:37","U","2026-03-07 02:40:00","","323527.430425777","430418.520903696","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250828","20260827","","0","",
"104","종합여행업","03_12_03_P","4281000","CDFI2260042023000002","2023-09-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 횡계리 369 그린블루호텔","강원특별자치도 평창군 대관령면 대관령로 56, 그린블루호텔 1층","25345","KGB SKI","2026-03-05 17:13:06","U","2026-03-07 02:40:00","","350164.093167988","464895.817736108","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250718","20260717","","0","",
"105","종합여행업","03_12_03_P","3410000","CDFI2260042015000006","2015-12-29","","01","영업/정상","13","영업중","","","","","070-8915-8991","","","대구광역시 중구 종로2가 15","대구광역시 중구 중앙대로79길 32, 3~5층 (종로2가)","41935","(주)공감씨즈","2026-03-05 16:10:22","U","2026-03-07 02:40:00","","343698.717385966","264391.829877384","종합여행업","","","0","","","관광협회 880-86-00093","","0","0","0","0","EMPATHY SEEDS
 CO.,LTD","General travel business","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260128","20270128","","0","",
"106","종합여행업","03_12_03_P","5050000","CDFI2260042012000004","2012-07-03","","01","영업/정상","13","영업중","","","","","054-748-7758","","","경상북도 경주시 구황동 868-1","경상북도 경주시 분황로 101 (구황동)","38150","기분좋은여행(주)","2026-03-05 18:28:34","U","2026-03-07 02:40:00","","401644.116862265","262440.258433998","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","HAPPYTOUR","GENERAL TRAVEL AGENTS","0","0","","0","0","","0","0","","0","","","","","","","0","20260312","20270312","","0","",
"107","종합여행업","03_12_03_P","3520000","CDFI2260042026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 동춘동 816-11","인천광역시 연수구 앵고개로83번길 15, 2층 1-2호 (동춘동)","21944","주식회사 웨이시","2026-03-05 09:10:20","U","2026-03-07 02:40:00","","169330.945127943","434578.719246333","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","50","","0","","","","","","","300000000","20260219","20270218","","50","",
"108","종합여행업","03_12_03_P","3600000","CDFI2260042022000003","2022-03-14","","01","영업/정상","13","영업중","","","","","","","","광주광역시 서구 풍암동 1063 신암마을중흥3차아파트 117동 102호","광주광역시 서구 풍암순환로 110, 신암마을중흥3차아파트 117동 102호 (풍암동)","62069","유한회사 풍암여행사","2026-03-05 17:32:09","U","2026-03-07 02:40:00","","189306.485542605","180155.640447855","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Pungam Travel Agency. Co., Ltd.","General Travel Service","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260316","20270315","","0","",
"109","종합여행업","03_12_03_P","3190000","CDFI2260042022000002","2022-03-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 본동 산 11-20 극락정사","서울특별시 동작구 매봉로 79, 극락정사 (본동)","06916","대원여행","2026-03-05 13:43:02","U","2026-03-07 02:40:00","","195611.788737243","445124.993784667","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","51124700","20260401","20270331","","0","",
"110","종합여행업","03_12_03_P","4281000","CDFI2260042020000003","2020-12-01","","01","영업/정상","13","영업중","","","","","033-333-5718","","","강원특별자치도 평창군 대화면 신리 1957-7","강원특별자치도 평창군 대화면 평창대로 1241-116","25354","농업회사법인 평창약초(주)","2026-03-05 16:44:19","U","2026-03-07 02:40:00","","327783.26181989","449004.118727098","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","587895040","20250701","20260630","","0","",
"111","종합여행업","03_12_03_P","4281000","CDFI2260042020000004","2020-12-09","","01","영업/정상","13","영업중","","","","","033-334-9600","","","강원특별자치도 평창군 평창읍 하리 157-4","강원특별자치도 평창군 평창읍 평창중앙로 50","25376","(합자)강원관광","2026-03-05 17:10:06","U","2026-03-07 02:40:00","","323563.046913582","430479.878088015","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","78.77","","0","","","","","","","126732424","20251211","20261211","","79","",
"112","종합여행업","03_12_03_P","4281000","CDFI2260042021000001","2021-01-18","","01","영업/정상","13","영업중","","","","","0333336031","","","강원특별자치도 평창군 평창읍 후평리 376-4 청성애원","강원특별자치도 평창군 평창읍 살구실길 53-10, 청성애원","25372","우루루여행사","2026-03-05 17:10:54","U","2026-03-07 02:40:00","","322532.032603691","431323.588650797","종합여행업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","144.08","","0","","","","","","","1066670460","20250306","20260305","","144","",
"113","종합여행업","03_12_03_P","4281000","CDFI2260042022000001","2022-01-28","","01","영업/정상","13","영업중","","","","","033-334-9602","","","강원특별자치도 평창군 평창읍 하리 157-4","강원특별자치도 평창군 평창읍 평창중앙로 50","25376","테마고속투어 주식회사","2026-03-05 17:11:51","U","2026-03-07 02:40:00","","323563.046913582","430479.878088015","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260210","20270210","","0","",
"114","종합여행업","03_12_03_P","3170000","CDFI2260042026000003","2026-01-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 470-5 에이스테크노타워10차","서울특별시 금천구 가산디지털1로 196, 에이스테크노타워10차 303호 (가산동)","08502","에스이 주식회사","2026-03-05 10:02:24","U","2026-03-07 02:40:00","","189417.708595762","442309.174987731","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260105","20270104","","0","",
"115","종합여행업","03_12_03_P","4281000","CDFI2260042024000003","2019-05-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 횡계리 325-53 용평하이랜드오피스텔 1209호","강원특별자치도 평창군 대관령면 눈마을길 47, 용평하이랜드오피스텔 1209호","25344","주식회사 레저플러스","2026-03-05 17:14:49","U","2026-03-07 02:40:00","","350739.346745551","464725.694743117","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Leisure Plus","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260101","20261231","","0","",
"116","종합여행업","03_12_03_P","3190000","CDFI2260042024000005","2024-03-14","","01","영업/정상","13","영업중","","","","","02-826-9033","","","서울특별시 동작구 본동 494 래미안 트윈파크","서울특별시 동작구 노량진로23가길 23, 상가동 203호 (본동, 래미안 트윈파크)","06902","주식회사 신정항공여행","2026-03-05 13:40:04","U","2026-03-07 02:40:00","","195580.736177946","445764.45259219","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","1000000000","20260315","20270314","","0","",
"117","종합여행업","03_12_03_P","3830000","CDFI2260042021000006","2021-11-12","","01","영업/정상","13","영업중","","","","","","","","경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴","경기도 안양시 만안구 덕천로152번길 25, 안양아이에스BIZ타워센트럴 A동 313호 (안양동)","14084","골프여행닷컴","2026-03-05 15:53:58","U","2026-03-07 02:40:00","","","","종합여행업","","","0","","","SGI서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20251212","20261211","","0","",
"118","종합여행업","03_12_03_P","3290000","CDFI2260042025000018","2025-11-14","","02","휴업","02","휴업","","2026-02-28","2027-02-28","","","","","부산광역시 부산진구 전포동 667-16 이오스프라자","부산광역시 부산진구 서전로 25, 이오스프라자 702호 (전포동)","47247","엔애스그룹(NSGroup)","2026-03-05 17:40:40","U","2026-03-07 02:40:00","","387863.716121828","186257.507509754","종합여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20251010","20261009","","0","",
"119","종합여행업","03_12_03_P","3210000","CDFI2260042023000017","2023-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1328-11 대우도씨에빛2","서울특별시 서초구 강남대로 359, 대우도씨에빛2 1909호 (서초동)","06621","주식회사 에스비여행사(SB TRIP)","2026-03-05 19:02:56","U","2026-03-07 02:40:00","","202459.257859185","443620.263219246","종합여행업","","","0","","","서울보증보험(5천)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250403","20270402","","0","",
"120","종합여행업","03_12_03_P","3000000","CDFI2260042023000025","2023-03-16","","01","영업/정상","13","영업중","","","","","02-735-8840","","","서울특별시 종로구 세종로 211 광화문빌딩","서울특별시 종로구 세종대로 149, 광화문빌딩 18층 (세종로)","03186","여행중심 주식회사","2026-03-05 15:30:21","U","2026-03-07 02:40:00","","197836.22031212","451932.36673738","종합여행업","","","0","","","한국여행업협회장(100,000,000)","","0","0","0","0","THE CORE TRAVEL.CO.LTD","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","200000000","20260320","20270320","","0","",
"121","종합여행업","03_12_03_P","4050000","CDFI2260042024000001","2024-01-17","","01","영업/정상","13","영업중","","","","","031-322-3141","","","경기도 용인시 처인구 모현읍 능원리 351-29","경기도 용인시 처인구 모현읍 능원로 97, 2층 202호","16886","(주)아이비에스케이","2026-03-05 15:57:33","U","2026-03-07 02:40:00","","215241.926575211","425463.590825547","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260110","20270109","","0","",
"122","종합여행업","03_12_03_P","4281000","CDFI2260042024000001","2024-01-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대화면 신리 1995-13 서울대학교 평창캠퍼스,그린바이오 과학","강원특별자치도 평창군 대화면 평창대로 1447, 서울대학교 평창캠퍼스,그린바이오 과학","25354","그린굿스 주식회사","2026-03-05 17:13:34","U","2026-03-07 02:40:00","","326860.165007693","449228.846046238","종합여행업","","","0","","","SGI 서울보증","","0","0","0","0","","","0","0","","0","0","","0","31","","0","","","","","","","131999504","20251110","20261109","","31","",
"123","종합여행업","03_12_03_P","4281000","CDFI2260042024000002","2024-03-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 평촌리 21","강원특별자치도 평창군 봉평면 방축동길 404-18","25303","쏠로플레이","2026-03-05 17:13:57","U","2026-03-07 02:40:00","","325058.93671005","458875.756479956","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","80.42","","0","","","","","","","50000000","20250604","20260603","","80","",
"124","종합여행업","03_12_03_P","3230000","CDFI2260042022000029","2010-11-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 가락동 154-29","서울특별시 송파구 송이로23길 52-19, 102호 (가락동)","05822","(주)코리아투엠에스","2026-03-05 09:23:04","U","2026-03-07 02:40:00","","211184.538334178","443993.195107497","종합여행업","","일반주거지역","0","","","한국관광협회(오천만원)","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","22.08","","0","","","","","","","200000000","20260320","20270320","","22","",
"125","종합여행업","03_12_03_P","4490000","CDFI2260042025000009","2025-06-10","","01","영업/정상","13","영업중","","","","","041-424-3695","","","충청남도 천안시 서북구 성정동 1182 트윈빌","충청남도 천안시 서북구 성정중5길 17, 1층 101호 (성정동, 트윈빌)","31108","주식회사 삼십칠점오","2026-03-05 14:28:49","U","2026-03-07 02:40:00","","212033.164401773","369606.711357187","종합여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","116.55","","0","","","","","","","100000000","20260305","20270304","","117","",
"126","종합여행업","03_12_03_P","4281000","CDFI2260042025000001","2025-05-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 수하리 240-19 스키점프경기장-베이직하우스 101호","강원특별자치도 평창군 대관령면 스포츠파크길 135, 스키점프경기장-베이직하우스 101호","25351","스포츠맵 주식회사","2026-03-05 17:23:37","U","2026-03-07 02:40:00","","348294.631953782","463575.985370717","종합여행업","","관리지역","4","기타","","","문화시설","4","0","0","0","","","0","0","","0","0","","0","8171.64","","0","","","","","","","50000000","20251201","20261130","","8172","",
"127","종합여행업","03_12_03_P","3670000","CDFI2260042022000004","2022-07-27","2026-02-23","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","대전광역시 유성구 신성동 123-6","대전광역시 유성구 신성로84번길 7, 2층 (신성동)","34116","주식회사 울릉해담","2026-03-05 11:00:47","U","2026-03-07 02:40:00","","231329.250377091","321138.351984067","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Ulleunghaedam Inc.","GENRAL TRAVL AGENCY","0","0","","0","0","","0","0","","0","","","","","","","0","20220822","20230821","","0","",
"128","종합여행업","03_12_03_P","3410000","CDFI2260042022000006","2022-08-12","","01","영업/정상","13","영업중","","","","","070-7708-3145","","","대구광역시 중구 동문동 38-9","대구광역시 중구 동성로12길 9 (동문동)","41913","주식회사 로프","2026-03-05 16:48:39","U","2026-03-07 02:40:00","","344093.55656167","264671.704753388","종합여행업","","","0","","","서울보증보험 283-81-02709","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260325","20270324","","0","",
"129","종합여행업","03_12_03_P","3520000","CDFI2260042023000006","2023-12-26","","01","영업/정상","13","영업중","","","","","","","","인천광역시 연수구 연수동 596-6 아시스타워","인천광역시 연수구 용담로 111, 아시스타워 6층 6103호 (연수동)","21927","다한투어","2026-03-05 09:10:51","U","2026-03-07 02:40:00","","171381.655890851","434849.984979024","종합여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260226","20270226","","0","",
"130","종합여행업","03_12_03_P","3210000","CDFI2260042017000035","2017-06-23","","01","영업/정상","13","영업중","","","","","000234771417","","","서울특별시 서초구 잠원동 76-7 4층(잠원동, 상화빌딩)","서울특별시 서초구 반포대로 300-3, 4층 (잠원동, 상화빌딩)","06509","(주)콜소모션","2026-03-05 15:13:13","U","2026-03-07 02:40:00","","200041.705205607","444841.406534302","종합여행업","","","0","","","서울보증보험(6천5백만원)","","0","0","0","0","Corsomotion CO.,Ltd.","GENERAL TOURS BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","137886000","20250422","20270422","","0","",
"131","종합여행업","03_12_03_P","3370000","CDFI2260042018000005","2018-11-26","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 거제동 1177-9","부산광역시 연제구 월드컵대로 225, 세종빌딩 3층 (거제동)","47525","(주)초록배낭","2026-03-05 10:13:16","U","2026-03-07 02:40:00","","388668.750587469","189714.551513798","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","165332672","20251126","20261125","","0","",
"132","종합여행업","03_12_03_P","6510000","CDFI2260042023000036","2023-11-20","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 영평동 2193 세미양빌딩","제주특별자치도 제주시 첨단로 330, 세미양빌딩 디동 m-310호 (영평동)","63309","(주)네이처모빌리티","2026-03-05 17:17:29","U","2026-03-07 02:40:00","","160075.4665507","-5915.40352374206","종합여행업","","","0","","","서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251120","20261119","","0","",
"133","종합여행업","03_12_03_P","3290000","CDFI2260042025000002","2024-03-15","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 128-3","부산광역시 부산진구 중앙대로 754, 5층 (부전동)","47245","고고월드","2026-03-05 17:24:58","U","2026-03-07 02:40:00","","387708.748334555","186429.230925284","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260320","20270319","","0","",
"134","종합여행업","03_12_03_P","4281000","CDFI2260042024000004","2024-10-25","","01","영업/정상","13","영업중","","","","","02-2003-2104","","","강원특별자치도 평창군 대관령면 횡계리 325-53 용평하이랜드오피스텔","강원특별자치도 평창군 대관령면 눈마을길 47, 용평하이랜드오피스텔 1209호","25344","보물섬투어","2026-03-05 17:15:16","U","2026-03-07 02:40:00","","350739.346745551","464725.694743117","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","Tzebe Management Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","300000000","20251113","20261112","","0","",
