번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),법인구분명,구분명,Unnamed: 30,record_key
478,유료직업소개소,11_50_02_P,3630000,2026363034314500004,2026-01-19,,1,영업/정상,20,영업중,,,,,,,,광주광역시 광산구 송정동 895-1,"광주광역시 광산구 송정로 61, 105호 (송정동)",62434,산하직업소개소,2026-02-24 17:20:53,U,2026-02-26 02:40:00,,181491.380347221,181758.400430649,개인,유료,,산하직업소개소_광주광역시광산구송정동895-1
243,유료직업소개소,11_50_02_P,4390000,2026439025914500001,2026-01-15,,3,폐업,40,폐업,2026-02-09,,,,,,,충청북도 충주시 연수동 1014,충청북도 충주시 연원1길 45 (연수동),27349,충주상조의전지원센터,2026-02-10 14:11:22,U,2026-02-12 02:40:00,,282906.182712627,387358.503395324,개인,유료,,충주상조의전지원센터_충청북도충주시연수동1014
528,유료직업소개소,11_50_02_P,4781000,2026478106214500001,2026-01-15,,1,영업/정상,20,영업중,,,,,,,,전북특별자치도 고창군 공음면 칠암리 606-1,전북특별자치도 고창군 공음면 참나무정1길 22,56460,해오름인력,2026-02-25 09:20:31,U,2026-02-27 02:40:00,,155580.081142372,208841.287502324,개인,유료,,해오름인력_전북특별자치도고창군공음면칠암리606-1
525,유료직업소개소,11_50_02_P,4980000,2026498014114500001,2026-01-14,,3,폐업,40,폐업,2026-02-25,,,,0613928464,,,전라남도 장성군 장성읍 영천리 1068-2,전라남도 장성군 장성읍 매화2길 6,57219,너울 인력소개소,2026-02-25 11:21:25,U,2026-02-27 02:40:00,,180290.693836896,200233.16275843,개인,유료,,너울인력소개소_전라남도장성군장성읍영천리1068-2
211,유료직업소개소,11_50_02_P,3970000,2026397012014500002,2026-01-09,,1,영업/정상,20,영업중,,,,,025024114,,,경기도 과천시 별양동 1-13 제일쇼핑,"경기도 과천시 별양상가2로 14, 제일쇼핑 3층 317호 (별양동)",13837,과천 최고인력사무소,2026-02-09 16:16:45,U,2026-02-11 02:40:00,,199310.960632204,436133.924232434,개인,유료,,과천최고인력사무소_경기도과천시별양동1-13제일쇼핑
527,유료직업소개소,11_50_02_P,4040000,2026404032114500001,2026-01-05,,1,영업/정상,20,영업중,,,,,,,,경기도 하남시 풍산동 489 미사 테스타타워 지식산업센터,"경기도 하남시 미사강변서로 25, 미사 테스타타워 지식산업센터 10층 오에프54호 (풍산동)",12918,주식회사 리온,2026-02-25 16:34:52,U,2026-02-27 02:40:00,,216038.566179914,450059.249204826,법인,유료,,주식회사리온_경기도하남시풍산동489미사테스타타워지식산업센터
52,유료직업소개소,11_50_02_P,3450000,2025345016014500019,2025-12-29,,1,영업/정상,20,영업중,,,,,,,,대구광역시 북구 침산동 15-47,"대구광역시 북구 침산남로 209, 4층 401호 (침산동)",41561,함께봄,2026-01-30 10:58:03,U,2026-02-04 11:04:37,,344286.311791896,266346.016749645,개인,유료,,함께봄_대구광역시북구침산동15-47
531,유료직업소개소,11_50_02_P,4040000,2025404032114500011,2025-12-26,,1,영업/정상,20,영업중,,,,,,,,경기도 하남시 덕풍동 833-1 현대지식산업센터 한강미사,"경기도 하남시 미사대로 550, 현대지식산업센터 한강미사 C-49호 (덕풍동)",12925,하음드림직업센터,2026-02-25 16:42:55,U,2026-02-27 02:40:00,,218170.620888902,450511.953281232,개인,유료,,하음드림직업센터_경기도하남시덕풍동833-1현대지식산업센터한강미사
153,유료직업소개소,11_50_02_P,3630000,2025363034314500026,2025-12-26,,1,영업/정상,20,영업중,,,,,,,,광주광역시 광산구 우산동 1599-1 광주우산 LH 1단지 1동 201호,"광주광역시 광산구 무진대로 246-7, 1동 201호 (우산동, 광주우산 LH 1단지)",62363,(A+) 선우 맞춤형 산후케어 광주광역시 지사,2026-02-05 16:44:51,U,2026-02-07 02:40:00,,182398.260139288,184629.008332843,개인,유료,,(A+)선우맞춤형산후케어광주광역시지사_광주광역시광산구우산동1599-1광주우산LH1단지1동201호
279,유료직업소개소,11_50_02_P,4490000,2025566002914500018,2025-12-18,,3,폐업,40,폐업,2026-02-11,,,,,,,충청남도 천안시 서북구 쌍용동 889 대우타워종합상가 203-2호,"충청남도 천안시 서북구 미라15길 23, 대우타워종합상가 203-2호 (쌍용동)",31155,우렁각시,2026-02-11 13:50:04,U,2026-02-13 02:40:00,,211658.833925676,367225.604759963,개인,유료,,우렁각시_충청남도천안시서북구쌍용동889대우타워종합상가203-2호
532,유료직업소개소,11_50_02_P,5350000,2025535037314500030,2025-12-12,,1,영업/정상,20,영업중,,,,,,,,경상남도 김해시 내동 1143-3 3층 304호,"경상남도 김해시 내외중앙로 72, 3층 304호 (내동)",50948,위드인 취업지원센터 김해사무소,2026-02-25 14:59:36,U,2026-02-27 02:40:00,,369909.747992778,194585.720905327,개인,유료,,위드인취업지원센터김해사무소_경상남도김해시내동1143-33층304호
452,유료직업소개소,11_50_02_P,3710000,2025371015114500004,2025-12-05,,1,영업/정상,20,영업중,,,,,,,,울산광역시 동구 방어동 543-37 지하우스,"울산광역시 동구 꽃바위1길 45, 지하우스 1층 (방어동)",44099,제이에스(JS)에이전시,2026-02-24 15:23:11,I,2026-02-26 00:20:08,,419144.570388629,222879.474854857,개인,유료,,제이에스(JS)에이전시_울산광역시동구방어동543-37지하우스
370,유료직업소개소,11_50_02_P,5370000,2025537030514500009,2025-12-04,,1,영업/정상,20,영업중,,,,,,,,경상남도 거제시 연초면 죽토리 1118,"경상남도 거제시 연초면 거제북로 17, 송암빌 2층 200호",53212,주식회사 엔트로글로벌,2026-02-19 16:20:40,U,2026-02-21 02:40:00,,351084.071968469,158415.281025997,법인,유료,,주식회사엔트로글로벌_경상남도거제시연초면죽토리1118
580,유료직업소개소,11_50_02_P,3910000,2025391003514500015,2025-12-03,,3,폐업,40,폐업,2026-02-26,,,,,,,경기도 평택시 고덕동 1887-4 612호,"경기도 평택시 고덕갈평6길 23, 612호 (고덕동)",18008,유명파출인력,2026-02-26 17:23:39,U,2026-02-28 02:40:00,,204255.109186401,395067.782046068,개인,유료,,유명파출인력_경기도평택시고덕동1887-4612호
104,유료직업소개소,11_50_02_P,3620000,2025362026314500036,2025-12-01,,1,영업/정상,20,영업중,,,,,,,,광주광역시 북구 운암동 1564,광주광역시 북구 하남대로 800 (운암동),61263,팔팔근로자대기소,2026-02-03 09:44:29,U,2026-02-06 02:40:00,,189002.214149947,185754.889156019,개인,유료,,팔팔근로자대기소_광주광역시북구운암동1564
369,유료직업소개소,11_50_02_P,3910000,2025391041814500010,2025-11-13,,1,영업/정상,20,영업중,,,,,,,,경기도 평택시 지제동 302-33,"경기도 평택시 남북대로 233-9, 율설빌딩B 202호 (지제동)",17823,주식회사 금맥,2026-02-19 15:45:08,U,2026-02-21 02:40:00,,204921.017262844,391346.32946337,법인,유료,,주식회사금맥_경기도평택시지제동302-33
154,유료직업소개소,11_50_02_P,3990000,2025399051314500020,2025-11-13,,1,영업/정상,20,영업중,,,,,031 577 6616,,,경기도 남양주시 다산동 4114-24,"경기도 남양주시 경춘로 392, 1층 (다산동)",12259,(A+)위드맘케어 구리남양주,2026-02-05 10:33:50,U,2026-02-07 02:40:00,,213870.185836279,455950.547363343,개인,유료,,(A+)위드맘케어구리남양주_경기도남양주시다산동4114-24
581,유료직업소개소,11_50_02_P,3180000,2025318027014500041,2025-11-03,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1051-23 대림빌딩,"서울특별시 영등포구 도림로33길 8, 대림빌딩 1층 (대림동)",07415,희망직업소개소,2026-02-26 11:22:35,U,2026-02-28 02:40:00,,190754.380601302,443448.475129908,개인,유료,,희망직업소개소_서울특별시영등포구대림동1051-23대림빌딩
533,유료직업소개소,11_50_02_P,4040000,2025404032114500008,2025-10-29,,1,영업/정상,20,영업중,,,,,,,,경기도 하남시 신장동 523-1 현대 베스코아,"경기도 하남시 대청로 33, 현대 베스코아 3층 308호 (신장동)",12947,카네이션 파트너스,2026-02-25 16:43:20,U,2026-02-27 02:40:00,,219019.083032917,448782.644793748,개인,유료,,카네이션파트너스_경기도하남시신장동523-1현대베스코아
534,유료직업소개소,11_50_02_P,4040000,2025404032114500007,2025-10-16,,1,영업/정상,20,영업중,,,,,,,,경기도 하남시 덕풍동 404-1 진모루마을 현대아파트 상가,"경기도 하남시 신평로 83, 진모루마을 현대아파트 상가 204호 (덕풍동)",12967,K파출 하남시청점,2026-02-25 16:34:04,U,2026-02-27 02:40:00,,218101.806739225,448798.164813506,개인,유료,,K파출하남시청점_경기도하남시덕풍동404-1진모루마을현대아파트상가
74,유료직업소개소,11_50_02_P,4191000,2026419100714500002,2025-10-15,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 일산동 347-37,"강원특별자치도 원주시 남산로 77, 3층 T7호 (일산동)",26434,인력특공대,2026-02-04 16:54:32,I,2026-02-06 00:20:02,,283479.220844719,427407.780185461,개인,유료,,인력특공대_강원특별자치도원주시일산동347-37
191,유료직업소개소,11_50_02_P,4211000,2025421106414500007,2025-09-24,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 동해시 천곡동 995-40 102호,"강원특별자치도 동해시 중앙로 142, 1층 102호 (천곡동)",25781,이참근 유료직업소개소,2026-02-06 10:31:55,U,2026-02-08 02:40:00,,387326.027276362,447873.059917217,개인,유료,,이참근유료직업소개소_강원특별자치도동해시천곡동995-40102호
586,유료직업소개소,11_50_02_P,3700000,2025370023414500008,2025-09-18,,1,영업/정상,20,영업중,,,,,,,,울산광역시 남구 삼산동 214-6,"울산광역시 남구 남중로74번길 21, 4층 (삼산동)",44712,정간병센터,2026-02-26 14:21:31,U,2026-02-28 02:40:00,,413078.647037032,229357.200123781,개인,유료,,정간병센터_울산광역시남구삼산동214-6
373,유료직업소개소,11_50_02_P,3040000,2025304023414500008,2025-09-18,,1,영업/정상,20,영업중,,,,,02  458 5880,,,서울특별시 광진구 구의동 546-11 강변역지너스타워 608호,"서울특별시 광진구 강변역로4길 10, 강변역지너스타워 608호 (구의동)",05116,(주)알펜시아 아이피,2026-02-19 10:27:37,U,2026-02-21 02:40:00,,208189.434497483,448129.166313052,법인,유료,,(주)알펜시아아이피_서울특별시광진구구의동546-11강변역지너스타워608호
343,유료직업소개소,11_50_02_P,3180000,2025318027014500037,2025-09-12,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1052-16,"서울특별시 영등포구 도림로31길 12, 1층 (대림동)",07415,다정한취업,2026-02-13 13:12:34,U,2026-02-15 02:40:00,,190692.228218347,443469.894873102,개인,유료,,다정한취업_서울특별시영등포구대림동1052-16
491,유료직업소개소,11_50_02_P,3900000,2025390026214500004,2025-09-05,,3,폐업,40,폐업,2026-02-23,,,,,,,경기도 광명시 하안동 303 현대테라타워 241호,"경기도 광명시 오리로651번길 8, 현대테라타워 2층 241호 (하안동)",14303,유진산업개발,2026-02-24 10:17:03,U,2026-02-26 02:40:00,,188899.711468479,439672.019267804,개인,유료,,유진산업개발_경기도광명시하안동303현대테라타워241호
192,유료직업소개소,11_50_02_P,3180000,2025318027014500034,2025-09-03,,3,폐업,40,폐업,2026-01-30,,,,,,,서울특별시 영등포구 대림동 693-3,"서울특별시 영등포구 대림로 174, 2층 (대림동)",07410,성원직업소개소,2026-02-06 16:20:40,U,2026-02-08 02:40:00,,191050.104694361,443802.554995942,개인,유료,,성원직업소개소_서울특별시영등포구대림동693-3
60,유료직업소개소,11_50_02_P,3180000,2025318027014500032,2025-08-18,,3,폐업,40,폐업,2026-01-15,,,,000209292728,,,서울특별시 영등포구 양평동2가 19-4 양평동 오피스텔 201호,"서울특별시 영등포구 선유서로21길 14, 양평동 오피스텔 2층 201-19·24호 (양평동2가)",07278,바로인력,2026-01-30 17:38:29,U,2026-02-04 11:04:37,,189664.262881986,446728.42373327,개인,유료,,바로인력_서울특별시영등포구양평동2가19-4양평동오피스텔201호
417,유료직업소개소,11_50_02_P,3310000,2026331011914500001,2025-08-07,,1,영업/정상,20,영업중,,,,,,,,부산광역시 해운대구 재송동 1163-1 남성선파크타운,"부산광역시 해운대구 재송2로23번길 50, 9동 102호 (재송동, 남성선파크타운)",48052,청춘 간병인 협회,2026-02-23 13:18:28,I,2026-02-25 00:20:01,,394174.031205343,190286.672608787,개인,유료,,청춘간병인협회_부산광역시해운대구재송동1163-1남성선파크타운
495,유료직업소개소,11_50_02_P,5000000,2025500011814500001,2025-07-18,,3,폐업,40,폐업,2026-02-24,,,,,,,전라남도 진도군 고군면 고성리 311-2,전라남도 진도군 고군면 오일시1길 49,58909,다올사람들,2026-02-24 10:26:32,U,2026-02-26 02:40:00,,136970.420681611,111749.959950058,개인,유료,,다올사람들_전라남도진도군고군면고성리311-2
400,유료직업소개소,11_50_02_P,3220000,2025322025014500035,2025-07-17,,1,영업/정상,20,영업중,,,,,,,,서울특별시 강남구 삼성동 143-44 저스트코타워(JustCo Tower),"서울특별시 강남구 테헤란로 431, 저스트코타워(JustCo Tower) 9층 S9021호 (삼성동)",06159,링크미아웃코리아,2026-02-20 09:59:44,U,2026-02-22 02:40:00,,204716.735,444932.66,개인,유료,,링크미아웃코리아_서울특별시강남구삼성동143-44저스트코타워(JustCoTower)
549,유료직업소개소,11_50_02_P,3730000,2025373025414500011,2025-07-17,,3,폐업,40,폐업,2026-02-25,,,,,,,울산광역시 울주군 범서읍 구영리 799-5 범서현대아파트,"울산광역시 울주군 범서읍 점촌4길 55, 범서현대아파트상가 제상가동 1층 2호",44923,온누리 간병인의 집,2026-02-25 17:49:07,U,2026-02-27 02:40:00,,403102.055062516,232451.786585366,개인,유료,,온누리간병인의집_울산광역시울주군범서읍구영리799-5범서현대아파트
222,유료직업소개소,11_50_02_P,3170000,2025317024914500010,2025-07-14,,1,영업/정상,20,영업중,,,,,,,,서울특별시 금천구 가산동 60-9,"서울특별시 금천구 디지털로10길 37, 2014호 (가산동)",08514,라이징브로커즈 주식회사,2026-02-09 10:55:07,U,2026-02-11 02:40:00,,190182.08312142,441619.084699584,법인,유료,,라이징브로커즈주식회사_서울특별시금천구가산동60-9
221,유료직업소개소,11_50_02_P,4520000,2025452038514500007,2025-06-27,,3,폐업,40,폐업,2026-02-09,,,,0415333557,,,충청남도 아산시 영인면 아산리 95-1,충청남도 아산시 영인면 아산온천로 16-29,31442,한국인력지원센터,2026-02-09 17:09:14,U,2026-02-11 02:40:00,,196435.269221398,372271.352106793,개인,유료,,한국인력지원센터_충청남도아산시영인면아산리95-1
13,유료직업소개소,11_50_02_P,4520000,2026452038514500003,2025-06-18,,1,영업/정상,20,영업중,,,,,0415331919,,,충청남도 아산시 배방읍 구령리 122-1,"충청남도 아산시 배방읍 구령길30번길 11-7, 2층",31477,주식회사하담,2026-02-02 13:45:51,U,2026-02-04 02:40:00,,204559.338944488,364213.548236712,법인,유료,,주식회사하담_충청남도아산시배방읍구령리122-1
548,유료직업소개소,11_50_02_P,4080000,2025408026214500007,2025-06-18,,3,폐업,40,폐업,2025-12-12,,,,,,,경기도 안성시 공도읍 승두리 59-10,경기도 안성시 공도읍 고무다리길 13-1,17562,부흥인력,2026-02-25 17:34:45,U,2026-02-27 02:40:00,,215068.506626067,388513.256456726,개인,유료,,부흥인력_경기도안성시공도읍승두리59-10
30,유료직업소개소,11_50_02_P,4810000,2025481045114500012,2025-06-17,,1,영업/정상,20,영업중,,,,,,,,전라남도 여수시 미평동 581-2,전라남도 여수시 미평로 3 (미평동),59697,희망키움 간병인협회,2026-02-02 13:25:59,U,2026-02-04 02:40:00,,264617.202335679,140804.777053397,개인,유료,,희망키움간병인협회_전라남도여수시미평동581-2
524,유료직업소개소,11_50_02_P,3990000,2026399054114500001,2025-06-15,,1,영업/정상,20,영업중,,,,,,,,경기도 남양주시 화도읍 마석우리 383-9 별나라프라자,"경기도 남양주시 화도읍 마석중앙로37번길 45, 별나라프라자 305호",12175,바로인력,2026-02-25 08:54:24,U,2026-02-27 02:40:00,,226692.832413501,461648.557982724,개인,유료,,바로인력_경기도남양주시화도읍마석우리383-9별나라프라자
253,유료직업소개소,11_50_02_P,3180000,2025318027014500025,2025-06-02,,1,영업/정상,20,영업중,,,,,028380806,,,서울특별시 영등포구 대림동 672-10 신화빌딩,"서울특별시 영등포구 가마산로46길 3, 신화빌딩 2층 (대림동)",07403,(주)대림인력개발,2026-02-10 18:39:34,U,2026-02-12 02:40:00,,191116.557222168,444432.544989532,법인,유료,,(주)대림인력개발_서울특별시영등포구대림동672-10신화빌딩
375,유료직업소개소,11_50_02_P,4291000,2025429101014500006,2025-05-20,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 정선군 사북읍 사북리 373-6 영서빌딩,"강원특별자치도 정선군 사북읍 지장천로 649, 영서빌딩 지하1층 101호",26153,주식회사 그린나래,2026-02-19 13:16:31,U,2026-02-21 02:40:00,,361356.333937394,415409.113893247,법인,유료,,주식회사그린나래_강원특별자치도정선군사북읍사북리373-6영서빌딩
164,유료직업소개소,11_50_02_P,3990000,2025399051314500007,2025-05-02,,1,영업/정상,20,영업중,,,,,070 81218121,,,경기도 남양주시 다산동 6250,"경기도 남양주시 다산지금로 202, R01동 0079호 (다산동)",12284,글로벌인재교육개발원,2026-02-05 11:06:15,U,2026-02-07 02:40:00,,215139.954217956,454827.048367444,법인,유료,,글로벌인재교육개발원_경기도남양주시다산동6250
256,유료직업소개소,11_50_02_P,4820000,2025482033714500009,2025-04-23,,3,폐업,40,폐업,2026-02-10,,,,,,,전라남도 순천시 조례동 1810-3,"전라남도 순천시 왕궁중앙길 33, 2층 (조례동)",57970,아이유 간병,2026-02-10 15:38:09,U,2026-02-12 02:40:00,,248651.790504716,162037.036279225,개인,유료,,아이유간병_전라남도순천시조례동1810-3
456,유료직업소개소,11_50_02_P,4390000,2026439025914500002,2025-04-16,,1,영업/정상,20,영업중,,,,,,,,충청북도 충주시 교현동 594-9,"충청북도 충주시 천변로 219-1, 1층 (교현동)",27378,온더잡,2026-02-24 10:10:26,I,2026-02-26 00:20:08,,282937.104818,386371.392541162,개인,유료,,온더잡_충청북도충주시교현동594-9
258,유료직업소개소,11_50_02_P,4781000,2025478106214500004,2025-04-16,,1,영업/정상,20,영업중,,,,,,,,서울특별시 송파구 장지동 875 서울복합물류,"서울특별시 송파구 송파대로 55, 서울복합물류 A동 705호 (장지동)",05842,아진컴퍼니,2026-02-10 08:42:24,U,2026-02-12 02:40:00,,,,법인,유료,,아진컴퍼니_서울특별시송파구장지동875서울복합물류
376,유료직업소개소,11_50_02_P,3220000,2025322025014500013,2025-04-11,,1,영업/정상,20,영업중,,,,,,,,서울특별시 강남구 역삼동 707-24 한신인터밸리24,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 동관동 1616호,1617호 (역삼동)",06211,(주)맨파워써치,2026-02-19 17:16:05,U,2026-02-21 02:40:00,,204027.169768655,444567.421853232,법인,유료,,(주)맨파워써치_서울특별시강남구역삼동707-24한신인터밸리24
165,유료직업소개소,11_50_02_P,4980000,2025498014114500002,2025-04-09,,3,폐업,40,폐업,2026-02-05,,,,,,,전라남도 장성군 삼계면 사창리 749-23,전라남도 장성군 삼계면 사창로 77-2,57238,신 믿음일터,2026-02-05 15:46:31,U,2026-02-07 02:40:00,,169310.073479798,195671.280390936,개인,유료,,신믿음일터_전라남도장성군삼계면사창리749-23
315,유료직업소개소,11_50_02_P,3180000,2025318027014500012,2025-03-26,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 여의도동 44-35 제일빌딩 807호,"서울특별시 영등포구 여의대방로 379, 제일빌딩 8층 807호 (여의도동)",07333,EH직업소개소,2026-02-12 11:06:50,U,2026-02-14 02:40:00,,193818.18014,446332.089777304,개인,유료,,EH직업소개소_서울특별시영등포구여의도동44-35제일빌딩807호
289,유료직업소개소,11_50_02_P,4050000,2025562002714500018,2025-03-25,,1,영업/정상,20,영업중,,,,,,,,경기도 용인시 처인구 양지읍 남곡리 435 삼거리상회,경기도 용인시 처인구 양지읍 용곡로 132,17161,주식회사 엘엔피개발,2026-02-11 09:17:44,U,2026-02-13 02:40:00,,224841.784539005,413970.703711688,법인,유료,,주식회사엘엔피개발_경기도용인시처인구양지읍남곡리435삼거리상회
198,유료직업소개소,11_50_02_P,5530000,2025553055414500003,2025-03-18,,1,영업/정상,20,영업중,,,,,,,,경기도 화성시 만세구 우정읍 조암리 799-11,"경기도 화성시 만세구 우정읍 조암동로36번길 48, 정금빌 1동 102호",18565,마스타인력,2026-02-08 11:30:58,U,2026-02-10 02:40:00,,184317.149009717,398357.764919044,개인,유료,,마스타인력_경기도화성시만세구우정읍조암리799-11
551,유료직업소개소,11_50_02_P,4540000,2025454031114500005,2025-03-17,,1,영업/정상,20,영업중,,,,,,,,충청남도 논산시 강경읍 채산리 552-19,"충청남도 논산시 강경읍 계백로72번길 1, 1층",32940,강경그린인력,2026-02-25 20:28:36,U,2026-02-27 02:40:00,,200878.802347427,294687.850831058,개인,유료,,강경그린인력_충청남도논산시강경읍채산리552-19
582,유료직업소개소,11_50_02_P,3520000,2025352029314500004,2025-03-13,,1,영업/정상,20,영업중,,,,,,,,인천광역시 연수구 옥련동 581-22 3층,"인천광역시 연수구 청량로101번길 10, 3층 (옥련동)",21945,(주) 피플트리,2026-02-26 16:32:20,U,2026-02-28 02:40:00,,169429.214523029,435049.05473514,법인,유료,,(주)피플트리_인천광역시연수구옥련동581-223층
407,유료직업소개소,11_50_02_P,4781000,2025478106214500002,2025-03-13,,3,폐업,40,폐업,2026-02-20,,,,,,,전북특별자치도 고창군 상하면 하장리 938-4 노을호프,"전북특별자치도 고창군 상하면 명동1길 11-1, 노을호프",56410,동남아인력,2026-02-20 16:35:30,U,2026-02-22 02:40:00,,153788.06172521,216210.592797512,개인,유료,,동남아인력_전북특별자치도고창군상하면하장리938-4노을호프
593,유료직업소개소,11_50_02_P,3170000,2025317024914500002,2025-03-11,,1,영업/정상,20,영업중,,,,,,,,서울특별시 금천구 가산동 543-1 대성디폴리스지식산업센터,"서울특별시 금천구 서부샛길 606, 대성디폴리스지식산업센터 B동 2503-2호 (가산동)",08504,주식회사 템피드,2026-02-26 15:14:16,U,2026-02-28 02:40:00,,189055.138252216,441958.334400683,법인,유료,,주식회사템피드_서울특별시금천구가산동543-1대성디폴리스지식산업센터
257,유료직업소개소,11_50_02_P,4050000,2025563001814500005,2025-03-10,,3,폐업,40,폐업,2026-02-10,,,,,,,경기도 용인시 기흥구 구갈동 402 삼구프라자,"경기도 용인시 기흥구 신구로 52, 삼구프라자 303호 (구갈동)",16971,정성인력 기흥점,2026-02-10 14:26:36,U,2026-02-12 02:40:00,,209661.295052216,419421.470047813,개인,유료,,정성인력기흥점_경기도용인시기흥구구갈동402삼구프라자
122,유료직업소개소,11_50_02_P,3930000,2025556000214500004,2025-03-10,,1,영업/정상,20,영업중,,,,,,,,경기도 안산시 단원구 원곡동 994-6 트리플렉스 301동 613호,"경기도 안산시 단원구 풍전로 37-9, 트리플렉스 301동 6층 613호 (원곡동)",15431,주식회사 에스에이치솔루션,2026-02-03 17:18:24,U,2026-02-06 02:40:00,,181258.71259879,424761.274007584,법인,유료,,주식회사에스에이치솔루션_경기도안산시단원구원곡동994-6트리플렉스301동613호
499,유료직업소개소,11_50_02_P,3660000,2025366021514500002,2025-03-04,,1,영업/정상,20,영업중,,,,,,,,대전광역시 서구 월평동 237,"대전광역시 서구 월평북로 85, 335호 (월평동)",35213,행복파트너스,2026-02-24 13:57:27,U,2026-02-26 02:40:00,,233842.982728645,318022.896654266,개인,유료,,행복파트너스_대전광역시서구월평동237
498,유료직업소개소,11_50_02_P,4050000,2025562002714500008,2025-03-04,,1,영업/정상,20,영업중,,,,,,,,경기도 용인시 처인구 백암면 근창리 101-10,"경기도 용인시 처인구 백암면 백원로 514, 1층",17177,SDL홀딩스,2026-02-24 10:54:14,U,2026-02-26 02:40:00,,232741.218840317,406937.33072468,법인,유료,,SDL홀딩스_경기도용인시처인구백암면근창리101-10
250,유료직업소개소,11_50_02_P,4000000,2025400019414500006,2025-02-14,,1,영업/정상,20,영업중,,,,,,,,경기도 오산시 오산동 596-5 미래여인숙,"경기도 오산시 역광장로 76, 미래여인숙 1층 (오산동)",18137,청선,2026-02-10 11:18:07,U,2026-02-12 02:40:00,,205971.565291725,405038.774734382,개인,유료,,청선_경기도오산시오산동596-5미래여인숙
70,유료직업소개소,11_50_02_P,3940000,2025395005214500003,2025-02-11,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 향동동 467,"경기도 고양시 덕양구 꽃마을로 37, 1510호 (향동동)",10545,새솔직업컨설팅,2026-01-30 14:12:16,U,2026-02-04 11:04:37,,190289.435594486,455449.040073419,개인,유료,,새솔직업컨설팅_경기도고양시덕양구향동동467
130,유료직업소개소,11_50_02_P,4191000,2025419100714500003,2025-02-11,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 명륜동 825-6,"강원특별자치도 원주시 한지공원길 25-17, 102호 (명륜동)",26482,치악인력사무소,2026-02-03 09:53:06,U,2026-02-06 02:40:00,,284146.815688508,425993.009304842,개인,유료,,치악인력사무소_강원특별자치도원주시명륜동825-6
131,유료직업소개소,11_50_02_P,3530000,2025353019814500002,2025-02-10,,1,영업/정상,20,영업중,,,,,,,,인천광역시 남동구 만수동 986-18,"인천광역시 남동구 인주대로850번길 31-3, 1층 3,4호 (만수동)",21589,비버인력,2026-02-04 11:31:04,U,2026-02-06 02:40:00,,176267.5550789,438412.298295394,개인,유료,,비버인력_인천광역시남동구만수동986-18
598,유료직업소개소,11_50_02_P,3160000,2025316016014500004,2025-02-07,,1,영업/정상,20,영업중,,,,,,,,서울특별시 구로구 구로동 437-1 성보빌딩,"서울특별시 구로구 가마산로 229, 성보빌딩 501호 (구로동)",08284,우정인력,2026-02-26 13:09:55,U,2026-02-28 02:40:00,,189880.449702648,443569.35261926,개인,유료,,우정인력_서울특별시구로구구로동437-1성보빌딩
69,유료직업소개소,11_50_02_P,3180000,2025318027014500006,2025-02-07,,3,폐업,40,폐업,2025-12-31,,,,,,,서울특별시 영등포구 문래동4가 28-10,서울특별시 영등포구 도림로147길 22 (문래동4가),07288,코리아테크,2026-01-30 17:37:05,U,2026-02-04 11:04:37,,190063.218859643,445887.9008514,개인,유료,,코리아테크_서울특별시영등포구문래동4가28-10
225,유료직업소개소,11_50_02_P,4470000,2025447014514500001,2025-02-05,,1,영업/정상,20,영업중,,,,,,,,충청북도 음성군 음성읍 읍내리 614-5 2층,"충청북도 음성군 음성읍 중앙로 153, 2층",27691,모든하우징인력,2026-02-09 13:30:22,U,2026-02-11 02:40:00,,261393.762706669,382035.717835834,개인,유료,,모든하우징인력_충청북도음성군음성읍읍내리614-52층
67,유료직업소개소,11_50_02_P,3940000,2025395005214500001,2025-01-31,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 덕은동 714 드림코어,"경기도 고양시 덕양구 으뜸로 124, 드림코어 1210호 (덕은동)",10544,주식회사 헥사곤랩,2026-01-30 14:16:53,U,2026-02-04 11:04:37,,188406.930215687,453091.613523675,법인,유료,,주식회사헥사곤랩_경기도고양시덕양구덕은동714드림코어
