번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),법인구분명,구분명,Unnamed: 30,record_key
138,유료직업소개소,11_50_02_P,4490000,2026566002914500003,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,충청남도 천안시 서북구 성거읍 신월리 398-13 104호,"충청남도 천안시 서북구 성거읍 천안대로 1482, 104호",31050,큰손 인력,2026-02-05 13:06:37,I,2026-02-07 00:20:02,,213128.120858968,374607.300687321,개인,유료,,큰손인력_충청남도천안시서북구성거읍신월리398-13104호
304,유료직업소개소,11_50_02_P,3320000,2026332014214500001,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,부산광역시 북구 덕천동 384-17 1층,"부산광역시 북구 의성로 110, 1층 (덕천동)",46577,미소,2026-02-11 11:11:24,U,2026-02-13 02:40:00,,383014.367961538,192031.719185354,개인,유료,,미소_부산광역시북구덕천동384-171층
83,유료직업소개소,11_50_02_P,5070000,2026507028614500003,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,경상북도 안동시 서후면 명리 396-1,경상북도 안동시 서후면 학가산온천길 68-15,36616,대경솔루션,2026-02-04 16:58:23,I,2026-02-06 00:20:02,,347760.274770631,344678.059817476,개인,유료,,대경솔루션_경상북도안동시서후면명리396-1
82,유료직업소개소,11_50_02_P,4721000,2026472105314500002,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,전북특별자치도 완주군 삼례읍 삼례리 1130-4,전북특별자치도 완주군 삼례읍 녹색로 84,55340,만인인력,2026-02-04 14:36:46,I,2026-02-06 00:20:02,,206895.49911441,268611.507328111,개인,유료,,만인인력_전북특별자치도완주군삼례읍삼례리1130-4
78,유료직업소개소,11_50_02_P,4060000,2026406055214500003,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,경기도 파주시 와동동 1431,"경기도 파주시 경의로 1224, 운정역에이치비하우스토리시티 234호 (와동동)",10896,일과사람들,2026-02-04 09:07:33,I,2026-02-06 00:20:02,,178897.875124101,469367.729588471,개인,유료,,일과사람들_경기도파주시와동동1431
76,유료직업소개소,11_50_02_P,3160000,2026316016014500006,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,서울특별시 구로구 오류동 6-17 유진빌딩,"서울특별시 구로구 경인로 169, 유진빌딩 3층 301호 (오류동)",08254,메디렉터,2026-02-04 09:16:42,I,2026-02-06 00:20:02,,185797.184093366,443629.410643222,개인,유료,,메디렉터_서울특별시구로구오류동6-17유진빌딩
266,유료직업소개소,11_50_02_P,4810000,2026481045114500002,2026-02-04,,1,영업/정상,20,영업중,,,,,,,,전라남도 여수시 소호동 1197-2,"전라남도 여수시 소호1길 12, 3층 301호 (소호동)",59665,잇츠잡,2026-02-10 13:31:59,U,2026-02-12 02:40:00,,259999.64886194,139148.208501207,개인,유료,,잇츠잡_전라남도여수시소호동1197-2
77,유료직업소개소,11_50_02_P,5080000,2026508034814500002,2026-02-03,,1,영업/정상,20,영업중,,,,,,,,경상북도 구미시 부곡동 321-3,경상북도 구미시 부곡길 90-13 (부곡동),39203,선주직업소개소,2026-02-03 09:41:09,I,2026-02-06 00:20:02,,316445.075189988,295557.498861466,개인,유료,,선주직업소개소_경상북도구미시부곡동321-3
79,유료직업소개소,11_50_02_P,4000000,2026400024214500003,2026-02-03,,1,영업/정상,20,영업중,,,,,,,,경기도 오산시 오산동 832-4 청우건설,"경기도 오산시 성호대로93번길 53, 청우건설 2층 (오산동)",18135,경기준 취업센타,2026-02-03 15:09:39,I,2026-02-06 00:20:02,,206286.520813645,405770.340456302,개인,유료,,경기준취업센타_경기도오산시오산동832-4청우건설
80,유료직업소개소,11_50_02_P,4050000,2026562002714500010,2026-02-03,,1,영업/정상,20,영업중,,,,,,,,경기도 용인시 처인구 이동읍 시미리 169,경기도 용인시 처인구 이동읍 안터로15번길 23,17134,주식회사 에이엔비즈니스,2026-02-03 09:24:47,I,2026-02-06 00:20:02,,218568.696438609,406334.993561369,법인,유료,,주식회사에이엔비즈니스_경기도용인시처인구이동읍시미리169
81,유료직업소개소,11_50_02_P,4050000,2026562002714500011,2026-02-03,,1,영업/정상,20,영업중,,,,,,,,경기도 용인시 처인구 이동읍 시미리 169,경기도 용인시 처인구 이동읍 안터로15번길 23,17134,주식회사 해피비즈니스,2026-02-03 09:25:30,I,2026-02-06 00:20:02,,218568.696438609,406334.993561369,법인,유료,,주식회사해피비즈니스_경기도용인시처인구이동읍시미리169
3,유료직업소개소,11_50_02_P,4800000,2026480036114500002,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,전라남도 목포시 옥암동 1042-11 1층,전라남도 목포시 복산길12번길 10 (옥암동),58686,다은간병인협회,2026-02-02 14:12:13,I,2026-02-04 00:20:02,,148388.182092829,145225.69717686,개인,유료,,다은간병인협회_전라남도목포시옥암동1042-111층
4,유료직업소개소,11_50_02_P,5100000,2026510023714500003,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,경상북도 영천시 금호읍 냉천리 704-8,"경상북도 영천시 금호읍 금호로 158, 1호",38877,오성 종합인력,2026-02-02 09:46:57,I,2026-02-04 00:20:02,,369475.186035784,271922.8825716,개인,유료,,오성종합인력_경상북도영천시금호읍냉천리704-8
6,유료직업소개소,11_50_02_P,4271000,2026427105014500002,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 영월군 영월읍 하송리 189-5,"강원특별자치도 영월군 영월읍 중앙1로 17-9, 2층",26235,탑인력,2026-02-02 17:55:17,I,2026-02-04 00:20:02,,330035.501209,409976.957429255,개인,유료,,탑인력_강원특별자치도영월군영월읍하송리189-5
5,유료직업소개소,11_50_02_P,5100000,2026510023714500004,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,경상북도 영천시 금호읍 냉천리 704-8,"경상북도 영천시 금호읍 금호로 158, 1호",38877,가나안 직업소개소,2026-02-02 10:26:46,I,2026-02-04 00:20:02,,369475.186035784,271922.8825716,개인,유료,,가나안직업소개소_경상북도영천시금호읍냉천리704-8
2,유료직업소개소,11_50_02_P,3120000,2026312021914500002,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,서울특별시 서대문구 남가좌동 289-54,"서울특별시 서대문구 수색로4나길 11, 103동 421호 (남가좌동)",03712,(은평마포서대문)아이미래로,2026-02-02 10:36:18,I,2026-02-04 00:20:02,,192413.0159443,452053.297129581,개인,유료,,(은평마포서대문)아이미래로_서울특별시서대문구남가좌동289-54
8,유료직업소개소,11_50_02_P,5050000,2026505039114500001,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,경상북도 경주시 황오동 65-8,"경상북도 경주시 원효로 207-1, 1층 (황오동)",38151,화랑,2026-02-02 09:34:56,I,2026-02-04 00:20:02,,400840.241084949,262449.474257039,개인,유료,,화랑_경상북도경주시황오동65-8
9,유료직업소개소,11_50_02_P,4490000,2026566002914500002,2026-02-02,,1,영업/정상,20,영업중,,,,,,,,충청남도 천안시 서북구 성환읍 성환리 449-70 산동반점,"충청남도 천안시 서북구 성환읍 성환9길 3-2, 산동반점 2층",31016,세종 직업소개소,2026-02-02 10:01:04,I,2026-02-04 00:20:02,,211388.032423362,379404.868893232,개인,유료,,세종직업소개소_충청남도천안시서북구성환읍성환리449-70산동반점
14,유료직업소개소,11_50_02_P,4490000,2026566002914500001,2026-01-29,,1,영업/정상,20,영업중,,,,,,,,충청남도 천안시 서북구 입장면 유리 89-2 삼원빌라 1동 101호,"충청남도 천안시 서북구 입장면 유리길 1, 1동 101호 (삼원빌라)",31027,희망 인력,2026-02-02 14:07:21,U,2026-02-04 02:40:00,,219599.8607828,379794.27682359,개인,유료,,희망인력_충청남도천안시서북구입장면유리89-2삼원빌라1동101호
262,유료직업소개소,11_50_02_P,3990000,2026399054114500002,2026-01-29,,1,영업/정상,20,영업중,,,,,,,,경기도 남양주시 다산동 6088,"경기도 남양주시 다산중앙로 105-18, 지앤지비즈타워 904호 (다산동)",12248,아인인력,2026-02-10 09:33:08,U,2026-02-12 02:40:00,,213343.534445301,457795.9510165,개인,유료,,아인인력_경기도남양주시다산동6088
50,유료직업소개소,11_50_02_P,4800000,2026480036114500001,2026-01-22,,1,영업/정상,20,영업중,,,,,,,,전라남도 목포시 용당동 1044-36,전라남도 목포시 동부로 5 (용당동),58652,목포 휴 간병인협회,2026-01-30 08:39:36,U,2026-02-04 11:04:37,,144563.513349244,145260.333807793,개인,유료,,목포휴간병인협회_전라남도목포시용당동1044-36
198,유료직업소개소,11_50_02_P,5670000,2026567057014500001,2026-01-20,,1,영업/정상,20,영업중,,,,,,,,경상남도 창원시 마산합포구 오동동 18-61 기산상가아파트,"경상남도 창원시 마산합포구 오동동14길 29, 222호 (오동동, 기산상가아파트)",51722,경남나눔동행서비스,2026-02-06 16:26:01,U,2026-02-08 02:40:00,,343880.183849584,190702.50942653,개인,유료,,경남나눔동행서비스_경상남도창원시마산합포구오동동18-61기산상가아파트
261,유료직업소개소,11_50_02_P,4390000,2026439025914500001,2026-01-15,,3,폐업,40,폐업,2026-02-09,,,,,,,충청북도 충주시 연수동 1014,충청북도 충주시 연원1길 45 (연수동),27349,충주상조의전지원센터,2026-02-10 14:11:22,U,2026-02-12 02:40:00,,282906.182712627,387358.503395324,개인,유료,,충주상조의전지원센터_충청북도충주시연수동1014
225,유료직업소개소,11_50_02_P,3970000,2026397012014500002,2026-01-09,,1,영업/정상,20,영업중,,,,,025024114,,,경기도 과천시 별양동 1-13 제일쇼핑,"경기도 과천시 별양상가2로 14, 제일쇼핑 3층 317호 (별양동)",13837,과천 최고인력사무소,2026-02-09 16:16:45,U,2026-02-11 02:40:00,,199310.960632204,436133.924232434,개인,유료,,과천최고인력사무소_경기도과천시별양동1-13제일쇼핑
53,유료직업소개소,11_50_02_P,3450000,2025345016014500019,2025-12-29,,1,영업/정상,20,영업중,,,,,,,,대구광역시 북구 침산동 15-47,"대구광역시 북구 침산남로 209, 4층 401호 (침산동)",41561,함께봄,2026-01-30 10:58:03,U,2026-02-04 11:04:37,,344286.311791896,266346.016749645,개인,유료,,함께봄_대구광역시북구침산동15-47
161,유료직업소개소,11_50_02_P,3630000,2025363034314500026,2025-12-26,,1,영업/정상,20,영업중,,,,,,,,광주광역시 광산구 우산동 1599-1 광주우산 LH 1단지 1동 201호,"광주광역시 광산구 무진대로 246-7, 1동 201호 (우산동, 광주우산 LH 1단지)",62363,(A+) 선우 맞춤형 산후케어 광주광역시 지사,2026-02-05 16:44:51,U,2026-02-07 02:40:00,,182398.260139288,184629.008332843,개인,유료,,(A+)선우맞춤형산후케어광주광역시지사_광주광역시광산구우산동1599-1광주우산LH1단지1동201호
300,유료직업소개소,11_50_02_P,4490000,2025566002914500018,2025-12-18,,3,폐업,40,폐업,2026-02-11,,,,,,,충청남도 천안시 서북구 쌍용동 889 대우타워종합상가 203-2호,"충청남도 천안시 서북구 미라15길 23, 대우타워종합상가 203-2호 (쌍용동)",31155,우렁각시,2026-02-11 13:50:04,U,2026-02-13 02:40:00,,211658.833925676,367225.604759963,개인,유료,,우렁각시_충청남도천안시서북구쌍용동889대우타워종합상가203-2호
108,유료직업소개소,11_50_02_P,3620000,2025362026314500036,2025-12-01,,1,영업/정상,20,영업중,,,,,,,,광주광역시 북구 운암동 1564,광주광역시 북구 하남대로 800 (운암동),61263,팔팔근로자대기소,2026-02-03 09:44:29,U,2026-02-06 02:40:00,,189002.214149947,185754.889156019,개인,유료,,팔팔근로자대기소_광주광역시북구운암동1564
162,유료직업소개소,11_50_02_P,3990000,2025399051314500020,2025-11-13,,1,영업/정상,20,영업중,,,,,031 577 6616,,,경기도 남양주시 다산동 4114-24,"경기도 남양주시 경춘로 392, 1층 (다산동)",12259,(A+)위드맘케어 구리남양주,2026-02-05 10:33:50,U,2026-02-07 02:40:00,,213870.185836279,455950.547363343,개인,유료,,(A+)위드맘케어구리남양주_경기도남양주시다산동4114-24
75,유료직업소개소,11_50_02_P,4191000,2026419100714500002,2025-10-15,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 일산동 347-37,"강원특별자치도 원주시 남산로 77, 3층 T7호 (일산동)",26434,인력특공대,2026-02-04 16:54:32,I,2026-02-06 00:20:02,,283479.220844719,427407.780185461,개인,유료,,인력특공대_강원특별자치도원주시일산동347-37
201,유료직업소개소,11_50_02_P,4211000,2025421106414500007,2025-09-24,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 동해시 천곡동 995-40 102호,"강원특별자치도 동해시 중앙로 142, 1층 102호 (천곡동)",25781,이참근 유료직업소개소,2026-02-06 10:31:55,U,2026-02-08 02:40:00,,387326.027276362,447873.059917217,개인,유료,,이참근유료직업소개소_강원특별자치도동해시천곡동995-40102호
367,유료직업소개소,11_50_02_P,3180000,2025318027014500037,2025-09-12,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 대림동 1052-16,"서울특별시 영등포구 도림로31길 12, 1층 (대림동)",07415,다정한취업,2026-02-13 13:12:34,U,2026-02-15 02:40:00,,190692.228218347,443469.894873102,개인,유료,,다정한취업_서울특별시영등포구대림동1052-16
202,유료직업소개소,11_50_02_P,3180000,2025318027014500034,2025-09-03,,3,폐업,40,폐업,2026-01-30,,,,,,,서울특별시 영등포구 대림동 693-3,"서울특별시 영등포구 대림로 174, 2층 (대림동)",07410,성원직업소개소,2026-02-06 16:20:40,U,2026-02-08 02:40:00,,191050.104694361,443802.554995942,개인,유료,,성원직업소개소_서울특별시영등포구대림동693-3
61,유료직업소개소,11_50_02_P,3180000,2025318027014500032,2025-08-18,,3,폐업,40,폐업,2026-01-15,,,,000209292728,,,서울특별시 영등포구 양평동2가 19-4 양평동 오피스텔 201호,"서울특별시 영등포구 선유서로21길 14, 양평동 오피스텔 2층 201-19·24호 (양평동2가)",07278,바로인력,2026-01-30 17:38:29,U,2026-02-04 11:04:37,,189664.262881986,446728.42373327,개인,유료,,바로인력_서울특별시영등포구양평동2가19-4양평동오피스텔201호
236,유료직업소개소,11_50_02_P,3170000,2025317024914500010,2025-07-14,,1,영업/정상,20,영업중,,,,,,,,서울특별시 금천구 가산동 60-9,"서울특별시 금천구 디지털로10길 37, 2014호 (가산동)",08514,라이징브로커즈 주식회사,2026-02-09 10:55:07,U,2026-02-11 02:40:00,,190182.08312142,441619.084699584,법인,유료,,라이징브로커즈주식회사_서울특별시금천구가산동60-9
235,유료직업소개소,11_50_02_P,4520000,2025452038514500007,2025-06-27,,3,폐업,40,폐업,2026-02-09,,,,0415333557,,,충청남도 아산시 영인면 아산리 95-1,충청남도 아산시 영인면 아산온천로 16-29,31442,한국인력지원센터,2026-02-09 17:09:14,U,2026-02-11 02:40:00,,196435.269221398,372271.352106793,개인,유료,,한국인력지원센터_충청남도아산시영인면아산리95-1
13,유료직업소개소,11_50_02_P,4520000,2026452038514500003,2025-06-18,,1,영업/정상,20,영업중,,,,,0415331919,,,충청남도 아산시 배방읍 구령리 122-1,"충청남도 아산시 배방읍 구령길30번길 11-7, 2층",31477,주식회사하담,2026-02-02 13:45:51,U,2026-02-04 02:40:00,,204559.338944488,364213.548236712,법인,유료,,주식회사하담_충청남도아산시배방읍구령리122-1
31,유료직업소개소,11_50_02_P,4810000,2025481045114500012,2025-06-17,,1,영업/정상,20,영업중,,,,,,,,전라남도 여수시 미평동 581-2,전라남도 여수시 미평로 3 (미평동),59697,희망키움 간병인협회,2026-02-02 13:25:59,U,2026-02-04 02:40:00,,264617.202335679,140804.777053397,개인,유료,,희망키움간병인협회_전라남도여수시미평동581-2
101,유료직업소개소,11_50_02_P,3990000,2026399054114500001,2025-06-15,,1,영업/정상,20,영업중,,,,,,,,경기도 남양주시 화도읍 마석우리 383-9 별나라프라자,"경기도 남양주시 화도읍 마석중앙로37번길 45, 별나라프라자 305호",12175,바로인력,2026-02-03 09:36:34,U,2026-02-06 02:40:00,,211985.266199946,455030.965866884,개인,유료,,바로인력_경기도남양주시화도읍마석우리383-9별나라프라자
271,유료직업소개소,11_50_02_P,3180000,2025318027014500025,2025-06-02,,1,영업/정상,20,영업중,,,,,028380806,,,서울특별시 영등포구 대림동 672-10 신화빌딩,"서울특별시 영등포구 가마산로46길 3, 신화빌딩 2층 (대림동)",07403,(주)대림인력개발,2026-02-10 18:39:34,U,2026-02-12 02:40:00,,191116.557222168,444432.544989532,법인,유료,,(주)대림인력개발_서울특별시영등포구대림동672-10신화빌딩
172,유료직업소개소,11_50_02_P,3990000,2025399051314500007,2025-05-02,,1,영업/정상,20,영업중,,,,,070 81218121,,,경기도 남양주시 다산동 6250,"경기도 남양주시 다산지금로 202, R01동 0079호 (다산동)",12284,글로벌인재교육개발원,2026-02-05 11:06:15,U,2026-02-07 02:40:00,,215139.954217956,454827.048367444,법인,유료,,글로벌인재교육개발원_경기도남양주시다산동6250
275,유료직업소개소,11_50_02_P,4820000,2025482033714500009,2025-04-23,,3,폐업,40,폐업,2026-02-10,,,,,,,전라남도 순천시 조례동 1810-3,"전라남도 순천시 왕궁중앙길 33, 2층 (조례동)",57970,아이유 간병,2026-02-10 15:38:09,U,2026-02-12 02:40:00,,248651.790504716,162037.036279225,개인,유료,,아이유간병_전라남도순천시조례동1810-3
277,유료직업소개소,11_50_02_P,4781000,2025478106214500004,2025-04-16,,1,영업/정상,20,영업중,,,,,,,,서울특별시 송파구 장지동 875 서울복합물류,"서울특별시 송파구 송파대로 55, 서울복합물류 A동 705호 (장지동)",05842,아진컴퍼니,2026-02-10 08:42:24,U,2026-02-12 02:40:00,,,,법인,유료,,아진컴퍼니_서울특별시송파구장지동875서울복합물류
173,유료직업소개소,11_50_02_P,4980000,2025498014114500002,2025-04-09,,3,폐업,40,폐업,2026-02-05,,,,,,,전라남도 장성군 삼계면 사창리 749-23,전라남도 장성군 삼계면 사창로 77-2,57238,신 믿음일터,2026-02-05 15:46:31,U,2026-02-07 02:40:00,,169310.073479798,195671.280390936,개인,유료,,신믿음일터_전라남도장성군삼계면사창리749-23
338,유료직업소개소,11_50_02_P,3180000,2025318027014500012,2025-03-26,,1,영업/정상,20,영업중,,,,,,,,서울특별시 영등포구 여의도동 44-35 제일빌딩 807호,"서울특별시 영등포구 여의대방로 379, 제일빌딩 8층 807호 (여의도동)",07333,EH직업소개소,2026-02-12 11:06:50,U,2026-02-14 02:40:00,,193818.18014,446332.089777304,개인,유료,,EH직업소개소_서울특별시영등포구여의도동44-35제일빌딩807호
310,유료직업소개소,11_50_02_P,4050000,2025562002714500018,2025-03-25,,1,영업/정상,20,영업중,,,,,,,,경기도 용인시 처인구 양지읍 남곡리 435 삼거리상회,경기도 용인시 처인구 양지읍 용곡로 132,17161,주식회사 엘엔피개발,2026-02-11 09:17:44,U,2026-02-13 02:40:00,,224841.784539005,413970.703711688,법인,유료,,주식회사엘엔피개발_경기도용인시처인구양지읍남곡리435삼거리상회
209,유료직업소개소,11_50_02_P,5530000,2025553055414500003,2025-03-18,,1,영업/정상,20,영업중,,,,,,,,경기도 화성시 만세구 우정읍 조암리 799-11,"경기도 화성시 만세구 우정읍 조암동로36번길 48, 정금빌 1동 102호",18565,마스타인력,2026-02-08 11:30:58,U,2026-02-10 02:40:00,,184317.149009717,398357.764919044,개인,유료,,마스타인력_경기도화성시만세구우정읍조암리799-11
126,유료직업소개소,11_50_02_P,3930000,2025556000214500004,2025-03-10,,1,영업/정상,20,영업중,,,,,,,,경기도 안산시 단원구 원곡동 994-6 트리플렉스 301동 613호,"경기도 안산시 단원구 풍전로 37-9, 트리플렉스 301동 6층 613호 (원곡동)",15431,주식회사 에스에이치솔루션,2026-02-03 17:18:24,U,2026-02-06 02:40:00,,181258.71259879,424761.274007584,법인,유료,,주식회사에스에이치솔루션_경기도안산시단원구원곡동994-6트리플렉스301동613호
276,유료직업소개소,11_50_02_P,4050000,2025563001814500005,2025-03-10,,3,폐업,40,폐업,2026-02-10,,,,,,,경기도 용인시 기흥구 구갈동 402 삼구프라자,"경기도 용인시 기흥구 신구로 52, 삼구프라자 303호 (구갈동)",16971,정성인력 기흥점,2026-02-10 14:26:36,U,2026-02-12 02:40:00,,209661.295052216,419421.470047813,개인,유료,,정성인력기흥점_경기도용인시기흥구구갈동402삼구프라자
268,유료직업소개소,11_50_02_P,4000000,2025400019414500006,2025-02-14,,1,영업/정상,20,영업중,,,,,,,,경기도 오산시 오산동 596-5 미래여인숙,"경기도 오산시 역광장로 76, 미래여인숙 1층 (오산동)",18137,청선,2026-02-10 11:18:07,U,2026-02-12 02:40:00,,205971.565291725,405038.774734382,개인,유료,,청선_경기도오산시오산동596-5미래여인숙
135,유료직업소개소,11_50_02_P,4191000,2025419100714500003,2025-02-11,,1,영업/정상,20,영업중,,,,,,,,강원특별자치도 원주시 명륜동 825-6,"강원특별자치도 원주시 한지공원길 25-17, 102호 (명륜동)",26482,치악인력사무소,2026-02-03 09:53:06,U,2026-02-06 02:40:00,,284146.815688508,425993.009304842,개인,유료,,치악인력사무소_강원특별자치도원주시명륜동825-6
71,유료직업소개소,11_50_02_P,3940000,2025395005214500003,2025-02-11,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 향동동 467,"경기도 고양시 덕양구 꽃마을로 37, 1510호 (향동동)",10545,새솔직업컨설팅,2026-01-30 14:12:16,U,2026-02-04 11:04:37,,190289.435594486,455449.040073419,개인,유료,,새솔직업컨설팅_경기도고양시덕양구향동동467
136,유료직업소개소,11_50_02_P,3530000,2025353019814500002,2025-02-10,,1,영업/정상,20,영업중,,,,,,,,인천광역시 남동구 만수동 986-18,"인천광역시 남동구 인주대로850번길 31-3, 1층 3,4호 (만수동)",21589,비버인력,2026-02-04 11:31:04,U,2026-02-06 02:40:00,,176267.5550789,438412.298295394,개인,유료,,비버인력_인천광역시남동구만수동986-18
70,유료직업소개소,11_50_02_P,3180000,2025318027014500006,2025-02-07,,3,폐업,40,폐업,2025-12-31,,,,,,,서울특별시 영등포구 문래동4가 28-10,서울특별시 영등포구 도림로147길 22 (문래동4가),07288,코리아테크,2026-01-30 17:37:05,U,2026-02-04 11:04:37,,190063.218859643,445887.9008514,개인,유료,,코리아테크_서울특별시영등포구문래동4가28-10
240,유료직업소개소,11_50_02_P,4470000,2025447014514500001,2025-02-05,,1,영업/정상,20,영업중,,,,,,,,충청북도 음성군 음성읍 읍내리 614-5 2층,"충청북도 음성군 음성읍 중앙로 153, 2층",27691,모든하우징인력,2026-02-09 13:30:22,U,2026-02-11 02:40:00,,261393.762706669,382035.717835834,개인,유료,,모든하우징인력_충청북도음성군음성읍읍내리614-52층
68,유료직업소개소,11_50_02_P,3940000,2025395005214500001,2025-01-31,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 덕은동 714 드림코어,"경기도 고양시 덕양구 으뜸로 124, 드림코어 1210호 (덕은동)",10544,주식회사 헥사곤랩,2026-01-30 14:16:53,U,2026-02-04 11:04:37,,188406.930215687,453091.613523675,법인,유료,,주식회사헥사곤랩_경기도고양시덕양구덕은동714드림코어
205,유료직업소개소,11_50_02_P,3600000,2025360023114500009,2025-01-24,,1,영업/정상,20,영업중,,,,,,,,광주광역시 서구 쌍촌동 1345-1,"광주광역시 서구 상일로42번길 13-15, 1층 (쌍촌동)",61942,광주광역시 인력사무소 일가인력,2026-02-06 09:10:54,U,2026-02-08 02:40:00,,187591.579552399,184549.373494288,개인,유료,,광주광역시인력사무소일가인력_광주광역시서구쌍촌동1345-1
208,유료직업소개소,11_50_02_P,3630000,2025363034314500002,2025-01-24,,1,영업/정상,20,영업중,,,,,,,,광주광역시 광산구 송정동 605,광주광역시 광산구 송도로 318 (송정동),62426,온누리 간병인협회,2026-02-06 15:46:42,U,2026-02-08 02:40:00,,181880.730495404,182448.46727076,개인,유료,,온누리간병인협회_광주광역시광산구송정동605
39,유료직업소개소,11_50_02_P,3740000,2025375003214500001,2025-01-14,,1,영업/정상,20,영업중,,,,,,,,경기도 수원시 장안구 영화동 283-2 보신약국,"경기도 수원시 장안구 정조로922번길 2, 1층 (영화동)",16269,한빛직업(인력)소개사업소,2026-02-02 09:11:53,U,2026-02-04 02:40:00,,201136.357489193,420896.304769979,개인,유료,,한빛직업(인력)소개사업소_경기도수원시장안구영화동283-2보신약국
38,유료직업소개소,11_50_02_P,3210000,2025321019514500001,2025-01-14,,1,영업/정상,20,영업중,,,,,,,,서울특별시 서초구 양재동 215 하이브랜드,"서울특별시 서초구 매헌로 16, 하이브랜드 12층 1217호 (양재동)",06771,휴먼스파트너 주식회사,2026-02-02 10:26:50,U,2026-02-04 02:40:00,,203204.755637424,440136.781183797,법인,유료,,휴먼스파트너주식회사_서울특별시서초구양재동215하이브랜드
1,유료직업소개소,11_50_02_P,3180000,2025318027014500002,2025-01-07,,3,폐업,40,폐업,2026-01-15,,,,21353919,,,서울특별시 영등포구 여의도동 36-4 오륜빌딩,"서울특별시 영등포구 국제금융로8길 34, 806호 (여의도동)",07331,(주)프라임스,2026-02-01 10:35:47,U,2026-02-03 02:40:00,,193500.284361195,446443.965496834,법인,유료,,(주)프라임스_서울특별시영등포구여의도동36-4오륜빌딩
69,유료직업소개소,11_50_02_P,3940000,2024395005214500020,2024-12-26,,1,영업/정상,20,영업중,,,,,,,,경기도 고양시 덕양구 토당동 853-9 신우빌딩,"경기도 고양시 덕양구 지도로 84, 신우빌딩 406호 (토당동)",10511,사임당유니온,2026-01-30 14:14:39,U,2026-02-04 11:04:37,,184440.639764602,458049.764916212,개인,유료,,사임당유니온_경기도고양시덕양구토당동853-9신우빌딩
316,유료직업소개소,11_50_02_P,5350000,2024535036114500006,2024-12-09,,1,영업/정상,20,영업중,,,,,,,,경상남도 김해시 무계동 191-36,"경상남도 김해시 장유로 293-1, 2층 (무계동)",51007,빨리인력,2026-02-11 16:00:21,U,2026-02-13 02:40:00,,365178.589609763,190489.172911973,개인,유료,,빨리인력_경상남도김해시무계동191-36
340,유료직업소개소,11_50_02_P,5710000,2024573002314500014,2024-11-21,,1,영업/정상,20,영업중,,,,,043 237 5550,,,충청북도 청주시 흥덕구 가경동 1451-8,"충청북도 청주시 흥덕구 풍년로142번길 9-1, 1층 (가경동)",28399,벤츠직업소개소 주식회사,2026-02-12 14:57:50,U,2026-02-14 02:40:00,,238752.21981039,347233.404297287,법인,유료,,벤츠직업소개소주식회사_충청북도청주시흥덕구가경동1451-8
382,유료직업소개소,11_50_02_P,4530000,2024453042414500008,2024-11-20,,1,영업/정상,20,영업중,,,,,,,,충청남도 서산시 해미면 반양리 281-3,충청남도 서산시 해미면 남문2로 25,31956,서해인력,2026-02-13 11:27:23,U,2026-02-15 02:40:00,,158629.569348229,357569.512694396,개인,유료,,서해인력_충청남도서산시해미면반양리281-3
151,유료직업소개소,11_50_02_P,5310000,2024531027014500014,2024-11-13,,3,폐업,40,폐업,2026-02-05,,,,,,,경상남도 진주시 상대동 247-1,"경상남도 진주시 돗골로 151-1, 2층 (상대동)",52791,신우직업소개소,2026-02-05 14:16:57,U,2026-02-07 02:40:00,,301208.147140392,187521.636035633,개인,유료,,신우직업소개소_경상남도진주시상대동247-1
44,유료직업소개소,11_50_02_P,4950000,2024495015114500004,2024-10-25,,3,폐업,40,폐업,2026-01-30,,,,,,,전라남도 무안군 일로읍 월암리 13-15,전라남도 무안군 일로읍 일로로 139,58574,일로인력사무소,2026-01-30 11:09:13,U,2026-02-04 11:04:37,,154062.271408061,149748.715000151,개인,유료,,일로인력사무소_전라남도무안군일로읍월암리13-15
