번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,Unnamed: 33,record_key
66,사료제조업,02_04_05_P,6260000,626000050220220032,2022-06-24,,3,폐업,2,폐업,2026-02-05,,,,0513220522,,,부산광역시 사상구 주례동  837번지 4호,"부산광역시 사상구 사상로38번길 3, 1층(주례동)",,럭투밋(Lucky to meet U),2026-02-05 17:01:55,U,2026-02-07 02:40:00,사료제조업(단미),381823.797336064,185520.046930283,사료제조업,,0,000,0,,럭투밋(LuckytomeetU)_부산광역시사상구주례동837번지4호
36,사료제조업,02_04_05_P,3070000,307000003420220001,2022-02-24,,3,폐업,2,폐업,2026-02-03,,,,,0.0,,서울특별시 성북구 상월곡동 28-98,"서울특별시 성북구 장월로 18-1, 1층 우측호 (상월곡동)",02773,우프밀(woofmeal),2026-02-03 14:52:04,U,2026-02-06 02:40:00,단미,204123.324949571,456148.878963272,사료제조업,단미,0,000,0,,우프밀(woofmeal)_서울특별시성북구상월곡동28-98
35,사료제조업,02_04_05_P,6430000,643000050220220009,2022-02-11,,1,영업/정상,0,정상,,,,,,0.0,,"충청북도 충주시 호암동  220번지 4호 1층,3호","충청북도 충주시 원호암4길 20, 1층 3호 (호암동)",27483,마리스,2026-02-03 15:16:00,U,2026-02-06 02:40:00,사료제조업(단미),273696.789660905,387522.123227101,사료제조업,,0,000,0,,"마리스_충청북도충주시호암동220번지4호1층,3호"
59,사료제조업,02_04_05_P,6500000,650000050220210031,2021-12-21,,3,폐업,2,폐업,2026-02-05,,,,,,,제주특별자치도 제주시 노형동  2924번지 1호,제주특별자치도 제주시 월광로 34(노형동),,펫츠베이 제주노형점,2026-02-05 17:26:20,U,2026-02-07 02:40:00,사료제조업(단미),150204.050706382,-1221.26865725921,사료제조업,,0,000,0,,펫츠베이제주노형점_제주특별자치도제주시노형동2924번지1호
133,사료제조업,02_04_05_P,6270000,627000050220210085,2021-11-29,,1,영업/정상,0,정상,,,,,,,,대구광역시 군위군 효령면 고곡리 1408번지 36호,대구광역시 군위군 효령면 용매로 1011-7,,오복누리 군위공장,2026-02-10 10:06:30,U,2026-02-12 02:40:00,사료제조업(보조),342201.729732716,289966.269468533,사료제조업,,0,000,0,,오복누리군위공장_대구광역시군위군효령면고곡리1408번지36호
160,사료제조업,02_04_05_P,5530000,553000003420210028,2021-11-10,,3,폐업,2,폐업,2023-10-27,,,,,0.0,,경기도 화성시 동탄구 능동 1094-1 101호,"경기도 화성시 동탄구 여울로4길 25, 101호 (능동)",18422,프로젝트 유올마인(Project you all mine),2026-02-11 09:25:59,U,2026-02-13 02:40:00,단미,204934.494611815,412883.260843852,사료제조업,단미,0,000,0,,프로젝트유올마인(Projectyouallmine)_경기도화성시동탄구능동1094-1101호
13,사료제조업,02_04_05_P,6270000,627000050220210044,2021-10-19,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,대구광역시 남구 대명동  856번지 16호 1층,"대구광역시 남구 안지랑로16길 84-14, 1층(대명동)",,바이올독 푸드,2026-01-30 15:26:13,U,2026-02-04 11:04:37,사료제조업(단미),342314.461706282,260694.947440209,사료제조업,,0,000,0,,바이올독푸드_대구광역시남구대명동856번지16호1층
62,사료제조업,02_04_05_P,6500000,650000050220210022,2021-09-13,,3,폐업,2,폐업,2026-02-05,,,,,0.0,,제주특별자치도 제주시 노형동  742번지 6호,"제주특별자치도 제주시 정원로 43-1, 1층 (노형동)",,몽냥몽냥,2026-02-05 17:26:09,U,2026-02-07 02:40:00,사료제조업(단미),151394.643899553,-1917.36249761958,사료제조업,,0,000,0,,몽냥몽냥_제주특별자치도제주시노형동742번지6호
42,사료제조업,02_04_05_P,6470000,647000050220210060,2021-07-30,,3,폐업,2,폐업,2026-02-04,,,,,,,경상북도 구미시 형곡동  184번지 5호 1층호,"경상북도 구미시 형곡로39길 6-14, 1층(형곡동)",,몽냥이럽,2026-02-04 10:28:24,U,2026-02-06 02:40:00,사료제조업(단미),320688.118252445,290690.713598378,사료제조업,,0,000,0,,몽냥이럽_경상북도구미시형곡동184번지5호1층호
43,사료제조업,02_04_05_P,4090000,409000003420210011,2021-07-28,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 풍무동 341-7,경기도 김포시 유현1로 181-4(풍무동),10113,(주)준펫코리아,2026-02-03 11:20:48,U,2026-02-06 02:40:00,수입,176750.761479665,455991.701575967,사료제조업,수입,0,L00,0,,(주)준펫코리아_경기도김포시풍무동341-7
158,사료제조업,02_04_05_P,5530000,553000003420210009,2021-06-10,,3,폐업,2,폐업,2023-12-26,,,,,0.0,,경기도 화성시 동탄구 능동 1132 동탄숲속마을모아미래도1단지 856동 804호,"경기도 화성시 동탄구 동탄숲속로 96, 856동 804호 (능동, 동탄숲속마을모아미래도1단지)",18430,에이치씨아이 아이엔씨,2026-02-11 09:26:00,U,2026-02-13 02:40:00,수입,205054.259272199,411618.217487702,사료제조업,수입,0,L00,0,,에이치씨아이아이엔씨_경기도화성시동탄구능동1132동탄숲속마을모아미래도1단지856동804호
64,사료제조업,02_04_05_P,4090000,409000003420210006,2021-05-31,,1,영업/정상,0,정상,,,,,,0.0,,경기도 김포시 통진읍 고정리 29,경기도 김포시 통진읍 고정1로82번길 30-39,10009,주식회사 올데이올가닉,2026-02-05 13:33:26,U,2026-02-07 02:40:00,단미,164673.940418789,468595.114866949,사료제조업,단미,0,L00,0,,주식회사올데이올가닉_경기도김포시통진읍고정리29
146,사료제조업,02_04_05_P,6270000,627000050220210020,2021-04-23,,1,영업/정상,0,정상,,,,,,,,대구광역시 남구 대명동  3044번지 20호 4층,"대구광역시 남구 두류공원로 90, 4층 (대명동)",,주식회사 두산교역,2026-02-10 11:06:07,U,2026-02-12 02:40:00,사료제조업(수입),341717.509708768,261669.214808909,사료제조업,,0,000,0,,주식회사두산교역_대구광역시남구대명동3044번지20호4층
104,사료제조업,02_04_05_P,4090000,409000003420210004,2021-03-22,,3,폐업,2,폐업,2026-02-06,,,,,0.0,,경기도 김포시 운양동 1307-4,경기도 김포시 김포한강1로 254 (운양동),10078,개이크(Gake),2026-02-09 09:17:37,U,2026-02-11 02:40:00,단미,172209.55105993,461244.972338448,사료제조업,단미,0,000,0,,개이크(Gake)_경기도김포시운양동1307-4
147,사료제조업,02_04_05_P,6270000,627000050220210006,2021-02-19,,1,영업/정상,0,정상,,,,,,,,대구광역시 중구 동인동4가  386번지 7호 강남빌딩 242호,"대구광역시 중구 국채보상로 726, 강남빌딩 242호 (동인동4가)",,주식회사 따스한 놈들,2026-02-10 11:05:51,U,2026-02-12 02:40:00,사료제조업(수입),345323.318064968,264335.308575073,사료제조업,,0,000,0,,주식회사따스한놈들_대구광역시중구동인동4가386번지7호강남빌딩242호
73,사료제조업,02_04_05_P,4950000,495000003420260001,2021-01-27,,1,영업/정상,0,정상,,,,,061-452-9989,0.0,,전라남도 무안군 청계면 송현리 642,전라남도 무안군 청계면 청계공단1길 86,58543,목포무안신안축협 TMF 사료공장,2026-02-09 14:20:36,I,2026-02-11 00:20:41,배합,148264.561924786,160314.556030915,사료제조업,배합,0,000,0,,목포무안신안축협TMF사료공장_전라남도무안군청계면송현리642
157,사료제조업,02_04_05_P,5530000,553000003420200017,2020-10-05,,3,폐업,2,폐업,,,,,,0.0,,경기도 화성시 동탄구 능동 1071-8 102-1호,"경기도 화성시 동탄구 동탄하나2길 24-1, 1층 102-1호 (능동)",18423,주식회사 로켓큐레이션,2026-02-11 09:13:39,U,2026-02-13 02:40:00,수입,205377.075,412567.77,사료제조업,수입,0,L00,0,,주식회사로켓큐레이션_경기도화성시동탄구능동1071-8102-1호
159,사료제조업,02_04_05_P,5530000,553000003420200013,2020-08-31,,1,영업/정상,0,정상,,,,,031-8003-1369,0.0,,경기도 화성시 동탄구 능동 1073-2,"경기도 화성시 동탄구 동탄하나2길 15, 1층 (능동)",18423,(주)세온,2026-02-11 09:25:58,U,2026-02-13 02:40:00,수입,205410.71479636,412497.813382845,사료제조업,수입,0,L00,0,,(주)세온_경기도화성시동탄구능동1073-2
48,사료제조업,02_04_05_P,6500000,650000050220200012,2020-06-01,,1,영업/정상,0,정상,,,,,,,,제주특별자치도 제주시 노형동  1063번지 1호,"제주특별자치도 제주시 정존15길 33, 3층 (노형동)",,제주에말하다 제이엔에스,2026-02-04 15:01:47,U,2026-02-06 02:40:00,사료제조업(단미),151274.578967881,-862.528383538869,사료제조업,,0,000,0,,제주에말하다제이엔에스_제주특별자치도제주시노형동1063번지1호
140,사료제조업,02_04_05_P,6270000,627000050220200007,2020-04-14,,1,영업/정상,0,정상,,,,,,,,대구광역시 수성구 시지동  70번지 0호 제림은탑맨션,"대구광역시 수성구 천을로 49, 103동 103호 (시지동, 제림은탑맨션)",,바이오엔,2026-02-10 10:14:40,U,2026-02-12 02:40:00,사료제조업(수입),353171.444006062,261941.550848483,사료제조업,,0,000,0,,바이오엔_대구광역시수성구시지동70번지0호제림은탑맨션
37,사료제조업,02_04_05_P,6500000,650000050220200007,2020-03-02,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 제주시 아라일동  362번지 80호 6호,"제주특별자치도 제주시 산천단동3길 26, 6호 (아라일동)",,가치함께주식회사,2026-02-04 14:31:55,U,2026-02-06 02:40:00,사료제조업(단미),158933.749957852,-5035.78231343531,사료제조업,,0,000,0,,가치함께주식회사_제주특별자치도제주시아라일동362번지80호6호
132,사료제조업,02_04_05_P,6270000,627000050220190040,2019-12-17,,1,영업/정상,0,정상,,,,,,,,대구광역시 군위군 군위읍 대북리 744번지 0호,대구광역시 군위군 군위읍 대북길 18,,비해피양봉협동조합,2026-02-10 10:21:27,U,2026-02-12 02:40:00,사료제조업(수입),339943.651495275,307107.439421393,사료제조업,,0,000,0,,비해피양봉협동조합_대구광역시군위군군위읍대북리744번지0호
46,사료제조업,02_04_05_P,6290000,629000050220190017,2019-12-16,,1,영업/정상,0,정상,,,,,0613337913,,,광주광역시 광산구 하산동  103번지 0호,광주광역시 광산구 동곡로185번길 50-3(하산동),,태수아쿠아,2026-02-03 09:33:54,U,2026-02-06 02:40:00,사료제조업(수입),179011.044535199,177816.863457812,사료제조업,,0,000,0,,태수아쿠아_광주광역시광산구하산동103번지0호
139,사료제조업,02_04_05_P,6270000,627000050220190031,2019-11-22,,1,영업/정상,0,정상,,,,,,,,대구광역시 남구 이천동  291번지 13호,대구광역시 남구 대봉로34길 21 (이천동),,덕한코리아,2026-02-10 10:11:30,U,2026-02-12 02:40:00,사료제조업(수입),344839.508801609,262648.154835072,사료제조업,,0,000,0,,덕한코리아_대구광역시남구이천동291번지13호
169,사료제조업,02_04_05_P,6470000,647000050220190035,2019-11-18,,3,폐업,2,폐업,2026-02-12,,,,0538570479,,,경상북도 영천시 금호읍 남성리 515번지 1호 대구대학교,"경상북도 영천시 금호읍 대구대길 333, 대구대학교",,청림당,2026-02-12 15:57:03,U,2026-02-14 02:40:00,사료제조업(배합),367556.217328,268425.563225967,사료제조업,,0,000,0,,청림당_경상북도영천시금호읍남성리515번지1호대구대학교
71,사료제조업,02_04_05_P,6430000,643000050220190053,2019-10-07,,1,영업/정상,0,정상,,,,,0438502000,0.0,,충청북도 충주시 동량면 대전리 2001번지 1호 친환경미생물배양센터,"충청북도 충주시 동량면 충원대로 1346, 친환경미생물배양센터",27442,충주시농업기술센터,2026-02-07 00:04:27,U,2026-02-09 02:40:00,사료제조업(보조),,,사료제조업,,0,000,0,,충주시농업기술센터_충청북도충주시동량면대전리2001번지1호친환경미생물배양센터
68,사료제조업,02_04_05_P,3060000,306000003420190001,2019-09-25,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑구 상봉동 202-1,서울특별시 중랑구 상봉중앙로1길 12 (상봉동),02091,엉아네,2026-02-06 13:57:28,U,2026-02-08 02:40:00,단미,207651.411967557,455258.02607452,사료제조업,단미,0,000,0,,엉아네_서울특별시중랑구상봉동202-1
136,사료제조업,02_04_05_P,6270000,627000050220190016,2019-07-29,,1,영업/정상,0,정상,,,,,0537675762,,,대구광역시 달성군 화원읍 구라리 47번지 2호,대구광역시 달성군 화원읍 구라2길 1-12,,청초바이오,2026-02-10 10:24:23,U,2026-02-12 02:40:00,사료제조업(수입),,,사료제조업,,0,000,0,,청초바이오_대구광역시달성군화원읍구라리47번지2호
137,사료제조업,02_04_05_P,6270000,627000050220190017,2019-07-29,,1,영업/정상,0,정상,,,,,0536338855,,,대구광역시 달성군 화원읍 천내리 918번지 0호 화원이진캐스빌 106동 1505호,"대구광역시 달성군 화원읍 비슬로 2545, 106동 1505호 (화원이진캐스빌)",,(주)피드플러스,2026-02-10 10:15:19,U,2026-02-12 02:40:00,사료제조업(수입),335052.664454183,256949.478871798,사료제조업,,0,000,0,,(주)피드플러스_대구광역시달성군화원읍천내리918번지0호화원이진캐스빌106동1505호
131,사료제조업,02_04_05_P,6270000,627000050220190035,2019-05-03,,1,영업/정상,0,정상,,,,,,,,대구광역시 군위군 군위읍 무성리 1212번지 37호,대구광역시 군위군 군위읍 무성2길 31-10,,(주)티피엘,2026-02-10 10:57:07,U,2026-02-12 02:40:00,사료제조업(보조),340806.731874319,299524.056104778,사료제조업,,0,000,0,,(주)티피엘_대구광역시군위군군위읍무성리1212번지37호
128,사료제조업,02_04_05_P,6270000,627000050220190004,2019-02-22,,1,영업/정상,0,정상,,,,,,,,대구광역시 중구 남산동  940번지 10호,대구광역시 중구 문우관길 39-1 (남산동),,수민무역 주식회사,2026-02-10 10:04:31,U,2026-02-12 02:40:00,사료제조업(수입),343643.259410259,263889.607136971,사료제조업,,0,L00,0,,수민무역주식회사_대구광역시중구남산동940번지10호
149,사료제조업,02_04_05_P,6270000,627000050220180020,2018-11-23,,1,영업/정상,0,정상,,,,,,,,대구광역시 달서구 용산동  871번지 8호,대구광역시 달서구 와룡로51길 78-7 (용산동),,화스퀘어,2026-02-10 10:14:18,U,2026-02-12 02:40:00,사료제조업(수입),338372.942112022,262838.694889688,사료제조업,,0,000,0,,화스퀘어_대구광역시달서구용산동871번지8호
116,사료제조업,02_04_05_P,6270000,627000050220180015,2018-09-12,,3,폐업,2,폐업,2026-02-10,,,,,,,대구광역시 북구 관음동  1268번지 0호,"대구광역시 북구 관음중앙로21길 3, 1층 (관음동)",,간식파는남자,2026-02-10 10:58:24,U,2026-02-12 02:40:00,사료제조업(단미),339305.454366074,272538.738653967,사료제조업,,0,000,0,,간식파는남자_대구광역시북구관음동1268번지0호
41,사료제조업,02_04_05_P,3930000,393000003420180003,2018-08-23,,1,영업/정상,0,정상,,,,,,0.0,,경기도 안산시 단원구 초지동 742-2 키즈타워2,"경기도 안산시 단원구 원포공원1로 64, 키즈타워2 (초지동)",15455,더펫플레이스,2026-02-04 17:31:16,U,2026-02-06 02:40:00,단미,183165.555491372,422378.87289029,사료제조업,단미,0,000,0,,더펫플레이스_경기도안산시단원구초지동742-2키즈타워2
57,사료제조업,02_04_05_P,6500000,650000050220180012,2018-06-01,,1,영업/정상,0,정상,,,,,,0.0,,제주특별자치도 서귀포시 성산읍 성산리 392번지 0호 제주성산리치유클래시아 88호,"제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 88호(제주 성산 리치유 클래시아)",,제주개과점,2026-02-05 10:42:31,U,2026-02-07 02:40:00,사료제조업(단미),193384.598580155,-3986.97818677743,사료제조업,,0,000,0,,제주개과점_제주특별자치도서귀포시성산읍성산리392번지0호제주성산리치유클래시아88호
85,사료제조업,02_04_05_P,5530000,553000003420180001,2018-01-08,,1,영업/정상,0,정상,,,,,031-376-2456,0.0,,경기도 화성시 동탄면 송리 681-244,경기도 화성시 동탄구 동탄면 동탄대로9길 76,18488,화성동탄2 크린에너지센터,2026-02-09 10:27:31,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,O00,0,,화성동탄2크린에너지센터_경기도화성시동탄면송리681-244
9,사료제조업,02_04_05_P,4030000,403000003420170003,2017-10-10,,1,영업/정상,0,정상,,,,,031-224-4127,0.0,,경기도 의왕시 이동 478,"경기도 의왕시 가나무로 20 (이동, 의왕시재활용센타)",16078,환경에너지솔루션 주식회사,2026-01-30 16:20:30,U,2026-02-04 11:04:37,단미,196797.910314642,426243.352364404,사료제조업,단미,0,L00,0,,환경에너지솔루션주식회사_경기도의왕시이동478
80,사료제조업,02_04_05_P,5530000,553000003420170015,2017-08-30,,3,폐업,2,폐업,2018-09-06,,,,031-351-1249,0.0,,,경기도 화성시 만세구 우정읍 한뿌리1길 128-52,18561,주식회사 아티산피드컴퍼니,2026-02-09 10:27:31,U,2026-02-11 02:40:00,보조,,,사료제조업,보조,0,L00,0,,주식회사아티산피드컴퍼니_
79,사료제조업,02_04_05_P,5530000,553000003420170014,2017-08-10,,1,영업/정상,0,정상,,,,,070-7123-1080,0.0,,,경기도 화성시 만세구 장안면 수정로 215-21,18581,(주)웅자디앤씨,2026-02-09 10:27:31,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,L00,0,,(주)웅자디앤씨_
78,사료제조업,02_04_05_P,5530000,553000003420170013,2017-07-11,,1,영업/정상,0,정상,,,,,,0.0,,,경기도 화성시 만세구 장안면 3.1만세로 571,18581,엠제이바이오 주식회사,2026-02-09 10:27:31,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,L00,0,,엠제이바이오주식회사_
77,사료제조업,02_04_05_P,5530000,553000003420170012,2017-07-07,,3,폐업,2,폐업,2018-10-19,,,,,0.0,,,"경기도 화성시 만세구 향남읍 행정서로1길 27-18, 101호",18598,개엄마식탁,2026-02-09 10:27:31,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,000,0,,개엄마식탁_
135,사료제조업,02_04_05_P,5600000,560000003420170005,2017-07-05,,1,영업/정상,0,정상,,,,,031-544-6073,0.0,,경기도 포천시 가산면 우금리 618-6,경기도 포천시 가산면 마금길 151,11166,농업회사법인 가농바이오(주),2026-02-10 14:39:54,U,2026-02-12 02:40:00,수입,218355.901265877,481811.382671016,사료제조업,수입,0,000,0,,농업회사법인가농바이오(주)_경기도포천시가산면우금리618-6
76,사료제조업,02_04_05_P,5530000,553000003420170011,2017-06-28,,3,폐업,2,폐업,2021-11-09,,,,031-8059-6847,0.0,,,경기도 화성시 만세구 팔탄면 시청로940번길 23,18529,주식회사 디에스바이오,2026-02-09 10:27:31,U,2026-02-11 02:40:00,보조,,,사료제조업,보조,0,L00,0,,주식회사디에스바이오_
75,사료제조업,02_04_05_P,5530000,553000003420170010,2017-06-20,,1,영업/정상,0,정상,,,,,,0.0,,,경기도 화성시 만세구 남양읍 한가울길 10,18260,테크농산,2026-02-09 10:27:31,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,000,0,,테크농산_
83,사료제조업,02_04_05_P,5530000,553000003420170009,2017-05-30,,3,폐업,2,폐업,2021-05-26,,,,,0.0,,,경기도 화성시 만세구 향남읍 한두골안길 63,18589,주식회사 네츄럴프로,2026-02-09 10:27:30,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,L00,0,,주식회사네츄럴프로_
125,사료제조업,02_04_05_P,6270000,627000050220170007,2017-05-30,,1,영업/정상,0,정상,,,,,07077600809,,,대구광역시 달성군 논공읍 금포리 1103번지,대구광역시 달성군 논공읍 달성군청로4길 16-11,,굿펫,2026-02-10 10:05:01,U,2026-02-12 02:40:00,사료제조업(수입),,,사료제조업,,0,000,0,,굿펫_대구광역시달성군논공읍금포리1103번지
163,사료제조업,02_04_05_P,6540000,654000050220170020,2017-04-28,,1,영업/정상,0,정상,,,,,0638587577,0.0,,,전북특별자치도 익산시 삼기면 삼기농공단지길 29,,(주)해피엔지니어링,2026-02-11 08:36:48,U,2026-02-13 02:40:00,사료제조업(보조),201028.83078232,280463.925125995,사료제조업,,0,000,0,,(주)해피엔지니어링_
82,사료제조업,02_04_05_P,5530000,553000003420170008,2017-04-27,,1,영업/정상,0,정상,,,,,,,,,"경기도 화성시 병점구 병점중앙로242번길 9, 102호 (진안동, 에쿠스빌)",18389,피앤비동물약품,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,000,0,,피앤비동물약품_
101,사료제조업,02_04_05_P,5530000,553000003420170007,2017-04-12,,3,폐업,2,폐업,2023-05-26,,,,031-613-6853,0.0,,,"경기도 화성시 동탄구 동탄반석로 160, A동 1907호 (반송동, 동탄 지웰 에스테이트)",18454,웰니스,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,000,0,,웰니스_
100,사료제조업,02_04_05_P,5530000,553000003420170006,2017-03-23,,3,폐업,2,폐업,2021-03-09,,,,031-354-3598,0.0,,,경기도 화성시 만세구 양감면 독줄길 178-5,18632,(주)건영이앤씨,2026-02-09 10:27:30,U,2026-02-11 02:40:00,보조,,,사료제조업,보조,0,L00,0,,(주)건영이앤씨_
99,사료제조업,02_04_05_P,5530000,553000003420170005,2017-03-09,,3,폐업,2,폐업,2023-02-22,,,,,0.0,,,경기도 화성시 효행구 봉담읍 덕머루동길 11-4,18336,주식회사 다연,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,L00,0,,주식회사다연_
97,사료제조업,02_04_05_P,5530000,553000003420170002,2017-02-10,,3,폐업,2,폐업,2023-05-30,,,,031-352-5851,0.0,,,경기도 화성시 만세구 팔탄면 월문길 30-7,18577,(주)그린모아,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,L00,0,,(주)그린모아_
124,사료제조업,02_04_05_P,6270000,627000050220170003,2017-01-18,,1,영업/정상,0,정상,,,,,,0.0,,대구광역시 수성구 수성동1가  38번지 24호,"대구광역시 수성구 수성로 367-2, 4층 4-7호 (수성동1가)",,아이비 바이오,2026-02-10 10:20:58,U,2026-02-12 02:40:00,사료제조업(수입),345686.210711009,263258.612680817,사료제조업,,0,000,0,,아이비바이오_대구광역시수성구수성동1가38번지24호
96,사료제조업,02_04_05_P,5530000,553000003420170001,2017-01-12,,3,폐업,2,폐업,2017-06-20,,,,031-353-8892,,,,경기도 화성시 효행구 정남면 시청로1610번길 15-7,18521,네추럴프로,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,000,0,,네추럴프로_
7,사료제조업,02_04_05_P,6270000,627000050220170002,2017-01-06,,3,폐업,2,폐업,2026-01-30,,,,,0.0,,대구광역시 남구 대명동  2147번지 8호,"대구광역시 남구 양지로16길 22, 1층 (대명동)",,멍쉐프,2026-01-30 11:34:47,U,2026-02-04 11:04:37,사료제조업(단미),342742.498003563,262365.159548318,사료제조업,,0,000,0,,멍쉐프_대구광역시남구대명동2147번지8호
123,사료제조업,02_04_05_P,6270000,627000050220170001,2017-01-02,,1,영업/정상,0,정상,,,,,0535844100,,,대구광역시 달성군 현풍읍 중리 510번지 5호,대구광역시 달성군 현풍읍 테크노대로2길 25,,(주)황소농기계,2026-02-10 10:23:56,U,2026-02-12 02:40:00,사료제조업(수입),331016.893469225,243936.060857258,사료제조업,,0,000,0,,(주)황소농기계_대구광역시달성군현풍읍중리510번지5호
95,사료제조업,02_04_05_P,5530000,553000003420160010,2016-12-21,,1,영업/정상,0,정상,,,,,031-355-9531,0.0,,,경기도 화성시 만세구 장안면 황골길 118,18581,(주)피에스코리아,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,L00,0,,(주)피에스코리아_
130,사료제조업,02_04_05_P,6270000,627000050220160028,2016-11-04,,1,영업/정상,0,정상,,,,,0543822003,0.0,,대구광역시 군위군 부계면 창평리 232번지 2호,대구광역시 군위군 부계면 치산효령로 1079,,(주)세운,2026-02-10 10:09:36,U,2026-02-12 02:40:00,사료제조업(배합),352181.160370588,288767.3784417,사료제조업,,0,000,0,,(주)세운_대구광역시군위군부계면창평리232번지2호
94,사료제조업,02_04_05_P,5530000,553000003420160009,2016-10-04,,1,영업/정상,0,정상,,,,,031-354-8069,0.0,,,경기도 화성시 만세구 팔탄면 신양3길 37-9,18533,(주)펫푸드주오,2026-02-09 10:27:30,U,2026-02-11 02:40:00,단미,,,사료제조업,단미,0,L00,0,,(주)펫푸드주오_
122,사료제조업,02_04_05_P,6270000,627000050220160009,2016-09-27,,1,영업/정상,0,정상,,,,,,,,,대구광역시 북구 칠곡중앙대로129길 7-8 (읍내동),,행복하개,2026-02-10 10:07:18,U,2026-02-12 02:40:00,사료제조업(단미),340015.821338179,273621.624081726,사료제조업,,0,000,0,,행복하개_
39,사료제조업,02_04_05_P,5530000,553000003420160008,2016-08-09,,1,영업/정상,0,정상,,,,,031-227-0136,0.0,,경기도 화성시 병점구 안녕동  178-212,경기도 화성시 병점구 안녕남로 74-5 (안녕동),18363,(주)라이코스펫,2026-02-03 17:52:11,U,2026-02-06 02:40:00,수입,199182.465185482,410568.151386883,사료제조업,수입,0,L00,0,,(주)라이코스펫_경기도화성시병점구안녕동178-212
121,사료제조업,02_04_05_P,6270000,627000050220160006,2016-07-21,,1,영업/정상,0,정상,,,,,,,,,대구광역시 동구 팔공로 1 (불로동),,(주)수야펫코리아,2026-02-10 11:05:26,U,2026-02-12 02:40:00,사료제조업(수입),347517.233504845,267931.492288479,사료제조업,,0,000,0,,(주)수야펫코리아_
4,사료제조업,02_04_05_P,3910000,391000003420160004,2016-07-08,,1,영업/정상,0,정상,,,,,,0.0,,경기도 평택시 청북면 고잔리 73-120 외 1필지(73-121),경기도 평택시 청북면 청북중앙로 545-12,17794,주식회사 에코사이클,2026-02-02 09:18:03,U,2026-02-04 02:40:00,단미,190189.787960159,394911.034655839,사료제조업,단미,0,L00,0,,주식회사에코사이클_경기도평택시청북면고잔리73-120외1필지(73-121)
93,사료제조업,02_04_05_P,5530000,553000003420160007,2016-06-23,,1,영업/정상,0,정상,,,,,,,,,"경기도 화성시 병점구 한신대길 67, 101동 802호 (안녕동, 태안성호2차아파트)",18366,골드리치,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,000,0,,골드리치_
92,사료제조업,02_04_05_P,5530000,553000003420160005,2016-06-01,,1,영업/정상,0,정상,,,,,,0.0,,,경기도 화성시 병점구 안녕남로 74-5 (안녕동),18363,(주)골드오션,2026-02-09 10:27:30,U,2026-02-11 02:40:00,단미,199182.465185482,410568.151386883,사료제조업,단미,0,L00,0,,(주)골드오션_
91,사료제조업,02_04_05_P,5530000,553000003420160004,2016-05-19,,1,영업/정상,0,정상,,,,,,0.0,,,경기도 화성시 만세구 양감면 은행나무로 371-2,18631,에이스파마텍,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,000,0,,에이스파마텍_
90,사료제조업,02_04_05_P,5530000,553000003420160003,2016-05-04,,1,영업/정상,0,정상,,,,,031-793-9553,0.0,,,경기도 화성시 만세구 향남읍 발안로 331-13,18589,주식회사 펫더맨,2026-02-09 10:27:30,U,2026-02-11 02:40:00,수입,,,사료제조업,수입,0,L00,0,,주식회사펫더맨_
89,사료제조업,02_04_05_P,5530000,553000003420160002,2016-04-11,,3,폐업,2,폐업,2024-12-05,,,,031-8047-0200,0.0,,,경기도 화성시 만세구 팔탄면 제암고주로 134-18,18534,서도비엔아이,2026-02-09 10:27:30,U,2026-02-11 02:40:00,보조,,,사료제조업,보조,0,000,0,,서도비엔아이_
