"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"62","대기오염물질배출시설설치사업장","09_30_08_P","5050000","505000021200900015","2009-04-30","","01","영업/정상","11","영업","","","","","0547765310","","","경상북도 경주시 천북면 오야리 10-14 (주)하이테크","경상북도 경주시 천북면 천북산단로 100 (주)하이테크","38034","다솔산업(주)","2026-04-01 16:06:24","U","2026-04-03 02:40:00","도장 및 기타 피막 처리업","405126.516273496","273346.963642344","대기배출업소관리","도장 및 기타 피막 처리업","4종","","","0","","0","5708103204",
"63","대기오염물질배출시설설치사업장","09_30_08_P","4020000","402000021201300015","2011-06-02","","01","영업/정상","11","영업","","","","","0314568475","","","경기도 군포시 금정동 1-47","경기도 군포시 엘에스로166번길 10-22 (금정동)","435-824","세진테크","2026-04-01 20:17:16","U","2026-04-03 02:40:00","","195163.832083836","430355.535807033","대기배출업소관리","","5종","","13","300","13","300","1190256781",
"64","대기오염물질배출시설설치사업장","09_30_08_P","5600000","560000021201400243","2014-11-07","","01","영업/정상","11","영업","","","","","534-3041","","","경기도 포천시 신북면 기지리 266","경기도 포천시 신북면 아트밸리로 107","","완주섬유","2026-04-01 18:23:21","U","2026-04-03 02:40:00","산업용 세탁업","220494.617927937","491978.813499421","대기배출업소관리","산업용 세탁업","5종","세탁물","8","300","8","300","1272232454",
"65","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021201400013","2014-06-12","","01","영업/정상","11","영업","","","","","0535853155","","","대구광역시 달서구 갈산동 100-75","대구광역시 달서구 성서공단북로65길 10 (갈산동)","704-900","(주)대영알씨","2026-04-01 10:55:29","U","2026-04-03 02:40:00","산업용 비경화고무제품 제조업","336281.731707312","261549.219904485","대기배출업소관리","산업용 비경화고무제품 제조업","5종","방진고무","8","300","8","300","5148178893",
"66","대기오염물질배출시설설치사업장","09_30_08_P","4080000","408000021199700391","1997-08-25","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-04-01","","","","0316738138","","","경기도 안성시 양성면 이현리 264","경기도 안성시 양성면 양성로 375","","엠디퍼니쳐","2026-04-01 18:19:14","U","2026-04-03 02:40:00","기타 목제품 제조업","218316.004581996","398378.137356985","대기배출업소관리","기타 목제품 제조업","5종","가구","8","300","8","300","1251918946",
"67","대기오염물질배출시설설치사업장","09_30_08_P","3360000","336000021201200015","2012-09-11","","01","영업/정상","11","영업","","","","","831-8800","","","부산광역시 강서구 송정동 1587-4","부산광역시 강서구 녹산산단289로 45 (송정동)","618-270","(주)성일터빈","2026-04-01 14:19:20","U","2026-04-03 02:40:00","그외 기타 일반목적용 기계 제조업","368484.114376031","178664.085426634","대기배출업소관리","그외 기타 일반목적용 기계 제조업","4종","","8","250","8","250","6068638443",
"68","대기오염물질배출시설설치사업장","09_30_08_P","3510500","351050021202500001","2025-03-27","","01","영업/정상","11","영업","","","","","","","","인천광역시 미추홀구 도화동 939-1 우일자동차정비","인천광역시 미추홀구 염전로 138 (도화동)","22110","제물포자동차공업사","2026-04-01 14:28:05","U","2026-04-03 02:40:00","","169676.819482275","441925.509181971","대기배출업소관리","","5종","","8","300","8","300","",
"69","대기오염물질배출시설설치사업장","09_30_08_P","5360000","536000021202500003","2025-04-21","","01","영업/정상","11","영업","","","","","","","","경상남도 밀양시 하남읍 파서리 203-6","경상남도 밀양시 하남읍 하남로 286","50454","(주)수현밀양지점","2026-04-01 18:53:50","U","2026-04-03 02:40:00","비금속류 원료 재생업","358921.849650211","212031.379200201","대기배출업소관리","비금속류 원료 재생업","5종","","8","300","8","300","2418503100",
"70","대기오염물질배출시설설치사업장","09_30_08_P","6520000","652000021200500004","2005-04-13","","01","영업/정상","11","영업","","","","","7831011","","","제주특별자치도 서귀포시 표선면 가시리 3665-60","","","한국공항(주)","2026-04-01 20:23:54","U","2026-04-03 02:40:00","작물 재배업","173581.100783289","-8506.34508159508","대기배출업소관리","작물 재배업","4종","","8","300","8","300","",
"71","대기오염물질배출시설설치사업장","09_30_08_P","6520000","652000021201500034","2016-01-04","","01","영업/정상","11","영업","","","","","","","","","제주특별자치도 서귀포시 중문관광로 227-24 (중문동, 제주국제평화센터)","63546","(재)국제평화재단","2026-04-01 20:24:04","U","2026-04-03 02:40:00","전시 및 행사 대행업","146031.401137564","-27779.9873079258","대기배출업소관리","전시 및 행사 대행업","5종","","2","118","2","118","6168218617",
"72","대기오염물질배출시설설치사업장","09_30_08_P","5470000","547000021201800001","2018-10-26","","01","영업/정상","11","영업","","","","","943-9261","","","경상남도 거창군 가조면 석강리 1422","경상남도 거창군 가조면 석강3길 197","50119","농업회사법인(주)부일농산","2026-04-01 17:34:22","U","2026-04-03 02:40:00","농산물 선별, 건조 및 기타 처리장 운영업","293291.436403395","243321.388841811","대기배출업소관리","농산물 선별, 건조 및 기타 처리장 운영업","4종","","8","225","","0","6698800151",
"73","대기오염물질배출시설설치사업장","09_30_08_P","5590000","559000021202300020","2023-10-12","","01","영업/정상","11","영업","","","","","","","","경기도 양주시 은현면 용암리 905-12","경기도 양주시 은현면 화합로1080번길 363, 사, 자, 차동","11429","윈윈섬유","2026-04-01 09:01:46","U","2026-04-03 02:40:00","섬유제품 기타 정리 및 마무리 가공업","201675.744920613","482522.425728211","대기배출업소관리","섬유제품 기타 정리 및 마무리 가공업","4종","","8","300","8","300","1274243487",
"74","대기오염물질배출시설설치사업장","09_30_08_P","3820000","382000021202400019","2024-12-31","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-31","","","","031-875-4040","","","경기도 의정부시 신곡동 719-4","경기도 의정부시 신곡로 47 (신곡동)","11729","백두산불가마사우나","2026-04-01 10:23:57","U","2026-04-03 02:40:00","미용, 욕탕 및 유사 서비스업","204892.052629323","469843.704915625","대기배출업소관리","미용, 욕탕 및 유사 서비스업","5종","","24","365","","0","7728803473",
"75","대기오염물질배출시설설치사업장","09_30_08_P","3120000","312000021202600001","2026-04-01","","01","영업/정상","11","영업","","","","","023914567","","","서울특별시 서대문구 홍제동 286-30 홍성교회","서울특별시 서대문구 포방터길 28, 홍성교회 (홍제동)","03617","서울홍성교회","2026-04-02 09:58:28","I","2026-04-04 00:20:02","종교 단체","195440.25011693","455062.316268672","대기배출업소관리","종교 단체","5종","","8","52","","0","1108261805",
"76","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021202600010","2026-04-02","","01","영업/정상","11","영업","","","","","","","","경기도 안산시 단원구 원시동 725-11","경기도 안산시 단원구 원시로 274 (원시동)","15429","(주)한경 TNC","2026-04-02 10:13:52","I","2026-04-04 00:20:02","그 외 기타 전기장비 제조업","181103.950503283","424126.313640908","대기배출업소관리","그 외 기타 전기장비 제조업","5종","","","0","","0","1348668272",
"77","대기오염물질배출시설설치사업장","09_30_08_P","3560000","356000021202600008","2026-04-02","","01","영업/정상","11","영업","","","","","0325815740","","","인천광역시 서구 가좌동 178-387","인천광역시 서구 백범로934번길 6-14 (가좌동)","22845","현대우드(주)","2026-04-02 11:42:37","I","2026-04-04 00:20:02","기타 건축용 나무제품 제조업","169550.695075137","442968.559308188","대기배출업소관리","기타 건축용 나무제품 제조업","5종","","","0","","0","1368128887",
"78","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001202600009","2026-04-02","","01","영업/정상","01","영업","","","","","","","","인천광역시 연수구 송도동 210-6 와이엠티(주)송도연구센터","인천광역시 연수구 송도미래로 111, 와이엠티(주)송도연구센터 (송도동)","21989","(주)와이엠티 송도연구센터","2026-04-02 17:01:14","I","2026-04-04 00:20:02","","","","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","5종","","0","0","0","0","1398139933",
"79","대기오염물질배출시설설치사업장","09_30_08_P","3400000","340000021202600007","2026-04-02","","01","영업/정상","11","영업","","","","","0514148700","","","부산광역시 기장군 장안읍 반룡리 945-2","","","유신에이치알(주) 2공장","2026-04-02 14:23:28","I","2026-04-04 00:20:02","전동기 및 발전기 제조업","","","대기배출업소관리","전동기 및 발전기 제조업","5종","","4","120","4","120","6028147358",
"80","대기오염물질배출시설설치사업장","09_30_08_P","6410000","641000001202600021","2026-01-01","","01","영업/정상","01","영업","","","","","","","","경기도 안산시 단원구 성곡동 798-10 (주)미래스텐","경기도 안산시 단원구 엠티브이8로 26, (주)미래스텐 (성곡동)","15657","(주)한성금속","2026-04-02 17:27:11","I","2026-04-04 00:20:02","","177721.528963858","422168.79946431","대기배출업소관리","1차 비철금속 제조업","5종","","0","0","0","0","",
"81","대기오염물질배출시설설치사업장","09_30_08_P","5360000","536000021202600004","2026-04-01","","01","영업/정상","11","영업","","","","","055-354-2135","","","경상남도 밀양시 산외면 남기리 745-2","경상남도 밀양시 산외면 남기동길 159","50411","㈜삼지프린테크","2026-04-02 11:26:35","I","2026-04-04 00:20:02","그 외 기타 종이 및 판지 제품 제조업","362736.403669651","224564.968381835","대기배출업소관리","그 외 기타 종이 및 판지 제품 제조업","5종","","24","240","24","240","6158159942",
"82","대기오염물질배출시설설치사업장","09_30_08_P","6290000","629000001200400235","2016-11-13","","01","영업/정상","01","영업","","","","","0629705071","","","광주광역시 북구 오룡동  1119","광주광역시 북구 앰코로 70 (오룡동)","500-480","삼성전자(주)광주2사업장","2026-04-02 17:54:22","U","2026-04-04 02:40:00","","186730.810769657","191810.525908249","대기배출업소관리","그외 기타 분류안된 금속가공제품 제조업","2종","가전제품","20","300","0","0","1248100998",
"83","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201900002","2019-01-16","","01","영업/정상","11","영업","","","","","0319425688","","","경기도 파주시 광탄면 마장리 180-24 외 2필지 (182-7, 183-11)","경기도 파주시 광탄면 샘우골길 262-38","10952","주식회사 서원퍼니처","2026-04-02 11:24:47","U","2026-04-04 02:40:00","금속 가구 제조업","189564.081003941","476145.309386031","대기배출업소관리","금속 가구 제조업","4종","금속가구, 사무용가구 등","8","300","8","300","1238647919",
"84","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001201100019","2016-04-11","","01","영업/정상","01","영업","","","","","0522407512","","","울산광역시 울주군 온산읍 처용리  1번지 (신일반산업단지내 1: 가지번)","울산광역시 울주군 온산읍 처용산업2길 12","689-892","(주)디엔오토모티브 울산1공장","2026-04-02 17:39:43","U","2026-04-04 02:40:00","","412511.1128637","220826.408293298","대기배출업소관리","축전지 제조업","2종","배터리","0","0","0","0","1278563888",
"85","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001200800022","2008-11-14","","01","영업/정상","01","영업","","","","","00522401150","","","울산광역시 울주군 온산읍 처용리 561번지 유나이티드터미널코리아(주)","울산광역시 울주군 온산읍 당월로 556-116, 유나이티드터미널코리아(주)","44994","유나이티드터미널코리아(주)","2026-04-02 13:47:40","U","2026-04-04 02:40:00","","413031.817726778","220566.316596239","대기배출업소관리","위험물품 보관업","4종","","0","0","0","0","6108132458",
"86","대기오염물질배출시설설치사업장","09_30_08_P","6460000","646000001201100054","2016-01-28","","01","영업/정상","01","영업","","","","","0613603114","","","전라남도 곡성군 입면 서봉리  145번지","전라남도 곡성군 입면 금호길 85-63","","금호타이어(주)","2026-04-02 16:17:27","U","2026-04-04 02:40:00","","218817.593159961","201494.363325893","대기배출업소관리","고무제품 제조업","1종","타이어","24","0","0","0","1018195610",
"87","대기오염물질배출시설설치사업장","09_30_08_P","6460000","646000001200700037","2014-10-22","","01","영업/정상","01","영업","","","","","","","","전남 광양시 태인동 1659","전라남도 광양시 태인3길 80 (태인동)","545-885","㈜제철세라믹","2026-04-02 14:20:26","U","2026-04-04 02:40:00","","269523.218727934","160101.405851496","대기배출업소관리","비내화 모르타르 제조업","1종","혼합시멘트, 바인더, 리메탈","20","300","0","0","5068104992",
"88","대기오염물질배출시설설치사업장","09_30_08_P","4470000","447000021201900016","2019-04-01","","01","영업/정상","11","영업","","","","","0432760049","","","충청북도 음성군 금왕읍 사창리 64-7 외 2필지(64-8, 산45-10)","충청북도 음성군 금왕읍 행제길55번길 96-14","27642","(주)제일에프앤에스 제2공장","2026-04-02 18:03:42","U","2026-04-04 02:40:00","석회 및 플라스터 제조업","247447.668377337","388895.788797984","대기배출업소관리","석회 및 플라스터 제조업","5종","혼화재(슬래그 미분말)","10","300","10","300","8528100531",
"89","대기오염물질배출시설설치사업장","09_30_08_P","6300000","630000001200600012","2015-12-21","","01","영업/정상","01","영업","","","","","0428681361","","","대전광역시 유성구 관평동   688번지","대전광역시 유성구 테크노6로 8 (관평동)","305-509","한전원자력연료(주)지르코늄합금튜브제조","2026-04-02 19:03:05","U","2026-04-04 02:40:00","","235663.693640907","325436.852809221","대기배출업소관리","금속 조립구조재 제조업","4종","지르코늄","24","240","0","0","3148100849",
"90","대기오염물질배출시설설치사업장","09_30_08_P","6300000","630000001201500066","2016-05-02","","01","영업/정상","01","영업","","","","","0428688625","","","","대전광역시 유성구 대덕대로989번길 111 (덕진동)","34057","한국원자력연구원","2026-04-02 19:05:13","U","2026-04-04 02:40:00","","233372.09793372","324634.093389848","대기배출업소관리","사회서비스 관리 행정","4종","","0","0","0","0","3148200813",
"91","대기오염물질배출시설설치사업장","09_30_08_P","4731000","473100021202600002","2026-02-06","","01","영업/정상","11","영업","","","","","063-786-8900","","","전북특별자치도 진안군 진안읍 연장리 1066-8","전북특별자치도 진안군 진안읍 거북바위로1길 11","55440","주식회사 팜덕세븐(SEVEN)지점","2026-04-02 16:33:51","U","2026-04-04 02:40:00","가금류 가공 및 저장 처리업","233693.974231925","252496.172402459","대기배출업소관리","가금류 가공 및 저장 처리업","5종","훈제오리","8","300","8","300","4078115038",
"92","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202300023","2023-06-22","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 광탄면 발랑리 41-4","경기도 파주시 광탄면 부흥로 504-17","10830","MBM가구","2026-04-02 15:39:25","U","2026-04-04 02:40:00","기타 목재 가구 제조업","191158.26384273","478334.346049699","대기배출업소관리","기타 목재 가구 제조업","5종","목재가구","8","300","8","300","1410525665",
"93","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021200802178","2008-11-07","","01","영업/정상","11","영업","","","","","031-352-8311","","","경기도 화성시 만세구 향남읍 화리현리 203-4","경기도 화성시 만세구 향남읍 서봉로 345","18608","주식회사 태성데코 화성서봉지점","2026-04-02 17:18:02","U","2026-04-04 02:40:00","플라스틱 포대, 봉투 및 유사제품 제조업","194101.718570866","401359.573669363","대기배출업소관리","플라스틱 포대, 봉투 및 유사제품 제조업","4종","","8","250","8","250","2508602742",
"94","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021199200002","2004-06-19","","01","영업/정상","11","영업","","","","","0432171831","","","충청북도 청주시 청원구 오창읍 화산리(華山) 386-6","충청북도 청주시 청원구 오창읍 빛화산길 71-32","363-887","(주)세종스티로폼","2026-04-02 16:44:31","U","2026-04-04 02:40:00","플라스틱 발포 성형제품 제조업","242934.083829262","362318.731339847","대기배출업소관리","플라스틱 발포 성형제품 제조업","4종","스티로폼","8","300","8","300","3178106916",
"95","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201900044","2019-07-15","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 산남동 18 외 1필지(17-4)","경기도 파주시 산남로 280 (산남동 18, 17-4) (산남동)","10882","칸 모터스","2026-04-02 11:00:05","U","2026-04-04 02:40:00","자동차 종합 수리업","174640.992954328","466401.308452125","대기배출업소관리","자동차 종합 수리업","5종","수리된 자동차","8","8","300","300","3390702623",
"96","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201900048","2019-09-11","","01","영업/정상","11","영업","","","","","1644-0951","","","경기도 파주시 파주읍 부곡리 401-3","경기도 파주시 파주읍 정문로588번길 129 (파주읍 부곡리 401-3)","10839","(주)가나시큐리티","2026-04-02 15:34:59","U","2026-04-04 02:40:00","폐기물 수집운반, 처리 및 원료재생업","184384.017602127","478743.655465274","대기배출업소관리","폐기물 수집운반, 처리 및 원료재생업","4종","폐지","8","300","8","300","3028129450",
"97","대기오염물질배출시설설치사업장","09_30_08_P","4201000","420100021202000006","2020-10-22","","01","영업/정상","11","영업","","","","","0336411100","","","강원특별자치도 강릉시 사천면 산대월리 542","강원특별자치도 강릉시 사천면 지재길 20","25441","(주)강릉산업","2026-04-02 17:39:33","U","2026-04-04 02:40:00","폐기물 처리업","","","대기배출업소관리","폐기물 처리업","4종","","","0","","300","2268130503",
"98","대기오염물질배출시설설치사업장","09_30_08_P","4211000","421100021200700072","2007-09-02","","02","휴업","1","휴업","","2026-04-01","2027-03-31","","5334097","","","강원특별자치도 동해시 발한동 680","강원특별자치도 동해시 느릅재길 196 (발한동)","","세화산업 주식회사","2026-04-02 16:52:53","U","2026-04-04 02:40:00","그외 기타 식료품 제조업","384255.759420462","452134.399312734","대기배출업소관리","그외 기타 식료품 제조업","4종","어유,어간죽,어죽","8","300","8","300","2228126744",
"99","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021202500106","2025-09-05","","01","영업/정상","11","영업","","","","","031-227-9898","","","경기도 화성시 동탄구 석우동 23-11","경기도 화성시 동탄구 삼성1로1길 26 (석우동)","18449","(주)에이치피에스피","2026-04-02 13:14:35","U","2026-04-04 02:40:00","반도체 제조용 기계 제조업","206449.02312481","413090.382516751","대기배출업소관리","반도체 제조용 기계 제조업","5종","고압수소 어닐링 장비","24","365","24","365","2128700598",
"100","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021200701885","2007-03-13","","01","영업/정상","11","영업","","","","","","","","경기도 화성시 만세구 양감면 요당리 215-35","경기도 화성시 만세구 양감면 은행나무로 46-21","","(주)동양메플","2026-04-02 14:05:50","U","2026-04-04 02:40:00","재생용 비금속가공원료 생산업","194243.199502201","395783.362594793","대기배출업소관리","재생용 비금속가공원료 생산업","4종","","8","300","8","300","6738103648",
"101","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021201900075","2019-12-23","","01","영업/정상","11","영업","","","","","0319410330","","","경기도 파주시 광탄면 용미리 693 (주)삼진콘크리트","경기도 파주시 광탄면 혜음로 770 (주)삼진콘크리트","10955","(주)삼진콘크리트-파주공장","2026-04-02 19:07:14","U","2026-04-04 02:40:00","콘크리트 타일, 기와, 벽돌 및 블록 제조업","187791.636441248","472550.533081301","대기배출업소관리","콘크리트 타일, 기와, 벽돌 및 블록 제조업","4종","보도블럭","10","300","10","300","1418502081",
"102","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021202600012","2026-03-31","","01","영업/정상","11","영업","","","","","","","","경상남도 김해시 진영읍 하계리 751-2","경상남도 김해시 진영읍 하계로240번길 93-15","50871","(주)피엔텍","2026-04-02 09:22:55","U","2026-04-04 02:40:00","기타 전자부품 제조업","357095.905642015","199420.204564402","대기배출업소관리","기타 전자부품 제조업","5종","","8","300","8","300","6218617748",
"103","대기오염물질배출시설설치사업장","09_30_08_P","4470000","447000021202300020","2023-06-08","","01","영업/정상","11","영업","","","","","0437508815","","","충청북도 음성군 삼성면 용성리 103-8","충청북도 음성군 삼성면 대성로547번길 117-22","27651","디비하우징(주)2공장","2026-04-02 17:07:00","U","2026-04-04 02:40:00","기타 플라스틱 발포 성형제품 제조업","243416.387511782","389431.449455706","대기배출업소관리","기타 플라스틱 발포 성형제품 제조업","5종","","8","264","8","264","8168600729",
"104","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202400021","2024-06-26","","01","영업/정상","11","영업","","","","","0319599187","","","경기도 파주시 법원읍 법원리 658-1","경기도 파주시 법원읍 술이홀로1131번길 40, 3동","10826","(주)동광금속","2026-04-02 15:46:20","U","2026-04-04 02:40:00","도장 및 기타 피막 처리업","189438.160666923","485268.4204951","대기배출업소관리","도장 및 기타 피막 처리업","4종","구조용금속(철재, 알미늄판)","8","300","8","300","6128155947",
"105","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202400001","2024-01-10","","01","영업/정상","11","영업","","","","","041-554-9706","","","충청남도 천안시 동남구 동면 동산리 96-4 외 3필지","","","(주)중부에너지공사","2026-04-02 17:08:38","U","2026-04-04 02:40:00","그외 기타 플라스틱 제품 제조업","232868.48377145","366131.367114279","대기배출업소관리","그외 기타 플라스틱 제품 제조업","5종","","8","300","8","300","3128176227",
"106","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021202000015","2020-03-05","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-04-02","","","","031-492-5630","","","경기도 안산시 단원구 목내동 505 (주)엘엠에스","경기도 안산시 단원구 갖바치로 16 (주)엘엠에스 (목내동)","15609","(주)창강화학","2026-04-02 16:26:35","U","2026-04-04 02:40:00","기타 비금속 광물제품 제조업","179147.99687654","422350.889821348","대기배출업소관리","기타 비금속 광물제품 제조업","5종","","","0","","0","1348639383",
"107","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021202100058","2022-01-11","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 초월읍 선동리 419-1 , 417, 418-11","경기도 광주시 초월읍 산수로 311-11","12732","(주)이화골재","2026-04-02 15:00:27","U","2026-04-04 02:40:00","비금속광물 분쇄물 생산업","227689.793663744","431982.526197044","대기배출업소관리","비금속광물 분쇄물 생산업","4종","","8","300","8","300","1668700413",
"108","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202400009","2024-04-12","","01","영업/정상","11","영업","","","","","","","","경기도 파주시 탄현면 금승리 445-21","경기도 파주시 탄현면 한산로 62-38 (금승리 445-21)","10857","(주)유림이엘씨","2026-04-02 15:54:10","U","2026-04-04 02:40:00","육상 금속 골조 구조재 제조업","176276.394469204","480970.615972034","대기배출업소관리","육상 금속 골조 구조재 제조업","5종","금속구조물","8","300","8","300","2858102059",
"109","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202000010","2020-03-27","","01","영업/정상","11","영업","","","","","0319480755","","","경기도 파주시 조리읍 능안리 249-10 마, 바동","경기도 파주시 조리읍 능안로 290-25 (능안리 249-10) 마, 바동","10935","선원테크","2026-04-02 16:12:41","U","2026-04-04 02:40:00","플라스틱 선, 봉, 관 및 호스 제조업","181031.763442781","470692.619401881","대기배출업소관리","플라스틱 선, 봉, 관 및 호스 제조업","5종","플라스틱 봉","8","300","8","300","1410342729",
"110","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021202300001","2023-12-22","","01","영업/정상","11","영업","","","","","","","","경기도 평택시 청북읍 고렴리 929","경기도 평택시 청북읍 고렴길 147","17794","한국철강금속","2026-04-02 10:11:57","U","2026-04-04 02:40:00","지정외 폐기물 처리업","193719.694861776","395431.728523003","대기배출업소관리","지정외 폐기물 처리업","5종","","","0","","300","1243457541",
"111","대기오염물질배출시설설치사업장","09_30_08_P","4510000","451000021202000004","2020-05-25","","01","영업/정상","11","영업","","","","","041-932-3735","","","","충청남도 보령시 청룡굴길 46 (명천동)","355-070","중앙자동차공업사","2026-04-02 09:52:14","U","2026-04-04 02:40:00","","165535.801242395","314470.807750522","대기배출업소관리","","5종","","8","300","8","300","3130253770",
"112","대기오염물질배출시설설치사업장","09_30_08_P","3470000","347000021202000014","2020-08-28","","01","영업/정상","11","영업","","","","","053-583-8257","","","대구광역시 달서구 월암동 905-7","대구광역시 달서구 성서로5길 99 (월암동)","42719","정화이엠에스","2026-04-02 16:10:31","U","2026-04-04 02:40:00","그외 기타 플라스틱제품 제조업","335644.930655864","259703.729413316","대기배출업소관리","그외 기타 플라스틱제품 제조업","5종","","24","250","24","250","5034886474",
"113","대기오염물질배출시설설치사업장","09_30_08_P","4390000","439000021202100006","2021-07-14","","01","영업/정상","11","영업","","","","","043-840-6300","","","충청북도 충주시 대소원면 영평리 530 이연제약(주) 충주공장","충청북도 충주시 대소원면 기업도시1로 64, 이연제약(주) 충주공장","27465","이연제약(주)","2026-04-02 16:29:58","U","2026-04-04 02:40:00","의약품 제조업","273469.025174955","388871.111663505","대기배출업소관리","의약품 제조업","3종","","24","300","24","300","5928501790",
"114","대기오염물질배출시설설치사업장","09_30_08_P","3450000","345000021200400013","2004-04-14","","01","영업/정상","11","영업","","","","","053354 3604","","","대구광역시 북구 침산동 772-1","대구광역시 북구 오봉로36길 82-1 (침산동)","","윤금사","2026-04-02 17:48:06","U","2026-04-04 02:40:00","도금업","343310.10852379","268096.05232561","대기배출업소관리","도금업","4종","","22","300","24","300","5040685823",
"115","대기오염물질배출시설설치사업장","09_30_08_P","6290000","629000001202500007","2025-08-13","","01","영업/정상","01","영업","","","","","0629739520","","","광주광역시 북구 월출동 973-2 엠피닉스(주)2공장","광주광역시 북구 첨단벤처소로 46, 엠피닉스(주)2공장 (월출동)","61007","엠피닉스(주)2공장","2026-04-02 13:48:33","U","2026-04-04 02:40:00","","187441.944723316","192781.612566223","대기배출업소관리","기타 광학기기 제조업","5종","광학렌즈","24","24","0","0","4098629154",
"116","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021202200054","2023-01-05","","01","영업/정상","11","영업","","","","","15880762","","","경기도 파주시 탄현면 법흥리 171-1","경기도 파주시 탄현면 평화로 664 (법흥리 171-1, 170-1)","10860","주식회사 소올담","2026-04-02 15:23:13","U","2026-04-04 02:40:00","천연 및 혼합조제 조미료 제조업","174625.17858775","475044.414688403","대기배출업소관리","천연 및 혼합조제 조미료 제조업","5종","막국스 소스","8","300","8","300","7048601629",
"117","대기오염물질배출시설설치사업장","09_30_08_P","4691000","469100021198900002","1989-07-22","","01","영업/정상","11","영업","","","","","063 530 8131","","","전북특별자치도 정읍시 망제동 19","전북특별자치도 정읍시 공단2길 3 (망제동)","","아진전자부품(주)","2026-04-02 14:50:59","U","2026-04-04 02:40:00","그외 기타 전자부품 제조업","185612.894241505","234706.28054178","대기배출업소관리","그외 기타 전자부품 제조업","5종","","15","312","15","312","1238100262",
"118","대기오염물질배출시설설치사업장","09_30_08_P","4641000","466100021202100002","2021-09-08","","01","영업/정상","11","영업","","","","","063-212-7001","","","전북특별자치도 전주시 덕진구 팔복동3가 518-31","전북특별자치도 전주시 덕진구 원만성로 61 (팔복동3가)","54854","주식회사 전북현대상용서비스","2026-04-02 17:42:32","U","2026-04-04 02:40:00","자동차 종합 수리업","207754.395480143","261638.507687152","대기배출업소관리","자동차 종합 수리업","4종","","7","240","7","240","3548801831",
"119","대기오염물질배출시설설치사업장","09_30_08_P","5180000","518000021202600002","2026-02-10","","01","영업/정상","11","영업","","","","","054-730-6204","","","경상북도 영덕군 강구면 하저리 산 106-3 영덕환경지원센터","경상북도 영덕군 강구면 하저길 139-1, 영덕환경지원센터","36453","영덕군청","2026-04-02 10:35:33","U","2026-04-04 02:40:00","지방행정 집행기관","414275.61398666","326163.575271068","대기배출업소관리","지방행정 집행기관","5종","","8","260","8","260","5078300033",
"120","대기오염물질배출시설설치사업장","09_30_08_P","4060000","406000021200101159","2001-11-12","","01","영업/정상","11","영업","","","","","0319468037","","","경기도 파주시 광탄면 마장리 403-4","경기도 파주시 광탄면 샘우골길 97-17 (마장리 403-4)","10952","(주)태광피혁","2026-04-02 10:53:08","U","2026-04-04 02:40:00","재생 및 특수 가공가죽 제조업","189439.115245839","475537.429744931","대기배출업소관리","재생 및 특수 가공가죽 제조업","4종","가죽","8","300","8","300","1418142635",
