"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"50","국내외여행업","03_12_02_P","3000000","CDFI2260022009000037","2009-04-17","","01","영업/정상","13","영업중","","","","","02-737-7167","","","서울특별시 종로구 수송동 58 438호","서울특별시 종로구 삼봉로 81, 438호 (수송동, 두산위브파빌리온)","03150","투어플래닛","2026-04-03 13:07:12","U","2026-04-05 02:40:00","","198324.653631679","452252.812389497","국내외여행업","","","0","","","서울시관광협회(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260430","20270430","","0","",
"51","국내외여행업","03_12_02_P","3940000","CDFI2260022019000006","2019-03-29","","03","폐업","03","폐업","2026-03-30","","","","","","","경기도 고양시 덕양구 신원동 618-1","경기도 고양시 덕양구 통일로 343, 삼송메디피아빌딩 704호 (신원동)","10568","보라카이투어","2026-04-03 13:06:00","U","2026-04-05 02:40:00","","190286.849752225","462508.691715551","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","35171936","20250101","20251231","","0","",
"52","국내외여행업","03_12_02_P","3290000","CDFI2260022016000016","2016-08-17","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 138-24","부산광역시 부산진구 연수로 47-1, 2층 (양정동)","47217","뉴신세계여행사","2026-04-03 17:32:41","U","2026-04-05 02:40:00","","389064.996244604","188175.999760684","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","64060000","","","","0","",
"53","국내외여행업","03_12_02_P","3000000","CDFI2260022019000068","2014-04-02","","01","영업/정상","13","영업중","","","","","024544422","","","서울특별시 종로구 청진동 246 D타워","서울특별시 종로구 종로3길 17, D타워 비1층 120호 (청진동)","03155","(주)스마트클럽","2026-04-03 16:15:39","U","2026-04-05 02:40:00","","198068.926781947","452087.030190231","국내외여행업","","","0","","","한국관광협회(40,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260403","20270403","","0","",
"54","국내외여행업","03_12_02_P","3010000","CDFI2260022023000025","2022-04-05","","01","영업/정상","13","영업중","","","","","02-771-8848","","","서울특별시 중구 무교동 25-1 원창빌딩","서울특별시 중구 세종대로20길 23, 원창빌딩 7층 709호 (무교동)","04520","산들아투어","2026-04-03 11:04:22","U","2026-04-05 02:40:00","","198053.591672742","451652.397672222","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250408","20260407","","0","",
"55","국내외여행업","03_12_02_P","5670000","CDFI2260022013000008","2013-04-04","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 의창구 서상동 603-1","경상남도 창원시 의창구 서상로 13, 3층 (서상동)","51191","주식회사 유니투어","2026-04-03 16:51:51","U","2026-04-05 02:40:00","","346856.581496392","197094.410484285","국내외여행업","","상업지역","4","유흥업소밀집지역","","서울보증보험주식회사","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","233.28","","0","","","","","","","60000000","20260405","20270404","","233","",
"56","국내외여행업","03_12_02_P","5670000","CDFI2260022005000007","2005-03-29","","01","영업/정상","13","영업중","","","","","055-265-4500","","641-510","경상남도 창원시 의창구 중동 42-5","경상남도 창원시 의창구 평산로159번길 5 (중동)","641-510","(주)현대고속관광","2026-04-03 13:37:10","U","2026-04-05 02:40:00","","347595.484039544","196456.642567526","국내외여행업","관광사업","","0","","","경상남도관광협회","","0","0","0","0","","","0","0","","0","0","","0","56.8","","0","","","","","","","250000000","20260408","20270408","","57","",
"57","국내외여행업","03_12_02_P","5670000","CDFI2260022005000011","2005-12-27","","01","영업/정상","13","영업중","","","","","055-288-8207","","641-560","경상남도 창원시 의창구 명서동 202-3 모비딕빌딩 401호","경상남도 창원시 의창구 우곡로217번길 24, 401호 (명서동,모비딕빌딩)","51388","(주)성산고속관광","2026-04-03 13:49:03","U","2026-04-05 02:40:00","","350082.204240785","194744.593959416","국내외여행업","관광사업","","14","","","한국관광협회중앙회 여행공제회","","13","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","650000000","20260314","20270314","","0","",
"58","국내외여행업","03_12_02_P","3290000","CDFI2260022023000005","2023-03-28","","03","폐업","03","폐업","2025-11-07","","","","","","","부산광역시 부산진구 개금동 196 석천오피스텔","부산광역시 부산진구 개금온정로 9, 709호 (개금동, 석천오피스텔)","47268","캡틴트래블","2026-04-03 11:43:05","U","2026-04-05 02:40:00","","384426.927922008","185758.105995342","국내외여행업","","","0","","","SGI서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"59","국내외여행업","03_12_02_P","3000000","CDFI2260022021000027","2019-08-05","","01","영업/정상","13","영업중","","","","","02-565-8526","","","서울특별시 종로구 종로2가 75-6 삼양빌딩 345호","서울특별시 종로구 종로 80-2, 삼양빌딩 345호 (종로2가)","03190","(주)에이치비티에스","2026-04-03 13:50:08","U","2026-04-05 02:40:00","","198731.246361041","451962.63614134","국내외여행업","","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250805","20260804","","0","",
"60","국내외여행업","03_12_02_P","3010000","CDFI2260022025000008","2020-01-06","","03","폐업","03","폐업","2026-04-02","","","","","","","서울특별시 중구 오장동 206-3 넥서스타워","서울특별시 중구 퇴계로51길 20, 넥서스타워 지하2층 비02호 (오장동)","04559","에이치엔알초이스","2026-04-03 09:13:42","U","2026-04-05 02:40:00","","200098.006851067","451307.510521326","국내외여행업","","","0","","","서울보증보험(3천만원)","사무실","0","0","0","0","H&R CHOICE","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20250429","20260428","","0","",
"61","국내외여행업","03_12_02_P","3940000","CDFI2260022012000006","2012-05-11","","01","영업/정상","13","영업중","","","","","02-337-1232","","","경기도 고양시 일산동구 장항동 746-1 양우로데오시티플러스","경기도 고양시 일산동구 무궁화로 7-45, 양우로데오시티플러스 1337호 (장항동)","10364","스토리투어","2026-04-03 15:58:31","U","2026-04-05 02:40:00","","179123.41399418","462368.343734442","국내외여행업","","","0","","","서울보증보험(삼천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260219","20270218","","0","",
"62","국내외여행업","03_12_02_P","3010000","CDFI2260022012000007","2010-02-24","","01","영업/정상","13","영업중","","","","","735-8118","","100-070","서울특별시 중구 소공동 65-1 창강빌딩4층","서울특별시 중구 남대문로7길 11-5, 4층 (소공동, 창강빌딩)","04532","(주)성트래블","2026-04-04 14:34:20","U","2026-04-06 02:40:00","","198265.894725084","451249.664207781","국내외여행업","","","0","","","관광공제회(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260324","20270324","","0","",
"63","국내외여행업","03_12_02_P","3010000","CDFI2260022006000005","2006-01-09","","01","영업/정상","13","영업중","","","","","02-774-0551","","100-191","서울특별시 중구 을지로1가 37 서광빌딩 801호","서울특별시 중구 을지로1길 15, 801호 (을지로1가, 서광빌딩)","04523","(주)엠투어몰","2026-04-04 15:08:43","U","2026-04-06 02:40:00","","198139.289952741","451612.438834321","국내외여행업","관광사업","","0","","","관광공제회(3천만원)","","0","0","0","0","Mtourmall","Domestic and Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260325","20270325","","0","",
"64","국내외여행업","03_12_02_P","3510500","CDFI2260022018000003","2018-12-04","","01","영업/정상","13","영업중","","","","","032-885-6175","","","인천광역시 미추홀구 숭의동 128-9","인천광역시 미추홀구 미추로 62, 3층 (숭의동)","22161","탑스원(주)","2026-04-04 19:30:28","U","2026-04-06 02:40:00","","168606.856413998","440420.317412356","국내외여행업","","","0","","","한국관광협회관광공제회","","0","0","0","0","","","0","0","","0","0","","0","150","","0","","","","","","","0","20260401","20270401","","150","",
"65","국내외여행업","03_12_02_P","3010000","CDFI2260022004000059","2004-09-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 태평로1가 31-25","서울특별시 중구 세종대로20길 19, 603호 (태평로1가, 유성빌딩)","04520","월드투어캠프(주)","2026-04-04 15:39:38","U","2026-04-06 02:40:00","","198027.449388886","451652.048972483","국내외여행업","관광사업","","0","","","서울보증보험(4천만원)","","0","0","0","0","WORLD TOUR CAMP Co., Ltd.","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","20250422","20260421","100000000","20250514","20260513","","0","",
"66","국내외여행업","03_12_02_P","3010000","CDFI2260022026000011","2013-10-24","","01","영업/정상","13","영업중","","","","","02-798-9090","","","서울특별시 중구 필동1가 21-13 골팡빌딩","서울특별시 중구 퇴계로 180-8, 골팡빌딩 (필동1가)","04627","(주)골팡","2026-04-04 15:34:20","U","2026-04-06 02:40:00","","199185.980322204","450931.361150952","국내외여행업","","","0","","","서울보증보험(주)(1억원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","90558128","20251028","20261027","","0","",
"67","국내외여행업","03_12_02_P","3530000","CDFI2260022011000002","2011-04-22","","01","영업/정상","13","영업중","","","","","032-446-9688","","","인천광역시 남동구 구월동 1608 신영구월지웰시티푸르지오","인천광역시 남동구 남동대로799번길 34, 신영구월지웰시티푸르지오 B동 004호 (구월동, 신영구월지웰시티푸르지오)","21555","(주)이노항공여행사","2026-04-04 17:41:35","U","2026-04-06 02:40:00","","174014.837508448","439163.467530452","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","INO Air Tour Co. Ltd","Domestic and Oversea Travel Agency","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260407","20270406","","0","",
"68","국내외여행업","03_12_02_P","3530000","CDFI2260022021000001","2021-03-16","","01","영업/정상","13","영업중","","","","","070-7677-9677","","","인천광역시 남동구 논현동 632-1 칼리오페","인천광역시 남동구 논고개로123번길 35, 칼리오페 817-828호 (논현동)","21653","더쎈골프","2026-04-04 17:39:51","U","2026-04-06 02:40:00","","175322.829762396","433304.243386176","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260316","20270315","","0","",
"69","국내외여행업","03_12_02_P","3780000","CDFI2260022017000009","2017-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 야탑동 366-4 글라스타워 A528호","경기도 성남시 분당구 성남대로916번길 11, 글라스타워 A528호 (야탑동)","13506","메디투어","2026-04-05 12:08:09","U","2026-04-07 02:40:00","","211425.052548627","434313.239466121","국내외여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","3.3","","0","","","","","","","30000000","20260403","20270402","","3","",
