"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"89","대기오염물질배출시설설치사업장","09_30_08_P","5210000","521000021202600001","2026-02-09","","01","영업/정상","11","영업","","","","","","","","경상북도 성주군 선남면 도흥리 1082-4","경상북도 성주군 선남면 도흥5길 245-5","40044","해나라","2026-03-03 17:00:27","U","2026-03-05 02:40:00","욕탕업","324718.961162978","269874.876985421","대기배출업소관리","욕탕업","4종","참숯","","0","","300","2300302764",
"90","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567020621202100003","2021-04-16","","01","영업/정상","11","영업","","","","","070-4348-6730","","","경상남도 창원시 진해구 장천동 782-52","경상남도 창원시 진해구 천자로 268 (장천동)","51627","성문주식회사 진해공장","2026-03-03 21:44:31","U","2026-03-05 02:40:00","기타 선박 건조업","354492.585496421","182705.578307374","대기배출업소관리","기타 선박 건조업","4종","","8","258","8","258","4118156630",
"91","대기오염물질배출시설설치사업장","09_30_08_P","5010000","501000021202200001","2022-05-02","","01","영업/정상","11","영업","","","","","061-240-8449","","","전라남도 신안군 비금면 죽림리 41","전라남도 신안군 비금면 서남문로 1003-76","58847","비금면농어촌폐기물소각시설","2026-03-03 13:42:40","U","2026-03-05 02:40:00","지방행정 집행기관","102888.38229098","137700.291147317","대기배출업소관리","지방행정 집행기관","4종","","8","180","8","180","4118300348",
"92","대기오염물질배출시설설치사업장","09_30_08_P","3180000","318000021202400023","2024-12-27","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-19","","","","02-6379-6207","","","서울특별시 영등포구 대림동 702 대동초등학교","서울특별시 영등포구 대림로21길 6, 대동초등학교 (대림동)","07418","서울대동초등학교","2026-03-03 09:05:48","U","2026-03-05 02:40:00","초등학교","191099.704404252","443465.668352574","대기배출업소관리","초등학교","5종","","24","365","","0","1188300250",
"93","대기오염물질배출시설설치사업장","09_30_08_P","3640000","364000021202400010","2024-12-13","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-03","","","","042-670-9062","","","대전광역시 동구 가양동 77-3 대전보건대학","대전광역시 동구 충정로 21, 대전보건대학 (가양동)","34504","대전보건대학교","2026-03-03 14:13:46","U","2026-03-05 02:40:00","대학교","240765.151597395","316609.922929487","대기배출업소관리","대학교","5종","","24","365","24","365","3068201669",
"94","대기오염물질배출시설설치사업장","09_30_08_P","3180000","318000021202400031","2024-12-30","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-23","","","","02-2177-9904","","","서울특별시 영등포구 당산동 121 당산중학교","서울특별시 영등포구 버드나루로 160, 당산중학교 (당산동)","07224","당산중학교","2026-03-03 09:05:28","U","2026-03-05 02:40:00","중학교","191748.218646103","447734.793815501","대기배출업소관리","중학교","5종","","24","365","","0","1078302054",
"95","대기오염물질배출시설설치사업장","09_30_08_P","4910000","491000021202500001","2025-01-13","","01","영업/정상","11","영업","","","","","061-862-2003","","","전라남도 장흥군 안양면 학송리 50-7","전라남도 장흥군 안양면 장수길 16-153","","농업회사법인 주식회사 산과들","2026-03-03 20:40:02","U","2026-03-05 02:40:00","비료 및 질소화합물 제조업","","","대기배출업소관리","비료 및 질소화합물 제조업","4종","","24","300","24","300","7168700144",
"96","대기오염물질배출시설설치사업장","09_30_08_P","3090000","309000021202400003","2024-11-28","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-27","","","","02-3491-4286","","","서울특별시 도봉구 도봉동 556 도봉고등학교","서울특별시 도봉구 도봉산길 27, 도봉고등학교 (도봉동)","01302","서울도봉초등학교(구, 도봉고등학교)","2026-03-03 10:43:43","U","2026-03-05 02:40:00","교육 행정","203718.925915349","464915.302353733","대기배출업소관리","교육 행정","5종","","","0","","365","2108300411",
"97","대기오염물질배출시설설치사업장","09_30_08_P","3090000","309000021202400015","2024-12-17","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-19","","","","","","","서울특별시 도봉구 쌍문동 468 효문중,고등학교","서울특별시 도봉구 우이천로 432, 효문중,고등학교 (쌍문동)","01372","효문중학교","2026-03-03 09:36:45","U","2026-03-05 02:40:00","중등 교육기관","201547.118215494","461140.740655699","대기배출업소관리","중등 교육기관","5종","","","0","","365","2108303650",
"98","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202600007","2026-03-03","","01","영업/정상","11","영업","","","","","031-998-4239","","","경기도 김포시 대곶면 대벽리 219-8 , -11, -14, -16, 222-2, -6, -7","경기도 김포시 대곶면 대곶서로166번길 60-7, -9","10042","(주)엔우드","2026-03-04 10:57:24","I","2026-03-06 00:20:02","일반 제재업","162698.482564236","458882.091333095","대기배출업소관리","일반 제재업","5종","판재","8","300","8","300","1378643760",
"99","대기오염물질배출시설설치사업장","09_30_08_P","6410000","641000001202600010","2026-01-12","","01","영업/정상","01","영업","","","","","","","","경기도 파주시 적성면 가월리 1844-8","경기도 파주시 적성면 적성산단로 35-3","10802","대성테크노","2026-03-04 10:25:54","I","2026-03-06 00:20:02","","191672.54468796","496382.765530677","대기배출업소관리","동 압연, 압출 및 연신제품 제조업","5종","동 제품","0","0","0","0","3880403244",
"100","대기오염물질배출시설설치사업장","09_30_08_P","4191000","419100021202600002","2026-03-04","","01","영업/정상","11","영업","","","","","033-813-8011","","","강원특별자치도 원주시 지정면 신평리 1106-2 셀락바이오 원주 cGMP","강원특별자치도 원주시 지정면 신평로 60, 셀락바이오 원주 cGMP","26350","(주)셀락바이오","2026-03-04 17:25:22","I","2026-03-06 00:20:02","의료용품 및 기타 의약 관련제품 제조업","278583.897335916","431052.016965036","대기배출업소관리","의료용품 및 기타 의약 관련제품 제조업","5종","","","0","","240","2168144316",
"101","대기오염물질배출시설설치사업장","09_30_08_P","5600000","560000021202600004","2026-03-04","","01","영업/정상","11","영업","","","","","","","","경기도 포천시 신북면 만세교리 261 가,다동","경기도 포천시 신북면 호국로2346번길 4","11139","한진자동차공업사","2026-03-04 18:40:52","I","2026-03-06 00:20:02","자동차 종합 수리업","221105.598398603","494796.889161349","대기배출업소관리","자동차 종합 수리업","","","","0","","0","3582100786",
"102","대기오염물질배출시설설치사업장","09_30_08_P","5310000","531000021202600002","2026-03-04","","01","영업/정상","11","영업","","","","","","","","경상남도 진주시 상대동 33-104","경상남도 진주시 동진로 321 (상대동)","52781","씨앤스카이플라스틱산업 주식회사 진주지점","2026-03-04 09:58:10","I","2026-03-06 00:20:02","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","302528.921322432","187426.908218826","대기배출업소관리","기타 기계ㆍ장비 조립용 플라스틱제품 제조업","4종","","12","300","12","300","8198703474",
"103","대기오염물질배출시설설치사업장","09_30_08_P","6280000","628000001202600006","2026-01-26","","01","영업/정상","01","영업","","","","","0317108800","","","인천광역시 남동구 남촌동 607-4","인천광역시 남동구 남동대로409번길 16 (남촌동)","21629","(주)화인세라텍","2026-03-04 09:22:24","I","2026-03-06 00:20:02","","","","대기배출업소관리","기타 반도체소자 제조업","5종","","0","0","0","0","2358801637",
"104","대기오염물질배출시설설치사업장","09_30_08_P","6310000","631000001201300014","2013-06-11","","01","영업/정상","01","영업","","","","","0522389400","","","","울산광역시 울주군 온산읍 회학3길 56-5","689-892","고도화학(주)","2026-03-04 13:35:52","U","2026-03-06 02:40:00","","411206.136258579","219795.867876595","대기배출업소관리","기타 기초무기화학물질 제조업","5종","PAC","0","0","0","0","6108602788",
"105","대기오염물질배출시설설치사업장","09_30_08_P","6460000","646000001201100054","2016-01-28","","01","영업/정상","01","영업","","","","","0613603114","","","전라남도 곡성군 입면 서봉리  145번지","전라남도 곡성군 입면 금호길 85-63","","금호타이어(주)","2026-03-04 09:29:04","U","2026-03-06 02:40:00","","218817.593159961","201494.363325893","대기배출업소관리","고무제품 제조업","1종","타이어","24","0","0","0","1018195610",
"106","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021201900003","2019-03-29","","01","영업/정상","11","영업","","","","","041-852-9011","","","충청남도 공주시 탄천면 안영리 812-1","충청남도 공주시 탄천면 탄천산업단지길 78-16","32610","주식회사 삼양엔씨켐 탄천1공장","2026-03-04 11:28:07","U","2026-03-06 02:40:00","그외 기타 분류안된 화학제품 제조업","205175.744543466","311464.878834584","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","4종","","24","300","24","300","4608502060",
"107","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202200018","2022-04-25","","01","영업/정상","11","영업","","","","","041-901-6216","","","충청남도 천안시 서북구 백석동 739 한국유미코아 기술연구소 (4공장)","충청남도 천안시 서북구 3공단2로 27, 한국유미코아 기술연구소 (4공장) (백석동)","31093","한국유미코아배터리머티리얼즈 유한책임회사(4공장)","2026-03-04 08:27:36","U","2026-03-06 02:40:00","기타 기초 무기화학 물질 제조업","209930.689013858","370272.975679917","대기배출업소관리","기타 기초 무기화학 물질 제조업","5종","","24","330","24","330","3128143027",
"108","대기오염물질배출시설설치사업장","09_30_08_P","6430000","643000001201900020","2019-04-24","","01","영업/정상","01","영업","","","","","0432180993","","","충청북도 청주시 흥덕구 오송읍 연제리 639번지","충청북도 청주시 흥덕구 오송읍 오송생명4로 130","28161","(주)썬화인글로벌 2공장","2026-03-04 10:00:48","U","2026-03-06 02:40:00","","229800.125642692","349312.627270254","대기배출업소관리","화장품 제조업","5종","화장품원료 등","24","300","0","0","3018187651",
"109","대기오염물질배출시설설치사업장","09_30_08_P","6300000","630000001201500001","2015-09-01","","01","영업/정상","01","영업","","","","","0426058511","","","","대전광역시 대덕구 신일서로17번길 93 (신일동)","306-230","(주)삼양패키징 대전2공장","2026-03-04 17:30:45","U","2026-03-06 02:40:00","","236183.111473449","327031.810185124","대기배출업소관리","플라스틱제품 제조업","5종","PET제조","0","0","0","0","4788500082",
"110","대기오염물질배출시설설치사업장","09_30_08_P","4181000","418100021199800004","1998-07-04","","01","영업/정상","11","영업","","","","","033-261-3889","","","강원특별자치도 춘천시 서면 당림리 403-17","강원특별자치도 춘천시 서면 당숲안길 35","200-832","대주종합목재(주)","2026-03-04 15:42:51","U","2026-03-06 02:40:00","일반 제재업","253169.355992557","481525.339594702","대기배출업소관리","일반 제재업","5종","","8","254","8","254","1218142591",
"111","대기오염물질배출시설설치사업장","09_30_08_P","5360000","536000021202400014","2024-11-11","","01","영업/정상","11","영업","","","","","","","","경상남도 밀양시 초동면 신월리 402","경상남도 밀양시 초동면 초동로 251","50455","라파테크","2026-03-04 16:25:54","U","2026-03-06 02:40:00","지정외 폐기물 처리업","353024.04924643","214203.324177881","대기배출업소관리","지정외 폐기물 처리업","5종","","8","300","8","300","6211258864",
"112","대기오염물질배출시설설치사업장","09_30_08_P","5530000","553000021200410042","2004-10-21","","01","영업/정상","11","영업","","","","","031-351-2381","","","경기도 화성시 만세구 장안면 수촌리 271 273-1,279,272","경기도 화성시 만세구 장안면 수정로299번길 6 (273-1,279,272)","","(주)에스아이판","2026-03-04 07:32:36","U","2026-03-06 02:40:00","","187566.12748585","398962.510656442","대기배출업소관리","","4종","","8","300","8","300","2148702684",
"113","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021201900032","2019-10-15","","01","영업/정상","11","영업","","","","","0415458816","","","충청남도 아산시 영인면 구성리 956","충청남도 아산시 영인면 토정로 507-21","31402","(주)허밍아비스","2026-03-04 20:33:05","U","2026-03-06 02:40:00","화장품 제조업","197223.36297216","377583.719638471","대기배출업소관리","화장품 제조업","5종","실리콘,아이마스크","8","240","8","240","5058140831",
"114","대기오염물질배출시설설치사업장","09_30_08_P","3930000","393000021201900062","2019-12-18","","01","영업/정상","11","영업","","","","","031-494-0974","","","경기도 안산시 단원구 성곡동 602-3 (주)유현전자","경기도 안산시 단원구 장자골로 58 (주)유현전자 (성곡동)","15601","(주)메인텍1공장","2026-03-04 09:26:35","U","2026-03-06 02:40:00","도금업","179125.47795988","423366.632212185","대기배출업소관리","도금업","4종","","","0","","0","1348664918",
"115","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021202300042","2024-01-09","","01","영업/정상","11","영업","","","","","054-222-6791","","","경상북도 포항시 남구 효자동 444 포항산업과학연구원","경상북도 포항시 남구 청암로 67, 포항산업과학연구원 (효자동)","37673","포스코홀딩스 주식회사","2026-03-04 18:16:13","U","2026-03-06 02:40:00","","409478.189503854","281242.133633809","대기배출업소관리","","5종","","24","330","","0","5068100017",
"116","대기오염물질배출시설설치사업장","09_30_08_P","4490000","449000021202600004","2026-02-13","","01","영업/정상","11","영업","","","","","","","","충청남도 천안시 동남구 풍세면 풍서리 162-13","충청남도 천안시 동남구 풍세면 세종평택로 150","31216","무지개별 주식회사","2026-03-04 11:35:35","U","2026-03-06 02:40:00","애완동물 장묘 및 보호 서비스업","","","대기배출업소관리","애완동물 장묘 및 보호 서비스업","5종","반려동물 유골","8","365","8","365","3128157953",
"117","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021201900002","2020-01-02","","01","영업/정상","11","영업","","","","","061-852-6009","","","전라남도 보성군 웅치면 중산리 224-5","전라남도 보성군 웅치면 일림로 984-1","59450","보성농업협동조합 웅치지점","2026-03-04 17:35:34","U","2026-03-06 02:40:00","곡물 도정업","201730.646617308","135102.820985684","대기배출업소관리","곡물 도정업","5종","","8","100","","100","4168216038",
"118","대기오염물질배출시설설치사업장","09_30_08_P","4080000","408000021202000008","2020-02-07","","01","영업/정상","11","영업","","","","","","","","경기도 안성시 죽산면 장능리 산93번지 외 3필지","","","(주)성안특장","2026-03-04 10:00:01","U","2026-03-06 02:40:00","자동차 종합 수리업","","","대기배출업소관리","자동차 종합 수리업","5종","수리된 특장차","6","300","6","300","1428138828",
"119","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202000001","2020-03-04","","01","영업/정상","11","영업","","","","","061-852-6665","","","전라남도 보성군 보성읍 용문리 471-2 외 4","","","보성군 농협쌀 조합공동사업법인","2026-03-04 17:44:06","U","2026-03-06 02:40:00","곡물 도정업","","","대기배출업소관리","곡물 도정업","5종","","8","30","8","30","4168217207",
"120","대기오염물질배출시설설치사업장","09_30_08_P","3740000","561000021202600001","2026-01-29","","01","영업/정상","11","영업","","","","","031-216-8541","","","경기도 수원시 영통구 매탄동 509-4","경기도 수원시 영통구 신원로198번길 65 (매탄동)","16676","㈜스피드메이트 수원센터","2026-03-04 09:18:17","U","2026-03-06 02:40:00","자동차 종합 수리업","205401.1572435","417004.745689565","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","5898701935",
"121","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202000002","2020-05-11","","01","영업/정상","11","영업","","","","","061-852-5037","","","전라남도 보성군 복내면 복내리 192-1 , 193-1","","","북부농업협동조합","2026-03-04 17:46:45","U","2026-03-06 02:40:00","곡물 도정업","212387.586624407","155367.780722255","대기배출업소관리","곡물 도정업","4종","","8","240","8","240","4138202097",
"122","대기오염물질배출시설설치사업장","09_30_08_P","4520000","452000021202200024","2022-03-25","","01","영업/정상","11","영업","","","","","0415587071","","","충청남도 아산시 탕정면 갈산리 822 공장","충청남도 아산시 탕정면 갈산샛들로 23, 공장","31461","에드워드코리아(주)4공장","2026-03-04 19:45:54","U","2026-03-06 02:40:00","기체 펌프 및 압축기 제조업","205573.505154793","365770.603617851","대기배출업소관리","기체 펌프 및 압축기 제조업","5종","진공펌프PART","24","365","24","365","3128112960",
"123","대기오염물질배출시설설치사업장","09_30_08_P","4500000","450000021202500006","2025-11-05","","01","영업/정상","11","영업","","","","","","","","충청남도 공주시 이인면 주봉리 557-14 외 4필지","충청남도 공주시 이인면 백제문화로 1261","32605","베스트가온","2026-03-04 11:00:19","U","2026-03-06 02:40:00","비금속광물 분쇄물 생산업","207083.612743346","320978.44535476","대기배출업소관리","비금속광물 분쇄물 생산업","5종","","8","300","8","300","7176000039",
"124","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202500080","2025-12-19","","01","영업/정상","11","영업","","","","","0319878111","","","경기도 김포시 통진읍 가현리 650-1","경기도 김포시 통진읍 가현로85번길 99-57","10030","(주)미래 제2공장","2026-03-04 09:36:02","U","2026-03-06 02:40:00","주방용 및 음식점용 목재 가구 제조업","163122.668884356","463946.614833638","대기배출업소관리","주방용 및 음식점용 목재 가구 제조업","4종","도어류","8","300","8","300","1378149885",
"125","대기오염물질배출시설설치사업장","09_30_08_P","6510000","651000021202500017","2025-12-19","","01","영업/정상","11","영업","","","","","064-799-9001","","","제주특별자치도 제주시 조천읍 신촌리 907-6","제주특별자치도 제주시 조천읍 신촌남8길 125","63336","주식회사 일급신촌자동차공업사","2026-03-04 09:27:59","U","2026-03-06 02:40:00","자동차 종합 수리업","165306.925090967","2757.61789392873","대기배출업소관리","자동차 종합 수리업","4종","","8","300","8","300","4228104035",
"126","대기오염물질배출시설설치사업장","09_30_08_P","3400000","340000021202600003","2026-02-19","","01","영업/정상","11","영업","","","","","0517447784","","","부산광역시 기장군 장안읍 임랑리 402-5","부산광역시 기장군 장안읍 의과학6로 12-7","46038","(주)로토테크","2026-03-04 16:18:49","U","2026-03-06 02:40:00","전동기 및 발전기 제조업","","","대기배출업소관리","전동기 및 발전기 제조업","5종","","8","240","8","240","7408602959",
"127","대기오염물질배출시설설치사업장","09_30_08_P","3420000","342000021202600001","2026-02-27","","01","영업/정상","11","영업","","","","","053-608-4252","","","대구광역시 동구 각산동 1022 대구동부소방서","대구광역시 동구 매여로 76, 대구동부소방서 (각산동)","41064","대구소방교육훈련센터","2026-03-04 09:20:14","U","2026-03-06 02:40:00","소방서","354147.217099409","266559.143209449","대기배출업소관리","소방서","5종","","1","100","1","100","5038302946",
"128","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021202600006","2026-03-04","","01","영업/정상","11","영업","","","","","031-992-2330","","","경기도 김포시 통진읍 가현리 726-30","경기도 김포시 통진읍 대곶북로 322-7","10030","(주)윤창산업","2026-03-04 19:06:59","U","2026-03-06 02:40:00","구조용 금속 판제품 및 공작물 제조업","162594.642007866","463586.148637284","대기배출업소관리","구조용 금속 판제품 및 공작물 제조업","4종","","8","300","8","300","7238803146",
"129","대기오염물질배출시설설치사업장","09_30_08_P","6470000","647000001202100003","2021-07-14","","01","영업/정상","01","영업","","","","","0547202467","","","경상북도 포항시 북구 흥해읍 죽천리 700번지 (주)에코프로비엠CAM5","경상북도 포항시 북구 흥해읍 영일만산단남로75번길 10, (주)에코프로비엠CAM5","37948","㈜에코프로비엠","2026-03-04 15:27:17","U","2026-03-06 02:40:00","","416941.318609397","290984.421730533","대기배출업소관리","기타 기초무기화학물질 제조업","2종","","24","365","24","365","6388600376",
"130","대기오염물질배출시설설치사업장","09_30_08_P","3650000","365000021199600127","2006-08-25","","01","영업/정상","11","영업","","","","","2853811","","","대전광역시 중구 어남동 43","대전광역시 중구 단재로 426-29 (어남동)","","(주)나노화학","2026-03-04 17:32:34","U","2026-03-06 02:40:00","","237357.971084494","301739.028937588","대기배출업소관리","","4종","","8","300","0","0","3058181547",
"131","대기오염물질배출시설설치사업장","09_30_08_P","3450000","345000021198400030","1984-10-22","","01","영업/정상","11","영업","","","","","","","","대구광역시 북구 침산동 1025-5","대구광역시 북구 노원로40길 2 (침산동)","702-862","광일모터스","2026-03-04 18:00:19","U","2026-03-06 02:40:00","자동차 수리업","342686.33892086","267703.893348326","대기배출업소관리","자동차 수리업","4종","","8","300","8","300","1183901601",
"132","대기오염물질배출시설설치사업장","09_30_08_P","5680000","568000021202500007","2025-01-16","","01","영업/정상","11","영업","","","","","","","","충청남도 당진시 석문면 통정리 1560","","","(주)이노그린메탈","2026-03-04 17:12:04","U","2026-03-06 02:40:00","기타 비철금속 제련, 정련 및 합금 제조업","163647.242252352","389738.268984519","대기배출업소관리","기타 비철금속 제련, 정련 및 합금 제조업","3종","","","0","","0","1718802837",
"133","대기오염물질배출시설설치사업장","09_30_08_P","5220000","522000021202500016","2025-07-22","","01","영업/정상","11","영업","","","","","054-800-8010","","","경상북도 칠곡군 석적읍 중리 493-6","경상북도 칠곡군 석적읍 강변대로 2422-8, 가동 B호","39831","(주)해성금속 2공장","2026-03-04 17:37:51","U","2026-03-06 02:40:00","그 외 자동차용 신품 부품 제조업","326685.007138193","287476.225126442","대기배출업소관리","그 외 자동차용 신품 부품 제조업","5종","자동차부품, 전자부품","8","300","8","300","4208603239",
"134","대기오염물질배출시설설치사업장","09_30_08_P","3530000","353000021202500011","2025-08-14","","01","영업/정상","11","영업","","","","","0324344518","","","인천광역시 남동구 고잔동 382-1","인천광역시 남동구 고잔로 58-16 (고잔동)","21677","(주)씨제이금속","2026-03-04 16:29:34","U","2026-03-06 02:40:00","지정외 폐기물 처리업","174814.76768218","432215.285275333","대기배출업소관리","지정외 폐기물 처리업","5종","","","0","","300","8168600826",
"135","대기오염물질배출시설설치사업장","09_30_08_P","3740000","376000021202500003","2025-08-28","","01","영업/정상","11","영업","","","","","","","","경기도 수원시 권선구 고색동 894-27","경기도 수원시 권선구 서부로 1664 (고색동)","16623","의료법인덕산의료재단","2026-03-04 10:30:42","U","2026-03-06 02:40:00","종합병원","197820.134550281","417262.764036635","대기배출업소관리","종합병원","4종","","24","365","24","365","5108204381",
"136","대기오염물질배출시설설치사업장","09_30_08_P","4170000","417000021202500001","2025-09-05","","01","영업/정상","11","영업","","","","","","","","경기도 양평군 용문면 금곡리 140-5","","","용문신화자동차공업사","2026-03-04 14:16:01","U","2026-03-06 02:40:00","자동차 종합 수리업","254697.93495448","445511.275806917","대기배출업소관리","자동차 종합 수리업","5종","","7","300","","300","1592200643",
"137","대기오염물질배출시설설치사업장","09_30_08_P","5340000","534000021202200005","2022-12-20","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-04","","","","0558358200","","","경상남도 사천시 송포동 1541-2","경상남도 사천시 송포공단길 63 (송포동)","52546","남강철강(주)","2026-03-04 10:55:43","U","2026-03-06 02:40:00","강관 제조업","296104.066416231","164377.669839097","대기배출업소관리","강관 제조업","5종","파형강관, 파형강관이음관","8","264","8","264","8608603043",
"138","대기오염물질배출시설설치사업장","09_30_08_P","4691000","469100021202200002","2022-01-17","","01","영업/정상","11","영업","","","","","063-571-2215","","","전북특별자치도 정읍시 감곡면 오주리 58-10","전북특별자치도 정읍시 감곡면 흥방길 45","56108","(유)현영","2026-03-04 11:24:01","U","2026-03-06 02:40:00","폐기물 처리업","192163.441077695","245515.003733779","대기배출업소관리","폐기물 처리업","4종","","8","300","8","300","",
"139","대기오염물질배출시설설치사업장","09_30_08_P","4000000","400000021202100001","2021-05-24","","01","영업/정상","11","영업","","","","","031-8046-0500","","","경기도 오산시 누읍동 25","경기도 오산시 황새로149번길 32 (누읍동)","18126","제이씨엔엠(주) 3공장","2026-03-04 20:30:37","U","2026-03-06 02:40:00","그외 기타 분류안된 화학제품 제조업","205094.469195235","404265.276186537","대기배출업소관리","그외 기타 분류안된 화학제품 제조업","5종","과수분해제 외","24","365","24","365","1388178699",
"140","대기오염물질배출시설설치사업장","09_30_08_P","5670000","567014021202400001","2024-01-04","","01","영업/정상","11","영업","","","","","055-269-5112","","","경상남도 창원시 성산구 내동 456-3","경상남도 창원시 성산구 완암로 171 (내동)","51528","주식회사 엠앤씨솔루션","2026-03-04 19:55:58","U","2026-03-06 02:40:00","기타 금속 가공제품 제조업","351892.2541029","192030.019555244","대기배출업소관리","기타 금속 가공제품 제조업","4종","","12","300","12","300","2638101759",
"141","대기오염물질배출시설설치사업장","09_30_08_P","5080000","508000021202600004","2026-02-10","","01","영업/정상","11","영업","","","","","","","","경상북도 구미시 공단동 303-10","경상북도 구미시 1공단로6길 102, 1,5,6동 (공단동)","39373","지유텍","2026-03-04 09:46:55","U","2026-03-06 02:40:00","도장및기타피막처리업","323817.789066974","288916.201329284","대기배출업소관리","도장및기타피막처리업","5종","","8","300","8","300","2521302123",
"142","대기오염물질배출시설설치사업장","09_30_08_P","3780000","378000021201500016","2015-12-03","","01","영업/정상","11","영업","","","","","031-729-9318","","","","경기도 성남시 중원구 둔촌대로 332 (하대원동, 중원청소년수련관)","13404","중원유스센터","2026-03-04 15:38:48","U","2026-03-06 02:40:00","교육 서비스업","","","대기배출업소관리","교육 서비스업","4종","","20","90","20","90","1298277091",
"143","대기오염물질배출시설설치사업장","09_30_08_P","5080000","508000021201700016","2017-09-07","","01","영업/정상","11","영업","","","","","","","","경상북도 구미시 공단동 296-17","경상북도 구미시 산호대로 116-60 (공단동)","39377","주식회사 엘제이글로벌","2026-03-04 09:46:17","U","2026-03-06 02:40:00","특수 목적용 기계 제조업","325297.766286424","288986.802327399","대기배출업소관리","특수 목적용 기계 제조업","5종","","","0","","0","7018802017",
"144","대기오염물질배출시설설치사업장","09_30_08_P","4610000","461000021201700006","2017-04-04","","01","영업/정상","11","영업","","","","","041-967-0070","","","충청남도 예산군 고덕면 오추리 804","충청남도 예산군 고덕면 예당산단4길 19","32400","대달산업 주식회사","2026-03-04 14:53:21","U","2026-03-06 02:40:00","일반용 도료 및 관련제품 제조업","174997.948378309","362960.277572048","대기배출업소관리","일반용 도료 및 관련제품 제조업","5종","도료.신나","8","300","8","300","1368703855",
"145","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021200500020","2007-02-01","","01","영업/정상","11","영업","","","","","278-3535","","","경상북도 포항시 남구 대송면 대각리 766-1","경상북도 포항시 남구 대송면 송덕로212번길 174","","아주베스틸(주)","2026-03-04 18:16:05","U","2026-03-06 02:40:00","","414424.845816914","274893.803252061","대기배출업소관리","","3종","강관","24","300","24","300","6108123890",
"146","대기오염물질배출시설설치사업장","09_30_08_P","3910000","391000021199000004","1990-06-07","","01","영업/정상","11","영업","","","","","031 982 4121","","","경기도 평택시 오성면 양교리 136-7","경기도 평택시 오성면 청오로 251","17818","쌍용레미콘(주)평택사업소","2026-03-04 17:08:50","U","2026-03-06 02:40:00","레미콘 제조업","197623.86256379","391848.838200626","대기배출업소관리","레미콘 제조업","4종","레미콘","9","300","9","300","1258162454",
"147","대기오염물질배출시설설치사업장","09_30_08_P","3530000","353000021200600015","2006-04-07","","01","영업/정상","11","영업","","","","","","","","인천광역시 남동구 고잔동 145-3 외2필지","인천광역시 남동구 논현고잔로135번길 22 (고잔동,외2필지)","","주식회사 르노코리아 남인천정비사업소","2026-03-04 13:46:05","U","2026-03-06 02:40:00","자동차 전문 수리업","174477.904673083","432672.01789898","대기배출업소관리","자동차 전문 수리업","5종","","0","0","0","0","",
"148","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021201700013","2017-12-01","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-04","","","","054-249-2300","","","경상북도 포항시 북구 청하면 신흥리 578-11","경상북도 포항시 북구 청하면 용산길 187","37518","(주)대창산업","2026-03-04 21:59:43","U","2026-03-06 02:40:00","금속 조립구조재 제조업","413001.829317558","299208.258895058","대기배출업소관리","금속 조립구조재 제조업","4종","","7","200","7","200","7798701732",
"149","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021201800009","2018-07-02","","01","영업/정상","11","영업","","","","","054-283-0177","","","경상북도 포항시 남구 장흥동 1840","경상북도 포항시 남구 철강로492번길 45 (장흥동)","","(주)에스에이텍","2026-03-04 17:54:35","U","2026-03-06 02:40:00","지정외 폐기물 처리업","414936.042881641","276508.043003202","대기배출업소관리","지정외 폐기물 처리업","4종","","","0","","0","7788101076",
