"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"51","종합여행업","03_12_03_P","4010000","CDFI2260042026000003","2026-04-02","","01","영업/정상","13","영업중","","","","","","","","경기도 시흥시 정왕동 2327-2 113호","경기도 시흥시 마유로418번길 10, 113호 (정왕동)","15049","환유여행사","2026-04-02 13:03:26","I","2026-04-04 00:20:02","","177047.288867388","427744.556498783","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"52","종합여행업","03_12_03_P","3000000","CDFI2260042004000003","2004-03-10","","01","영업/정상","13","영업중","","","","","02-730-9374","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1901호 (신문로1가)","03186","(주)포시즌투어써비스","2026-04-02 13:07:19","U","2026-04-04 02:40:00","","197713.264843734","451938.037703258","종합여행업","","","0","","","한국관광협회(50,000,000)","","0","0","0","0","Four Seasons Tour Service Co., Ltd.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","350000000","20260324","20270324","","0","",
"53","종합여행업","03_12_03_P","3230000","CDFI2260042017000031","2017-11-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 문정동 644-2 문정현대지식산업센터1-2","서울특별시 송파구 법원로11길 7, 제320호 (문정동, 문정현대지식산업센터1-2)","05836","(주)투어뱅크코리아","2026-04-02 14:25:11","U","2026-04-04 02:40:00","","","","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","98.01","","0","","","","","","","350000000","20260407","20270406","","98","",
"54","종합여행업","03_12_03_P","3000000","CDFI2260042022000016","2022-04-20","","01","영업/정상","13","영업중","","","","","02-723-9465","","","서울특별시 종로구 청진동 201-1 진학회관","서울특별시 종로구 종로3길 38, 진학회관 409호 (청진동)","03156","화정항공여행사","2026-04-02 14:39:46","U","2026-04-04 02:40:00","","198120.637972874","452198.433879026","종합여행업","","","0","","","한국관광협회(50,000,000)","","0","0","0","0","HUA JEONG TOUR","General travel business","0","0","","0","0","","0","0","","0","","","","","","","253040992","20260531","20270531","","0","",
"55","종합여행업","03_12_03_P","3150000","CDFI2260042024000049","2024-09-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 799-4 마곡지웰타워","서울특별시 강서구 공항대로 200, 마곡지웰타워 904호 (마곡동)","07631","주식회사 오엠티투어","2026-04-02 19:48:03","U","2026-04-04 02:40:00","","184865.68815993","450758.165943878","종합여행업","","","0","","","관광공제회","사무실","0","0","0","0","","","0","0","","0","0","","0","29.65","","0","","","","","","","100000000","20260320","20270320","","30","",
"56","종합여행업","03_12_03_P","6510000","CDFI2260042024000029","2024-10-31","","01","영업/정상","13","영업중","","","","","064-742-3334","","","제주특별자치도 제주시 오라삼동 2993 103호","제주특별자치도 제주시 연오로 61-12, 103호 (오라삼동)","63145","㈜스테이코리아여행사","2026-04-02 13:19:18","U","2026-04-04 02:40:00","","153730.183325821","-893.27742127243","종합여행업","","","0","","","제주특별자치도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251111","20261111","","0","",
"57","종합여행업","03_12_03_P","3040000","CDFI2260042026000011","2026-03-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 자양동 216-10 한승빌딩","서울특별시 광진구 아차산로 378, 한승빌딩 3층 365호 (자양동)","05051","빅팜컴퍼니(주)","2026-04-02 13:16:30","U","2026-04-04 02:40:00","","207428.020928635","448255.352027526","종합여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260401","20270401","","0","",
"58","종합여행업","03_12_03_P","3150000","CDFI2260042026000016","2026-03-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 799-1 로뎀타워 1115호","서울특별시 강서구 공항대로 186, 로뎀타워 1115호 (마곡동)","07631","(주)우원투어","2026-04-02 20:07:12","U","2026-04-04 02:40:00","","184736.337018716","450772.911093033","종합여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","28.16","","0","","","","","","","50000000","20260316","20270316","","28","",
"59","종합여행업","03_12_03_P","3090000","CDFI2260042026000002","2026-03-30","","01","영업/정상","13","영업중","","","","","02-994-1577","","","서울특별시 도봉구 창동 3-3","서울특별시 도봉구 마들로11길 73, 401호 (창동)","01414","주식회사 현담코퍼레이션","2026-04-01 20:12:33","U","2026-04-04 02:40:00","","204263.706546457","461207.244729609","종합여행업","","전용주거지역","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","62.4","","0","","","","","","","50000000","20260331","20270330","","62","",
"60","종합여행업","03_12_03_P","3130000","CDFI2260042026000034","2026-03-30","","01","영업/정상","13","영업중","","","","","02-322-1515","","","서울특별시 마포구 서교동 447-7 대상빌딩","서울특별시 마포구 월드컵북로 19, 대상빌딩 3층 (서교동)","04001","주식회사 롤링","2026-04-02 09:01:15","U","2026-04-04 02:40:00","","192834.653728655","450457.712623047","종합여행업","","","0","","","서울보증(2026 0229 7558)","","0","0","0","0","Rolling Co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260401","20270331","","0","",
"61","종합여행업","03_12_03_P","3050000","CDFI2260042026000005","2026-03-30","","01","영업/정상","13","영업중","","","","","1533-2119","","","서울특별시 동대문구 신설동 117-21 이지빌딩","서울특별시 동대문구 천호대로 2, 이지빌딩 915호 (신설동)","02586","이오모트래블","2026-04-02 09:27:09","U","2026-04-04 02:40:00","","202012.621510207","452528.193161719","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","EOMO Travel","General travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260330","20270329","","0","",
"62","종합여행업","03_12_03_P","3150000","CDFI2260042026000018","2026-03-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 799-9 마곡그랑트윈타워 비동 913호","서울특별시 강서구 마곡중앙4로 18, 마곡그랑트윈타워 비동 913호 (마곡동)","07631","오카골프트래블","2026-04-02 20:11:25","U","2026-04-04 02:40:00","","184786.585","450708.875","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","26.22","","0","","","","","","","50000000","20260327","20270326","","26","",
"63","종합여행업","03_12_03_P","3180000","CDFI2260042026000017","2000-10-06","","01","영업/정상","13","영업중","","","","","02-556-6665","","","서울특별시 영등포구 영등포동3가 15-9","서울특별시 영등포구 영등포로46길 7-3, 6층 19호 (영등포동3가)","07304","(주)밸류투어","2026-04-02 11:30:22","U","2026-04-04 02:40:00","","191794.760645412","446271.172709025","종합여행업","","","0","","","서울보증보험(50,000,000원)","","0","0","0","0","VALUE TOUR co., Ltd.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","350000000","20250829","20260828","","0","",
"64","종합여행업","03_12_03_P","3200000","CDFI2260042026000004","2026-03-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1422-5 르네상스 복합쇼핑몰","서울특별시 관악구 신림로 340, 르네상스 복합쇼핑몰 7층 B716호 (신림동)","08754","서울풀 코리아 투어(SEOULful Korea Tours)","2026-04-02 11:09:43","U","2026-04-04 02:40:00","","193746.833837509","442510.775085572","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260401","20270401","","0","",
"65","종합여행업","03_12_03_P","5530000","CDFI2260042026000012","2026-03-25","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 동탄구 영천동 872 힐스테이트 동탄역 멀티플라이어","경기도 화성시 동탄구 동탄대로 676, 힐스테이트 동탄역 멀티플라이어 15층 101-1516호 (영천동)","18467","주식회사 비마이스","2026-04-02 16:13:15","U","2026-04-04 02:40:00","","","","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","30.31","","0","","","","","","","50000000","20260325","20290324","","30","",
"66","종합여행업","03_12_03_P","3660000","CDFI2260042024000007","2024-06-28","","01","영업/정상","13","영업중","","","","","","","","대전광역시 서구 월평동 237","대전광역시 서구 월평북로 85, 384호 (월평동)","35213","주식회사 에이치마케팅커뮤니케이션즈","2026-04-02 16:10:20","U","2026-04-04 02:40:00","","233842.982728645","318022.896654266","종합여행업","","","0","","","서울보증보험","","0","0","0","0","H Marketing Communications Co.","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","50000000","20241017","20251016","","0","",
"67","종합여행업","03_12_03_P","3380000","CDFI2260042026000001","2026-01-09","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 남천동 148-84 반도빌딩","부산광역시 수영구 남천동로 82, 반도빌딩 2층 201호 (남천동)","48305","주식회사 상록","2026-04-02 15:04:05","U","2026-04-04 02:40:00","","392547.848005569","184819.898744929","종합여행업","","","0","","","서울보증보험","","2","0","0","0","","","0","0","","0","0","","0","77.7","","0","","","","","","","50000000","20260108","20270107","","78","",
"68","종합여행업","03_12_03_P","3780000","CDFI2260042023000007","2023-05-05","","03","폐업","03","폐업","2026-04-01","","","","","","","경기도 성남시 분당구 삼평동 662 판교타워 806호","경기도 성남시 분당구 판교역로192번길 16, 판교타워 806호 (삼평동)","13524","로드스타","2026-04-02 11:00:26","U","2026-04-04 02:40:00","","209796.6963341","432857.5973726","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20230505","20240504","","0","",
"69","종합여행업","03_12_03_P","3150000","CDFI2260042023000025","2023-05-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 794-1 우성에스비타워","서울특별시 강서구 강서로 385, 우성에스비타워 8층 807-31호 (마곡동)","07803","에프엑스 투어 주식회사","2026-04-02 20:01:09","U","2026-04-04 02:40:00","","185642.667278438","450883.006755308","종합여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260502","20270502","","0","",
"70","종합여행업","03_12_03_P","3150000","CDFI2260042024000029","2024-05-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 797-10 엠팰리체","서울특별시 강서구 마곡동로4길 15, 엠팰리체 612호 (마곡동)","07803","주식회사 정명여행사","2026-04-02 20:13:54","U","2026-04-04 02:40:00","","185373.875552476","450852.52184551","종합여행업","","","0","","","서울보증보험(5천만원)","사무실","0","0","0","0","","","0","0","","0","0","","0","30.34","","0","","","","","","","50000000","20260403","20270402","","30","",
"71","종합여행업","03_12_03_P","3130000","CDFI2260041991000001","1991-05-10","","01","영업/정상","13","영업중","","","","","335-1300","","","서울특별시 마포구 연남동 571-4 SPACE 1 6층","서울특별시 마포구 월드컵북로 40, 6층 (연남동, SPACE 1)","03991","(주)에치.아이.에스코리아","2026-04-02 14:38:59","U","2026-04-04 02:40:00","","192731.851675156","450669.66966356","종합여행업","","","0","","","공제회(01-26-0399호)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260408","20270408","","0","",
"72","종합여행업","03_12_03_P","3180000","CDFI2260042021000044","2021-12-06","","01","영업/정상","13","영업중","","","","","02-849-3670","","","서울특별시 영등포구 대림동 709-3 타워 오피스텔","서울특별시 영등포구 도림로 160, 타워 오피스텔 701호 (대림동)","07417","대림한중여행사","2026-04-02 11:26:24","U","2026-04-04 02:40:00","","191051.324381799","443568.774997599","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Daerim Korean-Chinese Travel Agency","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20251022","20261021","","0","",
"73","종합여행업","03_12_03_P","3000000","CDFI2260042025000065","2025-12-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신영동 98","서울특별시 종로구 세검정로6길 78, 2층 (신영동)","03019","호스피탈리티그룹코즈 주식회사","2026-04-02 13:34:55","U","2026-04-04 02:40:00","","196632.812228004","455389.352925519","종합여행업","","","0","","","서울보증보험(50,000,000원)","","0","0","0","0","HOSPITALITY GROUP COZE Inc.","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","13","","0","","","","","","","50000000","20260112","20270111","","13","",
"74","종합여행업","03_12_03_P","6510000","CDFI2260042025000029","2025-12-23","","01","영업/정상","13","영업중","","","","","064-805-8380","","","제주특별자치도 제주시 노형동 914-1 재형파크빌 201호","제주특별자치도 제주시 원노형3길 17, 201호 (노형동, 재형파크빌)","63081","(주)골드여행사","2026-04-02 13:18:47","U","2026-04-04 02:40:00","","151983.423888826","-984.685867285937","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","500000000","20251223","20261222","","0","",
"75","종합여행업","03_12_03_P","3150000","CDFI2260042023000010","2023-03-27","","01","영업/정상","13","영업중","","","","","02-2668-2230","","","서울특별시 강서구 등촌동 637 서울시니어스가양타워","서울특별시 강서구 화곡로68길 102, 서울시니어스가양타워 105호 (등촌동)","07550","노후투어(NOHOO TOUR)","2026-04-02 19:58:31","U","2026-04-04 02:40:00","","187494.079333054","450527.699600801","종합여행업","","","0","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","46.24","","0","","","","","","","300000000","20260326","20270326","","46","",
"76","종합여행업","03_12_03_P","3160000","CDFI2260042016000034","2016-08-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 구로구 구로동 187-10 코오롱싸이언스밸리 1차 1107호","서울특별시 구로구 디지털로34길 43, 11층 1107호 (구로동, 코오롱싸이언스밸리1차)","08378","텔레스헬스(주)","2026-04-02 16:13:39","U","2026-04-04 02:40:00","","190980.657371441","442547.689997913","종합여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250822","20260821","","0","",
"77","종합여행업","03_12_03_P","3150000","CDFI2260042012000004","2012-05-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 774 에스에이치빌딩 204호","서울특별시 강서구 공항대로 205, 에스에이치빌딩 204호 (마곡동)","07802","(주)삼원항공여행사","2026-04-02 19:50:19","U","2026-04-04 02:40:00","","184947.625497503","450846.273424687","종합여행업","","","0","","","관광공제회","","0","0","0","0","SAMWON TRAVEL CO.,Ltd","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20240301","20250228","200000000","20260227","20270227","","0","",
"78","종합여행업","03_12_03_P","3150000","CDFI2260042015000003","2015-03-26","","01","영업/정상","13","영업중","","","","","02-739-5252","","157-040","서울특별시 강서구 염창동 240-21 우림블루나인 A동 1710호","서울특별시 강서구 양천로 583, A동 1710~1711호 (염창동, 우림블루나인)","07547","(주)동성항운","2026-04-02 20:12:32","U","2026-04-04 02:40:00","","187952.560027898","450562.020225978","종합여행업","","","0","","","서울보증보험(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","300000000","20260401","20270331","","0","",
"79","종합여행업","03_12_03_P","3150000","CDFI2260042018000027","2018-07-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 798-17 806호","서울특별시 강서구 마곡중앙1로 10, 한일노벨리아타워 806호 (마곡동)","07807","(주)춘하추동여행","2026-04-02 20:15:33","U","2026-04-04 02:40:00","","184517.238084937","450700.675002247","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","7","","0","","","","","","","100000000","20260308","20270308","","7","",
"80","종합여행업","03_12_03_P","3150000","CDFI2260042014000016","2010-02-23","","01","영업/정상","13","영업중","","","","","02-730-7311","","","서울특별시 강서구 마곡동 757 두산더랜드파크","서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1107~1110호 (마곡동)","07788","(주)센타투어","2026-04-02 20:02:00","U","2026-04-04 02:40:00","","184655.264279055","451864.298152252","종합여행업","","","0","","","관광공제회","","0","0","0","0","CENTER TOUR Co.,Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","305775264","20260330","20270330","","0","",
"81","종합여행업","03_12_03_P","3150000","CDFI2260042017000034","2015-03-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 등촌동 717 그레이스힐","서울특별시 강서구 양천로 470, 그레이스힐 지하1층 112-(30)호 (등촌동)","07575","제이제이 트레블(JJ Travel)","2026-04-02 20:18:18","U","2026-04-04 02:40:00","","186899.241516278","451093.022236256","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","by obba tour","GENERAL TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20251021","20261020","","0","",
"82","종합여행업","03_12_03_P","3190000","CDFI2260042026000003","2026-02-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 495-5","서울특별시 동작구 상도로 382 (상도동)","07040","예얼뷰티코리아","2026-04-02 15:04:33","U","2026-04-04 02:40:00","","195918.604140413","443622.521801972","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20260402","20270401","","0","",
"83","종합여행업","03_12_03_P","6510000","CDFI2260042025000017","2025-08-07","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 제주시 연동 2325-7 연동한일씨티파크 103호","제주특별자치도 제주시 도령로 103, 103호 (연동, 연동한일씨티파크)","63126","주식회사 명인국제여행사","2026-04-02 13:19:31","U","2026-04-04 02:40:00","","152394.024420427","-417.333491400613","종합여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","350000000","20250806","20260805","","0","",
"84","종합여행업","03_12_03_P","3990000","CDFI2260042025000008","2025-03-28","","01","영업/정상","13","영업중","","","","","","","","경기도 남양주시 별내동 1006-1","경기도 남양주시 별내중앙로 30, 로데오몰 6층 605-18호 (별내동)","12113","주식회사 모멘토코리아","2026-04-02 14:43:48","U","2026-04-04 02:40:00","","211022.980991253","460402.799208436","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260402","20270401","","0","",
"85","종합여행업","03_12_03_P","3160000","CDFI2260042018000031","2018-09-10","","03","폐업","03","폐업","2025-09-22","","","","02-6012-5188","","","서울특별시 구로구 구로동 501-7 2층","서울특별시 구로구 구로중앙로34길 20, 2층 (구로동)","08293","구로여행사","2026-04-02 17:46:56","U","2026-04-04 02:40:00","","189692.166839121","444261.172988246","종합여행업","","","0","","","서울보증보험주식회사","","2","0","0","0","","","0","0","","0","0","","0","99.78","","0","","","","","","","100000000","20240802","20250801","","100","",
"86","종합여행업","03_12_03_P","3780000","CDFI2260042022000018","2022-10-26","","01","영업/정상","13","영업중","","","","","02-565-8826","","","경기도 성남시 중원구 상대원동 442-2 한라시그마밸리","경기도 성남시 중원구 둔촌대로 545, 한라시그마밸리 B210호 (상대원동)","13215","(주)더블화이트","2026-04-02 13:37:18","U","2026-04-04 02:40:00","","215629.853961679","436670.220291293","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"87","종합여행업","03_12_03_P","4020000","CDFI2260042025000002","2025-03-27","","03","폐업","03","폐업","2026-03-26","","","","","","","경기도 군포시 부곡동 1246 군포 에이스 더블유밸리","경기도 군포시 군포첨단산업2로7번길 8, 군포 에이스 더블유밸리 529호 (부곡동)","15880","로부트립(robutrip)","2026-04-02 14:11:29","U","2026-04-04 02:40:00","","194700.836047715","424961.268156377","종합여행업","","","0","","","서울보증보험","","0","0","0","0","robutrip","General Travel Business","0","0","","0","0","","0","34.06","","0","","","","","","","50071432","20250328","20260327","","34","4840702961",
"88","종합여행업","03_12_03_P","3170000","CDFI2260042025000003","2025-02-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 가산동 549-1","서울특별시 금천구 가산디지털2로 101, 229호 (가산동)","08505","윤토투어 주식회사(RUNTO TOUR CO.LTD)","2026-04-02 09:10:34","U","2026-04-04 02:40:00","","189282.642165078","441654.484590816","종합여행업","","","0","","","한국보건산업진흥원","기타","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250328","20260327","","0","",
"89","종합여행업","03_12_03_P","3150000","CDFI2260042020000036","2020-03-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 A동 601호","서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 A동 601-H611호 (마곡동)","07802","노아방주컴퍼니","2026-04-02 19:52:19","U","2026-04-04 02:40:00","","185127.285385035","450939.221091497","종합여행업","","","0","","","관광공제회(5천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260331","20270331","","0","",
"90","종합여행업","03_12_03_P","3000000","CDFI2260042020000047","2020-12-02","","01","영업/정상","13","영업중","","","","","02-2038-2725","","","서울특별시 종로구 인의동 28-9 인의빌딩","서울특별시 종로구 창경궁로 112-7, 인의빌딩 1101호 (인의동)","03130","주식회사 올마이투어","2026-04-02 13:08:45","U","2026-04-04 02:40:00","","199761.062396833","452253.74185427","종합여행업","","","0","","","한국여행업협회(250,000,000원)","","0","0","0","0","allmytour Co., Ltd.","General travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20251205","20261205","","0","",
"91","종합여행업","03_12_03_P","3230000","CDFI2260042022000007","2022-06-03","","01","영업/정상","13","영업중","","","","","02-6956-9702","","","서울특별시 송파구 방이동 69","서울특별시 송파구 오금로13길 12, 201호 (방이동)","05548","주식회사 케이엘컴퍼니","2026-04-02 14:06:09","U","2026-04-04 02:40:00","","209584.2427528","445685.151380189","종합여행업","","","0","","","서울보증보험(690-86-02464)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20250607","20260606","","0","",
"92","종합여행업","03_12_03_P","3130000","CDFI2260042023000091","2023-10-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 487-422 레이즈빌딩","서울특별시 마포구 연남로13길 1, 레이즈빌딩 2층 (연남동)","03974","주식회사 제이케이관광개발","2026-04-02 14:43:32","U","2026-04-04 02:40:00","","192609.629889011","451622.400936964","종합여행업","","","0","","","공제회(01 26 0400)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","90000000","20260402","20270402","","0","",
"93","종합여행업","03_12_03_P","3510500","CDFI2260042024000008","2024-12-17","","01","영업/정상","13","영업중","","","","","","","","인천광역시 미추홀구 숭의동 283-9","인천광역시 미추홀구 장천로42번길 34, 104호 (숭의동)","22178","망고투어","2026-04-02 15:44:33","U","2026-04-04 02:40:00","","168912.050917042","439684.618743424","종합여행업","","근린상업지역","0","","","서울보증보험","","0","0","0","0","MANGO TOUR","Comprehensive Travel Services","0","0","","0","0","","0","10","","0","","","","","","","50000000","20251218","20261217","","10","",
"94","종합여행업","03_12_03_P","3940000","CDFI2260042026000012","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경기도 고양시 일산동구 장항동 869 엠시티타워&엠시티오피스텔","경기도 고양시 일산동구 백마로 195, 섹션동 9012-4호 (장항동)","10403","주식회사 캐스트홀딩스","2026-04-03 14:54:55","I","2026-04-05 00:20:22","","179708.826286267","461404.803949418","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"95","종합여행업","03_12_03_P","3690000","CDFI2260042026000004","2018-03-07","","01","영업/정상","13","영업중","","","","","","","","울산광역시 중구 성안동 870-18","울산광역시 중구 함월11길 13, 2층 (성안동)","44425","소호(SOHO)","2026-04-03 15:22:01","I","2026-04-05 00:20:22","","409122.521831529","232975.999118819","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20220301","20230228","","0","",
"96","종합여행업","03_12_03_P","3130000","CDFI2260042026000036","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 161-10","서울특별시 마포구 월드컵북로2길 19, 8층 (동교동)","03995","룩앤스테이","2026-04-03 17:15:37","I","2026-04-05 00:20:22","","193031.771142009","450456.462818787","종합여행업","","근린상업지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","130.86","","0","","","","","","","0","","","","131","",
"97","종합여행업","03_12_03_P","3210000","CDFI2260042026000016","2024-04-01","","01","영업/정상","13","영업중","","","","","02-575-0809","","","서울특별시 서초구 양재동 224 엠피리온 디지털 AI 캠퍼스","서울특별시 서초구 양재대로12길 56, 엠피리온 디지털 AI 캠퍼스 에이동 501호 (양재동)","06804","주식회사 휴머닛","2026-04-03 17:03:12","I","2026-04-05 00:20:22","","203301.847003968","439561.993971648","종합여행업","","","13","","","SGI서울보증","사무실","12","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250401","20260331","","0","",
"98","종합여행업","03_12_03_P","3090000","CDFI2260042026000003","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 창동 13-2 EQ빌딩","서울특별시 도봉구 마들로11길 57, EQ빌딩 1206호 (창동)","01414","씨이원 주식회사","2026-04-03 10:30:09","I","2026-04-05 00:20:22","","204357.382835077","461235.763310872","종합여행업","","","0","","","","","0","0","0","0","CEOne Co.,Ltd","General Travel Agency","0","0","","0","0","","0","32.73","","0","","","","","","","100000000","","","","33","",
"99","종합여행업","03_12_03_P","5330000","CDFI2260042026000002","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경상남도 통영시 무전동 981-9","경상남도 통영시 안개2길 57, 101동 (무전동)","53037","주식회사 바로고여행사","2026-04-03 17:25:19","I","2026-04-05 00:20:22","","330673.529726824","152202.195156835","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"100","종합여행업","03_12_03_P","5670000","CDFI2260042026000004","2026-04-03","","01","영업/정상","13","영업중","","","","","","","","경상남도 창원시 의창구 팔용동 100 드림피아 303호","경상남도 창원시 의창구 팔용로 428, 드림피아 303호 (팔용동)","51378","뱅트래블(BANG TRAVEL)-여행정보센터","2026-04-03 14:04:29","I","2026-04-05 00:20:22","","346705.982346415","196222.137729851","종합여행업","","준주거지역","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","19.8","","0","","","","","","","50000000","","","","20","",
"101","종합여행업","03_12_03_P","3650000","CDFI2260042026000002","2024-03-07","","01","영업/정상","13","영업중","","","","","","","","대전광역시 중구 선화동 151-13 선화현대빌딩","대전광역시 중구 보문로 337, 선화현대빌딩 402-1호 (선화동)","34844","(주)필립비앤씨","2026-04-03 13:49:01","I","2026-04-05 00:20:22","","237475.357120465","314715.505059397","종합여행업","","","0","","","SGI서울보증","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","58000000","20250307","20260306","","0","",
