"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","사업자등록번호",
"51","국내외여행업","03_12_02_P","3000000","CDFI2260022023000037","2023-02-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 종로구 신문로1가 24 광화문 고려빌딩 415호","서울특별시 종로구 새문안로 91, 광화문 고려빌딩 415호 (신문로1가)","03182","하이항공여행사","2026-03-03 17:50:21","U","2026-03-05 02:40:00","","197700.034013631","452022.503467072","국내외여행업","","","0","","","관광공제회(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260306","20270306","","0","",
"52","국내외여행업","03_12_02_P","6510000","CDFI2260022026000003","2026-03-04","","01","영업/정상","13","영업중","","","","","064-747-2801","","","제주특별자치도 제주시 해안동 855-6","제주특별자치도 제주시 노형로 120-1 (해안동)","63093","(주)이제주고속관광","2026-03-04 11:51:07","I","2026-03-06 00:20:02","","149600.272818974","-3272.87966261431","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","900000000","","","","0","",
"53","국내외여행업","03_12_02_P","3740000","CDFI2260022026000003","2026-03-04","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 권선동 1016-14","경기도 수원시 권선구 권광로123번길 46, 503호 (권선동)","16571","우리또같이여행","2026-03-04 14:13:54","I","2026-03-06 00:20:02","","202435.682757273","417526.613223522","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260310","20270309","","0","",
"54","국내외여행업","03_12_02_P","3040000","CDFI2260022026000002","2026-03-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 86-23","서울특별시 광진구 영화사로5길 35, B1층 (중곡동)","04946","FC투어","2026-03-04 10:24:12","I","2026-03-06 00:20:02","","208111.377955496","450601.128469528","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"55","국내외여행업","03_12_02_P","3100000","CDFI2260022026000001","2014-08-21","","01","영업/정상","13","영업중","","","","","02-2296-4478","","","서울특별시 노원구 월계동 85 광운대역","서울특별시 노원구 석계로 98-2, 광운대역 3층 (월계동)","01886","(주)케이티에이","2026-03-04 10:27:48","I","2026-03-06 00:20:02","","205426.539610564","457897.781977757","국내외여행업","","","3","","","관광공제회","","0","0","0","0","","","0","0","","0","0","","0","34.3","","0","","","","","","","0","20251021","20261021","","34","",
"56","국내외여행업","03_12_02_P","4800000","CDFI2260022026000002","2026-03-04","","01","영업/정상","13","영업중","","","","","","","","전라남도 목포시 옥암동 960-4 바다빌딩","전라남도 목포시 옥암로 108, 바다빌딩 4층 414호 (옥암동)","58663","여행은 설레임","2026-03-04 08:59:54","I","2026-03-06 00:20:02","","147402.087980498","145732.187185129","국내외여행업","","","0","","","","사무실","4","0","0","0","","","0","0","","0","0","","0","11","","0","","","","","","","30000000","","","","11","",
"57","국내외여행업","03_12_02_P","3940000","CDFI2260022026000005","2007-01-02","","01","영업/정상","13","영업중","","","","","02-722-3344","","","경기도 고양시 덕양구 덕은동 692","경기도 고양시 덕양구 청초로 10, 지엘메트로시티한강 제디동 제1층 제디디01-0122호 (덕은동)","10542","(주)이엔씨여행닷컴","2026-03-04 14:30:09","I","2026-03-06 00:20:02","","","","국내외여행업","관광사업","","0","","","서울보증보험(30,000,000)","","0","0","0","0","ENC TOUR.COM CO., Ltd.","OVERSAES TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250405","20260404","","0","",
"58","국내외여행업","03_12_02_P","3000000","CDFI2260022000000062","2000-07-14","","03","폐업","03","폐업","2026-03-04","","","","02-720-3820","","","서울특별시 종로구 신문로1가 163 광화문오피시아빌딩 1022호","서울특별시 종로구 새문안로 92, 광화문오피시아빌딩 1022호 (신문로1가)","03186","(주)애니원투어","2026-03-04 14:55:29","U","2026-03-06 02:40:00","","197713.264843734","451938.037703258","국내외여행업","관광사업","","0","","","서울특별시관광협회(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20250910","20260910","","0","",
"59","국내외여행업","03_12_02_P","3000000","CDFI2260022003000063","2003-08-04","","01","영업/정상","13","영업중","","","","","02-736-5773","","","서울특별시 종로구 경운동 88 713호","서울특별시 종로구 삼일대로 457, 713호 (경운동)","03147","(주)세븐탑항공","2026-03-04 11:24:37","U","2026-03-06 02:40:00","","198691.799418788","452546.547645387","국내외여행업","관광사업","","0","","","서울보증보험(40,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260209","20270208","","0","",
"60","국내외여행업","03_12_02_P","3190000","CDFI2260022019000002","2016-11-25","","01","영업/정상","13","영업중","","","","","02-525-1708","","","서울특별시 동작구 사당동 1032-4","서울특별시 동작구 사당로30길 122, 4층 (사당동)","07015","반더룽투어","2026-03-04 10:09:22","U","2026-03-06 02:40:00","","198219.62539711","441918.147688786","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","33","","0","","","","","","","0","20250801","20260731","","33","",
"61","국내외여행업","03_12_02_P","3190000","CDFI2260022023000003","2023-09-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 325 상도신동아리버파크아파트","서울특별시 동작구 만양로 19, 139호 (노량진동, 상도신동아리버파크아파트)","06920","주식회사 서울등산지원센터","2026-03-04 09:49:07","U","2026-03-06 02:40:00","","195078.236176484","445024.485155695","국내외여행업","","","0","","","(사)서울시관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20240901","20270831","","0","",
"62","국내외여행업","03_12_02_P","3210000","CDFI2260022011000003","2006-02-28","","01","영업/정상","13","영업중","","","","","02-554-4111","","137-041","서울특별시 서초구 반포동 736-2 대유빌딩 9층","서울특별시 서초구 강남대로85길 5 (반포동,대유빌딩 9층)","","(주)세인투어","2026-03-04 13:22:05","U","2026-03-06 02:40:00","","201928.488232335","445018.433564604","국내외여행업","관광사업","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220401","20270331","","0","",
"63","국내외여행업","03_12_02_P","3210000","CDFI2260022008000010","2008-02-29","","01","영업/정상","13","영업중","","","","","02-581-8100","","","서울특별시 서초구 서초동 1319-11 두산베어스텔","서울특별시 서초구 강남대로 381, 두산베어스텔 705호 (서초동)","06620","아이투어","2026-03-04 14:13:07","U","2026-03-06 02:40:00","","202374.665","443842.38","국내외여행업","관광사업","","0","","","서울보증보험(4천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260312","20270311","","0","",
"64","국내외여행업","03_12_02_P","5080000","CDFI2260022019000002","2019-03-12","","01","영업/정상","13","영업중","","","","","","","","경상북도 구미시 구평동 450-2 보람빌딩 5층 601호, 라지공유오피스 9호실","","","제이비투어(JB Tour)","2026-03-04 09:48:23","U","2026-03-06 02:40:00","","328932.158365741","288998.12725905","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","JB TOUR","Overseas and Domestic travel business","0","0","","0","0","","0","0","","0","","","","","","","30000000","20240511","20260510","","0","",
"65","국내외여행업","03_12_02_P","3040000","CDFI2260022019000006","2016-09-02","","01","영업/정상","13","영업중","","","","","02-2038-6653","","","서울특별시 광진구 자양동 628-25 동원빌딩","서울특별시 광진구 자양로 73, 동원빌딩 4층 502호 (자양동)","05056","에이페이지 아이앤씨","2026-03-04 09:19:22","U","2026-03-06 02:40:00","","207362.29706762","448012.449066969","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","aPage INC","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","63400000","20260321","20270320","","0","",
"66","국내외여행업","03_12_02_P","4050000","CDFI2260022015000009","2015-11-23","","01","영업/정상","13","영업중","","","","","031-205-3431","","","경기도 용인시 기흥구 하갈동 471-3 삼성노블카운티 B3F호","경기도 용인시 기흥구 덕영대로 1751, B3F호 (하갈동, 삼성노블카운티)","17099","노블카운티투어","2026-03-04 16:54:54","U","2026-03-06 02:40:00","","207361.608166122","416752.606583081","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20251207","20261206","","0","",
"67","국내외여행업","03_12_02_P","3980000","CDFI2260022019000002","2019-08-28","","01","영업/정상","13","영업중","","","","","","","","경기도 구리시 인창동 664-1 인창2단지주공아파트 202동 703호","경기도 구리시 건원대로76번길 39, 202동 703호 (인창동, 인창2단지주공아파트)","11917","샛별투어","2026-03-04 14:17:55","U","2026-03-06 02:40:00","","212480.902698614","456413.887015204","국내외여행업","","주거지역","0","아파트지역","","서울보증보험","아파트","0","0","0","0","","","0","0","","0","0","","0","84","","0","","","","","","","32000000","20260226","20270225","","84","",
"68","국내외여행업","03_12_02_P","3370000","CDFI2260022014000010","2014-12-18","","01","영업/정상","13","영업중","","","","","051-862-1515","","611-084","부산광역시 연제구 연산동 587-8","부산광역시 연제구 중앙대로 1130 (연산동, 207호(연산동, 에스케이뷰))","47520","(주)시원여행","2026-03-04 14:12:55","U","2026-03-06 02:40:00","","389510.788094066","189669.571671014","국내외여행업","","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260107","20270106","","0","",
"69","국내외여행업","03_12_02_P","3370000","CDFI2260022015000007","2004-12-02","","01","영업/정상","13","영업중","","","","","051-465-3114","","","부산광역시 연제구 거제동 616-13","부산광역시 연제구 거제시장로 43, 4층 (거제동, 대투빌딩)","47544","(주)대마도투어","2026-03-04 08:56:51","U","2026-03-06 02:40:00","","388530.850846582","189027.110145265","국내외여행업","관광사업","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260218","20270217","","0","",
"70","국내외여행업","03_12_02_P","3370000","CDFI2260022017000010","2011-12-28","","01","영업/정상","13","영업중","","","","","051-507-9980","","","부산광역시 연제구 연산동 711-2","부산광역시 연제구 중앙대로1076번길 31, 202호 (연산동)","47597","에코투어거위의꿈(주)","2026-03-04 08:55:37","U","2026-03-06 02:40:00","","389565.37712932","189093.086891404","국내외여행업","","상업지역","17","아파트지역","","서울보증보험(주)","사무실","15","2","0","0","","","0","0","","0","0","","0","39.49","","0","","","","","","","90000000","20251222","20261221","","39","",
"71","국내외여행업","03_12_02_P","3040000","CDFI2260022019000010","2019-12-06","","01","영업/정상","13","영업중","","","","","02-2201-0773","","","서울특별시 광진구 자양동 219-2 도광빌딩","서울특별시 광진구 자양로 95, 도광빌딩 602호 (자양동)","05055","명보투어","2026-03-04 16:42:40","U","2026-03-06 02:40:00","","207281.948699606","448219.671396301","국내외여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","49","","0","","","","","","","30000000","20260320","20270320","","49","",
"72","국내외여행업","03_12_02_P","4201000","CDFI2260022013000003","2013-10-24","","03","폐업","03","폐업","2026-02-27","","","","033-643-4334","","210-924","강원특별자치도 강릉시 교동 949-20","강원특별자치도 강릉시 강릉대로 103-3 (교동)","25506","(합)명품항공여행","2026-03-04 16:30:50","U","2026-03-06 02:40:00","","365812.174562067","474197.62592804","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","","","","0","",
"73","국내외여행업","03_12_02_P","3860000","CDFI2260022023000010","1995-05-08","","01","영업/정상","13","영업중","","","","","032-221-2626","","","경기도 부천시 소사구 송내동 632-4 송내전철역","경기도 부천시 소사구 송내대로 43, 송내전철역 2층 (송내동)","14742","(주)한미항공여행사","2026-03-04 15:55:46","U","2026-03-06 02:40:00","","177620.165435316","442896.677804454","국내외여행업","관광사업","","0","","","경기도관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20260303","20270303","","0","",
"74","국내외여행업","03_12_02_P","3130000","CDFI2260022013000004","2013-02-04","","01","영업/정상","13","영업중","","","","","02-2001-5516","","121-914","서울특별시 마포구 상암동 1653 이안상암2단지 오피스동 7층","서울특별시 마포구 월드컵북로 361, 7층 (상암동, 이안상암2단지 오피스동)","03908","즐거운이야기","2026-03-04 12:54:49","U","2026-03-06 02:40:00","","190335.496775957","452758.642764785","국내외여행업","","","0","","","제01-26-0252호","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","10000000","20260429","20270429","","0","",
"75","국내외여행업","03_12_02_P","3130000","CDFI2260022014000007","2014-02-11","","01","영업/정상","13","영업중","","","","","02-6925-0088","","121-754","서울특별시 마포구 동교동 165-8 엘지팰리스빌딩 1109호","서울특별시 마포구 양화로 156, 1109호 (동교동, 엘지팰리스빌딩)","04050","(주)해피해피","2026-03-04 08:55:47","U","2026-03-06 02:40:00","","193166.430144679","450425.852790862","국내외여행업","","","0","","","관광공제회(01-26-0246)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260322","20270322","","0","",
"76","국내외여행업","03_12_02_P","3130000","CDFI2260022017000011","2017-02-28","","01","영업/정상","13","영업중","","","","","02-701-3114","","","서울특별시 마포구 공덕동 456 한국사회복지회관 르네상스타워","서울특별시 마포구 만리재로 14, 한국사회복지회관 르네상스타워 2201-13호 (공덕동)","04195","주식회사 더루트","2026-03-04 15:51:31","U","2026-03-06 02:40:00","","195766.588069694","449083.306922623","국내외여행업","","","0","","","공제회(제01-25-0390호)","","0","0","0","0","TheRoute Co., Ltd.","Overseas and Domestic Travel Business","0","0","","0","0","","0","71.95","","0","","","","","","","0","20250330","20260330","","72","",
"77","국내외여행업","03_12_02_P","3310000","CDFI2260022020000003","2004-06-21","","01","영업/정상","13","영업중","","","","","051-701-4994","","","부산광역시 남구 대연동 55-1 21 센츄리시티 오피스텔 1235호","부산광역시 남구 수영로 312, 21 센츄리시티 오피스텔 12층 1235호 (대연동)","48508","(주)웰빙투어","2026-03-04 15:21:55","U","2026-03-06 02:40:00","","391411.179584558","184052.403123326","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260224","20270223","","0","",
"78","국내외여행업","03_12_02_P","3190000","CDFI2260022021000001","1999-10-18","","01","영업/정상","13","영업중","","","","","02-522-0600","","","서울특별시 동작구 사당동 137-15 세원한의원","서울특별시 동작구 동작대로27가길 20, 1층 1호 (사당동)","07008","주식회사 시몽여행사","2026-03-04 09:57:37","U","2026-03-06 02:40:00","","198251.38303105","442725.340068647","국내외여행업","관광사업","일반상업지역","15","아파트지역","","서울보증보험","근린생활시설","15","7","0","0","M. Bling Co.,Ltd","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","97.6","","0","","","","","","","0","20260101","20261231","","98","",
"79","국내외여행업","03_12_02_P","3190000","CDFI2260022025000003","2002-08-02","","01","영업/정상","13","영업중","","","","","02-846-2229","","","서울특별시 동작구 신대방동 708 해태보라매타워","서울특별시 동작구 보라매로3길 29, 1층 3호 (신대방동, 해태보라매타워)","07071","(주)태평양리조트","2026-03-04 10:11:55","U","2026-03-06 02:40:00","","193279.599095483","443230.418234155","국내외여행업","관광사업","","0","","","SGI보증보험(서울시관광협회)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260101","20261231","","0","",
"80","국내외여행업","03_12_02_P","3170000","CDFI2260022014000004","2008-08-13","","01","영업/정상","13","영업중","","","","","02-2039-2261","","","서울특별시 금천구 가산동 345-13 파트너스타워","서울특별시 금천구 가산디지털1로 83, 파트너스타워 906-1호 (가산동)","08589","에이케이투어 주식회사","2026-03-04 19:40:48","U","2026-03-06 02:40:00","","189700.026948955","441229.110998601","국내외여행업","관광사업","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20250819","20260818","","0","",
"81","국내외여행업","03_12_02_P","3190000","CDFI2260022002000004","2002-07-05","","01","영업/정상","13","영업중","","","","","02-812-4190","","","서울특별시 동작구 대방동 393-64 동남빌딩","서울특별시 동작구 대방동길 4, 동남빌딩 401호 (대방동)","06953","주식회사 레저캠프","2026-03-04 10:00:37","U","2026-03-06 02:40:00","","193578.081389964","444224.869663986","국내외여행업","관광사업","","0","","","서울특별시 관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20260205","20270205","","0","",
"82","국내외여행업","03_12_02_P","3190000","CDFI2260022008000004","2008-07-23","","01","영업/정상","13","영업중","","","","","888-3353","","156-854","서울특별시 동작구 신대방동 692-66 2층","서울특별시 동작구 대림로 6 (신대방동,2층)","","(주) 아세아상사","2026-03-04 09:50:59","U","2026-03-06 02:40:00","","192179.367216271","442840.453312484","국내외여행업","관광사업","근린상업지역","4","주택가주변","","한국관광협회","근린생활시설","4","1","0","0","","","0","0","","0","0","","0","37.03","","0","","","","","","","100000000","20251022","20261022","","37","",
"83","국내외여행업","03_12_02_P","3160000","CDFI2260022012000004","2005-12-12","","01","영업/정상","13","영업중","","","","","02-516-2659","","152-888","서울특별시 구로구 신도림동 439-6 1층","서울특별시 구로구 경인로 612, 1층 (신도림동)","08213","(주)펀투어","2026-03-04 17:14:36","U","2026-03-06 02:40:00","","189706.619394956","444854.82736913","국내외여행업","관광사업","","0","","","서울보증보험(주)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260304","20270303","","0","",
"84","국내외여행업","03_12_02_P","4090000","CDFI2260022009000002","2009-07-13","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 걸포동 1588","경기도 김포시 홍도평로 20, 2층 (걸포동)","10096","(주)세계로투어","2026-03-04 10:28:47","U","2026-03-06 02:40:00","","174592.445872281","458856.710374198","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","Co., Ltd. SEGYERO TOUR","Overseas and Domestic travel business","0","0","","0","0","","0","0","","0","","","","","","","150000000","20250101","20251231","","0","",
"85","국내외여행업","03_12_02_P","3040000","CDFI2260022020000007","2016-07-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 47-22 동진빌딩","서울특별시 광진구 능동로 344, 동진빌딩 700호 (중곡동)","04927","이케이여행사 주식회사","2026-03-04 15:41:24","U","2026-03-06 02:40:00","","207119.964190229","450871.92748589","국내외여행업","","근린상업지역","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","59","","0","","","","","","","60000000","20260301","20270228","","59","",
"86","국내외여행업","03_12_02_P","3310000","CDFI2260022021000002","2008-03-12","","01","영업/정상","13","영업중","","","","","051-462-1815","","","부산광역시 남구 문현동 395 문현동삼성아파트","부산광역시 남구 전포대로20번길 15, 상가동 101호 (문현동, 문현동삼성아파트)","48414","(주)현진드림투어","2026-03-04 15:20:19","U","2026-03-06 02:40:00","","388508.924240609","184240.639378769","국내외여행업","관광사업","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20260301","20270228","","0","",
"87","국내외여행업","03_12_02_P","3980000","CDFI2260022014000001","2014-01-20","","01","영업/정상","13","영업중","","","","","","","471-050","경기도 구리시 사노동 324","경기도 구리시 동구릉로459번길 35, 3층 301호 (사노동)","11905","월드포토투어","2026-03-04 17:06:04","U","2026-03-06 02:40:00","","212091.623392501","459476.756641065","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","114060392","20260124","20270123","","0","",
"88","국내외여행업","03_12_02_P","3980000","CDFI2260022016000003","2016-06-01","","01","영업/정상","13","영업중","","","","","031-5564-1600","","","경기도 구리시 인창동 450-9 2층","경기도 구리시 동구릉로 145, 2층 (인창동)","11914","하나네트관광(주)","2026-03-04 14:51:06","U","2026-03-06 02:40:00","","212074.479831","456607.248076293","국내외여행업","","","2","","","서울보증보험","","2","0","0","0","","","0","0","","0","0","","0","60","","0","","","","","","","90604592","20260227","20270226","","60","",
"89","국내외여행업","03_12_02_P","5710000","CDFI2260022008000003","2008-04-11","","03","폐업","03","폐업","2015-02-16","","","","237-1616","","361-814","충청북도 청주시 흥덕구 복대동 978-4","충청북도 청주시 흥덕구 복대로 178 (복대동)","","산과자연여행사","2026-03-04 14:28:38","U","2026-03-06 02:40:00","","239373.09","347989.01","국내외여행업","관광사업","상업지역","2","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","130.96","","0","","","","","","","1036000000","20260319","20270319","","131","",
"90","국내외여행업","03_12_02_P","3190000","CDFI2260022020000006","2019-04-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 455 상도동래미안(1차)아파트","서울특별시 동작구 등용로 38, 상가동 지하1층 에이-19호 (상도동, 상도동래미안(1차)아파트)","06937","유한회사 팔로우미투어","2026-03-04 09:52:12","U","2026-03-06 02:40:00","","194219.201792642","444880.903466886","국내외여행업","","","0","","","사단법인 서울특별시관광협회","사무실","0","0","0","0","Private company FOLLOW ME TOUR","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","30.1","","0","","","","","","","30000000","20260210","20270209","","30","",
"91","국내외여행업","03_12_02_P","3190000","CDFI2260022023000005","2010-06-23","","01","영업/정상","13","영업중","","","","","02-736-6565","","","서울특별시 동작구 사당동 105 사당우성아파트","서울특별시 동작구 동작대로29길 91, 402호 (사당동, 사당우성아파트)","06999","(주)지구를걷는법","2026-03-04 09:49:59","U","2026-03-06 02:40:00","","197802.436613024","443049.214038897","국내외여행업","","","0","","","서울보증보험(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20250623","20260622","","0","",
"92","국내외여행업","03_12_02_P","3820000","CDFI2260022023000004","2023-11-20","","01","영업/정상","13","영업중","","","","","","","","경기도 의정부시 신곡동 673 휴먼시티 201호","경기도 의정부시 추동로 9, 휴먼시티 201호 (신곡동)","11740","조이앤베스트투어","2026-03-04 13:56:00","U","2026-03-06 02:40:00","","204960.460041954","471173.71076545","국내외여행업","","","0","","","서울보증(30,000,000)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20251121","20261120","","0","",
"93","국내외여행업","03_12_02_P","3170000","CDFI2260022025000001","2025-01-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 금천구 시흥동 881-43","서울특별시 금천구 시흥대로64길 4, 1층 (시흥동)","08626","시흥우리여행사","2026-03-04 19:45:35","U","2026-03-06 02:40:00","","191196.941666383","439261.70857801","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20260101","20261231","","0","",
"94","국내외여행업","03_12_02_P","3310000","CDFI2260022026000004","2026-03-05","","01","영업/정상","13","영업중","","","","","051-442-4300","","","부산광역시 남구 대연동 1741-2","부산광역시 남구 못골로 102-1, 3층 (대연동)","48445","랜드투어","2026-03-05 15:19:00","I","2026-03-07 00:20:02","","390728.209299822","183813.574156622","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","31011692","","","","0","",
"95","국내외여행업","03_12_02_P","3010000","CDFI2260022026000008","2022-09-02","","01","영업/정상","13","영업중","","","","","050-1310-1747","","","서울특별시 중구 다동 10 한국관광공사 서울센터","서울특별시 중구 청계천로 40, 한국관광공사 서울센터 817호 (다동)","04521","(주)요비서","2026-03-05 09:05:53","I","2026-03-07 00:20:02","","198306.905839189","451808.098341971","국내외여행업","","","0","","","서울보증보험(3천만원)","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20230902","20240901","","0","",
"96","국내외여행업","03_12_02_P","3240000","CDFI2260022026000005","2023-03-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 암사동 441-10 정산아파트","서울특별시 강동구 고덕로 47, 3층 303-296호 (암사동, 정산아파트)","05238","트립투트립","2026-03-05 13:55:38","I","2026-03-07 00:20:02","","211458.648093395","450316.255472825","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","3.3","","0","","","","","","","40000000","20250630","20260629","","3","",
"97","국내외여행업","03_12_02_P","3010000","CDFI2260022026000009","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중구 순화동 5-2 순화빌딩","서울특별시 중구 서소문로 89, 순화빌딩 LS-1731호 (순화동)","04516","한영항운 주식회사","2026-03-05 08:53:15","I","2026-03-07 00:20:02","","197346.664858178","451164.44975357","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0","",
"98","국내외여행업","03_12_02_P","3140000","CDFI2260022026000001","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 신정동 971-20 명성빌딩","서울특별시 양천구 중앙로 294, 명성빌딩 604호 (신정동)","08026","에이미 코타 투어","2026-03-05 13:37:48","I","2026-03-07 00:20:02","","186852.153851552","446714.974104065","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"99","국내외여행업","03_12_02_P","3180000","CDFI2260022026000004","2026-03-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동2가 13 제이씨 빌딩","서울특별시 영등포구 문래북로 83, 제이씨 빌딩 3층 (당산동2가)","07291","참새투어 주식회사","2026-03-05 15:47:49","I","2026-03-07 00:20:02","","190602.601889128","446477.217206993","국내외여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0","",
"100","국내외여행업","03_12_02_P","5050000","CDFI2260022011000007","2011-07-14","","01","영업/정상","13","영업중","","","","","054-777-0707","","","경상북도 경주시 동천동 921-6","경상북도 경주시 알천북로 311 (동천동)","38112","필레포츠(주)","2026-03-05 18:27:01","U","2026-03-07 02:40:00","","401556.573575367","262841.548064567","국내외여행업","","일반주거지역","5","아파트지역","","한국관광협회중앙회 여행공제회","근린생활시설","0","0","0","0","PHIL LEPORTS","OVERSEAS TRAVEL AGENTS","0","0","","0","0","","0","229.94","","0","","","","","","","212315664","20260312","20270312","","230","",
"101","국내외여행업","03_12_02_P","4490000","CDFI2260022015000001","2015-02-06","","01","영업/정상","13","영업중","","","","","","","","충청남도 천안시 서북구 직산읍 상덕리 219-4 1층","충청남도 천안시 서북구 직산읍 상덕2길 77, 1층","31030","가림여행사","2026-03-05 16:10:10","U","2026-03-07 02:40:00","","211364.190367707","375977.418220935","국내외여행업","","자연녹지지역","1","기타","","관광공제회","근린생활시설","1","0","0","0","GARIM TOUR","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20260212","20270212","","0","",
