번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수,사업자등록번호,Unnamed: 37,record_key
303,수질오염원설치시설(기타),09_30_12_P,5180000,518000025202100005,2021-07-02,,1,영업/정상,11,영업,,,,,054-734-6330,,,경상북도 영덕군 영덕읍 남석리 5-6,경상북도 영덕군 영덕읍 중앙길 85-1,36436,공일공안경원,2021-07-02 10:35:31,I,2026-02-03 01:35:10,,412569.705567051,325895.996149361,기타수질오염원관리,,,,,0,,0,6373800237.0,,공일공안경원_경상북도영덕군영덕읍남석리5-6
307,수질오염원설치시설(기타),09_30_12_P,5180000,518000025202100003,2021-07-02,,1,영업/정상,11,영업,,,,,054-733-3579,,,경상북도 영덕군 영덕읍 남석리 69-70,경상북도 영덕군 영덕읍 중앙길 108-4,36432,눈이 행복한 안경,2021-07-02 09:48:00,I,2026-02-03 01:35:10,,412370.645421449,325989.193873475,기타수질오염원관리,,,,,0,,0,5070252662.0,,눈이행복한안경_경상북도영덕군영덕읍남석리69-70
341,수질오염원설치시설(기타),09_30_12_P,5380000,538000025202100061,2021-07-02,,1,영업/정상,11,영업,,,,,,,,경상남도 양산시 동면 석산리 962-10 외 1,"경상남도 양산시 동면 곡리3길 1-13, 외 1",50638,스피드메이트 남양산IC점,2026-02-02 17:48:41,U,2026-02-04 02:40:00,,384566.611675673,203994.262266364,기타수질오염원관리,,,,,0,,0,5560103579.0,,스피드메이트남양산IC점_경상남도양산시동면석산리962-10외1
304,수질오염원설치시설(기타),09_30_12_P,5180000,518000025202100006,2021-07-02,,1,영업/정상,11,영업,,,,,054-732-1512,,,경상북도 영덕군 강구면 오포리 535-5,경상북도 영덕군 강구면 강구시장1길 2,36458,정안경원,2021-07-02 11:18:34,I,2026-02-03 01:35:10,,413484.467282375,320130.252289163,기타수질오염원관리,,,,,0,,0,5070224337.0,,정안경원_경상북도영덕군강구면오포리535-5
305,수질오염원설치시설(기타),09_30_12_P,5180000,518000025202100009,2021-07-02,,1,영업/정상,11,영업,,,,,054-733-3221,,,경상북도 영덕군 영해면 성내리 472-24,경상북도 영덕군 영해면 예주시장길 25,36411,제일안경원,2021-07-02 13:44:37,I,2026-02-03 01:35:10,,415459.484833487,340262.522182473,기타수질오염원관리,,,,,0,,0,5070329381.0,,제일안경원_경상북도영덕군영해면성내리472-24
306,수질오염원설치시설(기타),09_30_12_P,5180000,518000025202100008,2021-07-02,,1,영업/정상,11,영업,,,,,054-732-7790,,,경상북도 영덕군 강구면 강구리 337-4,경상북도 영덕군 강구면 영덕대게로 47,36454,강구안경,2021-07-02 11:46:17,I,2026-02-03 01:35:10,,413930.981259993,320302.180875996,기타수질오염원관리,,,,,0,,0,6440501764.0,,강구안경_경상북도영덕군강구면강구리337-4
436,수질오염원설치시설(기타),09_30_12_P,3830000,383000025202100047,2021-06-30,,1,영업/정상,11,영업,,,,,031-427-7890,,,경기도 안양시 동안구 호계동 996-7 101호,"경기도 안양시 동안구 경수대로 548, 101호 (호계동)",14112,신세계안경원 위드렌즈,2026-02-10 15:36:55,U,2026-02-12 02:40:00,,196230.040682788,429952.149085119,기타수질오염원관리,,,,,0,,0,5133900559.0,,신세계안경원위드렌즈_경기도안양시동안구호계동996-7101호
176,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100119,2021-06-30,,1,영업/정상,11,영업,,,,,,,,서울특별시 중구 남대문로5가 120 단암빌딩,"서울특별시 중구 소월로 10, 단암타워 1층 (남대문로5가)",04527,충남사,2021-06-30 19:06:17,I,2026-02-03 00:20:01,,197761.352668418,450694.317526664,기타수질오염원관리,,,,,0,,0,1040217296.0,,충남사_서울특별시중구남대문로5가120단암빌딩
216,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100118,2021-06-30,,1,영업/정상,11,영업,,,,,02-776-1001,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 지하1층 10호 (남창동)",04528,아이리스 안경원,2021-06-30 18:50:10,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,1040749380.0,,아이리스안경원_서울특별시중구남창동52-1남대문코코클럽
188,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100116,2021-06-28,,1,영업/정상,11,영업,,,,,02-753-6372,,,서울특별시 중구 충무로2가 12-17,"서울특별시 중구 명동8가길 33, 가나빌딩1층 (충무로2가)",04537,가나안경원,2021-06-28 15:50:40,I,2026-02-03 00:20:01,,198773.98707315,451070.362775791,기타수질오염원관리,,,,,0,,0,2291503577.0,,가나안경원_서울특별시중구충무로2가12-17
175,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100115,2021-06-28,,1,영업/정상,11,영업,,,,,,,,서울특별시 중구 남대문로4가 20-7,"서울특별시 중구 남대문시장길 9, 1층 (남대문로4가)",04528,폴라리스안경원,2021-06-28 12:07:32,I,2026-02-03 00:20:01,,197854.628415023,450878.161133993,기타수질오염원관리,,,,,0,,0,1040721140.0,,폴라리스안경원_서울특별시중구남대문로4가20-7
109,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100114,2021-06-28,,1,영업/정상,11,영업,,,,,02-753-5831,,,서울특별시 중구 남창동 60-7,서울특별시 중구 남대문시장4길 34-5 (남창동),04528,실로암안경원,2021-07-14 10:45:17,I,2026-02-03 00:20:01,안경 소매업,197891.99168274,450687.680405615,기타수질오염원관리,안경 소매업,,,,0,,0,1040657980.0,,실로암안경원_서울특별시중구남창동60-7
108,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100113,2021-06-28,,1,영업/정상,11,영업,,,,,027568519,,,서울특별시 중구 남창동 50-13,서울특별시 중구 남대문시장4길 24-1 (남창동),04528,(주)친절사안경,2021-07-14 10:43:18,I,2026-02-03 00:20:01,안경 소매업,197910.589095515,450759.579166788,기타수질오염원관리,안경 소매업,,,,0,,0,1048632754.0,,(주)친절사안경_서울특별시중구남창동50-13
13,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100117,2021-06-28,,1,영업/정상,11,영업,,,,,02-752-5561,,,서울특별시 중구 남대문로5가 208 서울우유,"서울특별시 중구 세종대로2가길 26, 서울우유 (남대문로5가)",04527,공일공안경,2021-06-28 16:01:46,I,2026-02-03 00:20:01,,197727.978433709,450645.448350958,기타수질오염원관리,,,,,0,,0,2100560726.0,,공일공안경_서울특별시중구남대문로5가208서울우유
107,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100112,2021-06-28,,1,영업/정상,11,영업,,,,,027762488,,,서울특별시 중구 남창동 51-1 롯데손해보험빌딩,"서울특별시 중구 소월로 3, 롯데손해보험빌딩 숭례문상가 외곽 14호 (남창동)",04528,금화안경,2021-10-22 13:48:46,I,2026-02-03 00:20:01,안경 소매업,197831.002724157,450794.31483169,기타수질오염원관리,안경 소매업,,,,0,,0,1040685905.0,,금화안경_서울특별시중구남창동51-1롯데손해보험빌딩
352,수질오염원설치시설(기타),09_30_12_P,3390000,339000025202100032,2021-06-26,,1,영업/정상,11,영업,,,,,051-315-5111,,,부산광역시 사상구 학장동 820-36,부산광역시 사상구 대동로 67 (학장동),47050,으뜸스타안경(학장점),2026-01-30 14:37:32,U,2026-02-04 11:04:37,,380018.088302562,183730.402044063,기타수질오염원관리,,,,,0,,0,1072294816.0,,으뜸스타안경(학장점)_부산광역시사상구학장동820-36
381,수질오염원설치시설(기타),09_30_12_P,3230000,323000025202100106,2021-06-25,,3,폐업,2,폐업,2024-08-01,,,,02-407-5210,,,서울특별시 송파구 가락동 166,"서울특별시 송파구 오금로 400, 106호 (가락동)",05769,고려안경,2026-02-04 16:52:43,U,2026-02-06 02:40:00,,211849.008022916,443964.772720397,기타수질오염원관리,,,,,0,,0,3180301463.0,,고려안경_서울특별시송파구가락동166
442,수질오염원설치시설(기타),09_30_12_P,5670000,567012325202100045,2021-06-24,,1,영업/정상,11,영업,,,,,0552962777,,,경상남도 창원시 의창구 북면 감계리 246-2,경상남도 창원시 의창구 북면 감계로110번길 53,51112,아이콘택 위드렌즈 감계점,2026-02-10 13:11:00,U,2026-02-12 02:40:00,,344838.75272156,201366.80452213,기타수질오염원관리,,,,,0,,0,5600400631.0,,아이콘택위드렌즈감계점_경상남도창원시의창구북면감계리246-2
475,수질오염원설치시설(기타),09_30_12_P,5670000,567015625202100024,2021-06-24,,1,영업/정상,11,영업,,,,,055-245-7010,,,경상남도 창원시 마산합포구 월포동 1-1 벽산블루밍아파트상가,"경상남도 창원시 마산합포구 3·15대로 154-1, 벽산블루밍아파트상가 1층 102호 (월포동)",51738,아이디어 마산,2026-02-13 14:18:08,U,2026-02-15 02:40:00,,342582.345701773,189250.47330214,기타수질오염원관리,,,,,0,,0,6081658802.0,,아이디어마산_경상남도창원시마산합포구월포동1-1벽산블루밍아파트상가
378,수질오염원설치시설(기타),09_30_12_P,5130000,513000025202100030,2021-06-24,,1,영업/정상,11,영업,,,,,053-801-5200,,,경상북도 경산시 정평동 138-6,"경상북도 경산시 대학로 70, 우방상가 1층 (정평동)",38655,로데오안경,2026-02-04 13:11:25,U,2026-02-06 02:40:00,,356243.375034709,260628.223098328,기타수질오염원관리,,,,,0,,0,6011466419.0,,로데오안경_경상북도경산시정평동138-6
429,수질오염원설치시설(기타),09_30_12_P,6510000,651000025202100086,2021-06-24,,1,영업/정상,11,영업,,,,,0647573700,,,제주특별자치도 제주시 이도일동 1774-1 그린클리닉,"제주특별자치도 제주시 중앙로 206, 그린클리닉 (이도일동)",63198,크롬웰안경 제주점,2026-02-09 18:12:01,U,2026-02-11 02:40:00,,156122.939479336,603.162638050514,기타수질오염원관리,,,,,0,,0,3470202968.0,,크롬웰안경제주점_제주특별자치도제주시이도일동1774-1그린클리닉
155,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100110,2021-06-23,,1,영업/정상,11,영업,,,,,02-2277-3701,,,서울특별시 중구 을지로6가 18-187,"서울특별시 중구 장충단로13길 43, 1층 12호 (을지로6가)",04564,안경매니져,2021-07-14 10:55:47,I,2026-02-03 00:20:01,안경 소매업,200550.431781439,451746.449804853,기타수질오염원관리,안경 소매업,,,,0,,0,3961501239.0,,안경매니져_서울특별시중구을지로6가18-187
46,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100108,2021-06-23,,1,영업/정상,11,영업,,,,,02-2231-1011,,,서울특별시 중구 신당동 52-11,"서울특별시 중구 퇴계로88길 63, 1층 (신당동)",04584,보라안경콘택트,2021-07-14 10:53:53,I,2026-02-03 00:20:01,안경 소매업,201641.363400185,451210.115520834,기타수질오염원관리,안경 소매업,,,,0,,0,2011751717.0,,보라안경콘택트_서울특별시중구신당동52-11
358,수질오염원설치시설(기타),09_30_12_P,3220000,322000025202100161,2021-06-23,,1,영업/정상,11,영업,,,,,02-567-3527,,,서울특별시 강남구 논현동 234-28 태성빌딩,"서울특별시 강남구 논현로 604, 태성빌딩 102호 (논현동)",06109,비노운안경,2026-02-04 08:16:18,I,2026-02-06 00:20:02,,202938.470028094,445048.638853839,기타수질오염원관리,,,,,0,,0,5592602121.0,,비노운안경_서울특별시강남구논현동234-28태성빌딩
203,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100107,2021-06-22,,1,영업/정상,11,영업,,,,,02-318-5750,,,서울특별시 중구 충무로2가 62-8 세룡빌딩,"서울특별시 중구 퇴계로 141, 세룡빌딩 (충무로2가)",04537,원안경,2021-06-22 11:25:44,I,2026-02-03 00:20:01,,198827.727238114,451005.205964888,기타수질오염원관리,,,,,0,,0,2063500352.0,,원안경_서울특별시중구충무로2가62-8세룡빌딩
470,수질오염원설치시설(기타),09_30_12_P,3190000,319000025202100045,2021-06-22,,1,영업/정상,11,영업,,,,,02-812-1311,,,서울특별시 동작구 대방동 501 대림아파트(상가동),"서울특별시 동작구 여의대방로 250, 대림아파트(상가동) 108호 (대방동)",06943,투아이스안경위드렌즈대방점,2026-02-13 08:54:01,U,2026-02-15 02:40:00,,193273.484014052,445011.250115029,기타수질오염원관리,,,,,0,,0,2076453207.0,,투아이스안경위드렌즈대방점_서울특별시동작구대방동501대림아파트(상가동)
120,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100084,2021-06-21,,1,영업/정상,11,영업,,,,,02-318-8003,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 지하1층 6호 (남창동)",04528,남대문 아이패밀리 코코점,2021-06-21 00:07:38,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,4171794437.0,,남대문아이패밀리코코점_서울특별시중구남창동52-1남대문코코클럽
146,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100090,2021-06-21,,1,영업/정상,11,영업,,,,,02-6965-2636,,,서울특별시 중구 봉래동2가 122-11 경부고속철도서울민자역사,"서울특별시 중구 한강대로 405, 롯데아울렛 1층 (봉래동2가)",04509,아이피아 서울역점,2021-07-07 16:50:22,I,2026-02-03 00:20:01,,197229.761422932,450418.159244379,기타수질오염원관리,,,,,0,,0,4450901369.0,,아이피아서울역점_서울특별시중구봉래동2가122-11경부고속철도서울민자역사
83,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100095,2021-06-21,,1,영업/정상,11,영업,,,,,02-733-4219,,,서울특별시 중구 충정로1가 75-1 농협중앙회 중앙본부 사무실,"서울특별시 중구 새문안로 16, 농협중앙회 신협매장 (충정로1가)",04516,중앙안경부(하나로안경),2021-06-21 21:36:49,I,2026-02-03 00:20:01,,197143.10408516,451569.761397214,기타수질오염원관리,,,,,0,,0,1100169720.0,,중앙안경부(하나로안경)_서울특별시중구충정로1가75-1농협중앙회중앙본부사무실
67,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100097,2021-06-21,,1,영업/정상,11,영업,,,,,02-777-2366,,,서울특별시 중구 남대문로2가 9-9 소공지하쇼핑센터,"서울특별시 중구 소공로 지하 102, 소공지하쇼핑센터 51호 (남대문로2가)",04532,ACE안경원,2021-06-21 20:08:53,I,2026-02-03 00:20:01,,198354.121882082,451309.736293852,기타수질오염원관리,,,,,0,,0,1040854110.0,,ACE안경원_서울특별시중구남대문로2가9-9소공지하쇼핑센터
185,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100106,2021-06-21,,1,영업/정상,11,영업,,,,,02-755-9741,,,서울특별시 중구 충무로1가 52-41 회현지하쇼핑센터,"서울특별시 중구 소공로 지하 58, 회현상가 사-5호 (충무로1가)",04535,이태리안경원,2021-06-21 21:25:27,I,2026-02-03 00:20:01,,198294.579463422,450952.394190021,기타수질오염원관리,,,,,0,,0,8220900311.0,,이태리안경원_서울특별시중구충무로1가52-41회현지하쇼핑센터
177,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100088,2021-06-21,,3,폐업,2,폐업,2021-10-01,,,,02-3789-0817,,,서울특별시 중구 명동2가 99-3,"서울특별시 중구 남대문로 60, 1층 (명동2가)",04535,프레임젠틀,2021-10-01 13:36:46,I,2026-02-03 00:20:01,,198330.80668444,451134.167980696,기타수질오염원관리,,,,,0,,0,3507600064.0,,프레임젠틀_서울특별시중구명동2가99-3
119,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100082,2021-06-21,,1,영업/정상,11,영업,,,,,02-776-4778,,,서울특별시 중구 남대문로2가 9-9 명동지하쇼핑센터,"서울특별시 중구 남대문로 지하 72, 명동지하쇼핑센터 바4호 (남대문로2가)",04535,러브안경,2021-06-21 00:01:35,I,2026-02-03 00:20:01,,198354.121882082,451309.736293852,기타수질오염원관리,,,,,0,,0,2660301070.0,,러브안경_서울특별시중구남대문로2가9-9명동지하쇼핑센터
131,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100102,2021-06-21,,1,영업/정상,11,영업,,,,,02-773-8557,,,서울특별시 중구 남창동 50-57,"서울특별시 중구 남대문시장4길 28-12, 남대문상가 지층 5호 (남창동)",04528,샬롬안경원,2021-06-21 21:46:56,I,2026-02-03 00:20:01,,197864.564761519,450776.970697936,기타수질오염원관리,,,,,0,,0,1040347012.0,,샬롬안경원_서울특별시중구남창동50-57
195,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100103,2021-06-21,,1,영업/정상,11,영업,,,,,02-318-6580,,,서울특별시 중구 남대문로3가 30-1,서울특별시 중구 남대문로 22 (남대문로3가),04529,뉴광진안경,2021-06-21 21:09:19,I,2026-02-03 00:20:01,,197999.811198108,450951.912134157,기타수질오염원관리,,,,,0,,0,1040274467.0,,뉴광진안경_서울특별시중구남대문로3가30-1
198,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100092,2021-06-21,,1,영업/정상,11,영업,,,,,02-6030-8970,,,서울특별시 중구 수하동 67 미래에셋 센터원(Mirae Asset CENTER1),"서울특별시 중구 을지로5길 26, 미래에셋 센터원(Mirae Asset CENTER1) B104호 (수하동)",04539,블루랩을지로점,2021-06-21 19:38:38,I,2026-02-03 00:20:01,,198620.934275413,451681.95803574,기타수질오염원관리,,,,,0,,0,7076200389.0,,블루랩을지로점_서울특별시중구수하동67미래에셋센터원(MiraeAssetCENTER1)
127,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100085,2021-06-21,,1,영업/정상,11,영업,,,,,02-2238-4946,,,서울특별시 중구 신당동 369-28,서울특별시 중구 다산로 130-1 (신당동),04590,정명당안경원,2021-06-21 00:11:40,I,2026-02-03 00:20:01,,200921.483563453,450341.990992064,기타수질오염원관리,,,,,0,,0,2037724035.0,,정명당안경원_서울특별시중구신당동369-28
128,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100086,2021-06-21,,1,영업/정상,11,영업,,,,,02-3398--5490,,,서울특별시 중구 을지로6가 18-12 두산타워빌딩,"서울특별시 중구 장충단로 275, 두산타워빌딩 3층 21호 (을지로6가)",04563,서전안경원,2021-06-21 19:15:25,I,2026-02-03 00:20:01,,200703.625559248,451836.458256618,기타수질오염원관리,,,,,0,,0,7971600798.0,,서전안경원_서울특별시중구을지로6가18-12두산타워빌딩
129,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100094,2021-06-21,,1,영업/정상,11,영업,,,,,02-776-3681,,,서울특별시 중구 남대문로2가 9-9 명동지하쇼핑센터,"서울특별시 중구 남대문로 지하 72, 명동지하쇼핑센터 나1D호 (남대문로2가)",04535,명동라이프안경,2021-06-21 19:51:44,I,2026-02-03 00:20:01,,198354.121882082,451309.736293852,기타수질오염원관리,,,,,0,,0,2011652500.0,,명동라이프안경_서울특별시중구남대문로2가9-9명동지하쇼핑센터
104,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100083,2021-06-21,,1,영업/정상,11,영업,,,,,02-756-3706,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 지하1층 7호 (남창동)",04528,남대문대호안경,2021-06-21 00:04:37,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,1041994914.0,,남대문대호안경_서울특별시중구남창동52-1남대문코코클럽
130,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100100,2021-06-21,,1,영업/정상,11,영업,,,,,02-319-6692,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 지하1층 1,2.3호 (남창동)",04528,안경공장공장장콘택트 남대문코코점,2021-08-04 17:21:25,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,2752201191.0,,안경공장공장장콘택트남대문코코점_서울특별시중구남창동52-1남대문코코클럽
132,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100104,2021-06-21,,1,영업/정상,11,영업,,,,,02-2235-3118,,,서울특별시 중구 신당동 140-7,서울특별시 중구 퇴계로 436-1 (신당동),04578,안경박사(신당점),2021-06-21 21:14:21,I,2026-02-03 00:20:01,,201706.104540614,451464.993663618,기타수질오염원관리,,,,,0,,0,2010206557.0,,안경박사(신당점)_서울특별시중구신당동140-7
194,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100091,2021-06-21,,1,영업/정상,11,영업,,,,,02-2277-1753,,,서울특별시 중구 을지로2가 101-12,"서울특별시 중구 을지로 99-1, 미광빌딩 101호 (을지로2가)",04542,글라스프렌즈안경,2021-06-21 19:33:36,I,2026-02-03 00:20:01,,198965.67200691,451577.888160897,기타수질오염원관리,,,,,0,,0,5511700466.0,,글라스프렌즈안경_서울특별시중구을지로2가101-12
193,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100089,2021-06-21,,1,영업/정상,11,영업,,,,,02-752-1074,,,서울특별시 중구 충무로1가 25-15 동암빌딩,"서울특별시 중구 소공로 62, 동암빌딩 1층 (충무로1가)",04535,다비치안경명동점,2021-06-21 19:27:31,I,2026-02-03 00:20:01,,198358.758939194,450948.455940924,기타수질오염원관리,,,,,0,,0,8924100168.0,,다비치안경명동점_서울특별시중구충무로1가25-15동암빌딩
62,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100074,2021-06-20,,1,영업/정상,11,영업,,,,,02-775-4375,,,서울특별시 중구 남대문로4가 18-2,"서울특별시 중구 남대문시장길 25-3, 지하81호 (남대문로4가)",04528,에이안경,2021-06-20 22:29:00,I,2026-02-03 00:20:01,,197916.782601362,450902.982126289,기타수질오염원관리,,,,,0,,0,1044209491.0,,에이안경_서울특별시중구남대문로4가18-2
174,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100077,2021-06-20,,1,영업/정상,11,영업,,,,,201-16-92633,,,서울특별시 중구 남대문로2가 123 롯데영플라자,"서울특별시 중구 남대문로 67, 명동지하상가 다-9호 (남대문로2가)",04532,하바드 안경,2021-07-07 16:43:00,I,2026-02-03 00:20:01,안경 소매업,198315.532747026,451248.141599825,기타수질오염원관리,안경 소매업,,,,0,,0,,,하바드안경_서울특별시중구남대문로2가123롯데영플라자
212,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100078,2021-06-20,,1,영업/정상,11,영업,,,,,02-318-3060,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 B1층 4,5호 (남창동)",04528,밝은안경,2021-06-20 23:47:28,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,5411100720.0,,밝은안경_서울특별시중구남창동52-1남대문코코클럽
213,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100071,2021-06-20,,1,영업/정상,11,영업,,,,,02-919-7090,,,서울특별시 중구 남대문로4가 18-2,서울특별시 중구 남대문시장길 25-3 (남대문로4가),04528,보람안경원,2021-06-20 21:52:48,I,2026-02-03 00:20:01,,197916.782601362,450902.982126289,기타수질오염원관리,,,,,0,,0,1040412728.0,,보람안경원_서울특별시중구남대문로4가18-2
214,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100068,2021-06-20,,1,영업/정상,11,영업,,,,,02-773-6100,,,서울특별시 중구 남창동 62-2,서울특별시 중구 남대문시장4길 48 (남창동),04528,하나로안경,2021-06-20 21:22:37,I,2026-02-03 00:20:01,,197906.086254733,450647.890530715,기타수질오염원관리,,,,,0,,0,1040853649.0,,하나로안경_서울특별시중구남창동62-2
215,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100069,2021-06-20,,1,영업/정상,11,영업,,,,,02-773-2886,,,서울특별시 중구 남창동 34-4,서울특별시 중구 남대문시장4길 10 (남창동),04528,남도안경,2021-06-20 21:32:41,I,2026-02-03 00:20:01,,197915.774020648,450834.222624989,기타수질오염원관리,,,,,0,,0,6443600658.0,,남도안경_서울특별시중구남창동34-4
61,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100073,2021-06-20,,1,영업/정상,11,영업,,,,,,,,서울특별시 중구 신당동 294-13 신진빌딩,"서울특별시 중구 청구로 70, 신진빌딩 1층 (신당동)",04586,안경이야기,2021-07-07 16:39:05,I,2026-02-03 00:20:01,안경 소매업,201221.48794772,450873.344252428,기타수질오염원관리,안경 소매업,,,,0,,0,2010826502.0,,안경이야기_서울특별시중구신당동294-13신진빌딩
65,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100070,2021-06-20,,1,영업/정상,11,영업,,,,,02-756-7591,,,서울특별시 중구 남대문로4가 3-3,서울특별시 중구 남대문로 16 (남대문로4가),04529,아이데코 남대문점,2021-06-20 21:41:44,I,2026-02-03 00:20:01,,197940.807443016,450911.090993441,기타수질오염원관리,,,,,0,,0,2011529356.0,,아이데코남대문점_서울특별시중구남대문로4가3-3
60,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100072,2021-06-20,,1,영업/정상,11,영업,,,,,02-318-1004,,,서울특별시 중구 남창동 62-2,서울특별시 중구 남대문시장4길 48 (남창동),04528,천사,2021-07-14 10:27:02,I,2026-02-03 00:20:01,안경 소매업,197906.086254733,450647.890530715,기타수질오염원관리,안경 소매업,,,,0,,0,1040155430.0,,천사_서울특별시중구남창동62-2
148,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100076,2021-06-20,,1,영업/정상,11,영업,,,,,02-2267-3338,,,서울특별시 중구 충무로3가 25-5 대광사,"서울특별시 중구 마른내로2길 31, 대광사 1층 (충무로3가)",04555,안경아트,2021-06-20 22:56:10,I,2026-02-03 00:20:01,,199181.497812797,451200.582086986,기타수질오염원관리,,,,,0,,0,2020124279.0,,안경아트_서울특별시중구충무로3가25-5대광사
149,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100079,2021-06-20,,1,영업/정상,11,영업,,,,,02-318-5334,,,서울특별시 중구 남창동 52-1 남대문코코클럽,"서울특별시 중구 남대문시장4길 32, 남대문코코클럽 (남창동)",04528,세명안경,2021-06-20 23:50:30,I,2026-02-03 00:20:01,,197902.146082898,450720.711316548,기타수질오염원관리,,,,,0,,0,1041909488.0,,세명안경_서울특별시중구남창동52-1남대문코코클럽
151,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100081,2021-06-20,,1,영업/정상,11,영업,,,,,02-2278-2002,,,서울특별시 중구 필동1가 39-3 대도약국,"서울특별시 중구 퇴계로 183, 대도빌딩 1층 (필동1가)",04554,이펙트안경원,2021-06-20 23:58:34,I,2026-02-03 00:20:01,,199251.655928233,451004.196680407,기타수질오염원관리,,,,,0,,0,2011787724.0,,이펙트안경원_서울특별시중구필동1가39-3대도약국
150,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100080,2021-06-20,,1,영업/정상,11,영업,,,,,02-733-2132,,,서울특별시 중구 남창동 33-1,"서울특별시 중구 남대문시장4길 9, 대도상가 D동 1층 외향29호 (남창동)",04529,남정안경,2021-06-20 23:54:32,I,2026-02-03 00:20:01,,197936.261142268,450837.498547725,기타수질오염원관리,,,,,0,,0,1040603280.0,,남정안경_서울특별시중구남창동33-1
64,수질오염원설치시설(기타),09_30_12_P,3010000,301000025202100067,2021-06-20,,1,영업/정상,11,영업,,,,,02-752-5688,,,서울특별시 중구 남창동 50-57,"서울특별시 중구 남대문시장4길 28-12, 남대문상가 구관 2층 (남창동)",04528,신세계안경원,2021-07-07 16:34:31,I,2026-02-03 00:20:01,,197864.564761519,450776.970697936,기타수질오염원관리,,,,,0,,0,1040139333.0,,신세계안경원_서울특별시중구남창동50-57
