번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명,Unnamed: 59,record_key
65,노래연습장업,03_09_01_P,3820000,CDFF3242052012000001,2012-06-19,,1,영업/정상,13,영업중,,,,,878-3801,,,경기도 의정부시 의정부동 506-2 3층,경기도 의정부시 범골로157번길 25-11 (의정부동),11650,리더스 노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203644.688058416,470511.201140577,노래연습장업,유통관련업,0.0,,,130.24,3.0,0.0,근린생활시설,0.0,0.0,3.0,0.0,,,,,,,,,,,,0.0,,,,,,,,리더스노래연습장_경기도의정부시의정부동506-23층
279,노래연습장업,03_09_01_P,5530000,CDFF3242052012000001,2012-01-02,,3,폐업,3,폐업,2026-02-06,,,,,,,경기도 화성시 만세구 우정읍 조암리 352-3,경기도 화성시 만세구 우정읍 조암서로22번길 21,,블링블링노래연습장,2026-02-10 11:20:41,U,2026-02-12 02:40:00,,183719.675846827,397985.946007058,노래연습장업,유통관련업,0.0,,,154.68,0.0,0.0,,0.0,0.0,4.0,0.0,,,,,,,,,,,,0.0,,,,,,,,블링블링노래연습장_경기도화성시만세구우정읍조암리352-3
156,노래연습장업,03_09_01_P,3610000,CDFF3242052011000008,2011-12-01,,1,영업/정상,13,영업중,,,,,,,,광주광역시 남구 노대동 863 (2층),"광주광역시 남구 노대실로 46 (노대동, (2층))",61746,언니네노래연습장,2026-02-04 13:33:20,U,2026-02-06 02:40:00,,191354.858982012,178505.682582927,노래연습장업,유통관련업,0.0,아파트지역,,149.62,0.0,0.0,,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,,,,,,준주거지역,,언니네노래연습장_광주광역시남구노대동863(2층)
64,노래연습장업,03_09_01_P,3820000,CDFF3242052011000008,2011-11-03,,3,폐업,3,폐업,2013-08-19,,,,,,,경기도 의정부시 의정부동 503 3층,경기도 의정부시 신흥로 229 (의정부동),480-012,만송노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203723.917507044,470466.356634973,노래연습장업,유통관련업,3.0,,,337.88,0.0,0.0,근린생활시설,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,상업지역,,만송노래연습장_경기도의정부시의정부동5033층
63,노래연습장업,03_09_01_P,3820000,CDFF3242052011000007,2011-10-26,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 의정부동 502-1 2층,경기도 의정부시 신흥로 233 (의정부동),11650,명작노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203721.344437041,470525.421854041,노래연습장업,유통관련업,2.0,,,237.94,0.0,0.0,근린생활시설,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,,,,,,,,명작노래연습장_경기도의정부시의정부동502-12층
239,노래연습장업,03_09_01_P,3540000,CDFF3242052011000008,2011-10-25,,1,영업/정상,13,영업중,,,,,,,,인천광역시 부평구 부개동 301-2 (지하1층),"인천광역시 부평구 수변로 9, 지1층 (부개동)",21415,비틀즈 노래연습장,2026-02-06 10:41:38,U,2026-02-08 02:40:00,,176875.821301162,442839.874530898,노래연습장업,유통관련업,5.0,기타,,92.72,4.0,1.0,숙박시설,1.5,35.0,5.0,2.0,Y,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,준주거지역,,비틀즈노래연습장_인천광역시부평구부개동301-2(지하1층)
177,노래연습장업,03_09_01_P,4201000,CDFF3242052011000004,2011-09-08,,3,폐업,3,폐업,2026-02-03,,,,,,,강원특별자치도 강릉시 교동 1830-2 2층,"강원특별자치도 강릉시 솔올로 61 (교동,2층)",,큐브노래연습장,2026-02-03 15:45:07,U,2026-02-06 02:40:00,,365449.659906281,475531.847948531,노래연습장업,유통관련업,0.0,,,259.92,0.0,0.0,,0.0,0.0,9.0,0.0,,,,Y,,,,,,,,0.0,,,,,,,,큐브노래연습장_강원특별자치도강릉시교동1830-22층
332,노래연습장업,03_09_01_P,3160000,CDFF3242052011000007,2011-06-15,,1,영업/정상,13,영업중,,,,,02-863-2666,,,서울특별시 구로구 구로동 738-63 2층,"서울특별시 구로구 구로동로 96-2 (구로동,2층)",08319,미노래연습장,2026-02-12 10:43:52,U,2026-02-14 02:40:00,,189785.19862068,442801.572479277,노래연습장업,유통관련업,3.0,,,115.21,2.0,1.0,,0.0,0.0,5.0,1.0,,,,Y,,,,,,,,0.0,,,,,,,,미노래연습장_서울특별시구로구구로동738-632층
224,노래연습장업,03_09_01_P,3660000,CDFF3242052011000007,2011-04-21,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 갈마동 378-16 2층,"대전광역시 서구 갈마로 66 (갈마동,2층)",,큐노래연습장,2026-02-05 15:07:16,U,2026-02-07 02:40:00,,233071.715074878,316252.611567429,노래연습장업,유통관련업,0.0,,,166.88,2.0,0.0,,0.0,0.0,5.0,1.0,,,,Y,,,,,,,,0.0,,,,,,,,큐노래연습장_대전광역시서구갈마동378-162층
134,노래연습장업,03_09_01_P,3820000,CDFF3242052011000001,2011-03-07,,3,폐업,3,폐업,2024-05-29,,,,877-3249,,,경기도 의정부시 의정부동 496 지상3층,경기도 의정부시 신흥로240번길 10 (의정부동),11651,별 노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203799.523423,470561.324641033,노래연습장업,유통관련업,5.0,유흥업소밀집지역,,235.96,5.0,1.0,근린생활시설,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,,일반상업지역,,별노래연습장_경기도의정부시의정부동496지상3층
278,노래연습장업,03_09_01_P,5710000,CDFF3242052011000003,2011-01-13,,1,영업/정상,13,영업중,,,,,043-233-5459,,,충청북도 청주시 흥덕구 가경동 2072,"충청북도 청주시 흥덕구 서현북로 84, 3층 (가경동)",28384,애플 노래연습장,2026-02-09 13:30:08,U,2026-02-11 02:40:00,,238528.476490997,346899.052712633,노래연습장업,유통관련업,4.0,,,180.18,4.0,0.0,,0.0,0.0,6.0,0.0,,,,,,,,,,,,0.0,,,,,,일반주거지역,,애플노래연습장_충청북도청주시흥덕구가경동2072
200,노래연습장업,03_09_01_P,3530000,CDFF3242052010000029,2010-12-20,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 간석동 616-54 (2층),"인천광역시 남동구 석정로 479 (간석동,(2층))",,조은 노래연습장,2026-02-03 10:34:28,U,2026-02-06 02:40:00,,172411.014047087,440486.280020011,노래연습장업,유통관련업,3.0,,,133.98,2.0,0.0,,0.0,0.0,5.0,0.0,,,,Y,,,,,,,,0.0,,,,,,,,조은노래연습장_인천광역시남동구간석동616-54(2층)
229,노래연습장업,03_09_01_P,3530000,CDFF3242052010000028,2010-12-17,,3,폐업,3,폐업,2026-02-04,,,,032-421-1084,,,인천광역시 남동구 논현동 636-6 402호,"인천광역시 남동구 호구포로 212, 402호 (논현동)",,쿨 노래연습장,2026-02-05 10:51:39,U,2026-02-07 02:40:00,,174243.87091126,433334.185345306,노래연습장업,유통관련업,0.0,,,212.78,0.0,0.0,,0.0,0.0,7.0,0.0,,,,Y,,,,,,,,0.0,,,,,,,,쿨노래연습장_인천광역시남동구논현동636-6402호
300,노래연습장업,03_09_01_P,3540000,CDFF3242052010000022,2010-11-30,,1,영업/정상,13,영업중,,,,,549-2560,,,인천광역시 부평구 청천동 11-39 (3층),"인천광역시 부평구 청중로 73, 3층 (청천동, 대우빌딩)",21311,드림 노래연습장,2026-02-11 09:43:39,U,2026-02-13 02:40:00,,173886.838236751,446199.622723116,노래연습장업,유통관련업,6.0,기타,,291.4,5.0,1.0,근린생활시설,1.5,35.0,7.0,2.0,Y,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,준공업지역,,드림노래연습장_인천광역시부평구청천동11-39(3층)
268,노래연습장업,03_09_01_P,3740000,CDFF3242052010000049,2010-11-03,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 권선구 곡반정동 563-3,"경기도 수원시 권선구 곡선로 54-1, 2층 (곡반정동)",16671,준 노래연습장,2026-02-09 16:35:49,U,2026-02-11 02:40:00,,202617.533117606,415170.170904041,노래연습장업,유통관련업,0.0,,,111.45,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,준노래연습장_경기도수원시권선구곡반정동563-3
212,노래연습장업,03_09_01_P,3160000,CDFF3242052010000007,2010-11-01,,3,폐업,3,폐업,2026-02-03,,,,,,,서울특별시 구로구 개봉동 403-51 지층,서울특별시 구로구 개봉로 67 (개봉동),08337,사랑노래연습장,2026-02-03 17:19:57,U,2026-02-06 02:40:00,,187163.739907232,443293.345241824,노래연습장업,유통관련업,4.0,,,109.6,3.0,1.0,근린생활시설,0.0,0.0,6.0,1.0,,,,Y,,,,,,,,0.0,,,,,,일반주거지역,,사랑노래연습장_서울특별시구로구개봉동403-51지층
323,노래연습장업,03_09_01_P,3380000,CDFF3242052010000004,2010-10-27,,1,영업/정상,13,영업중,,,,,051-317-6166,,,부산광역시 수영구 민락동 110-87 골든뷰 3층 301호,"부산광역시 수영구 민락수변로 125, 3층 301호 (민락동)",48280,슈퍼스타 K 노래연습장,2026-02-11 17:52:09,U,2026-02-14 02:40:00,,394388.109636098,186096.249639089,노래연습장업,유통관련업,0.0,,,119.52,0.0,0.0,,0.0,0.0,4.0,0.0,,,,,,,,,,,,0.0,,,,,,,,슈퍼스타K노래연습장_부산광역시수영구민락동110-87골든뷰3층301호
53,노래연습장업,03_09_01_P,3230000,CDFF3242052010000027,2010-10-26,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 가락동 17-3,"서울특별시 송파구 오금로36길 27, 지하1층 (가락동)",05703,희노래연습장,2026-02-04 16:28:18,U,2026-02-06 02:40:00,,210922.842549417,444347.095042058,노래연습장업,유통관련업,2.0,유흥업소밀집지역,,122.8,0.0,1.0,근린생활시설,0.0,0.0,5.0,0.0,,,,,,,,,,,,0.0,,,,,,주거지역,,희노래연습장_서울특별시송파구가락동17-3
226,노래연습장업,03_09_01_P,3780000,CDFF3242052010000020,2010-09-14,,1,영업/정상,13,영업중,,,,,031-705-2224,,,"경기도 성남시 분당구 야탑동 361-5 야탑 대덕프라자 313,314,315,316호","경기도 성남시 분당구 성남대로926번길 6 (야탑동,야탑 대덕프라자 313,314,315,316호)",,질러노래연습장,2026-02-03 14:52:25,U,2026-02-07 02:40:00,,211425.537822823,434474.106083114,노래연습장업,유통관련업,13.0,,,214.14,8.0,5.0,근린생활시설,1.14,58.0,11.0,7.0,,Y,,Y,,Y,,,,,,0.0,,,,,,일반상업지역,,"질러노래연습장_경기도성남시분당구야탑동361-5야탑대덕프라자313,314,315,316호"
256,노래연습장업,03_09_01_P,3230000,CDFF3242052010000023,2010-08-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 가락동 97-2,서울특별시 송파구 중대로9길 23 (가락동),05711,앵글노래연습장,2026-02-09 15:25:49,U,2026-02-11 02:40:00,,210430.87267666,443675.93588311,노래연습장업,유통관련업,0.0,주택가주변,,140.2,3.0,1.0,근린생활시설,0.0,0.0,5.0,0.0,,,,Y,,,,,,,,0.0,,,,,,주거지역,,앵글노래연습장_서울특별시송파구가락동97-2
9,노래연습장업,03_09_01_P,3830000,CDFF3242052010000007,2010-08-06,,3,폐업,3,폐업,2026-02-02,,,,02-804-6934,,,경기도 안양시 만안구 안양동 674-83 지층,"경기도 안양시 만안구 장내로149번길 49 (안양동,지층)",,와 노래연습장,2026-02-02 16:52:39,U,2026-02-04 02:40:00,,,,노래연습장업,유통관련업,0.0,,,186.41,0.0,0.0,,0.0,0.0,10.0,0.0,,,,Y,,,,,,,,0.0,,,,,,,,와노래연습장_경기도안양시만안구안양동674-83지층
190,노래연습장업,03_09_01_P,3560000,CDFF3242052010000017,2010-07-29,,1,영업/정상,13,영업중,,,,,,,,인천광역시 서구 석남동 537-21 지상2층,"인천광역시 서구 가정로 215 (석남동,지상2층)",,프로포즈노래연습장,2026-02-04 15:58:57,U,2026-02-06 02:40:00,,170916.634880169,444690.843505076,노래연습장업,유통관련업,0.0,,,244.5,2.0,0.0,,0.0,0.0,8.0,2.0,,,,Y,,,,,,,,0.0,,,,,,,,프로포즈노래연습장_인천광역시서구석남동537-21지상2층
211,노래연습장업,03_09_01_P,3080000,CDFF3242052010000002,2010-06-28,,1,영업/정상,13,영업중,,,,,02-905-7767,,,서울특별시 강북구 수유동 178-27 지1층,"서울특별시 강북구 한천로 지하 1070, 지1층 (수유동)",142-073,별빛 노래연습장,2026-02-03 14:07:50,U,2026-02-06 02:40:00,,202065.911579911,459973.053349437,노래연습장업,유통관련업,4.0,유흥업소밀집지역,,86.48,3.0,1.0,근린생활시설,1.5,50.0,4.0,0.0,Y,Y,Y,,,Y,,,,,,0.0,,,,,,근린상업지역,,별빛노래연습장_서울특별시강북구수유동178-27지1층
284,노래연습장업,03_09_01_P,4201000,CDFF3242052010000002,2010-06-16,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 강릉시 입암동 100-1 지하1층,"강원특별자치도 강릉시 입암로 157, 지하 1층 (입암동)",25579,뮤직뱅크노래연습장,2026-02-10 13:28:07,U,2026-02-12 02:40:00,,368979.479860768,474760.109501751,노래연습장업,유통관련업,0.0,,,149.52,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,뮤직뱅크노래연습장_강원특별자치도강릉시입암동100-1지하1층
130,노래연습장업,03_09_01_P,3820000,CDFF3242052010000006,2010-06-03,,3,폐업,3,폐업,2013-07-24,,,,871-0088,,,경기도 의정부시 호원동 454-24 2층,"경기도 의정부시 평화로 203 (호원동,2층)",,넘버원,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,204130.001446265,467511.724426166,노래연습장업,유통관련업,0.0,,,174.35,0.0,0.0,근린생활시설,1.3,80.0,8.0,8.0,Y,,Y,Y,,Y,,,,,,0.0,,,,,,,,넘버원_경기도의정부시호원동454-242층
340,노래연습장업,03_09_01_P,4201000,CDFF3242052010000001,2010-05-20,,1,영업/정상,13,영업중,,,,,0336551231,,,강원특별자치도 강릉시 교동 1881-7 3층,"강원특별자치도 강릉시 교동광장로 117 (교동,3층)",,오페라 노래연습장,2026-02-13 09:32:32,U,2026-02-15 02:40:00,,365396.823090888,475257.880001438,노래연습장업,유통관련업,0.0,,,227.89,0.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,오페라노래연습장_강원특별자치도강릉시교동1881-73층
275,노래연습장업,03_09_01_P,3060000,CDFF3242052010000002,2010-03-30,,1,영업/정상,13,영업중,,,,,02  492 1145,,,서울특별시 중랑구 상봉동 113-2 지상2층,"서울특별시 중랑구 면목로 485 (상봉동,지상2층)",,필노래연습장,2026-02-09 16:49:45,U,2026-02-11 02:40:00,,207488.324375704,454767.558979085,노래연습장업,유통관련업,0.0,,,148.5,2.0,0.0,근린생활시설,0.0,0.0,5.0,0.0,,,,,,,,,,,,0.0,,,,,,,,필노래연습장_서울특별시중랑구상봉동113-2지상2층
352,노래연습장업,03_09_01_P,3070000,CDFF3242052010000003,2010-03-12,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성북구 동선동2가 84,"서울특별시 성북구 보문로30라길 14, 지1층 (동선동2가)",02849,초콜렛 노래연습장,2026-02-13 09:03:31,U,2026-02-15 02:40:00,,201607.182350516,454187.885815356,노래연습장업,유통관련업,0.0,,,113.33,0.0,0.0,근린생활시설,0.0,0.0,8.0,2.0,,,,Y,,,,,,,,0.0,,,,,,일반주거지역,,초콜렛노래연습장_서울특별시성북구동선동2가84
71,노래연습장업,03_09_01_P,3820000,CDFF3242052010000003,2010-02-18,,1,영업/정상,13,영업중,,,,,826-9494,,,경기도 의정부시 의정부동 574 2F전체,경기도 의정부시 경의로 75 (의정부동),11652,SBS노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203813.461823308,470086.226562089,노래연습장업,유통관련업,0.0,,,148.99,0.0,0.0,근린생활시설,1.6,40.0,5.0,0.0,,Y,Y,,,Y,,,,,,0.0,,,,,,,,SBS노래연습장_경기도의정부시의정부동5742F전체
70,노래연습장업,03_09_01_P,3820000,CDFF3242052010000002,2010-02-12,,3,폐업,3,폐업,2013-07-15,,,,829-6415,,,경기도 의정부시 호원동 454-7 2층전체,"경기도 의정부시 평화로 231 (호원동,2층전체)",,비노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,204088.520477196,467789.225837222,노래연습장업,유통관련업,0.0,,,172.58,0.0,0.0,,1.1,40.0,6.0,1.0,,Y,Y,Y,,Y,,,,,,0.0,,,,,,,,비노래연습장_경기도의정부시호원동454-72층전체
69,노래연습장업,03_09_01_P,3820000,CDFF3242052010000001,2010-01-06,,1,영업/정상,13,영업중,,,,,877-6088,,,경기도 의정부시 의정부동 506-4 3F전체,경기도 의정부시 범골로157번길 25 (의정부동),11650,나이스노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203692.188721558,470513.032860713,노래연습장업,유통관련업,0.0,,,209.78,0.0,0.0,근린생활시설,1.5,50.0,6.0,0.0,,Y,Y,,Y,Y,,,,,,0.0,,,,,,,,나이스노래연습장_경기도의정부시의정부동506-43F전체
181,노래연습장업,03_09_01_P,3520000,CDFF3242052009000015,2009-12-17,,1,영업/정상,13,영업중,,,,,032-811-1520,,,인천광역시 연수구 선학동 367-8 지하,"인천광역시 연수구 학나래로5번길 5 (선학동,지하)",,쿨 노래연습장,2026-02-03 16:44:47,U,2026-02-06 02:40:00,,173048.344303345,435759.312377634,노래연습장업,유통관련업,0.0,,,140.39,0.0,0.0,,0.0,0.0,5.0,0.0,,,,,,,,,,,,0.0,,,,,,,,쿨노래연습장_인천광역시연수구선학동367-8지하
27,노래연습장업,03_09_01_P,5700000,CDFF3242052009000003,2009-12-01,,3,폐업,3,폐업,2026-01-30,,,,,,,경기도 여주시 점동면 청안리 166-19,경기도 여주시 점동면 청안로 172,12667,스마트 노래연습장,2026-01-30 17:36:42,U,2026-02-04 11:04:37,,258923.852214732,412161.235157126,노래연습장업,유통관련업,2.0,,,112.0,0.0,0.0,,0.0,0.0,4.0,1.0,,,,Y,,,,,,,,0.0,,,,,,,,스마트노래연습장_경기도여주시점동면청안리166-19
67,노래연습장업,03_09_01_P,3820000,CDFF3242052009000010,2009-11-23,,3,폐업,3,폐업,2012-09-18,,,,,,,경기도 의정부시 의정부동 509-1 2층전체,"경기도 의정부시 신흥로239번길 45  (의정부동,2층전체)",,BMW노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203518.512533602,470549.315385865,노래연습장업,유통관련업,0.0,,,193.56,0.0,0.0,근린생활시설,1.3,50.0,7.0,0.0,,Y,Y,,,Y,,,,,,0.0,,,,,,,,BMW노래연습장_경기도의정부시의정부동509-12층전체
180,노래연습장업,03_09_01_P,3520000,CDFF3242052009000011,2009-10-27,,1,영업/정상,13,영업중,,,,,858-1021,,,인천광역시 연수구 송도동 3-1 밀레니엄상가 303호,"인천광역시 연수구 컨벤시아대로 69, 303호 (송도동,밀레니엄상가)",,수 노래연습장,2026-02-03 16:46:37,U,2026-02-06 02:40:00,,169021.396274426,432677.916267877,노래연습장업,유통관련업,0.0,,,202.59,0.0,0.0,,1.2,0.0,7.0,1.0,,,,,,,,,,,,0.0,,,,,,,,수노래연습장_인천광역시연수구송도동3-1밀레니엄상가303호
343,노래연습장업,03_09_01_P,4010000,CDFF3242052009000006,2009-06-25,,1,영업/정상,13,영업중,,,,,031-504-1520,,,경기도 시흥시 정왕동 1192-6 지하,"경기도 시흥시 정왕천로411번길 18 (정왕동,지하)",,백락문노래연습장,2026-02-13 13:52:08,U,2026-02-15 02:40:00,,177824.253242953,427058.433036383,노래연습장업,유통관련업,5.0,주택가주변,,127.94,4.0,1.0,근린생활시설,1.2,50.0,5.0,1.0,Y,Y,Y,,,,,,,,,0.0,,,,,,일반주거지역,,백락문노래연습장_경기도시흥시정왕동1192-6지하
66,노래연습장업,03_09_01_P,3820000,CDFF3242052009000007,2009-06-12,,1,영업/정상,13,영업중,,,,,826-5528,,,경기도 의정부시 호원동 454-30 2층전체,경기도 의정부시 평화로 193 (호원동),11711,짱노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,204145.405053983,467402.807619906,노래연습장업,유통관련업,0.0,,,74.82,0.0,0.0,근린생활시설,1.6,76.0,5.0,5.0,Y,,Y,Y,,Y,,,,,,0.0,,,,,,,,짱노래연습장_경기도의정부시호원동454-302층전체
248,노래연습장업,03_09_01_P,5710000,CDFF3242052009000020,2009-04-16,,1,영업/정상,13,영업중,,,,,283-7885,,,충청북도 청주시 상당구 용담동 387-0 3층,"충청북도 청주시 상당구 산성로104번길 11, 3층 (용담동)",28744,퀸노래연습장,2026-02-06 15:16:58,U,2026-02-08 02:40:00,,245111.216817866,347980.069176869,노래연습장업,유통관련업,6.0,,,138.01,5.0,1.0,근린생활시설,2.7,45.0,7.0,1.0,,Y,,Y,,Y,,,,,,0.0,,,,,,근린상업지역,,퀸노래연습장_충청북도청주시상당구용담동387-03층
307,노래연습장업,03_09_01_P,5010000,CDFF3242052009000002,2009-02-10,,3,폐업,3,폐업,2026-01-29,,,,,,,전라남도 신안군 신의면 상태동리 369-1,전라남도 신안군 신의면 상동길 44,58857,혜원노래연습장,2026-02-11 09:15:21,U,2026-02-13 02:40:00,,116541.748739772,121148.45911632,노래연습장업,유통관련업,1.0,기타,,72.96,1.0,0.0,근린생활시설,0.0,0.0,3.0,0.0,,,,,,,,,,,,0.0,,,,,,관리지역,,혜원노래연습장_전라남도신안군신의면상태동리369-1
283,노래연습장업,03_09_01_P,4181000,CDFF3242052009000001,2009-01-12,,3,폐업,3,폐업,2025-06-08,,,,,,,강원특별자치도 춘천시 우두동 1066-13,"강원특별자치도 춘천시 영서로2756번길 1, 지하1층 (우두동)",24231,황토 노래연습장,2026-02-10 15:01:13,U,2026-02-12 02:40:00,,264019.865,488777.37,노래연습장업,유통관련업,3.0,,,87.59,1.0,1.0,,0.0,0.0,2.0,2.0,Y,Y,Y,,,Y,,,,,,0.0,,,,,,,,황토노래연습장_강원특별자치도춘천시우두동1066-13
137,노래연습장업,03_09_01_P,3820000,CDFF3242052008000017,2008-12-03,,3,폐업,3,폐업,2013-03-21,,,,872-4776,,,경기도 의정부시 호원동 50-3 201호,"경기도 의정부시 외미로 94 (호원동,201호)",,궁노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203985.199222021,469067.956620464,노래연습장업,유통관련업,0.0,주택가주변,,183.47,0.0,0.0,근린생활시설,1.2,700.0,10.0,2.0,Y,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,일반주거지역,,궁노래연습장_경기도의정부시호원동50-3201호
124,노래연습장업,03_09_01_P,3820000,CDFF3242052008000010,2008-09-11,,3,폐업,3,폐업,2011-05-23,,,,,,,경기도 의정부시 의정부동 504-5 2층,"경기도 의정부시 범골로157번길 5  (의정부동,2층)",,골드노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203698.494435236,470426.035528101,노래연습장업,유통관련업,0.0,유흥업소밀집지역,,126.0,2.0,0.0,근린생활시설,2.0,40.0,5.0,0.0,N,Y,Y,N,Y,Y,,,,,,0.0,,,,,,일반상업지역,,골드노래연습장_경기도의정부시의정부동504-52층
103,노래연습장업,03_09_01_P,3820000,CDFF3242052008000008,2008-09-11,,4,취소/말소/만료/정지/중지,35,직권말소,2019-09-27,,,,870-2161,,,"경기도 의정부시 의정부동 494 센트럴타워 806,807호","경기도 의정부시 시민로 80, 806,807호 (의정부동)",11651,뉴 어뮤징월드노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203772.831832169,470619.109108938,노래연습장업,유통관련업,0.0,유흥업소밀집지역,,268.09,8.0,0.0,근린생활시설,1.48,40.0,16.0,16.0,Y,N,Y,Y,Y,Y,,,,,,0.0,,,,,,일반상업지역,,"뉴어뮤징월드노래연습장_경기도의정부시의정부동494센트럴타워806,807호"
153,노래연습장업,03_09_01_P,3820000,CDFF3242052008000009,2008-09-11,,3,폐업,3,폐업,2013-02-12,,,,837-3754,,,"경기도 의정부시 호원동 51-2 하나프라자 201,202호","경기도 의정부시 외미로 95 (호원동,하나프라자 201,202호)",,나루노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203977.280157742,469127.512906364,노래연습장업,유통관련업,0.0,주택가주변,,195.04,2.0,0.0,근린생활시설,1.26,43.0,10.0,2.0,N,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,일반주거지역,,"나루노래연습장_경기도의정부시호원동51-2하나프라자201,202호"
242,노래연습장업,03_09_01_P,3320000,CDFF3242052008000006,2008-07-22,,1,영업/정상,13,영업중,,,,,,,,부산광역시 북구 화명동 2275-4,부산광역시 북구 금곡대로285번길 72 (화명동),46527,피앙새 노래연습장,2026-02-06 17:51:45,U,2026-02-08 02:40:00,,382878.668288635,194653.14858588,노래연습장업,유통관련업,0.0,,,101.55,0.0,0.0,근린생활시설,0.0,0.0,5.0,1.0,,,,Y,,,,,,,,0.0,,,,,,,,피앙새노래연습장_부산광역시북구화명동2275-4
143,노래연습장업,03_09_01_P,3820000,CDFF3242052008000004,2008-07-18,,3,폐업,3,폐업,2009-09-23,,,,,,480-848,경기도 의정부시 의정부동 490-4 (지상7층),"경기도 의정부시 둔야로17번길 32  (의정부동,(지상7층))",,킹 노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203292.944029033,470571.837219796,노래연습장업,유통관련업,10.0,유흥업소밀집지역,,164.63,9.0,1.0,근린생활시설,1.35,50.0,8.0,0.0,N,Y,Y,N,Y,Y,,,,,,0.0,,,,,,상업지역,,킹노래연습장_경기도의정부시의정부동490-4(지상7층)
142,노래연습장업,03_09_01_P,3820000,CDFF3242052008000003,2008-04-23,,3,폐업,3,폐업,2022-03-15,,,,855-7383,,,경기도 의정부시 의정부동 499-14 4층,경기도 의정부시 신흥로222번길 9 (의정부동),11651,쏭쏭노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,203806.383546212,470409.047868313,노래연습장업,유통관련업,0.0,결혼예식장주변,,233.42,0.0,0.0,근린생활시설,1.2,40.0,7.0,1.0,N,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,일반상업지역,,쏭쏭노래연습장_경기도의정부시의정부동499-144층
141,노래연습장업,03_09_01_P,3820000,CDFF3242052008000002,2008-03-18,,1,영업/정상,13,영업중,,,,,,,,경기도 의정부시 호원동 460-20 2층,"경기도 의정부시 평화로 180, 2층 (호원동)",11712,명 노래연습장,2026-02-03 11:33:14,U,2026-02-06 02:40:00,,204196.927805001,467274.140026396,노래연습장업,유통관련업,0.0,기타,,178.52,0.0,0.0,근린생활시설,1.04,40.0,8.0,8.0,N,Y,Y,Y,Y,Y,,,,,,0.0,,,,,,일반상업지역,,명노래연습장_경기도의정부시호원동460-202층
