"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"57","일반야영장업","03_11_07_P","4311000","CDFI2262132020000001","2020-07-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 사내면 삼일리 584","강원특별자치도 화천군 사내면 화악산로 621-6","24161","써니싸이드 캠핑312","2026-02-06 11:08:12","U","2026-02-08 02:40:00","","245037.625485901","503991.335538188","일반야영장업","","관리지역","2","기타","","","기타","2","0","0","0","","","0","0","","0","0","","0","464.32","","0","","","","","","","0","","","","464",
"58","일반야영장업","03_11_07_P","4181000","CDFI2262132015000007","2015-06-11","","01","영업/정상","13","영업중","","","","","033-248-6716","","","강원특별자치도 춘천시 사북면 지암리 521-2 집다리골자연휴양림","강원특별자치도 춘천시 사북면 화악지암1길 130, 집다리골자연휴양림","24200","강원특별자치도 산림과학연구원 집다리골자연휴양림","2026-02-06 17:07:14","U","2026-02-08 02:40:00","","250970.87195016","497373.171633125","일반야영장업","","","0","","","한국지방재정공제회","","0","0","0","1700","","","0","0","","0","0","","0","11147","","0","","","","","","","0","","","","11147",
"59","일반야영장업","03_11_07_P","5340000","CDFI2262132022000001","2022-01-21","","03","폐업","03","폐업","2026-02-06","","","","055-854-1230","","","경상남도 사천시 사남면 가천리 44-1","경상남도 사천시 사남면 사남로 286-18","52536","용소유원지 야영장","2026-02-06 15:43:04","U","2026-02-08 02:40:00","","303379.399792058","168971.178250682","일반야영장업","","관리지역","1","기타","","현대해상화재보험","","1","0","0","0","","","0","0","","0","0","","0","6819","","0","","","","","","","0","","","","6819",
"60","일반야영장업","03_11_07_P","5600000","CDFI2262132022000033","2022-10-20","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 신북면 심곡리 704-3 외3필지","","","딥포레스트캠핑장","2026-02-06 14:56:42","U","2026-02-08 02:40:00","","215248.326599614","491234.777215442","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"61","일반야영장업","03_11_07_P","4271000","CDFI2262132023000011","2023-08-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 운학리 685-1","강원특별자치도 영월군 무릉도원면 도원운학로 1624-6","26200","더 좋은날 n 캠핑","2026-02-08 15:25:02","U","2026-02-10 02:40:00","","305901.08210374","427241.119744764","일반야영장업","","관리지역","2","기타","","삼성화재","기타","2","0","0","0","","","0","0","","0","0","","0","4476","","0","","","","","","","0","","","","4476",
"62","일반야영장업","03_11_07_P","4271000","CDFI2262132023000010","2023-07-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 56-5","강원특별자치도 영월군 무릉도원면 무릉법흥로 968-23","26201","하우스 캠핑장","2026-02-08 15:24:06","U","2026-02-10 02:40:00","","313343.66980774","427692.291570985","일반야영장업","","관리지역","1","기타","","현대해상","기타","1","0","0","0","","","0","0","","0","0","","0","1408","","0","","","","","","","0","","","","1408",
"63","일반야영장업","03_11_07_P","4271000","CDFI2262132023000009","2023-06-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 302-1","강원특별자치도 영월군 무릉도원면 백년계곡길 133","26201","청우재 캠핑장","2026-02-08 15:22:58","U","2026-02-10 02:40:00","","312536.52293535","431233.131281208","일반야영장업","","관리지역","0","기타","","삼성화재","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","2891","","0","","","","","","","400000000","","","","2891",
"64","일반야영장업","03_11_07_P","4271000","CDFI2262132023000005","2023-05-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 영월읍 삼옥리 1612-6","강원특별자치도 영월군 영월읍 둥글바위길 10","26223","동강 산수 캠핑장","2026-02-08 15:07:06","U","2026-02-10 02:40:00","","333658.733029991","412080.30807315","일반야영장업","","관리지역","0","기타","","삼성화재","기타","0","0","0","0","","","0","0","","0","0","","0","1285","","0","","","","","","","10000000","","","","1285",
"65","일반야영장업","03_11_07_P","4271000","CDFI2262132022000005","2022-07-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 주천리 1467-1","강원특별자치도 영월군 주천면 무릉법흥로 15","26203","주천강 캠핑장","2026-02-08 14:25:04","U","2026-02-10 02:40:00","","312809.860956548","420427.467500589","일반야영장업","","자연녹지지역","0","기타","","NH농협손해보험","기타","0","0","0","0","","","0","0","","0","0","","0","4725","","0","","","","","","","0","","","","4725",
"66","일반야영장업","03_11_07_P","4271000","CDFI2262132022000006","2022-07-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 두산리 578","강원특별자치도 영월군 무릉도원면 두산길 299-8","26200","캠프 우든브릿지","2026-02-08 14:26:44","U","2026-02-10 02:40:00","","303153.935535653","423148.686118322","일반야영장업","","관리지역","0","기타","","삼성화재","기타","0","0","0","0","","","0","0","","0","0","","0","4950","","0","","","","","","","0","","","","4950",
"67","일반야영장업","03_11_07_P","4271000","CDFI2262132022000008","2022-07-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 153-2","강원특별자치도 영월군 무릉도원면 무릉법흥로 1166","26201","온새미로","2026-02-08 14:57:31","U","2026-02-10 02:40:00","","312901.493068579","429460.297893211","일반야영장업","","관리지역","0","","","NH농협손해보험","기타","0","0","0","0","","","0","0","","0","0","","0","569","","0","","","","","","","10000000","","","","569",
"68","일반야영장업","03_11_07_P","4271000","CDFI2262132022000009","2022-08-04","","01","영업/정상","13","영업중","","","","","033-374-0115","","","강원특별자치도 영월군 무릉도원면 두산리 276","강원특별자치도 영월군 무릉도원면 두산길 17","26200","산산캠핑","2026-02-08 14:58:36","U","2026-02-10 02:40:00","","305107.155754989","424076.055201568","일반야영장업","","관리지역","0","기타","","농협손해보험","기타","0","0","0","0","","","0","0","","0","0","","0","1509","","0","","","","","","","0","","","","1509",
"69","일반야영장업","03_11_07_P","4271000","CDFI2262132022000010","2022-10-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 775-4","강원특별자치도 영월군 무릉도원면 무릉법흥로 549","26201","별그리다 캠핑장","2026-02-08 15:00:52","U","2026-02-10 02:40:00","","311418.525087669","424987.381837872","일반야영장업","","","0","","","삼성화재","기타","0","0","0","0","","","0","0","","0","0","","0","1963","","0","","","","","","","0","","","","1963",
"70","일반야영장업","03_11_07_P","4271000","CDFI2262132022000011","2022-10-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 판운리 460-7","강원특별자치도 영월군 주천면 미다리길 74","26202","위드힐링 캠핑장","2026-02-08 15:01:53","U","2026-02-10 02:40:00","","317638.396732701","421750.177366539","일반야영장업","","","0","","","현대해상","기타","0","0","0","0","","","0","0","","0","0","","0","2309","","0","","","","","","","0","","","","2309",
"71","일반야영장업","03_11_07_P","4271000","CDFI2262132022000012","2022-11-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 무릉리 833-13","강원특별자치도 영월군 무릉도원면 중방안길 14-2","26201","솔밭사이로 캠핑&펜션","2026-02-08 15:03:13","U","2026-02-10 02:40:00","","312642.264679574","421762.916236265","일반야영장업","","관리지역","1","","","삼성화재","기타","1","0","0","0","","","0","0","","0","0","","0","2170","","0","","","","","","","10000000","","","","2170",
"72","일반야영장업","03_11_07_P","4271000","CDFI2262132023000001","2023-01-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 예밀리 산 149","강원특별자치도 영월군 김삿갓면 솔숲길 503","26246","구름품은 캠핑장","2026-02-08 14:23:51","U","2026-02-10 02:40:00","","342437.890455813","406009.699008711","일반야영장업","","관리지역","1","기타","","삼성화재","기타","1","0","0","0","","","0","0","","0","0","","0","3629","","0","","","","","","","0","","","","3629",
"73","일반야영장업","03_11_07_P","4271000","CDFI2262132023000002","2023-02-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 신일리 900-1","강원특별자치도 영월군 주천면 신흥동길 212","26205","힐링인더 포레스트","2026-02-08 15:05:01","U","2026-02-10 02:40:00","","308630.566043478","419561.528950749","일반야영장업","","관리지역","0","","","삼성화재","기타","0","0","0","0","","","0","0","","0","0","","0","3539","","0","","","","","","","50000000","","","","3539",
"74","일반야영장업","03_11_07_P","4271000","CDFI2262132023000006","2023-05-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 용석리 1281-1","강원특별자치도 영월군 주천면 황산벌길 186","26207","꼬꼬토피아 캠핑","2026-02-08 15:21:12","U","2026-02-10 02:40:00","","313357.207265458","413832.752649941","일반야영장업","","관리지역","1","기타","","메리츠화재","기타","1","0","0","0","","","0","0","","0","0","","0","5020","","0","","","","","","","500000000","","","","5020",
"75","일반야영장업","03_11_07_P","4271000","CDFI2262132023000007","2023-05-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 판운리 1122 판운초등학교","강원특별자치도 영월군 주천면 중선로 569-4, 판운초등학교","26202","백덕산 캠핑장","2026-02-08 15:21:48","U","2026-02-10 02:40:00","","315876.699460966","427243.054913863","일반야영장업","","관리지역","1","기타","","삼성화재","기타","1","0","0","0","","","0","0","","0","0","","0","7652","","0","","","","","","","100000000","","","","7652",
"76","일반야영장업","03_11_07_P","4271000","CDFI2262132018000002","2018-06-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 내리 646","강원특별자치도 영월군 김삿갓면 내리계곡로 1039-18","26247","내리계곡 솔밭캠핑장","2026-02-08 15:06:06","U","2026-02-10 02:40:00","","349429.833560804","401177.611927801","일반야영장업","","","0","","","농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","4818","","0","","","","","","","0","","","","4818",
"77","일반야영장업","03_11_07_P","4271000","CDFI2262132024000004","2024-06-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 115-3","강원특별자치도 영월군 무릉도원면 무릉법흥로 1088","26201","법흥계곡캠핑오늘","2026-02-08 15:28:56","U","2026-02-10 02:40:00","","313261.140229754","428742.77139342","일반야영장업","","","1","","","현대해상","","0","0","0","0","","","0","0","","0","0","","0","2178","","0","","","","","","","500000000","","","","2178",
"78","일반야영장업","03_11_07_P","4271000","CDFI2262132024000005","2024-07-23","","01","영업/정상","13","영업중","","","","","033-375-0056","","","강원특별자치도 영월군 영월읍 삼옥리 1618","강원특별자치도 영월군 영월읍 둥글바위길 5","26223","별빛스테이","2026-02-08 15:31:15","U","2026-02-10 02:40:00","","333706.168288621","412070.259226704","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","1438","","0","","","","","","","50000000","","","","1438",
"79","일반야영장업","03_11_07_P","4271000","CDFI2262132024000001","2024-02-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 각동리 652-7","강원특별자치도 영월군 김삿갓면 강변로 1167-18","26245","강별캠핑장","2026-02-08 14:21:42","U","2026-02-10 02:40:00","","333993.53664138","402559.587956488","일반야영장업","","관리지역","0","기타","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","3464","","0","","","","","","","1000000000","","","","3464",
"80","일반야영장업","03_11_07_P","4271000","CDFI2262132025000005","2025-09-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 예밀리 6-6","강원특별자치도 영월군 김삿갓면 망경대산길 193-31","26246","산골도깨비 캠핑장","2026-02-08 15:38:58","U","2026-02-10 02:40:00","","","","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","2934","","0","","","","","","","0","","","","2934",
"81","일반야영장업","03_11_07_P","4271000","CDFI2262132025000004","2025-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 법흥리 19","강원특별자치도 영월군 무릉도원면 무릉법흥로 901-21","26201","별이 빛나는 밤에 글램핑 2","2026-02-08 15:37:36","U","2026-02-10 02:40:00","","313316.664507848","427039.578421889","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","8553","","0","","","","","","","0","","","","8553",
"82","일반야영장업","03_11_07_P","4271000","CDFI2262132025000003","2025-08-22","","01","영업/정상","13","영업중","","","","","033-372-2413","","","강원특별자치도 영월군 주천면 신일리 959","강원특별자치도 영월군 주천면 솔치로 318","26205","미꾸라지 캠핑장","2026-02-08 15:36:02","U","2026-02-10 02:40:00","","307907.557999488","419193.258768614","일반야영장업","","","0","","","NH농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"83","일반야영장업","03_11_07_P","4271000","CDFI2262132025000002","2025-07-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 무릉리 333-5","강원특별자치도 영월군 무릉도원면 명마동길 94","26201","명마동 캠핑장","2026-02-08 15:34:47","U","2026-02-10 02:40:00","","313843.745233112","421655.970820806","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","","","","0",
"84","일반야영장업","03_11_07_P","4271000","CDFI2262132023000016","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 한반도면 옹정리 396-10","강원특별자치도 영월군 한반도면 서강로 1024","26213","당마루관광농원캠핑장","2026-02-08 15:25:49","U","2026-02-10 02:40:00","","319851.928428362","416150.574847238","일반야영장업","","관리지역","0","기타","","현대해상","","0","0","0","0","","","0","0","","0","0","","0","3902","","0","","","","","","","50000000","","","","3902",
"85","일반야영장업","03_11_07_P","4271000","CDFI2262132024000006","2024-12-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 무릉도원면 도원리 401","강원특별자치도 영월군 무릉도원면 엄둔길 287","26201","포레 앙비떼","2026-02-08 15:32:07","U","2026-02-10 02:40:00","","309345.56764358","425135.567317036","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","2995","","0","","","","","","","0","","","","2995",
"86","일반야영장업","03_11_07_P","5370000","CDFI2262132026000001","2026-02-09","","01","영업/정상","13","영업중","","","","","055-636-7979","","","경상남도 거제시 삼거동 134-2 , 133-2, 133-3","경상남도 거제시 반송재로 32 (삼거동)","53299","한옥퐁당퐁당 캠핑장","2026-02-09 17:33:53","I","2026-02-11 00:20:41","","351134.006526054","149622.817174917","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1818","","0","","","","","","","0","","","","1818",
"87","일반야영장업","03_11_07_P","6520000","CDFI2262132024000002","2024-07-24","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 서귀포시 안덕면 감산리 1597-1","제주특별자치도 서귀포시 안덕면 감산서로 55","63531","코티지 캠핑","2026-02-09 16:30:14","U","2026-02-11 02:40:00","","139340.115987171","-26207.2632584515","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"88","일반야영장업","03_11_07_P","6520000","CDFI2262132026000002","2026-01-22","","01","영업/정상","13","영업중","","","","","","","","제주특별자치도 서귀포시 안덕면 감산리 1750-3","제주특별자치도 서귀포시 안덕면 일주서로 1613-19","63531","제주글램핑카라반 산방","2026-02-09 13:09:33","U","2026-02-11 02:40:00","","138735.302223984","-26725.3164139404","일반야영장업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","41.2","","0","","","","","","","500000000","","","","41",
"89","일반야영장업","03_11_07_P","4460000","CDFI2262132024000001","2024-02-19","","01","영업/정상","13","영업중","","","","","","","","충청북도 괴산군 청천면 화양리 169","충청북도 괴산군 청천면 화양로 848","28059","삼태기캠핑장","2026-02-09 16:03:51","U","2026-02-11 02:40:00","","272856.348346273","353549.830892061","일반야영장업","","관리지역","1","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","183.6","","0","","","","","","","0","","","","184",
"90","일반야영장업","03_11_07_P","5600000","CDFI2262132023000025","2023-11-30","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 영북면 소회산리 83-4","경기도 포천시 영북면 방골길 688-11","11108","캠프다온","2026-02-09 08:42:56","U","2026-02-11 02:40:00","","221695.25097638","508082.838625455","일반야영장업","","","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"91","일반야영장업","03_11_07_P","4261000","CDFI2262132026000001","2026-02-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 둔내면 화동리 473 덕성분교","강원특별자치도 횡성군 둔내면 경강로 5353, 덕성분교","25260","힐링 5353","2026-02-10 09:18:12","I","2026-02-12 00:20:02","","308248.987810555","452334.587673987","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","768.46","","0","","","","","","","0","","","","768",
"92","일반야영장업","03_11_07_P","5600000","CDFI2262132023000017","2023-09-12","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 영중면 성동리 1174","경기도 포천시 영중면 호국로 3226-37","11127","달숨 글램핑","2026-02-10 10:05:22","U","2026-02-12 02:40:00","","","","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"93","일반야영장업","03_11_07_P","4181000","CDFI2262132021000004","2021-12-24","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 남산면 수동리 562-24 외 13필지","강원특별자치도 춘천시 남산면 추곡고개길 326-121","24465","주식회사미라토스칼라캠프","2026-02-10 14:41:45","U","2026-02-12 02:40:00","","257085.589149032","473959.835268031","일반야영장업","","","0","","","삼성화재해상보험","","0","0","0","0","","","0","0","","0","0","","0","9836","","0","","","","","","","0","","","","9836",
"94","일반야영장업","03_11_07_P","5600000","CDFI2262132024000009","2024-08-09","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 일동면 길명리 821-6","경기도 포천시 일동면 영일로 234","11131","더 클리프 카라반 캠핑장","2026-02-10 18:31:07","U","2026-02-12 02:40:00","","222474.419715351","494617.377457794","일반야영장업","","","0","","","NH농협손해보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","250000000","","","","0",
"95","일반야영장업","03_11_07_P","4090000","CDFI2262132020000002","2020-11-13","","01","영업/정상","13","영업중","","","","","","","","경기도 김포시 하성면 석탄리 242-10","경기도 김포시 하성면 오정동로 121-15","10012","여울지숲속캠핑장","2026-02-10 14:15:46","U","2026-02-12 02:40:00","","169477.013977587","469259.009680067","일반야영장업","","","0","","","","","0","0","0","316","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"96","일반야영장업","03_11_07_P","4181000","CDFI2262132024000010","2024-11-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 동면 상걸리 336","강원특별자치도 춘천시 동면 가락재로 1325","24211","내안에 쉼 캠핑파크","2026-02-11 10:25:28","U","2026-02-13 02:40:00","","274652.289322","484884.859582219","일반야영장업","","","0","","","현대해상화재보험","","0","0","0","383","","","0","0","","0","0","","0","9524","","0","","","","","","","0","","","","9524",
"97","일반야영장업","03_11_07_P","5190000","CDFI2262132021000005","2021-10-19","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 금천면 신지리 442-4","경상북도 청도군 금천면 선암로 387-116","38364","레끄레오","2026-02-11 18:04:30","U","2026-02-13 02:40:00","","370828.621093445","243304.733851667","일반야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","4130","","0","","","","","","","0","","","","4130",
"98","일반야영장업","03_11_07_P","5600000","CDFI2262132015000016","2015-11-19","","01","영업/정상","13","영업중","","","","","0315359107","","","경기도 포천시 이동면 도평리 469-8","경기도 포천시 이동면 화동로 2530","11110","넓은마당 캠핑장","2026-02-11 08:38:20","U","2026-02-13 02:40:00","","233938.289503408","507310.038814111","일반야영장업","","관리지역","0","","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","9425","","0","","","","","","","0","","","","9425",
"99","일반야영장업","03_11_07_P","5600000","CDFI2262132016000018","2016-06-24","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 이동면 도평리 26","경기도 포천시 이동면 포화로 320-1","11110","포천 백운힐링캠핑장","2026-02-11 08:44:46","U","2026-02-13 02:40:00","","236605.81913826","508242.327895765","일반야영장업","","관리지역","0","기타","","삼성화재","","0","0","0","0","","","0","0","","0","0","","0","2096.5","","0","","","","","","","0","","","","2097",
"100","일반야영장업","03_11_07_P","4460000","CDFI2262132018000002","2018-07-23","","01","영업/정상","13","영업중","","","","","","","","충청북도 괴산군 칠성면 사은리 181","충청북도 괴산군 칠성면 칠성로10길 466-3","28020","갈론계곡캠핑장","2026-02-11 10:12:09","U","2026-02-13 02:40:00","","275535.502573286","359892.734009785","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","81","","0","","","","","","","0","","","","81",
"101","일반야영장업","03_11_07_P","4430000","CDFI2262132026000001","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","충청북도 옥천군 군서면 사양리 산 39-1","충청북도 옥천군 군서면 사양3길 44","29060","아름다운 야영장","2026-02-12 13:13:25","I","2026-02-14 00:20:02","","244600.596192168","307798.276311321","일반야영장업","","자연녹지지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","9596","","0","","","","","","","0","","","","9596",
"102","일반야영장업","03_11_07_P","3910000","CDFI2262132026000001","2026-02-12","","01","영업/정상","13","영업중","","","","","","","","경기도 평택시 안중읍 용성리 735-8","경기도 평택시 안중읍 서해로 1221","17817","캠프 서해로 1221","2026-02-12 15:50:12","I","2026-02-14 00:20:02","","194867.088469103","388969.935466311","일반야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","270","","0","","","","","","","200000000","","","","270",
"103","일반야영장업","03_11_07_P","3630000","CDFI2262132023000001","2023-04-19","","01","영업/정상","13","영업중","","","","","","","","광주광역시 광산구 운남동 608","광주광역시 광산구 풍영철길로 106-4 (운남동)","62316","낭만글램핑(투지지앤씨)","2026-02-12 09:19:53","U","2026-02-14 02:40:00","","183463.998519529","185403.723868709","일반야영장업","","생산녹지지역","2","기타","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","2135","","0","","","","","","","30000000","","","","2135",
"104","일반야영장업","03_11_07_P","5600000","CDFI2262132025000014","2025-10-02","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 영중면 금주리 1064","경기도 포천시 영중면 호국로 2669","11131","팜파스농원","2026-02-12 10:17:15","U","2026-02-14 02:40:00","","","","일반야영장업","","생산녹지지역","1","","","","","0","0","0","0","","","0","0","","0","0","","0","292.5","","0","","","","","","","0","","","","293",
"105","일반야영장업","03_11_07_P","4170000","CDFI2262132023000001","2023-01-17","","01","영업/정상","13","영업중","","","","","","","","경기도 양평군 서종면 명달리 119-4","경기도 양평군 서종면 화서로 854-17","12500","포레스트 캠핑장","2026-02-12 11:25:27","U","2026-02-14 02:40:00","","239043.266958128","458628.061441323","일반야영장업","","","0","","","","","0","0","0","69","","","0","0","","0","0","","0","1999","","0","","","","","","","0","","","","1999",
"106","일반야영장업","03_11_07_P","5680000","CDFI2262132026000001","2026-02-09","","01","영업/정상","13","영업중","","","","","","","","충청남도 당진시 석문면 교로리 768-3","충청남도 당진시 석문면 새터말길 43-9","31700","(주)바베큐팩토리","2026-02-12 10:47:22","U","2026-02-14 02:40:00","","","","일반야영장업","","","0","","","","","0","0","0","196","","","0","0","","0","0","","0","195","","0","","","","","","","0","","","","195",
"107","일반야영장업","03_11_07_P","4850000","CDFI2262132016000002","2016-07-08","","01","영업/정상","13","영업중","","","","","061-381-7510","","","전라남도 담양군 용면 용치리 95-6","전라남도 담양군 용면 추월산로 1316","57300","라군하우스","2026-02-12 11:29:14","U","2026-02-14 02:40:00","","199842.421692469","214138.643011509","일반야영장업","","생산녹지지역","1","기타","","","근린생활시설","1","0","0","32","","","0","0","","0","0","","0","1721","","0","","","","","","","600000000","","","","1721",
"108","일반야영장업","03_11_07_P","5600000","CDFI2262132026000003","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","경기도 포천시 일동면 기산리 227-21","경기도 포천시 일동면 소야길 95-42","11120","소야캠프","2026-02-13 13:44:56","I","2026-02-15 00:20:02","","226951.692716999","494467.495752299","일반야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1653","","0","","","","","","","0","","","","1653",
"109","일반야영장업","03_11_07_P","4520000","CDFI2262132026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","충청남도 아산시 법곡동 220-13","충청남도 아산시 시민로180번길 71-1 (법곡동)","31560","달빛관광농원","2026-02-13 08:01:02","I","2026-02-15 00:20:02","","199939.824509562","362354.377658322","일반야영장업","","자연녹지지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","9100.3","","0","","","","","","","0","","","","9100",
"110","일반야영장업","03_11_07_P","5050000","CDFI2262132026000002","2026-02-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 경주시 감포읍 노동리 228","경상북도 경주시 감포읍 노동길 206","38123","감포누리 야영장","2026-02-13 09:41:52","I","2026-02-15 00:20:02","","422005.677955093","259130.029195162","일반야영장업","","관리지역","1","","","","","1","0","0","0","","","0","0","","0","0","","0","116.32","","0","","","","","","","270000000","","","","116",
"111","일반야영장업","03_11_07_P","4820000","CDFI2262132026000001","2026-02-13","","01","영업/정상","13","영업중","","","","","061-751-7209","","","전라남도 순천시 서면 청소리 186-5","전라남도 순천시 서면 청소길 425","57904","순천에코캠핑장","2026-02-13 18:14:09","I","2026-02-15 00:20:02","","245583.092408987","173978.367974593","일반야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","183.77","","0","","","","","","","0","","","","184",
"112","일반야영장업","03_11_07_P","4181000","CDFI2262132015000011","2015-08-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 춘천시 남산면 강촌리 498","강원특별자치도 춘천시 남산면 오양골길 125","24465","브루조아","2026-02-13 16:52:42","U","2026-02-15 02:40:00","","252884.439681711","479817.482785975","일반야영장업","","관리지역","0","","","삼성화재","","0","0","0","422","","","0","0","","0","0","","0","4728","","0","","","","","","","0","","","","4728",
"113","일반야영장업","03_11_07_P","4181000","CDFI2262132015000013","2015-11-03","","01","영업/정상","13","영업중","","","","","033-264-1156","","","강원특별자치도 춘천시 동산면 군자리 산 403","강원특별자치도 춘천시 동산면 종자리로 224-104 (춘천숲자연휴양림)","24409","춘천숲자연휴양림","2026-02-13 09:25:00","U","2026-02-15 02:40:00","","265564.285862455","471654.290023839","일반야영장업","","관리지역","1","","","현대해상","","0","0","0","1102","","","0","0","","0","0","","0","1102","","0","","","","","","","0","","","","1102",
