"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"71","식육포장처리업","07_22_06_P","5070000","507000010420200003","2020-04-20","","03","폐업","0002","폐업","2026-02-06","","","","054-856-2256","0","","경상북도 안동시 풍산읍 매곡리 1133","경상북도 안동시 풍산읍 산업단지2길 55","36618","안동yes푸드","2026-02-06 10:14:24","U","2026-02-08 02:40:00","","338388.229370449","345155.295774962","식육포장처리업","식육포장처리업","0","000","0",
"72","식육포장처리업","07_22_06_P","3980000","398000010420230001","2023-03-16","","01","영업/정상","0000","정상","","","","","","0","","경기도 구리시 사노동 539-3","경기도 구리시 동구릉로459번길 137(사노동)","11904","그린미트","2026-02-06 16:07:06","U","2026-02-08 02:40:00","","211614.444113244","459449.132818423","식육포장처리업","식육포장처리업","0","000","0",
"73","식육포장처리업","07_22_06_P","5220000","522000010420250011","2025-08-07","","01","영업/정상","0000","정상","","","","","","0","","경상북도 칠곡군 지천면 창평리 439","경상북도 칠곡군 지천면 창평로 143-2","39863","주식회사 정담에프앤에스","2026-02-06 09:41:56","U","2026-02-08 02:40:00","","334561.730573781","276310.365272139","식육포장처리업","식육포장처리업","0","L00","0",
"74","식육포장처리업","07_22_06_P","3170000","317000010420220002","2022-11-16","","01","영업/정상","0000","정상","","","","","02-806-3338","0","","서울특별시 금천구 독산동 292-11","서울특별시 금천구 범안로21길 8, B201호, B3층 (독산동)","08585","주식회사 삼성굿미트","2026-02-06 13:57:44","U","2026-02-08 02:40:00","","190804.438763623","440544.554873089","식육포장처리업","식육포장처리업","0","L00","0",
"75","식육포장처리업","07_22_06_P","5530000","553000010420220008","2022-04-27","","03","폐업","0002","폐업","2026-02-06","","","","031-357-7157","0","","경기도 화성시 만세구 송산면 쌍정리 1078-1","경기도 화성시 만세구 송산면 석정동길 10-44","18547","주식회사 명가푸드","2026-02-06 17:29:41","U","2026-02-08 02:40:00","","176152.775942722","413856.121088298","식육포장처리업","식육포장처리업","0","L00","0",
"76","식육포장처리업","07_22_06_P","5220000","522000010420250006","2020-08-06","","01","영업/정상","0000","정상","","","","","","0","","경상북도 칠곡군 지천면 신리 430","경상북도 칠곡군 지천면 신동로5길 48","39864","촌놈닭고기","2026-02-06 09:42:59","U","2026-02-08 02:40:00","","334304.672161287","274359.796217924","식육포장처리업","식육포장처리업","0","000","0",
"77","식육포장처리업","07_22_06_P","3330000","333000010420180005","2018-05-18","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 재송동 1093-13","부산광역시 해운대구 재송1로32번길 46 (재송동)","48055","태산식품","2026-02-06 10:16:21","U","2026-02-08 02:40:00","","393256.738929647","189455.733633564","식육포장처리업","식육포장처리업","0","000","0",
"78","식육포장처리업","07_22_06_P","5220000","522000010420230012","2023-10-20","","01","영업/정상","0000","정상","","","","","","0","","경상북도 칠곡군 북삼읍 숭오리 1100","경상북도 칠곡군 북삼읍 숭산로 120-3","39800","(주)태경푸드","2026-02-06 09:41:13","U","2026-02-08 02:40:00","","318504.721471267","285756.964060508","식육포장처리업","식육포장처리업","0","L00","0",
"79","식육포장처리업","07_22_06_P","5220000","522000010420230013","2023-10-20","","01","영업/정상","0000","정상","","","","","","0","","경상북도 칠곡군 약목면 복성리 556-2 B동","경상북도 칠곡군 약목면 복성19길 27, B동","39822","(주)에스앤에이치축산","2026-02-06 10:20:15","U","2026-02-08 02:40:00","","321133.372963616","283349.923360813","식육포장처리업","식육포장처리업","0","L00","0",
"80","식육포장처리업","07_22_06_P","4671000","467100010420250001","2025-01-14","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 군산시 미룡동 860-3","전북특별자치도 군산시 칠성6길 7, 2동 (미룡동)","54149","동호식품","2026-02-06 11:13:23","U","2026-02-08 02:40:00","","170817.127607113","272900.307378496","식육포장처리업","식육포장처리업","0","000","0",
"81","식육포장처리업","07_22_06_P","3620000","362000010420210012","2021-09-13","","01","영업/정상","0000","정상","","","","","","1289.9","","광주광역시 북구 생용동 305-1","광주광역시 북구 생용길 38, 1층 (생용동)","61042","송원미트 주식회사","2026-02-08 16:42:15","U","2026-02-10 02:40:00","","190961.482625031","192476.624305711","식육포장처리업","식육포장처리업","0","L00","0",
"82","식육포장처리업","07_22_06_P","4810000","481000010420260001","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","전라남도 여수시 여서동 383-2","전라남도 여수시 여서동3길 24-1 (여서동)","59711","해담온","2026-02-09 14:26:01","I","2026-02-11 00:20:41","","264796.238723193","139425.449633257","식육포장처리업","식육포장처리업","0","000","0",
"83","식육포장처리업","07_22_06_P","3490000","349000010420260001","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 중구 항동7가 85-15","인천광역시 중구 연안부두로 93, 가동 2층 (항동7가)","22350","바다향기","2026-02-09 16:33:51","I","2026-02-11 00:20:41","","164345.583436603","438928.567608255","식육포장처리업","식육포장처리업","0","000","0",
"84","식육포장처리업","07_22_06_P","3630000","363000010420260005","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","광주광역시 광산구 비아동 678-9 102호","광주광역시 광산구 비아로 137, 102호 (비아동)","62237","큰빛유통","2026-02-09 10:27:05","I","2026-02-11 00:20:41","","183476.253466549","191503.461716578","식육포장처리업","식육포장처리업","0","000","0",
"85","식육포장처리업","07_22_06_P","3030000","303000010420260003","2026-02-09","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 성동구 마장동 533-14 지상1층, 지하1층","서울특별시 성동구 마장로25길 14, 지상1층, 지하1층 (마장동)","04705","주식회사 새벽우","2026-02-09 18:11:16","I","2026-02-11 00:20:41","","202913.076971804","451670.971600783","식육포장처리업","식육포장처리업","0","L00","0",
"86","식육포장처리업","07_22_06_P","4681000","468100010420260001","2026-02-09","","01","영업/정상","0000","정상","","","","","063-833-8817","0","","전북특별자치도 익산시 금마면 동고도리 995 서동물산","전북특별자치도 익산시 금마면 제석사지로 26-2, 2동","54572","구르미","2026-02-09 09:18:58","I","2026-02-11 00:20:41","","204970.104882868","275830.006594166","식육포장처리업","식육포장처리업","0","000","0",
"87","식육포장처리업","07_22_06_P","5710000","571000010420240001","2024-01-12","","03","폐업","0002","폐업","2026-02-06","","","","","337","","충청북도 청주시 흥덕구 강내면 월곡리 137-8 ,1층 3호","충청북도 청주시 흥덕구 강내면 월곡길 23-11, 1층 3호","28171","은희미트","2026-02-09 09:34:16","U","2026-02-11 02:40:00","","233056.13421952","346836.604393338","식육포장처리업","식육포장처리업","0","000","0",
"88","식육포장처리업","07_22_06_P","5370000","537000010420220002","2022-01-27","","01","영업/정상","0000","정상","","","","","","0","","경상남도 거제시 사등면 덕호리 220-2 102호","경상남도 거제시 사등면 광리길 54, 1층 102호","53274","성은축산(주)","2026-02-09 16:59:14","U","2026-02-11 02:40:00","","334848.862211818","154126.079729655","식육포장처리업","식육포장처리업","0","L00","0",
"89","식육포장처리업","07_22_06_P","5020000","502000010420180004","2018-04-13","","03","폐업","0002","폐업","2026-02-09","","","","","3704","","경상북도 포항시 북구 기계면 지가리 237-3","경상북도 포항시 북구 기계면 기계로 361","37526","(주)한우유통 1번가","2026-02-09 15:46:52","U","2026-02-11 02:40:00","","396525.988506066","289314.146825835","식육포장처리업","식육포장처리업","0","L00","0",
"90","식육포장처리업","07_22_06_P","5670000","567000010420220002","2022-01-19","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창원시 마산합포구 진전면 이명리 912-2","경상남도 창원시 마산합포구 진전면 호산정달로 174, 2호","51797","행복 축산 유통","2026-02-09 10:53:10","U","2026-02-11 02:40:00","","331311.695173246","178411.318285942","식육포장처리업","식육포장처리업","0","000","0",
"91","식육포장처리업","07_22_06_P","3730000","373000010420250004","2025-11-21","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 울주군 삼남읍 상천리 946-5","울산광역시 울주군 삼남읍 연봉상천길 33-1, 1동","44954","(주)123푸드 2공장","2026-02-09 17:05:07","U","2026-02-11 02:40:00","","390180.340567704","225668.443274836","식육포장처리업","식육포장처리업","0","L00","0",
"92","식육포장처리업","07_22_06_P","3480000","348000010420230001","2023-02-06","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 논공읍 위천리 20","대구광역시 달성군 논공읍 위천2길 26","42976","(주)달구지푸드 2공장","2026-02-09 14:01:31","U","2026-02-11 02:40:00","","326965.109795777","252312.937945195","식육포장처리업","식육포장처리업","0","L00","0",
"93","식육포장처리업","07_22_06_P","3990000","399000010420240001","2024-01-23","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 화도읍 녹촌리 393-20","경기도 남양주시 화도읍 녹촌로199번길 47-5, 4동 2층","12187","정인미트","2026-02-09 16:49:40","U","2026-02-11 02:40:00","","224700.205806365","459611.67148809","식육포장처리업","식육포장처리업","0","000","0",
"94","식육포장처리업","07_22_06_P","3940000","394000010420250008","2025-07-18","","01","영업/정상","0000","정상","","","","","","0","","경기도 고양시 일산동구 성석동 873-6 B동","경기도 고양시 일산동구 성석로 112, B동 (성석동)","10318","우수푸드","2026-02-09 09:30:24","U","2026-02-11 02:40:00","","181931.837219766","465111.805737004","식육포장처리업","식육포장처리업","0","L00","0",
"95","식육포장처리업","07_22_06_P","5530000","553000010420170016","2017-07-19","","01","영업/정상","0000","정상","","","","","031-246-2300","0","","","경기도 화성시 효행구 배양북길 59-4 (배양동)","18340","시에스(C.S)푸드","2026-02-09 10:27:39","U","2026-02-11 02:40:00","","199695.399218222","413812.542115787","식육포장처리업","식육포장처리업","0","000","0",
"96","식육포장처리업","07_22_06_P","5530000","553000010420160008","2016-12-12","","01","영업/정상","0000","정상","","","","","8989066","0","","","경기도 화성시 효행구 융건로 155 (배양동)","18341","(주)제이에스올푸드시스템","2026-02-09 10:27:39","U","2026-02-11 02:40:00","","","","식육포장처리업","식육포장처리업","0","L00","0",
"97","식육포장처리업","07_22_06_P","5530000","553000010420170003","2017-01-19","","01","영업/정상","0000","정상","","","","","3525387","923","","","경기도 화성시 효행구 정남면 함박안길13번길 8-8, A동","18519","(주) 미트팩토리","2026-02-09 10:27:39","U","2026-02-11 02:40:00","","","","식육포장처리업","식육포장처리업","0","L00","0",
"98","식육포장처리업","07_22_06_P","5530000","553000010420230006","2023-03-27","","01","영업/정상","0000","정상","","","","","","2210","","경기도 화성시 효행구 정남면 보통리 293-1","경기도 화성시 효행구 정남면 보통내길 29-14, 2층","18516","주식회사 꿈을삶는사람들컴퍼니","2026-02-09 10:57:20","U","2026-02-11 02:40:00","","197595.232039184","408861.701762675","식육포장처리업","식육포장처리업","0","L00","0",
"99","식육포장처리업","07_22_06_P","5530000","553000010420200007","2020-04-29","","01","영업/정상","0000","정상","","","","","","1081","","경기도 화성시 효행구 봉담읍 왕림리 181","경기도 화성시 효행구 봉담읍 주석로1112번길 52, 나동 101호","18332","정다함","2026-02-09 14:30:02","U","2026-02-11 02:40:00","","194191.656575323","410672.104473077","식육포장처리업","식육포장처리업","0","000","0",
"100","식육포장처리업","07_22_06_P","3780000","378000010420210001","2021-01-10","","03","폐업","0002","폐업","2026-02-05","","","","070-4903-5750","1850.3","","경기도 성남시 중원구 상대원동 67-2","경기도 성남시 중원구 순환로198번길 17, 3층 (상대원동)","13204","쉐정 성남센터","2026-02-09 16:54:50","U","2026-02-11 02:40:00","","215868.808899097","437773.820941527","식육포장처리업","식육포장처리업","0","L00","0",
"101","식육포장처리업","07_22_06_P","5670000","567000010420230005","2023-10-18","","01","영업/정상","0000","정상","","","","","055-242-7624","0","","경상남도 창원시 마산합포구 가포동 499-3","경상남도 창원시 마산합포구 가포해안길 20, 1층 (가포동)","51755","마산시농협 종합유통센터","2026-02-09 17:12:57","U","2026-02-11 02:40:00","","343180.548863108","186635.009889219","식육포장처리업","식육포장처리업","0","L00","0",
"102","식육포장처리업","07_22_06_P","4050000","405000010420250002","2025-01-07","","01","영업/정상","0000","정상","","","","","031-726-6400","0","","경기도 용인시 처인구 이동읍 덕성리 1260","경기도 용인시 처인구 이동읍 덕성산단2로 45","17130","농업회사법인(주)순우리","2026-02-09 09:48:08","U","2026-02-11 02:40:00","","218451.218624388","408238.576406249","식육포장처리업","식육포장처리업","0","L00","0",
"103","식육포장처리업","07_22_06_P","3360000","336000010420260006","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동 1160","부산광역시 강서구 대저중앙로71번길 7 (대저1동)","46700","두준식품","2026-02-10 15:07:02","I","2026-02-12 00:20:02","","377927.784661567","192789.755825642","식육포장처리업","식육포장처리업","0","000","0",
"104","식육포장처리업","07_22_06_P","3480000","348000010420260002","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달성군 유가읍 상리 924-1 제2동 제조업소 구역","대구광역시 달성군 유가읍 테크노남로 138, 제2동 제조업소 구역","43023","원해유통","2026-02-10 09:21:58","I","2026-02-12 00:20:02","","332070.21040558","243594.264270304","식육포장처리업","식육포장처리업","0","000","0",
"105","식육포장처리업","07_22_06_P","5670000","567000010420260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","경상남도 창원시 마산합포구 진동면 진동리 406","경상남도 창원시 마산합포구 진동면 서촌길 3-40, 1층","51792","새벽축산","2026-02-10 16:27:08","I","2026-02-12 00:20:02","","335387.203314611","180307.87609018","식육포장처리업","식육포장처리업","0","000","0",
"106","식육포장처리업","07_22_06_P","5350000","535000010420260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 부원동 81","경상남도 김해시 호계로438번길 31-1 (부원동)","50922","세루스컴퍼니","2026-02-10 15:22:38","I","2026-02-12 00:20:02","","371841.389323403","193926.589022137","식육포장처리업","식육포장처리업","0","L00","0",
"107","식육포장처리업","07_22_06_P","5710000","571000010420260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","충청북도 청주시 흥덕구 지동동 737-3 제1동","충청북도 청주시 흥덕구 고락로 28, 제1동 (지동동)","28359","돈마니푸드","2026-02-10 14:50:14","I","2026-02-12 00:20:02","","235896.320407761","349298.098431828","식육포장처리업","식육포장처리업","0","L00","0",
"108","식육포장처리업","07_22_06_P","4800000","480000010420260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","전라남도 목포시 상동 950","전라남도 목포시 하당로68번길 3, 1층 (상동)","58697","맑은푸드","2026-02-10 16:28:37","I","2026-02-12 00:20:02","","146735.538734615","144676.790282741","식육포장처리업","식육포장처리업","0","000","0",
"109","식육포장처리업","07_22_06_P","4671000","467100010420260001","2026-02-10","","01","영업/정상","0000","정상","","","","","","0","","전북특별자치도 군산시 개사동 685","전북특별자치도 군산시 뒷고지길 23, 1동 (개사동)","54159","오성푸드","2026-02-10 13:33:04","I","2026-02-12 00:20:02","","168580.682082227","271842.062784806","식육포장처리업","식육포장처리업","0","000","0",
"110","식육포장처리업","07_22_06_P","3990000","399000010420190004","2019-03-11","","01","영업/정상","0000","정상","","","","","","1935.9","","경기도 남양주시 진접읍 팔야리 826-3","경기도 남양주시 진접읍 팔야산단로32번길 6","12017","농업회사법인 주식회사 빛솜푸드","2026-02-10 10:45:25","U","2026-02-12 02:40:00","","220358.359933156","471921.298544055","식육포장처리업","식육포장처리업","0","L00","0",
"111","식육포장처리업","07_22_06_P","4040000","404000010420160011","2016-07-15","","03","폐업","0002","폐업","2026-02-10","","","","","0","","경기도 하남시 하사창동","경기도 하남시 고골로141번길 68 (하사창동)","13019","승리푸드","2026-02-10 15:23:10","U","2026-02-12 02:40:00","","217640.736149928","445650.367956111","식육포장처리업","식육포장처리업","0","000","0",
"112","식육포장처리업","07_22_06_P","5380000","538000010420190012","2019-12-24","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 상북면 소토리 762-4","경상남도 양산시 상북면 양산대로 1266-1","50565","오야푸드","2026-02-10 09:40:10","U","2026-02-12 02:40:00","","386371.249205523","211121.29752041","식육포장처리업","식육포장처리업","0","000","0",
"113","식육포장처리업","07_22_06_P","3990000","399000010420240007","2024-07-03","","01","영업/정상","0000","정상","","","","","","3266","","경기도 남양주시 진접읍 금곡리 499-5","경기도 남양주시 진접읍 주곡로119번길 28","12051","(주)이레푸드","2026-02-10 10:26:28","U","2026-02-12 02:40:00","","218011.843963528","469420.878267357","식육포장처리업","식육포장처리업","0","L00","0",
"114","식육포장처리업","07_22_06_P","3430000","343000010420190007","2019-12-23","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 서구 중리동 1047","대구광역시 서구 평리로17길 64-1 (중리동)","41755","세이브참솔식품","2026-02-10 11:28:22","U","2026-02-12 02:40:00","","338594.016897348","263760.904264649","식육포장처리업","식육포장처리업","0","000","0",
"115","식육포장처리업","07_22_06_P","3990000","399000010420230010","2023-05-11","","01","영업/정상","0000","정상","","","","","","139","","경기도 남양주시 퇴계원읍 퇴계원리 56-60","경기도 남양주시 퇴계원읍 퇴계원로123번길 7","12120","경기닭유통","2026-02-10 10:35:30","U","2026-02-12 02:40:00","","212564.518010437","461670.442813186","식육포장처리업","식육포장처리업","0","000","0",
"116","식육포장처리업","07_22_06_P","3990000","399000010420240005","2024-05-21","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 퇴계원읍 퇴계원리 44-28 101호","경기도 남양주시 퇴계원읍 퇴계원로 151, 101호","12115","도농산업","2026-02-10 10:46:26","U","2026-02-12 02:40:00","","212792.760340796","461906.165919849","식육포장처리업","식육포장처리업","0","L00","0",
"117","식육포장처리업","07_22_06_P","3990000","399000010420240004","2024-04-05","","01","영업/정상","0000","정상","","","","","","607","","경기도 남양주시 평내동 222-1","경기도 남양주시 경춘로1283번길 8, 1층 (평내동)","12217","(주)뉴플러스","2026-02-10 10:22:12","U","2026-02-12 02:40:00","","220681.997404151","460836.793185067","식육포장처리업","식육포장처리업","0","L00","0",
"118","식육포장처리업","07_22_06_P","3990000","399000010420200011","2020-06-11","","01","영업/정상","0000","정상","","","","","","517","","경기도 남양주시 별내면 광전리 601-2","경기도 남양주시 별내면 송산로373번길 39","12090","(주)장미트앤푸드","2026-02-10 10:27:38","U","2026-02-12 02:40:00","","211608.735857731","464009.851976652","식육포장처리업","식육포장처리업","0","L00","0",
"119","식육포장처리업","07_22_06_P","3990000","399000010420230007","2014-10-20","","01","영업/정상","0000","정상","","","","","","583","","경기도 남양주시 별내동 695-29","경기도 남양주시 불암로81번길 22, 1층 (별내동)","12100","주식회사 명가그린팜 경기지점","2026-02-10 10:51:18","U","2026-02-12 02:40:00","","209458.58665362","460787.459537334","식육포장처리업","식육포장처리업","0","L00","0",
"120","식육포장처리업","07_22_06_P","4840000","484000010420200001","2020-07-24","","01","영업/정상","0000","정상","","","","","","0","","전라남도 광양시 광양읍 칠성리 954-2","전라남도 광양시 광양읍 인덕로 997","57739","조은푸드","2026-02-10 09:12:06","U","2026-02-12 02:40:00","","253016.811111742","163783.883564442","식육포장처리업","식육포장처리업","0","000","0",
"121","식육포장처리업","07_22_06_P","3990000","399000010420210015","2021-09-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진건읍 배양리 292","경기도 남양주시 진건읍 고재로149번길 16-1","12241","주식회사 아람푸드시스템","2026-02-10 10:51:54","U","2026-02-12 02:40:00","","215711.710620536","459331.602388841","식육포장처리업","식육포장처리업","0","L00","0",
"122","식육포장처리업","07_22_06_P","3990000","399000010420210013","2009-03-04","","01","영업/정상","0000","정상","","","","2017-10-12","","859","","경기도 남양주시 진접읍 내각리 188-46","경기도 남양주시 진접읍 내각1로73번길 30","12071","(주)뉴 누가미트","2026-02-10 10:20:56","U","2026-02-12 02:40:00","","214351.699816224","467161.628472508","식육포장처리업","식육포장처리업","0","L00","0",
"123","식육포장처리업","07_22_06_P","3990000","399000010420210009","2021-06-11","","01","영업/정상","0000","정상","","","","","","292","","경기도 남양주시 와부읍 월문리 1059-8","경기도 남양주시 와부읍 월문천로173번길 9-1","12203","찬이미트","2026-02-10 11:10:38","U","2026-02-12 02:40:00","","220129.673310816","454509.401746183","식육포장처리업","식육포장처리업","0","F00","0",
"124","식육포장처리업","07_22_06_P","3990000","399000010420090002","2009-12-15","","01","영업/정상","0000","정상","","","","","","1307","","경기도 남양주시 진접읍 팔야리 805","경기도 남양주시 진접읍 금강로 1796","","케이엠푸드","2026-02-10 11:11:12","U","2026-02-12 02:40:00","","217927.295843908","471604.17699027","식육포장처리업","식육포장처리업","0","000","0",
"125","식육포장처리업","07_22_06_P","3990000","399000010420100002","2010-02-02","","01","영업/정상","0000","정상","","","","","","330","","경기도 남양주시 와부읍 월문리 251-11","경기도 남양주시 와부읍 수레로 533-6","","(주)동보","2026-02-10 10:22:53","U","2026-02-12 02:40:00","","223111.356275556","456418.131927243","식육포장처리업","식육포장처리업","0","L00","0",
"126","식육포장처리업","07_22_06_P","3990000","399000010420120005","2012-06-04","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진건읍 용정리 67 주2동","경기도 남양주시 진건읍 독정로성지3길 30, 주2동 1층","12128","(주)채선당 식품제조육가공사업본부","2026-02-10 10:27:57","U","2026-02-12 02:40:00","","216647.060652091","464766.175766989","식육포장처리업","식육포장처리업","0","L00","0",
"127","식육포장처리업","07_22_06_P","3990000","399000010420180012","2018-07-05","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 금곡리 2051","경기도 남양주시 진접읍 경복대로바람골길 42-193, 1층","12070","바라던(주)","2026-02-10 10:49:00","U","2026-02-12 02:40:00","","218562.780472869","467569.20575809","식육포장처리업","식육포장처리업","0","L00","0",
"128","식육포장처리업","07_22_06_P","3990000","399000010420170011","2017-07-25","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 팔야리 604","경기도 남양주시 진접읍 금강로1845번길 65","12018","하면푸드","2026-02-10 11:15:32","U","2026-02-12 02:40:00","","218652.725207846","472361.384357055","식육포장처리업","식육포장처리업","0","000","0",
"129","식육포장처리업","07_22_06_P","3990000","399000000420060006","2006-06-27","","01","영업/정상","0000","정상","","","","","","62.03","","경기도 남양주시 화도읍 녹촌리 166","경기도 남양주시 화도읍 녹촌로 87-18","12187","림스치킨","2026-02-10 14:49:10","U","2026-02-12 02:40:00","","225774.520499952","460168.885451275","식육포장처리업","식육포장처리업","0","000","0",
"130","식육포장처리업","07_22_06_P","3990000","399000000420060007","2006-07-12","","01","영업/정상","0000","정상","","","","","","1847","","경기도 남양주시 와부읍 월문리 106-4","경기도 남양주시 와부읍 수레로 720","12202","남양주축협 가공센타","2026-02-10 10:42:29","U","2026-02-12 02:40:00","","224429.489440669","457667.080099739","식육포장처리업","식육포장처리업","0","L00","0",
"131","식육포장처리업","07_22_06_P","3990000","399000010420130005","2013-05-08","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 금곡리 2053-1","경기도 남양주시 진접읍 경복대로바람골길 42-171","12070","(주)코코푸드","2026-02-10 10:30:13","U","2026-02-12 02:40:00","","218594.178053108","467435.354188576","식육포장처리업","식육포장처리업","0","L00","0",
"132","식육포장처리업","07_22_06_P","3990000","399000010420170015","2017-08-22","","01","영업/정상","0000","정상","","","","","","3031","","경기도 남양주시 진접읍 진벌리 196-2","경기도 남양주시 진접읍 진벌로223번길 54","12021","(주)에스알","2026-02-10 10:24:23","U","2026-02-12 02:40:00","","220272.335034738","470867.006251861","식육포장처리업","식육포장처리업","0","L00","0",
"133","식육포장처리업","07_22_06_P","3990000","399000010420150005","2015-06-10","","01","영업/정상","0000","정상","","","","","","1001","","경기도 남양주시 진접읍 진벌리 263-3","경기도 남양주시 진접읍 진벌로188번길 10","12021","주식회사 여강축산유통","2026-02-10 10:52:28","U","2026-02-12 02:40:00","","219667.099649709","470667.627583657","식육포장처리업","식육포장처리업","0","L00","0",
"134","식육포장처리업","07_22_06_P","3990000","399000010420150007","2015-06-30","","01","영업/정상","0000","정상","","","","","","424","","경기도 남양주시 와부읍 월문리 251-31","경기도 남양주시 와부읍 수레로 539","12202","우암푸드","2026-02-10 10:50:07","U","2026-02-12 02:40:00","","223145.473392326","456442.891261587","식육포장처리업","식육포장처리업","0","000","0",
"135","식육포장처리업","07_22_06_P","3990000","399000010420150008","2015-08-06","","01","영업/정상","0000","정상","","","","","","388","","경기도 남양주시 진건읍 용정리 806-3","경기도 남양주시 진건읍 사릉로442번길 23-52","12133","강원유통","2026-02-10 10:32:26","U","2026-02-12 02:40:00","","215482.324689487","461873.50394493","식육포장처리업","식육포장처리업","0","000","0",
"136","식육포장처리업","07_22_06_P","3990000","399000010420130012","2013-10-29","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 수동면 입석리 535-3","경기도 남양주시 수동면 비룡로 955","12029","(주)블랙피그","2026-02-10 10:23:29","U","2026-02-12 02:40:00","","227761.308432379","468459.599303255","식육포장처리업","식육포장처리업","0","L00","0",
"137","식육포장처리업","07_22_06_P","3990000","399000010420150012","2015-10-05","","01","영업/정상","0000","정상","","","","","","1286","","경기도 남양주시 진접읍 내각리 123","경기도 남양주시 진접읍 내각1로89번길 73-18","12072","주식회사 진수푸드","2026-02-10 10:54:54","U","2026-02-12 02:40:00","","214526.24837478","467698.004529191","식육포장처리업","식육포장처리업","0","L00","0",
"138","식육포장처리업","07_22_06_P","3990000","399000010420150013","2015-10-13","","01","영업/정상","0000","정상","","","","","","671","","","경기도 남양주시 수동면 비룡로742번길 16 (지중해빌딩)","12031","엔파로","2026-02-10 10:49:36","U","2026-02-12 02:40:00","","228799.928337531","466877.058887272","식육포장처리업","식육포장처리업","0","000","0",
"139","식육포장처리업","07_22_06_P","3990000","399000010420160005","2016-03-18","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 오남읍 양지리 606","경기도 남양주시 오남읍 양지로삭다니2길 23, 나동","12047","재경미트앤푸드","2026-02-10 10:50:40","U","2026-02-12 02:40:00","","217007.556643064","465875.825283512","식육포장처리업","식육포장처리업","0","000","0",
"140","식육포장처리업","07_22_06_P","3990000","399000010420160017","2016-09-12","","01","영업/정상","0000","정상","","","","","","0","","경기도 남양주시 진접읍 진벌리 263-3","경기도 남양주시 진접읍 진벌로188번길 10, 가동","12021","(주)여강육가공","2026-02-10 10:25:05","U","2026-02-12 02:40:00","","219667.099649709","470667.627583657","식육포장처리업","식육포장처리업","0","L00","0",
"141","식육포장처리업","07_22_06_P","3990000","399000010420140005","2014-05-20","","01","영업/정상","0000","정상","","","","","","252","","경기도 남양주시 진접읍 장현리 346-11","경기도 남양주시 진접읍 장현천로10번길 11","12011","미성유통","2026-02-10 10:47:43","U","2026-02-12 02:40:00","","216299.315119776","468500.697281741","식육포장처리업","식육포장처리업","0","000","0",
"142","식육포장처리업","07_22_06_P","3990000","399000010420170005","2017-04-20","","01","영업/정상","0000","정상","","","","","","0","","","경기도 남양주시 진건읍 송능2길 8","12129","토리푸드","2026-02-10 11:11:49","U","2026-02-12 02:40:00","","218420.705481095","463018.919741186","식육포장처리업","식육포장처리업","0","000","0",
"143","식육포장처리업","07_22_06_P","3990000","399000010420140006","2014-06-03","","01","영업/정상","0000","정상","","","","","","0","","","경기도 남양주시 진접읍 봉현로 71","12007","모메존유통","2026-02-10 10:47:18","U","2026-02-12 02:40:00","","215486.055106587","468524.331690973","식육포장처리업","식육포장처리업","0","L00","0",
