번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,침대수,다중이용업소여부,Unnamed: 44,record_key
98,이용업,05_19_01_P,5530000,5770000-203-2023-00003,2023-02-20,,1,영업/정상,1,영업,,,,,,41.0,,경기도 화성시 동탄구 송동  725-1,"경기도 화성시 동탄구 동탄대로5길 9, 그랑파사쥬 3층 3045호 (송동)",,아이오유(IOU),2023-02-20 15:42:37,I,2026-02-04 01:35:23,일반이용업,209361.779396358,407341.074013984,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,N,,아이오유(IOU)_경기도화성시동탄구송동725-1
7,이용업,05_19_01_P,5530000,5770000-203-2023-00002,2023-02-06,,1,영업/정상,1,영업,,,,,,75.0,,경기도 화성시 동탄구 장지동  959-6,"경기도 화성시 동탄구 동탄장지천5길 18, 1층 일부(101)호 (장지동)",,쓰리몽키즈 바버샵(Threemonkeys Barbershop),2023-02-06 15:38:11,I,2026-02-04 01:35:23,일반이용업,209291.870550596,406285.873304751,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,쓰리몽키즈바버샵(ThreemonkeysBarbershop)_경기도화성시동탄구장지동959-6
276,이용업,05_19_01_P,5530000,5770000-203-2023-00001,2023-02-06,,3,폐업,2,폐업,2024-11-25,,,,,39.6,,경기도 화성시 동탄구 영천동  652-5 더 퍼스트타워 1층 130호,"경기도 화성시 동탄구 동탄대로21길 10, 더 퍼스트타워 1층 130호 (영천동)",,올하트 바버샵,2024-11-25 14:44:24,I,2026-02-04 01:35:23,일반이용업,208609.77242468,411784.124303502,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,올하트바버샵_경기도화성시동탄구영천동652-5더퍼스트타워1층130호
175,이용업,05_19_01_P,5530000,5740000-203-2022-00010,2022-10-27,,3,폐업,2,폐업,2023-08-29,,,,,30.06,,경기도 화성시 만세구 우정읍 조암리 264-3,"경기도 화성시 만세구 우정읍 조암남로 39, 1층 일부",,조암남성컷트나라전문점,2023-08-29 10:32:20,I,2026-02-04 01:35:23,일반이용업,183871.355920862,398093.433962968,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,조암남성컷트나라전문점_경기도화성시만세구우정읍조암리264-3
176,이용업,05_19_01_P,5530000,5770000-203-2022-00009,2022-10-13,,1,영업/정상,1,영업,,,,,,39.0,,경기도 화성시 동탄구 반송동  18-5 1층 101호,"경기도 화성시 동탄구 동탄시범한빛길 29, 1층 일부(101)호 (반송동)",,젠틀엠헤어(동탄반송점),2022-10-13 11:46:46,I,2026-02-04 01:35:23,일반이용업,205894.053729857,411943.492296205,일반이용업,0.0,0.0,1.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,젠틀엠헤어(동탄반송점)_경기도화성시동탄구반송동18-51층101호
135,이용업,05_19_01_P,5530000,5770000-203-2022-00008,2022-09-26,,3,폐업,2,폐업,2022-11-24,,,,,34.57,,경기도 화성시 동탄구 오산동  967-107 동탄역 푸르지오시티 1층 119호,"경기도 화성시 동탄구 동탄대로 551-16, 동탄역 푸르지오시티 1층 119호 (오산동)",,레드폴바버샵 동탄역점,2022-11-24 14:44:07,I,2026-02-04 01:35:23,일반이용업,208514.644009169,411283.997984809,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,1.0,N,,레드폴바버샵동탄역점_경기도화성시동탄구오산동967-107동탄역푸르지오시티1층119호
169,이용업,05_19_01_P,5530000,5760000-203-2022-00007,2022-09-13,,3,폐업,2,폐업,2023-09-20,,,,,10.0,,경기도 화성시 병점구 진안동  524-1 메트로 프라자 지하1층 일부호,"경기도 화성시 병점구 병점로 37-6, 메트로 프라자 지하1층 일부호 (진안동)",,이발소,2023-09-20 10:45:18,I,2026-02-04 01:35:23,일반이용업,203335.142133784,412121.312831616,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,이발소_경기도화성시병점구진안동524-1메트로프라자지하1층일부호
5,이용업,05_19_01_P,5530000,5770000-203-2022-00006,2022-06-17,,1,영업/정상,1,영업,,,,,,42.9,,경기도 화성시 동탄구 영천동  654-3 1층 일부호,"경기도 화성시 동탄구 동탄대로21가길 4-14, 1층 일부호 (영천동)",,콤마(COMMA) 바버샵,2022-06-17 17:36:41,I,2026-02-04 01:35:23,일반이용업,208539.585822111,411709.797499739,일반이용업,0.0,0.0,1.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,콤마(COMMA)바버샵_경기도화성시동탄구영천동654-31층일부호
380,이용업,05_19_01_P,3530000,3530000-203-2022-00002,2022-05-30,,1,영업/정상,1,영업,,,,,0507 8713508,20.86,405-841,인천광역시 남동구 구월동 1463 효명프라자,"인천광역시 남동구 성말로 10, 효명프라자 5층 501호일부호 (구월동)",21574.0,무슈,2026-02-09 14:13:40,U,2026-02-11 02:40:00,일반이용업,173519.187464408,438158.450723747,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,무슈_인천광역시남동구구월동1463효명프라자
171,이용업,05_19_01_P,5530000,5770000-203-2022-00005,2022-05-12,,1,영업/정상,1,영업,,,,,,35.3,,경기도 화성시 동탄구 반송동  93-1 동탄 위버폴리스 1층 108호,"경기도 화성시 동탄구 동탄지성로 17, 1층 108호 (반송동, 동탄 위버폴리스)",,디에넥도트 The Anecdote,2022-05-12 13:52:02,I,2026-02-04 01:35:23,일반이용업,206325.039007167,411418.618291691,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,디에넥도트TheAnecdote_경기도화성시동탄구반송동93-1동탄위버폴리스1층108호
325,이용업,05_19_01_P,3650000,3650000-203-2022-00004,2022-05-09,,3,폐업,2,폐업,2026-02-02,,,,042 522 8510,135.53,301-829,대전광역시 중구 오류동 175-4 2층,"대전광역시 중구 계룡로 838, 2층 (오류동)",34908.0,하루두피서대전점,2026-02-02 11:11:07,U,2026-02-04 02:40:00,일반이용업,236582.008794994,313941.154416948,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,7,,,,,0.0,0.0,0.0,N,,하루두피서대전점_대전광역시중구오류동175-42층
136,이용업,05_19_01_P,5530000,5740000-203-2022-00004,2022-04-20,,1,영업/정상,1,영업,,,,,,30.23,,경기도 화성시 만세구 남양읍 남양리 658-4 1층 일부,"경기도 화성시 만세구 남양읍 남양시장로42번길 7-7, 1층 일부",,행복이발관,2022-04-20 11:10:49,I,2026-02-04 01:35:23,일반이용업,183496.897701427,411850.699889414,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,행복이발관_경기도화성시만세구남양읍남양리658-41층일부
481,이용업,05_19_01_P,3930000,5560000-203-2022-00002,2022-03-15,,3,폐업,2,폐업,2026-02-25,,,,,19.25,425-856,경기도 안산시 단원구 초지동 740-2,"경기도 안산시 단원구 초지동로 7, 한남스포랜드  2층 207호 (초지동)",15453.0,극동(이발실),2026-02-25 13:09:55,U,2026-02-27 02:40:00,일반이용업,183636.063077122,422507.129234922,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,극동(이발실)_경기도안산시단원구초지동740-2
383,이용업,05_19_01_P,3160000,3160000-203-2022-00001,2022-02-24,,3,폐업,2,폐업,2026-02-10,,,,,42.0,152-870,서울특별시 구로구 구로동 705-50,"서울특별시 구로구 구로동로25길 18, 1층 (구로동)",8309.0,큐사랑,2026-02-10 11:51:33,U,2026-02-12 02:40:00,일반이용업,189581.416865297,443175.396802479,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,큐사랑_서울특별시구로구구로동705-50
96,이용업,05_19_01_P,5530000,5770000-203-2022-00003,2022-02-14,,1,영업/정상,1,영업,,,,,,52.78,,경기도 화성시 동탄구 영천동  514-5 동탄2 LH2단지 단지내상가 1층 104호,"경기도 화성시 동탄구 동탄영천로 108-10, 1층 104호 (영천동, 동탄2 LH2단지)",,드림남성컷트 전문점,2022-02-14 13:43:01,I,2026-02-04 01:35:23,일반이용업,209299.75806716,412231.74585261,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,드림남성컷트전문점_경기도화성시동탄구영천동514-5동탄2LH2단지단지내상가1층104호
137,이용업,05_19_01_P,5530000,5740000-203-2022-00002,2022-01-17,,1,영업/정상,1,영업,,,,,,55.44,,경기도 화성시 만세구 향남읍 행정리 459-2 1층 일부호,"경기도 화성시 만세구 향남읍 행정서로1길 14, 1층 일부호",,참존남성컷트,2022-01-17 14:39:52,I,2026-02-04 01:35:23,일반이용업,192334.043600797,402668.464744729,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,참존남성컷트_경기도화성시만세구향남읍행정리459-21층일부호
170,이용업,05_19_01_P,5530000,5770000-203-2022-00001,2022-01-14,,1,영업/정상,1,영업,,,,,,66.0,,경기도 화성시 동탄구 반송동  128-3 1층 일부 (102)호,"경기도 화성시 동탄구 노작로2길 23-1, 1층 일부(102)호 (반송동)",,맨즈홈,2022-06-15 08:58:14,I,2026-02-04 01:35:23,일반이용업,206914.235405304,410478.170353114,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,맨즈홈_경기도화성시동탄구반송동128-31층일부(102)호
138,이용업,05_19_01_P,5530000,5740000-203-2021-00013,2021-11-18,,3,폐업,2,폐업,2024-12-10,,,,,12.6,,경기도 화성시 만세구 장안면 수촌리 24-2 지하1층 일부호,"경기도 화성시 만세구 장안면 황골길 56-4, 지하1층 일부호",,온천이용실,2024-12-10 10:42:37,I,2026-02-04 01:35:23,일반이용업,188098.296167502,399066.93426623,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,3,,,,,0.0,0.0,0.0,N,,온천이용실_경기도화성시만세구장안면수촌리24-2지하1층일부호
392,이용업,05_19_01_P,5710000,5725000-203-2021-00002,2021-10-12,,1,영업/정상,1,영업,,,,,,42.9,361-804,충청북도 청주시 서원구 개신동 268,"충청북도 청주시 서원구 성봉로 234-9, 1층 (개신동)",28645.0,인텐스바버샵,2026-02-11 10:09:25,U,2026-02-13 02:40:00,일반이용업,240220.504018738,347302.016707017,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,인텐스바버샵_충청북도청주시서원구개신동268
16,이용업,05_19_01_P,5530000,5770000-203-2021-00012,2021-09-24,,1,영업/정상,1,영업,,,,,031 3743336,50.92,,경기도 화성시 동탄구 영천동  678-5,"경기도 화성시 동탄구 동탄순환대로 693, 대성메디컬프라자Ⅰ 1층 102호 (영천동)",,엘라운지바버샵,2021-09-24 15:09:15,I,2026-02-04 01:35:23,일반이용업,209741.306520949,411631.575397854,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,엘라운지바버샵_경기도화성시동탄구영천동678-5
63,이용업,05_19_01_P,5530000,5770000-203-2021-00011,2021-08-23,,1,영업/정상,1,영업,,,,,,53.04,,경기도 화성시 동탄구 산척동  727-8 202호,"경기도 화성시 동탄구 동탄대로6길 27, 파케이드 스텔라 2층 202호 (산척동)",,장미바버샵,2021-08-23 13:55:56,I,2026-02-04 01:35:23,일반이용업,209665.036862194,407438.670461423,일반이용업,0.0,0.0,2.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,장미바버샵_경기도화성시동탄구산척동727-8202호
363,이용업,05_19_01_P,3720000,3720000-203-2021-00003,2021-07-14,,1,영업/정상,1,영업,,,,,,7.2,683-300,울산광역시 북구 화봉동 571-1,"울산광역시 북구 송내10길 13, 3층 (화봉동)",44241.0,송정이용원,2026-02-06 14:36:25,U,2026-02-08 02:40:00,일반이용업,414182.372913752,234928.620252725,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,송정이용원_울산광역시북구화봉동571-1
353,이용업,05_19_01_P,3070000,3070000-203-2021-00003,2021-07-12,,1,영업/정상,1,영업,,,,,,55.44,136-828,서울특별시 성북구 장위동 64-126,"서울특별시 성북구 화랑로 241-14, 1층 (장위동)",2772.0,미트커트클럽(meet cut club),2026-02-05 13:33:29,U,2026-02-07 02:40:00,일반이용업,204879.792977113,456541.0757671,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,미트커트클럽(meetcutclub)_서울특별시성북구장위동64-126
64,이용업,05_19_01_P,5530000,5770000-203-2021-00010,2021-07-08,,1,영업/정상,1,영업,,,,,,79.0,,경기도 화성시 동탄구 오산동  967-157 동탄역롯데캐슬 일부호,"경기도 화성시 동탄구 동탄역로 160, 동탄역롯데캐슬 4층 일부호 (오산동)",,오클리먼33바버샵 동탄점,2021-07-08 12:07:58,I,2026-02-04 01:35:23,일반이용업,208569.642431686,410949.263462028,일반이용업,0.0,0.0,4.0,4.0,0.0,0.0,6,,,,,0.0,4.0,0.0,N,,오클리먼33바버샵동탄점_경기도화성시동탄구오산동967-157동탄역롯데캐슬일부호
18,이용업,05_19_01_P,5530000,5770000-203-2021-00009,2021-06-22,,3,폐업,2,폐업,2024-01-18,,,,07086729681,30.0,,경기도 화성시 동탄구 반송동  128-24 1층 101호,"경기도 화성시 동탄구 노작로3길 28, 1층 일부호 (반송동)",,레드폴바버샵 동탄점,2024-01-18 14:00:13,I,2026-02-04 01:35:23,일반이용업,206893.077353909,410470.213490356,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,레드폴바버샵동탄점_경기도화성시동탄구반송동128-241층101호
100,이용업,05_19_01_P,5530000,5770000-203-2021-00008,2021-06-18,,1,영업/정상,1,영업,,,,,,38.47,,경기도 화성시 동탄구 송동  726-1 라크몽 2층 W214호,"경기도 화성시 동탄구 동탄대로5길 21, 라크몽 2층 W214호 (송동)",,그루비 맨즈헤어,2022-08-22 14:27:47,I,2026-02-04 01:35:23,일반이용업,209267.831935403,407233.52541514,일반이용업,1.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,그루비맨즈헤어_경기도화성시동탄구송동726-1라크몽2층W214호
15,이용업,05_19_01_P,5530000,5740000-203-2021-00007,2021-06-07,,1,영업/정상,1,영업,,,,,031 80774746,59.28,,경기도 화성시 만세구 향남읍 행정리 486-4,"경기도 화성시 만세구 향남읍 행정중앙2로 67, 1층 102호",,쿨가이(남성컷트점),2023-11-24 11:47:04,I,2026-02-04 01:35:23,일반이용업,193057.472326432,403129.995628748,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,쿨가이(남성컷트점)_경기도화성시만세구향남읍행정리486-4
433,이용업,05_19_01_P,3460000,3460000-203-2021-00006,2021-06-02,,3,폐업,2,폐업,2026-02-20,,,,,34.32,706-827,대구광역시 수성구 상동 2-4 1층,"대구광역시 수성구 수성로32길 5, 1층 (상동)",42160.0,동네이발소,2026-02-20 14:46:10,U,2026-02-22 02:40:00,일반이용업,345620.807424384,261149.251507066,일반이용업,1.0,0.0,1.0,1.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,동네이발소_대구광역시수성구상동2-41층
66,이용업,05_19_01_P,5530000,5770000-203-2021-00006,2021-05-25,,1,영업/정상,1,영업,,,,,,37.35,,경기도 화성시 동탄구 목동  233 동탄2신도시 호반베르디움 22단지 지1층 2214동 B108호,"경기도 화성시 동탄구 동탄순환대로20길 104, 2214동 지1층 B108호 (목동, 동탄2신도시 호반베르디움 22단지)",,나이스가이 동탄목동점,2021-05-25 10:36:02,I,2026-02-04 01:35:23,일반이용업,210949.760126375,409230.701532372,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,3,,,,,0.0,0.0,0.0,N,,나이스가이동탄목동점_경기도화성시동탄구목동233동탄2신도시호반베르디움22단지지1층2214동B108호
65,이용업,05_19_01_P,5530000,5770000-203-2021-00005,2021-05-24,,1,영업/정상,1,영업,,,,,,45.05,,경기도 화성시 동탄구 송동  712-7 1층 일부호(좌측),"경기도 화성시 동탄구 동탄순환대로3길 27-29, 1층 일부호 (송동)",,이고바버샵(EGO BARERSHOP),2021-05-24 11:33:53,I,2026-02-04 01:35:23,일반이용업,208425.205,407106.188252859,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,이고바버샵(EGOBARERSHOP)_경기도화성시동탄구송동712-71층일부호(좌측)
17,이용업,05_19_01_P,5530000,5760000-203-2021-00004,2021-04-29,,1,영업/정상,1,영업,,,,,,41.04,,경기도 화성시 병점구 병점동  347-13 1층 일부호,"경기도 화성시 병점구 병점로 14, 1층 일부호 (병점동)",,세븐이용원,2024-02-21 11:43:57,I,2026-02-04 01:35:23,일반이용업,203197.781444561,411906.261224151,일반이용업,1.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,세븐이용원_경기도화성시병점구병점동347-131층일부호
272,이용업,05_19_01_P,5530000,5770000-203-2021-00014,2021-03-22,,1,영업/정상,1,영업,,,,,,108.43,,"경기도 화성시 동탄구 산척동  738-3 JJ PARK PLAZA 3층 301호의일부,302호의 일부","경기도 화성시 동탄구 동탄순환대로12길 12, JJ PARK PLAZA 3층 301호의일부,302호의 일부호 (산척동)",,헤어브로,2022-05-16 16:09:37,I,2026-02-04 01:35:23,일반이용업,210562.762704626,407445.616267138,일반이용업,0.0,0.0,3.0,3.0,0.0,0.0,8,,,,,0.0,0.0,0.0,N,,"헤어브로_경기도화성시동탄구산척동738-3JJPARKPLAZA3층301호의일부,302호의일부"
14,이용업,05_19_01_P,5530000,5770000-203-2021-00002,2021-03-08,,1,영업/정상,1,영업,,,,,,43.12,,경기도 화성시 동탄구 오산동  1020 동탄역 린스트라우스,"경기도 화성시 동탄구 동탄대로 469-12, 1007호 (오산동, 동탄역 린스트라우스)",,덱스터바버샵,2021-03-08 14:57:29,I,2026-02-04 01:35:23,일반이용업,208577.797056397,410488.519320343,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,덱스터바버샵_경기도화성시동탄구오산동1020동탄역린스트라우스
321,이용업,05_19_01_P,5530000,5770000-203-2021-00003,2021-03-08,,1,영업/정상,1,영업,,,,,,44.0,,경기도 화성시 동탄구 능동 1138-3 1층 101호,"경기도 화성시 동탄구 여울로2길 30, 1층 101호 (능동)",,안도룸,2026-02-02 18:26:57,U,2026-02-04 02:40:00,일반이용업,204600.328018618,411407.004552953,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,안도룸_경기도화성시동탄구능동1138-31층101호
62,이용업,05_19_01_P,5530000,5740000-203-2021-00001,2021-02-19,,1,영업/정상,1,영업,,,,,,9.9,,경기도 화성시 만세구 남양읍 송림리 685-1 송림동불가마,"경기도 화성시 만세구 남양읍 남양서로 65, 송림동불가마 1층 일부",,송진불한증사우나이용실,2021-02-19 15:50:33,I,2026-02-04 01:35:23,일반이용업,183473.43387452,412956.338412721,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,송진불한증사우나이용실_경기도화성시만세구남양읍송림리685-1송림동불가마
6,이용업,05_19_01_P,5530000,5750000-203-2021-00015,2021-02-03,,3,폐업,2,폐업,2025-11-04,,,,,33.2,,경기도 화성시 효행구 봉담읍 수영리 690 중흥에스클래스 더 센트럴,"경기도 화성시 효행구 봉담읍 상리3길 160, 218동 110호 (중흥에스클래스 더 센트럴)",,나이스가이 봉담2지구점,2025-11-04 14:01:52,I,2026-02-04 01:35:23,일반이용업,195393.618863907,413749.399069904,일반이용업,1.0,0.0,0.0,0.0,0.0,0.0,3,,,,,0.0,0.0,0.0,N,,나이스가이봉담2지구점_경기도화성시효행구봉담읍수영리690중흥에스클래스더센트럴
379,이용업,05_19_01_P,3940000,3950000-203-2021-00002,2021-01-28,,1,영업/정상,1,영업,,,,,,81.73,412-755,경기도 고양시 덕양구 화정동 965 한화오벨리스크,"경기도 고양시 덕양구 화정로 65, 한화오벨리스크 2층 201, 202(일부)호 (화정동)",10497.0,911 바버샵,2026-02-09 15:38:46,U,2026-02-11 02:40:00,일반이용업,185236.405052854,459193.586905624,일반이용업,0.0,0.0,,,,,2,,,,,0.0,0.0,0.0,N,,911바버샵_경기도고양시덕양구화정동965한화오벨리스크
223,이용업,05_19_01_P,5530000,5750000-203-2020-00012,2020-12-29,,3,폐업,2,폐업,2021-11-26,,,,,19.8,,경기도 화성시 효행구 봉담읍 왕림리 86-1 지하 1층 일부,"경기도 화성시 효행구 봉담읍 삼천병마로 998-9, 지하 1층 일부",,스파렉스이용원,2021-11-26 10:14:04,I,2026-02-04 01:35:23,일반이용업,194759.60267776,410675.858867349,일반이용업,0.0,0.0,4.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,스파렉스이용원_경기도화성시효행구봉담읍왕림리86-1지하1층일부
371,이용업,05_19_01_P,3680000,3680000-203-2020-00003,2020-11-10,,1,영업/정상,1,영업,,,,,,9.9,306-824,대전광역시 대덕구 중리동 403-2,"대전광역시 대덕구 한밭대로1129번길 39, 2층 (중리동)",34394.0,로얄이용원,2026-02-09 10:05:39,U,2026-02-11 02:40:00,일반이용업,237952.088021051,317855.029962853,일반이용업,0.0,0.0,0.0,0.0,1.0,0.0,1,,,,,0.0,1.0,0.0,N,,로얄이용원_대전광역시대덕구중리동403-2
32,이용업,05_19_01_P,5530000,5760000-203-2020-00010,2020-11-06,,1,영업/정상,1,영업,,,,,,10.23,,경기도 화성시 병점구 반월동  944 에스케이뷰파크 상가1동 201일부호,"경기도 화성시 병점구 동탄원천로 382-37, 상가1동 2층 201일부호 (반월동, 에스케이뷰파크)",,올가뷰티,2020-11-06 16:40:02,I,2026-02-04 01:35:23,일반이용업,204924.595234923,413427.031634281,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,N,,올가뷰티_경기도화성시병점구반월동944에스케이뷰파크상가1동201일부호
393,이용업,05_19_01_P,3120000,3120000-203-2020-00006,2020-10-14,,3,폐업,2,폐업,2026-02-11,,,,,41.42,120-120,서울특별시 서대문구 남가좌동 385 DMC파크뷰자이,"서울특별시 서대문구 가재울미래로 2, 상가201동 104호 (남가좌동, DMC파크뷰자이)",3711.0,나이스가이DMC가재울점,2026-02-11 14:48:24,U,2026-02-13 02:40:00,일반이용업,192672.067512964,452221.960661496,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,나이스가이DMC가재울점_서울특별시서대문구남가좌동385DMC파크뷰자이
31,이용업,05_19_01_P,5530000,5770000-203-2020-00009,2020-10-13,,1,영업/정상,1,영업,,,,,,32.0,,경기도 화성시 동탄구 영천동  672 동탄 파크 이지더원 317(상가-2)동 지하1층 B108호,"경기도 화성시 동탄구 동탄순환대로28길 17, 317(상가-2)동 지하1층 B108호 (영천동, 동탄 파크 이지더원)",,태후사랑 영천점,2020-10-13 10:12:42,I,2026-02-04 01:35:23,일반이용업,209760.254622582,411942.423776643,일반이용업,0.0,0.0,0.0,0.0,1.0,1.0,2,,,,,0.0,0.0,0.0,N,,태후사랑영천점_경기도화성시동탄구영천동672동탄파크이지더원317(상가-2)동지하1층B108호
33,이용업,05_19_01_P,5530000,5770000-203-2020-00008,2020-09-25,,1,영업/정상,1,영업,,,,,,53.0,,경기도 화성시 동탄구 방교동  769-1,"경기도 화성시 동탄구 동탄기흥로247번길 9-18, 1층 일부호 (방교동)",,모어댄 바버샵,2021-10-21 17:00:44,I,2026-02-04 01:35:23,일반이용업,207971.96727327,408914.506984614,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,모어댄바버샵_경기도화성시동탄구방교동769-1
449,이용업,05_19_01_P,4641000,4651000-203-2020-00004,2020-09-15,,3,폐업,2,폐업,2026-02-23,,,,,50.15,,전북특별자치도 전주시 완산구 고사동 382,"전북특별자치도 전주시 완산구 전주객사3길 46-23, 2층 (고사동)",54999.0,레트로바버샵,2026-02-23 11:33:20,U,2026-02-25 02:40:00,일반이용업,212809.555579676,257721.496987778,일반이용업,3.0,0.0,2.0,2.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,레트로바버샵_전북특별자치도전주시완산구고사동382
342,이용업,05_19_01_P,5230000,5230000-203-2020-00002,2020-08-31,,3,폐업,2,폐업,2026-02-04,,,,,24.07,757-805,경상북도 예천군 예천읍 노하리 73-7 신가네찜닭전문점,"경상북도 예천군 예천읍 효자로 95, 군민이발관",36821.0,군민이발관,2026-02-04 10:16:10,U,2026-02-06 02:40:00,일반이용업,329946.285567826,351642.300476181,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,N,,군민이발관_경상북도예천군예천읍노하리73-7신가네찜닭전문점
95,이용업,05_19_01_P,5530000,5740000-203-2020-00007,2020-08-21,,1,영업/정상,1,영업,,,,,,13.9,,경기도 화성시 만세구 송산면 사강리 697-13,"경기도 화성시 만세구 송산면 사강로 153-3, 1층 일부",,신성이용원,2020-08-21 15:39:56,I,2026-02-04 01:35:23,일반이용업,176209.087465105,412405.039917042,일반이용업,0.0,0.0,1.0,1.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,신성이용원_경기도화성시만세구송산면사강리697-13
85,이용업,05_19_01_P,5530000,5750000-203-2020-00006,2020-07-20,,3,폐업,2,폐업,2023-03-29,,,,031 293 1835,42.75,,경기도 화성시 효행구 기안동  328-1 2층202호,"경기도 화성시 효행구 효행로 229-9, 2층 202호 (기안동)",,태후사랑다모헤어,2023-03-29 14:16:15,I,2026-02-04 01:35:23,일반이용업,197523.050721593,413977.407632817,일반이용업,0.0,0.0,2.0,2.0,0.0,0.0,4,,,,,0.0,0.0,0.0,N,,태후사랑다모헤어_경기도화성시효행구기안동328-12층202호
84,이용업,05_19_01_P,5530000,5750000-203-2020-00005,2020-06-26,,3,폐업,2,폐업,2025-05-22,,,,,27.02,,경기도 화성시 효행구 봉담읍 상리 31-3 우정프라자,"경기도 화성시 효행구 봉담읍 삼천병마로 1271, 우정프라자 B109,110호",,우정이용원,2025-05-22 11:09:57,I,2026-02-04 01:35:23,일반이용업,195322.211511568,413117.413330064,일반이용업,0.0,0.0,0.0,0.0,0.0,0.0,2,,,,,0.0,0.0,0.0,N,,우정이용원_경기도화성시효행구봉담읍상리31-3우정프라자
