번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업무구분명,상세업무구분명,권리주체일련번호,총직원수,Unnamed: 32,record_key
72,동물생산업,02_03_06_P,5530000,553000003720160010,2016-11-30,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,,0.0,,경기도 화성시 동탄구 능동 ****-*,경기도 화성시 동탄구 남여울*길 **-** (능동),18418,고양이랑,2026-02-11 08:57:20,U,2026-02-13 02:40:00,,204433.646340829,410632.353650932,동물생산업,판매(일반),000,0,,고양이랑_경기도화성시동탄구능동****-*
31,동물생산업,02_03_06_P,5530000,553000003720150005,2015-04-24,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-233-82098,0.0,,,"경기도 화성시 병점구 병점로 **, ***호 (병점동)",18403,멍빠,2026-02-09 10:27:29,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),000,0,,멍빠_
30,동물생산업,02_03_06_P,5530000,553000003720150004,2015-03-13,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-232-3885,0.0,,,"경기도 화성시 병점구 **용사로 ***, ***호 (병점동)",445-360,다정 펫,2026-02-09 10:27:28,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),000,0,,다정펫_
75,동물생산업,02_03_06_P,5530000,553000003720150003,2015-03-04,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-613-0488,0.0,,경기도 화성시 동탄구 능동 ****-*,경기도 화성시 동탄구 여울로 *** (능동),18422,마이 멍멍(My mungmung),2026-02-11 09:25:56,U,2026-02-13 02:40:00,,205049.565523793,412724.794742584,동물생산업,판매(일반),000,0,,마이멍멍(Mymungmung)_경기도화성시동탄구능동****-*
22,동물생산업,02_03_06_P,5530000,553000003720140008,2014-12-23,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-266-8982,0.0,,,경기도 화성시 병점구 경기대로 *** (병점동),18412,이리온 동물병원(병점점),2026-02-09 10:27:29,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),000,0,,이리온동물병원(병점점)_
27,동물생산업,02_03_06_P,5530000,553000003720140007,2014-12-19,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,1899-7946,0.0,,,경기도 화성시 병점구 영통로 ** (반월동),18384,갤럭시펫,2026-02-09 10:27:29,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),L00,0,,갤럭시펫_
26,동물생산업,02_03_06_P,5530000,553000003720140005,2014-08-18,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-224-8256,0.0,,,경기도 화성시 병점구 경기대로 **** (병점동),18411,멍멍이와야옹이,2026-02-09 10:27:29,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),000,0,,멍멍이와야옹이_
25,동물생산업,02_03_06_P,5530000,553000003720140004,2014-05-30,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-224-7532,0.0,,,경기도 화성시 병점구 효행로 ****-* (반월동),18396,미소펫(Pet Club),2026-02-09 10:27:29,U,2026-02-11 02:40:00,,205138.676326444,413216.05010905,동물생산업,판매(일반),000,0,,미소펫(PetClub)_
24,동물생산업,02_03_06_P,5530000,553000003720140003,2014-04-16,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-356-1299,0.0,,,경기도 화성시 만세구 남양시장로**번길 **-* (남양동),445-010,허그독,2026-02-09 10:27:29,U,2026-02-11 02:40:00,,183456.319024968,411805.288776302,동물생산업,판매(일반),000,0,,허그독_
23,동물생산업,02_03_06_P,5530000,553000003720140002,2014-03-12,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-237-1555,0.0,,,경기도 화성시 병점구 효행로 **** (병점동),18405,헬로우펫동물병원,2026-02-09 10:27:29,U,2026-02-11 02:40:00,,,,동물생산업,판매(일반),000,0,,헬로우펫동물병원_
69,동물생산업,02_03_06_P,5530000,553000003720120001,2012-03-12,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,031-8003-7588,0.0,,경기도 화성시 동탄구 반송동  ***-* 가희프라자* ***호,"경기도 화성시 동탄구 동탄솔빛로 ** ***호 (반송동, 가희프라자*)",,누리동물병원,2026-02-11 11:32:54,U,2026-02-13 02:40:00,,206559.943305761,410262.97929974,동물생산업,판매(일반),000,0,,누리동물병원_경기도화성시동탄구반송동***-*가희프라자****호
67,동물생산업,02_03_06_P,5530000,553000003720080001,2008-02-22,,4,취소/말소/만료/정지/중지,4,말소,2022-04-28,,,,,,,경기도 화성시 병점구 반월동  ***-* 롯데마트 *층,"경기도 화성시 병점구 삼성*로 *** (반월동,롯데마트 *층)",,쿨펫동물병원 화성점,2026-02-11 09:13:38,U,2026-02-13 02:40:00,,205829.064603504,414278.001961156,동물생산업,판매(일반),000,0,,쿨펫동물병원화성점_경기도화성시병점구반월동***-*롯데마트*층
