"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"73","방문판매업","08_26_02_P","3660000","2022366019023200031","2022-09-29","","03","폐업","03","폐업처리","2026-02-04","","","","042-477-8933","","","대전광역시 서구 탄방동 *** 로데오 타운","대전광역시 서구 문정로 **, 로데오 타운 ***호 (탄방동)","35260","안젤라조의 에너지테라피","2026-02-05 10:31:34","U","2026-02-07 02:40:00","","234758.600352414","316344.902398047","0","0","0","",
"74","방문판매업","08_26_02_P","3700000","2014370009723200011","2014-03-12","","01","영업/정상","01","정상영업","","","","","052-261-8890","","","울산광역시 남구 신정동 ****-**","울산광역시 남구 봉월로 ***, *층 ***호 (신정동)","44625","(주) 알지파낙스바이오텍","2026-02-05 16:45:29","U","2026-02-07 02:40:00","","409083.03981842","229532.868282223","650000000","380000000","2100000000","",
"75","방문판매업","08_26_02_P","3980000","2026398012923200002","1997-06-26","","01","영업/정상","01","정상영업","","","","","031-553-5002","","","경기도 구리시 수택동 ***-* 구리패션아울렛","경기도 구리시 경춘로 ***, 구리패션아울렛 *층 (수택동)","11930","쉐보레북부판매 주식회사","2026-02-06 09:53:23","I","2026-02-08 00:20:01","","212835.815457305","455628.227823649","333711648","317673984","50000000","",
"76","방문판매업","08_26_02_P","3600000","2026360023723200004","2026-02-06","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 서구 금호동 ***-* 부림","광주광역시 서구 화개중앙로 **, 부림 *층 (금호동)","62021","부림 주식회사","2026-02-06 14:39:58","I","2026-02-08 00:20:01","","186772.170558936","180640.592634012","150000000","0","150000000","",
"77","방문판매업","08_26_02_P","3230000","2026323029123200005","2026-02-06","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 송파구 방이동 ***-*","서울특별시 송파구 백제고분로**길 **, 지하***호 (방이동)","05627","재복이네농수산","2026-02-06 15:29:58","I","2026-02-08 00:20:01","","210241.391422238","445791.951158706","0","0","0","",
"78","방문판매업","08_26_02_P","5570000","2026557007123200001","2026-02-04","","01","영업/정상","01","정상영업","","","","","","","","","충청북도 증평군 도안면 증평*산단로 **","27902","소소컴퍼니(주)","2026-02-06 13:38:04","I","2026-02-08 00:20:01","","252785.14903969","368321.424509768","0","0","10000000","",
"79","방문판매업","08_26_02_P","5310000","2023531026823200017","2023-09-01","","03","폐업","03","폐업처리","2026-02-06","","","","","","","경상남도 진주시 초전동 ****-*","경상남도 진주시 초장로**번길 *-*, *층 ***호 (초전동)","52734","미소속눈썹","2026-02-06 15:59:06","U","2026-02-08 02:40:00","","301441.988443349","189936.117932267","0","0","0","",
"80","방문판매업","08_26_02_P","4201000","2021420032223200005","2021-09-14","","03","폐업","03","폐업처리","2023-02-17","","","","","","","강원특별자치도 강릉시 홍제동 ****-* 푸르벨라 *차","강원특별자치도 강릉시 선수촌로**번길 **-**, 푸르벨라 *차 *층 ***호 (홍제동)","25522","인셀덤(Incellderm korea)","2026-02-06 15:34:56","U","2026-02-08 02:40:00","","364581.524253135","474453.695974366","0","0","0","",
"81","방문판매업","08_26_02_P","3600000","2024360016523200015","2018-01-02","","01","영업/정상","01","정상영업","","","","2021-03-09","","","","광주광역시 서구 화정동 ****","광주광역시 서구 월드컵*강로**번길 **, *층 (화정동)","62040","화인아울렛","2026-02-06 15:55:12","U","2026-02-08 02:40:00","","189200.574418651","182523.153764766","0","0","0","",
"82","방문판매업","08_26_02_P","5080000","2011508013323200027","2011-11-29","","01","영업/정상","01","정상영업","","","","","054-457-4977","","","경상북도 구미시 봉곡동 **-* 행복한집 ***호","경상북도 구미시 도봉로*길 *-*, 행복한집 *층 ***호 (봉곡동)","39211","홍선생미술 구미지사","2026-02-06 16:12:27","U","2026-02-08 02:40:00","","318080.042866771","294116.946381322","0","0","0","",
"83","방문판매업","08_26_02_P","3170000","2020317023523200026","2020-03-23","","03","폐업","03","폐업처리","2026-02-05","","","","","","","서울특별시 금천구 가산동 ***번지 **호 대륭테크노타운*차","서울특별시 금천구 가산디지털*로 **-**, 대륭테크노타운*차 ***호 (가산동)","08594","㈜지오레이넷","2026-02-06 10:14:30","U","2026-02-08 02:40:00","","189720.13564195","440711.695061423","990000000","430000000","500000000","",
"84","방문판매업","08_26_02_P","4080000","2026408026223200002","2026-02-06","","01","영업/정상","01","정상영업","","","","","031-677-1431","","","경기도 안성시 석정동 ***-** 금사빌딩","경기도 안성시 장기로 **, 금사빌딩 *동 *층 오른쪽 전부호 (석정동)","17582","정재원슈퍼푸드 주식회사","2026-02-09 17:01:42","I","2026-02-11 00:20:41","","223672.656243778","389465.665474546","0","0","20000000","",
"85","방문판매업","08_26_02_P","3630000","2026363034423200001","2018-05-14","","01","영업/정상","01","정상영업","","","","2022-02-18","","","","광주광역시 광산구 우산동 ****-*","광주광역시 광산구 사암로**번길 **, *층 (우산동)","62373","숲에서","2026-02-09 11:14:18","I","2026-02-11 00:20:41","","182643.55737081","183707.840757708","0","0","0","",
"86","방문판매업","08_26_02_P","5130000","2026513018023200003","2026-02-09","","01","영업/정상","01","정상영업","","","","","","","","경상북도 경산시 상방동 *** 경산남천리버뷰 우방아이유쉘","경상북도 경산시 삼성현로 ***, ***동 ****호 (상방동, 경산남천리버뷰 우방아이유쉘)","38646","브리스 사방팔방","2026-02-09 16:37:06","I","2026-02-11 00:20:41","","357050.538322477","257946.69434173","0","0","0","",
"87","방문판매업","08_26_02_P","3780000","2019378021923200010","2019-03-04","","03","폐업","03","폐업처리","2026-02-05","","","","031-776-3001","","","경기도 성남시 중원구 상대원동 ***번지 *호 SKn테크노파크","경기도 성남시 중원구 사기막골로 ***, SKn테크노파크 파크테크동 비***호 (상대원동)","13207","주식회사 히솝","2026-02-09 09:46:24","U","2026-02-11 02:40:00","","215657.504440664","437557.61664539","10000000","0","10000000","",
"88","방문판매업","08_26_02_P","5350000","2023535033023200007","2019-07-16","","03","폐업","03","폐업처리","2024-11-22","","","","","","","경상남도 김해시 내동 ****-*","경상남도 김해시 내외중앙로***번길 ** (내동)","50948","해피아울렛(재아)","2026-02-09 09:19:07","U","2026-02-11 02:40:00","","370077.769903633","194896.12015814","0","0","0","",
"89","방문판매업","08_26_02_P","5370000","2024537028123200001","2024-01-24","","01","영업/정상","01","정상영업","","","","","","","","경상남도 거제시 고현동 ***","경상남도 거제시 거제중앙로**길 **, *층 (고현동)","53252","해피요","2026-02-09 15:26:06","U","2026-02-11 02:40:00","","348056.284244233","155796.387775741","0","0","0","",
"90","방문판매업","08_26_02_P","3520000","2014352010523200007","2014-09-22","","01","영업/정상","01","정상영업","","","","","032-446-3000","","","인천광역시 연수구 송도동 *-** 갯벌타워","인천광역시 연수구 갯벌로 **, 갯벌타워 ****호 (송도동)","21999","조이웰네트웍스(주)","2026-02-09 15:41:27","U","2026-02-11 02:40:00","","169347.622511638","431201.100992673","1731375740","360938400","300000000","",
"91","방문판매업","08_26_02_P","3940000","2020396012823200026","2020-10-19","","01","영업/정상","01","정상영업","","","","","031-905-8846","","","경기도 고양시 일산동구 설문동 **-**","경기도 고양시 일산동구 문원길***번길 ***-**, *동 (설문동)","10254","연세우유 강북특판","2026-02-09 14:31:50","U","2026-02-11 02:40:00","","184125.55979387","468953.652258474","300000000","100000000","0","",
"92","방문판매업","08_26_02_P","5540000","2020554025023200037","2020-10-16","","02","휴업","02","휴업처리","","2026-02-10","2027-02-09","","","","","","경기도 광주시 양벌로 ***-**, ***동 ***호 (양벌동, 더하임)","12798","핵산바이오 성남분당점","2026-02-09 14:27:44","U","2026-02-11 02:40:00","","","","0","0","0","",
"93","방문판매업","08_26_02_P","5710000","2013436020123200004","2013-08-05","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 서원구 분평동 *** 우성*차아파트","충청북도 청주시 서원구 청남로****번길 **, ***동 ***호 (분평동, 우성*차아파트)","28701","현대상사","2026-02-09 13:15:00","U","2026-02-11 02:40:00","","243110.960637207","345548.430685664","0","0","0","",
"94","방문판매업","08_26_02_P","3990000","2026399051223200002","2026-02-10","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 호평동 ***-*","경기도 남양주시 호평로**번길 **, *층 ***호 (호평동)","12150","천마니","2026-02-10 16:47:49","I","2026-02-12 00:20:02","","221712.982287738","461416.411151192","0","0","0","",
"95","방문판매업","08_26_02_P","5080000","2026508034923200002","2026-02-10","","01","영업/정상","01","정상영업","","","","","","","","경상북도 구미시 원평동 ***-**","경상북도 구미시 금오산로**길 *-** (원평동)","39302","클로브","2026-02-10 16:44:07","I","2026-02-12 00:20:02","","319524.626201564","292395.186424042","0","0","0","",
"96","방문판매업","08_26_02_P","3210000","2026321015323200001","2025-04-08","","01","영업/정상","01","정상영업","","","","","1644-2955","","","서울특별시 서초구 서초동 ****-** 토스 신논현 오피스","서울특별시 서초구 강남대로 ***, 토스 신논현 오피스 *층,*층 (서초동)","06611","토스플레이스 주식회사","2026-02-10 17:28:23","I","2026-02-12 00:20:02","","202089.792524288","444543.400936249","53993153000","58817028000","3573759490","",
"97","방문판매업","08_26_02_P","3420000","2026342020723200002","2022-05-20","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 신천동 ***-* 대한빌딩","대구광역시 동구 동부로 ***, 대한빌딩 *층 (신천동)","41245","콕헬스케어","2026-02-10 16:46:01","I","2026-02-12 00:20:02","","347236.255240296","265370.187773789","0","0","0","",
"98","방문판매업","08_26_02_P","4090000","2026409051623200002","2023-11-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, *층 ***-**호(서경프라자) (구래동)","10071","메디 플랜","2026-02-10 19:34:20","I","2026-02-12 00:20:02","","166841.167900611","460220.059447846","0","0","0","",
"99","방문판매업","08_26_02_P","5210000","2026521012623200001","2022-03-03","","01","영업/정상","01","정상영업","","","","","","","","경상북도 성주군 성주읍 경산리 ***-* *층","경상북도 성주군 성주읍 시장길 **, *층","40027","팍스코퍼레이션","2026-02-10 16:40:31","I","2026-02-12 00:20:02","","315876.899037178","268968.76866922","0","0","0","",
"100","방문판매업","08_26_02_P","4830000","2026483019123200001","2026-02-10","","01","영업/정상","01","정상영업","","","","","","","","전라남도 나주시 빛가람동 *** 빛가람이지더원 아파트","전라남도 나주시 호수로 **, ***동 ***호 (빛가람동, 빛가람이지더원 아파트)","58328","편한물건너","2026-02-10 14:18:36","I","2026-02-12 00:20:02","","180157.12769231","168338.579472852","0","0","0","",
"101","방문판매업","08_26_02_P","3230000","2026323029123200006","2025-04-04","","01","영업/정상","01","정상영업","","","","","031-903-5854","","","서울특별시 송파구 마천동 **-* 강동중앙의원","서울특별시 송파구 거마로 **, 강동중앙의원 지층 B**호 (마천동)","05734","라이프케어","2026-02-10 09:54:23","I","2026-02-12 00:20:02","","212877.140294641","444042.378453313","0","0","0","",
"102","방문판매업","08_26_02_P","6510000","2024651024423200016","2024-11-12","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 제주시 용담삼동 ****-*","제주특별자치도 제주시 어영길 ** (용담삼동)","63114","제주야렌트카 주식회사","2026-02-10 13:39:17","U","2026-02-12 02:40:00","","153091.384499491","2524.41756034151","2868571650","3376735230","100000000","",
"103","방문판매업","08_26_02_P","3220000","2024322024923200019","2024-04-05","","01","영업/정상","01","정상영업","","","","","02-562-0694","","","서울특별시 강남구 역삼동 ***-* KT영동지사, 신라 스테이호텔","서울특별시 강남구 언주로 ***, 케이티강남아이디씨 지하*층 (역삼동)","06139","(주)콘텐츠브릿지","2026-02-10 07:26:52","U","2026-02-12 02:40:00","","203578.799034139","444715.394917107","11921376300","914064770","150000000","",
"104","방문판매업","08_26_02_P","3220000","2025322024923200038","2025-08-29","","01","영업/정상","01","정상영업","","","","","02-548-3597","","","서울특별시 강남구 청담동 **-** 리버뷰오피스텔","서울특별시 강남구 영동대로 ***, 리버뷰오피스텔 *층 ***호 (청담동)","06072","엑소바이옴코리아 주식회사","2026-02-10 07:21:21","U","2026-02-12 02:40:00","","204819.34560229","446662.792093523","1788063360","2314660100","500000000","",
"105","방문판매업","08_26_02_P","3070000","2025307029923200003","2025-05-22","","03","폐업","03","폐업처리","2026-02-10","","","","","","","서울특별시 성북구 하월곡동 **-** 동진빌딩 지하*층 *호","서울특별시 성북구 오패산로 **, 동진빌딩 지하*층 *호 (하월곡동)","02740","뉴라인","2026-02-10 18:09:37","U","2026-02-12 02:40:00","","203212.619958841","455674.995008109","0","0","0","",
"106","방문판매업","08_26_02_P","3170000","1998317010523200040","1996-01-01","","03","폐업","03","폐업처리","2026-02-10","","","","02  894 9777","","","서울특별시 금천구 독산동 ****-**","","","현대시흥대로판매대리점","2026-02-10 10:11:58","U","2026-02-12 02:40:00","","","","0","0","0","",
"107","방문판매업","08_26_02_P","5670000","2025567057423200001","2020-11-18","","03","폐업","03","폐업처리","2026-02-10","","","","","","","경상남도 창원시 진해구 석동 ***-* 세븐코아 B***호","경상남도 창원시 진해구 석동로 **, 세븐코아 지하*층 B***호 (석동)","51587","멜라이프","2026-02-10 14:58:27","U","2026-02-12 02:40:00","","355236.176533191","185365.311435489","0","0","0","",
"108","방문판매업","08_26_02_P","4010000","2026401031723200004","2026-02-11","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 신천동 ***-* **호","","","수프로 헬스케어(Soopro Health Care)","2026-02-11 14:13:36","I","2026-02-13 00:20:38","","180799.760054096","436772.433915393","0","0","0","",
"109","방문판매업","08_26_02_P","3620000","2026362026123200005","2026-02-11","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 용봉동 **** 용봉동 지에이그린웰아파트","광주광역시 북구 서하로**번길 **, ***동 ***호 (용봉동, 용봉동 지에이그린웰아파트)","61064","안서현헤어","2026-02-11 10:27:58","I","2026-02-13 00:20:38","","190021.047738772","187497.656259127","0","0","0","",
"110","방문판매업","08_26_02_P","4020000","2026402025623200002","2026-02-11","","01","영업/정상","01","정상영업","","","","","","","","경기도 군포시 산본동 ****","경기도 군포시 고산로 ***, ***호 (산본동)","15802","한마음프라자","2026-02-11 16:27:57","I","2026-02-13 00:20:38","","194132.001556279","429945.262484134","0","0","0","",
"111","방문판매업","08_26_02_P","5350000","2026535036123200001","2026-02-11","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 부곡동 ***-* 센텀프라자","경상남도 김해시 장유로 ***, 센텀프라자 *층 (부곡동)","50976","아네시스","2026-02-11 13:19:20","I","2026-02-13 00:20:38","","364358.914251491","191235.499525552","0","0","0","",
"112","방문판매업","08_26_02_P","5070000","2026507028623200003","2026-02-11","","01","영업/정상","01","정상영업","","","","","","","","경상북도 안동시 목성동 **-*","경상북도 안동시 퇴계로 **-* (목성동)","36696","독일보청기 안동중앙점","2026-02-11 09:40:22","I","2026-02-13 00:20:38","","354606.841222374","341985.225452091","0","0","0","",
"113","방문판매업","08_26_02_P","4040000","2026404032123200002","2026-02-10","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 망월동 ****-* 미사강변 오벨리스크","경기도 하남시 미사대로 ***, 미사강변 오벨리스크 *층 ***호 (망월동)","12912","홍선생미술 하남지사","2026-02-11 09:33:41","I","2026-02-13 00:20:38","","217344.753524462","451638.78739702","0","0","0","",
"114","방문판매업","08_26_02_P","3070000","2005307013423200044","2005-09-28","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 성북구 종암동 **-**","서울특별시 성북구 종암로 ** (종암동)","02811","(주)호일바이오메드","2026-02-11 08:30:04","U","2026-02-13 02:40:00","","203078.937017511","454628.821819647","0","0","0","",
"115","방문판매업","08_26_02_P","3970000","2024397012023200002","2010-11-10","","03","폐업","03","폐업처리","2026-02-11","","","","02-2166-7761","","","경기도 과천시 갈현동 *** 과천상상자이타워","경기도 과천시 과천대로*길 **, 과천상상자이타워 A동 ***-***호 (갈현동)","13840","주식회사 케이지씨라이프앤진","2026-02-11 18:17:09","U","2026-02-13 02:40:00","","197773.619424604","434941.060654091","29532960800","6495384600","90899997000","",
"116","방문판매업","08_26_02_P","3520000","2026352023323200001","2023-01-19","","01","영업/정상","01","정상영업","","","","","1644-2863","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 **층 아이***호 (송도동)","22007","주식회사 웨이디","2026-02-11 14:33:00","U","2026-02-13 02:40:00","","167146.853558482","433106.400418521","1000000","0","1000000","",
"117","방문판매업","08_26_02_P","6510000","2026651024423200003","2026-01-13","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 제주시 용담이동 ***-** 한양아트빌딩","제주특별자치도 제주시 용문로**길 *, 한양아트빌딩 *층B층 ***-*호 (용담이동)","63160","포스삼촌","2026-02-11 16:02:12","U","2026-02-13 02:40:00","","154260.074631949","1357.29118872854","0","0","0","",
"118","방문판매업","08_26_02_P","4080000","2018408020823200012","2018-08-28","","03","폐업","03","폐업처리","2026-02-09","","","","","","","경기도 안성시 서인동 **번지 **호","경기도 안성시 중앙로***번길 ** (서인동)","17592","종근당건강헬스벨스토리안성서인점","2026-02-11 14:08:24","U","2026-02-13 02:40:00","","224055.072464284","389473.12225096","0","0","0","",
"119","방문판매업","08_26_02_P","5710000","2024571023623200003","2024-02-15","","01","영업/정상","01","정상영업","","","","","","","","충청북도 청주시 흥덕구 오송읍 정중리 ***","충청북도 청주시 흥덕구 오송읍 오송생명**로 ***, ***호","28220","주식회사 라파엘","2026-02-11 17:25:47","U","2026-02-13 02:40:00","","227579.32370066","346852.808573746","52932584","55587460","10000000","",
"120","방문판매업","08_26_02_P","4010000","2021401031723200024","2018-12-05","","03","폐업","03","폐업처리","2026-02-11","","","","","","","경기도 시흥시 신천동 ***-* 취송빌딩 ***호","경기도 시흥시 신천로 **, 취송빌딩 *층 우측호 공용실 ***-**호 (신천동)","14949","디엘디자인","2026-02-11 11:15:03","U","2026-02-13 02:40:00","","181042.285383914","437173.261075073","0","0","0","",
"121","방문판매업","08_26_02_P","5440000","2021544016523200002","2021-09-02","","03","폐업","03","폐업처리","2026-02-10","","","","","","","경상남도 하동군 하동읍 비파리 ***-**","경상남도 하동군 하동읍 경서대로 ***","52323","쌍용자동차하동판매대리점","2026-02-11 09:57:54","U","2026-02-13 02:40:00","","268867.318306392","174972.303572412","0","0","0","",
"122","방문판매업","08_26_02_P","3010000","2023301020523200002","2023-02-01","","03","폐업","03","폐업처리","2026-02-11","","","","","","","서울특별시 중구 을지로*가 **-*** 을지회관","서울특별시 중구 을지로 ***, 을지회관 *층 (을지로*가)","04564","아모레 카운셀러","2026-02-11 14:33:23","U","2026-02-13 02:40:00","","200492.764851985","451583.836506034","0","0","0","",
"123","방문판매업","08_26_02_P","5350000","2025535036123200001","2023-10-23","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 대청동 ***-*","경상남도 김해시 대청로***번길 **, *층 (대청동)","51002","제이제이(JJ)아울렛","2026-02-11 16:46:11","U","2026-02-13 02:40:00","","364294.214537511","189146.611003687","0","0","0","",
"124","방문판매업","08_26_02_P","3110000","2022311021723200007","2022-11-04","","01","영업/정상","01","정상영업","","","","","02-359-6196","","","서울특별시 은평구 대조동 ***-* 갈릴리빌딩","서울특별시 은평구 연서로**길 **-**, ***호 (대조동, 갈릴리빌딩)","03385","사임당 은평지사","2026-02-11 10:54:39","U","2026-02-13 02:40:00","","192970.024526967","457213.52105967","0","0","0","",
"125","방문판매업","08_26_02_P","3120000","2021312019223200002","2021-02-18","","03","폐업","03","폐업처리","2026-02-11","","","","02-302-6960","","","서울특별시 서대문구 북가좌동 ***-*","서울특별시 서대문구 거북골로 ***, *층 (북가좌동)","03713","건국우유 서서울특판","2026-02-11 16:05:18","U","2026-02-13 02:40:00","","191725.089590592","453021.011538315","50000000","30000000","1000000","",
"126","방문판매업","08_26_02_P","5710000","2023571023623200045","2023-09-13","","03","폐업","03","폐업처리","2026-02-28","","","","","","","충청북도 청주시 흥덕구 가경동 **** 태경빌딩","충청북도 청주시 흥덕구 가경로 *-*, 태경빌딩 *층 ****호 (가경동)","28409","주식회사 어울님","2026-02-11 09:06:27","U","2026-02-13 02:40:00","","239656.578868217","346277.541044043","1000000","0","1000000","",
"127","방문판매업","08_26_02_P","3530000","2026353017923200003","2026-02-12","","01","영업/정상","01","정상영업","","","","","032-465-2682","","","인천광역시 남동구 구월동 ****-*","인천광역시 남동구 백범로***번길 **, *층 (구월동)","21542","에치와이 구월점","2026-02-12 18:09:14","I","2026-02-14 00:20:02","","175293.197323925","439605.985108851","0","0","0","",
"128","방문판매업","08_26_02_P","4010000","2026401031723200005","2026-02-12","","01","영업/정상","01","정상영업","","","","","","","","경기도 시흥시 정왕동 ****-* 정일빌딩","경기도 시흥시 마유로 ***, 정일빌딩 *층 (정왕동)","15066","하이리(SJ)","2026-02-12 16:09:43","I","2026-02-14 00:20:02","","176505.067909969","427110.087035623","0","0","0","",
"129","방문판매업","08_26_02_P","4850000","2026485018423200001","2025-09-01","","01","영업/정상","01","정상영업","","","","","","","","전라남도 담양군 담양읍 지침리 ***-*","전라남도 담양군 담양읍 지침*길 *, 해동빌딩 지하","57344","태호유통","2026-02-12 13:45:18","I","2026-02-14 00:20:02","","198446.449556613","202027.068463028","0","0","0","",
"130","방문판매업","08_26_02_P","5190000","2026519012323200001","2016-11-09","","01","영업/정상","01","정상영업","","","","","","","","경상북도 경주시 내남면 상신리 ****","경상북도 경주시 내남면 구일길 *-**","38194","(주)엔에스바이오","2026-02-12 14:52:55","I","2026-02-14 00:20:02","","396510.626857987","251236.537087618","0","0","10000000","",
"131","방문판매업","08_26_02_P","5020000","2026502048423200001","2026-02-12","","01","영업/정상","01","정상영업","","","","","","","","경상북도 포항시 남구 상도동 **-*","경상북도 포항시 남구 중흥로***번길 **, *층 (상도동)","37764","에스엠","2026-02-12 13:26:19","I","2026-02-14 00:20:02","","412500.403093442","282311.698340415","0","0","0","",
"132","방문판매업","08_26_02_P","4060000","2026406055223200001","2022-03-15","","01","영업/정상","01","정상영업","","","","","","","","경기도 파주시 동패동 ****","경기도 파주시 미래로 ***-**, 지하***, ***(클라우드스트리트) (동패동)","10905","서원라이프","2026-02-12 17:37:54","I","2026-02-14 00:20:02","","177457.972114297","467729.723396849","0","0","0","",
"133","방문판매업","08_26_02_P","3720000","2026372021023200001","2025-09-30","","01","영업/정상","01","정상영업","","","","","","","","울산광역시 북구 신천동 ***-**","울산광역시 북구 제내*길 *, *층 ***,***호 (신천동)","44224","월드쇼핑갤러리","2026-02-12 16:23:15","I","2026-02-14 00:20:02","","412937.683271853","239371.931640643","0","0","0","",
"134","방문판매업","08_26_02_P","3150000","2026315020023200001","2026-02-12","","01","영업/정상","01","정상영업","","","","","866-22-02211","","","서울특별시 강서구 화곡동 ***-** 유진빌","서울특별시 강서구 등촌로**길 ***-**, ***호 (화곡동, 유진빌)","07732","타스뷰티몰","2026-02-12 19:21:34","I","2026-02-14 00:20:02","","187351.044875572","448565.920089095","0","0","0","",
"135","방문판매업","08_26_02_P","4540000","2026454031023200002","2026-02-12","","01","영업/정상","01","정상영업","","","","","","","","충청남도 논산시 연산면 연산리 ***-*","충청남도 논산시 연산면 황산벌로 ****, *층 ***호","32911","마임논산 연산지사","2026-02-12 14:06:51","I","2026-02-14 00:20:02","","219549.361800926","301363.589745454","0","0","0","",
"136","방문판매업","08_26_02_P","3860000","2026387100723200003","2026-02-12","","01","영업/정상","01","정상영업","","","","","1899-8678","","","경기도 부천시 원미구 심곡동 ***-* 더원루미에르오피스텔","경기도 부천시 원미구 부일로 ***, 더원루미에르오피스텔 *층 (심곡동)","14642","주식회사 굿세계","2026-02-12 15:08:57","I","2026-02-14 00:20:02","","180902.392032347","442657.649782745","122400000","0","122400000","",
"137","방문판매업","08_26_02_P","3860000","2026388100623200002","2026-02-12","","01","영업/정상","01","정상영업","","","","","032-655-0604","","","경기도 부천시 소사구 심곡본동 ***-**","경기도 부천시 소사구 경인로***번길 **, *층 (심곡본동)","14716","주식회사 한결이엔씨","2026-02-12 10:25:43","I","2026-02-14 00:20:02","","180359.863635148","441982.80154184","873308610","499748160","373560480","",
"138","방문판매업","08_26_02_P","4231000","2008423005123200007","2008-07-28","","03","폐업","03","폐업처리","2026-02-12","","","","033-636-3050","","217-811","강원특별자치도 속초시 조양동 ****번지 **호","강원특별자치도 속초시 동해대로 **** (조양동)","217-080","쉐보레 속초 대리점","2026-02-12 19:07:39","U","2026-02-14 02:40:00","","339562.195482133","522000.988103454","0","0","0","",
"139","방문판매업","08_26_02_P","3700000","2019370014623200010","2019-06-28","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","052-947-0100","","","울산광역시 남구 삼산동 ****번지 **호","울산광역시 남구 삼산로***번길 **, *층 (삼산동)","44719","주식회사 명일부동산","2026-02-12 21:59:03","U","2026-02-14 02:40:00","","411931.999067014","228965.932334418","0","0","10000000","",
"140","방문판매업","08_26_02_P","3500000","2022350013223200001","2022-04-11","","03","폐업","03","폐업처리","2026-02-12","","","","","","","인천광역시 동구 송림동 *** 인천산업용품유통단지","인천광역시 동구 방축로**번길 **, 인천산업용품유통단지 *동 ***호 (송림동)","22530","파워솔루션","2026-02-12 16:22:08","U","2026-02-14 02:40:00","","169424.109924844","442692.722669138","0","0","0","",
"141","방문판매업","08_26_02_P","3700000","2022370016023200007","2022-04-01","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","울산광역시 남구 야음동 ***-**","울산광역시 남구 수암로 ***, *층 (야음동)","44752","㈜더레전드","2026-02-12 21:56:16","U","2026-02-14 02:40:00","","411491.088715782","227367.008273146","50000000","0","50000000","",
"142","방문판매업","08_26_02_P","3220000","2022322024923200016","2022-02-18","","01","영업/정상","01","정상영업","","","","","02-553-8003","","","서울특별시 강남구 삼성동 ***-* 서진빌라","서울특별시 강남구 봉은사로***길 **, *층 ***호 (삼성동, 서진빌라)","06083","세화","2026-02-12 07:06:38","U","2026-02-14 02:40:00","","205625.881021657","445980.649612187","0","0","0","",
"143","방문판매업","08_26_02_P","3070000","2020307028623200013","2020-03-24","","03","폐업","03","폐업처리","2026-02-12","","","","","","","서울특별시 성북구 동선동*가 ***번지 *호","서울특별시 성북구 동소문로 ***, *층 (동선동*가)","02829","성신피부관리","2026-02-12 14:01:12","U","2026-02-14 02:40:00","","201511.593530287","454611.418264234","0","0","0","",
"144","방문판매업","08_26_02_P","3780000","2023378021923200008","2023-04-10","","03","폐업","03","폐업처리","2026-02-12","","","","","","","경기도 성남시 중원구 상대원동 ***-** 드림테크노","경기도 성남시 중원구 둔촌대로 ***, 드림테크노 *층 ***호 (상대원동)","13229","메디칼허브헬스케어","2026-02-12 15:08:11","U","2026-02-14 02:40:00","","214818.670686517","436622.271781176","0","0","0","",
"145","방문판매업","08_26_02_P","3060000","2021306017623200013","2021-07-06","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 중랑구 중화동 ***-** 유정빌딩 ***호","서울특별시 중랑구 봉화산로 **-*, ***호 (중화동)","02017","주식회사 헬리오스코리아","2026-02-12 10:13:20","U","2026-02-14 02:40:00","","206886.476566053","455496.619419948","30000000","0","1000000","",
