번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),실험실면적,사업장구분명,영업소면적,위탁업체명,실험실지역코드,실험실우편번호,실험실산,실험실번지,실험실호,실험실통,실험실반,실험실특수주소,실험실특수주소동,실험실특수주소호,실험실도로명주소시군구코드,실험실도로명주소읍면동코드,실험실도로명주소읍면동구분,실험실도로명주소코드,실험실도로명특수주소,실험실도로명주소건물층구분,실험실도로명주소건물본번호,실험실도로명주소건물부번호,실험실도로명주소우편번호,Unnamed: 51,record_key
56,환경측정대행업,09_30_17_P,6410000,641000008202500185,2026-02-05,,1,영업/정상,N,신규,,,,,,,,경기도 의정부시 의정부동 564-1 401호,"경기도 의정부시 경의로 69, 4층 401호 (의정부동)",,(주)한솔이엔지,2026-02-05 10:38:04,U,2026-02-07 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)한솔이엔지_경기도의정부시의정부동564-1401호
55,환경측정대행업,09_30_17_P,6410000,641000008202500140,2026-02-05,,1,영업/정상,N,신규,,,,,,,,경기도 의정부시 금오동 471-3 한솔프라자 604호,"경기도 의정부시 부용로95번길 10, 한솔프라자 604호 (금오동)",,가온환경과학주식회사,2026-02-05 15:28:37,U,2026-02-07 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,가온환경과학주식회사_경기도의정부시금오동471-3한솔프라자604호
48,환경측정대행업,09_30_17_P,6470000,647000008202400053,2026-02-05,,1,영업/정상,N,신규,,,,,,,39330,경상북도 구미시 사곡동 681-3,경상북도 구미시 사곡로 1(사곡동),39330,(주)세진이앤씨,2026-02-05 10:14:10,U,2026-02-07 02:40:00,,322053.011106807,289145.097654604,0.0,측정대행업,0,,4719011500.0,39330.0,0.0,681.0,3.0,,,,,,47190.0,4719011500.0,1.0,3308023.0,,0.0,1.0,0.0,39330.0,,(주)세진이앤씨_경상북도구미시사곡동681-3
53,환경측정대행업,09_30_17_P,6470000,647000008202500003,2026-02-05,,1,영업/정상,N,신규,,,,,,,39907,경상북도 칠곡군 왜관읍 삼청리 321-4,경상북도 칠곡군 왜관읍 칠곡대로 1725-13,39907,(주)현진이앤씨,2026-02-05 10:25:40,U,2026-02-07 02:40:00,,328241.000256159,277082.735468109,0.0,측정대행업,0,,4785025025.0,39907.0,0.0,321.0,4.0,,,,,,47850.0,4785025025.0,0.0,2000028.0,,0.0,1725.0,13.0,39907.0,,(주)현진이앤씨_경상북도칠곡군왜관읍삼청리321-4
51,환경측정대행업,09_30_17_P,6410000,641000008202500233,2026-02-05,,1,영업/정상,N,신규,,,,,,,,경기도 의왕시 포일동 653번지 인덕원IT밸리 D동 510호,"경기도 의왕시 이미로 40, 인덕원IT밸리 D동 510호 (포일동)",,한국환경기술개발(주),2026-02-05 15:27:19,U,2026-02-07 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,한국환경기술개발(주)_경기도의왕시포일동653번지인덕원IT밸리D동510호
50,환경측정대행업,09_30_17_P,6410000,641000008202500241,2026-02-05,,1,영업/정상,N,신규,,,,,,,,경기도 의정부시 고산동 996-2 한강듀클래스의정부고산 씨동 814호,"경기도 의정부시 문화로 10, 한강듀클래스의정부고산 씨동 814호 (고산동)",,(주)청담이엠텍,2026-02-05 15:11:19,U,2026-02-07 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)청담이엠텍_경기도의정부시고산동996-2한강듀클래스의정부고산씨동814호
49,환경측정대행업,09_30_17_P,6410000,641000008202500234,2026-02-05,,1,영업/정상,N,신규,,,,,,,,경기도 군포시 당정동 1045번지 군포IT밸리 703호,"경기도 군포시 고산로148번길 17, 군포IT밸리 703호 (당정동)",,주식회사 유로핀즈엔솔,2026-02-05 15:28:07,U,2026-02-07 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,주식회사유로핀즈엔솔_경기도군포시당정동1045번지군포IT밸리703호
47,환경측정대행업,09_30_17_P,6470000,647000008202400061,2026-02-05,,1,영업/정상,N,신규,,,,,,,39860,경상북도 칠곡군 동명면 송산리 36-3,경상북도 칠곡군 동명면 송산11길 36,39860,(주)케이아이환경,2026-02-05 10:07:07,U,2026-02-07 02:40:00,,339710.711393927,276812.595315988,0.0,측정대행업,0,,4785032031.0,39860.0,0.0,36.0,3.0,,,,,,47850.0,4785032031.0,0.0,4852432.0,,0.0,36.0,0.0,39860.0,,(주)케이아이환경_경상북도칠곡군동명면송산리36-3
46,환경측정대행업,09_30_17_P,6290000,629000008202200057,2026-02-05,,1,영업/정상,N,신규,,,,,,,58005,전라남도 순천시 해룡면 남가리 155번지,전라남도 순천시 해룡면 남가2길 18-2,58005,나노이엔텍(주),2026-02-05 17:49:11,U,2026-02-07 02:40:00,,249825.827316678,158389.959286673,0.0,측정대행업,0,,2917010600.0,61225.0,0.0,239.0,10.0,,,,,,29170.0,2917010600.0,1.0,3162065.0,,0.0,22.0,0.0,61225.0,,나노이엔텍(주)_전라남도순천시해룡면남가리155번지
30,환경측정대행업,09_30_17_P,6260000,626000008202000013,2026-02-04,,1,영업/정상,N,신규,,,,,,,46980,부산광역시 사상구 감전동 122-15,"부산광역시 사상구 새벽로 183, 2층층 (감전동)",46980,(주)모리아산업기술,2026-02-04 13:40:57,U,2026-02-06 02:40:00,,380645.672312821,186073.362666348,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)모리아산업기술_부산광역시사상구감전동122-15
14,환경측정대행업,09_30_17_P,6270000,627000008202300003,2026-02-04,,1,영업/정상,N,신규,,,,,,,,대구광역시 수성구 범어동 477-16,"대구광역시 수성구 상록로 47, 1층 (범어동)",,(주)에이앤에이환경측정,2026-02-04 14:06:22,U,2026-02-06 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)에이앤에이환경측정_대구광역시수성구범어동477-16
13,환경측정대행업,09_30_17_P,6410000,641000008202600014,2026-02-04,,1,영업/정상,N,신규,,,,,,,,경기도 안성시 신건지동 16-1,"경기도 안성시 공단로 19, 2층 (신건지동)",,(주)환경측정기관,2026-02-04 13:52:59,I,2026-02-06 00:20:02,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)환경측정기관_경기도안성시신건지동16-1
34,환경측정대행업,09_30_17_P,6260000,626000008201500003,2026-02-04,,1,영업/정상,N,신규,,,,,,,,,"부산광역시 북구 만덕2로17번길 1, 402호 (만덕동)",46607,세영환경산업주식회사,2026-02-04 13:36:23,U,2026-02-06 02:40:00,,385468.443590649,192213.626512424,83.38,측정대행업,0,,,,,,,,,,,,26320.0,2632010300.0,1.0,4196163.0,,0.0,1.0,,46607.0,,세영환경산업주식회사_
35,환경측정대행업,09_30_17_P,6270000,627000008201700003,2026-02-04,,1,영업/정상,N,신규,,,,,,,703-834,대구광역시 서구 평리6동   567번지,대구광역시 서구 북비산로 165 (평리동),703-834,(주)한국이앤씨,2026-02-04 14:39:46,U,2026-02-06 02:40:00,,340008.783916204,265447.982845799,98.8,측정대행업,0,,2717010300.0,703834.0,1.0,567.0,,,,,,,27170.0,2717010300.0,1.0,3143005.0,,0.0,165.0,,703834.0,,(주)한국이앤씨_대구광역시서구평리6동567번지
38,환경측정대행업,09_30_17_P,6270000,627000008200600017,2026-02-04,,1,영업/정상,N,신규,,,,,,,,,대구광역시 달성군 옥포읍 간경길 20,42972,(주)이앤비테크,2026-02-04 14:56:33,U,2026-02-06 02:40:00,,332810.95857193,255625.932225622,0.0,측정대행업,0,,,,,,,,,,,,27710.0,2771026225.0,0.0,4244035.0,,0.0,20.0,0.0,42972.0,,(주)이앤비테크_
36,환경측정대행업,09_30_17_P,6460000,646000008202300073,2026-02-03,,1,영업/정상,N,신규,,,,,,,57310,전라남도 담양군 담양읍 삼만리 534-1,전라남도 담양군 담양읍 추월산로 70-16,57310,(주)바른환경연구소,2026-02-03 13:28:11,U,2026-02-06 02:40:00,,,,0.0,측정대행업,0,,4671025035.0,57310.0,0.0,534.0,1.0,,,,,,46710.0,4671025035.0,0.0,3286020.0,,0.0,70.0,16.0,57310.0,,(주)바른환경연구소_전라남도담양군담양읍삼만리534-1
24,환경측정대행업,09_30_17_P,6260000,626000008202000012,2026-02-03,,1,영업/정상,N,신규,,,,,,,46917,부산광역시 사상구 모라동 283-11,"부산광역시 사상구 사상로525번길 54, 2층 (모라동)",46917,(주)세영환경기술,2026-02-03 18:06:02,U,2026-02-06 02:40:00,,380810.227707175,189958.115183757,0.0,측정대행업,0,,2653010200.0,46917.0,0.0,283.0,11.0,,,,,,26530.0,2653010200.0,1.0,4217272.0,,0.0,54.0,0.0,46917.0,,(주)세영환경기술_부산광역시사상구모라동283-11
16,환경측정대행업,09_30_17_P,6440000,644000008202400002,2026-02-03,,1,영업/정상,N,신규,,,,,,,31484,충청남도 아산시 배방읍 공수리 142-21,"충청남도 아산시 배방읍 모산로 124, 2층",31484,(주)엘지텍,2026-02-03 13:35:50,U,2026-02-06 02:40:00,,204962.278333622,363656.739325806,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)엘지텍_충청남도아산시배방읍공수리142-21
17,환경측정대행업,09_30_17_P,6260000,626000008202400007,2026-02-03,,1,영업/정상,N,신규,,,,,,,48730,부산광역시 동구 초량동 1158-7 부산YWCA,"부산광역시 동구 중앙대로 298, 부산YWCA 1층 (초량동)",48730,(주)다음환경연구소,2026-02-03 18:13:37,U,2026-02-06 02:40:00,,386287.078882652,182353.593813228,0.0,측정대행업,0,,2617010100.0,48730.0,0.0,1158.0,7.0,,,부산YWCA,,,26170.0,2617010100.0,1.0,2000010.0,부산YWCA,0.0,298.0,0.0,48730.0,,(주)다음환경연구소_부산광역시동구초량동1158-7부산YWCA
18,환경측정대행업,09_30_17_P,6460000,646000008202400008,2026-02-03,,1,영업/정상,N,신규,,,,,,,57992,전라남도 순천시 연향동 235-8,전라남도 순천시 명말1길 53 (연향동),57992,(주)그린환경종합센터(악취),2026-02-03 13:25:37,U,2026-02-06 02:40:00,,247627.47401881,160468.654171193,0.0,측정대행업,0,,4615011400.0,57992.0,0.0,235.0,8.0,,,,,,46150.0,4615011400.0,1.0,4649317.0,,0.0,53.0,0.0,57992.0,,(주)그린환경종합센터(악취)_전라남도순천시연향동235-8
20,환경측정대행업,09_30_17_P,6470000,647000008202400054,2026-02-03,,1,영업/정상,N,신규,,,,,,,39196,경상북도 구미시 도량동 792-90,경상북도 구미시 송동로 68-15 (도량동),39196,주식회사 에코페이스,2026-02-03 11:19:01,U,2026-02-06 02:40:00,,319191.635352746,293906.089881286,74.0,측정대행업,0,,,,,,,,,,,,47190.0,4719012900.0,1.0,3308045.0,,0.0,179.0,8.0,39416.0,,주식회사에코페이스_경상북도구미시도량동792-90
23,환경측정대행업,09_30_17_P,6470000,647000008202400044,2026-02-03,,1,영업/정상,N,신규,,,,,,,38547,경상북도 경산시 자인면 계림리 38-1,경상북도 경산시 자인면 단북길 19-9,38547,(주)엔비전,2026-02-03 13:17:11,U,2026-02-06 02:40:00,,363906.603385663,261384.145160793,46.64,측정대행업,0,,2771034029.0,42970.0,0.0,2428.0,1.0,,,옥포새마을금고,,,27710.0,2771034029.0,0.0,3007026.0,옥포새마을금고,0.0,2192.0,0.0,42970.0,,(주)엔비전_경상북도경산시자인면계림리38-1
2,환경측정대행업,09_30_17_P,6430000,643000008202600001,2026-02-02,,1,영업/정상,N,신규,,,,,,,27440,충청북도 충주시 칠금동 420-204,"충청북도 충주시 금대2길 49-5, 2층 (칠금동)",27440,호암엔지니어링(주),2026-02-02 14:37:00,I,2026-02-04 00:20:02,,280013.122331396,387305.379842746,0.0,측정대행업,0,,4313011600.0,27440.0,0.0,420.0,204.0,,,,,,43130.0,4313011600.0,1.0,4514148.0,,0.0,49.0,5.0,27440.0,,호암엔지니어링(주)_충청북도충주시칠금동420-204
1,환경측정대행업,09_30_17_P,6410000,641000008202600013,2026-02-02,,1,영업/정상,N,신규,,,,,,,,경기도 하남시 광암동 409-5 우일공장,"경기도 하남시 초광산단로 126, 우일공장 3층 (광암동)",,주식회사 다솔물환경연구소,2026-02-02 17:28:43,I,2026-02-04 00:20:02,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,주식회사다솔물환경연구소_경기도하남시광암동409-5우일공장
76,환경측정대행업,09_30_17_P,6290000,629000008202100096,2026-02-02,,3,폐업,Q,폐업,2026-02-10,,,,,,506-252,광주광역시 광산구 흑석동   534번지,광주광역시 광산구 사암로 414 (흑석동),506-252,(사)대한산업보건협회 광주지역본부,2026-02-10 15:25:01,U,2026-02-12 02:40:00,,182530.093008887,186910.720345718,0.0,측정대행업,0,,2920012400.0,506252.0,1.0,414.0,,,,,,,29200.0,2920012400.0,1.0,3163014.0,,0.0,414.0,,506252.0,,(사)대한산업보건협회광주지역본부_광주광역시광산구흑석동534번지
6,환경측정대행업,09_30_17_P,6260000,626000008202100008,2026-02-02,,1,영업/정상,N,신규,,,,,,,,부산광역시 사상구 엄궁동 138-2,"부산광역시 사상구 엄궁로 70-16, 부산테크노파크 414호(엄궁동)",,주식회사 코와엔지니어링,2026-02-02 17:08:28,U,2026-02-04 02:40:00,,,,0.0,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,주식회사코와엔지니어링_부산광역시사상구엄궁동138-2
7,환경측정대행업,09_30_17_P,6260000,626000008202100007,2026-02-02,,1,영업/정상,N,신규,,,,,,,,부산광역시 강서구 대저1동 1316-2,부산광역시 강서구 대저로89번가길 108(대저1동),,(주)부경이엔지,2026-02-02 17:03:12,U,2026-02-04 02:40:00,,,,96.9,측정대행업,0,,,,,,,,,,,,,,,,,,,,,,(주)부경이엔지_부산광역시강서구대저1동1316-2
9,환경측정대행업,09_30_17_P,6280000,628000008201100001,2026-01-30,,1,영업/정상,N,신규,,,,,,,21984,인천광역시 연수구 송도동 172-3 송도테크노파크BT센터 1501호,"인천광역시 연수구 송도과학로 56, 송도테크노파크BT센터 15층 1호 (송도동)",21984,(주)지엔피,2026-01-30 20:57:12,U,2026-02-04 11:04:37,,170182.350438531,431053.037468716,0.0,측정대행업,0,,2818510600.0,21984.0,0.0,172.0,3.0,,,송도테크노파크BT센터,,1509~1514,28185.0,2818510600.0,1.0,3152045.0,송도테크노파크BT센터,0.0,56.0,0.0,21984.0,,(주)지엔피_인천광역시연수구송도동172-3송도테크노파크BT센터1501호
10,환경측정대행업,09_30_17_P,6280000,628000008202100005,2026-01-30,,1,영업/정상,N,신규,,,,,,,22145,인천광역시 미추홀구 주안동 1585-4,"인천광역시 미추홀구 구월로 27, 5층(주안동)",22145,(주)비젼이엔티,2026-01-30 17:12:55,U,2026-02-04 11:04:37,,172804.461602098,439565.47691902,0.0,측정대행업,0,,2817710500.0,22145.0,0.0,1585.0,4.0,,,,,,28177.0,2817710500.0,1.0,3008003.0,,0.0,27.0,0.0,22145.0,,(주)비젼이엔티_인천광역시미추홀구주안동1585-4
137,환경측정대행업,09_30_17_P,3740000,374000066202600001,2026-01-07,,1,영업/정상,BBBB,영업,,,,,031-223-0044,,,경기도 수원시 권선구 세류동 1125-1 혜성 빌딩,"경기도 수원시 권선구 세지로4번길 18, 혜성 빌딩 4층 (세류동)",16589,혜성이앤텍 주식회사,2026-02-13 16:48:19,U,2026-02-15 02:40:00,,201285.950433738,416683.806401347,0.0,측정대행업,0,,4111312600.0,,1.0,1113.0,14.0,,,,,,41113.0,4111312600.0,1.0,4325349.0,1층 (세류동),0.0,11.0,,16589.0,,혜성이앤텍주식회사_경기도수원시권선구세류동1125-1혜성빌딩
25,환경측정대행업,09_30_17_P,4050000,405000066202500003,2025-12-26,,1,영업/정상,BBBB,영업,,,,,031-339-9640,,,경기도 용인시 기흥구 상갈동 125-14,"경기도 용인시 기흥구 금화로 106, 3층 301호 (상갈동)",17067,한국환경보건연구소(주),2026-02-03 09:04:39,U,2026-02-06 02:40:00,,209374.782513152,418299.492284428,46.0,측정대행업,0,,4146310300.0,,1.0,125.0,14.0,,,,,,41463.0,4146310300.0,1.0,3204014.0,3층 301호 (상갈동),0.0,106.0,,17067.0,,한국환경보건연구소(주)_경기도용인시기흥구상갈동125-14
79,환경측정대행업,09_30_17_P,5020000,502000066202500001,2025-12-16,,1,영업/정상,BBBB,영업,,,,,054-280-4830,,,경상북도 포항시 남구 대송면 대각리 750 (주)에어릭스,경상북도 포항시 남구 대송면 철강산단로66번길 10 (주)에어릭스,37875,(주)에어릭스클린엔텍 포항지점,2026-02-10 08:51:05,U,2026-02-12 02:40:00,,413567.299210584,275743.279063478,440.0,측정대행업,0,,4711131025.0,,1.0,750.0,,,,(주)에어릭스,,,47111.0,4711131025.0,0.0,4712874.0,(주)에어릭스,0.0,10.0,,37875.0,,(주)에어릭스클린엔텍포항지점_경상북도포항시남구대송면대각리750(주)에어릭스
140,환경측정대행업,09_30_17_P,3780000,378000066202500002,2025-09-21,,1,영업/정상,BBBB,영업,,,,,031-742-0502,,,경기도 성남시 중원구 상대원동 311-3 성남우림라이온스밸리1차 713호,"경기도 성남시 중원구 둔촌대로457번길 27, 성남우림라이온스밸리1차 713호 (상대원동)",13219,(주)환경측정분석센터,2026-02-13 17:23:28,U,2026-02-15 02:40:00,,214988.077761293,436875.364849249,60.0,측정대행업,0,,4113310500.0,,1.0,311.0,3.0,,,성남우림라이온스밸리1차,,713,41133.0,4113310500.0,1.0,4337153.0,성남우림라이온스밸리 1차 713호 (상대원동),0.0,27.0,,13219.0,,(주)환경측정분석센터_경기도성남시중원구상대원동311-3성남우림라이온스밸리1차713호
68,환경측정대행업,09_30_17_P,4050000,405000066202500001,2025-02-27,,1,영업/정상,BBBB,영업,,,,,0312137111,,,경기도 용인시 기흥구 영덕동 1315 힉스유타워,"경기도 용인시 기흥구 중부대로 184, 힉스유타워 에이동 18층 1803호 (영덕동)",17095,(주)더푸른환경기술연구원,2026-02-09 09:04:50,U,2026-02-11 02:40:00,,207954.10748572,418552.765838324,0.0,측정대행업,0,,4146311100.0,,1.0,1315.0,,,,힉스유타워,,,41463.0,4146311100.0,1.0,2012012.0,힉스유타워 에이동 18층 1803호 (영덕동),0.0,184.0,,17095.0,,(주)더푸른환경기술연구원_경기도용인시기흥구영덕동1315힉스유타워
96,환경측정대행업,09_30_17_P,4050000,405000066202500004,2025-01-02,,1,영업/정상,BBBB,영업,,,,,0318982937,,,경기도 용인시 기흥구 중동 1033 에이스 동백 타워,"경기도 용인시 기흥구 동백중앙로16번길 16-4, 에이스 동백 타워 1동 1809, 1816호 (중동)",17015,(주)대신환경기술,2026-02-11 14:52:07,U,2026-02-13 02:40:00,,214576.223559246,417184.705782403,28.0,측정대행업,0,,4146311600.0,,1.0,1033.0,,,,에이스 동백 타워,,,41463.0,4146311600.0,1.0,4412115.0,에이스 동백 타워 1동 1809호 (중동),0.0,16.0,4.0,17015.0,,(주)대신환경기술_경기도용인시기흥구중동1033에이스동백타워
19,환경측정대행업,09_30_17_P,4050000,405000066202400001,2024-07-16,,1,영업/정상,BBBB,영업,,,,,,,,경기도 용인시 기흥구 구갈동 353-4 503호,"경기도 용인시 기흥구 관곡로 92, 503호 (구갈동)",16972,(주)씨엔브이솔루션,2026-02-03 15:49:12,U,2026-02-06 02:40:00,,206306.276889558,419546.005501205,0.0,측정대행업,0,,4146310200.0,,1.0,353.0,4.0,,,,,503,41463.0,4146310200.0,1.0,3204007.0,503호 (구갈동),0.0,92.0,,16972.0,,(주)씨엔브이솔루션_경기도용인시기흥구구갈동353-4503호
4,환경측정대행업,09_30_17_P,3060000,306000066202400001,2024-06-13,,1,영업/정상,BBBB,영업,,,,,6252-5533,,,서울특별시 중랑구 신내동 821-2 신내 SK V1 center A동 913호,"서울특별시 중랑구 신내역로 111, 신내 SK V1 center A동 913호 (신내동)",02262,(주)새로환경,2026-02-02 11:08:33,U,2026-02-04 02:40:00,,209856.1161416,456761.921129526,50.0,측정대행업,0,,1126010600.0,,1.0,821.0,2.0,,,신내 SK V1 center,A,913,11260.0,1126010600.0,1.0,3106013.0,신내 SK V1 center A동 913호 (신내동),0.0,111.0,,2262.0,,(주)새로환경_서울특별시중랑구신내동821-2신내SKV1centerA동913호
5,환경측정대행업,09_30_17_P,3120000,312000066202400001,2024-05-22,,1,영업/정상,BBBB,영업,,,,,027402129,,,서울특별시 서대문구 신촌동 74-12 신촌민자역사,"서울특별시 서대문구 신촌역로 30, 신촌민자역사 (신촌동)",03765,삼환기업(주),2026-02-02 16:46:49,U,2026-02-04 02:40:00,건물 건설업,194798.458435966,450837.051726331,0.0,측정대행업,0,,1141011400.0,,1.0,74.0,12.0,,,신촌민자역사,,,11410.0,1141011400.0,1.0,3112007.0,신촌민자역사 (신촌동),0.0,30.0,,3765.0,,삼환기업(주)_서울특별시서대문구신촌동74-12신촌민자역사
29,환경측정대행업,09_30_17_P,3160000,316000066202400001,2024-02-01,,1,영업/정상,BBBB,영업,,,,,02-2224-0002,,,서울특별시 구로구 구로동 237 지하이시티,"서울특별시 구로구 디지털로 243, 지하이시티 701~703호 (구로동)",08382,(주)여러가지환경문제연구소,2026-02-04 18:09:33,U,2026-02-06 02:40:00,,190402.032127103,442203.137447127,86.0,측정대행업,0,,1153010200.0,,1.0,237.0,,,,지하이시티,,,11530.0,1153010200.0,1.0,3000026.0,지하이시티 701~703호 (구로동),0.0,243.0,,8382.0,,(주)여러가지환경문제연구소_서울특별시구로구구로동237지하이시티
104,환경측정대행업,09_30_17_P,3740000,374000066202300003,2023-11-15,,1,영업/정상,BBBB,영업,,,,,0312058601,,,경기도 수원시 영통구 영통동 980-3 디지털엠파이어빌딩,"경기도 수원시 영통구 덕영대로1556번길 16, 디지털엠파이어빌딩 D동 5층 505호 (영통동)",,주식회사 국토해양환경기술단,2026-02-11 09:03:45,U,2026-02-13 02:40:00,,205249.495788632,415913.273839865,0.0,측정대행업,0,,4111710500.0,,1.0,980.0,3.0,,,디지털엠파이어빌딩,,,41117.0,4111710500.0,1.0,4331015.0,디지털엠파이어빌딩 (영통동),0.0,16.0,,16690.0,,주식회사국토해양환경기술단_경기도수원시영통구영통동980-3디지털엠파이어빌딩
44,환경측정대행업,09_30_17_P,4010000,401000066202300001,2023-06-12,,1,영업/정상,BBBB,영업,,,,,0314931351,,,경기도 시흥시 광석동 481,"경기도 시흥시 시흥대로 500, 8층 4호 (광석동)",14991,(주)우원이엔지,2026-02-05 14:00:18,U,2026-02-07 02:40:00,,182710.478373604,431458.530005125,50.0,측정대행업,0,,4139011800.0,,1.0,863.0,,,,,,,41390.0,4139011800.0,1.0,3351831.0,301호 (능곡동),0.0,55.0,,15121.0,,(주)우원이엔지_경기도시흥시광석동481
22,환경측정대행업,09_30_17_P,3170000,317000066202300002,2023-04-21,,1,영업/정상,BBBB,영업,,,,,02-863-9693,,,서울특별시 금천구 가산동 673,"서울특별시 금천구 가산디지털1로 16, 403호 (가산동)",08591,(주)로터스이앤티,2026-02-03 15:20:21,U,2026-02-06 02:40:00,,190021.956927088,440609.209534256,0.0,측정대행업,0,,1154510100.0,,1.0,673.0,,,,,,,11545.0,1154510100.0,1.0,3117001.0,403호 (가산동),0.0,16.0,,8591.0,,(주)로터스이앤티_서울특별시금천구가산동673
28,환경측정대행업,09_30_17_P,3170000,317000066202300001,2023-03-23,,1,영업/정상,BBBB,영업,,,,,02-849-5740,,,서울특별시 금천구 가산동 554-2,"서울특별시 금천구 가산디지털2로 43-14, 329호 (가산동)",08588,(주)한경이테크,2026-02-03 13:34:40,U,2026-02-06 02:40:00,,189450.60600488,441142.645065053,0.0,측정대행업,0,,1154510100.0,,1.0,554.0,2.0,,,,,,11545.0,1154510100.0,1.0,3117002.0,329호 (가산동),0.0,43.0,14.0,8588.0,,(주)한경이테크_서울특별시금천구가산동554-2
27,환경측정대행업,09_30_17_P,5350000,535000066202300006,2023-03-09,,1,영업/정상,BBBB,영업,,,,,0552648494,,,경상남도 김해시 풍유동 1002-15,경상남도 김해시 서김해산단로 20-10 (풍유동),50967,(주)그린환경연구원,2026-02-03 14:04:06,U,2026-02-06 02:40:00,,367791.761597445,191749.683872856,0.0,측정대행업,0,,4825011100.0,,1.0,1002.0,15.0,,,,,,48250.0,4825011100.0,1.0,3352444.0,(풍유동),0.0,20.0,10.0,50967.0,,(주)그린환경연구원_경상남도김해시풍유동1002-15
81,환경측정대행업,09_30_17_P,5670000,567012366202200006,2022-12-06,,1,영업/정상,BBBB,영업,,,,,055-281-7763,,,경상남도 창원시 의창구 소계동 130-121,"경상남도 창원시 의창구 의창대로 51-7, 4층 (소계동)",51187,(주)신성에코텍,2026-02-10 09:32:28,U,2026-02-12 02:40:00,,346084.701618814,196403.60998947,89.0,측정대행업,0,,4812110700.0,,1.0,130.0,121.0,,,,,,48121.0,4812110700.0,1.0,2019001.0,4층 (소계동),0.0,51.0,7.0,51187.0,,(주)신성에코텍_경상남도창원시의창구소계동130-121
122,환경측정대행업,09_30_17_P,5670000,567012366202200004,2022-11-09,,1,영업/정상,BBBB,영업,,,,,0552980508,,,경상남도 창원시 의창구 명서동 201-1 옥산빌딩,"경상남도 창원시 의창구 창이대로107번길 15, 옥산빌딩 101호 (명서동)",51388,(주)스카이환경,2026-02-12 09:30:00,U,2026-02-14 02:40:00,,350019.209761652,194870.905312826,48.0,측정대행업,0,,4812112400.0,,1.0,201.0,1.0,,,옥산빌딩,,,48121.0,4812112400.0,1.0,4781650.0,옥산빌딩 101호 (명서동),0.0,15.0,,51388.0,,(주)스카이환경_경상남도창원시의창구명서동201-1옥산빌딩
8,환경측정대행업,09_30_17_P,4490000,449000066202200002,2022-05-04,,1,영업/정상,BBBB,영업,,,,,041-414-7797,,,"충청남도 천안시 동남구 청당동 518 5층 502,505호","충청남도 천안시 동남구 청수11로 26, 5층 502,505호 (청당동)",31198,블루이엔텍㈜,2026-02-02 11:27:22,U,2026-02-04 02:40:00,,213784.851225742,364582.509494198,65.0,측정대행업,0,,4413111100.0,,1.0,518.0,,,,"5층 502,505호",,,44131.0,4413111100.0,1.0,3249074.0,"5층 502,505호 (청당동)",0.0,26.0,,31198.0,,"블루이엔텍㈜_충청남도천안시동남구청당동5185층502,505호"
45,환경측정대행업,09_30_17_P,4010000,401000066202200001,2022-04-12,,1,영업/정상,BBBB,영업,,,,,031-8042-3200,,,경기도 시흥시 정왕동 2211,"경기도 시흥시 서해안로 81-44, 6동 212호 (정왕동)",15014,이룸환경기술㈜,2026-02-05 17:04:36,U,2026-02-07 02:40:00,,173142.834776309,426707.356141349,0.0,측정대행업,0,,4139013200.0,,1.0,2211.0,,,,,,,41390.0,4139013200.0,1.0,3000020.0,6동 212호 (정왕동),0.0,81.0,44.0,15014.0,,이룸환경기술㈜_경기도시흥시정왕동2211
95,환경측정대행업,09_30_17_P,3170000,317000066202200002,2022-02-23,,1,영업/정상,BBBB,영업,,,,,,,,서울특별시 금천구 가산동 673,"서울특별시 금천구 가산디지털1로 16, 916호 (가산동)",08591,(주)블루스쿼드,2026-02-11 14:44:34,U,2026-02-13 02:40:00,,190021.956927088,440609.209534256,0.0,측정대행업,0,,1154510100.0,,1.0,673.0,,,,,,,11545.0,1154510100.0,1.0,3117001.0,916호 (가산동),0.0,16.0,,8591.0,,(주)블루스쿼드_서울특별시금천구가산동673
