번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),수리대상 의료기기의 유형,다른 겸업 여부,총규모,영업규모,Unnamed: 32,record_key
227,의료기기판매(임대)업,01_02_03_P,4020000,PHMG120264020028047000008,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 군포시 당동 ***-* 그린프라자,"경기도 군포시 고산로***번길 **, 그린프라자 *층 ***호 (당동)",15856,에코센스보청기전문점,2026-03-05 10:56:32,I,2026-03-07 00:20:02,,194962.25898183,427322.636485246,,,,,,에코센스보청기전문점_경기도군포시당동***-*그린프라자
22,의료기기판매(임대)업,01_02_03_P,3530000,PHMG120263530019047000019,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,인천광역시 남동구 구월동 ****-* 구월프라움시티,"인천광역시 남동구 예술로***번길 **, 구월프라움시티 B동 ***호 (구월동)",21557,행복밝은리페어,2026-03-03 15:59:28,I,2026-03-05 00:20:02,,173619.929809992,439178.978636897,,,,,,행복밝은리페어_인천광역시남동구구월동****-*구월프라움시티
23,의료기기판매(임대)업,01_02_03_P,4711000,PHMG120264711034047000004,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 김제시 신풍동 ***-*,"전북특별자치도 김제시 남북*길 **, ****호 (신풍동)",54406,엠제이 월드,2026-03-03 18:31:27,I,2026-03-05 00:20:02,,190672.365414074,254772.715781376,,,3.3,,,엠제이월드_전북특별자치도김제시신풍동***-*
124,의료기기판매(임대)업,01_02_03_P,5350000,PHMG120265350351047000011,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 내동 ***-*,"경상남도 김해시 평전로 ***-*, ***호 (내동)",50893,케이브릿지,2026-03-04 10:27:09,I,2026-03-06 00:20:02,,369095.851393717,195028.140397784,,,,,,케이브릿지_경상남도김해시내동***-*
221,의료기기판매(임대)업,01_02_03_P,4671000,PHMG120264671044047000007,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 군산시 산북동 **** 서군산농협,"전북특별자치도 군산시 동아로 ***, 서군산농협 ***호 (산북동)",54164,주식회사 코어메디슨,2026-03-05 17:34:49,I,2026-03-07 00:20:02,,171476.830137861,274271.549837927,,,,,,주식회사코어메디슨_전북특별자치도군산시산북동****서군산농협
122,의료기기판매(임대)업,01_02_03_P,3990000,PHMG120263990310047000016,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 별내동 ***-*,"경기도 남양주시 별내*로 ***, *층 ***호 (별내동)",12097,서황,2026-03-04 09:35:35,I,2026-03-06 00:20:02,,210314.39,462650.455,,,,,,서황_경기도남양주시별내동***-*
196,의료기기판매(임대)업,01_02_03_P,4090000,PHMG120264090023047000028,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 사우동 *** 시그마프라자,"경기도 김포시 사우중로**번길 **, 시그마프라자 *층 ***-**호 (사우동)",10111,엔솔컴퍼니,2026-03-05 15:28:40,I,2026-03-07 00:20:02,,175348.580952665,457743.460647779,,,,,,엔솔컴퍼니_경기도김포시사우동***시그마프라자
219,의료기기판매(임대)업,01_02_03_P,4940000,PHMG120264940017047000002,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,전라남도 영암군 삼호읍 용앙리 ****-*,전라남도 영암군 삼호읍 대불주거로 ***,58454,한빛나노의료기,2026-03-05 09:43:10,I,2026-03-07 00:20:02,,150328.992660812,139405.334788446,,,214.56,,,한빛나노의료기_전라남도영암군삼호읍용앙리****-*
19,의료기기판매(임대)업,01_02_03_P,4490000,PHMG120264490260047000006,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 동남구 안서동 **-* ***호,"충청남도 천안시 동남구 문암로 ***, *층 ***호 (안서동)",31065,주식회사제이에스케어 충청지점,2026-03-03 15:47:57,I,2026-03-05 00:20:02,,216816.928679726,371609.224936924,,,,,,주식회사제이에스케어충청지점_충청남도천안시동남구안서동**-****호
35,의료기기판매(임대)업,01_02_03_P,3990000,PHMG120263990530047000011,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 평내동 *** 리치플러스,"경기도 남양주시 경춘로****번길 **, 리치플러스 *층 *(H**)호 (평내동)",12219,주식회사 유림홀딩스,2026-03-03 15:20:49,I,2026-03-05 00:20:02,,221393.884080245,460915.917819003,,,10.0,,,주식회사유림홀딩스_경기도남양주시평내동***리치플러스
27,의료기기판매(임대)업,01_02_03_P,4201000,PHMG120264201026047000003,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 강릉시 주문진읍 교항리 **** 센텀파크디오션 아파트,"강원특별자치도 강릉시 주문진읍 매맥이윗길 **, ***동 *층 ***호 (센텀파크디오션 아파트)",25423,힐스템 주문진점,2026-03-03 16:17:42,I,2026-03-05 00:20:02,,360451.483937291,487828.209206024,,,105.0,,,힐스템주문진점_강원특별자치도강릉시주문진읍교항리****센텀파크디오션아파트
116,의료기기판매(임대)업,01_02_03_P,4641000,PHMG120264641062047000014,2026-03-03,,1,영업/정상,13,영업중,,,,,0639036018,,,전북특별자치도 전주시 덕진구 만성동 ****-*,"전북특별자치도 전주시 덕진구 만성중앙로 **-**, *층 ***호 (만성동)",54859,해윤돌봄숲복지용구,2026-03-04 13:02:36,I,2026-03-06 00:20:02,,206941.906815727,260346.498179575,,,34.0,,,해윤돌봄숲복지용구_전북특별자치도전주시덕진구만성동****-*
148,의료기기판매(임대)업,01_02_03_P,4711000,PHMG120264711034047000005,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 김제시 서암동 ***-** 동신파크맨션,"전북특별자치도 김제시 중앙로 **-**, 가동 ***호 (서암동, 동신파크맨션)",54373,다락방뷰티,2026-03-04 11:24:00,I,2026-03-06 00:20:02,,189311.803740626,256275.639113992,,,3.3,,,다락방뷰티_전북특별자치도김제시서암동***-**동신파크맨션
114,의료기기판매(임대)업,01_02_03_P,4820000,PHMG120264820026047000005,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,,"전라남도 순천시 장선배기길 *-*, ***호 (조례동)",57975,(주)쥬비스다이어트,2026-03-04 10:13:06,I,2026-03-06 00:20:02,,247660.207209951,161629.906233596,,,200.0,,,(주)쥬비스다이어트_
29,의료기기판매(임대)업,01_02_03_P,3420000,PHMG120263420023047000025,2026-03-03,,1,영업/정상,13,영업중,,,,,053-766-8892,,,대구광역시 동구 신암동 ***-*,"대구광역시 동구 아양로**길 **, *층 (신암동)",41194,(주)월드프랩,2026-03-03 15:26:45,I,2026-03-05 00:20:02,,346314.396583575,266297.748388489,,,129.9,,,(주)월드프랩_대구광역시동구신암동***-*
33,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000061,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 ***-**,"서울특별시 강남구 언주로***길 **, *층 (신사동)",06017,로밤,2026-03-03 14:37:17,I,2026-03-05 00:20:02,,202994.883065546,447266.572303873,,,362.4,,,로밤_서울특별시강남구신사동***-**
31,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940138047000023,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 행신동 ***-* 그랑프리빌딩,"경기도 고양시 덕양구 중앙로 ***, 그랑프리빌딩 ***(일부)호 (행신동)",10518,오토,2026-03-03 17:43:11,I,2026-03-05 00:20:02,,185344.887754443,457923.682232277,,,,,,오토_경기도고양시덕양구행신동***-*그랑프리빌딩
42,의료기기판매(임대)업,01_02_03_P,3650000,PHMG120263650023047000009,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,대전광역시 중구 산성동 ***-** 유등천모아미래도리버뷰,"대전광역시 중구 유등천동로 ***, ***동 ****호 (산성동, 유등천모아미래도리버뷰)",35080,온공급,2026-03-03 13:14:25,I,2026-03-05 00:20:02,,234350.429530874,311468.752557685,,,3.3,,,온공급_대전광역시중구산성동***-**유등천모아미래도리버뷰
32,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940140047000012,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산서구 일산동 ***-**,"경기도 고양시 일산서구 원일로 ***, *층 (일산동)",10341,제이상사,2026-03-03 11:08:00,I,2026-03-05 00:20:02,,179915.766783265,464808.043909754,,,,,,제이상사_경기도고양시일산서구일산동***-**
8,의료기기판매(임대)업,01_02_03_P,5710000,PHMG120265710106047000003,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 상당구 금천동 ***-**,"충청북도 청주시 상당구 단재로 **-*, *층 (금천동)",28736,독일보청기 청주센터,2026-03-03 17:04:50,I,2026-03-05 00:20:02,,244245.672447491,346923.042879807,,,48.27,,,독일보청기청주센터_충청북도청주시상당구금천동***-**
238,의료기기판매(임대)업,01_02_03_P,5710000,PHMG120265710108047000009,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 흥덕구 오송읍 정중리 ***,"충청북도 청주시 흥덕구 오송읍 오송생명*로 **, *층 ***호",28220,엠라이프케어주식회사,2026-03-04 09:45:16,I,2026-03-07 00:20:02,,227186.665339244,346321.166570509,,,,,,엠라이프케어주식회사_충청북도청주시흥덕구오송읍정중리***
2,의료기기판매(임대)업,01_02_03_P,5670000,PHMG120265670554047000009,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 성산구 상남동 *-* CNN타워,"경상남도 창원시 성산구 상남로 ***, CNN타워 ***호 (상남동)",51495,톡스앤필브로우 창원눈썹,2026-03-03 15:04:37,I,2026-03-05 00:20:02,,353164.638458412,192875.619390979,,,,,,톡스앤필브로우창원눈썹_경상남도창원시성산구상남동*-*CNN타워
201,의료기기판매(임대)업,01_02_03_P,3520000,PHMG120263520019047000023,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,인천광역시 연수구 송도동 ***-* 스마트스퀘어,"인천광역시 연수구 송도미래로**번길 **, 스마트스퀘어 A동 ****호 (송도동)",21988,아프러라,2026-03-05 09:52:21,I,2026-03-07 00:20:02,,168876.72573143,429959.041995164,,,,,,아프러라_인천광역시연수구송도동***-*스마트스퀘어
4,의료기기판매(임대)업,01_02_03_P,4181000,PHMG120264181030047000011,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,강원특별자치도 춘천시 교동 *** 춘천성심병원,"강원특별자치도 춘천시 삭주로 **, 춘천성심병원 *층 (교동)",24253,씨유 한림춘천성심병원점,2026-03-03 14:32:51,I,2026-03-05 00:20:02,,264995.790705309,487048.050495199,,,59.61,,,씨유한림춘천성심병원점_강원특별자치도춘천시교동***춘천성심병원
3,의료기기판매(임대)업,01_02_03_P,4181000,PHMG120264181030047000010,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,,"강원특별자치도 춘천시 중앙로**번길 **-*, ***호 (옥천동)",24346,에이치메디컬,2026-03-03 13:13:10,I,2026-03-05 00:20:02,,264149.86098667,486883.545858048,,,33.0,,,에이치메디컬_
9,의료기기판매(임대)업,01_02_03_P,3560000,PHMG120263560021047000025,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,인천광역시 서구 청라동 ***-** 현대썬앤빌 더 테라스,"인천광역시 서구 청라커낼로***번길 **, 현대썬앤빌 더 테라스 ***동 ***호 (청라동)",22762,벨르뮤청라점,2026-03-03 14:30:39,I,2026-03-05 00:20:02,,168769.990920297,447993.766869008,,,,,,벨르뮤청라점_인천광역시서구청라동***-**현대썬앤빌더테라스
142,의료기기판매(임대)업,01_02_03_P,5530000,PHMG120265530661047000014,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 신동 *** 동탄 아테라 파밀리에,"경기도 화성시 동탄구 동탄신리천로*길 **, ***호 (신동, 동탄 아테라 파밀리에)",18491,지에스25나눔동탄아테라점,2026-03-04 20:09:03,I,2026-03-06 00:20:02,,,,,,64.23,,,지에스25나눔동탄아테라점_경기도화성시동탄구신동***동탄아테라파밀리에
12,의료기기판매(임대)업,01_02_03_P,3380000,PHMG120263380023047000010,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,부산광역시 수영구 망미동 ***-* 더샵파크리치,"부산광역시 수영구 연수로***번길 **, 더샵파크리치 상가동 ***호 (망미동)",48211,에이제이메디칼(AJ Medical),2026-03-03 14:51:19,I,2026-03-05 00:20:02,,391834.236894958,188026.744310097,,,,,,에이제이메디칼(AJMedical)_부산광역시수영구망미동***-*더샵파크리치
138,의료기기판매(임대)업,01_02_03_P,4050000,PHMG120264050149047000019,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 수지구 죽전동 **-* 현대아파트,"경기도 용인시 수지구 죽전로 ***, ***동 ***호 (죽전동, 현대아파트)",16879,디아나,2026-03-04 13:04:41,I,2026-03-06 00:20:02,,211435.693197901,425546.212504049,,,,,,디아나_경기도용인시수지구죽전동**-*현대아파트
15,의료기기판매(임대)업,01_02_03_P,3020000,PHMG120263020033047000015,2026-03-03,,1,영업/정상,13,영업중,,,,,02-794-7891,,,서울특별시 용산구 한강로*가 **-*,"서울특별시 용산구 한강대로**길 **-**, ***호 (한강로*가)",04382,주식회사 컬쳐스토리,2026-03-03 16:57:14,I,2026-03-05 00:20:02,,197453.287852594,447569.761933416,,,,,,주식회사컬쳐스토리_서울특별시용산구한강로*가**-*
11,의료기기판매(임대)업,01_02_03_P,3360000,PHMG120263360024047000012,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,부산광역시 강서구 대저*동 ***-* *층 ***호,"부산광역시 강서구 대저로***번나길 **, *층 ***호 (대저*동)",46702,진메디칼,2026-03-03 09:59:19,I,2026-03-05 00:20:02,,380309.682156148,192725.750345399,,,22.0,,,진메디칼_부산광역시강서구대저*동***-**층***호
199,의료기기판매(임대)업,01_02_03_P,4880000,PHMG120264880017047000001,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,전라남도 고흥군 고흥읍 옥하리 ***-*,전라남도 고흥군 고흥읍 봉황길 **-*,59538,해피헤드,2026-03-05 10:01:39,I,2026-03-07 00:20:02,,226016.612830548,123512.009020839,,,43.0,,,해피헤드_전라남도고흥군고흥읍옥하리***-*
44,의료기기판매(임대)업,01_02_03_P,5590000,PHMG120265590021047000015,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,경기도 양주시 덕정동 ***-** 고향팰리스*층,"경기도 양주시 화합로****번길 **, 고향팰리스 *층 (덕정동)",11451,하나로 홈케어,2026-03-03 13:45:20,I,2026-03-05 00:20:02,,205694.926516631,481730.751306347,,,,,,하나로홈케어_경기도양주시덕정동***-**고향팰리스*층
17,의료기기판매(임대)업,01_02_03_P,4600000,PHMG120264600019047000005,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,충청남도 홍성군 홍성읍 대교리 ***-**,충청남도 홍성군 홍성읍 의사로 **,32219,호야의료기,2026-03-03 19:43:34,I,2026-03-05 00:20:02,,170516.220789705,344498.75990013,,,,,,호야의료기_충청남도홍성군홍성읍대교리***-**
245,의료기기판매(임대)업,01_02_03_P,3150000,PHMG120263150037047000045,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 마곡동 ***-* 우성에스비타워,"서울특별시 강서구 강서로 ***, 우성에스비타워 *층 ***호 (마곡동)",07803,바른숨이비인후과의원,2026-03-05 15:07:25,I,2026-03-07 00:20:02,,185642.667278438,450883.006755308,,,,,,바른숨이비인후과의원_서울특별시강서구마곡동***-*우성에스비타워
244,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000064,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 ***-* HK빌딩,"서울특별시 강남구 강남대로 ***, HK빌딩 *층 ***호 (논현동)",06120,주식회사 더뉴트리랩,2026-03-05 10:52:43,I,2026-03-07 00:20:02,,202097.843693887,444826.917303677,,,5.0,,,주식회사더뉴트리랩_서울특별시강남구논현동***-*HK빌딩
211,의료기기판매(임대)업,01_02_03_P,4530000,PHMG120264530030047000002,2026-03-03,,1,영업/정상,13,영업중,,,,,,,,,"충청남도 서산시 번화*길 **, *층 (동문동)",31983,OK 복지용구,2026-03-05 15:02:52,I,2026-03-07 00:20:02,,151046.19157182,364676.58069206,,,,,,OK복지용구_
10,의료기기판매(임대)업,01_02_03_P,3080000,PHMG120263080033047000013,2026-03-01,,1,영업/정상,13,영업중,,,,,02-944-2463,,,서울특별시 강북구 미아동 **-* 롯데백화점 미아점,"서울특별시 강북구 도봉로 **, 롯데백화점 미아점 *층 (미아동)",01215,세라젬 롯데백화점 미아점,2026-03-03 13:49:42,I,2026-03-05 00:20:02,,202625.646264572,456875.973976242,,,,,,세라젬롯데백화점미아점_서울특별시강북구미아동**-*롯데백화점미아점
118,의료기기판매(임대)업,01_02_03_P,3450000,PHMG120263450022047000013,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,대구광역시 북구 태전동 ***-**,"대구광역시 북구 칠곡중앙대로 ***, *층 (태전동)",41460,솔고바이오,2026-03-04 11:08:17,I,2026-03-06 00:20:02,,339683.745862636,271292.141501044,,,,,,솔고바이오_대구광역시북구태전동***-**
119,의료기기판매(임대)업,01_02_03_P,5600000,PHMG120265600005047000004,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 포천시 소흘읍 송우리 *** 포천송우 서희 스타힐스,"경기도 포천시 소흘읍 송선로 **, ***동 ***호 (포천송우 서희 스타힐스)",11170,하루온도 Haru Ondo,2026-03-04 11:04:32,I,2026-03-06 00:20:02,,,,,,84.63,,,하루온도HaruOndo_경기도포천시소흘읍송우리***포천송우서희스타힐스
18,의료기기판매(임대)업,01_02_03_P,3150000,PHMG120263150037047000044,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 마곡동 ***-** 파인스퀘어,"서울특별시 강서구 마곡중앙*로 **, 파인스퀘어 비동 ***호 (마곡동)",07631,주식회사 유니온비피,2026-03-03 09:02:11,I,2026-03-05 00:20:02,,184844.841587036,450680.3656089,,,,,,주식회사유니온비피_서울특별시강서구마곡동***-**파인스퀘어
16,의료기기판매(임대)업,01_02_03_P,3090000,PHMG120263090033047000006,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 도봉구 방학동 ***-**,"서울특별시 도봉구 도당로*길 **, *층 *호 (방학동)",01357,굿더드림,2026-03-03 14:56:07,I,2026-03-05 00:20:02,,202673.647756513,462250.588404223,,,32.76,,,굿더드림_서울특별시도봉구방학동***-**
133,의료기기판매(임대)업,01_02_03_P,3830000,PHMG120263830263047000020,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 관양동 **** 세방글로벌시티,"경기도 안양시 동안구 시민대로 ***, 세방글로벌시티 *층 ***호 (관양동)",14054,주식회사 엠에스씨바이오,2026-03-04 09:05:08,I,2026-03-06 00:20:02,,196470.866041274,432542.986000812,,,,,,주식회사엠에스씨바이오_경기도안양시동안구관양동****세방글로벌시티
30,의료기기판매(임대)업,01_02_03_P,3190000,PHMG120263190033047000008,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동작구 사당동 ****-**,"서울특별시 동작구 동작대로 **, *~*층 (사당동)",07015,씨제이올리브영(주) 사당점,2026-03-03 14:02:14,I,2026-03-05 00:20:02,,198277.137574688,441882.758312132,,,,,,씨제이올리브영(주)사당점_서울특별시동작구사당동****-**
130,의료기기판매(임대)업,01_02_03_P,3010000,PHMG120263010033047000011,2026-02-27,,1,영업/정상,13,영업중,,,,,02-776-5260,,,서울특별시 중구 명동*가 **-* 엠 플라자,"서울특별시 중구 명동*길 **, 엠 플라자 *,M,*,*층 (명동*가)",04536,씨제이올리브영(주) 센트럴 명동타운점,2026-03-04 16:00:56,I,2026-03-06 00:20:02,,198619.38819773,451135.740279961,,,,,,씨제이올리브영(주)센트럴명동타운점_서울특별시중구명동*가**-*엠플라자
144,의료기기판매(임대)업,01_02_03_P,3740000,PHMG120263740031047000008,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 장안구 율전동 ***-* 진명스크린골프,"경기도 수원시 장안구 율전로***번길 **, *층 *호 (율전동)",16361,(주)헤르카 미래그룹,2026-03-04 14:57:04,I,2026-03-06 00:20:02,,196905.869224008,421886.794088276,,,4.0,,,(주)헤르카미래그룹_경기도수원시장안구율전동***-*진명스크린골프
34,의료기기판매(임대)업,01_02_03_P,3240000,PHMG120263240033047000020,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 천호동 ***-* 대우 한강 베네시티,"서울특별시 강동구 올림픽로 ***, ***동 ****호 (천호동, 대우 한강 베네시티)",05328,브랜핏,2026-03-03 10:52:54,I,2026-03-05 00:20:02,,210970.75707265,448713.31669728,,,,,,브랜핏_서울특별시강동구천호동***-*대우한강베네시티
195,의료기기판매(임대)업,01_02_03_P,4090000,PHMG120264090023047000027,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 통진읍 마송리 *** 김포마송*차 대방엘리움 센트럴파크,"경기도 김포시 통진읍 마송공원길 **, ***동 ***호 (김포마송*차 대방엘리움 센트럴파크)",10031,라쿠온,2026-03-05 08:57:39,I,2026-03-07 00:20:02,,164552.768314325,464868.405316128,,,,,,라쿠온_경기도김포시통진읍마송리***김포마송*차대방엘리움센트럴파크
304,의료기기판매(임대)업,01_02_03_P,3180000,PHMG120263180034047000024,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,"서울특별시 영등포구 당산동*가 *** *,*,*층","서울특별시 영등포구 당산로**길 **, *,*,*층 (당산동*가)",07261,리메이드 서울본사,2026-03-04 09:30:20,U,2026-03-07 02:40:00,,190571.871305526,447016.689369304,,,,,,"리메이드서울본사_서울특별시영등포구당산동*가****,*,*층"
43,의료기기판매(임대)업,01_02_03_P,5590000,PHMG120265590021047000014,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 양주시 옥정동 ***-* 폴리프라자 ***호,"경기도 양주시 옥정동로*가길 **, 폴리프라자 ***호 (옥정동)",11473,라인업뷰티,2026-03-03 10:03:07,I,2026-03-05 00:20:02,,208214.877461498,479741.827520351,,,,,,라인업뷰티_경기도양주시옥정동***-*폴리프라자***호
39,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000059,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 ***-** 청담 삼익상가,"서울특별시 강남구 학동로***길 **, 청담 삼익상가 *층 ***-*호 (청담동)",06077,명우,2026-03-03 11:14:49,I,2026-03-05 00:20:02,,205034.15838707,446675.932361885,,,87.21,,,명우_서울특별시강남구청담동***-**청담삼익상가
291,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000057,2026-02-27,,3,폐업,3,폐업,2026-03-05,,,,1588-0731,,,서울특별시 강남구 삼성동 **-** 서정빌딩,"서울특별시 강남구 봉은사로 ***, 서정빌딩 *층 ***호 (삼성동)",06097,주식회사 더불어함께,2026-03-05 16:47:54,U,2026-03-07 02:40:00,,203907.405,445414.65,,,257.85,,,주식회사더불어함께_서울특별시강남구삼성동**-**서정빌딩
154,의료기기판매(임대)업,01_02_03_P,5110000,PHMG120235110034047000015,2026-02-27,,3,폐업,3,폐업,2026-02-27,,,,,,,,경상북도 상주시 상산로 *** (서성동),37189,씨유 상주서성점,2026-03-04 14:50:09,U,2026-03-06 02:40:00,,303913.078811476,324722.315518512,,,,,,씨유상주서성점_
233,의료기기판매(임대)업,01_02_03_P,3290000,PHMG120263290024047000017,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,부산광역시 부산진구 전포동 ***-***,"부산광역시 부산진구 진남로 ***-*, *층 (전포동)",47311,디에프,2026-03-05 11:45:02,I,2026-03-07 00:20:02,,388639.042895081,186189.659116279,,,,,,디에프_부산광역시부산진구전포동***-***
5,의료기기판매(임대)업,01_02_03_P,3660000,PHMG120263660023047000022,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 둔산동 ***,"대전광역시 서구 둔지로 **, ***호 (둔산동)",35229,리치바자,2026-03-03 14:55:11,I,2026-03-05 00:20:02,,233758.990804552,316942.637220978,,,,,,리치바자_대전광역시서구둔산동***
7,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120263930154047000015,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 고잔동 ***-* 퍼스트빌,"경기도 안산시 단원구 광덕대로 ***, 퍼스트빌 ***호 (고잔동)",15471,그린보청기 전문센터 안산고잔점,2026-03-03 11:27:34,I,2026-03-05 00:20:02,,184777.11402756,423180.884269575,,,,,,그린보청기전문센터안산고잔점_경기도안산시단원구고잔동***-*퍼스트빌
102,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120253930154047000056,2026-02-27,,3,폐업,3,폐업,2026-02-27,,,,,,,경기도 안산시 단원구 원곡동 **** e편한세상 초지역 센트럴포레,"경기도 안산시 단원구 라성로 **, ***동 ***호 (원곡동, e편한세상 초지역 센트럴포레)",15389,아이필IPYL,2026-03-03 10:28:33,U,2026-03-05 02:40:00,,,,,,,,,아이필IPYL_경기도안산시단원구원곡동****e편한세상초지역센트럴포레
51,의료기기판매(임대)업,01_02_03_P,3590000,PHMG119943590019047000002,2026-02-27,,3,폐업,3,폐업,2026-03-28,,,,062-223-9855,,501-850,광주광역시 동구 금남로*가 **번지 *호,광주광역시 동구 금남로 *** (금남로*가),61472,세기보청기,2026-03-03 13:19:33,U,2026-03-05 02:40:00,,192209.195893377,183482.390545266,,,,,,세기보청기_광주광역시동구금남로*가**번지*호
239,의료기기판매(임대)업,01_02_03_P,4900000,PHMG120264900013047000001,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,전라남도 화순군 화순읍 만연리 ***-*,"전라남도 화순군 화순읍 중앙로 **-*, *층",58117,숲에서,2026-03-04 13:10:53,I,2026-03-07 00:20:02,,199188.193504908,173535.520448439,,,336.9,,,숲에서_전라남도화순군화순읍만연리***-*
103,의료기기판매(임대)업,01_02_03_P,3150000,PHMG120263150037047000042,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 내발산동 ***-** 신원메디칼프라자,"서울특별시 강서구 강서로**길 ***, 신원메디칼프라자 *층 ***호 (내발산동)",07635,서울크러쉬,2026-03-03 09:12:31,U,2026-03-05 02:40:00,,184636.53344075,450143.872075084,,,,,,서울크러쉬_서울특별시강서구내발산동***-**신원메디칼프라자
290,의료기기판매(임대)업,01_02_03_P,3110000,PHMG120263110032047000008,2026-02-27,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 갈현동 ***-**,"서울특별시 은평구 통일로**길 **-*, 지층 (갈현동)",03328,JRC,2026-03-05 14:31:51,U,2026-03-07 02:40:00,,192718.745570872,457916.752200883,,,,,,JRC_서울특별시은평구갈현동***-**
13,의료기기판매(임대)업,01_02_03_P,4820000,PHMG120264820026047000004,2026-02-26,,1,영업/정상,13,영업중,,,,,,,,전라남도 순천시 연향동 ****-* 미스롤상가,"전라남도 순천시 연향*로 **, 그린빌딩 ***호 (연향동)",57967,광성메디맥스,2026-03-03 09:51:16,I,2026-03-05 00:20:02,,247394.696127606,161478.09745612,,,201.0,,,광성메디맥스_전라남도순천시연향동****-*미스롤상가
