"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"69","축산가공업","07_22_05_P","6260000","626000000420230033","2023-11-16","","01","영업/정상","0000","정상","","","","","0515448094","150","","부산광역시 기장군 정관읍 매학리 525번지 41호","부산광역시 기장군 정관읍 곰내길 626-15, 1층","","매코미F&C","2026-02-09 14:13:46","U","2026-02-11 02:40:00","식육가공업","397378.119004726","203861.354315626","축산물가공업","식육가공업","0","000","0",
"70","축산가공업","07_22_05_P","6410000","641000000420230140","2023-11-23","","01","영업/정상","0000","정상","","","","","","248.6","","경기도 김포시 북변동  152번지 10호","경기도 김포시 중봉로115번길 42-32 (북변동)","","올바른 미트","2026-02-09 11:34:10","U","2026-02-11 02:40:00","식육가공업","173404.516851912","458736.82280589","축산물가공업","식육가공업","0","000","2",
"71","축산가공업","07_22_05_P","6410000","641000000420190018","2019-02-12","","01","영업/정상","0000","정상","","","","","0315440957","2057.85","","경기도 포천시 가산면 우금리 613번지 0호","경기도 포천시 가산면 마금길 147","","농업회사법인 가농바이오(주) B공장","2026-02-10 18:24:52","U","2026-02-12 02:40:00","알가공업","218379.072549735","481855.295114575","축산물가공업","알가공업","0","L00","20",
"72","축산가공업","07_22_05_P","5380000","538000000420090003","2009-04-16","","01","영업/정상","0000","정상","","","","","","0","","경상남도 양산시 평산동 634-3","경상남도 양산시 배움터길 108 (평산동)","50541","이온","2026-02-10 09:40:45","U","2026-02-12 02:40:00","식육가공업","394640.76322964","210286.741212979","축산물가공업","식육가공업","0","000","0",
"73","축산가공업","07_22_05_P","6270000","627000000420210015","2021-11-15","","03","폐업","0002","폐업","2026-02-10","","","","0536359420","94.85","","대구광역시 달성군 화원읍 성산리 26번지 1호","대구광역시 달성군 화원읍 사문진로4길 20","","으뜸푸드","2026-02-10 10:18:25","U","2026-02-12 02:40:00","식육가공업","334691.378763611","257417.453047785","축산물가공업","식육가공업","0","000","0",
"74","축산가공업","07_22_05_P","6460000","646000000420160010","2016-08-01","","01","영업/정상","0000","정상","","","","","0618966113","1782.7","","전라남도 구례군 용방면 죽정리 926번지","전라남도 구례군 용방면 용산로 107-43","","주식회사 도희네축산 우유지점","2026-02-10 08:51:26","U","2026-02-12 02:40:00","유가공업","237527.178250282","196947.768282742","축산물가공업","유가공업","0","L00","5",
"75","축산가공업","07_22_05_P","6410000","641000000420250044","2025-05-26","","01","영업/정상","0000","정상","","","","","0315446073","996.83","","경기도 포천시 가산면 가산리 308번지 0호","경기도 포천시 가산면 시우동6길 10, 가,나,다동","","농업회사법인 가농바이오(주) 2공장","2026-02-10 18:28:37","U","2026-02-12 02:40:00","알가공업","","","축산물가공업","알가공업","0","L00","10",
"76","축산가공업","07_22_05_P","6440000","644000000420140035","2014-12-10","","01","영업/정상","0000","정상","","","","","0418533977","4533.37","","충청남도 공주시 탄천면 안영리 816번지","충청남도 공주시 탄천산업단지길 91","314-853","농업회사법인(주)국일에프앤비","2026-02-10 14:36:08","U","2026-02-12 02:40:00","식육가공업","205341.342360645","311254.095263634","축산물가공업","식육가공업","0","L00","0",
"77","축산가공업","07_22_05_P","6410000","641000000420010036","2001-03-28","","01","영업/정상","0000","정상","","","","","0315446073","1710.17","487-813","경기도 포천시 가산면 우금리 618번지 6호","경기도 포천시 가산면 마금길 151","487-817","농업회사법인 가농바이오(주)","2026-02-10 18:24:40","U","2026-02-12 02:40:00","알가공업","218355.901265877","481811.382671016","축산물가공업","알가공업","0","L00","82",
"78","축산가공업","07_22_05_P","5350000","535000000420230007","2023-08-10","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 주촌면 내삼리 333-2","경상남도 김해시 주촌면 서부로1541번길 148-14","50877","주식회사 열매","2026-02-11 15:35:37","U","2026-02-13 02:40:00","식육가공업","364818.739515061","194926.174055062","축산물가공업","식육가공업","0","L00","0",
"79","축산가공업","07_22_05_P","6540000","654000000420210014","2021-03-31","","01","영업/정상","0000","정상","","","","","0638354379","750.26","","전북특별자치도 익산시 왕궁면 흥암리 1295번지 0호","전북특별자치도 익산시 왕궁면 푸드폴리스로9길 73","","주식회사 다옴에프앤씨","2026-02-11 18:18:25","U","2026-02-13 02:40:00","식육가공업","207527.585062748","274723.356814479","축산물가공업","식육가공업","0","L00","24",
"80","축산가공업","07_22_05_P","6410000","641000000420220013","2022-02-03","","01","영업/정상","0000","정상","","","","","","356.6","","경기도 남양주시 화도읍 녹촌리 332번지 0호","경기도 남양주시 화도읍 마치로284번길 130-16","","이삭미트 주식회사","2026-02-11 17:30:03","U","2026-02-13 02:40:00","식육가공업","225015.157953675","460261.362161386","축산물가공업","식육가공업","0","L00","4",
"81","축산가공업","07_22_05_P","6440000","644000000420260002","2026-02-06","","01","영업/정상","0000","정상","","","","","","198","","충청남도 아산시 둔포면 신남리 535번지 5호","충청남도 아산시 둔포면 아산호로840번길 24-9","","농업회사법인 주식회사 명계","2026-02-11 15:15:16","U","2026-02-13 02:40:00","알가공업","199455.007325736","379108.116442836","축산물가공업","알가공업","0","L00","4",
"82","축산가공업","07_22_05_P","5350000","535000000420230009","2023-11-03","","01","영업/정상","0000","정상","","","","","","0","","경상남도 김해시 풍유동 69-6 C동","경상남도 김해시 전하로 25, C동 (풍유동)","50965","주식회사 쌈마이에프엔비","2026-02-11 13:53:05","U","2026-02-13 02:40:00","식육가공업","368450.665777132","192895.187992886","축산물가공업","식육가공업","0","L00","0",
"83","축산가공업","07_22_05_P","6300000","630000000420250002","2025-02-07","","03","폐업","0002","폐업","2026-02-11","","","","","137.86","","대전광역시 유성구 화암동  155번지 27호 ,대전광역서유성구화암동155-36","대전광역시 유성구 대덕대로925번길 26-17, 대전광역시유성구대덕대로925번길26-15 (화암동)","","(주)수라원에프앤비","2026-02-11 16:36:35","U","2026-02-13 02:40:00","식육가공업","233702.997260142","323633.667918547","축산물가공업","식육가공업","0","L00","0",
"84","축산가공업","07_22_05_P","6310000","631000000420260001","2026-02-12","","01","영업/정상","0000","정상","","","","","","389.88","","울산광역시 울주군 청량읍 상남리 875번지 10호","울산광역시 울주군 청량읍 상남2길 6-18","","(주)에스앤미트","2026-02-12 17:18:00","I","2026-02-14 00:20:02","식육가공업","409292.900980685","222980.75283131","축산물가공업","식육가공업","0","L00","5",
"85","축산가공업","07_22_05_P","5350000","535000000420030021","2003-04-03","","01","영업/정상","0000","정상","","","","","","3111","","경상남도 김해시 상동면 우계리 826-8","경상남도 김해시 상동면 상동로 224-34","50805","(주)양형글로벌","2026-02-12 16:45:42","U","2026-02-14 02:40:00","식육가공업","372436.961090299","201789.967490316","축산물가공업","식육가공업","0","L00","0",
"86","축산가공업","07_22_05_P","6460000","646000000420200015","2020-08-03","","03","폐업","0002","폐업","2025-01-01","","","","","859.68","","전라남도 나주시 왕곡면 덕산리 802번지 1호 (주)무등육가공","전라남도 나주시 왕곡면 혁신산단2길 12, (주)무등육가공","","주식회사 무등육가공","2026-02-12 13:44:32","U","2026-02-14 02:40:00","식육가공업","171850.214129014","163778.915106535","축산물가공업","식육가공업","0","L00","15",
"87","축산가공업","07_22_05_P","6460000","646000000420150015","2015-12-28","","03","폐업","0002","폐업","2025-01-01","","","","0613739908","77.4","","전라남도 화순군 화순읍 삼천리 505번지 9호","전라남도 화순군 화순읍 상삼2길 13-10","","유한회사 약산흑염소","2026-02-12 13:44:46","U","2026-02-14 02:40:00","식육가공업","198860.22448158","172699.065100537","축산물가공업","식육가공업","0","L00","1",
"88","축산가공업","07_22_05_P","6270000","627000000420240017","2024-12-06","","03","폐업","0002","폐업","2026-02-12","","","","","202.86","","대구광역시 달서구 송현동  207번지 14호","대구광역시 달서구 월배로 418-1, 2층 (송현동)","","새빛","2026-02-12 13:49:07","U","2026-02-14 02:40:00","식육가공업","340209.366473845","260147.662710916","축산물가공업","식육가공업","0","000","4",
"89","축산가공업","07_22_05_P","6540000","654000000420260001","2026-02-13","","01","영업/정상","0000","정상","","","","","","46.35","","전북특별자치도 전주시 덕진구 인후동1가  854번지 1호","전북특별자치도 전주시 덕진구 동가재미2길 28-5 (인후동1가)","","모락식품","2026-02-13 17:52:14","I","2026-02-15 00:20:02","식육가공업","214730.115948927","259260.397172122","축산물가공업","식육가공업","0","000","1",
"90","축산가공업","07_22_05_P","6260000","626000000420200014","2020-05-08","","01","영업/정상","0000","정상","","","","","0519728461","325","","부산광역시 강서구 대저1동  780번지 12호","부산광역시 강서구 대저중앙로233번길 18 (대저1동)","","주식회사 태성푸드","2026-02-13 13:43:53","U","2026-02-15 02:40:00","식육가공업","379567.89997535","193136.954778523","축산물가공업","식육가공업","0","L00","0",
"91","축산가공업","07_22_05_P","5470000","547000000420140002","2014-12-15","","02","휴업","0001","휴업","","2025-03-21","2026-12-31","","055-964-4020","1249","","경상남도 거창군 마리면 고학리 1295","경상남도 거창군 마리면 거안로 487-81","50108","에코 에프앤디","2026-02-13 13:39:49","U","2026-02-15 02:40:00","식육가공업","274986.087037864","242508.945990027","축산물가공업","식육가공업","0","L00","0",
"92","축산가공업","07_22_05_P","6270000","627000000420130041","2013-10-12","","01","영업/정상","0000","정상","","","","","0533117273","0","","","대구광역시 북구 동호길 30 (동호동)","702-320","(주)하림디지포스터","2026-02-13 10:33:19","U","2026-02-15 02:40:00","식육가공업","340144.303528304","274637.215015583","축산물가공업","식육가공업","0","L00","0",
"93","축산가공업","07_22_05_P","6260000","626000000420250008","2025-07-09","","01","영업/정상","0000","정상","","","","","0519450902","353.05","","부산광역시 기장군 철마면 고촌리 681번지 0호","부산광역시 기장군 철마면 고촌로80번길 10, 2층","","주식회사 세림에프앤씨","2026-02-13 09:26:00","U","2026-02-15 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","7",
"94","축산가공업","07_22_05_P","6430000","643000000420120002","2012-01-19","","01","영업/정상","0000","정상","","","","","","817.9","363-935","충청북도 청주시 청원구 내수읍 우산리 188번지 13호 (주)금화식품","충청북도 청주시 청원구 내수읍 초정약수로 811, (주)금화식품","","금화식품(주)","2026-02-13 17:21:19","U","2026-02-15 02:40:00","식육가공업","253237.713512509","358211.041493409","축산물가공업","식육가공업","0","L00","27",
"95","축산가공업","07_22_05_P","6410000","641000000420260013","2026-01-30","","01","영업/정상","0000","정상","","","","","","632.5","","경기도 평택시 청북읍 현곡리 16번지 22호","경기도 평택시 청북읍 건의길 187-1","","(주)초이스키친","2026-02-12 17:27:52","U","2026-02-16 02:40:00","식육가공업","195521.954399006","394420.275142922","축산물가공업","식육가공업","0","L00","10",
"96","축산가공업","07_22_05_P","6410000","641000000420250086","2025-10-30","","01","영업/정상","0000","정상","","","","","","534.36","","경기도 광주시 초월읍 지월리 413번지 1호","경기도 광주시 초월읍 경수길 139","","하이미트팜 농업회사법인 주식회사","2026-02-12 19:30:40","U","2026-02-16 02:40:00","식육가공업","226163.97878078","435447.25894451","축산물가공업","식육가공업","0","000","3",
"97","축산가공업","07_22_05_P","6410000","641000000420130022","2013-03-18","","02","휴업","0001","휴업","","2026-02-13","2028-12-31","","07042909902","1296.78","","4번지 3호","경기도 용인시 처인구 양지면 학촌로 62","449-823","(주)태종에프디","2026-02-12 16:35:39","U","2026-02-16 02:40:00","식육가공업","226838.999525185","415526.887166355","축산물가공업","식육가공업","0","L00","24",
"98","축산가공업","07_22_05_P","6410000","641000000419980029","1998-07-18","","01","영업/정상","0000","정상","","","","","0315607720","34255.5","472-711","경기도 남양주시 다산동  4344번지 3호 (주)빙그레","경기도 남양주시 다산순환로 45, (주)빙그레 (다산동)","472-913","(주)빙그레","2026-02-13 13:36:08","U","2026-02-16 02:40:00","유가공업","213133.55905933","456994.359756649","축산물가공업","유가공업","0","L00","287",
"99","축산가공업","07_22_05_P","6410000","641000000420060037","2006-05-10","","01","영업/정상","0000","정상","","","","","0316115806","974.84","451-843","경기도 평택시 청북읍 토진리 349번지 22호","경기도 평택시 청북읍 청오로 405-15","451-872","지푸드","2026-02-12 19:34:26","U","2026-02-16 02:40:00","식육가공업","196189.022625938","392389.539237539","축산물가공업","식육가공업","0","000","14",
"100","축산가공업","07_22_05_P","6410000","641000000420080019","2008-03-28","","01","영업/정상","0000","정상","","","","","0317656482","2051.86","464-862","경기도 광주시 초월읍 대쌍령리 74번지 0호","경기도 광주시 초월읍 무들로8번길 51-15","464-862","주식회사 푸디노에프앤디","2026-02-12 19:30:25","U","2026-02-16 02:40:00","식육가공업","226100.549041354","431568.128167506","축산물가공업","식육가공업","0","L00","38",
