번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),목재생산업구분코드명,목재생산업종류명,취급목재제품,인력보유현황,년간생산량,자본금,상태구분명,Unnamed: 35,record_key
72,원목생산업,09_27_02_P,4460000,446000090202100001,2021-10-29,,1,영업/정상,1,정상,,,,,,,,충청북도 괴산군 감물면 매전리 800-2,충청북도 괴산군 감물면 맹이재로 300,28007,조명희,2026-02-04 10:55:34,U,2026-02-06 02:40:00,,277975.329491467,367985.768225758,원목생산업,2종,원목,,0,0,영업,,조명희_충청북도괴산군감물면매전리800-2
336,원목생산업,09_27_02_P,5690000,569000090202100003,2021-10-19,,3,폐업,3,폐업,,,,,044-862-3197,,,세종특별자치시 보람동 721 스마트허브Ⅱ7층 708A호,"세종특별자치시 한누리대로 2144, 스마트허브Ⅱ 7층 708A호 (보람동)",30151,(주)재형에너지,2026-02-12 10:47:32,U,2026-02-14 02:40:00,,225735.386482451,330901.489436943,원목생산업,2종,원목,1명,0,50,폐업,,(주)재형에너지_세종특별자치시보람동721스마트허브Ⅱ7층708A호
158,원목생산업,09_27_02_P,4221000,422100090202100001,2021-10-15,,3,폐업,3,폐업,,,,,,,,강원특별자치도 태백시 황지동 273-334,강원특별자치도 태백시 황지로 248 (황지동),26025,㈜서윤임업,2026-02-09 16:30:03,U,2026-02-11 02:40:00,,376194.62586046,410355.415528136,원목생산업,1종,,1,0,90,폐업,,㈜서윤임업_강원특별자치도태백시황지동273-334
121,원목생산업,09_27_02_P,5370000,537000090202100002,2021-09-10,,1,영업/정상,1,정상,,,,,,,,경상남도 거제시 사등면 사곡리 415-1,경상남도 거제시 사등면 두동로 235,53278,경남테크(주),2026-02-05 16:40:57,U,2026-02-07 02:40:00,,343686.558976947,154936.450467573,원목생산업,2종,"원목, 재선충병목처리",,0,0,영업,,경남테크(주)_경상남도거제시사등면사곡리415-1
126,원목생산업,09_27_02_P,4920000,492000090202100002,2021-08-19,,2,휴업,2,휴업,,,,,,,,전라남도 강진군 강진읍 동성리 241-15,전라남도 강진군 강진읍 중앙로 171-2,59225,한빛중기,2026-02-05 09:55:47,U,2026-02-07 02:40:00,,179290.219438954,127045.375585878,원목생산업,2종,원목,1,5000,12498,휴업,,한빛중기_전라남도강진군강진읍동성리241-15
130,원목생산업,09_27_02_P,5370000,537000090202100001,2021-03-08,,1,영업/정상,1,정상,,,,,0556382860,,,경상남도 거제시 연초면 연사리 234-10,경상남도 거제시 연초면 연사4길 12,53209,주식회사 산사랑,2026-02-05 16:43:31,U,2026-02-07 02:40:00,,350336.740172157,158023.510309406,원목생산업,1종,목재펠릿,,0,0,영업,,주식회사산사랑_경상남도거제시연초면연사리234-10
19,원목생산업,09_27_02_P,5440000,544000090202000003,2020-12-28,,3,폐업,3,폐업,,,,,,,,경상남도 하동군 금성면 갈사리 924-29,경상남도 하동군 금성면 내도청도길 140-4,52355,성용호,2026-02-02 10:35:48,U,2026-02-04 02:40:00,,272199.954663239,161568.571747406,원목생산업,1종,원목,2,0,50,폐업,,성용호_경상남도하동군금성면갈사리924-29
87,원목생산업,09_27_02_P,5210000,521000090202000002,2020-12-23,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 수륜면 백운리 1613,경상북도 성주군 수륜면 백운2길 140-7,40063,세진임업,2026-02-03 20:40:12,U,2026-02-06 02:40:00,,303534.284719696,255174.087899432,원목생산업,2종,원목,,0,0,영업,,세진임업_경상북도성주군수륜면백운리1613
150,원목생산업,09_27_02_P,5700000,570000090202000004,2020-12-11,,1,영업/정상,1,정상,,,,,,,,경기도 여주시 대신면 계림리 345-2,경기도 여주시 대신면 대신2로 407,12609,여주임업(이원구),2026-02-08 16:43:57,U,2026-02-10 02:40:00,,252312.438450227,434336.479509379,원목생산업,2종,원목,1,0,0,영업,,여주임업(이원구)_경기도여주시대신면계림리345-2
250,원목생산업,09_27_02_P,5090000,509000090202000002,2020-11-11,,3,폐업,3,폐업,,,,,054)635-4244,,,경상북도 영주시 하망동 347-16 영주시산림조합,"경상북도 영주시 영주로231번길 12, 영주시산림조합 (하망동)",36074,영주시산림조합,2026-02-10 14:43:53,U,2026-02-12 02:40:00,,344943.533475303,370651.265883716,원목생산업,1종,,3명,0,3740,폐업,,영주시산림조합_경상북도영주시하망동347-16영주시산림조합
137,원목생산업,09_27_02_P,5060000,506000090202000001,2020-10-19,,1,영업/정상,1,정상,,,,,,,,경상북도 김천시 율곡동 812 김천 코아루 파크드림 시티 507호,"경상북도 김천시 혁신1로 58, 김천 코아루 파크드림 시티 (율곡동)",39660,제이케이우드,2026-02-05 14:55:26,U,2026-02-07 02:40:00,,306221.211806435,291093.661676739,원목생산업,2종,입목벌채(원목),,0,10,영업,,제이케이우드_경상북도김천시율곡동812김천코아루파크드림시티507호
74,원목생산업,09_27_02_P,4920000,492000090202000001,2020-09-08,,1,영업/정상,1,정상,,,,,,,,전라남도 강진군 성전면 송월리 1031-1,전라남도 강진군 성전면 대월달마지길 106-30,59202,김범진,2026-02-04 16:49:57,U,2026-02-06 02:40:00,,172041.310844234,134263.00255655,원목생산업,2종,원목,1,5000,10,영업,,김범진_전라남도강진군성전면송월리1031-1
22,원목생산업,09_27_02_P,4400000,440000090202000001,2020-09-03,,3,폐업,3,폐업,,,,,,,,충청북도 제천시 화산동 216-31,"충청북도 제천시 숭의로 26, 2층 (화산동)",27184,대호임업,2026-01-30 16:14:16,U,2026-02-04 11:04:37,,307326.175729887,404023.012678006,원목생산업,2종,원목,1,0,20,폐업,,대호임업_충청북도제천시화산동216-31
300,원목생산업,09_27_02_P,4000000,400000090202000001,2020-08-27,,3,폐업,3,폐업,,,,,,,,경기도 오산시 원동 754-17 전문광택점,"경기도 오산시 경기대로 255, 전문광택점 1층 (원동)",18138,혜원목재,2026-02-11 10:49:14,U,2026-02-13 02:40:00,,206447.705412324,405106.361648413,원목생산업,2종,,,0,0,폐업,,혜원목재_경기도오산시원동754-17전문광택점
69,원목생산업,09_27_02_P,4460000,446000090202000003,2020-08-19,,1,영업/정상,1,정상,,,,,,,,충청북도 괴산군 청천면 송면리 223-1 거북산장,"충청북도 괴산군 청천면 화양로 1383-10, 거북산장",28065,***,2026-02-04 10:54:47,U,2026-02-06 02:40:00,,275897.99877476,352597.728173393,원목생산업,2종,원목,,0,0,영업,,***_충청북도괴산군청천면송면리223-1거북산장
245,원목생산업,09_27_02_P,5710000,571000090202000010,2020-08-13,,3,폐업,3,폐업,,,,,044-865-7123,,,충청북도 청주시 서원구 남이면 척북리 74-7 삼포아파트,"충청북도 청주시 서원구 남이면 저산척북로 636-10, 101동 410호 (삼포아파트)",28182,주식회사 삼보엘에스피,2026-02-10 17:13:49,U,2026-02-12 02:40:00,,237838.853236073,341288.352795115,원목생산업,1종,원목,,0,50,폐업,,주식회사삼보엘에스피_충청북도청주시서원구남이면척북리74-7삼포아파트
240,원목생산업,09_27_02_P,5710000,571000090202000007,2020-08-07,,3,폐업,3,폐업,,,,,043-292-2492,,,충청북도 청주시 상당구 용정동 1161,"충청북도 청주시 상당구 용정로 44-1, 202호 (용정동)",28748,늘푸른임업,2026-02-10 17:14:26,U,2026-02-12 02:40:00,,246277.997938698,347752.949164474,원목생산업,1종,,김종석,0,50,폐업,,늘푸른임업_충청북도청주시상당구용정동1161
86,원목생산업,09_27_02_P,4460000,446000090202000002,2020-07-09,,1,영업/정상,1,정상,,,,,,,,충청북도 괴산군 청안면 백봉리 21-1,충청북도 괴산군 청안면 질마로 1057,28052,***,2026-02-04 10:54:31,U,2026-02-06 02:40:00,,263233.14625368,359845.561971706,원목생산업,2종,원목,,0,0,영업,,***_충청북도괴산군청안면백봉리21-1
296,원목생산업,09_27_02_P,5710000,571000090202000004,2020-05-25,,3,폐업,3,폐업,,,,,,,,충청북도 청주시 청원구 우암동 118-16 증산도,"충청북도 청주시 청원구 상당로232번길 6, 증산도 5층 507호 (우암동)",28505,(유)녹색산림개발,2026-02-11 10:54:03,U,2026-02-13 02:40:00,,243697.279792767,349866.025350453,원목생산업,2종,원목,,0,0,폐업,,(유)녹색산림개발_충청북도청주시청원구우암동118-16증산도
252,원목생산업,09_27_02_P,5100000,510000090201900002,2019-11-12,,3,폐업,3,폐업,,,,,,,,경상북도 영천시 도동 751-6,경상북도 영천시 도동구역길 183-1(도동),38896,신영임업,2026-02-10 09:08:30,U,2026-02-12 02:40:00,,373863.288510183,272236.603131115,원목생산업,2종,목재,2명,0,42,폐업,,신영임업_경상북도영천시도동751-6
329,원목생산업,09_27_02_P,5090000,509000090201900002,2019-10-21,,1,영업/정상,1,정상,,,,,054-633-6623,,,경상북도 영주시 상망동 493-2 대영가스충전소,"경상북도 영주시 원당로 358, 대영가스충전소 (상망동)",36065,박재역(한국임업),2026-02-12 12:52:05,U,2026-02-14 02:40:00,,346659.310254989,371839.615302135,원목생산업,2종,원목,1명,0,10,영업,,박재역(한국임업)_경상북도영주시상망동493-2대영가스충전소
246,원목생산업,09_27_02_P,5120000,512000090201900003,2019-10-16,,1,영업/정상,1,정상,,,,,054-555-2304,,,"경상북도 문경시 모전동 687 문경시산림조합,임산물유통센터","경상북도 문경시 매봉1길 67, 문경시산림조합,임산물유통센터 (모전동)",36977,문경시산림조합,2026-02-10 16:11:29,U,2026-02-12 02:40:00,,305746.845213363,343911.787574349,원목생산업,1종,원목,,0,0,영업,,"문경시산림조합_경상북도문경시모전동687문경시산림조합,임산물유통센터"
79,원목생산업,09_27_02_P,4920000,492000090201900001,2019-10-16,,1,영업/정상,1,정상,,,,,061-430-5400,,,전라남도 강진군 강진읍 평동리 3-27 강진군 산림조합,"전라남도 강진군 강진읍 보은로 102, 강진군 산림조합",59239,강진군산림조합,2026-02-04 21:39:06,U,2026-02-06 02:40:00,,178878.484439373,126419.715403818,원목생산업,1종,원목,,0,0,영업,,강진군산림조합_전라남도강진군강진읍평동리3-27강진군산림조합
346,원목생산업,09_27_02_P,5141000,514100090201900001,2019-10-08,,3,폐업,3,폐업,,,,,054-383-2004,,,대구광역시 군위군 군위읍 서부리 429-1,대구광역시 군위군 군위읍 중앙5길 11,,군위군산림조합,2026-02-13 13:07:27,U,2026-02-15 02:40:00,,340741.864103355,305358.001176055,원목생산업,1종,,산림공학기술자 고급2인,0,3413,폐업,,군위군산림조합_대구광역시군위군군위읍서부리429-1
24,원목생산업,09_27_02_P,4301000,430100090201900001,2019-10-02,,1,영업/정상,1,정상,,,,,033-452-8852,,,강원특별자치도 철원군 갈말읍 신철원리 995-6 철원군산림조합,"강원특별자치도 철원군 갈말읍 명성로 190-1, 철원군산림조합",24038,철원군산림조합,2026-01-30 16:43:20,U,2026-02-04 11:04:37,,226915.758419647,516239.963029927,원목생산업,1종,,8,0,1237,영업,,철원군산림조합_강원특별자치도철원군갈말읍신철원리995-6철원군산림조합
301,원목생산업,09_27_02_P,5470000,547000090201900003,2019-09-27,,1,영업/정상,1,정상,,,,,,,,경상남도 거창군 거창읍 김천리 30-1 거창군산림조합,"경상남도 거창군 거창읍 거함대로4길 64, 거창군산림조합",50144,거창군산림조합,2026-02-11 16:12:18,U,2026-02-13 02:40:00,,282660.690041064,242968.055580079,원목생산업,1종,"소나무, 낙엽송, 활잡목 등",,0,0,영업,,거창군산림조합_경상남도거창군거창읍김천리30-1거창군산림조합
244,원목생산업,09_27_02_P,5100000,510000090201900001,2019-09-26,,1,영업/정상,1,정상,,,,,054-334-2694,,,경상북도 영천시 완산동 1102 영천시 산림조합,"경상북도 영천시 금완로 48, 영천시 산림조합 (완산동)",38892,영천시 산림조합,2026-02-10 09:43:14,U,2026-02-12 02:40:00,,374371.614704894,275029.220871401,원목생산업,1종,,"산림경영기술자 초급1,고급1",0,796,영업,,영천시산림조합_경상북도영천시완산동1102영천시산림조합
185,원목생산업,09_27_02_P,4201000,420100090201900005,2019-09-18,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 강릉시 옥천동 282-4,강원특별자치도 강릉시 옥가로 27 (옥천동),25551,강릉시산림조합,2026-02-09 22:21:26,U,2026-02-11 02:40:00,,367282.584199896,474618.081682626,원목생산업,1종,원목,,0,0,영업,,강릉시산림조합_강원특별자치도강릉시옥천동282-4
84,원목생산업,09_27_02_P,5210000,521000090201900005,2019-09-16,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 성주읍 성산리 2102-5 성주군산림조합,"경상북도 성주군 성주읍 성주읍1길 3, 성주군산림조합",40029,성주군산림조합,2026-02-03 20:39:33,U,2026-02-06 02:40:00,,316295.061513684,269436.321775754,원목생산업,1종,원목,,0,875,영업,,성주군산림조합_경상북도성주군성주읍성산리2102-5성주군산림조합
116,원목생산업,09_27_02_P,5370000,537000090201900001,2019-09-10,,1,영업/정상,1,정상,,,,,,,,경상남도 거제시 하청면 유계리 1391,경상남도 거제시 하청면 유계5길 14,53205,(주)덕원조경건설,2026-02-05 15:51:57,U,2026-02-07 02:40:00,,348913.044208416,162218.93625484,원목생산업,1종,"멀바우, 마사란두바, 셀렝강바투",,0,0,영업,,(주)덕원조경건설_경상남도거제시하청면유계리1391
247,원목생산업,09_27_02_P,5370000,537000090201900002,2019-09-09,,1,영업/정상,1,정상,,,,,055-639-4328,,,경상남도 거제시 고현동 963-13,경상남도 거제시 고현로13길 2 (고현동),53250,거제시 산림조합,2026-02-10 10:27:03,U,2026-02-12 02:40:00,,348632.447509165,155613.254560718,원목생산업,1종,산림사업 등을 통한 산림바이오매스,,0,0,영업,,거제시산림조합_경상남도거제시고현동963-13
307,원목생산업,09_27_02_P,5470000,547000090201900002,2019-08-12,,1,영업/정상,1,정상,,,,,,,,경상남도 거창군 거창읍 중앙리 152-7 거창사과원예농협,"경상남도 거창군 거창읍 시장2길 20, 거창사과원예농협",50138,***,2026-02-11 16:11:51,U,2026-02-13 02:40:00,,282616.67764687,243290.075543158,원목생산업,2종,"소나무, 낙엽송, 참나무 등",,0,0,영업,,***_경상남도거창군거창읍중앙리152-7거창사과원예농협
85,원목생산업,09_27_02_P,5210000,521000090201900003,2019-05-23,,1,영업/정상,1,정상,,,,,,,,경상북도 성주군 용암면 용정리 352-2,경상북도 성주군 용암면 운용로 905-15,40053,㈜엠제이우드,2026-02-03 20:35:49,U,2026-02-06 02:40:00,,320601.429896927,259121.370954499,원목생산업,2종,원목,,0,53,영업,,㈜엠제이우드_경상북도성주군용암면용정리352-2
83,원목생산업,09_27_02_P,4460000,446000090201900001,2019-04-01,,1,영업/정상,1,정상,,,,,,,,충청북도 괴산군 불정면 외령리 630-3,충청북도 괴산군 불정면 외령로4길 8,28000,***,2026-02-04 10:52:33,U,2026-02-06 02:40:00,,272416.70729731,381075.828039561,원목생산업,2종,원목,,0,0,영업,,***_충청북도괴산군불정면외령리630-3
237,원목생산업,09_27_02_P,5120000,512000090201900001,2019-02-08,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-1,경상북도 문경시 깃골길 35-5 (흥덕동),36961,***,2026-02-10 16:11:47,U,2026-02-12 02:40:00,,308043.326086278,345622.654572634,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-1
203,원목생산업,09_27_02_P,5670000,567000090201900002,2019-02-01,,1,영업/정상,1,정상,,,,,055-255-5639,,,경상남도 창원시 의창구 대산면 유등리 325-3,경상남도 창원시 의창구 대산면 유등로 377,51122,대찬,2026-02-09 16:18:59,U,2026-02-11 02:40:00,,358500.891316764,206366.209494755,원목생산업,2종,원목,,0,0,영업,,대찬_경상남도창원시의창구대산면유등리325-3
8,원목생산업,09_27_02_P,4900000,490000090201900001,2019-01-15,,1,영업/정상,1,정상,,,,,,,,전라남도 화순군 동복면 한천리 43,전라남도 화순군 동복면 한천2길 48,58102,승리원목,2026-02-02 09:50:33,U,2026-02-04 02:40:00,,211826.512132456,173263.078955391,원목생산업,2종,원목,교육이수자,5000,10,영업,,승리원목_전라남도화순군동복면한천리43
50,원목생산업,09_27_02_P,4890000,489000090201800002,2018-12-27,,1,영업/정상,1,정상,,,,,,,,전라남도 보성군 보성읍 보성리 902-26,전라남도 보성군 보성읍 신흥길 23,59457,보성군산림조합,2026-02-03 11:20:00,U,2026-02-06 02:40:00,,207225.767565307,141149.748377221,원목생산업,1종,목재제품,,0,0,영업,,보성군산림조합_전라남도보성군보성읍보성리902-26
177,원목생산업,09_27_02_P,4281000,428100090201800007,2018-12-07,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 대화면 신리 394,강원특별자치도 평창군 대화면 고토곡길 376-11,25354,***,2026-02-09 16:38:01,U,2026-02-11 02:40:00,,329998.207308127,452218.209719858,원목생산업,2종,원목,,0,0,폐업,,***_강원특별자치도평창군대화면신리394
53,원목생산업,09_27_02_P,4820000,482000090201800005,2018-10-12,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 연향동 1677-9,"전라남도 순천시 팔마5길 90, 203호 (연향동)",58002,미래원목,2026-02-04 15:22:02,U,2026-02-06 02:40:00,,247113.117521835,159480.155667825,원목생산업,2종,"편백, 소나무, 참나무류",7명,5000,19,영업,,미래원목_전라남도순천시연향동1677-9
65,원목생산업,09_27_02_P,4820000,482000090201800002,2018-09-06,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 연향동 1387 금호아파트,"전라남도 순천시 연향1로 40, 4동 703호 (연향동, 금호아파트)",57989,에코산림,2026-02-04 10:39:37,U,2026-02-06 02:40:00,,247344.079631225,160696.829213172,원목생산업,2종,"리기다, 편백, 소나무, 참나무류, 원목",박정호,5000,15,영업,,에코산림_전라남도순천시연향동1387금호아파트
292,원목생산업,09_27_02_P,5470000,547000090201800002,2018-09-05,,1,영업/정상,1,정상,,,,,,,,경상남도 거창군 가북면 우혜리 799-1,경상남도 거창군 가북면 감월길 707-211,50117,***,2026-02-11 16:10:45,U,2026-02-13 02:40:00,,292660.690643814,253840.637175798,원목생산업,2종,"소나무, 낙엽송, 참나무 등",,0,0,영업,,***_경상남도거창군가북면우혜리799-1
146,원목생산업,09_27_02_P,3630000,363000090201800001,2018-06-11,,1,영업/정상,1,정상,,,,,0629559403,,,광주광역시 광산구 월계동 769-4 303호,"광주광역시 광산구 첨단내촌로70번길 55, 303호 (월계동)",62266,해남원목,2026-02-06 09:38:30,U,2026-02-08 02:40:00,,185287.077051209,190472.249013908,원목생산업,2종,"소나무, 기타활엽수",교육이수자 1명,0,10000000,영업,,해남원목_광주광역시광산구월계동769-4303호
219,원목생산업,09_27_02_P,5120000,512000090201800002,2018-05-02,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 산양면 연소리 22,경상북도 문경시 산양면 연소길 124-2,36934,***,2026-02-10 16:13:55,U,2026-02-12 02:40:00,,313616.857754342,346865.791392864,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시산양면연소리22
229,원목생산업,09_27_02_P,5120000,512000090201800001,2018-04-11,,1,영업/정상,1,정상,,,,,,,,경상북도 문경시 흥덕동 445-6,경상북도 문경시 깃골길 35-3 (흥덕동),36961,***,2026-02-10 16:13:34,U,2026-02-12 02:40:00,,308044.718116767,345639.021548502,원목생산업,2종,원목,,0,0,영업,,***_경상북도문경시흥덕동445-6
171,원목생산업,09_27_02_P,4281000,428100090201800003,2018-02-13,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 평창읍 주진리 485-1 대한노인회주진리경로당,"강원특별자치도 평창군 평창읍 용항상촌길 7, 대한노인회주진리경로당",25369,성림임업,2026-02-09 16:15:26,U,2026-02-11 02:40:00,,324242.873100371,433472.603493613,원목생산업,2종,원목,1명,5000,10,폐업,,성림임업_강원특별자치도평창군평창읍주진리485-1대한노인회주진리경로당
173,원목생산업,09_27_02_P,4281000,428100090201800001,2018-01-25,,3,폐업,3,폐업,,,,,,,,강원특별자치도 평창군 대화면 대화리 1001-10,강원특별자치도 평창군 대화면 대화3길 38,25358,주식회사 대화임업,2026-02-09 16:08:18,U,2026-02-11 02:40:00,,328550.354518396,445247.155607769,원목생산업,2종,원목,,4900,10,폐업,,주식회사대화임업_강원특별자치도평창군대화면대화리1001-10
111,원목생산업,09_27_02_P,5060000,506000090201800002,2018-01-18,,1,영업/정상,1,정상,,,,,,,,경상북도 김천시 어모면 은기리 437-2,경상북도 김천시 어모면 은기길 425,39503,난함산청정표고버섯,2026-02-05 14:40:03,U,2026-02-07 02:40:00,,297771.039296919,300085.010221067,원목생산업,2종,입목벌채(원목),2,0,10,영업,,난함산청정표고버섯_경상북도김천시어모면은기리437-2
317,원목생산업,09_27_02_P,5690000,569000090201800001,2018-01-16,,1,영업/정상,1,정상,,,,,044-866-9631,,,세종특별자치시 금남면 용포리 238-8,세종특별자치시 금남면 성덕영곡길 16,30083,금남임업,2026-02-12 13:17:40,U,2026-02-14 02:40:00,,224789.940660881,328916.352872856,원목생산업,2종,,,0,10,영업,,금남임업_세종특별자치시금남면용포리238-8
327,원목생산업,09_27_02_P,5690000,569000090201700004,2017-12-15,,1,영업/정상,1,정상,,,,,044-863-3732,,,세종특별자치시 전의면 신흥리 42-2,세종특별자치시 전의면 사시리길 51-1,30006,세종표고,2026-02-12 13:24:46,U,2026-02-14 02:40:00,,216866.832806431,351813.746647226,원목생산업,2종,,교육이수(서광수),0,10,영업,,세종표고_세종특별자치시전의면신흥리42-2
228,원목생산업,09_27_02_P,5120000,512000090201700001,2017-12-12,,3,폐업,3,폐업,,,,,,,,경상북도 문경시 모전동 870 모전주공아파트 104동 902호,"경상북도 문경시 매봉4길 25, 104동 902호 (모전동, 모전주공아파트)",36979,***,2026-02-10 16:13:13,U,2026-02-12 02:40:00,,305944.947017221,343590.356869032,원목생산업,2종,원목,,0,0,폐업,,***_경상북도문경시모전동870모전주공아파트104동902호
276,원목생산업,09_27_02_P,5710000,571000090201700014,2017-10-30,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 흥덕구 봉명동 1938,"충청북도 청주시 흥덕구 봉정로62번길 20, 102호 (봉명동)",28448,***,2026-02-11 10:46:21,U,2026-02-13 02:40:00,,240827.134119135,349802.74949634,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시흥덕구봉명동1938
170,원목생산업,09_27_02_P,4281000,428100090201700007,2017-10-10,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 마지리 666-51,강원특별자치도 평창군 평창읍 마지2길 8,25378,남부임업,2026-02-09 15:43:07,U,2026-02-11 02:40:00,,322105.108393037,425260.335487542,원목생산업,2종,원목,1명,0,10,영업,,남부임업_강원특별자치도평창군평창읍마지리666-51
175,원목생산업,09_27_02_P,4281000,428100090201700006,2017-10-10,,1,영업/정상,1,정상,,,,,,,,,강원특별자치도 평창군 미탄면 미탄시장길 14,25382,청옥임업,2026-02-09 15:46:39,U,2026-02-11 02:40:00,,332759.941306903,427633.108635338,원목생산업,2종,원목,1명,0,10,영업,,청옥임업_
115,원목생산업,09_27_02_P,4920000,492000090201700001,2017-09-19,,1,영업/정상,1,정상,,,,,,,,,전라남도 강진군 군동면 호동길 33,,원동우,2026-02-05 09:59:06,U,2026-02-07 02:40:00,,180406.29192023,127738.114058706,원목생산업,2종,원목,1,0,10,영업,,원동우_
176,원목생산업,09_27_02_P,4281000,428100090201700005,2017-09-14,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 평창읍 하리 346-4,강원특별자치도 평창군 평창읍 하평길 33-9,25374,건국임업,2026-02-09 15:39:58,U,2026-02-11 02:40:00,,322238.327858649,430298.435428895,원목생산업,1종,원목,"산림경영기술2급 1명, 산림경영기능2그 1명",0,50,영업,,건국임업_강원특별자치도평창군평창읍하리346-4
39,원목생산업,09_27_02_P,4820000,482000090201700006,2017-08-17,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 승주읍 평중리 41-24,전라남도 순천시 승주읍 승평동길 14,57908,***,2026-02-04 15:20:01,U,2026-02-06 02:40:00,,234266.589765083,168833.750913061,원목생산업,2종,"리기다,편백,소나무,참나무류등 원목",전문인력 양성기관에서 35시간 이수,4000,10,영업,,***_전라남도순천시승주읍평중리41-24
35,원목생산업,09_27_02_P,4820000,482000090201700003,2017-07-06,,1,영업/정상,1,정상,,,,,,,,"전라남도 순천시 황전면 죽내리 10 황월주유소, 케노피, 황월종합카센타","전라남도 순천시 황전면 순천로 1704, 황월주유소, 케노피, 황월종합카센타",57901,(주)두일환경,2026-02-04 15:09:24,U,2026-02-06 02:40:00,,240054.759420591,179250.485267626,원목생산업,2종,"소나무,편백,삼나무,참나무류",,5000,0,영업,,"(주)두일환경_전라남도순천시황전면죽내리10황월주유소,케노피,황월종합카센타"
326,원목생산업,09_27_02_P,5690000,569000090201700002,2017-07-05,,1,영업/정상,1,정상,,,,,,,,,세종특별자치시 전동면 솔티로 342,,천도임업,2026-02-12 14:49:02,U,2026-02-14 02:40:00,,219454.156744676,347392.717129592,원목생산업,2종,,교육이수(이준익),5000,10,영업,,천도임업_
206,원목생산업,09_27_02_P,5310000,531000090201700001,2017-06-26,,1,영업/정상,1,정상,,,,,,,,경상남도 진주시 하대동 641-33 진주쌍용아파트,"경상남도 진주시 말티고개로108번길 7, 진주쌍용아파트 상가동 2층 202호 (하대동)",52742,진주임업,2026-02-10 09:59:37,U,2026-02-12 02:40:00,,301347.707135459,189119.412114883,원목생산업,2종,원목,,0,0,영업,,진주임업_경상남도진주시하대동641-33진주쌍용아파트
168,원목생산업,09_27_02_P,4281000,428100090201700003,2017-04-11,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 용평면 노동리 164-3,강원특별자치도 평창군 용평면 운두령로 749,25312,노동임업,2026-02-09 15:28:41,U,2026-02-11 02:40:00,,329445.580294854,466323.468763303,원목생산업,2종,원목,1,0,10,영업,,노동임업_강원특별자치도평창군용평면노동리164-3
274,원목생산업,09_27_02_P,5710000,571000090201700003,2017-02-18,,2,휴업,2,휴업,,,,,,,,충청북도 청주시 흥덕구 평동 212,,,***,2026-02-11 10:42:41,U,2026-02-13 02:40:00,,236667.351956944,351101.381528425,원목생산업,2종,,,0,0,휴업,,***_충청북도청주시흥덕구평동212
345,원목생산업,09_27_02_P,5540000,554000090201700002,2017-01-25,,1,영업/정상,1,정상,,,,,,,,,경기도 광주시 광주대로105번길 19 (송정동),,오성임업엔지니어링,2026-02-13 13:57:06,U,2026-02-15 02:40:00,,222757.335922523,434902.846380474,원목생산업,1종,"원목(제재목) 펄프목, 숯목, 표고목, 화목",,0,0,영업,,오성임업엔지니어링_
34,원목생산업,09_27_02_P,4820000,482000090201700001,2017-01-18,,1,영업/정상,1,정상,,,,,,,,전라남도 순천시 외서면 신덕리 4-1,전라남도 순천시 외서면 읍성로 155-26,57915,백이산편백,2026-02-04 15:11:09,U,2026-02-06 02:40:00,,227981.067091715,157170.030237605,원목생산업,2종,,,0,0,영업,,백이산편백_전라남도순천시외서면신덕리4-1
194,원목생산업,09_27_02_P,4281000,428100090201700001,2017-01-13,,1,영업/정상,1,정상,,,,,,,,강원특별자치도 평창군 대화면 대화리 1954-4,강원특별자치도 평창군 대화면 문화택지길 45-8,25356,문화임업,2026-02-09 15:19:43,U,2026-02-11 02:40:00,,328514.293710343,444134.86287001,원목생산업,2종,원목,,0,75,영업,,문화임업_강원특별자치도평창군대화면대화리1954-4
