번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),실험실면적,사업장구분명,영업소면적,위탁업체명,실험실지역코드,실험실우편번호,실험실산,실험실번지,실험실호,실험실통,실험실반,실험실특수주소,실험실특수주소동,실험실특수주소호,실험실도로명주소시군구코드,실험실도로명주소읍면동코드,실험실도로명주소읍면동구분,실험실도로명주소코드,실험실도로명특수주소,실험실도로명주소건물층구분,실험실도로명주소건물본번호,실험실도로명주소건물부번호,실험실도로명주소우편번호,Unnamed: 51,record_key
64,환경측정대행업,09_30_17_P,3830000,383000066202000002,2020-05-15,,1,영업/정상,BBBB,영업,,,,,031-420-5505,,,경기도 안양시 동안구 관양동 799 메가밸리,"경기도 안양시 동안구 학의로 268, 메가밸리 8층 806호 (관양동)",14056,(주)송화,2026-03-05 17:42:03,U,2026-03-07 02:40:00,,197069.82356942,433267.205928793,0.0,측정대행업,0,,4117310200.0,,1.0,799.0,,,,메가밸리,,,41173.0,4117310200.0,1.0,3012016.0,메가밸리 8층 806호 (관양동),0.0,268.0,,14056.0,,(주)송화_경기도안양시동안구관양동799메가밸리
40,환경측정대행업,09_30_17_P,3170000,317000066202000002,2020-04-28,,1,영업/정상,BBBB,영업,,,,,02-863-9694,,,서울특별시 금천구 가산동 673,"서울특별시 금천구 가산디지털1로 16, SK V1 AP tower 403호 (가산동)",08591,(주)로터스이앤티,2026-03-04 15:14:41,U,2026-03-06 02:40:00,,190021.956927088,440609.209534256,0.0,측정대행업,0,,1154510100.0,,1.0,680.0,,,,우림라이온스밸리2차,,,11545.0,1154510100.0,1.0,3117001.0,우림라이온스밸리2차 206호 (가산동),0.0,2.0,,8591.0,,(주)로터스이앤티_서울특별시금천구가산동673
6,환경측정대행업,09_30_17_P,3990000,399000066202000001,2020-02-04,,1,영업/정상,BBBB,영업,,,,,,,,경기도 남양주시 다산동 6250,"경기도 남양주시 다산지금로 202, 현대테라타워디아이엠씨 BF동 7층 77호 (다산동)",12284,주식회사 케이테크윈,2026-03-03 15:59:23,U,2026-03-05 02:40:00,,215139.954217956,454827.048367444,0.0,측정대행업,0,,4136011200.0,,1.0,6250.0,,,,,,,41360.0,4136011200.0,1.0,3351589.0,BF동 7층 78호 (다산동),0.0,202.0,,12284.0,,주식회사케이테크윈_경기도남양주시다산동6250
36,환경측정대행업,09_30_17_P,3830000,383000066201900011,2019-03-26,,1,영업/정상,BBBB,영업,,,,,031-473-3413,,,경기도 안양시 동안구 호계동 921-4,경기도 안양시 동안구 귀인로79번길 35 (호계동),14079,(주)혜성환경,2026-03-04 15:26:01,U,2026-03-06 02:40:00,,195299.383396423,431308.429954024,0.0,측정대행업,0,,4117310400.0,,1.0,921.0,4.0,,,,,,41173.0,4117310400.0,1.0,4349098.0,(호계동),0.0,35.0,,14079.0,,(주)혜성환경_경기도안양시동안구호계동921-4
61,환경측정대행업,09_30_17_P,3830000,383000066201900010,2019-03-22,,1,영업/정상,BBBB,영업,,,,,02-575-3925,,,경기도 안양시 동안구 호계동 1027 안양IT밸리 505호,"경기도 안양시 동안구 엘에스로91번길 16-39, 안양IT밸리 505호 (호계동)",14119,(주)진덕환경엔지니어링,2026-03-05 17:42:14,U,2026-03-07 02:40:00,,195340.095135209,429873.44889388,145.0,측정대행업,0,,4117310400.0,,1.0,1027.0,,,,안양IT밸리,,,41173.0,4117310400.0,1.0,4349163.0,안양IT밸리 (호계동),0.0,16.0,39.0,14119.0,,(주)진덕환경엔지니어링_경기도안양시동안구호계동1027안양IT밸리505호
35,환경측정대행업,09_30_17_P,3830000,383000066201900003,2019-01-09,,1,영업/정상,BBBB,영업,,,,,031-689-3350,,,경기도 안양시 동안구 호계동 921-4,경기도 안양시 동안구 귀인로79번길 35 (호계동),431-837,(주)한국환경연구소,2026-03-04 15:25:28,U,2026-03-06 02:40:00,,195299.383396423,431308.429954024,0.0,측정대행업,0,,4117310400.0,,1.0,921.0,4.0,,,,,,41173.0,4117310400.0,1.0,4349098.0,(호계동),0.0,35.0,,14079.0,,(주)한국환경연구소_경기도안양시동안구호계동921-4
24,환경측정대행업,09_30_17_P,3930000,393000066201900008,2019-01-04,,1,영업/정상,BBBB,영업,,,,,,,,경기도 안산시 단원구 고잔동 681-7 대덕프라자,"경기도 안산시 단원구 광덕4로 116, 대덕프라자 301~303, 403호호 (고잔동)",15458,(주)원일환경안전연구원[일시],2026-03-04 17:54:50,U,2026-03-06 02:40:00,,184439.948363824,423694.125264438,0.0,측정대행업,0,,4127310100.0,,1.0,681.0,7.0,,,대덕프라자,,,41273.0,4127310100.0,1.0,3190012.0,"대덕프라자 302~303,403호 (고잔동)",0.0,116.0,,15458.0,,(주)원일환경안전연구원[일시]_경기도안산시단원구고잔동681-7대덕프라자
25,환경측정대행업,09_30_17_P,3930000,393000066201900031,2019-01-04,,1,영업/정상,BBBB,영업,,,,,031-487-7385,,,경기도 안산시 단원구 고잔동 709-9,"경기도 안산시 단원구 광덕2로 155-6, 301호 (고잔동)",15471,라온환경(주),2026-03-04 17:55:01,U,2026-03-06 02:40:00,,184675.497968612,423171.609729223,0.0,측정대행업,0,,4127310100.0,,1.0,709.0,9.0,,,,,,41273.0,4127310100.0,1.0,3191003.0,(고잔동),0.0,155.0,6.0,15471.0,,라온환경(주)_경기도안산시단원구고잔동709-9
26,환경측정대행업,09_30_17_P,3930000,393000066201900016,2019-01-04,,1,영업/정상,BBBB,영업,,,,,4314850,,,경기도 안산시 단원구 성곡동 802,경기도 안산시 단원구 엠티브이10로10번길 5 (성곡동),15656,(주)하이텍환경,2026-03-04 18:01:08,U,2026-03-06 02:40:00,,177030.533761654,422661.039947603,0.0,측정대행업,0,,4127310400.0,,1.0,802.0,,,,,,,41273.0,4127310400.0,1.0,4373505.0,"1,2층 (성곡동)",0.0,5.0,,15656.0,,(주)하이텍환경_경기도안산시단원구성곡동802
28,환경측정대행업,09_30_17_P,3930000,393000066201900019,2019-01-04,,1,영업/정상,BBBB,영업,,,,,0314949191,,,경기도 안산시 단원구 고잔동 729-9 Win-Win프라자,"경기도 안산시 단원구 광덕4로 260, Win-Win프라자 4층 (고잔동)",15464,보성환경이엔텍(주),2026-03-04 09:00:59,U,2026-03-06 02:40:00,,185871.930223931,423597.658528151,0.0,측정대행업,0,,4127310100.0,,1.0,729.0,9.0,,,Win-Win프라자,,401,41273.0,4127310100.0,1.0,3190012.0,"Win-Win프라자 401,402호 (고잔동)",0.0,260.0,,15464.0,,보성환경이엔텍(주)_경기도안산시단원구고잔동729-9Win-Win프라자
33,환경측정대행업,09_30_17_P,3930000,393000066201900024,2019-01-04,,1,영업/정상,BBBB,영업,,,,,0315019811,,,경기도 안산시 상록구 사동 1496-3 인바이오텍(주),"경기도 안산시 상록구 선진6길 22, 인바이오텍(주) (사동)",15633,인바이오텍(주),2026-03-04 17:55:08,U,2026-03-06 02:40:00,,186216.5,419933.58,0.0,측정대행업,0,,4127110300.0,,1.0,1496.0,3.0,,,인바이오텍(주),,,41271.0,4127110300.0,1.0,4370238.0,인바이오텍(주) (사동),0.0,22.0,,15633.0,,인바이오텍(주)_경기도안산시상록구사동1496-3인바이오텍(주)
21,환경측정대행업,09_30_17_P,3930000,393000066201900001,2019-01-03,,1,영업/정상,BBBB,영업,,,,,031-495-4902,,,경기도 안산시 단원구 초지동 742-2 키즈타워2,"경기도 안산시 단원구 원포공원1로 64, 키즈타워2 201,203,206,207호 (초지동)",15455,케이비엔텍(주),2026-03-04 18:01:39,U,2026-03-06 02:40:00,,183165.555491372,422378.87289029,0.0,측정대행업,0,,4127310700.0,,1.0,742.0,2.0,,,키즈타워2,,"201,2",41273.0,4127310700.0,1.0,3191064.0,"키즈타워2 201,203,207호 (초지동)",0.0,64.0,,15455.0,,케이비엔텍(주)_경기도안산시단원구초지동742-2키즈타워2
34,환경측정대행업,09_30_17_P,3830000,383000066201800003,2018-12-26,,1,영업/정상,BBBB,영업,,,,,,,,"경기도 안양시 동안구 관양동 224-5 대륭테크노타운15차 1712,호","경기도 안양시 동안구 시민대로 401, 대륭테크노타운15차 1712,2107,401,2103호 (관양동)",14057,(주)대현환경,2026-03-04 10:39:39,U,2026-03-06 02:40:00,,197692.013396525,432777.290185295,0.0,측정대행업,0,,4117310200.0,,1.0,861.0,,,,,,,41173.0,4117310200.0,1.0,4349128.0,(관양동),0.0,14.0,,14057.0,,"(주)대현환경_경기도안양시동안구관양동224-5대륭테크노타운15차1712,호"
20,환경측정대행업,09_30_17_P,3930000,393000066201800001,2018-12-19,,1,영업/정상,BBBB,영업,,,,,0314035833,,,경기도 안산시 단원구 원시동 777-6 반월공단종합상가,"경기도 안산시 단원구 동산로 60, 반월공단종합상가 401,419,420호 (원시동)",15434,다운환경(주),2026-03-04 18:01:25,U,2026-03-06 02:40:00,,181941.56702977,423458.285743027,0.0,측정대행업,0,,4127310500.0,,1.0,777.0,6.0,,,반월공단종합상가,,,41273.0,4127310500.0,1.0,3191020.0,반월공단종합상가 419~420호 (원시동),0.0,60.0,,15434.0,,다운환경(주)_경기도안산시단원구원시동777-6반월공단종합상가
30,환경측정대행업,09_30_17_P,4490000,449000066201800003,2018-12-13,,1,영업/정상,BBBB,영업,,,,,621-4600,,,충청남도 천안시 서북구 차암동 5-2 천안테크노타운 407호,"충청남도 천안시 서북구 2공단2로 95, 천안테크노타운 407호 (차암동)",31075,금강엔지니어링(주),2026-03-04 11:04:32,U,2026-03-06 02:40:00,,210646.828903587,372990.587733578,84.0,측정대행업,0,,4413310600.0,,1.0,5.0,2.0,,,천안테크노타운,,407,44133.0,4413310600.0,1.0,3250002.0,천안테크노타운 407호 (차암동),0.0,95.0,,31075.0,,금강엔지니어링(주)_충청남도천안시서북구차암동5-2천안테크노타운407호
23,환경측정대행업,09_30_17_P,3010000,301000066201300001,2013-08-06,,1,영업/정상,BBBB,영업,,,,,02-2231-5543,,,서울특별시 중구 신당동 372-85,"서울특별시 중구 동호로7길 41, 2층 (신당동)",,주-엔브이티,2026-03-04 17:17:54,U,2026-03-06 02:40:00,,200901.391888267,449969.591365288,0.0,측정대행업,0,,1114016200.0,,1.0,349.0,79.0,,,,,,11140.0,1114016200.0,1.0,4103078.0,402호 (신당동),0.0,8.0,21.0,,,주-엔브이티_서울특별시중구신당동372-85
32,환경측정대행업,09_30_17_P,3160000,316000066201000004,2010-03-24,,1,영업/정상,BBBB,영업,,,,,028543397,,,서울특별시 구로구 구로동 197-7 에이스타워 2차 401호,"서울특별시 구로구 디지털로31길 19, 401호 (구로동)",152-766,(주)대명환경기술연구소,2026-03-04 09:03:16,U,2026-03-06 02:40:00,,190527.763560976,442532.319933427,0.0,측정대행업,0,,1153010200.0,,1.0,197.0,7.0,,,,,,11530.0,1153010200.0,1.0,4148335.0,(구로동),0.0,19.0,,,,(주)대명환경기술연구소_서울특별시구로구구로동197-7에이스타워2차401호
59,환경측정대행업,09_30_17_P,3170000,317000066201000001,2010-03-02,,1,영업/정상,BBBB,영업,,,,,0220261250,,,서울특별시 금천구 가산동 345-30 남성플라자빌딩 10층,"서울특별시 금천구 디지털로 130, 10층 (가산동, 남성플라자빌딩)",153-782,(주)산업공해연구소,2026-03-05 13:32:19,U,2026-03-07 02:40:00,,189472.091898625,441483.675018356,0.0,측정대행업,0,,1154510100.0,,1.0,345.0,30.0,,,남성프라자,,,11545.0,1154510100.0,1.0,3000026.0,"남성프라자 10,11층 (가산동)",0.0,130.0,,8589.0,,(주)산업공해연구소_서울특별시금천구가산동345-30남성플라자빌딩10층
13,환경측정대행업,09_30_17_P,4641000,464100066200100001,2001-10-26,,1,영업/정상,BBBB,영업,,,,,0632118001,,,전북특별자치도 전주시 덕진구 팔복동2가 738,전북특별자치도 전주시 덕진구 비석날로 99 (팔복동2가),,(유)지구엔비텍,2026-03-03 16:53:35,U,2026-03-05 02:40:00,,207332.166438278,262238.375258441,97.0,측정대행업,0,,5211310900.0,,1.0,738.0,,,,,,,52113.0,5211310900.0,1.0,3267027.0,(팔복동2가),0.0,99.0,,54852.0,,(유)지구엔비텍_전북특별자치도전주시덕진구팔복동2가738
