번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총직원수,주사육업종,Unnamed: 34,record_key
960,가축사육업,02_04_01_P,4781000,478100003320180001,2018-01-09,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 고창군 공음면 칠암리 ***-*,전북특별자치도 고창군 공음면 왕제산로 ***-*,56460,용정축산,2026-02-19 13:32:07,U,2026-02-21 02:40:00,,156271.903647344,209508.722238836,가축사육업,,1194,000,0,한우,,용정축산_전북특별자치도고창군공음면칠암리***-*
584,가축사육업,02_04_01_P,3910000,391000003320180001,2018-01-03,,1,영업/정상,0,정상,,,,,,,,경기도 평택시 고덕면 동고리 ***,경기도 평택시 고덕면 동고*길 **-**,17924,대운목장,2026-02-09 13:00:28,U,2026-02-11 02:40:00,,203402.257505039,388858.283525175,가축사육업,,1197,000,0,한우,,대운목장_경기도평택시고덕면동고리***
428,가축사육업,02_04_01_P,5710000,573500003320170034,2017-12-21,,1,영업/정상,0,정상,,,,,,,,충청북도 청주시 청원구 오창읍 화산리(華山) *** ***-*,"충청북도 청주시 청원구 오창읍 중부로 ****-**, 외 *필지(****-**)",28128,태경농장,2026-02-03 14:28:30,U,2026-02-06 02:40:00,,244259.032397552,362253.422197879,가축사육업,,2075,000,0,육계,,태경농장_충청북도청주시청원구오창읍화산리(華山)******-*
1275,가축사육업,02_04_01_P,3820000,382000003320170003,2017-12-18,,1,영업/정상,0,정상,,,,,,,,경기도 의정부시 자일동 ***,경기도 의정부시 호국로****번길 ** (자일동),11766,원예농장,2026-02-26 19:04:03,U,2026-02-28 02:40:00,,207981.932268596,473051.209714796,가축사육업,,32,000,0,염소,,원예농장_경기도의정부시자일동***
1222,가축사육업,02_04_01_P,4251000,425000003320170025,2017-11-06,,2,휴업,1,휴업,,2020-08-24,2026-12-31,,,,,강원특별자치도 홍천군 내촌면 와야리 ****-*,강원특별자치도 홍천군 내촌면 비선동길 ***-***,25162,비선동목장,2026-02-25 09:48:07,U,2026-02-27 02:40:00,,298068.417713612,475552.04208503,가축사육업,,1685,000,0,염소,,비선동목장_강원특별자치도홍천군내촌면와야리****-*
1114,가축사육업,02_04_01_P,5020000,502000003320170009,2017-09-01,,3,폐업,2,폐업,2026-02-20,,,,,,,경상북도 포항시 북구 기계면 내단리 ***,,,서포항 호탕농원,2026-02-23 14:47:33,U,2026-02-25 02:40:00,,400232.459399829,288034.24520575,가축사육업,,1100,000,0,종계/산란계,,서포항호탕농원_경상북도포항시북구기계면내단리***
1371,가축사육업,02_04_01_P,4910000,491000003320170009,2017-08-31,,1,영업/정상,0,정상,,,,,,,,전라남도 장흥군 장평면 축내리 ***,,,행복을 farm,2026-02-25 10:04:02,U,2026-02-28 02:40:00,,195704.798440393,142014.197771789,가축사육업,,1624,000,0,종계/산란계,,행복을farm_전라남도장흥군장평면축내리***
363,가축사육업,02_04_01_P,4520000,452000003320170014,2017-08-22,,1,영업/정상,0,정상,,,,,,,,충청남도 아산시 음봉면 신정리 ***-*,충청남도 아산시 음봉면 신정리길**번길 **,31423,벽진농장,2026-02-03 13:17:33,U,2026-02-06 02:40:00,,201972.594554169,374182.256900185,가축사육업,,1401,000,0,한우,,벽진농장_충청남도아산시음봉면신정리***-*
1207,가축사육업,02_04_01_P,4490000,565000003320170017,2017-07-13,,3,폐업,2,폐업,2026-02-25,,,,,,,충청남도 천안시 동남구 광덕면 매당리 **-* 외 *(**-*),,,정현농장(한우),2026-02-25 17:43:32,U,2026-02-27 02:40:00,,210445.822085475,356563.370819256,가축사육업,,1398,000,0,한우,,정현농장(한우)_충청남도천안시동남구광덕면매당리**-*외*(**-*)
708,가축사육업,02_04_01_P,5570000,557000003320170006,2017-07-11,,1,영업/정상,0,정상,,,,,,,,충청북도 증평군 도안면 석곡리 ***,충청북도 증평군 도안면 석곡길 **-**,27905,다산농장,2026-02-10 14:22:53,U,2026-02-12 02:40:00,,255718.724545164,368247.82471918,가축사육업,,370,000,0,한우,,다산농장_충청북도증평군도안면석곡리***
684,가축사육업,02_04_01_P,4820000,482000003320170009,2017-06-26,,1,영업/정상,0,정상,,,,,,,,전라남도 순천시 서면 지본리 ***-*,전라남도 순천시 서면 장자길 **-*,57904,풍덕농장,2026-02-10 16:23:42,U,2026-02-12 02:40:00,,246363.761141969,167209.524250413,가축사육업,,640,000,0,육계,,풍덕농장_전라남도순천시서면지본리***-*
843,가축사육업,02_04_01_P,4450000,445000003320170010,2017-06-24,,1,영업/정상,0,정상,,,,,,,,"충청북도 진천군 초평면 중석리 **** ,****",충청북도 진천군 초평면 초평로 ***-**,27846,농업회사법인(주)재유농원 진천지점,2026-02-12 16:47:37,U,2026-02-14 02:40:00,,244226.697435295,372772.301533703,가축사육업,,685,L00,0,종계/산란계,,"농업회사법인(주)재유농원진천지점_충청북도진천군초평면중석리****,****"
1117,가축사육업,02_04_01_P,5350000,535000003320170020,2017-06-16,,1,영업/정상,0,정상,,,,,,,,경상남도 김해시 한림면 장방리 ****-*,경상남도 김해시 한림면 장방로***번길 **,50848,백찬김해2농장,2026-02-23 15:29:05,U,2026-02-25 02:40:00,,362013.761085346,204375.976351094,가축사육업,,1165,000,0,돼지,,백찬김해2농장_경상남도김해시한림면장방리****-*
640,가축사육업,02_04_01_P,5570000,557000003320170002,2017-06-12,,1,영업/정상,0,정상,,,,,,,,충청북도 증평군 증평읍 사곡리 ****,충청북도 증평군 증평읍 사곡로 ***,27907,장뜰흑염소농장,2026-02-09 10:24:00,U,2026-02-11 02:40:00,,254466.948779922,365590.274466905,가축사육업,,366,000,0,염소,,장뜰흑염소농장_충청북도증평군증평읍사곡리****
456,가축사육업,02_04_01_P,4271000,427000003320170004,2017-05-19,,3,폐업,2,폐업,2026-02-02,,,,,,,강원특별자치도 영월군 김삿갓면 예밀리 ***,,,양지뜸 농장,2026-02-05 09:20:53,U,2026-02-07 02:40:00,,339824.142421733,405202.483191139,가축사육업,,678,000,0,염소,,양지뜸농장_강원특별자치도영월군김삿갓면예밀리***
628,가축사육업,02_04_01_P,4781000,478100003320170009,2017-05-16,,3,폐업,2,폐업,2026-02-09,,,,,,,전북특별자치도 고창군 고창읍 성두리 **,전북특별자치도 고창군 고창읍 상성길 **-*,56426,성곡 사슴농장,2026-02-09 18:34:19,U,2026-02-11 02:40:00,,173099.369732025,216569.795919558,가축사육업,,1176,000,0,사슴,,성곡사슴농장_전북특별자치도고창군고창읍성두리**
884,가축사육업,02_04_01_P,4781000,478100003320170007,2017-05-15,,2,휴업,1,휴업,,2026-02-11,2028-02-28,,,,,전북특별자치도 고창군 대산면 중산리 ****,전북특별자치도 고창군 대산면 덕천칠거리길 ***-**,56467,덕천농장,2026-02-13 09:26:13,U,2026-02-15 02:40:00,,161993.917589718,206102.55613653,가축사육업,,1174,000,0,육계,,덕천농장_전북특별자치도고창군대산면중산리****
639,가축사육업,02_04_01_P,5570000,557000003320170001,2017-05-15,,1,영업/정상,0,정상,,,,,,,,충청북도 증평군 증평읍 용강리 ***,충청북도 증평군 증평읍 내룡길 **-**,27908,청송기업,2026-02-09 10:25:38,U,2026-02-11 02:40:00,,254019.46850905,364459.527617141,가축사육업,,365,000,0,한우,,청송기업_충청북도증평군증평읍용강리***
218,가축사육업,02_04_01_P,4400000,440000003320170004,2017-05-12,,1,영업/정상,0,정상,,,,,,,,,충청북도 제천시 덕산면 약초로**길 **-**,27223,약초흑염소농장,2026-02-02 13:25:45,U,2026-02-04 02:40:00,,304373.342340214,378634.862330848,가축사육업,,747,000,0,염소,,약초흑염소농장_
170,가축사육업,02_04_01_P,5590000,559000003320170001,2017-05-01,,1,영업/정상,0,정상,,,,,,,,경기도 양주시 남면 입암리 ***-*,경기도 양주시 남면 삼일로 ***-***,11426,늘푸른목장,2026-02-02 15:56:26,U,2026-02-04 02:40:00,,199965.699792316,487159.712063548,가축사육업,,1116,000,0,한우,,늘푸른목장_경기도양주시남면입암리***-*
1201,가축사육업,02_04_01_P,4570000,457000003320170022,2017-04-27,,1,영업/정상,0,정상,,,,,,,,충청남도 부여군 규암면 수목리 ***-*,,323-814,순영농장,2026-02-25 15:22:51,U,2026-02-27 02:40:00,,185280.918813651,308445.194047978,가축사육업,,1762,000,0,한우,,순영농장_충청남도부여군규암면수목리***-*
261,가축사육업,02_04_01_P,5700000,570000003320170005,2017-03-07,,1,영업/정상,0,정상,,,,,,,,경기도 여주시 가남읍 연대리 **-* 외 *필지(**-*),경기도 여주시 가남읍 가남로 ***-***,12660,남한강농장2,2026-01-30 10:39:53,U,2026-02-04 11:04:37,,254473.515200484,409928.392356577,가축사육업,,1372,000,0,돼지,,남한강농장2_경기도여주시가남읍연대리**-*외*필지(**-*)
795,가축사육업,02_04_01_P,5090000,509000003320170006,2017-03-06,,1,영업/정상,0,정상,,,,2026-02-11,,,,경상북도 영주시 문수면 승문리 ***,경상북도 영주시 문수면 종릉로***번길 *-**,36171,없음,2026-02-12 16:36:48,U,2026-02-14 02:40:00,,345994.136876648,363153.192076063,가축사육업,,1993,000,0,한우,,없음_경상북도영주시문수면승문리***
1010,가축사육업,02_04_01_P,5160000,516000003320170004,2017-02-21,,1,영업/정상,0,정상,,,,,,,,경상북도 청송군 부남면 하속리 ***-*,경상북도 청송군 부남면 등골길 **,37444,건남농원,2026-02-20 15:27:33,U,2026-02-22 02:40:00,,388140.639828274,313723.840510897,가축사육업,,458,000,0,한우,,건남농원_경상북도청송군부남면하속리***-*
814,가축사육업,02_04_01_P,4880000,488000003320170002,2017-02-09,,2,휴업,1,휴업,,2026-02-12,2027-02-11,,,,,전라남도 고흥군 도덕면 가야리 ****-*,전라남도 고흥군 도덕면 대곡길 **-**,59545,행복한 농장,2026-02-12 17:16:53,U,2026-02-14 02:40:00,,216587.814021629,124045.58128537,가축사육업,,2645,000,0,한우,,행복한농장_전라남도고흥군도덕면가야리****-*
943,가축사육업,02_04_01_P,3730000,373000003320170004,2017-01-24,,1,영업/정상,0,정상,,,,,,,,울산광역시 울주군 상북면 명촌리 **-*,울산광역시 울주군 상북면 사광*길 **-*,44906,이재진,2026-02-17 15:18:13,U,2026-02-21 02:40:00,,389259.474100434,232481.218503283,가축사육업,,2774,000,0,한우,,이재진_울산광역시울주군상북면명촌리**-*
567,가축사육업,02_04_01_P,4470000,447000003320160026,2016-12-29,,1,영업/정상,0,정상,,,,,,,,충청북도 음성군 생극면 관성리 ***,충청북도 음성군 생극면 생삼로 ***-**,27621,청송농장,2026-02-06 14:48:19,U,2026-02-08 02:40:00,,250665.834351318,392457.451684484,가축사육업,,902,000,0,한우,,청송농장_충청북도음성군생극면관성리***
669,가축사육업,02_04_01_P,5110000,511000003320160022,2016-12-26,,1,영업/정상,0,정상,,,,,,,,경상북도 상주시 외남면 송지리 ***-*,경상북도 상주시 외남면 신상송지길 **,37259,외남농장,2026-02-10 10:36:01,U,2026-02-12 02:40:00,,296922.172214981,317972.459030359,가축사육업,,2047,000,0,종계/산란계,,외남농장_경상북도상주시외남면송지리***-*
1615,가축사육업,02_04_01_P,5410000,541000003320160030,2016-12-15,,1,영업/정상,0,정상,,,,,,,,경상남도 창녕군 장마면 장가리 ***,경상남도 창녕군 장마면 고래실길 **,50337,솔밭양계영농조합법인,2026-02-26 11:18:18,U,2026-02-28 02:40:00,,333886.189404901,221398.01176494,가축사육업,,1354,L00,0,종계/산란계,,솔밭양계영농조합법인_경상남도창녕군장마면장가리***
804,가축사육업,02_04_01_P,5200000,520000003320160013,2016-11-16,,1,영업/정상,0,정상,,,,,,,,경상북도 고령군 운수면 월산리 ***-*,경상북도 고령군 운수면 안옥산길 **-**,40121,고령성주축협운수생축장(임대),2026-02-12 17:30:47,U,2026-02-14 02:40:00,,315309.384174883,251518.967737494,가축사육업,,788,L00,0,한우,,고령성주축협운수생축장(임대)_경상북도고령군운수면월산리***-*
258,가축사육업,02_04_01_P,5700000,570000003320160018,2016-11-03,,1,영업/정상,0,정상,,,,,,,,경기도 여주시 오금동 *-*,경기도 여주시 오금*길 ***-** (오금동),12635,오금농장,2026-01-30 10:45:03,U,2026-02-04 11:04:37,,258143.368018016,427086.078840446,가축사육업,,1364,000,0,한우,,오금농장_경기도여주시오금동*-*
337,가축사육업,02_04_01_P,4420000,442000003320160042,2016-11-03,,1,영업/정상,0,정상,,,,,,,,충청북도 보은군 수한면 교암리 ***-*,충청북도 보은군 수한면 거먹길 **,28920,미지흑염소농장,2026-01-30 11:26:48,U,2026-02-04 11:04:37,,260757.346557705,330437.436628232,가축사육업,,1153,000,0,산양,,미지흑염소농장_충청북도보은군수한면교암리***-*
335,가축사육업,02_04_01_P,4420000,442000003320160040,2016-10-26,,1,영업/정상,0,정상,,,,,,,,충청북도 보은군 수한면 질신리 ***-*,충청북도 보은군 수한면 장선소계로 **-**,28922,다은목장,2026-01-30 11:25:46,U,2026-02-04 11:04:37,,258991.049480133,326761.811830846,가축사육업,,1151,000,0,한우,,다은목장_충청북도보은군수한면질신리***-*
1627,가축사육업,02_04_01_P,5710000,573500003320160011,2016-09-01,,1,영업/정상,0,정상,,,,,,,,충청북도 청주시 청원구 북이면 화상리 ****,충청북도 청주시 청원구 북이면 화상석성로 ***-*,28133,팜스월드(서중원2),2026-02-26 07:03:23,U,2026-02-28 02:40:00,,243707.115730734,359691.043457067,가축사육업,,1999,L00,0,한우,,팜스월드(서중원2)_충청북도청주시청원구북이면화상리****
340,가축사육업,02_04_01_P,4420000,442000003320160029,2016-05-20,,1,영업/정상,0,정상,,,,,,,376-805,충청북도 보은군 수한면 후평리 **-*,,,설홍성축사,2026-01-30 11:21:24,U,2026-02-04 11:04:37,,263006.848880332,331370.876711597,가축사육업,,1138,000,0,한우,,설홍성축사_충청북도보은군수한면후평리**-*
368,가축사육업,02_04_01_P,3910000,391000003320160005,2016-04-15,,1,영업/정상,0,정상,,,,,,,451-833,"경기도 평택시 청북읍 한산리 ***-* ,-*,-*",경기도 평택시 청북읍 원한산길 **-**,17796,안우진목장,2026-02-03 17:14:02,U,2026-02-06 02:40:00,,196733.145764813,393311.680581468,가축사육업,,1160,000,0,젖소,,"안우진목장_경기도평택시청북읍한산리***-*,-*,-*"
1271,가축사육업,02_04_01_P,5210000,521000003320160014,2016-04-14,,1,영업/정상,0,정상,,,,,,,,"경상북도 성주군 금수강산면 봉두리 **** ,****,****",,,봉두청계농장,2026-02-26 16:11:16,U,2026-02-28 02:40:00,,,,가축사육업,,863,000,0,종계/산란계,,"봉두청계농장_경상북도성주군금수강산면봉두리****,****,****"
289,가축사육업,02_04_01_P,4810000,481000003320160375,2016-04-11,,3,폐업,2,폐업,2026-01-29,,,,,,59775,전라남도 여수시 돌산읍 서덕리 ****,전라남도 여수시 돌산읍 덕곡길 **-*,59775,곽성길농장,2026-01-30 15:21:06,U,2026-02-04 11:04:37,,269454.60219653,126935.134747812,가축사육업,,930,000,0,한우,,곽성길농장_전라남도여수시돌산읍서덕리****
959,가축사육업,02_04_01_P,5350000,535000003320160003,2016-03-09,,1,영업/정상,0,정상,,,,,,,621-871,경상남도 김해시 한림면 금곡리 ***-*,경상남도 김해시 한림면 금곡로***번안길 **-**,50847,김수현농장,2026-02-19 13:41:16,U,2026-02-21 02:40:00,,365272.386284483,205218.389127508,가축사육업,,1118,000,0,한우,,김수현농장_경상남도김해시한림면금곡리***-*
617,가축사육업,02_04_01_P,4810000,481000003320160360,2016-03-07,,3,폐업,2,폐업,2026-02-06,,,,,,59778,,전라남도 여수시 돌산읍 향일암로 **-**,59778,강정전,2026-02-09 09:57:43,U,2026-02-11 02:40:00,,,,가축사육업,,915,000,0,한우,,강정전_
1014,가축사육업,02_04_01_P,4810000,481000003320160288,2016-03-04,,1,영업/정상,0,정상,,,,,,,59658,전라남도 여수시 화양면 용주리 ****,전라남도 여수시 화양면 성주골길 **,59658,이넙수농장,2026-02-20 16:53:24,U,2026-02-22 02:40:00,,256690.453493792,136933.975511442,가축사육업,,843,000,0,한우,,이넙수농장_전라남도여수시화양면용주리****
955,가축사육업,02_04_01_P,4810000,481000003320160304,2016-03-04,,3,폐업,2,폐업,2026-02-19,,,,061-682-6953,,59779,전라남도 여수시 화양면 화동리 ***-*,전라남도 여수시 화양면 통후동길 **-**,59779,이오규농장,2026-02-19 17:42:45,U,2026-02-21 02:40:00,,254494.357748667,132184.014763672,가축사육업,,859,000,0,한우,,이오규농장_전라남도여수시화양면화동리***-*
1112,가축사육업,02_04_01_P,4810000,481000003320160163,2016-03-02,,3,폐업,2,폐업,2026-02-23,,,,,,556-821,전라남도 여수시 화양면 옥적리 산 **-*,,,박두범농장,2026-02-23 17:15:09,U,2026-02-25 02:40:00,,253929.296246685,134654.959886963,가축사육업,,718,000,0,한우,,박두범농장_전라남도여수시화양면옥적리산**-*
472,가축사육업,02_04_01_P,4810000,481000003320160148,2016-03-02,,3,폐업,2,폐업,2026-02-04,,,,,,59635,,전라남도 여수시 여천*길 **-** (여천동),59635,김홍식농장,2026-02-05 09:03:18,U,2026-02-07 02:40:00,,261091.093858273,142156.014961112,가축사육업,,703,000,0,한우,,김홍식농장_
1108,가축사육업,02_04_01_P,4810000,481000003320160168,2016-03-02,,3,폐업,2,폐업,2026-02-23,,,,061-682-6947,,59653,,전라남도 여수시 화양면 서촌길 **,59653,허용철농장,2026-02-23 18:00:43,U,2026-02-25 02:40:00,,252999.528238832,132347.928974702,가축사육업,,723,000,0,한우,,허용철농장_
1231,가축사육업,02_04_01_P,4810000,481000003320160115,2016-03-02,,3,폐업,2,폐업,2026-02-25,,,,,,59603,전라남도 여수시 율촌면 상봉리 ***,전라남도 여수시 율촌면 해룡로 **-**,59603,정복순농장,2026-02-25 17:12:48,U,2026-02-27 02:40:00,,249993.178272635,148082.902377478,가축사육업,,670,000,0,한우,,정복순농장_전라남도여수시율촌면상봉리***
753,가축사육업,02_04_01_P,4810000,481000003320160106,2016-03-02,,3,폐업,2,폐업,2026-01-22,,,,,,59602,,전라남도 여수시 율촌면 대초길 **-*,59602,김정남농장,2026-02-11 10:11:07,U,2026-02-13 02:40:00,,252241.584708905,153750.337475185,가축사육업,,661,000,0,한우,,김정남농장_
232,가축사육업,02_04_01_P,4590000,459000003320160008,2016-03-02,,1,영업/정상,0,정상,,,,,,,345-872,,충청남도 청양군 운곡면 장항동길 **-**,33315,삼형제 한우농장,2026-01-30 10:18:32,U,2026-02-04 11:04:37,,185098.700554523,335497.771304432,가축사육업,,1499,000,0,한우,,삼형제한우농장_
288,가축사육업,02_04_01_P,4810000,481000003320160010,2016-02-29,,3,폐업,2,폐업,2026-01-29,,,,,,556-905,전라남도 여수시 돌산읍 서덕리 ****-*,전라남도 여수시 돌산읍 덕곡길 *,59775,종성농장,2026-01-30 15:20:34,U,2026-02-04 11:04:37,,269754.165822981,126889.418729954,가축사육업,,565,000,0,한우,,종성농장_전라남도여수시돌산읍서덕리****-*
1106,가축사육업,02_04_01_P,4810000,481000003320160029,2016-02-29,,3,폐업,2,폐업,2026-02-23,,,,,,556-905,전라남도 여수시 돌산읍 서덕리 ***-*,,,기만농장,2026-02-23 18:00:09,U,2026-02-25 02:40:00,,269985.450671524,126519.181023714,가축사육업,,584,000,0,한우,,기만농장_전라남도여수시돌산읍서덕리***-*
469,가축사육업,02_04_01_P,4810000,481000003320160008,2016-02-29,,2,휴업,1,휴업,,2026-02-03,2027-02-02,,061-644-0111,,556-901,전라남도 여수시 돌산읍 금봉리 ***,전라남도 여수시 돌산읍 금천길 ***,59776,현수농장,2026-02-04 13:08:27,U,2026-02-07 02:40:00,,267869.099443801,126502.686893097,가축사육업,,563,000,0,한우,,현수농장_전라남도여수시돌산읍금봉리***
1077,가축사육업,02_04_01_P,5100000,510000003320160003,2016-02-16,,1,영업/정상,0,정상,,,,,,,770-893,경상북도 영천시 청통면 호당리 ***,경상북도 영천시 청통면 장수로 ***,38872,대영농장,2026-02-23 09:59:35,U,2026-02-25 02:40:00,,370197.205524046,279110.753261263,가축사육업,,1655,000,0,한우,,대영농장_경상북도영천시청통면호당리***
982,가축사육업,02_04_01_P,4500000,450000003320160012,2016-02-03,,1,영업/정상,0,정상,,,,,,,,충청남도 공주시 신기동 산 **-** 공주농업고교,"충청남도 공주시 신기동길 ***, 공주농업고교 (신기동)",32596,공주생명과학고 제2농장,2026-02-20 15:35:43,U,2026-02-22 02:40:00,,212288.740822746,325787.672132321,가축사육업,,2844,000,0,한우,,공주생명과학고제2농장_충청남도공주시신기동산**-**공주농업고교
883,가축사육업,02_04_01_P,4761000,476100003320160009,2016-02-03,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 임실군 청웅면 두복리 ***-* / ***-* /***-*,,,이일농장,2026-02-13 09:28:31,U,2026-02-15 02:40:00,,215847.810416618,231657.50335653,가축사육업,,1372,000,0,돼지,,이일농장_전북특별자치도임실군청웅면두복리***-*/***-*/***-*
747,가축사육업,02_04_01_P,4351000,435000003320160002,2016-01-27,,3,폐업,2,폐업,2026-02-11,,,,,,215-822,강원특별자치도 양양군 손양면 우암리 **,강원특별자치도 양양군 손양면 상촌로 ***,25045,근화농장,2026-02-11 13:22:40,U,2026-02-13 02:40:00,,344050.871701287,505453.135093344,가축사육업,,476,000,0,한우,,근화농장_강원특별자치도양양군손양면우암리**
1390,가축사육업,02_04_01_P,4830000,483000003320160001,2016-01-05,,1,영업/정상,0,정상,,,,,,,520-822,전라남도 나주시 금천면 신천리 ***-*,,,춘자농장,2026-02-26 19:58:53,U,2026-02-28 02:40:00,,177526.764051808,167147.512548821,가축사육업,,3223,000,0,한우,,춘자농장_전라남도나주시금천면신천리***-*
443,가축사육업,02_04_01_P,4540000,454000003320150042,2015-12-31,,1,영업/정상,0,정상,,,,,,,320-953,충청남도 논산시 광석면 왕전리 ***-*,충청남도 논산시 광석면 왕전*길 **,32921,안제연축사,2026-02-05 14:31:39,U,2026-02-07 02:40:00,,209278.60459032,304466.774275568,가축사육업,,1402,000,0,한우,,안제연축사_충청남도논산시광석면왕전리***-*
260,가축사육업,02_04_01_P,5700000,570000003320150024,2015-12-29,,1,영업/정상,0,정상,,,,,,,,"경기도 여주시 강천면 가야리 ** 외 *필지(**, **, **)",경기도 여주시 강천면 긴등길 ***-**,12616,가야농장,2026-01-30 10:39:27,U,2026-02-04 11:04:37,,262307.741480521,418217.268528191,가축사육업,,1344,000,0,염소,,"가야농장_경기도여주시강천면가야리**외*필지(**,**,**)"
850,가축사육업,02_04_01_P,5070000,507000003320150042,2015-12-17,,1,영업/정상,0,정상,,,,,,,760-890,"경상북도 안동시 북후면 장기리 **-* 외 *필지(**-*,**-*,**)","경상북도 안동시 북후면 와북로 ***, ,***-**",36614,안동민속한우영농조합법인(5농장),2026-02-13 11:18:40,U,2026-02-15 02:40:00,,353142.94417748,354398.438047647,가축사육업,,1711,L00,0,한우,,"안동민속한우영농조합법인(5농장)_경상북도안동시북후면장기리**-*외*필지(**-*,**-*,**)"
442,가축사육업,02_04_01_P,4540000,454000003320150037,2015-12-03,,1,영업/정상,0,정상,,,,,,,320-863,충청남도 논산시 부적면 신교리 ***,충청남도 논산시 부적면 부적로 ***-**,32918,만수농장,2026-02-05 17:44:33,U,2026-02-07 02:40:00,,212889.122695222,299297.76347183,가축사육업,,1396,000,0,한우,,만수농장_충청남도논산시부적면신교리***
1256,가축사육업,02_04_01_P,3490000,349000003320150002,2015-11-03,,1,영업/정상,0,정상,,,,,,,400-310,인천광역시 중구 운남동 ***,인천광역시 중구 백운로***번길 ** (운남동),22357,가나안농장,2026-02-26 16:43:40,U,2026-02-28 02:40:00,,158564.792031556,444791.794324118,가축사육업,,31,000,0,육계,,가나안농장_인천광역시중구운남동***
1238,가축사육업,02_04_01_P,5430000,543000003320150120,2015-09-24,,3,폐업,2,폐업,2026-02-24,,,,,,668-862,경상남도 남해군 남면 상가리 ***-*,경상남도 남해군 남면 고실로*번길 **,52433,김희옥농장,2026-02-25 10:04:03,U,2026-02-27 02:40:00,,279540.594381972,143426.963945011,가축사육업,,746,000,0,한우,,김희옥농장_경상남도남해군남면상가리***-*
533,가축사육업,02_04_01_P,4641000,464100003320150002,2015-09-23,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 전주시 덕진구 장동 ***-**,,,옛살비농장,2026-02-06 17:11:32,U,2026-02-08 02:40:00,,204929.840490335,262532.855712261,가축사육업,,53,000,0,육계,,옛살비농장_전북특별자치도전주시덕진구장동***-**
1370,가축사육업,02_04_01_P,4830000,483000003320150038,2015-09-15,,1,영업/정상,0,정상,,,,,,,520-833,전라남도 나주시 산포면 산제리 ***-*,,,빛가람농장,2026-02-26 20:00:37,U,2026-02-28 02:40:00,,183496.966642167,168912.437350057,가축사육업,,3199,000,0,육계,,빛가람농장_전라남도나주시산포면산제리***-*
532,가축사육업,02_04_01_P,4641000,464100003320150001,2015-09-08,,1,영업/정상,0,정상,,,,,,,,전북특별자치도 전주시 덕진구 여의동 ***-*,전북특별자치도 전주시 덕진구 용정길 *** (여의동),54857,용정농장,2026-02-06 17:07:59,U,2026-02-08 02:40:00,,206516.562707092,260870.188975049,가축사육업,,52,000,0,한우,,용정농장_전북특별자치도전주시덕진구여의동***-*
236,가축사육업,02_04_01_P,5700000,570000003320150016,2015-09-07,,1,영업/정상,0,정상,,,,,,,469-821,경기도 여주시 흥천면 상대리 ** 외*필지,경기도 여주시 흥천면 남산로 ***-**,12605,우솔농장,2026-01-30 10:38:38,U,2026-02-04 11:04:37,,245597.747542546,427564.980634201,가축사육업,,1336,000,0,종계/산란계,,우솔농장_경기도여주시흥천면상대리**외*필지
863,가축사육업,02_04_01_P,4671000,467100003320150009,2015-07-24,,1,영업/정상,0,정상,,,,,,,573-843,"전북특별자치도 군산시 성산면 둔덕리 ***, ***, ***, 산***-*",,,대동농장,2026-02-13 17:30:12,U,2026-02-15 02:40:00,,,,가축사육업,,342,000,0,육계,,"대동농장_전북특별자치도군산시성산면둔덕리***,***,***,산***-*"
1140,가축사육업,02_04_01_P,4490000,565000003320150011,2015-07-16,,1,영업/정상,0,정상,,,,,,,330-913,"충청남도 천안시 동남구 풍세면 풍서리 *** 외 *필지(***, ***)",충청남도 천안시 동남구 풍세면 가송로 **-**,31216,부강축산,2026-02-24 14:36:03,U,2026-02-26 02:40:00,,211263.421893646,357648.273639712,가축사육업,,1321,000,0,종계/산란계,,"부강축산_충청남도천안시동남구풍세면풍서리***외*필지(***,***)"
179,가축사육업,02_04_01_P,4810000,481000003320150008,2015-06-24,,2,휴업,1,휴업,,2026-01-30,2027-01-29,,,,555-220,전라남도 여수시 호명동 ***-*,,,호양농장,2026-02-02 09:12:31,U,2026-02-04 02:40:00,,266794.704797423,145774.116901949,가축사육업,,542,000,0,한우,,호양농장_전라남도여수시호명동***-*
201,가축사육업,02_04_01_P,5310000,531000003320150023,2015-06-03,,1,영업/정상,0,정상,,,,,,,660-851,,경상남도 진주시 진성면 동산길**번길 **-*,52620,남식농장,2026-02-02 17:11:52,U,2026-02-04 02:40:00,,310778.682370823,189171.121752273,가축사육업,,788,000,0,한우,,남식농장_
