번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),수리대상 의료기기의 유형,다른 겸업 여부,총규모,영업규모,Unnamed: 32,record_key
1503,의료기기판매(임대)업,01_02_03_P,4641000,PHMG120264641062047000013,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,전북특별자치도 전주시 덕진구 만성동 ****-*,"전북특별자치도 전주시 덕진구 만성서로 ***, *층 ***호 (만성동)",54858,(유)빌드업,2026-02-24 09:52:04,I,2026-02-26 00:20:08,,206780.714593448,261147.487605678,,,129.0,,,(유)빌드업_전북특별자치도전주시덕진구만성동****-*
1482,의료기기판매(임대)업,01_02_03_P,3490000,PHMG120263490019047000004,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,인천광역시 중구 중산동 ****-**,"인천광역시 중구 하늘달빛로 **, ***호 (중산동)",22402,다이클로 영종하늘도시점,2026-02-24 15:47:16,I,2026-02-26 00:20:08,,160964.693296696,442727.463576275,,,,,,다이클로영종하늘도시점_인천광역시중구중산동****-**
1363,의료기기판매(임대)업,01_02_03_P,5530000,PHMG120265530661047000010,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 장지동 ***-*,"경기도 화성시 동탄구 동탄대로*길 *, ***호 (장지동)",18499,그레이시티 동탄,2026-02-21 05:50:36,I,2026-02-23 00:20:02,,209146.948818268,406449.415553635,,,85.99,,,그레이시티동탄_경기도화성시동탄구장지동***-*
1312,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940138047000016,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 성사동 *** 래미안 휴레스트,"경기도 고양시 덕양구 호국로 ***, ***동 ****호 (성사동, 래미안 휴레스트)",10467,스타로다,2026-02-20 15:50:56,I,2026-02-22 00:20:02,,186070.790695002,461919.855299157,,,,,,스타로다_경기도고양시덕양구성사동***래미안휴레스트
1460,의료기기판매(임대)업,01_02_03_P,3180000,PHMG120263180034047000018,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동*가 *-* 동보아파트,"서울특별시 영등포구 양평로**길 **, ***동 ***호 (양평동*가, 동보아파트)",07207,주식회사 율재,2026-02-23 09:54:14,U,2026-02-25 02:40:00,,190291.914133656,448419.178791525,,,,,,주식회사율재_서울특별시영등포구양평동*가*-*동보아파트
1294,의료기기판매(임대)업,01_02_03_P,3470000,PHMG120263470022047000012,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달서구 진천동 **-*,"대구광역시 달서구 월배로 ***, A동 *층 (진천동)",42783,하이의료기,2026-02-20 14:05:16,I,2026-02-22 00:20:02,,338412.952173324,258543.748907964,,,,,,하이의료기_대구광역시달서구진천동**-*
1328,의료기기판매(임대)업,01_02_03_P,5580000,PHMG120195580013047000005,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,충청남도 계룡시 금암동 ***번지 *호,"충청남도 계룡시 장안로 **, 호복빌딩 *층 ***호 (금암동)",32826,(주)파이토사이언스 홀딩스,2026-02-20 13:41:30,U,2026-02-22 02:40:00,,222556.55319736,308141.1402596,,,,,,(주)파이토사이언스홀딩스_충청남도계룡시금암동***번지*호
1478,의료기기판매(임대)업,01_02_03_P,5200000,PHMG120265200016047000001,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경상북도 고령군 대가야읍 지산리 *-**,"경상북도 고령군 대가야읍 왕릉로 **, *층",40138,주식회사엘레쟈코리아,2026-02-24 17:52:12,I,2026-02-26 00:20:08,,314415.443456274,248189.265344835,,,229.96,,,주식회사엘레쟈코리아_경상북도고령군대가야읍지산리*-**
1313,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940138047000017,2026-02-20,,1,영업/정상,13,영업중,,,,,02-387-9579,,,경기도 고양시 덕양구 향동동 *** DMC스타허브플러스,"경기도 고양시 덕양구 꽃마을로 **, DMC스타허브플러스 ****호 (향동동)",10546,미모헬스케어 유한회사,2026-02-20 15:52:49,I,2026-02-22 00:20:02,,190511.202817806,455365.536998629,,,,,,미모헬스케어유한회사_경기도고양시덕양구향동동***DMC스타허브플러스
1364,의료기기판매(임대)업,01_02_03_P,5710000,PHMG120255710107047000005,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,충청북도 청주시 서원구 수곡동 **-**,"충청북도 청주시 서원구 구룡산로 ***, *층 (수곡동)",28677,뉴젠메디컬,2026-02-21 10:02:44,U,2026-02-23 02:40:00,,243397.706007148,346469.405978105,,,10.59,,,뉴젠메디컬_충청북도청주시서원구수곡동**-**
1474,의료기기판매(임대)업,01_02_03_P,4090000,PHMG120264090023047000024,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 대곶면 율생리 ***-**,"경기도 김포시 대곶면 종생로 **-**, 가동 일부호",10044,한빈메디,2026-02-24 09:18:17,I,2026-02-26 00:20:08,,163521.713071259,460704.856264497,,,,,,한빈메디_경기도김포시대곶면율생리***-**
1475,의료기기판매(임대)업,01_02_03_P,3900000,PHMG120263900028047000017,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 광명시 하안동 ***-* 경향빌딩,"경기도 광명시 하안로 ***, 경향빌딩 *층 (하안동)",14307,상쾌한이비인후과,2026-02-24 13:40:04,I,2026-02-26 00:20:08,,189567.806219587,439701.516456539,,,,,,상쾌한이비인후과_경기도광명시하안동***-*경향빌딩
1319,의료기기판매(임대)업,01_02_03_P,4050000,PHMG120264050148047000012,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 기흥구 공세동 ***-*,"경기도 용인시 기흥구 공세로 ***-**, B**-H***호 (공세동)",17084,스마트대디,2026-02-20 10:51:03,I,2026-02-22 00:20:02,,209714.027222914,415112.443559383,,,,,,스마트대디_경기도용인시기흥구공세동***-*
1702,의료기기판매(임대)업,01_02_03_P,3980000,PHMG120263980021047000012,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 구리시 인창동 ***-* 아름마을인창래미안,"경기도 구리시 동구릉로**번길 **, ***동 ***호 (인창동, 아름마을인창래미안)",11914,올리브,2026-02-25 10:16:09,I,2026-02-28 00:20:02,,211630.097533077,456519.663204403,,,84.0,,,올리브_경기도구리시인창동***-*아름마을인창래미안
1314,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940138047000018,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 덕양구 삼송동 *** 삼송역 현대 헤리엇,"경기도 고양시 덕양구 삼송로 ***, ***동 ***호 (삼송동, 삼송역 현대 헤리엇)",10592,라이즈위드솔루션,2026-02-20 16:10:38,I,2026-02-22 00:20:02,,191025.010600686,461186.001629362,,,,,,라이즈위드솔루션_경기도고양시덕양구삼송동***삼송역현대헤리엇
1368,의료기기판매(임대)업,01_02_03_P,3690000,PHMG120263690018047000003,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,울산광역시 중구 우정동 *** 타워더모스트 우정혁신도시,"울산광역시 중구 종가로 ***, 타워더모스트 우정혁신도시 ***호 (우정동)",44538,(주)더온메디,2026-02-23 17:38:20,I,2026-02-25 00:20:01,,409448.25653906,231908.12897202,,,54.21,,,(주)더온메디_울산광역시중구우정동***타워더모스트우정혁신도시
1370,의료기기판매(임대)업,01_02_03_P,3150000,PHMG120263150037047000037,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 공항동 ****-*,"서울특별시 강서구 방화대로*마길 **-*, *층 (공항동)",07645,삼도에이앰에스,2026-02-23 16:01:38,I,2026-02-25 00:20:01,,183813.741984517,450222.048189146,,,,,,삼도에이앰에스_서울특별시강서구공항동****-*
1420,의료기기판매(임대)업,01_02_03_P,3920000,PHMG120263920017047000002,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 동두천시 동두천동 ***-*,"경기도 동두천시 강변로***번길 **, ***호 (동두천동)",11305,인누와,2026-02-23 16:01:06,I,2026-02-25 00:20:01,,204672.032916417,491492.396723649,,,,,,인누와_경기도동두천시동두천동***-*
1298,의료기기판매(임대)업,01_02_03_P,4191000,PHMG120264191050047000014,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,,"강원특별자치도 원주시 판부면 매봉길 **-*, ***호",26399,주식회사 위드팜,2026-02-20 17:12:16,I,2026-02-22 00:20:02,,283433.814312046,424788.377966713,,,45.0,,,주식회사위드팜_
1299,의료기기판매(임대)업,01_02_03_P,3860000,PHMG120263860384047000020,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 원미구 중동 **** 연화마을,"경기도 부천시 원미구 옥산로 **, 연화마을 상가동 *층 ***호 (중동)",14574,마음덴탈,2026-02-20 11:27:24,I,2026-02-22 00:20:02,,180507.604067714,443966.572484879,,,,,,마음덴탈_경기도부천시원미구중동****연화마을
1390,의료기기판매(임대)업,01_02_03_P,5330000,PHMG120265330023047000002,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경상남도 통영시 북신동 *** 통영 해모로 오션힐 아파트,"경상남도 통영시 북신로 **, 상가동 *층 ***호 (북신동, 통영 해모로 오션힐 아파트)",53059,입고덮고,2026-02-23 10:24:55,I,2026-02-25 00:20:01,,330403.518554932,151372.225164418,,,,,,입고덮고_경상남도통영시북신동***통영해모로오션힐아파트
1395,의료기기판매(임대)업,01_02_03_P,3180000,PHMG120263180034047000019,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 **-*,"서울특별시 영등포구 국회대로**길 **, ***호 (여의도동)",07241,주식회사 케이플럭스,2026-02-23 15:26:28,I,2026-02-25 00:20:01,,193224.517898023,447474.871771651,,,,,,주식회사케이플럭스_서울특별시영등포구여의도동**-*
1404,의료기기판매(임대)업,01_02_03_P,5530000,PHMG120265530660047000002,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 병점구 병점동 ***-* 리더스프라자,"경기도 화성시 병점구 효행로 ****, 리더스프라자 *층 ***-J***호 (병점동)",18405,코웨이아우라대리점,2026-02-23 10:23:32,I,2026-02-25 00:20:01,,203811.08404256,412529.901991526,,,3.3,,,코웨이아우라대리점_경기도화성시병점구병점동***-*리더스프라자
1405,의료기기판매(임대)업,01_02_03_P,5530000,PHMG120265530661047000011,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 동탄구 오산동 ****-*,"경기도 화성시 동탄구 동탄신리천로 ***, *층 ***-u***호 (오산동)",18486,모아온,2026-02-23 10:49:57,I,2026-02-25 00:20:01,,209525.068363402,409082.698261073,,,2.0,,,모아온_경기도화성시동탄구오산동****-*
1408,의료기기판매(임대)업,01_02_03_P,3100000,PHMG120263100034047000010,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 상계동 ***-** 서원상가,"서울특별시 노원구 동일로 ****, 서원상가 *층 동측호 (상계동)",01616,웰빙+,2026-02-23 10:46:47,I,2026-02-25 00:20:01,,204848.859835498,463150.419641341,,,,,,웰빙+_서울특별시노원구상계동***-**서원상가
1288,의료기기판매(임대)업,01_02_03_P,3030000,PHMG120263030033047000010,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 성수동*가 ***-*** KD타워 ***호,"서울특별시 성동구 왕십리로 ***, KD타워 ***호 (성수동*가)",04766,주식회사 라다엠,2026-02-20 13:52:09,I,2026-02-22 00:20:02,,203808.758780095,449612.381770941,,,,,,주식회사라다엠_서울특별시성동구성수동*가***-***KD타워***호
1309,의료기기판매(임대)업,01_02_03_P,3510500,PHMG120263510513047000015,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 학익동 * 시티오씨엘 *단지,"인천광역시 미추홀구 학익로**번길 **, ***동 *층 B-***호 (학익동, 시티오씨엘 *단지)",22194,다이클로,2026-02-20 10:53:43,I,2026-02-22 00:20:02,,,,,,36.69,,,다이클로_인천광역시미추홀구학익동*시티오씨엘*단지
1413,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000051,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 ***-**,"서울특별시 강남구 테헤란로**길 **, *층 (역삼동)",06148,인팩바이오 주식회사,2026-02-23 11:01:13,I,2026-02-25 00:20:01,,203913.447163679,444813.216211901,,,25.0,,,인팩바이오주식회사_서울특별시강남구역삼동***-**
1310,의료기기판매(임대)업,01_02_03_P,3510500,PHMG120263510513047000016,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 주안동 ***-** 오현프라자,"인천광역시 미추홀구 주안로 **, 오현프라자 ***호 (주안동)",22136,(주)유진메디칼,2026-02-20 18:00:31,I,2026-02-22 00:20:02,,171311.353251358,440250.619565376,,,29.7,,,(주)유진메디칼_인천광역시미추홀구주안동***-**오현프라자
1373,의료기기판매(임대)업,01_02_03_P,3150000,PHMG120263150037047000036,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강서구 화곡동 **-**,"서울특별시 강서구 까치산로 **-*, *층 (화곡동)",07721,힐스템 생활건강 화곡지점,2026-02-23 09:52:02,I,2026-02-25 00:20:01,,186200.686676024,449009.226600415,,,,,,힐스템생활건강화곡지점_서울특별시강서구화곡동**-**
1316,의료기기판매(임대)업,01_02_03_P,3940000,PHMG120263940139047000015,2026-02-20,,1,영업/정상,13,영업중,,,,,,,,경기도 고양시 일산동구 백석동 **** ***호,"경기도 고양시 일산동구 강석로 *, ***호 (백석동)",10447,엠앤에이치무역,2026-02-20 13:13:16,I,2026-02-22 00:20:02,,181223.711423969,460201.061399648,,,,,,엠앤에이치무역_경기도고양시일산동구백석동*******호
1289,의료기기판매(임대)업,01_02_03_P,3130000,PHMG120263130033047000018,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 공덕동 *** 마포공덕파크팰리스 Ⅱ,"서울특별시 마포구 마포대로 ***, 마포공덕파크팰리스 Ⅱ ***호 (공덕동)",04143,뉴히어링 보청기 마포센터,2026-02-20 09:12:30,I,2026-02-22 00:20:02,,195782.167947617,449467.125357845,,,28.41,,,뉴히어링보청기마포센터_서울특별시마포구공덕동***마포공덕파크팰리스Ⅱ
1291,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120263930162047000006,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 상록구 본오동 ***-** 신안*차아파트,"경기도 안산시 상록구 반석로 *, ***동 ****호 (본오동, 신안*차아파트)",15539,에이엠지 글로벌,2026-02-20 09:37:23,I,2026-02-22 00:20:02,,187624.041807855,421744.5493746,,,,,,에이엠지글로벌_경기도안산시상록구본오동***-**신안*차아파트
1292,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120263930162047000007,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 선부동 **** 한양프라자,"경기도 안산시 단원구 달미로 **, 한양프라자 지하*층 (선부동)",15234,스팀플러스,2026-02-20 10:13:55,I,2026-02-22 00:20:02,,183345.914331094,426467.830889731,,,,,,스팀플러스_경기도안산시단원구선부동****한양프라자
1536,의료기기판매(임대)업,01_02_03_P,4390000,PHMG120264390029047000006,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,충청북도 충주시 칠금동 ***,"충청북도 충주시 계명대로 **, *층 (칠금동)",27361,올바른수면센터 주식회사,2026-02-24 11:11:20,U,2026-02-26 02:40:00,,281630.11429651,387113.009151579,,,50.0,,,올바른수면센터주식회사_충청북도충주시칠금동***
1235,의료기기판매(임대)업,01_02_03_P,3600000,PHMG120263600020047000008,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,광주광역시 서구 금호동 ***-** 로렌시아,"광주광역시 서구 화개중앙로 ***, ***동 ***호 (금호동, 로렌시아)",62012,유한회사 청담엑셀바이오,2026-02-19 18:01:36,I,2026-02-21 00:20:05,,186360.135325096,181334.881453081,,,3.3,,,유한회사청담엑셀바이오_광주광역시서구금호동***-**로렌시아
1247,의료기기판매(임대)업,01_02_03_P,4191000,PHMG120224190023047000292,2026-02-19,,3,폐업,3,폐업,2026-02-19,,,,,,,강원특별자치도 원주시 무실동 ****-* 원주무실코아루허브***,"강원특별자치도 원주시 시청로 **-**, 원주무실코아루허브*** ***, ***호 (무실동)",26383,GS25무실코아루점,2026-02-19 14:06:17,U,2026-02-21 02:40:00,,282357.914873857,426586.033048556,,,,,,GS25무실코아루점_강원특별자치도원주시무실동****-*원주무실코아루허브***
1243,의료기기판매(임대)업,01_02_03_P,3450000,PHMG120263450022047000009,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,대구광역시 북구 산격동 ****-* 경북대학교,"대구광역시 북구 대학로 **, 경북대학교 창업보육센터 ***호 (산격동)",41566,주식회사 에스엘디,2026-02-19 17:17:02,I,2026-02-21 00:20:05,,345299.742438478,266806.443246079,,,38.7,,,주식회사에스엘디_대구광역시북구산격동****-*경북대학교
1241,의료기기판매(임대)업,01_02_03_P,3180000,PHMG120263180034047000016,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동*가 ***,"서울특별시 영등포구 양평로 ***, ***호 (양평동*가)",07206,온리비 스튜디오,2026-02-19 10:53:57,I,2026-02-21 00:20:05,,190661.622906258,448368.443611746,,,54.66,,,온리비스튜디오_서울특별시영등포구양평동*가***
1236,의료기기판매(임대)업,01_02_03_P,3470000,PHMG120263470022047000011,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달서구 송현동 ****-**,"대구광역시 달서구 월배로**길 **, *층 (송현동)",42818,한국오투 주식회사,2026-02-19 11:29:02,I,2026-02-21 00:20:05,,340250.263373219,259856.115612523,,,,,,한국오투주식회사_대구광역시달서구송현동****-**
1229,의료기기판매(임대)업,01_02_03_P,5350000,PHMG120265350356047000003,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 부곡동 ***-* 센텀프라자,"경상남도 김해시 장유로 ***, 센텀프라자 *층 (부곡동)",50976,아네시스,2026-02-19 13:54:43,I,2026-02-21 00:20:05,,364358.914251491,191235.499525552,,,3.3,,,아네시스_경상남도김해시부곡동***-*센텀프라자
1228,의료기기판매(임대)업,01_02_03_P,4810000,PHMG120264810029047000004,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,전라남도 여수시 주삼동 **** 화물차휴게소,"전라남도 여수시 여수산단로 ***, 화물차휴게소 사무동 *층 (주삼동)",59631,와이앤와이사이언스(주),2026-02-19 17:11:47,I,2026-02-21 00:20:05,,260604.325502174,144523.919167192,,,233.54,,,와이앤와이사이언스(주)_전라남도여수시주삼동****화물차휴게소
1227,의료기기판매(임대)업,01_02_03_P,3410000,PHMG120263410023047000016,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 달성동 ***-*,"대구광역시 중구 달성로**길 *-**, ***호 (달성동)",41923,베리건강몰,2026-02-19 16:42:59,I,2026-02-21 00:20:05,,342707.195292202,264933.53249348,,,,,,베리건강몰_대구광역시중구달성동***-*
1226,의료기기판매(임대)업,01_02_03_P,3980000,PHMG120263980021047000010,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 구리시 인창동 ***-* 신아월드코아,"경기도 구리시 건원대로**번길 **, 신아월드코아 ***호 (인창동)",11921,가비몰,2026-02-19 10:15:30,I,2026-02-21 00:20:05,,212445.456146159,455816.074199329,,,,,,가비몰_경기도구리시인창동***-*신아월드코아
1225,의료기기판매(임대)업,01_02_03_P,5070000,PHMG120265070014047000004,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,,"경상북도 안동시 서동문로 ***, 해화스퀘어 ***호 (서부동)",36695,해화인베스트,2026-02-19 16:27:35,I,2026-02-21 00:20:05,,354732.289887127,341981.415291275,,,,,,해화인베스트_
1223,의료기기판매(임대)업,01_02_03_P,3860000,PHMG120263860578047000005,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 부천시 오정구 원종동 *** 삼화 아르떼뷰 ***동 ****호,"경기도 부천시 오정구 고강로**번길 *, ***동 ****호 (원종동, 삼화 아르떼뷰)",14414,태양라이프,2026-02-19 16:18:49,I,2026-02-21 00:20:05,,,,,,,,,태양라이프_경기도부천시오정구원종동***삼화아르떼뷰***동****호
1211,의료기기판매(임대)업,01_02_03_P,5570000,PHMG120265570012047000003,2026-02-19,,1,영업/정상,13,영업중,,,,,,,27916,,충청북도 증평군 증평읍 단지바우로*길 **-*,27916,오늘의 픽,2026-02-19 17:40:25,I,2026-02-21 00:20:05,,252812.081730422,366377.816589098,,,,,,오늘의픽_
1214,의료기기판매(임대)업,01_02_03_P,3740000,PHMG120263740106047000024,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 영통구 이의동 ****-*,"경기도 수원시 영통구 대학로 **, 코코프라자 *층 ***호 (이의동)",16226,케이엠디메디컬,2026-02-19 16:26:38,I,2026-02-21 00:20:05,,203695.306029245,421778.273451131,,,,,,케이엠디메디컬_경기도수원시영통구이의동****-*
1219,의료기기판매(임대)업,01_02_03_P,4070000,PHMG120264070023047000005,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 이천시 신둔면 도암리 ***-***,"경기도 이천시 신둔면 증신로 ***-***, *층 ***호",17300,조이메디,2026-02-19 11:07:42,I,2026-02-21 00:20:05,,239632.565876949,422622.333467793,,,8.0,,,조이메디_경기도이천시신둔면도암리***-***
1293,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120263930162047000008,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 상록구 이동 *** 엔타운,"경기도 안산시 상록구 광덕*로 ***, 엔타운 *** B**호 (이동)",15494,바이오리젠,2026-02-20 11:22:35,I,2026-02-22 00:20:02,,186793.984964404,423015.718031014,,,,,,바이오리젠_경기도안산시상록구이동***엔타운
1301,의료기기판매(임대)업,01_02_03_P,4400000,PHMG120264400020047000004,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,,충청북도 제천시 대학로 *** (신월동),27135,다이소 세명대점,2026-02-20 10:15:46,I,2026-02-22 00:20:02,,,,,,247.93,,,다이소세명대점_
1318,의료기기판매(임대)업,01_02_03_P,6510000,PHMG120266510096047000009,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,제주특별자치도 제주시 연동 ***-**,"제주특별자치도 제주시 신대로 ***, *층 *-**호 (연동)",63134,잘도조아라주식회사,2026-02-20 16:15:53,I,2026-02-22 00:20:02,,153149.263543091,-1230.93969170856,,,2.64,,,잘도조아라주식회사_제주특별자치도제주시연동***-**
1217,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000048,2026-02-19,,3,폐업,3,폐업,2026-02-19,,,,070-4190-2888,,,서울특별시 송파구 송파동 *-*,"서울특별시 송파구 백제고분로**길 **-**, ***호 (송파동)",05624,채움애,2026-02-19 19:21:21,I,2026-02-21 00:20:05,,209252.022580022,445134.667408491,,,,,,채움애_서울특별시송파구송파동*-*
1412,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000050,2026-02-19,,1,영업/정상,13,영업중,,,,,02-3445-1905,,,서울특별시 강남구 역삼동 ***-** 한신인터밸리**,"서울특별시 강남구 테헤란로 ***, 한신인터밸리** 서관****-****호 (역삼동)",06211,(주)지엘커뮤니케이션즈,2026-02-23 10:55:56,I,2026-02-25 00:20:01,,204027.169768655,444567.421853232,,,341.0,,,(주)지엘커뮤니케이션즈_서울특별시강남구역삼동***-**한신인터밸리**
1415,의료기기판매(임대)업,01_02_03_P,3160000,PHMG120263160034047000023,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 구로동 ****-* 파트너스타워*차,"서울특별시 구로구 디지털로**가길 **, 파트너스타워*차 지하*층 비***호 (구로동)",08393,(주)코스트팩토리클럽쇼핑센터,2026-02-23 09:22:50,I,2026-02-25 00:20:01,,190967.257864999,442305.216740774,,,,,,(주)코스트팩토리클럽쇼핑센터_서울특별시구로구구로동****-*파트너스타워*차
1350,의료기기판매(임대)업,01_02_03_P,5020000,PHMG120225020056047000196,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경상북도 포항시 북구 장성동 ****-*,"경상북도 포항시 북구 법원로***번길 **, *층 (장성동)",37580,올케어메디,2026-02-20 08:28:52,U,2026-02-22 02:40:00,,415051.277740192,289989.434177636,,,,,,올케어메디_경상북도포항시북구장성동****-*
1321,의료기기판매(임대)업,01_02_03_P,3180000,PHMG120263180034047000017,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 **-* 신송빌딩,"서울특별시 영등포구 여의나루로 **, 신송빌딩 **층 ****-비에스**호 (여의도동)",07327,링크라 주식회사,2026-02-20 09:26:54,I,2026-02-22 00:20:02,,193420.281013887,446832.923008534,,,,,,링크라주식회사_서울특별시영등포구여의도동**-*신송빌딩
1297,의료기기판매(임대)업,01_02_03_P,3140000,PHMG120263140033047000009,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,서울특별시 양천구 신월동 **-*,"서울특별시 양천구 남부순환로**길 **, *층 (신월동)",07904,테르메디,2026-02-20 10:08:14,I,2026-02-22 00:20:02,,184727.107493245,448511.118797214,,,,,,테르메디_서울특별시양천구신월동**-*
1320,의료기기판매(임대)업,01_02_03_P,3480000,PHMG120263480012047000009,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,대구광역시 달성군 다사읍 서재리 **-*,"대구광역시 달성군 다사읍 서재로**길 **-**, *동 ***호",42925,주식회사 코엔비,2026-02-20 17:53:09,I,2026-02-22 00:20:02,,335429.956437148,265331.199459495,,,,,,주식회사코엔비_대구광역시달성군다사읍서재리**-*
1479,의료기기판매(임대)업,01_02_03_P,3290000,PHMG120263290024047000014,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,부산광역시 부산진구 양정동 ***-**,"부산광역시 부산진구 중앙대로***번길 *, *층 (양정동)",47213,수기미인 은영뷰티,2026-02-24 09:43:39,I,2026-02-26 00:20:08,,388494.743232463,187781.588667806,,,,,,수기미인은영뷰티_부산광역시부산진구양정동***-**
1407,의료기기판매(임대)업,01_02_03_P,3260000,PHMG120263260022047000001,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,부산광역시 서구 충무동*가 **-*,"부산광역시 서구 구덕로 ***, *층 (충무동*가)",49253,올바른보청기 청각재활센터,2026-02-23 15:06:09,I,2026-02-25 00:20:01,,384481.898777634,179335.579847698,,,109.62,,,올바른보청기청각재활센터_부산광역시서구충무동*가**-*
1409,의료기기판매(임대)업,01_02_03_P,3930000,PHMG120263930154047000013,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,경기도 안산시 단원구 와동 *** 효자연립,"경기도 안산시 단원구 와개*길 *, ***동 ***호 (와동, 효자연립)",15268,웰리스랩,2026-02-23 11:34:36,I,2026-02-25 00:20:01,,184152.684888854,425799.677251671,,,,,,웰리스랩_경기도안산시단원구와동***효자연립
1392,의료기기판매(임대)업,01_02_03_P,3380000,PHMG120263380023047000008,2026-02-19,,1,영업/정상,13,영업중,,,,,,,,부산광역시 수영구 광안동 ****-*,"부산광역시 수영구 연수로***번길 **, *층 (광안동)",48244,교훈,2026-02-23 15:54:12,I,2026-02-25 00:20:01,,392336.756868441,187256.610117288,,,,,,교훈_부산광역시수영구광안동****-*
