"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"60","건물위생관리업","09_30_04_P","3050000","3050000-206-2026-00003","2026-04-03","","01","영업/정상","01","영업","","","","","","66.00","130-844","서울특별시 동대문구 장안동 416-10","서울특별시 동대문구 천호대로 395-2, 4층 401-1호 (장안동)","02633","에이치알서비스 사회적협동조합","2026-04-03 14:49:16","I","2026-04-05 00:20:22","건물위생관리업","205510.187656505","451089.9361667","건물위생관리업","0","0","4","4","0","0","","","","임대","0","0","N",
"61","건물위생관리업","09_30_04_P","3740000","5610000-206-2026-00007","2026-04-03","","01","영업/정상","01","영업","","","","","","40.00","443-821","경기도 수원시 영통구 원천동 77-11","경기도 수원시 영통구 동수원로537번길 36-24, 1층 103호 (원천동)","16503","아이마음","2026-04-03 15:54:53","I","2026-04-05 00:20:22","건물위생관리업","204166.783363448","419282.870320189","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"62","건물위생관리업","09_30_04_P","3440000","3440000-206-2026-00002","2026-04-03","","01","영업/정상","01","영업","","","","","","0.00","705-818","대구광역시 남구 대명동 1901-2","대구광역시 남구 삼각지2길 12, 1층 (대명동)","42413","소다클리닝에스(S)","2026-04-03 14:08:37","I","2026-04-05 00:20:22","건물위생관리업","343186.372650671","262285.171086785","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"63","건물위생관리업","09_30_04_P","3830000","3840000-206-1993-00001","1993-04-15","","01","영업/정상","01","영업","","","","","031385 6486","12.04","430-807","경기도 안양시 만안구 석수동 280-5","경기도 안양시 만안구 안양로 491, 2층 일부호 (석수동)","13968","제일환경산업","2026-04-03 09:29:57","U","2026-04-05 02:40:00","건물위생관리업","","","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"64","건물위생관리업","09_30_04_P","3430000","3430000-206-2003-00012","2003-07-18","","01","영업/정상","01","영업","","","","","053 3532081","100.00","703-848","대구광역시 서구 평리동 1420-11","대구광역시 서구 국채보상로42길 6 (평리동)","41834","(주)한스씨앤엠","2026-04-03 14:13:20","U","2026-04-05 02:40:00","건물위생관리업","340288.168911467","264399.221968151","건물위생관리업","3","1","0","2","0","0","","","","임대","0","0","N",
"65","건물위생관리업","09_30_04_P","4980000","4980000-206-2019-00001","2019-04-17","","01","영업/정상","01","영업","","","","","","37.35","515-891","전라남도 장성군 남면 분향리 638-37","전라남도 장성군 남면 못재로 229, 2층 205호","57249","(주)고려이앤씨","2026-04-03 15:17:14","U","2026-04-05 02:40:00","건물위생관리업","182523.139890509","195221.468268532","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"66","건물위생관리업","09_30_04_P","3830000","3850000-206-2009-00012","2009-09-18","","01","영업/정상","01","영업","","","","","0317670381","52.00","431-815","경기도 안양시 동안구 관양동 1589-1 한가람아파트 상가동","경기도 안양시 동안구 관평로 227, 한가람아파트 상가동 지하1층 27호 (관양동)","14052","(주)청우실업","2026-04-03 10:32:26","U","2026-04-05 02:40:00","건물위생관리업","196105.396782964","432770.98815275","건물위생관리업","0","0","4","4","0","0","","","","임대","0","0","N",
"67","건물위생관리업","09_30_04_P","5590000","5590000-206-2022-00004","2022-04-11","","03","폐업","02","폐업","2026-04-03","","","","","28.80","482-050","경기도 양주시 덕계동 588-1 1층일부","경기도 양주시 평화로1429번길 116, 1층일부 (덕계동)","11441","민크린시스템양주","2026-04-03 16:38:48","U","2026-04-05 02:40:00","건물위생관리업","203726.313116875","480049.145733057","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"68","건물위생관리업","09_30_04_P","5090000","5090000-206-2024-00006","2024-11-06","","01","영업/정상","01","영업","","","","","","27.23","750-802","경상북도 영주시 풍기읍 동부리 356-1","경상북도 영주시 풍기읍 동성로2번길 76-1","36038","주식회사 바른기업","2026-04-03 11:18:59","U","2026-04-05 02:40:00","건물위생관리업","336731.788226807","375514.545740181","건물위생관리업","3","0","1","0","0","0","","","","임대","0","0","N",
"69","건물위생관리업","09_30_04_P","4010000","4010000-206-2026-00005","2026-03-25","","01","영업/정상","01","영업","","","","","","81.00","","경기도 시흥시 배곧동 215 시흥배곧 아브뉴프랑 센트럴 오렌지","경기도 시흥시 서울대학로278번길 26, 시흥배곧 아브뉴프랑 센트럴 오렌지 오렌지동 639,640호 (배곧동)","15011","새인","2026-04-03 09:48:38","U","2026-04-05 02:40:00","건물위생관리업","175820.421330517","429682.135298707","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"70","건물위생관리업","09_30_04_P","3510500","3510500-206-2012-00021","2012-12-06","","01","영업/정상","01","영업","","","","","032 265 8501","85.83","","인천광역시 미추홀구 주안동 626-5","인천광역시 미추홀구 한나루로573번길 21, 1층 (주안동)","22152","(주)디엠씨코리아","2026-04-03 16:43:15","U","2026-04-05 02:40:00","건물위생관리업","170738.998949833","439546.529694828","건물위생관리업","6","1","6","0","0","0","","","","임대","0","0","N",
"71","건물위생관리업","09_30_04_P","3340000","3340000-206-2017-00003","2017-03-15","","01","영업/정상","01","영업","","","","","051 202 9877","39.00","604-832","부산광역시 사하구 신평동 10-135","부산광역시 사하구 장평로 324-1, 2층 201호 (신평동)","49440","유림종합환경","2026-04-03 14:43:18","U","2026-04-05 02:40:00","건물위생관리업","380064.553728098","179011.927319305","건물위생관리업","0","0","4","1","0","0","","","","","0","0","N",
"72","건물위생관리업","09_30_04_P","3350000","3350000-206-2025-00002","2025-06-27","","01","영업/정상","01","영업","","","","","","135.93","609-843","부산광역시 금정구 청룡동 33-7 카멜리아빌라","부산광역시 금정구 팔송로24번길 46, 상가호 (청룡동, 카멜리아빌라)","46218","청소입니다","2026-04-03 14:49:05","U","2026-04-05 02:40:00","건물위생관리업","390107.801088349","199200.577618579","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"73","건물위생관리업","09_30_04_P","3400000","3400000-206-2008-00019","2008-12-09","","01","영업/정상","01","영업","","","","","","64.00","619-952","부산광역시 기장군 장안읍 길천리 330-6 4층","부산광역시 기장군 장안읍 고무로 326, 4층","46035","신현대","2026-04-03 13:19:57","U","2026-04-05 02:40:00","건물위생관리업","407373.121820786","205813.720117441","건물위생관리업","2","0","2","2","0","0","","","","임대","","","N",
"74","건물위생관리업","09_30_04_P","3400000","3400000-206-2007-00009","2007-09-05","","03","폐업","02","폐업","2026-04-03","","","","051 727 8625","21.48","619-952","부산광역시 기장군 장안읍 길천리 330-6 4층","부산광역시 기장군 장안읍 고무로 326, 4층","46035","신현대상사","2026-04-03 13:22:31","U","2026-04-05 02:40:00","건물위생관리업","407373.121820786","205813.720117441","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"75","건물위생관리업","09_30_04_P","3550000","3550000-206-2022-00005","2022-10-11","","03","폐업","02","폐업","2026-04-03","","","","032 327 4651","41.82","407-805","인천광역시 계양구 계산동 926-27 나드리상가","인천광역시 계양구 하느재로 14, 나드리상가 3층 42,43,44,45호 (계산동)","21040","(주)한성지엠","2026-04-03 09:13:18","U","2026-04-05 02:40:00","건물위생관리업","175658.268315376","449209.149467316","건물위생관리업","7","5","3","3","0","0","","","","임대","0","0","N",
"76","건물위생관리업","09_30_04_P","4191000","4191000-206-2026-00013","2026-03-18","","01","영업/정상","01","영업","","","","","","95.45","","강원특별자치도 원주시 문막읍 후용리 652-12","강원특별자치도 원주시 문막읍 고청동길 10-5, 1층","26495","미미프레쉬원주점","2026-04-04 22:05:26","U","2026-04-06 02:40:00","건물위생관리업","270776.462753292","419296.774681813","건물위생관리업","4","0","1","1","0","0","","","","임대","0","0","N",
"77","건물위생관리업","09_30_04_P","5130000","5130000-206-2026-00003","2026-03-19","","01","영업/정상","01","영업","","","","","","18.86","712-080","경상북도 경산시 옥곡동 87-1","경상북도 경산시 옥실길 2-23, 1층 (옥곡동)","38688","깨끗한공간","2026-04-04 17:27:22","U","2026-04-06 02:40:00","건물위생관리업","356098.809531694","258595.916833963","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
