번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),수리대상 의료기기의 유형,다른 겸업 여부,총규모,영업규모,Unnamed: 32,record_key
493,의료기기판매(임대)업,01_02_03_P,4810000,PHMG120264810029047000002,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,,전라남도 여수시 동문로 *** (공화동),59724,지에스(GS)25여수공화중앙점,2026-02-04 14:22:37,I,2026-02-07 00:20:02,,267988.435557539,138933.584660842,,,66.0,,,지에스(GS)25여수공화중앙점_
277,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000032,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 마천동 ***-**,"서울특별시 송파구 마천로**길 *, ***호 (마천동)",05758,이룸,2026-02-03 14:58:36,I,2026-02-06 00:20:02,,213254.676144537,443723.687662252,,,29.0,,,이룸_서울특별시송파구마천동***-**
281,의료기기판매(임대)업,01_02_03_P,3780000,PHMG120263780062047000008,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 수정구 복정동 ***-*,"경기도 성남시 수정구 복정로***번길 *, 지하*층 N*호 (복정동)",13113,메디오,2026-02-03 13:51:55,I,2026-02-06 00:20:02,,211195.119361551,440542.448334775,,,39.78,,,메디오_경기도성남시수정구복정동***-*
491,의료기기판매(임대)업,01_02_03_P,5340000,PHMG120265340030047000003,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경상남도 사천시 사천읍 사주리 ***-**,"경상남도 사천시 사천읍 사주*길 **-**, *층",52520,라라샵,2026-02-03 16:43:26,I,2026-02-07 00:20:02,,298670.792770338,175712.322224908,,,,,,라라샵_경상남도사천시사천읍사주리***-**
284,의료기기판매(임대)업,01_02_03_P,3160000,PHMG120263160034047000019,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 오류동 ***-* 대성빌딩,"서울특별시 구로구 오류로*길 **, 대성빌딩 *층 ***-***호 (오류동)",08341,한결,2026-02-03 10:18:01,I,2026-02-06 00:20:02,,186080.434730583,443371.570967758,,,4.0,,,한결_서울특별시구로구오류동***-*대성빌딩
285,의료기기판매(임대)업,01_02_03_P,4050000,PHMG120264050147047000002,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 처인구 양지읍 평창리 ***-*,"경기도 용인시 처인구 양지읍 평창로 ***-*, *층",17163,포도씨,2026-02-03 13:49:32,I,2026-02-06 00:20:02,,,,,,,,,포도씨_경기도용인시처인구양지읍평창리***-*
490,의료기기판매(임대)업,01_02_03_P,3740000,PHMG120263740033047000010,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 팔달구 우만동 *** 월드메르디앙 아파트,"경기도 수원시 팔달구 권광로 ***, ***동 ***호 (우만동, 월드메르디앙 아파트)",16493,이가메드,2026-02-05 15:58:59,I,2026-02-07 00:20:02,,202988.357897578,419845.342875359,,,,,,이가메드_경기도수원시팔달구우만동***월드메르디앙아파트
278,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000033,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 방이동 **-* 세기빌딩,"서울특별시 송파구 오금로 ***, 세기빌딩 ***-*-*호 (방이동)",05548,S&G Medical(에스앤지 메디칼),2026-02-04 14:24:52,I,2026-02-06 00:20:02,,209496.859211168,445600.046915876,,,,,,S&GMedical(에스앤지메디칼)_서울특별시송파구방이동**-*세기빌딩
290,의료기기판매(임대)업,01_02_03_P,3100000,PHMG120263100034047000005,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 노원구 상계동 **** 불암산센트럴아파트,"서울특별시 노원구 덕릉로***길 **, 상가*층 ***-***호 (상계동, 불암산센트럴아파트)",01634,와이에스메딕스(YSMedix),2026-02-04 13:11:24,I,2026-02-06 00:20:02,,207098.659548494,463287.58273428,,,,,,와이에스메딕스(YSMedix)_서울특별시노원구상계동****불암산센트럴아파트
249,의료기기판매(임대)업,01_02_03_P,4080000,PHMG120264080023047000001,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,,"경기도 안성시 중앙로 ***, *층 (대천동)",17580,잠언의료기 안성점,2026-02-04 08:05:48,I,2026-02-06 00:20:02,,223897.497892476,389603.398184961,,,129.19,,,잠언의료기안성점_
293,의료기기판매(임대)업,01_02_03_P,4490000,PHMG120264490260047000003,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,충청남도 천안시 동남구 목천읍 응원리 ***-** 제일아이조움프라자 ***호,"충청남도 천안시 동남구 목천읍 삼성*길 **, 제일아이조움프라자 *층 ***호",31224,뉴욕치과의원,2026-02-03 17:14:44,I,2026-02-06 00:20:02,,215961.193311097,362158.70462431,,,,,,뉴욕치과의원_충청남도천안시동남구목천읍응원리***-**제일아이조움프라자***호
304,의료기기판매(임대)업,01_02_03_P,3410000,PHMG120263410023047000011,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,대구광역시 중구 봉산동 ***,"대구광역시 중구 이천로 ***-**, *층 ***호 (봉산동)",41949,메디뷰,2026-02-03 11:54:18,I,2026-02-06 00:20:02,,344419.212827792,263537.25375033,,,,,,메디뷰_대구광역시중구봉산동***
294,의료기기판매(임대)업,01_02_03_P,4490000,PHMG120264490260047000004,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,"충청남도 천안시 동남구 신부동 ***-** ***,*호","충청남도 천안시 동남구 중앙로 ***, *층 ***,***호 (신부동)",31122,천안두피디자인(아카데미),2026-02-03 17:35:18,I,2026-02-06 00:20:02,,213500.095971599,368549.223564817,,,,,,"천안두피디자인(아카데미)_충청남도천안시동남구신부동***-*****,*호"
485,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000034,2026-02-03,,1,영업/정상,13,영업중,,,,,02-6624-1188,,,서울특별시 송파구 문정동 ***-* 엠스테이트,"서울특별시 송파구 법원로 ***, 엠스테이트 C동 ****호 (문정동)",05854,제이에스케이바이오메드(주),2026-02-05 09:41:39,I,2026-02-07 00:20:02,,,,,,,,,제이에스케이바이오메드(주)_서울특별시송파구문정동***-*엠스테이트
296,의료기기판매(임대)업,01_02_03_P,3210000,PHMG120263210034047000032,2026-02-03,,1,영업/정상,13,영업중,,,,,1544-3942,,,서울특별시 서초구 서초동 ****-* 양지원,"서울특별시 서초구 법원로*길 **, 양지원 *층 ***호 (서초동)",06595,주식회사 라이브셀,2026-02-04 09:17:53,I,2026-02-06 00:20:02,,200675.805294681,443427.113896821,,,2.2,,,주식회사라이브셀_서울특별시서초구서초동****-*양지원
299,의료기기판매(임대)업,01_02_03_P,3990000,PHMG120263990310047000011,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 별내동 ***-*,"경기도 남양주시 별내*로 ***, ***동 A**호 (별내동)",12097,에스엔에이치,2026-02-03 11:52:31,I,2026-02-06 00:20:02,,210314.39,462650.455,,,,,,에스엔에이치_경기도남양주시별내동***-*
303,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000041,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 ***-*,"서울특별시 강남구 강남대로***길 **, *층 제이***호 (논현동)",06121,주식회사 디보,2026-02-04 10:14:38,I,2026-02-06 00:20:02,,202418.090672911,444911.502269899,,,3.3,,,주식회사디보_서울특별시강남구논현동***-*
292,의료기기판매(임대)업,01_02_03_P,3070000,PHMG120263070034047000009,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성북구 길음동 **-* 학동빌딩,"서울특별시 성북구 도봉로 **, 학동빌딩 *층 (길음동)",02729,오티콘보청기 성북미아센터,2026-02-03 15:52:33,I,2026-02-06 00:20:02,,202582.552806476,456561.895134584,,,,,,오티콘보청기성북미아센터_서울특별시성북구길음동**-*학동빌딩
301,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000039,2026-02-03,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 ***-*,"서울특별시 강남구 압구정로**길 **, *층 (신사동)",06022,(주)엠에스케어코리아,2026-02-04 09:28:37,I,2026-02-06 00:20:02,,202534.55,447079.205,,,26.0,,,(주)엠에스케어코리아_서울특별시강남구신사동***-*
17,의료기기판매(임대)업,01_02_03_P,5590000,PHMG120265590021047000008,2026-02-02,,1,영업/정상,13,영업중,,,,,,,11449,,"경기도 양주시 화합로****번길 **-***, ***동 ****호 (덕정동, 덕정역 서희스타힐스 에듀포레뷰)",11449,리치팜,2026-02-02 14:00:57,I,2026-02-04 00:20:02,,,,,,,,,리치팜_
16,의료기기판매(임대)업,01_02_03_P,5350000,PHMG120265350351047000007,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 주촌면 망덕리 ***-*,"경상남도 김해시 주촌면 서부로 ****, ***호",50877,지우유통,2026-02-02 14:55:15,I,2026-02-04 00:20:02,,365426.568048275,193137.413554996,,,15.0,,,지우유통_경상남도김해시주촌면망덕리***-*
25,의료기기판매(임대)업,01_02_03_P,3510500,PHMG120263510513047000012,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 주안동 **** 더샵아르테,"인천광역시 미추홀구 구월로*번길 **-**, ***동 ****호 (주안동, 더샵아르테)",22146,더라클,2026-02-02 16:32:49,I,2026-02-04 00:20:02,,,,,,,,,더라클_인천광역시미추홀구주안동****더샵아르테
54,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000030,2026-02-02,,1,영업/정상,13,영업중,,,,,042-716-3405,,,서울특별시 송파구 문정동 ***-* AJ빌딩,"서울특별시 송파구 정의로*길 *, AJ빌딩 *층 일부호 (문정동)",05836,(주)두드림비엔비,2026-02-02 16:15:43,I,2026-02-04 00:20:02,,,,,,,,,(주)두드림비엔비_서울특별시송파구문정동***-*AJ빌딩
19,의료기기판매(임대)업,01_02_03_P,5130000,PHMG120265130030047000007,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상북도 경산시 정평동 ***-*,"경상북도 경산시 대학로**길 **, *층 ***,***호 (정평동)",38657,영복지용구,2026-02-02 10:18:19,I,2026-02-04 00:20:02,,356147.417869533,260556.873894997,,,,,,영복지용구_경상북도경산시정평동***-*
9,의료기기판매(임대)업,01_02_03_P,3170000,PHMG120263170035047000007,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 금천구 가산동 ***-*,"서울특별시 금천구 가산디지털*로 **, ***호 (가산동)",08592,주식회사 브릿지솔루션,2026-02-02 14:06:59,I,2026-02-04 00:20:02,,189622.332386295,441057.177316052,,,,,,주식회사브릿지솔루션_서울특별시금천구가산동***-*
998,의료기기판매(임대)업,01_02_03_P,3050000,PHMG120263050034047000014,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동대문구 전농동 ***-* 전농동새마을금고,"서울특별시 동대문구 서울시립대로 **, 전농동새마을금고 *층 (전농동)",02550,푸스케어 청량리역점,2026-02-12 11:32:56,I,2026-02-14 00:20:02,,204373.193336656,452965.363987699,,,118.8,,,푸스케어청량리역점_서울특별시동대문구전농동***-*전농동새마을금고
481,의료기기판매(임대)업,01_02_03_P,3830000,PHMG120263830263047000011,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 안양시 동안구 호계동 ****-* 삼희월드프라자,"경기도 안양시 동안구 평촌대로***번길 **, 삼희월드프라자 *층 ***호 (호계동)",14072,더이로뷰티,2026-02-05 17:14:09,I,2026-02-07 00:20:02,,195947.84626811,432032.643605683,,,,,,더이로뷰티_경기도안양시동안구호계동****-*삼희월드프라자
34,의료기기판매(임대)업,01_02_03_P,3420000,PHMG120263420023047000018,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대구광역시 동구 신천동 ***-**,"대구광역시 동구 동부로**길 **, ***호 (신천동)",41250,주식회사 태경메디칼,2026-02-02 17:56:04,I,2026-02-04 00:20:02,,346843.59579534,264689.913718114,,,114.0,,,주식회사태경메디칼_대구광역시동구신천동***-**
43,의료기기판매(임대)업,01_02_03_P,5670000,PHMG120265670071047000001,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 진해구 석동 ***-*,"경상남도 창원시 진해구 석동로 **, ***호 (석동)",51587,굿모닝슬립케어,2026-02-02 11:05:53,I,2026-02-04 00:20:02,,355376.949487378,185469.816092313,,,62.05,,,굿모닝슬립케어_경상남도창원시진해구석동***-*
252,의료기기판매(임대)업,01_02_03_P,3240000,PHMG120263240033047000014,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 성내동 *** 힐스테이트 천호역 젠트리스,"서울특별시 강동구 천호대로 ****, 힐스테이트 천호역 젠트리스 *층 ***호 (성내동)",05378,엘리트보청기 강동점,2026-02-03 13:38:26,I,2026-02-06 00:20:02,,,,,,,,,엘리트보청기강동점_서울특별시강동구성내동***힐스테이트천호역젠트리스
33,의료기기판매(임대)업,01_02_03_P,3420000,PHMG120263420023047000017,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대구광역시 동구 신천동 ***-* 명일빌딩,"대구광역시 동구 동부로**길 **, 명일빌딩 *층 (신천동)",41244,New Wave 대구신천점,2026-02-02 17:55:14,I,2026-02-04 00:20:02,,347049.715701932,265189.992075216,,,1.0,,,NewWave대구신천점_대구광역시동구신천동***-*명일빌딩
32,의료기기판매(임대)업,01_02_03_P,3420000,PHMG120263420023047000016,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대구광역시 동구 신천동 ***-**,"대구광역시 동구 장등로 **, ***호 (신천동)",41262,제이엘메디칼,2026-02-02 10:48:56,I,2026-02-04 00:20:02,,346521.957284599,264424.381070172,,,33.0,,,제이엘메디칼_대구광역시동구신천동***-**
7,의료기기판매(임대)업,01_02_03_P,3050000,PHMG120263050034047000011,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 동대문구 용두동 ***-**,"서울특별시 동대문구 왕산로 **, *층 (용두동)",02579,지수향,2026-02-02 13:59:17,I,2026-02-04 00:20:02,,202533.034949425,452825.820619311,,,178.89,,,지수향_서울특별시동대문구용두동***-**
24,의료기기판매(임대)업,01_02_03_P,3510500,PHMG120263510513047000011,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,인천광역시 미추홀구 주안동 ***-* 힐탑플러스,"인천광역시 미추홀구 주안서로 **, 힐탑플러스 ****호 (주안동)",22139,더에스제이,2026-02-02 15:40:33,I,2026-02-04 00:20:02,,171439.005183027,439854.685236564,,,,,,더에스제이_인천광역시미추홀구주안동***-*힐탑플러스
53,의료기기판매(임대)업,01_02_03_P,3660000,PHMG120263660023047000013,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 괴곡동 ***-*,대전광역시 서구 괴곡*길 * (괴곡동),35422,(주)삼광전력,2026-02-02 17:03:12,I,2026-02-04 00:20:02,,231727.9030478,309064.671968807,,,97.5,,,(주)삼광전력_대전광역시서구괴곡동***-*
459,의료기기판매(임대)업,01_02_03_P,4060000,PHMG120264060482047000011,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 파주시 야당동 ****,"경기도 파주시 경의로 ****, ***호 (야당동)",10908,하나히어링 보청기 파주야당센터,2026-02-04 17:04:34,I,2026-02-07 00:20:02,,178753.482359185,467583.390306943,,,90.51,,,하나히어링보청기파주야당센터_경기도파주시야당동****
580,의료기기판매(임대)업,01_02_03_P,4070000,PHMG120264070023047000004,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 이천시 백사면 현방리 **-**,"경기도 이천시 백사면 현방로 **, *호",17312,모닝클럽(플러스채널),2026-02-05 09:33:03,U,2026-02-07 02:40:00,,243539.756258088,426556.051062734,,,10.92,,,모닝클럽(플러스채널)_경기도이천시백사면현방리**-**
18,의료기기판매(임대)업,01_02_03_P,3030000,PHMG120263030033047000007,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 응봉동 ** 금호현대아파트 ***동 ***호,"서울특별시 성동구 독서당로 ***, ***동 ***호 (응봉동, 금호현대아파트)",04720,스카이팜,2026-02-02 16:50:32,I,2026-02-04 00:20:02,,202665.642323691,449864.878502796,,,,,,스카이팜_서울특별시성동구응봉동**금호현대아파트***동***호
12,의료기기판매(임대)업,01_02_03_P,5470000,PHMG120265470012047000002,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,,경상남도 거창군 거창읍 대평*길 **,50145,(주) 케이샘,2026-02-02 14:37:21,I,2026-02-04 00:20:02,,283297.667898571,243088.237911212,,,59.4,,,(주)케이샘_
263,의료기기판매(임대)업,01_02_03_P,3130000,PHMG120263130033047000015,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 마포구 서교동 ***-***,"서울특별시 마포구 잔다리로 ***, *층 (서교동)",03998,지유명차(서교점),2026-02-03 11:52:57,I,2026-02-06 00:20:02,,192273.39892339,450668.803162246,,,,,,지유명차(서교점)_서울특별시마포구서교동***-***
46,의료기기판매(임대)업,01_02_03_P,3560000,PHMG120263560021047000015,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,인천광역시 서구 왕길동 ***-* 검단풍림아이원아파트,"인천광역시 서구 봉수대로****번길 *, 검단풍림아이원아파트 상가동 ***호 (왕길동)",22615,당근8899 메디마켓,2026-02-02 16:48:04,I,2026-02-04 00:20:02,,169011.175750039,455507.4389522,,,,,,당근8899메디마켓_인천광역시서구왕길동***-*검단풍림아이원아파트
300,의료기기판매(임대)업,01_02_03_P,3220000,PHMG120263220033047000038,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 *** 웨스틴 서울 파르나스,"서울특별시 강남구 봉은사로 ***, 웨스틴 서울 파르나스 비*층 비***호 (삼성동)",06164,(주)클리어메드,2026-02-03 11:19:32,I,2026-02-06 00:20:02,,205130.591678902,445590.096837802,,,4.29,,,(주)클리어메드_서울특별시강남구삼성동***웨스틴서울파르나스
47,의료기기판매(임대)업,01_02_03_P,3660000,PHMG120263660023047000012,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 변동 **-**,"대전광역시 서구 도솔로 ***, ***,***호 (변동)",35319,주식회사 해규,2026-02-02 17:02:46,I,2026-02-04 00:20:02,,233674.136516663,314373.353840279,,,65.69,,,주식회사해규_대전광역시서구변동**-**
287,의료기기판매(임대)업,01_02_03_P,4050000,PHMG120264050149047000012,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 용인시 수지구 동천동 ***-**,"경기도 용인시 수지구 동천로 **, *층 ***B호 (동천동)",16825,리빙플러스,2026-02-04 15:44:34,I,2026-02-06 00:20:02,,208838.766834426,426585.588648864,,,6.1,,,리빙플러스_경기도용인시수지구동천동***-**
262,의료기기판매(임대)업,01_02_03_P,5590000,PHMG120265590021047000009,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 양주시 옥정동 *** 대성베르힐옥정더센트로 ***동 ***호,"경기도 양주시 독바위로 ***, ***동 *층 *호 (옥정동, 대성베르힐옥정더센트로)",11479,메디온트,2026-02-03 09:52:45,I,2026-02-06 00:20:02,,207377.490818061,478862.069972277,,,,,,메디온트_경기도양주시옥정동***대성베르힐옥정더센트로***동***호
49,의료기기판매(임대)업,01_02_03_P,3300000,PHMG120263300024047000010,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,부산광역시 동래구 명륜동 ***-***,"부산광역시 동래구 동래로**번길 **, *층 ***호 (명륜동)",47742,블렌크 스튜디오(BLENK STUDIO),2026-02-02 15:53:58,I,2026-02-04 00:20:02,,389469.922277918,192363.713484896,,,,,,블렌크스튜디오(BLENKSTUDIO)_부산광역시동래구명륜동***-***
50,의료기기판매(임대)업,01_02_03_P,3370000,PHMG120263370022047000009,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,부산광역시 연제구 연산동 ***-**,"부산광역시 연제구 진남로 ***, *층 (연산동)",47607,다이클로 연산롯데캐슬골드포레점,2026-02-02 11:50:03,I,2026-02-04 00:20:02,,389468.104653585,188142.469607873,,,38.72,,,다이클로연산롯데캐슬골드포레점_부산광역시연제구연산동***-**
305,의료기기판매(임대)업,01_02_03_P,5670000,PHMG120265670554047000006,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 의창구 사림동 ** 우영프라자,"경상남도 창원시 의창구 용지로***번길 **, 우영프라자 ***호 (사림동)",51153,여름에 눈썹 창원점,2026-02-03 13:39:41,I,2026-02-06 00:20:02,,353583.371917383,194814.520724934,,,20.0,,,여름에눈썹창원점_경상남도창원시의창구사림동**우영프라자
295,의료기기판매(임대)업,01_02_03_P,3210000,PHMG120263210034047000031,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서초구 방배동 ***-** 방배 마에스트로,"서울특별시 서초구 서초대로 **, 방배 마에스트로 *동 *층 ***호 (방배동)",06569,주식회사 이식연구케어,2026-02-03 09:19:23,I,2026-02-06 00:20:02,,198504.826881916,442641.079956283,,,19.86,,,주식회사이식연구케어_서울특별시서초구방배동***-**방배마에스트로
273,의료기기판매(임대)업,01_02_03_P,4090000,PHMG120264090023047000017,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 김포시 통진읍 옹정리 ***-**,"경기도 김포시 통진읍 김포대로 ****, *층",10016,스탠다드 메디컬,2026-02-04 11:36:58,I,2026-02-06 00:20:02,,162213.585243444,466531.323860461,,,288.6,,,스탠다드메디컬_경기도김포시통진읍옹정리***-**
276,의료기기판매(임대)업,01_02_03_P,3230000,PHMG120263230034047000031,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 장지동 ***-* 성희프라자,"서울특별시 송파구 위례광장로 ***, 성희프라자 ***-*-**호 (장지동)",05849,메디비트헬스케어,2026-02-03 14:05:53,I,2026-02-06 00:20:02,,212539.95883993,442180.770198789,,,,,,메디비트헬스케어_서울특별시송파구장지동***-*성희프라자
51,의료기기판매(임대)업,01_02_03_P,3160000,PHMG120263160034047000017,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 고척동 ***-* 서울가든아파트,"서울특별시 구로구 중앙로*길 **, *층 ***호 (고척동, 서울가든아파트)",08224,구로 프리미엄 보청기,2026-02-02 11:02:19,I,2026-02-04 00:20:02,,187601.409308013,444490.834046357,,,8.4,,,구로프리미엄보청기_서울특별시구로구고척동***-*서울가든아파트
288,의료기기판매(임대)업,01_02_03_P,5110000,PHMG120265110034047000003,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경상북도 상주시 서성동 ***-*,경상북도 상주시 서성*길 * (서성동),37188,남인,2026-02-03 19:56:16,I,2026-02-06 00:20:02,,303944.914830458,324555.883260714,,,10.0,,,남인_경상북도상주시서성동***-*
345,의료기기판매(임대)업,01_02_03_P,4020000,PHMG120224020028047000018,2026-02-02,,3,폐업,3,폐업,2026-02-02,,,,,,,경기도 군포시 산본동 ****,"경기도 군포시 고산로 ***, ***,***호 (산본동)",15802,GS25 산본타운점,2026-02-03 13:23:55,U,2026-02-06 02:40:00,,194196.444668225,430014.873767788,,,,,,GS25산본타운점_경기도군포시산본동****
261,의료기기판매(임대)업,01_02_03_P,3190000,PHMG120263190033047000004,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,,"서울특별시 동작구 대방동**나길 **-*, 그린플러스대방해담채 (대방동)",06945,요거파트너스,2026-02-03 13:57:14,I,2026-02-06 00:20:02,,193153.583387989,444618.499647271,,,20.0,,,요거파트너스_
48,의료기기판매(임대)업,01_02_03_P,3660000,PHMG120263660023047000014,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 복수동 ***-* 삼익목화아파트,"대전광역시 서구 복수서로 **, ***호 (복수동, 삼익목화아파트)",35404,이조은복지용구,2026-02-02 17:03:40,I,2026-02-04 00:20:02,,233681.535181174,311972.533987474,,,43.5,,,이조은복지용구_대전광역시서구복수동***-*삼익목화아파트
41,의료기기판매(임대)업,01_02_03_P,3990000,PHMG120263990309047000006,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 남양주시 다산동 **** 다산 이편한세상자이,"경기도 남양주시 다산중앙로**번길 **, ****동 ***호 (다산동, 다산 이편한세상자이)",12248,두리인터내셔널,2026-02-02 17:23:06,I,2026-02-04 00:20:02,,213380.754999447,457460.27366737,,,,,,두리인터내셔널_경기도남양주시다산동****다산이편한세상자이
239,의료기기판매(임대)업,01_02_03_P,3660000,PHMG120263660023047000016,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,대전광역시 서구 용문동 ***-* 보금자리,"대전광역시 서구 계룡로 ***-**, 보금자리 ***호 (용문동)",35307,다이클로 둔산더샵엘리프점,2026-02-03 15:45:02,I,2026-02-06 00:20:02,,235531.456742311,315390.246551369,,,,,,다이클로둔산더샵엘리프점_대전광역시서구용문동***-*보금자리
312,의료기기판매(임대)업,01_02_03_P,3900000,PHMG120263900028047000013,2026-02-02,,1,영업/정상,13,영업중,,,,,,,,경기도 광명시 광명동 *** 현진에버빌아파트,"경기도 광명시 목감로 **, ***동 ***호 (광명동, 현진에버빌아파트)",14293,바로유통,2026-02-03 13:45:30,I,2026-02-06 00:20:02,,186411.21363788,441502.291714627,,,,,,바로유통_경기도광명시광명동***현진에버빌아파트
8,의료기기판매(임대)업,01_02_03_P,3780000,PHMG120263780064047000016,2026-01-31,,1,영업/정상,13,영업중,,,,,,,,경기도 성남시 분당구 이매동 *** 이매촌,"경기도 성남시 분당구 양현로**번길 **, 이매촌 ***동 ***호 (이매동, 이매촌)",13568,함스케어,2026-02-02 14:25:33,I,2026-02-04 00:20:02,,211174.949647003,432260.868907152,,,,,,함스케어_경기도성남시분당구이매동***이매촌
419,의료기기판매(임대)업,01_02_03_P,4050000,PHMG120224050149047000176,2026-01-31,,3,폐업,3,폐업,2026-02-01,,,,,,,경기도 용인시 수지구 풍덕천동 ****-* 진산마을삼성래미안*차아파트,"경기도 용인시 수지구 진산로 ***, ***동 ***호 (풍덕천동, 진산마을삼성래미안*차아파트)",16923,썬컴퍼니,2026-02-03 14:46:24,U,2026-02-06 02:40:00,,208790.833123561,424171.996833279,,,,,,썬컴퍼니_경기도용인시수지구풍덕천동****-*진산마을삼성래미안*차아파트
306,의료기기판매(임대)업,01_02_03_P,4550000,PHMG120264550041047000002,2026-01-30,,1,영업/정상,13,영업중,,,,,,,,충청남도 금산군 추부면 마전리 ***-*,충청남도 금산군 추부면 다복로 ***,32714,바이오 에너지,2026-02-03 16:33:06,I,2026-02-06 00:20:02,,240644.46792553,298283.941518292,,,512.39,,,바이오에너지_충청남도금산군추부면마전리***-*
489,의료기기판매(임대)업,01_02_03_P,3740000,PHMG120263740032047000007,2026-01-30,,1,영업/정상,13,영업중,,,,,,,,경기도 수원시 권선구 호매실동 **** 센타프라자,"경기도 수원시 권선구 호매실로***번길 **-**, 센타프라자 ***호 (호매실동)",16630,뷰티더하라수원호매실눈썹,2026-02-05 13:38:42,I,2026-02-07 00:20:02,,196652.843467741,417356.985723235,,,94.16,,,뷰티더하라수원호매실눈썹_경기도수원시권선구호매실동****센타프라자
251,의료기기판매(임대)업,01_02_03_P,3240000,PHMG120263240033047000013,2026-01-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강동구 상일동 ***-*,"서울특별시 강동구 천호대로 ****, *층 (상일동)",05283,세라젬 웰스토어,2026-02-03 11:53:27,I,2026-02-06 00:20:02,,215101.359476309,449400.640804675,,,,,,세라젬웰스토어_서울특별시강동구상일동***-*
