영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,명수웰빙,2012-05-21,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2008-01-17 09:12:22,2007-07-12,,150-041,서울특별시 영등포구 당산동*가 **-* 당산빌딩 *층,N,,3180000-134-2007-00105,,3180000,"서울특별시 영등포구 영등포로 *** (당산동*가,당산빌딩 *층)",07266,03,폐업,방문판매,,,,
,임대,바이오필리아,,,,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2021-03-09 11:47:18,2021-03-09,55.06,138-888,서울특별시 송파구 문정동 ***-* KD**,N,,3230000-134-2021-00122,,3230000,"서울특별시 송파구 정의로*길 *, KD** 지하*층 B***호 (문정동)",05836,01,영업/정상,영업장판매,,,,
,임대,(주)김정문알로에분당오리지점,2007-03-28,209626.917756254,426267.516779548,2025-12-15 16:15:28,I,02,폐업,0,0,0,1,,,0,0,,2004-06-17 00:00:00,2004-06-17,,463-870,경기도 성남시 분당구 구미동 ***-* 동아빌딩 ***호,N,,3810000-134-2004-60146,0,3780000,,,03,폐업,영업장판매,,,,
,,(주)아모레퍼시픽,2023-05-26,205210.358779172,445154.42225208,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-05-26 15:34:36,2019-05-30,,135-730,서울특별시 강남구 삼성동 ***-* 현대백화점,N,,3220000-134-2019-00217,,3220000,"서울특별시 강남구 테헤란로 ***, 현대백화점 지상*층 (삼성동)",06164,03,폐업,영업장판매,02-3467-8421,,,
,,포에버기선인셀덤,2025-12-31,,,2026-01-02 02:40:00,I,02,폐업,0,,,,,,,,,2025-12-31 17:32:47,2024-03-12,,,강원특별자치도 속초시 노학동 ***,N,,4231000-134-2024-00008,,4231000,"강원특별자치도 속초시 응골길 **, *층 (노학동)",24868,03,폐업,전자상거래(통신판매업),,,,
,자가,(주)고려인삼골드,2011-03-28,194273.598098938,450318.724130121,2025-12-15 16:15:28,I,02,폐업,0,0,0,2,,,0,13,,2005-07-01 00:00:00,2005-07-01,6.54,121-807,서울특별시 마포구 노고산동 **-* 그랜드마트 지하,N,,3130000-134-2005-00080,0,3130000,,,03,폐업,영업장판매,,,,
,,씨제이뉴트라(목동점),2018-02-14,,,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2018-02-14 16:44:37,2005-09-14,,158-050,서울특별시 양천구 목동 *** 현대백화점 지하*층,N,,3140000-134-2005-00141,,3140000,"서울특별시 양천구 목동동로 *** (목동,현대백화점 지하*층)",07998,03,폐업,영업장판매,02-6740-0772,,,
,,글로벌비즈니스컴퍼니,2025-06-09,194191.552230532,454194.693044027,2026-03-11 01:32:08,I,02,폐업,0,,,,,,,,,2025-06-09 09:09:19,2024-04-01,3.30,120-846,서울특별시 서대문구 홍은동 ***-**,N,,3120000-134-2024-00037,,3120000,"서울특별시 서대문구 연희로**가길 *, 지하*층 E**호 (홍은동)",03650,03,폐업,전자상거래(통신판매업),,,,
,,가이드(44guide.com),2013-01-03,177260.752729594,427363.818431727,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2010-12-29 10:20:59,2010-09-15,30.25,429-863,경기도 시흥시 정왕동 ****-* ***호 (http://www.**guide.com),N,,4010000-134-2010-00116,,4010000,,,03,폐업,통신판매,070-7151-1982,,,
,,아이몬즈,2006-05-02,197530.318477163,441614.782279265,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2005-05-31 00:00:00,2004-06-18,,156-827,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2004-00128,,3190000,,,03,폐업,통신판매,,,,
,,예미컬렉션,2022-12-29,,,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2022-12-29 17:12:43,2022-05-02,,461-824,경기도 성남시 수정구 태평동 **** *층 일부,N,,3790000-134-2022-00064,,3780000,"경기도 성남시 수정구 성남대로****번길 **, *(일부)층 (태평동)",13311,03,폐업,영업장판매,,,,
,임대,몸매학교 점핑다이어트,2024-12-26,228871.282971309,428286.910877666,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2024-12-26 13:31:20,2023-09-20,130.64,464-873,경기도 광주시 곤지암읍 삼리 ***-** *층,N,,5540000-134-2023-00215,,5540000,"경기도 광주시 곤지암읍 평촌길 **-**, *층",12800,03,폐업,영업장판매,,,,
,,올곧커머스,,,,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2019-07-02 11:26:14,2019-04-16,22.68,138-960,서울특별시 송파구 문정동 *** 가든파이브라이프,N,,3230000-134-2019-00088,,3230000,"서울특별시 송파구 충민로 **, 가든파이브라이프 에프동 *층 ****호 (문정동)",05838,01,영업/정상,전자상거래(통신판매업),,,,
,,오렌지,2021-02-02,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2021-02-02 10:47:58,2018-10-08,,150-790,서울특별시 영등포구 여의도동 ** 한국방송공사,N,,3180000-134-2018-00140,,3180000,"서울특별시 영등포구 여의공원로 **, KBS 신관 누리동 *층 (여의도동)",07235,03,폐업,영업장판매,,,,
,자가,에코아울렛,2015-02-11,,,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2014-11-10 17:25:23,2014-06-11,73.28,423-837,"경기도 광명시 철산동 *** 다산빌딩,지하*층",N,,3900000-134-2014-00072,,3900000,"경기도 광명시 오리로***번길 *, 지하*층 (철산동, 다산빌딩)",14240,03,폐업,영업장판매,02-3412-3575,,,
,,제나두,2025-03-10,192588.569805016,453169.069322387,2026-03-11 01:31:57,I,02,폐업,0,,,,,,,,,2025-03-10 13:51:18,2022-03-07,,120-810,서울특별시 서대문구 북가좌동 **-* 골든빌딩,N,,3120000-134-2022-00046,,3120000,"서울특별시 서대문구 증가로**길 **, 골든빌딩 (북가좌동)",03670,03,폐업,전자상거래(통신판매업),,,,
,,라오라오,2025-07-24,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2025-07-24 14:14:51,2024-10-21,,,강원특별자치도 원주시 단구동 **** 단관 청솔*차아파트,N,,4191000-134-2024-00114,,4191000,"강원특별자치도 원주시 단구로 ***, ***동 ***호 (단구동, 단관 청솔*차아파트)",26488,03,폐업,전자상거래(통신판매업),,,,
,자가,지에스(GS)25 청평삼성점,,236563.327772384,470013.519482912,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2025-11-26 11:32:22,2025-11-26,3.30,477-813,경기도 가평군 청평면 청평리 ***-** 외 *필지(***-**),N,,4160000-134-2025-00037,,4160000,"경기도 가평군 청평면 강변나루로**번길 **-*, *층 일부호",12454,01,영업/정상,영업장판매,,,,
,,허브랑 영양 다이어트,2017-07-26,217700.789435048,448374.256653662,2026-03-10 22:23:19,I,02,폐업,0,0,0,0,,,,0,,2017-07-26 17:23:01,2011-06-15,22.77,465-804,경기도 하남시 덕풍동 ***-** (*층),N,,4040000-134-2011-00018,,4040000,"경기도 하남시 덕풍공원로**번길 ** (덕풍동,(*층))",12977,03,폐업,영업장판매,031-795-3601,,,
,임대,한국엠에스,2009-01-16,211384.144442129,446973.81658404,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,0,0,,2004-10-05 00:00:00,2004-06-16,180.00,134-847,서울특별시 강동구 성내동 ***-**,N,,3240000-134-2004-00067,0,3240000,,,03,폐업,영업장판매,02-488-1616,,,상수도전용
,임대,오병이어,2024-12-30,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2024-12-30 10:59:17,2024-02-14,.00,464-100,경기도 광주시 탄벌동 ***,N,,5540000-134-2024-00035,,5540000,"경기도 광주시 탄벌길 **, ***동 ***호 (탄벌동)",12747,03,폐업,전자상거래(통신판매업),,,,
,,이노네트워크,2025-10-10,220415.31283039,419714.994414089,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2025-10-10 14:49:42,2023-05-08,,449-814,경기도 용인시 처인구 포곡읍 삼계리 ***-*,N,,5620000-134-2023-00071,,4050000,"경기도 용인시 처인구 포곡읍 포곡로 ***, 리버파크뷰 ***동 ***호",17028,03,폐업,전자상거래(통신판매업),,,,
,,주식회사 한국에스엠에스,2014-06-19,203060.834674254,444090.798804412,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2012-08-09 14:58:13,2012-08-09,,135-924,서울특별시 강남구 역삼동 ***-** 에이엔씨빌딩 *층,N,,3220000-134-2012-00297,,3220000,"서울특별시 강남구 테헤란로**길 **, 지상*층 (역삼동, 에이엔씨빌딩)",06236,03,폐업,영업장판매,02-566-2966,,,
,자가,스타핏,2020-01-02,201232.96781384,417815.725367303,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2020-01-02 17:27:25,2016-07-22,91.00,441-865,경기도 수원시 권선구 세류동 ***-**,N,,3740000-134-2016-00146,,3740000,"경기도 수원시 권선구 권선로 ***, *층 (세류동)",16577,03,폐업,영업장판매,,,,
,,(주)창조산업,2009-12-29,201632.984111299,445336.362716689,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2005-09-08 00:00:00,2005-09-08,,137-808,서울특별시 서초구 반포동 ***-* 아주빌딩 ***호,N,,3210000-134-2005-00204,,3210000,,,03,폐업,방문판매,02-545-8969,,,
,임대,에버월드,2009-06-02,189691.858978981,442354.304734197,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,1000000,0,,2009-06-02 11:21:47,2009-02-24,154.88,153-800,서울특별시 금천구 가산동 **-** 지하*층,N,,3170000-134-2009-00017,300000,3170000,,,03,폐업,영업장판매,02-852-0124,,,
,자가,(주)블랑두부,,205372.889102359,445049.523887163,2025-12-15 16:15:28,I,01,영업,0,0,0,0,,,,0,,2021-11-02 10:14:44,2020-08-21,155.70,135-846,서울특별시 강남구 대치동 ***-**,N,,3220000-134-2020-00491,,3220000,"서울특별시 강남구 테헤란로**길 *-*, 지상*층 (대치동)",06181,01,영업/정상,전자상거래(통신판매업),02-1833-6610,,,
,자가,(주)송도삼업,2016-08-12,202358.505687227,447232.955697694,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,0,0,,2012-09-18 15:24:43,2006-03-08,3.30,135-900,서울특별시 강남구 압구정동 ***-* 현대백화점 지하*층,N,,3220000-134-2006-00062,0,3220000,"서울특별시 강남구 압구정로 *** (압구정동,현대백화점 지하*층)",06001,03,폐업,영업장판매,02-733-5150,,,상수도전용
,,소풍일상,,,,2025-12-15 16:15:28,I,01,영업,0,0,0,0,,,,0,,2024-02-20 14:09:27,2024-02-20,,463-750,경기도 성남시 분당구 분당동 ** 샛별마을 ***동 ****호,N,,3810000-134-2024-00027,,3780000,"경기도 성남시 분당구 수내로 ***, ***동 ****호 (분당동, 샛별마을)",13581,01,영업/정상,전자상거래(통신판매업),,,,
,임대,허브다이어트 라인부활,2013-12-13,207632.659731424,453541.494140497,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2013-03-08 12:00:26,2013-03-08,21.60,131-831,서울특별시 중랑구 면목동 ***-**,N,,3060000-134-2013-00016,,3060000,"서울특별시 중랑구 면목로**길 ** (면목동, ***-**, *층)",02221,03,폐업,영업장판매,,,,
,자가,뉴팜생유산균 경기북부대리점,2019-06-18,202603.0220224,471562.722657338,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2019-06-18 10:35:28,2012-11-09,27.60,480-816,경기도 의정부시 가능동 ***-** 지상*층,N,,3820000-134-2012-00139,,3820000,"경기도 의정부시 흥선로**번길 * (가능동, 지상*층)",11657,03,폐업,방문판매,031-878-6422,,,
,,목표2,2023-11-10,211216.815677393,418983.379968997,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-11-10 09:04:57,2022-08-31,,446-573,경기도 용인시 기흥구 구갈동 ***-* 구갈주차전용건물,N,,5630000-134-2022-00346,,4050000,"경기도 용인시 기흥구 강남서로 **, 구갈주차전용건물 *층 ***호-A**호 (구갈동)",16977,03,폐업,전자상거래(통신판매업),,,,
,,동의명가,,176483.048052484,466933.180073439,2025-12-15 16:15:28,I,01,영업,0,0,0,0,,,,0,,2024-05-16 10:20:49,2023-05-19,,411-809,경기도 고양시 일산서구 덕이동 ****-*,N,,3940000-134-2023-00400,,3940000,"경기도 고양시 일산서구 덕이로***번길 **-**, 주건축물제*동 (덕이동)",10227,01,영업/정상,방문판매,,,,
,자가,길동마임,,212411.971863699,448670.048313635,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2016-07-07 15:59:24,2011-08-18,99.00,134-811,서울특별시 강동구 길동 ***-* *층 ***호,N,,3240000-134-2011-00127,,3240000,"서울특별시 강동구 양재대로 ****, *층 ***호 (길동)",05343,01,영업/정상,영업장판매,02-488-7720,,,
,,타우종합몰,2022-11-18,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2022-11-18 15:27:35,2021-11-17,,121-815,서울특별시 마포구 도화동 *** SK허브그린 ***호,N,,3130000-134-2021-00333,,3130000,"서울특별시 마포구 마포대로 **, SK허브그린 ***호 (도화동)",04157,03,폐업,전자상거래(통신판매업),02-6403-9816,,,
,,허벌라이프독립디에스,2012-12-27,189447.5249261,437404.303523461,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2006-02-08 00:00:00,2004-06-22,17.10,423-823,경기도 광명시 소하동 ***-** **/*,N,,3900000-134-2004-00115,,3900000,"경기도 광명시 오리로***번길 **-** (소하동,**/*)",14326,03,폐업,영업장판매,02-898-5006,,,
,임대,코웨이(주) 잠실점,2014-12-23,202445.70599098,443655.843094927,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2013-06-12 15:22:47,2013-06-12,366.99,137-858,서울특별시 서초구 서초동 ****-** 덕흥빌딩 *층,N,,3210000-134-2013-00168,,3210000,"서울특별시 서초구 강남대로 ***, *층 (서초동, 덕흥빌딩)",06621,03,폐업,방문판매,21721122,,,
,자가,위너스조용순,2006-09-26,203894.031407652,444624.818170279,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,0,0,,2004-09-30 00:00:00,2004-06-21,66.11,135-513,서울특별시 강남구 역삼동 ***-** 아남타워현대오피스텔****호,N,,3220000-134-2004-00691,0,3220000,,,03,폐업,다단계판매,,,,
,자가,올케어몰,2025-01-02,204691.655,444968.62,2025-12-15 16:15:28,I,02,폐업,3.3,,,,,,,,,2025-01-02 12:26:18,2024-01-11,3.30,135-877,서울특별시 강남구 삼성동 ***-**,N,,3220000-134-2024-00034,,3220000,"서울특별시 강남구 테헤란로**길 **-*, *층 C**호 (삼성동)",06159,03,폐업,전자상거래(통신판매업),,,,
,자가,영다이어트클럽,2011-01-10,,,2025-12-15 16:15:28,I,02,폐업,29.7,,,,,,,,,2010-08-02 15:47:51,2010-08-02,29.70,448-810,경기도 용인시 수지구 죽전동 **** ***호,N,,5640000-134-2010-00060,,4050000,,,03,폐업,영업장판매,,,,
,,헬쓰&뷰티,2007-12-27,193654.887501543,429533.071016261,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2005-11-03 00:00:00,2005-11-03,,435-800,경기도 군포시 산본동 ****-* 목련(아) ****동 ****호,N,,4020000-134-2005-00047,,4020000,,,03,폐업,다단계판매,031-391-5629,,,
,,메디칼허브몰,2022-12-26,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2022-12-26 10:53:35,2021-06-16,,462-080,경기도 성남시 중원구 도촌동 *** 휴먼시아 섬마을,N,,3800000-134-2021-00061,,3780000,"경기도 성남시 중원구 도촌남로 ***, ***동 **층 ****호 (도촌동, 휴먼시아 섬마을)",13423,03,폐업,전자상거래(통신판매업),,,,
,,담현,2019-06-11,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2019-06-11 14:34:23,2017-01-16,,,경기도 남양주시 퇴계원읍 퇴계원리 ***,N,,3990000-134-2017-00007,,3990000,"경기도 남양주시 퇴계원읍 도제원로 **, ***동 ***호 (강남아파트)",12123,03,폐업,전자상거래(통신판매업),,,,
,자가,시윤,2023-02-27,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-02-27 11:12:50,2022-11-02,8.00,138-888,서울특별시 송파구 문정동 *** 송파 테라타워*,N,,3230000-134-2022-00612,,3230000,"서울특별시 송파구 송파대로 ***, 송파 테라타워* 제B동 ***-**호 (문정동)",05854,03,폐업,전자상거래(통신판매업),,,,
,,태양,2020-11-26,211991.133755188,434490.009705504,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2020-11-26 10:52:11,2017-11-16,,463-856,경기도 성남시 분당구 야탑동 ***-* ***호,N,,3810000-134-2017-00140,,3780000,"경기도 성남시 분당구 매화로**번길 ** (야탑동, ***호)",13504,03,폐업,전자상거래(통신판매업),,,,
,,씽킹빅,2024-12-30,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2024-12-30 17:45:59,2004-06-21,,131-796,서울특별시 중랑구 신내동 *** 신내우디안*단지 ***동 ***호,N,,3060000-134-2004-00127,,3060000,"서울특별시 중랑구 신내역로 ***, ***동 ***호 (신내동, 신내 데시앙포레)",02055,03,폐업,방문판매,,,,
,임대,세진 메디스포,2013-01-31,191943.301644133,450529.598724108,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,20000000,0,,2013-01-31 10:35:50,2006-08-04,11.88,121-896,서울특별시 마포구 서교동 ***-** *층,N,,3130000-134-2006-00108,270000,3130000,"서울특별시 마포구 월드컵로 ** (서교동, *층)",03996,03,폐업,영업장판매,,,,
,,조규민,2016-12-05,208535.432375711,455614.274146096,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2004-06-21 00:00:00,2004-06-21,,131-869,서울특별시 중랑구 신내동 ***-* 신일빌라*동***,N,,3060000-134-2004-00126,,3060000,"서울특별시 중랑구 봉화산로**길 *** (신내동,신일빌라*동***)",,03,폐업,방문판매,,,,
,,더블에스,,,,2025-12-15 16:15:28,I,01,영업,0,,,,,,,,,2020-02-17 11:35:30,2020-02-17,,411-860,경기도 고양시 일산서구 일산동 **** 일신삼익아파트,N,,3940000-134-2020-00074,,3940000,"경기도 고양시 일산서구 원일로**번길 **, ***동 ****호 (일산동, 일신삼익아파트)",10348,01,영업/정상,전자상거래(통신판매업),,,,
,자가,(주)오스트레일리언메이드,2016-05-13,204413.616574592,461378.588676784,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2015-06-23 18:02:04,2015-04-09,16.00,132-898,서울특별시 도봉구 창동 *-** *층,N,,3090000-134-2015-00014,,3090000,서울특별시 도봉구 마들로**길 ** (창동),01413,03,폐업,영업장판매,02-3499-6000,,,
,,신아유통,2019-08-20,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2019-08-20 14:54:38,2019-03-26,,,경기도 부천시 오정구 원종동 *** 지하*층 *호,N,,3860000-134-2019-00079,,3860000,"경기도 부천시 오정구 소사로***번길 **, 지하*층 *호 (원종동)",14430,03,폐업,영업장판매,,,,
,,한빛자연치유문화원,2020-01-28,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2020-02-14 10:24:35,2013-04-04,,150-033,서울특별시 영등포구 영등포동*가 * 아자쇼핑센터 ****호,N,,3180000-134-2013-00101,,3180000,"서울특별시 영등포구 영중로 ** (영등포동*가, 아자쇼핑센터 ****호)",07302,03,폐업,영업장판매,,,,
,자가,대성유통,2021-01-14,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2021-01-13 20:30:06,2008-08-14,231.00,442-819,경기도 수원시 팔달구 우만동 *** 나성상가***-*호,N,,3740000-134-2008-00119,,3740000,"경기도 수원시 팔달구 월드컵로***번길 ** (우만동,나성상가***-*호)",16232,03,폐업,영업장판매,031-258-4858,,,상수도전용
,,티케이커머스,2024-10-21,172220.22152885,467747.041153812,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2024-10-21 14:36:28,2021-10-22,,413-120,경기도 파주시 문발동 ***-*,N,,4060000-134-2021-00253,,4060000,"경기도 파주시 광인사길 **, *층 티케이커머스 (문발동)",10881,03,폐업,전자상거래(통신판매업),,,,
,자가,헬스트론 상왕십리점,2023-09-13,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-09-14 09:11:24,2020-02-07,3.30,133-856,서울특별시 성동구 하왕십리동 ***,N,,3030000-134-2020-00019,,3030000,"서울특별시 성동구 왕십리로 ***-*, *층 (하왕십리동)",04701,03,폐업,영업장판매,,,,
,,유니시티(탄현),2019-05-22,174134.630217986,474045.301618131,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2019-05-22 11:45:40,2017-12-06,,413-841,경기도 파주시 탄현면 갈현리 ***-**,N,,4060000-134-2017-00088,,4060000,경기도 파주시 탄현면 장릉로***번길 **,10860,03,폐업,전자상거래(통신판매업),,,,
,자가,경동제약(주),2023-04-06,196668.226137898,441640.722371723,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-04-06 09:59:00,2010-03-23,.00,151-832,서울특별시 관악구 봉천동 ****-* 경동제약B/D *층,N,,3200000-134-2010-00046,,3200000,"서울특별시 관악구 남부순환로 **** (봉천동,경동제약B/D *층)",08793,03,폐업,방문판매,02-576-6121,,,
,,주식회사 탑유로,2024-12-27,199693.572506989,450879.051155782,2025-12-15 16:15:28,I,02,폐업,6.6,,,,,,,,,2024-12-27 16:52:46,2020-10-16,6.60,100-273,서울특별시 중구 필동*가 **-*,N,,3010000-134-2020-00157,,3010000,"서울특별시 중구 서애로 **, *층 (필동*가)",04623,03,폐업,전자상거래(통신판매업),,,,
,,파라천사,2023-01-10,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-01-10 13:08:13,2022-08-23,,472-843,경기도 남양주시 화도읍 녹촌리 *** 남양주 라온프라이빗 *단지 ***동 ***호,N,,3990000-134-2022-00537,,3990000,"경기도 남양주시 화도읍 경춘보학*길 *, ***동 *층 ***호 (남양주 라온프라이빗 *단지)",12178,03,폐업,전자상거래(통신판매업),,,,
,임대,규수방패션,2007-09-18,,,2026-03-11 01:23:04,I,02,폐업,0,0,0,0,,,0,0,,2005-04-18 00:00:00,2005-04-18,264.00,136-087,서울특별시 성북구 보문동*가 ***-* 정암빌딩 지하*층,N,,3070000-134-2005-00034,0,3070000,,,03,폐업,영업장판매,02-927-0152,,,상수도전용
,,한국암웨이IBO김선백,2011-03-03,189528.70821049,442888.197339123,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2009-08-20 10:58:03,2009-08-20,,152-871,서울특별시 구로구 구로동 ***-** 지하*층,N,,3160000-134-2009-00124,,3160000,,,03,폐업,다단계판매,,,,
,,한국암웨이,2008-07-22,200660.72602366,443448.509483173,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2004-06-20 00:00:00,2004-06-18,,137-884,서울특별시 서초구 서초동 ****-*,N,,3210000-134-2004-01260,,3210000,,,03,폐업,다단계판매,,,,
,임대,GS25중림점,2017-11-15,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2017-11-15 17:05:54,2013-04-23,3.30,100-859,서울특별시 중구 중림동 *** GS**중림점 *층,N,,3010000-134-2013-00083,,3010000,"서울특별시 중구 청파로 *** (중림동, GS**중림점 *층)",04505,03,폐업,영업장판매,02-365-3763,,,
,,삼진프라자,2011-08-12,385816.47298867,451366.69623116,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2005-02-01 00:00:00,2005-02-01,,,강원특별자치도 동해시 발한동 ***-*,N,,4211000-134-2005-00010,,4211000,,,03,폐업,영업장판매,,,,
,자가,아모레신개봉특약점,2025-01-16,187167.569571744,443866.059797568,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2025-02-10 15:11:54,2012-01-09,210.00,152-806,서울특별시 구로구 개봉동 ***-* 유원빌딩 *층,N,,3160000-134-2012-00005,,3160000,서울특별시 구로구 경인로 ***-* (개봉동),08274,03,폐업,방문판매,,,,
,,스토리다이어트,2019-04-09,187971.884478394,442566.906096388,2025-12-15 16:15:28,I,02,폐업,24.58,,,,,,,,,2019-04-09 17:34:24,2011-08-09,24.58,423-832,경기도 광명시 철산동 ***-* 지상*층,N,,3900000-134-2011-00064,,3900000,"경기도 광명시 시청로***번길 ** (철산동,지상*층)",14214,03,폐업,영업장판매,,,,
,,명화유통,2015-12-02,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2015-12-04 16:47:50,2004-06-18,,156-090,서울특별시 동작구 사당동 **** 사당LG아파트 ***동 ***호,N,,3190000-134-2004-00087,,3190000,"서울특별시 동작구 사당로*가길 *** (사당동,사당LG아파트 ***동 ***호)",07028,03,폐업,다단계판매,02-522-1276,,,
,,보라 위핏,2020-08-19,209720.159872567,416933.585837422,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2020-08-19 09:32:31,2018-08-24,,446-904,경기도 용인시 기흥구 보라동 ***-* 랜드빌* ***호,N,,5630000-134-2018-00080,,4050000,"경기도 용인시 기흥구 한보라*로 *, ***호 (보라동, 랜드빌*)",17079,03,폐업,다단계판매,,,,
,,허브다이어트,2009-10-29,189910.726534833,442519.809213865,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2008-11-17 13:15:19,2008-11-17,,152-800,서울특별시 구로구 가리봉동 **-** (*층),N,,3160000-134-2008-00083,,3160000,,,03,폐업,다단계판매,02-858-2791,,,
,자가,남양양봉원,2015-04-09,212803.009232926,460688.132895858,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2010-11-25 09:32:31,2010-11-25,26.40,,경기도 남양주시 퇴계원읍 퇴계원리 ***-** 외*필지,N,,3990000-134-2010-00173,,3990000,경기도 남양주시 퇴계원읍 경춘북로 *** (외*필지),12126,03,폐업,영업장판매,031-595-3335,,,상수도전용
,,초야,2019-05-28,294929.80304077,497463.737853864,2025-12-15 16:15:28,I,02,폐업,68.39,0,0,0,,,,0,,2019-05-29 09:20:09,2009-09-18,83.77,,강원특별자치도 인제군 남면 신남리 ***-*,N,,4331000-134-2009-00003,,4331000,강원특별자치도 인제군 남면 설악로 ***,24648,03,폐업,영업장판매,033-463-6660,,,
,,광양네추럴,2011-05-02,,,2025-12-15 16:15:28,I,02,폐업,0,0,0,0,,,,0,,2011-04-12 20:57:47,2010-08-26,132.00,442-180,경기도 수원시 팔달구 북수동 *** (*층),N,,3740000-134-2010-00394,,3740000,,,03,폐업,영업장판매,,,,
,임대,젠웰니스,2023-06-19,,,2025-12-15 16:15:28,I,02,폐업,0,,,,,,,,,2023-06-19 09:28:58,2023-02-27,.00,157-865,서울특별시 강서구 염창동 *** 강변성원아파트 ***동 ***호,N,,3150000-134-2023-00134,,3150000,"서울특별시 강서구 양천로**길 **, ***동 ***호 (염창동, 강변성원아파트)",07535,03,폐업,전자상거래(통신판매업),,,,
,자가,아침뜨락,2009-02-10,196501.358727216,448274.823500356,2025-12-15 16:15:28,I,02,폐업,0,0,0,2,,,0,0,,2004-10-19 00:00:00,2004-10-19,330.00,140-832,서울특별시 용산구 용문동 **-* 지층 ***호,N,,3020000-134-2004-00164,0,3020000,,,03,폐업,영업장판매,02-338-0414,,,
