건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
2,임대,1,동아세탁,일반세탁업,,,,,203967.783536236,452510.849293451,2026-05-01 22:30:13,I,01,영업,,2017-03-15 14:29:02,2003-05-30,16.20,130-859,서울특별시 동대문구 전농동 645-2,N,,3050000-205-2003-00035,3050000,"서울특별시 동대문구 서울시립대로 31, 상가동 108호 (전농동, 동아아파트)",02591,1,01,영업/정상,일반세탁업,02-2247-1552,2,,2,,
3,,,금성사,일반세탁업,,,,,205956.617846519,451905.713360787,2026-05-01 22:30:13,I,01,영업,,2022-10-28 13:24:05,2003-06-02,18.90,130-842,서울특별시 동대문구 장안동 382-18,N,,3050000-205-2003-00038,3050000,서울특별시 동대문구 답십리로68길 71 (장안동),02624,1,01,영업/정상,일반세탁업,02-2248-9414,1,,1,,
3,임대,1,월풀빨래방,빨래방업,,,,,206044.994781225,452678.848774579,2026-05-01 22:30:13,I,01,영업,,2017-04-17 10:08:41,2003-07-29,32.34,130-836,서울특별시 동대문구 장안동 121-22,N,,3050000-205-2003-00063,3050000,서울특별시 동대문구 답십리로63길 86 (장안동),02525,0,01,영업/정상,빨래방업,,1,,1,,
,임대,,백왕사,일반세탁업,,,,,204358.458752084,453727.092997297,2026-05-01 22:30:13,I,01,영업,,2022-02-08 17:28:57,2003-02-26,24.00,130-866,서울특별시 동대문구 청량리동 36-12 1층,N,,3050000-205-2003-00072,3050000,"서울특별시 동대문구 제기로 154, 1층 (청량리동)",02488,,01,영업/정상,일반세탁업,02-964-1738,,,,,
2,임대,,한양사,일반세탁업,,,,,203632.199729928,453892.422795967,2026-05-01 22:30:13,I,01,영업,,2023-01-04 14:30:53,2003-02-27,,130-868,서울특별시 동대문구 청량리동 205-301,N,,3050000-205-2003-00075,3050000,서울특별시 동대문구 제기로21길 13 (청량리동),02470,,01,영업/정상,일반세탁업,02-965-3206,1,,1,,
2,임대,,백합사,일반세탁업,,,,,203574.60948535,453963.500928186,2026-05-01 22:30:13,I,01,영업,,2017-04-20 08:18:03,2003-02-27,15.00,130-868,서울특별시 동대문구 청량리동 205-363,N,,3050000-205-2003-00076,3050000,서울특별시 동대문구 제기로17길 28 (청량리동),02470,,01,영업/정상,일반세탁업,02-968-7549,1,,1,,
2,임대,,금강사,일반세탁업,,,,,204986.356956598,453001.261517532,2026-05-01 22:30:13,I,01,영업,,2013-12-26 17:37:50,2003-09-08,19.53,130-850,서울특별시 동대문구 전농동 60-325,N,,3050000-205-2003-00078,3050000,서울특별시 동대문구 전농로20길 10 (전농동),02506,,01,영업/정상,일반세탁업,,1,,1,,
2,임대,,주공세탁,일반세탁업,,,,,205993.270656311,453432.369638822,2026-05-01 22:30:13,I,01,영업,,2010-07-29 11:12:38,2003-10-01,30.78,130-782,서울특별시 동대문구 휘경동 57-3 주공아파트상가 1층 106호,N,,3050000-205-2003-00081,3050000,"서울특별시 동대문구 한천로 250 (휘경동,주공아파트상가 1층 106호)",02512,1,01,영업/정상,일반세탁업,02-2244-6758,2,,2,,
3,임대,,대림세탁소,일반세탁업,,,,,205623.059132399,455899.982370316,2026-05-01 22:30:13,I,01,영업,,2017-10-26 11:21:20,2003-10-13,20.23,130-828,서울특별시 동대문구 이문동 225-2,N,,3050000-205-2003-00084,3050000,"서울특별시 동대문구 이문로54길 46, 대림상가동 115호 (이문동)",02407,,01,영업/정상,일반세탁업,02-967-3303,1,,1,,
,,,은혜세탁소,일반세탁업,,,,,203735.418776552,453376.974761127,2026-05-01 22:30:15,I,01,영업,,2022-10-11 09:42:31,2003-03-06,43.74,130-862,서울특별시 동대문구 제기동 456,N,,3050000-205-2003-00088,3050000,"서울특별시 동대문구 약령시로 122-14, 1층 (제기동)",02573,1,01,영업/정상,일반세탁업,02-2237-0969,,,,,
,,,클린앤클린,일반세탁업,,,,,204197.836514397,452665.143653502,2026-05-01 22:30:13,I,01,영업,,2023-12-14 15:09:14,2004-03-02,33.40,130-857,서울특별시 동대문구 전농동 498-12,N,,3050000-205-2004-00005,3050000,"서울특별시 동대문구 답십리로23길 9, 1층 (전농동)",02551,1,01,영업/정상,일반세탁업,02-2212-4747,1,,1,,
,,,청량세탁소,일반세탁업,,,,,203866.512756184,453446.489559997,2026-05-01 22:30:14,I,01,영업,,2019-06-04 13:25:22,2004-06-17,15.00,130-867,서울특별시 동대문구 청량리동 318-4 1층,N,,3050000-205-2004-00008,3050000,"서울특별시 동대문구 약령시로 129-2, 1층 (청량리동)",02484,1,01,영업/정상,일반세탁업,02-963-2664,1,,1,,
,,,동화세탁소,일반세탁업,,,,,205584.744854963,451458.590403039,2026-05-01 22:30:13,I,01,영업,,2022-11-29 10:07:36,2004-07-13,33.99,130-843,서울특별시 동대문구 장안동 401-4,N,,3050000-205-2004-00011,3050000,서울특별시 동대문구 장한로5길 50 (장안동),02630,0,01,영업/정상,일반세탁업,02-2213-3029,1,,1,,
,,,제일 크리닝,일반세탁업,,,,,205441.340720444,451248.504781763,2026-05-01 22:30:15,I,01,영업,,2024-06-14 15:11:26,2004-07-22,23.00,130-843,서울특별시 동대문구 장안동 406-7,N,,3050000-205-2004-00012,3050000,"서울특별시 동대문구 한천로6길 47-8, 1층 (장안동)",02634,,01,영업/정상,일반세탁업,02-2243-5843,1,,1,,
,,,쌍용,일반세탁업,,,,,205980.772169045,455275.835949587,2026-05-01 22:30:12,I,01,영업,,2021-07-22 13:24:53,2004-08-05,33.90,130-827,서울특별시 동대문구 이문동 64 쌍용아파트,N,,3050000-205-2004-00014,3050000,"서울특별시 동대문구 한천로58길 47, 상가동 118호 (이문동, 쌍용아파트)",02423,1,01,영업/정상,일반세탁업,02-969-3310,2,,2,,
0,임대,0,크린토피아 동대문지사,일반세탁업,,,,,202766.006466714,452668.153729319,2026-05-01 22:30:12,I,01,영업,,2020-07-10 09:56:39,2004-09-10,338.00,130-820,서울특별시 동대문구 용두동 118-123,N,,3050000-205-2004-00017,3050000,서울특별시 동대문구 천호대로17길 51 (용두동),02584,0,01,영업/정상,일반세탁업,02-922-2774,1,0,2,0,0
,,,명성세탁소,일반세탁업,,,,,205492.892849446,451417.902622805,2026-05-01 22:30:14,I,01,영업,,2019-12-31 10:05:43,2004-12-24,23.76,130-843,서울특별시 동대문구 장안동 404-1 1층,N,,3050000-205-2004-00019,3050000,"서울특별시 동대문구 천호대로77나길 2, 1층 (장안동)",02635,0,01,영업/정상,일반세탁업,02-2216-3760,1,,1,,
,,,백조사,일반세탁업,,,,,204893.060364369,454164.506149787,2026-05-01 22:30:14,I,01,영업,,2017-04-24 10:02:02,2004-12-27,15.60,130-876,서울특별시 동대문구 휘경동 319-14,N,,3050000-205-2004-00020,3050000,서울특별시 동대문구 회기로 182 (휘경동),02446,,01,영업/정상,일반세탁업,02-964-7146,1,,1,,
,,,동양세탁소,일반세탁업,,,,,205909.055381455,454476.916704252,2026-05-01 22:30:14,I,01,영업,,2024-03-21 13:41:31,2005-06-02,19.02,130-777,서울특별시 동대문구 휘경동 115 휘경동양아파트상가 1층 104호,N,,3050000-205-2005-00003,3050000,"서울특별시 동대문구 망우로 135, 1층 104호 (휘경동, 휘경동양아파트상가)",02435,,01,영업/정상,일반세탁업,02-2212-0440,1,,1,,
,,,래미안크리닝,일반세탁업,,,,,206590.046202018,452410.619464697,2026-05-01 22:30:13,I,01,영업,,2017-04-24 18:08:11,2005-07-13,22.32,130-839,서울특별시 동대문구 장안동 329-3 삼성래미안2차아파트 주상가동 107호,N,,3050000-205-2005-00006,3050000,"서울특별시 동대문구 장안벚꽃로 167, 주상가동 1층 107호 (장안동, 삼성래미안2차아파트)",02524,1,01,영업/정상,일반세탁업,02-2243-1343,1,,1,,
,,,대우세탁소,일반세탁업,,,,,206093.183818854,455584.872318917,2026-05-01 22:30:13,I,01,영업,,2022-12-02 08:53:18,2005-07-28,25.01,130-827,서울특별시 동대문구 이문동 45 대우아파트상가 203호,N,,3050000-205-2005-00007,3050000,"서울특별시 동대문구 한천로58길 139, 203호 (이문동, 대우아파트상가)",02422,,01,영업/정상,일반세탁업,02-966-2217,,,,,
,,,부부수선세탁,일반세탁업,,,,,205018.072963795,451674.916586691,2026-05-01 22:30:13,I,01,영업,,2020-12-18 10:56:04,2005-09-30,39.60,130-805,서울특별시 동대문구 답십리동 488-70,N,,3050000-205-2005-00011,3050000,서울특별시 동대문구 전농로2나길 16 (답십리동),02620,0,01,영업/정상,일반세탁업,02-2215-2377,1,,1,,
2,,,주공그린세탁,일반세탁업,,,,,205993.270656311,453432.369638822,2026-05-01 22:30:13,I,01,영업,,2022-11-29 10:08:03,2005-12-21,31.52,130-782,서울특별시 동대문구 휘경동 57-3 주공아파트 제주상가 105호,N,,3050000-205-2005-00016,3050000,"서울특별시 동대문구 한천로 250, 1층 105호 (휘경동, 주공아파트 제주상가)",02512,1,01,영업/정상,일반세탁업,02-2249-6388,1,,1,,2
,,,장수사,일반세탁업,,,,,204110.729277799,452826.258538387,2026-05-01 22:30:13,I,01,영업,,2022-06-03 10:04:54,2006-05-11,21.00,130-859,서울특별시 동대문구 전농동 678-4,N,,3050000-205-2006-00005,3050000,서울특별시 동대문구 답십리로15길 30 (전농동),02558,0,01,영업/정상,일반세탁업,02-2245-8606,,,,,
,,,부림사,일반세탁업,,,,,204136.594799169,452746.180536982,2026-05-01 22:30:13,I,01,영업,,2017-04-24 18:16:35,2006-05-11,21.00,130-857,서울특별시 동대문구 전농동 495-19,N,,3050000-205-2006-00006,3050000,서울특별시 동대문구 답십리로21길 17 (전농동),02558,0,01,영업/정상,일반세탁업,02-2213-6027,,,,,
,,,매트로세탁소,일반세탁업,,,,,204339.02648963,451913.557300365,2026-05-01 22:30:13,I,01,영업,,2012-04-06 13:07:11,2006-05-11,20.10,130-805,서울특별시 동대문구 답십리동 498-5,N,,3050000-205-2006-00007,3050000,서울특별시 동대문구 천호대로 247 (답십리동),02603,1,01,영업/정상,일반세탁업,02-2212-6567,,,,,2
,,,청솔우성 세탁소,일반세탁업,,,,,205208.167449959,452466.868525878,2026-05-01 22:30:13,I,01,영업,,2025-05-28 14:07:35,2006-05-19,29.25,130-756,서울특별시 동대문구 답십리동 80 답십리청솔우성아파트,N,,3050000-205-2006-00009,3050000,"서울특별시 동대문구 전농로10길 20, 상가1동 1층 106호 (답십리동, 답십리청솔우성아파트)",02536,,01,영업/정상,일반세탁업,02-2215-8004,,,,,
,,,아이빌세탁,일반세탁업,,,,,202536.147106474,452765.865037064,2026-05-01 22:30:13,I,01,영업,,2017-09-11 14:19:14,2006-07-19,40.18,130-823,서울특별시 동대문구 용두동 236-1 신설동역 대우아이빌 101동 107호,N,,3050000-205-2006-00013,3050000,"서울특별시 동대문구 왕산로 52, 1층 (용두동, 신설동역 대우아이빌 101동 107호)",02583,,01,영업/정상,일반세탁업,02-953-5282,1,,,,
5,,1,중앙사,일반세탁업,,,,,206380.876724029,452619.241777601,2026-05-01 22:30:13,I,01,영업,,2022-03-07 13:30:08,2006-07-19,26.40,130-839,서울특별시 동대문구 장안동 321-4,N,,3050000-205-2006-00014,3050000,"서울특별시 동대문구 장한로28가길 64, 1층 (장안동)",02522,,01,영업/정상,일반세탁업,02-2243-4430,1,,,,
,,,에스케이세탁소,일반세탁업,,,,,205271.704936121,452706.897879436,2026-05-01 22:30:13,I,01,영업,,2021-01-12 15:24:30,2006-08-25,.00,130-848,서울특별시 동대문구 전농동 10 외7필지 전농SK아파트 주상가동 3층 308-2호,N,,3050000-205-2006-00023,3050000,"서울특별시 동대문구 사가정로 148, 주상가동 3층 308-2호 (전농동, 외7필지 전농SK아파트)",02532,0,01,영업/정상,일반세탁업,02-2214-4142,,,,,
3,,1,신광세탁,일반세탁업,,,,,205997.951183689,451418.665066165,2026-05-01 22:30:13,I,01,영업,,2017-04-24 21:45:58,2006-08-30,12.93,130-845,서울특별시 동대문구 장안동 437-7 1층,N,,3050000-205-2006-00025,3050000,"서울특별시 동대문구 장한로10길 23, 1층 (장안동)",02643,,01,영업/정상,일반세탁업,02-2212-1156,1,,,,
,,,대성세탁소,일반세탁업,,,,,205084.076767391,452661.479239741,2026-05-01 22:30:13,I,01,영업,,2017-04-24 21:47:49,2006-09-08,12.00,130-848,서울특별시 동대문구 전농동 15-38,N,,3050000-205-2006-00028,3050000,서울특별시 동대문구 전농로14길 13 (전농동),02531,0,01,영업/정상,일반세탁업,02-2247-1077,1,,1,,1
,,,경희세탁소,일반세탁업,,,,,205051.055276041,454338.935983708,2026-05-01 22:30:13,I,01,영업,,2020-12-18 10:57:40,2006-11-13,114.10,130-876,서울특별시 동대문구 휘경동 183-233 (1층),N,,3050000-205-2006-00030,3050000,"서울특별시 동대문구 회기로29길 25 (휘경동,(1층))",02445,1,01,영업/정상,일반세탁업,02-967-0990,1,,1,,2
2,,1,특수세탁,일반세탁업,,,,,206267.195874592,451417.908925385,2026-05-01 22:30:14,I,01,영업,,2022-11-02 17:10:25,2006-08-14,38.00,130-841,서울특별시 동대문구 장안동 358-35,N,,3050000-205-2006-00031,3050000,"서울특별시 동대문구 장한로14길 72, 가동 1층 (장안동)",02642,,01,영업/정상,일반세탁업,02-2245-8483,1,,1,,2
19,임대,6,명품세탁,일반세탁업,,,,,206453.980260918,451744.383087562,2026-05-01 22:30:14,I,01,영업,,2022-12-01 12:59:15,2006-11-02,26.40,130-841,서울특별시 동대문구 장안동 355-1,N,,3050000-205-2006-00032,3050000,"서울특별시 동대문구 장한로18길 88, 1층 (장안동)",02641,1,01,영업/정상,일반세탁업,,0,1,0,1,0
2,임대,0,신성세탁,일반세탁업,,,,,205656.734023776,454366.301642229,2026-05-01 22:30:13,I,01,영업,,2019-10-16 13:23:39,2007-10-25,30.00,130-875,서울특별시 동대문구 휘경동 106 미소지움(아)상가 (201호),N,,3050000-205-2007-00010,3050000,"서울특별시 동대문구 망우로 105 (휘경동,미소지움(아)상가 (201호))",02436,,01,영업/정상,일반세탁업,02-6238-3800,2,0,2,0,1
0,임대,0,승리컴퓨터세탁소,일반세탁업,,,,,204470.759526457,451981.30775229,2026-05-01 22:30:13,I,01,영업,,2017-10-26 11:16:43,2007-10-31,22.20,130-805,서울특별시 동대문구 답십리동 483-42,N,,3050000-205-2007-00011,3050000,"서울특별시 동대문구 천호대로67길 34, 1층 (답십리동)",02602,1,01,영업/정상,일반세탁업,02-2212-3334,1,0,1,0,1
4,임대,1,신발세탁전문점,운동화전문세탁업,,,,,205666.140010342,451645.69759693,2026-05-01 22:30:14,I,01,영업,,2017-10-13 13:42:51,2008-03-25,19.50,130-842,서울특별시 동대문구 장안동 398-2,N,,3050000-205-2008-00002,3050000,"서울특별시 동대문구 한천로14길 39, 1층 (장안동)",02628,,01,영업/정상,운동화전문세탁업,02-2248-2582,1,,1,,1
0,,0,두산세탁,일반세탁업,,,,,205247.577383779,451893.093734117,2026-05-01 22:30:14,I,01,영업,,2020-12-18 11:00:50,2008-06-05,36.25,130-754,"서울특별시 동대문구 답십리동 990 두산아파트상가동1층112,113호",N,,3050000-205-2008-00006,3050000,"서울특별시 동대문구 답십리로56길 21, 1층 112,113호 (답십리동, 두산아파트상가동)",02613,1,01,영업/정상,일반세탁업,02-2216-4454,1,,1,,2
0,,0,현대힐스테이트세탁,일반세탁업,,,,,206586.572428103,452632.62891295,2026-05-01 22:30:14,I,01,영업,,2017-10-26 11:10:19,2008-06-17,20.25,130-839,서울특별시 동대문구 장안동 329-2 장안힐스테이트 상가 119호,N,,3050000-205-2008-00007,3050000,"서울특별시 동대문구 장안벚꽃로1길 7, 119호 (장안동, 장안힐스테이트 상가)",02521,1,01,영업/정상,일반세탁업,02-2249-9779,1,,1,,2
,,,에스에이치빌세탁,일반세탁업,,,,,204242.165348752,457803.264646008,2026-05-01 22:31:06,I,01,영업,,2007-02-01 00:00:00,2006-06-26,38.00,136-140,서울특별시 성북구 장위동 316-4 203호,N,,3070000-205-2006-00011,3070000,"서울특별시 성북구 한천로101길 36 (장위동,203호)",02759,,01,영업/정상,일반세탁업,02-941-8423,,1,,1,2
0,,0,현대세탁소,일반세탁업,,,,,202656.876552566,455605.031259728,2026-05-01 22:31:04,I,01,영업,,2009-10-23 11:05:41,2006-08-07,28.80,136-090,서울특별시 성북구 종암동 130-2 아이파트종암동 상가2동 201호,N,,3070000-205-2006-00015,3070000,"서울특별시 성북구 종암로27길 26, 상가2동 201호 (종암동,아이파트종암동)",02802,1,01,영업/정상,일반세탁업,02-929-6422,2,0,2,0,2
,,,삼성세탁소,일반세탁업,,,,,201989.271689499,455190.095862939,2026-05-01 22:31:04,I,01,영업,,2006-08-22 00:00:00,2006-08-22,20.95,136-060,서울특별시 성북구 돈암동 15-1 삼성아파트 B상가동 212호,N,,3070000-205-2006-00017,3070000,"서울특별시 성북구 동소문로34길 24, B상가동 212호 (돈암동,삼성아파트)",02807,,01,영업/정상,일반세탁업,02-923-9482,2,,2,,3
4,,,행복세탁소,일반세탁업,,,,,201021.779651548,454419.270330215,2026-05-01 22:31:04,I,01,영업,,2006-08-29 00:00:00,2006-08-29,40.00,136-034,서울특별시 성북구 동소문동4가 243 (지상1층),N,,3070000-205-2006-00019,3070000,"서울특별시 성북구 동소문로13가길 10 (동소문동4가,(지상1층))",02832,,01,영업/정상,일반세탁업,02-953-2798,1,,1,,3
3,임대,1,화이트크리닝,일반세탁업,,,,,202794.049168566,455083.243853707,2026-05-01 22:31:04,I,01,영업,,2022-03-23 15:35:10,2006-09-07,19.00,136-861,서울특별시 성북구 종암동 65-17 (지상1층),N,,3070000-205-2006-00020,3070000,"서울특별시 성북구 종암로19길 42 (종암동,(지상1층))",02804,,01,영업/정상,일반세탁업,02-922-6587,1,,1,,1
,,,삼성명품세탁,일반세탁업,,,,,202637.536723851,455541.762779395,2026-05-01 22:31:53,I,01,영업,,2013-04-19 17:11:45,2006-09-12,24.60,136-863,서울특별시 성북구 종암동 80-3 삼성래미안아파트 상가동 105호,N,,3070000-205-2006-00022,3070000,"서울특별시 성북구 종암로27길 37, 상가동 105호 (종암동,삼성래미안아파트)",02803,,01,영업/정상,일반세탁업,02-924-0050,1,,1,,2
0,,0,나래세탁,일반세탁업,,,,,203590.073343424,456621.454906399,2026-05-01 22:31:52,I,01,영업,,2009-10-23 10:21:35,2007-03-16,35.00,136-836,서울특별시 성북구 장위동 231-297,N,,3070000-205-2007-00001,3070000,서울특별시 성북구 장위로4길 80 (장위동),02743,1,01,영업/정상,일반세탁업,02-916-6133,0,0,0,0,2
3,,0,우성세탁소,일반세탁업,,,,,201327.418241891,455410.800040067,2026-05-01 22:31:52,I,01,영업,,2012-05-10 10:42:51,2007-06-20,24.00,136-772,서울특별시 성북구 정릉동 1020 정릉우성아파트 1상가 302호,N,,3070000-205-2007-00002,3070000,"서울특별시 성북구 정릉로38마길 29 (정릉동, 정릉우성아파트 1상가 302호 )",02819,1,01,영업/정상,일반세탁업,02-911-1156,0,0,0,0,0
0,,0,이수세탁,일반세탁업,,,,,201501.474496909,455061.698603977,2026-05-01 22:31:53,I,01,영업,,2018-06-12 13:18:19,2008-04-17,40.70,136-060,서울특별시 성북구 돈암동 636 브라운스톤 돈암아파트 상가동 108호,N,,3070000-205-2008-00008,3070000,"서울특별시 성북구 북악산로 844 (돈암동, 브라운스톤 돈암아파트 상가동 108호)",02828,1,01,영업/정상,일반세탁업,02-921-9922,0,0,0,0,2
1,,0,예인사,일반세탁업,,,,,201989.271689499,455190.095862939,2026-05-01 22:31:53,I,01,영업,,2008-07-30 16:04:18,2008-07-30,20.00,136-755,서울특별시 성북구 돈암동 15-1 삼성아파트 B상가 110호(지상1층),N,,3070000-205-2008-00011,3070000,"서울특별시 성북구 동소문로34길 24 (돈암동,삼성아파트 B상가 110호(지상1층))",02807,,01,영업/정상,일반세탁업,02-926-1195,,,,,1
0,,0,푸르지오 항균세탁,일반세탁업,,,,,201517.385329678,456504.561867278,2026-05-01 22:31:53,I,01,영업,,2009-10-23 09:57:40,2008-09-09,.00,136-110,서울특별시 성북구 길음동 1280-6 길음푸르지오상가 309호(3층),N,,3070000-205-2008-00016,3070000,"서울특별시 성북구 길음로 103 (길음동,길음푸르지오상가 309호(3층))",02714,1,01,영업/정상,일반세탁업,02-917-2100,0,0,0,0,0
3,,0,래미안세탁소,일반세탁업,,,,,201928.638268377,454094.584211807,2026-05-01 22:31:53,I,01,영업,,2019-06-24 10:20:22,2009-12-17,39.68,136-071,서울특별시 성북구 안암동1가 361-1 래미안안암 상가 301호,N,,3070000-205-2009-00012,3070000,"서울특별시 성북구 고려대로17가길 78, 래미안안암 상가 301호 (안암동1가)",02843,1,01,영업/정상,일반세탁업,,,,,,1
0,,0,명성세탁,일반세탁업,,,,,199955.212381036,456157.423270204,2026-05-01 22:31:54,I,01,영업,,2020-02-14 15:59:23,2009-04-22,20.00,136-842,서울특별시 성북구 정릉동 654-34,N,,3070000-205-2009-00013,3070000,"서울특별시 성북구 정릉로10길 22, 1층 (정릉동)",02812,1,01,영업/정상,일반세탁업,,1,,1,,2
1,,0,래미안명품세탁소,일반세탁업,,,,,201648.204071174,455717.855906877,2026-05-01 22:31:54,I,01,영업,,2025-03-18 17:29:52,2010-11-10,28.90,136-110,서울특별시 성북구 길음동 1286 길음뉴타운,N,,3070000-205-2010-00012,3070000,"서울특별시 성북구 길음로9길 50, 상가동 지1층 123호 (길음동, 길음뉴타운)",02721,1,01,영업/정상,일반세탁업,02-943-4545,0,1,0,0,2
5,임대,1,대우세탁소,일반세탁업,,,,,201621.331749529,456272.261670237,2026-05-01 22:31:52,I,01,영업,,2013-11-27 10:17:26,2011-08-01,25.26,136-110,서울특별시 성북구 길음동 1285-7 104호,N,,3070000-205-2011-00004,3070000,"서울특별시 성북구 길음로13길 24, 104호 (길음동)",02715,1,01,영업/정상,일반세탁업,,1,,1,,1
1,자가,4,하늘채세탁소,일반세탁업,,,,,205733.885475417,455994.676076271,2026-05-01 22:31:53,I,01,영업,,2020-01-29 15:46:34,2012-07-12,20.90,136-150,서울특별시 성북구 석관동 405 코오롱아파트,N,,3070000-205-2012-00003,3070000,"서울특별시 성북구 한천로 509, 상가동 1층 106호 (석관동, 코오롱아파트)",02786,1,01,영업/정상,일반세탁업,02-965-2905,1,,,,1
0,,0,명품사세탁,일반세탁업,,,,,201674.50136643,453201.399559715,2026-05-01 22:31:53,I,01,영업,,2022-12-29 15:35:50,2013-02-14,31.54,136-086,서울특별시 성북구 보문동6가 92,N,,3070000-205-2013-00002,3070000,"서울특별시 성북구 보문로13다길 29-2, 1층 (보문동6가)",02873,1,01,영업/정상,일반세탁업,02-922-8550,1,,1,,2
0,,0,크린에이드강북지사,일반세탁업,,,,,203146.505836327,455833.017569161,2026-05-01 22:31:53,I,01,영업,,2024-02-14 11:19:17,2013-02-18,199.20,136-868,서울특별시 성북구 하월곡동 71-50,N,,3070000-205-2013-00003,3070000,서울특별시 성북구 오패산로5길 9-12 (하월곡동),02738,2,01,영업/정상,일반세탁업,,,,,,3
1,,0,도래사,일반세탁업,,,,,201718.571608059,454251.579655749,2026-05-01 22:31:44,I,01,영업,,2025-01-16 15:22:12,1987-07-11,26.40,136-052,서울특별시 성북구 동선동2가 142-7,N,,3070000-205-1987-02313,3070000,서울특별시 성북구 보문로32길 73 (동선동2가),02844,1,01,영업/정상,일반세탁업,02-0924-1030,1,0,1,0,0
4,,,유일,일반세탁업,,,,,201875.25160052,453806.095805673,2026-05-01 22:31:41,I,01,영업,,2019-06-24 10:18:23,1987-07-22,35.00,136-072,서울특별시 성북구 안암동2가 120-10,N,,3070000-205-1987-02348,3070000,서울특별시 성북구 고려대로11길 6 (안암동2가),02850,,01,영업/정상,일반세탁업,02-0927-0077,1,,1,,
1,,,유성,일반세탁업,,,,,200266.890848324,457129.764114161,2026-05-01 22:31:39,I,01,영업,,2003-03-04 00:00:00,1987-06-01,36.30,136-847,서울특별시 성북구 정릉동 771-46,N,,3070000-205-1987-02349,3070000,서울특별시 성북구 보국문로 157 (정릉동),02705,,01,영업/정상,일반세탁업,02-0914-6956,1,,1,,
2,,,삼우,일반세탁업,,,,,201802.092829395,453141.559698754,2026-05-01 22:31:41,I,01,영업,,2003-03-04 00:00:00,1987-09-16,21.00,136-087,서울특별시 성북구 보문동7가 43-0,N,,3070000-205-1987-02367,3070000,서울특별시 성북구 보문로13가길 11 (보문동7가),02873,,01,영업/정상,일반세탁업,02-928-7948,1,,1,,
4,,0,성보,일반세탁업,,,,,199887.379548552,457243.643633058,2026-05-01 22:31:52,I,01,영업,,2009-10-23 10:35:30,1987-06-01,36.30,136-878,서울특별시 성북구 정릉동 820-4,N,,3070000-205-1987-02401,3070000,서울특별시 성북구 보국문로 195 (정릉동),02704,1,01,영업/정상,일반세탁업,02-0914-9607,1,0,1,0,0
1,,,형제,일반세탁업,,,,,202980.108408175,455025.651698497,2026-05-01 22:31:51,I,01,영업,,2003-03-04 00:00:00,1987-06-19,15.00,136-861,서울특별시 성북구 종암동 45-33,N,,3070000-205-1987-02437,3070000,서울특별시 성북구 종암로15길 7 (종암동),02810,,01,영업/정상,일반세탁업,02-0923-3993,1,,1,,
3,,,영재,일반세탁업,,,,,203011.224461243,456100.458888168,2026-05-01 22:31:51,I,01,영업,,2007-03-20 00:00:00,1987-07-04,19.80,136-872,서울특별시 성북구 하월곡동 82-33,N,,3070000-205-1987-02454,3070000,서울특별시 성북구 오패산로17길 29-21 (하월곡동),02737,,01,영업/정상,일반세탁업,02-0913-3893,1,,1,,
2,,,서울세탁소,일반세탁업,,,,,204359.76691268,455919.06663905,2026-05-01 22:31:41,I,01,영업,,2011-08-08 14:55:50,1987-07-14,11.68,136-120,서울특별시 성북구 상월곡동 24-175,N,,3070000-205-1987-02456,3070000,서울특별시 성북구 화랑로18길 46 (상월곡동),02791,,01,영업/정상,일반세탁업,02-957-5978,1,,1,,
2,,,삼양,일반세탁업,,,,,202767.690792666,455050.359960699,2026-05-01 22:31:52,I,01,영업,,2008-01-22 10:00:36,1987-05-09,33.00,136-861,서울특별시 성북구 종암동 53-24,N,,3070000-205-1987-02461,3070000,서울특별시 성북구 종암로19길 51-3 (종암동),02810,,01,영업/정상,일반세탁업,02-0923-9945,1,,1,,
,,,중앙사,일반세탁업,,,,,202685.732670872,455582.577343733,2026-05-01 22:31:51,I,01,영업,,2011-08-08 15:06:43,1987-07-09,16.74,136-858,서울특별시 성북구 종암동 3-551,N,,3070000-205-1987-02482,3070000,서울특별시 성북구 종암로27길 25 (종암동),02803,,01,영업/정상,일반세탁업,02-929-1629,,,,,
1,,,경남사,일반세탁업,,,,,202973.158408141,456439.052073337,2026-05-01 22:31:51,I,01,영업,,2003-03-03 00:00:00,1987-07-11,18.00,136-872,서울특별시 성북구 하월곡동 80-40,N,,3070000-205-1987-02506,3070000,서울특별시 성북구 월계로10길 15 (하월곡동),02737,,01,영업/정상,일반세탁업,02-0917-7379,1,,1,,
2,,0,백양사,일반세탁업,,,,,203181.768953963,455838.375605082,2026-05-01 22:31:52,I,01,영업,,2009-10-23 10:58:15,1987-05-19,16.50,136-868,서울특별시 성북구 하월곡동 70-116,N,,3070000-205-1987-02509,3070000,서울특별시 성북구 오패산로 29-24 (하월곡동),02738,1,01,영업/정상,일반세탁업,02-0918-1583,1,0,1,0,0
