침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
2,0,,0,천지사우나내 피부관리,피부미용업,0,2011-04-29,,,,193218.36400997,443239.581054145,2026-05-01 22:32:11,I,02,폐업,,2009-07-23 09:26:03,2009-07-23,23.10,156-713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워(지하2층),N,,3190000-212-2009-00018,3190000,,,03,폐업,피부미용업,02-842-5720,,,,
,0,,0,오주연미용실,일반미용업,0,1997-12-31,,,,198024.667870158,442473.6243628,2026-05-01 22:30:47,I,02,폐업,,2001-09-29 00:00:00,1990-10-11,.00,156-817,서울특별시 동작구 사당동 152-2,N,,3190000-204-1990-00705,3190000,,,03,폐업,미용업,02-534-7074,0,0,0,0
,,,,백경미용실,일반미용업,3,2018-07-09,,,,208333.04611013,444225.948824596,2026-05-01 22:33:18,I,02,폐업,,2018-07-09 14:31:26,2002-02-27,43.50,138-841,서울특별시 송파구 삼전동 175-3 101호,N,,3230000-211-1995-00004,3230000,"서울특별시 송파구 백제고분로32길 25, 101호 (삼전동)",05587,03,폐업,일반미용업,02-421-2625,,,,
,1,,,이슈헤어클럽,일반미용업,3,2007-01-25,,,,210644.42555868,444952.275338368,2026-05-01 22:33:02,I,02,폐업,,2005-06-08 00:00:00,2004-08-03,16.50,138-836,서울특별시 송파구 방이동 223-7,N,,3230000-204-2004-00093,3230000,,,03,폐업,미용업,,1,,1,
0,0,,0,수니 헤어,일반미용업,3,,,,,211175.631035284,442853.653892969,2026-05-01 22:34:35,I,01,영업,0,2024-04-29 13:23:01,2024-04-29,26.45,138-824,서울특별시 송파구 문정동 21,N,0,3230000-211-2024-00008,3230000,"서울특별시 송파구 송이로32길 26, 102호 (문정동)",05803,01,영업/정상,일반미용업,,,,,
0,0,,0,아로드(AROD),일반미용업,3,,,,,191691.678396263,442818.113681285,2026-05-01 22:32:09,I,01,영업,0,2024-04-11 11:13:08,2024-04-11,39.81,156-010,서울특별시 동작구 신대방동 719 동작상떼빌아파트,N,0,3190000-211-2024-00007,3190000,"서울특별시 동작구 신대방1가길 38, 106동 101호 (신대방동, 동작상떼빌아파트)",07072,01,영업/정상,일반미용업,,,,,
,1,,,은화헤어코디,일반미용업,3,2010-01-25,,,,211135.049054221,442791.173998704,2026-05-01 22:33:09,I,02,폐업,,2009-06-29 13:08:08,2007-04-11,24.00,138-824,서울특별시 송파구 문정동 20-11 2호,N,,3230000-204-2007-00034,3230000,,,03,폐업,미용업,,,,,
0,1,,0,순이미용실,일반미용업,3,2018-05-24,,,,197405.603350171,442365.558363072,2026-05-01 22:31:57,I,02,폐업,,2018-05-24 13:20:38,2014-08-26,17.49,156-821,서울특별시 동작구 사당동 268-14 1층,N,,3190000-211-2014-00048,3190000,"서울특별시 동작구 사당로16가길 38 (사당동, 1층)",07010,03,폐업,일반미용업,02-3481-4221,,,,
5,2,,0,위(We) 헤어,일반미용업,7,2022-01-20,,,,198076.300562561,441694.750273462,2026-05-01 22:31:58,I,02,폐업,0,2022-01-20 11:04:05,2016-05-26,116.38,156-827,서울특별시 동작구 사당동 1039-23 2층,N,0,3190000-211-2016-00028,3190000,서울특별시 동작구 동작대로1길 42 (사당동),07025,03,폐업,일반미용업,02-598-7870,,,,
0,0,,0,네일컨테이너(NailContainer),네일아트업,4,,,,,209708.127928039,445937.543455637,2026-05-01 22:35:58,I,01,영업,0,2022-10-20 16:30:49,2022-10-20,16.49,138-827,서울특별시 송파구 방이동 39-2 신동아타워,N,0,3230000-215-2022-00027,3230000,"서울특별시 송파구 오금로11길 33, 107호 (방이동, 신동아타워)",05543,01,영업/정상,네일미용업,,,,,
,,,,조희머리하는 곳,일반미용업,3,2013-07-04,,,,195816.079560799,443422.505016893,2026-05-01 22:31:17,I,02,폐업,,2004-12-08 00:00:00,2003-02-25,.00,156-030,서울특별시 동작구 상도동 411 대림아파트 상가동 102호,N,,3190000-204-2003-00015,3190000,"서울특별시 동작구 상도로60길 20 (상도동,대림아파트 상가동 102호)",07040,03,폐업,미용업,02-817-6915,,,,
,,,,평화미용실,일반미용업,3,2005-06-08,,,,209327.420759601,444232.76525207,2026-05-01 22:32:27,I,02,폐업,,2005-07-05 00:00:00,2002-02-27,19.53,138-846,서울특별시 송파구 석촌동 274-3,N,,3230000-204-1996-00869,3230000,,,03,폐업,미용업,02-417-0296,,,,
0,0,,0,월화수살롱,피부미용업,4,,,,,210398.86282613,445326.30116641,2026-05-01 22:35:39,I,01,영업,0,2021-10-27 12:02:56,2021-10-27,41.25,138-831,서울특별시 송파구 방이동 135-5 에스엠 빌딩,N,0,3230000-213-2021-00053,3230000,"서울특별시 송파구 가락로 248, 에스엠 빌딩 1층 5호 (방이동)",05634,01,영업/정상,종합미용업,,,,,
0,0,임대,0,러블리 헤어,일반미용업,4,,,,,209207.42373324,444322.671172647,2026-05-01 22:33:51,I,01,영업,,2015-01-16 14:20:23,2010-02-11,39.60,138-846,서울특별시 송파구 석촌동 271 지상1층,N,,3230000-211-2010-00025,3230000,"서울특별시 송파구 가락로11길 8, 지상1층 (석촌동)",05688,01,영업/정상,일반미용업,02-424-9005,1,,1,
0,0,,0,희가조,일반미용업,3,,,,,211476.863672721,442721.232457485,2026-05-01 22:33:51,I,01,영업,,2020-10-05 13:26:12,2010-02-01,33.00,138-200,서울특별시 송파구 문정동 108 1층,N,,3230000-211-2010-00024,3230000,"서울특별시 송파구 새말로17길 16 (문정동,1층)",05800,01,영업/정상,일반미용업,02-403-6229,1,,1,
,,,,이가자미용실,일반미용업,,2008-09-16,,,,210343.699256005,443288.284974717,2026-05-01 22:32:49,I,02,폐업,,2005-06-09 00:00:00,2003-02-27,.00,138-885,서울특별시 송파구 문정동 150-2,N,,3230000-204-2000-02233,3230000,,,03,폐업,미용업,02-449-0533,,,,
0,0,,0,수 헤어스튜디오,일반미용업,5,2025-02-10,,,,209193.108473913,444988.225306136,2026-05-01 22:34:11,I,02,폐업,0,2025-02-10 12:58:56,2015-06-11,40.00,138-844,서울특별시 송파구 석촌동 180-6 대명빌딩 101호,N,0,3230000-211-2015-00054,3230000,"서울특별시 송파구 백제고분로39길 26-17, 101호 (석촌동, 대명빌딩)",05609,03,폐업,일반미용업,02-413-1255,1,,1,
0,1,,0,마마헤어샾,일반미용업,3,2013-10-10,,,,197769.41577894,442307.983129151,2026-05-01 22:31:53,I,02,폐업,,2012-02-16 10:20:01,2009-09-30,20.00,156-823,서울특별시 동작구 사당동 321-57,N,,3190000-211-2009-00011,3190000,서울특별시 동작구 사당로20길 6 (사당동),,03,폐업,일반미용업,02-588-1584,,,,
2,0,,0,레드아이래쉬,피부미용업,4,2019-01-17,,,,210045.748264305,442930.687284628,2026-05-01 22:36:15,I,02,폐업,0,2019-01-17 11:14:37,2017-03-17,28.00,138-885,서울특별시 송파구 문정동 150,N,0,3230000-221-2017-00001,3230000,"서울특별시 송파구 중대로 24, 1동 지하1층 190호 (문정동, 올림픽훼미리타운 상가)",05834,03,폐업,"피부미용업, 화장ㆍ분장 미용업",,,1,,1
,,,,미N끼미용실,일반미용업,3,2004-12-15,,,,194258.672818344,444840.987090452,2026-05-01 22:31:17,I,02,폐업,,2004-03-24 00:00:00,2003-01-22,33.00,156-832,서울특별시 동작구 상도동 363-199,N,,3190000-204-2003-00008,3190000,,,03,폐업,미용업,,,,,
,0,,0,전애경헤어콜렉션,일반미용업,4,1997-04-25,,,,,,2026-05-01 22:32:06,I,02,폐업,,2002-09-04 00:00:00,1986-11-12,43.50,138-210,서울특별시 송파구 장지동 산 146-3,N,,3230000-204-1986-01574,3230000,,,03,폐업,미용업,02-414-0629,0,0,,
,,,,히즈모,일반미용업,,2003-07-03,,,,207776.016533105,444485.143398067,2026-05-01 22:32:54,I,02,폐업,,2003-06-13 00:00:00,2002-02-27,.00,138-837,서울특별시 송파구 삼전동 31-4,N,,3230000-204-2002-02449,3230000,,,03,폐업,미용업,02-419-0903,,,,
0,0,,0,네일와이,네일아트업,5,,,,,198161.292479758,443614.335996111,2026-05-01 22:32:52,I,01,영업,0,2023-09-07 13:42:51,2023-09-07,21.56,156-080,서울특별시 동작구 동작동 333 이수힐스테이트,N,0,3190000-222-2023-00003,3190000,"서울특별시 동작구 동작대로39길 22, 209동 1층 105호 (동작동, 이수힐스테이트)",06993,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,,,,
2,0,,0,모 에스테틱,피부미용업,3,,,,,212662.164428353,443948.371538823,2026-05-01 22:35:13,I,01,영업,0,2019-07-08 12:45:09,2017-11-01,25.00,138-813,서울특별시 송파구 거여동 135-7,N,0,3230000-212-2017-00042,3230000,"서울특별시 송파구 오금로53길 42, 103호 (거여동)",05735,01,영업/정상,피부미용업,,1,0,1,0
,,,,데미안칼라컷펌,일반미용업,4,2005-01-28,,,,195489.423430508,444995.675592494,2026-05-01 22:31:11,I,02,폐업,,2004-10-25 00:00:00,2001-12-21,33.00,156-030,서울특별시 동작구 상도동 414 건영(아)상가,N,,3190000-204-2001-01597,3190000,,,03,폐업,미용업,02-814-7311,,,,
0,0,,0,봄헤어,일반미용업,2,,,,,209335.657488322,444218.364379524,2026-05-01 22:36:15,I,01,영업,0,2025-03-18 14:44:29,2021-08-23,29.80,138-846,서울특별시 송파구 석촌동 274-9,N,0,3230000-220-2021-00004,3230000,"서울특별시 송파구 송파대로37길 54, 1층 (석촌동)",05696,01,영업/정상,"일반미용업, 화장ㆍ분장 미용업",,1,,1,
,0,,0,헤어꼭또,일반미용업,4,2000-03-13,,,,,,2026-05-01 22:32:28,I,02,폐업,,2000-03-13 00:00:00,1996-01-31,23.29,138-210,서울특별시 송파구 장지동 산 484-13,N,,3230000-204-1996-01148,3230000,,,03,폐업,미용업,02-475-2606,0,0,,
0,0,,0,원샵헤어(ONE SHOP HAIR),일반미용업,2,2022-01-17,,,,209497.515975763,444437.843554476,2026-05-01 22:34:25,I,02,폐업,0,2022-01-17 15:05:18,2018-01-23,23.40,138-847,서울특별시 송파구 석촌동 294-4,N,0,3230000-211-2018-00005,3230000,"서울특별시 송파구 백제고분로40길 29-8, 1층 (석촌동)",05687,03,폐업,일반미용업,,1,,1,
,4,임대,1,마리헤어샵(Mari hairshop),일반미용업,3,2009-09-07,,,,197549.222455671,442225.935951866,2026-05-01 22:31:41,I,02,폐업,,2008-04-29 08:09:01,2008-04-29,17.85,156-823,서울특별시 동작구 사당동 316-1 (지상 1층),N,,3190000-204-2008-00013,3190000,,,03,폐업,미용업,02-0521-7470,1,,1,
0,0,,0,자미뷰티,피부미용업,3,2012-06-27,,,,208105.938904596,445043.97737109,2026-05-01 22:34:42,I,02,폐업,,2010-04-08 15:04:20,2010-04-08,66.00,138-915,서울특별시 송파구 잠실동 44-3 423호,N,,3230000-212-2010-00031,3230000,,,03,폐업,피부미용업,,4,,4,
1,0,임대,0,훅트아이래쉬,메이크업업,1,,,,,208347.634564101,444348.323862005,2026-05-01 22:36:17,I,01,영업,0,2023-12-01 17:20:16,2020-03-23,57.79,138-841,서울특별시 송파구 삼전동 178-10,N,0,3230000-222-2020-00003,3230000,"서울특별시 송파구 백제고분로32길 11, 2층 201호 (삼전동)",05586,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,1,,1,
,0,,0,이즈헤어,일반미용업,0,2001-12-04,,,,,,2026-05-01 22:32:53,I,02,폐업,,2001-12-18 00:00:00,2001-05-08,.00,138-210,서울특별시 송파구 장지동 산 184-17,N,,3230000-204-2001-02397,3230000,,,03,폐업,미용업,02-2203-6645,0,0,,
0,0,임대,0,나나 헤어(나나 hair),일반미용업,3,2021-12-20,,,,209433.533001032,444485.572509323,2026-05-01 22:36:19,I,02,폐업,0,2021-12-20 12:28:17,2019-11-29,33.00,138-847,서울특별시 송파구 석촌동 292-6,N,0,3230000-225-2019-00013,3230000,"서울특별시 송파구 백제고분로40길 25, 1층 103호 (석촌동)",05686,03,폐업,"일반미용업, 네일미용업, 화장ㆍ분장 미용업",,1,,1,
4,0,,0,제이디에스테틱,피부미용업,4,,,,,206932.357872339,445301.060651942,2026-05-01 22:35:45,I,01,영업,0,2024-07-04 13:20:35,2024-07-04,82.80,138-759,서울특별시 송파구 잠실동 196 올림피아,N,0,3230000-213-2024-00039,3230000,"서울특별시 송파구 백제고분로 75, 올림피아 지하1층 101-1호 (잠실동)",05561,01,영업/정상,종합미용업,,,,,
,5,임대,1,진헤어샵,일반미용업,4,2012-04-09,,,,211037.925785024,444433.598229675,2026-05-01 22:33:07,I,02,폐업,,2006-04-05 00:00:00,2006-04-05,40.00,138-800,서울특별시 송파구 가락동 11-20,N,,3230000-204-2006-00038,3230000,,,03,폐업,미용업,,1,,1,
,0,,0,요요미용실,일반미용업,5,2001-06-20,,,,197550.00209092,442477.330561751,2026-05-01 22:30:47,I,02,폐업,,2001-07-26 00:00:00,1990-11-21,28.97,156-819,서울특별시 동작구 사당동 257-15,N,,3190000-204-1990-00709,3190000,,,03,폐업,미용업,,0,0,0,0
,,,,미스터,일반미용업,3,2017-04-28,,,,194933.318585224,444071.248329148,2026-05-01 22:31:49,I,02,폐업,,2017-04-28 14:38:01,1998-10-29,21.35,156-841,서울특별시 동작구 상도동 208-33,N,,3190000-211-1998-00011,3190000,서울특별시 동작구 양녕로27길 6 (상도동),07047,03,폐업,일반미용업,02-821-3190,,,,
0,0,,0,기분좋은 네일,네일아트업,5,,,,,194768.783460018,444680.421232768,2026-05-01 22:32:41,I,01,영업,1,2024-03-07 15:24:00,2024-03-07,30.00,156-831,서울특별시 동작구 상도동 171-1 서현빌딩,N,0,3190000-215-2024-00001,3190000,"서울특별시 동작구 장승배기로10길 49, 서현빌딩 3층 302호 (상도동)",06964,01,영업/정상,네일미용업,,,,,
6,0,,0,뷰앤스킨케어,피부미용업,6,,,,,208011.39567091,444998.464309311,2026-05-01 22:34:57,I,01,영업,,2020-08-31 09:20:50,2014-08-29,105.01,138-837,서울특별시 송파구 삼전동 1-1 신원빌딩,N,,3230000-212-2014-00035,3230000,"서울특별시 송파구 석촌호수로 130, 신원빌딩 2층 207호 (삼전동)",05599,01,영업/정상,피부미용업,02-412-0842,2,,2,
,,,,스타미용실,일반미용업,3,2007-06-12,,,,197309.227502171,443198.189495609,2026-05-01 22:30:42,I,02,폐업,,2007-05-11 00:00:00,1983-03-14,15.79,156-818,서울특별시 동작구 사당동 175-1,N,,3190000-204-1983-00801,3190000,,,03,폐업,미용업,02-0534-7968,,,,
,0,,0,수향(손의향기),일반미용업,5,2013-08-30,,,,209151.713940169,446519.612162961,2026-05-01 22:35:31,I,02,폐업,,2011-04-20 13:21:27,2011-04-20,26.65,138-240,서울특별시 송파구 신천동 17-4 파크리오 A상가 314호,N,,3230000-213-2011-00002,3230000,,,03,폐업,종합미용업,02-414-8169,3,,3,
0,0,,0,엘라,네일아트업,4,,,,,207373.50021477,445545.656024061,2026-05-01 22:35:53,I,01,영업,0,2016-11-08 11:46:27,2016-11-08,23.79,138-908,서울특별시 송파구 잠실동 19-9,N,0,3230000-215-2016-00043,3230000,"서울특별시 송파구 올림픽로 119, 2층 2A62호 (잠실동, 파인애플상가)",05501,01,영업/정상,네일미용업,,,,,
,4,,1,머리못하는 집,일반미용업,6,2010-04-01,,,,197545.985381694,442685.886949892,2026-05-01 22:31:26,I,02,폐업,,2009-06-18 17:55:12,2003-12-15,54.72,156-775,서울특별시 동작구 사당동 169-8 대림아파트상가A동 3층301호,N,,3190000-204-2003-00104,3190000,,,03,폐업,미용업,,3,,,
0,0,,0,구피샵 상도점,일반미용업,4,2021-03-16,,,,195630.52650964,444187.476901089,2026-05-01 22:31:58,I,02,폐업,0,2021-03-16 08:59:37,2016-02-12,26.44,156-836,서울특별시 동작구 상도1동 356-4 1층,N,0,3190000-211-2016-00005,3190000,서울특별시 동작구 상도로47길 7 (상도1동),06970,03,폐업,일반미용업,02-822-4112,,,,
,,,,박승철헤어스투디오,일반미용업,14,2003-02-26,,,,210846.37710983,443062.097766108,2026-05-01 22:32:33,I,02,폐업,,2003-05-14 00:00:00,1997-09-29,202.74,138-825,서울특별시 송파구 문정동 42-2 3통지상4층,N,,3230000-204-1997-00776,3230000,,,03,폐업,미용업,02-401-1595,,,,
0,0,,0,청춘,일반미용업,5,2020-06-17,,,,195017.048341695,445368.524110262,2026-05-01 22:32:42,I,02,폐업,0,2020-06-17 15:08:02,2016-08-09,20.00,156-801,서울특별시 동작구 노량진동 122-2,N,0,3190000-216-2016-00001,3190000,"서울특별시 동작구 만양로13길 4, 1층 (노량진동)",06926,03,폐업,"일반미용업, 피부미용업",02-825-0414,1,,,
0,0,,0,뷰티야,피부미용업,2,2014-02-25,,,,209639.36755345,445290.388725683,2026-05-01 22:33:12,I,02,폐업,,2014-07-29 13:23:30,2010-06-18,33.00,138-849,서울특별시 송파구 송파동 52-17 지상1층,N,,3230000-204-2010-00070,3230000,"서울특별시 송파구 백제고분로45길 16, 지상1층 (송파동)",05619,03,폐업,미용업,02-423-1031,,,,
,0,,0,김미용실,일반미용업,0,1996-12-02,,,,198261.938633463,442267.018758587,2026-05-01 22:30:51,I,02,폐업,,2001-09-29 00:00:00,1992-04-02,.00,156-824,서울특별시 동작구 사당동 1008-1,N,,3190000-204-1992-00648,3190000,,,03,폐업,미용업,02-523-1734,0,0,0,0
0,0,,0,위즈네일,네일아트업,2,2024-09-03,,,,193594.886430012,443782.79775497,2026-05-01 22:32:43,I,02,폐업,1,2024-09-03 13:34:25,2016-07-08,35.00,156-847,서울특별시 동작구 신대방동 342-36 1층,N,0,3190000-218-2016-00008,3190000,"서울특별시 동작구 국사봉2길 54, 1층 (신대방동)",07053,03,폐업,"피부미용업, 네일미용업",,4,,,
2,0,,0,라플레 뷰티,피부미용업,6,,,,,209850.618241973,445123.932892811,2026-05-01 22:35:47,I,01,영업,0,2025-04-09 16:23:44,2025-04-09,33.06,138-851,서울특별시 송파구 송파동 131,N,0,3230000-213-2025-00023,3230000,"서울특별시 송파구 백제고분로46길 10, 102호 (송파동)",05665,01,영업/정상,종합미용업,,1,,,
,,,,제제헤어,일반미용업,2,,,,,206900.84547168,444796.930767052,2026-05-01 22:33:16,I,01,영업,,2024-10-18 09:09:03,2003-02-27,21.00,138-865,서울특별시 송파구 잠실동 296-5 우신빌딩,N,,3230000-211-1986-00002,3230000,"서울특별시 송파구 도곡로64길 7, 1층 106호 (잠실동)",05574,01,영업/정상,일반미용업,02-473-2125,,,,
0,0,,0,헤어바이순정(Hair by 순정),일반미용업,10,2015-04-24,,,,211173.34842584,445135.155630318,2026-05-01 22:34:06,I,02,폐업,0,2014-12-01 13:29:18,2014-12-01,150.41,138-855,서울특별시 송파구 오금동 18-9 203호,N,0,3230000-211-2014-00085,3230000,"서울특별시 송파구 마천로 57, 2층 203호 (오금동)",05657,03,폐업,일반미용업,,2,,2,
,,,,최다승미용실,일반미용업,,2003-09-01,,,,207125.178244289,445763.360184076,2026-05-01 22:32:57,I,02,폐업,,2003-06-12 00:00:00,2003-02-27,.00,138-908,서울특별시 송파구 잠실동 19 1단지 상가,N,,3230000-204-2003-00161,3230000,,,03,폐업,미용업,02-413-0204,,,,
,0,,0,핑크헤어,일반미용업,4,1995-07-01,,,,,,2026-05-01 22:32:17,I,02,폐업,,2002-09-04 00:00:00,1992-05-14,22.44,138-210,서울특별시 송파구 장지동 산 269-2,N,,3230000-204-1992-00735,3230000,,,03,폐업,미용업,02-487-9599,0,0,,
0,0,,0,모티브왁싱 잠실점,피부미용업,0,2025-11-19,,,,207296.246452135,445324.959410252,2026-05-01 22:35:28,I,02,폐업,0,2025-11-19 12:59:34,2025-03-11,18.99,138-861,서울특별시 송파구 잠실동 187-3,N,0,3230000-212-2025-00008,3230000,"서울특별시 송파구 올림픽로12길 17, 5층 (잠실동)",05559,03,폐업,피부미용업,,,,,
,7,,0,L&B 뷰티겔러리,피부미용업,3,2015-08-03,,,,208586.262081658,444869.728434013,2026-05-01 22:34:47,I,02,폐업,,2014-09-30 16:04:41,2011-05-04,53.95,138-842,서울특별시 송파구 석촌동 1-6 (두경레이크캐슬702호),N,,3230000-212-2011-00072,3230000,"서울특별시 송파구 송파대로49길 64 (석촌동,(두경레이크캐슬702호))",05612,03,폐업,피부미용업,,,,,
0,1,,0,티나네일,네일아트업,7,2019-06-03,,,,193311.831569946,443352.67250352,2026-05-01 22:32:33,I,02,폐업,0,2019-06-03 14:52:04,2016-02-26,23.48,156-855,서울특별시 동작구 신대방동 706,N,0,3190000-215-2016-00006,3190000,"서울특별시 동작구 보라매로5길 5, 1층 (신대방동)",07071,03,폐업,네일미용업,,,,,
0,0,임대,0,몸매 잡이,피부미용업,0,2021-06-29,,,,208994.017991356,445826.545566831,2026-05-01 22:35:37,I,02,폐업,0,2021-06-29 11:38:41,2020-06-05,289.25,138-934,서울특별시 송파구 신천동 7-19 잠실시그마타워,N,0,3230000-213-2020-00042,3230000,"서울특별시 송파구 올림픽로 289, 잠실시그마타워 지하2층 (신천동)",05510,03,폐업,종합미용업,,,2,,2
,0,,0,샤포헤어,일반미용업,6,2000-02-22,,,,197932.705115187,442444.633414719,2026-05-01 22:30:55,I,02,폐업,,2000-02-22 00:00:00,1996-10-07,97.99,156-820,서울특별시 동작구 사당동 155-2,N,,3190000-204-1996-00414,3190000,,,03,폐업,미용업,02-596-4431,0,0,0,0
,0,,0,헤어모드,일반미용업,5,2001-06-20,,,,194089.19752349,444516.268278411,2026-05-01 22:30:51,I,02,폐업,,2001-07-24 00:00:00,1993-11-26,27.72,156-832,서울특별시 동작구 상도동 356-4,N,,3190000-204-1993-00531,3190000,,,03,폐업,미용업,02-824-2906,0,0,0,0
,0,임대,0,이화헤어,일반미용업,3,,,,,208963.180361534,444179.980721848,2026-05-01 22:33:42,I,01,영업,,2015-01-16 13:40:09,2008-05-23,19.80,138-845,서울특별시 송파구 석촌동 239-21 지상1층,N,,3230000-211-2008-00019,3230000,"서울특별시 송파구 가락로5길 3 (석촌동,지상1층)",05691,01,영업/정상,일반미용업,,1,0,1,0
5,0,임대,0,더힐링샵,피부미용업,0,2018-12-28,,,,194232.186220756,444634.663433452,2026-05-01 22:32:16,I,02,폐업,0,2018-12-28 17:39:01,2015-06-03,53.69,156-832,서울특별시 동작구 상도동 358-12 201호,N,0,3190000-212-2015-00020,3190000,"서울특별시 동작구 상도로15길 82, 2층 201호 (상도동)",06950,03,폐업,피부미용업,,,,,
,,,,김영숙헤어,일반미용업,,2020-10-14,,,,211233.250878951,442809.167803478,2026-05-01 22:33:24,I,02,폐업,,2020-10-14 09:54:49,2002-02-27,58.50,138-824,서울특별시 송파구 문정동 14-5 지상1층,N,,3230000-211-2003-00092,3230000,"서울특별시 송파구 문정로5길 17-19, 지상1층 (문정동)",05797,03,폐업,일반미용업,02-421-4153,,,,
,0,,0,마리나헤어샵,일반미용업,0,2003-02-27,,,,,,2026-05-01 22:32:54,I,02,폐업,,2003-02-03 00:00:00,2002-12-20,.00,138-160,서울특별시 송파구 가락동 283-45,N,,3230000-204-2002-02447,3230000,,,03,폐업,미용업,02-403-2624,0,0,,
,4,,,머리잘하는집,일반미용업,2,2009-11-26,,,,194170.380984951,445291.071631155,2026-05-01 22:31:39,I,02,폐업,,2008-09-26 14:30:37,2007-02-05,21.90,156-807,서울특별시 동작구 대방동 44-124,N,,3190000-204-2007-00004,3190000,,,03,폐업,미용업,,1,,1,
0,0,,1,초콜릿,메이크업업,4,,,,,209412.197809542,443928.783342251,2026-05-01 22:36:17,I,01,영업,0,2019-06-03 14:11:25,2019-06-03,14.50,138-883,서울특별시 송파구 가락동 479 헬리오시티,N,0,3230000-222-2019-00004,3230000,"서울특별시 송파구 송파대로 345, 상가001B동 지하1층 B192호 (가락동, 헬리오시티)",05698,01,영업/정상,"네일미용업, 화장ㆍ분장 미용업",,,,,
0,0,,0,29,일반미용업,3,2017-02-10,,,,209933.823276344,446455.526715924,2026-05-01 22:33:59,I,02,폐업,,2014-09-04 14:11:59,2012-07-23,16.22,138-240,서울특별시 송파구 신천동 20-6,N,,3230000-211-2012-00063,3230000,"서울특별시 송파구 올림픽로 435, 제B동 지상1층 129호 (신천동, 파크리오상가)",05507,03,폐업,일반미용업,02-415-2919,,,,
0,0,,0,모아드헤어,일반미용업,0,,,,,207884.887613587,444694.637993134,2026-05-01 22:34:35,I,01,영업,0,2024-10-21 09:56:34,2024-10-21,31.24,138-837,서울특별시 송파구 삼전동 10-3 제이에이치팰리스,N,0,3230000-211-2024-00029,3230000,"서울특별시 송파구 백제고분로21길 6-3, 1층 101-2호 (삼전동, 제이에이치팰리스)",05605,01,영업/정상,일반미용업,02-425-0604,,,,
,,,,미스터빠마,일반미용업,,2003-06-24,,,,194425.964501872,444621.202908272,2026-05-01 22:31:15,I,02,폐업,,2003-06-24 00:00:00,2002-03-29,125.40,156-838,서울특별시 동작구 상도동 183-17,N,,3190000-204-2002-00008,3190000,,,03,폐업,미용업,,,,,
0,0,,0,네일샵이다,네일아트업,2,2021-11-03,,,,207172.883886819,445291.489828428,2026-05-01 22:35:57,I,02,폐업,0,2021-11-03 14:01:34,2021-11-02,9.98,138-861,서울특별시 송파구 잠실동 190-5,N,0,3230000-215-2021-00025,3230000,"서울특별시 송파구 백제고분로7길 24-19, 2층 (잠실동)",05560,03,폐업,네일미용업,,,,,
,,임대,,바비,일반미용업,3,2007-03-29,,,,211127.751992418,442939.382498138,2026-05-01 22:33:08,I,02,폐업,,2006-07-07 00:00:00,2006-07-07,33.00,138-824,서울특별시 송파구 문정동 23,N,,3230000-204-2006-00077,3230000,,,03,폐업,미용업,,1,,,
0,1,,0,펌앤컷,일반미용업,4,2021-04-05,,,,210864.747947143,444324.518612264,2026-05-01 22:34:27,I,02,폐업,0,2021-04-05 15:20:31,2018-11-07,40.00,138-801,서울특별시 송파구 가락동 29-14,N,0,3230000-211-2018-00087,3230000,"서울특별시 송파구 양재대로66길 22, 1층 103호 (가락동)",05705,03,폐업,일반미용업,,,,,
,,,,다모아 미용실,일반미용업,,,,,,209351.755742105,444553.900630148,2026-05-01 22:33:19,I,01,영업,,2016-04-28 12:18:04,2002-02-27,.00,138-847,서울특별시 송파구 석촌동 282-2,N,,3230000-211-2000-00008,3230000,서울특별시 송파구 백제고분로40길 16 (석촌동),05689,01,영업/정상,일반미용업,02-424-9796,,,,
0,0,,0,럭스헤어 신대방점,일반미용업,4,,,,,191691.678396263,442818.113681285,2026-05-01 22:32:01,I,01,영업,0,2021-10-25 09:42:55,2017-09-08,34.03,156-010,서울특별시 동작구 신대방동 719,N,0,3190000-211-2017-00045,3190000,"서울특별시 동작구 신대방1가길 38, 106동 115호 (신대방동)",07072,01,영업/정상,일반미용업,02-6673-3320,1,,,
0,0,,0,사틴헤어,일반미용업,2,2020-12-29,,,,211611.3536395,444006.154467815,2026-05-01 22:34:31,I,02,폐업,0,2020-12-29 17:03:04,2020-08-25,33.00,138-810,서울특별시 송파구 가락동 165 래미안파크팰리스,N,0,3230000-211-2020-00022,3230000,"서울특별시 송파구 동남로 225, 상가동 2층 (가락동, 래미안파크팰리스)",05820,03,폐업,일반미용업,,,,,
