아세틸렌수,사업장명,폐업일자,원심주조기수,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,치과용프레스수,상세영업상태코드,상세영업상태명,기공용컴프레서수,기공용레스수,기공용모터수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,핀덱스수,포셀린로수,전기로수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,샌드기수,서베이어수,휴업시작일자,휴업종료일자,소재지전화번호,트리머수,초음파청소기수,진공매몰기수,진동기수
1,성우치과기공소,2018-07-20,1,203219.058657893,454787.03828522,2026-05-01 22:37:02,I,1,03,폐업,1,1,2,2018-07-20 14:12:12,,2002-04-22,136-090,서울특별시 성북구 종암동 8번지 213호 2층,PHMB320023070034062300001,3070000,1,1,1,"서울특별시 성북구 종암로6길 34, 2층 (종암동)",02800,03,폐업,1,1,,,,1,1,1,1
1,선치과기공소,2015-06-26,1,204970.218492603,456392.157924952,2026-05-01 22:37:02,I,1,03,폐업,1,1,2,2015-06-26 09:54:11,,2003-04-28,136-819,서울특별시 성북구 석관동 335번지 6호 2층,PHMB320033070034062300001,3070000,1,1,1,"서울특별시 성북구 돌곶이로23길 11 (석관동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,에이플러스치과기공소,2015-04-10,1,200758.408512915,453962.546740278,2026-05-01 22:37:02,I,1,03,폐업,1,1,2,2015-04-13 10:55:31,,2003-12-26,136-042,서울특별시 성북구 삼선동2가 81번지 2층 201호,PHMB320033070034062300002,3070000,1,1,1,"서울특별시 성북구 삼선교로 34, 2층 201호 (삼선동2가)",,03,폐업,1,1,,,,1,1,1,1
1,마리치과기공소,2011-06-13,1,201696.081056211,453472.452952107,2026-05-01 22:37:02,I,1,03,폐업,,1,2,2011-06-13 16:45:43,,2007-05-23,136-085,서울특별시 성북구 보문동5가 6번지 6층,PHMB320073070034062300001,3070000,,1,1,"서울특별시 성북구 보문로 93 (보문동5가,6층)",,03,폐업,,1,,,,1,1,,1
1,미소치과기공소,2017-07-13,1,200756.648961657,453901.87263885,2026-05-01 22:37:02,I,1,03,폐업,1,1,2,2018-01-24 13:43:05,,2008-03-04,136-042,서울특별시 성북구 삼선동2가 94번지 (2층),PHMB320083070034062300002,3070000,1,1,1,"서울특별시 성북구 삼선교로10길 15-3, 2층 (삼선동2가)",02864,03,폐업,1,1,,,22713869,1,1,1,1
1,현치과기공소,2018-05-17,1,201916.7318195,456520.869296559,2026-05-01 22:37:02,I,1,03,폐업,1,1,2,2018-05-17 14:41:08,,2008-09-18,136-112,서울특별시 성북구 길음동 1125번지 11호 2층,PHMB320083070034062300003,3070000,1,1,1,"서울특별시 성북구 삼양로 86, 2층 (길음동)",02726,03,폐업,1,1,,,,1,1,1,1
1,E I N(이아이엔),2022-09-07,1,201831.261440715,455171.650020841,2026-05-01 22:37:03,I,1,03,폐업,1,1,2,2022-09-07 16:20:27,,2009-09-29,,서울특별시 성북구 돈암동 48번지 27호 3층,PHMB320093070034062300002,3070000,1,1,1,"서울특별시 성북구 동소문로 189, 3층 (돈암동, 정우빌딩)",02817,03,폐업,1,1,,,070-8712-9678,1,1,1,1
1,정연치과기공소,2011-12-16,1,201815.269665475,453106.138583431,2026-05-01 22:37:03,I,1,03,폐업,1,1,2,2014-02-21 11:20:17,,2009-10-20,136-087,서울특별시 성북구 보문동7가 69번지 4층,PHMB320093070034062300003,3070000,1,1,1,"서울특별시 성북구 보문로13가길 3 (보문동7가,4층)",,03,폐업,1,1,,,63262828,1,1,1,1
1,아이비디(IBD),2014-10-10,2,203216.797295278,455924.100940483,2026-05-01 22:37:03,I,1,03,폐업,1,2,10,2014-10-10 17:20:26,,2010-03-24,136-865,서울특별시 성북구 월곡2동 60번지 8호 6층,PHMB320103070034062300002,3070000,1,3,2,"서울특별시 성북구 오패산로 40 (하월곡동,6층)",,03,폐업,1,3,,,,1,2,1,2
1,스마트치과기공소,2014-02-25,1,201861.396105562,453114.709951076,2026-05-01 22:37:03,I,1,03,폐업,1,1,2,2014-02-25 18:27:29,,2010-08-17,136-087,서울특별시 성북구 보문동7가 30번지 5층,PHMB320103070034062300005,3070000,1,2,2,"서울특별시 성북구 보문로 55 (보문동7가,5층)",,03,폐업,1,1,,,32912804,1,2,1,1
1,수아르치과기공소,2012-04-30,1,203935.803742485,456853.127429616,2026-05-01 22:37:03,I,1,03,폐업,1,1,4,2012-06-01 14:27:39,,2011-03-09,136-835,서울특별시 성북구 장위1동 225번지 75호 2층,PHMB320113070034062300001,3070000,1,1,1,"서울특별시 성북구 장위로 77-1 (장위동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,서울마루치과기공소,2014-03-20,1,,,2026-05-01 22:37:03,I,1,03,폐업,1,1,2,2014-03-20 17:29:52,,2011-03-25,136-891,서울특별시 성북구 돈암2동 538번지 6호 2층,PHMB320113070034062300002,3070000,1,1,1,"서울특별시 성북구 아리랑로 79 (돈암동,2층)",,03,폐업,1,1,,,,1,1,1,1
1,다원치과기공소,2016-02-11,2,201387.604754791,454799.246989943,2026-05-01 22:37:03,I,1,03,폐업,2,1,12,2016-02-15 10:56:50,,2011-03-29,136-055,서울특별시 성북구 동선동5가 48번지 2호 2층,PHMB320113070034062300003,3070000,1,4,3,"서울특별시 성북구 동소문로25길 51, 2층 (동선동5가)",02829,03,폐업,1,1,,,,1,1,1,2
1,하늘미소기공소,2013-06-03,1,201696.081056211,453472.452952107,2026-05-01 22:37:03,I,1,03,폐업,1,1,2,2013-06-03 15:11:53,,2011-09-26,136-085,서울특별시 성북구 보문동5가 6번지 6층,PHMB320113070034062300004,3070000,1,1,1,"서울특별시 성북구 보문로 93 (보문동5가,6층)",,03,폐업,1,1,,,,1,1,1,1
1,예손치과기공소,2014-04-11,1,200341.370483688,454070.543284216,2026-05-01 22:37:04,I,1,03,폐업,1,1,3,2014-04-11 10:22:55,,2012-07-20,136-023,서울특별시 성북구 성북동1가 35번지 8호,PHMB320123070034062300003,3070000,1,3,1,"서울특별시 성북구 성북로5길 9-3, 지상2층 (성북동1가)",,03,폐업,1,1,,,,1,1,1,1
1,에스텍,2018-10-19,1,201592.028815695,454788.331033935,2026-05-01 22:37:04,I,1,03,폐업,1,1,2,2018-10-19 17:39:37,,2013-03-07,,서울특별시 성북구 동선동4가 241번지,PHMB320133070034062300001,3070000,1,1,1,서울특별시 성북구  동소문로25가길  13 (동선동4가),,03,폐업,1,1,,,,1,1,1,1
1,킹덴탈밀링센터치과기공소,2017-08-02,1,202016.490579389,456048.221929851,2026-05-01 22:37:04,I,1,03,폐업,1,2,6,2018-01-24 13:42:24,,2013-04-04,136-808,서울특별시 성북구 길음동 1242번지 4호 3층,PHMB320133070034062300002,3070000,1,5,4,"서울특별시 성북구 삼양로 41, 3층 (길음동)",02725,03,폐업,2,1,,,1522-2879,1,1,2,2
1,티오피치과기공소,2014-03-20,1,,,2026-05-01 22:37:05,I,1,03,폐업,1,1,3,2014-03-20 17:29:35,,2013-06-10,,서울특별시 성북구 동소문동7가 17통 1반 402호,PHMB320133070034062300003,3070000,1,1,1,"서울특별시 성북구 아리랑로 31-1, 402호 (동소문동7가)",,03,폐업,1,1,,,02-6368-2804,1,1,1,1
1,덴타존치과기공소,2018-01-05,1,185437.626964196,450042.953947504,2026-05-01 22:02:03,I,1,03,폐업,1,2,6,2018-01-05 15:50:22,,1980-07-25,157-281,서울특별시 강서구 내발산1동 701번지 1호 지상2층,PHMB319803150037062300001,3150000,1,3,1,"서울특별시 강서구 강서로 299, 2층 (내발산동)",07639,03,폐업,1,1,,,02-2692-1199,1,1,1,1
1,소망치과기공소,2007-05-22,1,182970.965516527,451114.91753313,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:12:12,,1994-06-22,157-222,서울특별시 강서구 방화동 621번지 12호,PHMB319943150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-663-3978,1,1,,1
1,이한주치과기공소,1997-01-08,1,186619.946254027,449759.310494107,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:16:10,,1995-04-06,157-016,서울특별시 강서구 화곡동 979번지 2호 3층,PHMB319953150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-696-7238,1,1,,1
1,궁합치과기공소,1996-03-25,1,188222.331439058,449759.066576603,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:34:16,,1995-05-15,157-040,서울특별시 강서구 염창동 275번지 1호,PHMB319953150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-654-3090,1,1,,1
1,가양치과기공소,2010-02-19,1,185660.566277114,448386.471510046,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2010-02-19 12:31:38,,1995-10-25,157-011,서울특별시 강서구 화곡동 379번지 25호 3층,PHMB319953150037062300003,3150000,,1,1,,,03,폐업,,1,,,02-2606-6108,1,1,,1
1,한주치과기공소,1998-11-06,1,186619.946254027,449759.310494107,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:45:46,,1997-04-29,157-016,서울특별시 강서구 화곡동 979번지 2호,PHMB319973150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-696-7238,1,1,,1
1,청우치과기공소,2000-11-08,1,187598.825268731,450134.953963361,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:49:36,,1997-05-28,157-031,서울특별시 강서구 등촌동 651번지 14호,PHMB319973150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-3665-5673,1,1,,1
1,정진치과기공소,2010-01-22,1,186446.230941427,449244.329133356,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2010-01-22 16:15:24,,1997-10-27,157-019,서울특별시 강서구 화곡동 24번지 171호,PHMB319973150037062300003,3150000,,1,1,,,03,폐업,,1,,,02-2602-6543,1,1,,1
1,도우치과기공소,2013-02-02,1,186483.273372735,448029.903221854,2026-05-01 22:02:03,I,1,03,폐업,1,1,2,2013-02-01 17:21:02,,1998-03-09,157-886,서울특별시 강서구 화곡8동 398번지 26호 4층,PHMB319983150037062300001,3150000,1,1,1,"서울특별시 강서구 강서로18길 41 (화곡동, 4층)",,03,폐업,1,1,,,02-2663-7777,1,1,1,1
1,뿌리치과기공소,2001-08-03,1,186371.657681233,447583.229652139,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-11 17:58:26,,1998-04-17,157-011,서울특별시 강서구 화곡동 899번지 1호,PHMB319983150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-607-1614,1,1,,1
1,노바치과기공소,2000-02-11,1,185892.877464199,449238.552504116,2026-05-01 22:02:03,I,1,03,폐업,,1,2,2008-12-12 15:35:12,,1998-11-12,157-015,서울특별시 강서구 화곡동 1028번지 8호,PHMB319983150037062300003,3150000,,1,1,,,03,폐업,,1,,,02-601-2803,1,1,,1
1,현대치과기공소,2001-10-17,1,186619.946254027,449759.310494107,2026-05-01 22:02:04,I,1,03,폐업,,1,2,2008-12-12 15:37:21,,1998-11-12,157-016,서울특별시 강서구 화곡동 979번지 2호,PHMB319983150037062300004,3150000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,세인치과기공소,2024-05-29,1,185557.800051443,448772.375749389,2026-05-01 22:02:04,I,1,03,폐업,1,1,2,2024-05-29 13:31:19,,1998-12-02,157-016,서울특별시 강서구 화곡동 1066번지 8호,PHMB319983150037062300005,3150000,1,1,1,서울특별시 강서구 화곡로 141 (화곡동),07714,03,폐업,1,1,,,02-2696-9487,1,1,1,1
1,동서치과기공소,1999-11-29,1,187847.331161202,447651.06118753,2026-05-01 22:02:04,I,1,03,폐업,,1,2,2008-12-12 16:15:34,,1998-12-26,157-014,서울특별시 강서구 화곡동 782번지 13호,PHMB319983150037062300006,3150000,,1,1,,,03,폐업,,1,,,02-653-6475,1,1,,1
1,세라텍크치과공소,1999-09-13,1,,,2026-05-01 22:02:04,I,1,03,폐업,,1,2,2008-12-12 16:17:03,,1999-05-31,157-221,서울특별시 강서구 마곡동 1456,PHMB319993150037062300001,3150000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,성신치과기공소,2004-02-06,1,183000.731783793,451352.519536398,2026-05-01 22:02:04,I,1,03,폐업,,1,2,2008-12-12 16:20:20,,1999-07-06,157-222,서울특별시 강서구 방화동 612번지 216호,PHMB319993150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-664-2804,1,1,,1
1,세소망치과기공소,2013-01-09,2,186829.111335598,449980.142239716,2026-05-01 22:02:04,I,2,03,폐업,1,2,6,2013-01-10 14:11:28,,1999-11-27,157-016,서울특별시 강서구 화곡동 1120번지 10호 3층,PHMB319993150037062300003,3150000,1,4,3,"서울특별시 강서구 까치산로27길 18 (화곡동, 3층)",,03,폐업,1,2,,,02-2606-2292,2,2,1,2
1,밀알치과기공소,2001-05-30,1,187847.331161202,447651.06118753,2026-05-01 22:02:05,I,1,03,폐업,,1,2,2008-12-15 16:56:52,,1999-12-01,157-014,서울특별시 강서구 화곡동 782번지 13호,PHMB319993150037062300004,3150000,,1,1,,,03,폐업,,1,,,,1,1,,1
1,일품치과기공소,2021-10-14,2,185416.995235468,449583.942090155,2026-05-01 22:02:05,I,2,03,폐업,1,1,7,2021-10-15 07:57:14,,2000-07-05,157-280,서울특별시 강서구 내발산동 723번지 6호 4층,PHMB320003150037062300001,3150000,1,3,2,"서울특별시 강서구 강서로45나길 12, 4층 (내발산동)",07639,03,폐업,1,2,,,02-2604-6052,1,1,1,1
1,투키치과기공소,2004-08-27,1,187848.037009086,450174.113813422,2026-05-01 22:02:05,I,1,03,폐업,,1,2,2008-12-16 10:35:11,,2000-09-20,157-031,서울특별시 강서구 등촌동 646번지 3호 2층,PHMB320003150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-659-3855,1,1,,1
1,아이브이와이치과기공소,2003-04-16,1,185550.723402342,448457.623384352,2026-05-01 22:02:06,I,1,03,폐업,,1,2,2008-12-16 09:47:28,,2001-04-11,157-011,서울특별시 강서구 화곡동 380번지 20호 2층,PHMB320013150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-693-0693,1,1,,1
1,미테크치과기공소,2002-12-18,1,186485.201246669,449695.443044174,2026-05-01 22:02:06,I,1,03,폐업,,1,2,2008-12-16 10:40:42,,2001-01-10,157-016,서울특별시 강서구 화곡동 982번지 9호,PHMB320013150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-659-3855,1,1,,1
1,예손치과기공소,2017-10-31,1,185478.109095782,449151.714759043,2026-05-01 22:02:06,I,1,03,폐업,1,1,2,2017-11-06 17:04:06,,2002-04-01,157-013,서울특별시 강서구 화곡동 1023번지,PHMB320023150037062300001,3150000,1,1,1,서울특별시 강서구 화곡로21길 78 (화곡동),07706,03,폐업,1,1,,,02-2601-0221,1,1,1,1
1,화인치과기공소,2019-08-21,1,183783.89734125,452306.705426929,2026-05-01 22:02:07,I,1,03,폐업,1,1,2,2019-09-03 10:04:29,,2002-10-18,157-221,서울특별시 강서구 마곡동 1301,PHMB320023150037062300002,3150000,1,1,1,서울특별시 강서구 방화대로44길 7 (방화동),07592,03,폐업,1,1,,,02-2662-7704,1,1,1,1
1,미래로치과기공소,2016-05-04,1,186390.905745671,447955.760439796,2026-05-01 22:02:08,I,1,03,폐업,1,1,5,2016-05-04 16:33:08,,2003-05-15,157-018,서울특별시 강서구 화곡동 340번지 3호 3층,PHMB320033150037062300001,3150000,1,3,2,"서울특별시 강서구 강서로18길 20, 3층 (화곡동)",07756,03,폐업,1,2,,,02-2601-1123,1,1,1,1
1,샘치과기공소,2003-08-22,1,187052.323132425,450291.97922408,2026-05-01 22:02:08,I,1,03,폐업,,1,2,2008-12-16 11:14:23,,2003-07-09,157-016,서울특별시 강서구 화곡동 1107번지 3층,PHMB320033150037062300002,3150000,,1,1,,,03,폐업,,1,,,02-2695-7960,1,1,,1
1,독보치과기공소,2007-04-16,1,185464.842446972,448618.938816806,2026-05-01 22:02:08,I,1,03,폐업,,1,2,2008-12-16 11:16:10,,2003-09-01,157-011,서울특별시 강서구 화곡동 1072번지 19호 2층,PHMB320033150037062300003,3150000,,1,1,,,03,폐업,,1,,,02-2691-2808,1,1,,1
1,수치과기공소,2019-05-01,1,186220.141379565,448200.932831341,2026-05-01 22:02:09,I,1,03,폐업,1,1,2,2019-05-01 16:43:33,,2004-01-16,157-018,서울특별시 강서구 화곡동 409번지 248호 미성(아)상가 101호,PHMB320043150037062300001,3150000,1,1,1,"서울특별시 강서구 초록마을로 176, 상가동 101호 (화곡동, 미성아파트)",07729,03,폐업,1,1,,,02-2690-1602,1,1,1,1
1,미소치과기공소,2015-06-29,1,187720.806777355,447691.776388111,2026-05-01 22:02:09,I,1,03,폐업,1,1,2,2016-04-29 11:43:54,,2004-03-11,157-014,서울특별시 강서구 화곡동 795번지 3호 2층,PHMB320043150037062300003,3150000,1,1,1,"서울특별시 강서구 곰달래로58길 16, 2층 (화곡동)",07785,03,폐업,1,1,,,02-2061-2879,1,1,1,1
1,샬롬치과기공소,2007-03-07,1,183261.560609471,452155.460176095,2026-05-01 22:02:09,I,1,03,폐업,,1,2,2008-12-16 14:03:52,,2004-05-11,157-222,서울특별시 강서구 방화동 563번지 40호 4층,PHMB320043150037062300004,3150000,,1,1,,,03,폐업,,1,,,02-2661-9579,1,1,,1
1,원플러스치과기공소,2008-04-16,1,188013.670388215,450458.131620817,2026-05-01 22:02:09,I,1,03,폐업,,1,2,2008-12-16 14:18:27,,2004-11-23,157-040,서울특별시 강서구 염창동 240번지 32호 금호타운(아)상가 3층,PHMB320043150037062300005,3150000,,1,1,,,03,폐업,,1,,,02-2659-2802,1,1,,1
1,예일치과기공소,2015-06-10,1,185660.489905209,449862.911072368,2026-05-01 22:02:09,I,1,03,폐업,1,1,2,2015-06-25 13:48:34,,2006-10-20,157-015,서울특별시 강서구 내발산동 706번지 13호 2층,PHMB320063150037062300001,3150000,1,1,1,"서울특별시 강서구 우장산로4길 83, 2층 (내발산동)",,03,폐업,1,1,,,02-3661-1164,1,1,1,1
1,메트로치과기공소,2007-11-01,1,,,2026-05-01 22:02:09,I,1,03,폐업,,1,2,2008-12-16 14:47:04,,2007-01-19,157-015,서울특별시 강서구 화곡동 1005번지 21호,PHMB320073150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-2694-2818,1,1,,1
1,한결치과기공소,2010-08-16,1,185308.946953919,449513.593643286,2026-05-01 22:02:09,I,1,03,폐업,,1,7,2010-08-16 17:37:39,,2007-12-13,157-013,서울특별시 강서구 화곡동 1008번지 26호,PHMB320073150037062300002,3150000,,1,2,,,03,폐업,,1,,,02-2661-9579,1,2,,3
1,이뉴치과기공소,2009-07-09,1,183224.024732977,452362.041759725,2026-05-01 22:02:09,I,1,03,폐업,,1,3,2010-03-27 14:58:30,,2008-03-24,157-221,서울특별시 강서구 방화동 567번지 3호 A호 2층,PHMB320083150037062300001,3150000,,1,1,,,03,폐업,,1,,,02-337-2809,1,1,,1
1,이사랑치과기공소,2011-10-07,1,183275.424160871,451986.280197164,2026-05-01 22:02:09,I,1,03,폐업,,1,2,2011-11-04 16:00:19,,2009-10-26,157-851,서울특별시 강서구 방화2동 593번지 25호 3층,PHMB320093150037062300003,3150000,,1,1,,,03,폐업,,1,,,26612804,1,1,,1
1,연 치과기공소,2016-08-16,1,188923.593727873,449756.551211748,2026-05-01 22:02:09,I,1,03,폐업,1,1,3,2016-08-16 18:00:01,,2009-11-03,157-040,서울특별시 강서구 염창동 252번지 2층,PHMB320093150037062300004,3150000,1,1,1,"서울특별시 강서구 양천로75길 8, 2층 (염창동)",07540,03,폐업,1,1,,,02-2659-2805,1,1,1,1
1,티 제이 치과기공소,2014-12-31,1,186446.230941427,449244.329133356,2026-05-01 22:02:10,I,1,03,폐업,1,1,6,2015-01-02 10:16:52,,2010-01-26,157-019,"서울특별시 강서구 화곡본동 24번지 171호 ,46-237 (2층)",PHMB320103150037062300001,3150000,1,3,2,"서울특별시 강서구 까치산로 76, 2층 (화곡동)",,03,폐업,1,3,,,02-2602-6543,1,1,1,1
1,홍치과기공소,2019-05-30,1,185756.064710836,450741.068203733,2026-05-01 22:02:10,I,1,03,폐업,1,1,7,2019-05-30 14:20:47,,2010-05-11,157-033,서울특별시 강서구 등촌3동 673번지 5호 7층 2호,PHMB320103150037062300004,3150000,1,2,2,"서울특별시 강서구 공항대로 287, 7층 2호 (등촌동)",07591,03,폐업,1,1,,,26684433,1,1,1,1
1,이노치과기공소,2012-05-08,1,186816.486134083,451287.544509919,2026-05-01 22:02:10,I,1,03,폐업,1,1,2,2012-05-08 16:27:59,,2010-10-18,157-807,서울특별시 강서구 가양2동 1479번지 6호 제일프라자 201호,PHMB320103150037062300005,3150000,1,2,1,"서울특별시 강서구 양천로57길 9-14 (가양동, 제일프라자 201호)",,03,폐업,1,1,,,36642807,1,1,1,1
1,윤치과기공소,2019-05-17,1,185330.020871287,448263.077308169,2026-05-01 22:02:10,I,1,03,폐업,1,1,3,2019-06-10 15:04:12,,2011-03-03,157-884,서울특별시 강서구 화곡1동 376번지 2호 2층,PHMB320113150037062300001,3150000,1,1,1,"서울특별시 강서구 가로공원로72길 4, 2층 (화곡동)",07761,03,폐업,1,1,,,26972804,1,1,1,1
1,우림치과기공소,2019-10-15,1,185584.646537729,450276.79933949,2026-05-01 22:02:10,I,1,03,폐업,1,1,4,2020-11-20 14:26:20,,2011-08-04,157-703,서울특별시 강서구 내발산동 669번지 6호 301호,PHMB320113150037062300002,3150000,1,3,1,"서울특별시 강서구 우장산로 4, 301호 (내발산동)",07680,03,폐업,1,2,,,32175246,1,1,1,1
1,가온치과기공소,2019-05-31,1,185882.576998023,448695.334584683,2026-05-01 22:02:10,I,1,03,폐업,1,1,7,2019-06-10 15:03:02,,2012-04-26,,서울특별시 강서구 화곡동 1077번지 4호,PHMB320123150037062300001,3150000,1,2,2,"서울특별시 강서구 강서로 153, 3층 301호 (화곡동)",07715,03,폐업,2,1,,,070-4209-2802,1,1,1,2
1,르호봇치과기공소,2014-04-25,1,187851.61685841,449690.084392097,2026-05-01 22:02:10,I,1,03,폐업,1,1,4,2014-12-10 17:44:34,,2012-06-13,157-836,서울특별시 강서구 등촌2동 507번지 10호 2층,PHMB320123150037062300002,3150000,1,1,1,서울특별시 강서구 등촌로 219 (등촌동),,03,폐업,2,1,,,,1,1,1,1
1,내담치과기공소,2025-06-17,1,183272.778941533,451439.459176216,2026-05-01 22:02:10,I,1,03,폐업,1,1,3,2025-06-17 14:09:26,,2012-06-25,157-853,서울특별시 강서구 방화2동 614번지 45호 3층,PHMB320123150037062300003,3150000,1,1,1,서울특별시 강서구 방화동로 49 (방화동),07614,03,폐업,1,1,,,,1,1,1,1
1,허문기치과기공소,2018-04-23,2,188816.811575852,449459.819656556,2026-05-01 22:02:11,I,1,03,폐업,2,1,8,2019-05-28 18:15:04,,2013-01-16,,,PHMB320133150037062300001,3150000,2,3,2,"서울특별시 강서구 공항대로 625, 흥도빌딩 (염창동)",07558,03,폐업,3,2,,,,2,1,2,1
1,새소망치과기공소,2014-01-03,2,186829.111335598,449980.142239716,2026-05-01 22:02:11,I,1,03,폐업,2,1,5,2014-01-08 14:18:13,,2013-01-31,157-928,서울특별시 강서구 화곡6동 1120번지 10호 3층,PHMB320133150037062300002,3150000,1,3,3,"서울특별시 강서구 까치산로27길 18 (화곡동, 3층)",,03,폐업,3,2,,,,2,2,2,1
1,원치과기공소,2016-11-07,1,183198.913504042,450950.067012057,2026-05-01 22:02:11,I,1,03,폐업,1,1,4,2016-11-07 15:33:23,,2013-07-17,157-812,서울특별시 강서구 공항동 42번지 6호,PHMB320133150037062300003,3150000,1,1,1,서울특별시 강서구 공항대로4길 14 (공항동),07623,03,폐업,3,1,,,02-2665-2879,1,1,1,1
1,아인스치과기공소서울점,2014-05-19,1,187936.189010435,450125.978645866,2026-05-01 22:02:11,I,1,03,폐업,1,1,3,2015-06-25 13:57:13,,2013-08-05,157-840,서울특별시 강서구 등촌동 647번지 89호,PHMB320133150037062300004,3150000,1,1,1,서울특별시 강서구 공항대로59다길 14 (등촌동),,03,폐업,1,1,,,,1,1,1,1
1,조이치과기공소,2017-03-20,1,186235.825455207,449182.627065431,2026-05-01 22:02:12,I,1,03,폐업,1,1,3,2017-03-20 16:25:33,,2014-12-02,157-010,서울특별시 강서구 화곡동 24번지 495호,PHMB320143150037062300004,3150000,1,1,1,"서울특별시 강서구 초록마을로 6-1, 2층 (화곡동)",07721,03,폐업,1,1,,,,1,1,1,1
1,르호봇치과기공소,2016-05-04,1,187851.61685841,449690.084392097,2026-05-01 22:02:12,I,1,03,폐업,1,1,5,2019-05-29 13:35:13,,2014-12-10,157-836,서울특별시 강서구 등촌동 507번지 10호,PHMB320143150037062300005,3150000,1,1,1,"서울특별시 강서구 등촌로 219, 2층 (등촌동)",07665,03,폐업,2,1,,,,1,1,1,2
1,강냉이닷컴치과기공소,2015-10-15,1,183130.915788053,451068.275763037,2026-05-01 22:02:12,I,1,03,폐업,3,1,4,2016-04-12 10:51:28,,2015-01-08,157-812,서울특별시 강서구 공항동 45번지 39호,PHMB320153150037062300002,3150000,1,2,3,서울특별시 강서구 공항대로 23 (공항동),07619,03,폐업,2,1,,,,1,1,1,1
1,올어바웃어버트먼트기공소,2017-04-07,1,188042.344375938,450388.016452647,2026-05-01 22:02:12,I,1,03,폐업,1,1,3,2017-04-07 17:55:00,,2015-03-25,157-861,서울특별시 강서구 염창동 241번지 13호 202호,PHMB320153150037062300003,3150000,1,1,1,"서울특별시 강서구 양천로 601, 202호 (염창동)",07546,03,폐업,1,1,,,,1,1,1,1
1,28공작소,2025-10-14,1,183473.763555282,451218.50507569,2026-05-01 22:02:12,I,1,03,폐업,1,1,3,2025-10-14 14:02:51,,2015-09-21,,서울특별시 강서구 공항동 19번지 8호,PHMB320153150037062300006,3150000,1,1,1,"서울특별시 강서구 공항대로7길 49 (공항동, 우리어린이집)",07619,03,폐업,1,1,,,02-2661-2804,1,1,1,1
1,멀티플란트 덴탈 랩,2024-10-17,1,183273.730894874,451760.93548522,2026-05-01 22:02:12,I,1,03,폐업,1,1,4,2025-07-21 09:13:35,,2015-10-29,,서울특별시 강서구 방화동 597번지 25호,PHMB320153150037062300007,3150000,1,1,1,"서울특별시 강서구 금낭화로 29, 3층 (방화동, 달성빌딩)",07608,03,폐업,1,1,,,02-6082-2828,1,1,1,1
1,아이디밀링센터치과기공소,2023-08-16,1,185882.576998023,448695.334584683,2026-05-01 22:02:12,I,1,03,폐업,2,1,4,2024-01-02 09:44:59,,2016-03-16,,서울특별시 강서구 화곡동 1077번지 4호,PHMB320163150037062300001,3150000,1,1,1,"서울특별시 강서구 강서로 153, 2층 (화곡동)",07715,03,폐업,1,1,,,02-2690-2804,1,1,1,1
1,디데이덴탈랩치과기공소,2018-12-27,1,183273.730894874,451760.93548522,2026-05-01 22:02:13,I,1,03,폐업,1,1,3,2018-12-27 13:57:48,,2017-10-16,,서울특별시 강서구 방화동 597번지 25호,PHMB320173150037062300002,3150000,1,1,1,"서울특별시 강서구 금낭화로 29, 6층 (방화동, 달성빌딩)",07608,03,폐업,1,1,,,02-6082-2809,1,1,1,1
1,P&M디지털치과기공소,2020-07-21,1,185253.47815088,450811.037605568,2026-05-01 22:02:13,I,1,03,폐업,1,1,2,2020-07-21 12:04:45,,2019-06-18,,서울특별시 강서구 마곡동 797번지,PHMB320193150037062300002,3150000,1,1,1,"서울특별시 강서구 공항대로 237, 3층 310~312호 (마곡동)",07803,03,폐업,1,1,,,02-6736-2875,1,1,1,1
