건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,최초등록시점,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,스타치스 (Statice Film),2012-05-16,185972.675720687,448425.010935081,,영화제작업,2026-05-01 22:30:33,I,03,폐업,,,2010-08-09,,2012-05-17 09:01:47,,2010-08-09,,서울특별시 강서구 화곡동 ***-** *층,CDFF5211012010000003,3150000,,"서울특별시 강서구 가로공원로 ***-*  (화곡동,*층)",,03,폐업,,,,,,
,재미수필름,2022-02-08,186381.123146203,448412.018066883,,영화제작업,2026-05-01 22:30:35,I,03,폐업,,,2012-03-30,,2022-02-08 15:26:19,,2012-03-30,,서울특별시 강서구 화곡동 ***-*** 마운틴빌리지 ***호,CDFF5211012013000006,3150000,,"서울특별시 강서구 초록마을로**길 **-**, ***호 (화곡동, 마운틴빌리지)",07730,03,폐업,,,,,,
,(주)쏠파크,2017-02-07,187851.458569291,450002.657772859,,영화제작업,2026-05-01 22:30:35,I,03,폐업,,,2014-04-11,,2017-02-07 09:15:05,,2014-04-11,,서울특별시 강서구 등촌동 ***-** 우림보보 ****호,CDFF5211012014000003,3150000,,"서울특별시 강서구 공항대로 ***, ****호 (등촌동, 우림보보)",,03,폐업,,,,,,
,(주)영화사 조은,2025-11-24,186641.74478607,450245.440336379,,영화제작업,2026-05-01 22:30:36,I,03,폐업,,,2015-04-29,,2025-11-25 14:15:35,,2015-04-29,,서울특별시 강서구 화곡동 **** *층,CDFF5211012015000005,3150000,,"서울특별시 강서구 화곡로**길 **, *층 (화곡동)",,03,폐업,,,,02-2690-3589,,
,마그넷 엔터테인먼트,2019-10-17,187197.468812217,450519.999405521,,영화제작업,2026-05-01 22:30:36,I,03,폐업,,,2015-02-16,,2019-10-29 11:24:45,,2015-02-16,,서울특별시 강서구 등촌동 ***-** ***호,CDFF5211012015000009,3150000,,"서울특별시 강서구 공항대로**길 **, ***호 (등촌동, 청림오피스텔)",07569,03,폐업,,,,,,
,오드아이픽쳐스,2025-01-24,183839.4827194,451514.34263523,,영화제작업,2026-05-01 22:30:36,I,03,폐업,,,2016-11-09,,2025-01-24 17:27:42,,2016-11-09,,서울특별시 강서구 마곡동 *** 마곡엠밸리*단지 ***동 ***호,CDFF5211012016000005,3150000,,"서울특별시 강서구 마곡서*로 ***-**, ***동 ***호 (마곡동, 마곡엠밸리*단지)",07599,03,폐업,,,,02-2654-5711,,
,유팀(U TEAM),2018-01-02,183598.697506487,451896.899838054,,영화제작업,2026-05-01 22:30:38,I,03,폐업,,,2017-12-11,,2018-01-02 09:35:24,,2017-12-11,,서울특별시 강서구 방화동 ***-**,CDFF5211012017000008,3150000,,"서울특별시 강서구 방화동로**길 **, ***호 (방화동)",07606,03,폐업,,,,,,
,㈜피에프피,2021-11-17,184655.264279055,451864.298152252,,영화제작업,2026-05-01 22:30:39,I,03,폐업,,,2007-01-02,,2021-11-17 14:00:34,,2007-01-02,,서울특별시 강서구 마곡동 *** 두산더랜드파크 A동 ***호,CDFF5211012018000016,3150000,,"서울특별시 강서구 마곡중앙로 ***-*, 두산더랜드파크 A동 ***호 (마곡동)",07788,03,폐업,,,,02-486-6112,,
,주식회사 삼륙꽁,2021-11-03,187682.690357283,450578.892820906,,영화제작업,2026-05-01 22:30:40,I,03,폐업,,,2019-02-19,,2021-11-03 16:19:51,,2019-02-19,,서울특별시 강서구 등촌동 *** 등촌동두산위브센티움 ****호,CDFF5211012020000005,3150000,,"서울특별시 강서구 양천로 ***, 등촌동두산위브센티움 ****호 (등촌동)",07551,03,폐업,,,,,,
,유성영화(주),,199852.264596275,454122.037844147,,영화제작업,2026-05-01 22:41:28,I,13,영업중,,,1990-02-14,,2014-04-03 19:04:28,,1990-02-14,,서울특별시 종로구 명륜*가 **-**,CDFF5211011990000001,3000000,,,,01,영업/정상,,,,,,
,(주)익영영화,,,,,영화제작업,2026-05-01 22:41:28,I,13,영업중,,,1992-03-23,,2014-12-10 15:42:49,,1992-03-23,,서울특별시 종로구 돈의동 ***,CDFF5211011992000001,3000000,,,,01,영업/정상,,,,36762220,,
,쌍타,2019-10-24,173163.38158408,438618.787081016,,영화제작업,2026-05-01 22:43:06,I,03,폐업,,,2018-12-03,,2019-10-24 18:39:18,,2018-12-03,,인천광역시 남동구 구월동 ****-**,CDFF5211012018000002,3530000,,"인천광역시 남동구 문화서로**번길 **, ***호 (구월동)",21569,03,폐업,,,,,,
,주식회사 진성미디어,2021-12-30,173911.524418907,438997.918881533,,영화제작업,2026-05-01 22:43:07,I,03,폐업,,,2020-02-14,,2021-12-30 10:44:47,,2020-02-14,,인천광역시 남동구 구월동 ****-** 타워플러스,CDFF5211012020000001,3530000,,"인천광역시 남동구 구월남로 ***, 타워플러스 ****호 (구월동)",21556,03,폐업,,,,,,
,한국예술영화관협회,,198852.959716775,452253.942584507,,영화제작업,2026-05-01 22:41:30,I,03,폐업,,,2009-01-19,,2010-04-29 10:16:48,,2009-01-19,,서울특별시 종로구 낙원동 ***-* *층,CDFF5211012009000002,3000000,,"서울특별시 종로구 삼일대로 ***  (낙원동,*층)",,03,폐업,,,,,,
,주식회사 엑스엔트,,175261.519298799,446199.289952872,,영화제작업,2026-05-01 22:41:22,I,13,영업중,,,2026-02-19,,2026-02-19 15:40:30,,2026-02-19,,인천광역시 부평구 청천동 ***-* 부평테크시티,CDFF5211012026000002,3540000,,"인천광역시 부평구 부평대로 ***, 부평테크시티 ***호 (청천동)",21315,01,영업/정상,,,,070-8095-2461,,
,주식회사 구구픽쳐스,,198101.593328721,452496.362099822,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2026-02-20,,2026-02-20 10:34:08,,2026-02-20,,서울특별시 종로구 중학동 ** 더케이트윈타워,CDFF5211012026000002,3000000,,"서울특별시 종로구 종로*길 **, 더케이트윈타워 B동 *층 ***B호 (중학동)",03142,01,영업/정상,,,,,,
,로렐필름,,192510.031301309,454032.589025453,,영화제작업,2026-05-01 22:41:24,I,13,영업중,,,2026-02-20,,2026-02-20 10:04:08,,2026-02-20,,서울특별시 은평구 응암동 ***-** 위산엘리시움,CDFF5211012026000002,3110000,,"서울특별시 은평구 응암로**길 *, **층 ****호 (응암동, 위산엘리시움)",03485,01,영업/정상,,,,,,
,(주)청년비스튜디오,,,,,영화제작업,2026-05-01 22:41:24,I,13,영업중,,,2026-03-03,,2026-03-03 17:21:54,,2026-03-03,,서울특별시 은평구 대조동 *** 베르디움STAY*,CDFF5211012026000005,3110000,,"서울특별시 은평구 통일로 ***, ***호 (대조동, 베르디움STAY*)",03391,01,영업/정상,,,,,,
,중간요새,,,,,영화제작업,2026-05-01 22:41:22,I,13,영업중,,,2026-02-13,,2026-02-13 08:45:35,,2026-02-13,,인천광역시 서구 원당동 **** 검단신도시푸르지오 더베뉴,CDFF5211012026000001,3560000,,"인천광역시 서구 이음*로 **, ****동 ***호 (원당동, 검단신도시푸르지오 더베뉴)",22868,01,영업/정상,,,,,,
,주식회사 주머니스튜디오,,183068.55405978,450983.319831035,,영화제작업,2026-05-01 22:30:43,I,13,영업중,,,2026-03-03,,2026-03-03 13:02:17,,2026-03-03,,서울특별시 강서구 공항동 **-* 이스카이오피스텔 **층 ****-**호,CDFF5211012026000006,3150000,,"서울특별시 강서구 공항대로 **-*, **층 ****-**호 (공항동, 이스카이오피스텔)",07622,01,영업/정상,,,,,,
,광옥(Glibead),,194136.256744071,457754.969991087,,영화제작업,2026-05-01 22:41:24,I,13,영업중,,,2022-09-06,,2026-02-26 09:56:09,,2022-09-06,,서울특별시 은평구 불광동 **-**,CDFF5211012026000003,3110000,,"서울특별시 은평구 불광로**길 **-*, B**호 (불광동)",03360,01,영업/정상,,,,,,
,아트랩(ArtLab),,191462.335536295,455341.61526191,,영화제작업,2026-05-01 22:41:24,I,13,영업중,,,2026-02-26,,2026-02-26 15:44:08,,2026-02-26,,서울특별시 은평구 신사동 *** 씨티아파트,CDFF5211012026000004,3110000,,"서울특별시 은평구 가좌로 ***, ***동 ****호 (신사동, 씨티아파트)",03434,01,영업/정상,,,,,,
,주식회사 더블유에이지,,185371.298773738,450793.771245265,,영화제작업,2026-05-01 22:30:43,I,13,영업중,,,2026-02-26,,2026-02-26 13:45:39,,2026-02-26,,서울특별시 강서구 마곡동 ***-* 퀸즈파크나인 ***호,CDFF5211012026000004,3150000,,"서울특별시 강서구 공항대로 ***, 퀸즈파크나인 ***호 (마곡동)",07803,01,영업/정상,,,,070-4189-1491,,
,고래스튜디오 주식회사,,185994.964119824,451596.45849391,,영화제작업,2026-05-01 22:30:43,I,13,영업중,,,2026-02-26,,2026-02-26 17:05:27,,2026-02-26,,서울특별시 강서구 등촌동 *** 경동미르웰양천향교*차 ***동 ****호,CDFF5211012026000005,3150000,,"서울특별시 강서구 강서로**가길 ***, 경동미르웰양천향교*차 ***동 ****호 (등촌동)",07573,01,영업/정상,,,,070-7608-5994,,
,넥스트에이아이필름(Next AI Film),,196438.871474518,455574.465378255,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2026-02-09,,2026-02-10 10:10:03,,2026-02-09,,서울특별시 종로구 신영동 ***-*,CDFF5211012026000001,3000000,,"서울특별시 종로구 세검정로*길 **-*, ***호 (신영동)",03014,01,영업/정상,,,,,,
,주식회사 이립에듀,,187645.622009373,450792.695579673,,영화제작업,2026-05-01 22:30:43,I,13,영업중,,,2026-02-10,,2026-02-10 17:50:56,,2026-02-10,,서울특별시 강서구 가양동 ***-* 한화비즈메트로*차 ****호,CDFF5211012026000002,3150000,,"서울특별시 강서구 양천로 ***-**, ****호 (가양동, 한화비즈메트로*차)",07532,01,영업/정상,,,,02-511-7494,,
,씨네필,,,,,영화제작업,2026-05-01 22:41:22,I,03,폐업,,,2006-11-22,,2010-04-29 15:47:01,,2006-11-22,403-739,인천광역시 부평구 부평동 욱일아파트 *동 ****호,CDFF5211012006000001,3540000,,,,03,폐업,,,,,,
,sunny  side  film,,,,,영화제작업,2026-05-01 22:41:22,I,03,폐업,,,2011-04-27,,2015-05-08 17:42:28,,2011-04-27,,인천광역시 부평구 청천동 ***-** 일신빌라 *동 ***호,CDFF5211012011000002,3540000,,,,03,폐업,,,,032-526-2156,,
,스튜디오클레이,,185104.20167753,450725.785084054,,영화제작업,2026-05-01 22:30:43,I,13,영업중,,,2026-02-23,,2026-02-23 17:09:56,,2026-02-23,,서울특별시 강서구 마곡동 ***-* 발산W타워 ****호,CDFF5211012026000003,3150000,,"서울특별시 강서구 공항대로 ***, 발산W타워 ****호 (마곡동)",07806,01,영업/정상,,,,,,
,주식회시 앨리웨이픽처스,,197038.014064598,453401.21690659,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2026-02-24,,2026-02-24 14:54:26,,2026-02-24,,서울특별시 종로구 옥인동 **-**,CDFF5211012026000003,3000000,,"서울특별시 종로구 필운대로 **, 비***호 (옥인동)",03033,01,영업/정상,,,,,,
,주식회사 스튜디오메타포,,197465.223921125,452366.613899898,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2026-02-24,,2026-02-24 14:55:21,,2026-02-24,,서울특별시 종로구 내수동 ** 경희궁의아침 *단지,CDFF5211012026000004,3000000,,"서울특별시 종로구 사직로*길 **, 경희궁의아침 *단지 ****호 (내수동)",03174,01,영업/정상,,,,,,
,콘티(Con.T),,175611.561638325,432324.73974282,,영화제작업,2026-05-01 22:43:10,I,13,영업중,,,2026-02-24,,2026-02-24 12:24:50,,2026-02-24,,인천광역시 남동구 논현동 ***-* 에코메트로 *블록 한화 꿈에그린아파트,CDFF5211012026000001,3530000,,"인천광역시 남동구 에코중앙로 ***, ***동 ****호 (논현동, 에코메트로 *블록 한화 꿈에그린아파트)",21681,01,영업/정상,,,,,,
,굿보이필름(Good Boy Film),2026-01-21,197053.70352689,452266.228273895,,영화제작업,2026-05-01 22:41:37,I,15,전출,,,2025-03-12,,2026-01-21 10:35:59,,2025-03-12,,서울특별시 종로구 신문로*가 *-***,CDFF5211012025000003,3000000,,서울특별시 종로구 경희궁*가길 **-** (신문로*가),03176,05,제외/삭제/전출,,,,,,
,복미디어,,197211.218334648,452873.565649254,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2019-08-06,,2019-08-06 10:09:58,,2019-08-06,,서울특별시 종로구 누하동 *** 환경운동연합,CDFF5211012019000015,3000000,,"서울특별시 종로구 필운대로 **, 환경운동연합 (누하동)",03039,01,영업/정상,,,,02-337-3717,,
,비밀의화원,,196790.696173131,454403.351341537,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2008-07-16,,2019-08-13 09:20:17,,2008-07-16,,서울특별시 종로구 부암동 ***-*,CDFF5211012019000016,3000000,,"서울특별시 종로구 창의문로 ***-*, *층 (부암동)",03022,01,영업/정상,,,,,,
,스튜디오8,,198751.053912826,451962.484078847,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2019-08-23,,2019-08-23 10:11:33,,2019-08-23,,서울특별시 종로구 종로*가 **-* 부봉빌딩,CDFF5211012019000017,3000000,,"서울특별시 종로구 종로 **-*, 부봉빌딩 *동 *층 (종로*가)",03190,01,영업/정상,,,,,,
,(주)엔터미디어픽처스,,197607.398336321,452120.026024435,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2015-03-05,,2019-11-04 09:25:40,,2015-03-05,,서울특별시 종로구 당주동 ***,CDFF5211012019000019,3000000,,"서울특별시 종로구 세종대로**길 **, ***-***호 (당주동)",03182,01,영업/정상,,,,,,
,소공원필름,,197201.679186262,452841.830943669,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2018-05-03,,2020-01-21 17:31:00,,2018-05-03,,서울특별시 종로구 필운동 **-* 엠제이사옥,CDFF5211012020000001,3000000,,"서울특별시 종로구 필운대로 **-**, 엠제이사옥 *층 (필운동)",03039,01,영업/정상,,,,,,
,아트비전,,201452.97033909,452034.162854757,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-01-31,,2020-01-31 13:37:54,,2020-01-31,,서울특별시 종로구 창신동 ***-* 삼일아파트,CDFF5211012020000002,3000000,,"서울특별시 종로구 청계천로 ***, 삼일아파트 *동 *층 ***호 (창신동)",03118,01,영업/정상,,,,,,
,미들,,198960.426343226,453396.020819787,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-02-18,,2020-02-18 18:25:10,,2020-02-18,,서울특별시 종로구 원서동 **,CDFF5211012020000003,3000000,,"서울특별시 종로구 창덕궁길 ***, *층 (원서동)",03057,01,영업/정상,,,,,,
,(주)홍시쥔,,198401.269595527,452259.089626161,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2017-06-27,,2020-05-06 14:56:59,,2017-06-27,,서울특별시 종로구 견지동 ***-** 우정에쉐르,CDFF5211012020000008,3000000,,"서울특별시 종로구 우정국로 **, 우정에쉐르 *층 (견지동)",03150,01,영업/정상,,,,,,
,"주식회사 케이브맨(CAVEMAN Co.,Ltd)",,200291.374084556,452163.083270761,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-09-16,,2020-09-16 09:47:53,,2020-09-16,,서울특별시 종로구 효제동 ***-* BS타워,CDFF5211012020000009,3000000,,"서울특별시 종로구 종로**길 **, BS타워 지층 *-*호 (효제동)",03126,01,영업/정상,,,,,,
,주식회사 화이트프레임,,198731.246361041,451962.63614134,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-11-18,,2020-11-18 15:57:02,,2020-11-18,,서울특별시 종로구 종로*가 **-* 삼양빌딩,CDFF5211012020000010,3000000,,"서울특별시 종로구 종로 **-*, 삼양빌딩 *층 ***호 (종로*가)",03190,01,영업/정상,,,,,,
,파티큘러필름,,197262.973712149,453591.747319483,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-12-04,,2020-12-04 13:47:16,,2020-12-04,,서울특별시 종로구 신교동 **,CDFF5211012020000011,3000000,,"서울특별시 종로구 자하문로 **-*, ***호 (신교동)",03032,01,영업/정상,,,,,,
,손엔터테인먼트,,197627.145407809,456970.482848874,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-12-17,,2020-12-17 14:12:30,,2020-12-17,,서울특별시 종로구 평창동 ***-**,CDFF5211012020000014,3000000,,서울특별시 종로구 평창*길 *-* (평창동),03003,01,영업/정상,,,,,,
,(주)와이제이글로벌그룹(YJGROBAL GROUP),,200291.374084556,452163.083270761,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-01-05,,2021-01-05 20:59:49,,2021-01-05,,서울특별시 종로구 효제동 ***-* BS타워,CDFF5211012021000001,3000000,,"서울특별시 종로구 종로**길 **, BS타워 지하*층 *-*-*호 (효제동)",03126,01,영업/정상,,,,,,
,(주)도호 엔터테인먼트,,198643.543485167,452199.798612424,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-01-12,,2021-01-12 10:50:43,,2021-01-12,,서울특별시 종로구 인사동 ***-* 하나로빌딩,CDFF5211012021000002,3000000,,"서울특별시 종로구 인사동*길 **, 하나로빌딩 ***호 (인사동)",03162,01,영업/정상,,,,02-774-3345,,
,"주식회사 아티스트존 (Artistzone Co.,Ltd)",,200291.374084556,452163.083270761,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-01-14,,2023-10-25 08:33:38,,2021-01-14,,서울특별시 종로구 효제동 ***-* BS타워,CDFF5211012021000003,3000000,,"서울특별시 종로구 종로**길 **, BS타워 지층 (효제동)",03126,01,영업/정상,,,,,,
,마름모 필름,,198375.551492525,453492.872256752,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-03-04,,2021-03-04 14:07:25,,2021-03-04,,서울특별시 종로구 삼청동 **-**,CDFF5211012021000006,3000000,,서울특별시 종로구 북촌로*나길 ** (삼청동),03052,01,영업/정상,,,,,,
,(주)나이너스엔터테인먼트,,199976.765493088,452526.527263312,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2009-06-17,,2021-03-09 17:55:13,,2009-06-17,,서울특별시 종로구 연지동 *-* 현대그룹빌딩 동관,CDFF5211012021000007,3000000,,"서울특별시 종로구 율곡로 ***, 현대그룹빌딩 동관 *층 (연지동)",03127,01,영업/정상,,,,02-797-7271,,
,(주)유무비,,198710.627966003,452498.756020916,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2006-11-22,,2021-03-16 13:21:00,,2006-11-22,,서울특별시 종로구 경운동 **-**,CDFF5211012021000008,3000000,,"서울특별시 종로구 인사동**길 **-*, *층 (경운동)",03146,01,영업/정상,,,,,,
,(주)영화사꽃,,196835.045358571,454694.079084929,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2012-11-21,,2021-04-07 17:03:17,,2012-11-21,,서울특별시 종로구 부암동 ***-** 로얄그린빌라,CDFF5211012021000009,3000000,,"서울특별시 종로구 자하문로**가길 **, ***호 (부암동, 로얄그린빌라)",03020,01,영업/정상,,,,02-379-2354,,
,주식회사 재감사,,201426.690277293,452362.73852297,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-05-07,,2021-05-07 08:41:17,,2021-05-07,,서울특별시 종로구 숭인동 ***-*,CDFF5211012021000010,3000000,,서울특별시 종로구 종로 *** (숭인동),03113,01,영업/정상,,,,02-742-2489,,
,주식회사 마인드그라운드,,197401.904439938,452516.953248571,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2021-05-21,,2022-07-19 06:29:57,,2021-05-21,,서울특별시 종로구 내자동 *** 희명빌딩,CDFF5211012021000011,3000000,,"서울특별시 종로구 사직로**길 **-*, 희명빌딩 가동 *층 (내자동)",03169,01,영업/정상,,,,02-2231-2011,,
,㈜렛츠필름,,200392.03350909,452381.835227355,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2009-06-25,,2021-07-22 10:33:24,,2009-06-25,,서울특별시 종로구 충신동 ***-** 승원빌딩,CDFF5211012021000013,3000000,,"서울특별시 종로구 율곡로**나길 **-**, 승원빌딩 *층 (충신동)",03123,01,영업/정상,,,,,,
,시네라인엔터테인먼트 주식회사,,200348.502809135,452882.607271778,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2018-08-29,,2021-09-23 09:06:34,,2018-08-29,,서울특별시 종로구 동숭동 ***-** 동진빌딩,CDFF5211012021000015,3000000,,"서울특별시 종로구 이화장길 **, 동진빌딩 *층 ***호 (동숭동)",03088,01,영업/정상,,,,02-2038-8258,,
,주식회사 엘에이에이치,,199921.762435403,452478.972724343,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2020-09-09,,2021-11-18 17:58:54,,2020-09-09,,서울특별시 종로구 연지동 *** 진주강씨중앙회관,CDFF5211012021000016,3000000,,"서울특별시 종로구 창경궁로**길 **, 진주강씨중앙회관 *층 (연지동)",03128,01,영업/정상,,,,,,
,주식회사 프로젝트318,,196663.154382659,454436.658671411,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2019-07-10,,2021-12-01 17:57:57,,2019-07-10,,서울특별시 종로구 부암동 ***-**,CDFF5211012021000017,3000000,,"서울특별시 종로구 창의문로*길 *-*, *층 (부암동)",03022,01,영업/정상,,,,,,
,(주)영화제작소보임,,197393.747563185,452408.438228843,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2012-05-29,,2021-12-07 18:12:43,,2012-05-29,,서울특별시 종로구 내수동 ** 경희궁의아침 *단지,CDFF5211012021000018,3000000,,"서울특별시 종로구 사직로*길 **, 경희궁의아침 *단지 ****호 (내수동)",03174,01,영업/정상,,,,,,
,만경,,198814.878643403,453235.993909328,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2022-01-06,,2022-01-07 09:58:14,,2022-01-06,,서울특별시 종로구 계동 **-*,CDFF5211012022000001,3000000,,서울특별시 종로구 계동길 **-** (계동),03057,01,영업/정상,,,,,,
,더비디오스,,197418.439335939,453262.185446895,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2022-01-20,,2022-01-21 09:09:34,,2022-01-20,,서울특별시 종로구 효자동 **-*,CDFF5211012022000003,3000000,,"서울특별시 종로구 자하문로**길 *, *층 (효자동)",03042,01,영업/정상,,,,,,
,프로나운스미,,196982.7441615,453529.014208265,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2022-01-24,,2022-01-24 15:30:15,,2022-01-24,,서울특별시 종로구 신교동 *-***,CDFF5211012022000004,3000000,,서울특별시 종로구 필운대로**길 ** (신교동),03033,01,영업/정상,,,,,,
,주식회사 헬리콘스튜디오,,196997.230863045,455942.432731295,,영화제작업,2026-05-01 22:41:36,I,13,영업중,,,2022-02-17,,2025-10-10 09:03:58,,2022-02-17,,서울특별시 종로구 평창동 ***-*,CDFF5211012022000005,3000000,,"서울특별시 종로구 평창문화로 **, *층 ***호 (평창동)",03008,01,영업/정상,,,,,,
,주식회사 프로젝트4,,197595.161312175,452460.054621887,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-03-07,,2022-03-07 10:14:48,,2022-03-07,,서울특별시 종로구 적선동 *** 광화문 플래티넘,CDFF5211012022000006,3000000,,"서울특별시 종로구 새문안로*가길 **, 광화문 플래티넘 *층 ***호 (적선동)",03170,01,영업/정상,,,,,,
,㈜로드픽쳐스,,200291.374084556,452163.083270761,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2008-03-24,,2022-03-25 13:12:10,,2008-03-24,,서울특별시 종로구 효제동 ***-* BS타워,CDFF5211012022000007,3000000,,"서울특별시 종로구 종로**길 **, BS타워 *층 ***-*호 (효제동)",03126,01,영업/정상,,,,02-332-3442,,
,주식회사 에스팀,,198503.329082237,452297.556997868,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2021-01-29,,2022-04-12 17:13:19,,2021-01-29,,서울특별시 종로구 견지동 **-* 가야빌딩,CDFF5211012022000008,3000000,,"서울특별시 종로구 인사동*길 **, 가야빌딩 (견지동)",03149,01,영업/정상,,,,02-6081-2838,,
,흥미진진,,197090.396775689,453079.687097065,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-04-25,,2022-04-26 07:09:18,,2022-04-25,,서울특별시 종로구 누하동 ***-*,CDFF5211012022000010,3000000,,"서울특별시 종로구 필운대로*나길 **-*, *층 (누하동)",03037,01,영업/정상,,,,070-8821-7991,,
,이엑스구에이치디(2X9HD),2026-02-11,197095.407440488,455620.930349112,,영화제작업,2026-05-01 22:41:37,I,15,전출,,,2018-05-11,,2026-02-11 14:44:47,,2018-05-11,,서울특별시 종로구 평창동 ***-**,CDFF5211012022000011,3000000,,"서울특별시 종로구 평창*길 **, *층 (평창동)",03011,05,제외/삭제/전출,,,,,,
,주식회사 소노캠,,200344.668371446,453124.160749017,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-06-20,,2022-06-21 06:08:05,,2022-06-20,,서울특별시 종로구 동숭동 **-** 마론힐,CDFF5211012022000013,3000000,,"서울특별시 종로구 낙산길 *, ***호 (동숭동, 마론힐)",03088,01,영업/정상,,,,,,
,웁시 주식회사,,197484.983910622,452162.304535024,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-06-23,,2022-06-23 15:01:27,,2022-06-23,,서울특별시 종로구 당주동 ***-** 동원빌딩,CDFF5211012022000015,3000000,,"서울특별시 종로구 새문안로*길 **, 동원빌딩 *층 (당주동)",03175,01,영업/정상,,,,070-5030-3815,,
,주식회사 젬스톤픽처스,,198656.481375233,453594.782256089,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2017-03-14,,2025-09-02 18:06:49,,2017-03-14,,서울특별시 종로구 가회동 *-* 북촌힐스,CDFF5211012022000018,3000000,,"서울특별시 종로구 북촌로 **, ***호 (가회동, 북촌힐스)",03051,01,영업/정상,,,,,,
,주식회사 홍컴퍼니,,200182.235978058,453412.12856903,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-08-18,,2022-08-18 17:03:19,,2022-08-18,,서울특별시 종로구 동숭동 *-** 동숭빌딩,CDFF5211012022000019,3000000,,"서울특별시 종로구 대학로*가길 **, 동숭빌딩 *층 ***호 (동숭동)",03086,01,영업/정상,,,,02-3444-0205,,
,주식회사 푸르모디티,,197995.218793409,451945.047247204,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2011-04-28,,2024-03-13 14:41:28,,2011-04-28,,서울특별시 종로구 서린동 ***-* 광화문우체국,CDFF5211012022000020,3000000,,"서울특별시 종로구 종로 *, 광화문우체국 *층 (서린동)",03187,01,영업/정상,,,,02-333-0063,,
,판씨네마(주),,197095.722850724,452798.163688949,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2022-10-07,,2022-10-07 17:09:51,,2022-10-07,,서울특별시 종로구 필운동 **-*,CDFF5211012022000021,3000000,,서울특별시 종로구 사직로*길 ** (필운동),03027,01,영업/정상,,,,02-359-0741,,
,(주)지어소프트,,198101.593328721,452496.362099822,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2014-05-14,,2023-01-02 15:38:39,,2014-05-14,,서울특별시 종로구 중학동 ** 더케이트윈타워,CDFF5211012023000001,3000000,,"서울특별시 종로구 종로*길 **, 더케이트윈타워 에이동 **층 (중학동)",03142,01,영업/정상,,,,02-2155-5145,,
,모데스트 몬스터,,196501.979457964,454210.488743961,,영화제작업,2026-05-01 22:41:37,I,13,영업중,,,2023-02-10,,2023-02-10 11:21:16,,2023-02-10,,서울특별시 종로구 부암동 ***-**,CDFF5211012023000002,3000000,,"서울특별시 종로구 창의문로*가길 **, *층 (부암동)",03022,01,영업/정상,,,,,,
