사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
영생당안경,2010-02-03,193505.329320671,443107.755379371,2026-05-01 22:34:25,I,1,03,폐업,1,,1,1,2010-02-25 17:39:41,,1991-06-22,151-050,1,서울특별시 관악구 봉천동 972번지 1호,PHMB219913200033082200011,1,3200000,1,서울특별시 관악구 보라매로 7 (봉천동),,03,폐업,1,,,,1
화니안경,2015-06-19,194429.643353613,440716.424900258,2026-05-01 22:34:19,I,0,03,폐업,0,,0,0,2015-06-19 09:21:58,,1992-02-22,151-019,0,서울특별시 관악구 신림동 246번지 49호,PHMB219923200033082200001,0,3200000,0,서울특별시 관악구 대학길 47 (신림동),,03,폐업,0,,,,0
내마음에든안경원,2024-06-17,191423.901538279,442003.403775704,2026-05-01 22:34:19,I,1,03,폐업,1,66,2,2,2025-06-23 11:11:43,,1992-03-21,,1,서울특별시 관악구 신림동 1668번지 15호,PHMB219923200033082200002,1,3200000,1,"서울특별시 관악구 남부순환로 1377, 101호 (신림동)",08768,03,폐업,2,,,,1
씨앤씨안경원,2005-06-09,194136.776577519,440755.446056298,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 17:03:01,,1993-09-25,151-895,0,서울특별시 관악구 신림동 1533번지 14호,PHMB219933200033082200002,0,3200000,0,서울특별시 관악구 호암로22길 31 (신림동),08812,03,폐업,0,,,,0
새로나안경원,2014-04-15,,,2026-05-01 22:34:24,I,1,03,폐업,1,100,1,1,2014-04-15 16:37:16,,1993-11-12,,1,,PHMB219933200033082200003,1,3200000,1,서울특별시 관악구 남부순환로 1872 (봉천동),,03,폐업,1,,,,1
화이트안경원,2002-08-07,194152.312897977,440870.699504187,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 17:01:02,,1994-07-08,151-895,0,서울특별시 관악구 신림동 1524번지 4호,PHMB219943200033082200003,0,3200000,0,서울특별시 관악구 신림로23길 22 (신림동),08812,03,폐업,0,,,,0
그랑프리안경,2020-01-31,194423.334073345,440905.613997323,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2020-01-31 14:01:37,,1994-09-01,151-895,0,서울특별시 관악구 신림동 1516번지 4호,PHMB219943200033082200005,0,3200000,0,서울특별시 관악구 대학길 6 (신림동),08813,03,폐업,0,,,02-882-2425,0
1001안경원 서울대점,2016-08-31,195306.342469139,441860.358081122,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2016-08-31 16:34:49,,1995-11-09,151-847,0,서울특별시 관악구 봉천동 1574번지 1호,PHMB219953200033082200001,0,3200000,0,"서울특별시 관악구 쑥고개로 100, 110호 (봉천동, 생모리츠)",08832,03,폐업,0,,,,0
폴라리스안경원,2006-11-06,194173.966563455,440967.47535987,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 16:59:41,,1996-10-04,151-895,0,서울특별시 관악구 신림동 1514번지 11호,PHMB219963200033082200002,0,3200000,0,서울특별시 관악구 신림로 129 (신림동),08812,03,폐업,0,,,,0
뉴이태리안경원,2013-07-01,194848.536597984,441925.239230061,2026-05-01 22:34:24,I,1,03,폐업,1,,1,1,2013-07-01 15:15:47,,1996-04-18,151-842,1,서울특별시 관악구 청룡동 1540번지 1호,PHMB219963200033082200003,1,3200000,1,서울특별시 관악구 쑥고개로 54 (봉천동),,03,폐업,1,,,,1
디오네안경원,2020-12-01,193773.070404044,442270.419248856,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2020-12-01 14:59:37,,1997-08-28,151-711,0,서울특별시 관악구 신림동 86번지 3호,PHMB219973200033082200001,0,3200000,0,서울특별시 관악구 신림로 318 (신림동),08777,03,폐업,0,,,,0
준안경원,2014-04-08,196257.833652996,443341.379446435,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 16:04:28,,1997-11-29,151-050,0,서울특별시 관악구 봉천동 1000번지,PHMB219973200033082200002,0,3200000,0,"서울특별시 관악구 관악로40길 39, 1동 7호 (봉천동, 현대상가)",08730,03,폐업,0,,,,0
남대문마트안경원,2006-06-14,192225.364496901,442185.794626387,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 16:03:15,,1998-03-03,151-876,0,서울특별시 관악구 신림동 538번지 11호,PHMB219983200033082200002,0,3200000,0,서울특별시 관악구 남부순환로 1461 (신림동),08767,03,폐업,0,,,,0
안경스타,2009-02-10,196129.129789155,442656.312718459,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-25 16:01:41,,1998-05-26,151-808,0,서울특별시 관악구 봉천동 37번지 86호,PHMB219983200033082200003,0,3200000,0,"서울특별시 관악구 관악로 246, 2층 (봉천동)",08735,03,폐업,0,,,,0
안경과눈생각,2016-08-08,192273.288139919,442640.488323597,2026-05-01 22:34:20,I,0,03,폐업,0,,0,0,2019-07-24 18:21:43,,1998-09-10,151-874,0,서울특별시 관악구 신림동 518번지 56호,PHMB219983200033082200004,0,3200000,0,서울특별시 관악구 난곡로 357 (신림동),08701,03,폐업,0,,,,0
독일안경원,2000-12-31,191288.170481488,442343.821506571,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2019-07-24 18:30:45,,1999-01-07,151-903,0,서울특별시 관악구 신림동 1655번지 8호,PHMB219993200033082200001,0,3200000,0,서울특별시 관악구 시흥대로 566 (신림동),08769,03,폐업,0,,,,0
오케이안경원,2014-04-17,196883.206421828,441510.959944969,2026-05-01 22:34:24,I,1,03,폐업,1,85,1,1,2019-07-25 15:57:50,,1999-07-14,,1,,PHMB219993200033082200007,1,3200000,1,서울특별시 관악구 봉천로 615 (봉천동),08793,03,폐업,1,,,,1
안경사랑안경,2017-01-24,196239.542159461,442707.265961392,2026-05-01 22:34:16,I,1,03,폐업,1,30,1,1,2017-01-24 14:23:46,,1999-12-31,,1,서울특별시 관악구 봉천동 15번지 50호,PHMB219993200033082200008,1,3200000,1,서울특별시 관악구 관악로30길 11 (봉천동),08733,03,폐업,1,,,,1
아비드안경콘택트 관악점,2015-09-30,193646.560679034,442722.612162982,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2015-12-17 09:11:02,,2000-02-23,151-892,0,서울특별시 관악구 신림동 1431번지 10호,PHMB220003200033082200001,0,3200000,0,서울특별시 관악구 신림로 363-1 (신림동),08760,03,폐업,0,,,,0
아이렉스안경원,2013-07-30,195251.021581272,442620.10950701,2026-05-01 22:34:23,I,1,03,폐업,1,,1,1,2013-07-30 15:34:34,,2000-08-30,,1,,PHMB220003200033082200003,1,3200000,1,서울특별시 관악구 양녕로 42 (봉천동),,03,폐업,1,,,,1
희망안경,2018-05-28,193672.730766889,442770.43249038,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2018-05-28 17:11:00,,2001-02-01,151-891,0,서울특별시 관악구 신림동 1425번지 21호,PHMB220013200033082200001,0,3200000,0,서울특별시 관악구 신림로 368 (신림동),08753,03,폐업,0,,,,0
리스안경,2001-04-03,193672.730766889,442770.43249038,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2019-07-25 15:58:46,,2001-02-28,151-891,0,서울특별시 관악구 신림동 1425번지 21호,PHMB220013200033082200002,0,3200000,0,서울특별시 관악구 신림로 368 (신림동),08753,03,폐업,0,,,,0
보금당안경,2015-11-20,193715.720946633,442661.600592493,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2015-11-20 12:41:26,,2001-04-01,151-890,0,서울특별시 관악구 신림동 1424번지 11호,PHMB220013200033082200003,0,3200000,0,서울특별시 관악구 신림로 356 (신림동),08754,03,폐업,0,,,,0
수정안경원,2003-11-10,192768.812032104,441250.856413102,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-25 15:55:41,,2001-10-30,151-880,0,서울특별시 관악구 신림동 617번지 1호,PHMB220013200033082200011,0,3200000,0,서울특별시 관악구 난우길 4 (신림동),08854,03,폐업,0,,,,0
아이컴안경,2005-12-31,192674.94071058,441352.713136511,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-24 18:32:21,,2001-12-20,151-750,0,서울특별시 관악구 신림동 607번지 73호,PHMB220013200033082200014,0,3200000,0,서울특별시 관악구 난곡로 220 (신림동),08849,03,폐업,0,,,,0
하나안경,2008-07-01,194411.343120624,441527.439200043,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2014-05-16 08:55:50,,2002-06-10,151-854,0,서울특별시 관악구 신림동 94번지 296호,PHMB220023200033082200001,0,3200000,0,서울특별시 관악구 서림길 3 (신림동),,03,폐업,0,,,,0
센스안경원,2017-07-30,194408.214483606,440998.894144879,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2018-04-30 17:52:04,,2002-09-24,151-856,0,서울특별시 관악구 신림동 118번지 3호,PHMB220023200033082200003,0,3200000,0,서울특별시 관악구 신림로 108 (신림동),08839,03,폐업,0,,,,0
빠세빠세안경원,2024-01-25,194124.472155455,441073.731838759,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2024-04-24 14:50:57,,2002-11-22,151-927,0,서울특별시 관악구 신림동 116번지 20호,PHMB220023200033082200005,0,3200000,0,서울특별시 관악구 신림로 140 (신림동),08838,03,폐업,0,,,,0
명안경,2007-03-15,194067.76642918,441175.836691747,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-25 15:51:56,,2002-12-12,151-927,0,서울특별시 관악구 신림동 112번지 37호,PHMB220023200033082200006,0,3200000,0,서울특별시 관악구 신림로 152 (신림동),08838,03,폐업,0,,,,0
안경마트안경,2008-02-04,193587.369095083,441929.245607777,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-25 15:49:12,,2004-05-06,151-900,0,서울특별시 관악구 신림동 1635번지 82호,PHMB220043200033082200001,0,3200000,0,서울특별시 관악구 문성로 219 (신림동),08775,03,폐업,0,,,,0
서진안경,2005-02-14,193382.881503858,442342.738133783,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-25 11:54:58,,2004-08-06,151-869,0,서울특별시 관악구 신림동 1588번지 1호,PHMB220043200033082200003,0,3200000,0,서울특별시 관악구 신원로5길 59 (신림동),08774,03,폐업,0,,,,0
그랑나안경,2006-04-06,193115.5721355,442325.532547315,2026-05-01 22:34:22,I,0,03,폐업,0,,0,0,2019-07-25 11:53:04,,2004-08-30,151-869,0,서울특별시 관악구 신림동 1577번지 8호,PHMB220043200033082200005,0,3200000,0,서울특별시 관악구 남부순환로 1552 (신림동),08773,03,폐업,0,,,,0
아이플러스안경원,2009-01-09,195864.859832496,442034.534802084,2026-05-01 22:34:16,I,1,03,폐업,1,,1,1,2019-07-25 15:47:56,,2004-08-10,151-050,1,서울특별시 관악구 봉천동 1600번지 1호,PHMB220043200033082200007,1,3200000,1,서울특별시 관악구 남부순환로 1838 (봉천동),,03,폐업,1,,,,1
리더스안경클럽,2008-12-31,195362.210914838,442981.74567314,2026-05-01 22:34:23,I,1,03,폐업,1,50,1,1,2008-12-31 18:08:34,,2005-12-01,151-060,1,서울특별시 관악구 봉천동 480번지 3호,PHMB220053200033082200003,1,3200000,1,서울특별시 관악구 은천로25길 69 (봉천동),,03,폐업,1,,,,1
대한안경원,2007-09-17,192391.681539949,442153.354443884,2026-05-01 22:34:25,I,0,03,폐업,0,,0,0,2019-07-25 11:49:47,,2007-03-30,151-899,0,서울특별시 관악구 신림동 1569번지 1호,PHMB220073200033082200001,0,3200000,0,서울특별시 관악구 난곡로 310 (신림동),08772,03,폐업,0,,,,0
그랑프리안경콘택트,2024-01-23,193855.180350095,441865.652360913,2026-05-01 22:34:25,I,1,03,폐업,1,100,1,1,2024-01-23 17:42:47,,2007-08-09,,1,서울특별시 관악구 신림동 1634번지 14호 송림빌딩,PHMB220073200033082200006,1,3200000,1,"서울특별시 관악구 신림로 273, 송림빌딩 (신림동)",08775,03,폐업,1,,,02-853-7707,1
뷰안경원,2013-03-28,195265.105950626,442694.768283794,2026-05-01 22:34:21,I,0,03,폐업,0,,0,0,2019-07-25 11:44:44,,2008-04-23,151-823,0,서울특별시 관악구 봉천동 463번지 3호,PHMB220083200033082200004,0,3200000,0,서울특별시 관악구 양녕로 50 (봉천동),08747,03,폐업,0,,,,0
2080안경원,2016-08-30,192210.009540467,442172.727295083,2026-05-01 22:34:25,I,1,03,폐업,1,45,1,1,2019-07-25 11:43:03,,2009-04-24,,1,,PHMB220093200033082200002,1,3200000,1,서울특별시 관악구 남부순환로 1459 (신림동),08767,03,폐업,1,,,,1
아이필 안경콘택트,2013-10-31,,,2026-05-01 22:34:25,I,1,03,폐업,1,54,4,3,2013-10-31 15:42:45,,2009-05-19,151-018,1,서울특별시 관악구 조원동 1668번지 6호,PHMB220093200033082200003,2,3200000,1,,,03,폐업,2,,,,3
그랑프리안경콘택트,2011-05-11,201230.167293495,450277.600241968,2026-05-01 22:34:25,I,1,03,폐업,1,85,1,1,2011-05-11 11:43:30,,2009-06-26,100-761,1,서울특별시 중구 신당동 842번지 13통 6반 약수하이츠 111동 1802호,PHMB220093200033082200004,1,3200000,1,"서울특별시 중구 동호로10길 30, 111동 1802호 (신당동,약수하이츠)",,03,폐업,1,,,,2
아이러브안경,2014-09-15,193671.349359142,442039.985895904,2026-05-01 22:34:25,I,1,03,폐업,1,36.57,1,1,2014-09-15 16:14:19,,2009-09-18,151-891,1,서울특별시 관악구 신림동 1695번지 신림동부아파트 101동 상가1층 103호,PHMB220093200033082200005,1,3200000,1,"서울특별시 관악구 신원로 26 (신림동,신림동부아파트 101동 상가1층 103호)",,03,폐업,1,,,,1
아이리스안경원,2017-05-17,193505.329320671,443107.755379371,2026-05-01 22:34:25,I,1,03,폐업,1,76.8,1,1,2019-07-25 11:41:47,,2009-12-29,151-050,1,서울특별시 관악구 봉천동 972번지 1호,PHMB220093200033082200006,1,3200000,1,서울특별시 관악구 보라매로 7 (봉천동),,03,폐업,1,,,,1
행복한안경,2018-11-09,195939.115782974,442067.729387348,2026-05-01 22:34:24,I,1,03,폐업,1,56.9,1,1,2018-11-09 15:31:45,,2010-07-09,151-810,1,서울특별시 관악구 행운동 1666번지 45호 1층,PHMB220103200033082200002,1,3200000,1,"서울특별시 관악구 남부순환로 1845-7 (봉천동,1층)",,03,폐업,1,,,,2
보다 안경.콘텍트(봉천점),2013-06-10,194589.164799307,442686.536822162,2026-05-01 22:34:24,I,1,03,폐업,1,68.97,2,2,2019-07-24 18:43:50,,2011-04-21,,1,서울특별시 관악구 봉천동 940번지 11호,PHMB220113200033082200001,1,3200000,1,서울특별시 관악구 은천로 37 (봉천동),08716,03,폐업,1,,,,2
아이패밀리안경콘택트,2016-03-18,194876.839170336,442147.318969307,2026-05-01 22:34:24,I,1,03,폐업,1,73.7,2,2,2016-03-18 16:50:41,,2011-11-28,151-844,1,서울특별시 관악구 청룡동 928번지 3호,PHMB220113200033082200003,1,3200000,1,서울특별시 관악구 장군봉1길 50 (봉천동),08785,03,폐업,1,,,,2
Good안경콘택트안경원,2014-07-04,192797.843704191,439852.868058712,2026-05-01 22:34:24,I,1,03,폐업,1,34.3,1,1,2014-08-05 16:45:32,,2012-03-16,,1,,PHMB220123200033082200001,1,3200000,1,"서울특별시 관악구 난곡로 60, 105호 (신림동, 산타플러스)",,03,폐업,1,,,,1
렌즈스토리서울대점안경원,2019-05-08,194439.718970201,440812.826237103,2026-05-01 22:34:24,I,1,03,폐업,1,18,1,1,2019-07-24 18:40:49,,2012-03-19,151-858,1,서울특별시 관악구 대학동 241번지 118호,PHMB220123200033082200002,1,3200000,1,서울특별시 관악구 대학길 31 (신림동),08814,03,폐업,1,,,,2
안경매니져서울대입구역점,2013-08-14,195635.738009117,442172.892032644,2026-05-01 22:34:24,I,1,03,폐업,1,50,2,1,2013-08-14 13:32:42,,2012-05-15,,1,,PHMB220123200033082200003,1,3200000,1,"서울특별시 관악구 남부순환로 1811, 109호 (봉천동)",,03,폐업,1,,,,2
03안경원,2012-12-06,192012.500669524,441885.529640794,2026-05-01 22:34:24,I,1,03,폐업,1,18,1,1,2012-12-06 17:21:19,,2012-08-07,,1,,PHMB220123200033082200004,1,3200000,1,"서울특별시 관악구 남부순환로 1430, 상가동 123호 (신림동, 신림푸르지오아파트)",,03,폐업,1,,,,1
드림피카소안경,2014-12-01,195563.161650411,443064.437566493,2026-05-01 22:34:24,I,1,03,폐업,1,17.5,1,1,2015-03-31 16:30:29,,2012-08-24,151-924,1,서울특별시 관악구 성현동 1712번지 관악드림타운아파트,PHMB220123200033082200005,1,3200000,1,서울특별시 성현로 80,,03,폐업,1,,,,1
미리내안경원,2024-06-28,194135.772735482,440917.845099207,2026-05-01 22:34:23,I,1,03,폐업,1,42,1,1,2024-07-02 14:45:29,,2014-04-21,151-895,1,서울특별시 관악구 신림동 1523번지,PHMB220143200033082200001,1,3200000,1,"서울특별시 관악구 신림로23길 16, 1021호 (신림동)",08812,03,폐업,1,,,,2
안경스타안경원,2024-12-18,193564.123337144,442961.965332624,2026-05-01 22:34:23,I,1,03,폐업,1,45,2,2,2025-07-09 10:58:22,,2014-09-01,151-891,1,서울특별시 관악구 신림동 1429번지 13호,PHMB220143200033082200004,1,3200000,1,서울특별시 관악구 신림로 389 (신림동),08707,03,폐업,1,,,,1
복이있는안경원,2019-04-30,192787.179897873,440166.49436815,2026-05-01 22:34:23,I,1,03,폐업,1,30,1,1,2019-04-29 11:32:08,,2015-06-15,151-015,1,서울특별시 관악구 신림동 667번지 73호,PHMB220153200033082200004,1,3200000,1,서울특별시 관악구 난곡로 92-1 (신림동),08860,03,폐업,1,,,63383402,2
으뜸50안경신림점,2019-08-23,193549.635165812,442401.403628917,2026-05-01 22:34:23,I,1,03,폐업,1,72.99,2,2,2019-08-23 16:05:56,,2015-07-13,151-930,1,서울특별시 관악구 신림동 1639번지 19호 2층,PHMB220153200033082200005,1,3200000,1,"서울특별시 관악구 남부순환로 1594-1 (신림동, 2층)",08776,03,폐업,1,,,,2
렌즈맨안경원남현점,2025-09-24,198374.473281221,441033.513044892,2026-05-01 22:34:23,I,1,03,폐업,1,31.3,2,2,2025-09-24 10:06:34,,2015-12-15,,1,,PHMB220153200033082200007,1,3200000,2,"서울특별시 관악구 과천대로 909, 지하2층 (남현동, 남현프라자)",08808,03,폐업,1,,,070-8800-3181,2
렌즈걸안경신림역점,2017-09-30,193695.428249292,442301.336968562,2026-05-01 22:34:23,I,1,03,폐업,1,9.8,1,1,2018-04-13 10:56:40,,2016-02-24,,1,서울특별시 관악구 신림동 1638번지 19호 1층,PHMB220163200033082200002,1,3200000,1,"서울특별시 관악구 신림로 321, 1층 (신림동)",08776,03,폐업,1,,,,1
보이네안경원서울대점,2019-12-19,195785.625847341,442009.829041898,2026-05-01 22:34:23,I,1,03,폐업,2,33.89,2,1,2019-12-19 16:37:49,,2016-04-26,,1,서울특별시 관악구 봉천동 856번지 1호,PHMB220163200033082200003,1,3200000,1,"서울특별시 관악구 관악로 168, 107호 (봉천동, 대우디오슈페리움2단지)",08788,03,폐업,1,,,02-888-2419,1
렌즈타운 신림점,2025-06-27,193594.304197487,442396.913785697,2026-05-01 22:34:16,I,1,03,폐업,1,26,1,1,2025-06-30 09:28:51,,2018-07-26,,1,서울특별시 관악구 신림동 1640번지 1호,PHMB220183200033082200002,1,3200000,1,"서울특별시 관악구 남부순환로 1598, 103-1호 (신림동)",08776,03,폐업,1,,,070-4082-0880,1
남대문안경원(신대방점),2021-05-26,192312.717746236,442379.654096543,2026-05-01 22:34:16,I,1,03,폐업,1,37,1,1,2021-10-05 15:02:06,,2018-12-21,,1,서울특별시 관악구 신림동 530-1 신대방노블루체,PHMB220183200033082200003,2,3200000,1,"서울특별시 관악구 난곡로 331, 106호 (신림동, 신대방노블루체)",08767,03,폐업,1,,,02-837-5517,2
베스트안경,2021-10-27,196911.038760415,441298.336126842,2026-05-01 22:34:25,I,1,03,폐업,1,28.8,1,1,2021-10-27 10:10:10,,2019-09-26,,1,서울특별시 관악구 봉천동 1639번지 1호,PHMB220193200033082200003,1,3200000,1,서울특별시 관악구 인헌6길 15 (봉천동),08797,03,폐업,1,,,02-877-1001,1
보이네안경(낙성대2호점),2024-06-13,196823.125235289,441565.141217539,2026-05-01 22:34:25,I,1,03,폐업,1,51.46,1,1,2024-06-13 11:47:03,,2019-12-31,,1,서울특별시 관악구 봉천동 1657번지 5호,PHMB220193200033082200004,1,3200000,1,"서울특별시 관악구 남부순환로 1944, 1층 (봉천동)",08793,03,폐업,1,,,,1
뷰맵낙성대스토어,2024-02-23,196640.766100872,441722.030365358,2026-05-01 22:34:24,I,,03,폐업,1,,,,2024-02-23 16:49:26,,2021-12-09,,,서울특별시 관악구 봉천동 1686-12 금강빌딩,PHMB220213200033082200006,,3200000,1,"서울특별시 관악구 남부순환로 1921, 금강빌딩 1층 (봉천동)",08801,03,폐업,,,,,1
거여마천안경나라,2015-10-12,,,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2016-04-25 15:01:32,,1978-07-27,,1,서울특별시 송파구 거여동 183번지5호,PHMB219783230034082200001,1,3230000,1,서울특별시 송파구 마천로 276 (거여동),05767,03,폐업,1,,,,1
광운당안경원,2011-05-02,,,2026-05-01 22:39:15,I,0,03,폐업,0,,0,0,2011-07-22 11:29:05,,1983-05-21,,0,서울특별시 송파구 잠실동 187번지7호,PHMB219833230034082200001,0,3230000,0,,,03,폐업,0,,,,0
가락에덴안경,2017-05-02,209132.15119282,444247.213632515,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2017-05-02 14:04:02,,1986-05-15,,1,서울특별시 송파구 석촌동 256번지5호,PHMB219863230034082200001,1,3230000,1,서울특별시 송파구 가락로 71 (석촌동),05690,03,폐업,1,,,,1
벧엘안경원,2011-05-03,,,2026-05-01 22:39:15,I,0,03,폐업,0,,0,0,2011-07-22 11:26:59,,1986-12-18,,0,서울특별시 송파구 석촌동 277번지2호,PHMB219863230034082200004,0,3230000,0,,,03,폐업,0,,,,0
아이월드안경원,2015-07-21,210775.452144611,444886.92475337,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2015-07-22 09:10:39,,1987-08-12,,1,서울특별시 송파구 방이동 225 번지 한양3차상가 1층 103호,PHMB219873230034082200002,1,3230000,1,"서울특별시 송파구 양재대로 1089 (방이동, 한양3차상가1층103호)",,03,폐업,1,,,,1
마비스안경,2019-06-30,206397.34797252,444963.233863255,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2019-06-11 10:11:07,,1988-03-18,,1,서울특별시 송파구 잠실동 101번지1호 프리마쇼핑110호,PHMB219883230034082200002,1,3230000,1,"서울특별시 송파구 올림픽로4길 40 (잠실동, 프리마쇼핑110호)",05571,03,폐업,1,,,,1
베누스안경원,2012-05-03,211619.368009793,445963.384875409,2026-05-01 22:39:15,I,1,03,폐업,1,,1,1,2012-05-03 16:52:25,,1990-07-18,,1,"서울특별시 송파구 방이동 89번지11호 중심상가1층98,99호",PHMB219903230034082200001,1,3230000,1,"서울특별시 송파구 양재대로 1222 (방이동, 중심상가1층98,99호)",,03,폐업,1,,,,1
라이트안경,2009-12-31,,,2026-05-01 22:39:15,I,0,03,폐업,0,65.79,0,0,2011-07-22 11:38:15,,1990-10-23,,0,서울특별시 송파구 잠실동 40번지1호 롯데월드쇼핑몰1층18호,PHMB219903230034082200002,0,3230000,0,,,03,폐업,0,,,,0
방이우리들안경,2025-04-22,210867.723684288,445253.014396249,2026-05-01 22:39:15,I,1,03,폐업,1,44,1,1,2025-04-21 13:54:32,,1991-02-13,138-051,1,서울특별시 송파구 방이1동 213번지 2호 (마천로 26),PHMB219913230034082200003,1,3230000,1,서울특별시 송파구 마천로 26 (방이동),05646,03,폐업,1,,,02-412-5896,1
썬라이트안경원,2010-02-22,208589.363343145,445455.90405262,2026-05-01 22:39:15,I,0,03,폐업,0,,0,0,2011-07-22 11:29:57,,1991-03-11,138-220,0,서울특별시 송파구 잠실동 40번지 1호 롯데월드쇼핑몰,PHMB219913230034082200004,0,3230000,0,"서울특별시 송파구 올림픽로 240 (잠실동,롯데월드쇼핑몰)",,03,폐업,0,,,,0
뉴에이스안경,2018-04-30,209440.726523187,444369.495694674,2026-05-01 22:39:12,I,1,03,폐업,1,,1,1,2018-04-30 16:04:43,,1992-01-14,,1,"서울특별시 송파구 석촌동 277번지2호(121,122호)",PHMB219923230034082200001,1,3230000,1,"서울특별시  가락로 103 (121,122호)",05688,03,폐업,1,,,,1
빠리안경,2011-05-03,,,2026-05-01 22:39:12,I,0,03,폐업,0,,0,0,2011-07-22 11:27:49,,1992-01-28,,0,서울특별시 송파구 가락동 190번지7호,PHMB219923230034082200002,0,3230000,0,,,03,폐업,0,,,,0
원안경,2022-08-26,207481.22909778,445437.484849993,2026-05-01 22:39:12,I,1,03,폐업,1,,1,1,2022-09-07 14:00:37,,1993-05-11,,1,"서울특별시 송파구 잠실동 184번지9,10호",PHMB219933230034082200001,1,3230000,1,서울특별시 송파구 석촌호수로 58 (잠실동),05558,03,폐업,1,,,,1
은비안경,2021-10-31,211087.118317746,442373.802454114,2026-05-01 22:39:13,I,1,03,폐업,1,,1,11,2021-12-20 17:41:40,,1994-12-22,,1,서울특별시 송파구 문정동 68번지10호,PHMB219943230034082200003,1,3230000,1,서울특별시 송파구 문정로4길 32 (문정동),05808,03,폐업,1,,,,1
상아안경,2021-02-24,212020.879871583,443978.656400094,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2021-02-25 10:11:14,,1995-05-04,,1,서울특별시 송파구 오금동165번지 사아쇼핑센타123호,PHMB219953230034082200003,1,3230000,1,"서울특별시 송파구 오금로 407 (오금동, 사아쇼핑센타123호)",05741,03,폐업,1,,,,1
안경클럽2020,2017-05-22,209697.626753996,444325.441597699,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2017-05-22 17:16:42,,1995-06-21,,1,서울특별시 송파구 석촌동 296번지12(1층),PHMB219953230034082200004,1,3230000,1,서울특별시 송파구 송파대로 375 (석촌동),05697,03,폐업,1,,,,1
불란서안경,2012-03-08,212592.63,443533.28,2026-05-01 22:39:13,I,1,03,폐업,1,,1,11,2012-03-09 10:02:41,,1996-03-08,,1,서울특별시 송파구 거여동 21번지5(1층),PHMB219963230034082200002,1,3230000,1,서울특별시 송파구 오금로 487 (거여동),,03,폐업,1,,,,1
해피아이 안경마트,2017-08-28,210701.974062379,445697.410626449,2026-05-01 22:39:13,I,1,03,폐업,1,41,1,1,2017-08-28 14:24:28,,1996-03-08,,1,서울특별시 송파구 송파동 166번지 삼익상가1층19호,PHMB219963230034082200003,1,3230000,1,"서울특별시 송파구 위례성대로10길 5, 1층 119호,126호 (방이동, 삼익상가)",05636,03,폐업,1,,,34310543,1
신천안경원,2009-03-11,,,2026-05-01 22:39:13,I,0,03,폐업,0,,0,0,2011-07-22 11:38:57,,1996-04-29,,0,서울특별시 송파구 잠실동 208번지15호 동남빌딩2층,PHMB219963230034082200004,0,3230000,0,,,03,폐업,0,,,,0
씨채널안경(가락점),2012-12-31,,,2026-05-01 22:39:13,I,1,03,폐업,1,,1,1,2013-01-08 14:04:07,,1996-11-11,,1,서울특별시 송파구 가락동 48번지12호 동서울빌딩1층,PHMB219963230034082200005,1,3230000,1,"서울특별시 송파구 송이로 87 (가락동, 동서울빌딩1층)",,03,폐업,1,,,,1
