자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,서원프라자,,,196653.679343987,448752.029352707,2026-05-01 22:48:43,I,07,직권말소,2015-12-30 14:11:35,,,2013-04-09,140-896,서울특별시 용산구 효창동 *번지 **호,2014302009523200005,3020000,서울특별시 용산구 효창원로**길 ** (효창동),,,04,취소/말소/만료/정지/중지,,,02-2231-7817
,윤선생영어교실,,,196659.028710052,448807.802891618,2026-05-01 22:48:43,I,01,정상영업,2014-02-28 09:42:10,,,2014-02-28,140-120,서울특별시 용산구 효창동 *번지 **호,2014302009523200006,3020000,"서울특별시 용산구 효창원로**길 **, *층 (효창동)",,,01,영업/정상,,,
,대운,,,195529.949270409,448168.55253847,2026-05-01 22:48:43,I,01,정상영업,2014-04-16 17:40:55,,,2014-04-16,140-040,서울특별시 용산구 산천동 ***번지,2014302009523200009,3020000,"서울특별시 용산구 새창로*길 ***, ***동 ***호 (산천동, 한강타운)",,,01,영업/정상,,,
,엔엔에스(N&S),,,198487.574146381,449602.276701304,2026-05-01 22:48:43,I,07,직권말소,2018-11-16 14:39:29,,,2014-05-01,140-190,서울특별시 용산구 후암동 ***번지 ***호,2014302009523200010,3020000,"서울특별시 용산구 두텁바위로**길 **, *,b*층 ***호 (후암동, 대원빌딩본관)",,,04,취소/말소/만료/정지/중지,,,02-798-1517
16000000,(주)국방복지상조,,300000000,197436.762320358,447735.185993825,2026-05-01 22:48:43,I,07,직권말소,2018-11-16 14:39:52,286032644,,2014-05-12,140-012,서울특별시 용산구 한강로*가 **번지 *호,2014302009523200011,3020000,서울특별시 용산구 한강대로**길 ** (한강로*가),,,04,취소/말소/만료/정지/중지,,,02-749-0082
,에스알엔,,,197501.954803774,448720.71242024,2026-05-01 22:48:43,I,07,직권말소,2020-06-29 13:28:23,,,2014-05-29,,,2014302009523200013,3020000,"서울특별시 용산구 한강대로 ***, *층 (갈월동, 서조빌딩)",04322,,04,취소/말소/만료/정지/중지,,,02-792-5524
0,(주)국방상조,,0,197436.762320358,447735.185993825,2026-05-01 22:48:43,I,07,직권말소,2020-06-29 13:32:29,0,,2009-04-28,140-012,서울특별시 용산구 한강로*가 **번지 *호 *층,2014302009523200015,3020000,"서울특별시 용산구 한강대로**길 **, ***호 (한강로*가)",,,04,취소/말소/만료/정지/중지,,,02-790-9875
536143949,(주) 국방라이프,,300000000,197678.79614256,448034.496939122,2026-05-01 22:48:43,I,07,직권말소,2020-06-29 13:34:51,848378471,,2014-10-08,,,2014302009523200023,3020000,"서울특별시 용산구 한강대로**나길 **, *층 (용산동*가, 신흥빌딩)",04382,,04,취소/말소/만료/정지/중지,,,1566-9875
0,주식회사 에스에이치웰빙,,0,197492.006217098,448773.777810385,2026-05-01 22:48:43,I,07,직권말소,2017-04-17 15:46:50,0,,2014-12-08,,,2014302009523200027,3020000,서울특별시 용산구 한강대로 *** (갈월동),,,04,취소/말소/만료/정지/중지,,,02-832-1358
,페트라글로벌,,,197117.41843467,447527.338271365,2026-05-01 22:48:43,I,07,직권말소,2020-06-29 13:27:17,,,2015-03-23,,,2015302015023200006,3020000,"서울특별시 용산구 한강대로 ***, *동 ***호 (한강로*가, 용성비즈텔)",,,04,취소/말소/만료/정지/중지,,,
,다원누리,,,197480.045243754,449769.124271782,2026-05-01 22:48:43,I,07,직권말소,2022-04-15 13:16:08,,,2015-04-14,,,2015302015023200008,3020000,"서울특별시 용산구 한강대로***길 *, ***호 (동자동, 선익빌딩)",,,04,취소/말소/만료/정지/중지,,,02-6082-1122
,해피서울 용산총판,,,195996.987059253,447116.532297206,2026-05-01 22:48:43,I,07,직권말소,2018-11-16 14:40:12,,,2015-04-15,,,2015302015023200009,3020000,"서울특별시 용산구 이촌로**길 *, *층 (이촌동)",,,04,취소/말소/만료/정지/중지,,,02-749-7597
,현대통신,,,,,2026-05-01 22:48:43,I,07,직권말소,2015-12-31 10:13:26,,,2015-04-21,,,2015302015023200010,3020000,서울특별시 용산구 원효로**길 **-* (신창동),,,04,취소/말소/만료/정지/중지,,,
,세림통신,,,,,2026-05-01 22:48:43,I,07,직권말소,2015-12-30 14:06:49,,,2015-04-21,,,2015302015023200011,3020000,서울특별시 용산구 청파로**길 * (청파동*가),,,04,취소/말소/만료/정지/중지,,,
,피엠통신,,,197145.877052507,449670.397696334,2026-05-01 22:48:43,I,07,직권말소,2015-12-31 10:12:34,,,2015-04-21,,,2015302015023200012,3020000,"서울특별시 용산구 청파로**길 **-*, ***호 (청파동*가)",,,04,취소/말소/만료/정지/중지,,,070-8235-6261
17253980000000,(주)엘지유플러스,,2573969000000,196701.958402155,446837.982163744,2026-05-01 22:48:43,I,01,정상영업,2025-04-09 10:47:15,9835857000000,,2011-07-25,,,2015302015023200013,3020000,서울특별시 용산구 한강대로 ** (한강로*가),,,01,영업/정상,,,1544-0010
120204913,(주)제이모바일,,10000000,197117.41843467,447527.338271365,2026-05-01 22:48:43,I,07,직권말소,2015-12-30 14:04:27,319657126,,2015-05-07,,,2015302015023200014,3020000,"서울특별시 용산구 한강대로 *** (한강로*가, 용성비즈텔 ****호)",,,04,취소/말소/만료/정지/중지,,,070-4705-3030
,에스엔티(S&T)글로벌용산대리점,,,197570.006193384,447953.578982142,2026-05-01 22:48:43,I,07,직권말소,2018-11-16 14:40:35,,,2015-05-22,,,2015302015023200018,3020000,"서울특별시 용산구 한강대로**길 **, c동 ***호 (한강로*가, 삼각아파트)",,,04,취소/말소/만료/정지/중지,,,
,마리엔스,,,196289.172008507,448510.759303899,2026-05-01 22:48:43,I,07,직권말소,2018-11-16 14:40:58,,,2015-10-05,,,2015302015023200024,3020000,"서울특별시 용산구 새창로 **-**, 지층 (용문동)",04356,,04,취소/말소/만료/정지/중지,,,
,홍선생미술 용산지사,,,197437.030956974,447681.998416935,2026-05-01 22:48:43,I,01,정상영업,2020-07-30 18:37:22,,,2015-12-10,,서울특별시 용산구 한강로*가 **-*,2015302015023200026,3020000,"서울특별시 용산구 한강대로**길 **, *층 ***호 (한강로*가)",04382,,01,영업/정상,,,02-796-0355
825505650,주식회사 쎈피씨,,533080189,196579.066053883,447976.519880457,2026-05-01 22:48:43,I,01,정상영업,2016-04-06 10:39:08,292425461,,2016-04-05,,,2016302015023200002,3020000,"서울특별시 용산구 새창로**길 * (신계동, 지하*층)",04366,,01,영업/정상,,,02-702-5664
5142121351,광운전자(주),,50000000,197117.41843467,447527.338271365,2026-05-01 22:48:44,I,01,정상영업,2025-03-11 15:44:36,2306332534,,2016-07-20,,서울특별시 용산구 한강로*가 ***-* 용성비즈텔,2016302015023200009,3020000,"서울특별시 용산구 한강대로 ***, 용성비즈텔 *층 ***호, *층 ***호 (한강로*가)",04376,,01,영업/정상,,,02-701-3335
,L2정보,,,196189.205036161,447894.643407414,2026-05-01 22:48:44,I,07,직권말소,2018-11-16 14:41:19,,,2016-09-08,,,2016302015023200014,3020000,"서울특별시 용산구 원효로 ***, ***호 (원효로*가, 이테크밸리)",04366,,04,취소/말소/만료/정지/중지,,,02-714-3100
4500100875,주식회사 군지원센터,,2259244185,197011.737528847,447430.100250997,2026-05-01 22:48:44,I,01,정상영업,2026-03-06 09:58:59,2240866690,,2016-09-29,,서울특별시 용산구 한강로*가 *** 래미안용산 더 센트럴,2016302015023200015,3020000,"서울특별시 용산구 한강대로 **, B동 *층 ***호 (한강로*가, 래미안용산 더 센트럴)",04378,,01,영업/정상,,,070-7435-3341
,제스트,,,199977.923001922,447113.097763642,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:10:42,,,2016-12-02,,,2016302015023200019,3020000,"서울특별시 용산구 장문로 **, *층 (보광동)",04394,,04,취소/말소/만료/정지/중지,,,02-797-7166
,건강생활용산숙대점,,,196935.359879064,449182.189269771,2026-05-01 22:48:44,I,01,정상영업,2018-06-26 21:48:12,,,2017-02-06,,,2017302015023200002,3020000,"서울특별시 용산구 청파로**길 **, *층 (청파동*가)",04312,,01,영업/정상,,,
,해피프라임,,,196546.598003309,448172.266377937,2026-05-01 22:48:44,I,07,직권말소,2018-11-16 14:41:38,,,2017-02-20,,,2017302015023200003,3020000,서울특별시 용산구 새창로 ***-* (원효로*가),04364,,04,취소/말소/만료/정지/중지,,,02-821-0528
4354499580,(주)모다넷,,50000000,196827.711559151,448060.783715759,2026-05-01 22:48:44,I,01,정상영업,2020-06-12 21:15:41,2901511858,,2017-05-25,,서울특별시 용산구 신계동 **번지 *호,2017302015023200009,3020000,"서울특별시 용산구 새창로**길 *-*, *층 (신계동)",04370,,01,영업/정상,,,02-719-3678
2852604018,(주)아이컴브랜드,,150000000,196954.738925838,448010.724238254,2026-05-01 22:48:44,I,01,정상영업,2025-04-28 10:27:58,1947716049,,2017-05-30,,,2017302015023200010,3020000,"서울특별시 용산구 새창로**길 **, *층 ***호 (신계동)",04370,,01,영업/정상,,,
,한GLO,,,197563.069805939,449934.157783456,2026-05-01 22:48:44,I,01,정상영업,2017-06-12 10:31:20,,,2017-06-12,,,2017302015023200011,3020000,"서울특별시 용산구 한강대로 ***, A동 ***호 (동자동, 센트레빌아스테리움서울)",04323,,01,영업/정상,,,1670-1905
30000000,(주)란코스메틱,,30000000,197665.459060757,449772.740559032,2026-05-01 22:48:44,I,07,직권말소,2022-04-15 13:15:48,0,,2017-07-18,,,2017302015023200018,3020000,"서울특별시 용산구 한강대로***길 **, ***호 (동자동)",04333,,04,취소/말소/만료/정지/중지,,,
9843082076,군인공제회C&C,,5763134918,197948.317862349,447933.587473387,2026-05-01 22:48:44,I,01,정상영업,2023-01-19 18:33:04,3903761716,,2017-08-01,,,2017302015023200019,3020000,서울특별시 용산구 이태원로 ** (용산동*가),04383,,01,영업/정상,,,02-2139-0513
,연세우유 용산대리점,,,196554.59325889,447079.873153088,2026-05-01 22:48:44,I,01,정상영업,2017-08-07 09:48:37,,,2017-08-07,,,2017302015023200020,3020000,"서울특별시 용산구 한강대로**길 **, *층 (한강로*가)",04379,,01,영업/정상,,,02-793-6691
530204293644,주식회사 유베이스,,21935759000,197343.732819967,447411.852767929,2026-05-01 22:48:44,I,01,정상영업,2025-02-24 14:17:22,98764502603,,2017-08-23,,,2017302015023200021,3020000,서울특별시 용산구 한강대로**길 ** (용산동*가),04386,,01,영업/정상,,,032-622-0028
,나래IOT,,,197607.978553329,448990.502482172,2026-05-01 22:48:44,I,01,정상영업,2022-02-18 17:41:39,,,2016-04-19,,서울특별시 용산구 남영동 **-* 남영빌딩,2017302015023200026,3020000,"서울특별시 용산구 한강대로**길 **-*, 남영빌딩 ***호 (남영동)",04352,,01,영업/정상,,,02-713-5900
,그린나래,,,197607.978553329,448990.502482172,2026-05-01 22:48:44,I,01,정상영업,2025-08-06 14:00:07,,,2017-03-13,,서울특별시 용산구 남영동 **-* 남영빌딩,2017302015023200027,3020000,"서울특별시 용산구 한강대로**길 **-*, 남영빌딩 ***호 (남영동)",04352,,01,영업/정상,,,02-713-5900
21000000,주식회사 썬필드,,1000000,197482.524662916,449247.279188607,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:10:10,20000000,,2015-01-23,,서울특별시 용산구 갈월동 **번지 *호,2017302015023200029,3020000,"서울특별시 용산구 한강대로 ***, *층 *호 (갈월동, 금화빌딩)",04334,,04,취소/말소/만료/정지/중지,,,070-4412-2388
,건국우유 (원효보급소),,,196437.305447071,446951.939729428,2026-05-01 22:48:44,I,07,직권말소,2020-06-29 13:33:48,,,2018-01-31,,서울특별시 용산구 한강로*가 **번지 **호,2018302015023200001,3020000,"서울특별시 용산구 이촌로**길 **-*, *호 (한강로*가)",04380,,04,취소/말소/만료/정지/중지,,,02-702-0123
,레버스유통,,,197290.514367232,448834.252035668,2026-05-01 22:48:44,I,07,직권말소,2025-03-04 17:24:38,,,2018-05-02,,서울특별시 용산구 청파동*가 **번지 *호,2018302015023200004,3020000,"서울특별시 용산구 원효로**길 *, ***호 (청파동*가)",04313,,04,취소/말소/만료/정지/중지,,,02-777-8330
3370043278,엔아이미래영농조합법인,,3000000000,197482.524662916,449247.279188607,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:09:46,151112682,,2018-06-19,,서울특별시 용산구 갈월동 **번지 *호,2018302015023200008,3020000,"서울특별시 용산구 한강대로 ***, 금화빌딩 *층 (갈월동)",04334,,04,취소/말소/만료/정지/중지,,,02-421-5555
,한아름,,,196624.028530468,448612.538602611,2026-05-01 22:48:44,I,07,직권말소,2022-04-15 13:15:29,,,2018-07-17,,서울특별시 용산구 효창동 *번지 ***호 동호빌딩,2018302015023200010,3020000,"서울특별시 용산구 효창원로**길 **, 동호빌딩 *층 (효창동)",04317,,04,취소/말소/만료/정지/중지,,,
,유니베라용산(신)대리점,,,196468.407348451,448304.661780538,2026-05-01 22:48:44,I,01,정상영업,2024-08-01 19:06:25,,,2018-09-03,,서울특별시 용산구 용문동 *-**,2018302015023200011,3020000,"서울특별시 용산구 새창로 ***, *층 (용문동)",04364,,01,영업/정상,,,02-363-0081
,용산홈 가맹점,,,197100.05952651,448018.90293125,2026-05-01 22:48:44,I,01,정상영업,2024-11-26 17:31:07,,,2018-10-31,,서울특별시 용산구 신계동 *-*,2018302015023200012,3020000,"서울특별시 용산구 백범로**다길 **, *호 (신계동)",04370,,01,영업/정상,,,
,동민유통,,,197514.533445063,449247.545706823,2026-05-01 22:48:44,I,07,직권말소,2020-06-29 13:26:36,,,2018-10-29,,서울특별시 용산구 갈월동 **번지 *호,2018302015023200013,3020000,"서울특별시 용산구 두텁바위로*길 *, 지층 (갈월동)",04334,,04,취소/말소/만료/정지/중지,,,
,인셀덤 임마누엘,,,196983.207193697,449737.817693494,2026-05-01 22:48:44,I,07,직권말소,2020-06-29 13:30:03,,,2019-05-31,,서울특별시 용산구 청파동*가 *번지 **호,2019302015023200005,3020000,"서울특별시 용산구 청파로**길 **-**, 청파빌라 ***호 (청파동*가)",04304,,04,취소/말소/만료/정지/중지,,,
5000000,주식회사 뉴라이프 인터내셔널,,5000000,196167.175960192,448414.988439732,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:09:10,0,,2019-07-24,,서울특별시 용산구 용문동 **-***,2019302015023200010,3020000,"서울특별시 용산구 효창원로**다길 **, ***호 (용문동)",04356,,04,취소/말소/만료/정지/중지,,,02-568-1611
197849514356,(주)에스와이에스리테일,,26876584095,196370.746398773,447841.698787531,2026-05-01 22:48:44,I,01,정상영업,2023-08-17 09:22:53,170972930261,,2019-07-29,,서울특별시 용산구 한강로*가 **번지 *호 전자랜드,2019302015023200011,3020000,"서울특별시 용산구 청파로 **, 전자랜드 (한강로*가)",04372,,01,영업/정상,,,02-707-4809
60523108,주식회사 세레스텍,,55422019,198849.373153085,448058.988601032,2026-05-01 22:48:44,I,07,직권말소,2026-04-10 17:32:24,5101089,,2015-11-30,,서울특별시 용산구 이태원동 ***번지,2019302015023200012,3020000,서울특별시 용산구 녹사평대로**길 ** (이태원동),04345,,04,취소/말소/만료/정지/중지,,,070-8278-5007
,진성의료기,,,199930.373273373,447254.189992318,2026-05-01 22:48:44,I,07,직권말소,2021-10-29 17:11:28,,,2019-10-28,,서울특별시 용산구 보광동 ***번지 *호 보광농협,2019302015023200018,3020000,"서울특별시 용산구 보광로 **, 보광농협 *층 (보광동)",04415,,04,취소/말소/만료/정지/중지,,,
50000000,주식회사 남경텔레콤,,50000000,197525.407310462,449844.319841559,2026-05-01 22:48:44,I,07,직권말소,2025-04-16 11:20:20,0,,2019-11-04,,서울특별시 용산구 동자동 **번지 트윈시티 남산,2019302015023200019,3020000,"서울특별시 용산구 한강대로 ***, 트윈시티 남산 *층 ***호 (동자동)",04323,,04,취소/말소/만료/정지/중지,,,
100000000,주식회사 디지메디칼투어,,100000000,196919.88598861,447161.55120023,2026-05-01 22:48:44,I,01,정상영업,2019-12-09 17:12:53,0,,2019-12-09,,서울특별시 용산구 한강로*가 ***번지 한국수입협회빌딩,2019302015023200023,3020000,"서울특별시 용산구 한강대로 **, 한국수입협회빌딩 *층 (한강로*가)",04387,,01,영업/정상,,,02-792-1530
,미래,,,197514.145785647,448264.322314594,2026-05-01 22:48:44,I,07,직권말소,2021-10-29 17:10:28,,,2008-08-06,,서울특별시 용산구 한강로*가 **번지 *호 용산파크자이,2020302015023200001,3020000,"서울특별시 용산구 한강대로 ***, **층 제디 ****호 (한강로*가, 용산파크자이)",04322,,04,취소/말소/만료/정지/중지,,,02-3486-4423
,마임용산용문지사,,,196367.632927208,448357.966576058,2026-05-01 22:48:44,I,07,직권말소,2026-04-10 17:28:06,,,2020-02-28,,서울특별시 용산구 용문동 **번지 *호,2020302015023200003,3020000,"서울특별시 용산구 새창로**길 **, *층 (용문동)",04356,,04,취소/말소/만료/정지/중지,,,02-703-4539
1033461112,주식회사 에이원트레이드,,100000000,197430.260838827,447554.444780548,2026-05-01 22:48:44,I,01,정상영업,2020-11-09 16:19:02,933119141,,2020-05-06,,서울특별시 용산구 한강로*가 **번지,2020302015023200004,3020000,"서울특별시 용산구 한강대로**길 **, ***호 (한강로*가)",04382,,01,영업/정상,,,02-3785-1278
,르노코리아 용산대리점,,,196060.559012563,447732.807254308,2026-05-01 22:48:44,I,01,정상영업,2024-03-28 10:25:44,,,2020-12-02,,서울특별시 용산구 한강로*가 **-** 삼구빌딩,2020302015023200009,3020000,"서울특별시 용산구 청파로 **, 삼구빌딩 *층 (한강로*가)",04373,,01,영업/정상,,,02-798-3326
,피제이에쓰,,,195529.949270409,448168.55253847,2026-05-01 22:48:44,I,01,정상영업,2021-02-15 16:17:08,,,2019-12-27,,서울특별시 용산구 산천동 *** 한강타운,2021302015023200003,3020000,"서울특별시 용산구 새창로*길 ***, ***동 ***호 (산천동, 한강타운)",04358,,01,영업/정상,,,
,예꼬미술교습소,,,197978.633257768,449330.631627846,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:07:40,,,2021-02-22,,서울특별시 용산구 후암동 ***-* 해븐빌라,2021302015023200004,3020000,"서울특별시 용산구 두텁바위로 **-*, *층 ***호 (후암동, 해븐빌라)",04335,,04,취소/말소/만료/정지/중지,,,
609221716,주식회사 펫타버스,,355150000,198066.163465586,449321.068367082,2026-05-01 22:48:44,I,01,정상영업,2022-02-18 17:33:39,346306446,,2021-02-22,,서울특별시 용산구 후암동 ***-** 대경빌딩,2021302015023200005,3020000,"서울특별시 용산구 두텁바위로 **-*, 대경빌딩 지층 디-**호 (후암동)",04336,,01,영업/정상,,,02-3785-3228
,현대 원효대교 판매대리점,,,196297.724385191,448025.966181418,2026-05-01 22:48:44,I,01,정상영업,2021-03-17 17:32:30,,,2021-03-14,,서울특별시 용산구 원효로*가 **-** 대창빌딩,2021302015023200006,3020000,"서울특별시 용산구 원효로 ***, 대창빌딩 *층 (원효로*가)",04363,,01,영업/정상,,,02-6733-6300
691113767988,(주)승산,,9329475000,200423.418748471,448324.779015334,2026-05-01 22:48:44,I,01,정상영업,2026-04-13 11:01:31,268675605668,,2011-05-23,,서울특별시 용산구 한남동 *** 일신빌딩,2021302015023200007,3020000,"서울특별시 용산구 한남대로 **, 일신빌딩 *층 (한남동)",04418,,01,영업/정상,,,070-4612-7104
,위시 모터스,,,199162.133975379,446755.668517054,2026-05-01 22:48:44,I,01,정상영업,2022-11-08 09:15:55,,,2021-05-18,,서울특별시 용산구 서빙고동 *** 그린파크아파트,2021302015023200008,3020000,"서울특별시 용산구 서빙고로**길 **, 상가동 ***호 (서빙고동, 그린파크아파트)",04384,,01,영업/정상,,,02-790-4481
7060543644,후불제여행사투어컴 유한회사,,350000000,197083.100438264,447552.774477998,2026-05-01 22:48:44,I,01,정상영업,2022-08-02 16:19:47,6705420209,,2018-10-17,,서울특별시 용산구 한강로*가 *-** 용산토투밸리,2021302015023200009,3020000,"서울특별시 용산구 새창로 ***, 용산토투밸리 ***호 (한강로*가)",04376,,01,영업/정상,,,1600-3610
896680611,주식회사 뉴라이프코리아,,1247285839,199471.30974998,447522.747030786,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:05:54,2143966450,,2017-06-22,,서울특별시 용산구 이태원동 **-* 청화아파트,2021302015023200010,3020000,"서울특별시 용산구 장문로 **, *층 ***호 (이태원동, 청화아파트)",04392,,04,취소/말소/만료/정지/중지,,,02-557-7088
,트리니티 더블유 맘스,,,201013.819447755,448232.390484608,2026-05-01 22:48:44,I,01,정상영업,2022-05-06 09:17:17,,,2022-05-04,,서울특별시 용산구 한남동 *-** 태석빌딩,2022302015023200001,3020000,"서울특별시 용산구 독서당로 ***, 태석빌딩 *층 (한남동)",04420,,01,영업/정상,,,02-792-2218
62054484,주식회사 황풍정천삼,,10000000,196277.782606732,448521.702400792,2026-05-01 22:48:44,I,01,정상영업,2022-06-03 17:12:24,75966774,,2022-06-03,,서울특별시 용산구 용문동 **-**,2022302015023200005,3020000,서울특별시 용산구 새창로**길 **(용문동),04356,,01,영업/정상,,,02-3211-4256
1678268198930,웰컴저축은행 주식회사,,127480658707,197408.590760127,447767.340468517,2026-05-01 22:48:44,I,01,정상영업,2026-04-17 17:54:40,1550787540223,,2016-11-17,,서울특별시 용산구 한강로*가 **-* 웰컴금융타워,2022302015023200006,3020000,"서울특별시 용산구 한강대로 ***, 웰컴금융타워 (한강로*가)",04382,,01,영업/정상,,,1661-0001
28707657677,주식회사 티앤티솔루션,,500000000,196401.04042235,448458.182936788,2026-05-01 22:48:44,I,01,정상영업,2023-06-05 15:52:49,16788186471,,2023-06-05,,서울특별시 용산구 용문동 **-* 티앤티빌딩,2023302020323200002,3020000,"서울특별시 용산구 새창로 ***, *층 (용문동)",04355,,01,영업/정상,,,02-716-0547
,현대효창판매대리점,,,196601.101895275,448873.332480629,2026-05-01 22:48:44,I,01,정상영업,2023-06-19 10:28:59,,,2023-06-09,,서울특별시 용산구 청파동*가 ***-** 아람빌딩,2023302020323200003,3020000,"서울특별시 용산구 효창원로 ***, 아람빌딩 *층 (청파동*가)",04312,,01,영업/정상,,,02-790-5454
,딩딩딩 홈뮤직 서초지사,,,197133.615209599,446605.055069174,2026-05-01 22:48:44,I,01,정상영업,2023-09-20 13:57:05,,,2023-09-19,,서울특별시 용산구 이촌동 ***-* 우성아파트,2023302020323200006,3020000,"서울특별시 용산구 이촌로 ***, ***동 ****호 (이촌동, 우성아파트)",04421,,01,영업/정상,,,
2785579331,주식회사 템스윈 (Tems Win),,30000000,197115.958077971,449203.316855129,2026-05-01 22:48:44,I,01,정상영업,2023-12-07 15:54:56,1785784837,,2023-12-06,,서울특별시 용산구 청파동*가 **-**,2023302020323200008,3020000,"서울특별시 용산구 청파로**길 **-*, *층 **호 (청파동*가)",04309,,01,영업/정상,,,02-6052-9162
5492245387,주식회사 오엔시스템즈,,225000000,196861.350875235,447226.720509901,2026-05-01 22:48:44,I,01,정상영업,2024-01-18 08:55:06,3983964354,,2024-01-11,,서울특별시 용산구 한강로*가 *** 용산푸르지오써밋,2024302020323200001,3020000,"서울특별시 용산구 한강대로 **, 지하*층 비***호 (한강로*가, 용산푸르지오써밋)",04378,,01,영업/정상,,,02-6953-2104
,제노스템 용산센터,,,196381.755480553,448324.233983523,2026-05-01 22:48:44,I,01,정상영업,2024-06-26 17:20:28,,,2024-06-26,,서울특별시 용산구 용문동 **-**,2024302020323200004,3020000,"서울특별시 용산구 효창원로 ***, 지하*층 (용문동)",04363,,01,영업/정상,,,
55684066,주식회사 동양골프,,50000000,200192.826048889,448890.589961743,2026-05-01 22:48:44,I,01,정상영업,2020-12-21 14:44:27,82696917,,2013-06-27,,서울특별시 용산구 한남동 ***-* 청암빌딩,2020302015023200010,3020000,"서울특별시 용산구 한남대로**길 *, 청암빌딩 *층 (한남동)",04417,,01,영업/정상,,,1566-4191
,풍기인삼농협 천삼사업본부,,,196277.782606732,448521.702400792,2026-05-01 22:48:44,I,01,정상영업,2021-02-09 14:18:52,,,2021-02-02,,서울특별시 용산구 용문동 **-**,2021302015023200002,3020000,서울특별시 용산구 새창로**길 ** (용문동),04356,,01,영업/정상,,,1833-3309
,알즈너 힘찬대리점,,,196180.105150837,446788.454136977,2026-05-01 22:48:44,I,07,직권말소,2025-06-24 14:06:14,,,2021-10-18,,서울특별시 용산구 이촌동 *** 현대한강아파트,2024302020323200005,3020000,"서울특별시 용산구 이촌로**길 **, ***동 ****호 (이촌동, 현대한강아파트)",04381,,04,취소/말소/만료/정지/중지,,,
618332882,빅인사이트그룹 주식회사,,50000000,197011.737528847,447430.100250997,2026-05-01 22:48:44,I,01,정상영업,2024-12-23 11:09:53,284304415,,2024-12-23,,서울특별시 용산구 한강로*가 *** 래미안용산 더 센트럴,2024302020323200006,3020000,"서울특별시 용산구 한강대로 **, 제지하*층 제비***호 (한강로*가, 래미안용산 더 센트럴)",04378,,01,영업/정상,,,070-4138-2278
,에스엠 올리브,,,197338.915067396,446893.484429691,2026-05-01 22:48:44,I,01,정상영업,2025-01-21 19:34:54,,,2025-01-21,,서울특별시 용산구 용산동*가 ** 파크타워,2025302020323200001,3020000,"서울특별시 용산구 서빙고로 **, 제지*층 제상가 비*호 (용산동*가, 파크타워)",04385,,01,영업/정상,,,02-790-6689
,러블리,,,196631.516706894,448127.276341638,2026-05-01 22:48:44,I,01,정상영업,2025-04-17 13:07:33,,,2025-04-17,,서울특별시 용산구 원효로*가 **-*,2025302020323200002,3020000,"서울특별시 용산구 원효로**길 *, *층 (원효로*가)",04367,,01,영업/정상,,,
,억불산코리아,,,196434.071217463,448215.583842787,2026-05-01 22:48:44,I,01,정상영업,2025-06-09 17:09:00,,,2024-07-16,,서울특별시 용산구 용문동 **-*,2025302020323200003,3020000,"서울특별시 용산구 새창로 ***-**, 지하*층 (용문동)",04363,,01,영업/정상,,,
,현대남영역판매대리점,,,197062.508090206,448562.13142998,2026-05-01 22:48:44,I,01,정상영업,2025-07-01 16:57:38,,,2025-07-01,,서울특별시 용산구 원효로*가 **-** 화전빌딩,2025302020323200004,3020000,"서울특별시 용산구 원효로 ***, 화전빌딩 *층,*층 (원효로*가)",04316,,01,영업/정상,,,02-794-3838
,네이처렌탈,,,197086.117633065,449090.752259642,2026-05-01 22:48:44,I,01,정상영업,2025-08-26 09:30:02,,,2025-08-26,,서울특별시 용산구 청파동*가 ***-*,2025302020323200006,3020000,"서울특별시 용산구 청파로**길 **-**, ***호 (청파동*가)",04313,,01,영업/정상,,,
4840528109,"주식회사 파메어스(Pharmearth Co.,Ltd.)",,200000000,197056.728931087,447077.126289262,2026-05-01 22:48:44,I,01,정상영업,2025-11-28 10:51:49,1921694723,,2024-03-12,,서울특별시 용산구 한강로*가 **,2025302020323200007,3020000,"서울특별시 용산구 서빙고로 **, 센트럴파크타워 **층 (한강로*가)",04387,,01,영업/정상,,,02-565-1300
,(주)한샘약품,,,,,2026-05-01 22:37:11,I,03,폐업처리,2008-02-21 00:00:00,,,1996-01-01,,서울특별시 금천구 독산동 ****-*,2004317010523200243,3170000,,,,03,폐업,,,02-897-0661
,영진유통,,,,,2026-05-01 22:37:12,I,03,폐업처리,2008-02-21 00:00:00,,,1996-01-01,,서울특별시 금천구 시흥동 ***-**,2004317010523200244,3170000,,,,03,폐업,,,02-802-3535
,비겐의료기,,,,,2026-05-01 22:37:12,I,03,폐업처리,2008-02-21 00:00:00,,,1996-01-01,,서울특별시 금천구 독산동 ***-*,2004317010523200245,3170000,,,,03,폐업,,,02-862-7581
