건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,최초등록시점,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,뎁스프로덕션,2016-12-29,202897.539208874,443562.282961851,,영화배급업,2026-05-01 22:37:18,I,03,폐업,,,2014-01-03,,2016-12-29 16:52:40,,2014-01-03,,서울특별시 강남구 역삼동 ***-**,CDFF5211032014000002,3220000,,서울특별시 강남구 역삼로 *** (역삼동),,03,폐업,,,,,,
,이십세기폭스코리아(주),2020-05-07,203169.223281406,444178.357261909,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-01-24,,2020-05-07 16:27:54,,2014-01-24,,서울특별시 강남구 역삼동 *** 강남파이낸스센터,CDFF5211032014000006,3220000,,"서울특별시 강남구 테헤란로 ***, *층 (역삼동, 강남파이낸스센터)",06236,03,폐업,,,,02-3490-2500,,
,(주)워너비픽쳐스,2016-12-09,202096.350329519,446125.304672702,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-02-03,,2016-12-11 14:11:11,,2014-02-03,,서울특별시 강남구 논현동 *-** *층,CDFF5211032014000007,3220000,,"서울특별시 강남구 논현로***길 **, *층 (논현동)",,03,폐업,,,,,,
,(주)마인스엔터테인먼트,2017-08-22,203780.358333009,445235.418169032,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2012-06-12,,2017-08-23 11:56:10,,2012-06-12,,서울특별시 강남구 역삼동 ***-**,CDFF5211032014000024,3220000,,"서울특별시 강남구 봉은사로**길 **, *층 (역삼동)",06143,03,폐업,,,,,,
,스틸글로벌(주),2017-10-13,205149.988084393,444928.584697207,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-09-16,,2017-10-13 17:14:59,,2014-09-16,,서울특별시 강남구 대치동 ***-** 티케이오케이빌딩 *층,CDFF5211032014000031,3220000,,"서울특별시 강남구 테헤란로**길 **, *층 (대치동, 티케이오케이빌딩)",,03,폐업,,,,02-557-9500,,
,(주)남대문필름,2024-05-20,201889.137511987,445895.963116576,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-09-17,,2024-05-20 14:16:56,,2014-09-17,,서울특별시 강남구 논현동 **-** 전원빌딩 ***호,CDFF5211032014000032,3220000,,"서울특별시 강남구 강남대로***길 **, ***호 (논현동, 전원빌딩)",,03,폐업,,,,02-6232-9009,,
,(유)조이앤시네마,2023-03-07,201876.763775315,446752.450886565,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-09-23,,2023-03-08 16:43:50,,2014-09-23,,서울특별시 강남구 신사동 ***-* 대원빌딩지하*층,CDFF5211032014000034,3220000,,"서울특별시 강남구 압구정로**길 *, 지하*층층 (신사동, 대원빌딩)",,03,폐업,,,,,,
,(주)우성엔터테인먼트,2024-10-14,202483.67695541,446109.931611452,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2013-08-05,,2024-10-14 13:23:00,,2013-08-05,,서울특별시 강남구 논현동 **-** 키드코빌딩*층,CDFF5211032014000040,3220000,,"서울특별시 강남구 논현로 ***, *층 (논현동, 키드코빌딩)",,03,폐업,,,,,,
,약속(유),2016-04-20,203991.742638591,445376.743631329,,영화배급업,2026-05-01 22:37:20,I,03,폐업,,,2014-12-10,,2016-04-20 15:05:38,,2014-12-10,,서울특별시 강남구 삼성동 *** *층,CDFF5211032014000044,3220000,,"서울특별시 강남구 봉은사로 ***, *층 (삼성동)",,03,폐업,,,,02-566-7901,,
,딜런 픽쳐스(Dylan Pictures),2017-03-24,202094.180185533,447109.497307684,,영화배급업,2026-05-01 22:37:20,I,03,폐업,,,2015-02-10,,2017-03-27 13:45:14,,2015-02-10,,서울특별시 강남구 압구정동 *** 현대아파트 ***동 ****호,CDFF5211032015000004,3220000,,"서울특별시 강남구 압구정로 ***, ***동 ****층 (압구정동)",,03,폐업,,,,,,
,엠퍼럴엔터테인먼트코리아 유한회사,2017-06-05,203905.751504321,446976.719216147,,영화배급업,2026-05-01 22:37:21,I,03,폐업,,,2015-03-24,,2017-06-05 16:55:45,,2015-03-24,,서울특별시 강남구 청담동 **-** *층,CDFF5211032015000008,3220000,,서울특별시 강남구 압구정로**길 ** (청담동),,03,폐업,,,,,,
,(주)우성엔테터인먼트,2024-10-14,,,,영화배급업,2026-05-01 22:37:21,I,03,폐업,,,2013-08-05,,2024-10-14 13:23:10,,2013-08-05,135-011,서울특별시 강남구 논현동,CDFF5211032015000016,3220000,,,,03,폐업,,,,02-2296-1126,,
,주식회사 이퀄(EQUAL Co.Ltd),2017-03-09,201857.993356769,446686.335020901,,영화배급업,2026-05-01 22:37:21,I,03,폐업,,,2015-05-18,,2017-03-13 14:52:55,,2015-05-18,,서울특별시 강남구 신사동 ***-**,CDFF5211032015000018,3220000,,"서울특별시 강남구 압구정로**길 **, ***호 (신사동, 신라빌딩)",,03,폐업,,,,02-545-5045,,
,홀리가든,2021-02-26,201956.561428209,445325.198366946,,영화배급업,2026-05-01 22:37:21,I,03,폐업,,,2015-08-27,,2021-04-20 14:45:05,,2015-08-27,,서울특별시 강남구 논현동 ***-*,CDFF5211032015000032,3220000,,"서울특별시 강남구 학동로*길 **, *층 ***호 (논현동, 세일빌딩)",06110,03,폐업,,,,02-540-2026,,
,오퍼스아이엔티 주식회사,2016-10-04,202729.959031022,445991.896258155,,영화배급업,2026-05-01 22:37:21,I,03,폐업,,,2015-09-10,,2016-10-04 10:18:20,,2015-09-10,,서울특별시 강남구 논현동 ** 푸름빌딩 *층,CDFF5211032015000035,3220000,,"서울특별시 강남구 학동로**길 **, *층 (논현동, 푸름빌딩)",06052,03,폐업,,,,,,
,필름마케팅비단(주),2016-02-11,203575.876019233,445369.508323522,,영화배급업,2026-05-01 22:37:22,I,03,폐업,,,2016-02-11,,2016-02-11 14:42:31,,2016-02-11,,서울특별시 강남구 논현동 ***-**,CDFF5211032016000005,3220000,,서울특별시 강남구 봉은사로**길 ** (논현동),06103,03,폐업,,,,,,
,알바트로스미디어(주),2018-08-10,203188.306654834,447080.584004923,,영화배급업,2026-05-01 22:37:22,I,03,폐업,,,2016-04-20,,2018-08-16 10:03:47,,2016-04-20,,서울특별시 강남구 신사동 ***-**,CDFF5211032016000011,3220000,,서울특별시 강남구 압구정로**길 ** (신사동),06017,03,폐업,,,,,,
,레인보우 시네마,2019-09-30,203034.580130935,446906.380622852,,영화배급업,2026-05-01 22:37:23,I,03,폐업,,,2016-09-05,,2019-09-30 17:57:30,,2016-09-05,,서울특별시 강남구 신사동 ***-*,CDFF5211032016000020,3220000,,"서울특별시 강남구 도산대로**길 ** (신사동, 도산전시관)",06020,03,폐업,,,,,,
,팔팔애비뉴(주),2019-06-25,202632.00130839,445107.804204898,,영화배급업,2026-05-01 22:37:23,I,03,폐업,,,2016-11-10,,2019-06-30 16:30:10,,2016-11-10,,서울특별시 강남구 논현동 ***-**,CDFF5211032016000029,3220000,,"서울특별시 강남구 논현로***길 **, *층 (논현동)",06122,03,폐업,,,,,,
,쏠레어파머 주식회사,2023-07-06,202699.085,443451.149999999,,영화배급업,2026-05-01 22:37:24,I,03,폐업,,,2017-01-20,,2023-07-06 15:52:03,,2017-01-20,,서울특별시 강남구 역삼동 ***-** 밀브리지홀,CDFF5211032017000006,3220000,,"서울특별시 강남구 역삼로 ***, 밀브리지홀 *층 (역삼동)",06252,03,폐업,,,,02-544-0983,,
,(주)페퍼민트앤컴퍼니,2023-08-31,207584.775824565,443507.753099318,,영화배급업,2026-05-01 22:37:24,I,03,폐업,,,2017-03-28,,2023-08-31 11:06:01,,2017-03-28,,서울특별시 강남구 일원동 ***-*,CDFF5211032017000015,3220000,,"서울특별시 강남구 개포로***길 **, 비*층 (일원동)",06339,03,폐업,,,,02-6925-6979,,
,(주)다다웍스,2020-02-13,206581.787067095,443555.991242524,,영화배급업,2026-05-01 22:37:25,I,03,폐업,,,2017-08-04,,2020-02-13 19:32:22,,2017-08-04,,서울특별시 강남구 개포동 **,CDFF5211032017000031,3220000,,"서울특별시 강남구 개포로***길 *, ***동 ***호 (개포동, 대치아파트)",06335,03,폐업,,,,,,
,(주)투페이지,2018-04-04,202990.116329968,445383.33501594,,영화배급업,2026-05-01 22:37:25,I,03,폐업,,,2017-08-08,,2018-04-06 11:25:33,,2017-08-08,,서울특별시 강남구 논현동 ***-*,CDFF5211032017000032,3220000,,"서울특별시 강남구 봉은사로**길 **, *층 (논현동)",06107,03,폐업,,,,,,
,데커드나인 이미진스,2017-12-29,202740.29,445405.185,,영화배급업,2026-05-01 22:37:26,I,03,폐업,,,2017-08-30,,2018-01-04 15:01:21,,2017-08-30,,서울특별시 강남구 논현동 ***-*,CDFF5211032017000035,3220000,,"서울특별시 강남구 논현로 ***, ***호 (논현동, 논현동대우아이빌 힐타운)",06116,03,폐업,,,,,,
,(주)엠파이어홀딩스,2020-02-18,205291.486713089,445028.209429044,,영화배급업,2026-05-01 22:37:27,I,03,폐업,,,2018-01-10,,2020-02-19 09:55:56,,2018-01-10,,서울특별시 강남구 대치동 ***-** 한국섬유산업연합회 ***호,CDFF5211032018000001,3220000,,"서울특별시 강남구 테헤란로 ***, 한국섬유산업연합회 **층 ***호 (대치동)",06180,03,폐업,,,,,,
,(주)코쿤나인,2020-04-22,201752.483473019,446440.033194318,,영화배급업,2026-05-01 22:37:28,I,03,폐업,,,2018-01-29,,2020-04-22 20:14:15,,2018-01-29,,서울특별시 강남구 신사동 ***-*,CDFF5211032018000004,3220000,,서울특별시 강남구 강남대로***길 ** (신사동),06028,03,폐업,,,,,,
,플레이리스트(주),2020-02-05,204488.365267013,444832.873128843,,영화배급업,2026-05-01 22:37:29,I,03,폐업,,,2018-04-04,,2020-02-06 20:31:52,,2018-04-04,,서울특별시 강남구 삼성동 ***-** (주)호텔롯데 L* 강남 ***호,CDFF5211032018000012,3220000,,서울특별시 강남구 테헤란로 *** (주)호텔롯데 L* 강남 *층 ***호 (삼성동),06160,03,폐업,,,,,,
,바운티 유한회사,2021-12-31,203878.468593528,445430.836868685,,영화배급업,2026-05-01 22:37:31,I,03,폐업,,,2014-11-24,,2022-04-19 09:47:08,,2014-11-24,,서울특별시 강남구 삼성동 **-* 호암빌딩,CDFF5211032018000017,3220000,,"서울특별시 강남구 선릉로***길 **-*, 호암빌딩 ***호 (삼성동)",06097,03,폐업,,,,02-564-8471,,
,유한회사 프린스,2021-12-31,203878.468593528,445430.836868685,,영화배급업,2026-05-01 22:37:31,I,03,폐업,,,2013-10-28,,2022-04-19 09:46:15,,2013-10-28,,서울특별시 강남구 삼성동 **-* 호암빌딩,CDFF5211032018000018,3220000,,"서울특별시 강남구 선릉로***길 **-*, 호암빌딩 ***호 (삼성동)",06097,03,폐업,,,,02-564-8471,,
,(주)맑은시네마,2018-09-20,208134.995262446,442555.608386974,,영화배급업,2026-05-01 22:37:35,I,03,폐업,,,2016-01-19,,2018-09-20 17:47:36,,2016-01-19,,서울특별시 강남구 수서동 ***-*,CDFF5211032018000031,3220000,,"서울특별시 강남구 광평로**길 *-*, ***호 (수서동)",06353,03,폐업,,,,,,
,주식회사 스튜디오썸머(영화사업부),2020-04-13,202285.070946447,446361.461576367,,영화배급업,2026-05-01 22:37:39,I,03,폐업,,,2019-01-29,,2020-04-21 17:05:14,,2019-01-29,,서울특별시 강남구 신사동 ***-** 신사힐,CDFF5211032019000008,3220000,,"서울특별시 강남구 도산대로 ***, 신사힐 *층 (신사동)",06037,03,폐업,,,,02-3019-3003,,
,프로젝트엔터테인먼트,2025-01-24,205786.064101935,445695.84516228,,영화배급업,2026-05-01 22:37:39,I,03,폐업,,,2019-01-31,,2025-01-24 18:02:46,,2019-01-31,,서울특별시 강남구 삼성동 ***-** 서울의료원,CDFF5211032019000009,3220000,,"서울특별시 강남구 봉은사로***길 **, *층 (삼성동)",06171,03,폐업,,,,,,
,(주)네스팅,2025-12-01,202890.701410324,444070.444071342,,영화배급업,2026-05-01 22:37:40,I,03,폐업,,,2016-11-14,,2025-12-01 15:57:31,,2016-11-14,,서울특별시 강남구 역삼동 ***-** 신일유토빌,CDFF5211032019000016,3220000,,"서울특별시 강남구 논현로**길 **, 신일유토빌 ***호 (역삼동)",06235,03,폐업,,,,02-557-4857,,
,(주)에프엔씨스토리,2024-05-27,202714.286259295,446796.300843442,,영화배급업,2026-05-01 22:37:42,I,03,폐업,,,2019-06-20,,2024-05-27 14:45:09,,2019-06-20,,서울특별시 강남구 신사동 ***-** *층,CDFF5211032019000025,3220000,,"서울특별시 강남구 도산대로**길 **, *층 (신사동)",06024,03,폐업,,,,,,
,(주)모쿠슈라픽쳐스,2022-12-31,204234.304530878,445562.082313461,,영화배급업,2026-05-01 22:37:48,I,03,폐업,,,2019-12-23,,2023-01-19 17:12:31,,2019-12-23,,서울특별시 강남구 삼성동 **-** 이룸빌딩,CDFF5211032019000044,3220000,,"서울특별시 강남구 봉은사로**길 *, 이룸빌딩 *층 (삼성동)",06097,03,폐업,,,,,,
,(주)본팩토리,2022-12-14,204158.415244311,445874.146134538,,영화배급업,2026-05-01 22:37:49,I,03,폐업,,,2020-02-11,,2023-01-11 15:36:05,,2020-02-11,,서울특별시 강남구 삼성동 **-**,CDFF5211032020000005,3220000,,"서울특별시 강남구 삼성로***길 **, *층 (삼성동)",06094,03,폐업,,,,02-3444-1055,,
,주식회사 바이어스이엔티,2022-04-20,202233.376703439,446247.902496745,,영화배급업,2026-05-01 22:37:50,I,03,폐업,,,2020-12-18,,2022-04-20 16:56:45,,2020-12-18,,서울특별시 강남구 논현동 *-** 세양 APEX TOWER,CDFF5211032020000031,3220000,,"서울특별시 강남구 도산대로 ***, 세양 APEX TOWER ***호 (논현동)",06040,03,폐업,,,,,,
,드림스테이션,2024-12-19,193478.566303616,450513.747083139,,영화배급업,2026-05-01 22:32:49,I,03,폐업,,,2019-10-21,,2024-12-20 11:00:15,,2019-10-21,,서울특별시 마포구 동교동 ***-*,CDFF5211032021000010,3130000,,"서울특별시 마포구 어울마당로 ***, *층 (동교동)",04051,03,폐업,,,,,,
,원컴퍼니,2024-06-07,192583.4261168,449468.892489319,,영화배급업,2026-05-01 22:32:50,I,03,폐업,,,2023-01-25,,2024-06-07 13:19:31,,2023-01-25,,서울특별시 마포구 합정동 ***-**,CDFF5211032023000002,3130000,,서울특별시 마포구 독막로*길 ** (합정동),04072,03,폐업,,,,,,
,(사)한국영상미디어교육협회,2024-11-12,193835.069792014,450245.936588746,,영화배급업,2026-05-01 22:32:51,I,03,폐업,,,2024-04-15,,2024-11-12 16:03:55,,2024-04-15,,서울특별시 마포구 창전동 *-*,CDFF5211032024000010,3130000,,"서울특별시 마포구 서강로*길 **, *층 (창전동)",04061,03,폐업,,,,,,
,카운터필름,2025-12-03,193260.779825462,450395.053477987,,영화배급업,2026-05-01 22:32:52,I,03,폐업,,,2024-12-10,,2025-12-03 13:05:52,,2024-12-10,,서울특별시 마포구 서교동 ***-** 기린빌딩,CDFF5211032024000019,3130000,,"서울특별시 마포구 어울마당로 ***, 기린빌딩 *층 ****호 (서교동)",04053,03,폐업,,,,,,
,월트디즈니컴퍼니코리아(주),2016-11-04,203169.223281406,444178.357261909,,영화배급업,2026-05-01 22:37:02,I,03,폐업,,,1999-12-17,,2016-11-04 11:17:09,,1999-12-17,,서울특별시 강남구 역삼동 *** 강남파이낸스센터 *층,CDFF5211031999000001,3220000,,"서울특별시 강남구 테헤란로 *** (역삼동,강남파이낸스센터 *층)",,03,폐업,,,,02-3490-2500,,
,(주)베어엔터테인먼트,2011-01-11,205589.056548442,445294.29816001,,영화배급업,2026-05-01 22:37:04,I,03,폐업,,,2006-05-11,,2011-01-11 13:30:25,,2006-05-11,,서울특별시 강남구 삼성동 ***-** 지상*층,CDFF5211032006000008,3220000,,"서울특별시 강남구 테헤란로***길 *  (삼성동,지상*층)",,03,폐업,,,,,,
,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2015-12-16,205259.527550336,445361.937086207,,영화배급업,2026-05-01 22:37:04,I,03,폐업,,,2006-12-08,,2015-12-16 16:52:37,,2006-12-08,,서울특별시 강남구 삼성동 ***-* 도심공항타워**층****호,CDFF5211032006000009,3220000,,서울특별시 강남구 테헤란로**길 ** (삼성동),,03,폐업,,,,02-3458-2230,,
,㈜넥스트엔터테인먼트월드,2012-01-30,203436.336720731,446020.722282433,,영화배급업,2026-05-01 22:37:05,I,03,폐업,,,2007-07-16,,2012-01-30 09:24:06,,2007-07-16,,서울특별시 강남구 논현동 ***-** 중앙빌딩 *층,CDFF5211032007000017,3220000,,서울특별시 강남구 학동로 *** (논현동),,03,폐업,,,,,,
,주식회사 블리츠웨이엔터테인먼트,,202372.920399078,445717.505836336,,영화배급업,2026-05-01 22:37:56,I,13,영업중,,,2025-07-15,,2026-04-29 15:41:52,,2025-07-15,,서울특별시 강남구 논현동 **-*,CDFF5211032025000027,3220000,,서울특별시 강남구 논현로***길 ** (논현동),06045,01,영업/정상,,,,,,
,소니픽쳐스엔터테인먼트코리아(주) 극장배급지점,,192311.642580307,449855.643910445,,영화배급업,2026-05-01 22:32:43,I,03,폐업,,,2017-02-16,,2023-06-08 17:56:06,,2017-02-16,,서울특별시 마포구 서교동 ***,CDFF5211032017000005,3130000,,"서울특별시 마포구 양화로 **, **층 (서교동, 메세나폴리스)",04036,03,폐업,,,,02-2160-5310,,
,무치필름,,191650.119535241,450354.302432878,,영화배급업,2026-05-01 22:32:47,I,03,폐업,,,2019-10-17,,2024-02-06 18:20:01,,2019-10-17,,서울특별시 마포구 망원동 ***-**,CDFF5211032019000020,3130000,,서울특별시 마포구 망원로*길 ** (망원동),04010,03,폐업,,,,,,
,(주)도키엔터테인먼트,,193187.802952358,450172.178899424,,영화배급업,2026-05-01 22:32:47,I,03,폐업,,,2014-08-28,,2020-02-25 10:46:59,,2014-08-28,,서울특별시 마포구 서교동 *** 서교푸르지오,CDFF5211032020000004,3130000,,"서울특별시 마포구 홍익로 **, ***동 ****호 (서교동, 서교푸르지오)",04055,03,폐업,,,,,,
,프리비젼엔터테인먼트,,202233.376703439,446247.902496745,,영화배급업,2026-05-01 22:37:09,I,03,폐업,,,2008-06-02,,2017-02-02 18:19:42,,2008-06-02,,서울특별시 강남구 논현동 *-**,CDFF5211032008000036,3220000,,"서울특별시 강남구 도산대로 ***, ***호 (논현동, 세양 APEX TOWER)",06040,03,폐업,,,,,,
,주식회사 릭스솔루션,,202880.352622758,442776.692188896,,영화배급업,2026-05-01 22:37:19,I,03,폐업,,,2014-06-12,,2020-12-18 10:36:12,,2014-06-12,,서울특별시 강남구 도곡동 ***-* 캠코양재타워,CDFF5211032014000023,3220000,,"서울특별시 강남구 강남대로 ***, 캠코양재타워 **층 (도곡동)",06265,03,폐업,,,,02-3459-0500,,
,주식회사 신엔터테인먼트,2025-11-20,202206.496997586,446127.581362736,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-01-18,,2025-11-20 10:43:08,,2021-01-18,,서울특별시 강남구 논현동 **-**,CDFF5211032021000002,3220000,,"서울특별시 강남구 도산대로**길 **-**, *층 ***호 (논현동)",06040,03,폐업,,,,02-6925-5996,,
,퍼센트 스튜디오,2023-02-01,201839.347644528,445606.812164114,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-03-08,,2023-02-03 13:46:35,,2021-03-08,,서울특별시 강남구 논현동 **-*,CDFF5211032021000008,3220000,,"서울특별시 강남구 학동로*길 **, *층 (논현동)",06044,03,폐업,,,,,,
,주식회사 곰픽쳐스,2022-09-19,204048.940337272,444904.075121273,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-03-31,,2022-09-19 15:46:48,,2021-03-31,,서울특별시 강남구 역삼동 ***-**,CDFF5211032021000012,3220000,,"서울특별시 강남구 선릉로**길 **, *층 (역삼동)",06149,03,폐업,,,,,,
,안도 주식회사,2022-08-22,204421.705549848,446801.009333166,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-04-28,,2022-08-22 10:47:13,,2021-04-28,,서울특별시 강남구 청담동 **-* 파크힐 빌딩,CDFF5211032021000021,3220000,,"서울특별시 강남구 도산대로**길 **, 파크힐 빌딩 *층 (청담동)",06071,03,폐업,,,,,,
,주식회사 스튜디오블루탱,2023-01-20,203228.44291956,444035.461270097,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-05-07,,2023-01-27 13:13:56,,2021-05-07,,서울특별시 강남구 역삼동 ***-**,CDFF5211032021000023,3220000,,"서울특별시 강남구 논현로**길 *-**, *층 (역삼동)",06237,03,폐업,,,,,,
,주식회사 블루레이븐,2022-12-06,202803.137561335,443189.823482655,,영화배급업,2026-05-01 22:37:51,I,03,폐업,,,2021-05-11,,2022-12-06 13:19:55,,2021-05-11,,서울특별시 강남구 역삼동 ***-** 삼일프라자오피스텔,CDFF5211032021000024,3220000,,"서울특별시 강남구 도곡로*길 **, 삼일프라자오피스텔 ***호 (역삼동)",06253,03,폐업,,,,,,
,주식회사 베이스캠프코퍼레이션,2022-02-24,202680.800642647,443822.485945659,,영화배급업,2026-05-01 22:37:52,I,03,폐업,,,2016-05-11,,2022-04-19 09:44:40,,2016-05-11,,서울특별시 강남구 역삼동 ***-**,CDFF5211032022000005,3220000,,"서울특별시 강남구 테헤란로*길 **, *층 ***호 (역삼동)",06240,03,폐업,,,,,,
,주식회사 블라드스튜디오,2022-12-28,202847.853276755,445997.878421582,,영화배급업,2026-05-01 22:37:52,I,03,폐업,,,2020-06-15,,2022-12-28 17:19:06,,2020-06-15,,서울특별시 강남구 논현동 **-*,CDFF5211032022000008,3220000,,서울특별시 강남구 언주로***길 ** (논현동),06053,03,폐업,,,,02-544-8308,,
,(주)로카,2023-12-07,202007.703068864,446330.898646422,,영화배급업,2026-05-01 22:37:52,I,03,폐업,,,2022-04-21,,2023-12-07 12:55:14,,2022-04-21,,서울특별시 강남구 신사동 ***-*,CDFF5211032022000010,3220000,,"서울특별시 강남구 가로수길 **, *층 ***호 (신사동)",06036,03,폐업,,,,02-6013-8074,,
,(주)띵크,2023-08-14,202515.189829718,446345.5890287,,영화배급업,2026-05-01 22:37:52,I,03,폐업,,,2022-04-25,,2023-08-14 16:10:12,,2022-04-25,,서울특별시 강남구 논현동 **-**,CDFF5211032022000011,3220000,,"서울특별시 강남구 도산대로**길 *, *층 (논현동)",06047,03,폐업,,,,,,
,(주)스튜디오라이노,2024-04-30,201871.211703393,445409.440034105,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2022-10-20,,2024-04-30 10:28:23,,2022-10-20,,서울특별시 강남구 논현동 ***-* 삼양빌딩,CDFF5211032022000029,3220000,,"서울특별시 강남구 강남대로 ***, 삼양빌딩 **층 (논현동)",06110,03,폐업,,,,02-3490-9300,,
,(주)리필름,2022-11-16,201876.763775315,446752.450886565,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2016-08-18,,2022-11-21 10:51:56,,2016-08-18,,서울특별시 강남구 신사동 ***-*,CDFF5211032022000032,3220000,,"서울특별시 강남구 압구정로**길 *, 지하*층 (신사동)",06028,03,폐업,,,,,,
,(주)위드에이스튜디오,2023-10-19,203040.719936946,447158.279735475,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2022-12-26,,2023-10-19 13:39:00,,2022-12-26,,서울특별시 강남구 신사동 ***-* 신사청호빌딩,CDFF5211032022000034,3220000,,"서울특별시 강남구 언주로***길 **, 신사청호빌딩 *층 (신사동)",06017,03,폐업,,,,,,
,(주)블리츠웨이엔터테인먼트 강남지점,2025-07-08,203182.01,445847.47,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2023-01-04,,2025-07-08 13:39:56,,2023-01-04,,서울특별시 강남구 논현동 ***-* 회림빌딩,CDFF5211032023000001,3220000,,"서울특별시 강남구 언주로***길 **, 회림빌딩 *층 (논현동)",06098,03,폐업,,,,,,
,레전드픽쳐스아시아,2023-12-28,202514.635556025,446284.711709926,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2023-04-03,,2023-12-28 13:32:21,,2023-04-03,,서울특별시 강남구 논현동 **-*,CDFF5211032023000019,3220000,,"서울특별시 강남구 도산대로**길 **-*, *층 (논현동)",06049,03,폐업,,,,,,
,크리데비노,2023-08-30,204338.403739614,444582.424929426,,영화배급업,2026-05-01 22:37:53,I,03,폐업,,,2023-05-16,,2023-08-30 14:05:41,,2023-05-16,,서울특별시 강남구 대치동 ***-**,CDFF5211032023000023,3220000,,"서울특별시 강남구 선릉로 ***, **층 ***호 (대치동)",06192,03,폐업,,,,070-5180-5500,,
,주식회사 아티스트컴퍼니,2025-02-07,203726.10204087,446783.876271996,,영화배급업,2026-05-01 22:37:54,I,03,폐업,,,2024-01-23,,2025-02-07 11:09:54,,2024-01-23,,서울특별시 강남구 청담동 *-*,CDFF5211032024000003,3220000,,"서울특별시 강남구 도산대로 ***, ***호 (청담동)",06062,03,폐업,,,,,,
,주식회사 진성미디어,2021-12-30,173911.524418907,438997.918881533,,영화배급업,2026-05-01 22:42:25,I,03,폐업,,,2020-02-14,,2021-12-30 10:45:23,,2020-02-14,,인천광역시 남동구 구월동 ****-** 타워플러스,CDFF5211032020000001,3530000,,"인천광역시 남동구 구월남로 ***, 타워플러스 ****호 (구월동)",21556,03,폐업,,,,,,
,주식회사 메이저나인,,202399.709175094,445453.03022203,,영화배급업,2026-05-01 22:37:56,I,13,영업중,,,2026-02-19,,2026-02-19 11:23:37,,2026-02-19,,서울특별시 강남구 논현동 ***-** 제이빌딩,CDFF5211032026000008,3220000,,"서울특별시 강남구 학동로**길 **, 제이빌딩 (논현동)",06113,01,영업/정상,,,,02-3141-6575,,
,(주)더비에스엔터테인먼트,,190268.350708409,452810.742674992,,영화배급업,2026-05-01 22:32:52,I,13,영업중,,,2018-05-03,,2026-04-20 09:45:10,,2018-05-03,,서울특별시 마포구 상암동 **** DMC 이안상암*단지 ****호,CDFF5211032026000006,3130000,,"서울특별시 마포구 월드컵북로 ***, DMC 이안상암*단지 **층 ****호 (상암동)",03908,01,영업/정상,,,,,,
,주식회사 글앤그림미디어,,192049.919158517,449948.348040497,,영화배급업,2026-05-01 22:32:52,I,13,영업중,,,2026-02-10,,2026-02-10 19:49:02,,2026-02-10,,서울특별시 마포구 합정동 ***-** 글앤그림빌딩,CDFF5211032026000003,3130000,,"서울특별시 마포구 양화로*길 **, 글앤그림빌딩 (합정동)",04022,01,영업/정상,,,,,,
,주식회사 미라클에이앤이,,205079.418138107,444869.834721154,,영화배급업,2026-05-01 22:37:56,I,13,영업중,,,2026-02-10,,2026-02-10 14:20:22,,2026-02-10,,서울특별시 강남구 대치동 ***-**,CDFF5211032026000006,3220000,,"서울특별시 강남구 테헤란로**길 **, ***호 (대치동)",06178,01,영업/정상,,,,,,
,주식회사 영화사레드피터,,192171.651124017,450179.637001015,,영화배급업,2026-05-01 22:32:52,I,13,영업중,,,2026-03-05,,2026-03-05 09:30:53,,2026-03-05,,서울특별시 마포구 서교동 ***-** ***호,CDFF5211032026000004,3130000,,"서울특별시 마포구 월드컵로 **, *층 ***호 (서교동)",04029,01,영업/정상,,,,070-4943-9799,,
,주식회사 소울크레인,,202666.466464074,446775.643996702,,영화배급업,2026-05-01 22:37:57,I,13,영업중,,,2026-03-09,,2026-03-09 13:16:42,,2026-03-09,,서울특별시 강남구 신사동 ***-* 안국빌딩,CDFF5211032026000011,3220000,,"서울특별시 강남구 논현로***길 **, 안국빌딩 *층 ***호 (신사동)",06024,01,영업/정상,,,,02-3444-6047,,
