건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,(주)그린웍스,,,2023-06-29,252661000,183007.220061564,450515.642035894,,국내여행업,2026-05-06 22:34:59,I,03,폐업,,,,,,,,2021-08-18,2022-08-17,서울보증보험,2023-06-30 09:00:40,,2008-07-07,,서울특별시 강서구 공항동 1373-5 D동,CDFI2260012022000001,3150000,,,,"서울특별시 강서구 하늘길 233, D동 (공항동)",07505,03,폐업,,,,,,,02-3153-0181,,,,,
,,트래블랜드,,,2022-12-23,15000000,184636.53344075,450143.872075084,,국내여행업,2026-05-06 22:34:59,I,03,폐업,,,,,,,,,,,2022-12-26 11:07:19,,2022-07-13,,서울특별시 강서구 내발산동 750-11 신원메디칼프라자 9-80호,CDFI2260012022000003,3150000,,,,"서울특별시 강서구 강서로47길 165, 신원메디칼프라자 9층 80호 (내발산동)",07635,03,폐업,,,,,,,,,,,,
,,스마트투어,,,2024-03-18,15000000,187999.32555627,449920.361168751,,국내여행업,2026-05-06 22:34:59,I,03,폐업,,,,3.3,3,,,2024-01-23,2025-01-22,서울보증보험(이천만원),2024-03-18 13:17:24,,2024-01-03,,서울특별시 강서구 등촌동 648-6 비원오피스텔,CDFI2260012024000001,3150000,,,,"서울특별시 강서구 공항대로 525, 비원오피스텔 1501가-96호 (등촌동)",07563,03,폐업,,,,,,,,,,,,
,,(주)나진관광여행사,,,2007-02-20,50000000,186748.43990512,450068.277076504,관광사업,국내여행업,2026-05-06 22:34:42,I,03,폐업,,,,,,,,2003-02-17,2004-02-17,한국관광협회 여행공제회,2007-02-20 16:05:19,,1991-03-18,157-928,서울특별시 강서구 화곡동 1117-18,CDFI2260011991000001,3150000,,,,서울특별시 강서구 화곡로 326  (화곡동),,03,폐업,,,,,,,26947262,,,,,
,,(주)케이제이 여행사,,,2008-05-06,50000000,183484.777904423,451729.55300918,관광사업,국내여행업,2026-05-06 22:34:42,I,03,폐업,,,,,,,,2003-02-03,2004-02-03,한국관광협회 여행공제회,2008-05-06 15:26:02,,1993-08-12,157-846,서울특별시 강서구 방화동 247-110,CDFI2260011993000001,3150000,,,,서울특별시 강서구 초원로 75  (방화동),,03,폐업,,,,,,,26616200,,,,,
,,(주)강서관광여행사,,,2014-02-26,200000000,186412.970137632,449581.397185368,관광사업,국내여행업,2026-05-06 22:34:43,I,03,폐업,,,,,,,,,,,2014-02-26 11:03:33,,1994-03-05,157-866,서울특별시 강서구 화곡동 24-571 천일빌딩 201호,CDFI2260011994000001,3150000,,,,"서울특별시 강서구 화곡로 266, 201호 (화곡동, 천일빌딩)",,03,폐업,,,,,,,02-3663-1245,,,,,
,,(주)기독교놀이문화여행사,,,2001-12-28,,187685.860829439,447752.517105171,관광사업,국내여행업,2026-05-06 22:34:43,I,03,폐업,,,,,,,,,,,2003-04-28 13:41:38,,1997-05-23,157-897,서울특별시 강서구 화곡동 796-16,CDFI2260011997000001,3150000,,,,서울특별시 강서구 곰달래로 256  (화곡동),,03,폐업,,,,,,,,,,,,
,,공항국제관광(주),,,2010-03-31,50000000,183237.203672348,451289.919401194,관광사업,국내여행업,2026-05-06 22:34:43,I,03,폐업,,,,,,,,2002-03-17,2003-03-17,한국관광협회 여행공제,2010-03-31 15:28:30,,1997-10-24,157-811,서울특별시 강서구 공항동 22-53,CDFI2260011997000004,3150000,,,,서울특별시 강서구 방화동로 36-1  (공항동),,03,폐업,,,,,,,,,,,,
,,주식회사 범아관광정보,,,2006-01-27,50000000,187864.213666165,449738.795161585,관광사업,국내여행업,2026-05-06 22:34:43,I,03,폐업,,,,,,,,2003-02-22,2004-02-22,한국관광협회 여행공제회,2006-01-27 14:40:10,,1998-06-20,157-836,서울특별시 강서구 등촌동 507-6,CDFI2260011998000001,3150000,,,,서울특별시 강서구 등촌로 225  (등촌동),,03,폐업,,,,,,,,,,,,
,,(주)신아 티엔에스,,,2004-03-06,50000000,187899.961111875,450091.119182658,관광사업,국내여행업,2026-05-06 22:34:43,I,03,폐업,,,,,,,,2002-03-17,2003-03-16,서울보증보험,2006-04-18 11:12:15,,1999-03-18,157-840,서울특별시 강서구 등촌동 647-24 신아빌딩 2층동,CDFI2260011999000001,3150000,,,,"서울특별시 강서구 공항대로59길 32, 2층동 (등촌동,신아빌딩)",,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)이오스로지스틱스,,,2001-09-10,,,,관광사업,국내여행업,2026-05-06 22:34:44,I,03,폐업,,,,0,0,0,,,,,2003-04-18 11:50:59,,1999-11-24,157-847,서울특별시 강서구 방화동 273-5,CDFI2260011999000005,3150000,,,,,,03,폐업,,,,,,,,0,0,,,
,,(주)명지관광여행사,,,2008-03-24,50000000,186320.137471428,447957.117594405,관광사업,국내여행업,2026-05-06 22:34:44,I,03,폐업,,,,,,,,2002-10-04,2003-10-04,한국관광협회 여행공제회,2008-03-24 15:51:56,,2000-10-02,157-879,서울특별시 강서구 화곡동 338-25 경일빌딩 4층,CDFI2260012000000003,3150000,,,,"서울특별시 강서구 강서로18길 5  (화곡동,경일빌딩 4층)",,03,폐업,,,,,,,26068946,,,,,
,,주식회사 히든,,,2017-01-31,50000000,186174.524896896,447558.097935801,관광사업,국내여행업,2026-05-06 22:34:44,I,03,폐업,,,,,,,,2013-11-03,2014-11-02,서울보증보험,2017-07-27 09:41:29,,2001-01-22,157-910,서울특별시 강서구 화곡동 918-38 금성빌딩 1층,CDFI2260012001000001,3150000,,,,"서울특별시 강서구 곰달래로22길 5, 1층 (화곡동, 금성빌딩)",07777,03,폐업,,,,,,,26959952,,,,,
,,(주)여행투데이,,,2022-03-07,50000000,185127.285385035,450939.221091497,관광사업,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,2021-04-15,2022-04-15,한국관광협회중앙회 여행공제회,2022-03-07 17:40:15,,2001-04-06,,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 A동 603호,CDFI2260012001000004,3150000,,,,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 A동 603-D628호 (마곡동)",07802,03,폐업,,,기타,,,,02-3662-1588,,,,,
,,(주)은마여행사,,,2003-01-15,,185960.440336998,451800.33453706,관광사업,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,,,,2003-05-01 11:35:49,,2002-03-22,157-801,서울특별시 강서구 가양동 138-12 원빌딩,CDFI2260012002000001,3150000,,,,"서울특별시 강서구 양천로 351  (가양동,원빌딩)",,03,폐업,,,,,,,36658733,,,,,
,,(주)뉴로즈투어,,,2003-10-10,50000000,185533.416824562,450415.9899162,관광사업,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,2003-02-26,2004-02-26,한국관광협회 여행공제회,2006-04-18 11:16:12,,2002-09-24,157-834,서울특별시 강서구 내발산동 655-9 증산빌딩 208호,CDFI2260012002000002,3150000,,,,"서울특별시 강서구 강서로 337  (내발산동,증산빌딩 208호)",,03,폐업,,,,,,,26628134,,,,,
,,한네트관광개발-주,,,2006-02-23,50000000,186296.907720292,451579.600903724,관광사업,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,2002-10-25,2003-10-25,한국관광협회 여행공제회,2006-02-23 17:37:52,,2002-11-11,157-801,서울특별시 강서구 가양동 58-2,CDFI2260012002000005,3150000,,,,서울특별시 강서구 양천로 391  (가양동),,03,폐업,,,,,,,26587114,,,,,
,근린생활시설,(주)정아항공여행사,,,2004-03-10,50000000,185960.440336998,451800.33453706,관광사업,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,2002-12-18,2003-12-17,서울보증보험,2004-03-10 15:06:24,,2002-12-13,157-801,서울특별시 강서구 가양동 138-12 138동 12호,CDFI2260012002000006,3150000,,,,"서울특별시 강서구 양천로 351, 138동 12호 (가양동)",,03,폐업,,,,,,,36658733,,,,,
,,(주)핑투어,,,2017-09-29,200000000,183366.283511118,452915.963722565,,국내여행업,2026-05-06 22:34:45,I,03,폐업,,,,,,,,2016-10-18,2017-10-17,서울보증보험,2017-09-29 13:47:40,,2002-12-28,157-857,서울특별시 강서구 방화동 829 오피앙2차 107호,CDFI2260012002000007,3150000,,,,"서울특별시 강서구 금낭화로 287-50 (방화동,오피앙2차 107호)",,03,폐업,,,,,,,,,,,,
,,(주)대경씨엔아이,,,2012-04-27,200000000,188953.293071222,449482.995275203,관광사업,국내여행업,2026-05-06 22:34:46,I,03,폐업,,,,,,,,,,,2012-04-27 16:49:00,,2003-02-17,157-864,서울특별시 강서구 염창동 282-19 현대아이파크상가 107호,CDFI2260012003000003,3150000,,,,"서울특별시 강서구 공항대로 637,  107호 (염창동,현대아이파크상가)",,03,폐업,,,,,,,,,,,,
,,주식회사 일레븐투어,,,2006-05-22,50000000,185308.946953919,449513.593643286,관광사업,국내여행업,2026-05-06 22:34:46,I,03,폐업,,,,,,,,,,,2006-05-22 17:59:30,,2004-08-16,157-918,서울특별시 강서구 화곡동 1008-26 진명빌딩1층,CDFI2260012004000002,3150000,,,주거지역,"서울특별시 강서구 강서로45길 29  (화곡동,진명빌딩1층)",,03,폐업,,,주택가주변,,,,,,,,,
,,동화티엔비(주),,,2007-02-12,50000000,187052.323132425,450291.97922408,관광사업,국내여행업,2026-05-06 22:34:46,I,03,폐업,,,,,,,,,,,2007-02-13 15:38:47,,2005-05-03,157-928,서울특별시 강서구 화곡동 1107 브이아이피오피스텔1층,CDFI2260012005000002,3150000,,,,"서울특별시 강서구 공항대로 426  (화곡동,브이아이피오피스텔1층)",,03,폐업,,,,,,,02-2606-4511,,,,,
,,(주)애니원클럽,,,2007-01-18,,188459.993404231,450479.532596585,관광사업,국내여행업,2026-05-06 22:34:47,I,03,폐업,,,,,,,,2005-07-12,2006-07-12,한국관광협회중앙회 여행공제회,2007-01-19 14:59:31,,2005-07-11,157-859,서울특별시 강서구 염창동 70-4 베스티아별관 2층,CDFI2260012005000008,3150000,,,,"서울특별시 강서구 양천로67길 71-7  (염창동,베스티아별관 2층)",,03,폐업,,,,,,,,,,,,
,,(주)공항리무진항공여행사,,,2007-09-14,50000000,183383.582599815,451847.48524029,관광사업,국내여행업,2026-05-06 22:34:48,I,03,폐업,,,,,,,,,,,2007-09-17 10:37:39,,2006-08-17,157-851,서울특별시 강서구 방화동 580-120,CDFI2260012006000003,3150000,,,,서울특별시 강서구 방화동로 93  (방화동),,03,폐업,,,,,,,26656600,,,,,
,,주 에스앤,,,2011-07-14,,185811.947277508,451247.799839154,관광사업,국내여행업,2026-05-06 22:34:48,I,03,폐업,,,,,,,,,,,2011-07-14 11:48:09,,2008-02-04,157-030,서울특별시 강서구 등촌동 681-3 효성인텔리안216호,CDFI2260012008000001,3150000,,,,"서울특별시 강서구 강서로 426  (등촌동,효성인텔리안216호)",,03,폐업,,,,,,,,,,,,
,사무실,주식회사 예투어,,,2011-09-15,150000000,186480.475282452,449665.415630585,관광사업,국내여행업,2026-05-06 22:34:49,I,03,폐업,,,,66,66,4,,,,,2011-09-15 15:53:09,,2008-08-04,157-915,서울특별시 강서구 화곡동 982-13 동도센트리움오피스텔 905호,CDFI2260012008000003,3150000,,,상업지역,"서울특별시 강서구 화곡로 278  (화곡동,동도센트리움오피스텔 905호)",,03,폐업,,,기타,,,,02-3412-5353,5,1,,,
,,(주)아름다운주인투어,,,2022-01-12,50000000,183315.556652953,452204.165533971,관광사업,국내여행업,2026-05-06 22:34:49,I,03,폐업,,,,7.5,8,,,2016-07-20,2017-07-19,서울보증보험,2022-01-12 17:32:43,,2005-09-23,157-222,서울특별시 강서구 방화동 567-4 삼정코아아파트 1층 122호,CDFI2260012009000001,3150000,,,,"서울특별시 강서구 방화동로 126, 1층 122호 (방화동, 삼정코아아파트)",,03,폐업,,,,,,,02-2696-3374,,,,,
,근린생활시설,(주)허브여행사,,,2022-01-03,15000000,188181.747875314,450207.898931528,관광사업,국내여행업,2026-05-06 22:34:49,I,03,폐업,,,,87.25,87,,,2021-05-09,2022-05-08,서울보증보험,2022-01-04 08:57:12,,2007-04-27,157-030,서울특별시 강서구 등촌동 633-7,CDFI2260012009000002,3150000,,,,서울특별시 강서구 양천로 626 (등촌동),,03,폐업,,,,,,,02-2659-7770,,,,,
,,올레 투어,,,2013-12-17,50000000,187055.752624021,450052.527061467,,국내여행업,2026-05-06 22:34:49,I,03,폐업,,,,,,,,,,,2013-12-17 10:53:26,,2009-12-14,157-928,서울특별시 강서구 화곡동 1129-29 1층,CDFI2260012009000006,3150000,,,,"서울특별시 강서구 공항대로48길 50  (화곡동,1층)",,03,폐업,,,,,,,26922800,,,,,
,,(주)여행출발,,,2015-03-26,50000000,187052.323132425,450291.97922408,,국내여행업,2026-05-06 22:34:50,I,03,폐업,,,,,,,,2013-01-01,2013-12-31,서울보증보험,2015-03-26 18:15:45,,2009-09-14,157-707,서울특별시 강서구 화곡동 1107 VIP오피스텔 1005호,CDFI2260012010000002,3150000,,,,"서울특별시 강서구 공항대로 426, 1005호 (화곡동, VIP오피스텔)",,03,폐업,,,,,,,,,,,,
,,(주)천보관광여행사,,,2022-05-02,50000000,193764.761470624,442488.438980658,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,,,,,2013-12-31,2014-12-31,여행공제회,2022-05-02 10:06:13,,1988-12-29,151-015,서울특별시 관악구 신림동 1422-38,CDFI2260011988000002,3200000,,,,서울특별시 관악구 남부순환로 1617 (신림동),,03,폐업,,,,,,,,,,,,
,,(주)베델여행사,,,1997-09-29,,195652.990363019,442258.341734201,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:46:07,,1990-10-19,151-822,서울특별시 관악구 봉천동 871-65,CDFI2260011990000001,3200000,,,,서울특별시 관악구 봉천로 465  (봉천동),,03,폐업,,,,,,,,,,,,
,,(주)장미관광여행사,,,1997-11-17,,,,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:46:07,,1994-02-05,151-894,서울특별시 관악구 신림동 1474,CDFI2260011994000001,3200000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)서울대 여행사,,,2008-09-24,50000000,196139.864969792,439023.167125842,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,,,,,2008-03-26,2009-03-26,한국관광협회 중앙회,2011-07-14 10:34:39,,1995-08-14,151-015,서울특별시 관악구 신림동 산 56-1 서울대학교후생관 2층동,CDFI2260011995000001,3200000,,,,"서울특별시 관악구 관악로 1, 2층동 (신림동,서울대학교후생관)",,03,폐업,,,,,,,,,,,,
,,(주)청조관광,,,1997-12-14,,193727.444975053,442644.322203979,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:47:14,,1996-02-12,151-015,서울특별시 관악구 신림동 1424-19,CDFI2260011996000001,3200000,,,,서울특별시 관악구 신림로 354  (신림동),,03,폐업,,,,,,,,,,,,
,,느낌이십일세기여행사,,,1999-02-22,,192356.455817365,442143.241888941,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,,,,0,0,0,,,,,2003-02-06 10:46:07,,1996-05-31,151-894,서울특별시 관악구 신림동 1474-1,CDFI2260011996000002,3200000,,,,,,03,폐업,,,,,,,,0,0,,,
,,(주)삼보항공여행사,,,2021-12-31,50000000,191334.658955208,441993.853241909,관광사업,국내여행업,2026-05-06 22:35:43,I,03,폐업,DOMASTIC TOURISM,"SAMBOAIR TRAVEL Co.,Ltd",,,,,,2021-01-13,2022-01-12,서울보증(이천만),2022-01-28 15:46:09,,1996-06-07,151-015,서울특별시 관악구 신림동 1668 2층,CDFI2260011996000003,3200000,,,,서울특별시 관악구 남부순환로 1369 (신림동),08768,03,폐업,,,,,,,,,,,,
,,(주)세기관광,,,1998-11-09,,195537.455758615,441881.427207575,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:47:14,,1996-07-11,151-846,서울특별시 관악구 봉천동 1568-1,CDFI2260011996000004,3200000,,,,서울특별시 관악구 쑥고개로 123  (봉천동),,03,폐업,,,,,,,,,,,,
,,(주)동서항공여행사,,,2001-07-10,,191244.186952943,442274.238533853,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:46:07,,1997-01-16,151-903,서울특별시 관악구 신림동 1655-19,CDFI2260011997000001,3200000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)한울여행사,,,2003-09-26,50000000,195537.269534163,442122.202180318,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,,1999-10-13,,2003-09-26 17:25:10,,1998-09-14,151-836,서울특별시 관악구 봉천동 875-1,CDFI2260011998000002,3200000,,,,서울특별시 관악구 남부순환로 1802  (봉천동),,03,폐업,,,,,,,,,,,,
,,개벽관광,,,1999-12-03,,195187.953488313,442390.648691399,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,0,,,,,2003-02-06 10:47:14,,1998-11-06,151-840,서울특별시 관악구 봉천동 910-20,CDFI2260011998000004,3200000,,,,서울특별시 관악구 양녕로 17  (봉천동),,03,폐업,,,,,,,,0,0,,,
,,월드남부관광클럽,,,2000-02-21,,195081.689721666,442275.730544362,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,0,,,,,2003-02-06 10:46:07,,1999-10-04,151-840,서울특별시 관악구 봉천동 912-11,CDFI2260011999000001,3200000,,,,서울특별시 관악구 봉천로 408  (봉천동),,03,폐업,,,,,,,,0,0,,,
,,청룡엠앤티합자회사,,,2001-05-30,,192469.164069001,442178.102398669,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,0,,,,,2003-02-06 10:46:07,,1999-11-29,151-899,서울특별시 관악구 신림동 1569-11,CDFI2260011999000002,3200000,,,,서울특별시 관악구 남부순환로 1484  (신림동),,03,폐업,,,,,,,,0,0,,,
,,(주)신림여행사,,,2011-08-31,50000000,193506.453613619,442451.538877664,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,2008-01-01,2009-03-31,서울보증보험주식회사,2011-08-31 18:17:54,,2001-02-16,151-892,서울특별시 관악구 신림동 1433-102 2층,CDFI2260012001000001,3200000,,,,"서울특별시 관악구 남부순환로 1591  (신림동,2층)",,03,폐업,,,,,,,,,,,,
,,(주)엘앤티코리아,,,2002-03-02,,197436.89654892,441472.608142257,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,,,,,,2003-02-06 10:46:07,,2001-05-10,151-926,서울특별시 관악구 남현동 1054-1,CDFI2260012001000002,3200000,,,,서울특별시 관악구 남부순환로 2008  (남현동),,03,폐업,,,,,,,,,,,,
,,(주)안전관광,,,2003-04-24,50000000,196069.243307506,442004.183082451,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,,,,2003-04-24 17:17:58,,2002-01-17,151-849,서울특별시 관악구 봉천동 1665-5 2층,CDFI2260012002000001,3200000,,,,"서울특별시 관악구 남부순환로 1855  (봉천동,2층)",,03,폐업,,,,,,,,,,,,
,,(주)대국관광개발,,,2004-03-15,50000000,192342.519273529,442214.191245685,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,2003-01-25,2004-01-24,서울보증보험주식회사,2004-03-15 14:18:50,,2002-01-31,151-876,서울특별시 관악구 신림동 538-2,CDFI2260012002000002,3200000,,,,서울특별시 관악구 남부순환로 1471  (신림동),,03,폐업,,,,,,,,,,,,
,,(주)파라다이스리조트,,,2003-05-21,50000000,193190.488963795,442569.58718033,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,,2001-05-03,,2003-05-21 15:09:58,,2002-05-22,151-893,서울특별시 관악구 신림동 1465-1,CDFI2260012002000003,3200000,,,,서울특별시 관악구 관천로 75  (신림동),,03,폐업,,,,,,,,,,,,
,,지엠퍼스트코리아(주),,,2003-04-25,50000000,192284.605897258,442129.691281164,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,,,,2003-04-28 18:23:23,,2002-10-29,151-894,서울특별시 관악구 신림동 1474-15 성호빌딩4층,CDFI2260012002000005,3200000,,,,"서울특별시 관악구 남부순환로 1466  (신림동,성호빌딩4층)",,03,폐업,,,,,,,21075600,,,,,
,,(주)인터내셔널 항공여행사,,,2004-12-14,50000000,194958.327478996,442346.823255488,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,2003-11-11,2004-11-11,한국관광협회 중앙회,2004-12-14 15:45:52,,2002-11-07,151-843,서울특별시 관악구 봉천동 924-35 2층,CDFI2260012002000006,3200000,,,,"서울특별시 관악구 봉천로 393  (봉천동,2층)",,03,폐업,,,,,,,,,,,,
,,(주)한울항공,,,2002-12-28,,193335.399293698,443291.231245754,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,0,0,0,,,,,2003-02-06 10:47:14,,2002-12-28,151-830,서울특별시 관악구 봉천동 729-24,CDFI2260012002000007,3200000,,,,서울특별시 관악구 보라매로5가길 7  (봉천동),,03,폐업,,,,,,,,0,0,,,
,,주식회사 아이엔티랩,,,2005-06-20,50000000,203773.861626071,444113.749479014,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,2004-12-03,2005-12-03,한국관광협회중앙회 여행공제회,2005-06-20 14:52:14,,2003-12-01,135-921,서울특별시 강남구 역삼동 730-1 모두빌 빌딩 503호,CDFI2260012003000002,3200000,,,,"서울특별시 강남구 언주로79길 7,  503호 (역삼동,모두빌 빌딩)",,03,폐업,,,,,,,34529950,,,,,
,근린생활시설,야호!여행사,,,2008-09-11,73997448,197436.89654892,441472.608142257,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,60,60,,,2007-05-07,2008-05-07,서울특별시관광협회장,2008-09-12 09:16:00,,2006-04-28,151-926,서울특별시 관악구 남현동 1054-1 선교빌딩 201호,CDFI2260012006000001,3200000,,,일반주거지역,"서울특별시 관악구 남부순환로 2008,  201호 (남현동,선교빌딩)",,03,폐업,,,기타,,,,,,,,,
,근린생활시설,(주)승무원,,,2008-09-22,50000000,195537.269534163,442122.202180318,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,35,35,5,,2006-05-22,2007-05-21,서울특별시관광협회,2008-09-22 09:38:47,,2006-05-15,151-836,서울특별시 관악구 봉천동 875-1 관악캠퍼스타워오피스텔 501호,CDFI2260012006000002,3200000,,,주거지역,"서울특별시 관악구 남부순환로 1802,  501호 (봉천동,관악캠퍼스타워오피스텔)",,03,폐업,,,기타,,,,,,,,,
,근린생활시설,(주)매크로투어,,,2021-12-31,50000000,198284.078546351,441368.909286824,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,87.9,88,,,2020-09-25,2021-09-25,"한국관광협회중앙회(2,000만)",2022-01-27 14:54:49,,2006-09-07,,서울특별시 관악구 남현동 1061-18 르메이에르강남타운2,CDFI2260012006000003,3200000,,,일반상업지역,"서울특별시 관악구 과천대로 939, 르메이에르강남타운2 제1층 1-지-1호 (남현동)",08807,03,폐업,,,주택가주변,,,,,,,,,
,,(주)네오제이필,,,2007-03-21,50000000,196890.42502367,441591.91103148,관광사업,국내여행업,2026-05-06 22:35:44,I,03,폐업,,,,,,,,2006-06-27,2007-06-27,서울특별시관광협회장,2007-03-21 16:36:30,,2006-06-19,151-812,서울특별시 관악구 봉천동 1688-128,CDFI2260012006000004,3200000,,,,서울특별시 관악구 남부순환로 1949  (봉천동),,03,폐업,,,,,,,,,,,,
,기타,(주)페이트런,,,2011-08-30,50000000,195703.166818623,442189.875013819,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,15,,2007-05-01,2007-05-28,한국관광협회중앙회 여행공제회,2011-08-30 11:25:23,,2006-06-22,151-811,서울특별시 관악구 봉천동 861-7 809호,CDFI2260012006000005,3200000,,,준주거지역,"서울특별시 관악구 봉천로 472,  809호 (봉천동)",,03,폐업,,,,,,,,18,3,,,
,,(주)씨티투어,,,2009-12-31,50000000,193735.829747067,442552.922888015,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2007-09-21,2008-09-21,,2009-12-31 13:29:19,,2007-09-17,151-015,서울특별시 관악구 신림동 1421-29 SK허브그린 212호,CDFI2260012007000002,3200000,,,,"서울특별시 관악구 신림로 344,  212호 (신림동,SK허브그린)",,03,폐업,,,,,,,,,,,,
,,합자회사 길갈로여행사,,,2021-12-31,50000000,191376.602183978,442456.748277117,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2019-03-01,2020-02-29,서울보증보험,2022-01-28 15:58:41,,2007-10-17,151-902,서울특별시 관악구 신림동 1643 광안빌딩 1층,CDFI2260012007000003,3200000,,,,"서울특별시 관악구 시흥대로 578 (신림동,광안빌딩 1층)",,03,폐업,,,,,,,,,,,,
,,성민여행사,,,2009-03-31,50000000,195588.796492288,442098.372819317,관광사업,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,,,,2009-03-31 10:04:51,,2008-12-19,151-836,서울특별시 관악구 봉천동 869-10 센츄리타워 1302호,CDFI2260012008000002,3200000,,,,"서울특별시 관악구 남부순환로 1808,  1302호 (봉천동,센츄리타워)",,03,폐업,,,,,,,,,,,,
,,유정열의 월드투어,,,2010-03-24,50000000,,,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,,,,,2009-05-20,2010-05-19,서울보증보험주식회사,2010-03-24 16:21:02,,2009-05-12,,서울특별시 관악구 봉천동 870-63 신원메트로빌 1층 111호,CDFI2260012009000001,3200000,,,,,,03,폐업,,,,,,,,,,,,
,,티아이콘 투어,,,2013-05-30,30000000,193610.797201552,442281.285348422,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,50.4,50,,,2012-01-24,2013-01-24,한국관광협회중앙회,2013-05-30 18:00:31,,2011-01-20,151-730,서울특별시 관악구 신림동 1638-32 삼모스포렉스빌딩 1004호,CDFI2260012011000001,3200000,,,,"서울특별시 관악구 신림로59길 23,  1004호 (신림동,삼모스포렉스빌딩)",,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)키포유앤키월드,,,2013-11-08,30000000,191463.822484719,442329.400855484,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,138.8,139,3,,,,,2013-11-08 18:04:23,,2011-01-25,151-903,서울특별시 관악구 신림동 1654-23 광명테크빌딩 301호,CDFI2260012011000002,3200000,,,,"서울특별시 관악구 조원로4길 6  (신림동,광명테크빌딩 301호)",,03,폐업,,,,,,,02-1661-0878,,,,,
,,주)성진월드투어,,,2021-12-31,35000000,192051.109238275,442024.867898094,,국내여행업,2026-05-06 22:35:45,I,03,폐업,,,,98.7,99,,,2020-08-24,2021-08-24,한국관광협회(이천만),2022-01-27 17:29:27,,2011-08-31,,서울특별시 관악구 신림동 1486-7 지하1층,CDFI2260012011000007,3200000,,,,"서울특별시 관악구 난곡로63길 67, 지하1층 (신림동)",08770,03,폐업,,,,,,,,,,,,
