사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
(주)바이더웨이 내방행복점,2009-02-27,199436.880914374,442886.69436844,2009년11월법개정전자료,2026-05-06 22:47:13,I,2008-09-30,2,폐업처리,2009-02-27 16:45:47,,2008-09-30,137-064,서울특별시 서초구 방배동 876번지 21호,2008321012205600138,3210000,서울특별시 서초구 서초대로 111 (방배동),,03,폐업,,,
메르시,2022-05-13,200848.164103274,443179.038775911,제7조의3제2항에따른경우,2026-05-06 22:48:54,I,2016-07-19,2,폐업처리,2022-05-13 14:58:24,,2016-07-19,,서울특별시 서초구 서초동 1550번지 11호 센트라빌딩,2016321015505600063,3210000,"서울특별시 서초구 서초대로46길 38, 1층 (서초동, 센트라빌딩)",06648,03,폐업,,,
우리식품,2003-07-28,201341.265514725,442716.419738134,,2026-05-06 22:45:44,I,,2,폐업처리,2008-02-21 00:00:00,,2002-07-23,,서울특별시 서초구 서초동 1623번지 9호,2002321007605600125,3210000,서울특별시 서초구 서초중앙로8길 9 (서초동),,03,폐업,,,
방일야채,2001-11-06,199606.455922018,442638.823304723,,2026-05-06 22:45:19,I,,2,폐업처리,2008-02-21 00:00:00,,2000-03-21,,서울특별시 서초구 방배동 902번지 28호,2000321007605600019,3210000,서울특별시 서초구 방배로18길 23-11 (방배동),,03,폐업,,,02-3471-6441
대성슈퍼,2002-10-02,198953.824333736,442938.639556478,,2026-05-06 22:45:02,I,,2,폐업처리,2008-02-21 00:00:00,,1997-10-30,,서울특별시 서초구 방배동 857번지 42호,1997321007605600042,3210000,서울특별시 서초구 서초대로15길 47 (방배동),,03,폐업,,,
사법연수원,,,,,2026-05-06 22:45:15,I,,3,직권취소,2008-02-21 00:00:00,2007-10-04,1999-01-19,,서울특별시 서초구 서초동 1700번지 1   호,19993210076056서312,3210000,,,04,취소/말소/만료/정지/중지,,,02-530-2824
광일문기,2023-11-06,201505.867572503,442604.471763741,2009년11월법개정전자료,2026-05-06 22:47:17,I,2009-07-30,2,폐업처리,2023-11-06 12:00:40,,2009-07-30,137-877,서울특별시 서초구 서초1동 1603번지 69호 부속12동상가 101호,2009321012205600087,3210000,"서울특별시 서초구 효령로 307, 101호 (서초동,부속12동상가)",,03,폐업,,,02-583-1466
(주)보광훼미리마트 서초유앤아이점,2009-08-13,202014.206600227,444556.487126756,2009년11월법개정전자료,2026-05-06 22:47:13,I,2008-09-23,2,폐업처리,2009-08-13 14:19:52,,2008-09-23,137-074,서울특별시 서초구 서초동 1303번지 10호 한일유앤아이상가 116호,2008321012205600135,3210000,"서울특별시 서초구 사평대로56길 7 (서초동,한일유앤아이상가 116호)",,03,폐업,,,
마트사랑,2009-10-09,199113.670383055,442996.490349791,2009년11월법개정전자료,2026-05-06 22:47:13,I,2008-11-27,2,폐업처리,2009-10-09 16:58:22,,2008-11-27,137-064,"서울특별시 서초구 방배동 854번지 24호 ,25호 1층",2008321012205600163,3210000,"서울특별시 서초구 동광로18길 60 (방배동,,25호 1층)",,03,폐업,,,02-537-1082
지에스(GS)25 S9구반포역점,2023-07-06,198709.424984305,444381.011606431,제7조의3제3항에따른경우,2026-05-06 22:49:22,I,2022-04-13,2,폐업처리,2023-07-06 14:19:45,,2022-04-13,,서울특별시 서초구 반포동 817 구반포역,2022321019505600011,3210000,"서울특별시 서초구 신반포로 지하17, 구반포역 (반포동)",06501,03,폐업,,,
선식품,2012-07-27,201000.906638181,443064.902843626,2009년11월법개정전자료,2026-05-06 22:45:08,I,1998-05-13,2,폐업처리,2012-07-27 18:01:54,,1998-05-13,,서울특별시 서초구 서초동 1561번지 3   호,19983210076056서141,3210000,서울특별시 서초구 사임당로1길 57 (서초동),,03,폐업,,,02-583-9871
지에스(GS)25 방배아트힐점,,200382.677670522,441721.278243893,제7조의3제2항에따른경우,2026-05-06 22:49:04,I,2018-09-18,0,정상영업,2018-09-18 09:03:45,,2018-09-18,,서울특별시 서초구 방배동 1008번지 2호 래미안방배아트힐 상가동 103호,2018321018405600028,3210000,"서울특별시 서초구 남부순환로 2311-12, 상가동 1층 103호 (방배동, 래미안방배아트힐)",06714,01,영업/정상,,,
지에스25 방배내방점,,199560.518796905,442865.174132956,제7조의3제2항에따른경우,2026-05-06 22:49:28,I,2024-10-02,0,정상영업,2024-11-22 15:00:26,,2024-10-02,,서울특별시 서초구 방배동 895-16 효찬빌딩,2024321019505600050,3210000,"서울특별시 서초구 서초대로 122, 효찬빌딩 1층 (방배동)",06664,01,영업/정상,,,
화일식품,2002-05-22,201343.798737649,442938.460990116,,2026-05-06 22:45:00,I,,2,폐업처리,2008-02-21 00:00:00,,1999-05-17,,서울특별시 서초구 서초동 1626번지 1호,1995321007605600020,3210000,서울특별시 서초구 사임당로10길 1 (서초동),,03,폐업,,,
지에스(GS)25 S9신반포역점,2021-04-23,199651.963765033,444612.778032093,제7조의3제3항에따른경우,2026-05-06 22:49:08,I,2019-09-17,2,폐업처리,2021-04-23 10:09:57,,2019-09-17,,서울특별시 서초구 반포동 128번지 1호 신반포역,2019321018405600041,3210000,"서울특별시 서초구 신반포로 지하 105, 신반포역 (반포동)",06504,03,폐업,,,
이마트24 서초승리점,2023-02-09,202459.370530969,443476.657703851,제7조의3제2항에따른경우,2026-05-06 22:49:19,I,2021-04-21,2,폐업처리,2023-02-09 11:20:04,,2021-04-21,,서울특별시 서초구 서초동 1330-14 송림빌딩,2021321019505600012,3210000,"서울특별시 서초구 서초대로78길 48, 송림빌딩 102호 (서초동)",06626,03,폐업,,,
비비커피샌드위치,2011-01-20,201087.396087854,443535.15055587,2009년11월법개정전자료,2026-05-06 22:47:18,I,2009-10-29,2,폐업처리,2011-01-20 11:11:14,,2009-10-29,137-885,서울특별시 서초구 서초3동 1715번지 4호 1층,2009321012205600142,3210000,"서울특별시 서초구 서초대로 289 (서초동,1층)",,03,폐업,2010-05-12,2010-06-11,02-533-3042
그린식품,,200873.213267717,442041.073031724,2009년11월법개정전자료,2026-05-06 22:45:49,I,2002-11-04,5,지정취소,2024-02-20 10:43:13,2024-02-20,2002-11-04,,서울특별시 서초구 서초동 1473번지 8   호,2002321007605600182,3210000,서울특별시 서초구 남부순환로317길 18-5 (서초동),,04,취소/말소/만료/정지/중지,,,34748289
아름다운마트,2019-10-14,203791.295879652,441327.580679655,제7조의3제2항에따른경우,2026-05-06 22:47:38,I,2010-08-10,2,폐업처리,2019-10-14 10:43:29,,2010-08-10,137-894,서울특별시 서초구 양재2동 265번지 17호 1층,2010321012205600092,3210000,"서울특별시 서초구 언남길 59 (양재동,1층)",,03,폐업,,,
그린약국,2002-12-03,202310.237266626,442849.568744266,,2026-05-06 22:45:11,I,,2,폐업처리,2008-02-21 00:00:00,,1999-10-06,,서울특별시 서초구 서초동 1342호,1999321007605600069,3210000,서울특별시 서초구 효령로 394 (서초동),,03,폐업,,,
주식회사 제이케이스퀘어 교대역점,2014-08-11,201136.231801352,443651.537438838,제7조의3제2항에따른경우,2026-05-06 22:48:22,I,2014-03-03,2,폐업처리,2014-08-11 16:35:24,,2014-03-03,137-883,서울특별시 서초구 서초동 1694번지 10호,2014321012205600018,3210000,서울특별시 서초구 서초중앙로 지하 148 (서초동),,03,폐업,,,
미니스톱 서초우신점,2014-09-30,202163.802234786,444420.91400537,제7조의3제2항에따른경우,2026-05-06 22:47:47,I,2011-01-20,2,폐업처리,2014-09-30 17:44:02,,2011-01-20,137-855,서울특별시 서초구 서초4동 1304번지 5호 우신빌딩 102호,2011321012205600008,3210000,"서울특별시 서초구 강남대로 445 (서초동,우신빌딩 102호)",,03,폐업,,,
지에스25 에스매헌역점,2013-12-06,203309.736956384,440791.278769809,제7조의3제3항에따른경우,2026-05-06 22:48:06,I,2012-11-05,2,폐업처리,2013-12-06 14:55:21,,2012-11-05,137-130,서울특별시 서초구 양재동 233번지 매헌역내 매장 2호,2012321012205600106,3210000,,,03,폐업,,,
고려식품,2006-09-22,199356.032509102,442668.072357731,,2026-05-06 22:44:49,I,,2,폐업처리,2008-02-21 00:00:00,,1977-09-01,,서울특별시 서초구 방배동 935번지 3호,19773210076056방120,3210000,서울특별시 서초구 방배로23길 13 (방배동),,03,폐업,,,02-583-0539
CU 서초클래식점,2024-02-21,201033.209038769,442119.546873602,제7조의3제2항에따른경우,2026-05-06 22:49:02,I,2017-11-29,2,폐업처리,2024-02-21 14:26:05,,2017-11-29,,서울특별시 서초구 서초동 1463번지 18호,2017321015505600270,3210000,"서울특별시 서초구 반포대로 7, 1층 (서초동)",06711,03,폐업,,,
GS25 방배제일점,,199427.02505238,442540.946286849,제7조의3제2항에따른경우,2026-05-06 22:47:51,I,2011-05-18,0,정상영업,2011-05-18 17:38:01,,2011-05-18,137-843,서울특별시 서초구 방배1동 926번지 5호,2011321012205600051,3210000,서울특별시 서초구 방배로19길 13 (방배동),,01,영업/정상,,,
행복마트,2018-04-30,198861.691629097,441615.622510379,2009년11월법개정전자료,2026-05-06 22:47:10,I,2008-03-14,2,폐업처리,2018-05-10 17:36:33,,2008-03-14,137-063,서울특별시 서초구 방배동 476번지 38호 제이에스빌 1층,2008321012205600029,3210000,"서울특별시 서초구 남부순환로287길 26 (방배동,제이에스빌 1층)",,03,폐업,,,
씨유 방배롯데캐슬,2013-03-07,198518.59038847,443800.116284627,제7조의3제2항에따른경우,2026-05-06 22:47:51,I,2011-05-09,2,폐업처리,2013-03-07 14:12:33,,2011-05-09,137-828,서울특별시 서초구 방배본동 763번지 1호 102호,2011321012205600044,3210000,"서울특별시 서초구 방배중앙로29길 25, 102호 (방배동)",,03,폐업,,,
남강빌딩 매점,2007-09-12,202703.720954632,443000.01820438,2009년11월법개정전자료,2026-05-06 22:47:08,I,2007-06-19,2,폐업처리,2007-09-12 13:57:35,,2007-06-19,,서울특별시 서초구 서초동 1340번지 6   호 남강빌딩 지하1층,2007321010805600084,3210000,"서울특별시 서초구 강남대로 291 (서초동,남강빌딩 지하1층)",,03,폐업,,,02-3415-2100
연경매점,2003-01-28,203853.910379812,440405.05864823,,2026-05-06 22:45:40,I,,2,폐업처리,2008-02-21 00:00:00,,2002-01-12,,서울특별시 서초구 염곡동 300번지 11호 도로교통안전관리공단(내) 구내매점,2002321007605600008,3210000,"서울특별시 서초구 양재대로 242 (염곡동,도로교통안전관리공단(내) 구내매점)",,03,폐업,,,34982097
여명기획인쇄,2009-11-20,201895.876288106,444586.145759409,2009년11월법개정전자료,2026-05-06 22:47:13,I,2008-10-14,2,폐업처리,2009-11-20 11:11:00,,2008-10-14,137-074,서울특별시 서초구 서초동 1302번지 23호 대경빌딩 106호,2008321012205600144,3210000,"서울특별시 서초구 사평대로52길 1, 106호 (서초동,대경빌딩)",,03,폐업,,,02-572-1220
거산슈퍼,2002-09-27,200606.009435765,442017.133455062,,2026-05-06 22:45:04,I,,2,폐업처리,2008-02-21 00:00:00,,1998-10-31,,서울특별시 서초구 서초동 1467번지 65호,1998321007605600062,3210000,서울특별시 서초구 명달로4길 32 (서초동),,03,폐업,,,34626616
바이더웨이 방배대림점,2015-11-20,199634.68907156,442406.461256188,2009년11월법개정전자료,2026-05-06 22:47:16,I,2009-06-30,2,폐업처리,2015-11-20 11:21:23,,2009-06-30,137-842,서울특별시 서초구 방배1동 907번지 7호 1층,2009321012205600070,3210000,"서울특별시 서초구 효령로33길 59 (방배동,1층)",,03,폐업,,,
자연과사람들,2005-07-08,200731.713426038,442318.996005455,,2026-05-06 22:46:50,I,,2,폐업처리,2008-02-21 00:00:00,,2005-02-25,,서울특별시 서초구 서초동 1485번지 19호,2005321007605600029,3210000,서울특별시 서초구 반포대로9길 46 (서초동),,03,폐업,,,
세븐일레븐 서초바로세움점,,202111.924804655,444427.636068272,제7조의3제2항에따른경우,2026-05-06 22:47:51,I,2011-05-03,0,정상영업,2011-05-03 14:31:05,,2011-05-03,137-856,서울특별시 서초구 서초4동 1309번지 9호 1층 102호,2011321012205600042,3210000,"서울특별시 서초구 서초대로77길 55 (서초동,1층 102호)",,01,영업/정상,,,
삼양슈퍼,2022-01-27,198894.158788973,444582.929318909,2009년11월법개정전자료,2026-05-06 22:45:58,I,2003-10-30,2,폐업처리,2022-01-27 11:17:45,,2003-10-30,,서울특별시 서초구 반포동 809번지 반포상가1블럭 19-1호,2003321007605600176,3210000,"서울특별시 서초구 신반포로 45, 19-1호 (반포동, 반포아파트)",06502,03,폐업,,,
유경슈퍼,2003-08-30,202710.537401632,442503.420867542,,2026-05-06 22:45:38,I,,2,폐업처리,2008-02-21 00:00:00,,2001-10-15,,서울특별시 서초구 서초동 1365번지 10호,2001321007605600193,3210000,서울특별시 서초구 남부순환로 2567 (서초동),,03,폐업,,,
황금공인중개사사무소,,204964.487244211,438491.712309438,제7조의3제2항에따른경우,2026-05-06 22:48:39,I,2015-01-08,5,지정취소,2020-05-28 17:43:06,2020-05-28,2015-01-08,,서울특별시 서초구 신원동 266번지 서초포레스타7단지,2015321015505600003,3210000,"서울특별시 서초구 청계산로11길 7-12, 102호 (신원동, 서초포레스타7단지)",06802,04,취소/말소/만료/정지/중지,,,
리치공인중개사사무소,2019-02-22,201523.203563325,442995.810741654,제7조의3제2항에따른경우,2026-05-06 22:47:59,I,2012-02-07,2,폐업처리,2019-02-22 13:40:04,,2012-02-07,,서울특별시 서초구 서초동 1628번지 20호 삼광빌딩,2012321012205600017,3210000,"서울특별시 서초구 사임당로 74, 1층 (서초동)",06641,03,폐업,,,34626767
미니스톱메리어트점,2002-07-26,200514.002958761,444644.771176041,,2026-05-06 22:45:24,I,,2,폐업처리,2008-02-21 00:00:00,,2000-08-02,,서울특별시 서초구 반포동 118번지 3호 센트럴시티 B94-2,2000321007605600103,3210000,"서울특별시 서초구 사평대로 205 (반포동,센트럴시티 B94-2)",,03,폐업,,,62822404
신흥슈퍼,2003-07-26,201112.252261862,443386.327358469,,2026-05-06 22:45:52,I,,2,폐업처리,2008-02-21 00:00:00,,2003-03-19,,서울특별시 서초구 서초동 1574번지 11호 우진빌딩101호,2003321007605600049,3210000,"서울특별시 서초구 반포대로30길 90 (서초동,우진빌딩101호)",,03,폐업,,,
위드미 서초중앙점,2010-06-08,201493.614232555,442372.299422909,2009년11월법개정전자료,2026-05-06 22:47:02,I,2006-05-24,2,폐업처리,2010-06-08 10:18:21,,2006-05-24,,서울특별시 서초구 서초동 1445번지 14호 더샾서초 102동 101호,2006321007605600055,3210000,,,03,폐업,,,
강남할인마트 양재점,2011-02-01,204106.051432322,441216.131468236,2009년11월법개정전자료,2026-05-06 22:47:09,I,2007-10-10,2,폐업처리,2011-02-01 17:54:38,,2007-10-10,137-130,서울특별시 서초구 양재동 290번지 4호 백산빌딩 1층,2007321012205600134,3210000,"서울특별시 서초구 동산로19길 5 (양재동,백산빌딩 1층)",,03,폐업,,,
미니스톱서초역점,2005-12-08,200734.993726251,442882.199974285,,2026-05-06 22:46:00,I,,2,폐업처리,2008-02-21 00:00:00,,2003-12-12,,서울특별시 서초구 서초동 1538번지 9호 1층,2003321007605600220,3210000,"서울특별시 서초구 반포대로 89 (서초동,1층)",,03,폐업,,,21039500
씨유 서초염곡점,2023-05-10,204552.570221049,439986.942772461,제7조의3제2항에따른경우,2026-05-06 22:48:12,I,2013-05-28,2,폐업처리,2023-05-10 12:48:00,,2013-05-28,137-170,서울특별시 서초구 염곡동 106번지 7호 1층,2013321012205600035,3210000,"서울특별시 서초구 염곡말길 19, 1층 (염곡동)",,03,폐업,,,
GS25 양재구룡점,2010-12-06,204256.069226149,441106.036357691,제7조의3제2항에따른경우,2026-05-06 22:47:19,I,2009-11-30,2,폐업처리,2010-12-06 12:09:49,,2009-11-30,137-899,서울특별시 서초구 양재2동 395번지 6호 1층,2009321012205600154,3210000,"서울특별시 서초구 논현로5길 18 (양재동,1층)",,03,폐업,,,
(주)코리아세븐 국립중앙도서관점,2023-06-22,200229.951772899,443909.523667116,제7조의3제2항에따른경우,2026-05-06 22:49:20,I,2021-05-20,2,폐업처리,2023-06-22 14:55:58,,2021-05-20,,서울특별시 서초구 반포동 산 60-1 국립중앙도서관,2021321019505600019,3210000,"서울특별시 서초구 반포대로 201, 국립중앙도서관 사서연수관 1층 (반포동)",06579,03,폐업,,,
행복한세상,2002-07-19,198731.044660898,442849.391058745,,2026-05-06 22:45:33,I,,2,폐업처리,2008-02-21 00:00:00,,2001-05-10,,서울특별시 서초구 방배동 828번지 32호,2001321007605600091,3210000,서울특별시 서초구 방배중앙로15길 36 (방배동),,03,폐업,,,
중앙부동산,2004-10-02,200785.091503092,442752.41815167,,2026-05-06 22:46:39,I,,2,폐업처리,2008-02-21 00:00:00,,2004-09-13,,서울특별시 서초구 서초동 1537번지 6호,2004321007605600170,3210000,서울특별시 서초구 반포대로 75 (서초동),,03,폐업,,,
씨유서초신사점,2019-04-29,200834.255782545,442949.353412005,제7조의3제2항에따른경우,2026-05-06 22:48:14,I,2013-08-30,2,폐업처리,2019-04-29 10:57:23,,2013-08-30,137-872,서울특별시 서초구 서초3동 1547번지 5호   101호,2013321012205600060,3210000,"서울특별시 서초구 반포대로22길 14-4, 101호 (서초동)",,03,폐업,,,
이마트에브리데이 우면점,,202151.207983366,440152.039102831,제7조의3제3항에따른경우,2026-05-06 22:49:28,I,2024-07-26,0,정상영업,2024-11-22 14:44:05,,2024-07-26,,서울특별시 서초구 우면동 728 황금빌딩,2024321019505600040,3210000,"서울특별시 서초구 태봉로 60, 황금빌딩 1층 (우면동)",06764,01,영업/정상,,,02-577-0100
현대식품,2012-03-05,203608.225587569,442389.071879097,2009년11월법개정전자료,2026-05-06 22:45:09,I,1998-10-23,2,폐업처리,2012-03-05 17:19:50,,1998-10-23,,서울특별시 서초구 양재동 3번지 6   호,19983210076056양180,3210000,서울특별시 서초구 논현로 157-6 (양재동),,03,폐업,,,02-574-9046
코끼리슈퍼,2015-07-23,203496.569382828,441101.722668397,2009년11월법개정전자료,2026-05-06 22:47:03,I,2006-06-09,2,폐업처리,2015-07-23 09:30:08,,2006-06-09,,서울특별시 서초구 양재동 244번지 6호,2006321007605600066,3210000,서울특별시 서초구 강남대로18길 25 (양재동),,03,폐업,,,
지에스(GS25)서초포레스타점,2022-10-05,205145.303454593,439181.825257587,제7조의3제2항에따른경우,2026-05-06 22:49:08,I,2019-09-24,2,폐업처리,2022-10-05 15:22:40,,2019-09-24,,서울특별시 서초구 신원동 408번지 서초포레스타3단지,2019321018405600044,3210000,"서울특별시 서초구 헌릉로8길 22, 103호 (신원동, 서초포레스타3단지)",06798,03,폐업,,,
(주)한드림이십사 반포공원1호점,2009-10-05,200081.011802296,445654.355815342,2009년11월법개정전자료,2026-05-06 22:47:16,I,2009-05-07,2,폐업처리,2009-10-05 14:35:01,,2009-05-07,137-030,서울특별시 서초구 잠원동 122번지 1호,2009321012205600052,3210000,,,03,폐업,,,02-6403-7731
은봉상회,2018-04-02,198414.811048893,441794.353073883,2009년11월법개정전자료,2026-05-06 22:45:50,I,2003-01-10,2,폐업처리,2018-04-02 11:13:00,,2003-01-10,,서울특별시 서초구 방배동 452번지 6   호,2003321007605600006,3210000,서울특별시 서초구 방배천로4길 1 (방배동),,03,폐업,2017-04-01,2017-04-30,
로그인마트 사평점,2016-07-06,201835.320788679,444685.477149529,제7조의3제2항에따른경우,2026-05-06 22:48:22,I,2014-02-27,2,폐업처리,2016-07-06 14:00:26,,2014-02-27,137-810,서울특별시 서초구 반포동 740번지 17호,2014321012205600017,3210000,서울특별시 서초구 강남대로79길 48 (반포동),,03,폐업,,,
미니스톱센트럴3점,2002-05-16,200250.447804795,444683.220506107,,2026-05-06 22:45:41,I,,2,폐업처리,2008-02-21 00:00:00,,2002-04-03,,서울특별시 서초구 반포동 19번지 3호 B-305호,2002321007605600041,3210000,"서울특별시 서초구 신반포로 176 (반포동,B-305호)",,03,폐업,,,62072207
해피타임 24시,2015-11-11,201666.252436555,444628.212304727,제7조의3제2항에따른경우,2026-05-06 22:48:31,I,2014-09-30,2,폐업처리,2015-11-12 12:51:33,,2014-09-30,137-041,서울특별시 서초구 반포동 742번지 6호,2014321012205600080,3210000,"서울특별시 서초구 주흥1길 22, 1층 (반포동)",,03,폐업,,,
GS25 방배 고려점,2017-10-11,198824.369992673,443011.4715961,제7조의3제2항에따른경우,2026-05-06 22:48:20,I,2014-02-04,2,폐업처리,2017-10-11 13:19:31,,2014-02-04,137-834,서울특별시 서초구 방배동 830번지 3호 101호,2014321012205600014,3210000,"서울특별시 서초구 방배천로 160, 1층 101호 (방배동)",,03,폐업,,,
(주)이씨엠디 서울지하철공사,,199382.417965651,442736.540746171,2009년11월법개정전자료,2026-05-06 22:45:51,I,2003-01-20,5,지정취소,2017-11-28 14:59:36,2017-11-28,2003-01-20,,서울특별시 서초구 방배동 936번지 10  호,2003321007605600016,3210000,서울특별시 서초구 방배로 147 (방배동),,04,취소/말소/만료/정지/중지,,,
탑농산물할인마트,2006-09-25,198854.077799476,442883.635793886,,2026-05-06 22:47:00,I,,2,폐업처리,2008-02-21 00:00:00,,2006-04-13,,서울특별시 서초구 방배동 858번지 1호,2006321007605600037,3210000,서울특별시 서초구 방배천로34길 27 (방배동),,03,폐업,,,34772955
지에스25 서초삼성타운점,,202210.515558775,443837.761530409,제7조의3제3항에따른경우,2026-05-06 22:49:24,I,2022-11-25,0,정상영업,2022-11-25 16:14:38,,2022-11-25,,서울특별시 서초구 서초동 1321-15 삼성생명서초타워,2022321019505600042,3210000,"서울특별시 서초구 서초대로74길 4, 삼성생명서초타워 B1층 (서초동)",06620,01,영업/정상,,,
영진슈퍼,2004-01-28,202465.22421124,443462.352227891,,2026-05-06 22:45:11,I,,2,폐업처리,2008-02-21 00:00:00,,1999-07-24,,서울특별시 서초구 서초동 1330번지 13호,1999321007605600055,3210000,서울특별시 서초구 서초대로78길 50 (서초동),,03,폐업,,,
지에스25 서초역점,,200656.82063895,443087.924351739,제7조의3제2항에따른경우,2026-05-06 22:49:29,I,2025-04-10,0,정상영업,2025-04-11 10:43:40,,2025-04-10,,서울특별시 서초구 서초동 1540-11 보광빌딩,2025321019505600013,3210000,"서울특별시 서초구 반포대로 111, 보광빌딩 1층 (서초동)",06656,01,영업/정상,,,
훼미리마트삼풍중앙점,2003-06-26,200631.07028638,442878.594903411,,2026-05-06 22:45:31,I,,2,폐업처리,2008-02-21 00:00:00,,2001-02-23,,서울특별시 서초구 서초동 1509번지 1호,2001321007605600037,3210000,서울특별시 서초구 서초대로40길 72 (서초동),,03,폐업,,,
한신마트,2019-04-18,200628.43767533,445580.594039349,제7조의3제2항에따른경우,2026-05-06 22:49:02,I,2017-11-14,2,폐업처리,2019-04-18 12:33:24,,2017-11-14,,서울특별시 서초구 잠원동 65번지 32호 한신빌딩,2017321015505600263,3210000,"서울특별시 서초구 잠원로 94, 지하1층 (잠원동, 한신빌딩)",06520,03,폐업,,,
GS25방배서래점,2019-07-12,199238.058555507,443453.070279827,제7조의3제2항에따른경우,2026-05-06 22:48:45,I,2015-09-03,2,폐업처리,2019-07-12 17:22:14,,2015-09-03,,서울특별시 서초구 방배동 807번지 2호,2015321015505600094,3210000,"서울특별시 서초구 동광로 88, 1층 101호 (방배동, 부운빌딩)",06585,03,폐업,,,
(주)현송대한무역투자진흥공사점,,203881.968015816,440338.979311081,제7조의3제3항에따른경우,2026-05-06 22:49:27,I,2024-07-16,0,정상영업,2024-11-22 14:26:25,,2024-07-16,,서울특별시 서초구 염곡동 300-9 대한무역투자진흥공사(코트라),2024321019505600030,3210000,"서울특별시 서초구 헌릉로 13, 대한무역투자진흥공사(코트라) 지하1층 (염곡동)",06792,01,영업/정상,,,031-8016-0032
염곡슈퍼,2015-04-24,204592.821818717,440034.07317171,2009년11월법개정전자료,2026-05-06 22:45:01,I,1996-04-10,2,폐업처리,2015-04-24 09:39:35,,1996-04-10,,서울특별시 서초구 염곡동 124번지 3   호,199632100760560내21,3210000,서울특별시 서초구 염곡말길 25 (염곡동),,03,폐업,,,02-572-3391
비르빌매점,2004-10-07,202369.159275137,443601.224582709,,2026-05-06 22:45:11,I,,2,폐업처리,2008-02-21 00:00:00,,1999-06-03,,서울특별시 서초구 서초동 1327번지 33호,1999321007605600045,3210000,서울특별시 서초구 서초대로74길 33 (서초동),,03,폐업,,,
지하식품,2015-04-23,200367.588604211,444873.437818732,제7조의3제3항에따른경우,2026-05-06 22:48:12,I,2013-06-17,2,폐업처리,2015-04-23 16:24:38,,2013-06-17,137-044,서울특별시 서초구 반포4동 128번지 4호 강남터미널지하쇼핑몰 G17호,2013321012205600042,3210000,"서울특별시 서초구 신반포로 지하 200, G17호 (반포동, 강남터미널지하쇼핑몰)",,03,폐업,,,02-545-6281
동원상회,2017-02-14,199299.997690232,442165.404369247,2009년11월법개정전자료,2026-05-06 22:44:51,I,1983-05-12,2,폐업처리,2017-02-14 15:15:15,,1983-05-12,,서울특별시 서초구 방배동 918번지 1   호,19833210076056방117,3210000,서울특별시 서초구 방배중앙로 18 (방배동),,03,폐업,,,02-584-2587
지에스25 잠원개나리점,2020-02-25,200643.268518597,446312.955196265,제7조의3제2항에따른경우,2026-05-06 22:49:01,I,2017-05-31,2,폐업처리,2020-02-25 15:32:35,,2017-05-31,,서울특별시 서초구 잠원동 121번지 9호,2017321015505600230,3210000,,,03,폐업,,,
씨앤디마트 강남역점,2010-10-11,202059.397382668,443969.750562859,제7조의3제2항에따른경우,2026-05-06 22:47:19,I,2009-11-18,2,폐업처리,2010-10-11 09:18:16,,2009-11-18,137-856,서울특별시 서초구 서초4동 1316번지 3호 성원빌딩  102호,2009321012205600150,3210000,"서울특별시 서초구 서운로 162, 102호 (서초동,성원빌딩)",,03,폐업,,,
한화호텔앤드리조트 (주)대검찰청점,2019-12-31,200351.965571084,443490.358949882,제7조의3제3항에따른경우,2026-05-06 22:48:51,I,2016-03-04,2,폐업처리,2019-12-31 15:28:11,,2016-03-04,,서울특별시 서초구 서초동 1730번지 1호,2016321015505600016,3210000,"서울특별시 서초구 반포대로 157, 부속건물 2층 (서초동, 대검찰청)",06590,03,폐업,,,02-3480-2667
씨유 서초방배로점,,199197.96726261,443239.653970188,제7조의3제2항에따른경우,2026-05-06 22:48:47,I,2015-10-16,3,직권취소,2023-05-04 15:19:45,2023-05-04,2015-10-16,,서울특별시 서초구 방배동 811번지 16호,2015321015505600113,3210000,"서울특별시 서초구 방배로 200, 101호 (방배동)",06585,04,취소/말소/만료/정지/중지,,,
바이더웨이 신사2점,2004-02-18,201453.155875725,445881.581774331,,2026-05-06 22:45:13,I,,2,폐업처리,2008-02-21 00:00:00,,1999-05-13,,서울특별시 서초구 잠원동 18번지 18호,1999321007605699-41,3210000,서울특별시 서초구 나루터로 66 (잠원동),,03,폐업,,,21647414
(주)오피스디포코리아 교대점,2009-05-12,201094.337058042,442884.74443174,2009년11월법개정전자료,2026-05-06 22:47:09,I,2007-07-24,2,폐업처리,2009-05-12 10:11:51,,2007-07-24,137-070,서울특별시 서초구 서초동 1579번지 6호 평환빌딩 1층,2007321010805600099,3210000,"서울특별시 서초구 사임당로 27 (서초동,평환빌딩 1층)",,03,폐업,,,02-586-0083
스마일슈퍼,2003-04-29,201470.074559353,445449.96270865,,2026-05-06 22:45:05,I,,2,폐업처리,2008-02-21 00:00:00,,1998-10-19,,서울특별시 서초구 잠원동 44번지 21호 1층,1998321007605600068,3210000,"서울특별시 서초구 신반포로43길 23-4 (잠원동,1층)",,03,폐업,,,
