사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,판매점영업면적,휴업시작일자,휴업종료일자,소재지전화번호
GS25 신월양지점,2015-12-30,185074.610285486,446763.281094281,2026-05-06 22:01:36,I,03,폐업,2016-02-23 16:32:13,,2012-11-09,,서울특별시 양천구 신월동 933번지 1호,PHMH320153140033087500054,3140000,"서울특별시 양천구 지양로 91, 1층 (신월동)",08037,03,폐업,,,,
GS25 신월양지점,2024-01-30,185074.610285486,446763.281094281,2026-05-06 22:01:36,I,03,폐업,2024-01-30 11:09:18,,2016-01-11,,서울특별시 양천구 신월동 933번지 1호,PHMH320163140033087500001,3140000,"서울특별시 양천구 지양로 91, 1층 (신월동)",08037,03,폐업,,,,
지에스25 양천사랑점,2021-01-28,185079.987572462,446497.757995304,2026-05-06 22:01:37,I,03,폐업,2021-01-28 13:54:06,,2016-01-11,,서울특별시 양천구 신월동 941번지 19호,PHMH320163140033087500002,3140000,"서울특별시 양천구 지양로7길 24, 1층 (신월동)",08037,03,폐업,,,,
(주)코리아세븐 발산제일점,2025-12-08,185846.310043241,450267.932087892,2026-05-06 22:02:54,I,03,폐업,2025-12-08 10:59:30,,2013-04-12,157-280,서울특별시 강서구 내발산동 663번지 10호,PHMH320133150037087500038,3150000,서울특별시 강서구 우장산로 31 (내발산동),07652,03,폐업,,,,26588320
포시즌마트(방화점),2014-06-27,183582.275608247,451725.229149319,2026-05-06 22:01:48,I,03,폐업,2014-06-30 17:59:31,,2013-05-06,157-846,서울특별시 강서구 방화동 247번지 113호,PHMH320133150037087500041,3150000,서울특별시 강서구 초원로 85 (방화동),,03,폐업,,,,26612026
홈플러스365방화신안점,2014-04-30,183160.781059782,452102.784830436,2026-05-06 22:01:48,I,03,폐업,2014-04-30 17:05:14,,2013-05-08,157-850,서울특별시 강서구 방화동 868번지,PHMH320133150037087500042,3150000,서울특별시 강서구 양천로14길 37 (방화동),,03,폐업,,,,
미니스톱 공항입구점,2014-03-31,183130.915788053,451068.275763037,2026-05-06 22:01:49,I,03,폐업,2014-04-01 15:27:20,,2013-05-10,157-812,서울특별시 강서구 공항동 45번지 39호,PHMH320133150037087500043,3150000,서울특별시 강서구 공항대로 23 (공항동),,03,폐업,,,,
GS25 강서공항,2019-01-14,183211.711253144,450672.553951794,2026-05-06 22:01:49,I,03,폐업,2019-01-14 18:01:07,,2013-06-05,157-812,서울특별시 강서구 공항동 60번지 31호,PHMH320133150037087500044,3150000,서울특별시 강서구 송정로 37 (공항동),07627,03,폐업,,,,26665422
GS25 발산신성,2019-07-10,184566.593011765,450029.718501657,2026-05-06 22:01:49,I,03,폐업,2019-07-11 18:02:41,,2013-06-07,157-937,서울특별시 강서구 내발산동 750번지 6호,PHMH320133150037087500045,3150000,서울특별시 강서구 수명로 72 (내발산동),07635,03,폐업,,,,26676969
씨유 강서 지식산업센터점,2015-10-01,,,2026-05-06 22:01:49,I,03,폐업,2015-10-01 17:39:03,,2013-06-25,157-201,서울특별시 강서구 가양동 52번지 7호,PHMH320133150037087500046,3150000,,,03,폐업,,,,
GS25 강서송정점,2014-06-13,183595.654551909,450285.070346197,2026-05-06 22:01:49,I,03,폐업,2014-06-13 17:45:05,,2013-06-26,157-815,서울특별시 강서구 공항동 1340번지,PHMH320133150037087500047,3150000,서울특별시 강서구 남부순환로11길 28 (공항동),,03,폐업,,,,
위드미 발산점,2018-09-10,185795.947329396,450778.634128083,2026-05-06 22:01:50,I,03,폐업,2018-09-11 10:01:32,,2013-06-28,157-930,서울특별시 강서구 등촌동 674번지 9호,PHMH320133150037087500048,3150000,서울특별시 강서구 강서로54길 27 (등촌동),07591,03,폐업,,,,36631199
(주)비지에프리테일 발산역점,2014-01-17,185796.522248947,450735.884713387,2026-05-06 22:02:53,I,03,폐업,2014-01-17 16:31:59,,2013-07-02,157-930,서울특별시 강서구 등촌동 673번지 6호,PHMH320133150037087500049,3150000,서울특별시 강서구 공항대로 291 (등촌동),,03,폐업,,,,
(주)비지에프리테일 까치산점,2013-10-31,186298.581244342,447851.931181373,2026-05-06 22:02:54,I,03,폐업,2013-11-15 15:10:35,,2013-07-02,157-881,서울특별시 강서구 화곡동 348번지 30호,PHMH320133150037087500050,3150000,서울특별시 강서구 강서로 57 (화곡동),,03,폐업,,,,
GS25 강서자이타워점,2018-09-06,,,2026-05-06 22:01:50,I,03,폐업,2018-09-06 17:10:04,,2013-07-12,157-201,서울특별시 강서구 가양동 52번지 7호,PHMH320133150037087500051,3150000,,,03,폐업,,,,26385100
GS25 강서희망점,2021-10-01,186069.508611674,447378.057391086,2026-05-06 22:01:50,I,03,폐업,2021-10-01 13:49:59,,2013-07-22,157-910,서울특별시 강서구 화곡동 913번지 11호,PHMH320133150037087500052,3150000,서울특별시 강서구 강서로5나길 90 (화곡동),07776,03,폐업,,,,
GS25 화곡곰달래점,2015-05-13,186908.136345532,447630.844251475,2026-05-06 22:01:50,I,03,폐업,2015-05-13 17:22:43,,2013-07-22,157-904,서울특별시 강서구 화곡동 873번지 1호,PHMH320133150037087500053,3150000,서울특별시 강서구 곰달래로 178 (화곡동),,03,폐업,,,,
씨유 강서센트리움점,2016-07-11,186980.528083453,450252.598551249,2026-05-06 22:01:51,I,03,폐업,2016-07-12 15:51:49,,2013-08-09,157-928,서울특별시 강서구 화곡동 1113번지 14호,PHMH320133150037087500055,3150000,서울특별시 강서구 공항대로46길 17 (화곡동),07654,03,폐업,,,,26059652
씨유 화곡이래점,2018-03-26,186404.610407685,448960.358652394,2026-05-06 22:01:51,I,03,폐업,2018-03-27 15:36:59,,2013-08-09,157-895,서울특별시 강서구 화곡동 53번지 10호,PHMH320133150037087500056,3150000,서울특별시 강서구 초록마을로 37 (화곡동),07677,03,폐업,,,,26032890
(주)코리아세븐 화곡나눔점,2017-09-01,187310.645113353,447837.900698887,2026-05-06 22:03:02,I,03,폐업,2017-09-01 17:30:27,,2013-10-10,157-901,서울특별시 강서구 화곡동 832번지 14호,PHMH320133150037087500058,3150000,서울특별시 강서구 곰달래로47길 24 (화곡동),07748,03,폐업,,,,
씨유 화곡양서점,2024-02-28,185958.892846518,447999.004893136,2026-05-06 22:01:51,I,03,폐업,2024-02-28 17:11:46,,2013-10-17,157-884,서울특별시 강서구 화곡동 366번지 98호,PHMH320133150037087500060,3150000,서울특별시 강서구 가로공원로84길 82 (화곡동),07767,03,폐업,,,,26032387
GS25 발산점,2016-01-07,185592.920467077,450058.746333255,2026-05-06 22:01:51,I,03,폐업,2016-01-07 15:15:17,,2013-10-24,157-280,서울특별시 강서구 내발산동 676번지 11호,PHMH320133150037087500061,3150000,서울특별시 강서구 강서로48길 21 (내발산동),07681,03,폐업,,,,
GS25 화곡오솔점,2015-10-29,185641.288823336,448826.252537687,2026-05-06 22:01:51,I,03,폐업,2015-10-29 16:40:06,,2013-10-30,157-924,서울특별시 강서구 화곡동 1065번지,PHMH320133150037087500062,3150000,서울특별시 강서구 화곡로25길 8 (화곡동),07714,03,폐업,,,,
GS25 염창사랑점,2015-03-20,188815.230601997,450196.83680578,2026-05-06 22:01:52,I,03,폐업,2015-03-20 17:57:09,,2013-11-22,157-798,서울특별시 강서구 염창동 293번지,PHMH320133150037087500064,3150000,서울특별시 강서구 양천로73길 80 (염창동),,03,폐업,45,,,
미니스톱 방화사거리점,2016-12-12,183306.538535393,452402.238297341,2026-05-06 22:01:52,I,03,폐업,2016-12-12 17:45:42,,2013-11-27,157-849,서울특별시 강서구 방화동 450번지 15호,PHMH320133150037087500065,3150000,서울특별시 강서구 양천로 73 (방화동),07517,03,폐업,50,,,
씨유 등촌보람점,2015-04-09,187339.551124057,450382.181220956,2026-05-06 22:01:52,I,03,폐업,2015-04-09 17:44:09,,2013-12-04,157-842,서울특별시 강서구 등촌동 654번지 76호,PHMH320133150037087500067,3150000,서울특별시 강서구 화곡로64길 86 (등촌동),,03,폐업,66,,,02-3662-9227
(주)비지에프리테일 송정역점,2014-04-02,183335.627064206,451044.288913202,2026-05-06 22:03:21,I,03,폐업,2014-04-02 17:32:50,,2013-12-06,157-240,서울특별시 강서구 공항동 27번지 1호,PHMH320133150037087500069,3150000,서울특별시 강서구 공항대로 43 (공항동),,03,폐업,26,,,070-4117-3513
(주)비지에프리테일 화곡보리점,2015-04-17,186442.107905871,449806.276873865,2026-05-06 22:01:52,I,03,폐업,2015-04-17 17:25:14,,2013-12-12,157-015,서울특별시 강서구 화곡동 986번지 1호,PHMH320133150037087500070,3150000,서울특별시 강서구 화곡로51길 13 (화곡동),,03,폐업,66,,,
지에스25 등촌엔씨(NC)점,2021-12-02,185795.877603408,451030.870886978,2026-05-06 22:02:40,I,03,폐업,2021-12-02 16:18:52,,2019-08-26,,서울특별시 강서구 등촌동 678번지 2호 민경빌딩,PHMH320193150037087500062,3150000,"서울특별시 강서구 강서로56가길 41, 민경빌딩 1층 (등촌동)",07583,03,폐업,,,,
미니스톱 서울신주점,2021-04-26,187194.384132785,447797.380851217,2026-05-06 22:02:40,I,03,폐업,2021-04-29 10:32:58,,2019-08-27,,서울특별시 강서구 화곡동 863번지 8호,PHMH320193150037087500064,3150000,"서울특별시 강서구 곰달래로31가길 80, 1층 (화곡동)",07749,03,폐업,,,,
씨유 등촌능안점,2024-04-16,187634.238946937,449311.999248573,2026-05-06 22:02:40,I,03,폐업,2024-04-17 15:47:13,,2019-09-05,,서울특별시 강서구 등촌동 524번지 13호 그레이트마트,PHMH320193150037087500066,3150000,"서울특별시 강서구 등촌로39길 30, 1층 (등촌동, 그레이트마트)",07668,03,폐업,,,,
세븐일레븐 가양9단지점,2022-11-07,187872.565001606,450725.186846026,2026-05-06 22:02:40,I,03,폐업,2022-11-07 14:05:56,,2019-10-10,,서울특별시 강서구 가양동 1490번지 가양9단지아파트,PHMH320193150037087500069,3150000,"서울특별시 강서구 허준로 234, 107~108호 (가양동, 가양9단지아파트)",07532,03,폐업,,,,
씨유 화곡트윈캐슬점,2022-05-18,186728.272021831,448837.12245991,2026-05-06 22:02:40,I,03,폐업,2022-05-19 14:17:02,,2019-10-28,,서울특별시 강서구 화곡동 56번지 252호 우성트윈캐슬아파트,PHMH320193150037087500072,3150000,"서울특별시 강서구 초록마을로 71, A동 1층 101호 (화곡동, 우성트윈캐슬아파트)",07677,03,폐업,,,,
지에스25 화곡그랜드점,2024-04-03,185709.645868185,448237.0747797,2026-05-06 22:02:40,I,03,폐업,2024-04-03 16:24:30,,2019-11-22,,서울특별시 강서구 화곡동 371번지 7호,PHMH320193150037087500075,3150000,"서울특별시 강서구 월정로32길 71, 1층 (화곡동)",07762,03,폐업,,,,
지에스25 염창사랑점,2022-09-30,188815.230601997,450196.83680578,2026-05-06 22:02:40,I,03,폐업,2022-09-30 17:59:09,,2019-12-12,,서울특별시 강서구 염창동 293번지 한강동아아파트,PHMH320193150037087500078,3150000,"서울특별시 강서구 양천로73길 80, 상가동 103호 (염창동, 한강동아아파트)",07537,03,폐업,,,,
씨유 까치산역점,2021-01-04,186288.261900491,447872.922273067,2026-05-06 22:02:40,I,03,폐업,2022-03-21 10:11:00,,2019-12-19,,서울특별시 강서구 화곡동 348-9 영상빌딩,PHMH320193150037087500079,3150000,"서울특별시 강서구 강서로 61, 영상빌딩 1층 (화곡동)",07770,03,폐업,,,,
롯데씨브이에스711 방화사거리점,2023-05-17,183306.538535393,452402.238297341,2026-05-06 22:02:57,I,03,폐업,2023-05-17 17:42:13,,2019-12-23,,서울특별시 강서구 방화동 450번지 15호 멤브로메디컬센터,PHMH320193150037087500080,3150000,"서울특별시 강서구 양천로 73, 멤브로메디컬센터 1층 104호 (방화동)",07517,03,폐업,,,,
씨유 등촌3단지점,2022-01-14,185938.609880868,451011.69316052,2026-05-06 22:02:40,I,03,폐업,2022-01-14 15:40:41,,2019-12-24,,서울특별시 강서구 등촌동 688번지 2호 등촌3단지주공아파트,PHMH320193150037087500081,3150000,"서울특별시 강서구 강서로56나길 41, 등촌3단지주공아파트 상가 104호 (등촌동)",07584,03,폐업,,,,
케이에이치에너지(주)직영 가양주유소,2021-01-06,185963.416002607,451955.916656834,2026-05-06 22:02:53,I,03,폐업,2021-01-08 15:01:18,,2020-01-20,,서울특별시 강서구 가양동 151번지 1호 크리어주유소,PHMH320203150037087500002,3150000,"서울특별시 강서구 강서로 498, 크리어주유소 (가양동)",07529,03,폐업,,,,
미니스톱 강서드림점,2021-09-30,186780.470195989,450119.939314207,2026-05-06 22:02:41,I,03,폐업,2021-10-01 08:41:21,,2020-01-31,,서울특별시 강서구 화곡동 1116번지 3호,PHMH320203150037087500004,3150000,"서울특별시 강서구 화곡로 330, 1층 (화곡동)",07653,03,폐업,,,,
씨유 등촌심미점,2025-07-10,187898.984969714,450186.587860429,2026-05-06 22:02:41,I,03,폐업,2025-07-10 16:48:13,,2020-03-17,,서울특별시 강서구 등촌동 634번지 13호 심미에셈빌,PHMH320203150037087500011,3150000,"서울특별시 강서구 공항대로59다길 1, 1층 101호 (등촌동, 심미에셈빌)",07552,03,폐업,,,,26681625
지에스25 강서현대점,2025-07-07,183831.446086872,452198.742776357,2026-05-06 22:02:41,I,03,폐업,2025-07-07 16:32:37,,2020-04-17,,서울특별시 강서구 방화동 272번지 41호,PHMH320203150037087500012,3150000,"서울특별시 강서구 방화대로44길 32, 1층 (방화동)",07592,03,폐업,,,,
세븐일레븐 마곡행복점,2022-12-22,184971.522700042,450643.056387457,2026-05-06 22:03:17,I,03,폐업,2022-12-22 17:55:17,,2020-05-18,,서울특별시 강서구 마곡동 800번지 15호 이너매스마곡2,PHMH320203150037087500013,3150000,"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡2 1층 105호 (마곡동)",07806,03,폐업,,,,
세븐일레븐 마곡르보아점,2024-03-20,183831.936163085,451671.901163216,2026-05-06 22:02:41,I,03,폐업,2024-03-20 15:51:34,,2020-05-26,,서울특별시 강서구 마곡동 739번지 2호 우성르보아투,PHMH320203150037087500014,3150000,"서울특별시 강서구 마곡중앙5로 87, 우성르보아투 1층 121호 (마곡동)",07599,03,폐업,,,,02-2665-9858
씨유 강서스카이점,2022-09-29,186264.939246013,447406.124515211,2026-05-06 22:02:53,I,03,폐업,2022-09-30 15:02:39,,2020-05-29,,서울특별시 강서구 화곡동 914번지 3호 일성스카이빌,PHMH320203150037087500015,3150000,"서울특별시 강서구 강서로5나길 50, 1층 105호 (화곡동, 일성스카이빌)",07777,03,폐업,,,,
미니스톱 공항입구점,2023-06-22,183130.915788053,451068.275763037,2026-05-06 22:02:41,I,03,폐업,2023-06-23 17:55:36,,2020-06-22,,서울특별시 강서구 공항동 45번지 39호,PHMH320203150037087500017,3150000,서울특별시 강서구 공항대로 23 (공항동),07619,03,폐업,,,,
씨유 강서도레미점,2022-05-30,183908.453461714,452235.907439485,2026-05-06 22:02:41,I,03,폐업,2022-05-30 13:52:04,,2020-06-25,,서울특별시 강서구 방화동 883번지 경남아너스빌,PHMH320203150037087500018,3150000,"서울특별시 강서구 양천로26길 38, 1층 102, 103호 (방화동, 경남아너스빌)",07592,03,폐업,,,,26666928
세븐일레븐 등촌우리점,2025-03-18,187456.348037651,449360.051956909,2026-05-06 22:02:41,I,03,폐업,2025-03-18 17:52:02,,2020-07-15,,서울특별시 강서구 등촌동 518-24,PHMH320203150037087500019,3150000,"서울특별시 강서구 등촌로39마길 24, 1층 (등촌동)",07669,03,폐업,57,,,
씨유 염창로보점,2022-02-10,188628.131435694,449570.373716859,2026-05-06 22:02:41,I,03,폐업,2022-02-11 08:57:51,,2020-08-27,,서울특별시 강서구 염창동 280-1 로보사옥,PHMH320203150037087500023,3150000,"서울특별시 강서구 공항대로71길 19, 로보사옥 1층 (염창동)",07559,03,폐업,,,,
이마트24 화곡중앙점,2022-04-28,185346.33001326,448943.300195527,2026-05-06 22:02:41,I,03,폐업,2022-04-28 16:15:02,,2020-08-31,,서울특별시 강서구 화곡동 1037-32,PHMH320203150037087500024,3150000,서울특별시 강서구 강서로35길 70 (화곡동),07708,03,폐업,50,,,
씨유 강서사랑점,2023-04-14,186672.607065716,448336.320769363,2026-05-06 22:03:20,I,03,폐업,2023-04-14 14:44:08,,2020-09-03,,서울특별시 강서구 화곡동 152-6,PHMH320203150037087500026,3150000,"서울특별시 강서구 초록마을로 129, 1층 (화곡동)",07753,03,폐업,26,,,
지에스25목동법무,2024-04-29,188550.343435958,448777.804327611,2026-05-06 22:01:38,I,03,폐업,2024-04-29 10:58:21,,2016-01-19,,서울특별시 양천구 목동 231번지 98호,PHMH320163140033087500003,3140000,서울특별시 양천구 목동중앙본로18길 39 (목동),07976,03,폐업,,,,
365플러스 양강사랑,2018-06-04,186668.30696854,447003.429686806,2026-05-06 22:01:39,I,03,폐업,2018-06-04 14:28:04,,2016-01-28,,서울특별시 양천구 신월동 474번지 19호,PHMH320163140033087500005,3140000,"서울특별시 양천구 중앙로 327, 1층 102.103호 (신월동, 한울스위트하우스)",07933,03,폐업,,,,
이마트24 염창역점,2022-01-19,188943.727308753,449380.074012936,2026-05-06 22:01:40,I,03,폐업,2022-01-19 14:20:58,,2016-02-12,,서울특별시 양천구 목동 515번지 5호,PHMH320163140033087500006,3140000,"서울특별시 양천구 공항대로 638, 102동 205호 (목동)",07968,03,폐업,,,,
GS25목동그랜드점,2020-06-15,189093.877591007,446702.658252513,2026-05-06 22:01:41,I,03,폐업,2020-06-15 17:15:56,,2016-02-22,,서울특별시 양천구 목동 404번지 67호,PHMH320163140033087500007,3140000,서울특별시 양천구 목동동로12길 55 (목동),08007,03,폐업,,,,66711385
씨유 신정세양점,2023-05-19,187755.842364477,446696.218626005,2026-05-06 22:01:42,I,03,폐업,2023-05-19 13:54:31,,2016-02-25,,서울특별시 양천구 신정동 1010번지 15호,PHMH320163140033087500008,3140000,"서울특별시 양천구 신월로 371, 1층 (신정동)",08023,03,폐업,,,,
세븐일레븐 목동스카이점,2017-04-20,188972.882676091,447738.670756636,2026-05-06 22:01:44,I,03,폐업,2017-04-21 14:32:06,,2016-03-31,,서울특별시 양천구 목동 905번지 33호,PHMH320163140033087500011,3140000,"서울특별시 양천구 목동서로 133-4, 1층 101호 (목동, 스카이포레)",07988,03,폐업,,,,
(주)코리아세븐 목동금호점,2019-07-04,188373.535574893,447905.032758028,2026-05-06 22:02:33,I,03,폐업,2019-07-04 17:32:40,,2016-04-08,,서울특별시 양천구 목동 773번지 5호,PHMH320163140033087500014,3140000,"서울특별시 양천구 목동중앙서로 47, 101호 (목동, 성보주상복합아파트)",07964,03,폐업,,,,20617461
씨유 신월봄날점,2017-05-11,184725.875363456,449016.297098733,2026-05-06 22:01:45,I,03,폐업,2017-05-11 14:46:31,,2016-04-08,,서울특별시 양천구 신월동 1060번지,PHMH320163140033087500015,3140000,서울특별시 양천구 화곡로3길 43 (신월동),07900,03,폐업,,,,
인더라인24시,2018-01-17,186764.890689578,446924.610066838,2026-05-06 22:01:46,I,03,폐업,2018-01-17 14:57:09,,2016-04-20,,서울특별시 양천구 신정동 942번지 13호,PHMH320163140033087500016,3140000,"서울특별시 양천구 중앙로 316 (신정동, 하나오피스텔)",07942,03,폐업,,,,
GS25 신목동3단지,2025-10-02,186929.270271579,445529.861605491,2026-05-06 22:01:47,I,03,폐업,2025-10-02 16:53:40,,2016-04-22,,서울특별시 양천구 신정동 1276번지,PHMH320163140033087500017,3140000,"서울특별시 양천구 신정로 290, 상가동 105호, 106호 (신정동, 신트리3단지아파트)",08107,03,폐업,,,,
GS25 목동시장점,2019-07-05,188215.9325217,448470.289357226,2026-05-06 22:01:47,I,03,폐업,2019-07-05 17:37:48,,2016-04-28,,,PHMH320163140033087500018,3140000,"서울특별시 양천구 목동중앙남로10길 19, 1층 (목동)",07960,03,폐업,,,,
㈜코리아세븐 목동캐슬점,2025-05-26,188198.09157556,449411.580893629,2026-05-06 22:02:36,I,03,폐업,2025-05-26 10:52:43,,2016-05-17,,서울특별시 양천구 목동 956번지 목동롯데캐슬위너아파트  가동 101호,PHMH320163140033087500019,3140000,"서울특별시 양천구 목동중앙북로 38, 가동 101호 (목동, 롯데캐슬위너아파트)",07949,03,폐업,,,,
세븐일레븐 신정동점,2020-11-13,187838.825895538,446966.45927906,2026-05-06 22:01:48,I,03,폐업,2020-11-13 17:02:48,,2016-05-25,,서울특별시 양천구 신정동 996번지 1호,PHMH320163140033087500020,3140000,"서울특별시 양천구 목동로19길 11, 1층 (신정동)",08022,03,폐업,,,,
미니스톱 목동로점,2019-07-15,187875.721587406,447024.744342964,2026-05-06 22:01:48,I,03,폐업,2019-07-16 08:59:33,,2016-06-03,,서울특별시 양천구 신정동 993번지 3호,PHMH320163140033087500021,3140000,서울특별시 양천구 목동로21길 1 (신정동),08022,03,폐업,,,,
씨유 신정태화점,2021-04-16,187636.232572465,446478.22901232,2026-05-06 22:01:48,I,03,폐업,2021-04-16 18:02:10,,2016-06-20,,서울특별시 양천구 신정동 1021번지 7호,PHMH320163140033087500022,3140000,"서울특별시 양천구 중앙로32길 67, 1층 106호, 107호 (신정동, 태화상가빌라트)",08087,03,폐업,,,,
지에스25 목동미소점,2019-04-23,188887.990754839,449212.906721401,2026-05-06 22:01:48,I,03,폐업,2019-04-23 16:56:39,,2016-06-21,,서울특별시 양천구 목동 525번지 25호,PHMH320163140033087500023,3140000,"서울특별시 양천구 목동중앙북로18길 26, 1층 (목동, 청송아트빌)",07971,03,폐업,,,,
지에스25 신월1동점,2024-04-30,185219.569418616,447715.338113457,2026-05-06 22:01:48,I,03,폐업,2024-04-30 14:24:26,,2016-06-22,,서울특별시 양천구 신월동 133번지 13호,PHMH320163140033087500024,3140000,서울특별시 양천구 곰달래로5길 21 (신월동),07921,03,폐업,,,,
씨유 신월푸른점,2020-06-17,185592.578714555,446127.060723353,2026-05-06 22:01:48,I,03,폐업,2020-06-17 17:49:06,,2016-06-24,,서울특별시 양천구 신월동 984번지 6호,PHMH320163140033087500025,3140000,"서울특별시 양천구 지양로 5, 103, 104호 (신월동)",08044,03,폐업,,,,02-2695-1016
GS25신정파인빌점,2021-11-03,188917.066767977,446502.673872864,2026-05-06 22:01:48,I,03,폐업,2021-11-03 17:36:40,,2016-08-09,,,PHMH320163140033087500029,3140000,"서울특별시 양천구 신목로12길 17, 104호,105호 (신정동, 파인빌)",08009,03,폐업,,,,
씨유신월푸르지오점,2023-06-09,185051.501562004,448838.001566146,2026-05-06 22:02:36,I,03,폐업,2023-06-09 15:50:05,,2016-08-17,,서울특별시 양천구 신월동 18번지 10호,PHMH320163140033087500030,3140000,서울특별시 양천구 월정로50길 14 (신월동),07903,03,폐업,,,,
GS25 양천신정점,2018-08-30,186737.931737226,446648.984649193,2026-05-06 22:01:49,I,03,폐업,2018-08-30 14:01:24,,2016-09-02,,서울특별시 양천구 신정동 1192번지 4호,PHMH320163140033087500032,3140000,"서울특별시 양천구 신월로 266, 1층 (신정동)",08057,03,폐업,,,,
GS25 목동베스트점,2024-11-12,188297.99918479,449125.126287413,2026-05-06 22:01:49,I,03,폐업,2024-11-15 17:37:25,,2016-09-02,,서울특별시 양천구 목동 553번지 21호,PHMH320163140033087500033,3140000,"서울특별시 양천구 목동중앙본로27길 37, 1층 (목동)",07953,03,폐업,,,,
씨유 신월2동점,2019-02-27,186150.168699831,446728.43122732,2026-05-06 22:01:49,I,03,폐업,2019-02-27 16:46:04,,2016-09-06,,서울특별시 양천구 신월동 490번지 15호,PHMH320163140033087500034,3140000,서울특별시 양천구 오목로 57 (신월동),07936,03,폐업,,,,
CU신월강신중점,2021-12-09,185657.548938752,446022.701145172,2026-05-06 22:01:49,I,03,폐업,2021-12-09 14:27:48,,2016-09-22,,서울특별시 양천구 신월동 1001번지 7호,PHMH320163140033087500036,3140000,서울특별시 양천구 신월로 130 (신월동),08047,03,폐업,,,,26028861
(주)코리아세븐 목동유로점,2025-05-26,188957.113121688,449325.917753825,2026-05-06 22:02:29,I,03,폐업,2025-05-26 10:42:33,,2016-09-30,,서울특별시 양천구 목동 523번지 1호,PHMH320163140033087500037,3140000,서울특별시 양천구 목동중앙북로 114 (목동),07970,03,폐업,,,,
GS25 화곡공원,2016-12-30,186306.388564577,449335.217506391,2026-05-06 22:01:53,I,03,폐업,2016-12-30 14:04:37,,2013-12-13,157-866,서울특별시 강서구 화곡동 24번지 126호,PHMH320133150037087500071,3150000,서울특별시 강서구 화곡로42가길 9 (화곡동),07679,03,폐업,33,,,26912231
GS25 화곡제일점,2017-12-22,186730.867120442,450042.22378832,2026-05-06 22:01:53,I,03,폐업,2017-12-22 15:47:43,,2013-12-19,157-928,서울특별시 강서구 화곡동 1117번지 16호,PHMH320133150037087500072,3150000,서울특별시 강서구 화곡로 322 (화곡동),07658,03,폐업,89,,,26179438
씨유까치산점,2019-12-18,186298.581244342,447851.931181373,2026-05-06 22:01:53,I,03,폐업,2019-12-20 14:08:50,,2013-12-20,157-881,서울특별시 강서구 화곡동 348번지 30호,PHMH320133150037087500073,3150000,서울특별시 강서구 강서로 57 (화곡동),07770,03,폐업,99,,,26051919
씨유 화곡아이파크점,2021-05-12,186694.655068843,450220.872355014,2026-05-06 22:01:53,I,03,폐업,2021-05-13 14:33:19,,2014-01-03,,서울특별시 강서구 화곡동 1098-17,PHMH320143150037087500001,3150000,"서울특별시 강서구 화곡로59길 17, 1층 (화곡동)",07649,03,폐업,99,,,
씨유 발산역점,2017-12-18,185796.522248947,450735.884713387,2026-05-06 22:01:54,I,03,폐업,2017-12-18 16:57:17,,2014-01-17,157-930,서울특별시 강서구 등촌동 673번지 6호,PHMH320143150037087500002,3150000,서울특별시 강서구 공항대로 291 (등촌동),07591,03,폐업,126,,,
씨유 가양오피스점,2014-08-22,186010.726577028,451656.527784701,2026-05-06 22:03:13,I,03,폐업,2014-08-25 15:45:36,,2014-01-17,157-801,서울특별시 강서구 등촌동 808,PHMH320143150037087500003,3150000,서울특별시 강서구 강서로74길 28 (가양동),,03,폐업,56,,,
(주)비지에프리테일 화곡2호점,2014-11-12,185747.670138989,447360.27075665,2026-05-06 22:03:05,I,03,폐업,2014-11-13 16:23:22,,2014-01-23,157-015,서울특별시 강서구 화곡동 935번지 19호,PHMH320143150037087500004,3150000,서울특별시 강서구 월정로 102 (화곡동),,03,폐업,53,,,26089270
세븐일레븐 방화샤르망점,2017-06-29,183466.507671245,452885.190156723,2026-05-06 22:01:54,I,03,폐업,2017-06-30 10:29:16,,2014-01-23,157-857,서울특별시 강서구 방화동 830번지 5호,PHMH320143150037087500005,3150000,서울특별시 강서구 방화대로47가길 41 (방화동),07511,03,폐업,33,,,20647715
씨유 강서중앙점,2015-12-28,186704.535590152,450092.127369075,2026-05-06 22:01:55,I,03,폐업,2015-12-29 09:00:10,,2014-02-20,157-916,서울특별시 강서구 화곡동 1105번지,PHMH320143150037087500008,3150000,서울특별시 강서구 화곡로 323 (화곡동),07686,03,폐업,116,,,02-2668-8646
세븐일레븐 서울호서대점,2020-04-02,185791.395611383,451169.360322824,2026-05-06 22:01:55,I,03,폐업,2020-04-03 16:27:55,,2014-03-05,157-930,서울특별시 강서구 등촌동 680번지 2호,PHMH320143150037087500009,3150000,서울특별시 강서구 강서로 418 (등촌동),07583,03,폐업,120,,,20633913
씨유 가양모터리움점,2015-03-03,186416.197059506,451594.845958605,2026-05-06 22:01:56,I,03,폐업,2015-03-05 17:46:57,,2014-03-21,157-801,서울특별시 강서구 가양동 51번지 3호,PHMH320143150037087500011,3150000,서울특별시 강서구 양천로53길 30-102 (가양동),,03,폐업,85,,,63315454
