건축물동수,건축물연면적,사업장명,탈의실면적,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지도자수,휴게실면적,지번주소,회원모집총인원,관리번호,사무실면적,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,아이엠휘트니스센타,,2012-07-10,,176599.816295302,448767.427225648,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2012-07-11 10:52:51,,2006-06-26,,407-813,,,인천광역시 계양구 계산동 1059-1,,CDFH3301062006000001,,3550000,사립,인천광역시 계양구 장제로 822  (계산동),,03,폐업,,,
,,우정 헬스 요가클럽,,2010-06-09,,176330.872707088,447869.51787986,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2010-06-10 09:00:30,,2006-09-25,,407-820,,,인천광역시 계양구 작전동 897-2 일신빌딩 3층,,CDFH3301062006000002,,3550000,사립,"인천광역시 계양구 장제로 719-17  (작전동,일신빌딩 3층)",,03,폐업,,,
,,바디바디헬스클럽,,2011-12-13,,175606.462693732,449087.081348508,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2011-12-13 15:08:42,,2007-05-02,,407-805,,,인천광역시 계양구 계산동 931-90 4층,,CDFH3301062007000001,,3550000,사립,"인천광역시 계양구 경명대로 1059  (계산동,4층)",,03,폐업,,,
,,휘트니스 퀸,,2018-03-14,,176579.193171104,447309.235472379,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2018-03-14 11:31:54,,2008-03-18,158.98,,,,인천광역시 계양구 작전동 651-2,,CDFH3301062008000001,,3550000,사립,"인천광역시 계양구 효서로 356 (작전동, 작전빌딩)",21127,03,폐업,,,
,,계양헬스,,2018-03-14,,,,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2018-03-14 14:28:17,,2008-11-25,111,407-470,,,인천광역시 계양구 장기동 23-8 2층,,CDFH3301062008000002,,3550000,사립,,,03,폐업,,,032-551-0012
,,렉스휘트니스사우나,,2011-11-29,,176710.723522342,448198.017666271,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2011-11-29 09:30:40,,2009-01-13,,407-813,,,인천광역시 계양구 계산동 1081-2 9층,,CDFH3301062009000001,,3550000,사립,"인천광역시 계양구 오조산로57번길 11-1  (계산동,9층)",,03,폐업,,,032-551-4114
,15634,브리티시휘트니스사우나,,2011-11-03,,176670.557328086,448161.309575535,체력단련장업,2026-05-06 22:56:23,I,03,폐업,0,2011-11-03 09:48:16,,2009-02-04,,407-813,,,인천광역시 계양구 계산동 1081-7 대산월드프라자 901호,,CDFH3301062009000002,,3550000,사립,"인천광역시 계양구 계양문화로 54  (계산동,대산월드프라자 901호)",,03,폐업,,,032-552-1186
,,휴먼빌 헬스,0,2012-04-26,,178609.02780254,451223.397001495,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2012-04-26 16:07:03,,2012-03-16,,407-340,,0,인천광역시 계양구 동양동 613 102동 지층,,CDFH3301062012000002,0,3550000,사립,인천광역시 계양구 당미길 43 (동양동),,03,폐업,,,032-553-3037
,,계산새마을금고 휘트니스센터,0,2015-06-03,,175390.514543957,448871.239764337,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2015-06-03 11:58:23,,2014-08-03,969.29,407-806,5,0,"인천광역시 계양구 계산동 942-8 4,5층",,CDFH3301062014000003,0,3550000,사립,"인천광역시 계양구 계양대로 201, 4,5층 (계산동)",,03,폐업,,,032-541-3003
,8795,데이비 GYM,0,2019-06-03,,176712.210990354,448630.502242777,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2019-06-04 11:05:51,,2015-02-23,149.31,,1,0,인천광역시 계양구 용종동 209-4 405호,,CDFH3301062015000001,0,3550000,사립,"인천광역시 계양구 오조산공원로 22, 405호 (용종동, 계양프라자)",21065,03,폐업,,,032-543-9633
,3776,계산새마을금고 휘트니스센터,0,2023-12-22,,175390.514543957,448871.239764337,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2023-12-22 17:59:28,,2015-08-31,969.26,,2,0,인천광역시 계양구 계산동 942-8 4~5층,,CDFH3301062015000003,0,3550000,사립,"인천광역시 계양구 계양대로 201, 4~5층 (계산동)",21048,03,폐업,,,032-541-3003
,,헬로우짐 작전점,0,2022-04-18,,176441.189524569,447712.239851709,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2022-04-18 11:29:43,,2015-10-21,882.8,,2,0,인천광역시 계양구 작전동 901-3 6층,,CDFH3301062015000004,0,3550000,사립,"인천광역시 계양구 장제로 714, 6층 (작전동, 세종팰리스)",21079,03,폐업,,,032-555-0015
,655,블랙우먼짐,0,2025-06-09,,176757.63721533,447293.01130501,체력단련장업,2026-05-06 22:56:23,I,03,폐업,,2025-06-09 17:51:54,,2017-03-29,138.98,,,0,인천광역시 계양구 작전동 594-3,,CDFH3301062017000003,0,3550000,사립,"인천광역시 계양구 효서로 374, 2층 (작전동)",21126,03,폐업,,,
,790,점핑 피트니스,0,2019-05-03,,175458.952834813,448617.510407473,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2019-05-07 11:10:29,,2017-09-11,160.05,,,0,인천광역시 계양구 계산동 956-25 지층,,CDFH3301062017000006,0,3550000,사립,"인천광역시 계양구 계산천동로 1, 지층 (계산동)",21053,03,폐업,,,
,,포잇 짐,0,2024-01-17,,176676.063656676,448221.382397489,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2024-01-18 08:06:46,,2017-12-11,130.29,,1,0,인천광역시 계양구 계산동 1081-10 명동빌딩 305호,,CDFH3301062017000007,0,3550000,사립,"인천광역시 계양구 오조산로57번길 15, 명동빌딩 305호 (계산동)",21069,03,폐업,,,
,2758,맛짐,0,2022-08-31,,176787.703,449222.586,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2022-08-31 16:53:36,,2019-02-01,404.97,,,0,"인천광역시 계양구 임학동 67-8 훼밀리빌딩, 2층",,CDFH3301062019000001,0,3550000,사립,"인천광역시 계양구 장제로 871, 훼밀리빌딩 2층 (임학동)",21034,03,폐업,,,032-548-0388
,,바디나믹,0,2025-09-09,,174896.616800904,447434.363069628,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2025-09-09 17:24:58,,2019-08-07,104.68,,1,0,인천광역시 계양구 효성동 277-21,,CDFH3301062019000002,0,3550000,사립,"인천광역시 계양구 새벌로 131, 3층 301호 (효성동)",21109,03,폐업,,,
,,클럽핏,0,2020-03-31,,176712.110729144,448218.284111055,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2020-03-31 16:15:25,,2019-12-27,201.55,,1,0,인천광역시 계양구 계산동 1081-1 삼성프라자,,CDFH3301062019000004,0,3550000,사립,"인천광역시 계양구 오조산로57번길 11, 삼성프라자 502호 (계산동)",21069,03,폐업,,,032-556-9998
,,이온스튜디오,0,2024-03-04,,176616.682613356,448616.432509265,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2024-03-04 17:59:04,,2020-09-24,92.4,,,0,인천광역시 계양구 계산동 1061 홈플러스계산점,,CDFH3301062020000003,0,3550000,사립,"인천광역시 계양구 오조산공원로 14, 홈플러스계산점 4층 (계산동)",21060,03,폐업,,,
,1122,제이 스포츠 사이언스 연구소,0,2024-01-31,,176984.798389082,448517.914021377,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2024-02-01 10:15:34,,2023-03-15,68,,1,0,인천광역시 계양구 용종동 213-3 초정마을동아아파트,,CDFH3301062023000001,0,3550000,사립,"인천광역시 계양구 계산새로 107, 초정마을동아아파트 상가동 지하1층 (용종동)",21064,03,폐업,,,
,,필쏘굿짐,0,2025-10-20,,176676.063656676,448221.382397489,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2025-10-20 17:50:13,,2024-01-18,130.29,,1,0,인천광역시 계양구 계산동 1081-10 명동빌딩 305호,,CDFH3301062024000001,0,3550000,사립,"인천광역시 계양구 오조산로57번길 15, 명동빌딩 305호 (계산동)",21069,03,폐업,,,
,,이온스튜디오PT,0,2025-10-10,,176616.682613356,448616.432509265,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2025-10-10 15:15:19,,2024-03-06,92.4,,1,0,인천광역시 계양구 계산동 1061 홈플러스계산점 4층,,CDFH3301062024000004,0,3550000,사립,"인천광역시 계양구 오조산공원로 14, 홈플러스계산점 4층 (계산동)",21060,03,폐업,,,
,1761,멀티버스2,0,2025-03-04,,176475.946536992,448264.276820524,체력단련장업,2026-05-06 22:56:24,I,03,폐업,,2025-03-04 10:50:21,,2024-07-02,470,,,0,인천광역시 계양구 계산동 1074-11 K&T빌딩,,CDFH3301062024000008,0,3550000,사립,"인천광역시 계양구 장제로 768, K&T빌딩 3층 (계산동)",21068,03,폐업,,,
