자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,사임당화장품강서지사,,,185219.063117975,448660.569381106,2026-05-06 22:54:28,I,07,직권말소,2017-05-11 09:48:06,,,1996-08-31,158-095,서울특별시 양천구 신월동 **번지 **호,2007314011423200005,3140000,서울특별시 양천구 화곡로 *** (신월동),,,04,취소/말소/만료/정지/중지,,,
,대일실업,,,186346.080349663,446440.978434743,2026-05-06 22:54:29,I,04,직권취소,2008-08-11 10:58:26,,2008-08-04,1996-11-04,158-092,서울특별시 양천구 신월동 ***번지 **호,2007314011423200022,3140000,서울특별시 양천구 신월로**길 ** (신월동),,,04,취소/말소/만료/정지/중지,,,
,기아 신화대리점,,,184824.175472722,447998.697329927,2026-05-06 22:54:30,I,01,정상영업,2022-06-10 17:13:53,,,1996-12-10,,서울특별시 양천구 신월동 ***-** 파크팰리스,2007314011423200036,3140000,"서울특별시 양천구 남부순환로 ***, 파크팰리스 지층, *층 (신월동)",07910,,01,영업/정상,,,26998958
,가가통신,,,185819.439618054,445967.045201771,2026-05-06 22:54:30,I,04,직권취소,2010-05-11 14:19:49,,2010-05-11,2005-09-05,158-095,서울특별시 양천구 신월동 ***번지 *호 *층,2007314011423200040,3140000,"서울특별시 양천구 남부순환로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,
,공란,,,185117.794648334,447574.364576497,2026-05-06 22:54:30,I,04,직권취소,2008-08-11 11:03:24,,2008-08-04,1997-01-20,159-091,서울특별시 양천구 신월동 ***번지 *호,2007314011423200046,3140000,서울특별시 양천구 남부순환로 *** (신월동),,,04,취소/말소/만료/정지/중지,,,
,서일종합상사,,,184448.497335143,448167.004353631,2026-05-06 22:54:30,I,04,직권취소,2008-08-11 11:01:22,,2008-08-04,2001-10-24,158-093,서울특별시 양천구 신월동 **번지 **호 삼부빌딩 ***호,2007314011423200054,3140000,"서울특별시 양천구 가로공원로 **, ***호 (신월동,삼부빌딩)",,,04,취소/말소/만료/정지/중지,,,
,중앙교육개발원,,,184534.619036954,448182.475058135,2026-05-06 22:54:32,I,07,직권말소,2017-05-11 09:47:36,,,1998-03-09,158-093,서울특별시 양천구 신월동 **번지 *호 동경빌딩 ***호,2007314011423200075,3140000,"서울특별시 양천구 가로공원로 **, ***호 (신월동,동경빌딩)",,,04,취소/말소/만료/정지/중지,,,
,참사랑,,,186622.932613016,447047.179911089,2026-05-06 22:54:32,I,07,직권말소,2017-05-11 09:47:04,,,1998-04-28,158-092,서울특별시 양천구 신월동 ***번지 **호,2007314011423200083,3140000,서울특별시 양천구 중앙로**길 *-* (신월동),,,04,취소/말소/만료/정지/중지,,,
,아이템플양서지사,,,187930.037785561,449767.441786782,2026-05-06 22:54:33,I,04,직권취소,2008-08-11 11:09:04,,2008-08-04,1998-07-01,,서울특별시 양천구 목동 ***번지 **호 용운빌딩 ***호,2007314011423200095,3140000,"서울특별시 양천구 등촌로 ***, ***호 (목동,용운빌딩)",,,04,취소/말소/만료/정지/중지,,,
,현대오목교판매대리점,,,187899.940911832,448410.063708772,2026-05-06 22:54:34,I,01,정상영업,2020-09-21 17:41:45,,,1998-11-20,,서울특별시 양천구 목동 ***-*,2007314011423200109,3140000,"서울특별시 양천구 등촌로 **, *층 (목동)",07959,,01,영업/정상,,,02-2649-0077
,현대목동역판매대리점,,,187587.553792566,447206.026219869,2026-05-06 22:54:34,I,07,직권말소,2023-07-28 16:22:24,,,1999-03-15,,서울특별시 양천구 신정동 ***번지 *호,2007314011423200117,3140000,"서울특별시 양천구 신정중앙로 **, *층 (신정동)",07938,,04,취소/말소/만료/정지/중지,,,26469090
,그래미양천지사,,,185235.764592402,447425.082129586,2026-05-06 22:54:35,I,04,직권취소,2008-08-11 14:18:00,,2008-08-11,2001-10-24,,서울특별시 양천구 신월동 ***번지 **호,2007314011423200121,3140000,서울특별시 양천구 곰달래로*길 ** (신월동),,,04,취소/말소/만료/정지/중지,,,
,기아자동차신목동대리점,,,188371.52164502,446938.001523513,2026-05-06 22:54:35,I,07,직권말소,2014-09-24 16:03:58,,,1999-04-23,,서울특별시 양천구 목동 ***번지 ***호 동문빌딩*층,2007314011423200122,3140000,"서울특별시 양천구 목동서로 *** (목동,동문빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26464001
0,기아 신정대리점(주),,0,186961.009164077,446260.133156273,2026-05-06 22:54:35,I,01,정상영업,2021-04-30 11:16:03,0,,1999-04-30,,서울특별시 양천구 신정동 ****-*,2007314011423200124,3140000,"서울특별시 양천구 중앙로 ***, 신정타운빌딩 (신정동)",08073,,01,영업/정상,,,26905600
,서광상사,,,186677.053234898,446732.372089025,2026-05-06 22:54:35,I,04,직권취소,2008-08-11 14:11:11,,2008-08-04,1999-07-27,,서울특별시 양천구 신월동 ***번지 **호,2007314011423200134,3140000,서울특별시 양천구 신월로 *** (신월동),,,04,취소/말소/만료/정지/중지,,,26081800
,중앙유통,,,184698.083646784,448206.385453779,2026-05-06 22:54:36,I,04,직권취소,2008-08-11 17:05:39,,2008-08-04,2000-01-07,,서울특별시 양천구 신월동 **번지 **호 서문빌딩 ***호,2007314011423200148,3140000,"서울특별시 양천구 가로공원로 ***, ***호 (신월동,서문빌딩)",,,04,취소/말소/만료/정지/중지,,,
,성우상사,,,188563.746657935,449409.143621821,2026-05-06 22:54:36,I,04,직권취소,2008-10-07 14:53:36,,2008-10-09,2000-01-12,,서울특별시 양천구 목동 ***번지 *호 덕수빌딩*층,2007314011423200151,3140000,"서울특별시 양천구 목동중앙북로 ** (목동,덕수빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26450050
,(주)쌍용자동차강서영업소,,,189011.488403267,449390.943275,2026-05-06 22:54:36,I,04,직권취소,2008-08-11 09:56:12,,2008-08-11,2000-02-12,,서울특별시 양천구 목동 ***번지 **호,2007314011423200152,3140000,서울특별시 양천구 공항대로 *** (목동),,,04,취소/말소/만료/정지/중지,,,26481161
,미래유통,,,188713.039136572,446880.929734165,2026-05-06 22:54:38,I,04,직권취소,2008-08-11 11:33:14,,2008-08-04,2000-12-20,,서울특별시 양천구 목동 ***번지 **호,2007314011423200202,3140000,서울특별시 양천구 오목로**길 * (목동),,,04,취소/말소/만료/정지/중지,,,
,이롬황성주생식목동신정점,,,187758.0753401,445907.064446739,2026-05-06 22:54:40,I,04,직권취소,2008-08-11 11:24:56,,2008-08-04,2001-10-22,,서울특별시 양천구 신정동 ***번지 **호 대영프라자***호,2007314011423200250,3140000,"서울특별시 양천구 목동동로 ** (신정동,대영프라자***호)",,,04,취소/말소/만료/정지/중지,,,
,대명유통,,,,,2026-05-06 22:54:40,I,04,직권취소,2008-10-07 14:55:12,,2008-10-09,2001-11-16,,서울특별시 양천구 신월동 ***번지 **호,2007314011423200254,3140000,서울특별시 양천구 달맞이길 ** (신월동),,,04,취소/말소/만료/정지/중지,,,26954055
,(주)에이에프씨 인터내셔날,,,187829.667026734,449362.192374296,2026-05-06 22:54:40,I,04,직권취소,2008-08-11 10:09:27,,2008-08-11,2001-11-23,,서울특별시 양천구 목동 ***번지 *호,2007314011423200256,3140000,서울특별시 양천구 등촌로 *** (목동),,,04,취소/말소/만료/정지/중지,,,26440901
,나눔에듀,,,186334.263661231,446738.379574739,2026-05-06 22:54:40,I,01,정상영업,2021-11-02 14:26:20,,,2002-08-14,,서울특별시 양천구 신월동 ***-* 대림프라자및아파트,2007314011423200259,3140000,"서울특별시 양천구 오목로 **, ***호 (신월동, 대림프라자및아파트)",08028,,01,영업/정상,,,26956800
,이찬진컴퓨터교실,,,188672.132399694,447058.618852276,2026-05-06 22:54:40,I,04,직권취소,2008-08-11 16:59:36,,2008-08-04,2001-12-31,,서울특별시 양천구 목동 ***번지 **호 B*층,2007314011423200261,3140000,"서울특별시 양천구 오목로 ***-** (목동,B*층)",,,04,취소/말소/만료/정지/중지,,,20620111
,마마유통,,,189039.009553549,449383.141430143,2026-05-06 22:54:41,I,04,직권취소,2008-08-11 11:11:24,,2008-08-04,2002-01-22,,서울특별시 양천구 목동 ***번지 **호 태진빌딩***호,2007314011423200263,3140000,"서울특별시 양천구 공항대로 *** (목동,태진빌딩***호)",,,04,취소/말소/만료/정지/중지,,,26476494
,성도상사,,,186726.176622048,446722.884293362,2026-05-06 22:54:42,I,04,직권취소,2008-08-11 11:14:14,,2008-08-04,2002-04-12,,서울특별시 양천구 신월동 ***번지 **호 윤진빌딩*층,2007314011423200281,3140000,"서울특별시 양천구 신월로 *** (신월동,윤진빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26994667
1318928682,(주)여성시대삼육오,,591088065,188879.448572755,446808.521815814,2026-05-06 22:54:42,I,01,정상영업,2019-10-14 16:58:00,727840617,,2002-06-24,,서울특별시 양천구 목동 ***번지 **호 정산빌딩***호,2007314011423200295,3140000,"서울특별시 양천구 신목로 ** (목동,정산빌딩***호)",,,01,영업/정상,,,20622800
1,나이스모비콤(주),,1,185927.652519671,446155.14326358,2026-05-06 22:54:42,I,07,직권말소,2014-09-24 16:02:46,1,,2002-07-16,158-090,서울특별시 양천구 신월동 ***번지 *호 *층,2007314011423200299,3140000,"서울특별시 양천구 신월로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,
,연흥산업,,,186334.263661231,446738.379574739,2026-05-06 22:54:43,I,04,직권취소,2008-10-07 14:51:49,,2008-10-09,2002-08-22,,서울특별시 양천구 신월동 ***번지 *호 대림빌딩***호,2007314011423200303,3140000,"서울특별시 양천구 오목로 ** (신월동,대림빌딩***호)",,,04,취소/말소/만료/정지/중지,,,26993874
,(주)다이어트테크,,,186583.853430927,447197.797629393,2026-05-06 22:54:43,I,04,직권취소,2008-08-11 17:02:16,,2008-07-24,2002-10-02,,서울특별시 양천구 신월동 ***번지 *호 금성빌딩*층,2007314011423200323,3140000,"서울특별시 양천구 중앙로 *** (신월동,금성빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26511515
,(주)고려인삼제약,,,186583.853430927,447197.797629393,2026-05-06 22:54:43,I,04,직권취소,2008-08-11 14:24:30,,2008-08-04,2002-10-02,,서울특별시 양천구 신월동 ***번지 *호 금성빌딩*층,2007314011423200324,3140000,"서울특별시 양천구 중앙로 *** (신월동,금성빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,(주)고려인삼개발,,,186583.853430927,447197.797629393,2026-05-06 22:54:43,I,04,직권취소,2008-10-07 14:52:46,,2008-10-09,2002-10-02,,서울특별시 양천구 신월동 ***번지 *호 금성빌딩*층,2007314011423200325,3140000,"서울특별시 양천구 중앙로 *** (신월동,금성빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,(주)엘리샤인터내셔날,,,189011.488403267,449390.943275,2026-05-06 22:54:43,I,04,직권취소,2008-10-07 14:52:20,,2008-10-09,2002-11-04,,서울특별시 양천구 목동 ***번지 **호 메이슨빌딩 *층,2007314011423200331,3140000,"서울특별시 양천구 공항대로 *** (목동,메이슨빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,26426945
,삼희,,,187824.577078216,449342.399687907,2026-05-06 22:54:44,I,04,직권취소,2009-01-07 14:43:10,,2008-10-09,2002-12-23,,서울특별시 양천구 목동 ***번지 *호 방송대총동문회관*층,2007314011423200342,3140000,"서울특별시 양천구 등촌로 *** (목동,방송대총동문회관*층)",,,04,취소/말소/만료/정지/중지,,,26448424
,큰곰의료기목동홍보관,,,187675.994207369,445930.418572154,2026-05-06 22:54:44,I,04,직권취소,2008-08-11 13:29:08,,2008-08-04,2003-01-06,,서울특별시 양천구 신정동 ***번지 **호 밀레니엄프라자 ***호,2007314011423200345,3140000,"서울특별시 양천구 목동동로 ** (신정동,밀레니엄프라자 ***호)",,,04,취소/말소/만료/정지/중지,,,
,유성,,,185186.010706235,448586.076750081,2026-05-06 22:54:44,I,04,직권취소,2008-08-11 11:35:58,,2008-08-04,2003-03-11,,서울특별시 양천구 신월동 **번지 *호 *층,2007314011423200354,3140000,"서울특별시 양천구 화곡로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,26967708
,아이에스큐코리아,,,,,2026-05-06 22:54:44,I,04,직권취소,2008-08-11 16:55:55,,2008-08-04,2003-06-18,,서울특별시 양천구 목동 ***번지 *호,2007314011423200377,3140000,서울특별시 양천구 목동중앙북로*다길 ** (목동),,,04,취소/말소/만료/정지/중지,,,26465889
,경인FLOW,,,184767.729553942,448229.826991046,2026-05-06 22:54:45,I,04,직권취소,2009-01-07 14:41:40,,2008-10-09,2003-08-13,,서울특별시 양천구 신월동 **번지 *호 지하*층,2007314011423200392,3140000,"서울특별시 양천구 남부순환로 *** (신월동,지하*층)",,,04,취소/말소/만료/정지/중지,,,26017722
,(주)대오화장품,,,188498.60418349,449463.118569169,2026-05-06 22:54:45,I,04,직권취소,2010-05-11 14:27:37,,2010-05-11,2003-09-01,,서울특별시 양천구 목동 ***번지 **호 평화빌딩*층,2007314011423200398,3140000,"서울특별시 양천구 공항대로 *** (목동,평화빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26537704
,엔라렌,,,,,2026-05-06 22:54:45,I,04,직권취소,2009-01-07 14:47:32,,2008-10-09,2003-09-16,,서울특별시 양천구 신월동 ***번지 *호 경인주택(아)***호,2007314011423200400,3140000,,,,04,취소/말소/만료/정지/중지,,,
,한우물,,,186346.080349663,446440.978434743,2026-05-06 22:54:45,I,04,직권취소,2008-08-11 11:27:45,,2008-08-04,2003-10-07,,서울특별시 양천구 신월동 ***번지 **호 *층,2007314011423200407,3140000,"서울특별시 양천구 신월로**길 ** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,
,HDL,,,188943.727308753,449380.074012936,2026-05-06 22:54:45,I,01,정상영업,2007-08-21 15:55:28,,,2004-03-04,,서울특별시 양천구 목동 ***번지 *호 은주빌딩***호,2007314011423200425,3140000,"서울특별시 양천구 공항대로 *** (목동,은주빌딩***호)",,,01,영업/정상,,,26460123
,(주)마포투엔티,,,186764.573882264,446714.543550903,2026-05-06 22:54:46,I,04,직권취소,2008-08-11 10:17:41,,2008-08-11,2004-07-02,,서울특별시 양천구 신월동 ***번지 **호 로즈가든***호,2007314011423200448,3140000,"서울특별시 양천구 신월로 *** (신월동,로즈가든***호)",,,04,취소/말소/만료/정지/중지,,,26085692
,올리비아코리아강서점,,,185481.364057584,447513.246944624,2026-05-06 22:54:47,I,04,직권취소,2009-01-07 14:45:29,,2008-10-09,2004-07-29,,서울특별시 양천구 신월동 ***번지 *호,2007314011423200458,3140000,서울특별시 양천구 곰달래로 ** (신월동),,,04,취소/말소/만료/정지/중지,,,
,우진상사,,,,,2026-05-06 22:54:47,I,04,직권취소,2008-10-13 11:58:53,,2008-10-09,2004-08-11,,서울특별시 양천구 신월동 ***번지 대지빌딩***호,2007314011423200461,3140000,,,,04,취소/말소/만료/정지/중지,,,26015693
,한국인터넷정보교육원,,,188670.26737192,446940.352795251,2026-05-06 22:54:47,I,04,직권취소,2008-08-11 17:06:23,,2008-08-04,2004-10-06,,서울특별시 양천구 목동 ***번지 ***호 세화빌딩***호,2007314011423200468,3140000,"서울특별시 양천구 오목로 *** (목동,세화빌딩***호)",,,04,취소/말소/만료/정지/중지,,,60923388
1,(주)대우지피에스,,1,184399.574301212,448158.270102571,2026-05-06 22:54:47,I,04,직권취소,2009-01-07 14:55:35,1,2008-10-09,2004-10-07,,서울특별시 양천구 신월동 **번지 *호 *층*호,2007314011423200469,3140000,"서울특별시 양천구 가로공원로 ** (신월동,*층*호)",,,04,취소/말소/만료/정지/중지,,,26061084
,C.S코리아,,,184682.570481069,448260.582907303,2026-05-06 22:54:47,I,04,직권취소,2008-08-11 11:29:44,,2008-08-04,2004-10-12,,서울특별시 양천구 신월동 **번지 *호 지하*층,2007314011423200472,3140000,"서울특별시 양천구 남부순환로 *** (신월동,지하*층)",,,04,취소/말소/만료/정지/중지,,,31364795
,ento,,,184806.911534822,448551.489178583,2026-05-06 22:54:47,I,04,직권취소,2008-10-07 14:32:50,,2008-10-09,2004-11-01,,서울특별시 양천구 신월동 **번지 *호 동화빌딩***호,2007314011423200479,3140000,"서울특별시 양천구 화곡로 ** (신월동,동화빌딩***호)",,,04,취소/말소/만료/정지/중지,,,26026015
,위드웰 양천목5동대리점,,,185729.8201797,446606.020593856,2026-05-06 22:54:47,I,07,직권말소,2019-05-22 10:56:30,,,2004-11-22,,서울특별시 양천구 신월동 ***번지 **호 신화빌딩*층우측,2007314011423200483,3140000,"서울특별시 양천구 오목로 ** (신월동,신화빌딩*층우측)",,,04,취소/말소/만료/정지/중지,2004-12-01,2004-12-31,
,동서종합상사,,,184972.561922366,447720.909007686,2026-05-06 22:54:47,I,07,직권말소,2018-06-20 16:43:31,,,2004-12-07,,서울특별시 양천구 신월동 ***번지 *호 *층,2007314011423200485,3140000,"서울특별시 양천구 남부순환로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,26077171
,미래정보원,,,184740.746613572,448418.56612618,2026-05-06 22:54:47,I,07,직권말소,2017-05-11 09:46:23,,,2004-12-27,,서울특별시 양천구 신월동 **번지 **호 *층,2007314011423200488,3140000,"서울특별시 양천구 남부순환로**길 * (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,26916117
,현대E&S,,,187916.254332614,449683.219205227,2026-05-06 22:54:47,I,04,직권취소,2009-01-07 14:50:57,,2008-10-09,2005-01-12,,서울특별시 양천구 목동 ***번지 *호 정원빌딩***호,2007314011423200492,3140000,"서울특별시 양천구 등촌로 *** (목동,정원빌딩***호)",,,04,취소/말소/만료/정지/중지,,,26432653
,C.A.R,,,185597.710087997,447331.827063731,2026-05-06 22:54:47,I,04,직권취소,2008-08-11 17:09:59,,2008-08-04,2005-01-14,,서울특별시 양천구 신월동 ***번지 **호 옥탑,2007314011423200494,3140000,"서울특별시 양천구 월정로**길 ** (신월동,옥탑)",,,04,취소/말소/만료/정지/중지,,,26964517
,우리기획,,,185844.235783864,445899.245694786,2026-05-06 22:54:47,I,04,직권취소,2008-08-11 10:56:09,,2008-08-04,2005-02-15,,서울특별시 양천구 신월동 ***번지 *호 ***호,2007314011423200498,3140000,"서울특별시 양천구 남부순환로 *** (신월동,***호)",,,04,취소/말소/만료/정지/중지,,,20656562
,드림포스,,,185887.947292775,446136.098248558,2026-05-06 22:54:48,I,04,직권취소,2009-01-07 14:39:59,,2008-10-09,2005-03-24,,서울특별시 양천구 신월동 ***번지 *호 *층,2007314011423200509,3140000,"서울특별시 양천구 신월로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,26974417
,동국라이프,,,186148.086395033,446679.296890975,2026-05-06 22:54:48,I,04,직권취소,2008-08-11 17:08:13,,2008-08-04,2005-04-18,,서울특별시 양천구 신월동 ***번지 *호 해풍빌딩*층,2007314011423200515,3140000,"서울특별시 양천구 오목로 ** (신월동,해풍빌딩*층)",,,04,취소/말소/만료/정지/중지,,,
,백운양봉원,,,185418.220336086,447959.00585243,2026-05-06 22:54:48,I,07,직권말소,2019-05-22 10:54:07,,,2005-06-20,,서울특별시 양천구 신월동 ***번지 **호,2007314011423200525,3140000,서울특별시 양천구 월정로 *** (신월동),,,04,취소/말소/만료/정지/중지,,,26950825
,(주)에어비타코리아,,,188398.435,446625.99,2026-05-06 22:54:48,I,04,직권취소,2010-05-11 14:26:48,,2010-05-11,2005-09-12,,서울특별시 양천구 신정동 ***번지 **호 제이월드빌 ****호,2007314011423200534,3140000,"서울특별시 양천구 목동서로 *** (신정동,제이월드빌 ****호)",,,04,취소/말소/만료/정지/중지,,,26443955
1730765575,(주)비볼코리아,,253298323,188879.448572755,446808.521815814,2026-05-06 22:54:48,I,01,정상영업,2020-04-14 17:07:13,1177467252,,2005-11-04,,서울특별시 양천구 목동 ***번지 **호,2007314011423200545,3140000,"서울특별시 양천구 신목로 **, 정산빌딩 ***호 (목동)",08006,,01,영업/정상,,,26444100
,비티엠 메디코스,,,,,2026-05-06 22:54:48,I,07,직권말소,2014-09-24 16:01:57,,,2005-12-16,,서울특별시 양천구 신정동 *번지 *호,2007314011423200553,3140000,,,,04,취소/말소/만료/정지/중지,,,26467966
,암산박사,,,,,2026-05-06 22:54:48,I,04,직권취소,2009-01-07 14:49:08,,2008-10-09,2006-01-19,,서울특별시 양천구 신정동 ***번지 **호,2007314011423200559,3140000,,,,04,취소/말소/만료/정지/중지,,,26487353
,케이지씨 특판,,,184972.561922366,447720.909007686,2026-05-06 22:54:48,I,07,직권말소,2018-06-20 16:43:00,,,2006-02-28,,서울특별시 양천구 신월동 ***번지 *호 *층,2007314011423200570,3140000,"서울특별시 양천구 남부순환로 *** (신월동,*층)",,,04,취소/말소/만료/정지/중지,,,02-2607-4656
,한성C.N.T,,,185601.17778588,447564.188636245,2026-05-06 22:54:49,I,07,직권말소,2017-05-11 09:45:47,,,2006-04-13,,서울특별시 양천구 신월동 ***번지 **호,2007314011423200576,3140000,서울특별시 양천구 곰달래로 ** (신월동),,,04,취소/말소/만료/정지/중지,,,26081005
,그린훼미리강서지사,,,187916.254332614,449683.219205227,2026-05-06 22:54:49,I,07,직권말소,2017-05-11 09:41:41,,,2006-05-12,,서울특별시 양천구 목동 ***번지 *호 정원오피스***호,2007314011423200582,3140000,"서울특별시 양천구 등촌로 *** (목동,정원오피스***호)",,,04,취소/말소/만료/정지/중지,,,26154937
,(주)굿웰,,,186262.212835837,446486.385297147,2026-05-06 22:54:49,I,07,직권말소,2014-09-24 16:00:31,,,2006-05-17,,서울특별시 양천구 신월동 ***번지 *호 신화빌딩*층,2007314011423200583,3140000,"서울특별시 양천구 신월로 *** (신월동,신화빌딩*층)",,,04,취소/말소/만료/정지/중지,,,26949582
,영진테크,,,188617.140810233,446949.529618415,2026-05-06 22:54:49,I,04,직권취소,2008-10-07 14:28:34,,2008-10-09,2006-05-17,,서울특별시 양천구 목동 ***번지 ***호,2007314011423200585,3140000,서울특별시 양천구 오목로 *** (목동),,,04,취소/말소/만료/정지/중지,,,26460172
,티보니코리아,,,,,2026-05-06 22:54:49,I,07,직권말소,2014-09-24 15:59:47,,,2006-06-01,,서울특별시 양천구 신정동 *번지 *호,2007314011423200587,3140000,,,,04,취소/말소/만료/정지/중지,,,26442734
,그린씨엔씨,,,187916.254332614,449683.219205227,2026-05-06 22:54:49,I,07,직권말소,2017-05-11 09:41:11,,,2006-06-12,,서울특별시 양천구 목동 ***번지 *호,2007314011423200589,3140000,서울특별시 양천구 등촌로 *** (목동),,,04,취소/말소/만료/정지/중지,,,26487715
,나인정보기획,,,187954.699244582,445039.928375227,2026-05-06 22:54:49,I,04,직권취소,2010-05-11 14:26:06,,2010-05-11,2006-09-04,,서울특별시 양천구 신정동 ***번지 **호,2007314011423200599,3140000,서울특별시 양천구 목동남로*길 ** (신정동),,,04,취소/말소/만료/정지/중지,,,
,청림,,,,,2026-05-06 22:54:49,I,07,직권말소,2014-09-24 15:59:02,,,2006-11-01,,서울특별시 양천구 신정동 ***번지 **호 양화빌딩*층(신정동),2007314011423200613,3140000,,,,04,취소/말소/만료/정지/중지,,,
,(주)한국전기전자아이엔티,,,,,2026-05-06 22:54:49,I,07,직권말소,2017-05-11 09:40:37,,,2006-12-04,,서울특별시 양천구 신정동 ***번지 **호 호용빌딩(신정동),2007314011423200620,3140000,,,,04,취소/말소/만료/정지/중지,,,
,쌍용자동차강서판매,,,,,2026-05-06 22:54:49,I,07,직권말소,2014-09-24 15:58:01,,,2007-01-11,,서울특별시 양천구 신정동 ***번지 **호 (신정동),2007314011423200628,3140000,,,,04,취소/말소/만료/정지/중지,,,
,창조,,,,,2026-05-06 22:54:49,I,07,직권말소,2017-05-11 09:40:03,,,2007-10-18,158-090,서울특별시 양천구 신월동 ***번지 **호 ***호,2007314011423200638,3140000,,,,04,취소/말소/만료/정지/중지,,,
,성일대리점,,,,,2026-05-06 22:54:50,I,04,직권취소,2010-05-11 14:28:38,,2010-05-11,2007-04-02,158-070,서울특별시 양천구 신정동 목동(아)****-***,2007314011423200643,3140000,,,,04,취소/말소/만료/정지/중지,,,
1,(주)그로아화장품,,1,184865.959009858,449212.668303679,2026-05-06 22:54:50,I,07,직권말소,2020-08-09 14:23:26,1,,2007-04-12,158-090,서울특별시 양천구 신월동 *번지 **호 서문빌딩 ***호,2007314011423200645,3140000,"서울특별시 양천구 월정로 ***-** (신월동,서문빌딩 ***호)",,,04,취소/말소/만료/정지/중지,,,26016985
1,(주)이노라이더,,1,188953.066831076,447333.569187997,2026-05-06 22:54:50,I,07,직권말소,2014-09-24 15:57:05,1,,2007-04-13,158-051,서울특별시 양천구 목동 ***번지 *호 현대**타워 ****호,2007314011423200646,3140000,"서울특별시 양천구 목동동로 *** (목동,현대**타워 ****호)",,,04,취소/말소/만료/정지/중지,,,21682360
,거성무역,,,189128.248867296,449394.675249633,2026-05-06 22:54:50,I,07,직권말소,2017-05-11 09:39:28,,,2007-04-13,158-050,서울특별시 양천구 목동 ***번지 **호 양화빌딩 ***호,2007314011423200647,3140000,"서울특별시 양천구 공항대로 ***, ***호 (목동,양화빌딩)",,,04,취소/말소/만료/정지/중지,,,26420414
,미르커머스,,,187415.922905255,446600.184140953,2026-05-06 22:54:50,I,07,직권말소,2017-05-11 09:38:55,,,2007-04-24,158-070,서울특별시 양천구 신정동 ****번지 *호 원빌딩 *층,2007314011423200650,3140000,"서울특별시 양천구 신월로 *** (신정동,원빌딩 *층)",,,04,취소/말소/만료/정지/중지,,,20618848
,대우자동차목동영업소,,,187953.650617003,446905.045859132,2026-05-06 22:54:50,I,07,직권말소,2014-09-24 15:56:26,,,2007-05-15,158-070,서울특별시 양천구 신정동 ***번지 *호 *층,2007314011423200652,3140000,"서울특별시 양천구 목동로 *** (신정동,*층)",,,04,취소/말소/만료/정지/중지,,,36620168
,신성코리아,,,187955.121454906,449649.016215774,2026-05-06 22:54:50,I,07,직권말소,2017-05-11 09:38:20,,,2007-06-22,158-053,서울특별시 양천구 목동 ***번지 신한이모르젠 ***동 *호,2007314011423200655,3140000,"서울특별시 양천구 목동중앙북로 *, ***동 *호 (목동,신한이모르젠)",,,04,취소/말소/만료/정지/중지,,,
100000000,(주) 레디텍,,100000000,184448.497335143,448167.004353631,2026-05-06 22:54:50,I,07,직권말소,2014-09-24 15:55:46,0,,2007-07-10,158-090,서울특별시 양천구 신월동 **번지 **호 삼부빌딩 ***호,2007314011423200657,3140000,"서울특별시 양천구 가로공원로 ** (신월동,삼부빌딩 ***호)",,,04,취소/말소/만료/정지/중지,,,02-2693-2601
,인재커머스,,,188617.140810233,446949.529618415,2026-05-06 22:54:50,I,07,직권말소,2014-09-24 15:55:14,,,2007-09-04,158-050,서울특별시 양천구 목동 ***번지 ***호,2007314011423200664,3140000,서울특별시 양천구 오목로 *** (목동),,,04,취소/말소/만료/정지/중지,,,
,쌍용자동차목동판매대리점,,,187634.842242415,446682.156327036,2026-05-06 22:54:50,I,01,정상영업,2021-11-02 16:50:51,,,2008-03-05,,서울특별시 양천구 신정동 ****-* 신신코아,2008314011423200008,3140000,"서울특별시 양천구 신월로 ***, 신신코아 (신정동)",08021,,01,영업/정상,,,02-2691-3002
,동성제약 디즈웰사업부 목동지사,,,187463.923902518,447264.575852814,2026-05-06 22:54:50,I,07,직권말소,2014-08-18 15:27:26,,,2008-03-05,158-070,서울특별시 양천구 신정동 ***번지 **호,2008314011423200009,3140000,서울특별시 양천구 은행정로 ** (신정동),,,04,취소/말소/만료/정지/중지,,,02-2697-3100
