사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
아이글라시스,2015-10-26,198845.657797775,443825.9650708,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2015-10-26 14:28:55,,1991-04-06,137-828,0,서울특별시 서초구 방배본동 758번지 2호 삼호상가 106호,PHMB219913210034082200003,0,3210000,0,"서울특별시 서초구 방배로 269 (방배동,삼호상가 106호)",,03,폐업,0,,,,0
교대역광명당,2007-07-09,,,2026-05-06 22:36:01,I,1,03,폐업,1,,1,1,2010-02-17 15:37:17,,1991-07-02,137-070,1,서울특별시 서초구 서초동 1573-11 교대역 구판장,PHMB219913210034082200005,1,3210000,1,,,03,폐업,1,,,,1
밝은세상안경,2012-01-30,201373.42660041,442934.148360116,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2015-06-12 14:45:44,,1992-02-29,137-878,0,서울특별시 서초구 서초1동 1626번지 3호,PHMB219923210034082200001,0,3210000,0,서울특별시 서초구 사임당로 58 (서초동),,03,폐업,0,,,,0
실로암안경원,2009-03-10,199563.715754841,442383.113143394,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2009-03-10 16:11:00,,1992-12-16,137-061,0,서울특별시 서초구 방배1동 924번지 11호,PHMB219923210034082200002,0,3210000,0,서울특별시 서초구 방배로 107 (방배동),,03,폐업,0,,,,0
씨채널안경,2017-06-05,202245.377899369,442987.986999742,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2017-06-05 17:15:13,,1993-04-21,,0,서울특별시 서초구 서초동 1335번지,PHMB219933210034082200001,0,3210000,0,"서울특별시 서초구 효령로 401, 1층 (서초동, 무지개상가)",06630,03,폐업,0,,,,0
아이존안경원,2008-09-29,,,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2010-02-17 15:29:32,,1994-01-18,,0,서울특별시 서초구 서초1동1603-67 강남부속상가10-101,PHMB219943210034082200001,0,3210000,0,,,03,폐업,0,,,,0
글라시에안경,2022-01-04,198871.892135963,444396.489656169,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2022-01-04 18:07:42,,1994-11-04,,0,서울특별시 서초구 반포동 1190번지 반포쇼핑 I동 6호,PHMB219943210034082200004,0,3210000,0,"서울특별시 서초구 신반포로 31, 1동 6호 (반포동, 구반포상가)",06502,03,폐업,0,,,,0
한신탑안경원,2013-02-28,200246.255070605,445174.193878077,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2013-02-28 13:08:29,,1995-06-26,137-909,0,서울특별시 서초구 잠원동 72번지 2호 2층,PHMB219953210034082200002,0,3210000,0,"서울특별시 서초구 신반포로23길 30 (잠원동,2층)",,03,폐업,0,,,,0
백산광학안경,2009-10-12,,,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2010-02-17 15:06:30,,1996-12-26,,0,서울특별시 서초구 서초2동 1336 우성쇼핑 143호,PHMB219963210034082200001,0,3210000,0,,,03,폐업,0,,,,0
나의눈안경,2014-02-17,199848.409437198,444956.349717008,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2014-02-17 16:57:05,,1997-05-19,137-800,0,서울특별시 서초구 반포2동 1번지 8호 경남쇼핑센터 1층 24호,PHMB219973210034082200001,0,3210000,0,,,03,폐업,0,,,,0
동양안경,2019-06-29,200554.74395758,444811.364826199,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2021-09-15 16:22:28,,1997-06-24,,0,서울특별시 서초구 반포동 19번지 4호 서울고속터미널 지하 잡화 1호,PHMB219973210034082200002,0,3210000,0,"서울특별시 서초구 신반포로 194, 지하잡화 1호 (반포동, 강남고속버스터미널 )",06545,03,폐업,0,,,,0
노벨안경,2015-12-28,199500.20450797,442267.196033088,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2015-12-28 17:57:21,,1997-07-16,137-842,0,서울특별시 서초구 방배1동 913번지 19호,PHMB219973210034082200003,0,3210000,0,서울특별시 서초구 효령로29길 23 (방배동),,03,폐업,0,,,34716711,0
(뉴)남대문안경,2012-11-29,198401.913363669,442812.115756714,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2012-11-29 11:55:38,,1998-05-06,137-852,0,서울특별시 서초구 방배4동 1650번지,PHMB219983210034082200002,0,3210000,0,서울특별시 서초구 동광로12가길 40 (방배동),,03,폐업,0,,,34775948,0
대학안경,2011-02-22,201230.693449214,445992.459343379,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2011-08-30 10:21:16,,1999-01-05,137-906,0,서울특별시 서초구 잠원동 50번지 5호 신사쇼핑 111호,PHMB219993210034082200001,0,3210000,0,,,03,폐업,0,,,,0
성모안경,2009-06-29,200394.225955905,444207.694481581,2026-05-06 22:36:01,I,0,03,폐업,0,,0,0,2010-02-17 14:50:21,,1999-06-25,137-802,0,서울특별시 서초구 반포4동 505번지 신협,PHMB219993210034082200002,0,3210000,0,"서울특별시 서초구 반포대로 222 (반포동,신협)",,03,폐업,0,,,,0
눈과안경,2018-07-28,201848.84806058,444363.963061623,2026-05-06 22:36:01,I,1,03,폐업,1,76.64,1,1,2018-07-27 15:54:27,,1999-10-30,,1,,PHMB219993210034082200003,1,3210000,1,"서울특별시 서초구 서운로 207, 101호 (서초동, 삼호종합상가)",06608,03,폐업,1,,,02-596-8008,2
내누네안경·콘택트,2012-06-04,201286.504978771,443525.304561513,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2012-06-04 17:58:50,,2000-05-19,137-881,0,서울특별시 서초구 서초1동 1673번지 6호 청운빌딩 1층,PHMB220003210034082200002,0,3210000,0,"서울특별시 서초구 서초대로 308 (서초동,청운빌딩 1층)",,03,폐업,0,,,,0
시어안경원,2014-06-30,200250.447804795,444683.220506107,2026-05-06 22:36:02,I,1,03,폐업,1,,1,1,2014-07-02 16:58:59,,2000-09-22,137-960,1,서울특별시 서초구 반포4동 19번지 3호 센트럴시티 1층 118-2호,PHMB220003210034082200003,1,3210000,1,"서울특별시 서초구 신반포로 176 (반포동, 센트럴시티 1층 118-2호)",,03,폐업,1,,,62823333,1
베토벤안경원,2010-05-07,203574.591675426,440794.580096883,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2010-05-07 16:02:28,,2001-02-28,137-897,0,서울특별시 서초구 양재2동 327번지 5호,PHMB220013210034082200001,0,3210000,0,서울특별시 서초구 동산로 14 (양재동),,03,폐업,0,,,,0
쏠레안경원,2017-01-02,200913.246861114,443120.071801459,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2017-01-02 18:35:39,,2001-03-28,137-873,0,서울특별시 서초구 서초3동 1558번지 2호,PHMB220013210034082200002,0,3210000,0,서울특별시 서초구 서초대로46길 49 (서초동),,03,폐업,0,,,,0
푸른안경,2011-05-11,202244.977325839,444208.20024313,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2011-05-11 20:53:55,,2001-04-26,137-855,0,서울특별시 서초구 서초4동 1306번지 5호,PHMB220013210034082200004,0,3210000,0,서울특별시 서초구 강남대로 421 (서초동),,03,폐업,0,,,34822203,0
예스안경(논현점),2021-05-24,201654.031425186,445398.655507383,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2021-07-30 18:05:03,,2002-01-29,,0,서울특별시 서초구 잠원동 40번지 9호 1층 6호,PHMB220023210034082200003,0,3210000,0,"서울특별시 서초구 신반포로 329, 1층 6호 (잠원동, 세기빌딩)",06531,03,폐업,0,,,34463546,0
뷰안경콘택트,2023-04-04,198776.113460442,444432.325191038,2026-05-06 22:36:04,I,0,03,폐업,0,,0,0,2023-04-05 16:41:13,,2002-04-15,,0,서울특별시 서초구 반포동 1313번지 반포프라자,PHMB220023210034082200004,0,3210000,0,"서울특별시 서초구 신반포로3길 8, 반포프라자 1층 104호 (반포동)",06502,03,폐업,0,,,,0
좋은안경,2009-06-25,,,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2009-06-25 14:02:21,,2003-05-01,,0,서울특별시 서초구 방배3동 1018-1 삼익상가113호,PHMB220033210034082200002,0,3210000,0,,,03,폐업,0,,,,0
아이앤아이안경콘택트,2016-09-30,202135.497880912,440947.792706267,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2016-10-04 11:47:27,,2016-09-30,137-900,0,서울특별시 서초구 우면동 64번지,PHMB220033210034082200006,0,3210000,0,서울특별시 서초구 바우뫼로7길 7 (우면동),,03,폐업,0,,,,0
신사안경원,2009-04-13,,,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2009-04-13 16:48:03,,2004-03-24,,0,서울특별시 서초구 잠원동 20-3번지태성빌딩1층,PHMB220043210034082200001,0,3210000,0,,,03,폐업,0,,,,0
안경마트 안경원,2014-10-08,200724.572700127,442410.750140602,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2015-06-12 14:43:59,,2004-03-29,137-871,0,서울특별시 서초구 서초동 1532번지 7호,PHMB220043210034082200002,0,3210000,0,서울특별시 서초구 효령로 229 (서초동),,03,폐업,0,,,,0
강남안경원,2009-04-03,,,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2009-04-03 15:41:57,,2004-09-10,,0,서울특별시 서초구 잠원동 70-2 뉴코아킴스클럽지하1층,PHMB220043210034082200006,0,3210000,0,,,03,폐업,0,,,,0
뉴초록안경,2017-12-15,199990.132103182,441709.213943398,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2020-08-18 15:10:14,,2004-10-02,,0,서울특별시 서초구 방배동 1024번지 4호 덕산빌딩 104호,PHMB220043210034082200007,0,3210000,0,"서울특별시 서초구 방배로 28, 104호 (방배동, 덕산빌딩)",06715,03,폐업,0,,,34748152,0
1001안경점 남부터미널점,2024-12-12,201077.521218567,442439.609741863,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2025-02-05 13:58:38,,2005-03-09,,0,서울특별시 서초구 서초동 1458번지 2호,PHMB220053210034082200001,0,3210000,0,"서울특별시 서초구 효령로 262, 1층 (서초동)",06716,03,폐업,0,,,,0
아이테르안경원,2015-08-05,200194.426588429,444128.805256091,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2015-08-06 17:52:55,,2005-05-19,137-807,0,서울특별시 서초구 반포4동 520번지 3호 조달청연금매장 내,PHMB220053210034082200002,0,3210000,0,"서울특별시 서초구 반포대로 217 (반포동,조달청연금매장 내)",,03,폐업,0,,,,0
아이디어안경(서초점),2023-08-31,200745.687148443,443032.38839408,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2023-08-31 16:18:11,,2005-06-16,,0,,PHMB220053210034082200003,0,3210000,0,"서울특별시 서초구 반포대로 104, 서일빌딩 1층 (서초동)",06648,03,폐업,0,,,,0
셀렉트,2009-01-15,,,2026-05-06 22:36:02,I,1,03,폐업,1,46.2,1,1,2009-01-15 13:18:30,,2005-09-29,,1,서울특별시 서초구 잠원동 58-24 지1층,PHMB220053210034082200005,1,3210000,1,,,03,폐업,1,,,,1
올록,2020-12-08,201463.690299789,442429.147525901,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2020-12-08 17:52:21,,2007-01-12,,0,서울특별시 서초구 서초동 1445번지 13호 쌍용플래티넘 114호,PHMB220073210034082200002,0,3210000,0,"서울특별시 서초구 서초중앙로 18, 114호 (서초동, 서초쌍용플래티넘)",06720,03,폐업,0,,,,0
밝은세상안경원,2016-02-29,199410.881389269,442807.588410592,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2016-03-02 13:11:51,,2007-02-14,137-841,0,서울특별시 서초구 방배1동 898번지 3호 102호,PHMB220073210034082200003,0,3210000,0,"서울특별시 서초구 서초대로 108 (방배동,102호)",,03,폐업,0,,,,0
예스(YES) 안경원,2009-04-16,,,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2009-04-16 18:12:18,,2007-04-12,,0,서울특별시 서초구 양재2동 277-5 1층,PHMB220073210034082200005,0,3210000,0,,,03,폐업,0,,,,0
더퍼스트(The 1st)안경원,2017-08-31,201605.914700525,442485.029719566,2026-05-06 22:36:02,I,0,03,폐업,0,72.56,0,0,2017-08-31 17:45:43,,2007-07-27,,0,서울특별시 서초구 서초동 1444번지 12호,PHMB220073210034082200007,0,3210000,0,서울특별시 서초구 효령로60길 21 (서초동),06721,03,폐업,0,,,,0
우노안경,2024-07-11,200300.654223553,442252.336548806,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2024-07-11 13:47:26,,2007-08-01,,0,,PHMB220073210034082200008,0,3210000,0,"서울특별시 서초구 효령로 184, 유신빌딩 (방배동)",06707,03,폐업,0,,,,0
서울안경·콘택트,2015-08-13,198887.529816638,442901.084865722,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2015-08-13 13:17:04,,2007-09-27,137-838,0,서울특별시 서초구 방배4동 858번지 40호,PHMB220073210034082200009,0,3210000,0,"서울특별시 서초구 방배중앙로15길 3 (방배동, 1층)",06570,03,폐업,0,,,,0
한신밝은안경원,2017-10-10,200563.325475979,445669.112492128,2026-05-06 22:36:02,I,0,03,폐업,0,,0,0,2018-06-20 16:33:30,,2008-01-11,,0,서울특별시 서초구 잠원동 65번지 34호,PHMB220083210034082200001,0,3210000,0,"서울특별시 서초구 잠원로 94, 3층 (잠원동, 한신빌딩)",06520,03,폐업,0,,,,0
룩앤룩안경원(양재점),2017-07-01,203204.755637424,440136.781183797,2026-05-06 22:36:03,I,1,03,폐업,1,,2,2,2018-06-05 18:11:56,,2008-06-04,,1,서울특별시 서초구 양재동 215번지 하이브랜드 패션관 1층,PHMB220083210034082200004,1,3210000,1,"서울특별시 서초구 매헌로 16, 1층 (양재동, 하이브랜드,하이브랜드몰)",06771,03,폐업,3,,,,2
안경마을안경원,2017-03-02,200939.262819649,443867.172593905,2026-05-06 22:36:03,I,0,03,폐업,0,,0,0,2018-06-12 10:14:34,,2008-07-23,,0,서울특별시 서초구 서초동 1701번지 1호 법원종합청사 후생관 1층,PHMB220083210034082200006,0,3210000,0,"서울특별시 서초구 서초중앙로 157, 1층 (서초동, 법원종합청사 후생관)",06594,03,폐업,0,,,,0
소담안경원,2010-04-02,198871.892135963,444396.489656169,2026-05-06 22:36:03,I,0,03,폐업,0,,0,0,2013-03-22 16:42:10,,2008-07-25,137-812,0,서울특별시 서초구 반포본동 1190번지 I동 10호,PHMB220083210034082200007,0,3210000,0,"서울특별시 서초구 신반포로 31 (반포동,I동 10호)",,03,폐업,0,,,,0
그린안경,2011-01-10,,,2026-05-06 22:36:02,I,1,03,폐업,1,,1,1,2011-01-10 17:54:11,,2008-09-19,137-070,1,서울특별시 서초구 서초동 1576-7 이화빌딩1층,PHMB220083210034082200010,1,3210000,1,,,03,폐업,1,,,,1
아이샵안경콘택트,2017-06-26,202435.530279532,443148.83951752,2026-05-06 22:36:04,I,1,03,폐업,1,21.36,1,1,2017-06-26 17:12:55,,2009-10-28,,1,서울특별시 서초구 서초동 1336번지 서초우성쇼핑센타 1층 143호,PHMB220093210034082200005,1,3210000,1,"서울특별시 서초구 서운로 62, 1층 143호 (서초동, 서초우성쇼핑센터)",06629,03,폐업,1,,,,1
로데오안경원(서래마을),2017-12-31,199805.00422629,444076.812895193,2026-05-06 22:36:04,I,1,03,폐업,1,50,1,1,2017-12-21 18:03:44,,2009-11-12,,1,서울특별시 서초구 반포동 92번지 13호 1층,PHMB220093210034082200006,1,3210000,1,"서울특별시 서초구 서래로 44, 1층 (반포동)",06577,03,폐업,1,,,,1
라이트안경,2015-06-10,202310.237266626,442849.568744266,2026-05-06 22:36:04,I,2,03,폐업,2,41.65,2,2,2015-06-10 17:58:56,,2010-01-07,137-861,2,서울특별시 서초구 서초동 1342번지 0호 1층 7호,PHMB220103210034082200001,1,3210000,2,"서울특별시 서초구 효령로 394 (서초동, 1층 7호)",,03,폐업,1,,,,2
모노안경원,2016-04-05,202226.018106356,444091.228521176,2026-05-06 22:36:04,I,2,03,폐업,1,46.5,2,2,2017-06-21 10:21:52,,2010-03-12,137-856,1,서울특별시 서초구 서초4동 1317번지 3호 1층,PHMB220103210034082200002,1,3210000,1,"서울특별시 서초구 강남대로61길 7 (서초동,1층)",,03,폐업,1,,,,2
브릿지안경신논현점,2024-07-31,202058.674687128,444618.16731522,2026-05-06 22:36:04,I,1,03,폐업,1,17.02,1,1,2025-11-28 11:09:41,,2010-03-12,,1,서울특별시 서초구 서초동 1303번지 22호 신논현역 9호선 역사내 임대상가3 일부,PHMB220103210034082200003,1,3210000,1,"서울특별시 서초구 강남대로 465 (서초동, 신논현역9호선 임대상가3 일부)",06611,03,폐업,1,,,34538090,1
세명안경원,2011-05-25,198888.447802102,442969.152724001,2026-05-06 22:36:03,I,1,03,폐업,1,17.02,1,1,2011-05-25 18:30:01,,2010-10-27,137-834,1,서울특별시 서초구 방배4동 831번지 14호,PHMB220103210034082200007,1,3210000,1,서울특별시 서초구 방배중앙로 108 (방배동),,03,폐업,1,,,,1
지케이옵티컬,2013-10-18,199147.132643864,441934.687136322,2026-05-06 22:36:03,I,1,03,폐업,1,22.05,1,1,2013-10-18 10:53:18,,2011-04-06,137-847,1,서울특별시 서초구 방배2동 980번지 59호 이수빌딩 2층,PHMB220113210034082200002,1,3210000,1,"서울특별시 서초구 효령로 61 (방배동,이수빌딩 2층)",,03,폐업,1,,,34771397,1
일리스안경원,2019-12-11,198416.220021458,442761.606993036,2026-05-06 22:36:03,I,1,03,폐업,1,55.41,1,1,2019-12-10 13:53:28,,2011-04-08,,1,서울특별시 서초구 방배동 1547번지 B102호,PHMB220113210034082200003,1,3210000,1,"서울특별시 서초구 동작대로 118, B102호 (방배동, 방배동예다인프라자빌딩)",06568,03,폐업,1,,,,1
세명안경원,2018-05-03,198888.447802102,442969.152724001,2026-05-06 22:36:03,I,1,03,폐업,1,18.5,1,1,2018-05-30 10:03:57,,2011-05-30,,1,서울특별시 서초구 방배동 831번지 14호 3층,PHMB220113210034082200004,2,3210000,2,"서울특별시 서초구 방배중앙로 108, 3층 (방배동, 세명빌딩)",06563,03,폐업,1,,,,1
아이에비뉴양재역점,2017-01-03,202882.878990174,442509.972957846,2026-05-06 22:36:04,I,1,03,폐업,1,63.76,1,1,2017-01-03 18:14:57,,2011-10-25,,11,서울특별시 서초구 서초동 1366번지 9호,PHMB220113210034082200006,1,3210000,1,"서울특별시 서초구 남부순환로 지하 2585 (서초동, 양재역)",06735,03,폐업,1,,,,1
씨엔아이안경원,2016-04-29,198397.235721331,442728.184727023,2026-05-06 22:36:04,I,2,03,폐업,1,63.9,2,2,2016-04-29 17:06:29,,2012-02-10,137-974,1,서울특별시 서초구 방배4동 3160번지 유문빌딩 1층,PHMB220123210034082200001,1,3210000,1,"서울특별시 서초구 동작대로 114 (방배동, 유문빌딩 1층)",06568,03,폐업,1,,,34789146,2
보이네안경콘택트,2013-07-19,198425.818981763,443162.129487578,2026-05-06 22:36:04,I,1,03,폐업,1,75,2,2,2013-07-19 14:56:41,,2012-06-01,137-852,1,서울특별시 서초구 방배4동 2253번지 1층 104호,PHMB220123210034082200002,1,3210000,2,"서울특별시 서초구 동작대로 160 (방배동, 1층 104호)",,03,폐업,1,,,,2
하늘안경점,2014-05-13,202099.715967965,443138.5940184,2026-05-06 22:36:04,I,1,03,폐업,1,25.08,1,1,2015-04-15 16:18:56,,2012-06-13,137-072,1,서울특별시 서초구 서초동 1334번지,PHMB220123210034082200003,1,3210000,1,서울특별시 서초구 사임당로 130 (서초동),,03,폐업,1,,,,1
아이에비뉴안경강남점,2014-02-06,202247.706111059,443957.177029663,2026-05-06 22:36:04,I,1,03,폐업,1,5.72,1,2,2014-02-06 19:35:42,,2012-07-25,137-856,1,서울특별시 서초구 서초4동 1317번지 23호 GT타워빌딩 지하2층,PHMB220123210034082200005,1,3210000,3,서울특별시 서초구 서초대로 411 (서초동),,03,폐업,1,,,,1
로데오안경원(양재점),2017-12-31,202533.169921647,442696.35112862,2026-05-06 22:36:03,I,1,03,폐업,1,83,1,1,2018-01-04 13:47:51,,2013-03-29,,1,,PHMB220133210034082200002,1,3210000,1,"서울특별시 서초구 서운로 26-1 (서초동, 보일빌딩)",06731,03,폐업,1,,,34873051,1
렌즈스토리서초점,2015-05-06,202389.26,443804.065,2026-05-06 22:36:03,I,1,03,폐업,1,6.6,1,1,2015-05-18 11:50:48,,2013-05-30,137-857,1,서울특별시 서초구 서초동 1319번지 13호,PHMB220133210034082200003,1,3210000,1,서울특별시 서초구 강남대로 375 (서초동),,03,폐업,1,,,,1
아이마루안경원,2020-12-10,201807.806515684,445330.912520061,2026-05-06 22:36:03,I,1,03,폐업,1,267.96,1,1,2020-12-16 18:03:39,,2013-12-13,137-808,1,서울특별시 서초구 반포1동 707번지 3호,PHMB220133210034082200006,1,3210000,1,서울특별시 서초구 강남대로 541 (반포동),06535,03,폐업,1,,,02-3445-8883,1
예스안경원(양재점),2017-11-01,203781.614402953,440945.684985692,2026-05-06 22:36:03,I,2,03,폐업,1,31,1,2,2017-11-01 13:40:09,,2014-05-12,,1,,PHMB220143210034082200001,1,3210000,1,서울특별시 서초구 강남대로10길 91 (양재동),06785,03,폐업,2,,,,2
렌즈스토리(서초역점),2016-07-15,200667.104434599,443263.221961308,2026-05-06 22:36:04,I,1,03,폐업,1,34.2,1,1,2016-07-13 13:10:32,,2014-07-24,137-872,1,서울특별시 서초구 서초동 1542번지 1호 동일하이빌101호,PHMB220143210034082200003,1,3210000,1,"서울특별시 서초구 서초대로 240 (서초동, 동일하이빌 101호)",06647,03,폐업,1,,,,1
비쥬얼팩토리(VISUAL FACTORY),2018-08-29,198786.112739433,443274.351758935,2026-05-06 22:36:04,I,1,03,폐업,1,26.4,1,1,2019-05-16 17:26:05,,2014-12-04,137-830,1,서울특별시 서초구 방배동 792번지 3호 1층,PHMB220143210034082200005,1,3210000,1,"서울특별시 서초구 방배중앙로 140 (방배동, 1층)",06561,03,폐업,1,,,,1
렌즈스토리서초2호점,2015-05-15,202487.353097929,443422.36773877,2026-05-06 22:36:04,I,1,03,폐업,1,28.13,1,1,2015-05-18 11:51:21,,2014-12-19,137-858,1,서초동 1330번지 11호 1층,PHMB220143210034082200007,1,3210000,1,"서울특별시 서초구 서초대로78길 56 (서초동, 1층)",,03,폐업,1,,,,1
글라스스토리잠원점,2025-01-15,200246.255070605,445174.193878077,2026-05-06 22:36:04,I,1,03,폐업,1,,1,1,2025-02-05 14:00:25,,2015-08-17,,1,서울특별시 서초구 잠원동,PHMB220153210034082200004,1,3210000,1,"서울특별시 서초구 신반포로23길 30, 104호 (잠원동, 반원상가)",06510,03,폐업,1,,,,1
미쉘레쉐로모안경원,2017-01-11,202326.145704288,443714.177835024,2026-05-06 22:36:04,I,1,03,폐업,1,42.44,1,1,2017-01-11 13:13:28,,2015-09-21,,1,서울특별시 서초구 서초동 1327번지 서초타운트라팰르스 112호,PHMB220153210034082200006,1,3210000,1,"서울특별시 서초구 서초대로74길 23, 112호 (서초동, 서초타운트라팰리스)",06621,03,폐업,1,,,,1
씨앤아이안경원,2025-09-15,198397.235721331,442728.184727023,2026-05-06 22:36:03,I,1,03,폐업,1,95.8,2,2,2025-09-15 14:27:42,,2016-02-23,,1,,PHMB220163210034082200002,1,3210000,2,"서울특별시 서초구 동작대로 114, 1층 2호 (방배동, (재)원불교 유문빌딩)",06568,03,폐업,1,,,02-3478-9146,2
렌즈쌤,2016-12-31,201463.500724841,443630.141786275,2026-05-06 22:36:03,I,1,03,폐업,1,37.7,1,1,2018-06-11 14:45:58,,2016-04-19,,1,서울특별시 서초구 서초동 1748번지 4호,PHMB220163210034082200003,1,3210000,1,"서울특별시 서초구 서초대로 지하 294 (서초동, 교대역 3호선 지하쇼핑몰 330-04호)",06634,03,폐업,1,,,,2
ALO(하이브랜드점)안경원,2018-04-05,203204.755637424,440136.781183797,2026-05-06 22:36:03,I,1,03,폐업,1,39,1,1,2018-04-05 17:41:52,,2016-06-27,,1,,PHMB220163210034082200005,1,3210000,1,"서울특별시 서초구 매헌로 16, 1층 1146호 (양재동, 하이브랜드)",06771,03,폐업,1,,,,1
루커스안경(LOOCUS),2024-09-04,202247.706111059,443957.177029663,2026-05-06 22:36:03,I,1,03,폐업,1,22.75,1,1,2024-09-04 16:59:54,,2016-08-18,,1,,PHMB220163210034082200006,1,3210000,1,"서울특별시 서초구 서초대로 411, 지하2층 (서초동, GT TOWER)",06615,03,폐업,1,,,,1
안경포유,2020-10-05,198554.622804054,442381.361375584,2026-05-06 22:36:03,I,1,03,폐업,1,31.87,2,2,2020-10-12 11:08:37,,2017-06-12,,1,,PHMB220173210034082200010,1,3210000,1,"서울특별시 서초구 방배천로18길 11, B동 1층 106호좌호 (방배동, 방배롯데캐슬아르떼)",06676,03,폐업,1,,,64010522,2
써클안경,2024-09-20,200440.010811975,443124.671418408,2026-05-06 22:36:05,I,,03,폐업,,29.6,,,2024-09-20 17:29:20,,2017-08-29,,,"서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀",PHMB220173210034082200013,,3210000,,"서울특별시 서초구 서초대로38길 12, B108호 (서초동, 마제스타시티, 힐스테이트 서리풀)",06655,03,폐업,,,,02-598-1001,
로데오안경원(양재점),2020-07-27,202533.169921647,442696.35112862,2026-05-06 22:36:05,I,1,03,폐업,1,83,1,1,2020-07-27 20:50:57,,2017-12-26,,1,서울특별시 서초구 서초동 1359번지 35호 보일빌딩,PHMB220173210034082200018,1,3210000,1,"서울특별시 서초구 서운로 26-1, 보일빌딩 1층 (서초동)",06731,03,폐업,1,,,02-3487-3052,1
남대문안경,2024-05-27,203279.213178553,442394.166424487,2026-05-06 22:36:05,I,,03,폐업,,13.2,,,2024-06-10 09:37:55,,2018-06-25,,,,PHMB220183210034082200006,,3210000,,서울특별시 서초구 남부순환로356길 26 (양재동),06737,03,폐업,,,,,
렌즈미고속터미널점,2021-05-03,200361.368180707,444737.116217031,2026-05-06 22:36:04,I,1,03,폐업,1,6.25,1,1,2021-09-15 16:22:43,,2019-01-21,,1,서울특별시 서초구 반포동 19번지 11호 강남고속터미널역,PHMB220193210034082200002,1,3210000,1,"서울특별시 서초구 신반포로 지하 188, 강남고속터미널역 자하호 (반포동)",06545,03,폐업,1,,,02-6321-6100,1
얼굴에그린안경,2020-02-28,199059.644180682,444396.094036908,2026-05-06 22:36:03,I,1,03,폐업,1,52.76,1,1,2020-07-31 17:10:31,,2019-03-05,,1,서울특별시 서초구 반포동 978번지 구반포상가 L동 102호,PHMB220193210034082200003,1,3210000,1,"서울특별시 서초구 신반포로 50, 구반포상가 L동 102호 (반포동)",06548,03,폐업,1,,,02-532-7009,1
다비드안경,2025-05-04,202310.237266626,442849.568744266,2026-05-06 22:36:03,I,1,03,폐업,1,41.65,1,1,2025-06-26 15:18:27,,2019-04-25,,1,서울특별시 서초구 서초동 1342번지 108호,PHMB220193210034082200004,1,3210000,1,"서울특별시 서초구 효령로 394, 108호 (서초동)",06727,03,폐업,1,,,02-585-1007,1
예스안경원,2022-10-11,202792.607431076,442746.377727357,2026-05-06 22:36:03,I,1,03,폐업,1,49.25,1,1,2023-06-28 15:35:37,,2019-07-02,,1,서울특별시 서초구 서초동 1361번지 5호 새움빌딩 2층,PHMB220193210034082200005,1,3210000,1,"서울특별시 서초구 강남대로 263, 새움빌딩 2층 (서초동)",06730,03,폐업,1,,,02-525-7369,1
