건축연면적,건물용도명,사업장명,사업자등록번호,회의실별동시수용인원,폐업일자,자본금,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,영문상호주소,영문상호명,제작취급품목내용,시설면적,시설규모,지상층수,객실수,보험시작일자,보험종료일자,보험기관명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,기획여행보험시작일자,기획여행보험종료일자,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,좌석수,무대면적,주변환경명,기념품종류,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수,선박척수,선박제원,선박총톤수
,,다인브라더(주),,,2012-02-10,150000000,204883.056097339,463963.394402186,관광사업,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,,,,,2008-08-23,2009-08-22,한국관광협회중앙회,2012-02-10 16:09:31,,2007-07-25,139-838,서울특별시 노원구 상계동 1131-13 세주빌딩 4층,CDFI2260022009000001,3100000,,,,"서울특별시 노원구 동일로242가길 50  (상계동,세주빌딩 4층)",,03,폐업,,,,,,,34430242,,,,,
,,메트로투어,,,2020-12-31,60000000,205010.833443366,462726.458573708,,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,,,,,2019-07-15,2020-07-14,서울보증보험,2021-01-27 13:22:27,,2010-03-24,139-822,서울특별시 노원구 상계동 649-2 207호,CDFI2260022010000001,3100000,,,,"서울특별시 노원구 동일로 1550 (상계동,207호)",,03,폐업,,,,,,,,,,,,
,,(주)기억여행,,,2012-01-30,100000000,205086.47718411,461235.909909808,,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,,,,,,,,2012-01-30 10:04:28,,2010-06-01,139-830,서울특별시 노원구 상계동 734-3 노빌리안골드 705,CDFI2260022010000003,3100000,,,,"서울특별시 노원구 노해로 452  (상계동,노빌리안골드 705)",,03,폐업,,,,,,,070-7527-7366,,,,,
,,파로스월드,,,2011-09-28,100000000,206016.502019088,462448.065784499,관광사업,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,72.96,73,9,,2010-01-18,2011-01-17,한국관광협회중앙회 여행공제회,2011-09-29 13:44:26,,2008-06-27,139-820,서울특별시 노원구 상계동 451-3 1층,CDFI2260022011000002,3100000,,,,"서울특별시 노원구 한글비석로24가길 72-9  (상계동,1층)",,03,폐업,,,,,,,02-932-8830,,,,,
,,온투어,,,2011-04-27,62241197,205276.464283569,457964.12611609,,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,31.27,31,,,2010-02-08,2011-04-12,서울보증보험주식회사,2011-04-27 11:10:26,,2010-02-04,139-845,서울특별시 노원구 월계동 380-1 삼릉스페이스향 3층,CDFI2260022011000003,3100000,,,,"서울특별시 노원구 석계로18길 23  (월계동,삼릉스페이스향 3층)",,03,폐업,,,,,,,1588-0367,,,,,
,,마스터즈투어(주),,,2012-08-20,100000000,205702.033939477,461480.985689113,,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,52.8,53,6,,2011-08-12,2012-08-12,한국관광협회중앙회,2012-08-20 12:58:00,,2011-08-09,139-816,서울특별시 노원구 상계동 323-16 굿모닝빌딩(5층),CDFI2260022011000004,3100000,,,준주거지역,"서울특별시 노원구 노해로 517  (상계동,굿모닝빌딩(5층))",,03,폐업,,,,,,,02-6227-1140,6,2,,,
,근린생활시설,모두해도여행사,,,2014-09-01,60000000,206203.800225367,461835.151649246,,국내외여행업,2026-05-06 22:30:17,I,03,폐업,,,,26.4,26,,,2012-04-23,2013-04-23,여행공제회,2014-09-01 13:21:27,,2012-04-18,139-815,서울특별시 노원구 상계동 169-389 1층,CDFI2260022012000001,3100000,,,준주거지역,"서울특별시 노원구 상계로 149, 1층 (상계동)",,03,폐업,,,,,,,02-936-0720,,,,,
,,엠에스 투어,,,2014-10-17,67443322,206427.739122687,457818.217626505,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,,,,2014-10-17 11:27:15,,2013-02-21,139-241,서울특별시 노원구 공릉동 568-24 2층 2호,CDFI2260022013000003,3100000,,,,"서울특별시 노원구 동일로 1037, 2층 2호 (공릉동)",,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)일상탈출,,,2019-07-31,60000000,205039.301732224,462143.751800606,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,34.38,34,10,,2018-12-14,2019-12-14,한국관광협회중앙회,2019-08-14 12:24:22,,2013-09-05,,서울특별시 노원구 상계동 666-3 주공10단지종합상가 204호,CDFI2260022013000004,3100000,,,일반주거지역,"서울특별시 노원구 동일로 1493, 204호 (상계동, 주공10단지상가)",01675,03,폐업,,,유흥업소밀집지역,,,,,13,3,,,
,근린생활시설,나래투어,,,2019-05-31,70000000,206471.377274258,458170.54368089,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,82.28,82,5,,2014-12-05,2015-12-04,서울보증보험주식회사,2019-06-03 17:08:42,,2013-10-30,139-803,서울특별시 노원구 공릉동 395-13 3층,CDFI2260022013000008,3100000,,,상업지역,"서울특별시 노원구 동일로192길 18, 3층 (공릉동)",01842,03,폐업,,,기타,,,,02-6959-2388,6,1,,,
,,랜드투어,,,2017-06-28,,205741.904298858,457039.503445757,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,Abroad Travel Business,LAND TOUR,,,,,,2014-04-21,2015-04-20,서울보증보험주식회사,2017-06-28 15:23:11,,2014-03-31,139-051,서울특별시 노원구 월계동 38-31,CDFI2260022014000001,3100000,,,주거지역,서울특별시 노원구 화랑로45길 10-1 (월계동),01914,03,폐업,,,주택가주변,,,,,1,,,,
,,(주)엘투스쿨,,,2016-05-26,61267833,206670.816544196,460805.152066849,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2014-12-18,2015-12-17,서울보증보험(4천),2016-05-26 18:04:53,,2013-11-19,139-221,서울특별시 노원구 중계동 360-9 두타빌 A동 204호,CDFI2260022015000001,3100000,,,,"서울특별시 노원구 한글비석로 245, A동 204호 (중계동, 두타빌)",,03,폐업,,,,,,,,,,,,
,사무실,헬로타이,,,2015-11-18,100000000,206356.22314833,462123.478004887,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2015-06-09,2016-06-08,서울특별시관광협회,2015-11-19 08:42:45,,2009-06-02,139-748,서울특별시 노원구 상계동 173-1 벽산아파트복합상가 109동 47호,CDFI2260022015000003,3100000,,,준주거지역,"서울특별시 노원구 한글비석로 396, 109동 47호 (상계동, 벽산아파트복합상가)",,03,폐업,,,기타,,,,,,,,,
,,(주)하늘을 나는 청개구리투어,,,2019-08-30,60000000,206794.835690302,461057.732356499,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,17,17,,,2015-12-01,2016-11-30,서울보증보험,2019-08-30 15:16:59,,2015-03-20,139-220,서울특별시 노원구 중계동 366-11 노블씨티빌딩 901호,CDFI2260022015000005,3100000,,,,"서울특별시 노원구 한글비석로 276, 901호 (중계동, 노블씨티빌딩)",01720,03,폐업,,,,,,,,,,,,
,,이란사파르,,,2018-09-18,61357456,206167.818533363,462148.356096392,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,6.6,7,,,2015-06-04,2016-06-03,서울보증보험,2018-09-18 22:46:45,,2015-06-01,139-205,서울특별시 노원구 상계동 169-330 민정빌딩 4층 504호,CDFI2260022015000006,3100000,,,,"서울특별시 노원구 한글비석로 416, 4층 504호 (상계동, 민정빌딩)",01668,03,폐업,,,,,,,,,,,,
,,투어리즘(주),,,2019-07-31,60000000,205985.953324881,459730.43776924,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,,,,2019-08-14 12:24:12,,2015-06-30,139-223,서울특별시 노원구 중계동 509-2 홈플러스 지하1층,CDFI2260022015000007,3100000,,,,"서울특별시 노원구 동일로204가길 12, 지하1층 (중계동, 홈플러스)",01783,03,폐업,,,,,,,02-0936-1387,,,,,
,근린생활시설,고마운틴,,,2017-10-20,115680889,206783.122288285,457468.835670858,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,255,255,,,2015-10-28,2016-10-27,서울보증보험주식회사,2017-10-20 14:11:16,,2015-10-20,,서울특별시 노원구 공릉동 633-18 지층,CDFI2260022015000009,3100000,,,주거지역,"서울특별시 노원구 동일로174길 37-8, 지층 (공릉동, 제일빌딩)",01849,03,폐업,,,주택가주변,,,,,,1,,,
,,(주)스케치네트워크,,,2016-02-03,100000000,206594.474351648,458013.119839851,관광사업,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2014-10-22,2016-10-21,서울보증보험,2016-02-03 13:01:29,,2009-02-09,,서울특별시 노원구 공릉동 513-48,CDFI2260022015000011,3100000,,,,"서울특별시 노원구 동일로184길 35, 비1층 5-1호 (공릉동)",01844,03,폐업,,,,,,,,,,,,
,,(유)하나로관광,,,2019-06-03,100000000,206199.328054765,457996.589506996,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,83,83,,,,,,2019-07-09 12:44:40,,2014-02-11,,서울특별시 노원구 공릉동 404-19,CDFI2260022015000012,3100000,,,,서울특별시 노원구 섬밭로 86 (공릉동),01856,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)신철마여행사,,,2022-08-19,90000000,205457.289886391,460487.443375594,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,17,17,1,,2019-01-11,2020-01-10,서울보증보험,2022-08-22 19:31:15,,2016-01-05,,서울특별시 노원구 상계동 764-1 하라프라자 102호,CDFI2260022016000001,3100000,,,주거지역,"서울특별시 노원구 동일로 1323, 1층 102호 (상계동, 하라프라자)",01767,03,폐업,,,기타,,,,02-934-2611,,,,,
,,클럽메이저 여행사,,,2023-06-05,179000000,205645.891969072,459609.012509743,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2016-11-07,2017-11-06,서울보증보험주식회사,2023-06-05 13:18:22,,2016-11-08,,서울특별시 노원구 중계동 506-1,CDFI2260022016000009,3100000,,,,"서울특별시 노원구 섬밭로 258 (중계동, 건영옴니백화점)",01779,03,폐업,,,,,,,,,,,,
,,(주)해피트리여행사,,,2017-05-18,90000000,205994.811815848,459502.645279682,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2016-03-15,2017-03-14,서울보증보험(4천만원),2017-05-18 15:54:43,,2010-02-08,,서울특별시 노원구 하계동 284 세이브존 5층,CDFI2260022016000010,3100000,,,,"서울특별시 노원구 한글비석로 57, 5층 (하계동, 세이브존)",01784,03,폐업,,,,,,,,,,,,
,사무실,(주)라이온투어,,,2018-07-17,,205391.413890352,460703.536575497,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,5,,2017-03-28,2018-03-29,서울보증보험주식회사,2018-07-18 16:02:11,,2017-03-24,,서울특별시 노원구 상계동 763-6 인천빌딩 304호,CDFI2260022017000003,3100000,,,근린상업지역,"서울특별시 노원구 동일로 1345, 3층 304호 (상계동, 인천빌딩)",01767,03,폐업,,,아파트지역,,,,,6,1,,,
,,스마트여행사,,,2019-05-31,,206322.27209517,458190.421958405,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2017-04-19,2018-04-19,서울보증보험주식회사,2019-06-04 17:52:29,,2017-04-13,,서울특별시 노원구 공릉동 383-7 808호,CDFI2260022017000004,3100000,,,,"서울특별시 노원구 동일로 1077, 8층 808호 (공릉동, 스테이션빌 빌딩)",01852,03,폐업,,,,,,,,,,,,
,,"주식회사 유나투어(YUNA TOUR Co.,Ltd)",,,2022-11-24,60000000,205984.15211292,457275.799282625,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2019-09-29,2020-09-29,한국관광협회중앙회,2022-11-24 09:26:26,,2017-09-25,,서울특별시 노원구 월계동 18 그랑빌아파트 주상가 142호,CDFI2260022017000006,3100000,,,,"서울특별시 노원구 마들로 31 (월계동, 그랑빌아파트)",01913,03,폐업,,,,,,,,,,,,
,,산과미래,,,2023-12-27,90676083,204855.557180678,464199.048415229,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2019-04-04,2021-04-03,서울보증보험,2023-12-27 16:23:29,,2012-04-05,,서울특별시 노원구 상계동 1267 토마토파르코,CDFI2260022018000003,3100000,,,,"서울특별시 노원구 동일로 1700, 507호 (상계동, 토마토파르코)",01624,03,폐업,,,,,,,,,,,,
,,애플바,,,2019-06-24,30000000,205953.043735981,459822.608944797,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,,,,2019-06-24 13:47:52,,2018-06-29,,서울특별시 노원구 중계동 509-1 지하1층 142호,CDFI2260022018000007,3100000,,,,"서울특별시 노원구 동일로204가길 34, 씨앤미복합빌딩 지하1층 142호 (중계동)",01783,03,폐업,,,,,,,,,,,,
,,한국 웨딩문화 허니문 예약센터,,,2019-07-25,30000000,206431.191943221,457306.715339807,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,,,,2019-07-25 15:47:43,,2018-07-02,,서울특별시 노원구 공릉동 684-32 4층,CDFI2260022018000008,3100000,,,,"서울특별시 노원구 화랑로 419-17, 4층 (공릉동)",01860,03,폐업,,,,,,,,,,,,
,,빅마마투어리조트,,,2019-10-01,30000000,207602.35326675,458379.77285579,,국내외여행업,2026-05-06 22:30:18,I,03,폐업,,,,,,,,2018-09-01,2019-08-31,서울보증보험,2019-11-01 14:12:21,,2018-07-30,,서울특별시 노원구 공릉동 106 301동 1104호,CDFI2260022018000009,3100000,,,,"서울특별시 노원구 노원로 62, 301동 1104호 (공릉동, 효성 화운트빌)",01798,03,폐업,,,,,,,,,,,,
,,(주)솔로몬여행사,,,2012-02-22,,171342.160230967,449352.912170333,관광사업,국내외여행업,2026-05-06 22:40:28,I,03,폐업,,,,,,,,,,,2012-02-22 17:00:09,,1993-06-01,404-833,인천광역시 서구 심곡동 239-8 석산빌딩1층,CDFI2260021993000001,3560000,,,,"인천광역시 서구 서곶로 317  (심곡동,석산빌딩1층)",,03,폐업,,,,,,,,,,,,
,,(주)이엘항공여행사,,,1999-02-27,,,,관광사업,국내외여행업,2026-05-06 22:40:28,I,03,폐업,,,,,,,,,,,2003-04-21 18:41:38,,1996-03-27,404-240,인천광역시 서구 신현동 10717,CDFI2260021996000001,3560000,,,,,,03,폐업,,,,,,,,,,,,
,,(주)세창항공여행사,,,1998-03-31,,,,관광사업,국내외여행업,2026-05-06 22:40:29,I,03,폐업,,,,,,,,,,,2003-04-22 09:57:32,,1997-04-18,404-821,인천광역시 서구 마전동 694-11,CDFI2260021997000001,3560000,,,,,,03,폐업,,,,,,,,,,,,
,근린생활시설,(주)세진월드,,,2010-01-14,100000000,170953.58001818,445309.579336937,관광사업,국내외여행업,2026-05-06 22:40:33,I,03,폐업,OVERSEAS TRAVEL AGENCY,"SEJIN WORLD & Co., Ltd.",,53.2,53,4,,,,,2010-01-14 11:30:29,,2005-04-25,404-826,인천광역시 서구 석남동 512-6,CDFI2260022005000001,3560000,,,일반주거지역,인천광역시 서구 가정로 277  (석남동),,03,폐업,,,주택가주변,,,,032-577-7727,5,1,,,
,,(주)여행친구,,,2010-03-26,100000000,,,관광사업,국내외여행업,2026-05-06 22:40:33,I,03,폐업,OVERSEAS TRAVEL AGNCY,"TOUR FRIEND & Co.,Ltd",,,,,,,,,2010-03-26 14:32:37,,2006-03-22,404-310,인천광역시 서구 당하동 당하지구 4블럭 4롯트 한성빌딩 1층,CDFI2260022006000001,3560000,,,,,,03,폐업,,,,,,,032-564-1218,,,,,
,,(주)솔로몬여행사 남동영업소,,,2009-11-05,,,,,국내외여행업,2026-05-06 22:40:34,I,03,폐업,,,,,,,,,,,2009-11-05 12:42:17,,2007-02-21,135-011,서울특별시 강남구 논현동 448-2,CDFI2260022007000003,3560000,,,,,,03,폐업,,,,,,,,,,,,
,근린생활시설,크리스탈여행사,,,2017-08-08,100000000,169724.26571058,455619.890319005,,국내외여행업,2026-05-06 22:40:35,I,03,폐업,OVERSEAS TRAVEL AGNCY,CRYSTAL TRAVEL AGENCY,,102,102,3,,2016-03-11,2017-03-10,서울보증보험주식회사,2017-08-09 13:56:30,,2009-03-06,404-260,인천광역시 서구 마전동 910-5,CDFI2260022009000001,3560000,,,,인천광역시 서구 검단로 483-1 (마전동),,03,폐업,,,,,,,,4,1,,,
,근린생활시설,(주)신화이앤씨,,,2023-03-07,60000000,173108.640374412,454717.616717579,,국내외여행업,2026-05-06 22:40:36,I,03,폐업,,,,66.11,66,2,,2022-08-16,2023-08-15,서울보증보험,2023-03-08 16:35:51,,2010-05-03,,인천광역시 서구 원당동 825-15 아침愛캐슬,CDFI2260022010000001,3560000,,,준주거지역,"인천광역시 서구 고산후로121번안길 22, 510호 (원당동)",22647,03,폐업,,,기타,,,,032-554-0662,,,,,
,,대륙항공투어,,,2017-08-29,100000000,171916.955053192,442752.948325812,,국내외여행업,2026-05-06 22:40:36,I,03,폐업,,,,,,,,,,,2017-08-30 11:22:52,,2011-01-05,404-254,인천광역시 서구 가좌동 312-7,CDFI2260022011000001,3560000,,,,인천광역시 서구 고래울로20번길 20  (가좌동),,03,폐업,,,,,,,,,,,,
,,유니온CNS,,,2014-01-22,60000000,,,,국내외여행업,2026-05-06 22:40:36,I,03,폐업,,,,60.37,60,,,,,,2014-01-22 09:49:45,,2011-04-07,404-320,인천광역시 서구 원당동 75블럭1롯트 웰빙플라자 203호,CDFI2260022011000003,3560000,,,,,,03,폐업,,,,,,,1544-4154,,,,,
,,(주)센스투어닷컴,,,2025-10-10,,170026.529682576,455705.754216877,관광사업,국내외여행업,2026-05-06 22:40:36,I,03,폐업,,,,,,,,2018-09-04,2019-09-04,한국관광협회중앙회 여행공제회,2025-10-13 15:11:20,,2001-08-08,,인천광역시 서구 마전동 983-7 보현빌딩,CDFI2260022012000002,3560000,,,,"인천광역시 서구 검단로 516, 507호 (마전동)",22635,03,폐업,,,,,,,032-569-2341,,,,,
,,캔톤드림여행사,,,2018-06-04,,169237.151906826,443503.164180775,,국내외여행업,2026-05-06 22:40:38,I,03,폐업,,,,,,,,2012-03-05,2013-03-05,여행공제회,2018-06-04 10:07:48,,2009-03-04,404-811,인천광역시 서구 가좌동 173-305 2층,CDFI2260022012000005,3560000,,,,"인천광역시 서구 보도진로42번길 13 (가좌동,2층)",,03,폐업,,,,,,,,,,,,
,,(주)포시즌관광여행사,,,2013-09-09,60000000,,,,국내외여행업,2026-05-06 22:40:38,I,03,폐업,,,,,,9,,,,,2013-09-09 20:45:08,,2013-03-07,404-821,"인천광역시 서구 마전동 검단2지구 7블럭 1,2롯트 외 1필지 904호",CDFI2260022013000001,3560000,,,,,,03,폐업,,,,,,,,,,,,
,,에이라이프투어,,,2019-07-15,60000000,170622.688521674,445961.164425161,,국내외여행업,2026-05-06 22:40:41,I,03,폐업,,,,,,,,,,,2019-07-15 17:21:50,,2015-01-15,404-800,인천광역시 서구 신현동 141-8,CDFI2260022015000001,3560000,,,,인천광역시 서구 염곡로 343-4 (신현동),22781,03,폐업,,,,,,,,,,,,
,근린생활시설,포스여행사,,,2017-02-08,90000000,171070.085660724,454792.951822694,,국내외여행업,2026-05-06 22:40:42,I,03,폐업,,,,99,99,2,,,,,2017-02-08 16:40:37,,2015-11-03,,인천광역시 서구 마전동 1009-1 203호,CDFI2260022015000003,3560000,,,,"인천광역시 서구 완정로10번길 8, 203호 (마전동)",22642,03,폐업,,,,,,,,4,,,,
,,러브 인 프로방스,,,2017-06-21,65292385,173120.056930769,454744.052682082,,국내외여행업,2026-05-06 22:40:42,I,03,폐업,,,,,,,,,,,2017-06-22 15:42:07,,2016-06-17,,인천광역시 서구 원당동 825-4 제일프라자 111호,CDFI2260022016000002,3560000,,,,"인천광역시 서구 고산후로121번길 25, 111호 (원당동, 제일프라자)",22647,03,폐업,,,,,,,,,,,,
,,(주)세림여행,,,2025-11-11,100000000,173121.907715322,454675.787141588,관광사업,국내외여행업,2026-05-06 22:40:42,I,03,폐업,,,,,,,,2018-11-02,2019-11-01,서울보증보험,2025-11-11 16:44:53,,2002-08-29,,인천광역시 서구 원당동 824-6 삼정프라자 301호,CDFI2260022016000003,3560000,,,,"인천광역시 서구 원당대로 853, 301호 (원당동, 삼정프라자)",22647,03,폐업,,,,,,,032-566-0724,,,,,
,,(주)파이투어,,,2020-03-05,60000000,171710.826958212,441826.508880729,,국내외여행업,2026-05-06 22:40:43,I,03,폐업,,,,,,2,,2019-04-01,2020-03-31,서울보증보험주식회사,2020-03-05 15:54:17,,2014-03-07,,인천광역시 서구 가좌동 539-1 유니월드오토테크 2층,CDFI2260022016000005,3560000,,,,"인천광역시 서구 가재울로 72, 2층 (가좌동, 유니월드오토테크)",22829,03,폐업,,,,,,,032-715-7979,,,,,
,,라미투어,,,2025-05-27,34642972,173163.699983084,454711.734964495,,국내외여행업,2026-05-06 22:40:44,I,03,폐업,,,,,,,,2022-07-03,2023-07-02,서울보증보험주식회사,2025-05-27 14:38:54,,2017-07-03,,인천광역시 서구 원당동 825-11 홈마트,CDFI2260022017000001,3560000,,,,"인천광역시 서구 고산후로121번안길 18, 홈마트 4층 401호 (원당동)",22647,03,폐업,,,,,,,,,,,,
,근린생활시설,주식회사 투어썸,,,2020-10-22,50000000,171050.449564056,454689.481350034,,국내외여행업,2026-05-06 22:40:45,I,03,폐업,,,,100,100,,,2019-03-06,2020-03-05,서울보증보험,2020-10-26 01:20:47,,2018-03-06,,인천광역시 서구 마전동 1015-1 JM빌딩,CDFI2260022018000001,3560000,,,준주거지역,"인천광역시 서구 완정로8번길 2, 4층 402호 (마전동, JM빌딩)",22642,03,폐업,,,학교정화(상대),,,,070-7424-5858,,,,,
,근린생활시설,나여기 투어,,,2019-07-08,30200000,169811.735730248,455558.720496889,,국내외여행업,2026-05-06 22:40:45,I,03,폐업,,,,6,6,,,2018-06-28,2019-06-27,서울보증보험주식회사,2019-07-08 16:05:57,,2018-03-28,,인천광역시 서구 마전동 979-16 중앙빌딩,CDFI2260022018000002,3560000,,,일반상업지역,"인천광역시 서구 완정로 158, 7층 702호 (마전동, 중앙빌딩)",22635,03,폐업,,,,,,,,,,,,
,기타,탁사모 골프투어,,,2025-06-05,30900000,171017.008430806,449163.676682347,,국내외여행업,2026-05-06 22:40:46,I,03,폐업,,,,29.87,30,10,,2024-06-12,2025-06-11,서울보증보험,2025-06-09 09:17:23,,2018-06-05,,인천광역시 서구 심곡동 242-7 제스트빌,CDFI2260022018000003,3560000,,,일반상업지역,"인천광역시 서구 승학로 244, 제스트빌 303호 (심곡동)",22726,03,폐업,,,기타,,,,,10,0,,,
,,SAI GON VE 여행사,,,2019-05-08,30000000,171841.567047452,442780.917014267,,국내외여행업,2026-05-06 22:40:48,I,03,폐업,,,,73.14,73,,,,,,2019-05-09 17:12:53,,2019-01-07,,인천광역시 서구 가좌동 329-5 가좌라일실크빌,CDFI2260022019000001,3560000,,,,"인천광역시 서구 열우물로282번길 16-6, 101동 1005호 (가좌동, 가좌라일실크빌)",22821,03,폐업,,,,,,,,,,,,
,,메이킹 유얼 트립,,,2020-06-10,70000000,171286.822949572,451403.610090282,,국내외여행업,2026-05-06 22:40:48,I,03,폐업,,,,25,25,,,2019-08-01,2020-07-31,서울보증보험,2021-09-10 08:59:28,,2019-08-01,,인천광역시 서구 검암동 611-12 세이지,CDFI2260022019000003,3560000,,,,"인천광역시 서구 승학로506번길 8-1, 302호 (검암동)",22696,03,폐업,,,,,,,,,,,,
